씨씨에스(066790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-24,614,624,608,610,1185528,48274.0,79138321.0
2015-06-25,615,629,604,605,1885975,47879.0,79138321.0
2015-06-26,612,628,602,615,1645371,48670.0,79138321.0
2015-06-29,610,615,570,579,2128514,45821.0,79138321.0
2015-06-30,580,582,560,576,869513,45584.0,79138321.0
2015-07-01,580,598,571,590,894702,46692.0,79138321.0
2015-07-02,593,604,590,598,929067,47325.0,79138321.0
2015-07-03,597,600,575,581,1118849,45979.0,79138321.0
2015-07-06,575,587,567,570,869069,45109.0,79138321.0
2015-07-07,568,586,565,575,975208,45505.0,79138321.0
2015-07-08,579,587,572,583,1069060,46138.0,79138321.0
2015-07-09,568,582,562,576,906314,45584.0,79138321.0
2015-07-10,572,590,572,575,631219,45505.0,79138321.0
2015-07-13,425,499,423,479,9600620,37907.0,79138321.0
2015-07-14,485,514,467,502,2965870,39727.0,79138321.0
2015-07-15,505,524,502,521,1843950,41231.0,79138321.0
2015-07-16,521,528,511,520,1103852,41152.0,79138321.0
2015-07-17,522,638,515,594,12319223,47008.0,79138321.0
2015-07-20,582,600,555,564,3051701,44634.0,79138321.0
2015-07-21,566,606,564,592,2042620,46850.0,79138321.0
2015-07-22,600,697,581,609,14017802,48195.0,79138321.0
2015-07-23,620,634,600,614,2890212,48591.0,79138321.0
2015-07-24,614,614,587,596,1230839,47166.0,79138321.0
2015-07-27,600,606,561,572,1461726,45267.0,79138321.0
2015-07-28,552,588,550,587,1324171,46454.0,79138321.0
2015-07-29,577,629,577,589,1904240,46612.0,79138321.0
2015-07-30,591,611,573,590,910832,46692.0,79138321.0
2015-07-31,600,622,574,579,2658799,45821.0,79138321.0
2015-08-03,582,594,573,579,933056,45821.0,79138321.0
2015-08-04,579,605,575,595,1081345,47087.0,79138321.0
2015-08-05,598,605,585,587,1131557,46454.0,79138321.0
2015-08-06,588,594,568,576,1114665,45584.0,79138321.0
2015-08-07,563,585,563,575,825218,45505.0,79138321.0
2015-08-10,625,695,595,600,15630274,47483.0,79138321.0
2015-08-11,598,605,589,595,1878784,47087.0,79138321.0
2015-08-12,595,595,576,594,1365008,47008.0,79138321.0
2015-08-13,594,622,585,619,2232711,48987.0,79138321.0
2015-08-17,590,590,552,569,3967925,45030.0,79138321.0
2015-08-18,578,580,547,548,1283670,43368.0,79138321.0
2015-08-19,550,550,510,517,878381,40915.0,79138321.0
2015-08-20,496,523,496,510,397231,40361.0,79138321.0
2015-08-21,506,506,470,480,1412646,37986.0,79138321.0
2015-08-24,450,503,450,480,527760,37986.0,79138321.0
2015-08-25,486,518,485,513,784099,40598.0,79138321.0
2015-08-26,513,522,500,516,589106,40835.0,79138321.0
2015-08-27,520,565,517,529,1087432,41864.0,79138321.0
2015-08-28,529,545,525,530,499356,41943.0,79138321.0
2015-08-31,555,600,547,550,3095624,43526.0,79138321.0
2015-09-01,560,570,536,545,785768,43130.0,79138321.0
2015-09-02,532,552,532,551,699101,43605.0,79138321.0
2015-09-03,553,565,539,540,669727,42735.0,79138321.0
2015-09-04,542,545,514,517,574257,40915.0,79138321.0
2015-09-07,516,527,496,523,615024,41389.0,79138321.0
2015-09-08,521,530,509,514,374306,40677.0,79138321.0
2015-09-09,524,534,514,532,459489,42102.0,79138321.0
2015-09-10,526,533,523,533,326695,42181.0,79138321.0
2015-09-11,550,572,533,537,1191020,42497.0,79138321.0
2015-09-14,550,585,536,554,2719868,43843.0,79138321.0
2015-09-15,554,559,539,555,913515,43922.0,79138321.0
2015-09-16,565,626,564,590,11326777,46692.0,79138321.0
2015-09-17,618,625,580,585,4160997,46296.0,79138321.0
2015-09-18,598,602,565,580,2115744,45900.0,79138321.0
2015-09-21,562,606,561,603,2869237,47720.0,79138321.0
2015-09-22,610,633,589,606,2426678,47958.0,79138321.0
2015-09-23,613,615,593,594,1229254,47008.0,79138321.0
2015-09-24,594,725,590,680,20880025,53814.0,79138321.0
2015-09-25,765,770,672,682,13639741,53972.0,79138321.0
2015-09-30,765,814,716,733,21869507,58008.0,79138321.0
2015-10-01,718,920,701,842,53355675,66634.0,79138321.0
2015-10-02,875,960,854,916,44780555,72491.0,79138321.0
2015-10-05,0,0,0,916,0,72491.0,79138321.0
2015-10-06,876,876,802,814,5866886,64419.0,79138321.0
2015-10-07,814,833,800,816,2599253,64577.0,79138321.0
2015-10-08,820,875,812,875,2650358,69246.0,79138321.0
2015-10-12,870,889,832,839,5545731,66397.0,79138321.0
2015-10-13,839,858,760,793,6806999,62757.0,79138321.0
2015-10-14,785,798,755,763,5336363,60383.0,79138321.0
2015-10-15,763,788,753,778,5175107,61570.0,79138321.0
2015-10-16,770,798,763,783,3903249,61965.0,79138321.0
2015-10-19,788,788,755,764,2988704,60462.0,79138321.0
2015-10-20,756,786,756,766,4181735,60620.0,79138321.0
2015-10-21,766,774,760,771,2405288,61016.0,79138321.0
2015-10-22,771,778,718,723,3437998,57217.0,79138321.0
2015-10-23,724,752,713,742,4473512,58721.0,79138321.0
2015-10-26,740,758,720,733,2102009,58008.0,79138321.0
2015-10-27,726,733,714,719,2354373,56900.0,79138321.0
2015-10-28,723,727,699,702,1760759,55555.0,79138321.0
2015-10-29,696,714,694,712,1613628,56346.0,79138321.0
2015-10-30,705,712,681,694,1620583,54922.0,79138321.0
2015-11-02,690,700,680,689,1245044,54526.0,79138321.0
2015-11-03,688,759,681,714,6350948,56505.0,79138321.0
2015-11-04,719,752,705,748,4617222,59195.0,79138321.0
2015-11-05,761,765,719,719,4586143,56900.0,79138321.0
2015-11-06,711,717,697,703,1755528,55634.0,79138321.0
2015-11-09,708,708,669,674,1441956,53339.0,79138321.0
2015-11-10,662,718,659,707,2558524,55951.0,79138321.0
2015-11-11,710,711,687,711,1197065,56267.0,79138321.0
2015-11-12,715,715,695,703,890983,55634.0,79138321.0
2015-11-13,757,913,756,913,37430564,72253.0,79138321.0
2015-11-16,1085,1185,1045,1185,88117357,93779.0,79138321.0
2015-11-17,1240,1400,1110,1220,128054086,96549.0,79138321.0
2015-11-18,1195,1585,1130,1395,208392956,110398.0,79138321.0
2015-11-19,1425,1625,1400,1450,88877687,114751.0,79138321.0
2015-11-20,1485,1545,1355,1355,69372619,107232.0,79138321.0
2015-11-23,1300,1365,1210,1255,30004730,99319.0,79138321.0
2015-11-24,1495,1530,1390,1490,70625959,117916.0,79138321.0
2015-11-25,1410,1500,1330,1370,31087882,108419.0,79138321.0
2015-11-26,1400,1480,1320,1405,31931325,111189.0,79138321.0
2015-11-27,1395,1500,1370,1450,31589134,114751.0,79138321.0
2015-11-30,1400,1450,1330,1360,20752627,107628.0,79138321.0
2015-12-01,1370,1425,1335,1375,10915987,108815.0,79138321.0
2015-12-02,1355,1385,1270,1305,9293903,103276.0,79138321.0
2015-12-03,1285,1425,1275,1355,22853058,107232.0,79138321.0
2015-12-04,1315,1430,1300,1430,18522784,113168.0,79138321.0
2015-12-07,1425,1585,1400,1490,35232158,117916.0,79138321.0
2015-12-08,1510,1600,1415,1600,32249437,126621.0,79138321.0
2015-12-09,1640,2080,1580,2080,110090186,164608.0,79138321.0
2015-12-10,2090,2515,1910,2015,167343567,159464.0,79138321.0
2015-12-11,2100,2250,2005,2200,56337951,174104.0,79138321.0
2015-12-14,2115,2255,2040,2130,28421738,168565.0,79138321.0
2015-12-15,2110,2205,1885,1895,28580309,149967.0,79138321.0
2015-12-16,1860,1955,1790,1935,30257748,153133.0,79138321.0
2015-12-17,1935,1980,1870,1915,20089581,151550.0,79138321.0
2015-12-18,1895,1950,1820,1920,15251409,151946.0,79138321.0
2015-12-21,1900,2085,1865,2000,20506922,158277.0,79138321.0
2015-12-22,1865,1965,1830,1960,18062762,155111.0,79138321.0
2015-12-23,2025,2275,2005,2090,52356501,165399.0,79138321.0
2015-12-24,2040,2140,2000,2085,13760852,165003.0,79138321.0
2015-12-28,2145,2215,2085,2210,25708521,174896.0,79138321.0
2015-12-29,2160,2185,2075,2165,12392891,171334.0,79138321.0
2015-12-30,2270,2305,2125,2150,13277266,170147.0,79138321.0
2016-01-04,2190,2250,2130,2240,14422279,177270.0,79138321.0
2016-01-05,2230,2260,2180,2250,12007380,178061.0,79138321.0
2016-01-06,2245,2250,1960,2070,14463798,163816.0,79138321.0
2016-01-07,2010,2040,1895,1910,10546950,151154.0,79138321.0
2016-01-08,1820,1935,1755,1910,12636140,151154.0,79138321.0
2016-01-11,1880,1900,1780,1790,4671304,141658.0,79138321.0
2016-01-12,1780,1845,1720,1735,4753737,137305.0,79138321.0
2016-01-13,1800,1975,1800,1860,24114357,147197.0,79138321.0
2016-01-14,1820,1950,1805,1920,7785581,151946.0,79138321.0
2016-01-15,1950,1955,1855,1895,3478853,149967.0,79138321.0
2016-01-18,1835,1885,1805,1850,2964042,146406.0,79138321.0
2016-01-19,1870,1890,1760,1870,5692927,147989.0,79138321.0
2016-01-20,1905,1950,1795,1925,7401444,152341.0,79138321.0
2016-01-21,1910,1950,1865,1880,5779122,148780.0,79138321.0
2016-01-22,1905,1905,1780,1815,4484814,143636.0,79138321.0
2016-01-25,1855,1870,1805,1850,4283390,146406.0,79138321.0
2016-01-26,1815,1825,1710,1720,5184585,136118.0,79138321.0
2016-01-27,1685,1700,1590,1675,9760778,132557.0,79138321.0
2016-01-28,1670,1715,1630,1690,4723547,133744.0,79138321.0
2016-01-29,1680,1705,1605,1625,3496844,128600.0,79138321.0
2016-02-01,1640,1660,1520,1550,4720052,122664.0,79138321.0
2016-02-02,1565,1610,1530,1575,4483300,124643.0,79138321.0
2016-02-03,1560,1560,1475,1505,3876003,119103.0,79138321.0
2016-02-04,1490,1795,1470,1595,24821854,126226.0,79138321.0
2016-02-05,1565,1635,1545,1630,4643596,128995.0,79138321.0
2016-02-11,1510,1575,1465,1485,4608083,117520.0,79138321.0
2016-02-12,1450,1475,1335,1400,4812068,110794.0,79138321.0
2016-02-15,1485,1595,1470,1510,9081037,119499.0,79138321.0
2016-02-16,1530,1550,1490,1515,2774303,119895.0,79138321.0
2016-02-17,1510,1515,1470,1480,2238317,117125.0,79138321.0
2016-02-18,1500,1590,1475,1540,4703613,121873.0,79138321.0
2016-02-19,1505,1585,1505,1540,3126992,121873.0,79138321.0
2016-02-22,1545,1550,1515,1535,1398060,121477.0,79138321.0
2016-02-23,1560,1565,1480,1500,2335018,118707.0,79138321.0
2016-02-24,1480,1530,1480,1500,1332485,118707.0,79138321.0
2016-02-25,1505,1840,1505,1755,46450141,138888.0,79138321.0
2016-02-26,1760,1780,1685,1720,9891505,136118.0,79138321.0
2016-02-29,1740,1800,1700,1780,11752642,140866.0,79138321.0
2016-03-02,1780,1975,1770,1860,22602617,147197.0,79138321.0
2016-03-03,1865,1885,1755,1795,6573234,142053.0,79138321.0
2016-03-04,1805,1910,1785,1825,10315132,144427.0,79138321.0
2016-03-07,1825,1835,1745,1760,3804075,139283.0,79138321.0
2016-03-08,1750,1830,1730,1785,5473999,141262.0,79138321.0
2016-03-09,1770,1840,1765,1825,3705391,144427.0,79138321.0
2016-03-10,1830,1900,1810,1825,6003952,144427.0,79138321.0
2016-03-11,1825,1920,1820,1885,8558274,149176.0,79138321.0
2016-03-14,1875,1900,1840,1900,4120358,150363.0,79138321.0
2016-03-15,1890,1935,1865,1880,4457835,148780.0,79138321.0
2016-03-16,1900,2160,1880,1965,45017978,155507.0,79138321.0
2016-03-17,1990,2000,1925,1955,5881249,154715.0,79138321.0
2016-03-18,1950,2010,1920,1930,6762652,152737.0,79138321.0
2016-03-21,1915,1920,1860,1905,3277435,150759.0,79138321.0
2016-03-22,1925,1945,1860,1925,3562238,152341.0,79138321.0
2016-03-23,1920,1925,1875,1895,2661112,149967.0,79138321.0
2016-03-24,1890,1910,1800,1840,3326865,145615.0,79138321.0
2016-03-25,1825,1955,1805,1955,7845743,154715.0,79138321.0
2016-03-28,1900,2035,1885,1975,8240878,156298.0,79138321.0
2016-03-29,1975,1995,1945,1985,3155118,157090.0,79138321.0
2016-03-30,2035,2035,1970,1990,5817607,157485.0,79138321.0
2016-03-31,2120,2185,2005,2010,17659119,159068.0,79138321.0
2016-04-01,2030,2085,1965,2045,6191034,161838.0,79138321.0
2016-04-04,2070,2110,2015,2045,4315193,161838.0,79138321.0
2016-04-05,2035,2040,1985,2005,2599754,158672.0,79138321.0
2016-04-06,1995,2055,1990,2030,2197995,160651.0,79138321.0
2016-04-07,2010,2020,1970,1980,2734298,156694.0,79138321.0
2016-04-08,1970,1980,1905,1945,3000460,153924.0,79138321.0
2016-04-11,1945,2155,1915,2120,12727451,167773.0,79138321.0
2016-04-12,2130,2170,2080,2135,9465641,168960.0,79138321.0
2016-04-14,2250,2645,2145,2500,57722108,197846.0,79138321.0
2016-04-15,2500,2525,2345,2370,14978048,187558.0,79138321.0
2016-04-18,2120,2170,1910,1970,22518828,155902.0,79138321.0
2016-04-19,1965,2060,1950,2035,8800755,161046.0,79138321.0
2016-04-20,2030,2095,1975,2030,7775444,160651.0,79138321.0
2016-04-21,2045,2310,2010,2145,39177790,169752.0,79138321.0
2016-04-22,2280,2355,2160,2210,18727722,174896.0,79138321.0
2016-04-25,2270,2320,2215,2260,8501954,178853.0,79138321.0
2016-04-26,2225,2275,2190,2220,6947933,175687.0,79138321.0
2016-04-27,2215,2240,2175,2175,3691304,172126.0,79138321.0
2016-04-28,2165,2230,2165,2180,2842835,172522.0,79138321.0
2016-04-29,2170,2210,2155,2175,2575723,172126.0,79138321.0
2016-05-02,2225,2290,2130,2245,13144275,177666.0,79138321.0
2016-05-03,2260,2265,2205,2220,3687752,175687.0,79138321.0
2016-05-04,2255,2300,2185,2215,7812953,175291.0,79138321.0
2016-05-09,2215,2245,2200,2230,2505455,176478.0,79138321.0
2016-05-10,2230,2240,2195,2205,2139539,174500.0,79138321.0
2016-05-11,2230,2280,2200,2245,4877898,177666.0,79138321.0
2016-05-12,2255,2260,2220,2235,2306450,176874.0,79138321.0
2016-05-13,2310,2420,2245,2335,15260333,184788.0,79138321.0
2016-05-16,2490,2990,2375,2930,60162404,231875.0,79138321.0
2016-05-17,2810,2885,2625,2690,28186440,212882.0,79138321.0
2016-05-18,2480,2830,2360,2625,39735690,207738.0,79138321.0
2016-05-19,2715,2745,2525,2620,14392221,207342.0,79138321.0
2016-05-20,2620,2745,2495,2560,15009609,202594.0,79138321.0
2016-05-23,2480,2500,2305,2390,16863977,189141.0,79138321.0
2016-05-24,2280,2370,2200,2205,18927589,174500.0,79138321.0
2016-05-25,2285,2350,1865,2060,19686351,163025.0,79138321.0
2016-05-26,2380,2535,2190,2265,33729682,179248.0,79138321.0
2016-05-27,2200,2200,2055,2090,9292156,165399.0,79138321.0
2016-05-30,2125,2145,1780,1840,14114449,145615.0,79138321.0
2016-05-31,1805,1945,1745,1850,8367987,146406.0,79138321.0
2016-06-01,1890,1905,1820,1820,3370892,144032.0,79138321.0
2016-06-02,1815,1875,1795,1800,3501361,142449.0,79138321.0
2016-06-03,1825,1830,1755,1790,2745821,141658.0,79138321.0
2016-06-07,1805,1830,1785,1810,2436014,143240.0,79138321.0
2016-06-08,1820,1820,1700,1710,4109131,135327.0,79138321.0
2016-06-09,1705,1820,1700,1735,5286274,137305.0,79138321.0
2016-06-10,1765,1820,1745,1755,3076607,138888.0,79138321.0
2016-06-13,1730,1775,1705,1730,2274994,136909.0,79138321.0
2016-06-14,1730,1755,1680,1750,2238258,138492.0,79138321.0
2016-06-15,1760,1815,1750,1770,3434191,140075.0,79138321.0
2016-06-16,1780,1790,1690,1705,2329962,134931.0,79138321.0
2016-06-17,1690,1740,1650,1680,1977824,132952.0,79138321.0
2016-06-20,1685,1725,1660,1710,1398295,135327.0,79138321.0
2016-06-21,1705,1720,1605,1650,2715842,130578.0,79138321.0
2016-06-22,1650,1680,1615,1630,1610282,128995.0,79138321.0
2016-06-23,1610,1630,1540,1575,2105568,124643.0,79138321.0
2016-06-24,1595,1610,1405,1450,4570285,114751.0,79138321.0
2016-06-27,1400,1560,1380,1545,3302954,122269.0,79138321.0
2016-06-28,1530,1600,1515,1590,2161437,125830.0,79138321.0
2016-06-29,1620,1705,1600,1625,3636104,128600.0,79138321.0
2016-06-30,1640,1655,1610,1620,1260462,128204.0,79138321.0
2016-07-01,1615,1700,1615,1700,2575582,134535.0,79138321.0
2016-07-04,1760,1935,1750,1820,20085610,144032.0,79138321.0
2016-07-05,1845,1855,1760,1830,3368046,144823.0,79138321.0
2016-07-06,1840,1850,1765,1820,2597624,144032.0,79138321.0
2016-07-07,1860,1875,1775,1780,2910448,140866.0,79138321.0
2016-07-08,1785,1805,1740,1770,1675309,140075.0,79138321.0
2016-07-11,1760,1780,1745,1765,1675720,139679.0,79138321.0
2016-07-12,1765,1785,1740,1780,1373386,140866.0,79138321.0
2016-07-13,1780,1810,1760,1775,1138848,140471.0,79138321.0
2016-07-14,1775,1780,1725,1745,1252487,138096.0,79138321.0
2016-07-15,1720,1750,1700,1725,1227410,136514.0,79138321.0
2016-07-18,1715,1780,1715,1760,1405245,139283.0,79138321.0
2016-07-19,1745,1775,1725,1735,587836,137305.0,79138321.0
2016-07-20,1735,1765,1710,1735,883354,137305.0,79138321.0
2016-07-21,1780,1790,1745,1750,1698017,138492.0,79138321.0
2016-07-22,1760,1800,1735,1790,1764122,141658.0,79138321.0
2016-07-25,1820,1850,1790,1835,3959299,145219.0,79138321.0
2016-07-26,1830,1835,1780,1800,2116386,142449.0,79138321.0
2016-07-27,1800,1805,1755,1780,1325739,140866.0,79138321.0
2016-07-28,1780,1800,1760,1795,901105,142053.0,79138321.0
2016-07-29,1805,1805,1740,1750,1247175,138492.0,79138321.0
2016-08-01,1750,1770,1735,1750,608440,138492.0,79138321.0
2016-08-02,1755,1800,1720,1800,1834495,142449.0,79138321.0
2016-08-03,1800,1800,1755,1760,992821,139283.0,79138321.0
2016-08-04,1775,1780,1740,1765,945981,139679.0,79138321.0
2016-08-05,1765,1795,1745,1790,1178742,141658.0,79138321.0
2016-08-08,1780,1795,1760,1775,802102,140471.0,79138321.0
2016-08-09,1780,1835,1760,1825,4125117,144427.0,79138321.0
2016-08-10,1925,1960,1815,1820,10038209,144032.0,79138321.0
2016-08-11,1825,1840,1780,1785,2087449,141262.0,79138321.0
2016-08-12,1785,1800,1770,1775,1280391,140471.0,79138321.0
2016-08-16,1770,1835,1770,1825,2322788,144427.0,79138321.0
2016-08-17,1835,1840,1785,1805,1330592,142845.0,79138321.0
2016-08-18,1795,1840,1790,1800,1304525,142449.0,79138321.0
2016-08-19,1805,1855,1795,1815,1940672,143636.0,79138321.0
2016-08-22,1810,1815,1785,1790,1249532,141658.0,79138321.0
2016-08-23,1780,1815,1775,1780,1055243,140866.0,79138321.0
2016-08-24,1780,1790,1755,1760,1134093,139283.0,79138321.0
2016-08-25,1760,1765,1710,1735,1409454,137305.0,79138321.0
2016-08-26,1730,1770,1715,1765,1008062,139679.0,79138321.0
2016-08-29,1760,1865,1740,1815,5155090,143636.0,79138321.0
2016-08-30,1825,1875,1810,1865,4104583,147593.0,79138321.0
2016-08-31,1870,1920,1840,1870,6267856,147989.0,79138321.0
2016-09-01,1865,1910,1845,1870,4294524,147989.0,79138321.0
2016-09-02,1890,1955,1850,1955,6074752,154715.0,79138321.0
2016-09-05,2010,2095,1965,2020,11170419,159859.0,79138321.0
2016-09-06,2040,2040,1965,2025,3963321,160255.0,79138321.0
2016-09-07,2030,2125,1990,2120,7047687,167773.0,79138321.0
2016-09-08,2085,2290,1860,2110,24920692,166982.0,79138321.0
2016-09-09,2180,2235,2100,2140,12999561,169356.0,79138321.0
2016-09-12,2085,2120,1935,1990,8220487,157485.0,79138321.0
2016-09-13,2020,2060,1975,2040,3989814,161442.0,79138321.0
2016-09-19,2185,2650,2150,2650,50561496,209717.0,79138321.0
2016-09-20,2780,2920,2620,2705,75074472,214069.0,79138321.0
2016-09-21,2660,2735,2505,2735,31382848,216443.0,79138321.0
2016-09-22,2575,2575,2380,2380,8660920,188349.0,79138321.0
2016-09-23,2350,2435,2245,2435,6468129,192702.0,79138321.0
2016-09-26,2435,2720,2435,2570,6588129,203385.0,79138321.0
2016-09-27,2595,2680,2445,2530,11922266,200220.0,79138321.0
2016-09-28,2520,2645,2470,2625,10394771,207738.0,79138321.0
2016-09-29,2600,2650,2510,2525,4984192,199824.0,79138321.0
2016-09-30,2465,2475,2365,2425,4603310,191910.0,79138321.0
2016-10-04,2390,2500,2350,2450,4098761,193889.0,79138321.0
2016-10-05,2465,2510,2410,2430,3473105,192306.0,79138321.0
2016-10-06,2460,2525,2425,2440,3721468,193098.0,79138321.0
2016-10-07,2425,2450,2295,2300,3636336,182018.0,79138321.0
2016-10-10,2245,2345,2220,2300,2081506,182018.0,79138321.0
2016-10-11,2310,2335,2125,2195,3265638,173709.0,79138321.0
2016-10-12,2195,2245,2140,2195,2349475,173709.0,79138321.0
2016-10-13,2205,2350,2195,2225,5420682,176083.0,79138321.0
2016-10-14,2210,2295,2200,2285,2514778,180831.0,79138321.0
2016-10-17,2390,2410,2310,2330,2936306,184392.0,79138321.0
2016-10-18,2325,2350,2220,2255,2263767,178457.0,79138321.0
2016-10-19,2275,2330,2240,2310,1823906,182810.0,79138321.0
2016-10-20,2310,2335,2240,2245,1527103,177666.0,79138321.0
2016-10-21,2250,2370,2220,2340,3353273,185184.0,79138321.0
2016-10-24,2400,2440,2340,2390,4138641,189141.0,79138321.0
2016-10-25,2355,2435,2295,2340,2878501,185184.0,79138321.0
2016-10-26,2225,2230,1850,2055,12354606,162629.0,79138321.0
2016-10-27,2005,2145,2005,2065,5371389,163421.0,79138321.0
2016-10-28,2035,2060,1910,1965,5263525,155507.0,79138321.0
2016-10-31,1840,1880,1755,1830,5705346,144823.0,79138321.0
2016-11-01,1780,1905,1780,1860,4451213,147197.0,79138321.0
2016-11-02,1840,1870,1680,1700,4153304,134535.0,79138321.0
2016-11-03,1645,1745,1640,1730,3061449,136909.0,79138321.0
2016-11-04,1740,1770,1660,1665,2414919,131765.0,79138321.0
2016-11-07,1715,1890,1695,1820,6216162,144032.0,79138321.0
2016-11-08,1850,1855,1770,1815,2177509,143636.0,79138321.0
2016-11-09,1780,1895,1605,1740,5976899,137701.0,79138321.0
2016-11-10,1805,1900,1790,1855,3779646,146802.0,79138321.0
2016-11-11,1825,1940,1815,1895,3084649,149967.0,79138321.0
2016-11-14,1880,1885,1815,1860,2033768,147197.0,79138321.0
2016-11-15,1860,1940,1840,1880,2304428,148780.0,79138321.0
2016-11-16,1890,1915,1870,1905,1686205,150759.0,79138321.0
2016-11-17,1985,2005,1930,1960,3143792,155111.0,79138321.0
2016-11-18,1950,1985,1900,1920,1710325,151946.0,79138321.0
2016-11-21,1880,1900,1785,1830,2048110,144823.0,79138321.0
2016-11-22,1855,1925,1825,1910,2190349,151154.0,79138321.0
2016-11-23,1900,1945,1805,1830,2106320,144823.0,79138321.0
2016-11-24,1880,1925,1835,1875,2079033,148384.0,79138321.0
2016-11-25,1895,1915,1835,1910,1358676,151154.0,79138321.0
2016-11-28,1945,2055,1900,2025,7470705,160255.0,79138321.0
2016-11-29,2025,2070,1780,1955,6805923,154715.0,79138321.0
2016-11-30,2045,2045,1970,2010,3094447,159068.0,79138321.0
2016-12-01,1970,2070,1945,2035,3441974,161046.0,79138321.0
2016-12-02,2060,2060,2010,2035,2231493,161046.0,79138321.0
2016-12-05,1980,2005,1880,1890,2683114,149571.0,79138321.0
2016-12-06,1905,1965,1905,1945,1622152,153924.0,79138321.0
2016-12-07,1995,2040,1980,2030,4009194,160651.0,79138321.0
2016-12-08,2010,2045,1950,1960,2569601,155111.0,79138321.0
2016-12-09,1960,2080,1960,2040,5750866,161442.0,79138321.0
2016-12-12,2090,2365,2070,2310,15953158,182810.0,79138321.0
2016-12-13,2300,2360,2190,2275,9134898,180040.0,79138321.0
2016-12-14,2275,2330,2250,2285,2884165,180831.0,79138321.0
2016-12-15,2255,2300,2245,2300,1892626,182018.0,79138321.0
2016-12-16,2305,2455,2305,2350,7530304,185975.0,79138321.0
2016-12-19,2450,2485,2360,2425,4453404,191910.0,79138321.0
2016-12-20,2455,2455,2315,2375,2676793,187954.0,79138321.0
2016-12-21,2440,2445,2235,2305,4853521,182414.0,79138321.0
2016-12-22,2325,2350,2270,2340,2537629,185184.0,79138321.0
2016-12-23,2360,2390,2270,2300,3265896,182018.0,79138321.0
2016-12-26,2160,2245,2040,2060,5670036,163025.0,79138321.0
2016-12-27,2125,2160,2060,2120,2895928,167773.0,79138321.0
2016-12-28,2120,2165,2105,2155,1964946,170543.0,79138321.0
2016-12-29,2150,2155,2095,2150,1835964,170147.0,79138321.0
2017-01-02,2145,2240,2115,2240,2224309,177270.0,79138321.0
2017-01-03,2260,2295,2240,2285,1923661,180831.0,79138321.0
2017-01-04,2330,2330,2275,2290,1507354,181227.0,79138321.0
2017-01-05,2290,2310,2265,2275,1121330,180040.0,79138321.0
2017-01-06,2280,2390,2260,2385,3401034,188745.0,79138321.0
2017-01-09,2415,2420,2335,2400,2698788,189932.0,79138321.0
2017-01-10,2400,2400,2290,2375,2511963,187954.0,79138321.0
2017-01-11,2295,2350,2275,2285,2841534,180831.0,79138321.0
2017-01-12,2285,2320,2105,2175,4558380,172126.0,79138321.0
2017-01-13,2250,2370,2100,2260,7680478,178853.0,79138321.0
2017-01-16,2210,2260,2170,2200,2446173,174104.0,79138321.0
2017-01-17,2210,2255,2100,2125,2719301,168169.0,79138321.0
2017-01-18,2070,2090,1980,2060,4432077,163025.0,79138321.0
2017-01-19,2040,2075,1870,1880,5884735,148780.0,79138321.0
2017-01-20,1850,1915,1810,1860,5231804,147197.0,79138321.0
2017-01-23,1865,1890,1700,1720,4203984,136118.0,79138321.0
2017-01-24,1700,1795,1620,1745,5732458,138096.0,79138321.0
2017-01-25,1760,1760,1495,1545,3951722,122269.0,79138321.0
2017-01-26,1490,1615,1445,1580,3620648,125039.0,79138321.0
2017-01-31,1550,1570,1430,1480,4766486,117125.0,79138321.0
2017-02-01,1450,1520,1435,1470,3140007,116333.0,79138321.0
2017-02-02,1030,1030,1030,1030,678799,81512.0,79138321.0
2017-02-03,775,800,725,747,45130971,59116.0,79138321.0
2017-02-06,769,771,740,746,13164845,59037.0,79138321.0
2017-02-07,756,756,722,729,8245841,57692.0,79138321.0
2017-02-08,730,798,704,775,20663207,61332.0,79138321.0
2017-02-09,789,794,759,762,7892816,60303.0,79138321.0
2017-02-10,755,763,717,720,6836840,56980.0,79138321.0
2017-02-13,725,827,715,761,25093201,60224.0,79138321.0
2017-02-14,769,819,735,774,12082756,61253.0,79138321.0
2017-02-15,801,1005,783,1005,59737257,79534.0,79138321.0
2017-02-16,1095,1135,937,972,49139757,76922.0,79138321.0
2017-02-17,946,1070,916,1015,29698921,80325.0,79138321.0
2017-02-20,1030,1040,985,1010,7879107,79930.0,79138321.0
2017-02-21,1000,1015,980,986,4765629,78030.0,79138321.0
2017-02-22,992,1015,943,948,8411377,75023.0,79138321.0
2017-02-23,961,975,903,913,5802620,72253.0,79138321.0
2017-02-24,914,924,873,886,3927862,70117.0,79138321.0
2017-02-27,867,965,867,898,8205392,71066.0,79138321.0
2017-02-28,903,909,875,891,2989919,70512.0,79138321.0
2017-03-02,880,886,854,857,2899663,67822.0,79138321.0
2017-03-03,842,888,807,875,3689563,69246.0,79138321.0
2017-03-06,881,933,858,890,9071362,70433.0,79138321.0
2017-03-07,891,907,873,876,2678910,69325.0,79138321.0
2017-03-08,879,880,857,857,2087019,67822.0,79138321.0
2017-03-09,845,907,845,858,4860647,67901.0,79138321.0
2017-03-10,871,958,770,900,22329157,71224.0,79138321.0
2017-03-13,903,910,880,881,3751917,69721.0,79138321.0
2017-03-14,886,921,874,912,6423804,72174.0,79138321.0
