남화토건(091590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-07,13650,13800,13200,13450,373127,157903.0,11740000.0
2018-12-10,13100,13600,12500,12800,346138,150272.0,11740000.0
2018-12-11,12800,12800,12200,12200,249491,143228.0,11740000.0
2018-12-12,12200,12500,11850,12000,244988,140880.0,11740000.0
2018-12-13,12000,12650,12000,12500,245886,146750.0,11740000.0
2018-12-14,12450,13050,12150,12600,322470,147924.0,11740000.0
2018-12-17,12800,12850,11950,12100,253932,142054.0,11740000.0
2018-12-18,11750,12300,11200,11350,307459,133249.0,11740000.0
2018-12-19,11500,11600,11200,11250,183626,132075.0,11740000.0
2018-12-20,11250,11650,11100,11250,186285,132075.0,11740000.0
2018-12-21,11400,11550,11200,11350,109117,133249.0,11740000.0
2018-12-24,11350,11750,11100,11500,145226,135010.0,11740000.0
2018-12-26,11250,11300,10350,10500,307059,123270.0,11740000.0
2018-12-27,10850,11050,10600,10650,112986,125031.0,11740000.0
2018-12-28,10650,11000,10650,10950,87164,128553.0,11740000.0
2019-01-02,11300,11350,10450,10500,98515,123270.0,11740000.0
2019-01-03,10650,11200,10300,10750,152219,126205.0,11740000.0
2019-01-04,10600,11050,10450,10800,83006,126792.0,11740000.0
2019-01-07,11050,11400,10950,11200,114983,131488.0,11740000.0
2019-01-08,11450,12400,11200,11600,740949,136184.0,11740000.0
2019-01-09,11750,12450,11650,11850,267020,139119.0,11740000.0
2019-01-10,11950,12000,11500,11650,117374,136771.0,11740000.0
2019-01-11,11600,12150,11500,12000,184749,140880.0,11740000.0
2019-01-14,12100,12650,12100,12400,354495,145576.0,11740000.0
2019-01-15,12750,13000,12250,12450,262479,146163.0,11740000.0
2019-01-16,12550,12900,12450,12750,263752,149685.0,11740000.0
2019-01-17,13000,13100,12300,12650,221002,148511.0,11740000.0
2019-01-18,12600,12800,12450,12550,179047,147337.0,11740000.0
2019-01-21,12600,12600,12150,12200,154372,143228.0,11740000.0
2019-01-22,12300,13350,12300,12700,735933,149098.0,11740000.0
2019-01-23,12650,13100,12550,12950,240267,152033.0,11740000.0
2019-01-24,13050,13150,12600,12600,124379,147924.0,11740000.0
2019-01-25,12600,12850,12500,12650,107598,148511.0,11740000.0
2019-01-28,12650,13600,12600,13600,520964,159664.0,11740000.0
2019-01-29,13500,14350,13050,13700,1140081,160838.0,11740000.0
2019-01-30,13950,14750,13700,14000,1082497,164360.0,11740000.0
2019-01-31,14000,14300,13350,13500,276296,158490.0,11740000.0
2019-02-01,13550,14200,13400,14000,404063,164360.0,11740000.0
2019-02-07,14250,14350,13700,14050,261886,164947.0,11740000.0
2019-02-08,13900,14350,13750,14000,150762,164360.0,11740000.0
2019-02-11,14200,14300,13450,13500,154593,158490.0,11740000.0
2019-02-12,13500,13650,13300,13300,91990,156142.0,11740000.0
2019-02-13,13350,13500,12900,13200,108158,154968.0,11740000.0
2019-02-14,13300,13350,12650,12950,118055,152033.0,11740000.0
2019-02-15,12850,13100,12650,12800,77414,150272.0,11740000.0
2019-02-18,12900,13000,12700,12800,47310,150272.0,11740000.0
2019-02-19,12750,13100,12700,12750,100147,149685.0,11740000.0
2019-02-20,12850,13200,12300,12500,126915,146750.0,11740000.0
2019-02-21,12550,12750,12000,12050,144432,141467.0,11740000.0
2019-02-22,11950,12450,11900,12450,89179,146163.0,11740000.0
2019-02-25,12450,12500,12050,12150,87720,142641.0,11740000.0
2019-02-26,12000,12550,12000,12500,87343,146750.0,11740000.0
2019-02-27,12600,12800,12400,12650,120274,148511.0,11740000.0
2019-02-28,12700,12700,10500,10500,265496,123270.0,11740000.0
2019-03-04,9800,10650,9780,10050,405453,117987.0,11740000.0
2019-03-05,9990,10450,9910,10400,166573,122096.0,11740000.0
2019-03-06,10350,10500,10100,10150,71634,119161.0,11740000.0
2019-03-07,10050,10150,9700,9870,148891,115874.0,11740000.0
2019-03-08,9700,9970,9630,9840,81214,115522.0,11740000.0
2019-03-11,9840,9840,9500,9620,81413,112939.0,11740000.0
2019-03-12,9660,9930,9600,9660,100966,113408.0,11740000.0
2019-03-13,9620,9750,9520,9660,49377,113408.0,11740000.0
2019-03-14,9720,10150,9690,10050,96225,117987.0,11740000.0
2019-03-15,9950,10050,9190,9240,271739,108478.0,11740000.0
2019-03-18,9260,9590,9260,9460,66562,111060.0,11740000.0
2019-03-19,9490,9620,9410,9490,69302,111413.0,11740000.0
2019-03-20,9430,9530,9300,9400,35631,110356.0,11740000.0
2019-03-21,9400,9450,9200,9310,40456,109299.0,11740000.0
2019-03-22,9210,9390,9080,9140,72796,107304.0,11740000.0
2019-03-25,8900,9540,8900,9150,60741,107421.0,11740000.0
2019-03-26,9150,9270,9070,9230,40672,108360.0,11740000.0
2019-03-27,9230,9260,9050,9090,31528,106717.0,11740000.0
2019-03-28,9080,9170,8960,9070,38559,106482.0,11740000.0
2019-03-29,9080,9460,9020,9430,110508,110708.0,11740000.0
2019-04-01,9510,9550,9410,9470,36945,111178.0,11740000.0
2019-04-02,9590,9590,9360,9530,33165,111882.0,11740000.0
2019-04-03,9600,9870,9590,9720,93000,114113.0,11740000.0
2019-04-04,9750,9750,9530,9650,54797,113291.0,11740000.0
2019-04-05,9770,9860,9610,9830,80536,115404.0,11740000.0
2019-04-08,9860,9890,9600,9680,40175,113643.0,11740000.0
2019-04-09,9650,9730,9080,9720,54133,114113.0,11740000.0
2019-04-10,9640,9800,9600,9800,74836,115052.0,11740000.0
2019-04-11,10350,10700,9950,10250,639468,120335.0,11740000.0
2019-04-12,10100,10250,9970,10000,169174,117400.0,11740000.0
2019-04-15,10300,10300,10000,10100,70308,118574.0,11740000.0
2019-04-16,10000,10350,9820,10200,158839,119748.0,11740000.0
2019-04-17,10050,10200,9890,9980,83988,117165.0,11740000.0
2019-04-18,9980,10050,9800,9980,75278,117165.0,11740000.0
2019-04-19,9980,10050,9880,9970,42633,117048.0,11740000.0
2019-04-22,9860,10050,9840,9940,56744,116696.0,11740000.0
2019-04-23,9940,10000,9800,9870,62831,115874.0,11740000.0
2019-04-24,9860,9970,9700,9720,86040,114113.0,11740000.0
2019-04-25,9740,9840,9400,9640,68856,113174.0,11740000.0
2019-04-26,9640,9830,9590,9640,43954,113174.0,11740000.0
2019-04-29,9610,9780,9410,9570,44231,112352.0,11740000.0
2019-04-30,9570,9600,9470,9530,45350,111882.0,11740000.0
2019-05-02,11000,11800,10000,10050,1271367,117987.0,11740000.0
2019-05-03,10100,10150,9750,9750,199332,114465.0,11740000.0
2019-05-07,9490,9560,9400,9460,187291,111060.0,11740000.0
2019-05-08,9300,9660,9270,9290,103812,109065.0,11740000.0
2019-05-09,9280,9500,9030,9070,146458,106482.0,11740000.0
2019-05-10,8970,9120,8780,8940,138584,104956.0,11740000.0
2019-05-13,8780,8930,8640,8640,115258,101434.0,11740000.0
2019-05-14,8400,8700,8390,8510,78697,99907.0,11740000.0
2019-05-15,8500,8900,8480,8900,57785,104486.0,11740000.0
2019-05-16,8990,9680,8900,9280,293433,108947.0,11740000.0
2019-05-17,9200,9320,9020,9100,81233,106834.0,11740000.0
2019-05-20,9200,9380,9130,9200,83514,108008.0,11740000.0
2019-05-21,9070,9200,9000,9070,46700,106482.0,11740000.0
2019-05-22,9110,9210,8940,8980,51720,105425.0,11740000.0
2019-05-23,8960,9050,8730,8810,42388,103429.0,11740000.0
2019-05-24,8680,8810,8600,8640,88831,101434.0,11740000.0
2019-05-27,8640,8840,8560,8600,46253,100964.0,11740000.0
2019-05-28,8600,8950,8600,8860,32812,104016.0,11740000.0
2019-05-29,8870,8910,8730,8740,23158,102608.0,11740000.0
2019-05-30,8660,8830,8630,8650,24391,101551.0,11740000.0
2019-05-31,8550,8840,8550,8710,15249,102255.0,11740000.0
2019-06-03,8890,8890,8600,8670,25318,101786.0,11740000.0
2019-06-04,8630,8960,8630,8820,44934,103547.0,11740000.0
2019-06-05,8820,8950,8820,8950,28685,105073.0,11740000.0
2019-06-07,9100,9100,8750,8950,26041,105073.0,11740000.0
2019-06-10,8970,9090,8970,9060,27745,106364.0,11740000.0
2019-06-11,9070,9240,9070,9170,52651,107656.0,11740000.0
2019-06-12,9410,9490,9110,9150,93009,107421.0,11740000.0
2019-06-13,9100,9300,9100,9220,42303,108243.0,11740000.0
2019-06-14,9520,9970,9410,9430,444370,110708.0,11740000.0
2019-06-17,9500,9600,9370,9400,32400,110356.0,11740000.0
2019-06-18,9500,9500,9250,9250,65662,108595.0,11740000.0
2019-06-19,9260,9740,9260,9720,154508,114113.0,11740000.0
2019-06-20,9810,9810,9310,9550,72218,112117.0,11740000.0
2019-06-21,9550,9640,9430,9450,36014,110943.0,11740000.0
2019-06-24,9610,9950,9580,9690,83066,113761.0,11740000.0
2019-06-25,9700,9750,9400,9410,67323,110473.0,11740000.0
2019-06-26,9330,9600,9320,9320,44486,109417.0,11740000.0
2019-06-27,9320,9430,9160,9220,34463,108243.0,11740000.0
2019-06-28,9240,9350,9000,9180,67500,107773.0,11740000.0
2019-07-01,9540,9540,9150,9280,71143,108947.0,11740000.0
2019-07-02,9200,9390,9200,9360,44559,109886.0,11740000.0
2019-07-03,9360,9410,9120,9120,38253,107069.0,11740000.0
2019-07-04,9140,9230,8990,9070,24874,106482.0,11740000.0
2019-07-05,9070,9210,9050,9170,15429,107656.0,11740000.0
2019-07-08,9170,9320,8750,8770,93113,102960.0,11740000.0
2019-07-09,8840,8870,8600,8650,95552,101551.0,11740000.0
2019-07-10,8620,8880,8620,8690,31523,102021.0,11740000.0
2019-07-11,8880,9150,8690,9100,33480,106834.0,11740000.0
2019-07-12,9000,9100,8910,9060,23507,106364.0,11740000.0
2019-07-15,9050,9070,8830,8900,18175,104486.0,11740000.0
2019-07-16,8850,8940,8750,8830,25440,103664.0,11740000.0
2019-07-17,8840,8930,8590,8740,37195,102608.0,11740000.0
2019-07-18,8750,8840,8610,8630,29140,101316.0,11740000.0
2019-07-19,8710,8730,8550,8650,42027,101551.0,11740000.0
2019-07-22,8650,8670,8590,8650,12209,101551.0,11740000.0
2019-07-23,8630,8800,8560,8580,25289,100729.0,11740000.0
2019-07-24,8410,8550,8350,8360,71586,98146.0,11740000.0
2019-07-25,8290,8310,8070,8130,58005,95446.0,11740000.0
2019-07-26,8050,8250,7780,7850,72433,92159.0,11740000.0
2019-07-29,7970,7970,7350,7350,64348,86289.0,11740000.0
2019-07-30,7100,7900,7100,7700,101456,90398.0,11740000.0
2019-07-31,7600,7900,7520,7750,31022,90985.0,11740000.0
2019-08-01,7550,7740,7550,7630,19608,89576.0,11740000.0
2019-08-02,7530,7660,7360,7640,23829,89694.0,11740000.0
2019-08-05,7640,7640,7000,7020,78713,82415.0,11740000.0
2019-08-06,6610,7190,6530,6800,82269,79832.0,11740000.0
2019-08-07,6610,7110,6600,7040,65100,82650.0,11740000.0
2019-08-08,7080,7490,7080,7450,31464,87463.0,11740000.0
2019-08-09,7420,7650,7420,7500,28464,88050.0,11740000.0
2019-08-12,7540,7790,7530,7790,21980,91455.0,11740000.0
2019-08-13,7630,7810,7610,7810,25258,91689.0,11740000.0
2019-08-14,7810,7990,7810,7960,19099,93450.0,11740000.0
2019-08-16,7950,8490,7850,8050,140160,94507.0,11740000.0
2019-08-19,8250,8340,8010,8260,33404,96972.0,11740000.0
2019-08-20,8250,8350,8230,8320,20674,97677.0,11740000.0
2019-08-21,8320,8400,8240,8380,15965,98381.0,11740000.0
2019-08-22,8260,9000,8260,8530,245032,100142.0,11740000.0
2019-08-23,8400,8560,8120,8310,43669,97559.0,11740000.0
2019-08-26,7980,8240,7960,8050,40381,94507.0,11740000.0
2019-08-27,8090,8440,8090,8230,24345,96620.0,11740000.0
2019-08-28,8120,8270,8100,8170,14015,95916.0,11740000.0
2019-08-29,8220,8220,8080,8120,8874,95329.0,11740000.0
2019-08-30,8170,8380,8170,8290,26224,97325.0,11740000.0
2019-09-02,8290,8340,8190,8340,11136,97912.0,11740000.0
2019-09-03,8390,8520,8300,8450,24289,99203.0,11740000.0
2019-09-04,8580,8580,8310,8450,15426,99203.0,11740000.0
2019-09-05,8480,8560,8370,8500,33959,99790.0,11740000.0
2019-09-06,8690,8710,8370,8600,37443,100964.0,11740000.0
2019-09-09,8600,8810,8390,8520,64984,100025.0,11740000.0
2019-09-10,8580,8930,8530,8870,100624,104134.0,11740000.0
2019-09-11,8890,9090,8770,8860,58091,104016.0,11740000.0
2019-09-16,8950,9330,8920,9260,168000,108712.0,11740000.0
2019-09-17,9110,9350,8980,9100,70583,106834.0,11740000.0
2019-09-18,9070,9180,8830,9110,65729,106951.0,11740000.0
2019-09-19,9250,9250,9030,9040,22165,106130.0,11740000.0
2019-09-20,9110,9120,8890,9000,33758,105660.0,11740000.0
2019-09-23,9130,9150,8980,9100,41190,106834.0,11740000.0
2019-09-24,9010,9150,8910,9050,19800,106247.0,11740000.0
2019-09-25,9050,9050,8490,8500,78113,99790.0,11740000.0
2019-09-26,8600,8760,8110,8460,56401,99320.0,11740000.0
2019-09-27,8460,8500,8290,8430,20150,98968.0,11740000.0
2019-09-30,8470,8490,8250,8490,21382,99673.0,11740000.0
2019-10-01,8530,8620,8430,8500,18804,99790.0,11740000.0
2019-10-02,8720,8740,8270,8450,44701,99203.0,11740000.0
2019-10-04,8320,8540,8300,8440,21637,99086.0,11740000.0
2019-10-07,8030,8200,7850,8040,77161,94390.0,11740000.0
