뉴로스(126870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-21,5920,5920,5600,5620,605142,107636.0,19152272.0
2018-12-24,5740,6210,5650,5780,2144281,110700.0,19152272.0
2018-12-26,5620,6680,5620,6550,5324541,125447.0,19152272.0
2018-12-27,6550,6630,6350,6380,1693465,122191.0,19152272.0
2018-12-28,6380,6680,6330,6550,1546753,125447.0,19152272.0
2019-01-02,6800,7250,6620,7050,2996589,135024.0,19152272.0
2019-01-03,7140,7220,6840,6900,1342310,132151.0,19152272.0
2019-01-04,6900,7150,6660,6980,1084145,133683.0,19152272.0
2019-01-07,7130,7180,6750,6870,789973,131576.0,19152272.0
2019-01-08,6910,6930,6540,6750,1439469,129278.0,19152272.0
2019-01-09,6830,6980,6660,6750,435720,129278.0,19152272.0
2019-01-10,6780,7280,6680,7280,2890282,139429.0,19152272.0
2019-01-11,7420,7440,6910,7030,1811332,134640.0,19152272.0
2019-01-14,7080,7560,6860,7550,2668539,144600.0,19152272.0
2019-01-15,7520,7620,7320,7540,1418615,144408.0,19152272.0
2019-01-16,7570,8350,7420,8030,3840353,153793.0,19152272.0
2019-01-17,8050,9180,7730,8450,7062118,161837.0,19152272.0
2019-01-18,8450,9750,8440,8960,7117366,173838.0,19401592.0
2019-01-21,8940,9240,8540,9120,4523767,176943.0,19401592.0
2019-01-22,9030,9070,8250,8250,2515891,160063.0,19401592.0
2019-01-23,8050,9440,8040,9060,4181323,175778.0,19401592.0
2019-01-24,9350,9950,9070,9210,5663510,178689.0,19401592.0
2019-01-25,9200,10050,8960,9930,6478728,192658.0,19401592.0
2019-01-28,10550,10800,10000,10350,3830624,200806.0,19401592.0
2019-01-29,10100,10400,9800,10000,2364646,194016.0,19401592.0
2019-01-30,9960,10000,9260,9370,2685148,181793.0,19401592.0
2019-01-31,9330,9610,9160,9500,2316631,184315.0,19401592.0
2019-02-01,9410,9510,8650,9080,3111811,176166.0,19401592.0
2019-02-07,9020,9400,8890,8990,1432865,174420.0,19401592.0
2019-02-08,9120,9320,8800,8800,1266452,170734.0,19401592.0
2019-02-11,8920,8950,8330,8680,1993678,168406.0,19401592.0
2019-02-12,8910,8970,8090,8090,1924679,156959.0,19401592.0
2019-02-13,8190,8450,8040,8170,1256952,158511.0,19401592.0
2019-02-14,8260,8310,7750,7810,1219582,151526.0,19401592.0
2019-02-15,7690,8040,7660,7940,1051931,154049.0,19401592.0
2019-02-18,7990,7990,7500,7530,1092491,146094.0,19401592.0
2019-02-19,7570,8300,7400,7890,2684747,153079.0,19401592.0
2019-02-20,7950,8030,7650,7660,878918,148616.0,19401592.0
2019-02-21,7660,7910,7570,7570,846057,146870.0,19401592.0
2019-02-22,7580,7670,7250,7300,811296,141632.0,19401592.0
2019-02-25,7310,7940,7240,7800,2087903,151332.0,19401592.0
2019-02-26,7910,7910,7610,7820,916698,151720.0,19401592.0
2019-02-27,7860,8350,7790,8200,2491095,159093.0,19401592.0
2019-02-28,8250,8300,7430,7720,1308493,149780.0,19401592.0
2019-03-04,7900,8280,7850,8080,1610440,156765.0,19401592.0
2019-03-05,7960,8580,7940,8580,2285801,166466.0,19401592.0
2019-03-06,8590,8690,8350,8610,1324240,167048.0,19401592.0
2019-03-07,8780,8950,8360,8520,1674850,165302.0,19401592.0
2019-03-08,8530,8700,8230,8250,1231201,160063.0,19401592.0
2019-03-11,8320,8360,7690,7900,1347511,153273.0,19401592.0
2019-03-12,7970,8000,7650,7750,1012944,150362.0,19401592.0
2019-03-13,7740,7750,7060,7120,1614417,138139.0,19401592.0
2019-03-14,6950,7240,6690,6960,2500569,135035.0,19401592.0
2019-03-15,6960,7060,6520,6570,1164910,127468.0,19401592.0
2019-03-18,6590,6800,6490,6580,1504052,143323.0,21781659.0
2019-03-19,6580,6660,6230,6310,1521872,137442.0,21781659.0
2019-03-20,6400,7050,6400,6770,4441906,147462.0,21781659.0
2019-03-21,6730,6760,5800,5800,3084482,126334.0,21781659.0
2019-03-22,6240,6390,6040,6050,1901324,131779.0,21781659.0
2019-03-25,6030,6550,6030,6310,2359902,137442.0,21781659.0
2019-03-26,6460,6580,6270,6320,983019,137660.0,21781659.0
2019-03-27,6410,6440,5980,6010,1037224,130908.0,21781659.0
2019-03-28,6050,6520,6050,6400,2790357,139403.0,21781659.0
2019-03-29,6380,6490,6030,6370,1272940,138749.0,21781659.0
2019-04-01,6370,6680,6230,6640,1399256,144630.0,21781659.0
2019-04-02,6630,6630,6450,6500,893259,141581.0,21781659.0
2019-04-03,6560,6740,6380,6610,1202729,143977.0,21781659.0
2019-04-04,6660,6710,6440,6490,759580,141363.0,21781659.0
2019-04-05,6480,6540,6380,6450,460429,141078.0,21872567.0
2019-04-08,6450,6450,6170,6180,618002,135172.0,21872567.0
2019-04-09,6190,6400,6190,6220,441999,136047.0,21872567.0
2019-04-10,6240,6290,6070,6170,499821,134954.0,21872567.0
2019-04-11,6200,6540,6200,6500,1227900,142172.0,21872567.0
2019-04-12,6560,6620,6430,6550,796621,143265.0,21872567.0
2019-04-15,6570,6590,6360,6390,607414,139766.0,21872567.0
2019-04-16,6330,6390,6140,6250,552967,136704.0,21872567.0
2019-04-17,6250,6380,6190,6350,401655,138891.0,21872567.0
2019-04-18,6400,6490,6170,6190,568653,135391.0,21872567.0
2019-04-19,6220,6610,6180,6560,1251960,143484.0,21872567.0
2019-04-22,6810,6940,6550,6700,2041692,146546.0,21872567.0
2019-04-23,6700,6730,6520,6610,507548,144578.0,21872567.0
2019-04-24,6610,6630,6490,6490,506764,141953.0,21872567.0
2019-04-25,6470,6570,6250,6260,567275,136922.0,21872567.0
2019-04-26,6240,6360,6160,6180,388172,135172.0,21872567.0
2019-04-29,6290,6380,6150,6200,362219,135610.0,21872567.0
2019-04-30,6210,6220,5890,6000,970521,131235.0,21872567.0
2019-05-02,5980,6240,5940,6140,665284,134298.0,21872567.0
2019-05-03,6110,6250,6100,6110,429705,137010.0,22423896.0
2019-05-07,5990,6070,5870,5900,428641,132301.0,22423896.0
2019-05-08,5780,5990,5760,5850,306711,131180.0,22423896.0
2019-05-09,5790,5970,5270,5330,1157224,119519.0,22423896.0
2019-05-10,5310,5800,5280,5590,1100172,125350.0,22423896.0
2019-05-13,5510,5650,5260,5260,350572,117950.0,22423896.0
2019-05-14,5110,5800,5100,5640,1127900,126471.0,22423896.0
2019-05-15,5650,5800,5560,5750,311117,128937.0,22423896.0
2019-05-16,6100,6100,5640,5710,1112623,128040.0,22423896.0
2019-05-17,5720,5950,5690,5760,481806,129162.0,22423896.0
2019-05-20,5770,5880,5500,5510,599980,123556.0,22423896.0
2019-05-21,5510,5950,5500,5780,927567,129610.0,22423896.0
2019-05-22,5800,5860,5570,5640,570946,126471.0,22423896.0
2019-05-23,5620,5640,5390,5400,485525,121089.0,22423896.0
2019-05-24,5250,5350,5170,5250,368184,117725.0,22423896.0
2019-05-27,5230,5320,5150,5270,294094,118174.0,22423896.0
2019-05-28,5260,5630,5260,5550,747456,124453.0,22423896.0
2019-05-29,5500,5750,5450,5670,622880,127143.0,22423896.0
2019-05-30,5700,5920,5620,5660,676128,126919.0,22423896.0
2019-05-31,5670,5790,5590,5700,291447,127816.0,22423896.0
2019-06-03,5640,5880,5620,5860,399570,131404.0,22423896.0
2019-06-04,5860,5890,5730,5810,302502,130283.0,22423896.0
2019-06-05,5910,5910,5720,5750,297043,128937.0,22423896.0
2019-06-07,5860,6150,5780,6150,1144014,137907.0,22423896.0
2019-06-10,6270,6300,6120,6170,706051,138355.0,22423896.0
2019-06-11,6120,6290,6080,6200,591023,139028.0,22423896.0
2019-06-12,6200,6230,5830,5830,928595,130731.0,22423896.0
2019-06-13,5770,5940,5750,5890,439416,132077.0,22423896.0
2019-06-14,5890,5900,5550,5650,1131264,126695.0,22423896.0
2019-06-17,5740,6720,5740,6420,7132369,143961.0,22423896.0
2019-06-18,6320,6350,6090,6190,1746709,138804.0,22423896.0
2019-06-19,6250,6400,6040,6110,1304783,137010.0,22423896.0
2019-06-20,6110,6220,6090,6100,649576,136786.0,22423896.0
2019-06-21,6140,6170,5900,5910,652147,132525.0,22423896.0
2019-06-24,5910,5950,5770,5800,415599,130059.0,22423896.0
2019-06-25,5810,6070,5770,5950,918675,133422.0,22423896.0
2019-06-26,5950,6100,5860,5960,757483,133646.0,22423896.0
2019-06-27,6050,6350,5940,5980,3107138,134095.0,22423896.0
2019-06-28,6050,6250,6040,6180,1728313,138580.0,22423896.0
2019-07-01,6240,6340,6150,6180,1231051,139642.0,22595805.0
2019-07-02,6200,6350,6070,6240,1040077,140998.0,22595805.0
2019-07-03,6220,6270,6000,6000,755343,135575.0,22595805.0
2019-07-04,6000,6050,5660,5810,720069,131282.0,22595805.0
2019-07-05,5760,5970,5730,5870,376922,132637.0,22595805.0
2019-07-08,5860,5890,5350,5350,788430,120888.0,22595805.0
2019-07-09,5340,5470,5160,5360,552871,121114.0,22595805.0
2019-07-10,5360,5500,5320,5430,333428,122695.0,22595805.0
2019-07-11,5450,5520,5400,5490,240691,124051.0,22595805.0
2019-07-12,5470,5560,5420,5540,208678,125181.0,22595805.0
2019-07-15,5450,5530,5350,5370,249841,121339.0,22595805.0
2019-07-16,5350,5490,5300,5470,318427,123599.0,22595805.0
2019-07-17,5470,5530,5280,5310,368597,119984.0,22595805.0
2019-07-18,5260,5800,5200,5550,1514353,125407.0,22595805.0
2019-07-19,5550,5660,5490,5570,266529,125859.0,22595805.0
2019-07-22,5570,5700,5510,5580,204880,126085.0,22595805.0
2019-07-23,5580,5660,5350,5400,322659,122017.0,22595805.0
2019-07-24,5430,5480,5250,5290,300590,119532.0,22595805.0
2019-07-25,5290,5340,5060,5100,316135,115239.0,22595805.0
2019-07-26,5050,5120,4975,5010,331893,113205.0,22595805.0
2019-07-29,4960,5000,4560,4560,611144,103037.0,22595805.0
2019-07-30,4450,4820,4450,4745,355367,107217.0,22595805.0
2019-07-31,4685,4965,4605,4945,280393,111736.0,22595805.0
2019-08-01,4935,4950,4755,4800,201952,108460.0,22595805.0
2019-08-02,4700,4890,4630,4820,227352,108912.0,22595805.0
2019-08-05,4750,4820,4180,4180,540060,94450.0,22595805.0
2019-08-06,3920,4405,3905,4045,623019,91400.0,22595805.0
2019-08-07,4045,4350,4045,4320,424371,97614.0,22595805.0
2019-08-08,4395,4520,4305,4485,234132,101342.0,22595805.0
2019-08-09,4500,4690,4430,4495,281203,101568.0,22595805.0
2019-08-12,4445,4825,4445,4740,426171,107104.0,22595805.0
2019-08-13,4670,4860,4630,4795,331396,108347.0,22595805.0
2019-08-14,4860,4860,4630,4675,409419,105635.0,22595805.0
2019-08-16,4525,4670,4500,4635,220952,104732.0,22595805.0
2019-08-19,4690,4815,4665,4730,246219,106878.0,22595805.0
2019-08-20,4730,4790,4720,4790,154912,108234.0,22595805.0
2019-08-21,4830,4850,4750,4760,150659,107556.0,22595805.0
2019-08-22,4800,4910,4715,4720,209179,106652.0,22595805.0
2019-08-23,4665,4715,4595,4655,125124,105183.0,22595805.0
2019-08-26,4525,4545,4370,4405,253083,99535.0,22595805.0
2019-08-27,4460,4560,4400,4450,134732,100551.0,22595805.0
2019-08-28,4540,4980,4485,4490,1352394,101455.0,22595805.0
2019-08-29,4520,4575,4440,4460,213630,100777.0,22595805.0
2019-08-30,4500,4880,4495,4785,797014,108121.0,22595805.0
2019-09-02,4750,4885,4720,4825,264465,109025.0,22595805.0
2019-09-03,4855,4870,4805,4835,126408,109251.0,22595805.0
2019-09-04,4835,4885,4785,4885,253746,110381.0,22595805.0
2019-09-05,4965,5040,4875,4890,362445,110493.0,22595805.0
2019-09-06,4935,4960,4805,4840,121419,109364.0,22595805.0
2019-09-09,4885,5350,4885,4980,2492811,112527.0,22595805.0
2019-09-10,5050,5070,4910,5050,470502,114109.0,22595805.0
2019-09-11,5090,5200,5050,5080,423000,114787.0,22595805.0
2019-09-16,5100,5260,5080,5240,439578,118402.0,22595805.0
2019-09-17,5200,5290,5180,5250,332484,118628.0,22595805.0
2019-09-18,5250,5300,5140,5180,267858,117046.0,22595805.0
2019-09-19,5210,5300,5140,5190,275003,117272.0,22595805.0
2019-09-20,5160,5240,5150,5190,217421,117272.0,22595805.0
2019-09-23,5240,5240,5080,5170,195049,116820.0,22595805.0
2019-09-24,5180,5500,5170,5450,1022578,123266.0,22617686.0
2019-09-25,5430,5430,5180,5250,500277,118743.0,22617686.0
2019-09-26,5280,5330,5060,5190,348525,117386.0,22617686.0
2019-09-27,5160,5240,5100,5200,201885,117612.0,22617686.0
2019-09-30,5160,5210,5020,5050,214173,114219.0,22617686.0
2019-10-01,5050,5160,4720,4860,639233,109922.0,22617686.0
2019-10-02,4800,5030,4755,4965,286875,112297.0,22617686.0
2019-10-04,4965,5000,4820,4940,147786,111839.0,22639567.0
2019-10-07,4995,4995,4785,4795,239033,,
