서울옥션(063170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-29,9650,9840,9590,9750,145673,164946.0,16917500.0
2017-01-02,9770,10100,9760,10100,136744,170867.0,16917500.0
2017-01-03,10000,10100,9970,10050,67505,170021.0,16917500.0
2017-01-04,10050,10100,9960,10000,70067,169175.0,16917500.0
2017-01-05,10050,10350,10050,10300,221825,174250.0,16917500.0
2017-01-06,10250,10600,10250,10550,319439,178480.0,16917500.0
2017-01-09,10600,10700,10350,10600,311019,179326.0,16917500.0
2017-01-10,10550,10600,10250,10250,136572,173404.0,16917500.0
2017-01-11,10150,10600,10150,10600,144401,179326.0,16917500.0
2017-01-12,10550,10600,10350,10600,117863,179326.0,16917500.0
2017-01-13,10550,10550,10000,10100,214287,170867.0,16917500.0
2017-01-16,10100,10150,9950,10100,103960,170867.0,16917500.0
2017-01-17,10050,10150,9830,10050,153463,170021.0,16917500.0
2017-01-18,9960,10200,9920,10050,152555,170021.0,16917500.0
2017-01-19,10000,10100,9950,10000,122733,169175.0,16917500.0
2017-01-20,9930,10000,9800,9950,122829,168329.0,16917500.0
2017-01-23,9900,9960,9710,9780,98895,165453.0,16917500.0
2017-01-24,9750,9800,9250,9260,276589,156656.0,16917500.0
2017-01-25,9260,9440,8940,9260,215531,156656.0,16917500.0
2017-01-26,9270,9470,9270,9450,112469,159870.0,16917500.0
2017-01-31,9450,10200,9420,10100,449876,170867.0,16917500.0
2017-02-01,10100,10100,9960,10050,121732,170021.0,16917500.0
2017-02-02,9970,10100,9810,9810,107438,165961.0,16917500.0
2017-02-03,9790,10100,9790,9980,200179,168837.0,16917500.0
2017-02-06,9990,10150,9900,9970,103461,168667.0,16917500.0
2017-02-07,9950,10000,9740,9900,113480,167483.0,16917500.0
2017-02-08,9930,9930,9650,9720,101128,164438.0,16917500.0
2017-02-09,9700,9970,9700,9930,96732,167991.0,16917500.0
2017-02-10,9970,10100,9880,9930,159051,167991.0,16917500.0
2017-02-13,9970,10450,9900,10450,360270,176788.0,16917500.0
2017-02-14,10300,11000,10300,10900,704877,184401.0,16917500.0
2017-02-15,10800,11050,10500,10750,348094,181863.0,16917500.0
2017-02-16,10700,10750,10350,10600,247462,179326.0,16917500.0
2017-02-17,10500,10850,10400,10550,233774,178480.0,16917500.0
2017-02-20,10700,11300,10500,11150,548973,188630.0,16917500.0
2017-02-21,11150,11300,10900,11000,256487,186092.0,16917500.0
2017-02-22,11000,11000,10700,10800,176110,182709.0,16917500.0
2017-02-23,10800,10950,10400,10550,257778,178480.0,16917500.0
2017-02-24,10550,10700,10500,10650,99189,180171.0,16917500.0
2017-02-27,10750,11150,10600,10950,205363,185247.0,16917500.0
2017-02-28,11050,11050,10550,10700,129975,181017.0,16917500.0
2017-03-02,10700,10800,10450,10650,94882,180171.0,16917500.0
2017-03-03,10600,10600,10300,10550,116816,178480.0,16917500.0
2017-03-06,10600,10600,10200,10350,121148,175096.0,16917500.0
2017-03-07,10350,10400,10050,10250,177353,173404.0,16917500.0
2017-03-08,10350,10800,10200,10750,188868,181863.0,16917500.0
2017-03-09,10650,10750,10500,10700,152988,181017.0,16917500.0
2017-03-10,10750,11000,10550,10900,223230,184401.0,16917500.0
2017-03-13,10900,11100,10850,11050,184926,186938.0,16917500.0
2017-03-14,11100,11100,10700,10850,168179,183555.0,16917500.0
2017-03-15,10900,10900,10350,10550,159369,178480.0,16917500.0
2017-03-16,10500,10650,10450,10600,86753,179326.0,16917500.0
2017-03-17,10600,10700,10400,10500,74029,177634.0,16917500.0
2017-03-20,10450,10650,10250,10300,91235,174250.0,16917500.0
2017-03-21,10300,10450,10200,10400,131950,175942.0,16917500.0
2017-03-22,10350,10400,10200,10250,64012,173404.0,16917500.0
2017-03-23,10250,10450,10200,10300,88268,174250.0,16917500.0
2017-03-24,10400,10650,10300,10600,121120,179326.0,16917500.0
2017-03-27,10450,10550,9820,10300,569092,174250.0,16917500.0
2017-03-28,10100,10300,9980,10050,168491,170021.0,16917500.0
2017-03-29,10100,10100,9940,9990,108650,169006.0,16917500.0
2017-03-30,10000,10100,9730,9730,223444,164607.0,16917500.0
2017-03-31,9750,9880,9750,9830,80394,166299.0,16917500.0
2017-04-03,9900,9910,9730,9800,105195,165792.0,16917500.0
2017-04-04,9760,9800,9590,9650,188765,163254.0,16917500.0
2017-04-05,9650,9700,9390,9440,194358,159701.0,16917500.0
2017-04-06,9480,9480,9180,9210,175023,155810.0,16917500.0
2017-04-07,9210,9310,9180,9310,74542,157502.0,16917500.0
2017-04-10,9210,9350,9140,9300,85490,157333.0,16917500.0
2017-04-11,9300,9370,9010,9080,130298,153611.0,16917500.0
2017-04-12,9070,9090,8790,8820,225761,149212.0,16917500.0
2017-04-13,8910,9170,8830,9140,139016,154626.0,16917500.0
2017-04-14,9080,9280,9080,9150,76722,154795.0,16917500.0
2017-04-17,9110,9240,9100,9170,63745,155133.0,16917500.0
2017-04-18,9170,9200,9080,9110,67542,154118.0,16917500.0
2017-04-19,9170,9330,9110,9270,79553,156825.0,16917500.0
2017-04-20,9280,9280,9170,9170,40797,155133.0,16917500.0
2017-04-21,9220,9270,9120,9160,59112,154964.0,16917500.0
2017-04-24,9180,9190,8920,8940,149038,151242.0,16917500.0
2017-04-25,9020,9070,8940,9010,40072,152427.0,16917500.0
2017-04-26,9010,9120,9010,9020,70167,152596.0,16917500.0
2017-04-27,9030,9080,8980,9030,44307,152765.0,16917500.0
2017-04-28,9080,9140,8850,9060,98236,153273.0,16917500.0
2017-05-02,8970,9100,8750,8780,209433,148536.0,16917500.0
2017-05-04,8730,8840,8700,8830,61161,149382.0,16917500.0
2017-05-08,8820,8960,8750,8880,88511,150227.0,16917500.0
2017-05-10,8860,8930,8800,8800,75195,148874.0,16917500.0
2017-05-11,8770,8820,8700,8710,149286,147351.0,16917500.0
2017-05-12,8700,8760,8560,8690,160168,147013.0,16917500.0
2017-05-15,8690,8700,8550,8570,101363,144983.0,16917500.0
2017-05-16,8590,8590,8230,8280,254628,140077.0,16917500.0
2017-05-17,8230,8420,8230,8330,103352,140923.0,16917500.0
2017-05-18,8210,8300,8060,8110,132071,137201.0,16917500.0
2017-05-19,8110,8310,7960,8280,184374,140077.0,16917500.0
2017-05-22,8280,8400,8230,8320,54614,140754.0,16917500.0
2017-05-23,8320,8390,8260,8310,58624,140584.0,16917500.0
2017-05-24,8250,8340,8250,8300,60253,140415.0,16917500.0
2017-05-25,8310,8680,8310,8650,250025,146336.0,16917500.0
2017-05-26,8570,8860,8560,8820,176580,149212.0,16917500.0
2017-05-29,8800,8810,8440,8500,209377,143799.0,16917500.0
2017-05-30,8450,8620,8420,8520,72943,144137.0,16917500.0
2017-05-31,8550,8570,8400,8480,75480,143460.0,16917500.0
2017-06-01,8460,8540,8450,8490,29163,143630.0,16917500.0
2017-06-02,8430,8810,8430,8810,159060,149043.0,16917500.0
2017-06-05,8840,8890,8710,8880,137150,150227.0,16917500.0
2017-06-07,8910,8910,8770,8810,93321,149043.0,16917500.0
2017-06-08,8820,8830,8510,8700,232046,147182.0,16917500.0
2017-06-09,8650,8710,8520,8620,77030,145829.0,16917500.0
2017-06-12,8620,8720,8570,8660,59656,146506.0,16917500.0
2017-06-13,8620,8800,8590,8710,137642,147351.0,16917500.0
2017-06-14,8780,9050,8780,8940,237930,151242.0,16917500.0
2017-06-15,8930,9000,8720,8950,156801,151412.0,16917500.0
2017-06-16,8960,9050,8830,8880,85849,150227.0,16917500.0
2017-06-19,8930,8930,8750,8750,46023,148028.0,16917500.0
2017-06-20,8730,8750,8390,8410,178509,142276.0,16917500.0
2017-06-21,8470,8520,8300,8500,39571,143799.0,16917500.0
2017-06-22,8520,8570,8360,8400,31332,142107.0,16917500.0
2017-06-23,8440,8470,8270,8390,52113,141938.0,16917500.0
2017-06-26,8400,8400,8260,8290,48760,140246.0,16917500.0
2017-06-27,8290,8360,8210,8240,52512,139400.0,16917500.0
2017-06-28,8220,8240,8130,8140,51013,137708.0,16917500.0
2017-06-29,8230,8230,8030,8080,64736,136693.0,16917500.0
2017-06-30,7980,8130,7980,8100,54301,137032.0,16917500.0
2017-07-03,8090,8130,7990,7990,48181,135171.0,16917500.0
2017-07-04,7980,8120,7980,8110,47805,137201.0,16917500.0
2017-07-05,8060,8240,8060,8110,32407,137201.0,16917500.0
2017-07-06,8110,8380,8060,8340,58116,141092.0,16917500.0
2017-07-07,8340,8400,8120,8270,46270,139908.0,16917500.0
2017-07-10,8200,8290,8000,8090,60276,136863.0,16917500.0
2017-07-11,8030,8140,7990,8020,57695,135678.0,16917500.0
2017-07-12,7980,8080,7980,8020,51669,135678.0,16917500.0
2017-07-13,8010,8060,7930,8000,38657,135340.0,16917500.0
2017-07-14,8010,8020,7790,8000,88169,135340.0,16917500.0
2017-07-17,7950,8170,7920,8160,43351,138047.0,16917500.0
2017-07-18,8080,8230,8080,8160,30372,138047.0,16917500.0
2017-07-19,8170,8360,8120,8220,61003,139062.0,16917500.0
2017-07-20,8220,8340,8220,8340,68122,141092.0,16917500.0
2017-07-21,8300,8480,8250,8450,70657,142953.0,16917500.0
2017-07-24,8470,8470,8300,8390,54022,141938.0,16917500.0
2017-07-25,8340,8410,8230,8270,64362,139908.0,16917500.0
2017-07-26,8240,8270,8110,8110,49999,137201.0,16917500.0
2017-07-27,8110,8400,8110,8380,52919,141769.0,16917500.0
2017-07-28,8420,8420,8220,8240,38267,139400.0,16917500.0
2017-07-31,8240,8330,8140,8310,37125,140584.0,16917500.0
2017-08-01,8350,8500,8250,8340,48927,141092.0,16917500.0
2017-08-02,8300,8400,8240,8270,33502,139908.0,16917500.0
2017-08-03,8240,8240,7970,7980,136050,135002.0,16917500.0
2017-08-04,7980,8040,7850,7900,72947,133648.0,16917500.0
2017-08-07,7870,8010,7830,8010,27545,135509.0,16917500.0
2017-08-08,8000,8030,7880,7940,37675,134325.0,16917500.0
2017-08-09,7940,7940,7810,7820,46270,132295.0,16917500.0
2017-08-10,7780,8010,7670,7890,85624,133479.0,16917500.0
2017-08-11,7720,7840,7620,7730,49693,130772.0,16917500.0
2017-08-14,7670,7790,7650,7750,17271,131111.0,16917500.0
2017-08-16,7830,7830,7740,7780,19579,131618.0,16917500.0
2017-08-17,7800,7870,7710,7870,31036,133141.0,16917500.0
2017-08-18,7800,7890,7740,7850,16510,132802.0,16917500.0
2017-08-21,7800,7850,7680,7730,40410,130772.0,16917500.0
2017-08-22,7680,7760,7620,7670,43024,129757.0,16917500.0
2017-08-23,7650,7670,7460,7550,60581,127727.0,16917500.0
2017-08-24,7480,7500,7290,7320,122493,123836.0,16917500.0
2017-08-25,7290,7470,7290,7320,73859,123836.0,16917500.0
2017-08-28,7300,7410,7280,7340,82840,124174.0,16917500.0
2017-08-29,7310,7390,7230,7230,55586,122314.0,16917500.0
2017-08-30,7300,7300,7090,7170,99039,121298.0,16917500.0
2017-08-31,7220,7300,7100,7210,71733,121975.0,16917500.0
2017-09-01,7220,7350,7160,7230,55257,122314.0,16917500.0
2017-09-04,7080,7170,7040,7150,67295,120960.0,16917500.0
2017-09-05,7150,7150,6980,7000,115390,118422.0,16917500.0
2017-09-06,6970,7070,6960,6980,49629,118084.0,16917500.0
2017-09-07,6950,7150,6950,7110,76752,120283.0,16917500.0
2017-09-08,7050,7110,6950,7030,82323,118930.0,16917500.0
2017-09-11,7030,7030,6850,6900,80871,116731.0,16917500.0
2017-09-12,6940,6940,6680,6750,154182,114193.0,16917500.0
2017-09-13,6730,6820,6720,6760,53588,114362.0,16917500.0
2017-09-14,6810,6810,6640,6730,74223,113855.0,16917500.0
2017-09-15,6700,6750,6660,6720,66574,113686.0,16917500.0
2017-09-18,6680,6750,6670,6700,49316,113347.0,16917500.0
2017-09-19,6680,6850,6680,6800,56248,115039.0,16917500.0
2017-09-20,6750,6810,6600,6670,87536,112840.0,16917500.0
2017-09-21,6640,6670,6470,6570,61063,111148.0,16917500.0
2017-09-22,6510,6590,6300,6390,70418,108103.0,16917500.0
2017-09-25,6310,6440,5900,5930,129292,100321.0,16917500.0
2017-09-26,5760,5990,5730,5990,115461,101336.0,16917500.0
2017-09-27,5940,6250,5930,6220,66590,105227.0,16917500.0
2017-09-28,6200,6360,6170,6340,54229,107257.0,16917500.0
2017-09-29,6260,6490,6170,6330,49140,107088.0,16917500.0
2017-10-10,6330,6350,6000,6230,53231,105396.0,16917500.0
2017-10-11,6240,6300,6170,6260,27475,105904.0,16917500.0
2017-10-12,6150,6340,6130,6290,49428,106411.0,16917500.0
2017-10-13,6270,6270,6110,6230,44456,105396.0,16917500.0
2017-10-16,6150,6200,6100,6170,23152,104381.0,16917500.0
2017-10-17,6220,6220,6080,6170,32474,104381.0,16917500.0
2017-10-18,6110,6170,6010,6090,39590,103028.0,16917500.0
2017-10-19,6030,6060,5930,5970,59245,100997.0,16917500.0
2017-10-20,5970,6000,5930,6000,33243,101505.0,16917500.0
2017-10-23,5980,6060,5940,6000,25470,101505.0,16917500.0
2017-10-24,6010,6220,5980,6140,46684,103873.0,16917500.0
2017-10-25,6140,6190,6010,6190,74717,104719.0,16917500.0
2017-10-26,6190,6500,6110,6440,124578,108949.0,16917500.0
2017-10-27,6390,6880,6390,6720,205901,113686.0,16917500.0
2017-10-30,6720,6980,6690,6970,179609,117915.0,16917500.0
2017-10-31,6990,7200,6950,7050,149591,119268.0,16917500.0
2017-11-01,7060,7090,6820,6960,85177,117746.0,16917500.0
2017-11-02,7010,7010,6670,6700,59515,113347.0,16917500.0
2017-11-03,6770,6770,6560,6750,37822,114193.0,16917500.0
2017-11-06,6770,6990,6720,6900,40935,116731.0,16917500.0
2017-11-07,6910,6940,6800,6800,30710,115039.0,16917500.0
2017-11-08,6760,7480,6760,7400,398046,125190.0,16917500.0
2017-11-09,7380,7880,7320,7730,371202,130772.0,16917500.0
2017-11-10,7750,7780,7500,7710,115430,130434.0,16917500.0
2017-11-13,7770,7770,7510,7650,90752,129419.0,16917500.0
2017-11-14,7620,7860,7600,7670,99479,129757.0,16917500.0
2017-11-15,7680,7820,7530,7780,142909,131618.0,16917500.0
2017-11-16,7800,8220,7690,8080,300457,136693.0,16917500.0
2017-11-17,8100,8330,8010,8100,153653,137032.0,16917500.0
2017-11-20,8100,8140,7960,8110,57000,137201.0,16917500.0
2017-11-21,8070,8230,7970,8020,68740,135678.0,16917500.0
2017-11-22,8050,8050,7740,7820,88651,132295.0,16917500.0
2017-11-23,7800,8120,7780,8120,126001,137370.0,16917500.0
2017-11-24,8150,8360,8120,8220,149806,139062.0,16917500.0
2017-11-27,8230,8240,8040,8180,107626,138385.0,16917500.0
2017-11-28,8200,8300,8090,8140,63285,137708.0,16917500.0
2017-11-29,8120,8300,8110,8290,142076,140246.0,16917500.0
2017-11-30,8240,8710,8170,8700,351450,147182.0,16917500.0
2017-12-01,8750,9750,8750,9550,1376420,161562.0,16917500.0
2017-12-04,9610,9620,9260,9400,335505,159024.0,16917500.0
2017-12-05,9410,9430,9010,9090,328284,153780.0,16917500.0
2017-12-06,9100,9310,8970,9080,309206,153611.0,16917500.0
2017-12-07,9200,9200,8640,8660,283748,146506.0,16917500.0
2017-12-08,8740,8770,8380,8400,162095,142107.0,16917500.0
2017-12-11,8390,8570,8250,8350,136826,141261.0,16917500.0
2017-12-12,8310,8400,8120,8250,156949,139569.0,16917500.0
2017-12-13,8240,8590,8190,8550,139479,144645.0,16917500.0
2017-12-14,8520,8540,8020,8250,382732,139569.0,16917500.0
2017-12-15,8150,8270,8100,8240,73437,139400.0,16917500.0
2017-12-18,8180,8290,8080,8210,81649,138893.0,16917500.0
2017-12-19,8190,8250,7990,8080,55600,136693.0,16917500.0
2017-12-20,8110,8150,7980,8040,54074,136017.0,16917500.0
2017-12-21,8090,8110,7900,7940,62911,134325.0,16917500.0
2017-12-22,7870,8220,7870,8180,81802,138385.0,16917500.0
2017-12-26,8170,8380,8000,8200,109238,138724.0,16917500.0
2017-12-27,8160,8620,8160,8610,158277,145660.0,16917500.0
2017-12-28,8610,8940,8510,8870,155008,150058.0,16917500.0
2018-01-02,8900,9340,8850,9200,246192,155641.0,16917500.0
2018-01-03,9250,9300,9010,9200,120046,155641.0,16917500.0
2018-01-04,9100,9270,8990,9040,139628,152934.0,16917500.0
2018-01-05,9040,9270,9040,9240,108756,156318.0,16917500.0
2018-01-08,9240,9240,8790,9080,158121,153611.0,16917500.0
2018-01-09,9080,9190,8830,8860,99796,149889.0,16917500.0
2018-01-10,8860,9090,8860,9050,76698,153103.0,16917500.0
2018-01-11,9100,9420,9020,9340,229393,158009.0,16917500.0
2018-01-12,9350,9390,8900,9060,94696,153273.0,16917500.0
2018-01-15,8980,9090,8900,8910,68748,150735.0,16917500.0
2018-01-16,9000,9000,8700,8850,118917,149720.0,16917500.0
2018-01-17,8870,9070,8770,8840,62981,149551.0,16917500.0
2018-01-18,8840,8900,8650,8770,96192,148366.0,16917500.0
2018-01-19,8840,8840,8480,8600,100706,145490.0,16917500.0
2018-01-22,8630,8710,8300,8710,75932,147351.0,16917500.0
2018-01-23,8710,8980,8640,8900,110923,150566.0,16917500.0
2018-01-24,8970,9630,8900,9600,618690,162408.0,16917500.0
2018-01-25,9650,10100,9620,9810,777364,165961.0,16917500.0
2018-01-26,9850,10900,9850,10500,818398,177634.0,16917500.0
2018-01-29,10650,10850,10100,10750,486598,181863.0,16917500.0
2018-01-30,10600,10650,10250,10450,209544,176788.0,16917500.0
2018-01-31,10200,10350,9830,10100,266113,170867.0,16917500.0
2018-02-01,10050,10800,10000,10800,310179,182709.0,16917500.0
2018-02-02,10800,11200,10550,10650,393391,180171.0,16917500.0
2018-02-05,10250,10700,10200,10450,262325,176788.0,16917500.0
2018-02-06,9990,10100,9450,9960,403888,168498.0,16917500.0
2018-02-07,10150,10500,9700,9700,331908,164100.0,16917500.0
2018-02-08,9830,10350,9780,10300,184886,174250.0,16917500.0
2018-02-09,9900,10750,9790,10450,365446,176788.0,16917500.0
2018-02-12,10550,11400,10350,10450,623870,176788.0,16917500.0
2018-02-13,10450,10850,10000,10200,350167,172558.0,16917500.0
2018-02-14,10200,10250,9970,10200,142507,172558.0,16917500.0
2018-02-19,10350,10700,10250,10650,146879,180171.0,16917500.0
2018-02-20,10650,10850,10400,10550,146189,178480.0,16917500.0
2018-02-21,10500,10800,10450,10750,108522,181863.0,16917500.0
2018-02-22,10700,10850,10200,10400,358214,175942.0,16917500.0
2018-02-23,10450,10650,10100,10300,137334,174250.0,16917500.0
2018-02-26,10400,10450,10150,10200,105746,172558.0,16917500.0
2018-02-27,10250,10350,9950,10200,125652,172558.0,16917500.0
2018-02-28,10050,10100,9910,10000,95715,169175.0,16917500.0
2018-03-02,9890,10050,9800,10000,81202,169175.0,16917500.0
2018-03-05,10000,10200,9920,10100,57370,170867.0,16917500.0
2018-03-06,10300,10300,10000,10100,62486,170867.0,16917500.0
2018-03-07,10200,10250,9950,10000,56200,169175.0,16917500.0
2018-03-08,10000,10600,9940,10450,170234,176788.0,16917500.0
2018-03-09,10700,10700,10300,10550,108706,178480.0,16917500.0
2018-03-12,10550,10600,10350,10450,64442,176788.0,16917500.0
2018-03-13,10500,10500,9920,10150,154989,171713.0,16917500.0
2018-03-14,10100,10450,9940,10350,113127,175096.0,16917500.0
2018-03-15,10350,10350,10000,10050,110855,170021.0,16917500.0
2018-03-16,10100,10100,9960,9970,72255,168667.0,16917500.0
2018-03-19,10000,10050,9910,10050,36116,170021.0,16917500.0
2018-03-20,9920,10100,9920,10050,60195,170021.0,16917500.0
2018-03-21,10100,10500,10000,10400,140991,175942.0,16917500.0
2018-03-22,10450,10500,9940,10050,146389,170021.0,16917500.0
2018-03-23,9900,9990,9510,9600,192639,162408.0,16917500.0
2018-03-26,9600,9730,9000,9610,74290,162577.0,16917500.0
2018-03-27,9610,9820,9610,9730,34632,164607.0,16917500.0
2018-03-28,9650,9650,9440,9540,48641,161393.0,16917500.0
2018-03-29,9570,9800,9290,9440,91027,159701.0,16917500.0
2018-03-30,9460,9500,9200,9260,78257,156656.0,16917500.0
2018-04-02,9160,9580,9160,9350,72714,158179.0,16917500.0
2018-04-03,9330,9330,8950,9060,158934,153273.0,16917500.0
2018-04-04,9270,9270,8810,9040,98120,152934.0,16917500.0
2018-04-05,8960,9070,8880,9040,64827,152934.0,16917500.0
2018-04-06,9000,9270,9000,9080,62716,153611.0,16917500.0
2018-04-09,9180,9180,8960,9010,28191,152427.0,16917500.0
2018-04-10,9100,9200,8930,9160,43962,154964.0,16917500.0
2018-04-11,9190,9230,9010,9130,51940,154457.0,16917500.0
2018-04-12,9130,9160,9020,9020,30048,152596.0,16917500.0
2018-04-13,9050,9080,8930,9010,44468,152427.0,16917500.0
2018-04-16,9140,9380,9010,9360,62435,158348.0,16917500.0
2018-04-17,9370,9480,9180,9360,43066,158348.0,16917500.0
2018-04-18,9360,9600,9340,9510,87111,160885.0,16917500.0
2018-04-19,9560,9560,9250,9370,84573,158517.0,16917500.0
2018-04-20,9450,9630,9400,9480,57256,160378.0,16917500.0
2018-04-23,9500,9600,9240,9380,36610,158686.0,16917500.0
2018-04-24,9370,9370,9090,9120,43427,154288.0,16917500.0
2018-04-25,9030,9290,9030,9100,26160,153949.0,16917500.0
2018-04-26,9100,9310,9090,9300,24032,157333.0,16917500.0
2018-04-27,9310,9490,9160,9240,49150,156318.0,16917500.0
2018-04-30,9230,9320,9150,9240,24368,156318.0,16917500.0
2018-05-02,9200,9360,9140,9240,29057,156318.0,16917500.0
2018-05-03,9240,9240,9050,9110,31884,154118.0,16917500.0
2018-05-04,9200,9200,9000,9090,32516,153780.0,16917500.0
2018-05-08,9170,9170,8960,9070,23045,153442.0,16917500.0
2018-05-09,9250,9250,8860,9160,55602,154964.0,16917500.0
2018-05-10,9110,9200,8880,9000,54768,152258.0,16917500.0
2018-05-11,8970,9470,8970,9440,86950,159701.0,16917500.0
2018-05-14,9660,9740,9400,9720,100340,164438.0,16917500.0
2018-05-15,9720,9850,9650,9690,64274,163931.0,16917500.0
2018-05-16,9650,9730,9320,9400,65013,159024.0,16917500.0
2018-05-17,9450,9720,9430,9700,47680,164100.0,16917500.0
2018-05-18,9750,9750,9550,9660,22560,163423.0,16917500.0
2018-05-21,9660,9660,9410,9580,34450,162070.0,16917500.0
2018-05-23,9580,9590,9470,9530,22136,161224.0,16917500.0
2018-05-24,9450,9570,9400,9400,17043,159024.0,16917500.0
2018-05-25,9400,9490,9230,9490,38880,160547.0,16917500.0
2018-05-28,9660,9830,9410,9490,87653,160547.0,16917500.0
2018-05-29,9400,9580,9200,9350,69143,158179.0,16917500.0
2018-05-30,9430,9430,8990,9070,71501,153442.0,16917500.0
2018-05-31,9170,9450,8910,9080,74148,153611.0,16917500.0
2018-06-01,9060,9060,8530,8800,182808,148874.0,16917500.0
2018-06-04,8720,8810,8510,8550,72284,144645.0,16917500.0
2018-06-05,8550,8630,8350,8570,49059,144983.0,16917500.0
2018-06-07,8540,8670,8540,8560,32015,144814.0,16917500.0
2018-06-08,8560,8630,8420,8560,24925,144814.0,16917500.0
2018-06-11,8460,8560,8060,8180,181420,138385.0,16917500.0
2018-06-12,8180,8230,8050,8130,59545,137539.0,16917500.0
2018-06-14,8040,8130,8000,8060,29931,136355.0,16917500.0
2018-06-15,8060,8160,7650,7740,159583,130941.0,16917500.0
2018-06-18,7690,7690,7320,7480,73730,126543.0,16917500.0
2018-06-19,7470,7530,7320,7350,53444,124344.0,16917500.0
2018-06-20,7300,7470,7240,7350,94704,124344.0,16917500.0
2018-06-21,7350,7400,7250,7250,34671,122652.0,16917500.0
2018-06-22,7250,7370,7170,7240,23342,122483.0,16917500.0
2018-06-25,7240,7490,7220,7300,47530,123498.0,16917500.0
2018-06-26,7350,7360,7250,7360,11566,124513.0,16917500.0
2018-06-27,7350,7540,7270,7310,35098,123667.0,16917500.0
2018-06-28,7300,7450,7270,7300,7317,123498.0,16917500.0
2018-06-29,7300,7330,7020,7280,58482,123159.0,16917500.0
2018-07-02,7280,7280,6940,7050,58761,119268.0,16917500.0
2018-07-03,7150,7300,7050,7120,41572,120453.0,16917500.0
2018-07-04,7030,7430,7030,7190,59594,121637.0,16917500.0
2018-07-05,7350,7450,7060,7100,83691,120114.0,16917500.0
2018-07-06,7110,7270,7090,7200,32085,121806.0,16917500.0
2018-07-09,7240,7510,7240,7400,70003,125190.0,16917500.0
2018-07-10,7490,8200,7460,7950,194194,134494.0,16917500.0
2018-07-11,7960,8150,7800,8030,94096,135848.0,16917500.0
2018-07-12,8030,8150,8000,8130,70610,137539.0,16917500.0
2018-07-13,8140,8450,8120,8350,119841,141261.0,16917500.0
2018-07-16,8420,8950,8350,8700,239913,147182.0,16917500.0
2018-07-17,8740,8870,8550,8700,75775,147182.0,16917500.0
2018-07-18,8550,8640,8050,8150,196538,137878.0,16917500.0
2018-07-19,8140,8190,7890,8010,57590,135509.0,16917500.0
2018-07-20,7980,9100,7970,8490,334110,143630.0,16917500.0
2018-07-23,8490,8570,8100,8110,76086,137201.0,16917500.0
2018-07-24,8100,8390,7650,7890,191307,133479.0,16917500.0
2018-07-25,7900,8090,7890,7980,79163,135002.0,16917500.0
2018-07-26,7980,8140,7980,8120,28530,137370.0,16917500.0
2018-07-27,8140,8680,8000,8580,162980,145152.0,16917500.0
2018-07-30,8590,8960,8370,8840,178847,149551.0,16917500.0
2018-07-31,8850,9150,8710,9080,218348,153611.0,16917500.0
2018-08-01,9040,9090,8860,9060,87662,153273.0,16917500.0
2018-08-02,9000,9160,8850,9070,119422,153442.0,16917500.0
2018-08-03,9080,9920,9050,9870,748493,166976.0,16917500.0
2018-08-06,9830,10150,9720,9730,402497,164607.0,16917500.0
2018-08-07,9740,10400,9740,10150,624631,171713.0,16917500.0
2018-08-08,10200,10250,9720,9980,308273,168837.0,16917500.0
2018-08-09,9980,10500,9840,10450,371135,176788.0,16917500.0
2018-08-10,10450,11550,10300,11450,1184028,193705.0,16917500.0
2018-08-13,11600,11850,11050,11700,686246,197935.0,16917500.0
2018-08-14,11700,12750,11650,12150,1659776,205548.0,16917500.0
2018-08-16,12100,12100,11100,11150,753410,188630.0,16917500.0
2018-08-17,11300,11650,11200,11450,335348,193705.0,16917500.0
2018-08-20,11550,11550,10800,11100,422520,187784.0,16917500.0
2018-08-21,11200,11450,11100,11200,287233,189476.0,16917500.0
2018-08-22,11250,11750,11200,11350,303912,192014.0,16917500.0
2018-08-23,11450,11450,11000,11100,191677,187784.0,16917500.0
2018-08-24,11100,11700,11050,11500,362657,194551.0,16917500.0
2018-08-27,11550,11900,11150,11500,374014,194551.0,16917500.0
2018-08-28,11600,12000,11400,11750,399210,198781.0,16917500.0
2018-08-29,11950,11950,11300,11500,284742,194551.0,16917500.0
2018-08-30,11350,11750,11300,11600,204343,196243.0,16917500.0
2018-08-31,11600,12400,11550,12350,442512,208931.0,16917500.0
2018-09-03,12350,13100,12250,12450,731082,210623.0,16917500.0
2018-09-04,12600,12750,12150,12450,234963,210623.0,16917500.0
2018-09-05,12550,12850,12300,12400,270510,209777.0,16917500.0
2018-09-06,12400,12550,12050,12050,189880,203856.0,16917500.0
2018-09-07,12050,12300,11950,12100,138018,204702.0,16917500.0
2018-09-10,12050,12800,12050,12700,265172,214852.0,16917500.0
2018-09-11,12850,12850,12450,12550,146219,212315.0,16917500.0
2018-09-12,12600,13050,12450,12850,296693,217390.0,16917500.0
2018-09-13,12800,13600,12750,13550,489656,229232.0,16917500.0
2018-09-14,13650,14050,13300,13450,444893,227540.0,16917500.0
2018-09-17,13350,14000,13200,13850,245271,234307.0,16917500.0
2018-09-18,13800,14000,13650,13900,130849,235153.0,16917500.0
2018-09-19,13950,14100,13550,13850,275823,234307.0,16917500.0
