한라IMS(092460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-03-07,4470,4540,4450,4520,6108,40680.0,9000000.0
2014-03-10,4520,4550,4475,4490,2578,40410.0,9000000.0
2014-03-11,4450,4490,4405,4455,9874,40095.0,9000000.0
2014-03-12,4455,4495,4400,4475,18022,40275.0,9000000.0
2014-03-13,4475,4515,4400,4495,4804,40455.0,9000000.0
2014-03-14,4495,4515,4410,4510,3877,40590.0,9000000.0
2014-03-17,4510,4600,4460,4495,13164,40455.0,9000000.0
2014-03-18,4510,4515,4455,4515,13218,40635.0,9000000.0
2014-03-19,4515,4550,4480,4545,13826,40905.0,9000000.0
2014-03-20,4510,4580,4485,4560,3063,41040.0,9000000.0
2014-03-21,4510,4575,4500,4560,1449,41040.0,9000000.0
2014-03-24,4500,4555,4500,4555,6801,40995.0,9000000.0
2014-03-25,4555,4590,4500,4585,5007,41265.0,9000000.0
2014-03-26,4600,4600,4510,4590,12699,41310.0,9000000.0
2014-03-27,4600,4600,4500,4510,12010,40590.0,9000000.0
2014-03-28,4510,4560,4470,4510,4145,40590.0,9000000.0
2014-03-31,4505,4545,4450,4530,13320,40770.0,9000000.0
2014-04-01,4505,4540,4450,4530,13653,40770.0,9000000.0
2014-04-02,4505,4530,4425,4435,23097,39915.0,9000000.0
2014-04-03,4430,4470,4390,4445,10427,40005.0,9000000.0
2014-04-04,4425,4445,4380,4430,17739,39870.0,9000000.0
2014-04-07,4385,4430,4330,4390,13621,39510.0,9000000.0
2014-04-08,4390,4430,4330,4425,6071,39825.0,9000000.0
2014-04-09,4425,4445,4345,4360,11693,39240.0,9000000.0
2014-04-10,4360,4400,4350,4380,8405,39420.0,9000000.0
2014-04-11,4370,4385,4300,4365,11507,39285.0,9000000.0
2014-04-14,4365,4410,4325,4365,11301,39285.0,9000000.0
2014-04-15,4365,4410,4330,4400,12387,39600.0,9000000.0
2014-04-16,4395,4405,4290,4290,33791,38610.0,9000000.0
2014-04-17,4290,4355,4290,4355,3332,39195.0,9000000.0
2014-04-18,4380,4380,4300,4360,12290,39240.0,9000000.0
2014-04-21,4360,4370,4315,4350,23208,39150.0,9000000.0
2014-04-22,4335,4420,4335,4420,21994,39780.0,9000000.0
2014-04-23,4395,4530,4395,4475,43205,40275.0,9000000.0
2014-04-24,4455,4480,4395,4480,19331,40320.0,9000000.0
2014-04-25,4515,4560,4460,4535,25466,40815.0,9000000.0
2014-04-28,4530,5210,4510,5210,490491,46890.0,9000000.0
2014-04-29,5340,5400,5100,5200,380606,46800.0,9000000.0
2014-04-30,5220,5420,5100,5200,236950,46800.0,9000000.0
2014-05-02,5200,5380,5110,5220,157459,46980.0,9000000.0
2014-05-07,5210,5890,5210,5510,637913,49590.0,9000000.0
2014-05-08,5750,6330,5750,6330,457957,56970.0,9000000.0
2014-05-09,6290,6430,5770,5870,1304477,52830.0,9000000.0
2014-05-12,5900,5910,5560,5710,313269,51390.0,9000000.0
2014-05-13,5750,5890,5530,5600,389344,50400.0,9000000.0
2014-05-14,5650,5690,5500,5500,231985,49500.0,9000000.0
2014-05-15,5540,5560,5400,5470,189867,49230.0,9000000.0
2014-05-16,5520,5530,5330,5330,118901,47970.0,9000000.0
2014-05-19,5390,5390,4900,5000,221701,45000.0,9000000.0
2014-05-20,5000,5020,4830,4850,122228,43650.0,9000000.0
2014-05-21,4835,4965,4835,4865,53412,43785.0,9000000.0
2014-05-22,4910,4960,4855,4870,41363,43830.0,9000000.0
2014-05-23,4840,4920,4810,4810,27180,43290.0,9000000.0
2014-05-26,4810,4955,4800,4880,59221,43920.0,9000000.0
2014-05-27,4850,4960,4830,4880,46130,43920.0,9000000.0
2014-05-28,4895,5020,4840,4985,58343,44865.0,9000000.0
2014-05-29,5000,5030,4920,4970,42892,44730.0,9000000.0
2014-05-30,4970,4970,4745,4745,53780,42705.0,9000000.0
2014-06-02,4745,4795,4530,4530,66085,40770.0,9000000.0
2014-06-03,4330,4620,4330,4530,43992,40770.0,9000000.0
2014-06-05,4530,4580,4470,4470,30168,40230.0,9000000.0
2014-06-09,4540,4540,4470,4475,14748,40275.0,9000000.0
2014-06-10,4485,4620,4485,4540,9535,40860.0,9000000.0
2014-06-11,4540,4635,4515,4630,20416,41670.0,9000000.0
2014-06-12,4535,4680,4535,4670,10896,42030.0,9000000.0
2014-06-13,4625,4700,4625,4670,10132,42030.0,9000000.0
2014-06-16,4670,4700,4620,4700,8558,42300.0,9000000.0
2014-06-17,4745,4745,4680,4680,19901,42120.0,9000000.0
2014-06-18,4640,4720,4635,4720,15891,42480.0,9000000.0
2014-06-19,4750,4780,4700,4780,17798,43020.0,9000000.0
2014-06-20,4775,4775,4660,4690,11733,42210.0,9000000.0
2014-06-23,4690,4725,4590,4675,17842,42075.0,9000000.0
2014-06-24,4675,4700,4580,4700,19074,42300.0,9000000.0
2014-06-25,4665,4690,4600,4680,7970,42120.0,9000000.0
2014-06-26,4645,4695,4635,4695,6743,42255.0,9000000.0
2014-06-27,4690,4690,4605,4675,12433,42075.0,9000000.0
2014-06-30,4675,4675,4600,4630,10992,41670.0,9000000.0
2014-07-01,4600,4750,4600,4750,20090,42750.0,9000000.0
2014-07-02,4735,4750,4700,4740,9305,42660.0,9000000.0
2014-07-03,4715,4780,4700,4705,8994,42345.0,9000000.0
2014-07-04,4685,4800,4685,4800,25734,43200.0,9000000.0
2014-07-07,4830,4955,4785,4955,28486,44595.0,9000000.0
2014-07-08,4960,4975,4865,4970,14126,44730.0,9000000.0
2014-07-09,4910,4975,4910,4965,11125,44685.0,9000000.0
2014-07-10,4970,4975,4900,4965,15759,44685.0,9000000.0
2014-07-11,4975,4975,4820,4950,11413,44550.0,9000000.0
2014-07-14,4930,4950,4850,4880,7836,43920.0,9000000.0
2014-07-15,4880,4930,4825,4825,9277,43425.0,9000000.0
2014-07-16,4825,4845,4770,4785,8820,43065.0,9000000.0
2014-07-17,4785,4800,4730,4765,14173,42885.0,9000000.0
2014-07-18,4765,4765,4620,4760,21078,42840.0,9000000.0
2014-07-21,4760,4810,4700,4810,5445,43290.0,9000000.0
2014-07-22,4830,4830,4730,4795,8334,43155.0,9000000.0
2014-07-23,4790,4810,4765,4800,9238,43200.0,9000000.0
2014-07-24,4800,4810,4715,4800,14020,43200.0,9000000.0
2014-07-25,4795,4795,4705,4730,10342,42570.0,9000000.0
2014-07-28,4730,4740,4690,4690,14084,42210.0,9000000.0
2014-07-29,4690,4725,4630,4680,15456,42120.0,9000000.0
2014-07-30,4680,4680,4625,4625,12130,41625.0,9000000.0
2014-07-31,4625,4640,4520,4635,17928,41715.0,9000000.0
2014-08-01,4550,4635,4545,4625,8737,41625.0,9000000.0
2014-08-04,4625,4660,4565,4650,9152,41850.0,9000000.0
2014-08-05,4600,4655,4580,4635,18791,41715.0,9000000.0
2014-08-06,4635,4660,4600,4660,20882,41940.0,9000000.0
2014-08-07,4635,4685,4630,4680,10259,42120.0,9000000.0
2014-08-08,4680,4835,4645,4820,24056,43380.0,9000000.0
2014-08-11,4870,4890,4790,4805,29613,43245.0,9000000.0
2014-08-12,4875,4875,4785,4830,18996,43470.0,9000000.0
2014-08-13,4845,4845,4780,4780,8206,43020.0,9000000.0
2014-08-14,4735,4865,4735,4865,20511,43785.0,9000000.0
2014-08-18,4865,4870,4795,4805,6628,43245.0,9000000.0
2014-08-19,4805,4900,4780,4900,20382,44100.0,9000000.0
2014-08-20,4830,5150,4830,5110,107127,45990.0,9000000.0
2014-08-21,5200,5870,5170,5870,670356,52830.0,9000000.0
2014-08-22,5980,6160,5650,5820,462848,52380.0,9000000.0
2014-08-25,5840,6050,5730,5880,211809,52920.0,9000000.0
2014-08-26,6050,6250,5580,5950,379552,53550.0,9000000.0
2014-08-27,6000,6040,5670,5830,140397,52470.0,9000000.0
2014-08-28,5740,5910,5630,5680,87436,51120.0,9000000.0
2014-08-29,5530,5620,5180,5270,170341,47430.0,9000000.0
2014-09-01,5250,5380,5150,5380,85542,48420.0,9000000.0
2014-09-02,5300,5350,5110,5200,54414,46800.0,9000000.0
2014-09-03,5200,5320,5090,5190,49527,46710.0,9000000.0
2014-09-04,5190,5250,4990,5110,58132,45990.0,9000000.0
2014-09-05,5110,5200,5060,5200,26182,46800.0,9000000.0
2014-09-11,5160,5320,5140,5310,24065,47790.0,9000000.0
2014-09-12,5320,5550,5220,5500,73531,49500.0,9000000.0
2014-09-15,5490,5580,5380,5480,35985,49922.0,9109799.0
2014-09-16,5480,5520,5290,5300,33138,48282.0,9109799.0
2014-09-17,5300,5970,5250,5800,156357,52837.0,9109799.0
2014-09-18,5800,5800,5510,5650,59673,51470.0,9109799.0
2014-09-19,5690,5740,5550,5700,15877,51926.0,9109799.0
2014-09-22,5700,5980,5640,5890,88276,53657.0,9109799.0
2014-09-23,5850,6020,5680,5930,50362,54021.0,9109799.0
2014-09-24,6000,6000,5740,5790,27438,52746.0,9109799.0
2014-09-25,5780,5820,5660,5690,18069,51835.0,9109799.0
2014-09-26,5690,5780,5390,5780,47831,52655.0,9109799.0
2014-09-29,5780,5840,5530,5670,9466,51653.0,9109799.0
2014-09-30,5660,5690,5470,5690,6456,51835.0,9109799.0
2014-10-01,5680,5680,5510,5540,18157,50468.0,9109799.0
2014-10-02,5410,5520,5180,5440,18481,49557.0,9109799.0
2014-10-06,5440,5480,5260,5370,8701,48920.0,9109799.0
2014-10-07,5360,5360,5250,5250,7713,47826.0,9109799.0
2014-10-08,5250,5690,5220,5400,12249,49193.0,9109799.0
2014-10-10,5400,5430,5250,5390,6238,49694.0,9219598.0
2014-10-13,5320,5430,4995,5100,29088,47020.0,9219598.0
2014-10-14,5100,5390,4985,5280,54053,48679.0,9219598.0
2014-10-15,5380,5380,5150,5290,3728,48772.0,9219598.0
2014-10-16,5200,5350,5150,5300,4514,48864.0,9219598.0
2014-10-17,5220,5480,5220,5390,12209,49694.0,9219598.0
2014-10-20,5430,5430,5240,5280,8767,48679.0,9219598.0
2014-10-21,5280,5550,5130,5340,13801,49233.0,9219598.0
2014-10-22,5300,5520,5240,5440,20268,50155.0,9219598.0
2014-10-23,5480,5480,5110,5160,40598,47573.0,9219598.0
2014-10-24,5160,5320,5060,5070,20927,46743.0,9219598.0
2014-10-27,5030,5070,4850,5060,33133,46651.0,9219598.0
2014-10-28,4995,5060,4925,5060,10112,46651.0,9219598.0
2014-10-29,5060,5260,4950,5130,19986,47297.0,9219598.0
2014-10-30,5110,5170,4975,5000,12088,46098.0,9219598.0
2014-10-31,5000,5300,4940,5300,26527,48864.0,9219598.0
2014-11-03,5260,5300,5020,5060,19521,46651.0,9219598.0
2014-11-04,5060,5120,4935,4980,21660,45914.0,9219598.0
2014-11-05,5010,5070,4940,5000,6542,46098.0,9219598.0
2014-11-06,5000,5150,4975,5150,4153,47481.0,9219598.0
2014-11-07,5140,5150,5060,5100,3953,47020.0,9219598.0
2014-11-10,5100,5200,5050,5140,4607,47389.0,9219598.0
2014-11-11,5140,5140,5030,5080,2260,46836.0,9219598.0
2014-11-12,5110,5110,5040,5090,523,46928.0,9219598.0
2014-11-13,5090,5120,5050,5090,573,46928.0,9219598.0
2014-11-14,5090,5090,5010,5060,2174,46651.0,9219598.0
2014-11-17,5020,5150,5010,5150,9661,47481.0,9219598.0
2014-11-18,5220,5220,5030,5080,18689,46836.0,9219598.0
2014-11-19,5080,5130,4990,5030,7359,46375.0,9219598.0
2014-11-20,5030,5100,5010,5090,4083,46928.0,9219598.0
2014-11-21,5090,5130,4995,5100,3237,47020.0,9219598.0
2014-11-24,5200,5200,5080,5120,5087,47204.0,9219598.0
2014-11-25,5150,5150,5090,5120,9847,47204.0,9219598.0
2014-11-26,5120,5240,5120,5240,24966,48311.0,9219598.0
2014-11-27,5280,5790,5200,5720,74301,52736.0,9219598.0
2014-11-28,5770,5800,5450,5580,55473,51445.0,9219598.0
2014-12-01,5580,5600,5350,5450,15309,50247.0,9219598.0
2014-12-02,5450,5450,5210,5290,7539,48772.0,9219598.0
2014-12-03,5300,5330,5190,5270,10082,48587.0,9219598.0
2014-12-04,5270,5270,5110,5160,16151,47573.0,9219598.0
2014-12-05,5200,5200,5040,5160,11040,47573.0,9219598.0
2014-12-08,5200,5250,5000,5250,36210,48403.0,9219598.0
2014-12-09,5250,5280,5050,5250,6431,48403.0,9219598.0
2014-12-10,5150,5250,5050,5050,11907,46559.0,9219598.0
2014-12-11,5050,5330,4980,5260,20047,48495.0,9219598.0
2014-12-12,5260,5390,5100,5250,8736,48403.0,9219598.0
2014-12-15,5250,5250,4975,5200,7406,47942.0,9219598.0
2014-12-16,5180,5180,5000,5160,9920,47573.0,9219598.0
2014-12-17,5130,5130,4985,4995,5505,46052.0,9219598.0
2014-12-18,4995,5090,4955,5070,6318,46743.0,9219598.0
2014-12-19,5070,5090,5000,5030,5341,46375.0,9219598.0
2014-12-22,5030,5140,5000,5130,3382,47297.0,9219598.0
2014-12-23,5050,5250,5040,5040,3325,46467.0,9219598.0
2014-12-24,5040,5100,4995,5060,5956,46651.0,9219598.0
2014-12-26,5060,5230,5030,5090,1556,46928.0,9219598.0
2014-12-29,5150,5150,5090,5130,1259,47297.0,9219598.0
2014-12-30,5130,5130,4925,5120,1915,47204.0,9219598.0
2015-01-02,5050,5130,5050,5110,609,47112.0,9219598.0
2015-01-05,5170,5170,5000,5110,377,47112.0,9219598.0
2015-01-06,5110,5130,4815,5060,2043,46651.0,9219598.0
2015-01-07,5060,5100,5010,5070,321,46743.0,9219598.0
2015-01-08,5070,5070,4985,5070,633,46743.0,9219598.0
2015-01-09,4925,5120,4925,5080,9352,46836.0,9219598.0
2015-01-12,5130,5130,4985,5060,29187,46651.0,9219598.0
2015-01-13,5060,5090,5050,5080,6703,46836.0,9219598.0
2015-01-14,5080,5130,5050,5110,6548,47112.0,9219598.0
2015-01-15,5140,5140,5050,5120,6095,47204.0,9219598.0
2015-01-16,5160,5160,5010,5130,19679,47297.0,9219598.0
2015-01-19,5180,5240,5120,5130,11116,47297.0,9219598.0
2015-01-20,5190,5190,5090,5170,3453,47665.0,9219598.0
2015-01-21,5240,5240,5100,5170,5771,47665.0,9219598.0
2015-01-22,5170,5170,5100,5130,8464,47297.0,9219598.0
2015-01-23,5120,5150,5040,5150,7548,47481.0,9219598.0
2015-01-26,5180,5300,5150,5300,11895,48864.0,9219598.0
2015-01-27,5350,5350,5170,5340,7501,49233.0,9219598.0
2015-01-28,5250,5600,5250,5480,23327,50523.0,9219598.0
2015-01-29,5530,5530,5420,5420,16077,49970.0,9219598.0
2015-01-30,5480,5580,5420,5520,28940,50892.0,9219598.0
2015-02-02,5580,5580,5450,5450,12747,50247.0,9219598.0
2015-02-03,5490,5490,5320,5360,10379,49417.0,9219598.0
2015-02-04,5360,5420,5270,5330,17532,49140.0,9219598.0
2015-02-05,5300,5310,5200,5290,21731,48772.0,9219598.0
2015-02-06,5290,5290,5200,5280,5783,48679.0,9219598.0
2015-02-09,5280,5420,5240,5380,10774,49601.0,9219598.0
2015-02-10,5440,5450,5350,5380,5228,49601.0,9219598.0
2015-02-11,5380,5440,5270,5370,5737,49509.0,9219598.0
2015-02-12,5400,5400,5280,5280,4138,48679.0,9219598.0
2015-02-13,5280,5300,5110,5150,13298,47481.0,9219598.0
2015-02-16,5150,5210,5140,5140,3415,47389.0,9219598.0
2015-02-17,5140,5190,5100,5180,1928,47758.0,9219598.0
2015-02-23,5180,5240,5180,5220,2475,48126.0,9219598.0
2015-02-24,5260,5350,5180,5340,2060,49233.0,9219598.0
2015-02-25,5340,5410,5190,5190,9569,47850.0,9219598.0
2015-02-26,5190,5650,5150,5540,54862,51077.0,9219598.0
2015-02-27,5500,5550,5380,5490,12516,50616.0,9219598.0
2015-03-02,5540,5550,5420,5520,10510,50892.0,9219598.0
2015-03-03,5520,5540,5360,5420,13010,49970.0,9219598.0
2015-03-04,5530,5530,5390,5460,12044,50339.0,9219598.0
2015-03-05,5460,5480,5340,5460,14293,50339.0,9219598.0
2015-03-06,5430,5470,5410,5440,9954,50155.0,9219598.0
2015-03-09,5390,5530,5390,5490,17622,50616.0,9219598.0
2015-03-10,5530,5810,5460,5630,36637,51906.0,9219598.0
2015-03-11,5650,6470,5640,6470,577085,59651.0,9219598.0
2015-03-12,6850,7120,6290,6690,674054,61679.0,9219598.0
2015-03-13,6740,6800,6370,6430,191402,59282.0,9219598.0
2015-03-16,6540,6650,6270,6290,160627,57991.0,9219598.0
2015-03-17,6180,6260,5900,6010,179902,55410.0,9219598.0
2015-03-18,6100,6150,5730,5810,177412,53566.0,9219598.0
2015-03-19,5840,5840,5720,5790,69650,53381.0,9219598.0
2015-03-20,5840,5950,5770,5850,97102,53935.0,9219598.0
2015-03-23,5810,5890,5570,5640,134582,51999.0,9219598.0
2015-03-24,5710,5710,5480,5540,92771,51077.0,9219598.0
2015-03-25,5580,5710,5540,5650,59496,52091.0,9219598.0
2015-03-26,5620,5710,5570,5710,38899,53584.0,9384296.0
2015-03-27,5720,5770,5640,5680,29997,53303.0,9384296.0
2015-03-30,5720,5720,5640,5680,29246,53303.0,9384296.0
2015-03-31,5680,5760,5590,5620,30393,52740.0,9384296.0
2015-04-01,5630,5700,5560,5640,34148,52927.0,9384296.0
2015-04-02,5640,5750,5630,5670,33514,53209.0,9384296.0
2015-04-03,5730,5900,5660,5780,92208,54241.0,9384296.0
2015-04-06,5790,5860,5730,5800,48799,54429.0,9384296.0
2015-04-07,5880,5880,5660,5790,34797,54335.0,9384296.0
2015-04-08,5780,5830,5640,5780,52308,54241.0,9384296.0
2015-04-09,5840,5840,5700,5740,25840,53866.0,9384296.0
2015-04-10,5720,5890,5690,5830,40304,54710.0,9384296.0
2015-04-13,5880,5940,5800,5890,43956,55274.0,9384296.0
2015-04-14,5890,5920,5750,5900,51426,55367.0,9384296.0
2015-04-15,5910,6130,5860,5970,67971,56024.0,9384296.0
2015-04-16,6030,6170,5920,6000,46340,56306.0,9384296.0
2015-04-17,6070,6170,5980,6130,51953,57526.0,9384296.0
2015-04-20,6100,6120,6000,6050,38226,56775.0,9384296.0
2015-04-21,6050,6110,5970,6020,36097,56493.0,9384296.0
2015-04-22,6020,6040,5670,5860,41486,54992.0,9384296.0
2015-04-23,5870,5870,5550,5740,60545,53866.0,9384296.0
2015-04-24,5690,5750,5570,5680,32168,53303.0,9384296.0
2015-04-27,5660,5760,5650,5700,14127,53490.0,9384296.0
2015-04-28,5700,5780,5610,5670,19956,53209.0,9384296.0
2015-04-29,5680,5760,5610,5680,11723,53303.0,9384296.0
2015-04-30,5680,5740,5400,5540,27318,51989.0,9384296.0
2015-05-04,5530,5570,5400,5540,14647,51989.0,9384296.0
2015-05-06,5460,5570,5410,5500,27074,51614.0,9384296.0
2015-05-07,5510,5700,5490,5610,22934,52646.0,9384296.0
2015-05-08,5680,5720,5500,5700,18195,53490.0,9384296.0
2015-05-11,5710,6310,5710,6170,130585,57901.0,9384296.0
2015-05-12,6170,6170,6020,6060,70061,56869.0,9384296.0
2015-05-13,6120,6400,6030,6400,116992,60059.0,9384296.0
2015-05-14,6400,6650,6050,6150,99687,57713.0,9384296.0
2015-05-15,6170,6390,6040,6100,60191,57244.0,9384296.0
2015-05-18,6120,6350,6030,6350,72041,59590.0,9384296.0
2015-05-19,6350,6420,6270,6340,20612,59496.0,9384296.0
2015-05-20,6400,7200,6320,7200,353153,67567.0,9384296.0
2015-05-21,6940,7180,6700,7020,220688,65878.0,9384296.0
2015-05-22,6970,6970,6620,6620,110982,62124.0,9384296.0
2015-05-26,6630,7020,6480,7020,70756,65878.0,9384296.0
2015-05-27,6970,7000,6700,6830,48724,64095.0,9384296.0
2015-05-28,6900,7090,6800,6890,43429,64658.0,9384296.0
2015-05-29,6960,7370,6850,7200,71267,67567.0,9384296.0
2015-06-01,7280,7450,7040,7270,35205,68224.0,9384296.0
2015-06-02,7270,7280,6900,7040,40540,66065.0,9384296.0
2015-06-03,6860,7140,6800,6980,47176,65502.0,9384296.0
2015-06-04,6930,7050,6700,7050,33929,66159.0,9384296.0
2015-06-05,6910,7050,6850,7020,23579,65878.0,9384296.0
2015-06-08,7040,7160,6980,7070,18948,66347.0,9384296.0
2015-06-09,7070,7560,7020,7560,70019,70945.0,9384296.0
2015-06-10,7540,7670,7450,7670,75454,71978.0,9384296.0
2015-06-11,7670,8400,7670,7850,188617,73667.0,9384296.0
2015-06-12,8060,8390,7950,8350,120954,78359.0,9384296.0
2015-06-15,8300,9000,7890,8750,262884,82113.0,9384296.0
2015-06-16,8870,8910,8380,8450,86262,79297.0,9384296.0
2015-06-17,8440,8580,8200,8490,56241,79673.0,9384296.0
2015-06-18,8400,8540,7800,7900,142470,74136.0,9384296.0
2015-06-19,7900,7980,7600,7900,109057,74136.0,9384296.0
2015-06-22,7900,7970,7270,7400,115094,69444.0,9384296.0
2015-06-23,7750,9480,7500,8630,759835,80986.0,9384296.0
2015-06-24,8710,9100,8350,8680,289981,81456.0,9384296.0
2015-06-25,8760,9170,8520,9110,325244,85491.0,9384296.0
2015-06-26,9150,9250,8620,8700,170376,82599.0,9494095.0
2015-06-29,8380,8600,8060,8450,137146,80225.0,9494095.0
2015-06-30,8270,8530,8000,8370,117642,79466.0,9494095.0
2015-07-01,8550,9300,8540,9000,336035,85447.0,9494095.0
2015-07-02,8910,9100,8430,8430,296746,81424.0,9658794.0
2015-07-03,8450,8580,8230,8250,93488,79685.0,9658794.0
2015-07-06,8050,8400,7650,7650,151422,73890.0,9658794.0
2015-07-07,7760,8150,7550,8000,140034,77270.0,9658794.0
2015-07-08,8050,8090,7700,7980,75725,77077.0,9658794.0
2015-07-09,7800,8550,7630,8220,115992,79395.0,9658794.0
2015-07-10,8400,8640,8100,8570,147834,82776.0,9658794.0
2015-07-13,8780,8800,8470,8490,141754,82935.0,9768593.0
2015-07-14,8570,8770,8470,8490,78218,82935.0,9768593.0
2015-07-15,8500,8650,8100,8100,55209,79126.0,9768593.0
2015-07-16,8170,9150,8170,8890,194508,86843.0,9768593.0
2015-07-17,8980,8980,8610,8790,60454,85866.0,9768593.0
2015-07-20,8930,8930,8660,8840,63322,86354.0,9768593.0
2015-07-21,8990,8990,8670,8740,66531,85378.0,9768593.0
2015-07-22,8720,8770,8250,8640,73995,84401.0,9768593.0
2015-07-23,8730,8750,8350,8560,60920,83619.0,9768593.0
2015-07-24,8560,8590,8290,8370,60143,81763.0,9768593.0
2015-07-27,8210,8380,7860,8090,71173,79028.0,9768593.0
2015-07-28,8040,8040,7510,7760,43505,75804.0,9768593.0
2015-07-29,7690,8000,7690,7780,42033,76000.0,9768593.0
2015-07-30,7780,8000,7460,7540,44062,73655.0,9768593.0
2015-07-31,7230,7810,7200,7810,60141,76293.0,9768593.0
2015-08-03,7940,7940,7720,7830,15735,76488.0,9768593.0
2015-08-04,7680,8180,7680,8130,26420,79419.0,9768593.0
2015-08-05,8060,8340,8000,8320,42086,81275.0,9768593.0
2015-08-06,8380,8430,8150,8360,60988,81665.0,9768593.0
2015-08-07,8200,8320,8100,8130,15532,79419.0,9768593.0
2015-08-10,8130,8130,7900,8010,16447,78246.0,9768593.0
2015-08-11,8010,8100,7900,8070,26801,78833.0,9768593.0
2015-08-12,8100,8170,7500,8050,57415,78637.0,9768593.0
2015-08-13,8000,8210,7590,8130,36637,79419.0,9768593.0
2015-08-17,8160,8240,7840,8000,11144,78149.0,9768593.0
2015-08-18,7910,8070,7560,7900,23110,77172.0,9768593.0
2015-08-19,7850,8050,7530,7930,59655,77465.0,9768593.0
2015-08-20,8010,8010,7510,7510,38100,73362.0,9768593.0
2015-08-21,7110,7380,6650,6960,50968,67989.0,9768593.0
2015-08-24,6950,6960,6670,6670,20157,65157.0,9768593.0
2015-08-25,6670,6940,6580,6900,14733,67403.0,9768593.0
2015-08-26,6740,7100,6730,7050,10918,68869.0,9768593.0
2015-08-27,7050,7390,6980,7120,17122,69552.0,9768593.0
2015-08-28,7090,7500,7080,7210,14125,70432.0,9768593.0
2015-08-31,7210,7330,7120,7300,15381,71311.0,9768593.0
2015-09-01,7440,7440,7100,7230,5555,70627.0,9768593.0
2015-09-02,7230,7240,6990,7190,8891,70236.0,9768593.0
2015-09-03,7190,7410,7170,7180,8352,70138.0,9768593.0
2015-09-04,7480,7480,7110,7160,8592,69943.0,9768593.0
2015-09-07,7250,7250,6890,6980,9637,68185.0,9768593.0
2015-09-08,6910,7280,6650,7130,11765,69650.0,9768593.0
2015-09-09,7210,7390,7100,7220,7218,70529.0,9768593.0
2015-09-10,7220,7690,6990,7690,41659,75120.0,9768593.0
2015-09-11,7690,8700,7690,8160,112087,79712.0,9768593.0
2015-09-14,8500,8500,7800,7930,31187,77465.0,9768593.0
2015-09-15,8010,8100,7700,7800,23711,76195.0,9768593.0
2015-09-16,8000,8050,7850,8000,10117,78149.0,9768593.0
2015-09-17,8080,8670,8000,8070,20756,78833.0,9768593.0
2015-09-18,8160,8290,8020,8170,25939,79809.0,9768593.0
2015-09-21,8260,8340,8030,8190,10329,80005.0,9768593.0
2015-09-22,8190,8370,8130,8280,17933,80884.0,9768593.0
2015-09-23,8310,8310,7890,8070,18846,78833.0,9768593.0
2015-09-24,7950,8100,7910,8040,23679,78539.0,9768593.0
2015-09-25,8040,8310,8000,8170,8982,79809.0,9768593.0
2015-09-30,8160,8250,7880,8150,9652,79614.0,9768593.0
2015-10-01,8290,8530,8010,8110,13938,79223.0,9768593.0
2015-10-02,8200,8240,7980,7980,5910,77953.0,9768593.0
2015-10-05,8100,8100,7810,7850,10190,76683.0,9768593.0
2015-10-06,7850,7960,7820,7950,2387,77660.0,9768593.0
2015-10-07,8030,8030,7870,7890,5701,77074.0,9768593.0
2015-10-08,7810,7960,7610,7910,14217,77270.0,9768593.0
2015-10-12,8300,8300,7810,7900,8263,77172.0,9768593.0
2015-10-13,7900,7980,7720,7940,8697,77563.0,9768593.0
2015-10-14,8090,8090,7780,7900,19165,77172.0,9768593.0
2015-10-15,7900,8000,7810,7960,5441,77758.0,9768593.0
2015-10-16,7840,7990,7770,7900,11483,77172.0,9768593.0
2015-10-19,7790,7980,7760,7900,13092,77172.0,9768593.0
2015-10-20,7900,7970,7690,7850,27690,76683.0,9768593.0
2015-10-21,7840,7890,7660,7780,13930,76000.0,9768593.0
2015-10-22,7780,7780,7550,7550,21789,73753.0,9768593.0
2015-10-23,7550,7900,7380,7670,18710,74925.0,9768593.0
2015-10-26,7660,7660,7000,7530,22458,73558.0,9768593.0
2015-10-27,7680,7750,7330,7720,8550,75414.0,9768593.0
2015-10-28,7760,7760,7650,7720,2197,75414.0,9768593.0
2015-10-29,7780,7780,7460,7610,20076,74339.0,9768593.0
2015-10-30,7610,7680,7380,7580,16076,74046.0,9768593.0
2015-11-02,7580,7650,7210,7650,24408,74730.0,9768593.0
2015-11-03,7400,7690,7390,7650,11349,74730.0,9768593.0
2015-11-04,7820,7850,7560,7640,10197,74632.0,9768593.0
2015-11-05,7640,7650,7250,7300,30682,71311.0,9768593.0
2015-11-06,7300,7360,6970,7000,42475,68380.0,9768593.0
2015-11-09,7000,7000,6500,6500,85067,63496.0,9768593.0
2015-11-10,6530,6880,6500,6810,26498,66524.0,9768593.0
2015-11-11,6640,6850,6600,6650,25465,64961.0,9768593.0
2015-11-12,6650,6850,6650,6770,6092,66133.0,9768593.0
2015-11-13,6760,6760,6610,6710,3644,65547.0,9768593.0
2015-11-16,6760,6760,6650,6730,5203,65743.0,9768593.0
2015-11-17,6780,6780,6490,6640,32892,64863.0,9768593.0
2015-11-18,6630,6770,6630,6690,3330,65352.0,9768593.0
2015-11-19,6540,7000,6540,6550,24491,63984.0,9768593.0
2015-11-20,6750,6860,6550,6790,8807,66329.0,9768593.0
2015-11-23,6790,7000,6740,6820,8544,66622.0,9768593.0
