에이스침대(003800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-31,3850,3850,3600,3660,1368,35868.0,1960000.0
2000-11-01,3710,3990,3710,3900,1193,38220.0,1960000.0
2000-11-02,3800,4360,3800,4360,9137,42728.0,1960000.0
2000-11-03,4880,4880,4880,4880,1380,47824.0,1960000.0
2000-11-06,5460,5460,5460,5460,1720,53508.0,1960000.0
2000-11-07,6110,6110,6100,6110,29223,59878.0,1960000.0
2000-11-08,6120,6840,6120,6840,38807,67032.0,1960000.0
2000-11-09,7300,7659,6860,7660,36514,75068.0,1960000.0
2000-11-10,8560,8570,7260,8200,50370,80360.0,1960000.0
2000-11-13,7420,8300,7340,7400,16975,72520.0,1960000.0
2000-11-14,7400,8280,7220,8280,29740,81144.0,1960000.0
2000-11-15,8300,9080,7300,7400,32169,72520.0,1960000.0
2000-11-16,7400,7899,6830,7900,16262,77420.0,1960000.0
2000-11-17,7600,8200,7600,7730,10514,75754.0,1960000.0
2000-11-20,7600,7740,7230,7700,5455,75460.0,1960000.0
2000-11-21,7410,8380,7410,7800,16293,76440.0,1960000.0
2000-11-22,7800,8000,7320,7600,7793,74480.0,1960000.0
2000-11-23,7320,7400,6690,6690,6447,65562.0,1960000.0
2000-11-24,6050,6780,5920,6600,6972,64680.0,1960000.0
2000-11-27,6200,7040,6200,6710,7421,65758.0,1960000.0
2000-11-28,6370,6800,6370,6600,4058,64680.0,1960000.0
2000-11-29,6500,7000,6200,6440,6462,63112.0,1960000.0
2000-11-30,6310,6579,6030,6250,3576,61250.0,1960000.0
2000-12-01,5930,6900,5900,6590,7991,64582.0,1960000.0
2000-12-04,6430,6800,6430,6610,2354,64778.0,1960000.0
2000-12-05,6600,6600,6300,6450,2441,63210.0,1960000.0
2000-12-06,6450,6699,6160,6510,5268,63798.0,1960000.0
2000-12-07,6070,6369,6020,6100,3655,59780.0,1960000.0
2000-12-08,6200,6200,5760,5960,4481,58408.0,1960000.0
2000-12-11,5960,6370,5960,6360,4430,62328.0,1960000.0
2000-12-12,6120,6400,6120,6310,3813,61838.0,1960000.0
2000-12-13,6210,7060,6200,6600,7468,64680.0,1960000.0
2000-12-14,6400,6900,6300,6700,5742,65660.0,1960000.0
2000-12-15,6830,6830,6500,6660,1110,65268.0,1960000.0
2000-12-18,6320,6700,6320,6560,1899,64288.0,1960000.0
2000-12-19,6560,7180,6560,7060,11313,69188.0,1960000.0
2000-12-20,7000,7000,6220,6220,11970,60956.0,1960000.0
2000-12-21,5490,5980,5480,5480,4741,53704.0,1960000.0
2000-12-22,6130,6130,6130,6130,4391,60074.0,1960000.0
2000-12-26,6400,6600,5460,6100,5306,59780.0,1960000.0
2001-01-02,5640,6400,5640,6140,3405,60172.0,1960000.0
2001-01-03,6020,6180,5880,6000,5390,58800.0,1960000.0
2001-01-04,6580,6600,6349,6380,7712,62524.0,1960000.0
2001-01-05,6230,6520,6100,6520,7591,63896.0,1960000.0
2001-01-08,6700,6700,6380,6580,6338,64484.0,1960000.0
2001-01-09,6600,7340,6520,6880,15480,67424.0,1960000.0
2001-01-10,6910,7000,6260,6660,9838,65268.0,1960000.0
2001-01-11,6760,6880,6400,6500,3280,63700.0,1960000.0
2001-01-12,6600,6940,6500,6500,26549,63700.0,1960000.0
2001-01-15,6500,6700,6500,6500,14940,63700.0,1960000.0
2001-01-16,6499,6499,6200,6490,6312,63602.0,1960000.0
2001-01-17,6320,6390,6020,6390,6207,62622.0,1960000.0
2001-01-18,6500,6500,6230,6310,2944,61838.0,1960000.0
2001-01-19,6500,6540,6260,6380,23557,62524.0,1960000.0
2001-01-22,6460,6520,6120,6300,4297,61740.0,1960000.0
2001-01-26,6300,6360,6140,6320,6391,61936.0,1960000.0
2001-01-29,6270,6330,6150,6310,6598,61838.0,1960000.0
2001-01-30,6300,6680,6160,6400,11215,62720.0,1960000.0
2001-01-31,6600,7000,6300,6540,17832,64092.0,1960000.0
2001-02-01,6810,6810,6290,6470,26400,63406.0,1960000.0
2001-02-02,6260,6440,6080,6230,9624,61054.0,1960000.0
2001-02-05,6230,6320,6080,6100,19536,59780.0,1960000.0
2001-02-06,6009,6100,5800,5860,4381,57428.0,1960000.0
2001-02-07,6000,6100,5740,5780,4163,56644.0,1960000.0
2001-02-08,5760,5980,5640,5720,4974,56056.0,1960000.0
2001-02-09,5820,6080,5740,6000,7556,58800.0,1960000.0
2001-02-12,6060,6280,5840,5920,4929,58016.0,1960000.0
2001-02-13,5920,6100,5869,5900,2741,57820.0,1960000.0
2001-02-14,5920,6600,5880,6360,16026,62328.0,1960000.0
2001-02-15,6360,6390,6000,6100,10610,59780.0,1960000.0
2001-02-16,6010,6200,5990,5990,8028,58702.0,1960000.0
2001-02-19,6040,6040,5840,5960,2566,58408.0,1960000.0
2001-02-20,5960,6080,5860,5900,2974,57820.0,1960000.0
2001-02-21,5800,6350,5800,6350,11863,62230.0,1960000.0
2001-02-22,6150,6370,6020,6200,3710,60760.0,1960000.0
2001-02-23,6300,6300,5880,6000,6075,58800.0,1960000.0
2001-02-26,5930,6130,5880,5880,2270,57624.0,1960000.0
2001-02-27,6000,6080,5900,5900,3245,57820.0,1960000.0
2001-02-28,5819,5960,5810,5910,1636,57918.0,1960000.0
2001-03-02,5980,5980,5620,5880,2987,57624.0,1960000.0
2001-03-05,5909,5920,5700,5820,3799,57036.0,1960000.0
2001-03-06,5880,5880,5600,5700,8633,55860.0,1960000.0
2001-03-07,5800,6160,5750,5760,12499,56448.0,1960000.0
2001-03-08,5900,6450,5820,6450,20294,63210.0,1960000.0
2001-03-09,6700,6900,6210,6400,20919,62720.0,1960000.0
2001-03-12,6400,6400,6100,6200,11635,60760.0,1960000.0
2001-03-13,6020,6020,5480,5500,10097,53900.0,1960000.0
2001-03-14,5600,5760,5600,5620,8912,55076.0,1960000.0
2001-03-15,5600,5600,5240,5420,6169,53116.0,1960000.0
2001-03-16,5379,5500,5240,5330,5726,52234.0,1960000.0
2001-03-19,5240,5500,5240,5410,5911,53018.0,1960000.0
2001-03-20,5480,5540,5200,5220,6677,51156.0,1960000.0
2001-03-21,5120,5520,5100,5250,4743,51450.0,1960000.0
2001-03-22,5259,5380,5120,5150,2250,50470.0,1960000.0
2001-03-23,5180,5280,5120,5140,2110,50372.0,1960000.0
2001-03-26,5200,5470,5160,5380,3995,52724.0,1960000.0
2001-03-27,5310,5560,5310,5440,4049,53312.0,1960000.0
2001-03-28,5500,5570,5340,5360,1828,52528.0,1960000.0
2001-03-29,5360,5379,5210,5210,1706,51058.0,1960000.0
2001-03-30,5100,5260,5000,5180,2935,50764.0,1960000.0
2001-04-02,5060,5249,5060,5140,722,50372.0,1960000.0
2001-04-03,5100,5100,4900,5010,1844,49098.0,1960000.0
2001-04-04,4900,4900,4760,4800,3276,47040.0,1960000.0
2001-04-06,4900,5020,4900,4900,1362,48020.0,1960000.0
2001-04-09,4900,5090,4880,4880,376,47824.0,1960000.0
2001-04-10,4880,5040,4810,4870,976,47726.0,1960000.0
2001-04-11,4910,5030,4830,4860,1885,47628.0,1960000.0
2001-04-12,4860,4970,4860,4870,1114,47726.0,1960000.0
2001-04-13,4900,4940,4800,4940,1209,48412.0,1960000.0
2001-04-16,4830,4900,4640,4660,3428,45668.0,1960000.0
2001-04-17,4500,4770,4500,4580,2552,44884.0,1960000.0
2001-04-18,4690,4690,4540,4560,1857,44688.0,1960000.0
2001-04-19,4630,4880,4630,4740,3187,46452.0,1960000.0
2001-04-20,4740,4740,4540,4560,1144,44688.0,1960000.0
2001-04-23,4570,4670,4500,4600,1776,45080.0,1960000.0
2001-04-24,4600,4900,4500,4750,4046,46550.0,1960000.0
2001-04-25,4740,4880,4660,4720,1337,46256.0,1960000.0
2001-04-26,4700,5090,4630,4800,8053,47040.0,1960000.0
2001-04-27,4900,5340,4900,5020,9522,49196.0,1960000.0
2001-04-30,5020,5500,4870,5080,11707,49784.0,1960000.0
2001-05-02,5120,5680,5030,5400,33465,52920.0,1960000.0
2001-05-03,5540,5700,4910,5060,19445,49588.0,1960000.0
2001-05-04,5060,5240,4960,5030,3434,49294.0,1960000.0
2001-05-07,5010,5100,4810,4840,4096,47432.0,1960000.0
2001-05-08,4900,5000,4830,4830,3771,47334.0,1960000.0
2001-05-09,4900,4920,4700,4900,4011,48020.0,1960000.0
2001-05-10,4920,5020,4840,5020,2242,49196.0,1960000.0
2001-05-11,4940,5040,4860,4990,1569,48902.0,1960000.0
2001-05-14,4990,5040,4850,4850,2282,47530.0,1960000.0
2001-05-15,4850,5040,4810,4910,6636,48118.0,1960000.0
2001-05-16,4830,5050,4830,4920,2321,48216.0,1960000.0
2001-05-17,4850,5020,4850,5000,625,49000.0,1960000.0
2001-05-18,4950,5160,4940,5000,4604,49000.0,1960000.0
2001-05-21,5020,5100,4920,5060,3829,49588.0,1960000.0
2001-05-22,5200,5200,4820,4820,3137,47236.0,1960000.0
2001-05-23,4900,4900,4740,4800,4807,47040.0,1960000.0
2001-05-24,4790,4880,4760,4880,1296,47824.0,1960000.0
2001-05-25,4900,4920,4780,4820,1513,47236.0,1960000.0
2001-05-28,4830,4880,4760,4880,1736,47824.0,1960000.0
2001-05-29,4900,4900,4840,4860,1070,47628.0,1960000.0
2001-05-30,4820,4870,4820,4860,806,47628.0,1960000.0
2001-05-31,4860,4860,4800,4820,744,47236.0,1960000.0
2001-06-01,4800,4880,4800,4860,1557,47628.0,1960000.0
2001-06-04,4870,4880,4810,4820,718,47236.0,1960000.0
2001-06-05,4820,4980,4800,4840,758,47432.0,1960000.0
2001-06-07,4840,4870,4760,4860,906,47628.0,1960000.0
2001-06-08,4790,4850,4760,4800,910,47040.0,1960000.0
2001-06-11,4820,4940,4770,4770,3679,46746.0,1960000.0
2001-06-12,4800,4820,4760,4800,1142,47040.0,1960000.0
2001-06-13,4800,4870,4780,4870,1813,47726.0,1960000.0
2001-06-14,4840,5020,4810,4960,3218,48608.0,1960000.0
2001-06-15,4970,5080,4880,4900,1829,48020.0,1960000.0
2001-06-18,4940,5400,4920,5260,8213,51548.0,1960000.0
2001-06-19,5200,5200,4900,5000,2784,49000.0,1960000.0
2001-06-20,4920,5060,4760,4890,2025,47922.0,1960000.0
2001-06-21,4890,4980,4820,4960,1438,48608.0,1960000.0
2001-06-22,4960,5060,4860,4860,913,47628.0,1960000.0
2001-06-25,4820,4880,4760,4790,571,46942.0,1960000.0
2001-06-26,4780,4780,4560,4560,2504,44688.0,1960000.0
2001-06-27,4460,4700,4460,4700,907,46060.0,1960000.0
2001-06-28,4600,4680,4560,4670,407,45766.0,1960000.0
2001-06-29,4610,4700,4600,4700,576,46060.0,1960000.0
2001-07-02,4710,4710,4500,4600,1601,45080.0,1960000.0
2001-07-03,4650,4710,4490,4640,2485,45472.0,1960000.0
2001-07-04,4680,4680,4250,4620,1894,45276.0,1960000.0
2001-07-05,4620,4620,4540,4580,490,44884.0,1960000.0
2001-07-06,4520,4560,4460,4460,1536,43708.0,1960000.0
2001-07-09,4300,4440,3960,4010,685,39298.0,1960000.0
2001-07-10,4020,4090,3840,4040,1829,39592.0,1960000.0
2001-07-11,3800,4080,3800,4000,2038,39200.0,1960000.0
2001-07-12,4030,4480,4030,4320,1258,42336.0,1960000.0
2001-07-13,4340,4500,4240,4460,3313,43708.0,1960000.0
2001-07-16,4590,4890,4470,4680,4127,45864.0,1960000.0
2001-07-18,4900,4900,4700,4710,6237,46158.0,1960000.0
2001-07-19,4560,4850,4560,4790,6518,46942.0,1960000.0
2001-07-20,4800,4800,4570,4700,6029,46060.0,1960000.0
2001-07-23,4750,4760,4540,4680,5864,45864.0,1960000.0
2001-07-24,4520,4620,4260,4320,5756,42336.0,1960000.0
2001-07-25,4260,4620,4250,4550,6201,44590.0,1960000.0
2001-07-26,4350,4620,4350,4520,8079,44296.0,1960000.0
2001-07-27,4520,4760,4450,4600,8284,45080.0,1960000.0
2001-07-30,4580,4840,4530,4780,6895,46844.0,1960000.0
2001-07-31,4700,4820,4670,4700,1962,46060.0,1960000.0
2001-08-01,4740,4790,4620,4640,3446,45472.0,1960000.0
2001-08-02,4640,4640,4580,4600,2282,45080.0,1960000.0
2001-08-03,4540,4700,4540,4620,2759,45276.0,1960000.0
2001-08-06,4780,4780,4570,4610,2466,45178.0,1960000.0
2001-08-07,4770,4770,4650,4650,961,45570.0,1960000.0
2001-08-08,4730,4730,4610,4690,1101,45962.0,1960000.0
2001-08-09,4700,4790,4590,4620,1658,45276.0,1960000.0
2001-08-10,4660,4660,4580,4620,922,45276.0,1960000.0
2001-08-13,4580,4740,4580,4610,715,45178.0,1960000.0
2001-08-14,4620,4640,4400,4500,1087,44100.0,1960000.0
2001-08-16,4430,4520,4400,4460,1933,43708.0,1960000.0
2001-08-17,4400,4570,4400,4570,1723,44786.0,1960000.0
2001-08-20,4570,4570,4420,4520,1882,44296.0,1960000.0
2001-08-21,4560,4560,4460,4520,1536,44296.0,1960000.0
2001-08-22,4510,4510,4420,4420,1441,43316.0,1960000.0
2001-08-23,4420,4550,4350,4350,2400,42630.0,1960000.0
2001-08-24,4320,4360,4320,4360,1299,42728.0,1960000.0
2001-08-27,4490,4500,4350,4440,1470,43512.0,1960000.0
2001-08-28,4560,4580,4480,4580,1380,44884.0,1960000.0
2001-08-29,4580,4600,4480,4520,1273,44296.0,1960000.0
2001-08-30,4520,4560,4430,4560,1362,44688.0,1960000.0
2001-08-31,4560,4560,4100,4440,2062,43512.0,1960000.0
2001-09-03,4360,4390,4280,4290,793,42042.0,1960000.0
2001-09-04,4390,4400,4310,4400,1035,43120.0,1960000.0
2001-09-05,4420,4420,4380,4420,815,43316.0,1960000.0
2001-09-06,4550,4750,4410,4420,2214,43316.0,1960000.0
2001-09-07,4690,4690,4310,4520,594,44296.0,1960000.0
2001-09-10,4520,4590,4300,4570,1069,44786.0,1960000.0
2001-09-11,4550,4600,4400,4550,955,44590.0,1960000.0
2001-09-12,4009,4009,4009,4010,853,39298.0,1960000.0
2001-09-13,3820,4000,3650,3910,717,38318.0,1960000.0
2001-09-14,3940,4040,3780,3780,1130,37044.0,1960000.0
2001-09-17,3889,3889,3660,3810,123,37338.0,1960000.0
2001-09-18,3750,4260,3750,3820,2059,37436.0,1960000.0
2001-09-19,3920,4090,3870,4080,214,39984.0,1960000.0
2001-09-20,4260,4260,3920,4000,127,39200.0,1960000.0
2001-09-21,3910,4000,3860,4000,49,39200.0,1960000.0
2001-09-24,4089,4089,4089,4090,2,40082.0,1960000.0
2001-09-25,4089,4160,3969,4130,88,40474.0,1960000.0
2001-09-26,4130,4130,4040,4130,66,40474.0,1960000.0
2001-09-27,4010,4180,3940,3940,83,38612.0,1960000.0
2001-09-28,4150,4190,3940,3940,98,38612.0,1960000.0
2001-10-04,4150,4160,4140,4140,145,40572.0,1960000.0
2001-10-05,4200,4200,3990,4000,1245,39200.0,1960000.0
2001-10-08,4090,4150,4060,4120,182,40376.0,1960000.0
2001-10-09,4200,4240,4060,4170,448,40866.0,1960000.0
2001-10-10,4240,4240,4070,4200,176,41160.0,1960000.0
2001-10-11,3800,4400,3800,4340,1714,42532.0,1960000.0
2001-10-12,4380,4400,4200,4400,530,43120.0,1960000.0
2001-10-15,4440,4440,4240,4240,175,41552.0,1960000.0
2001-10-16,4290,4380,4280,4340,451,42532.0,1960000.0
2001-10-17,4400,4400,4250,4250,551,41650.0,1960000.0
2001-10-18,4370,4370,4220,4360,233,42728.0,1960000.0
2001-10-19,4270,4380,4230,4380,1645,42924.0,1960000.0
2001-10-22,4390,4420,4260,4320,255,42336.0,1960000.0
2001-10-23,4260,4830,4260,4830,4814,47334.0,1960000.0
2001-10-24,5400,5400,5100,5400,21305,52920.0,1960000.0
2001-10-25,5899,5899,5070,5070,25151,49686.0,1960000.0
2001-10-26,5099,5670,4980,5670,29731,55566.0,1960000.0
2001-10-29,6200,6350,5220,5400,70285,52920.0,1960000.0
2001-10-30,5400,5570,4840,4840,15899,47432.0,1960000.0
2001-10-31,4880,4930,4650,4710,7958,46158.0,1960000.0
2001-11-01,4800,5140,4800,4820,11984,47236.0,1960000.0
2001-11-02,4860,4960,4610,4710,7544,46158.0,1960000.0
2001-11-05,4800,4840,4680,4680,3803,45864.0,1960000.0
2001-11-06,4740,4940,4700,4800,8772,47040.0,1960000.0
2001-11-07,4890,4940,4750,4760,7120,46648.0,1960000.0
2001-11-08,4800,4900,4740,4800,3563,47040.0,1960000.0
2001-11-09,4800,4860,4480,4560,7378,44688.0,1960000.0
2001-11-12,4600,4690,4560,4570,2290,44786.0,1960000.0
2001-11-13,4450,4680,4450,4640,2820,45472.0,1960000.0
2001-11-14,4640,4700,4520,4580,1873,44884.0,1960000.0
2001-11-15,4740,4740,4520,4520,4012,44296.0,1960000.0
2001-11-16,4420,4630,4420,4520,1537,44296.0,1960000.0
2001-11-19,4600,4620,4460,4520,2770,44296.0,1960000.0
2001-11-20,4600,4930,4540,4580,7261,44884.0,1960000.0
2001-11-21,4580,4640,4550,4550,2430,44590.0,1960000.0
2001-11-22,4700,4700,4480,4530,5700,44394.0,1960000.0
2001-11-23,4480,4580,4460,4470,2230,43806.0,1960000.0
2001-11-26,4480,4540,4410,4480,2810,43904.0,1960000.0
2001-11-27,4500,4530,4400,4470,1992,43806.0,1960000.0
2001-11-28,4400,4480,4340,4340,2167,42532.0,1960000.0
2001-11-29,4320,4400,4310,4400,501,43120.0,1960000.0
2001-11-30,4470,4510,4320,4390,1082,43022.0,1960000.0
2001-12-03,4340,4430,4340,4390,1063,43022.0,1960000.0
2001-12-04,4460,4460,4360,4400,2254,43120.0,1960000.0
2001-12-05,4480,4480,4360,4360,1118,42728.0,1960000.0
2001-12-06,4400,4440,4360,4410,888,43218.0,1960000.0
2001-12-07,4370,4450,4340,4400,1595,43120.0,1960000.0
2001-12-10,4480,4480,4340,4420,790,43316.0,1960000.0
2001-12-11,4350,4410,4340,4400,760,43120.0,1960000.0
2001-12-12,4400,4440,4270,4340,830,42532.0,1960000.0
2001-12-13,4230,4380,4230,4360,1493,42728.0,1960000.0
2001-12-14,4360,4440,4360,4380,1191,42924.0,1960000.0
2001-12-17,4410,4420,4270,4280,660,41944.0,1960000.0
2001-12-18,4380,4390,4280,4380,582,42924.0,1960000.0
2001-12-19,4380,4380,4220,4360,993,42728.0,1960000.0
2001-12-20,4360,4400,4280,4370,526,42826.0,1960000.0
2001-12-21,4300,4370,4220,4220,191,41356.0,1960000.0
2001-12-24,4120,4290,4100,4210,1309,41258.0,1960000.0
2001-12-26,4140,4140,3980,4140,1636,40572.0,1960000.0
2001-12-27,4170,4170,4160,4160,233,40768.0,1960000.0
2001-12-28,4150,4160,4090,4100,652,40180.0,1960000.0
2002-01-02,4190,4190,4080,4100,440,40180.0,1960000.0
2002-01-03,4180,4220,4100,4210,1206,41258.0,1960000.0
2002-01-04,4220,4240,4140,4240,643,41552.0,1960000.0
2002-01-07,4240,4260,4140,4150,595,40670.0,1960000.0
2002-01-08,4150,4220,4100,4100,1269,40180.0,1960000.0
2002-01-09,4100,4240,4100,4240,1239,41552.0,1960000.0
2002-01-10,4180,4240,4180,4220,1217,41356.0,1960000.0
2002-01-11,4240,4240,4160,4230,196,41454.0,1960000.0
2002-01-14,4080,4200,4080,4120,941,40376.0,1960000.0
2002-01-15,4100,4200,4080,4190,295,41062.0,1960000.0
2002-01-16,4210,4210,4100,4120,560,40376.0,1960000.0
2002-01-17,4120,4180,4090,4150,542,40670.0,1960000.0
2002-01-18,4140,4170,4100,4170,434,40866.0,1960000.0
2002-01-21,4110,4160,4070,4160,775,40768.0,1960000.0
2002-01-22,4160,4160,4080,4150,309,40670.0,1960000.0
2002-01-23,4180,4180,4070,4140,294,40572.0,1960000.0
2002-01-24,4100,4160,4049,4130,1114,40474.0,1960000.0
2002-01-25,4140,4180,4000,4100,1741,40180.0,1960000.0
2002-01-28,4110,4590,4110,4590,5308,44982.0,1960000.0
2002-01-29,4600,4780,4420,4620,7002,45276.0,1960000.0
2002-01-30,4560,4660,4420,4540,2650,44492.0,1960000.0
2002-01-31,4640,5080,4640,5080,7109,49784.0,1960000.0
2002-02-01,5400,5500,5230,5330,11468,52234.0,1960000.0
2002-02-04,5330,5530,5220,5240,17724,51352.0,1960000.0
2002-02-05,5329,5340,5110,5140,7402,50372.0,1960000.0
2002-02-06,5200,5200,4910,4910,3379,48118.0,1960000.0
2002-02-07,5000,5000,4920,4930,5827,48314.0,1960000.0
2002-02-08,5000,5000,4860,4870,5613,47726.0,1960000.0
2002-02-14,4990,5050,4890,4910,201,48118.0,1960000.0
2002-02-15,4840,5030,4840,5000,399,49000.0,1960000.0
2002-02-18,5000,5000,4900,4910,620,48118.0,1960000.0
2002-02-19,5000,5000,4870,4980,5145,48804.0,1960000.0
2002-02-20,4980,4980,4850,4980,152,48804.0,1960000.0
2002-02-21,4990,4990,4940,4980,174,48804.0,1960000.0
2002-02-22,4840,4940,4710,4900,344,48020.0,1960000.0
2002-02-25,5000,5000,4810,4810,17056,47138.0,1960000.0
2002-02-26,4810,4940,4780,4790,1498,46942.0,1960000.0
2002-02-27,4930,4960,4780,4860,141,47628.0,1960000.0
2002-02-28,4860,4910,4860,4910,87,48118.0,1960000.0
2002-03-04,4900,4940,4750,4940,596,48412.0,1960000.0
2002-03-05,4940,5000,4840,4960,1402,48608.0,1960000.0
2002-03-06,4850,4980,4840,4980,121,48804.0,1960000.0
2002-03-07,4990,5000,4820,4970,412,48706.0,1960000.0
2002-03-08,5020,5030,4840,5030,917,49294.0,1960000.0
2002-03-11,5030,5280,4900,5270,1328,51646.0,1960000.0
2002-03-12,5280,5290,5130,5160,934,50568.0,1960000.0
2002-03-13,5270,5480,4960,5170,3059,50666.0,1960000.0
2002-03-14,5070,5200,4970,4970,446,48706.0,1960000.0
2002-03-15,4900,5420,4900,5360,2022,52528.0,1960000.0
2002-03-18,5580,5580,5320,5370,787,52626.0,1960000.0
2002-03-19,5700,5700,5400,5520,7191,54096.0,1960000.0
2002-03-20,5510,5539,5250,5250,1404,51450.0,1960000.0
2002-03-21,5350,5350,5070,5070,1267,49686.0,1960000.0
2002-03-22,5200,5240,5020,5200,744,50960.0,1960000.0
2002-03-25,5700,5700,5240,5360,3551,52528.0,1960000.0
2002-03-26,5360,5380,5190,5320,1146,52136.0,1960000.0
2002-03-27,5220,5590,5020,5280,2529,51744.0,1960000.0
2002-03-28,5280,5380,5270,5380,12259,52724.0,1960000.0
2002-03-29,5380,5490,5240,5390,1674,52822.0,1960000.0
2002-04-01,5310,5320,5150,5300,626,51940.0,1960000.0
2002-04-02,5220,5360,5170,5280,331,51744.0,1960000.0
2002-04-03,5160,5300,5150,5300,1627,51940.0,1960000.0
2002-04-04,5209,5300,5080,5300,1175,51940.0,1960000.0
2002-04-08,5229,5280,5109,5260,2351,51548.0,1960000.0
2002-04-09,5280,5280,5180,5200,1997,50960.0,1960000.0
2002-04-10,5190,5200,5020,5020,1335,49196.0,1960000.0
2002-04-11,5100,5140,4900,4960,3058,48608.0,1960000.0
2002-04-12,4940,4950,4810,4810,2255,47138.0,1960000.0
2002-04-15,5020,5020,5000,5000,11,49000.0,1960000.0
2002-04-16,5000,5000,4810,4900,1115,48020.0,1960000.0
2002-04-17,4920,5080,4800,4890,3151,47922.0,1960000.0
2002-04-18,4980,4980,4940,4960,614,48608.0,1960000.0
2002-04-19,4890,5030,4780,5000,1104,49000.0,1960000.0
2002-04-22,5000,5000,4860,5000,360,49000.0,1960000.0
2002-04-23,4860,5000,4850,4900,408,48020.0,1960000.0
2002-04-24,4940,4980,4860,4940,343,48412.0,1960000.0
2002-04-25,4840,4920,4800,4800,1407,47040.0,1960000.0
2002-04-26,4780,4980,4760,4980,176,48804.0,1960000.0
2002-04-29,4970,4980,4760,4980,262,48804.0,1960000.0
2002-04-30,4980,4980,4960,4980,420,48804.0,1960000.0
2002-05-02,4840,5020,4830,5020,258,49196.0,1960000.0
2002-05-03,5030,5070,5030,5060,270,49588.0,1960000.0
2002-05-06,5080,5080,5080,5080,24,49784.0,1960000.0
2002-05-07,5000,5080,5000,5080,150,49784.0,1960000.0
2002-05-08,5090,5120,5090,5120,165,50176.0,1960000.0
2002-05-09,5080,5100,4900,5000,56,49000.0,1960000.0
2002-05-10,4890,5080,4890,5020,501,49196.0,1960000.0
2002-05-13,5020,5040,4840,4840,202,47432.0,1960000.0
2002-05-14,4860,4990,4810,4990,634,48902.0,1960000.0
2002-05-15,5020,5020,4840,4980,422,48804.0,1960000.0
2002-05-16,4980,5200,4980,5200,1721,50960.0,1960000.0
2002-05-17,5200,5200,4800,4800,4900,47040.0,1960000.0
2002-05-20,5010,5280,5010,5280,3091,51744.0,1960000.0
2002-05-21,5280,5280,5010,5060,3925,49588.0,1960000.0
2002-05-22,5060,5180,5000,5170,858,50666.0,1960000.0
2002-05-23,5200,5200,5000,5000,626,49000.0,1960000.0
2002-05-24,5150,5290,5000,5290,682,51842.0,1960000.0
2002-05-27,5140,5260,5070,5240,1090,51352.0,1960000.0
2002-05-28,5220,5220,5060,5060,565,49588.0,1960000.0
2002-05-29,4930,5200,4930,5200,1096,50960.0,1960000.0
2002-05-30,5220,5300,5050,5260,887,51548.0,1960000.0
2002-05-31,4960,5200,4960,5000,622,49000.0,1960000.0
2002-06-03,5190,5200,5179,5190,753,50862.0,1960000.0
2002-06-04,5200,5200,5000,5190,1658,50862.0,1960000.0
2002-06-05,5020,5200,5020,5190,1039,50862.0,1960000.0
2002-06-07,5200,5350,5180,5300,4396,51940.0,1960000.0
2002-06-10,5259,5350,5000,5150,3437,50470.0,1960000.0
2002-06-11,5189,5189,5020,5180,1382,50764.0,1960000.0
2002-06-12,5180,5200,5080,5080,1421,49784.0,1960000.0
2002-06-14,5200,5200,4900,5180,1945,50764.0,1960000.0
2002-06-17,5220,5220,5179,5190,127,50862.0,1960000.0
2002-06-18,5180,5180,5030,5160,2407,50568.0,1960000.0
2002-06-19,5200,5210,5030,5210,1370,51058.0,1960000.0
2002-06-20,5130,5170,5000,5000,332,49000.0,1960000.0
2002-06-21,4940,5180,4940,5180,288,50764.0,1960000.0
2002-06-24,5190,5190,4980,5190,881,50862.0,1960000.0
2002-06-25,5189,5189,5060,5180,3640,50764.0,1960000.0
2002-06-26,4950,5200,4900,5200,917,50960.0,1960000.0
2002-06-27,5120,5120,4980,4980,40,48804.0,1960000.0
2002-06-28,4980,5180,4980,5000,5302,49000.0,1960000.0
2002-07-02,5020,5160,5000,5130,881,50274.0,1960000.0
2002-07-03,5120,5140,5020,5140,1039,50372.0,1960000.0
2002-07-04,5040,5220,5040,5100,762,49980.0,1960000.0
2002-07-05,5020,5180,4950,5020,7427,49196.0,1960000.0
2002-07-08,5030,5200,5030,5160,8455,50568.0,1960000.0
2002-07-09,5020,5200,5020,5190,15,50862.0,1960000.0
2002-07-10,5080,5200,5080,5200,464,50960.0,1960000.0
