레드로버(060300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-12-21,8926,9999,8926,9988,3894,28373.0,6853412.0
2007-12-24,9987,9987,9408,9409,6887,26728.0,6853412.0
2007-12-26,9529,9637,8926,9409,8313,26728.0,6853412.0
2007-12-27,9407,10807,9347,10086,14369,28647.0,6853412.0
2007-12-28,10083,10083,8805,10073,4275,28613.0,6853412.0
2008-01-02,10131,10131,9311,9313,2611,26454.0,6853412.0
2008-01-03,9408,10023,8877,9276,13525,26351.0,6853412.0
2008-01-04,8853,10252,8853,9651,22958,27414.0,6853412.0
2008-01-07,9649,10131,9166,9651,15434,27414.0,6853412.0
2008-01-08,9335,9649,9323,9603,6572,27277.0,6853412.0
2008-01-09,9842,9842,9408,9651,125,27414.0,6853412.0
2008-01-10,9552,9649,9408,9651,756,27414.0,6853412.0
2008-01-11,9408,10083,9408,9988,3990,28373.0,6853412.0
2008-01-14,9480,9986,9407,9892,2684,28099.0,6853412.0
2008-01-15,9649,9649,8721,9651,4709,27414.0,6853412.0
2008-01-16,9649,9890,9600,9844,1110,27962.0,6853412.0
2008-01-17,9649,9915,9625,9639,7506,27379.0,6853412.0
2008-01-18,11060,11072,9214,9313,3015,26454.0,6853412.0
2008-01-21,9613,10252,9166,9614,6707,27311.0,6853412.0
2008-01-22,8986,10071,8949,9590,2919,27242.0,6853412.0
2008-01-23,10011,10011,10011,10013,1,28442.0,6853412.0
2008-01-24,9492,9649,9287,9639,1254,27379.0,6853412.0
2008-01-25,9408,9649,9166,9651,1784,27414.0,6853412.0
2008-01-28,9637,9649,9287,9639,5248,27379.0,6853412.0
2008-01-29,9637,9637,9323,9627,38,27345.0,6853412.0
2008-01-30,9649,9649,9299,9639,289,27379.0,6853412.0
2008-01-31,10144,10144,9166,9651,4149,27414.0,6853412.0
2008-02-01,9649,9649,9251,9578,111,27208.0,6853412.0
2008-02-04,9637,9637,9166,9409,2672,26728.0,6853412.0
2008-02-05,8997,9600,8997,9290,10382,26386.0,6853412.0
2008-02-11,9649,9649,9408,9409,7196,26728.0,6853412.0
2008-02-12,9395,9407,9203,9398,290,26694.0,6853412.0
2008-02-13,9408,9408,9058,9409,15029,26728.0,6853412.0
2008-02-14,9407,10807,8925,9337,2341,26523.0,6853412.0
2008-02-15,9590,9590,9408,9506,2246,27002.0,6853412.0
2008-02-18,10119,10119,9106,9409,9763,26728.0,6853412.0
2008-02-19,9275,9649,9275,9409,2654,26728.0,6853412.0
2008-02-20,10614,10614,9166,9519,17438,27037.0,6853412.0
2008-02-21,9637,9890,9637,9868,26,28030.0,6853412.0
2008-02-22,9890,11036,9432,9868,210,28030.0,6853412.0
2008-02-25,10843,10843,9600,9711,2156,27585.0,6853412.0
2008-02-26,9709,9817,9637,9711,1403,27585.0,6853412.0
2008-02-27,9697,9709,9432,9688,8626,27516.0,6853412.0
2008-02-28,9890,9890,9649,9771,5207,27756.0,6853412.0
2008-02-29,9649,9758,9372,9759,708,27722.0,6853412.0
2008-03-03,9866,9866,9529,9771,6115,27756.0,6853412.0
2008-03-04,9770,9770,9601,9675,1156,27482.0,6853412.0
2008-03-05,9372,10614,9372,9651,2117,27414.0,6853412.0
2008-03-06,9649,9733,9564,9567,2073,27174.0,6853412.0
2008-03-07,9684,9684,9552,9567,3168,27174.0,6853412.0
2008-03-10,9758,9758,9564,9639,2445,27379.0,6853412.0
2008-03-11,9191,9807,9191,9434,2613,26797.0,6853412.0
2008-03-12,9275,9710,8491,9639,4686,27379.0,6853412.0
2008-03-13,9637,9758,9624,9759,345,27722.0,6853412.0
2008-03-14,9649,9649,9383,9639,586,27379.0,6853412.0
2008-03-17,9408,9649,9408,9651,1803,27414.0,6853412.0
2008-03-18,9649,9649,9203,9205,832,26146.0,6853412.0
2008-03-19,9298,9624,9070,9337,2027,26523.0,6853412.0
2008-03-20,9456,9637,8865,9398,23666,26694.0,6853412.0
2008-03-21,9505,9541,9408,9409,46,26728.0,6853412.0
2008-03-24,9637,9637,8937,9398,63,26694.0,6853412.0
2008-03-25,9637,9637,9058,9398,98,26694.0,6853412.0
2008-03-26,9106,9408,9106,9409,1723,26728.0,6853412.0
2008-03-27,9383,9408,9166,9409,1073,26728.0,6853412.0
2008-03-28,9408,9481,9034,9482,2194,26934.0,6853412.0
2008-03-31,9178,9481,9178,9409,20652,26728.0,6853412.0
2008-04-01,9287,9516,9166,9192,3029,26111.0,6853412.0
2008-04-02,9830,9830,9263,9578,1126,27208.0,6853412.0
2008-04-03,9263,9770,9263,9590,8194,27242.0,6853412.0
2008-04-04,9732,9732,9143,9180,11416,26077.0,6853412.0
2008-04-07,9359,9359,8683,9253,10300,26283.0,6853412.0
2008-04-08,9287,9287,9190,9290,94,26386.0,6853412.0
2008-04-10,9770,9770,9118,9434,3815,26797.0,6853412.0
2008-04-11,9408,9649,9178,9217,3285,26180.0,6853412.0
2008-04-14,9214,9214,8961,8975,3056,25495.0,6853412.0
2008-04-15,9395,9395,8683,8927,3547,25358.0,6853412.0
2008-04-16,9275,9275,8442,8444,34321,23987.0,6853412.0
2008-04-17,8744,8744,8491,8686,2064,24672.0,6853412.0
2008-04-18,8816,8816,8225,8444,15973,23987.0,6853412.0
2008-04-21,8539,8539,7862,7866,11236,22342.0,6853412.0
2008-04-22,7719,8551,7719,7962,6874,22616.0,6853412.0
2008-04-23,8201,8201,7888,8191,2471,23267.0,6853412.0
2008-04-24,8201,8201,7972,8191,1056,23267.0,6853412.0
2008-04-25,7960,8442,7730,7733,1779,21965.0,6853412.0
2008-04-28,7743,8587,7454,7503,11050,21314.0,6853412.0
2008-04-29,7694,7694,7273,7322,5663,20800.0,6853412.0
2008-04-30,7236,7719,7055,7311,2862,20766.0,6853412.0
2008-05-02,7586,7586,7031,7238,14666,20560.0,6853412.0
2008-05-06,7237,7405,7140,7238,3512,20560.0,6853412.0
2008-05-07,7923,7923,7273,7383,1025,20971.0,6853412.0
2008-05-08,7586,7586,7237,7395,7220,21006.0,6853412.0
2008-05-09,7393,7441,7164,7286,9972,20697.0,6853412.0
2008-05-13,7333,7333,7068,7238,733,20560.0,6853412.0
2008-05-14,6995,7345,6995,7238,3677,20560.0,6853412.0
2008-05-15,7911,7911,7237,7503,686,21314.0,6853412.0
2008-05-16,6753,7719,6753,7069,1844,20080.0,6853412.0
2008-05-19,6934,6934,6054,6273,100268,17819.0,6853412.0
2008-05-20,6175,6368,6030,6031,25651,17134.0,6853412.0
2008-05-21,6174,6174,5656,5658,12107,16071.0,6853412.0
2008-05-22,6439,6439,5644,5779,11239,16414.0,6853412.0
2008-05-23,5668,5970,5571,5899,4893,16757.0,6853412.0
2008-05-26,6150,6150,5716,5899,1580,16757.0,6853412.0
2008-05-27,5197,5921,5197,5779,10894,16414.0,6853412.0
2008-05-28,5776,5776,5427,5501,4110,15626.0,6853412.0
2008-05-29,5691,5691,5486,5598,3019,15900.0,6853412.0
2008-05-30,5596,6187,5354,5767,7551,16380.0,6853412.0
2008-06-02,6163,6163,5596,5838,4166,16585.0,6853412.0
2008-06-03,5946,5946,5607,5670,8882,16106.0,6853412.0
2008-06-04,5656,6150,5512,5525,5115,15694.0,6853412.0
2008-06-05,5861,5909,5523,5899,11942,16757.0,6853412.0
2008-06-09,5427,6210,5354,5947,4099,16894.0,6853412.0
2008-06-10,6006,6006,5668,5923,3582,16825.0,6853412.0
2008-06-11,5789,6682,5668,5670,7187,16106.0,6853412.0
2008-06-12,5921,6030,5668,5670,1649,16106.0,6853412.0
2008-06-13,6030,6030,5681,5694,152,16174.0,6853412.0
2008-06-16,5691,5909,5691,5694,6287,16174.0,6853412.0
2008-06-17,5921,5921,5681,5815,1113,16517.0,6853412.0
2008-06-18,5813,5813,5113,5212,26171,14803.0,6853412.0
2008-06-19,5125,5427,5089,5187,15081,14735.0,6853412.0
2008-06-20,4992,5487,4992,5212,3765,14803.0,6853412.0
2008-06-23,5198,5306,4944,5308,3340,15078.0,6853412.0
2008-06-24,5306,5523,5210,5212,4244,14803.0,6853412.0
2008-06-25,5512,5512,5125,5284,1980,15009.0,6853412.0
2008-06-26,5282,5306,5197,5296,941,15043.0,6853412.0
2008-06-27,5282,5318,5282,5320,1161,15112.0,6853412.0
2008-06-30,5499,5499,5017,5381,4255,15283.0,6853412.0
2008-07-01,5065,5354,5065,5272,3896,14975.0,6853412.0
2008-07-02,5246,5306,4823,5308,14557,15078.0,6853412.0
2008-07-03,5210,5234,4823,5235,5130,14872.0,6853412.0
2008-07-04,4920,5210,4823,5127,9425,14564.0,6853412.0
2008-07-07,5186,5403,4739,5127,9870,14564.0,6853412.0
2008-07-08,5246,5246,4775,5127,11605,14564.0,6853412.0
2008-07-09,5125,5185,4787,4826,3093,13707.0,6853412.0
2008-07-10,4992,5113,4823,4910,1639,13947.0,6853412.0
2008-07-11,5077,5077,4679,4826,1456,13707.0,6853412.0
2008-07-14,5173,5173,4823,4970,164,14118.0,6853412.0
2008-07-15,4968,4968,4703,4826,2155,13707.0,6853412.0
2008-07-16,4703,5065,4388,4826,2143,13707.0,6853412.0
2008-07-17,4823,5017,4654,4850,353,13775.0,6853412.0
2008-07-18,5004,5004,4823,4922,470,13981.0,6853412.0
2008-07-21,5210,5210,4800,5151,4,14632.0,6853412.0
2008-07-22,5137,5257,5065,5067,184,14392.0,6853412.0
2008-07-23,5305,5305,5040,5067,711,14392.0,6853412.0
2008-07-24,4823,4992,4823,4826,3179,13707.0,6853412.0
2008-07-25,4787,5173,4787,5018,192,14255.0,6853412.0
2008-07-28,5294,5294,4884,5030,7277,14289.0,6853412.0
2008-07-29,4944,5137,4751,5140,697,14598.0,6853412.0
2008-07-30,5282,5282,5234,5284,2049,15009.0,6853412.0
2008-07-31,5427,5427,5354,5429,832,15420.0,6853412.0
2008-08-01,5390,5390,4617,4621,67348,13124.0,6853412.0
2008-08-04,4583,4800,4583,4729,1388,13433.0,6853412.0
2008-08-05,4932,4932,4666,4790,27,13604.0,6853412.0
2008-08-06,4920,4920,4691,4826,5171,13707.0,6853412.0
2008-08-07,4823,5040,4666,4669,7939,13261.0,6853412.0
2008-08-08,4812,4812,4582,4778,3957,13570.0,6853412.0
2008-08-11,4920,4932,4715,4717,8352,13398.0,6853412.0
2008-08-12,4848,5162,4715,4838,5438,13741.0,6853412.0
2008-08-13,4703,5088,4703,5091,38,14461.0,6853412.0
2008-08-14,4944,4944,4655,4657,3559,13227.0,6853412.0
2008-08-18,4739,4739,4583,4729,164,13433.0,6853412.0
2008-08-19,4775,5427,4703,5404,9422,15352.0,6853412.0
2008-08-20,5065,5379,4884,4886,4014,13878.0,6853412.0
2008-08-21,4944,5065,4775,4778,2007,13570.0,6853412.0
2008-08-22,4775,5029,4775,5030,6107,14289.0,6853412.0
2008-08-25,5077,5077,4823,4826,7145,13707.0,6853412.0
2008-08-26,4871,5547,4871,5272,9663,14975.0,6853412.0
2008-08-27,5535,6054,5078,6056,48800,17202.0,6853412.0
2008-08-28,6138,6270,5173,5537,78187,15729.0,6853412.0
2008-08-29,6018,6030,5089,5610,17274,15934.0,6853412.0
2008-09-01,5606,6416,5306,5585,16555,15866.0,6853412.0
2008-09-02,5427,5872,5427,5742,8226,16311.0,6853412.0
2008-09-03,5789,6596,5764,5887,157837,16722.0,6853412.0
2008-09-04,5596,5898,5221,5308,39797,15078.0,6853412.0
2008-09-05,5198,5306,5065,5079,9194,14426.0,6853412.0
2008-09-08,5065,5185,4679,4801,35303,13638.0,6853412.0
2008-09-09,4896,5186,4691,5187,14015,14735.0,6853412.0
2008-09-10,4895,5185,4835,5067,14949,14392.0,6853412.0
2008-09-11,5113,5197,4968,5115,525,14529.0,6853412.0
2008-09-12,5113,5113,4835,4946,4113,14049.0,6853412.0
2008-09-16,4932,4932,4498,4813,8928,13673.0,6853412.0
2008-09-17,4618,4992,4583,4898,19821,13912.0,6853412.0
2008-09-18,4944,4944,4606,4644,1005,13193.0,6853412.0
2008-09-19,4932,4932,4474,4657,6144,13227.0,6853412.0
2008-09-22,4595,4703,4570,4584,2283,13021.0,6853412.0
2008-09-23,4679,4679,4485,4584,8072,13021.0,6853412.0
2008-09-24,4679,4823,4570,4609,2962,13090.0,6853412.0
2008-09-25,4631,4631,4437,4452,9530,12645.0,6853412.0
2008-09-26,4414,4509,4377,4404,1715,12507.0,6853412.0
2008-09-29,4462,4582,4341,4584,7836,13021.0,6853412.0
2008-09-30,4462,4462,4099,4355,1339,12370.0,6853412.0
2008-10-01,4317,4654,4196,4584,5912,13021.0,6853412.0
2008-10-02,4582,4691,4317,4318,2163,12268.0,6853412.0
2008-10-06,4317,4317,4148,4258,35653,12096.0,6853412.0
2008-10-07,4100,4595,4100,4283,3874,12165.0,6853412.0
2008-10-08,4087,4341,3979,3981,45958,11308.0,6853412.0
2008-10-09,3979,4280,3859,4029,10829,11445.0,6853412.0
2008-10-10,3860,3860,3425,3752,19748,10657.0,6853412.0
2008-10-13,3617,4305,3617,4307,289019,12233.0,6853412.0
2008-10-14,4401,4944,4401,4946,441345,14049.0,6853412.0
2008-10-15,4522,4631,4209,4210,404032,11959.0,6853412.0
2008-10-16,3642,3811,3581,3583,100451,10177.0,6853412.0
2008-10-17,3581,3581,3050,3052,153153,8670.0,6853412.0
2008-10-20,2953,3039,2604,2606,300507,7402.0,6853412.0
2008-10-21,2652,2676,2363,2388,93650,6785.0,6853412.0
2008-10-22,2315,2579,2061,2087,113794,5928.0,6853412.0
2008-10-23,2049,2085,1796,2087,146309,5928.0,6853412.0
2008-10-24,2085,2097,1807,1810,76866,5140.0,6853412.0
2008-10-27,1627,1844,1615,1834,30034,5209.0,6853412.0
2008-10-28,1964,2098,1929,2099,23354,5962.0,6853412.0
2008-10-29,2350,2387,1807,1810,38205,5140.0,6853412.0
2008-10-30,1915,2073,1915,2075,13308,5894.0,6853412.0
2008-10-31,2266,2266,1941,2195,46127,6237.0,6853412.0
2008-11-03,2387,2387,2194,2256,15214,6408.0,6853412.0
2008-11-04,2375,2375,2109,2185,8017,6202.0,6853412.0
2008-11-05,2181,2254,2038,2244,144248,6374.0,6853412.0
2008-11-06,2025,2170,2000,2087,51091,5928.0,6853412.0
2008-11-07,2218,2302,1868,2293,29031,6511.0,6853412.0
2008-11-10,2375,2579,2146,2582,29012,7333.0,6853412.0
2008-11-11,2676,2676,2242,2304,64437,6545.0,6853412.0
2008-11-12,2206,2290,1989,2244,32531,6374.0,6853412.0
2008-11-13,2207,2278,1941,2279,27385,6476.0,6853412.0
2008-11-14,2314,2567,2229,2557,25159,7265.0,6853412.0
2008-11-17,2339,2605,2315,2413,22135,6853.0,6853412.0
2008-11-18,2266,2652,2266,2365,21168,6716.0,6853412.0
2008-11-19,2327,2496,2327,2413,17467,6853.0,6853412.0
2008-11-20,2531,2761,2290,2317,45259,6579.0,6853412.0
2008-11-21,2411,2628,2327,2485,26833,7059.0,6853412.0
2008-11-24,2484,2749,2411,2413,8128,6853.0,6853412.0
2008-11-25,2411,2471,2327,2437,9700,6922.0,6853412.0
2008-11-26,2640,2640,2362,2485,11947,7059.0,6853412.0
2008-11-27,2410,2555,2398,2425,123687,6888.0,6853412.0
2008-11-28,2411,2544,2411,2545,5145,7230.0,6853412.0
2008-12-01,2544,2676,2411,2413,11663,6853.0,6853412.0
2008-12-02,2411,2652,2387,2510,13207,7128.0,6853412.0
2008-12-03,2652,2652,2146,2413,18425,6853.0,6853412.0
2008-12-04,2314,2519,2314,2449,126,6956.0,6853412.0
2008-12-05,2447,2519,2435,2510,483417,7128.0,6853412.0
2008-12-08,2845,2845,2508,2726,19719,7744.0,6853412.0
2008-12-09,2894,3123,2822,3125,42828,8875.0,6853412.0
2008-12-10,3123,3485,3123,3281,36335,9321.0,6853412.0
2008-12-11,3279,3665,3182,3186,7791,9047.0,6853412.0
2008-12-12,3182,3182,2930,3004,14728,8532.0,6853412.0
2008-12-15,2965,3243,2917,2920,8900,8293.0,6853412.0
2008-12-16,2918,3280,2845,2943,12772,8361.0,6853412.0
2008-12-17,3364,3364,2942,3173,4290,9012.0,6853412.0
2008-12-18,3039,3304,3039,3306,4035,9389.0,6853412.0
2008-12-19,3303,3375,3159,3186,5915,9047.0,6853412.0
2008-12-22,3159,3425,2894,3354,15325,9526.0,6853412.0
2008-12-23,3351,3425,3147,3414,26825,9698.0,6853412.0
2008-12-24,3413,3822,3280,3620,15552,10280.0,6853412.0
2008-12-26,3979,3979,3436,3535,15783,10040.0,6853412.0
2008-12-29,3376,3594,3376,3595,66,10212.0,6853412.0
2008-12-30,3376,3582,3376,3571,611,10143.0,6853412.0
2009-01-02,3714,3714,3497,3704,1569,10520.0,6853412.0
2009-01-05,4028,4028,3568,3583,3228,10177.0,6853412.0
2009-01-06,3448,3860,3364,3860,12015,10965.0,6853412.0
2009-01-07,4099,4099,3375,3378,24289,9595.0,6853412.0
2009-01-08,3256,3473,3135,3281,5509,9321.0,6853412.0
2009-01-09,3159,3315,3027,3306,5326,9389.0,6853412.0
2009-01-12,3303,3303,3147,3160,1932,8978.0,6853412.0
2009-01-13,3159,3375,3159,3378,2143,9595.0,6853412.0
2009-01-14,3375,3375,3279,3378,707,9595.0,6853412.0
2009-01-15,3279,3279,3014,3016,9154,8567.0,6853412.0
2009-01-16,2796,3448,2796,3318,181,9423.0,6853412.0
2009-01-19,3376,3376,3014,3016,574,8567.0,6853412.0
2009-01-20,3039,3364,2930,3186,1982,9047.0,6853412.0
2009-01-21,2796,3376,2796,3233,1881,9184.0,6853412.0
2009-01-22,3714,3714,3027,3329,438,9458.0,6853412.0
2009-01-23,3039,3123,2893,3089,9870,8772.0,6853412.0
2009-01-28,3086,3256,2893,3137,1867,8909.0,6853412.0
2009-01-29,3147,3256,2893,3137,6204,8909.0,6853412.0
2009-01-30,3351,3351,2917,3016,21681,8567.0,6853412.0
2009-02-02,3014,3014,2736,2931,12683,8327.0,6853412.0
2009-02-03,2748,2833,2495,2497,181200,7093.0,6853412.0
2009-02-04,2484,2519,2122,2124,658498,6031.0,6853412.0
2009-02-05,2049,2315,2049,2256,398390,6408.0,6853412.0
2009-02-06,2254,2363,2146,2220,111738,6305.0,6853412.0
2009-02-09,2241,2314,2218,2232,62096,6339.0,6853412.0
2009-02-10,2556,2556,2327,2353,457869,6682.0,6853412.0
2009-02-11,2206,2375,2206,2317,122990,6579.0,6853412.0
2009-02-12,2387,2387,2218,2293,80609,6511.0,6853412.0
2009-02-13,2278,2278,2146,2279,77218,6476.0,6853412.0
2009-02-16,2290,2363,2242,2353,61275,6682.0,6853412.0
2009-02-17,2410,2410,2241,2293,23463,6511.0,6853412.0
2009-02-18,2121,2278,2061,2268,16556,6442.0,6853412.0
2009-02-19,2206,2278,2146,2244,24456,6374.0,6853412.0
2009-02-20,2242,2242,2122,2220,17897,6305.0,6853412.0
2009-02-23,2170,2218,2109,2195,5550,6237.0,6853412.0
2009-02-24,2230,2230,2170,2171,4119,6168.0,6853412.0
2009-02-25,2254,2254,2109,2111,10976,5997.0,6853412.0
2009-02-26,2121,2229,2024,2136,21758,6065.0,6853412.0
2009-02-27,2170,2193,2000,2027,23670,5757.0,6853412.0
2009-03-02,2049,2049,1929,2027,2500,5757.0,6853412.0
2009-03-03,1821,2109,1821,1990,7141,5654.0,6853412.0
2009-03-04,1964,2000,1868,2003,15669,5688.0,6853412.0
2009-03-05,2097,2097,2012,2075,2685,5894.0,6853412.0
2009-03-06,1940,2073,1940,2075,409,5894.0,6853412.0
2009-03-09,1976,2109,1976,2062,16201,5860.0,6853412.0
2009-03-10,1976,2061,1976,2051,3131,5825.0,6853412.0
2009-03-11,2121,2146,1747,2075,11772,5894.0,6853412.0
2009-03-12,2061,2061,2013,2062,533,5860.0,6853412.0
2009-03-13,2038,2049,1976,2039,9339,5791.0,6853412.0
2009-03-16,2038,2038,1953,1978,3001,5620.0,6853412.0
2009-03-17,2049,2049,1953,2027,3918,5757.0,6853412.0
2009-03-18,2061,2073,2024,2075,4206,5894.0,6853412.0
2009-03-19,2097,2097,2012,2075,948,5894.0,6853412.0
2009-03-20,2061,2061,1990,2039,8171,5791.0,6853412.0
2009-03-23,1953,2038,1953,2027,15111,5757.0,6853412.0
2009-03-24,2024,2024,1976,1978,11509,5620.0,6853412.0
2009-03-25,1976,1990,1953,1990,14685,5654.0,6853412.0
2009-03-26,1990,2025,1964,2016,20189,5723.0,6853412.0
2009-03-27,2038,2038,1976,2003,22713,5688.0,6853412.0
2009-03-30,2000,2012,1953,2003,10256,5688.0,6853412.0
2009-03-31,2000,2013,1916,1967,10196,5586.0,6853412.0
2009-04-01,1976,2121,1929,2027,25428,5757.0,6853412.0
2009-04-02,2013,2061,1964,2039,27618,5791.0,6853412.0
2009-04-03,2109,2109,2013,2039,2162,5791.0,6853412.0
2009-04-06,2121,2193,1989,2051,25931,5825.0,6853412.0
2009-04-07,2024,2085,1989,2075,46974,5894.0,6853412.0
2009-04-08,2049,2218,2049,2124,23264,6031.0,6853412.0
2009-04-09,2170,2229,2121,2185,13683,6202.0,6853412.0
2009-04-10,2218,2508,2218,2510,251537,7128.0,6853412.0
2009-04-13,2628,2882,2532,2883,160529,8190.0,6853412.0
2009-04-14,3207,3218,2773,2871,123989,8156.0,6853412.0
2009-04-15,2688,2810,2459,2774,101448,7881.0,6853412.0
2009-04-16,2784,2893,2664,2739,35825,7779.0,6853412.0
2009-04-17,2544,2688,2544,2642,20881,7504.0,6853412.0
2009-04-20,2556,2761,2556,2691,15801,7642.0,6853412.0
2009-04-21,2652,2688,2519,2654,32128,7539.0,6853412.0
2009-04-22,2822,2822,2579,2726,43109,7744.0,6853412.0
2009-04-23,2869,2869,2652,2678,9547,7607.0,6853412.0
2009-04-24,2749,2749,2556,2666,13059,7573.0,6853412.0
2009-04-27,2676,2725,2531,2654,16083,7539.0,6853412.0
2009-04-28,2713,2749,2579,2726,30020,7744.0,6853412.0
2009-04-29,2821,2821,2676,2739,12640,7779.0,6853412.0
2009-04-30,2784,2784,2616,2739,22515,7779.0,6853412.0
2009-05-04,2700,3110,2700,2943,56772,8361.0,6853412.0
2009-05-06,3062,3327,2893,3004,45953,8532.0,6853412.0
2009-05-07,3351,3351,3039,3160,24557,8978.0,6853412.0
2009-05-08,3351,3351,3039,3173,15349,9012.0,6853412.0
2009-05-11,3328,3328,3062,3137,20131,8909.0,6853412.0
2009-05-12,3328,3328,3074,3233,24163,9184.0,6853412.0
2009-05-13,3340,3340,3086,3233,16218,9184.0,6853412.0
2009-05-14,2942,3243,2942,3233,5503,9184.0,6853412.0
2009-05-15,3231,3436,3098,3318,6752,9423.0,6853412.0
2009-05-18,3605,3605,3267,3329,915,9458.0,6853412.0
2009-05-19,3256,3557,3207,3426,12945,9732.0,6853412.0
2009-05-20,3425,3605,3316,3438,5272,9766.0,6853412.0
2009-05-21,3425,3425,3267,3390,11714,9629.0,6853412.0
2009-05-22,3413,3521,3267,3426,16266,9732.0,6853412.0
2009-05-25,3484,3484,3158,3294,12977,9355.0,6853412.0
2009-05-26,3521,3521,3195,3245,9119,9218.0,6853412.0
2009-05-27,3074,3280,3074,3281,3573,9321.0,6853412.0
2009-05-28,3086,3327,2930,3186,6255,9047.0,6853412.0
2009-05-29,3098,3340,2881,3221,6788,9149.0,6853412.0
2009-06-01,3218,3218,2965,3209,7543,9115.0,6853412.0
2009-06-02,3062,3364,3001,3186,1534,9047.0,6853412.0
2009-06-03,3050,3182,2893,2920,18321,8293.0,6853412.0
2009-06-04,2917,3014,2821,2920,7089,8293.0,6853412.0
2009-06-05,2676,2991,2676,2908,1533,8258.0,6853412.0
2009-06-08,2905,2905,2700,2896,7752,8224.0,6853412.0
2009-06-09,2893,3014,2773,2980,3526,8464.0,6853412.0
2009-06-10,2906,2991,2593,2835,5356,8053.0,6853412.0
2009-06-11,2833,2930,2652,2847,9395,8087.0,6853412.0
2009-06-12,2736,2894,2736,2883,1280,8190.0,6853412.0
2009-06-15,2784,2942,2784,2896,1031,8224.0,6853412.0
2009-06-16,2894,2906,2822,2883,308,8190.0,6853412.0
2009-06-17,2882,3050,2845,2883,1471,8190.0,6853412.0
2009-06-18,2616,2893,2616,2847,862,8087.0,6853412.0
2009-06-19,2845,2893,2736,2871,980,8156.0,6853412.0
2009-06-22,2869,2991,2774,2883,22556,8190.0,6853412.0
2009-06-23,2869,2869,2676,2859,1357,8121.0,6853412.0
2009-06-24,2700,2869,2652,2739,3761,7779.0,6853412.0
2009-06-25,2736,2748,2664,2714,8117,7710.0,6853412.0
2009-06-26,2725,2725,2604,2606,2233,7402.0,6853412.0
2009-06-29,2410,2773,2410,2654,1459,7539.0,6853412.0
