알에프세미(096610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-12-13,11750,12400,11650,12350,291730,100294.0,8120970.0
2012-12-14,12300,12500,12150,12300,123602,99888.0,8120970.0
2012-12-17,12300,12400,11750,11850,121288,96233.0,8120970.0
2012-12-18,12000,12000,11550,11600,63241,94203.0,8120970.0
2012-12-20,11650,11750,11350,11450,47102,92985.0,8120970.0
2012-12-21,11600,11600,11250,11300,35104,91767.0,8120970.0
2012-12-24,11200,11600,11200,11450,114262,92985.0,8120970.0
2012-12-26,11400,11550,11200,11450,71729,92985.0,8120970.0
2012-12-27,11450,11950,11350,11900,81683,96640.0,8120970.0
2012-12-28,11850,12250,11800,12000,149818,97452.0,8120970.0
2013-01-02,12250,12250,11500,11500,204928,93391.0,8120970.0
2013-01-03,11550,11700,11400,11450,133493,92985.0,8120970.0
2013-01-04,11500,11800,11300,11750,126150,95421.0,8120970.0
2013-01-07,11700,12000,11500,11900,101437,96640.0,8120970.0
2013-01-08,11750,11950,11750,11750,67373,95421.0,8120970.0
2013-01-09,11650,11950,11600,11900,123874,96640.0,8120970.0
2013-01-10,11950,12000,11450,11500,154770,93391.0,8120970.0
2013-01-11,11500,11600,11350,11350,69423,92173.0,8120970.0
2013-01-14,11400,11550,11300,11350,39677,92173.0,8120970.0
2013-01-15,11500,11500,10900,10900,86475,88519.0,8120970.0
2013-01-16,10900,11200,10500,10600,125671,86082.0,8120970.0
2013-01-17,10650,10950,10350,10500,124943,85270.0,8120970.0
2013-01-18,10600,10900,10450,10900,47610,88519.0,8120970.0
2013-01-21,11000,11000,10600,10700,67312,86894.0,8120970.0
2013-01-22,10700,10950,10550,10750,91011,87300.0,8120970.0
2013-01-23,10800,10850,10550,10700,37739,86894.0,8120970.0
2013-01-24,10650,10650,10000,10150,178588,82428.0,8120970.0
2013-01-25,10100,10250,10050,10150,57704,82428.0,8120970.0
2013-01-28,10250,10250,9970,10100,66644,82022.0,8120970.0
2013-01-29,10150,10300,9990,10250,87209,83240.0,8120970.0
2013-01-30,10400,10600,10250,10550,76978,85676.0,8120970.0
2013-01-31,10650,10650,10350,10500,31673,85270.0,8120970.0
2013-02-01,10500,10550,10100,10450,55366,84864.0,8120970.0
2013-02-04,10600,10600,10200,10300,36576,83646.0,8120970.0
2013-02-05,10250,10250,9900,9980,120924,81047.0,8120970.0
2013-02-06,9980,10100,9920,10050,56806,81616.0,8120970.0
2013-02-07,10000,10400,9990,10150,100575,82428.0,8120970.0
2013-02-08,10200,10650,10100,10600,99143,86082.0,8120970.0
2013-02-12,10650,10700,10100,10300,65642,83646.0,8120970.0
2013-02-13,10300,10550,10200,10450,60348,84864.0,8120970.0
2013-02-14,10400,11400,10400,11350,311019,92173.0,8120970.0
2013-02-15,11250,11500,11150,11400,88555,92579.0,8120970.0
2013-02-18,11350,11450,11150,11350,93985,92173.0,8120970.0
2013-02-19,11500,12200,11250,12100,435066,98264.0,8120970.0
2013-02-20,12100,12150,11800,11950,159775,97046.0,8120970.0
2013-02-21,11800,12250,11750,12000,127527,97452.0,8120970.0
2013-02-22,12000,12750,11900,12650,372293,102730.0,8120970.0
2013-02-25,12700,12950,12200,12350,160543,100294.0,8120970.0
2013-02-26,12250,12550,12200,12500,70651,101512.0,8120970.0
2013-02-27,12600,12650,12400,12600,65705,102324.0,8120970.0
2013-02-28,12600,12750,12450,12650,62303,102730.0,8120970.0
2013-03-04,12700,12800,12350,12350,58580,100294.0,8120970.0
2013-03-05,12350,12700,12300,12700,97706,103136.0,8120970.0
2013-03-06,12700,12850,12250,12250,72858,99482.0,8120970.0
2013-03-07,12250,12250,11700,11950,170455,97046.0,8120970.0
2013-03-08,12000,12200,11800,12150,55734,98670.0,8120970.0
2013-03-11,12250,12400,11900,12400,98795,100700.0,8120970.0
2013-03-12,12350,13200,12200,13150,295583,106791.0,8120970.0
2013-03-13,13350,13600,13050,13400,192493,108821.0,8120970.0
2013-03-14,13500,13600,13150,13500,287988,109633.0,8120970.0
2013-03-15,13900,14050,13400,13400,177814,108821.0,8120970.0
2013-03-18,13350,13400,12800,12850,77291,104354.0,8120970.0
2013-03-19,13000,13400,13000,13100,61869,106385.0,8120970.0
2013-03-20,13150,13950,13150,13700,231824,111257.0,8120970.0
2013-03-21,13800,14300,13700,13950,217899,113288.0,8120970.0
2013-03-22,14100,14100,13750,14000,80179,113694.0,8120970.0
2013-03-25,14100,14250,13550,13700,132890,111257.0,8120970.0
2013-03-26,13700,13700,13150,13350,82102,108415.0,8120970.0
2013-03-27,13450,13650,13150,13550,155702,110039.0,8120970.0
2013-03-28,13600,13800,13300,13300,94399,108009.0,8120970.0
2013-03-29,13350,13600,13050,13300,104225,108009.0,8120970.0
2013-04-01,13400,13750,13300,13650,68932,110851.0,8120970.0
2013-04-02,13700,13800,13200,13350,107247,108415.0,8120970.0
2013-04-03,13350,13400,12400,13200,340293,107197.0,8120970.0
2013-04-04,12950,13000,12400,12850,136794,104354.0,8120970.0
2013-04-05,13000,13000,12550,12850,113981,104354.0,8120970.0
2013-04-08,12950,13050,12300,12300,83717,99888.0,8120970.0
2013-04-09,12000,12400,11700,12250,135324,99482.0,8120970.0
2013-04-10,12450,12450,12050,12400,55619,100700.0,8120970.0
2013-04-11,12500,12700,12250,12400,70301,100700.0,8120970.0
2013-04-12,12500,12750,12150,12200,111824,99076.0,8120970.0
2013-04-15,12350,13150,12250,13100,123517,106385.0,8120970.0
2013-04-16,13100,13700,13100,13550,244112,110039.0,8120970.0
2013-04-17,13400,13800,13400,13550,136488,110039.0,8120970.0
2013-04-18,13400,13550,13100,13400,75935,108821.0,8120970.0
2013-04-19,13250,13450,12600,12800,89562,103948.0,8120970.0
2013-04-22,12950,13900,12650,13700,162564,111257.0,8120970.0
2013-04-23,14000,14100,13700,13750,168979,111663.0,8120970.0
2013-04-24,13850,15150,13750,14900,423989,121002.0,8120970.0
2013-04-25,14900,15450,14700,15200,190783,123439.0,8120970.0
2013-04-26,15050,15300,14850,15100,106373,122627.0,8120970.0
2013-04-29,15100,15600,14700,15350,131353,124657.0,8120970.0
2013-04-30,15100,15500,13150,14750,103084,119784.0,8120970.0
2013-05-02,14500,14900,14500,14800,48915,120190.0,8120970.0
2013-05-03,14800,15550,14350,15500,112059,125875.0,8120970.0
2013-05-06,15800,15800,15200,15300,36885,124251.0,8120970.0
2013-05-07,15450,15600,15000,15500,86691,125875.0,8120970.0
2013-05-08,15650,16050,15050,15200,179145,123439.0,8120970.0
2013-05-09,15250,15500,14800,15350,104063,124657.0,8120970.0
2013-05-10,15500,15950,15100,15850,195867,128717.0,8120970.0
2013-05-13,15950,16200,15600,15900,142577,129123.0,8120970.0
2013-05-14,15900,15900,14650,15000,190506,121815.0,8120970.0
2013-05-15,15000,15450,15000,15200,52090,123439.0,8120970.0
2013-05-16,15400,15700,15200,15500,78159,125875.0,8120970.0
2013-05-20,15350,15700,15150,15500,37169,125875.0,8120970.0
2013-05-21,15500,15700,15350,15600,68957,126687.0,8120970.0
2013-05-22,15600,16400,15550,15850,136939,128717.0,8120970.0
2013-05-23,15850,16050,15500,15650,83700,127093.0,8120970.0
2013-05-24,15500,15500,15000,15100,98534,122627.0,8120970.0
2013-05-27,15050,15350,14750,15100,140431,122627.0,8120970.0
2013-05-28,15250,15750,14950,15400,158911,125063.0,8120970.0
2013-05-29,15600,15600,15250,15550,49073,126281.0,8120970.0
2013-05-30,15500,15550,14750,15000,105257,121815.0,8120970.0
2013-05-31,15150,15150,14450,14750,84403,119784.0,8120970.0
2013-06-03,14900,15250,14400,14450,37916,117348.0,8120970.0
2013-06-04,14350,14800,14300,14700,56377,119378.0,8120970.0
2013-06-05,14600,14800,14200,14650,48521,118972.0,8120970.0
2013-06-07,14650,14700,13750,14050,84096,114100.0,8120970.0
2013-06-10,13900,14750,13900,14550,57846,118160.0,8120970.0
2013-06-11,14550,14800,14450,14700,27506,119378.0,8120970.0
2013-06-12,14450,14900,14450,14750,34025,119784.0,8120970.0
2013-06-13,14750,15150,14550,14550,80199,118160.0,8120970.0
2013-06-14,14700,14800,14300,14300,31008,116130.0,8120970.0
2013-06-17,14400,14550,13400,14250,68050,115724.0,8120970.0
2013-06-18,14150,14600,13650,14500,23387,117754.0,8120970.0
2013-06-19,14600,14650,14050,14600,36798,118566.0,8120970.0
2013-06-20,14300,15000,14000,14550,56688,118160.0,8120970.0
2013-06-21,14100,14650,14050,14650,33211,118972.0,8120970.0
2013-06-24,14700,14750,13900,14300,33141,116130.0,8120970.0
2013-06-25,14100,14200,12200,12200,286618,99076.0,8120970.0
2013-06-26,12100,12750,11900,12450,153602,101106.0,8120970.0
2013-06-27,12700,13050,12400,12450,126110,101106.0,8120970.0
2013-06-28,12500,12700,11950,12250,180812,99482.0,8120970.0
2013-07-01,12250,12450,12250,12300,72449,99888.0,8120970.0
2013-07-02,12500,12550,11550,12350,146252,100294.0,8120970.0
2013-07-03,12250,12450,11950,11950,30428,97046.0,8120970.0
2013-07-04,12100,12100,11000,11500,194794,93391.0,8120970.0
2013-07-05,11700,12150,11500,11800,105277,95827.0,8120970.0
2013-07-08,11950,12000,11300,11700,75749,95015.0,8120970.0
2013-07-09,11800,12400,11800,12400,70334,100700.0,8120970.0
2013-07-10,12300,12600,12150,12200,68242,99076.0,8120970.0
2013-07-11,12400,13000,12400,13000,64783,105573.0,8120970.0
2013-07-12,13000,13450,12850,13400,63606,108821.0,8120970.0
2013-07-15,13300,13450,12900,13000,52288,105573.0,8120970.0
2013-07-16,13100,13650,13000,13500,54726,109633.0,8120970.0
2013-07-17,13700,13700,13250,13450,59812,109227.0,8120970.0
2013-07-18,13400,13700,13400,13500,33973,109633.0,8120970.0
2013-07-19,13500,14150,13400,14100,98868,114506.0,8120970.0
2013-07-22,14200,14700,14000,14000,62457,113694.0,8120970.0
2013-07-23,14100,14450,13750,14050,73308,114100.0,8120970.0
2013-07-24,13850,14250,13500,13500,50049,109633.0,8120970.0
2013-07-25,13650,13900,13500,13500,35308,109633.0,8120970.0
2013-07-26,13750,13950,13400,13800,42473,112069.0,8120970.0
2013-07-29,14100,14100,12900,13000,91728,105573.0,8120970.0
2013-07-30,13100,13400,12950,13000,84899,105573.0,8120970.0
2013-07-31,13000,13400,12950,13000,50686,105573.0,8120970.0
2013-08-01,13150,13200,12250,12400,170567,100700.0,8120970.0
2013-08-02,12500,12600,12100,12150,88383,98670.0,8120970.0
2013-08-05,12400,12500,12050,12200,61225,99076.0,8120970.0
2013-08-06,12200,12500,12050,12500,39518,101512.0,8120970.0
2013-08-07,12300,12500,12000,12000,76795,97452.0,8120970.0
2013-08-08,12000,12200,11900,12000,48282,97452.0,8120970.0
2013-08-09,12200,12950,12100,12600,109042,102324.0,8120970.0
2013-08-12,12600,12650,12300,12400,53816,100700.0,8120970.0
2013-08-13,12400,12700,12200,12400,80476,100700.0,8120970.0
2013-08-14,12500,13650,12500,13200,274181,107197.0,8120970.0
2013-08-16,12900,13450,12800,13300,94932,108009.0,8120970.0
2013-08-19,13300,13350,12600,12800,74240,103948.0,8120970.0
2013-08-20,12750,12950,12000,12050,106242,97858.0,8120970.0
2013-08-21,12100,12300,11650,12200,78303,99076.0,8120970.0
2013-08-22,12000,12100,11750,11800,49528,95827.0,8120970.0
2013-08-23,12050,12250,11950,12100,34396,98264.0,8120970.0
2013-08-26,12200,12350,11900,11950,51251,97046.0,8120970.0
2013-08-27,11750,11950,11600,11650,81226,94609.0,8120970.0
2013-08-28,11400,11750,11200,11550,75685,93797.0,8120970.0
2013-08-29,11500,11900,11500,11600,76835,94203.0,8120970.0
2013-08-30,11700,11700,11000,11100,108823,90143.0,8120970.0
2013-09-02,11000,11450,10900,11300,97127,91767.0,8120970.0
2013-09-03,11400,11700,11300,11350,51823,92173.0,8120970.0
2013-09-04,11500,11700,11300,11600,80736,94203.0,8120970.0
2013-09-05,11600,12200,11600,11900,106752,96640.0,8120970.0
2013-09-06,11900,12050,11750,11950,26456,97046.0,8120970.0
2013-09-09,11850,12050,11800,11900,44319,96640.0,8120970.0
2013-09-10,12000,12000,11600,11700,38163,95015.0,8120970.0
2013-09-11,11700,11900,11500,11700,21978,95015.0,8120970.0
2013-09-12,11600,11850,11200,11300,102486,91767.0,8120970.0
2013-09-13,11200,11450,11200,11450,28676,92985.0,8120970.0
2013-09-16,11550,11550,11100,11200,54643,90955.0,8120970.0
2013-09-17,11250,11300,11050,11200,38241,90955.0,8120970.0
2013-09-23,11300,11350,10950,11050,57152,89737.0,8120970.0
2013-09-24,10950,11200,10850,11050,57850,89737.0,8120970.0
2013-09-25,11100,11300,10950,11200,31019,90955.0,8120970.0
2013-09-26,11150,11650,11100,11600,49472,94203.0,8120970.0
2013-09-27,11700,12050,11700,11900,90537,96640.0,8120970.0
2013-09-30,11900,11950,11650,11850,26165,96233.0,8120970.0
2013-10-01,11800,12200,11800,12000,92748,97452.0,8120970.0
2013-10-02,12100,12250,11850,11950,37133,97046.0,8120970.0
2013-10-04,11850,12000,11650,11900,39999,96640.0,8120970.0
2013-10-07,11950,12100,11700,11950,48690,97046.0,8120970.0
2013-10-08,11850,12100,11850,12000,18371,97452.0,8120970.0
2013-10-10,12000,12100,11850,11850,37298,96233.0,8120970.0
2013-10-11,12000,12000,11700,11900,51018,96640.0,8120970.0
2013-10-14,12050,12450,11600,12200,147006,99076.0,8120970.0
2013-10-15,12400,12400,12100,12250,41363,99482.0,8120970.0
2013-10-16,12100,12350,11800,11900,47147,96640.0,8120970.0
2013-10-17,11950,12050,11350,11400,51013,92579.0,8120970.0
2013-10-18,11300,11500,11100,11350,69946,92173.0,8120970.0
2013-10-21,11450,11750,11350,11600,73119,94203.0,8120970.0
2013-10-22,11600,11750,11600,11700,18327,95015.0,8120970.0
2013-10-23,11700,11700,11400,11550,37430,93797.0,8120970.0
2013-10-24,11600,11600,11300,11400,68319,92579.0,8120970.0
2013-10-25,11450,11900,11400,11750,77796,95421.0,8120970.0
2013-10-28,11800,11900,11550,11800,38503,95827.0,8120970.0
2013-10-29,11800,11850,11550,11650,43594,94609.0,8120970.0
2013-10-30,11650,11750,11400,11650,87002,94609.0,8120970.0
2013-10-31,11600,11700,11400,11550,41654,93797.0,8120970.0
2013-11-01,11550,12200,11250,12100,102147,98264.0,8120970.0
2013-11-04,12100,12250,11950,12000,45412,97452.0,8120970.0
2013-11-05,12150,12200,11900,11900,33618,96640.0,8120970.0
2013-11-06,12050,12100,11900,12000,158835,97452.0,8120970.0
2013-11-07,12200,12550,11650,11800,154235,95827.0,8120970.0
2013-11-08,11600,12000,11550,11700,34990,95015.0,8120970.0
2013-11-11,11750,11900,11100,11100,78028,90143.0,8120970.0
2013-11-12,11100,11400,11050,11200,15140,90955.0,8120970.0
2013-11-13,11200,11250,11000,11150,29405,90549.0,8120970.0
2013-11-14,11000,11350,10900,11100,52565,90143.0,8120970.0
2013-11-15,11150,11250,10550,10750,95969,87300.0,8120970.0
2013-11-18,10800,10900,10000,10100,149030,82022.0,8120970.0
2013-11-19,10100,10300,9950,10000,95118,81210.0,8120970.0
2013-11-20,10100,10350,10100,10150,45713,82428.0,8120970.0
2013-11-21,10150,10300,9660,9860,89525,80073.0,8120970.0
2013-11-22,9880,10100,9650,9810,56804,79667.0,8120970.0
2013-11-25,9810,9900,9480,9520,108778,77312.0,8120970.0
2013-11-26,9620,10050,9620,10000,72248,81210.0,8120970.0
2013-11-27,10100,10300,9960,10250,45449,83240.0,8120970.0
2013-11-28,10250,10300,9990,10100,19520,82022.0,8120970.0
2013-11-29,10150,10600,10050,10550,84899,85676.0,8120970.0
2013-12-02,10550,10550,10250,10400,15280,84458.0,8120970.0
2013-12-03,10300,10500,10050,10250,25133,83240.0,8120970.0
2013-12-04,10250,10300,9960,10150,27457,82428.0,8120970.0
2013-12-05,10100,10200,10000,10000,14148,81210.0,8120970.0
2013-12-06,10000,10200,9950,10100,11843,82022.0,8120970.0
2013-12-09,10100,10250,9930,9930,11526,80641.0,8120970.0
2013-12-10,9950,10000,9600,9730,36903,79017.0,8120970.0
2013-12-11,9730,9800,9620,9640,39857,78286.0,8120970.0
2013-12-12,9640,9700,9200,9580,94309,77799.0,8120970.0
2013-12-13,9580,9670,9500,9590,3763,77880.0,8120970.0
2013-12-16,9430,9660,9390,9420,11088,76500.0,8120970.0
2013-12-17,9430,9560,9330,9440,10982,76662.0,8120970.0
2013-12-18,9600,9810,9510,9760,29530,79261.0,8120970.0
2013-12-19,9720,9890,9610,9750,25962,79179.0,8120970.0
2013-12-20,9730,9820,9630,9750,22361,79179.0,8120970.0
2013-12-23,9790,9790,9600,9600,28920,77961.0,8120970.0
2013-12-24,9600,9760,9600,9690,10933,78692.0,8120970.0
2013-12-26,9690,9970,9660,9950,18345,80804.0,8120970.0
2013-12-27,9870,10000,9870,9940,12721,80722.0,8120970.0
2013-12-30,10000,10150,9950,10000,18240,81210.0,8120970.0
2014-01-02,10000,10050,9800,9850,16785,79992.0,8120970.0
2014-01-03,9760,9920,9750,9800,19622,79586.0,8120970.0
2014-01-06,9900,9900,9680,9800,28658,79586.0,8120970.0
2014-01-07,9700,9900,9700,9800,15119,79586.0,8120970.0
2014-01-08,9830,9860,9590,9590,24949,77880.0,8120970.0
2014-01-09,9590,9700,9510,9580,18438,77799.0,8120970.0
2014-01-10,9580,9660,9120,9330,61420,75769.0,8120970.0
2014-01-13,9290,9410,9100,9190,54552,74632.0,8120970.0
2014-01-14,9100,9340,9040,9230,19708,74957.0,8120970.0
2014-01-15,9250,9570,9170,9560,32709,77636.0,8120970.0
2014-01-16,9740,9740,9360,9560,18432,77636.0,8120970.0
2014-01-17,9620,9780,9480,9600,12296,77961.0,8120970.0
2014-01-20,9670,9670,9540,9550,3620,77555.0,8120970.0
2014-01-21,9550,9600,9530,9570,11524,77718.0,8120970.0
2014-01-22,9570,9630,9500,9570,9570,77718.0,8120970.0
2014-01-23,9570,9800,9520,9750,30089,79179.0,8120970.0
2014-01-24,9720,9800,9420,9680,23169,78611.0,8120970.0
2014-01-27,9330,9470,9150,9190,36439,74632.0,8120970.0
2014-01-28,9070,9300,9070,9210,6387,74794.0,8120970.0
2014-01-29,9300,9630,9290,9530,22549,77393.0,8120970.0
2014-02-03,9520,9520,9290,9440,5657,76662.0,8120970.0
2014-02-04,9160,9260,9120,9160,11624,74388.0,8120970.0
2014-02-05,9200,9300,9180,9210,9251,74794.0,8120970.0
2014-02-06,9210,9310,9200,9200,7374,74713.0,8120970.0
2014-02-07,9230,9360,9230,9280,17058,75363.0,8120970.0
2014-02-10,9290,9350,9210,9290,18355,75444.0,8120970.0
2014-02-11,9300,9590,9300,9470,53677,76906.0,8120970.0
2014-02-12,9520,9520,9370,9400,61833,76337.0,8120970.0
2014-02-13,9340,9460,9280,9300,17835,75525.0,8120970.0
2014-02-14,9300,9390,9280,9380,21597,76175.0,8120970.0
2014-02-17,9380,9450,9250,9400,13029,76337.0,8120970.0
2014-02-18,9360,9410,9230,9250,23018,75119.0,8120970.0
2014-02-19,9230,9250,9050,9110,57443,73982.0,8120970.0
2014-02-20,9100,9130,7960,8120,309762,65942.0,8120970.0
2014-02-21,8300,8650,8300,8300,81946,67404.0,8120970.0
2014-02-24,8310,8640,8270,8640,27683,70165.0,8120970.0
2014-02-25,8660,8700,8480,8620,19808,70003.0,8120970.0
2014-02-26,8620,8750,8540,8650,7679,70246.0,8120970.0
2014-02-27,8610,8750,8610,8660,14430,70328.0,8120970.0
2014-02-28,8620,8630,8450,8610,21589,69922.0,8120970.0
2014-03-03,8610,8900,8400,8550,29799,69434.0,8120970.0
2014-03-04,8550,8550,8290,8410,55643,68297.0,8120970.0
2014-03-05,8410,8480,8310,8400,23992,68216.0,8120970.0
2014-03-06,8350,8800,8350,8730,52517,70896.0,8120970.0
2014-03-07,8850,8940,8690,8860,30148,71952.0,8120970.0
2014-03-10,8900,9100,8800,9010,45012,73170.0,8120970.0
2014-03-11,8910,9110,8910,9030,17334,73332.0,8120970.0
2014-03-12,8970,9040,8850,8990,42837,73008.0,8120970.0
2014-03-13,8990,8990,8850,8950,23376,72683.0,8120970.0
2014-03-14,8950,9090,8810,8870,54426,72033.0,8120970.0
2014-03-17,8880,9180,8800,8850,55330,71871.0,8120970.0
2014-03-18,8830,8940,8780,8870,9186,72033.0,8120970.0
2014-03-19,8870,8940,8670,8740,14326,70977.0,8120970.0
2014-03-20,8740,8880,8630,8860,11738,71952.0,8120970.0
2014-03-21,8810,8940,8790,8920,15024,72439.0,8120970.0
2014-03-24,8920,9060,8790,8840,20711,71789.0,8120970.0
2014-03-25,8840,8870,8530,8660,38146,70328.0,8120970.0
2014-03-26,8670,8760,8600,8680,18889,70490.0,8120970.0
2014-03-27,8680,8800,8580,8700,29614,70652.0,8120970.0
2014-03-28,8700,8860,8650,8730,31462,70896.0,8120970.0
2014-03-31,8770,8770,8550,8690,13416,70571.0,8120970.0
2014-04-01,8680,8820,8520,8820,26349,71627.0,8120970.0
2014-04-02,8830,9170,8790,9050,43587,73495.0,8120970.0
2014-04-03,9100,9700,8990,9570,88761,77718.0,8120970.0
2014-04-04,9520,9670,9430,9580,51946,77799.0,8120970.0
2014-04-07,9580,9680,9410,9590,49629,77880.0,8120970.0
2014-04-08,9590,9650,9500,9500,33328,77149.0,8120970.0
2014-04-09,9550,9550,9350,9400,35027,76337.0,8120970.0
2014-04-10,9410,9480,9200,9330,40151,75769.0,8120970.0
2014-04-11,9200,9330,9140,9320,21106,75687.0,8120970.0
2014-04-14,9250,9370,9240,9360,34117,76012.0,8120970.0
2014-04-15,9360,9590,9350,9560,34693,77636.0,8120970.0
2014-04-16,9620,9630,9440,9600,20781,77961.0,8120970.0
2014-04-17,9620,9810,9500,9610,49727,78043.0,8120970.0
2014-04-18,9780,9780,9550,9640,37407,78286.0,8120970.0
2014-04-21,9650,9670,9460,9580,22181,77799.0,8120970.0
2014-04-22,9680,9680,9470,9560,22984,77636.0,8120970.0
2014-04-23,9650,9650,9450,9460,29258,76824.0,8120970.0
2014-04-24,9470,9590,9360,9400,25133,76337.0,8120970.0
2014-04-25,9450,9470,9330,9400,14015,76337.0,8120970.0
2014-04-28,9400,9530,9320,9530,18623,77393.0,8120970.0
2014-04-29,9600,9600,9330,9330,28199,75769.0,8120970.0
2014-04-30,9280,9400,9180,9230,31919,74957.0,8120970.0
2014-05-02,9290,9330,9110,9300,24060,75525.0,8120970.0
2014-05-07,9300,9450,9180,9280,14115,75363.0,8120970.0
2014-05-08,9230,9390,9130,9230,22045,74957.0,8120970.0
2014-05-09,9280,9340,9130,9340,6075,75850.0,8120970.0
2014-05-12,9390,9390,9130,9140,24576,74226.0,8120970.0
2014-05-13,9140,9250,9000,9150,11293,74307.0,8120970.0
2014-05-14,9190,9190,8990,8990,24635,73008.0,8120970.0
2014-05-15,8990,9280,8850,9280,27148,75363.0,8120970.0
2014-05-16,9270,9290,9050,9190,21554,74632.0,8120970.0
2014-05-19,9200,9200,8790,8950,31547,72683.0,8120970.0
2014-05-20,8950,8950,8610,8780,33984,71302.0,8120970.0
2014-05-21,8610,8870,8610,8620,23414,70003.0,8120970.0
2014-05-22,8610,8760,8570,8630,13085,70084.0,8120970.0
2014-05-23,8630,8880,8600,8640,13683,70165.0,8120970.0
2014-05-26,8550,8750,8550,8640,13867,70165.0,8120970.0
2014-05-27,8600,8790,8550,8700,12667,70652.0,8120970.0
2014-05-28,8700,8890,8620,8840,14928,71789.0,8120970.0
2014-05-29,8910,8960,8800,8920,16272,72439.0,8120970.0
2014-05-30,8970,8980,8740,8830,15592,71708.0,8120970.0
2014-06-02,8780,8820,8450,8670,21945,70409.0,8120970.0
2014-06-03,8550,8650,8500,8590,4697,69759.0,8120970.0
2014-06-05,8510,8600,8350,8480,20458,68866.0,8120970.0
2014-06-09,8480,8600,8290,8440,14049,68541.0,8120970.0
2014-06-10,8440,8500,8360,8440,10606,68541.0,8120970.0
2014-06-11,8440,8600,8390,8490,13908,68947.0,8120970.0
2014-06-12,8490,8540,8380,8470,5119,68785.0,8120970.0
2014-06-13,8420,8490,8300,8430,18854,68460.0,8120970.0
2014-06-16,8380,8450,8350,8440,7214,68541.0,8120970.0
2014-06-17,8460,8480,8320,8420,14400,68379.0,8120970.0
2014-06-18,8370,8490,8360,8450,8912,68622.0,8120970.0
2014-06-19,8490,8490,8330,8400,5521,68216.0,8120970.0
2014-06-20,8450,8450,8200,8260,19222,67079.0,8120970.0
2014-06-23,8260,8280,7950,7950,25178,64562.0,8120970.0
2014-06-24,7950,8130,7740,7900,30028,64156.0,8120970.0
2014-06-25,7810,7980,7540,7540,34015,61232.0,8120970.0
2014-06-26,7570,7900,7570,7890,16371,64074.0,8120970.0
2014-06-27,7890,8000,7820,7980,4436,64805.0,8120970.0
2014-06-30,8010,8040,7890,7980,4065,64805.0,8120970.0
2014-07-01,8010,8190,7950,8060,14151,65455.0,8120970.0
2014-07-02,8020,8110,7990,8100,5690,65780.0,8120970.0
2014-07-03,8130,8290,8050,8270,16435,67160.0,8120970.0
2014-07-04,8260,8290,8160,8220,5077,66754.0,8120970.0
2014-07-07,8250,8250,8000,8030,11217,65211.0,8120970.0
2014-07-08,8030,8110,7920,8010,8606,65049.0,8120970.0
2014-07-09,7800,8190,7800,8180,28563,66430.0,8120970.0
2014-07-10,8200,8280,8100,8180,15336,66430.0,8120970.0
2014-07-11,8100,8180,7950,7990,19582,64887.0,8120970.0
2014-07-14,7990,8020,7900,7900,22083,64156.0,8120970.0
2014-07-15,7930,8040,7850,8030,14918,65211.0,8120970.0
2014-07-16,8030,8180,7900,7970,17468,64724.0,8120970.0
2014-07-17,8000,8130,7990,8070,6552,65536.0,8120970.0
2014-07-18,8030,8080,8000,8050,2312,65374.0,8120970.0
2014-07-21,8140,8330,8010,8230,32534,66836.0,8120970.0
2014-07-22,8330,8330,8200,8300,14823,67404.0,8120970.0
2014-07-23,8250,8430,8250,8430,21751,68460.0,8120970.0
2014-07-24,8390,8500,8390,8480,12401,68866.0,8120970.0
2014-07-25,8370,8470,8120,8290,20382,67323.0,8120970.0
2014-07-28,8290,8300,8120,8290,15009,67323.0,8120970.0
2014-07-29,8310,8610,8150,8520,30601,69191.0,8120970.0
2014-07-30,8550,8550,8320,8530,17030,69272.0,8120970.0
2014-07-31,8590,8650,8190,8370,20786,67973.0,8120970.0
2014-08-01,8250,8360,8100,8300,8594,67404.0,8120970.0
2014-08-04,8390,8420,8310,8420,4198,68379.0,8120970.0
2014-08-05,8450,8570,8420,8490,9745,68947.0,8120970.0
2014-08-06,8540,8580,8260,8300,12036,67404.0,8120970.0
2014-08-07,8300,8360,8160,8180,8850,66430.0,8120970.0
2014-08-08,8200,8220,7930,8200,24270,66592.0,8120970.0
2014-08-11,8150,8200,8010,8080,10745,65617.0,8120970.0
2014-08-12,8030,8100,7970,8090,7683,65699.0,8120970.0
2014-08-13,8080,8200,8000,8110,8205,65861.0,8120970.0
2014-08-14,8110,8170,8010,8110,7692,65861.0,8120970.0
2014-08-18,8110,8150,7900,7920,16943,64318.0,8120970.0
2014-08-19,7920,7950,7760,7870,23674,63912.0,8120970.0
2014-08-20,7800,7910,7770,7830,19252,63587.0,8120970.0
2014-08-21,7820,7850,7730,7840,9345,63668.0,8120970.0
2014-08-22,7840,7980,7830,7900,13834,64156.0,8120970.0
2014-08-25,7990,8030,7750,8030,36812,65211.0,8120970.0
2014-08-26,7940,8050,7940,8050,5236,65374.0,8120970.0
2014-08-27,8030,8210,8000,8100,15151,65780.0,8120970.0
2014-08-28,8160,8160,7910,8020,9721,65130.0,8120970.0
2014-08-29,7970,8060,7920,7930,12353,64399.0,8120970.0
2014-09-01,7950,7980,7780,7900,26525,64156.0,8120970.0
