인텍플러스(064290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-08,4240,4250,4145,4215,92225,46548.0,11043483.0
2017-11-09,4215,4290,4130,4175,97251,46107.0,11043483.0
2017-11-10,4210,4300,4080,4185,110550,46217.0,11043483.0
2017-11-13,4185,4390,4165,4330,640374,47818.0,11043483.0
2017-11-14,4390,4450,4245,4270,202813,47156.0,11043483.0
2017-11-15,4270,4310,4050,4130,247027,45610.0,11043483.0
2017-11-16,4135,4300,4065,4205,156425,46438.0,11043483.0
2017-11-17,4265,4380,4250,4340,247043,47929.0,11043483.0
2017-11-20,4385,4485,4305,4370,170178,48260.0,11043483.0
2017-11-21,4370,4415,4310,4370,57082,48260.0,11043483.0
2017-11-22,4370,4975,4320,4610,640800,50910.0,11043483.0
2017-11-23,4630,4875,4565,4800,162533,53009.0,11043483.0
2017-11-24,4800,4975,4750,4970,173908,54886.0,11043483.0
2017-11-27,4990,5080,4825,4880,175052,53892.0,11043483.0
2017-11-28,4905,4920,4640,4700,112350,51904.0,11043483.0
2017-11-29,4705,4835,4585,4640,35682,51242.0,11043483.0
2017-11-30,4700,4725,4370,4420,82679,48812.0,11043483.0
2017-12-01,4535,4685,4320,4610,51783,50910.0,11043483.0
2017-12-04,4695,4700,4500,4635,60529,51187.0,11043483.0
2017-12-05,4695,4900,4540,4885,63302,53947.0,11043483.0
2017-12-06,4885,5370,4860,5020,385112,55438.0,11043483.0
2017-12-07,5040,5240,4930,5030,159478,55549.0,11043483.0
2017-12-08,5040,6100,5040,5590,973710,61733.0,11043483.0
2017-12-11,5780,5840,5340,5450,282486,60187.0,11043483.0
2017-12-12,5420,5690,5370,5590,206252,61733.0,11043483.0
2017-12-13,5590,6200,5480,6200,467171,68470.0,11043483.0
2017-12-14,6200,6200,5830,5900,237607,65157.0,11043483.0
2017-12-15,5960,5960,5700,5750,147239,63500.0,11043483.0
2017-12-18,5830,5830,5550,5550,168909,61291.0,11043483.0
2017-12-19,5600,5800,5580,5790,100773,63942.0,11043483.0
2017-12-20,5790,6140,5780,5790,202465,63942.0,11043483.0
2017-12-21,5820,5880,5600,5730,52144,63279.0,11043483.0
2017-12-22,5700,5800,5520,5650,86674,62396.0,11043483.0
2017-12-26,5700,5920,5550,5700,77769,62948.0,11043483.0
2017-12-27,5700,5800,5550,5680,34968,62727.0,11043483.0
2017-12-28,5650,5880,5500,5730,56352,63279.0,11043483.0
2018-01-02,5670,6160,5670,6100,157716,67365.0,11043483.0
2018-01-03,6200,6280,5920,5960,102484,65819.0,11043483.0
2018-01-04,5960,6180,5950,6130,144695,67697.0,11043483.0
2018-01-05,6320,6600,6160,6500,269669,71783.0,11043483.0
2018-01-08,6600,6600,4795,4875,1546290,53837.0,11043483.0
2018-01-09,4955,4960,4600,4720,744894,52125.0,11043483.0
2018-01-10,4740,4860,4455,4490,369480,49585.0,11043483.0
2018-01-11,4700,4940,4615,4845,396723,53506.0,11043483.0
2018-01-12,4845,4855,4500,4690,248453,51794.0,11043483.0
2018-01-15,4615,4685,4520,4630,98822,51131.0,11043483.0
2018-01-16,4630,4750,4525,4745,136072,52401.0,11043483.0
2018-01-17,4785,4785,4620,4740,74050,52346.0,11043483.0
2018-01-18,4670,4780,4605,4740,104406,52346.0,11043483.0
2018-01-19,4820,4820,4740,4770,64657,52677.0,11043483.0
2018-01-22,4820,4870,4700,4820,67281,53230.0,11043483.0
2018-01-23,4880,4925,4750,4910,75047,54224.0,11043483.0
2018-01-24,4865,5040,4830,4985,77590,55052.0,11043483.0
2018-01-25,4910,5090,4900,4980,129362,54997.0,11043483.0
2018-01-26,4935,5060,4935,5020,69130,55438.0,11043483.0
2018-01-29,5130,5130,4885,5070,101015,55990.0,11043483.0
2018-01-30,5120,5120,4915,4940,72867,54555.0,11043483.0
2018-01-31,4940,5000,4705,4935,77536,54500.0,11043483.0
2018-02-01,4930,5170,4810,5000,300886,55217.0,11043483.0
2018-02-02,5050,5050,4790,4805,96783,53064.0,11043483.0
2018-02-05,4605,4755,4460,4490,192602,49585.0,11043483.0
2018-02-06,4250,4320,3990,4260,259281,47045.0,11043483.0
2018-02-07,4345,4400,4060,4060,176050,44837.0,11043483.0
2018-02-08,4065,4160,3940,4135,99758,45665.0,11043483.0
2018-02-09,3945,4460,3945,4400,162208,48591.0,11043483.0
2018-02-12,4475,4480,4355,4390,40104,48481.0,11043483.0
2018-02-13,4365,4500,4115,4355,94911,48094.0,11043483.0
2018-02-14,4440,4440,4270,4360,59474,48150.0,11043483.0
2018-02-19,4360,4400,4310,4345,33111,47984.0,11043483.0
2018-02-20,4485,4600,4425,4440,70857,49033.0,11043483.0
2018-02-21,4485,4485,4315,4400,63024,48591.0,11043483.0
2018-02-22,4400,4440,4300,4365,18195,48205.0,11043483.0
2018-02-23,4300,4380,4300,4320,19785,47708.0,11043483.0
2018-02-26,4320,4405,4200,4320,35227,47708.0,11043483.0
2018-02-27,4320,4405,4250,4320,25667,47708.0,11043483.0
2018-02-28,4320,4330,4170,4200,39818,46383.0,11043483.0
2018-03-02,4200,4200,4085,4155,35405,45886.0,11043483.0
2018-03-05,4155,4290,4040,4055,44679,44781.0,11043483.0
2018-03-06,4070,4175,4055,4090,12587,45168.0,11043483.0
2018-03-07,4170,4200,4045,4055,58887,44781.0,11043483.0
2018-03-08,4060,4145,4055,4090,15531,45168.0,11043483.0
2018-03-09,4135,4300,4100,4220,41017,46603.0,11043483.0
2018-03-12,4350,4470,4245,4400,110503,48591.0,11043483.0
2018-03-13,4400,4525,4320,4350,44839,48039.0,11043483.0
2018-03-14,4395,4610,4325,4560,175687,50358.0,11043483.0
2018-03-15,4670,4800,4575,4715,218546,52070.0,11043483.0
2018-03-16,4770,4770,4600,4710,75745,52015.0,11043483.0
2018-03-19,4800,4880,4710,4760,86766,52567.0,11043483.0
2018-03-20,4750,4790,4665,4710,64271,52015.0,11043483.0
2018-03-21,4620,4715,4420,4575,108151,50524.0,11043483.0
2018-03-22,4575,4675,4500,4600,65841,50800.0,11043483.0
2018-03-23,4585,4670,4400,4530,102451,50027.0,11043483.0
2018-03-26,4445,4550,4360,4530,112698,50027.0,11043483.0
2018-03-27,4530,4605,4465,4580,57458,50579.0,11043483.0
2018-03-28,4575,4630,4400,4510,55693,49806.0,11043483.0
2018-03-29,4500,4635,4450,4520,37289,49917.0,11043483.0
2018-03-30,4530,4735,4530,4700,85718,51904.0,11043483.0
2018-04-02,4845,4845,4590,4655,80531,51407.0,11043483.0
2018-04-03,4570,4645,4490,4560,59032,50358.0,11043483.0
2018-04-04,4570,4630,4495,4600,61000,50800.0,11043483.0
2018-04-05,4600,4690,4570,4605,43021,50855.0,11043483.0
2018-04-06,4605,4630,4510,4570,60847,50469.0,11043483.0
2018-04-09,4465,4585,4425,4575,46961,50524.0,11043483.0
2018-04-10,4605,4605,4385,4425,98752,48867.0,11043483.0
2018-04-11,4405,4565,4405,4470,21544,49364.0,11043483.0
2018-04-12,4550,4685,4465,4660,156283,51463.0,11043483.0
2018-04-13,4555,4795,4555,4695,60025,51849.0,11043483.0
2018-04-16,4665,4730,4665,4720,46469,52125.0,11043483.0
2018-04-17,4720,5190,4700,5010,304176,55328.0,11043483.0
2018-04-18,4975,5060,4935,4985,120218,55052.0,11043483.0
2018-04-19,4985,5150,4800,4995,128763,55162.0,11043483.0
2018-04-20,4930,5400,4930,5330,215146,58862.0,11043483.0
2018-04-23,5530,5690,5340,5660,383691,62506.0,11043483.0
2018-04-24,5730,5780,5300,5320,202475,58751.0,11043483.0
2018-04-25,5250,5480,5140,5290,128794,58420.0,11043483.0
2018-04-26,5290,5430,5260,5430,53032,59966.0,11043483.0
2018-04-27,5400,5450,5290,5380,55682,59414.0,11043483.0
2018-04-30,5380,5390,5100,5310,124079,58641.0,11043483.0
2018-05-02,5050,5550,5050,5400,148773,59635.0,11043483.0
2018-05-03,5410,5490,5300,5380,90943,59414.0,11043483.0
2018-05-04,5380,5380,5190,5320,47207,58751.0,11043483.0
2018-05-08,5320,5360,4900,5090,113088,56211.0,11043483.0
2018-05-09,5090,5270,5050,5150,46787,56874.0,11043483.0
2018-05-10,5150,5170,5000,5110,32309,56432.0,11043483.0
2018-05-11,5170,5200,5080,5150,51147,56874.0,11043483.0
2018-05-14,5150,5200,4970,5030,73531,55549.0,11043483.0
2018-05-15,5030,5200,4950,5180,52760,57205.0,11043483.0
2018-05-16,5110,5110,4875,4940,98938,54555.0,11043483.0
2018-05-17,5040,5040,4890,4940,36866,54555.0,11043483.0
2018-05-18,4950,4950,4820,4900,35596,54113.0,11043483.0
2018-05-21,4900,4950,4700,4810,47106,53119.0,11043483.0
2018-05-23,4810,5130,4810,5040,84500,55659.0,11043483.0
2018-05-24,5170,5170,5020,5080,37318,56101.0,11043483.0
2018-05-25,5060,5130,4885,5080,35291,56101.0,11043483.0
2018-05-28,5080,5090,4965,5000,54121,55217.0,11043483.0
2018-05-29,4970,5040,4745,4845,110346,53506.0,11043483.0
2018-05-30,4845,4845,4600,4610,94406,50910.0,11043483.0
2018-05-31,4610,4740,4545,4645,38222,51297.0,11043483.0
2018-06-01,4680,4790,4360,4410,69472,48702.0,11043483.0
2018-06-04,4410,4680,4330,4435,93096,48978.0,11043483.0
2018-06-05,4435,4580,4340,4445,29354,49088.0,11043483.0
2018-06-07,4445,4535,4370,4430,14860,48923.0,11043483.0
2018-06-08,4520,4520,4285,4325,62676,47763.0,11043483.0
2018-06-11,4400,4400,4065,4100,113745,45278.0,11043483.0
2018-06-12,4180,4195,4020,4100,40201,45278.0,11043483.0
2018-06-14,4010,4145,3960,4120,60146,45499.0,11043483.0
2018-06-15,4120,4220,4120,4150,20599,45830.0,11043483.0
2018-06-18,4120,4120,3900,3955,64287,43677.0,11043483.0
2018-06-19,3955,3955,3790,3790,47925,41855.0,11043483.0
2018-06-20,3820,3955,3770,3900,37614,43070.0,11043483.0
2018-06-21,3900,3955,3830,3925,21541,43346.0,11043483.0
2018-06-22,3965,3965,3800,3930,24661,43401.0,11043483.0
2018-06-25,3965,3965,3785,3885,22948,42904.0,11043483.0
2018-06-26,3875,3885,3680,3865,59174,42683.0,11043483.0
2018-06-27,3865,3905,3740,3825,45221,42241.0,11043483.0
2018-06-28,3825,3865,3710,3750,19966,41413.0,11043483.0
2018-06-29,3750,3790,3530,3790,66765,41855.0,11043483.0
2018-07-02,3790,3870,3605,3810,24328,42076.0,11043483.0
2018-07-03,3810,3850,3660,3835,41078,42352.0,11043483.0
2018-07-04,3735,3835,3705,3780,20397,41744.0,11043483.0
2018-07-05,3780,3780,3590,3695,41087,40806.0,11043483.0
2018-07-06,3695,3770,3520,3715,33449,41027.0,11043483.0
2018-07-09,3715,3800,3520,3730,49816,41192.0,11043483.0
2018-07-10,3720,3890,3650,3880,25645,42849.0,11043483.0
2018-07-11,3945,3945,3660,3725,45529,41137.0,11043483.0
2018-07-12,3725,3905,3655,3725,70389,41137.0,11043483.0
2018-07-13,3970,3990,3800,3870,82139,42738.0,11043483.0
2018-07-16,3835,3850,3660,3680,25063,40640.0,11043483.0
2018-07-17,3700,3720,3545,3570,49655,39425.0,11043483.0
2018-07-18,3570,3735,3560,3670,25652,40530.0,11043483.0
2018-07-19,3740,3740,3560,3570,20083,39425.0,11043483.0
2018-07-20,3570,3720,3540,3540,26736,39094.0,11043483.0
2018-07-23,3540,3575,3335,3335,32546,36830.0,11043483.0
2018-07-24,3335,3600,3300,3435,35143,37934.0,11043483.0
2018-07-25,3435,3535,3360,3425,5083,37824.0,11043483.0
2018-07-26,3360,3455,3320,3420,12714,37769.0,11043483.0
2018-07-27,3420,3600,3350,3540,13688,39094.0,11043483.0
2018-07-30,3540,3635,3540,3590,18831,39646.0,11043483.0
2018-07-31,3465,3585,3460,3550,18192,39204.0,11043483.0
2018-08-01,3470,3600,3470,3490,10284,38542.0,11043483.0
2018-08-02,3495,3630,3410,3455,9755,38155.0,11043483.0
2018-08-03,3455,3540,3420,3450,16645,38100.0,11043483.0
2018-08-06,3450,3485,3385,3465,8987,38266.0,11043483.0
2018-08-07,3465,3465,3325,3345,33870,36940.0,11043483.0
2018-08-08,3345,3380,3300,3335,19257,36830.0,11043483.0
2018-08-09,3335,3445,3310,3390,25736,37437.0,11043483.0
2018-08-10,3390,3390,3310,3375,12843,37272.0,11043483.0
2018-08-13,3375,3405,3175,3270,22778,36112.0,11043483.0
2018-08-14,3270,3325,3155,3300,6730,36443.0,11043483.0
2018-08-16,3295,3295,3125,3290,34830,36333.0,11043483.0
2018-08-17,3290,3290,3195,3265,23106,36057.0,11043483.0
2018-08-20,3260,3325,3205,3325,27470,36720.0,11043483.0
2018-08-21,3315,3365,3240,3365,58328,37161.0,11043483.0
2018-08-22,3345,3635,3290,3575,61111,39480.0,11043483.0
2018-08-23,3520,3640,3520,3520,22847,38873.0,11043483.0
2018-08-24,3540,3630,3310,3620,23667,39977.0,11043483.0
2018-08-27,3475,3700,3475,3640,25338,40198.0,11043483.0
2018-08-28,3640,3715,3580,3670,9626,40530.0,11043483.0
2018-08-29,3600,3750,3600,3745,27217,41358.0,11043483.0
2018-08-30,3700,3770,3695,3695,19577,40806.0,11043483.0
2018-08-31,3795,3795,3615,3695,9104,40806.0,11043483.0
2018-09-03,3695,3715,3590,3620,9006,39977.0,11043483.0
2018-09-04,3655,3695,3605,3685,9923,40695.0,11043483.0
2018-09-05,3730,3730,3630,3715,11645,41027.0,11043483.0
2018-09-06,3675,3740,3450,3740,16945,41303.0,11043483.0
2018-09-07,3740,3740,3550,3585,23510,39591.0,11043483.0
2018-09-10,3680,3680,3500,3535,8758,39039.0,11043483.0
2018-09-11,3535,3535,3440,3490,19446,38542.0,11043483.0
2018-09-12,3490,3490,3385,3385,18318,37382.0,11043483.0
2018-09-13,3480,3480,3245,3245,31112,35836.0,11043483.0
2018-09-14,3295,3390,3240,3390,21679,37437.0,11043483.0
2018-09-17,3360,3430,3250,3250,14022,35891.0,11043483.0
2018-09-18,3370,3370,3200,3205,29749,35394.0,11043483.0
2018-09-19,3250,3435,3160,3210,36482,35450.0,11043483.0
2018-09-20,3190,4000,3150,3695,413932,40806.0,11043483.0
2018-09-21,3715,3715,3465,3610,114211,39867.0,11043483.0
2018-09-27,3585,3650,3495,3550,37411,39204.0,11043483.0
2018-09-28,3550,3715,3480,3550,35772,39204.0,11043483.0
2018-10-01,3590,3630,3395,3630,26980,40088.0,11043483.0
2018-10-02,3630,3740,3510,3560,30185,39315.0,11043483.0
2018-10-04,3700,3700,3485,3595,14501,39701.0,11043483.0
2018-10-05,3465,3595,3425,3495,14543,38597.0,11043483.0
2018-10-08,3460,3700,3410,3700,22366,40861.0,11043483.0
2018-10-10,3545,3885,3545,3720,97650,41082.0,11043483.0
2018-10-11,3720,3765,3530,3530,51720,38983.0,11043483.0
2018-10-12,3530,3870,3530,3810,151573,42076.0,11043483.0
2018-10-15,3780,4110,3745,3895,289872,43014.0,11043483.0
2018-10-16,3870,4010,3835,3965,91918,43787.0,11043483.0
2018-10-17,4055,4075,3820,4030,70163,44505.0,11043483.0
2018-10-18,4070,4070,3850,3995,45122,44119.0,11043483.0
2018-10-19,3840,3900,3705,3765,121071,41579.0,11043483.0
2018-10-22,3765,3845,3650,3840,28474,42407.0,11043483.0
2018-10-23,3840,3840,3715,3735,23479,41247.0,11043483.0
2018-10-24,3750,3835,3625,3745,20653,41358.0,11043483.0
2018-10-25,3550,3775,3210,3750,61546,41413.0,11043483.0
2018-10-26,3750,3900,3615,3750,43156,41413.0,11043483.0
2018-10-29,3715,3745,3510,3715,26992,41027.0,11043483.0
2018-10-30,3715,3840,3515,3780,46188,41744.0,11043483.0
2018-10-31,3900,4100,3520,4100,232162,45278.0,11043483.0
2018-11-01,4250,4355,4115,4210,123262,46493.0,11043483.0
2018-11-02,4320,4320,4115,4190,78317,46272.0,11043483.0
2018-11-05,4130,4220,4015,4030,42438,44505.0,11043483.0
2018-11-06,4100,4100,3980,4025,40225,44450.0,11043483.0
2018-11-07,4075,4080,3915,4015,21114,44340.0,11043483.0
2018-11-08,4015,4200,3990,4030,16507,44505.0,11043483.0
2018-11-09,4020,4130,3870,3960,34331,43732.0,11043483.0
2018-11-12,4000,4245,3990,4095,96218,45223.0,11043483.0
2018-11-13,4095,4185,3985,4120,70501,45499.0,11043483.0
2018-11-14,4095,4300,4095,4245,85573,46880.0,11043483.0
2018-11-15,4340,4340,4130,4195,66145,46327.0,11043483.0
2018-11-16,4200,4340,4180,4310,65878,47597.0,11043483.0
2018-11-19,4240,4460,4240,4460,54097,49254.0,11043483.0
2018-11-20,4460,4600,4260,4260,187758,47045.0,11043483.0
2018-11-21,4105,4300,4030,4290,55115,47377.0,11043483.0
2018-11-22,4290,4400,4200,4275,27506,47211.0,11043483.0
2018-11-23,4275,4350,4160,4230,18381,46714.0,11043483.0
2018-11-26,4230,4385,4155,4215,11205,46548.0,11043483.0
2018-11-27,4300,4300,4200,4260,19333,47045.0,11043483.0
2018-11-28,4260,4260,4175,4235,27936,46769.0,11043483.0
2018-11-29,4235,4235,4000,4150,30524,45830.0,11043483.0
2018-11-30,4150,4150,4055,4145,16402,45775.0,11043483.0
2018-12-03,4145,4260,4130,4165,20709,45996.0,11043483.0
2018-12-04,4165,4370,4150,4290,24992,47377.0,11043483.0
2018-12-05,4190,4480,4190,4410,151664,48702.0,11043483.0
2018-12-06,4440,4440,4350,4385,74059,48426.0,11043483.0
2018-12-07,4465,4465,4350,4390,8886,48481.0,11043483.0
2018-12-10,4415,4415,4250,4250,12493,46935.0,11043483.0
2018-12-11,4250,4250,4050,4125,71566,45554.0,11043483.0
2018-12-12,4195,4375,4150,4325,21149,47763.0,11043483.0
2018-12-13,4450,4450,4180,4325,29410,47763.0,11043483.0
2018-12-14,4395,4395,4150,4205,21148,46438.0,11043483.0
2018-12-17,4205,4210,4115,4150,5711,45830.0,11043483.0
2018-12-18,4200,4385,4140,4175,10475,46107.0,11043483.0
2018-12-19,4270,4270,4150,4270,26026,47156.0,11043483.0
2018-12-20,4360,4360,4240,4285,28836,47321.0,11043483.0
2018-12-21,4285,4365,4195,4295,13313,47432.0,11043483.0
2018-12-24,4380,4380,4185,4300,10412,47487.0,11043483.0
2018-12-26,4300,4390,4205,4295,37000,47432.0,11043483.0
2018-12-27,4430,4475,4215,4310,19844,47597.0,11043483.0
2018-12-28,4400,4400,4205,4320,15973,47708.0,11043483.0
2019-01-02,4400,4400,4245,4280,11803,47266.0,11043483.0
2019-01-03,4205,4290,4205,4250,11322,46935.0,11043483.0
2019-01-04,4400,4400,4200,4250,9179,46935.0,11043483.0
2019-01-07,4400,4400,4215,4250,11241,46935.0,11043483.0
2019-01-08,4330,4330,4190,4235,4891,46769.0,11043483.0
2019-01-09,4330,4330,4195,4230,10726,46714.0,11043483.0
2019-01-10,4300,4320,4195,4235,7503,46769.0,11043483.0
2019-01-11,4260,4480,4190,4380,53603,48370.0,11043483.0
2019-01-14,4490,4490,4320,4370,21677,48260.0,11043483.0
2019-01-15,4470,4495,4315,4365,20114,48205.0,11043483.0
2019-01-16,4440,4450,4365,4435,28471,48978.0,11043483.0
2019-01-17,4590,4590,4390,4485,17054,49530.0,11043483.0
2019-01-18,4485,4560,4420,4500,25119,49696.0,11043483.0
2019-01-21,4500,4800,4500,4770,144148,52677.0,11043483.0
2019-01-22,4840,4950,4685,4930,68755,54444.0,11043483.0
2019-01-23,4930,5100,4860,5080,68491,56101.0,11043483.0
2019-01-24,4985,5180,4955,5090,46800,56211.0,11043483.0
2019-01-25,5230,5230,5020,5060,19266,55880.0,11043483.0
2019-01-28,5070,5210,4920,4990,27125,55107.0,11043483.0
2019-01-29,5100,5100,4880,5000,35848,55217.0,11043483.0
2019-01-30,5080,5080,4950,4995,8847,55162.0,11043483.0
2019-01-31,5010,5010,4900,4965,26218,54831.0,11043483.0
2019-02-01,5120,5120,4915,4920,9155,54334.0,11043483.0
2019-02-07,5000,5000,4910,4935,5449,54500.0,11043483.0
2019-02-08,5010,5010,4800,4880,14063,53892.0,11043483.0
2019-02-11,4900,4900,4610,4825,29869,53285.0,11043483.0
2019-02-12,4830,4835,4605,4605,35512,50855.0,11043483.0
2019-02-13,4705,4705,4470,4580,76394,50579.0,11043483.0
2019-02-14,4560,4730,4550,4615,75551,50966.0,11043483.0
2019-02-15,4750,5000,4595,4820,157740,53230.0,11043483.0
2019-02-18,4810,4980,4705,4910,67036,54224.0,11043483.0
2019-02-19,4910,5100,4615,4830,52899,53340.0,11043483.0
2019-02-20,4930,4930,4650,4770,38691,52677.0,11043483.0
2019-02-21,4880,4880,4685,4835,40042,53395.0,11043483.0
2019-02-22,4830,4900,4600,4745,61073,52401.0,11043483.0
2019-02-25,4765,5130,4765,4980,180025,54997.0,11043483.0
2019-02-26,5080,5080,4905,4960,28366,54776.0,11043483.0
2019-02-27,4960,4995,4715,4840,56879,53450.0,11043483.0
2019-02-28,4900,4900,4620,4795,39156,52954.0,11043483.0
2019-03-04,4890,4890,4700,4800,30473,53009.0,11043483.0
2019-03-05,4900,4900,4680,4820,24806,53230.0,11043483.0
2019-03-06,4840,4975,4745,4945,83935,54610.0,11043483.0
2019-03-07,4990,4990,4845,4935,30026,54500.0,11043483.0
2019-03-08,4985,4995,4835,4910,16874,54224.0,11043483.0
2019-03-11,4910,4910,4500,4690,143087,51794.0,11043483.0
2019-03-12,4700,4800,4635,4685,48940,51739.0,11043483.0
2019-03-13,4750,4750,4490,4685,79813,51739.0,11043483.0
2019-03-14,4795,4795,4515,4675,25471,51628.0,11043483.0
2019-03-15,4780,4780,4520,4615,35883,50966.0,11043483.0
2019-03-18,4695,4695,4520,4615,13866,50966.0,11043483.0
2019-03-19,4695,4695,4270,4605,76832,50855.0,11043483.0
2019-03-20,4670,4670,4540,4615,10578,50966.0,11043483.0
2019-03-21,4620,4620,4535,4600,13969,50800.0,11043483.0
2019-03-22,4750,4750,4550,4600,7603,50800.0,11043483.0
2019-03-25,4600,4740,4550,4600,11139,50800.0,11043483.0
2019-03-26,4740,4740,4600,4665,18873,51518.0,11043483.0
2019-03-27,4720,4970,4625,4870,63120,53782.0,11043483.0
2019-03-28,4900,4995,4830,4995,53481,55162.0,11043483.0
2019-03-29,5100,5190,5030,5150,92336,56874.0,11043483.0
2019-04-01,5200,5240,5120,5240,68620,57868.0,11043483.0
2019-04-02,5270,5400,5230,5310,134076,58641.0,11043483.0
2019-04-03,5390,5400,5120,5290,77709,58420.0,11043483.0
2019-04-04,5290,5340,5150,5300,84982,58530.0,11043483.0
2019-04-05,5700,6040,5650,5940,876468,65598.0,11043483.0
2019-04-08,6200,6620,6020,6380,454809,70457.0,11043483.0
2019-04-09,6420,6580,6230,6350,146407,70126.0,11043483.0
2019-04-10,6440,6450,6080,6130,142166,67697.0,11043483.0
2019-04-11,6190,6320,6090,6220,119315,68690.0,11043483.0
2019-04-12,6380,6400,6110,6350,123764,70126.0,11043483.0
2019-04-15,6500,6500,6120,6180,78429,68249.0,11043483.0
2019-04-16,6180,6390,5960,6090,56410,67255.0,11043483.0
2019-04-17,6170,6390,6060,6380,91132,70457.0,11043483.0
2019-04-18,6480,6500,5940,5990,124807,66150.0,11043483.0
2019-04-19,6030,6140,5830,6010,61736,66371.0,11043483.0
2019-04-22,5990,6170,5740,5980,77193,66040.0,11043483.0
2019-04-23,6000,6100,5760,5880,55842,64936.0,11043483.0
2019-04-24,5920,6200,5870,6190,64088,68359.0,11043483.0
2019-04-25,6240,6370,6100,6250,94857,69022.0,11043483.0
2019-04-26,6340,6400,6030,6120,146926,67586.0,11043483.0
2019-04-29,6120,6190,6000,6150,42934,67917.0,11043483.0
2019-04-30,6150,6150,5930,6050,44220,66813.0,11043483.0
2019-05-02,6050,6060,5890,5960,31029,65819.0,11043483.0
2019-05-03,5930,6100,5810,6080,59387,67144.0,11043483.0
2019-05-07,5860,5980,5800,5840,50424,64494.0,11043483.0
2019-05-08,5910,5940,5700,5780,34494,63831.0,11043483.0
2019-05-09,5780,5900,5500,5730,119763,63279.0,11043483.0
2019-05-10,5880,5890,5500,5630,67167,62175.0,11043483.0
2019-05-13,5760,5760,5430,5540,27486,61181.0,11043483.0
2019-05-14,5540,5800,5460,5760,79934,63610.0,11043483.0
2019-05-15,5900,5900,5700,5900,59072,65157.0,11043483.0
2019-05-16,5990,6050,5590,5700,91090,62948.0,11043483.0
2019-05-17,5770,5870,5590,5760,64079,63610.0,11043483.0
2019-05-20,5790,5860,5700,5710,37958,63058.0,11043483.0
2019-05-21,5890,5890,5530,5640,51448,62285.0,11043483.0
2019-05-22,5730,5750,5550,5750,23312,63500.0,11043483.0
2019-05-23,5860,6100,5760,5930,166878,65488.0,11043483.0
2019-05-24,6000,6000,5570,5710,80442,63058.0,11043483.0
2019-05-27,5710,5900,5450,5780,97990,63831.0,11043483.0
2019-05-28,5820,6370,5490,6270,305902,69243.0,11043483.0
2019-05-29,6410,6480,6180,6280,104428,69353.0,11043483.0
2019-05-30,6350,6530,6110,6290,83422,69464.0,11043483.0
2019-05-31,6300,6300,6100,6280,43334,69353.0,11043483.0
2019-06-03,6340,6340,6140,6210,22039,68580.0,11043483.0
2019-06-04,6250,6440,6060,6220,44317,68690.0,11043483.0
2019-06-05,6300,6400,6080,6260,59517,69132.0,11043483.0
2019-06-07,6330,6330,6180,6270,19563,69243.0,11043483.0
2019-06-10,6220,6560,6040,6530,159406,72114.0,11043483.0
2019-06-11,6500,6640,6340,6460,181189,71341.0,11043483.0
2019-06-12,6490,6490,6160,6200,82605,68470.0,11043483.0
2019-06-13,6240,6260,5960,6210,82824,68580.0,11043483.0
2019-06-14,6210,6220,6100,6180,26642,68249.0,11043483.0
2019-06-17,6240,6260,6050,6210,47402,68580.0,11043483.0
2019-06-18,6210,6370,6080,6160,24635,68028.0,11043483.0
2019-06-19,6220,6250,6070,6150,23759,67917.0,11043483.0
2019-06-20,6230,6230,5990,6130,75786,67697.0,11043483.0
2019-06-21,6140,6140,5960,6090,22053,67255.0,11043483.0
2019-06-24,6100,6160,5850,5920,61800,65377.0,11043483.0
2019-06-25,5920,5920,5640,5850,80309,64604.0,11043483.0
2019-06-26,5950,5950,5530,5860,25762,64715.0,11043483.0
2019-06-27,5860,5990,5650,5900,55373,65157.0,11043483.0
2019-06-28,5890,6150,5740,6150,105019,67917.0,11043483.0
2019-07-01,6190,6190,5980,6060,27826,66924.0,11043483.0
2019-07-02,6060,6190,5950,6060,25642,66924.0,11043483.0
2019-07-03,6100,6160,5870,6070,43882,67034.0,11043483.0
2019-07-04,6070,6230,5950,6090,81523,67255.0,11043483.0
2019-07-05,6130,6130,5950,6040,26282,66703.0,11043483.0
2019-07-08,6040,6040,5770,5800,48437,64052.0,11043483.0
2019-07-09,5870,5870,5630,5840,24092,64494.0,11043483.0
2019-07-10,5880,5880,5800,5840,10929,64494.0,11043483.0
2019-07-11,5840,5880,5700,5800,21509,64052.0,11043483.0
2019-07-12,5800,5970,5720,5830,44350,64384.0,11043483.0
2019-07-15,6180,6180,5700,5820,33095,64273.0,11043483.0
2019-07-16,5910,5910,5650,5740,37629,63390.0,11043483.0
2019-07-17,5780,5890,5550,5700,30544,62948.0,11043483.0
2019-07-18,5770,5770,5520,5660,23975,62506.0,11043483.0
2019-07-19,5660,5660,5450,5590,44666,61733.0,11043483.0
2019-07-22,5810,5850,5490,5760,157354,63610.0,11043483.0
2019-07-23,5700,5700,5440,5500,116135,60739.0,11043483.0
2019-07-24,5530,5540,5190,5280,108022,58310.0,11043483.0
2019-07-25,5640,5640,5210,5300,24879,58530.0,11043483.0
2019-07-26,5300,5490,5120,5220,33174,57647.0,11043483.0
2019-07-29,5310,5400,4905,5090,68919,56211.0,11043483.0
