제이브이엠(054950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-09,66400,68000,52900,55500,720699,351365.0,6330908.0
2016-06-10,56100,56200,51400,52700,225865,333639.0,6330908.0
2016-06-13,51900,52200,49200,49950,146848,316229.0,6330908.0
2016-06-14,49500,50100,47700,48500,129353,307049.0,6330908.0
2016-06-15,48500,48950,47950,48250,40638,305466.0,6330908.0
2016-06-16,50300,52700,49200,50500,398068,319711.0,6330908.0
2016-06-17,51000,54200,51000,52500,150841,332373.0,6330908.0
2016-06-20,52500,54300,51900,52500,59956,332373.0,6330908.0
2016-06-21,52800,52800,51000,52200,30599,330473.0,6330908.0
2016-06-22,51800,53000,50700,51500,33130,326042.0,6330908.0
2016-06-23,51000,51500,49900,51400,21359,325409.0,6330908.0
2016-06-24,52900,52900,48200,48400,72574,306416.0,6330908.0
2016-06-27,47300,49700,47300,48450,33089,306732.0,6330908.0
2016-06-28,48350,49950,47750,49650,26945,314330.0,6330908.0
2016-06-29,49750,50300,48800,49100,39320,310848.0,6330908.0
2016-06-30,49250,49350,47950,49100,57454,310848.0,6330908.0
2016-07-01,48650,50500,48650,50000,26972,316545.0,6330908.0
2016-07-04,50000,50700,49750,50500,14545,319711.0,6330908.0
2016-07-05,50500,50900,49950,50200,23697,317812.0,6330908.0
2016-07-06,49900,50400,49850,50000,42790,316545.0,6330908.0
2016-07-07,50100,50200,49800,50100,34887,317178.0,6330908.0
2016-07-08,50100,50600,49800,50600,41294,320344.0,6330908.0
2016-07-11,51700,53500,51100,52200,52252,330473.0,6330908.0
2016-07-12,52300,53000,52000,52300,27227,331106.0,6330908.0
2016-07-13,52400,54400,52000,54400,49910,344401.0,6330908.0
2016-07-14,54700,54800,53600,54800,32145,346934.0,6330908.0
2016-07-15,54800,54800,53400,54500,26368,345034.0,6330908.0
2016-07-18,54000,55500,53600,55500,27439,351365.0,6330908.0
2016-07-19,55500,55500,54500,54700,22948,346301.0,6330908.0
2016-07-20,54700,55000,53400,53900,21618,341236.0,6330908.0
2016-07-21,54800,54800,52200,53000,24919,335538.0,6330908.0
2016-07-22,52500,53700,51500,52200,43582,330473.0,6330908.0
2016-07-25,53500,53500,51000,51100,39636,323509.0,6330908.0
2016-07-26,50800,54700,50700,54500,35723,345034.0,6330908.0
2016-07-27,54500,56400,54200,55000,41967,348200.0,6330908.0
2016-07-28,55200,55800,53600,54300,20456,343768.0,6330908.0
2016-07-29,54900,55000,52200,54000,28575,341869.0,6330908.0
2016-08-01,53700,54500,52400,53300,24730,337437.0,6330908.0
2016-08-02,53900,54900,53200,54200,18321,343135.0,6330908.0
2016-08-03,53600,54500,53100,53100,10261,336171.0,6330908.0
2016-08-04,53500,55500,53200,54800,21440,346934.0,6330908.0
2016-08-05,55300,55800,53500,55400,32545,350732.0,6330908.0
2016-08-08,55800,55900,55000,55300,13420,350099.0,6330908.0
2016-08-09,55300,55900,54600,55200,16069,349466.0,6330908.0
2016-08-10,55200,55800,54600,55200,13384,349466.0,6330908.0
2016-08-11,55500,55500,53800,55300,20413,350099.0,6330908.0
2016-08-12,55300,55500,54700,54800,10253,346934.0,6330908.0
2016-08-16,55400,57800,54600,56200,29569,355797.0,6330908.0
2016-08-17,56200,59100,55800,59000,66252,373524.0,6330908.0
2016-08-18,59600,68000,59500,65500,223007,414674.0,6330908.0
2016-08-19,65700,65900,64500,65300,60227,413408.0,6330908.0
2016-08-22,65100,66200,63900,65300,49652,413408.0,6330908.0
2016-08-23,64400,66500,64400,65400,31190,414041.0,6330908.0
2016-08-24,65500,66200,64400,64400,30796,407710.0,6330908.0
2016-08-25,65000,65100,62800,63500,36760,402013.0,6330908.0
2016-08-26,63600,63600,61600,63500,33484,402013.0,6330908.0
2016-08-29,63200,63500,61100,61400,31790,388718.0,6330908.0
2016-08-30,62400,63400,61500,62800,23754,397581.0,6330908.0
2016-08-31,62000,62700,60800,62300,18314,394416.0,6330908.0
2016-09-01,61500,62800,61200,61800,10495,391250.0,6330908.0
2016-09-02,62000,63800,62000,62800,26450,397581.0,6330908.0
2016-09-05,63000,63300,62500,63000,17883,398847.0,6330908.0
2016-09-06,63000,63200,61800,62400,9554,395049.0,6330908.0
2016-09-07,61800,63300,61800,62800,30044,397581.0,6330908.0
2016-09-08,62100,63100,62100,62700,22065,396948.0,6330908.0
2016-09-09,62500,62500,61000,62000,23295,392516.0,6330908.0
2016-09-12,61500,61500,58800,59800,41545,378588.0,6330908.0
2016-09-13,60600,61100,58700,59800,26901,378588.0,6330908.0
2016-09-19,59000,60000,58800,59600,12421,377322.0,6330908.0
2016-09-20,59600,60500,58900,60400,16796,382387.0,6330908.0
2016-09-21,59600,61300,58200,58700,31969,371624.0,6330908.0
2016-09-22,58600,59100,57700,58000,24672,367193.0,6330908.0
2016-09-23,58900,59700,57600,59000,13741,373524.0,6330908.0
2016-09-26,58600,59000,58000,58100,12540,367826.0,6330908.0
2016-09-27,58000,60300,57600,60200,15497,381121.0,6330908.0
2016-09-28,60200,60500,59400,60200,19652,381121.0,6330908.0
2016-09-29,60500,61300,59500,59500,30927,376689.0,6330908.0
2016-09-30,61000,61500,55000,57100,105661,361495.0,6330908.0
2016-10-04,57400,57500,54900,55000,39551,348200.0,6330908.0
2016-10-05,55600,56600,55200,55900,21094,353898.0,6330908.0
2016-10-06,55400,56400,53100,53600,46824,339337.0,6330908.0
2016-10-07,54200,54400,52900,53100,25680,336171.0,6330908.0
2016-10-10,52900,55500,52900,54200,28024,343135.0,6330908.0
2016-10-11,53700,56000,53700,54600,29720,345668.0,6330908.0
2016-10-12,54000,54900,53600,54200,14784,343135.0,6330908.0
2016-10-13,54200,54400,52400,52900,19680,334905.0,6330908.0
2016-10-14,53400,53400,51800,52400,18423,331740.0,6330908.0
2016-10-17,52000,52400,49500,50200,26688,317812.0,6330908.0
2016-10-18,50900,51300,50300,50600,10094,320344.0,6330908.0
2016-10-19,50600,52200,50300,51400,16006,325409.0,6330908.0
2016-10-20,52500,52500,50500,51300,14068,324776.0,6330908.0
2016-10-21,50900,51800,50000,51000,12295,322876.0,6330908.0
2016-10-24,50500,51500,49650,50300,15449,318445.0,6330908.0
2016-10-25,50300,50500,49400,49950,13390,316229.0,6330908.0
2016-10-26,49900,49900,48150,48850,20601,309265.0,6330908.0
2016-10-27,48850,49500,48550,49000,11270,310214.0,6330908.0
2016-10-28,48700,48700,47300,47800,18900,302617.0,6330908.0
2016-10-31,47000,47150,44300,44700,34981,282992.0,6330908.0
2016-11-01,45050,45050,42100,43400,23248,274761.0,6330908.0
2016-11-02,41850,45700,41850,45100,28256,285524.0,6330908.0
2016-11-03,45650,45650,43500,43950,22952,278243.0,6330908.0
2016-11-04,44200,45300,43250,45000,14042,284891.0,6330908.0
2016-11-07,45200,45950,44550,45200,10825,286157.0,6330908.0
2016-11-08,45950,45950,44450,44450,16053,281409.0,6330908.0
2016-11-09,44750,44800,42700,43600,27006,276028.0,6330908.0
2016-11-10,44950,46450,44100,46400,21874,293754.0,6330908.0
2016-11-11,46300,46800,45100,45950,9228,290905.0,6330908.0
2016-11-14,46600,46600,45550,45800,5643,289956.0,6330908.0
2016-11-15,45200,45850,43650,44300,17227,280459.0,6330908.0
2016-11-16,44250,44500,43700,44300,11304,280459.0,6330908.0
2016-11-17,44300,44350,43050,43050,21424,272546.0,6330908.0
2016-11-18,43050,43600,41750,41850,22439,264948.0,6330908.0
2016-11-21,41900,41900,39150,40350,20890,255452.0,6330908.0
2016-11-22,40350,40600,38950,39650,28281,251021.0,6330908.0
2016-11-23,39150,39650,37950,38550,36931,244057.0,6330908.0
2016-11-24,38550,39600,37350,38250,49566,242157.0,6330908.0
2016-11-25,38000,39850,38000,39000,27665,246905.0,6330908.0
2016-11-28,39850,39850,38600,38600,15726,244373.0,6330908.0
2016-11-29,39400,39400,37850,38100,20323,241208.0,6330908.0
2016-11-30,38100,38200,36850,36950,26525,233927.0,6330908.0
2016-12-01,36850,36950,35150,36350,22000,230129.0,6330908.0
2016-12-02,36300,36350,34700,35150,44090,222531.0,6330908.0
2016-12-05,35600,36800,35250,35600,19544,225380.0,6330908.0
2016-12-06,35050,37050,35050,36600,29928,231711.0,6330908.0
2016-12-07,36350,38500,35150,38500,34262,243740.0,6330908.0
2016-12-08,38800,39150,37050,38500,19809,243740.0,6330908.0
2016-12-09,38100,39450,38100,39300,16157,248805.0,6330908.0
2016-12-12,40900,40900,38500,39850,16186,252287.0,6330908.0
2016-12-13,40200,40200,38500,38900,20401,246272.0,6330908.0
2016-12-14,38900,39650,38650,39350,9170,249121.0,6330908.0
2016-12-15,39400,40750,38900,40650,11550,257351.0,6330908.0
2016-12-16,40650,40800,39500,40650,12010,257351.0,6330908.0
2016-12-19,41000,41000,37900,40650,11509,257351.0,6330908.0
2016-12-20,41100,42650,41100,42100,21427,266531.0,6330908.0
2016-12-21,42500,42600,41400,42500,16802,269064.0,6330908.0
2016-12-22,42950,42950,41800,42050,15338,266215.0,6330908.0
2016-12-23,42500,43500,42200,42800,11638,270963.0,6330908.0
2016-12-26,43950,44000,42900,43850,8443,277610.0,6330908.0
2016-12-27,44950,44950,42900,44100,14321,279193.0,6330908.0
2016-12-28,43650,44300,43550,44000,7780,278560.0,6330908.0
2016-12-29,43500,43850,42900,42950,8314,271912.0,6330908.0
2017-01-02,44200,44200,41050,42100,17004,266531.0,6330908.0
2017-01-03,43200,43400,41700,41900,13017,265265.0,6330908.0
2017-01-04,42200,43100,41600,42700,11648,270330.0,6330908.0
2017-01-05,42350,43950,42300,43100,8020,272862.0,6330908.0
2017-01-06,43100,44200,42200,42750,10462,270646.0,6330908.0
2017-01-09,42400,43200,42100,43050,6152,272546.0,6330908.0
2017-01-10,43050,43250,42400,42600,8011,269697.0,6330908.0
2017-01-11,42600,43450,41250,41300,19482,261467.0,6330908.0
2017-01-12,42400,42400,41000,41300,11822,261467.0,6330908.0
2017-01-13,42200,42500,41000,42000,7532,265898.0,6330908.0
2017-01-16,41800,42350,41450,42050,6137,266215.0,6330908.0
2017-01-17,41750,42250,41350,41950,7036,265582.0,6330908.0
2017-01-18,41350,42300,40650,41200,11455,260833.0,6330908.0
2017-01-19,41200,41450,40700,40700,6871,257668.0,6330908.0
2017-01-20,41500,41750,39800,40700,18352,257668.0,6330908.0
2017-01-23,40500,41000,39500,40750,6648,257985.0,6330908.0
2017-01-24,40800,41650,40150,41450,7562,262416.0,6330908.0
2017-01-25,42400,42400,41000,41950,10444,265582.0,6330908.0
2017-01-26,41950,42000,40900,41600,5369,263366.0,6330908.0
2017-01-31,41600,41850,40950,41600,5848,263366.0,6330908.0
2017-02-01,42000,43350,41900,42650,10967,270013.0,6330908.0
2017-02-02,42250,45300,42100,45100,30184,285524.0,6330908.0
2017-02-03,45200,46050,44900,46000,23109,291222.0,6330908.0
2017-02-06,46100,46100,44350,45500,15309,288056.0,6330908.0
2017-02-07,46000,46000,43100,43100,11014,272862.0,6330908.0
2017-02-08,43400,43850,41750,42650,19840,270013.0,6330908.0
2017-02-09,42250,43400,41900,42400,14123,268430.0,6330908.0
2017-02-10,42250,43700,42250,43250,7901,273812.0,6330908.0
2017-02-13,42950,43850,42850,43200,8442,273495.0,6330908.0
2017-02-14,43150,43650,42900,43000,4137,272229.0,6330908.0
2017-02-15,43150,44600,42650,44000,8891,278560.0,6330908.0
2017-02-16,44300,45800,44050,45500,11504,288056.0,6330908.0
2017-02-17,45800,45900,45200,45500,6255,288056.0,6330908.0
2017-02-20,45050,46650,45050,46600,10717,295020.0,6330908.0
2017-02-21,46850,47100,46050,46400,9191,293754.0,6330908.0
2017-02-22,46400,48300,46100,47800,15698,302617.0,6330908.0
2017-02-23,47600,48150,46400,46500,9589,294387.0,6330908.0
2017-02-24,46000,46950,45050,46250,8424,292804.0,6330908.0
2017-02-27,46250,47300,45850,47300,4783,299452.0,6330908.0
2017-02-28,47800,48450,46350,48450,10026,306732.0,6330908.0
2017-03-02,48500,48650,46950,46950,10290,297236.0,6330908.0
2017-03-03,47850,47850,45400,45500,7909,288056.0,6330908.0
2017-03-06,45000,47050,45000,45900,7191,290589.0,6330908.0
2017-03-07,45850,46900,45300,45950,6487,290905.0,6330908.0
2017-03-08,46500,46600,45500,45600,3883,288689.0,6330908.0
2017-03-09,45600,46300,45500,46300,4877,293121.0,6330908.0
2017-03-10,46300,46900,45950,46900,6418,296920.0,6330908.0
2017-03-13,47000,48100,46350,48050,7439,304200.0,6330908.0
2017-03-14,47550,48300,47000,47000,5222,297553.0,6330908.0
2017-03-15,47050,47150,46450,46450,3918,294071.0,6330908.0
2017-03-16,47700,47700,46400,46950,3884,297236.0,6330908.0
2017-03-17,46950,47800,46650,47550,5054,301035.0,6330908.0
2017-03-20,48450,48450,45750,47100,6705,298186.0,6330908.0
2017-03-21,46500,47300,46500,47250,3678,299135.0,6330908.0
2017-03-22,47250,47250,45600,45950,14092,290905.0,6330908.0
2017-03-23,46200,46900,45850,46450,4522,294071.0,6330908.0
2017-03-24,46450,46800,46200,46550,2029,294704.0,6330908.0
2017-03-27,46300,46750,46250,46550,2495,294704.0,6330908.0
2017-03-28,45900,46800,45000,46800,6369,296286.0,6330908.0
2017-03-29,46800,46800,45500,46100,3760,291855.0,6330908.0
2017-03-30,46250,46250,45450,46000,1343,291222.0,6330908.0
2017-03-31,45450,46550,45450,46550,2459,294704.0,6330908.0
2017-04-03,46550,46550,45950,45950,3912,290905.0,6330908.0
2017-04-04,45700,46500,45650,46400,5277,293754.0,6330908.0
2017-04-05,46150,46300,45800,46100,3846,291855.0,6330908.0
2017-04-06,46350,46750,45250,46750,6614,295970.0,6330908.0
2017-04-07,46750,47100,46400,46500,3781,294387.0,6330908.0
2017-04-10,46800,46950,45500,45500,5000,288056.0,6330908.0
2017-04-11,45350,46300,45000,46200,4676,292488.0,6330908.0
2017-04-12,46700,46700,46050,46250,2296,292804.0,6330908.0
2017-04-13,45900,46300,45500,45700,3930,289322.0,6330908.0
2017-04-14,45300,46050,45050,45700,2959,289322.0,6330908.0
2017-04-17,45950,45950,45200,45200,2181,286157.0,6330908.0
2017-04-18,45100,46100,44500,44550,7371,282042.0,6330908.0
2017-04-19,44650,44800,44400,44650,3805,282675.0,6330908.0
2017-04-20,44550,44950,44250,44650,4250,282675.0,6330908.0
2017-04-21,44400,45500,44400,45250,4738,286474.0,6330908.0
2017-04-24,45250,45600,44950,45300,4217,286790.0,6330908.0
2017-04-25,45050,45500,44800,44850,4459,283941.0,6330908.0
2017-04-26,45000,46050,44750,44900,9235,284258.0,6330908.0
2017-04-27,44900,45300,43600,44650,8899,282675.0,6330908.0
2017-04-28,44200,44700,43600,43700,7243,276661.0,6330908.0
2017-05-02,43400,44100,42550,42950,8522,271912.0,6330908.0
2017-05-04,42950,44050,42600,44050,6438,278876.0,6330908.0
2017-05-08,43850,45350,43850,45350,9223,287107.0,6330908.0
2017-05-10,44850,45600,44750,44750,5952,283308.0,6330908.0
2017-05-11,44250,45000,44250,44850,5595,283941.0,6330908.0
2017-05-12,44850,46100,44500,45300,11259,286790.0,6330908.0
2017-05-15,45750,46300,45000,45400,9288,287423.0,6330908.0
2017-05-16,45450,45450,44300,44800,8149,283625.0,6330908.0
2017-05-17,44800,45050,43800,44250,7750,280143.0,6330908.0
2017-05-18,43800,44150,43400,43400,8151,274761.0,6330908.0
2017-05-19,43250,43250,41950,42150,20235,266848.0,6330908.0
2017-05-22,42450,42450,40800,41700,11779,263999.0,6330908.0
2017-05-23,41450,41950,41050,41150,12493,260517.0,6330908.0
2017-05-24,41150,41450,41000,41150,7590,260517.0,6330908.0
2017-05-25,41200,42300,41050,42300,9509,267797.0,6330908.0
2017-05-26,42100,42600,41950,42500,6132,269064.0,6330908.0
2017-05-29,42500,42500,41200,41400,8517,262100.0,6330908.0
2017-05-30,41200,42200,41000,41900,5568,265265.0,6330908.0
2017-05-31,42050,43700,42050,43000,18756,272229.0,6330908.0
2017-06-01,42950,43650,42850,43050,9199,272546.0,6330908.0
2017-06-02,42300,43900,42300,43850,7845,277610.0,6330908.0
2017-06-05,44950,54900,44750,49250,185413,311797.0,6330908.0
2017-06-07,50000,50900,48050,50000,56564,316545.0,6330908.0
2017-06-08,50100,52200,49350,51000,50670,322876.0,6330908.0
2017-06-09,51300,52800,50600,52800,33804,334272.0,6330908.0
2017-06-12,53500,53500,50800,52800,27759,334272.0,6330908.0
2017-06-13,52900,54800,52300,54700,29767,346301.0,6330908.0
2017-06-14,55000,55900,53900,55100,36114,348833.0,6330908.0
2017-06-15,55100,55800,53500,55200,20230,349466.0,6330908.0
2017-06-16,55200,55800,53600,54100,21010,342502.0,6330908.0
2017-06-19,55000,58000,55000,57700,41039,365293.0,6330908.0
2017-06-20,57500,57900,55900,56600,21744,358329.0,6330908.0
2017-06-21,55700,57800,55600,57000,16251,360862.0,6330908.0
2017-06-22,56400,57700,56000,56200,14489,355797.0,6330908.0
2017-06-23,56600,57100,55100,56000,11948,354531.0,6330908.0
2017-06-26,55500,56000,53900,53900,18341,341236.0,6330908.0
2017-06-27,53900,55000,53600,53800,10682,340603.0,6330908.0
2017-06-28,53800,56800,52800,54200,22688,343135.0,6330908.0
2017-06-29,54500,55800,54400,55100,7835,348833.0,6330908.0
2017-06-30,54700,56300,54500,55800,9824,353265.0,6330908.0
2017-07-03,56300,56300,55200,56000,8509,354531.0,6330908.0
2017-07-04,56000,56400,54900,55000,9878,348200.0,6330908.0
2017-07-05,55900,55900,53600,54100,11483,342502.0,6330908.0
2017-07-06,54100,54800,52800,54500,9314,345034.0,6330908.0
2017-07-07,53700,54500,52500,53000,13907,335538.0,6330908.0
2017-07-10,52800,53200,52300,52800,6738,334272.0,6330908.0
2017-07-11,52900,53300,52100,53200,8518,336804.0,6330908.0
2017-07-12,52500,53600,52500,53500,8120,338704.0,6330908.0
2017-07-13,53500,53900,53200,53900,5085,341236.0,6330908.0
2017-07-14,54100,54100,52600,53300,14092,337437.0,6330908.0
2017-07-17,52400,53700,52400,53600,5912,339337.0,6330908.0
2017-07-18,54300,61000,54300,59500,110178,376689.0,6330908.0
2017-07-19,59500,60900,58000,58200,32298,368459.0,6330908.0
2017-07-20,59300,60000,58300,59300,19416,375423.0,6330908.0
2017-07-21,59300,59900,58100,59000,12553,373524.0,6330908.0
2017-07-24,59300,59300,58200,58600,6420,370991.0,6330908.0
2017-07-25,59000,59000,57000,57200,13457,362128.0,6330908.0
2017-07-26,57300,58700,56000,58700,15855,371624.0,6330908.0
2017-07-27,59000,59000,57300,58700,8153,371624.0,6330908.0
2017-07-28,58700,58800,57600,58300,7140,369092.0,6330908.0
2017-07-31,58200,58200,56300,57300,5729,362761.0,6330908.0
2017-08-01,58300,58800,56700,58700,10013,371624.0,6330908.0
2017-08-02,58700,58900,58000,58500,4137,370358.0,6330908.0
2017-08-03,58500,58500,57200,57200,6843,362128.0,6330908.0
2017-08-04,57300,58400,56800,57800,7928,365926.0,6330908.0
2017-08-07,57000,58500,56800,57600,13786,364660.0,6330908.0
2017-08-08,59100,59300,57500,58700,25371,371624.0,6330908.0
2017-08-09,58900,58900,56500,57600,9402,364660.0,6330908.0
2017-08-10,57600,57900,56000,57800,39158,365926.0,6330908.0
2017-08-11,56400,57600,52200,56400,16932,357063.0,6330908.0
2017-08-14,56400,57100,55500,56000,7060,354531.0,6330908.0
2017-08-16,55500,56400,54600,54800,27885,346934.0,6330908.0
2017-08-17,55900,55900,55200,55300,6916,350099.0,6330908.0
2017-08-18,54200,57200,54200,56100,8618,355164.0,6330908.0
2017-08-21,56800,58100,56000,57500,15178,364027.0,6330908.0
2017-08-22,58400,58400,57400,58100,5637,367826.0,6330908.0
2017-08-23,58300,58300,56400,56400,3441,357063.0,6330908.0
2017-08-24,56400,57000,55200,56300,4765,356430.0,6330908.0
2017-08-25,56200,57000,55900,56700,6058,358962.0,6330908.0
2017-08-28,56200,57800,56200,57400,6387,363394.0,6330908.0
2017-08-29,57400,57400,55700,56000,7394,354531.0,6330908.0
2017-08-30,55500,56500,54600,54600,9168,345668.0,6330908.0
2017-08-31,56400,57000,55100,56500,8175,357696.0,6330908.0
2017-09-01,56500,58800,56500,58100,24287,367826.0,6330908.0
2017-09-04,57500,58200,56900,57500,13578,364027.0,6330908.0
2017-09-05,57400,58100,56900,58000,9490,367193.0,6330908.0
2017-09-06,58000,58000,56200,56200,9795,355797.0,6330908.0
2017-09-07,56600,57300,56200,57300,11000,362761.0,6330908.0
2017-09-08,57300,57600,56600,57600,9657,364660.0,6330908.0
2017-09-11,57600,57600,56000,56100,10114,355164.0,6330908.0
2017-09-12,55800,56200,55100,55500,7614,351365.0,6330908.0
2017-09-13,55500,56200,52700,54300,21306,343768.0,6330908.0
2017-09-14,54100,55200,54100,54500,9848,345034.0,6330908.0
2017-09-15,54100,55200,54000,54400,9753,344401.0,6330908.0
2017-09-18,54100,55000,54100,54100,6574,342502.0,6330908.0
2017-09-19,53600,55100,53600,54900,8472,347567.0,6330908.0
2017-09-20,54700,56400,54200,55700,20019,352632.0,6330908.0
2017-09-21,55800,56100,54500,55900,6131,353898.0,6330908.0
2017-09-22,55400,56100,54200,55300,5899,350099.0,6330908.0
2017-09-25,54800,55200,53600,54000,6820,341869.0,6330908.0
2017-09-26,55100,55100,52500,53100,13374,336171.0,6330908.0
2017-09-27,52900,53900,52600,52800,10339,334272.0,6330908.0
2017-09-28,52800,53600,52700,52700,3580,333639.0,6330908.0
2017-09-29,52700,54100,52400,53500,5677,338704.0,6330908.0
2017-10-10,53200,53500,52800,53000,3597,335538.0,6330908.0
2017-10-11,53000,54000,52900,53200,6893,336804.0,6330908.0
2017-10-12,52900,54200,52600,53500,7436,338704.0,6330908.0
2017-10-13,55000,58900,53600,55700,52921,352632.0,6330908.0
2017-10-16,55800,56300,54100,54300,10345,343768.0,6330908.0
2017-10-17,54300,55300,53500,53700,12246,339970.0,6330908.0
2017-10-18,53500,54100,52900,53600,11197,339337.0,6330908.0
2017-10-19,53100,54200,52900,53300,9026,337437.0,6330908.0
2017-10-20,53800,54000,52800,53700,3979,339970.0,6330908.0
2017-10-23,54000,54000,52800,53400,9820,338070.0,6330908.0
2017-10-24,52900,54500,52900,53700,5564,339970.0,6330908.0
2017-10-25,53700,55800,53600,54600,9313,345668.0,6330908.0
2017-10-26,54700,55300,53600,54000,6728,341869.0,6330908.0
2017-10-27,54000,54500,53800,54400,5691,344401.0,6330908.0
2017-10-30,54700,57900,54700,57700,23357,365293.0,6330908.0
2017-10-31,58000,58000,56400,57200,19302,362128.0,6330908.0
2017-11-01,56500,58000,55900,57800,12347,365926.0,6330908.0
2017-11-02,57900,58300,56000,57000,14820,360862.0,6330908.0
2017-11-03,57000,57800,55600,56200,11955,355797.0,6330908.0
2017-11-06,56000,56700,54600,55200,15580,349466.0,6330908.0
2017-11-07,55900,57400,55000,57000,16185,360862.0,6330908.0
2017-11-08,57000,57500,56300,57000,8967,360862.0,6330908.0
2017-11-09,57900,57900,55300,56800,15104,359596.0,6330908.0
2017-11-10,56800,57400,56200,56900,10075,360229.0,6330908.0
2017-11-13,56500,58900,56300,58900,42199,372890.0,6330908.0
2017-11-14,59000,63000,58400,63000,123248,398847.0,6330908.0
2017-11-15,63000,64900,62400,63600,72761,402646.0,6330908.0
2017-11-16,63000,64600,59900,64600,60789,408977.0,6330908.0
2017-11-17,63700,64800,61400,62000,32454,392516.0,6330908.0
2017-11-20,62000,63000,61000,61700,11048,390617.0,6330908.0
2017-11-21,62500,64100,60500,63000,34483,398847.0,6330908.0
2017-11-22,62200,64200,61200,61700,20899,390617.0,6330908.0
2017-11-23,61500,62500,60900,62400,233205,395049.0,6330908.0
2017-11-24,63200,63900,62200,62800,18139,397581.0,6330908.0
2017-11-27,62800,67000,62800,66200,66964,419106.0,6330908.0
2017-11-28,66300,66500,60000,60000,60713,379854.0,6330908.0
2017-11-29,60500,64200,60000,62500,43294,395682.0,6330908.0
2017-11-30,62200,62200,60800,61900,16052,391883.0,6330908.0
2017-12-01,61400,64500,60300,64300,34142,407077.0,6330908.0
2017-12-04,64200,64500,59600,59700,34227,377955.0,6330908.0
2017-12-05,59600,59700,57500,57600,33142,364660.0,6330908.0
2017-12-06,58800,58900,52300,54000,113195,341869.0,6330908.0
2017-12-07,53800,54100,52200,53000,31950,335538.0,6330908.0
2017-12-08,53100,54000,52800,53800,20964,340603.0,6330908.0
2017-12-11,54300,55100,53300,55100,13385,348833.0,6330908.0
2017-12-12,54300,55200,53300,53400,15641,338070.0,6330908.0
2017-12-13,52900,56100,52900,55600,21759,351998.0,6330908.0
2017-12-14,56000,56400,54000,55300,29670,350099.0,6330908.0
2017-12-15,55500,56400,54500,54900,14615,347567.0,6330908.0
2017-12-18,54500,56000,54300,55000,11411,348200.0,6330908.0
2017-12-19,54800,55900,54600,55300,15472,350099.0,6330908.0
2017-12-20,55500,56000,55000,55900,16809,353898.0,6330908.0
2017-12-21,56400,56600,55100,55300,22635,350099.0,6330908.0
2017-12-22,55300,57800,55300,57400,33335,363394.0,6330908.0
2017-12-26,57200,59400,56400,59400,31659,376056.0,6330908.0
2017-12-27,58800,59500,56900,57100,38883,361495.0,6330908.0
2017-12-28,56700,58000,56300,57400,15539,363394.0,6330908.0
2018-01-02,57400,57500,55100,56400,26234,357063.0,6330908.0
2018-01-03,56000,56900,55500,55600,19696,351998.0,6330908.0
2018-01-04,55600,55700,53300,53300,24989,337437.0,6330908.0
2018-01-05,53300,54600,53300,54600,12504,345668.0,6330908.0
2018-01-08,54000,54500,53200,54100,24298,342502.0,6330908.0
2018-01-09,54000,55600,53400,54200,24059,343135.0,6330908.0
2018-01-10,54300,54900,53800,54800,12024,346934.0,6330908.0
2018-01-11,54800,55500,54400,55200,11226,349466.0,6330908.0
2018-01-12,54500,55200,53800,55100,17650,348833.0,6330908.0
2018-01-15,55000,57700,55000,56900,37579,360229.0,6330908.0
2018-01-16,56900,59800,56500,57500,59954,364027.0,6330908.0
2018-01-17,58500,59400,57300,58000,40510,367193.0,6330908.0
2018-01-18,59200,61100,58000,61000,38799,386185.0,6330908.0
2018-01-19,62800,62800,60800,61600,30481,389984.0,6330908.0
2018-01-22,60800,62000,60500,61700,21508,390617.0,6330908.0
2018-01-23,62000,62500,61000,62500,18499,395682.0,6330908.0
2018-01-24,62500,62600,61400,61800,16285,391250.0,6330908.0
2018-01-25,61200,62500,61200,62100,19389,393149.0,6330908.0
2018-01-26,62100,62100,59100,61100,21443,386818.0,6330908.0
2018-01-29,61500,62000,59100,59300,24793,375423.0,6330908.0
2018-01-30,58600,59800,56600,58300,38103,369092.0,6330908.0
2018-01-31,58300,60700,57600,59300,24966,375423.0,6330908.0
2018-02-01,58500,60300,58200,59200,23376,374790.0,6330908.0
2018-02-02,58900,59300,56200,57800,23107,365926.0,6330908.0
2018-02-05,57700,59200,56700,57400,32069,363394.0,6330908.0
2018-02-06,55400,58600,54200,58600,50029,370991.0,6330908.0
2018-02-07,58600,59800,56500,57500,39021,364027.0,6330908.0
2018-02-08,58200,59800,57000,57900,61796,366560.0,6330908.0
2018-02-09,56100,58000,55500,56700,25056,358962.0,6330908.0
2018-02-12,57800,58300,55300,58000,26471,367193.0,6330908.0
2018-02-13,58000,58000,55100,55300,24304,350099.0,6330908.0
2018-02-14,55300,56600,55100,56300,13806,356430.0,6330908.0
2018-02-19,55800,57400,55500,57000,16733,360862.0,6330908.0
2018-02-20,56400,56900,55200,55400,12427,350732.0,6330908.0
2018-02-21,55100,57200,55100,55700,18304,352632.0,6330908.0
2018-02-22,55400,56400,55000,56300,14116,356430.0,6330908.0
2018-02-23,56200,56500,55400,56000,8517,354531.0,6330908.0
2018-02-26,55100,57000,55100,56600,14375,358329.0,6330908.0
