메디포스트(078160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-04-06,9214,9701,9189,9409,261224,109528.0,5675000.0
2007-04-09,9457,9555,9311,9360,107380,108960.0,5675000.0
2007-04-10,9311,9360,9067,9263,120505,107825.0,5675000.0
2007-04-11,9116,9336,9116,9141,66997,106406.0,5675000.0
2007-04-12,9214,10505,9214,10141,1158163,118040.0,5675000.0
2007-04-13,9993,10042,9457,9507,370093,110662.0,5675000.0
2007-04-16,9652,9652,9287,9409,251114,109528.0,5675000.0
2007-04-17,9360,9628,9214,9263,245135,107825.0,5675000.0
2007-04-18,9336,9457,9214,9287,110922,108109.0,5675000.0
2007-04-19,9336,9360,8994,9019,130777,104988.0,5675000.0
2007-04-20,9067,9165,8970,9068,78539,105555.0,5675000.0
2007-04-23,9141,9311,9019,9044,97096,105271.0,5675000.0
2007-04-24,9043,9092,8848,8995,97893,104704.0,5675000.0
2007-04-25,9019,9043,8628,8629,96133,100448.0,5675000.0
2007-04-26,8701,8799,8458,8532,88448,99312.0,5675000.0
2007-04-27,8531,8580,8238,8239,111106,95908.0,5675000.0
2007-04-30,8336,8531,8190,8190,74217,95340.0,5675000.0
2007-05-02,8238,8604,8238,8410,61918,97894.0,5675000.0
2007-05-03,8555,8555,8336,8459,42411,98461.0,5675000.0
2007-05-04,8482,9141,8458,8995,204764,104704.0,5675000.0
2007-05-07,9043,9067,8848,8946,68514,104136.0,5675000.0
2007-05-08,9067,9067,8823,8849,54820,103001.0,5675000.0
2007-05-09,8970,9287,8970,9093,142100,105839.0,5675000.0
2007-05-10,9165,9189,8921,8971,81445,104420.0,5675000.0
2007-05-11,8872,9336,8701,9117,125984,106122.0,5675000.0
2007-05-14,9189,9457,9043,9068,135736,105555.0,5675000.0
2007-05-15,9067,9214,8848,8922,45513,103852.0,5675000.0
2007-05-16,8921,9067,8848,9019,60026,104988.0,5675000.0
2007-05-17,9019,9116,8897,9093,62202,105839.0,5675000.0
2007-05-18,9116,9116,8872,8898,46435,103569.0,5675000.0
2007-05-21,8921,8970,8726,8751,63033,101866.0,5675000.0
2007-05-22,8750,8897,8604,8727,70239,101582.0,5675000.0
2007-05-23,8775,9043,8726,8800,71105,102434.0,5675000.0
2007-05-25,8799,9287,8799,9093,148440,105839.0,5675000.0
2007-05-28,9263,9287,9043,9068,70945,105555.0,5675000.0
2007-05-29,9141,9238,9019,9117,61807,106122.0,5675000.0
2007-05-30,9189,9336,9019,9263,97202,107825.0,5675000.0
2007-05-31,9311,9336,9019,9044,99650,105271.0,5675000.0
2007-06-01,9043,9116,8653,8654,165141,100731.0,5675000.0
2007-06-04,8677,9214,8482,8678,369410,101015.0,5675000.0
2007-06-05,8945,8945,8506,8556,99399,99596.0,5675000.0
2007-06-07,8482,8701,8458,8556,104074,99596.0,5675000.0
2007-06-08,8872,9457,8823,8995,560216,104704.0,5675000.0
2007-06-11,9214,9360,8799,8800,172294,102434.0,5675000.0
2007-06-12,8823,8897,8628,8654,73175,100731.0,5675000.0
2007-06-13,8775,8872,8628,8776,51537,102150.0,5675000.0
2007-06-14,8921,9067,8775,8824,74886,102718.0,5675000.0
2007-06-15,8970,9019,8750,9019,134083,104988.0,5675000.0
2007-06-18,9116,9311,8921,9068,293121,105555.0,5675000.0
2007-06-19,9116,9189,8750,8824,123416,102718.0,5675000.0
2007-06-20,8848,8994,8653,8654,111720,100731.0,5675000.0
2007-06-21,8653,8823,8653,8727,63793,101582.0,5675000.0
2007-06-22,8970,9214,8750,8776,265178,102150.0,5675000.0
2007-06-25,8848,9116,8726,8776,97517,102150.0,5675000.0
2007-06-26,8823,8921,8604,8605,91353,100164.0,5675000.0
2007-06-27,8677,8823,8311,8337,96090,97042.0,5675000.0
2007-06-28,8360,8531,8336,8459,54536,98461.0,5675000.0
2007-06-29,8482,8506,8311,8337,62718,97042.0,5675000.0
2007-07-02,8458,8458,8336,8410,28239,97894.0,5675000.0
2007-07-03,8458,8458,8287,8361,61446,97326.0,5675000.0
2007-07-04,8360,8677,8360,8532,98591,99312.0,5675000.0
2007-07-05,8531,8701,8360,8385,76679,97610.0,5675000.0
2007-07-06,8433,8433,8263,8312,77434,96759.0,5675000.0
2007-07-09,8336,8385,8214,8361,68909,97326.0,5675000.0
2007-07-10,8311,8360,8214,8263,54287,96191.0,5675000.0
2007-07-11,8190,8238,8044,8141,74978,94772.0,5675000.0
2007-07-12,8117,8238,8044,8093,66609,94205.0,5675000.0
2007-07-13,8190,8385,8092,8141,123987,94772.0,5675000.0
2007-07-16,8141,8336,8117,8166,58613,95056.0,5675000.0
2007-07-18,8263,8555,8190,8337,102463,97042.0,5675000.0
2007-07-19,8409,8458,8165,8190,56524,95340.0,5675000.0
2007-07-20,8214,8287,8068,8166,64059,95056.0,5675000.0
2007-07-23,8214,8214,8019,8044,63042,93638.0,5675000.0
2007-07-24,8068,8092,7751,7825,77772,91084.0,5675000.0
2007-07-25,8044,8044,7800,7995,67647,93070.0,5675000.0
2007-07-26,7922,8068,7849,7922,54527,92219.0,5675000.0
2007-07-27,7946,8141,7580,7581,113626,88246.0,5675000.0
2007-07-30,7410,7922,7410,7654,95552,89098.0,5675000.0
2007-07-31,7727,7824,7629,7630,39904,88814.0,5675000.0
2007-08-01,7629,7727,7361,7362,62005,85692.0,5675000.0
2007-08-02,7483,7532,7239,7362,44557,85692.0,5675000.0
2007-08-03,7556,7702,7507,7532,69759,87679.0,5675000.0
2007-08-06,7532,7970,7434,7752,127391,90232.0,5675000.0
2007-08-07,7970,7970,7629,7630,44744,88814.0,5675000.0
2007-08-08,7678,7751,7458,7508,63033,87395.0,5675000.0
2007-08-09,7507,7580,7410,7411,57779,86260.0,5675000.0
2007-08-10,7263,7361,7117,7191,66212,83706.0,5675000.0
2007-08-13,7215,7410,7093,7167,47081,83422.0,5675000.0
2007-08-14,7141,7361,6995,7069,59412,82288.0,5675000.0
2007-08-16,6922,6922,6045,6045,91849,70370.0,5675000.0
2007-08-17,6045,6264,5898,5899,102081,68668.0,5675000.0
2007-08-20,6094,6654,6094,6411,136746,74626.0,5675000.0
2007-08-21,6386,6435,6240,6338,58160,73775.0,5675000.0
2007-08-22,6337,6800,6337,6655,79034,77464.0,5675000.0
2007-08-23,6703,6824,6605,6606,54622,76896.0,5675000.0
2007-08-24,6605,6727,6508,6557,24786,76329.0,5675000.0
2007-08-27,6630,7068,6557,6777,117385,78882.0,5675000.0
2007-08-28,6727,6898,6654,6728,37921,78315.0,5675000.0
2007-08-29,6605,6971,6483,6898,81161,80301.0,5675000.0
2007-08-30,6898,7093,6776,6825,72207,79450.0,5675000.0
2007-08-31,6922,7093,6849,6898,50685,80301.0,5675000.0
2007-09-03,7117,7190,6971,7045,64377,82004.0,5675000.0
2007-09-04,7019,7044,6824,6825,40192,79450.0,5675000.0
2007-09-05,6898,6971,6703,6703,31254,78031.0,5675000.0
2007-09-06,6654,6922,6654,6728,29719,78315.0,5675000.0
2007-09-07,6751,6898,6703,6898,36453,80301.0,5675000.0
2007-09-10,6727,6824,6532,6655,28677,77464.0,5675000.0
2007-09-11,6703,6776,6605,6679,25260,77748.0,5675000.0
2007-09-12,6678,6751,6459,6460,29998,75194.0,5675000.0
2007-09-13,6459,6557,6362,6460,22719,75194.0,5675000.0
2007-09-14,6532,6654,6459,6460,27168,75194.0,5675000.0
2007-09-17,6459,6605,6410,6533,42481,76045.0,5675000.0
2007-09-18,6435,6557,6289,6289,52042,73208.0,5675000.0
2007-09-19,6410,6459,6215,6265,49003,72924.0,5675000.0
2007-09-20,6191,6289,6142,6240,37621,72640.0,5675000.0
2007-09-21,6240,6289,6142,6289,28551,73208.0,5675000.0
2007-09-27,6483,6483,6313,6362,37414,74059.0,5675000.0
2007-09-28,6289,6410,6289,6362,33254,74059.0,5675000.0
2007-10-01,6337,6678,6264,6557,123487,76329.0,5675000.0
2007-10-02,6581,6605,6435,6435,39651,74910.0,5675000.0
2007-10-04,6435,6654,6410,6581,75806,76612.0,5675000.0
2007-10-05,6581,6678,6435,6484,49114,75478.0,5675000.0
2007-10-08,6557,6703,6435,6484,141601,75478.0,5675000.0
2007-10-09,6557,6630,6435,6435,68596,74910.0,5675000.0
2007-10-10,6581,7117,6532,6801,337116,79166.0,5675000.0
2007-10-11,6824,6873,6654,6679,57598,77748.0,5675000.0
2007-10-12,6678,6824,6459,6460,56396,75194.0,5675000.0
2007-10-15,6508,6557,6264,6411,63941,74626.0,5675000.0
2007-10-16,6240,6410,5923,5997,83344,69802.0,5675000.0
2007-10-17,5947,6045,5508,5826,78262,67816.0,5675000.0
2007-10-18,5850,5972,5654,5753,42764,66965.0,5675000.0
2007-10-19,5728,5898,5728,5875,38948,68384.0,5675000.0
2007-10-22,5533,5801,5533,5704,55030,66398.0,5675000.0
2007-10-23,5703,5972,5508,5729,100379,66681.0,5675000.0
2007-10-24,5801,5825,5606,5607,66301,65262.0,5675000.0
2007-10-25,5630,5728,5435,5460,49197,63560.0,5675000.0
2007-10-26,5459,5630,5386,5534,47466,64411.0,5675000.0
2007-10-29,5508,5923,5362,5826,87069,67816.0,5675000.0
2007-10-30,5996,6094,5654,5655,112859,65830.0,5675000.0
2007-10-31,5776,5850,5654,5826,46954,67816.0,5675000.0
2007-11-01,5898,6020,5728,5972,40354,69519.0,5675000.0
2007-11-02,5874,5996,5752,5826,53712,67816.0,5675000.0
2007-11-05,5850,5923,5606,5704,53933,66398.0,5675000.0
2007-11-06,5703,5703,5557,5631,27993,65546.0,5675000.0
2007-11-07,5630,5703,5459,5485,49120,63844.0,5675000.0
2007-11-08,5362,5947,5362,5631,144190,65546.0,5675000.0
2007-11-09,5654,5923,5654,5802,55972,67532.0,5675000.0
2007-11-12,5850,6020,5654,5948,64047,69235.0,5675000.0
2007-11-13,6069,6069,5703,5826,27850,67816.0,5675000.0
2007-11-14,5898,5923,5752,5851,30653,68100.0,5675000.0
2007-11-15,5898,5947,5703,5777,36853,67249.0,5675000.0
2007-11-16,5825,5850,5703,5729,35417,66681.0,5675000.0
2007-11-19,5752,5801,5703,5704,19280,66398.0,5675000.0
2007-11-20,5703,5703,5484,5558,46819,64695.0,5675000.0
2007-11-21,5606,5654,5435,5436,36799,63276.0,5675000.0
2007-11-22,5386,5533,5337,5436,23318,63276.0,5675000.0
2007-11-23,5386,5459,4923,5119,67284,59588.0,5675000.0
2007-11-26,5118,5216,5070,5070,48593,59020.0,5675000.0
2007-11-27,4996,5216,4782,4973,108041,57885.0,5675000.0
2007-11-28,5070,5094,4899,4899,51874,57034.0,5675000.0
2007-11-29,4972,5630,4875,5631,240344,65546.0,5675000.0
2007-11-30,5776,6167,5484,5509,535738,64128.0,5675000.0
2007-12-03,5557,6069,5411,6045,383941,70370.0,5675000.0
2007-12-04,6094,6727,5898,6192,443039,72072.0,5675000.0
2007-12-05,6240,6386,6069,6240,143870,72640.0,5675000.0
2007-12-06,6313,6459,5996,6045,144286,70370.0,5675000.0
2007-12-07,6069,6946,6020,6947,533280,80869.0,5675000.0
2007-12-10,7288,7970,7190,7971,1265196,92786.0,5675000.0
2007-12-11,7727,7897,6849,7313,1651290,85125.0,5675000.0
2007-12-12,7068,7605,6581,7020,1018147,81720.0,5675000.0
2007-12-13,7068,7678,6824,7069,560580,82288.0,5675000.0
2007-12-14,7215,8117,7190,7971,1434721,92786.0,5675000.0
2007-12-17,7849,8068,7312,7800,1079533,90800.0,5675000.0
2007-12-18,7751,8945,7556,8824,1683744,102718.0,5675000.0
2007-12-20,8848,9774,7507,7703,2775847,89665.0,5675000.0
2007-12-21,7654,8799,7117,8800,2032682,102434.0,5675000.0
2007-12-24,8726,8799,7702,7752,1583783,90232.0,5675000.0
2007-12-26,7605,8701,7507,8044,1460152,93638.0,5675000.0
2007-12-27,8044,8385,7019,7045,695109,82004.0,5675000.0
2007-12-28,7215,7702,7044,7216,540782,83990.0,5675000.0
2008-01-02,7312,7946,7117,7459,574482,86828.0,5675000.0
2008-01-03,7337,7556,6849,6996,345883,81436.0,5675000.0
2008-01-04,7068,7654,6946,7094,510457,82571.0,5675000.0
2008-01-07,6898,7995,6898,7630,860860,88814.0,5675000.0
2008-01-08,7654,7776,7141,7142,254474,83139.0,5675000.0
2008-01-09,7190,7458,6971,6972,201713,81152.0,5675000.0
2008-01-10,7044,7239,6898,6898,150426,80301.0,5675000.0
2008-01-11,6995,7337,6824,6923,369124,80585.0,5675000.0
2008-01-14,6849,7312,6849,7191,344284,83706.0,5675000.0
2008-01-15,7190,7190,6654,6703,240513,78031.0,5675000.0
2008-01-16,6483,7068,6094,6094,290910,70938.0,5675000.0
2008-01-17,6264,6824,6191,6386,246703,74342.0,5675000.0
2008-01-18,6362,6776,6337,6533,166944,76045.0,5675000.0
2008-01-21,6922,7507,6873,7508,251251,87395.0,5675000.0
2008-01-22,7556,8190,6435,6801,1484776,79166.0,5675000.0
2008-01-23,7141,7800,7117,7459,949861,86828.0,5675000.0
2008-01-24,7580,7849,7361,7484,607986,87111.0,5675000.0
2008-01-25,7556,8141,7385,7922,745693,92219.0,5675000.0
2008-01-28,7922,7995,7263,7411,334245,86260.0,5675000.0
2008-01-29,7605,7946,7263,7435,449911,86544.0,5675000.0
2008-01-30,7556,7580,6776,6874,213615,80018.0,5675000.0
2008-01-31,6751,7019,6727,6850,134603,79734.0,5675000.0
2008-02-01,6946,7239,6824,7118,174959,82855.0,5675000.0
2008-02-04,7263,7434,7044,7435,195001,86544.0,5675000.0
2008-02-05,7361,7434,7141,7289,101703,84841.0,5675000.0
2008-02-11,7117,7263,6946,7069,58701,82288.0,5675000.0
2008-02-12,7093,7410,6995,7411,184456,86260.0,5675000.0
2008-02-13,7458,7580,7239,7313,167702,85125.0,5675000.0
2008-02-14,7385,8068,7141,7557,642273,87962.0,5675000.0
2008-02-15,7458,7727,7385,7557,198457,87962.0,5675000.0
2008-02-18,7727,8677,7702,8166,1240427,95056.0,5675000.0
2008-02-19,8165,8311,7946,8312,404219,96759.0,5675000.0
2008-02-20,8263,8604,7849,7849,465978,91368.0,5675000.0
2008-02-21,7970,7970,7654,7776,174822,90516.0,5675000.0
2008-02-22,7800,8604,7800,8605,797439,100164.0,5675000.0
2008-02-25,8531,8823,8409,8702,537378,101299.0,5675000.0
2008-02-26,8970,9384,8458,8727,902343,101582.0,5675000.0
2008-02-27,8799,8823,8238,8239,407969,95908.0,5675000.0
2008-02-28,8287,8433,7995,8337,264813,97042.0,5675000.0
2008-02-29,8190,8336,8117,8117,102963,94489.0,5675000.0
2008-03-03,7897,8433,7776,8263,197730,96191.0,5675000.0
2008-03-04,8336,8580,8141,8141,185525,94772.0,5675000.0
2008-03-05,8263,8311,7946,7971,218373,92786.0,5675000.0
2008-03-06,8092,8653,7897,8532,366077,99312.0,5675000.0
2008-03-07,8385,8848,7995,8044,497487,93638.0,5675000.0
2008-03-10,7995,7995,7361,7411,296463,86260.0,5675000.0
2008-03-11,7215,7507,7190,7362,120768,85692.0,5675000.0
2008-03-12,7532,7654,7166,7167,164924,83422.0,5675000.0
2008-03-13,7215,7361,6971,7020,116648,81720.0,5675000.0
2008-03-14,7190,7434,6800,7020,138478,81720.0,5675000.0
2008-03-17,7019,7190,6386,6655,148765,77464.0,5675000.0
2008-03-18,6630,7361,6581,7167,486829,83422.0,5675000.0
2008-03-19,7215,7385,6971,7045,301644,82004.0,5675000.0
2008-03-20,6995,7263,6971,7167,99974,83422.0,5675000.0
2008-03-21,7263,7434,7166,7435,142849,86544.0,5675000.0
2008-03-24,7434,7483,7239,7435,101385,86544.0,5675000.0
2008-03-25,7434,7800,7190,7313,320498,85125.0,5675000.0
2008-03-26,7239,7361,7044,7069,139093,82288.0,5675000.0
2008-03-27,7093,7385,7068,7216,93560,83990.0,5675000.0
2008-03-28,7288,7410,7093,7264,69071,84558.0,5675000.0
2008-03-31,7239,7629,7239,7435,196926,86544.0,5675000.0
2008-04-01,7458,7556,7312,7435,120490,86544.0,5675000.0
2008-04-02,7605,8117,7458,7849,578574,91368.0,5675000.0
2008-04-03,7946,7995,7678,7898,177239,91935.0,5675000.0
2008-04-04,7849,8019,7702,7703,104587,89665.0,5675000.0
2008-04-07,7727,7824,7556,7752,111910,90232.0,5675000.0
2008-04-08,7800,7946,7580,7581,129494,88246.0,5675000.0
2008-04-10,7605,7800,7556,7557,68810,87962.0,5675000.0
2008-04-11,7654,7946,7629,7922,172812,92219.0,5675000.0
2008-04-14,7897,8531,7678,7703,790458,89665.0,5675000.0
2008-04-15,7727,7751,7215,7264,250564,84558.0,5675000.0
2008-04-16,7361,7507,7263,7362,102471,85692.0,5675000.0
2008-04-17,7410,7556,7239,7459,126575,86828.0,5675000.0
2008-04-18,7483,7507,7361,7386,44622,85976.0,5675000.0
2008-04-21,7483,7629,7361,7508,120220,87395.0,5675000.0
2008-04-22,7507,7556,7288,7289,95528,84841.0,5675000.0
2008-04-23,7312,7385,7239,7240,66242,84274.0,5675000.0
2008-04-24,7337,7434,7093,7094,82211,82571.0,5675000.0
2008-04-25,7166,7288,7093,7118,61396,82855.0,5675000.0
2008-04-28,7215,7337,6995,6996,103371,81436.0,5675000.0
2008-04-29,6922,7044,6849,6850,64738,79734.0,5675000.0
2008-04-30,6971,7483,6971,7118,253694,82855.0,5675000.0
2008-05-02,7166,7263,7117,7216,63708,83990.0,5675000.0
2008-05-06,7215,7312,7141,7313,37662,85125.0,5675000.0
2008-05-07,7312,7361,7093,7118,52920,82855.0,5675000.0
2008-05-08,7117,7312,7093,7216,51531,83990.0,5675000.0
2008-05-09,7215,7556,7141,7313,140467,85125.0,5675000.0
2008-05-13,7385,7605,7312,7508,89766,87395.0,5675000.0
2008-05-14,7458,7702,7093,7240,139401,84274.0,5675000.0
2008-05-15,7215,7434,7068,7094,119018,82571.0,5675000.0
2008-05-16,7141,7190,6946,6972,76089,81152.0,5675000.0
2008-05-19,6946,7019,6824,6923,70876,80585.0,5675000.0
2008-05-20,6922,7044,6824,6923,54446,80585.0,5675000.0
2008-05-21,6849,6995,6776,6898,55065,80301.0,5675000.0
2008-05-22,7605,7800,7239,7386,636393,85976.0,5675000.0
2008-05-23,7288,7385,6995,7289,250622,84841.0,5675000.0
2008-05-26,7239,7239,6971,7069,60795,82288.0,5675000.0
2008-05-27,6995,7117,6971,7118,53442,82855.0,5675000.0
2008-05-28,7068,7141,6898,6898,56796,80301.0,5675000.0
2008-05-29,6898,7239,6898,6923,110599,80585.0,5675000.0
2008-05-30,7044,7141,6922,7020,66767,81720.0,5675000.0
2008-06-02,6995,7751,6995,7264,421359,84558.0,5675000.0
2008-06-03,7215,7239,7044,7216,92216,83990.0,5675000.0
2008-06-04,7141,7239,7068,7167,40413,83422.0,5675000.0
2008-06-05,7166,7824,7117,7216,610039,83990.0,5675000.0
2008-06-09,6995,7434,6995,7435,139082,86544.0,5675000.0
2008-06-10,7483,7532,7312,7411,88860,86260.0,5675000.0
2008-06-11,7410,7849,7361,7654,412786,89098.0,5675000.0
2008-06-12,7629,7776,7507,7557,129947,87962.0,5675000.0
2008-06-13,7678,7873,7507,7873,287219,91651.0,5675000.0
2008-06-16,7873,7995,7678,7703,150325,89665.0,5675000.0
2008-06-17,7849,8044,7458,7606,512196,88530.0,5675000.0
2008-06-18,7629,7702,7312,7362,151715,85692.0,5675000.0
2008-06-19,7288,7483,7117,7118,99934,82855.0,5675000.0
2008-06-20,7215,7239,7068,7118,48611,82855.0,5675000.0
2008-06-23,7019,7312,7019,7142,68318,83139.0,5675000.0
2008-06-24,7141,7166,6898,6923,101801,80585.0,5675000.0
2008-06-25,6922,7093,6849,6996,62720,81436.0,5675000.0
2008-06-26,6946,7117,6922,7069,59560,82288.0,5675000.0
2008-06-27,6922,7093,6898,7094,50669,82571.0,5675000.0
2008-06-30,7117,7239,6971,7069,52877,82288.0,5675000.0
2008-07-01,7068,7190,6483,6825,82621,79450.0,5675000.0
2008-07-02,6727,6776,6118,6289,86751,73208.0,5675000.0
2008-07-03,5996,6045,5386,5997,109573,69802.0,5675000.0
2008-07-04,5996,6094,5801,5972,37015,69519.0,5675000.0
2008-07-07,5825,5972,5728,5972,45651,69519.0,5675000.0
2008-07-08,5850,6557,5533,5851,350486,68100.0,5675000.0
2008-07-09,5923,6362,5825,6070,365039,70654.0,5675000.0
2008-07-10,5923,6094,5825,6070,83563,70654.0,5675000.0
2008-07-11,6094,6191,6020,6070,83992,70654.0,5675000.0
2008-07-14,6020,6215,6020,6143,101128,71505.0,5675000.0
2008-07-15,6215,6264,6094,6143,102892,71505.0,5675000.0
2008-07-16,6191,6557,6191,6338,201314,73775.0,5675000.0
2008-07-17,6508,6532,6337,6533,69716,76045.0,5675000.0
2008-07-18,6532,6849,6459,6801,135285,79166.0,5675000.0
2008-07-21,6776,6849,6654,6801,63886,79166.0,5675000.0
2008-07-22,6703,6824,6654,6777,45026,78882.0,5675000.0
2008-07-23,6776,7215,6727,7020,211508,81720.0,5675000.0
2008-07-24,7019,7385,6898,7167,181842,83422.0,5675000.0
2008-07-25,7093,7410,6751,6947,314246,80869.0,5675000.0
2008-07-28,7702,7970,7605,7971,832387,92786.0,5675000.0
2008-07-29,7970,8628,7312,7313,2452810,85125.0,5675000.0
2008-07-30,7483,7483,6995,6996,518459,81436.0,5675000.0
2008-07-31,6532,6630,6215,6289,370234,73208.0,5675000.0
2008-08-01,6289,6483,6264,6313,109220,73491.0,5675000.0
2008-08-04,6337,6483,6142,6192,94323,72072.0,5675000.0
2008-08-05,6191,6289,5947,5948,65331,69235.0,5675000.0
2008-08-06,6045,6191,5996,6192,56500,72072.0,5675000.0
2008-08-07,6264,6289,6094,6094,50148,70938.0,5675000.0
2008-08-08,6069,6167,5996,6119,27850,71347.0,5685000.0
2008-08-11,6240,6386,6142,6192,60943,72200.0,5685000.0
2008-08-12,6191,6289,6142,6192,38977,72200.0,5685000.0
2008-08-13,6142,6337,6094,6338,66163,73905.0,5685000.0
2008-08-14,6337,6337,6215,6338,23134,73905.0,5685000.0
2008-08-18,6289,6337,6215,6313,33208,73621.0,5685000.0
2008-08-19,6167,6264,6094,6216,27547,72484.0,5685000.0
2008-08-20,6118,6191,6094,6192,28329,72200.0,5685000.0
2008-08-21,6142,6264,6094,6192,28092,72200.0,5685000.0
2008-08-22,6167,6167,5874,5948,32813,69357.0,5685000.0
2008-08-25,5947,6313,5898,6094,57876,71062.0,5685000.0
2008-08-26,5972,6167,5947,6094,39801,71062.0,5685000.0
2008-08-27,6264,6508,6142,6338,200382,73905.0,5685000.0
2008-08-28,6289,6289,5923,5924,90473,69073.0,5685000.0
2008-08-29,5947,6020,5801,5826,37147,67936.0,5685000.0
2008-09-01,5679,5752,5021,5021,92105,58556.0,5685000.0
2008-09-02,5021,5167,4450,4573,81218,53325.0,5685000.0
2008-09-03,4509,4899,4509,4817,100351,56168.0,5685000.0
2008-09-04,4645,5045,4645,4973,67626,57987.0,5685000.0
2008-09-05,4826,5216,4802,5119,65499,59692.0,5685000.0
2008-09-08,5216,5337,5118,5241,59513,61114.0,5685000.0
2008-09-09,5216,5289,5021,5094,40507,59408.0,5685000.0
2008-09-10,5070,5240,5070,5168,34414,60261.0,5685000.0
2008-09-11,5362,5557,5216,5314,74471,61966.0,5685000.0
2008-09-12,5435,5606,5337,5607,63410,65378.0,5685000.0
2008-09-16,4782,5240,4782,4866,118209,56736.0,5685000.0
2008-09-17,5094,5191,5045,5143,51153,59977.0,5685000.0
2008-09-18,4948,5094,4821,4948,59716,57703.0,5685000.0
