국순당(043650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-09-01,8140,8240,8100,8160,41589,145724.0,17858304.0
2006-09-04,8150,8220,8050,8120,33814,145009.0,17858304.0
2006-09-05,8190,8500,8190,8500,72907,151796.0,17858304.0
2006-09-06,8510,8760,8390,8450,116113,150903.0,17858304.0
2006-09-07,8400,8450,8300,8340,36670,148938.0,17858304.0
2006-09-08,8340,8400,8200,8400,27890,150010.0,17858304.0
2006-09-11,8400,8530,8310,8390,31628,149831.0,17858304.0
2006-09-12,8420,8460,8240,8270,16729,147688.0,17858304.0
2006-09-13,8350,8350,8000,8060,49129,143938.0,17858304.0
2006-09-14,8040,8170,8010,8120,36764,145009.0,17858304.0
2006-09-15,8120,8220,8050,8120,43541,145009.0,17858304.0
2006-09-18,8100,8340,8100,8200,39075,146438.0,17858304.0
2006-09-19,8290,8290,8140,8150,63506,145545.0,17858304.0
2006-09-20,8150,8150,8050,8070,63962,144117.0,17858304.0
2006-09-21,8110,8150,8060,8110,40322,144831.0,17858304.0
2006-09-22,8030,8150,8000,8000,47510,142866.0,17858304.0
2006-09-25,8000,8140,7900,8030,41919,143402.0,17858304.0
2006-09-26,8010,8090,7950,7960,72300,142152.0,17858304.0
2006-09-27,8000,8030,7920,7950,27310,141974.0,17858304.0
2006-09-28,8000,8000,7880,7880,79796,140723.0,17858304.0
2006-09-29,7890,7920,7730,7730,80819,138045.0,17858304.0
2006-10-02,7720,7720,7540,7620,63023,136080.0,17858304.0
2006-10-04,7490,7620,7360,7380,94182,131794.0,17858304.0
2006-10-09,7260,7370,6510,6520,153058,116436.0,17858304.0
2006-10-10,6560,6930,6560,6870,81969,122687.0,17858304.0
2006-10-11,6870,7140,6860,6920,83426,123579.0,17858304.0
2006-10-12,7030,7150,6940,7120,40792,127151.0,17858304.0
2006-10-13,7120,7240,6980,6990,44545,124830.0,17858304.0
2006-10-16,7040,7360,7010,7360,72012,131437.0,17858304.0
2006-10-17,7390,7390,7050,7110,36095,126973.0,17858304.0
2006-10-18,7100,7770,7050,7290,144738,130187.0,17858304.0
2006-10-19,7360,7400,7050,7100,88547,126794.0,17858304.0
2006-10-20,7100,7160,6900,6960,104529,124294.0,17858304.0
2006-10-23,6960,7010,6930,6950,43981,124115.0,17858304.0
2006-10-24,6980,7030,6870,6930,52339,123758.0,17858304.0
2006-10-25,6930,6950,6840,6840,82650,122151.0,17858304.0
2006-10-26,6840,6840,6680,6680,144937,119293.0,17858304.0
2006-10-27,6690,6760,6670,6680,77901,119293.0,17858304.0
2006-10-30,6680,6790,6270,6280,164941,112150.0,17858304.0
2006-10-31,6280,6280,5980,6180,189985,110364.0,17858304.0
2006-11-01,6200,6450,6180,6420,126779,114650.0,17858304.0
2006-11-02,6420,6550,6360,6520,86823,116436.0,17858304.0
2006-11-03,6560,6570,6380,6500,65482,116079.0,17858304.0
2006-11-06,6430,6480,6370,6450,45917,115186.0,17858304.0
2006-11-07,6450,6560,6440,6500,70791,116079.0,17858304.0
2006-11-08,6500,6660,6470,6500,76007,116079.0,17858304.0
2006-11-09,6520,6580,6070,6170,256947,110186.0,17858304.0
2006-11-10,6170,6270,6090,6170,110920,110186.0,17858304.0
2006-11-13,6200,6200,6070,6150,53847,109829.0,17858304.0
2006-11-14,6150,6230,6130,6170,83668,110186.0,17858304.0
2006-11-15,6210,6240,6080,6090,162030,108757.0,17858304.0
2006-11-16,6070,6090,6040,6090,179885,108757.0,17858304.0
2006-11-17,6100,6230,6100,6180,97408,110364.0,17858304.0
2006-11-20,6180,6200,6040,6070,102483,108400.0,17858304.0
2006-11-21,6070,6150,6070,6130,78268,109471.0,17858304.0
2006-11-22,6150,6410,6150,6350,286276,113400.0,17858304.0
2006-11-23,6380,6380,6190,6340,156978,113222.0,17858304.0
2006-11-24,6350,6470,6280,6350,148419,113400.0,17858304.0
2006-11-27,6350,6480,6350,6410,149032,114472.0,17858304.0
2006-11-28,6390,6390,6290,6320,134242,112864.0,17858304.0
2006-11-29,6360,7150,6360,7000,917176,125008.0,17858304.0
2006-11-30,7000,7000,6700,6940,282252,123937.0,17858304.0
2006-12-01,6850,7350,6780,7190,401676,128401.0,17858304.0
2006-12-04,7160,7710,7160,7610,618163,135902.0,17858304.0
2006-12-05,7620,7670,7300,7300,306092,130366.0,17858304.0
2006-12-06,7170,7340,6800,6850,311069,122329.0,17858304.0
2006-12-07,6850,7160,6760,7040,427028,125722.0,17858304.0
2006-12-08,6960,7010,6700,6760,169210,120722.0,17858304.0
2006-12-11,6740,6900,6660,6690,173551,119472.0,17858304.0
2006-12-12,6680,6780,6510,6600,226971,117865.0,17858304.0
2006-12-13,6620,6760,6600,6610,153850,118043.0,17858304.0
2006-12-14,6610,6760,6600,6760,146703,120722.0,17858304.0
2006-12-15,6830,7070,6800,6930,246181,123758.0,17858304.0
2006-12-18,7050,7050,6780,6840,287721,122151.0,17858304.0
2006-12-19,6800,6930,6340,6350,674432,113400.0,17858304.0
2006-12-20,6440,6450,6320,6390,222731,114115.0,17858304.0
2006-12-21,6420,6420,6180,6180,222715,110364.0,17858304.0
2006-12-22,6100,6280,6100,6170,136983,110186.0,17858304.0
2006-12-26,6170,6290,6110,6120,186870,109293.0,17858304.0
2006-12-27,6060,6130,6060,6090,124734,108757.0,17858304.0
2006-12-28,6120,6170,6100,6130,107306,109471.0,17858304.0
2007-01-02,6200,6250,6100,6110,135929,109114.0,17858304.0
2007-01-03,6120,6230,6100,6210,154956,110900.0,17858304.0
2007-01-04,6260,6350,6210,6260,174165,111793.0,17858304.0
2007-01-05,6300,6300,6000,6050,181173,108043.0,17858304.0
2007-01-08,6040,6040,5750,5750,238245,102685.0,17858304.0
2007-01-09,5820,5880,5670,5760,171992,102864.0,17858304.0
2007-01-10,5790,5800,5630,5680,127606,101435.0,17858304.0
2007-01-11,5680,5800,5630,5670,122870,101257.0,17858304.0
2007-01-12,5710,5800,5690,5750,124207,102685.0,17858304.0
2007-01-15,5760,5800,5690,5700,90686,101792.0,17858304.0
2007-01-16,5680,5800,5680,5780,176459,103221.0,17858304.0
2007-01-17,5800,5820,5660,5800,125070,103578.0,17858304.0
2007-01-18,5810,5840,5660,5660,102114,101078.0,17858304.0
2007-01-19,5630,5660,5580,5600,183347,100007.0,17858304.0
2007-01-22,5680,5680,5380,5410,150913,96613.0,17858304.0
2007-01-23,5400,5420,5340,5370,143894,95899.0,17858304.0
2007-01-24,5380,5520,5370,5470,147388,97685.0,17858304.0
2007-01-25,5480,5610,5480,5580,124355,99649.0,17858304.0
2007-01-26,5550,6050,5550,5850,440866,104471.0,17858304.0
2007-01-29,5890,5900,5500,5700,167607,101792.0,17858304.0
2007-01-30,5740,5770,5550,5590,132776,99828.0,17858304.0
2007-01-31,5600,5920,5600,5880,241293,105007.0,17858304.0
2007-02-01,5870,5970,5700,5920,171045,105721.0,17858304.0
2007-02-02,5910,5960,5820,5820,123908,103935.0,17858304.0
2007-02-05,5840,5880,5750,5780,88605,103221.0,17858304.0
2007-02-06,5800,5870,5770,5850,74352,104471.0,17858304.0
2007-02-07,5870,5930,5810,5830,84822,104114.0,17858304.0
2007-02-08,5800,5870,5770,5820,66206,103935.0,17858304.0
2007-02-09,5900,6120,5820,5950,223388,106257.0,17858304.0
2007-02-12,5950,6200,5890,6160,248731,110007.0,17858304.0
2007-02-13,6170,6180,6100,6130,109936,109471.0,17858304.0
2007-02-14,6150,6220,6110,6110,92070,109114.0,17858304.0
2007-02-15,6120,6200,6100,6150,107539,109829.0,17858304.0
2007-02-16,6150,6180,6020,6050,117471,108043.0,17858304.0
2007-02-20,6010,6050,5940,6010,89491,107328.0,17858304.0
2007-02-21,6030,6120,6020,6040,144220,107864.0,17858304.0
2007-02-22,6050,6260,6040,6250,154731,111614.0,17858304.0
2007-02-23,6300,6320,6190,6300,121887,112507.0,17858304.0
2007-02-26,6390,6400,6300,6370,118472,113757.0,17858304.0
2007-02-27,6370,6370,6210,6260,108922,111793.0,17858304.0
2007-02-28,6040,6170,5960,6140,132131,109650.0,17858304.0
2007-03-02,6160,6220,6140,6170,68941,110186.0,17858304.0
2007-03-05,6140,6140,6050,6050,90234,108043.0,17858304.0
2007-03-06,6070,6150,6050,6100,53688,108936.0,17858304.0
2007-03-07,6130,6190,6100,6110,57132,109114.0,17858304.0
2007-03-08,6110,6120,6000,6070,37354,108400.0,17858304.0
2007-03-09,6080,6140,5850,5930,135770,105900.0,17858304.0
2007-03-12,5930,5980,5800,5960,57278,106435.0,17858304.0
2007-03-13,5990,6030,5900,5980,67883,106793.0,17858304.0
2007-03-14,5920,5950,5840,5900,79847,105364.0,17858304.0
2007-03-15,5900,6050,5850,6000,95991,107150.0,17858304.0
2007-03-16,6020,6080,6000,6030,52892,107686.0,17858304.0
2007-03-19,6000,6190,6000,6120,78593,109293.0,17858304.0
2007-03-20,6220,7030,6180,6920,1143939,123579.0,17858304.0
2007-03-21,6990,7100,6690,6840,365207,122151.0,17858304.0
2007-03-22,6990,6990,6760,6760,189609,120722.0,17858304.0
2007-03-23,6780,6800,6400,6400,233791,114293.0,17858304.0
2007-03-26,6420,6600,6420,6570,153855,117329.0,17858304.0
2007-03-27,6600,6880,6490,6830,213156,121972.0,17858304.0
2007-03-28,6790,7100,6790,6950,394750,124115.0,17858304.0
2007-03-29,6870,6980,6750,6850,104306,122329.0,17858304.0
2007-03-30,6940,6940,6680,6690,138085,119472.0,17858304.0
2007-04-02,6700,6760,6630,6760,89633,120722.0,17858304.0
2007-04-03,6800,7040,6780,6940,232988,123937.0,17858304.0
2007-04-04,6940,6990,6800,6820,125121,121794.0,17858304.0
2007-04-05,6900,6920,6800,6800,121266,121436.0,17858304.0
2007-04-06,6840,7070,6800,7070,160458,126258.0,17858304.0
2007-04-09,7100,7220,7050,7080,230642,126437.0,17858304.0
2007-04-10,7010,7110,6910,6960,84795,124294.0,17858304.0
2007-04-11,7080,7350,7030,7180,289612,128223.0,17858304.0
2007-04-12,7140,7150,7000,7150,94780,127687.0,17858304.0
2007-04-13,7150,7150,6980,6990,105222,124830.0,17858304.0
2007-04-16,6950,7050,6950,7050,112231,125901.0,17858304.0
2007-04-17,7060,7080,6840,6850,173763,122329.0,17858304.0
2007-04-18,6800,6810,6410,6650,166726,118758.0,17858304.0
2007-04-19,6650,6800,6640,6660,89371,118936.0,17858304.0
2007-04-20,6660,6800,6650,6680,51644,119293.0,17858304.0
2007-04-23,6730,6840,6640,6670,112656,119115.0,17858304.0
2007-04-24,6600,6660,6360,6390,166513,114115.0,17858304.0
2007-04-25,6390,6590,6290,6500,97453,116079.0,17858304.0
2007-04-26,6650,6650,6460,6560,75734,117150.0,17858304.0
2007-04-27,6630,6640,6510,6610,64991,118043.0,17858304.0
2007-04-30,6670,6670,6520,6600,40247,117865.0,17858304.0
2007-05-02,6720,6720,6530,6650,41413,118758.0,17858304.0
2007-05-03,6720,6770,6620,6750,53524,120544.0,17858304.0
2007-05-04,6750,6790,6630,6740,64123,120365.0,17858304.0
2007-05-07,6730,6740,6500,6550,150208,116972.0,17858304.0
2007-05-08,6520,6520,6400,6460,113344,115365.0,17858304.0
2007-05-09,6440,6440,6230,6250,113904,111614.0,17858304.0
2007-05-10,6230,6300,6090,6140,115132,109650.0,17858304.0
2007-05-11,6140,6140,6000,6100,79544,108936.0,17858304.0
2007-05-14,6100,6270,6100,6200,63460,110721.0,17858304.0
2007-05-15,6200,6350,6170,6290,35753,112329.0,17858304.0
2007-05-16,6300,6320,6180,6210,30657,110900.0,17858304.0
2007-05-17,6170,6230,6100,6130,73757,109471.0,17858304.0
2007-05-18,6130,6130,6000,6060,54259,108221.0,17858304.0
2007-05-21,6030,6140,6010,6060,44940,108221.0,17858304.0
2007-05-22,6070,6100,6060,6080,61870,108578.0,17858304.0
2007-05-23,6100,6160,6060,6060,58787,108221.0,17858304.0
2007-05-25,6050,6060,5990,6030,44051,107686.0,17858304.0
2007-05-28,6040,6300,6030,6230,109725,111257.0,17858304.0
2007-05-29,6280,6280,6130,6190,57353,110543.0,17858304.0
2007-05-30,6200,6270,6110,6190,71252,110543.0,17858304.0
2007-05-31,6230,6250,6170,6230,77539,111257.0,17858304.0
2007-06-01,6240,6260,6130,6200,117784,110721.0,17858304.0
2007-06-04,6200,6230,6100,6110,50760,109114.0,17858304.0
2007-06-05,6110,6800,6070,6550,310668,116972.0,17858304.0
2007-06-07,6540,6580,6350,6400,159100,114293.0,17858304.0
2007-06-08,6360,6670,6360,6630,218294,118401.0,17858304.0
2007-06-11,6750,7000,6650,6760,255267,120722.0,17858304.0
2007-06-12,6840,6900,6630,6700,102662,119651.0,17858304.0
2007-06-13,6750,6760,6630,6750,67069,120544.0,17858304.0
2007-06-14,6800,6910,6750,6880,101279,122865.0,17858304.0
2007-06-15,6880,6880,6720,6760,102568,120722.0,17858304.0
2007-06-18,6700,6780,6620,6720,243148,120008.0,17858304.0
2007-06-19,6730,6800,6670,6740,117164,120365.0,17858304.0
2007-06-20,6770,6990,6550,6670,189923,119115.0,17858304.0
2007-06-21,6600,6970,6600,6970,144561,124472.0,17858304.0
2007-06-22,7060,7100,6860,6920,222455,123579.0,17858304.0
2007-06-25,6970,7230,6850,6860,212958,122508.0,17858304.0
2007-06-26,6950,7070,6800,6870,238562,122687.0,17858304.0
2007-06-27,6870,6970,6600,6640,165198,118579.0,17858304.0
2007-06-28,6690,6800,6660,6740,79486,120365.0,17858304.0
2007-06-29,6740,6820,6700,6790,81628,121258.0,17858304.0
2007-07-02,6800,6840,6660,6770,52035,120901.0,17858304.0
2007-07-03,6770,6950,6770,6920,83797,123579.0,17858304.0
2007-07-04,6970,7190,6830,7060,184250,126080.0,17858304.0
2007-07-05,7060,7150,6960,6970,119179,124472.0,17858304.0
2007-07-06,7070,7470,6920,7470,457882,133402.0,17858304.0
2007-07-09,7570,7740,7470,7550,267679,134830.0,17858304.0
2007-07-10,7550,7650,7380,7650,123983,136616.0,17858304.0
2007-07-11,7600,7930,7570,7850,277737,140188.0,17858304.0
2007-07-12,7900,8030,7500,7530,249807,134473.0,17858304.0
2007-07-13,7630,7630,7380,7380,155695,131794.0,17858304.0
2007-07-16,7300,7510,7300,7350,68451,131259.0,17858304.0
2007-07-18,7260,7490,7200,7450,103660,133044.0,17858304.0
2007-07-19,7450,7450,7310,7400,63704,132151.0,17858304.0
2007-07-20,7500,7500,7200,7340,111166,131080.0,17858304.0
2007-07-23,7300,7340,7130,7220,132951,128937.0,17858304.0
2007-07-24,7420,7420,7020,7100,115727,126794.0,17858304.0
2007-07-25,7040,7110,6850,7110,114063,126973.0,17858304.0
2007-07-26,7130,7200,6900,6900,95915,123222.0,17858304.0
2007-07-27,6770,7050,6720,6830,103400,121972.0,17858304.0
2007-07-30,6820,7100,6810,7100,77613,126794.0,17858304.0
2007-07-31,7190,7240,7100,7230,53028,129116.0,17858304.0
2007-08-01,7240,8310,7230,7540,1700328,134652.0,17858304.0
2007-08-02,7840,7920,7340,7550,454451,134830.0,17858304.0
2007-08-03,7650,7850,7550,7590,203136,135545.0,17858304.0
2007-08-06,7420,7850,7370,7740,159537,138223.0,17858304.0
2007-08-07,7800,8030,7650,7940,166215,141795.0,17858304.0
2007-08-08,8000,8050,7750,7750,180422,138402.0,17858304.0
2007-08-09,7760,7830,7490,7570,173093,135187.0,17858304.0
2007-08-10,7420,7520,7180,7290,154840,130187.0,17858304.0
2007-08-13,7300,7470,7200,7250,54856,129473.0,17858304.0
2007-08-14,7250,7430,7220,7310,67111,130544.0,17858304.0
2007-08-16,7100,7100,6340,6340,108213,113222.0,17858304.0
2007-08-17,6530,6690,6310,6410,164806,114472.0,17858304.0
2007-08-20,6590,6770,6550,6740,76350,120365.0,17858304.0
2007-08-21,6770,6820,6620,6680,54057,119293.0,17858304.0
2007-08-22,6700,6820,6680,6800,36762,121436.0,17858304.0
2007-08-23,6840,6960,6730,6730,71898,120186.0,17858304.0
2007-08-24,6730,6870,6650,6740,51720,120365.0,17858304.0
2007-08-27,6850,6850,6600,6600,79481,117865.0,17858304.0
2007-08-28,6600,6700,6500,6640,137123,118579.0,17858304.0
2007-08-29,6430,6660,6400,6600,86138,117865.0,17858304.0
2007-08-30,6690,6720,6610,6610,46170,118043.0,17858304.0
2007-08-31,6630,6720,6600,6650,52288,118758.0,17858304.0
2007-09-03,6700,6750,6620,6730,39020,120186.0,17858304.0
2007-09-04,6780,6780,6680,6690,50027,119472.0,17858304.0
2007-09-05,6790,6820,6650,6700,60865,119651.0,17858304.0
2007-09-06,6700,6750,6600,6700,46299,119651.0,17858304.0
2007-09-07,6780,6780,6630,6650,44874,118758.0,17858304.0
2007-09-10,6520,6580,6450,6470,58945,115543.0,17858304.0
2007-09-11,6460,6650,6430,6620,62849,118222.0,17858304.0
2007-09-12,6900,7170,6720,6730,294794,120186.0,17858304.0
2007-09-13,6780,7020,6760,6860,158573,122508.0,17858304.0
2007-09-14,6900,7000,6810,6830,70726,121972.0,17858304.0
2007-09-17,6890,6890,6750,6750,69316,120544.0,17858304.0
2007-09-18,6720,6790,6610,6620,65769,118222.0,17858304.0
2007-09-19,6750,6830,6660,6660,77226,118936.0,17858304.0
2007-09-20,6670,6770,6500,6550,76558,116972.0,17858304.0
2007-09-21,6570,6650,6400,6400,69758,114293.0,17858304.0
2007-09-27,6420,6490,6400,6430,39797,114829.0,17858304.0
2007-09-28,6470,6510,6300,6330,85797,113043.0,17858304.0
2007-10-01,6350,6460,6320,6390,43324,114115.0,17858304.0
2007-10-02,6450,6490,6410,6450,45971,115186.0,17858304.0
2007-10-04,6450,6480,6350,6360,44494,113579.0,17858304.0
2007-10-05,6420,6420,6300,6300,97311,112507.0,17858304.0
2007-10-08,6360,6360,6180,6210,89141,110900.0,17858304.0
2007-10-09,6180,6220,6000,6050,82900,108043.0,17858304.0
2007-10-10,6120,6230,6080,6100,43244,108936.0,17858304.0
2007-10-11,6110,6200,6080,6130,47071,109471.0,17858304.0
2007-10-12,6130,6140,6000,6040,39298,107864.0,17858304.0
2007-10-15,6060,6120,5900,5920,49030,105721.0,17858304.0
2007-10-16,5900,5950,5770,5780,57793,103221.0,17858304.0
2007-10-17,5780,5870,5740,5830,38317,104114.0,17858304.0
2007-10-18,5780,6000,5780,5880,33347,105007.0,17858304.0
2007-10-19,5900,5950,5830,5900,31084,105364.0,17858304.0
2007-10-22,5710,5780,5520,5660,34777,101078.0,17858304.0
2007-10-23,5690,5750,5690,5740,12820,102507.0,17858304.0
2007-10-24,5770,5810,5610,5710,27998,101971.0,17858304.0
2007-10-25,5720,5740,5570,5580,49099,99649.0,17858304.0
2007-10-26,5540,5580,5460,5540,49559,98935.0,17858304.0
2007-10-29,5600,5680,5510,5630,27820,100542.0,17858304.0
2007-10-30,5680,5690,5520,5640,16526,100721.0,17858304.0
2007-10-31,5520,5640,5500,5540,36808,98935.0,17858304.0
2007-11-01,5600,5670,5520,5600,20971,100007.0,17858304.0
2007-11-02,5520,5670,5470,5550,25858,99114.0,17858304.0
2007-11-05,5550,5570,5450,5450,28525,97328.0,17858304.0
2007-11-06,5420,5480,5240,5250,103948,93756.0,17858304.0
2007-11-07,5270,5350,5210,5240,62184,93578.0,17858304.0
2007-11-08,5200,5200,4970,4970,96594,88756.0,17858304.0
2007-11-09,4970,5030,4880,4915,108239,87774.0,17858304.0
2007-11-12,4910,4915,4780,4835,31839,86345.0,17858304.0
2007-11-13,4815,4940,4785,4855,30965,86702.0,17858304.0
2007-11-14,4885,4960,4875,4940,15579,88220.0,17858304.0
2007-11-15,4940,5020,4940,4990,24107,89113.0,17858304.0
2007-11-16,5000,5000,4900,4905,26031,87595.0,17858304.0
2007-11-19,4950,5000,4900,4905,20871,87595.0,17858304.0
2007-11-20,5000,5050,4940,4990,49191,89113.0,17858304.0
2007-11-21,4995,5030,4970,5000,32901,89292.0,17858304.0
2007-11-22,4940,5000,4850,4985,41689,89024.0,17858304.0
2007-11-23,4940,5000,4850,4950,44296,88399.0,17858304.0
2007-11-26,4955,5020,4940,4945,27493,88309.0,17858304.0
2007-11-27,4930,4950,4805,4945,33925,88309.0,17858304.0
2007-11-28,4920,4990,4910,4910,16782,87684.0,17858304.0
2007-11-29,4935,4985,4885,4920,35676,87863.0,17858304.0
2007-11-30,4920,5000,4920,4975,33941,88845.0,17858304.0
2007-12-03,4955,5190,4955,5110,80417,91256.0,17858304.0
2007-12-04,5100,5220,5090,5160,50706,92149.0,17858304.0
2007-12-05,5160,5400,5050,5320,52937,95006.0,17858304.0
2007-12-06,5320,5540,5250,5380,83043,96078.0,17858304.0
2007-12-07,5480,5580,5300,5380,58831,96078.0,17858304.0
2007-12-10,5430,5440,5330,5340,28770,95363.0,17858304.0
2007-12-11,5390,5470,5340,5370,43452,95899.0,17858304.0
2007-12-12,5370,5450,5350,5400,20224,96435.0,17858304.0
2007-12-13,5890,6210,5720,5750,1076064,102685.0,17858304.0
2007-12-14,5720,5820,5480,5650,172205,100899.0,17858304.0
2007-12-17,5500,5680,5450,5470,77812,97685.0,17858304.0
2007-12-18,5500,5770,5370,5680,123254,101435.0,17858304.0
2007-12-20,5840,5840,5430,5440,86001,97149.0,17858304.0
2007-12-21,5450,5550,5400,5410,25680,96613.0,17858304.0
2007-12-24,5420,5550,5420,5460,14323,97506.0,17858304.0
2007-12-26,5450,5490,5330,5430,21773,96971.0,17858304.0
2007-12-27,5390,5450,5360,5380,13574,96078.0,17858304.0
2007-12-28,5410,5490,5310,5450,10806,97328.0,17858304.0
2008-01-02,5530,5570,5330,5340,19291,95363.0,17858304.0
2008-01-03,5330,5430,5200,5290,14572,94470.0,17858304.0
2008-01-04,5300,5300,5120,5180,26666,92506.0,17858304.0
2008-01-07,5090,5230,5090,5200,6549,92863.0,17858304.0
2008-01-08,5190,5300,5130,5290,14002,94470.0,17858304.0
2008-01-09,5290,5400,5160,5350,20060,95542.0,17858304.0
2008-01-10,5350,5440,5260,5370,18127,95899.0,17858304.0
2008-01-11,5370,5430,5260,5260,11745,93935.0,17858304.0
2008-01-14,5250,5330,5170,5200,23135,92863.0,17858304.0
2008-01-15,5170,5230,5130,5180,17733,92506.0,17858304.0
2008-01-16,5100,5200,4995,5050,26534,90184.0,17858304.0
