코디(080530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-02-05,6200,6260,6120,6150,115015,36928.0,12009261.0
2015-02-06,6230,6550,6160,6500,437098,39030.0,12009261.0
2015-02-09,6500,6570,6390,6430,173267,38610.0,12009261.0
2015-02-10,6430,6650,6390,6620,184084,39751.0,12009261.0
2015-02-11,6620,6670,6510,6510,124632,39090.0,12009261.0
2015-02-12,6420,6490,6270,6280,161345,37709.0,12009261.0
2015-02-13,6210,6490,6210,6320,136314,37949.0,12009261.0
2015-02-16,6600,7250,6490,6620,1419272,39751.0,12009261.0
2015-02-17,6660,6860,6510,6620,273377,39751.0,12009261.0
2015-02-23,6700,6890,6630,6890,233962,41372.0,12009261.0
2015-02-24,6930,6970,6740,6860,191633,41192.0,12009261.0
2015-02-25,6830,6870,6740,6800,138081,40831.0,12009261.0
2015-02-26,6870,6890,6720,6870,147883,41252.0,12009261.0
2015-02-27,6870,7120,6760,6840,344499,41072.0,12009261.0
2015-03-02,6940,7200,6860,7180,353744,43113.0,12009261.0
2015-03-03,7330,7390,7020,7140,373446,42873.0,12009261.0
2015-03-04,7160,7240,7040,7240,216255,43474.0,12009261.0
2015-03-05,7240,7500,7130,7210,513988,43293.0,12009261.0
2015-03-06,7180,7360,7040,7220,353324,43353.0,12009261.0
2015-03-09,7290,7320,7050,7060,249761,42393.0,12009261.0
2015-03-10,7110,7200,6650,6650,351262,39931.0,12009261.0
2015-03-11,6530,6640,6450,6500,170379,39030.0,12009261.0
2015-03-12,6430,6730,6430,6590,222656,39571.0,12009261.0
2015-03-13,6660,6750,6510,6610,81477,39691.0,12009261.0
2015-03-16,6660,6920,6640,6840,305042,41072.0,12009261.0
2015-03-17,6980,6980,6760,6820,128696,40952.0,12009261.0
2015-03-18,6820,6850,6700,6700,148587,40231.0,12009261.0
2015-03-19,6760,6760,6570,6660,131644,39991.0,12009261.0
2015-03-20,6740,6860,6580,6700,101279,40231.0,12009261.0
2015-03-23,6730,6900,6730,6740,93876,40471.0,12009261.0
2015-03-24,6710,6880,6670,6690,77867,40171.0,12009261.0
2015-03-25,6630,6810,6620,6730,108414,40411.0,12009261.0
2015-03-26,6690,6750,6650,6730,73269,40411.0,12009261.0
2015-03-27,6760,7090,6720,6930,367408,41612.0,12009261.0
2015-03-30,7060,7060,6770,6850,173680,41132.0,12009261.0
2015-03-31,6880,7870,6840,7870,2097744,47256.0,12009261.0
2015-04-01,8780,8900,8100,8100,3963494,48638.0,12009261.0
2015-04-02,7960,8300,7700,7800,1185139,46836.0,12009261.0
2015-04-03,7930,8150,7820,7920,709393,47557.0,12009261.0
2015-04-06,8040,8300,7980,7980,815316,47917.0,12009261.0
2015-04-07,8020,8070,7750,7830,439543,47016.0,12009261.0
2015-04-08,7840,7860,7630,7750,422796,46536.0,12009261.0
2015-04-09,7750,8190,7740,7940,729201,47677.0,12009261.0
2015-04-10,8010,8060,7750,7840,294430,47076.0,12009261.0
2015-04-13,8100,8400,8000,8140,1411224,48878.0,12009261.0
2015-04-14,8170,8240,7770,7830,382338,47016.0,12009261.0
2015-04-15,7830,7900,7640,7840,276892,47076.0,12009261.0
2015-04-16,7800,7980,7690,7850,217385,47136.0,12009261.0
2015-04-17,7900,8180,7800,8030,431985,48217.0,12009261.0
2015-04-20,8060,8240,7950,8000,395132,48037.0,12009261.0
2015-04-21,8080,8320,8010,8250,650822,49538.0,12009261.0
2015-04-22,8440,8900,7100,7900,2259422,47437.0,12009261.0
2015-04-23,8160,8270,7660,7810,442636,46896.0,12009261.0
2015-04-24,7760,7890,7610,7670,277800,46056.0,12009261.0
2015-04-27,7660,7760,7610,7700,193717,46236.0,12009261.0
2015-04-28,7700,7720,7320,7360,341357,44194.0,12009261.0
2015-04-29,7300,7700,7280,7400,199921,44434.0,12009261.0
2015-04-30,7490,7490,7200,7250,115340,43534.0,12009261.0
2015-05-04,7180,7450,7180,7370,132297,44254.0,12009261.0
2015-05-06,7320,7920,7280,7800,593380,46836.0,12009261.0
2015-05-07,7700,7760,7450,7510,215212,45095.0,12009261.0
2015-05-08,7580,8080,7470,7670,747078,46056.0,12009261.0
2015-05-11,7690,7790,7540,7600,234203,45635.0,12009261.0
2015-05-12,7780,8040,7560,7660,574183,45995.0,12009261.0
2015-05-13,7690,7910,7590,7650,278502,45935.0,12009261.0
2015-05-14,7840,8330,7820,8000,1261240,48037.0,12009261.0
2015-05-15,8040,8140,7870,8000,308070,48037.0,12009261.0
2015-05-18,8329,9100,8130,8130,2149020,48818.0,12009261.0
2015-05-19,8220,8370,7880,7960,461979,47797.0,12009261.0
2015-05-20,8170,8300,7900,8100,465412,48638.0,12009261.0
2015-05-21,8030,8200,7860,7880,294359,47316.0,12009261.0
2015-05-22,7920,8150,7760,7970,317087,47857.0,12009261.0
2015-05-26,8080,8560,8080,8270,771944,49658.0,12009261.0
2015-05-27,8320,8320,7900,8000,337755,48037.0,12009261.0
2015-05-28,8380,8380,8050,8050,306163,48337.0,12009261.0
2015-05-29,8000,8200,7880,8190,228389,49178.0,12009261.0
2015-06-01,8100,8150,7930,8050,246677,48337.0,12009261.0
2015-06-02,8040,8140,7570,7570,467167,45455.0,12009261.0
2015-06-03,7510,7640,7260,7360,323634,44194.0,12009261.0
2015-06-04,7400,7540,7160,7190,218806,43173.0,12009261.0
2015-06-05,7100,7360,7080,7300,244222,43834.0,12009261.0
2015-06-08,7340,7380,7200,7320,167637,43954.0,12009261.0
2015-06-09,7390,7490,7300,7490,117020,44975.0,12009261.0
2015-06-10,7510,7580,7360,7480,110276,44915.0,12009261.0
2015-06-11,7490,7530,7300,7350,103263,44134.0,12009261.0
2015-06-12,7380,7530,7260,7260,165702,43594.0,12009261.0
2015-06-15,7150,7320,6950,7060,132184,42393.0,12009261.0
2015-06-16,7140,7210,6510,6550,308942,39330.0,12009261.0
2015-06-17,6540,6670,6270,6600,256032,39631.0,12009261.0
2015-06-18,6700,6770,6550,6610,145333,39691.0,12009261.0
2015-06-19,6740,6740,6520,6600,60416,39631.0,12009261.0
2015-06-22,6540,6720,6540,6660,109831,39991.0,12009261.0
2015-06-23,6750,7150,6750,6940,265700,41672.0,12009261.0
2015-06-24,6950,7040,6880,7010,96765,42092.0,12009261.0
2015-06-25,7000,7140,6900,7070,112011,42453.0,12009261.0
2015-06-26,7040,7250,6820,6820,250759,40952.0,12009261.0
2015-06-29,6780,6880,6480,6480,277711,38910.0,12009261.0
2015-06-30,6480,6620,6300,6480,112347,38910.0,12009261.0
2015-07-01,6430,6650,6430,6590,173991,39571.0,12009261.0
2015-07-02,6590,6760,6590,6610,99683,39691.0,12009261.0
2015-07-03,6680,6900,6590,6740,145369,40471.0,12009261.0
2015-07-06,6600,6690,6490,6510,161675,39090.0,12009261.0
2015-07-07,6550,6690,6430,6660,147527,39991.0,12009261.0
2015-07-08,6660,6700,6500,6530,86182,39210.0,12009261.0
2015-07-09,6530,6530,6180,6300,125448,37829.0,12009261.0
2015-07-10,6340,6420,6260,6330,88073,38009.0,12009261.0
2015-07-13,6330,6540,6280,6540,102780,39270.0,12009261.0
2015-07-14,6520,6950,6520,6840,256826,41072.0,12009261.0
2015-07-15,6870,8480,6710,7320,1174712,43954.0,12009261.0
2015-07-16,7320,7700,7040,7470,374981,44855.0,12009261.0
2015-07-17,7420,7540,7260,7400,180930,44434.0,12009261.0
2015-07-20,7560,7560,7340,7520,176701,45155.0,12009261.0
2015-07-21,7570,7990,7570,7930,552454,47617.0,12009261.0
2015-07-22,7930,8040,7640,7640,293115,45875.0,12009261.0
2015-07-23,7760,7780,7400,7570,141300,45455.0,12009261.0
2015-07-24,7570,7790,7450,7450,151915,44734.0,12009261.0
2015-07-27,7350,7450,6800,7100,175746,42633.0,12009261.0
2015-07-28,7100,7450,6850,7380,218960,44314.0,12009261.0
2015-07-29,7440,7440,7090,7130,114698,42813.0,12009261.0
2015-07-30,7260,7320,7070,7110,91234,42693.0,12009261.0
2015-07-31,7000,7140,6700,6820,141223,40952.0,12009261.0
2015-08-03,6760,6950,6740,6760,48602,40591.0,12009261.0
2015-08-04,6790,6920,6640,6780,58449,40711.0,12009261.0
2015-08-05,6830,6990,6780,6970,41925,41852.0,12009261.0
2015-08-06,7040,7040,6800,6850,79488,41132.0,12009261.0
2015-08-07,6860,7050,6850,6950,58066,41732.0,12009261.0
2015-08-10,6940,6980,6850,6900,62346,41432.0,12009261.0
2015-08-11,6900,7020,6730,6950,139859,41732.0,12009261.0
2015-08-12,6900,6940,6470,6730,194021,40411.0,12009261.0
2015-08-13,6610,6870,6610,6830,35161,41012.0,12009261.0
2015-08-17,6830,6940,6500,6630,69410,39811.0,12009261.0
2015-08-18,6600,6700,6350,6490,104162,38970.0,12009261.0
2015-08-19,6360,6460,5710,5830,289166,35007.0,12009261.0
2015-08-20,5750,5930,5620,5760,111265,34587.0,12009261.0
2015-08-21,5200,5490,5000,5060,323896,30383.0,12009261.0
2015-08-24,4820,5170,4780,4940,174657,29663.0,12009261.0
2015-08-25,4940,5360,4940,5250,102707,31524.0,12009261.0
2015-08-26,5260,5460,5260,5420,76426,32545.0,12009261.0
2015-08-27,5500,5700,5460,5620,80341,33746.0,12009261.0
2015-08-28,5640,5800,5610,5780,80100,34707.0,12009261.0
2015-08-31,5800,5900,5510,5720,83787,34346.0,12009261.0
2015-09-01,5720,5960,5600,5780,67421,34707.0,12009261.0
2015-09-02,5740,5970,5500,5910,70800,35487.0,12009261.0
2015-09-03,5960,6100,5860,5990,57603,35968.0,12009261.0
2015-09-04,6060,6140,5730,5860,82019,35187.0,12009261.0
2015-09-07,5860,5980,5800,5800,21096,34827.0,12009261.0
2015-09-08,5650,6100,5650,5760,65283,34587.0,12009261.0
2015-09-09,5800,5990,5800,5900,32823,35427.0,12009261.0
2015-09-10,5900,6080,5870,6080,57586,36508.0,12009261.0
2015-09-11,6100,6200,6080,6180,52280,37109.0,12009261.0
2015-09-14,6190,6240,6040,6200,44408,37229.0,12009261.0
2015-09-15,6200,6250,6120,6160,29326,36989.0,12009261.0
2015-09-16,6220,6600,6220,6240,127902,37469.0,12009261.0
2015-09-17,6490,6500,6310,6310,92568,37889.0,12009261.0
2015-09-18,6320,6600,6260,6500,55928,39030.0,12009261.0
2015-09-21,6310,6500,6220,6500,71849,39030.0,12009261.0
2015-09-22,6540,6690,6400,6650,70260,39931.0,12009261.0
2015-09-23,6650,7880,6600,7240,1533960,43474.0,12009261.0
2015-09-24,7260,7260,6780,6780,391444,40711.0,12009261.0
2015-09-25,6980,7920,6900,7100,1188460,42633.0,12009261.0
2015-09-30,7190,8160,7190,7600,1328016,45635.0,12009261.0
2015-10-01,7740,7990,7300,7900,855675,47437.0,12009261.0
2015-10-02,7900,8090,7540,7540,557089,45275.0,12009261.0
2015-10-05,7610,7680,7400,7670,208022,46056.0,12009261.0
2015-10-06,7830,8760,7360,7410,2859370,44494.0,12009261.0
2015-10-07,7410,7580,7100,7260,393799,43594.0,12009261.0
2015-10-08,7500,7500,7180,7260,122634,43594.0,12009261.0
2015-10-12,7170,7490,7170,7390,80716,44374.0,12009261.0
2015-10-13,7340,7530,7300,7530,88738,45215.0,12009261.0
2015-10-14,7540,7690,7240,7340,98189,44074.0,12009261.0
2015-10-15,7270,7710,7080,7470,158879,44855.0,12009261.0
2015-10-16,7460,7780,7460,7650,249927,45935.0,12009261.0
2015-10-19,7800,7930,7580,7700,187206,46236.0,12009261.0
2015-10-20,7730,8660,7730,8140,2255018,48878.0,12009261.0
2015-10-21,8150,8200,7810,8130,385978,48818.0,12009261.0
2015-10-22,8150,8490,7870,8000,601231,48037.0,12009261.0
2015-10-23,8040,8190,7730,7840,286633,47076.0,12009261.0
2015-10-26,7920,8380,7850,8310,456226,49898.0,12009261.0
2015-10-27,8320,8370,8000,8180,324370,49118.0,12009261.0
2015-10-28,8290,8940,7940,8000,1166324,48037.0,12009261.0
2015-10-29,8000,8040,7680,7780,293684,46716.0,12009261.0
2015-10-30,7830,7830,7420,7500,168031,45035.0,12009261.0
2015-11-02,7420,7690,7400,7680,93039,46116.0,12009261.0
2015-11-03,7680,7740,7520,7740,95046,46476.0,12009261.0
2015-11-04,7760,7820,7640,7800,73409,46836.0,12009261.0
2015-11-05,7800,7820,7610,7720,65715,46356.0,12009261.0
2015-11-06,7720,7720,7330,7390,186239,44374.0,12009261.0
2015-11-09,7450,7520,7140,7160,146731,42993.0,12009261.0
2015-11-10,7160,7280,6980,7220,135023,43353.0,12009261.0
2015-11-11,7210,7350,7120,7290,48350,43774.0,12009261.0
2015-11-12,7200,7330,7090,7160,54907,42993.0,12009261.0
2015-11-13,7150,7290,7060,7130,70735,42813.0,12009261.0
2015-11-16,7000,7000,6620,6620,156486,39751.0,12009261.0
2015-11-17,6730,7020,6730,6780,104988,40711.0,12009261.0
2015-11-18,6800,7440,6800,7050,196074,42333.0,12009261.0
2015-11-19,7080,7690,7080,7620,326772,45755.0,12009261.0
2015-11-20,7720,7720,7390,7480,124932,44915.0,12009261.0
2015-11-23,7590,7990,7560,7990,261085,47977.0,12009261.0
2015-11-24,8050,8160,7750,7880,241372,47316.0,12009261.0
2015-11-25,7930,7980,7700,7850,103909,47136.0,12009261.0
2015-11-26,7910,7920,7720,7840,97069,47076.0,12009261.0
2015-11-27,7770,7960,7720,7850,71881,47136.0,12009261.0
2015-11-30,7880,8000,7690,7860,84344,47196.0,12009261.0
2015-12-01,7760,8140,7660,8050,183728,48337.0,12009261.0
2015-12-02,8050,8070,7890,7890,75703,47377.0,12009261.0
2015-12-03,7860,8200,7860,8180,209207,49118.0,12009261.0
2015-12-04,8170,8740,7800,7820,1245695,46956.0,12009261.0
2015-12-07,7820,8500,7640,8300,723310,49838.0,12009261.0
2015-12-08,8210,8480,7980,8160,631052,48998.0,12009261.0
2015-12-09,8160,8210,7750,7900,388502,47437.0,12009261.0
2015-12-10,7900,8060,7470,7480,285578,44915.0,12009261.0
2015-12-11,7520,7980,7520,7880,375815,47316.0,12009261.0
2015-12-14,7830,7860,7420,7420,236643,44554.0,12009261.0
2015-12-15,7430,7630,7170,7380,204354,44314.0,12009261.0
2015-12-16,7500,7740,7430,7710,172854,46296.0,12009261.0
2015-12-17,7830,7850,7620,7780,139164,46716.0,12009261.0
2015-12-18,7720,8300,7720,7980,865227,47917.0,12009261.0
2015-12-21,8070,8610,8010,8560,2093407,51400.0,12009261.0
2015-12-22,8710,9000,8420,8800,1524584,52841.0,12009261.0
2015-12-23,8830,8860,8440,8440,621053,50679.0,12009261.0
2015-12-24,8500,9600,8280,9090,1289143,54582.0,12009261.0
2015-12-28,9160,11400,9160,10360,9967619,62208.0,12009261.0
2015-12-29,10360,10360,9430,9510,2981625,57104.0,12009261.0
2015-12-30,9650,12060,9640,10600,13877319,63649.0,12009261.0
2016-01-04,11140,12620,11000,11320,9728565,67972.0,12009261.0
2016-01-05,11460,11460,10400,10440,1168062,62688.0,12009261.0
2016-01-06,10560,10560,10080,10200,868498,61247.0,12009261.0
2016-01-07,10200,10660,10100,10600,648086,63649.0,12009261.0
2016-01-08,10160,10320,9410,9600,1801400,57644.0,12009261.0
2016-01-11,9430,9770,9200,9520,1299733,57164.0,12009261.0
2016-01-12,9500,9950,9240,9420,1793018,56564.0,12009261.0
2016-01-13,9430,9710,9310,9400,824714,56444.0,12009261.0
2016-01-14,9260,9290,8820,9060,955754,55642.0,12282899.0
2016-01-15,9330,10580,9200,9800,6660000,60186.0,12282899.0
2016-01-18,9500,9760,9160,9170,1366678,56317.0,12282899.0
2016-01-19,9170,9450,8620,8850,964503,54352.0,12282899.0
2016-01-20,8820,8860,8160,8360,888731,51343.0,12282899.0
2016-01-21,8340,8670,8120,8370,657990,51404.0,12282899.0
2016-01-22,8470,8510,8010,8220,512491,50483.0,12282899.0
2016-01-25,8440,8680,8250,8540,661386,52448.0,12282899.0
2016-01-26,8430,8520,8060,8080,558483,49623.0,12282899.0
2016-01-27,8100,8300,7900,7910,465575,48579.0,12282899.0
2016-01-28,7900,8070,7780,8000,323781,49132.0,12282899.0
2016-01-29,8000,8030,7660,7760,344593,47658.0,12282899.0
2016-02-01,7840,7880,7620,7790,184020,47842.0,12282899.0
2016-02-02,7920,7920,7480,7520,166546,46184.0,12282899.0
2016-02-03,7400,7640,7340,7570,173781,46491.0,12282899.0
2016-02-04,7660,7940,7580,7840,328594,48149.0,12282899.0
2016-02-05,7790,7960,7740,7940,192762,48763.0,12282899.0
2016-02-11,7660,7660,7040,7040,259167,43236.0,12282899.0
2016-02-12,6860,7020,6580,6680,294825,41025.0,12282899.0
2016-02-15,6690,6950,6690,6950,134128,42683.0,12282899.0
2016-02-16,6980,8300,6980,7390,2147287,45385.0,12282899.0
2016-02-17,7300,7300,6820,6840,468639,42008.0,12282899.0
2016-02-18,6990,7200,6960,7060,253798,43359.0,12282899.0
2016-02-19,7060,7240,7030,7240,169467,44464.0,12282899.0
2016-02-22,7300,8010,7090,7510,593351,46122.0,12282899.0
2016-02-23,7400,7530,7110,7170,375452,44034.0,12282899.0
2016-02-24,7140,7490,7090,7330,322819,45017.0,12282899.0
2016-02-25,7460,7660,7300,7300,462346,44833.0,12282899.0
2016-02-26,7370,7700,7320,7590,502455,46614.0,12282899.0
2016-02-29,7690,7850,7530,7850,252904,48210.0,12282899.0
2016-03-02,8000,8080,7720,7830,319348,48088.0,12282899.0
2016-03-03,7840,7930,7600,7790,228193,47842.0,12282899.0
2016-03-04,7790,7860,7610,7700,150282,47289.0,12282899.0
2016-03-07,7710,7810,7600,7800,335979,47903.0,12282899.0
2016-03-08,8440,8670,7710,7710,1292674,47351.0,12282899.0
2016-03-09,7620,7860,7600,7820,240828,48026.0,12282899.0
2016-03-10,7840,7840,7680,7680,170087,47166.0,12282899.0
2016-03-11,7690,8200,7690,8020,716518,49254.0,12282899.0
2016-03-14,8110,8650,8050,8380,1931519,51465.0,12282899.0
2016-03-15,8420,8500,8150,8150,433645,50053.0,12282899.0
2016-03-16,8220,8800,8200,8490,1620202,52141.0,12282899.0
2016-03-17,8560,8680,8300,8520,601251,52325.0,12282899.0
2016-03-18,8640,8640,8140,8170,441791,50176.0,12282899.0
2016-03-21,8220,8380,8110,8120,307281,49869.0,12282899.0
2016-03-22,8120,8220,7860,8060,286274,49500.0,12282899.0
2016-03-23,8150,8470,7960,7960,823130,48886.0,12282899.0
2016-03-24,7970,7980,7720,7770,220157,47719.0,12282899.0
2016-03-25,7790,7870,7670,7760,132124,47658.0,12282899.0
2016-03-28,7720,8060,7710,7900,210706,48878.0,12374112.0
2016-03-29,7910,8200,7910,7990,337386,49435.0,12374112.0
2016-03-30,8000,8150,7910,8150,206567,50425.0,12374112.0
2016-03-31,8260,8390,8070,8080,368088,49991.0,12374112.0
2016-04-01,8080,8190,8080,8150,147503,50425.0,12374112.0
2016-04-04,8470,8580,8200,8320,756589,51476.0,12374112.0
2016-04-05,8330,8400,8240,8360,226381,51724.0,12374112.0
2016-04-06,8360,8570,8220,8310,266778,51414.0,12374112.0
2016-04-07,8340,8740,8240,8470,602447,52404.0,12374112.0
2016-04-08,8440,8780,8350,8760,540153,54199.0,12374112.0
2016-04-11,8950,9140,8590,8740,761040,54075.0,12374112.0
2016-04-12,8660,8820,8510,8590,320617,53147.0,12374112.0
2016-04-14,8610,8670,8330,8360,272600,51724.0,12374112.0
2016-04-15,8790,8900,8480,8580,278937,53085.0,12374112.0
2016-04-18,8500,8590,8380,8400,101102,51971.0,12374112.0
2016-04-19,8400,8470,8270,8360,182648,51724.0,12374112.0
2016-04-20,8360,8530,8320,8520,271539,52714.0,12374112.0
2016-04-21,8500,8600,8440,8580,202999,53085.0,12374112.0
2016-04-22,8620,9200,8530,8930,1411019,55250.0,12374112.0
2016-04-25,9110,10960,8930,9560,7395412,59148.0,12374112.0
2016-04-26,9780,10360,9400,9890,3243975,61190.0,12374112.0
2016-04-27,9910,10260,9600,9610,1775079,59458.0,12374112.0
2016-04-28,9410,9640,9240,9250,721349,57230.0,12374112.0
2016-04-29,9300,9350,8920,9030,495351,55869.0,12374112.0
2016-05-02,9090,9350,8870,8940,476492,55312.0,12374112.0
2016-05-03,8960,9200,8850,9170,306636,56735.0,12374112.0
2016-05-04,9080,9160,8860,8930,326229,55250.0,12374112.0
2016-05-09,8870,8920,8600,8770,405414,54260.0,12374112.0
2016-05-10,8740,9110,8710,9110,227556,56364.0,12374112.0
2016-05-11,9160,9160,8800,8980,356003,55560.0,12374112.0
2016-05-12,9060,10700,9060,9480,6086906,58653.0,12374112.0
2016-05-13,9420,9580,9180,9400,718662,59957.0,12756893.0
2016-05-16,9800,10160,9280,9280,2061884,59192.0,12756893.0
2016-05-17,9420,9690,9220,9460,813157,60340.0,12756893.0
2016-05-18,9420,9880,9240,9800,942394,62509.0,12756893.0
2016-05-19,9700,10100,9620,9800,857670,62509.0,12756893.0
2016-05-20,9810,10580,9810,10540,1936530,67229.0,12756893.0
2016-05-23,10720,11500,10400,10500,2407259,66974.0,12756893.0
2016-05-24,10620,11200,10180,11080,2140774,70673.0,12756893.0
2016-05-25,11380,11420,10160,10160,1490684,64805.0,12756893.0
2016-05-26,10340,10920,10140,10500,1180826,67866.0,12926845.0
2016-05-27,10640,11000,9900,10200,1047081,65927.0,12926845.0
2016-05-30,10040,10240,9830,10020,424843,64763.0,12926845.0
2016-05-31,10860,13020,10840,12240,12638735,79112.0,12926845.0
2016-06-01,11700,11820,10800,11160,3717942,72132.0,12926845.0
2016-06-02,11220,11320,10380,10520,1928511,68315.0,12987653.0
2016-06-03,10560,11180,10480,11000,1851291,71432.0,12987653.0
2016-06-07,11460,11760,10940,10940,2167267,71042.0,12987653.0
2016-06-08,10860,10880,10420,10440,771021,67796.0,12987653.0
2016-06-09,10540,10960,10420,10560,686297,68575.0,12987653.0
2016-06-10,10600,11060,10580,10660,820009,69224.0,12987653.0
2016-06-13,10640,10660,10080,10180,575746,66107.0,12987653.0
2016-06-14,10020,10140,9630,9830,593008,63834.0,12987653.0
2016-06-15,9840,11780,9700,10500,5473469,68185.0,12987653.0
2016-06-16,10480,10540,9960,10040,820073,65198.0,12987653.0
2016-06-17,9970,10480,9670,9740,649095,63250.0,12987653.0
2016-06-20,9740,9930,9730,9850,384528,63964.0,12987653.0
2016-06-21,10040,10040,9760,9770,443842,65909.0,13492052.0
2016-06-22,9660,10140,9530,9800,516569,66111.0,13492052.0
2016-06-23,9800,9850,9290,9360,422394,63143.0,13492052.0
2016-06-24,9460,9560,8380,8450,819736,57004.0,13492052.0
2016-06-27,8140,8800,8110,8730,710526,58893.0,13492052.0
2016-06-28,8550,10380,8510,9710,4568765,65504.0,13492052.0
2016-06-29,9980,10060,9600,9700,802668,65436.0,13492052.0
2016-06-30,9830,10060,9660,10000,822608,70305.0,14060914.0
2016-07-01,10160,10580,9930,10100,1643500,71008.0,14060914.0
2016-07-04,10160,10480,10080,10120,475491,71148.0,14060914.0
2016-07-05,10120,10360,10060,10280,379171,72273.0,14060914.0
2016-07-06,10260,10320,9800,9900,525231,69602.0,14060914.0
2016-07-07,9930,10620,9930,10600,1121148,74523.0,14060914.0
2016-07-08,12280,12360,10580,10580,4060103,76183.0,14401281.0
2016-07-11,10680,10920,10340,10820,637970,77911.0,14401281.0
2016-07-12,10820,10900,10440,10520,626546,75751.0,14401281.0
2016-07-13,10600,10660,10320,10580,510794,76183.0,14401281.0
2016-07-14,10680,10680,10280,10280,389785,74023.0,14401281.0
2016-07-15,10540,10540,10140,10140,385683,73014.0,14401281.0
2016-07-18,10020,10340,10020,10320,248488,74311.0,14401281.0
2016-07-19,10860,11060,10260,10280,595844,74023.0,14401281.0
2016-07-20,10280,10380,10060,10240,234092,73735.0,14401281.0
2016-07-21,10300,10680,10280,10420,502502,75031.0,14401281.0
2016-07-22,10400,10580,10300,10520,256128,75751.0,14401281.0
2016-07-25,10620,10700,10300,10300,345350,75043.0,14571464.0
2016-07-26,10360,11000,10280,10340,970879,75334.0,14571464.0
2016-07-27,10340,10580,10300,10360,203329,75480.0,14571464.0
2016-07-28,10400,10540,10360,10400,179558,75772.0,14571464.0
2016-07-29,10500,10780,10400,10500,737776,76500.0,14571464.0
2016-08-01,10620,10880,10500,10800,800044,78686.0,14571464.0
2016-08-02,10840,11020,10600,10700,998356,77957.0,14571464.0
2016-08-03,10640,10700,10280,10300,475091,75043.0,14571464.0
2016-08-04,10500,10640,10180,10380,553285,75626.0,14571464.0
2016-08-05,10500,10920,10480,10720,903280,78103.0,14571464.0
2016-08-08,10720,10800,10420,10420,253045,75917.0,14571464.0
2016-08-09,10420,10600,10380,10400,205904,75772.0,14571464.0
2016-08-10,10420,10700,10400,10480,314855,76354.0,14571464.0
2016-08-11,10500,10640,10440,10460,366264,76209.0,14571464.0
2016-08-12,11360,11640,10420,10500,2106524,76500.0,14571464.0
2016-08-16,10500,10560,9900,9900,583267,72129.0,14571464.0
2016-08-17,9980,9980,9500,9660,382752,70380.0,14571464.0
2016-08-18,9630,9800,9520,9520,270555,69360.0,14571464.0
2016-08-19,9680,9880,9310,9710,320291,70744.0,14571464.0
2016-08-22,10340,11000,9900,9940,4208653,72420.0,14571464.0
2016-08-23,10220,10280,9700,9790,703833,71327.0,14571464.0
2016-08-24,9760,10320,9750,10280,743147,74897.0,14571464.0
2016-08-25,10280,10300,9930,9980,515922,72712.0,14571464.0
2016-08-26,9990,10060,9800,9800,251393,71400.0,14571464.0
2016-08-29,9820,9820,9120,9120,534254,66446.0,14571464.0
2016-08-30,9030,9440,9030,9200,211014,67029.0,14571464.0
2016-08-31,9280,9390,8940,9050,186614,65936.0,14571464.0
2016-09-01,9090,9700,9000,9410,333725,68559.0,14571464.0
2016-09-02,9520,9550,9320,9530,191574,69433.0,14571464.0
2016-09-05,9580,9690,9520,9610,133438,70016.0,14571464.0
2016-09-06,9620,9670,9400,9410,157090,68559.0,14571464.0
2016-09-07,9510,9510,9120,9120,166825,66446.0,14571464.0
2016-09-08,9120,9260,8980,9000,188227,65572.0,14571464.0
2016-09-09,8860,8990,8690,8800,226314,64114.0,14571464.0
2016-09-12,8110,8660,8110,8600,139536,62657.0,14571464.0
2016-09-13,9000,9000,8700,8790,77714,64042.0,14571464.0
2016-09-19,8860,8940,8710,8900,101230,64843.0,14571464.0
2016-09-20,8900,9160,8860,9010,106576,65644.0,14571464.0
2016-09-21,9080,9320,8990,9210,151796,67102.0,14571464.0
2016-09-22,9210,9310,9140,9160,133947,66737.0,14571464.0
2016-09-23,9240,9480,9160,9470,234407,68996.0,14571464.0
2016-09-26,11140,11440,9960,10480,3983197,76354.0,14571464.0
2016-09-27,10400,10940,9980,10400,1132717,75772.0,14571464.0
2016-09-28,10240,10560,10100,10260,614702,74752.0,14571464.0
2016-09-29,10300,11760,10300,10840,4140028,78977.0,14571464.0
2016-09-30,10720,11740,10720,11520,2769548,83932.0,14571464.0
2016-10-04,11660,12400,11400,11400,1768157,83057.0,14571464.0
2016-10-05,11400,12060,11300,11420,858314,83203.0,14571464.0
2016-10-06,11460,12020,11460,11960,907816,87137.0,14571464.0
2016-10-07,11960,12880,11640,12280,1966964,89469.0,14571464.0
2016-10-10,12080,12680,12080,12600,571792,91800.0,14571464.0
2016-10-11,12820,12820,12440,12700,619399,92529.0,14571464.0
2016-10-12,12540,12940,12540,12560,418200,91509.0,14571464.0
2016-10-13,12560,12660,12020,12240,554927,89177.0,14571464.0
2016-10-14,12060,14580,12060,13620,2579534,99232.0,14571464.0
2016-10-17,13700,15160,13400,13600,2994938,99086.0,14571464.0
2016-10-18,13240,13920,13000,13540,764445,98649.0,14571464.0
2016-10-19,13720,14080,13420,13500,605173,98357.0,14571464.0
2016-10-20,13500,13760,12340,12400,1094500,90343.0,14571464.0
2016-10-21,12680,13920,12620,13420,1213652,97775.0,14571464.0
