CJ ENM(035760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-09-20,151371,153222,149706,151742,80454,900989.0,10987665.0
2006-09-21,154517,156922,151556,151742,58129,900989.0,10987665.0
2006-09-22,151371,154887,150816,151372,68918,898791.0,10987665.0
2006-09-25,150260,152667,128794,146931,77111,872421.0,10987665.0
2006-09-26,146930,148040,142119,143970,58672,854840.0,10987665.0
2006-09-27,145449,147485,142858,143415,74175,851544.0,10987665.0
2006-09-28,144154,151556,143599,151557,63178,899890.0,10987665.0
2006-09-29,151556,151742,140638,147856,82590,877914.0,10987665.0
2006-10-02,148040,148040,143969,147301,36280,874618.0,10987665.0
2006-10-04,146190,148410,144339,147116,31440,873519.0,10987665.0
2006-10-09,144524,145449,134346,138789,96377,824075.0,10987665.0
2006-10-10,138787,141563,138603,140454,51574,833964.0,10987665.0
2006-10-11,138787,141194,136567,139714,43978,829569.0,10987665.0
2006-10-12,138417,141194,138233,139528,51749,828470.0,10987665.0
2006-10-13,142489,144894,141563,143970,59077,854840.0,10987665.0
2006-10-16,145265,149890,145265,147116,59789,873519.0,10987665.0
2006-10-17,148040,148780,143969,147856,54812,877914.0,10987665.0
2006-10-18,148040,148040,144710,147116,33124,873519.0,10987665.0
2006-10-19,146190,149335,144524,145080,25465,861433.0,10987665.0
2006-10-20,144339,146190,143414,144896,33289,860355.0,10987931.0
2006-10-23,145449,145819,142119,142860,36454,848268.0,10987931.0
2006-10-24,144339,144710,141749,144340,52378,857059.0,10987931.0
2006-10-25,144153,152666,144153,151001,153706,896615.0,10987931.0
2006-10-26,152111,152667,149151,151742,95949,901010.0,10987931.0
2006-10-27,151186,153592,146930,148781,124523,883430.0,10987931.0
2006-10-30,148595,153036,146189,151001,81090,896615.0,10987931.0
2006-10-31,152481,152481,148780,152112,86793,903208.0,10987931.0
2006-11-01,153406,156367,152481,155813,152055,925184.0,10987931.0
2006-11-02,155812,158773,154517,158404,134777,940567.0,10987931.0
2006-11-03,158588,162104,158403,161550,110308,959246.0,10987931.0
2006-11-06,162660,163399,159513,161920,123265,961444.0,10987931.0
2006-11-07,163955,163955,157292,158034,51560,938369.0,10987931.0
2006-11-08,158033,159328,152851,152853,43129,907603.0,10987931.0
2006-11-09,153592,156183,152111,155444,59926,922986.0,10987931.0
2006-11-10,154702,158588,154332,154703,53122,918591.0,10987931.0
2006-11-13,155257,155442,149521,151187,52431,897714.0,10987931.0
2006-11-14,151186,155628,151186,155628,28394,924085.0,10987931.0
2006-11-15,156367,156738,153776,153778,44016,913119.0,10988198.0
2006-11-16,155257,155812,151556,154888,34698,919712.0,10988198.0
2006-11-17,155442,155812,153592,154703,20385,918613.0,10988198.0
2006-11-20,153592,154702,152851,154148,31362,915317.0,10988198.0
2006-11-21,153221,154516,150815,151001,32188,896637.0,10988198.0
2006-11-22,151001,153776,150816,153408,37723,910922.0,10988198.0
2006-11-23,153592,155257,153222,155258,43165,921910.0,10988198.0
2006-11-24,155812,156367,152296,155258,34767,921910.0,10988198.0
2006-11-27,153037,155257,151926,153408,35190,910922.0,10988198.0
2006-11-28,151742,151742,148780,150632,70864,894439.0,10988198.0
2006-11-29,150260,151926,147670,149707,71110,888945.0,10988198.0
2006-11-30,150260,150446,148410,148412,59710,881253.0,10988198.0
2006-12-01,149521,149521,148040,148226,58366,880155.0,10988198.0
2006-12-04,147855,147855,145264,146376,53763,869166.0,10988198.0
2006-12-05,146005,146560,143414,143785,75586,853783.0,10988198.0
2006-12-06,143599,144524,136752,140639,140830,835103.0,10988198.0
2006-12-07,138047,141749,137307,137863,116251,818621.0,10988198.0
2006-12-08,136567,136937,132496,132867,153198,788953.0,10988198.0
2006-12-11,133051,137122,133051,135828,97118,806534.0,10988198.0
2006-12-12,136567,136752,132866,133978,80272,795546.0,10988198.0
2006-12-13,134162,136752,133236,134347,48581,797743.0,10988198.0
2006-12-14,135087,141378,135087,140639,140282,835103.0,10988198.0
2006-12-15,140638,146190,139713,145265,188136,862948.0,10992965.0
2006-12-18,143414,146190,143229,144710,111814,859650.0,10992965.0
2006-12-19,144710,146190,144339,144710,59627,859650.0,10992965.0
2006-12-20,144894,145449,142674,142674,50210,847558.0,10992965.0
2006-12-21,143044,144894,140823,142119,71038,844260.0,10992965.0
2006-12-22,141194,142489,139713,140084,61643,832167.0,10992965.0
2006-12-26,139158,141933,138233,140639,39608,835465.0,10992965.0
2006-12-27,140453,140638,138417,140639,21695,835465.0,10992965.0
2006-12-28,139713,142489,136752,142490,69989,846458.0,10992965.0
2007-01-02,140638,141749,136197,136938,64097,813479.0,10992965.0
2007-01-03,136937,137678,134162,135087,52068,802486.0,10992965.0
2007-01-04,135087,135087,129720,132312,109718,785997.0,10992965.0
2007-01-05,133791,133791,130830,132312,69587,785997.0,10992965.0
2007-01-08,131385,132866,131385,132312,37278,785997.0,10992965.0
2007-01-09,132310,133236,132126,132312,49216,785997.0,10992965.0
2007-01-10,133421,134531,131940,132312,88060,785997.0,10992965.0
2007-01-11,132681,133976,132126,133237,66677,791493.0,10992965.0
2007-01-12,133791,135826,133236,134162,53930,796990.0,10992965.0
2007-01-15,134531,135826,132866,132867,36560,789295.0,10992965.0
2007-01-16,132496,134717,131941,133052,41467,790394.0,10992965.0
2007-01-17,132866,133236,125834,126946,240507,754117.0,10992965.0
2007-01-18,127130,127499,121023,122874,338347,729933.0,10992965.0
2007-01-19,123428,123428,113251,113807,247915,676067.0,10992965.0
2007-01-22,113806,115471,109735,114362,162080,679365.0,10992965.0
2007-01-23,112140,115471,112140,114732,115335,681564.0,10992965.0
2007-01-24,114360,118617,114360,117878,70897,700252.0,10992965.0
2007-01-25,119172,119172,116581,116582,39446,692557.0,10992965.0
2007-01-26,115286,116396,113991,115657,34162,687060.0,10992965.0
2007-01-29,116767,117321,115471,115657,43787,687060.0,10992965.0
2007-01-30,116396,117876,115471,116767,88160,693656.0,10992965.0
2007-01-31,118062,120653,116581,119728,159183,711245.0,10992965.0
2007-02-01,120653,122688,120467,122134,129341,725536.0,10992965.0
2007-02-02,121948,125094,120837,124910,93631,742025.0,10992965.0
2007-02-05,125464,127130,123058,127130,99470,755217.0,10992965.0
2007-02-06,127130,131015,126019,131017,97147,778302.0,10992965.0
2007-02-07,131201,131385,126944,127315,64666,756316.0,10992965.0
2007-02-08,128240,128424,123798,123985,52381,736529.0,10992965.0
2007-02-09,124539,127499,123058,126575,45525,751919.0,10992965.0
2007-02-12,124908,126389,124353,125465,30268,745323.0,10992965.0
2007-02-13,127314,129720,126944,129721,65291,770607.0,10992965.0
2007-02-14,131385,132496,131015,131757,50783,782699.0,10992965.0
2007-02-15,132125,132125,128239,129535,34854,769508.0,10992965.0
2007-02-16,129535,129535,126760,128981,27064,766210.0,10992965.0
2007-02-20,127499,128240,125464,125835,35125,747522.0,10992965.0
2007-02-21,125094,126760,125094,126205,29348,749720.0,10992965.0
2007-02-22,125834,129165,125279,127871,50034,759614.0,10992965.0
2007-02-23,127685,128794,126760,128055,29322,760713.0,10992965.0
2007-02-26,127685,129535,126019,128981,37649,766210.0,10992965.0
2007-02-27,128980,128980,127130,127315,35609,756316.0,10992965.0
2007-02-28,122133,123983,117692,122689,41012,728834.0,10992965.0
2007-03-02,121023,121392,119542,119728,113116,711245.0,10992965.0
2007-03-05,118432,118803,116212,116212,75249,690358.0,10992965.0
2007-03-06,115471,118432,115471,118433,47501,703550.0,10992965.0
2007-03-07,118803,119728,118062,118618,64814,704649.0,10992965.0
2007-03-08,118432,122503,118247,121578,29485,722238.0,10992965.0
2007-03-09,123244,123244,121578,121764,21925,723337.0,10992965.0
2007-03-12,120653,122318,120653,121949,22820,724436.0,10992965.0
2007-03-13,121948,124908,121948,123985,39013,736529.0,10992965.0
2007-03-14,122318,131940,120837,131942,441503,783798.0,10992965.0
2007-03-15,132681,133051,128055,128981,94147,766210.0,10992965.0
2007-03-16,128610,130460,125834,127871,58571,759614.0,10992965.0
2007-03-19,127869,129905,126944,127685,35386,758515.0,10992965.0
2007-03-20,129905,131940,128424,128610,63017,764011.0,10992965.0
2007-03-21,128610,129905,125464,129166,45195,767309.0,10992965.0
2007-03-22,129535,130090,126760,126760,31205,753018.0,10992965.0
2007-03-23,125834,128424,124724,127315,35273,756316.0,10992965.0
2007-03-26,127869,128055,126389,126390,15907,750820.0,10992965.0
2007-03-27,126389,128794,125834,126205,25880,749720.0,10992965.0
2007-03-28,127499,127685,125094,125094,26352,743124.0,10992965.0
2007-03-29,123983,126019,123613,125835,24207,747522.0,10992965.0
2007-03-30,126760,127499,122503,123059,68994,731032.0,10992965.0
2007-04-02,122688,123798,121023,121024,79349,718940.0,10992965.0
2007-04-03,122503,125094,121208,123985,207470,736529.0,10992965.0
2007-04-04,125279,128240,124908,127685,160630,758515.0,10992965.0
2007-04-05,128240,129535,126944,127685,54674,758515.0,10992965.0
2007-04-06,128610,129165,127314,128610,40354,764011.0,10992965.0
2007-04-09,129905,130646,129535,130462,78010,775004.0,10992965.0
2007-04-10,130646,132866,130460,132867,89648,789295.0,10992965.0
2007-04-11,131940,131940,124539,124725,273754,740926.0,10992965.0
2007-04-12,125094,125094,122688,123985,92464,736529.0,10992965.0
2007-04-13,123983,123983,121578,121764,124223,723390.0,10993765.0
2007-04-16,121763,124169,121578,124169,75561,737682.0,10993765.0
2007-04-17,124908,128240,123428,127130,266559,755272.0,10993765.0
2007-04-18,128980,133976,128240,131942,267680,783855.0,10993765.0
2007-04-19,131385,131385,125094,127685,152873,758570.0,10993765.0
2007-04-20,127685,129535,126760,128610,127893,764067.0,10993765.0
2007-04-23,129720,131756,129165,129166,138002,767365.0,10993765.0
2007-04-24,129535,130276,125834,126760,85680,753073.0,10993765.0
2007-04-25,124353,125834,122133,125835,147289,747576.0,10993765.0
2007-04-26,124539,125649,123244,124169,80591,737682.0,10993765.0
2007-04-27,124908,128610,123798,123799,85164,735483.0,10993765.0
2007-04-30,124724,125834,123428,123985,77514,736582.0,10993765.0
2007-05-02,125649,125649,119912,121024,191829,718992.0,10993765.0
2007-05-03,122133,122503,118432,118433,200189,703601.0,10993765.0
2007-05-04,118432,119542,114546,115657,325747,687110.0,10993765.0
2007-05-07,116026,116396,114360,115657,205604,687110.0,10993765.0
2007-05-08,116581,117321,113065,113251,217527,672818.0,10993765.0
2007-05-09,113435,116212,113065,113251,175692,672818.0,10993765.0
2007-05-10,114916,116026,113806,115842,126918,688210.0,10993765.0
2007-05-11,114916,116767,113806,116212,104096,690408.0,10993765.0
2007-05-14,116581,117692,114731,115657,66602,687110.0,10993765.0
2007-05-15,116026,116026,113621,113992,99316,677216.0,10993765.0
2007-05-16,113991,114731,111955,113621,65708,675066.0,10994565.0
2007-05-17,113621,113991,112325,112326,64771,667370.0,10994565.0
2007-05-18,112325,113251,110844,111586,80567,662972.0,10994565.0
2007-05-21,111030,111955,110105,110846,108214,658574.0,10994565.0
2007-05-22,112140,114360,111215,111771,115031,664072.0,10994565.0
2007-05-23,112325,113991,111955,113251,128546,672867.0,10994565.0
2007-05-25,113806,113806,112325,112326,61536,667370.0,10994565.0
2007-05-28,113065,114731,112510,114732,72305,681663.0,10994565.0
2007-05-29,115101,115101,113251,113807,60666,676166.0,10994565.0
2007-05-30,113621,114176,111215,111956,91964,665171.0,10994565.0
2007-05-31,112696,120653,112510,120283,356456,714647.0,10994565.0
2007-06-01,121023,124353,118802,121949,389624,724542.0,10994565.0
2007-06-04,122873,123798,120097,123799,143601,735536.0,10994565.0
2007-06-05,124169,129905,123983,128981,387571,766321.0,10994565.0
2007-06-07,127685,128794,125279,126760,145642,753128.0,10994565.0
2007-06-08,125464,126204,123244,123244,107818,732238.0,10994565.0
2007-06-11,124539,128055,123244,126946,155625,754227.0,10994565.0
2007-06-12,127314,130276,125464,125835,194476,747630.0,10994565.0
2007-06-13,126389,128055,123613,125465,96320,745432.0,10994565.0
2007-06-14,126019,127499,125094,127501,117648,757526.0,10994565.0
2007-06-15,128055,128980,126574,126760,111931,753128.0,10994565.0
2007-06-18,126944,131201,126944,128426,222443,763495.0,11001365.0
2007-06-19,127869,128055,126019,127130,80079,755794.0,11001365.0
2007-06-20,127685,127685,123983,124540,74650,740392.0,11001365.0
2007-06-21,123613,125834,123058,124910,52935,742592.0,11001365.0
2007-06-22,128055,132866,128055,132312,539380,786598.0,11001365.0
2007-06-25,132496,138973,131940,136938,331521,814101.0,11001365.0
2007-06-26,137862,139158,133976,138048,245670,820702.0,11001365.0
2007-06-27,138787,140453,136012,139714,152508,830603.0,11001365.0
2007-06-28,137862,140083,136752,138789,109602,825102.0,11001365.0
2007-06-29,139528,141749,132310,132312,161884,786598.0,11001365.0
2007-07-02,131756,136197,131756,135458,131697,805300.0,11001365.0
2007-07-03,138603,143044,137862,138048,207241,820702.0,11001365.0
2007-07-04,139342,141933,138603,141564,84954,841604.0,11001365.0
2007-07-05,143784,147115,140083,143970,125061,855906.0,11001365.0
2007-07-06,144154,147855,143414,147856,141826,879009.0,11001365.0
2007-07-09,151742,156367,151742,153592,279466,913113.0,11001365.0
2007-07-10,156553,158033,148965,153592,157009,913113.0,11001365.0
2007-07-11,152851,153592,150446,152667,91001,907613.0,11001365.0
2007-07-12,152111,154517,149151,149151,90235,886710.0,11001365.0
2007-07-13,149890,156553,147485,154148,106381,916414.0,11001365.0
2007-07-16,153592,159144,153222,156369,129484,929615.0,11001365.0
2007-07-18,156367,157108,149890,151742,89012,902112.0,11001365.0
2007-07-19,149890,152112,148226,148226,65737,881209.0,11001365.0
2007-07-20,148226,150260,147485,148412,76864,882309.0,11001365.0
2007-07-23,147855,150816,147115,147116,86972,874609.0,11001365.0
2007-07-24,147300,148595,144154,144710,104991,860307.0,11001365.0
2007-07-25,144339,147300,141933,147116,130330,874609.0,11001365.0
2007-07-26,147115,149521,144710,146190,85933,869108.0,11001365.0
2007-07-27,141933,142489,133421,137863,167929,819602.0,11001365.0
2007-07-30,138787,143414,137862,140639,155244,836104.0,11001365.0
2007-07-31,141563,144710,140268,143600,125988,853706.0,11001365.0
2007-08-01,140823,142303,136012,138419,74979,822902.0,11001365.0
2007-08-02,138417,141194,132681,135458,70188,805300.0,11001365.0
2007-08-03,136382,138233,129905,130646,238930,776696.0,11001365.0
2007-08-06,127685,132681,127685,130462,104024,775596.0,11001365.0
2007-08-07,132681,132681,131201,132312,64977,786598.0,11001365.0
2007-08-08,133606,134531,131940,133792,51468,795399.0,11001365.0
2007-08-09,134901,134901,131940,132867,64924,789898.0,11001365.0
2007-08-10,129535,130830,129165,130276,139428,774496.0,11001365.0
2007-08-13,130460,134346,130460,133237,36678,792098.0,11001365.0
2007-08-14,133236,133236,129535,130276,19776,774496.0,11001365.0
2007-08-16,126760,126760,118247,123985,105817,737091.0,11001365.0
2007-08-17,125834,125834,121578,123430,71667,733791.0,11001365.0
2007-08-20,125834,130276,124539,125465,108688,746012.0,11003131.0
2007-08-21,126574,126574,123799,124725,42882,741611.0,11003131.0
2007-08-22,124169,126574,124169,126575,51440,752614.0,11003131.0
2007-08-23,128240,135642,127869,135087,132342,803229.0,11003131.0
2007-08-24,133421,140823,133421,137863,129418,819733.0,11003131.0
2007-08-27,140823,143414,138973,141564,80317,841740.0,11003131.0
2007-08-28,141563,142119,137307,137863,68789,819733.0,11003131.0
2007-08-29,134531,134717,132681,133237,38167,792225.0,11003131.0
2007-08-30,136012,136197,133051,133237,39666,792225.0,11003131.0
2007-08-31,133236,137862,133236,136383,32549,810931.0,11003131.0
2007-09-03,137492,137862,135272,137678,18791,818633.0,11003131.0
2007-09-04,138973,140638,136937,138233,33209,821934.0,11003131.0
2007-09-05,140083,140083,134531,135828,30874,807630.0,11003131.0
2007-09-06,134346,136937,132866,134717,34628,801028.0,11003131.0
2007-09-07,135272,135826,132310,132867,35298,790025.0,11003131.0
2007-09-10,129534,129534,128609,129535,32038,770219.0,11003131.0
2007-09-11,130830,130830,128240,128796,16241,765818.0,11003131.0
2007-09-12,130646,130830,126389,126390,27173,751514.0,11003131.0
2007-09-13,126019,128055,125094,125650,30923,747113.0,11003131.0
2007-09-14,127685,129720,126944,128241,37761,762517.0,11003131.0
2007-09-17,128980,131015,126760,126760,45244,753714.0,11003131.0
2007-09-18,126760,126760,125279,125835,33126,748240.0,11003531.0
2007-09-19,128424,129905,127499,129906,30622,772448.0,11003531.0
2007-09-20,129535,129535,126019,126020,51564,749340.0,11003531.0
2007-09-21,126389,126944,125464,126760,32637,753742.0,11003531.0
2007-09-27,127498,129534,126759,129535,62884,770247.0,11003531.0
2007-09-28,128610,131385,126389,130276,49350,774649.0,11003531.0
2007-10-01,129535,129535,126760,126760,72373,753742.0,11003531.0
2007-10-02,127685,128055,125464,126575,97844,752642.0,11003531.0
2007-10-04,126574,126944,123983,124169,67123,738337.0,11003531.0
2007-10-05,124169,124908,120283,120469,136587,716330.0,11003531.0
2007-10-08,120653,122503,119912,120839,82068,718531.0,11003531.0
2007-10-09,121023,124908,121023,123985,89878,737237.0,11003531.0
2007-10-10,125834,125834,123613,123985,54469,737237.0,11003531.0
2007-10-11,123058,126019,122688,125094,78735,743839.0,11003531.0
2007-10-12,123983,124724,119357,119358,88689,709728.0,11003531.0
2007-10-15,120097,124724,120097,124540,51472,740538.0,11003531.0
2007-10-16,122503,123613,121578,121578,35929,722932.0,11003531.0
2007-10-17,122503,122503,117876,118433,47353,704226.0,11003531.0
2007-10-18,118987,119912,116951,117692,34301,699825.0,11003531.0
2007-10-19,117876,118802,116396,116582,21176,693222.0,11003531.0
2007-10-22,111215,112880,110475,111956,42193,665714.0,11003531.0
2007-10-23,113435,116581,112880,115657,53346,687721.0,11003531.0
2007-10-24,115656,117321,115656,116582,45939,693222.0,11003531.0
2007-10-25,116767,120467,116767,119914,41477,713029.0,11003531.0
2007-10-26,119357,123244,117507,122319,51564,727333.0,11003531.0
2007-10-29,123428,124169,119912,123799,139924,736136.0,11003531.0
2007-10-30,123983,123983,122318,123799,53851,736136.0,11003531.0
2007-10-31,124169,124353,122318,123614,112225,735036.0,11003531.0
2007-11-01,124539,124539,121948,122504,133094,728434.0,11003531.0
