고영(098460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-06-27,19381,20549,19381,20416,35954,274042.0,8955634.0
2013-06-28,20482,20849,20482,20649,18384,277177.0,8955634.0
2013-07-01,20415,20782,20415,20616,11090,276729.0,8955634.0
2013-07-02,20616,20782,20482,20583,15365,276281.0,8955634.0
2013-07-03,20582,20949,20182,20383,15304,273595.0,8955634.0
2013-07-04,20882,20916,20349,20683,20891,277625.0,8955634.0
2013-07-05,20782,20782,20215,20649,30841,277177.0,8955634.0
2013-07-08,20415,20816,20415,20616,15971,276729.0,8955634.0
2013-07-09,20749,20749,20516,20616,10831,276729.0,8955634.0
2013-07-10,20716,20716,20048,20182,15070,270908.0,8955634.0
2013-07-11,20182,20549,19782,20283,32954,272251.0,8955634.0
2013-07-12,20249,20682,20249,20383,13829,273595.0,8955634.0
2013-07-15,20482,20682,20282,20516,12329,275386.0,8955634.0
2013-07-16,20682,21450,20582,21217,30166,284789.0,8955634.0
2013-07-17,21316,21783,21183,21617,45721,290163.0,8955634.0
2013-07-18,21650,21683,21383,21684,28018,291058.0,8955634.0
2013-07-19,21450,21650,21416,21417,10999,287476.0,8955634.0
2013-07-22,21249,21316,20782,20783,31700,278968.0,8955634.0
2013-07-23,20849,20949,20582,20583,44509,276281.0,8955634.0
2013-07-24,20482,20782,20482,20616,21704,276729.0,8955634.0
2013-07-25,20682,21116,20582,21016,41737,282102.0,8955634.0
2013-07-26,20816,21383,20816,21217,29920,284789.0,8955634.0
2013-07-29,21216,21283,20816,21217,16194,284789.0,8955634.0
2013-07-30,21049,22317,21049,21650,89109,290610.0,8955634.0
2013-07-31,21883,22350,21383,21417,103529,287476.0,8955634.0
2013-08-01,21550,22050,21149,21717,33788,291506.0,8955634.0
2013-08-02,21716,21817,21450,21450,12575,287924.0,8955634.0
2013-08-05,21516,22250,21516,22217,29563,298223.0,8955634.0
2013-08-06,22217,22651,21883,22384,49904,300462.0,8955634.0
2013-08-07,22350,22584,21616,22384,36014,300462.0,8955634.0
2013-08-08,22350,22584,22017,22484,17733,301805.0,8955634.0
2013-08-09,22517,22517,21983,22151,13217,297327.0,8955634.0
2013-08-12,21950,22484,21883,21950,9974,294640.0,8955634.0
2013-08-13,22083,22450,21683,22051,18489,295984.0,8955634.0
2013-08-14,21783,22150,21583,22151,53453,297327.0,8955634.0
2013-08-16,21950,22284,21750,22151,19787,297327.0,8955634.0
2013-08-19,22150,22250,21450,21684,30794,291058.0,8955634.0
2013-08-20,21550,21716,21249,21483,33050,288371.0,8955634.0
2013-08-21,21383,21650,21016,21483,59537,288371.0,8955634.0
2013-08-22,21183,21383,21083,21217,46922,284789.0,8955634.0
2013-08-23,21216,21249,21049,21150,53529,283894.0,8955634.0
2013-08-26,21149,21850,21149,21684,49086,291058.0,8955634.0
2013-08-27,21583,21850,21283,21684,35095,291058.0,8955634.0
2013-08-28,21283,21583,21083,21350,41472,286580.0,8955634.0
2013-08-29,21283,21483,20749,21350,127409,286580.0,8955634.0
2013-08-30,21350,21416,20983,21050,39079,282550.0,8955634.0
2013-09-02,21049,21483,20782,21050,29368,282550.0,8955634.0
2013-09-03,21249,21450,21083,21150,35964,283894.0,8955634.0
2013-09-04,21283,21683,21249,21684,49672,291058.0,8955634.0
2013-09-05,21883,21883,21316,21617,45118,290163.0,8955634.0
2013-09-06,21750,21850,21383,21617,40116,290163.0,8955634.0
2013-09-09,21616,21650,21016,21217,39800,284789.0,8955634.0
2013-09-10,21316,21316,20382,21183,73020,284341.0,8955634.0
2013-09-11,21016,21183,20415,20649,102734,277177.0,8955634.0
2013-09-12,20516,21716,20315,21717,107719,291506.0,8955634.0
2013-09-13,21416,21516,20849,21250,79278,285237.0,8955634.0
2013-09-16,21350,21350,20482,20616,74780,276729.0,8955634.0
2013-09-17,20549,20849,20482,20616,44216,276729.0,8955634.0
2013-09-23,20616,20916,20582,20816,40152,279416.0,8955634.0
2013-09-24,20616,21049,20616,21016,18759,282102.0,8955634.0
2013-09-25,21149,21183,20983,21116,21080,283446.0,8955634.0
2013-09-26,21016,21550,20983,21550,28883,289267.0,8955634.0
2013-09-27,21616,22117,21249,21483,63791,288371.0,8955634.0
2013-09-30,21583,21583,21083,21083,31596,282998.0,8955634.0
2013-10-01,20949,21583,20949,21217,46760,284789.0,8955634.0
2013-10-02,21583,21917,21316,21884,36179,293745.0,8955634.0
2013-10-04,21983,22017,21750,21884,32009,293745.0,8955634.0
2013-10-07,22050,22050,21350,21684,21952,291058.0,8955634.0
2013-10-08,21483,21850,21483,21517,5493,288819.0,8955634.0
2013-10-10,21516,21750,21450,21684,24430,291058.0,8955634.0
2013-10-11,21817,21817,21483,21684,23743,291058.0,8955634.0
2013-10-14,21716,21716,21416,21550,26179,289267.0,8955634.0
2013-10-15,21650,21950,21550,21884,21355,293745.0,8955634.0
2013-10-16,21950,21950,21683,21817,26613,292849.0,8955634.0
2013-10-17,21883,21883,21116,21350,30692,286580.0,8955634.0
2013-10-18,21350,21516,20983,21350,23271,286580.0,8955634.0
2013-10-21,21350,21483,21116,21350,26893,286580.0,8955634.0
2013-10-22,21183,21416,21083,21083,26240,282998.0,8955634.0
2013-10-23,21183,21249,20816,21016,39910,282102.0,8955634.0
2013-10-24,21249,21316,20949,21083,28638,282998.0,8955634.0
2013-10-25,21083,21616,21083,21283,21362,285685.0,8955634.0
2013-10-28,21249,21350,20716,21283,55802,285685.0,8955634.0
2013-10-29,21149,21283,20682,20883,40201,280311.0,8955634.0
2013-10-30,20882,21049,20716,21016,34339,282102.0,8955634.0
2013-10-31,20882,21249,20816,21116,21143,283446.0,8955634.0
2013-11-01,21316,21316,20749,21016,19000,282102.0,8955634.0
2013-11-04,21249,21283,21116,21183,21266,284341.0,8955634.0
2013-11-05,21283,21283,20949,21050,16972,282550.0,8955634.0
2013-11-06,21149,21183,20816,21016,21112,282102.0,8955634.0
2013-11-07,21216,21483,20916,21016,25625,282102.0,8955634.0
2013-11-08,20849,20916,20215,20416,82705,274042.0,8955634.0
2013-11-11,20482,20716,20048,20082,31919,269565.0,8955634.0
2013-11-12,19915,20215,19748,20149,11776,270460.0,8955634.0
2013-11-13,19982,20616,19982,20616,10850,276729.0,8955634.0
2013-11-14,20516,20849,20115,20116,24166,270012.0,8955634.0
2013-11-15,20315,20349,19782,19916,33088,267326.0,8955634.0
2013-11-18,19748,20115,19748,20016,15077,268669.0,8955634.0
2013-11-19,20015,20082,19648,20016,36740,268669.0,8955634.0
2013-11-20,19615,19882,18981,19148,54985,257027.0,8955634.0
2013-11-21,19215,19215,17480,17714,132399,237772.0,8955634.0
2013-11-22,17847,18214,17046,17914,116054,240459.0,8955634.0
2013-11-25,18014,18214,17780,18214,55256,244489.0,8955634.0
2013-11-26,18280,18614,18247,18581,91704,249414.0,8955634.0
2013-11-27,18681,18681,18014,18181,56037,244041.0,8955634.0
2013-11-28,18180,18514,17580,17947,65222,240907.0,8955634.0
2013-11-29,17780,18180,17780,18014,33481,241802.0,8955634.0
2013-12-02,18214,18214,17713,17747,27177,238220.0,8955634.0
2013-12-03,17747,17847,17480,17614,23361,236429.0,8955634.0
2013-12-04,17613,18647,17580,18414,63780,247175.0,8955634.0
2013-12-05,18447,18714,18347,18548,31483,248967.0,8955634.0
2013-12-06,18414,18747,18414,18548,21825,248967.0,8955634.0
2013-12-09,18547,18747,18047,18081,25512,242698.0,8955634.0
2013-12-10,18180,18180,17580,18081,21484,242698.0,8955634.0
2013-12-11,17880,18247,17747,18081,38797,242698.0,8955634.0
2013-12-12,17980,18247,17847,18081,13430,242698.0,8955634.0
2013-12-13,18014,18314,17780,18281,14222,245384.0,8955634.0
2013-12-16,18180,18481,18114,18214,8860,244489.0,8955634.0
2013-12-17,18114,18447,18014,18348,11802,246280.0,8955634.0
2013-12-18,18447,18647,18014,18148,26979,243593.0,8955634.0
2013-12-19,18314,18414,17880,17881,21693,240011.0,8955634.0
2013-12-20,18014,18114,17780,17881,17751,240011.0,8955634.0
2013-12-23,18047,18414,17913,18314,42654,245832.0,8955634.0
2013-12-24,18581,18581,18214,18348,13783,246280.0,8955634.0
2013-12-26,18447,18447,17913,18014,22450,241802.0,8955634.0
2013-12-27,18280,18280,17747,17947,23674,240907.0,8955634.0
2013-12-30,17880,18681,17847,18648,24695,250310.0,8955634.0
2014-01-02,18614,18681,18347,18448,22739,247623.0,8955634.0
2014-01-03,18280,18747,18247,18548,26040,248967.0,8955634.0
2014-01-06,18681,19215,18514,18581,37497,249414.0,8955634.0
2014-01-07,18581,18981,18581,18681,30085,250758.0,8955634.0
2014-01-08,18881,18881,18481,18648,12016,250310.0,8955634.0
2014-01-09,18647,19081,18547,18681,45069,250758.0,8955634.0
2014-01-10,18814,18914,18614,18781,20794,252101.0,8955634.0
2014-01-13,18814,18848,18581,18748,30897,251653.0,8955634.0
2014-01-14,18681,18714,17780,17814,101510,239115.0,8955634.0
2014-01-15,17847,18047,17813,17847,86233,239563.0,8955634.0
2014-01-16,17947,18180,17780,17781,74952,238668.0,8955634.0
2014-01-17,17813,19014,17780,19015,133385,255236.0,8955634.0
2014-01-20,19081,19215,18714,19082,29490,256131.0,8955634.0
2014-01-21,19081,19248,18948,19115,28930,256579.0,8955634.0
2014-01-22,19048,19348,18681,19148,59285,257027.0,8955634.0
2014-01-23,19348,19415,19114,19282,44041,258818.0,8955634.0
2014-01-24,19281,19448,18948,19449,34231,261057.0,8955634.0
2014-01-27,18981,19215,18781,19148,40633,257027.0,8955634.0
2014-01-28,19148,19481,18881,19449,37897,261057.0,8955634.0
2014-01-29,19481,19715,19315,19449,58565,261115.0,8957634.0
2014-02-03,19448,19481,19081,19248,48520,258428.0,8957634.0
2014-02-04,19181,19181,18381,18648,34709,250366.0,8957634.0
2014-02-05,18647,18981,18614,18981,36515,254845.0,8957634.0
2014-02-06,18981,19248,18747,18981,20293,254845.0,8957634.0
2014-02-07,19148,19248,18981,19115,9748,256636.0,8957634.0
2014-02-10,19348,19348,19081,19248,11778,258428.0,8957634.0
2014-02-11,19315,19715,19281,19615,30591,263354.0,8957634.0
2014-02-12,19615,20182,19548,19882,43474,266937.0,8957634.0
2014-02-13,20048,20182,19815,19949,29829,267833.0,8957634.0
2014-02-14,19982,20182,19848,19949,27163,267833.0,8957634.0
2014-02-17,20115,20115,19381,19615,24393,263354.0,8957634.0
2014-02-18,19548,19915,19548,19682,22101,264250.0,8957634.0
2014-02-19,19782,19848,19581,19682,10890,264250.0,8957634.0
2014-02-20,19782,20048,19715,19815,17433,266042.0,8957634.0
2014-02-21,20015,20415,19948,20283,33224,272312.0,8957634.0
2014-02-24,20516,20516,19948,20049,17910,269177.0,8957634.0
2014-02-25,19948,20449,19948,20283,19239,272312.0,8957634.0
2014-02-26,20249,20582,20115,20416,11900,274104.0,8957634.0
2014-02-27,20482,20482,20015,20283,32431,272312.0,8957634.0
2014-02-28,20249,20516,20015,20216,24379,271416.0,8957634.0
2014-03-03,20082,20782,20082,20683,52267,277687.0,8957634.0
2014-03-04,20682,20949,20582,20716,53043,278135.0,8957634.0
2014-03-05,21016,21016,20616,20616,39540,276791.0,8957634.0
2014-03-06,20782,20983,20616,20950,46204,281270.0,8957634.0
2014-03-07,21016,21316,20949,21217,65335,284853.0,8957634.0
2014-03-10,21283,21450,20616,20616,64888,276791.0,8957634.0
2014-03-11,20749,21616,20616,21617,31097,290227.0,8957634.0
2014-03-12,21817,21850,20949,20950,107381,281270.0,8957634.0
2014-03-13,21283,21550,20249,20416,64960,274104.0,8957634.0
2014-03-14,20249,20816,20249,20549,24020,275895.0,8957634.0
2014-03-17,20349,20649,20349,20483,15930,274999.0,8957634.0
2014-03-18,20649,20816,19848,19882,67792,266937.0,8957634.0
2014-03-19,20015,20115,19615,19949,40854,267833.0,8957634.0
2014-03-20,19982,21049,19982,20483,65441,274999.0,8957634.0
2014-03-21,20482,20882,19815,20483,80553,274999.0,8957634.0
2014-03-24,20449,20849,20315,20583,40119,276343.0,8957634.0
2014-03-25,20482,20782,20482,20750,37313,278582.0,8957634.0
2014-03-26,20949,21516,20949,21350,93157,286644.0,8957634.0
2014-03-27,21400,21400,20600,21200,33825,189902.0,8957634.0
2014-03-28,21250,21350,21000,21050,23340,188558.0,8957634.0
2014-03-31,21300,21450,21100,21400,30223,191693.0,8957634.0
2014-04-01,21250,21550,21200,21300,43057,190798.0,8957634.0
2014-04-02,21300,21600,21200,21600,35878,193485.0,8957634.0
2014-04-03,21650,22000,21550,21850,34211,195724.0,8957634.0
2014-04-04,21900,22200,21800,21950,41116,196620.0,8957634.0
2014-04-07,21950,22400,21950,22250,33169,199307.0,8957634.0
2014-04-08,22150,22150,21550,21750,20311,194829.0,8957634.0
2014-04-09,21850,21950,21600,21800,7989,195276.0,8957634.0
2014-04-10,21700,22200,21700,21950,11028,196620.0,8957634.0
2014-04-11,21850,22000,21600,21600,20610,193485.0,8957634.0
2014-04-14,21500,22000,21500,21500,12276,192589.0,8957634.0
2014-04-15,21500,22600,21450,22350,154268,300305.0,13436451.0
2014-04-16,22400,22800,22150,22800,62953,306351.0,13436451.0
2014-04-17,22750,22850,22450,22600,51305,303664.0,13436451.0
2014-04-18,22600,23500,22400,23200,270274,311726.0,13436451.0
2014-04-21,23250,24000,23250,24000,94701,322475.0,13436451.0
2014-04-22,24000,24300,23600,23900,53343,321131.0,13436451.0
2014-04-23,23800,24200,23600,23800,27456,319788.0,13436451.0
2014-04-24,23800,24200,23450,23800,31997,319788.0,13436451.0
2014-04-25,23900,24250,23650,23700,46239,318444.0,13436451.0
2014-04-28,23900,24100,23600,24000,22423,322475.0,13436451.0
2014-04-29,24250,24250,23600,23850,50782,320459.0,13436451.0
2014-04-30,24100,24600,23900,24600,53381,330537.0,13436451.0
2014-05-02,24650,24950,24050,24150,47725,324490.0,13436451.0
2014-05-07,24350,24350,23500,23550,38358,316428.0,13436451.0
2014-05-08,23850,23850,23100,23200,33015,311726.0,13436451.0
2014-05-09,23200,23850,23100,23400,21006,314413.0,13436451.0
2014-05-12,23650,23850,23300,23350,30391,313741.0,13436451.0
2014-05-13,23500,23500,22950,23200,26989,311726.0,13436451.0
2014-05-14,23200,23550,22900,23300,24191,313069.0,13436451.0
2014-05-15,23200,23300,22200,22450,117712,301648.0,13436451.0
2014-05-16,22600,23150,22500,23150,95871,311054.0,13436451.0
2014-05-19,22950,23250,22500,22600,47986,303664.0,13436451.0
2014-05-20,22550,22900,21900,22250,92614,298961.0,13436451.0
2014-05-21,22250,22700,22150,22300,44205,299633.0,13436451.0
2014-05-22,22450,22600,22150,22300,52304,299633.0,13436451.0
2014-05-23,22450,22950,22300,22950,34647,308367.0,13436451.0
2014-05-26,22700,23650,22700,23100,69173,310382.0,13436451.0
2014-05-27,23400,23500,22900,23450,71917,315085.0,13436451.0
2014-05-28,23550,23550,22900,23050,73070,309710.0,13436451.0
2014-05-29,23200,24100,23100,23900,83644,321131.0,13436451.0
2014-05-30,23700,24200,23650,23800,52992,319788.0,13436451.0
2014-06-02,24050,24250,23500,23500,28425,315757.0,13436451.0
2014-06-03,23500,23850,23300,23650,22909,317772.0,13436451.0
2014-06-05,23550,23850,23200,23450,19618,315085.0,13436451.0
2014-06-09,23350,23500,23100,23450,21019,315085.0,13436451.0
2014-06-10,23500,23800,23250,23750,10265,319116.0,13436451.0
2014-06-11,23650,24000,23450,23950,40950,321803.0,13436451.0
2014-06-12,24000,24000,23600,23600,27534,317100.0,13436451.0
2014-06-13,23600,23700,23350,23500,20539,315757.0,13436451.0
2014-06-16,23500,23750,23300,23350,22525,313741.0,13436451.0
2014-06-17,24000,24100,23650,23700,58855,318444.0,13436451.0
2014-06-18,23950,24250,23750,24200,67676,325162.0,13436451.0
2014-06-19,24300,24650,24100,24550,65677,329865.0,13436451.0
2014-06-20,24500,24650,24350,24400,27409,327849.0,13436451.0
2014-06-23,24400,24650,23900,23950,25406,321803.0,13436451.0
2014-06-24,23900,24450,23800,24450,26825,328521.0,13436451.0
2014-06-25,24500,24600,24150,24500,35121,329193.0,13436451.0
2014-06-26,24650,24700,24200,24400,18158,327849.0,13436451.0
2014-06-27,24300,24450,24200,24400,19857,327849.0,13436451.0
2014-06-30,24450,24550,24000,24150,16945,324490.0,13436451.0
2014-07-01,24200,24650,24050,24400,55867,327849.0,13436451.0
2014-07-02,24600,24800,24200,24550,57955,329865.0,13436451.0
2014-07-03,24600,24950,24350,24500,30023,329193.0,13436451.0
2014-07-04,24700,24700,24300,24450,21498,328521.0,13436451.0
2014-07-07,24450,24500,23750,23800,39226,319788.0,13436451.0
2014-07-08,23850,24400,23650,24200,39356,325162.0,13436451.0
2014-07-09,24000,24600,24000,24450,33751,328521.0,13436451.0
2014-07-10,24300,24800,24300,24450,35363,328521.0,13436451.0
2014-07-11,24450,24600,23950,23950,24641,321803.0,13436451.0
2014-07-14,24000,24150,23550,23700,38640,318444.0,13436451.0
2014-07-15,23850,24250,23700,24250,34507,325834.0,13436451.0
2014-07-16,24200,24350,23750,24350,57605,327178.0,13436451.0
2014-07-17,24300,25350,24250,25250,85086,339270.0,13436451.0
2014-07-18,25250,26100,25150,25800,160610,346660.0,13436451.0
2014-07-21,26050,26100,25150,25300,124178,339942.0,13436451.0
2014-07-22,25300,25950,25200,25450,46369,341958.0,13436451.0
2014-07-23,25450,25750,24950,25250,72475,339270.0,13436451.0
2014-07-24,25400,26450,25250,26300,80586,353379.0,13436451.0
2014-07-25,26600,27100,26100,27000,95306,362784.0,13436451.0
2014-07-28,27200,27250,25800,25950,276895,348676.0,13436451.0
2014-07-29,26100,26250,25500,25550,198640,343301.0,13436451.0
2014-07-30,25700,26850,25650,25950,113393,348676.0,13436451.0
2014-07-31,26050,26350,25200,26250,76150,352707.0,13436451.0
2014-08-01,25700,26750,25650,26450,58304,355394.0,13436451.0
2014-08-04,26300,27650,26300,27150,72616,364800.0,13436451.0
2014-08-05,27300,27600,26750,27350,285349,367487.0,13436451.0
2014-08-06,27550,27600,26900,27350,42705,367487.0,13436451.0
2014-08-07,27500,27950,27150,27500,72669,369502.0,13436451.0
2014-08-08,27500,27800,27150,27650,34360,371518.0,13436451.0
2014-08-11,27650,27950,27050,27400,45936,368159.0,13436451.0
2014-08-12,27150,27650,27050,27150,32699,364800.0,13436451.0
2014-08-13,27300,28400,27300,28350,111278,380923.0,13436451.0
2014-08-14,28350,28750,28100,28100,29495,377564.0,13436451.0
2014-08-18,28000,28450,27550,27900,29394,374877.0,13436451.0
2014-08-19,28050,28200,27500,27600,24426,370846.0,13436451.0
2014-08-20,27700,27700,27100,27150,51242,364800.0,13436451.0
2014-08-21,27400,28200,27200,27850,125732,374205.0,13436451.0
2014-08-22,27850,28700,27800,28450,111310,382267.0,13436451.0
2014-08-25,28350,29150,28350,28750,112175,386298.0,13436451.0
2014-08-26,28450,28950,28450,28600,42060,384282.0,13436451.0
2014-08-27,28900,28900,28000,28000,47717,376221.0,13436451.0
2014-08-28,28000,28150,27150,27300,90321,366815.0,13436451.0
2014-08-29,27300,28300,27200,27700,63195,372190.0,13436451.0
2014-09-01,27500,27900,27400,27700,21612,372190.0,13436451.0
2014-09-02,27700,28350,27250,27900,20485,374877.0,13436451.0
2014-09-03,28200,28350,27600,28300,31220,380252.0,13436451.0
2014-09-04,28300,28300,27450,27600,45192,370846.0,13436451.0
2014-09-05,27800,27800,27250,27400,26820,368159.0,13436451.0
2014-09-11,27600,27900,26750,27900,51467,374877.0,13436451.0
2014-09-12,27650,27950,27200,27900,25432,374877.0,13436451.0
2014-09-15,27600,27700,27300,27700,18156,372190.0,13436451.0
2014-09-16,27450,27700,27200,27200,21137,365471.0,13436451.0
2014-09-17,27400,28000,27400,27950,26109,375549.0,13436451.0
2014-09-18,27950,28000,27050,27200,49214,365471.0,13436451.0
2014-09-19,27350,27550,27200,27250,20670,366143.0,13436451.0
2014-09-22,27200,27500,27100,27350,20037,367487.0,13436451.0
2014-09-23,27150,27700,27150,27450,25888,368831.0,13436451.0
2014-09-24,27650,28000,27250,28000,38320,376221.0,13436451.0
2014-09-25,28000,28050,27250,27600,27641,370846.0,13436451.0
2014-09-26,27350,27550,27100,27300,21216,366815.0,13436451.0
2014-09-29,27200,27450,27150,27400,16720,368159.0,13436451.0
2014-09-30,27450,28350,27100,28350,45679,380923.0,13436451.0
2014-10-01,28500,29100,28500,28900,235696,388313.0,13436451.0
2014-10-02,29100,29250,28750,29250,80255,393016.0,13436451.0
2014-10-06,29300,29700,29300,29550,99836,397047.0,13436451.0
2014-10-07,29800,30250,29750,29950,111796,402422.0,13436451.0
2014-10-08,30200,31100,30000,31000,153394,416530.0,13436451.0
2014-10-10,31150,31350,30650,30800,97160,413843.0,13436451.0
2014-10-13,30500,30500,29150,30000,79028,403094.0,13436451.0
2014-10-14,30250,30900,30000,30850,108464,414515.0,13436451.0
2014-10-15,31200,31600,30500,30800,308444,413843.0,13436451.0
2014-10-16,31150,31350,30500,31000,89534,416530.0,13436451.0
2014-10-17,31200,31200,29900,30150,75259,405109.0,13436451.0
2014-10-20,30150,30400,29500,29950,43259,402422.0,13436451.0
2014-10-21,30100,31650,30050,31450,100026,422576.0,13436451.0
2014-10-22,31600,33500,31350,33300,248023,447434.0,13436451.0
2014-10-23,33350,33800,32800,33600,57857,451465.0,13436451.0
2014-10-24,33250,33550,32500,32500,43970,436685.0,13436451.0
2014-10-27,32250,32300,31650,31800,63693,427279.0,13436451.0
2014-10-28,32100,33450,31900,32900,133534,442059.0,13436451.0
2014-10-29,32900,33600,31700,32200,36333,432654.0,13436451.0
2014-10-30,32200,32400,31300,31850,51399,427951.0,13436451.0
2014-10-31,32200,33350,31900,33000,58889,443403.0,13436451.0
2014-11-03,33000,33600,32350,32700,51615,439372.0,13436451.0
2014-11-04,32500,32850,31350,31950,41991,429295.0,13436451.0
2014-11-05,31950,31950,31150,31750,47995,426607.0,13436451.0
2014-11-06,31450,31850,30500,30800,59439,413843.0,13436451.0
2014-11-07,30800,31500,30650,31500,27750,423248.0,13436451.0
2014-11-10,31600,31900,31150,31500,44127,423248.0,13436451.0
2014-11-11,31550,33050,31550,33050,55501,444075.0,13436451.0
2014-11-12,33500,38000,33150,36850,580575,495133.0,13436451.0
2014-11-13,36650,36850,34950,34950,87271,469604.0,13436451.0
2014-11-14,34950,35250,33750,34500,73498,463558.0,13436451.0
2014-11-17,34350,35150,33500,35000,87831,470276.0,13436451.0
2014-11-18,34700,37800,33800,37500,189262,503867.0,13436451.0
2014-11-19,37300,39600,36250,38000,347192,510585.0,13436451.0
2014-11-20,37650,38650,37650,38450,74410,516632.0,13436451.0
2014-11-21,38500,38700,37600,38000,31639,510585.0,13436451.0
2014-11-24,38150,38450,37100,38000,36209,510585.0,13436451.0
2014-11-25,37550,38100,36800,37400,58487,502523.0,13436451.0
2014-11-26,37350,38000,36400,38000,63167,510585.0,13436451.0
2014-11-27,37600,39000,37550,38000,54051,510585.0,13436451.0
2014-11-28,38300,38850,37850,38350,33930,515288.0,13436451.0
2014-12-01,38400,38550,37500,38300,28944,514616.0,13436451.0
2014-12-02,38450,38450,37700,38350,37512,515288.0,13436451.0
2014-12-03,39000,39800,38500,39650,73714,532755.0,13436451.0
2014-12-04,40150,40150,39200,40000,83290,537458.0,13436451.0
2014-12-05,39650,40300,39400,39400,51671,529396.0,13436451.0
2014-12-08,39850,40100,39300,39750,23316,534099.0,13436451.0
2014-12-09,39750,40000,38800,39000,36426,524022.0,13436451.0
2014-12-10,39550,40500,39100,40500,47244,544176.0,13436451.0
2014-12-11,40150,41850,40000,41700,74063,560300.0,13436451.0
2014-12-12,42600,42600,40700,40700,49576,546864.0,13436451.0
2014-12-15,40100,42750,40050,42000,46205,564331.0,13436451.0
2014-12-16,41750,43500,41750,42550,53311,571721.0,13436451.0
2014-12-17,42600,42900,40950,41000,85487,550894.0,13436451.0
2014-12-18,41000,41500,40200,40600,77763,545520.0,13436451.0
2014-12-19,40950,42400,40750,41500,67156,557613.0,13436451.0
2014-12-22,41250,42350,41200,42050,58476,565003.0,13436451.0
2014-12-23,42500,42500,41400,41800,78598,561644.0,13436451.0
2014-12-24,41550,42800,41550,41850,67971,562315.0,13436451.0
2014-12-26,42400,42500,41650,42000,42510,564331.0,13436451.0
2014-12-29,42000,44100,42000,43250,119814,581127.0,13436451.0
2014-12-30,43800,43800,42300,42800,40416,575080.0,13436451.0
2015-01-02,43300,45300,43250,45300,141999,608671.0,13436451.0
2015-01-05,45900,45900,44050,45650,75847,613374.0,13436451.0
2015-01-06,45100,45600,44350,44600,95442,599266.0,13436451.0
2015-01-07,44600,44600,42900,43500,120830,584486.0,13436451.0
2015-01-08,44000,44150,43050,43500,100616,584486.0,13436451.0
2015-01-09,43500,46400,43250,45400,80347,610015.0,13436451.0
2015-01-12,44950,46950,44950,46200,57188,620764.0,13436451.0
2015-01-13,46050,46400,45000,45800,41779,615389.0,13436451.0
2015-01-14,45000,45500,44250,45050,63993,605312.0,13436451.0
2015-01-15,45050,45150,44250,45050,18964,605312.0,13436451.0
2015-01-16,45100,45600,44050,44850,27595,602625.0,13436451.0
2015-01-19,45150,45600,44550,44950,28071,603968.0,13436451.0
2015-01-20,44950,45050,44050,44950,36533,603968.0,13436451.0
2015-01-21,45000,45450,44300,44900,31660,603297.0,13436451.0
2015-01-22,44600,44700,43200,43900,97925,589860.0,13436451.0
2015-01-23,43850,44750,43500,44100,51379,592547.0,13436451.0
2015-01-26,44150,44800,43300,44200,45606,593891.0,13436451.0
2015-01-27,44500,46000,44200,45600,55563,612702.0,13436451.0
2015-01-28,45350,46250,44800,45700,61014,614046.0,13436451.0
2015-01-29,45550,48750,45300,47950,126750,644278.0,13436451.0
2015-01-30,48100,48200,46800,47500,79053,638231.0,13436451.0
2015-02-02,47800,47800,46050,46400,64055,623451.0,13436451.0
2015-02-03,46400,48000,46300,47000,60729,631513.0,13436451.0
2015-02-04,47500,47500,45800,45800,53844,615389.0,13436451.0
2015-02-05,45950,46550,45500,45900,24539,616733.0,13436451.0
2015-02-06,45500,46400,44950,45650,41218,613374.0,13436451.0
2015-02-09,45650,47050,45650,46550,29607,625467.0,13436451.0
2015-02-10,46600,46750,43900,45450,76522,610687.0,13436451.0
2015-02-11,44950,45300,43650,43900,67653,589860.0,13436451.0
2015-02-12,43950,45550,43350,43500,78316,584486.0,13436451.0
2015-02-13,44000,44550,43500,43900,46838,589860.0,13436451.0
2015-02-16,44200,44500,42550,43450,75015,583814.0,13436451.0
2015-02-17,43000,43450,41500,41600,88124,558956.0,13436451.0
2015-02-23,41800,43850,41500,43650,69502,586501.0,13436451.0
2015-02-24,43700,46150,43700,46150,148728,620092.0,13436451.0
2015-02-25,46500,47150,46050,46650,166531,626810.0,13436451.0
2015-02-26,46900,46900,44850,44900,75117,603297.0,13436451.0
2015-02-27,45450,45750,44700,45400,51495,610015.0,13436451.0
2015-03-02,45800,46000,44600,45450,33441,610687.0,13436451.0
2015-03-03,45450,46400,44850,46100,75956,619420.0,13436451.0
2015-03-04,46400,46700,45500,46200,51769,620764.0,13436451.0
2015-03-05,46300,48300,46200,47750,113521,641591.0,13436451.0
2015-03-06,48350,48600,47400,47400,49851,636888.0,13436451.0
2015-03-09,47950,48250,46850,47150,37065,633529.0,13436451.0
2015-03-10,47150,47600,45800,46600,65501,626139.0,13436451.0
2015-03-11,46350,46350,45550,45700,36897,614046.0,13436451.0
2015-03-12,45500,46500,44850,45900,44890,616733.0,13436451.0
2015-03-13,45750,46400,45200,45800,28546,615389.0,13436451.0
2015-03-16,45400,45900,44700,45200,40251,607328.0,13436451.0
2015-03-17,45200,46800,44950,45500,70068,611359.0,13436451.0
2015-03-18,46000,46000,45000,45000,40684,604640.0,13436451.0
2015-03-19,46050,46200,44900,45150,58849,606656.0,13436451.0
