오텍(067170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-02-04,6200,6240,5450,6150,69316,70284.0,11428214.0
2014-02-05,6150,6240,6070,6070,40189,69369.0,11428214.0
2014-02-06,6030,6130,6030,6120,34145,69941.0,11428214.0
2014-02-07,6270,6500,6250,6300,113294,71998.0,11428214.0
2014-02-10,6330,6400,6300,6320,63039,72226.0,11428214.0
2014-02-11,6450,6450,6330,6350,55247,72569.0,11428214.0
2014-02-12,6410,6410,6310,6350,29967,72569.0,11428214.0
2014-02-13,6370,6490,6330,6390,49050,73026.0,11428214.0
2014-02-14,6420,6640,6420,6640,145256,75883.0,11428214.0
2014-02-17,6640,7010,6590,7000,218012,79997.0,11428214.0
2014-02-18,6930,7020,6900,7010,113555,80112.0,11428214.0
2014-02-19,7080,7110,6940,6970,77609,79655.0,11428214.0
2014-02-20,6970,7030,6820,6820,75632,77940.0,11428214.0
2014-02-21,6820,6950,6820,6900,33748,78855.0,11428214.0
2014-02-24,6950,7040,6950,7030,76851,80340.0,11428214.0
2014-02-25,7010,7140,6970,7130,86951,81483.0,11428214.0
2014-02-26,7130,7170,6980,7050,84395,80569.0,11428214.0
2014-02-27,7050,7160,6970,7050,83170,80569.0,11428214.0
2014-02-28,7120,7120,7000,7050,129806,80569.0,11428214.0
2014-03-03,7050,7160,7000,7070,125009,80797.0,11428214.0
2014-03-04,7040,7110,6980,7030,74506,80340.0,11428214.0
2014-03-05,7190,7190,6970,7030,58966,80340.0,11428214.0
2014-03-06,7020,7150,6970,7080,82528,80912.0,11428214.0
2014-03-07,7080,7420,7080,7310,274658,83540.0,11428214.0
2014-03-10,7290,7410,7280,7340,77250,83883.0,11428214.0
2014-03-11,7360,7410,7320,7370,82365,84226.0,11428214.0
2014-03-12,7450,7570,7270,7380,207040,84340.0,11428214.0
2014-03-13,7390,7430,7160,7270,100979,83083.0,11428214.0
2014-03-14,7160,7250,7120,7130,82631,81483.0,11428214.0
2014-03-17,7100,7170,6800,6850,195069,78283.0,11428214.0
2014-03-18,6920,7110,6850,7030,93951,80340.0,11428214.0
2014-03-19,7080,7150,6990,7110,53201,81255.0,11428214.0
2014-03-20,7120,7180,7050,7080,28161,80912.0,11428214.0
2014-03-21,7170,7320,7080,7300,108148,83426.0,11428214.0
2014-03-24,7340,7390,7250,7300,63041,83426.0,11428214.0
2014-03-25,7250,7300,7170,7290,38569,83312.0,11428214.0
2014-03-26,7300,7320,7210,7280,47563,83197.0,11428214.0
2014-03-27,7280,7280,7200,7270,46192,83083.0,11428214.0
2014-03-28,7270,7450,7240,7450,79948,85140.0,11428214.0
2014-03-31,7560,7560,7390,7450,86920,85140.0,11428214.0
2014-04-01,7400,7480,7370,7450,44177,85140.0,11428214.0
2014-04-02,7530,7530,7380,7400,56764,84569.0,11428214.0
2014-04-03,7380,7490,7330,7370,64532,84226.0,11428214.0
2014-04-04,7360,7450,7290,7380,48743,84340.0,11428214.0
2014-04-07,7400,7440,7300,7320,60097,83655.0,11428214.0
2014-04-08,7330,7360,7030,7080,113738,80912.0,11428214.0
2014-04-09,7080,7210,7010,7080,44054,80912.0,11428214.0
2014-04-10,7090,7180,7050,7090,62236,81026.0,11428214.0
2014-04-11,7050,7110,6950,7110,84524,81255.0,11428214.0
2014-04-14,7080,7290,7050,7130,60145,81483.0,11428214.0
2014-04-15,7200,7310,7110,7270,85522,83083.0,11428214.0
2014-04-16,7290,7310,7210,7300,59148,83426.0,11428214.0
2014-04-17,7330,7520,7240,7410,156211,84683.0,11428214.0
2014-04-18,7400,7540,7390,7410,109069,84683.0,11428214.0
2014-04-21,7490,7530,7420,7430,76094,84912.0,11428214.0
2014-04-22,7430,7450,7340,7340,49859,83883.0,11428214.0
2014-04-23,7410,7470,7340,7380,93715,84340.0,11428214.0
2014-04-24,7330,7400,7200,7260,43731,82969.0,11428214.0
2014-04-25,7230,7300,7150,7230,73637,82626.0,11428214.0
2014-04-28,7230,7250,7130,7200,36874,82283.0,11428214.0
2014-04-29,7280,7280,7150,7250,18945,82855.0,11428214.0
2014-04-30,7240,7430,7220,7350,81675,83997.0,11428214.0
2014-05-02,7350,7430,7340,7340,41783,83883.0,11428214.0
2014-05-07,7290,7350,7260,7300,43138,83426.0,11428214.0
2014-05-08,7260,7660,7260,7630,299380,87197.0,11428214.0
2014-05-09,7690,7930,7690,7810,370126,89254.0,11428214.0
2014-05-12,7810,7820,7550,7740,243084,88454.0,11428214.0
2014-05-13,7730,7800,7550,7730,202647,88340.0,11428214.0
2014-05-14,7450,7470,7270,7320,415016,83655.0,11428214.0
2014-05-15,7300,7340,7070,7110,283253,81255.0,11428214.0
2014-05-16,7200,7580,7070,7140,410848,81597.0,11428214.0
2014-05-19,7100,7140,6800,6860,237107,78398.0,11428214.0
2014-05-20,6890,7070,6780,6910,188008,78969.0,11428214.0
2014-05-21,6870,6990,6830,6830,103754,78055.0,11428214.0
2014-05-22,6840,6920,6810,6880,71031,78626.0,11428214.0
2014-05-23,6920,7060,6840,6940,111454,79312.0,11428214.0
2014-05-26,7030,7060,6900,7050,68447,80569.0,11428214.0
2014-05-27,7020,7180,6930,7130,87015,81483.0,11428214.0
2014-05-28,7100,7140,6990,7020,48878,80226.0,11428214.0
2014-05-29,7060,7060,6850,6850,54816,78283.0,11428214.0
2014-05-30,6870,6940,6560,6660,136832,76112.0,11428214.0
2014-06-02,6630,6720,6410,6530,105887,74626.0,11428214.0
2014-06-03,6430,6580,6250,6360,134590,72683.0,11428214.0
2014-06-05,6260,6540,6260,6440,100950,73598.0,11428214.0
2014-06-09,6470,6770,6380,6750,114344,77140.0,11428214.0
2014-06-10,6800,6800,6550,6790,76225,77598.0,11428214.0
2014-06-11,6820,6900,6740,6770,150872,77369.0,11428214.0
2014-06-12,6790,6790,6650,6660,38601,76112.0,11428214.0
2014-06-13,6600,6770,6550,6720,33550,76798.0,11428214.0
2014-06-16,6760,6780,6630,6660,37787,76112.0,11428214.0
2014-06-17,6800,6870,6590,6600,73628,75426.0,11428214.0
2014-06-18,6660,6670,6540,6540,36208,74741.0,11428214.0
2014-06-19,6600,6620,6410,6440,39276,73598.0,11428214.0
2014-06-20,6450,6530,6320,6410,48244,73255.0,11428214.0
2014-06-23,6390,6520,6390,6390,50396,73026.0,11428214.0
2014-06-24,6350,6500,6330,6370,29283,72798.0,11428214.0
2014-06-25,6370,6460,6270,6310,35735,72112.0,11428214.0
2014-06-26,6320,6450,6280,6310,45618,72112.0,11428214.0
2014-06-27,6310,6440,6310,6420,20245,73369.0,11428214.0
2014-06-30,6500,6500,6380,6440,30994,73598.0,11428214.0
2014-07-01,6440,7000,6440,6980,317862,79769.0,11428214.0
2014-07-02,6980,7320,6980,7300,363610,83426.0,11428214.0
2014-07-03,7200,7460,7100,7320,409010,83655.0,11428214.0
2014-07-04,7500,7560,7320,7400,286479,84569.0,11428214.0
2014-07-07,7410,7470,7360,7430,153450,84912.0,11428214.0
2014-07-08,7430,7740,7410,7720,325660,88226.0,11428214.0
2014-07-09,7930,8330,7900,8290,1032998,94740.0,11428214.0
2014-07-10,8290,8450,8180,8350,269337,95426.0,11428214.0
2014-07-11,8380,8380,8160,8350,224422,95426.0,11428214.0
2014-07-14,8310,8640,8300,8500,303196,97140.0,11428214.0
2014-07-15,8500,8510,8100,8160,217940,93254.0,11428214.0
2014-07-16,8060,8150,7780,8090,397443,92454.0,11428214.0
2014-07-17,8090,8210,7950,8060,158341,92111.0,11428214.0
2014-07-18,8000,8340,7950,8290,276465,94740.0,11428214.0
2014-07-21,8350,8460,8120,8150,143964,93140.0,11428214.0
2014-07-22,8080,8110,7700,7810,331756,89254.0,11428214.0
2014-07-23,7860,7920,7640,7640,155681,87312.0,11428214.0
2014-07-24,7570,7720,7390,7400,242584,84569.0,11428214.0
2014-07-25,7490,7700,7350,7700,241908,87997.0,11428214.0
2014-07-28,7580,7710,7140,7300,352316,83426.0,11428214.0
2014-07-29,7240,7310,7090,7130,216880,81483.0,11428214.0
2014-07-30,7130,7330,6970,7300,162375,83426.0,11428214.0
2014-07-31,7440,7440,7090,7340,236641,83883.0,11428214.0
2014-08-01,7310,7640,7200,7450,319980,85140.0,11428214.0
2014-08-04,7450,7780,7400,7750,284264,88569.0,11428214.0
2014-08-05,7740,7860,7630,7740,226069,88454.0,11428214.0
2014-08-06,7670,7830,7600,7740,116580,88454.0,11428214.0
2014-08-07,7700,7800,7530,7750,108033,88569.0,11428214.0
2014-08-08,7750,7800,7550,7660,82619,87540.0,11428214.0
2014-08-11,7600,7650,7240,7260,143544,82969.0,11428214.0
2014-08-12,7310,7390,7130,7290,85852,83312.0,11428214.0
2014-08-13,7240,7340,6900,7070,157547,80797.0,11428214.0
2014-08-14,7010,7280,7000,7080,113058,80912.0,11428214.0
2014-08-18,7230,7510,7200,7420,381854,84797.0,11428214.0
2014-08-19,7470,7470,7250,7280,157729,83197.0,11428214.0
2014-08-20,7300,7720,7300,7700,478344,87997.0,11428214.0
2014-08-21,7680,7760,7580,7700,165680,87997.0,11428214.0
2014-08-22,7750,7760,7570,7640,152818,87312.0,11428214.0
2014-08-25,7570,7640,7120,7120,352709,81369.0,11428214.0
2014-08-26,7110,7260,6900,7200,207365,82283.0,11428214.0
2014-08-27,7200,7260,7050,7150,165550,81712.0,11428214.0
2014-08-28,7130,7160,7040,7040,81375,80455.0,11428214.0
2014-08-29,7050,7070,6790,6790,295105,77598.0,11428214.0
2014-09-01,6750,6780,6520,6630,191544,75769.0,11428214.0
2014-09-02,6630,6780,6630,6670,67932,76226.0,11428214.0
2014-09-03,6650,6750,6640,6670,87895,76226.0,11428214.0
2014-09-04,6680,6740,6500,6560,128245,74969.0,11428214.0
2014-09-05,6560,6670,6500,6530,85596,74626.0,11428214.0
2014-09-11,6530,6640,6530,6560,50293,74969.0,11428214.0
2014-09-12,6560,6610,6440,6470,81043,73941.0,11428214.0
2014-09-15,6400,6530,6370,6510,67156,74398.0,11428214.0
2014-09-16,6490,6950,6490,6860,184224,78398.0,11428214.0
2014-09-17,6870,6930,6730,6800,113215,77712.0,11428214.0
2014-09-18,6870,6890,6680,6720,120284,76798.0,11428214.0
2014-09-19,7110,7480,6970,6980,534621,79769.0,11428214.0
2014-09-22,7040,7070,6910,6910,105884,78969.0,11428214.0
2014-09-23,6880,7040,6750,6970,148778,79655.0,11428214.0
2014-09-24,6920,7050,6910,6980,96350,79769.0,11428214.0
2014-09-25,7000,7130,6980,7010,102063,80112.0,11428214.0
2014-09-26,6940,7240,6900,7110,137842,81255.0,11428214.0
2014-09-29,7120,7410,7060,7190,256186,82169.0,11428214.0
2014-09-30,7200,7210,7080,7100,30115,81140.0,11428214.0
2014-10-01,7100,7130,6860,6880,108532,78626.0,11428214.0
2014-10-02,6800,7010,6800,6960,73672,79540.0,11428214.0
2014-10-06,6970,7030,6810,6850,50447,78283.0,11428214.0
2014-10-07,7000,7040,6860,6860,51414,78398.0,11428214.0
2014-10-08,6820,6930,6790,6900,31657,78855.0,11428214.0
2014-10-10,6910,6910,6610,6630,63765,75769.0,11428214.0
2014-10-13,6530,6540,6290,6330,125469,72341.0,11428214.0
2014-10-14,6200,6680,6200,6300,111808,71998.0,11428214.0
2014-10-15,6160,6400,6160,6360,207555,72683.0,11428214.0
2014-10-16,6360,6360,6160,6250,90554,71426.0,11428214.0
2014-10-17,6250,6390,6170,6280,98139,71769.0,11428214.0
2014-10-20,6290,6340,6150,6200,204278,70855.0,11428214.0
2014-10-21,6220,6250,5980,6030,306706,68912.0,11428214.0
2014-10-22,6090,6180,6040,6140,81696,70169.0,11428214.0
2014-10-23,6150,6200,6010,6040,104312,69026.0,11428214.0
2014-10-24,6060,6110,5880,5970,203947,68226.0,11428214.0
2014-10-27,6000,6190,5920,6060,146214,69255.0,11428214.0
2014-10-28,6170,6190,6030,6110,49058,69826.0,11428214.0
2014-10-29,6170,6190,6090,6180,79103,70626.0,11428214.0
2014-10-30,6230,6230,6070,6070,47340,69369.0,11428214.0
2014-10-31,6070,6100,5990,6100,60786,69712.0,11428214.0
2014-11-03,6100,6150,6000,6050,66432,69141.0,11428214.0
2014-11-04,6060,6100,5840,5880,110066,67198.0,11428214.0
2014-11-05,5970,6010,5880,5940,55465,67884.0,11428214.0
2014-11-06,5980,6060,5930,5930,56590,67769.0,11428214.0
2014-11-07,5930,6130,5930,6130,60426,70055.0,11428214.0
2014-11-10,6170,6190,6100,6150,20772,70284.0,11428214.0
2014-11-11,6170,6240,6140,6190,47999,70741.0,11428214.0
2014-11-12,6160,6240,6150,6220,79168,71083.0,11428214.0
2014-11-13,6180,6290,6160,6170,61600,70512.0,11428214.0
2014-11-14,6170,6200,6060,6110,37088,69826.0,11428214.0
2014-11-17,6190,6190,5970,6170,147419,70512.0,11428214.0
2014-11-18,6170,6190,6080,6150,58703,70284.0,11428214.0
2014-11-19,6160,6200,6070,6090,42559,69598.0,11428214.0
2014-11-20,6060,6110,5980,6000,98212,68569.0,11428214.0
2014-11-21,5960,6030,5950,5990,104431,68455.0,11428214.0
2014-11-24,6000,6050,5960,5960,88643,68112.0,11428214.0
2014-11-25,5960,6020,5950,5970,41877,68226.0,11428214.0
2014-11-26,5960,6050,5960,5980,47931,68341.0,11428214.0
2014-11-27,5990,6020,5950,5990,58155,68455.0,11428214.0
2014-11-28,6000,6010,5950,5980,42052,68341.0,11428214.0
2014-12-01,5990,5990,5790,5810,94544,66398.0,11428214.0
2014-12-02,5780,5880,5690,5730,79850,65484.0,11428214.0
2014-12-03,5730,5830,5710,5750,40939,65712.0,11428214.0
2014-12-04,5780,5890,5750,5830,52682,66626.0,11428214.0
2014-12-05,5820,5910,5820,5890,34814,67312.0,11428214.0
2014-12-08,5910,5940,5850,5850,39457,66855.0,11428214.0
2014-12-09,5890,5940,5830,5840,43255,66741.0,11428214.0
2014-12-10,5840,5880,5740,5750,52925,65712.0,11428214.0
2014-12-11,5750,5800,5730,5750,31205,65712.0,11428214.0
2014-12-12,5840,5840,5650,5750,89135,65712.0,11428214.0
2014-12-15,5700,5750,5640,5700,29183,65141.0,11428214.0
2014-12-16,5670,5900,5670,5760,61157,65827.0,11428214.0
2014-12-17,5760,5800,5750,5770,33451,65941.0,11428214.0
2014-12-18,5770,5800,5680,5760,51986,65827.0,11428214.0
2014-12-19,5730,5800,5700,5730,27484,65484.0,11428214.0
2014-12-22,5720,5790,5700,5750,14617,65712.0,11428214.0
2014-12-23,5720,5790,5690,5720,30670,65369.0,11428214.0
2014-12-24,5770,5990,5720,5920,73882,67655.0,11428214.0
2014-12-26,5990,6020,5930,5980,72818,68341.0,11428214.0
2014-12-29,5990,6020,5880,5970,33268,68226.0,11428214.0
2014-12-30,5930,6020,5930,5990,23278,68455.0,11428214.0
2015-01-02,5950,6070,5950,5980,48847,68341.0,11428214.0
2015-01-05,6020,6020,5940,6010,37748,68684.0,11428214.0
2015-01-06,6000,6030,5900,5980,33193,68341.0,11428214.0
2015-01-07,6020,6030,5940,5970,41804,68226.0,11428214.0
2015-01-08,5990,6000,5920,6000,64934,68569.0,11428214.0
2015-01-09,6090,6090,5940,6000,86903,68569.0,11428214.0
2015-01-12,5950,6010,5940,5970,78289,68226.0,11428214.0
2015-01-13,6000,6000,5930,5960,48872,68112.0,11428214.0
2015-01-14,5960,5990,5940,5980,31451,68341.0,11428214.0
2015-01-15,6030,6050,5960,6000,90122,68569.0,11428214.0
2015-01-16,5990,6020,5870,5870,95002,67084.0,11428214.0
2015-01-19,5880,5930,5800,5810,58846,66398.0,11428214.0
2015-01-20,5850,5920,5760,5850,40326,66855.0,11428214.0
2015-01-21,5890,5890,5780,5840,66078,66741.0,11428214.0
2015-01-22,5880,5880,5750,5790,88536,66169.0,11428214.0
2015-01-23,5850,5850,5760,5780,40234,66055.0,11428214.0
2015-01-26,5760,5830,5710,5730,72969,65484.0,11428214.0
2015-01-27,5770,5840,5700,5840,45292,66741.0,11428214.0
2015-01-28,5870,5870,5800,5840,35292,66741.0,11428214.0
2015-01-29,5820,6110,5820,6080,226450,69484.0,11428214.0
2015-01-30,6150,6150,6000,6100,134209,69712.0,11428214.0
2015-02-02,6070,6120,6020,6030,62931,68912.0,11428214.0
2015-02-03,6050,6090,6000,6070,57733,69369.0,11428214.0
2015-02-04,6070,6160,6030,6150,62251,70284.0,11428214.0
2015-02-05,6150,6180,6090,6100,83280,69712.0,11428214.0
2015-02-06,6120,6180,6090,6140,105084,70169.0,11428214.0
2015-02-09,6140,6180,6080,6110,71895,69826.0,11428214.0
2015-02-10,6120,6140,6040,6100,32264,69712.0,11428214.0
2015-02-11,6150,6150,6040,6090,43898,69598.0,11428214.0
2015-02-12,6090,6150,6050,6110,36294,69826.0,11428214.0
2015-02-13,6190,6520,6190,6380,374349,72912.0,11428214.0
2015-02-16,6390,6400,6250,6300,108234,71998.0,11428214.0
2015-02-17,6330,6400,6300,6400,55465,73141.0,11428214.0
2015-02-23,6400,6630,6330,6630,105080,75769.0,11428214.0
2015-02-24,6650,6750,6540,6620,100024,75655.0,11428214.0
2015-02-25,6640,6640,6460,6520,98758,74512.0,11428214.0
2015-02-26,6560,6560,6430,6470,58449,73941.0,11428214.0
2015-02-27,6500,6580,6490,6510,47722,74398.0,11428214.0
2015-03-02,6540,6550,6440,6510,62230,74398.0,11428214.0
2015-03-03,6600,6600,6430,6490,92455,74169.0,11428214.0
2015-03-04,6500,6570,6450,6500,59747,74283.0,11428214.0
2015-03-05,6500,6600,6480,6550,51665,74855.0,11428214.0
2015-03-06,6570,6670,6510,6610,84003,75540.0,11428214.0
2015-03-09,6620,6630,6440,6500,92750,74283.0,11428214.0
2015-03-10,6500,6550,6250,6280,116535,71769.0,11428214.0
2015-03-11,6170,6330,6150,6280,55955,71769.0,11428214.0
2015-03-12,6280,6430,6280,6330,25565,72341.0,11428214.0
2015-03-13,6390,6440,6270,6350,46911,72569.0,11428214.0
2015-03-16,6310,6420,6270,6290,59299,71883.0,11428214.0
2015-03-17,6270,6370,6240,6370,62475,72798.0,11428214.0
2015-03-18,6380,6390,6240,6250,84927,71426.0,11428214.0
2015-03-19,6260,6350,6170,6320,56762,72226.0,11428214.0
2015-03-20,6360,6360,6240,6320,60261,72226.0,11428214.0
2015-03-23,6310,6340,6250,6270,99952,71655.0,11428214.0
2015-03-24,6250,6350,6230,6310,52487,72112.0,11428214.0
2015-03-25,6310,6350,6230,6310,83060,72112.0,11428214.0
2015-03-26,6270,6390,6240,6290,85058,71883.0,11428214.0
2015-03-27,6290,6750,6290,6650,453571,75998.0,11428214.0
2015-03-30,6660,6960,6660,6840,340237,78169.0,11428214.0
2015-03-31,6810,6880,6610,6800,139555,77712.0,11428214.0
2015-04-01,6810,6980,6690,6930,189781,79198.0,11428214.0
2015-04-02,6930,6980,6770,6830,151562,78055.0,11428214.0
2015-04-03,6830,6870,6740,6790,77917,77598.0,11428214.0
2015-04-06,6820,6960,6750,6790,103923,77598.0,11428214.0
2015-04-07,6810,6950,6750,6890,142917,78740.0,11428214.0
2015-04-08,6850,6910,6760,6820,71296,77940.0,11428214.0
2015-04-09,6820,7060,6760,6970,224198,79655.0,11428214.0
2015-04-10,7020,7100,6960,7010,181498,80112.0,11428214.0
2015-04-13,7100,7470,7010,7270,388394,83083.0,11428214.0
2015-04-14,7270,7310,7070,7230,161579,82626.0,11428214.0
2015-04-15,7230,7330,7120,7300,104620,83426.0,11428214.0
2015-04-16,7300,7300,7120,7200,115447,82283.0,11428214.0
2015-04-17,7150,7250,7070,7160,93755,81826.0,11428214.0
2015-04-20,7050,7370,7050,7280,174330,83197.0,11428214.0
2015-04-21,7350,7380,7230,7290,163812,83312.0,11428214.0
2015-04-22,7290,7290,6830,7030,188762,80340.0,11428214.0
2015-04-23,7050,7160,6940,7050,102052,80569.0,11428214.0
2015-04-24,7210,7210,7010,7080,54510,80912.0,11428214.0
2015-04-27,7100,7270,7100,7220,121367,82512.0,11428214.0
2015-04-28,7210,7260,7180,7210,89449,82397.0,11428214.0
2015-04-29,7190,7270,7070,7150,79577,81712.0,11428214.0
2015-04-30,7110,7160,6950,6950,102108,79426.0,11428214.0
2015-05-04,6920,6930,6740,6770,106024,77369.0,11428214.0
2015-05-06,6650,6910,6570,6760,128003,77255.0,11428214.0
2015-05-07,6840,6840,6650,6810,51114,77826.0,11428214.0
2015-05-08,6800,7120,6800,6930,104028,79198.0,11428214.0
2015-05-11,6950,7080,6800,7030,70104,80340.0,11428214.0
2015-05-12,7050,7050,6800,6930,74742,79198.0,11428214.0
2015-05-13,6920,6990,6860,6960,21021,79540.0,11428214.0
2015-05-14,6990,7280,6910,7180,170412,82055.0,11428214.0
2015-05-15,7190,7240,7020,7100,109296,81140.0,11428214.0
2015-05-18,7050,7050,6750,6820,151434,77940.0,11428214.0
2015-05-19,6820,6890,6640,6700,141897,76569.0,11428214.0
2015-05-20,6710,6800,6640,6690,86788,76455.0,11428214.0
2015-05-21,6700,6790,6510,6530,96277,74626.0,11428214.0
2015-05-22,6530,6710,6530,6620,68780,75655.0,11428214.0
2015-05-26,6700,6700,6530,6530,87586,74626.0,11428214.0
2015-05-27,6480,6540,6340,6350,115185,72569.0,11428214.0
2015-05-28,6450,6450,6300,6360,73095,72683.0,11428214.0
2015-05-29,6360,6860,6250,6570,161099,75083.0,11428214.0
2015-06-01,6530,6670,6480,6530,62275,74626.0,11428214.0
2015-06-02,6470,6640,6310,6450,71926,73712.0,11428214.0
2015-06-03,6400,6510,6200,6200,134371,70855.0,11428214.0
2015-06-04,6200,6390,6150,6340,95854,72455.0,11428214.0
2015-06-05,6280,6360,6170,6270,49167,71655.0,11428214.0
2015-06-08,6160,6400,6130,6250,65664,71426.0,11428214.0
2015-06-09,6200,6360,6190,6320,37610,72226.0,11428214.0
2015-06-10,6320,6520,6270,6300,82159,71998.0,11428214.0
2015-06-11,6310,6750,6310,6520,156373,74512.0,11428214.0
2015-06-12,6570,6630,6450,6500,80110,74283.0,11428214.0
2015-06-15,6500,6610,6240,6450,65027,73712.0,11428214.0
2015-06-16,6450,6450,6190,6330,64330,72341.0,11428214.0
2015-06-17,6360,6410,6220,6290,40456,71883.0,11428214.0
2015-06-18,6380,6400,6210,6290,45571,71883.0,11428214.0
2015-06-19,6300,6520,6260,6440,53687,73598.0,11428214.0
2015-06-22,6460,6720,6460,6700,99082,76569.0,11428214.0
2015-06-23,6910,6990,6780,6810,167976,77826.0,11428214.0
2015-06-24,6880,6980,6820,6910,109392,78969.0,11428214.0
2015-06-25,7000,7090,6920,7040,136263,80455.0,11428214.0
2015-06-26,7240,7450,6900,7000,555947,79997.0,11428214.0
2015-06-29,6810,6950,6530,6600,173151,75426.0,11428214.0
2015-06-30,6470,6670,6380,6630,95328,75769.0,11428214.0
2015-07-01,6640,6850,6640,6700,72824,76569.0,11428214.0
2015-07-02,6700,6710,6520,6690,118036,76455.0,11428214.0
2015-07-03,6730,6950,6590,6800,164794,77712.0,11428214.0
2015-07-06,6700,6760,6540,6550,123902,74855.0,11428214.0
2015-07-07,6560,6630,6300,6440,108798,73598.0,11428214.0
2015-07-08,6450,6530,6300,6440,49746,73598.0,11428214.0
2015-07-09,6440,6440,6050,6350,58937,72569.0,11428214.0
2015-07-10,6440,6500,6260,6390,40804,73026.0,11428214.0
2015-07-13,6410,6500,6400,6450,29149,73712.0,11428214.0
2015-07-14,6540,6950,6400,6610,184425,75540.0,11428214.0
2015-07-15,6710,6750,6580,6740,86303,77026.0,11428214.0
2015-07-16,6800,6820,6600,6600,95133,75426.0,11428214.0
2015-07-17,6640,6890,6590,6710,146300,76683.0,11428214.0
2015-07-20,6780,7000,6740,6930,136096,79198.0,11428214.0
2015-07-21,6950,6950,6830,6880,56918,78626.0,11428214.0
2015-07-22,6860,6950,6760,6840,43003,78169.0,11428214.0
2015-07-23,6840,6940,6630,6740,79187,77026.0,11428214.0
2015-07-24,6610,6790,6610,6660,41562,76112.0,11428214.0
2015-07-27,6700,6910,6660,6720,64784,76798.0,11428214.0
2015-07-28,6580,6720,6360,6510,75026,74398.0,11428214.0
2015-07-29,6500,6640,6370,6410,34320,73255.0,11428214.0
2015-07-30,6410,6500,6240,6310,55342,72112.0,11428214.0
2015-07-31,6260,6380,6150,6370,54970,72798.0,11428214.0
2015-08-03,6400,6480,6300,6440,32458,73598.0,11428214.0
2015-08-04,6440,6460,6280,6420,29497,73369.0,11428214.0
2015-08-05,6400,6500,6320,6420,48183,73369.0,11428214.0
2015-08-06,6410,6590,6410,6460,51535,73826.0,11428214.0
