에코프로(086520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-03-04,7977,7977,7791,7840,111611,112461.0,14022511.0
2015-03-05,7840,8339,7820,8300,353066,119051.0,14022511.0
2015-03-06,8397,8573,8270,8398,374522,120453.0,14022511.0
2015-03-09,8583,8700,8417,8564,260344,122837.0,14022511.0
2015-03-10,8534,8681,8280,8603,582530,123398.0,14022511.0
2015-03-11,8700,8896,8485,8505,365828,121996.0,14022511.0
2015-03-12,8563,8847,8563,8818,314309,126483.0,14022511.0
2015-03-13,8847,10118,8818,9199,2113757,131952.0,14022511.0
2015-03-16,9570,10020,9512,9600,1224710,137701.0,14022511.0
2015-03-17,9443,9873,9257,9717,585809,139384.0,14022511.0
2015-03-18,9825,9873,9404,9405,387725,134897.0,14022511.0
2015-03-19,9463,9551,9003,9326,417837,133775.0,14022511.0
2015-03-20,9590,9922,9326,9346,683935,134055.0,14022511.0
2015-03-23,9277,9707,9160,9698,302120,139103.0,14022511.0
2015-03-24,9609,9727,9433,9502,263751,136299.0,14022511.0
2015-03-25,9502,9737,9414,9639,264452,138262.0,14022511.0
2015-03-26,9521,9541,9267,9366,253093,134336.0,14022511.0
2015-03-27,9404,9521,9082,9229,200877,132373.0,14022511.0
2015-03-30,9306,9385,9101,9219,111825,132232.0,14022511.0
2015-03-31,9306,9619,9170,9463,213554,135738.0,14022511.0
2015-04-01,9492,9600,9316,9483,184358,136018.0,14022511.0
2015-04-02,9561,9590,9062,9190,355477,131812.0,14022511.0
2015-04-03,9170,9170,8730,8896,406692,127605.0,14022511.0
2015-04-06,8896,8925,8690,8886,209350,127465.0,14022511.0
2015-04-07,8994,9209,8896,9033,211286,129568.0,14022511.0
2015-04-08,9033,9101,8847,8984,196036,128867.0,14022511.0
2015-04-09,8994,9091,8857,8965,139417,128586.0,14022511.0
2015-04-10,8964,9170,8798,8945,270790,128306.0,14022511.0
2015-04-13,8906,8945,8700,8740,233982,125361.0,14022511.0
2015-04-14,8739,8847,8544,8662,171741,124239.0,14022511.0
2015-04-15,8661,8759,8573,8681,120588,124520.0,14022511.0
2015-04-16,8671,9091,8671,8974,280975,128727.0,14022511.0
2015-04-17,9042,9042,8847,8935,166089,128166.0,14022511.0
2015-04-20,8788,8847,8632,8720,200744,125081.0,14022511.0
2015-04-21,8739,8896,8700,8789,164138,126062.0,14022511.0
2015-04-22,8788,9140,8309,8740,411012,125361.0,14022511.0
2015-04-23,8896,8896,8554,8662,178537,124239.0,14022511.0
2015-04-24,8622,8730,8407,8486,173842,121715.0,14022511.0
2015-04-27,8495,8583,8378,8535,108768,122417.0,14022511.0
2015-04-28,8554,8749,8466,8642,121505,123959.0,14022511.0
2015-04-29,8690,8700,8466,8603,120970,123398.0,14022511.0
2015-04-30,8515,8583,8202,8261,236232,118490.0,14022511.0
2015-05-04,8339,8348,7889,7997,187065,114704.0,14022511.0
2015-05-06,7879,7996,7772,7919,99918,113582.0,14022511.0
2015-05-07,7850,7977,7684,7919,132449,113582.0,14022511.0
2015-05-08,7987,8143,7840,7958,110025,114143.0,14022511.0
2015-05-11,8104,8123,7899,7919,125468,113582.0,14022511.0
2015-05-12,7850,7957,7605,7645,265841,109656.0,14022511.0
2015-05-13,7644,7908,7605,7909,141318,113442.0,14022511.0
2015-05-14,8133,8515,8114,8212,313088,117789.0,14022511.0
2015-05-15,8309,8309,8143,8310,104182,119191.0,14022511.0
2015-05-18,8309,8475,8143,8202,140963,117649.0,14022511.0
2015-05-19,8133,8358,8114,8241,115155,118210.0,14022511.0
2015-05-20,8231,8583,8211,8456,222362,121295.0,14022511.0
2015-05-21,8466,8681,8378,8407,166818,120594.0,14022511.0
2015-05-22,8407,8602,8387,8388,101814,120313.0,14022511.0
2015-05-26,8329,8387,8104,8144,158423,116808.0,14022511.0
2015-05-27,8084,8084,7879,7958,139002,114143.0,14022511.0
2015-05-28,8026,8045,7840,8016,100639,114985.0,14022511.0
2015-05-29,8016,8094,7928,7958,71916,114143.0,14022511.0
2015-06-01,7957,8485,7801,8368,296761,120033.0,14022511.0
2015-06-02,8378,8475,8123,8319,177345,119332.0,14022511.0
2015-06-03,8319,8671,8211,8495,313326,121856.0,14022511.0
2015-06-04,8602,8602,8378,8427,92477,120874.0,14022511.0
2015-06-05,8407,8671,8270,8505,194044,121996.0,14022511.0
2015-06-08,8505,8896,8475,8574,323283,122977.0,14022511.0
2015-06-09,8583,8866,8583,8750,164367,125501.0,14022511.0
2015-06-10,8847,8974,8720,8847,208089,126904.0,14022511.0
2015-06-11,8847,8906,8632,8642,121382,123959.0,14022511.0
2015-06-12,8602,8798,8524,8583,109088,123118.0,14022511.0
2015-06-15,8573,8632,8339,8339,97102,119612.0,14022511.0
2015-06-16,8339,8407,8065,8075,118341,115826.0,14022511.0
2015-06-17,8035,8505,7938,8437,179438,121014.0,14022511.0
2015-06-18,8544,9140,8456,8994,418677,129007.0,14022511.0
2015-06-19,9101,9277,8886,8984,209442,128867.0,14022511.0
2015-06-22,8984,9531,8974,9258,409939,132793.0,14022511.0
2015-06-23,9297,9570,9140,9375,189506,134476.0,14022511.0
2015-06-24,9306,9453,9218,9229,172931,132373.0,14022511.0
2015-06-25,9140,9433,9042,9434,172051,135317.0,14022511.0
2015-06-26,9433,9707,9160,9199,218128,131952.0,14022511.0
2015-06-29,8984,9277,8906,9043,175542,129708.0,14022511.0
2015-06-30,8896,9453,8798,9454,208019,135598.0,14022511.0
2015-07-01,9600,9727,9336,9454,349884,135598.0,14022511.0
2015-07-02,9482,10118,9336,10118,607443,145133.0,14022511.0
2015-07-03,10118,10900,9824,9923,839713,142328.0,14022511.0
2015-07-06,9639,10362,9580,9776,406636,140225.0,14022511.0
2015-07-07,9922,10264,9580,9874,380689,141627.0,14022511.0
2015-07-08,9922,10020,9482,9639,253183,138262.0,14022511.0
2015-07-09,9463,9502,9111,9395,266305,145023.0,15090886.0
2015-07-10,9394,9766,9248,9248,304952,142760.0,15090886.0
2015-07-13,9257,9404,9130,9278,194753,143213.0,15090886.0
2015-07-14,9336,9619,9336,9473,402051,146231.0,15090886.0
2015-07-15,9473,9482,8945,8945,446872,138082.0,15090886.0
2015-07-16,8945,9101,8847,8945,248657,138082.0,15090886.0
2015-07-17,9042,9062,8749,8896,247733,137327.0,15090886.0
2015-07-20,8896,9023,8847,8965,154832,138383.0,15090886.0
2015-07-21,9023,9052,8876,8896,182467,137327.0,15090886.0
2015-07-22,8906,8984,8690,8779,330865,135516.0,15090886.0
2015-07-23,8788,8798,8475,8642,237268,133403.0,15090886.0
2015-07-24,8642,8906,8505,8769,262189,135365.0,15090886.0
2015-07-27,8759,8896,8632,8769,128017,135365.0,15090886.0
2015-07-28,8339,8505,7996,8329,409753,128574.0,15090886.0
2015-07-29,8358,8593,8270,8310,160856,128273.0,15090886.0
2015-07-30,8309,8417,8104,8329,82586,128574.0,15090886.0
2015-07-31,8211,8407,8133,8349,94484,128876.0,15090886.0
2015-08-03,8211,8339,8055,8065,74107,124500.0,15090886.0
2015-08-04,7957,8241,7928,8231,65556,127065.0,15090886.0
2015-08-05,8241,8524,8133,8505,59552,131291.0,15090886.0
2015-08-06,8505,8612,8485,8574,63607,132347.0,15090886.0
2015-08-07,8554,8612,8397,8564,55695,132196.0,15090886.0
2015-08-10,8485,8534,8123,8212,135016,126763.0,15090886.0
2015-08-11,8211,8368,8153,8290,57265,127971.0,15090886.0
2015-08-12,8329,8329,7928,8134,115753,125556.0,15090886.0
2015-08-13,8133,8387,8016,8222,131360,126914.0,15090886.0
2015-08-17,8387,8436,8260,8368,99481,129178.0,15090886.0
2015-08-18,8309,8378,7938,7977,133925,123142.0,15090886.0
2015-08-19,7957,8016,7126,7205,394219,111220.0,15090886.0
2015-08-20,7048,7263,6706,6716,356152,103674.0,15090886.0
2015-08-21,6315,6520,6022,6159,344177,95073.0,15090886.0
2015-08-24,6110,6501,6110,6276,163805,96883.0,15090886.0
2015-08-25,6276,6579,6276,6521,193594,100656.0,15090886.0
2015-08-26,6501,6823,6491,6824,185435,105334.0,15090886.0
2015-08-27,6901,7107,6853,7039,170012,108654.0,15090886.0
2015-08-28,7117,7390,7117,7322,143364,113031.0,15090886.0
2015-08-31,7361,7390,7097,7195,112771,111069.0,15090886.0
2015-09-01,7117,7273,7019,7019,87914,108353.0,15090886.0
2015-09-02,6892,7058,6686,7009,74954,108202.0,15090886.0
2015-09-03,7038,7087,6813,6941,90985,107145.0,15090886.0
2015-09-04,7009,7009,6716,6746,96055,104127.0,15090886.0
2015-09-07,6745,6960,6686,6716,98459,103674.0,15090886.0
2015-09-08,6696,6813,6598,6628,65387,102316.0,15090886.0
2015-09-09,6745,7019,6677,7009,79103,108202.0,15090886.0
2015-09-10,6980,7214,6872,7215,47882,111371.0,15090886.0
2015-09-11,7117,7508,7087,7352,106010,113483.0,15090886.0
2015-09-14,7351,7380,7146,7244,47668,111823.0,15090886.0
2015-09-15,7205,7263,7107,7137,27118,110163.0,15090886.0
2015-09-16,7478,7908,7400,7528,326551,116200.0,15090886.0
2015-09-17,7625,7820,7527,7655,172887,118162.0,15090886.0
2015-09-18,7713,7772,7537,7752,122750,119671.0,15090886.0
2015-09-21,7635,7644,7332,7401,123924,114238.0,15090886.0
2015-09-22,7410,8094,7302,7958,248836,122840.0,15090886.0
2015-09-23,8045,9306,7957,8867,2097591,136874.0,15090886.0
2015-09-24,8818,8818,8299,8623,636077,133102.0,15090886.0
2015-09-25,8739,9082,8544,8623,639802,133102.0,15090886.0
2015-09-30,8554,8857,8554,8564,744528,132196.0,15090886.0
2015-10-01,8661,8896,8358,8847,372423,136573.0,15090886.0
2015-10-02,8954,9023,8632,8750,238920,135063.0,15090886.0
2015-10-05,8827,9512,8749,9258,1221631,142911.0,15090886.0
2015-10-06,9473,9717,8818,8818,761605,136120.0,15090886.0
2015-10-07,8759,8984,8690,8896,306054,137327.0,15090886.0
2015-10-08,9013,9355,8866,8974,486780,138534.0,15090886.0
2015-10-12,9042,9042,8544,8613,231416,132951.0,15090886.0
2015-10-13,8368,8730,8221,8730,341043,134762.0,15090886.0
2015-10-14,8632,8906,8632,8847,147293,136573.0,15090886.0
2015-10-15,8818,9443,8818,9053,471320,139742.0,15090886.0
2015-10-16,9052,9248,8896,8896,255054,137327.0,15090886.0
2015-10-19,9023,9473,8984,9473,597152,146231.0,15090886.0
2015-10-20,9619,10069,9492,9629,1295221,148645.0,15090886.0
2015-10-21,9492,9825,9433,9757,395230,150607.0,15090886.0
2015-10-22,10020,10167,9463,9493,813459,146533.0,15090886.0
2015-10-23,9590,10509,9238,10509,976634,162227.0,15090886.0
2015-10-26,10753,10851,10264,10558,673963,162982.0,15090886.0
2015-10-27,10655,11291,10460,11047,863852,170527.0,15090886.0
2015-10-28,11095,12464,10949,12025,1948668,185618.0,15090886.0
2015-10-29,12220,12269,11682,12025,777565,185618.0,15090886.0
2015-10-30,12024,12171,11144,12171,970216,187882.0,15090886.0
2015-11-02,11975,12660,11486,11487,776200,177318.0,15090886.0
2015-11-03,11291,11926,11095,11927,1202554,184109.0,15090886.0
2015-11-04,11731,11877,10998,10998,662967,169772.0,15090886.0
2015-11-05,11095,11682,10998,11340,501521,175054.0,15090886.0
2015-11-06,11144,11877,10949,11731,738262,181091.0,15090886.0
2015-11-09,11926,12024,10998,10998,603677,169772.0,15090886.0
2015-11-10,10802,11633,10704,11243,632197,173545.0,15090886.0
2015-11-11,11047,11682,11047,11536,619718,178072.0,15090886.0
2015-11-12,11535,11780,10998,11145,418502,172036.0,15090886.0
2015-11-13,10949,11633,10802,11194,671982,172791.0,15090886.0
2015-11-16,10704,10998,10362,10460,680054,161472.0,15090886.0
2015-11-17,10509,11389,10362,11389,1022349,179952.0,15446504.0
2015-11-18,11486,12415,11389,11927,1413016,188447.0,15446504.0
2015-11-19,12122,12366,11926,12171,1062163,192309.0,15446504.0
2015-11-20,12317,12806,12024,12611,930073,199260.0,15446504.0
2015-11-23,13002,13637,12904,13051,1620980,206211.0,15446504.0
2015-11-24,13295,13393,12806,13247,966365,209300.0,15446504.0
2015-11-25,13295,13295,12611,12904,734319,203894.0,15446504.0
2015-11-26,13002,13295,12708,12904,458252,203894.0,15446504.0
2015-11-27,12806,12904,12415,12465,547720,196943.0,15446504.0
2015-11-30,12317,12757,12122,12758,557248,204706.0,15686283.0
2015-12-01,12611,12757,12171,12318,574845,197647.0,15686283.0
2015-12-02,12317,12757,12220,12367,632715,198431.0,15686283.0
2015-12-03,12415,13002,12269,12562,683480,201569.0,15686283.0
2015-12-04,12024,12171,11535,11682,1009088,187451.0,15686283.0
2015-12-07,11877,12464,11633,12171,787365,195294.0,15686283.0
2015-12-08,12171,12415,11633,12171,789910,195294.0,15686283.0
2015-12-09,12122,12269,11340,11340,728433,181961.0,15686283.0
2015-12-10,11340,12660,11242,12660,1070934,203137.0,15686283.0
2015-12-11,12757,12953,12464,12856,1020591,206275.0,15686283.0
2015-12-14,12562,13100,11829,11927,980779,191373.0,15686283.0
2015-12-15,12122,12220,11438,11682,601907,187451.0,15686283.0
2015-12-16,11926,12464,11780,11878,503904,190588.0,15686283.0
2015-12-17,12073,12904,11584,12807,1042387,205490.0,15686283.0
2015-12-18,12611,13246,12513,12953,753345,217267.0,16397519.0
2015-12-21,12708,13051,12464,13002,645843,222433.0,16724273.0
2015-12-22,12953,13002,12415,12709,620804,217416.0,16724273.0
2015-12-23,12708,12708,12269,12416,396463,212398.0,16724273.0
2015-12-24,12415,12660,11731,11878,663455,203200.0,16724273.0
2015-12-28,11731,12122,11584,11927,302178,204036.0,16724273.0
2015-12-29,11926,12122,11731,11976,301077,204872.0,16724273.0
2015-12-30,12073,12708,11829,12269,452142,209890.0,16724273.0
2016-01-04,12464,13002,12122,12171,962694,208217.0,16724273.0
2016-01-05,11877,12806,11877,12465,809892,213234.0,16724273.0
2016-01-06,12513,12855,11829,12709,635853,217416.0,16724273.0
2016-01-07,12562,13100,12269,12513,626485,214071.0,16724273.0
2016-01-08,12220,12855,12171,12856,653971,219924.0,16724273.0
2016-01-11,12757,12806,12073,12074,571854,206545.0,16724273.0
2016-01-12,12317,12366,11877,12122,480833,207381.0,16724273.0
2016-01-13,12269,12660,12073,12660,679407,216579.0,16724273.0
2016-01-14,12317,13686,12171,13687,1135485,234140.0,16724273.0
2016-01-15,14322,15739,13784,14371,3254710,249372.0,16964052.0
2016-01-18,14028,14957,14028,14811,1188033,257005.0,16964052.0
2016-01-19,14957,15006,13930,14175,916722,245979.0,16964052.0
2016-01-20,14273,14517,13246,13687,1063562,237497.0,16964052.0
2016-01-21,13735,14028,13246,13442,820201,233256.0,16964052.0
2016-01-22,13637,14273,13393,13735,1247700,238345.0,16964052.0
2016-01-25,13979,14419,13735,14322,922739,248523.0,16964052.0
2016-01-26,14175,14175,11193,11340,5187601,196783.0,16964052.0
2016-01-27,11584,11926,11242,11340,1892742,196783.0,16964052.0
2016-01-28,11438,11829,11242,11243,1012262,195087.0,16964052.0
2016-01-29,11389,11389,10704,10851,940575,188301.0,16964052.0
2016-02-01,10753,11047,10509,10754,1014004,186605.0,16964052.0
2016-02-02,10802,10802,9922,9923,1310156,172185.0,16964052.0
2016-02-03,9873,10655,9873,10509,1164410,182364.0,16964052.0
2016-02-04,10753,11389,10460,11096,1274495,192542.0,16964052.0
2016-02-05,11144,11193,10558,10900,429919,189149.0,16964052.0
2016-02-11,10264,10509,9766,9825,741743,170489.0,16964052.0
2016-02-12,9688,9971,9091,9532,647264,165400.0,16964052.0
2016-02-15,9678,9971,9453,9972,369583,173033.0,16964052.0
2016-02-16,10069,10362,9824,10118,353778,175578.0,16964052.0
2016-02-17,10020,10313,9756,9776,284686,169641.0,16964052.0
2016-02-18,10020,10362,10020,10265,296364,178123.0,16964052.0
2016-02-19,10216,10607,10167,10363,278208,179819.0,16964052.0
2016-02-22,10362,10704,10118,10607,387451,184060.0,16964052.0
2016-02-23,10851,10949,10118,10216,489529,177274.0,16964052.0
2016-02-24,10069,10313,10020,10118,301745,175578.0,16964052.0
2016-02-25,10167,10264,9756,9825,349424,170489.0,16964052.0
2016-02-26,9971,10655,9873,10314,578191,178971.0,16964052.0
2016-02-29,10411,10509,10167,10216,220077,177274.0,16964052.0
2016-03-02,10558,10900,10411,10607,609843,184060.0,16964052.0
2016-03-03,10900,10900,10558,10754,291021,186605.0,16964052.0
2016-03-04,10753,10851,10509,10705,214226,185756.0,16964052.0
2016-03-07,10851,11047,10655,10851,325096,188301.0,16964052.0
2016-03-08,10851,10900,10460,10509,226366,182364.0,16964052.0
2016-03-09,10753,10851,10460,10607,346924,184060.0,16964052.0
2016-03-10,10704,11291,10704,11096,701314,192542.0,16964052.0
2016-03-11,11193,11633,11095,11536,528943,200176.0,16964052.0
2016-03-14,11633,11926,11584,11927,671894,206961.0,16964052.0
2016-03-15,11877,11926,11389,11487,405705,199328.0,16964052.0
2016-03-16,11389,11535,11242,11389,235780,197631.0,16964052.0
2016-03-17,11535,11731,11389,11487,279063,199328.0,16964052.0
2016-03-18,11438,11486,10753,11096,513715,192542.0,16964052.0
2016-03-21,11291,11780,11144,11731,753190,203569.0,16964052.0
2016-03-22,11780,11780,11193,11243,490464,195087.0,16964052.0
2016-03-23,11242,11242,10704,10851,508396,188301.0,16964052.0
2016-03-24,10753,10998,10558,10803,300463,187453.0,16964052.0
2016-03-25,10949,10998,10753,10900,194836,189149.0,16964052.0
2016-03-28,10900,10900,10264,10363,374083,179819.0,16964052.0
2016-03-29,10411,10753,10313,10754,343747,186605.0,16964052.0
2016-03-30,10851,10851,10460,10558,213628,183212.0,16964052.0
2016-03-31,10655,10704,10264,10363,285716,179819.0,16964052.0
2016-04-01,10460,10509,10216,10314,199075,178971.0,16964052.0
2016-04-04,10753,12220,10753,12220,2594758,212051.0,16964052.0
2016-04-05,12513,12806,12073,12269,2229849,212899.0,16964052.0
2016-04-06,12122,12855,12024,12660,1439480,219684.0,16964052.0
2016-04-07,12464,13002,12366,12660,1189458,219684.0,16964052.0
2016-04-08,12611,12953,12366,12904,829630,223925.0,16964052.0
2016-04-11,12757,13099,12611,12856,1248369,223077.0,16964052.0
2016-04-12,12953,12953,12220,12513,763813,217140.0,16964052.0
2016-04-14,12562,13051,12366,12904,698602,223925.0,16964052.0
2016-04-15,12806,12904,12415,12465,508276,216292.0,16964052.0
2016-04-18,12269,12415,12024,12122,423936,210354.0,16964052.0
2016-04-19,12317,12806,12220,12562,637573,217988.0,16964052.0
2016-04-20,12611,12660,12220,12220,260723,212051.0,16964052.0
2016-04-21,12415,13686,12220,13687,2753568,237497.0,16964052.0
2016-04-22,13539,14126,13442,13931,1537122,241738.0,16964052.0
2016-04-25,14126,14761,13833,14371,1370004,249372.0,16964052.0
2016-04-26,14322,14664,14028,14518,622792,251916.0,16964052.0
2016-04-27,14419,14810,14322,14420,657313,250220.0,16964052.0
2016-04-28,14566,15299,14517,15104,1232007,262095.0,16964052.0
2016-04-29,15104,15152,14126,14371,1103867,249372.0,16964052.0
2016-05-02,14273,14761,13784,14566,873350,252764.0,16964052.0
2016-05-03,14615,14713,14370,14518,350896,251916.0,16964052.0
2016-05-04,14273,14908,14126,14909,718118,258702.0,16964052.0
2016-05-09,14859,14957,14370,14615,435175,253613.0,16964052.0
2016-05-10,14566,14713,14370,14664,324769,254461.0,16964052.0
2016-05-11,14713,14810,14126,14371,416494,249372.0,16964052.0
2016-05-12,14126,15250,14077,15153,1004705,262943.0,16964052.0
2016-05-13,15104,15641,14810,15397,690370,267184.0,16964052.0
2016-05-16,15348,15788,15201,15446,464602,268032.0,16964052.0
2016-05-17,15446,15544,14957,15055,351150,262756.0,17062078.0
2016-05-18,14664,14761,13393,13589,1752630,237163.0,17062078.0
2016-05-19,13588,13979,13539,13589,403294,237163.0,17062078.0
2016-05-20,13491,13637,12953,13540,791455,236310.0,17062078.0
2016-05-23,13686,14273,13637,13882,614098,242282.0,17062078.0
2016-05-24,13930,13979,13442,13638,331088,238016.0,17062078.0
2016-05-25,13979,14126,13588,13931,347132,243135.0,17062078.0
2016-05-26,13979,14028,13491,13735,328231,239722.0,17062078.0
2016-05-27,13784,13833,13539,13589,188910,237163.0,17062078.0
2016-05-30,13735,13735,13295,13393,225877,233750.0,17062078.0
2016-05-31,13344,14175,13344,14029,746811,244841.0,17062078.0
2016-06-01,13979,14615,13833,14566,681893,254225.0,17062078.0
2016-06-02,14615,14713,14126,14322,413108,250438.0,17094753.0
2016-06-03,14419,15201,14175,14909,1008018,260695.0,17094753.0
2016-06-07,15886,17108,15397,15495,4231894,270952.0,17094753.0
2016-06-08,15397,15788,13784,13931,2748400,243600.0,17094753.0
2016-06-09,14126,14370,13686,13882,1099824,242745.0,17094753.0
2016-06-10,14028,14126,13588,13687,461772,239327.0,17094753.0
2016-06-13,13491,13882,13246,13687,446321,239327.0,17094753.0
2016-06-14,13588,13686,13197,13344,365328,233343.0,17094753.0
2016-06-15,13295,13784,13002,13296,597617,235390.0,17308124.0
2016-06-16,13930,14468,13393,13687,1665526,242314.0,17308124.0
2016-06-17,13882,13979,13148,13296,568289,235390.0,17308124.0
2016-06-20,13637,13686,13344,13540,363503,239718.0,17308124.0
2016-06-21,12806,12953,12415,12562,1341042,222409.0,17308124.0
2016-06-22,12757,12953,12611,12709,512670,225006.0,17308124.0
2016-06-23,12513,12562,11829,12220,736919,216352.0,17308124.0
2016-06-24,12464,12513,10411,11096,1505582,196447.0,17308124.0
2016-06-27,10558,11731,10558,11536,856303,205914.0,17450371.0
2016-06-28,11438,11975,11340,11878,513619,212022.0,17450371.0
2016-06-29,12317,12562,12122,12318,547812,219875.0,17450371.0
2016-06-30,12317,12513,12122,12220,329388,218130.0,17450371.0
2016-07-01,12317,12513,12220,12318,259935,219875.0,17450371.0
2016-07-04,12415,12464,12171,12465,196326,231561.0,18161608.0
2016-07-05,12611,12611,12220,12513,165266,232469.0,18161608.0
2016-07-06,12366,12366,11829,11976,379970,222480.0,18161608.0
2016-07-07,12171,12708,12122,12709,499932,236101.0,18161608.0
2016-07-08,13051,13588,12562,12807,1980787,237917.0,18161608.0
2016-07-11,12562,12611,12220,12465,788644,231561.0,18161608.0
2016-07-12,12073,12171,11877,11976,834790,222480.0,18161608.0
2016-07-13,12171,12317,12073,12220,368648,227020.0,18161608.0
2016-07-14,12220,12904,12073,12904,669354,239733.0,18161608.0
2016-07-15,13686,14077,12806,12807,1720066,237917.0,18161608.0
2016-07-18,12855,13393,12757,13344,482871,247906.0,18161608.0
2016-07-19,13344,13491,12953,13051,378312,242457.0,18161608.0
2016-07-20,12904,13051,12660,12709,392721,236101.0,18161608.0
2016-07-21,12855,13099,12708,12856,311855,238825.0,18161608.0
2016-07-22,12806,12953,12562,12758,239328,237009.0,18161608.0
2016-07-25,12757,12806,12269,12416,414673,230652.0,18161608.0
2016-07-26,12464,12513,12269,12416,180837,230652.0,18161608.0
2016-07-27,12415,12513,11926,12025,328614,223388.0,18161608.0
2016-07-28,12024,12171,11877,12171,233431,226112.0,18161608.0
2016-07-29,12073,12269,11975,12074,220938,224296.0,18161608.0
2016-08-01,12073,12464,12024,12465,225496,231561.0,18161608.0
2016-08-02,12366,12757,12317,12611,273273,234285.0,18161608.0
2016-08-03,12513,12660,12269,12465,193109,231561.0,18161608.0
2016-08-04,12464,13100,12464,12758,795002,237009.0,18161608.0
2016-08-05,12855,13051,12415,12465,303083,231561.0,18161608.0
2016-08-08,12513,12953,12366,12856,259681,238825.0,18161608.0
2016-08-09,12904,13344,12757,13296,720690,246998.0,18161608.0
2016-08-10,13295,13686,13197,13393,1040285,248814.0,18161608.0
2016-08-11,13442,14077,13246,13833,998238,256987.0,18161608.0
2016-08-12,14028,14175,13637,14029,739164,260619.0,18161608.0
2016-08-16,13833,13833,13099,13247,569021,246090.0,18161608.0
2016-08-17,12806,13197,12611,12856,682331,238825.0,18161608.0
2016-08-18,13051,13295,12904,13100,372285,243366.0,18161608.0
2016-08-19,13002,13295,12855,13149,298780,247954.0,18435217.0
2016-08-22,13246,14077,13246,13687,1520673,258093.0,18435217.0
2016-08-23,13882,14028,13539,13833,666878,260858.0,18435217.0
2016-08-24,13637,13882,13295,13589,712018,256250.0,18435217.0
2016-08-25,13784,13930,13393,13931,953306,262702.0,18435217.0
2016-08-26,14077,14322,13735,13833,982080,268279.0,18959632.0
2016-08-29,13637,13686,13100,13100,602488,254059.0,18959632.0
2016-08-30,13295,14322,13148,14322,2019296,277759.0,18959632.0
2016-08-31,14322,14713,14077,14566,1696181,282499.0,18959632.0
2016-09-01,14468,14664,14322,14371,630430,278707.0,18959632.0
2016-09-02,14370,14517,13784,14420,902427,279655.0,18959632.0
2016-09-05,14077,14419,13784,13882,975527,269227.0,18959632.0
2016-09-06,13784,13833,13442,13589,717871,263539.0,18959632.0
2016-09-07,13686,13686,13100,13149,579691,255007.0,18959632.0
2016-09-08,13197,13393,13051,13198,433107,255955.0,18959632.0
2016-09-09,13100,13148,12562,12758,489805,247423.0,18959632.0
2016-09-12,12122,12562,12073,12074,728414,234151.0,18959632.0
2016-09-13,12317,12855,12269,12856,376202,249319.0,18959632.0
2016-09-19,12660,13295,12660,13100,418372,254059.0,18959632.0
2016-09-20,12904,13002,12611,12660,487971,245527.0,18959632.0
2016-09-21,12562,13099,12171,12856,811985,252517.0,19202845.0
2016-09-22,13100,13197,12855,12953,354923,254438.0,19202845.0
2016-09-23,13051,13051,12708,12709,463001,249637.0,19202845.0
2016-09-26,12269,13148,12171,13100,1128433,257318.0,19202845.0
2016-09-27,13197,13295,12953,13247,338272,260199.0,19202845.0
2016-09-28,13295,13442,13099,13247,359487,260199.0,19202845.0
2016-09-29,13491,13979,13442,13882,945953,272680.0,19202845.0
2016-09-30,13735,13784,13344,13540,370645,265959.0,19202845.0
2016-10-04,13686,14077,13637,13882,472350,272680.0,19202845.0
2016-10-05,13882,13882,13491,13638,276630,267880.0,19202845.0
2016-10-06,13637,13784,13100,13149,492907,258278.0,19202845.0
2016-10-07,13148,13295,12757,12856,358157,252517.0,19202845.0
2016-10-10,13002,13784,13002,13393,695666,263079.0,19202845.0
2016-10-11,13539,14028,13393,13833,1119125,271720.0,19202845.0
2016-10-12,13882,14126,13588,13687,460440,268840.0,19202845.0
2016-10-13,13833,13930,13588,13784,287089,270760.0,19202845.0
2016-10-14,13735,13735,13393,13540,324305,266802.0,19263647.0
2016-10-17,13588,14126,13539,13931,683840,274507.0,19263647.0
2016-10-18,13930,14077,13735,13980,304876,275470.0,19263647.0
2016-10-19,14028,14028,13686,13735,281698,270654.0,19263647.0
2016-10-20,13588,14077,13539,13980,585779,275470.0,19263647.0
2016-10-21,13833,13882,13246,13247,556295,261022.0,19263647.0
2016-10-24,13295,13686,13148,13393,336162,263912.0,19263647.0
2016-10-25,13491,13491,12708,13002,452057,256207.0,19263647.0
2016-10-26,12953,13197,12562,13051,398992,257170.0,19263647.0
2016-10-27,13148,13393,13051,13296,306280,261986.0,19263647.0
2016-10-28,13197,13491,12904,13100,443079,258133.0,19263647.0
2016-10-31,12950,13050,12600,12650,344010,243685.0,19263647.0
2016-11-01,12600,13250,12600,13150,268445,253317.0,19263647.0
2016-11-02,13000,13150,12600,12600,286145,242722.0,19263647.0
2016-11-03,12450,12900,12450,12750,208181,245611.0,19263647.0
2016-11-04,12800,12850,12600,12600,131009,242722.0,19263647.0
2016-11-07,12750,13350,12650,13350,278077,257170.0,19263647.0
2016-11-08,13450,13450,13100,13250,129607,255243.0,19263647.0
2016-11-09,13350,13400,12050,12400,846588,238869.0,19263647.0
2016-11-10,12700,12750,11250,11650,1418974,224421.0,19263647.0
2016-11-11,11550,11700,11150,11200,589259,215753.0,19263647.0
2016-11-14,11200,11500,10950,11200,486992,215753.0,19263647.0
