서울반도체(046890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-05-15,22550,22600,21525,21525,200421,1042120.0,24207200.0
2007-05-16,21600,21975,20175,20850,420909,1009440.0,24207200.0
2007-05-17,21500,21750,21150,21475,312173,1039699.0,24207200.0
2007-05-18,21550,21725,21050,21125,157053,1022754.0,24207200.0
2007-05-21,20875,21000,20250,20725,255313,1003388.0,24207200.0
2007-05-22,20850,23825,20850,23825,973085,1153473.0,24207200.0
2007-05-23,24400,27150,23950,25000,1491091,1210360.0,24207200.0
2007-05-25,25350,26050,24100,24500,545367,1186153.0,24207200.0
2007-05-28,24700,28150,24700,28150,861605,1362865.0,24207200.0
2007-05-29,29000,30700,27750,28000,861663,1355603.0,24207200.0
2007-05-30,28550,29450,26350,26500,869924,1282982.0,24207200.0
2007-05-31,27500,29100,26700,27400,664569,1326555.0,24207200.0
2007-06-01,28300,30350,28000,29000,798463,1404018.0,24207200.0
2007-06-04,31050,32750,30450,31500,850874,1525054.0,24207200.0
2007-06-05,31600,32700,30250,32100,727131,1554102.0,24207200.0
2007-06-07,31500,32800,31350,32450,378582,1571047.0,24207200.0
2007-06-08,32000,36500,31500,34550,490128,1672718.0,24207200.0
2007-06-11,35800,37250,33000,33400,592650,1617041.0,24207200.0
2007-06-12,34000,34750,31450,33250,547393,1609779.0,24207200.0
2007-06-13,33000,33000,30950,31450,533412,1522633.0,24207200.0
2007-06-14,32150,33750,31850,33750,569717,1633986.0,24207200.0
2007-06-15,33750,33800,32200,32400,412104,1568627.0,24207200.0
2007-06-18,33250,33450,31850,32550,412837,1575889.0,24207200.0
2007-06-19,32250,33500,32000,32550,306068,1575889.0,24207200.0
2007-06-20,33200,34150,32650,32750,591735,1585572.0,24207200.0
2007-06-21,32800,34150,32550,33400,430039,1617041.0,24207200.0
2007-06-22,33800,33950,32500,33500,291539,1621882.0,24207200.0
2007-06-25,33250,33500,31600,31750,281606,1537157.0,24207200.0
2007-06-26,31500,32650,27050,29500,1036298,1428225.0,24207200.0
2007-06-27,28750,28900,26750,27000,621526,1307189.0,24207200.0
2007-06-28,27250,28300,27250,27750,497694,1410100.0,25407200.0
2007-06-29,27850,29200,26000,27000,596165,1371989.0,25407200.0
2007-07-02,26750,27700,26300,26750,448949,1359285.0,25407200.0
2007-07-03,27750,29250,27350,27500,804584,1397396.0,25407200.0
2007-07-04,28200,29700,27100,29250,974306,1486321.0,25407200.0
2007-07-05,30750,33400,30050,32000,1342737,1626061.0,25407200.0
2007-07-06,32750,33150,31700,32850,538256,1669253.0,25407200.0
2007-07-09,33100,33200,31300,31300,409509,1590491.0,25407200.0
2007-07-10,31700,32200,30000,30300,396978,1539676.0,25407200.0
2007-07-11,29750,31150,29150,30250,415722,1537136.0,25407200.0
2007-07-12,30300,30750,29500,30250,441378,1537136.0,25407200.0
2007-07-13,31000,31200,30150,30650,285471,1557461.0,25407200.0
2007-07-16,30500,30750,28450,28550,350173,1450751.0,25407200.0
2007-07-18,29000,29450,28700,28700,202249,1458373.0,25407200.0
2007-07-19,29350,29550,28650,29450,249340,1496484.0,25407200.0
2007-07-20,29650,30150,29150,29650,215018,1506647.0,25407200.0
2007-07-23,29950,30450,28800,29000,194388,1473618.0,25407200.0
2007-07-24,29600,29600,28000,29250,196978,1486321.0,25407200.0
2007-07-25,28850,29350,28500,29200,107869,1483780.0,25407200.0
2007-07-26,29500,29700,28000,28100,306773,1427885.0,25407200.0
2007-07-27,27650,27850,26750,27850,266339,1415181.0,25407200.0
2007-07-30,27400,28750,27200,27850,318349,1415181.0,25407200.0
2007-07-31,28350,28700,27350,27350,256212,1389774.0,25407200.0
2007-08-01,27200,27250,25150,26150,348020,1328797.0,25407200.0
2007-08-02,26500,26650,24325,24900,269232,1265279.0,25407200.0
2007-08-03,25400,25850,24950,25450,165225,1293226.0,25407200.0
2007-08-06,24500,25350,24450,24575,183325,1248764.0,25407200.0
2007-08-07,24750,27700,24575,26750,336785,1359285.0,25407200.0
2007-08-08,27050,27850,26250,26700,262082,1356744.0,25407200.0
2007-08-09,27150,28950,27150,28500,460931,1448210.0,25407200.0
2007-08-10,27700,29450,27100,27300,337083,1387233.0,25407200.0
2007-08-13,27950,27950,26500,26850,162693,1364367.0,25407200.0
2007-08-14,27050,28000,26250,26250,137738,1333878.0,25407200.0
2007-08-16,24250,24550,22350,22500,335553,1143324.0,25407200.0
2007-08-17,22500,22800,19175,19175,719418,974366.0,25407200.0
2007-08-20,20350,22050,20300,22050,836214,1120458.0,25407200.0
2007-08-21,22725,23675,22075,22650,574239,1150946.0,25407200.0
2007-08-22,22750,23500,22750,23150,181353,1176353.0,25407200.0
2007-08-23,24050,26600,23925,26500,600255,1346582.0,25407200.0
2007-08-24,26000,26800,25500,26100,317163,1326256.0,25407200.0
2007-08-27,27100,27650,26100,26250,254877,1333878.0,25407200.0
2007-08-28,25750,27500,25600,26200,263030,1331337.0,25407200.0
2007-08-29,24550,30050,24525,26700,1225305,1356744.0,25407200.0
2007-08-30,28000,28750,26800,26800,819455,1361826.0,25407200.0
2007-08-31,27500,28650,26800,28500,788430,1448210.0,25407200.0
2007-09-03,28950,29600,28500,29000,340909,1473618.0,25407200.0
2007-09-04,29300,29450,28400,28450,268157,1445670.0,25407200.0
2007-09-05,28750,29000,27250,27250,340402,1384692.0,25407200.0
2007-09-06,27000,27950,26100,27550,211020,1399937.0,25407200.0
2007-09-07,27750,27800,27100,27100,153594,1377070.0,25407200.0
2007-09-10,26300,27550,26300,26750,213464,1359285.0,25407200.0
2007-09-11,27100,27150,26000,26100,890782,1326256.0,25407200.0
2007-09-12,26500,27800,26100,26400,567209,1341500.0,25407200.0
2007-09-13,26150,26600,25100,25800,700059,1311012.0,25407200.0
2007-09-14,25900,27450,25900,27350,854195,1389774.0,25407200.0
2007-09-17,29000,30500,27800,28150,832021,715213.0,25407200.0
2007-09-18,29000,29300,28500,28550,389619,725376.0,25407200.0
2007-09-19,30100,32800,29250,32800,1042076,833356.0,25407200.0
2007-09-20,34700,37700,34550,35850,2799894,910848.0,25407200.0
2007-09-21,35050,36100,33850,35250,875979,895604.0,25407200.0
2007-09-27,36000,36500,34650,34900,550286,886711.0,25407200.0
2007-09-28,34900,35350,32850,32900,785152,835897.0,25407200.0
2007-10-01,32900,35200,32000,33900,633485,861304.0,25407200.0
2007-10-02,35000,35450,34000,34000,424975,863845.0,25407200.0
2007-10-04,35150,35800,33900,34050,702255,865115.0,25407200.0
2007-10-05,34000,34050,32600,32750,670431,832086.0,25407200.0
2007-10-08,33500,34600,32000,32350,726645,821923.0,25407200.0
2007-10-09,32450,33200,31000,31750,505762,806679.0,25407200.0
2007-10-10,32350,32350,30050,30050,817309,763486.0,25407200.0
2007-10-11,29300,31600,28800,28800,1378388,731727.0,25407200.0
2007-10-12,29400,30750,29200,30400,941642,772379.0,25407200.0
2007-10-15,30950,34300,30850,33600,1235500,853682.0,25407200.0
2007-10-16,33850,34700,30300,31150,941848,791434.0,25407200.0
2007-10-17,30000,31950,29350,31400,675173,797786.0,25407200.0
2007-10-18,31800,32000,30400,30450,380168,773649.0,25407200.0
2007-10-19,29400,30300,29000,29400,815717,1493943.0,50814400.0
2007-10-22,26200,27850,26150,27000,756759,1371989.0,50814400.0
2007-10-23,28400,30650,27550,30150,1111431,1532054.0,50814400.0
2007-10-24,30550,31100,28250,28400,1041519,1443129.0,50814400.0
2007-10-25,29400,30500,28250,28700,1056140,1458373.0,50814400.0
2007-10-26,28800,28850,27600,28350,685270,1440588.0,50814400.0
2007-10-29,29050,30250,28700,29350,817882,1491403.0,50814400.0
2007-10-30,29350,30050,28500,28800,704412,1463455.0,50814400.0
2007-10-31,29000,30100,28300,28700,1260984,1458373.0,50814400.0
2007-11-01,29350,29800,28500,29000,937986,1473618.0,50814400.0
2007-11-02,28000,28400,27700,28000,523531,1422803.0,50814400.0
2007-11-05,28050,28350,26300,26550,704377,1349122.0,50814400.0
2007-11-06,26500,27500,26500,26850,359440,1364367.0,50814400.0
2007-11-07,27200,27750,26000,26050,598792,1323715.0,50814400.0
2007-11-08,25600,25900,24150,24300,722752,1234790.0,50814400.0
2007-11-09,24300,25000,23500,24000,453399,1219546.0,50814400.0
2007-11-12,23050,24050,22150,23400,586760,1189057.0,50814400.0
2007-11-13,23150,23900,22000,22500,465481,1143324.0,50814400.0
2007-11-14,23250,24850,23000,23400,771406,1189057.0,50814400.0
2007-11-15,23400,25550,23200,24400,1011758,1239871.0,50814400.0
2007-11-16,24200,25200,23950,24600,575702,1250034.0,50814400.0
2007-11-19,25100,25150,24000,24000,414914,1219546.0,50814400.0
2007-11-20,23300,24450,23000,24000,366125,1219546.0,50814400.0
2007-11-21,24200,25650,24100,24650,721355,1252575.0,50814400.0
2007-11-22,24700,25300,23900,25300,419622,1285604.0,50814400.0
2007-11-23,25300,26050,24000,24450,654448,1242412.0,50814400.0
2007-11-26,25000,25350,24500,24600,297294,1250034.0,50814400.0
2007-11-27,23700,24950,23650,24900,369181,1265279.0,50814400.0
2007-11-28,25500,26450,25250,25450,573354,1293226.0,50814400.0
2007-11-29,26700,27400,26150,26550,757177,1349122.0,50814400.0
2007-11-30,26700,27100,26350,26500,389103,1346582.0,50814400.0
2007-12-03,27000,27150,26450,26850,272595,1364367.0,50814400.0
2007-12-04,27250,28850,27250,28150,1120965,1430425.0,50814400.0
2007-12-05,28400,28700,28000,28100,395627,1427885.0,50814400.0
2007-12-06,28700,28750,26550,27000,617882,1371989.0,50814400.0
2007-12-07,27400,27500,25300,25300,569000,1285604.0,50814400.0
2007-12-10,25250,25950,24000,24100,401085,1224627.0,50814400.0
2007-12-11,24550,26750,24100,25150,960476,1277982.0,50814400.0
2007-12-12,24750,25300,24250,25100,291437,1275441.0,50814400.0
2007-12-13,25800,27450,25600,26600,769318,1351663.0,50814400.0
2007-12-14,27150,27750,26700,27700,616016,1407559.0,50814400.0
2007-12-17,26950,27350,26100,26100,437698,1326256.0,50814400.0
2007-12-18,25500,25700,24800,25350,599418,1288145.0,50814400.0
2007-12-20,25500,25950,24350,24350,405322,1237331.0,50814400.0
2007-12-21,24550,25150,23900,24100,497182,1224627.0,50814400.0
2007-12-24,24500,24600,23950,24300,411594,1234790.0,50814400.0
2007-12-26,24350,25000,24050,24050,423763,1222086.0,50814400.0
2007-12-27,24150,25100,24150,25000,360175,1270360.0,50814400.0
2007-12-28,24700,25150,24550,24800,226245,1260197.0,50814400.0
2008-01-02,25000,25050,24150,24400,290328,1239871.0,50814400.0
2008-01-03,24200,25350,24100,25200,339733,1280523.0,50814400.0
2008-01-04,25200,25400,24600,24700,247987,1255116.0,50814400.0
2008-01-07,23850,24300,23850,24200,258032,1229708.0,50814400.0
2008-01-08,24250,24500,24000,24050,302297,1222086.0,50814400.0
2008-01-09,24000,25400,24000,24200,528058,1229708.0,50814400.0
2008-01-10,24550,25150,24050,24800,580440,1260197.0,50814400.0
2008-01-11,25150,25400,23650,24000,494512,1219546.0,50814400.0
2008-01-14,24100,24500,23650,24050,632228,1222086.0,50814400.0
2008-01-15,24400,24400,22700,23000,538812,1168731.0,50814400.0
2008-01-16,22100,22300,20950,21050,738837,1069643.0,50814400.0
2008-01-17,21250,21750,19800,20350,796912,1034073.0,50814400.0
2008-01-18,19650,20650,19300,20400,456507,1036614.0,50814400.0
2008-01-21,20450,20700,18800,18800,705942,955311.0,50814400.0
2008-01-22,17800,18200,16000,16650,1176630,846060.0,50814400.0
2008-01-23,17450,17850,15150,16650,1471497,846060.0,50814400.0
2008-01-24,17200,18500,17000,18300,1257376,929904.0,50814400.0
2008-01-25,19000,20300,18850,20200,1410943,1026451.0,50814400.0
2008-01-28,19500,19800,18100,18900,842131,960392.0,50814400.0
2008-01-29,19600,19850,17200,17500,1420947,889252.0,50814400.0
2008-01-30,17950,18450,15800,15950,1350445,810490.0,50814400.0
2008-01-31,15600,16500,13800,14050,2369078,713942.0,50814400.0
2008-02-01,14700,15350,14150,14450,2014248,734268.0,50814400.0
2008-02-04,14900,16600,14700,16600,1415597,843519.0,50814400.0
2008-02-05,17000,18400,16750,17350,2582842,881630.0,50814400.0
2008-02-11,16700,18250,16500,17500,1175426,889252.0,50814400.0
2008-02-12,18000,18150,17000,17350,879699,881630.0,50814400.0
2008-02-13,17800,17800,16550,16750,1228754,851141.0,50814400.0
2008-02-14,17450,17600,17150,17400,598591,884171.0,50814400.0
2008-02-15,17100,18000,16850,17900,566471,909578.0,50814400.0
2008-02-18,17950,18700,17600,18050,929579,917200.0,50814400.0
2008-02-19,18450,18950,18250,18950,848657,962933.0,50814400.0
2008-02-20,19000,19300,18450,18900,853692,960392.0,50814400.0
2008-02-21,19300,20000,19100,19350,884434,983259.0,50814400.0
2008-02-22,19200,19750,19050,19400,448440,985799.0,50814400.0
2008-02-25,19700,19750,18650,18900,604770,960392.0,50814400.0
2008-02-26,19200,19900,18100,19200,1246051,975636.0,50814400.0
2008-02-27,19350,19500,18500,18500,663183,940066.0,50814400.0
2008-02-28,18600,18850,18200,18550,528711,942607.0,50814400.0
2008-02-29,18350,18550,18050,18050,409395,917200.0,50814400.0
2008-03-03,17300,17500,17150,17200,443990,874008.0,50814400.0
2008-03-04,17250,17650,17150,17400,479720,884171.0,50814400.0
2008-03-05,17650,18700,17550,18000,640202,914659.0,50814400.0
2008-03-06,18350,18600,18000,18300,367984,929904.0,50814400.0
2008-03-07,17750,18000,17500,17950,371114,912118.0,50814400.0
2008-03-10,17500,17700,17000,17000,359107,863845.0,50814400.0
2008-03-11,16700,17450,16600,17300,391783,879089.0,50814400.0
2008-03-12,18100,19300,17850,18100,1285713,919741.0,50814400.0
2008-03-13,18300,18900,17850,18000,810803,914659.0,50814400.0
2008-03-14,18550,18750,17400,17700,581775,899415.0,50814400.0
2008-03-17,17450,18250,16900,17900,607479,909578.0,50814400.0
2008-03-18,18100,18200,17250,18050,500404,917200.0,50814400.0
2008-03-19,18700,18700,18100,18100,463937,919741.0,50814400.0
2008-03-20,17850,18050,17550,17950,326801,912118.0,50814400.0
2008-03-21,18350,18450,17900,17900,501063,909578.0,50814400.0
2008-03-24,18200,19500,18150,19500,1912182,990881.0,50814400.0
2008-03-25,19800,20600,19500,19500,1576897,990881.0,50814400.0
2008-03-26,19800,21350,19750,21250,2077725,1079806.0,50814400.0
2008-03-27,21200,21500,20450,21350,1137362,1084887.0,50814400.0
2008-03-28,21000,21550,20650,21200,973352,1077265.0,50814400.0
2008-03-31,21350,21400,20450,20450,972800,1039154.0,50814400.0
2008-04-01,19750,19850,19150,19300,1913530,980718.0,50814400.0
2008-04-02,19950,20300,19750,20200,1096885,1026451.0,50814400.0
2008-04-03,20350,22950,20300,20800,3837323,1056940.0,50814400.0
2008-04-04,20900,21300,20000,20000,1078948,1016288.0,50814400.0
2008-04-07,20350,20850,20100,20400,613714,1036614.0,50814400.0
2008-04-08,20400,21450,20200,20500,1402375,1041695.0,50814400.0
2008-04-10,20550,20900,20250,20550,602890,1044236.0,50814400.0
2008-04-11,20700,20850,19900,20100,610520,1021369.0,50814400.0
2008-04-14,19750,19950,19200,19200,636890,975636.0,50814400.0
2008-04-15,19300,19800,19200,19250,379339,978177.0,50814400.0
2008-04-16,19650,19800,19250,19750,432411,1003584.0,50814400.0
2008-04-17,20200,20200,19300,19350,458020,983259.0,50814400.0
2008-04-18,19300,20050,19300,19950,523394,1013747.0,50814400.0
2008-04-21,20300,20500,20000,20050,460473,1018829.0,50814400.0
2008-04-22,20000,20100,19500,19750,469976,1003584.0,50814400.0
2008-04-23,19650,20100,19450,20050,414786,1018829.0,50814400.0
2008-04-24,20350,21800,20300,20850,2197912,1059480.0,50814400.0
2008-04-25,21250,21750,20800,21650,1379183,1100132.0,50814400.0
2008-04-28,22050,22400,19650,19800,1673471,1006125.0,50814400.0
2008-04-29,20300,20700,20050,20150,513863,1023910.0,50814400.0
2008-04-30,20400,20500,19850,20350,276170,1034073.0,50814400.0
2008-05-02,20650,20900,20300,20400,434976,1036614.0,50814400.0
2008-05-06,20500,20750,20450,20500,358179,1041695.0,50814400.0
2008-05-07,20700,21250,20500,20550,634995,1044236.0,50814400.0
2008-05-08,20450,20700,20200,20300,350157,1031532.0,50814400.0
2008-05-09,20500,20750,20200,20350,444585,1034073.0,50814400.0
2008-05-13,20550,20650,19700,20050,442918,1018829.0,50814400.0
2008-05-14,20150,20150,17650,19100,923317,970555.0,50814400.0
2008-05-15,19350,19550,18250,18500,891266,940066.0,50814400.0
2008-05-16,18850,19200,18550,18900,539916,960392.0,50814400.0
2008-05-19,19100,19150,18400,18550,411480,942607.0,50814400.0
2008-05-20,18600,19600,18550,18950,960850,962933.0,50814400.0
2008-05-21,18600,18800,18350,18450,359795,937526.0,50814400.0
2008-05-22,18300,19650,18100,19400,1137481,985799.0,50814400.0
2008-05-23,19450,19450,18800,18850,518611,957851.0,50814400.0
2008-05-26,18800,18800,18250,18300,302010,929904.0,50814400.0
2008-05-27,18450,18600,18200,18300,316499,929904.0,50814400.0
2008-05-28,18450,18600,17900,17900,458271,909578.0,50814400.0
2008-05-29,17900,18200,17700,17900,389368,909578.0,50814400.0
2008-05-30,18100,18200,17750,17800,495140,904496.0,50814400.0
2008-06-02,17900,18150,17650,17800,473102,904496.0,50814400.0
2008-06-03,17550,17700,17200,17200,430914,874008.0,50814400.0
2008-06-04,17200,17650,16850,17350,350017,881630.0,50814400.0
2008-06-05,17500,17550,16950,17000,332706,863845.0,50814400.0
2008-06-09,16200,16750,16200,16550,280909,840978.0,50814400.0
2008-06-10,16600,17000,16400,16450,348564,835897.0,50814400.0
2008-06-11,16550,17450,16100,17400,411247,884171.0,50814400.0
2008-06-12,16900,17400,16650,17100,301347,868926.0,50814400.0
2008-06-13,17300,17350,16500,16900,206398,858763.0,50814400.0
2008-06-16,17050,17150,16550,16550,210314,840978.0,50814400.0
2008-06-17,16550,16800,16150,16450,246299,835897.0,50814400.0
2008-06-18,16350,16750,16250,16500,211321,838438.0,50814400.0
2008-06-19,16350,16850,16300,16500,259354,838438.0,50814400.0
2008-06-20,16850,17600,16750,17550,816663,891793.0,50814400.0
2008-06-23,17400,17850,16950,17650,491167,896874.0,50814400.0
2008-06-24,17600,17700,16850,17100,363032,868926.0,50814400.0
2008-06-25,16850,17100,16500,16550,267990,840978.0,50814400.0
2008-06-26,16600,16950,16400,16400,286591,833356.0,50814400.0
2008-06-27,15900,16100,15600,15900,331639,807949.0,50814400.0
2008-06-30,15500,15750,15000,15300,380523,777460.0,50814400.0
2008-07-01,15100,15500,14400,14600,414875,741890.0,50814400.0
2008-07-02,14600,14700,12550,13900,615677,706320.0,50814400.0
2008-07-03,13050,13900,12850,13450,496253,683454.0,50814400.0
2008-07-04,13550,13850,13050,13050,420426,663128.0,50814400.0
2008-07-07,12850,13150,12600,12800,467428,650424.0,50814400.0
2008-07-08,12900,13450,11950,12250,682885,622476.0,50814400.0
2008-07-09,12700,13450,12350,12350,580983,627558.0,50814400.0
2008-07-10,12000,13100,11950,13000,470685,660587.0,50814400.0
2008-07-11,13100,13750,12900,13750,637128,698698.0,50814400.0
2008-07-14,13800,14150,13500,13900,410047,706320.0,50814400.0
2008-07-15,13850,13900,13200,13400,348777,680913.0,50814400.0
2008-07-16,13800,14300,13450,14250,598880,724105.0,50814400.0
2008-07-17,14700,15100,14250,14300,561716,726646.0,50814400.0
2008-07-18,14700,14750,13600,13800,417694,701239.0,50814400.0
2008-07-21,14100,14300,13850,13950,438425,708861.0,50814400.0
2008-07-22,13800,14050,13100,13500,573810,685994.0,50814400.0
2008-07-23,13750,14100,13200,14000,1093224,711402.0,50814400.0
2008-07-24,14100,14200,13700,13900,772671,706320.0,50814400.0
2008-07-25,13650,14200,13400,13500,1203131,685994.0,50814400.0
2008-07-28,13700,13850,13050,13050,600837,663128.0,50814400.0
2008-07-29,12750,12850,12400,12450,474695,632639.0,50814400.0
2008-07-30,12750,12900,12300,12300,560330,625017.0,50814400.0
2008-07-31,12400,12650,12200,12600,459608,640261.0,50814400.0
2008-08-01,12400,12500,12100,12100,387602,614854.0,50814400.0
2008-08-04,12000,12200,11550,11550,588803,586906.0,50814400.0
2008-08-05,11500,11700,10900,10900,878193,553877.0,50814400.0
2008-08-06,11300,11350,10550,10600,1678190,538633.0,50814400.0
2008-08-07,10800,11250,10500,10750,1864865,546255.0,50814400.0
2008-08-08,10600,10850,10050,10250,1495697,520848.0,50814400.0
2008-08-11,10450,10550,10200,10250,868550,520848.0,50814400.0
2008-08-12,10400,11100,10250,10850,1805154,551336.0,50814400.0
2008-08-13,10800,11050,10550,10550,762533,536092.0,50814400.0
2008-08-14,10550,10750,10450,10600,565046,538633.0,50814400.0
2008-08-18,10700,11000,10250,10900,1236486,553877.0,50814400.0
2008-08-19,10850,11250,10400,10500,1607174,533551.0,50814400.0
2008-08-20,10450,10500,10150,10300,757805,523388.0,50814400.0
2008-08-21,10400,10500,9850,9910,1060653,503571.0,50814400.0
2008-08-22,9820,9900,9220,9290,921536,472066.0,50814400.0
2008-08-25,9360,9530,8800,8800,943760,447167.0,50814400.0
2008-08-26,8430,9300,8340,8850,1818843,449707.0,50814400.0
2008-08-27,8860,9520,8860,9270,1488624,471049.0,50814400.0
2008-08-28,9340,9420,7880,7880,2982530,400417.0,50814400.0
2008-08-29,8040,8120,7790,7810,1187652,396860.0,50814400.0
2008-09-01,7610,8040,7500,7800,1497853,396352.0,50814400.0
2008-09-02,7800,8060,6630,6730,2316775,341981.0,50814400.0
2008-09-03,6750,7220,6730,7000,1953577,355701.0,50814400.0
2008-09-04,6950,7440,6830,7160,1553179,363831.0,50814400.0
2008-09-05,6820,7240,6810,7040,784070,357733.0,50814400.0
2008-09-08,7340,8090,7290,8090,2096528,411088.0,50814400.0
