인피니트헬스케어(071200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-19,9250,9400,9140,9290,314625,226458.0,24376583.0
2015-06-22,9330,9570,9210,9570,326426,233284.0,24376583.0
2015-06-23,9730,9950,9650,9850,775800,240109.0,24376583.0
2015-06-24,10000,10100,9780,9810,680456,239134.0,24376583.0
2015-06-25,10400,11800,10350,11800,6383654,287644.0,24376583.0
2015-06-26,11950,13550,11750,11950,6935738,291300.0,24376583.0
2015-06-29,11650,12500,11500,11850,3052718,288863.0,24376583.0
2015-06-30,11800,12200,11100,11850,2147643,288863.0,24376583.0
2015-07-01,11700,12600,11650,12200,2638916,297394.0,24376583.0
2015-07-02,12950,13450,12200,12350,3410780,301051.0,24376583.0
2015-07-03,12550,12650,11850,12050,1730938,293738.0,24376583.0
2015-07-06,11800,12400,11650,11650,1670154,283987.0,24376583.0
2015-07-07,11950,12600,10850,11450,2458528,279112.0,24376583.0
2015-07-08,11700,11800,10750,11100,1524304,270580.0,24376583.0
2015-07-09,10950,11400,10700,11350,1317498,276674.0,24376583.0
2015-07-10,11450,11600,10800,11000,1065619,268142.0,24376583.0
2015-07-13,10950,11600,10900,11550,1027253,281550.0,24376583.0
2015-07-14,11550,11850,11300,11600,764965,282768.0,24376583.0
2015-07-15,11750,12200,11700,11750,1341513,286425.0,24376583.0
2015-07-16,11900,12150,11550,12000,855704,292519.0,24376583.0
2015-07-17,12050,12850,11550,11700,2606107,285206.0,24376583.0
2015-07-20,11850,11950,10950,11000,1481672,268142.0,24376583.0
2015-07-21,11100,11400,10750,11200,913201,273018.0,24376583.0
2015-07-22,11150,11550,11050,11200,896865,273018.0,24376583.0
2015-07-23,11250,12250,11150,11950,2359355,291300.0,24376583.0
2015-07-24,11900,12050,11650,11650,1098531,283987.0,24376583.0
2015-07-27,11400,11500,10450,10450,1100600,254735.0,24376583.0
2015-07-28,10150,10500,9980,10400,920893,253516.0,24376583.0
2015-07-29,10400,10800,9800,9800,666741,238891.0,24376583.0
2015-07-30,9750,9940,9290,9380,886246,228652.0,24376583.0
2015-07-31,9320,9820,9060,9740,421723,237428.0,24376583.0
2015-08-03,9710,9810,9280,9380,315070,228652.0,24376583.0
2015-08-04,9360,9650,9350,9640,189352,234990.0,24376583.0
2015-08-05,9780,9990,9700,9700,488314,236453.0,24376583.0
2015-08-06,9850,10150,9760,9870,422596,240597.0,24376583.0
2015-08-07,9760,10300,9530,10050,627697,244985.0,24376583.0
2015-08-10,10050,10500,9910,9910,817011,241572.0,24376583.0
2015-08-11,9990,10100,9430,9450,465527,230359.0,24376583.0
2015-08-12,9360,9430,8870,9080,520869,221339.0,24376583.0
2015-08-13,9080,9480,9060,9450,351300,230359.0,24376583.0
2015-08-17,9450,9490,9140,9140,165131,222802.0,24376583.0
2015-08-18,9170,9350,8910,8950,274611,218170.0,24376583.0
2015-08-19,8810,8940,8270,8270,452030,201594.0,24376583.0
2015-08-20,8050,8800,8020,8250,414320,201107.0,24376583.0
2015-08-21,7800,8000,7550,7550,576842,184043.0,24376583.0
2015-08-24,7550,8000,7540,7780,492232,189650.0,24376583.0
2015-08-25,8010,9490,7820,8630,1366126,210370.0,24376583.0
2015-08-26,8600,8770,8350,8700,490470,212076.0,24376583.0
2015-08-27,8850,8930,8610,8700,335659,212076.0,24376583.0
2015-08-28,8830,9170,8760,8820,508708,215001.0,24376583.0
2015-08-31,8820,9040,8750,8810,215084,214758.0,24376583.0
2015-09-01,8810,9400,8780,8780,759357,214026.0,24376583.0
2015-09-02,8540,8920,8460,8830,423301,215245.0,24376583.0
2015-09-03,8980,9120,8760,8830,345255,215245.0,24376583.0
2015-09-04,8910,8940,8370,8380,382307,204276.0,24376583.0
2015-09-07,8380,8730,8380,8520,275447,207688.0,24376583.0
2015-09-08,8570,9510,8450,9000,1087757,219389.0,24376583.0
2015-09-09,9020,9200,8930,9000,407506,219389.0,24376583.0
2015-09-10,8970,9190,8950,9130,284858,222558.0,24376583.0
2015-09-11,9200,9310,8990,8990,293246,219145.0,24376583.0
2015-09-14,9010,9070,8750,8750,239211,213295.0,24376583.0
2015-09-15,8750,9050,8750,9040,195098,220364.0,24376583.0
2015-09-16,9130,9140,8930,9080,189630,221339.0,24376583.0
2015-09-17,9230,9240,8850,8850,261232,215733.0,24376583.0
2015-09-18,8950,9290,8930,9230,526195,224996.0,24376583.0
2015-09-21,9110,9260,9050,9210,220974,224508.0,24376583.0
2015-09-22,9300,9510,9170,9440,559674,230115.0,24376583.0
2015-09-23,9340,9550,9220,9220,389393,224752.0,24376583.0
2015-09-24,9300,9390,9030,9050,308068,220608.0,24376583.0
2015-09-25,9140,11150,9080,10150,8051551,247422.0,24376583.0
2015-09-30,10000,10250,9720,10200,1529855,248641.0,24376583.0
2015-10-01,10250,10750,10000,10500,1553918,255954.0,24376583.0
2015-10-02,10350,10750,10200,10200,964087,248641.0,24376583.0
2015-10-05,10350,10500,10100,10450,587820,254735.0,24376583.0
2015-10-06,10550,10550,9890,9890,661483,241084.0,24376583.0
2015-10-07,10050,10100,9700,9890,409333,241084.0,24376583.0
2015-10-08,10100,11450,10050,10600,3950867,258392.0,24376583.0
2015-10-12,10650,11200,10400,10500,1323743,255954.0,24376583.0
2015-10-13,10550,11050,10500,10850,1337340,264486.0,24376583.0
2015-10-14,10600,10950,10500,10850,768673,264486.0,24376583.0
2015-10-15,11450,11900,10850,10950,2308707,266924.0,24376583.0
2015-10-16,11100,11300,10450,10600,953412,258392.0,24376583.0
2015-10-19,10700,10900,10400,10600,632232,258392.0,24376583.0
2015-10-20,10650,10900,10450,10700,558063,260829.0,24376583.0
2015-10-21,10650,10950,10250,10300,708678,251079.0,24376583.0
2015-10-22,10300,10350,9950,9950,659287,242547.0,24376583.0
2015-10-23,10000,10200,9960,9970,264926,243035.0,24376583.0
2015-10-26,10050,10200,9850,9850,335461,240109.0,24376583.0
2015-10-27,9870,11450,9870,10500,2775134,255954.0,24376583.0
2015-10-28,10500,10650,10200,10200,645904,248641.0,24376583.0
2015-10-29,10300,10450,10050,10050,416415,244985.0,24376583.0
2015-10-30,10000,10800,9960,10600,946440,258392.0,24376583.0
2015-11-02,10550,10750,10100,10250,525343,249860.0,24376583.0
2015-11-03,10350,10450,10100,10350,334153,252298.0,24376583.0
2015-11-04,10350,10700,10250,10550,510639,257173.0,24376583.0
2015-11-05,10650,11050,10500,10550,888025,257173.0,24376583.0
2015-11-06,10650,10850,10550,10800,490093,263267.0,24376583.0
2015-11-09,10700,10850,9960,9960,887186,242791.0,24376583.0
2015-11-10,9890,9930,9400,9440,652933,230115.0,24376583.0
2015-11-11,9450,10800,9450,10000,2364162,243766.0,24376583.0
2015-11-12,10050,10400,9820,10100,570910,246203.0,24376583.0
2015-11-13,9900,9990,9740,9740,399889,237428.0,24376583.0
2015-11-16,9410,9740,9340,9340,348062,227677.0,24376583.0
2015-11-17,9500,9730,9500,9660,214706,235478.0,24376583.0
2015-11-18,9760,10100,9710,9750,331593,237672.0,24376583.0
2015-11-19,9850,10250,9850,9950,317003,242547.0,24376583.0
2015-11-20,9940,10200,9930,10000,209211,243766.0,24376583.0
2015-11-23,10200,10450,10050,10100,345788,246203.0,24376583.0
2015-11-24,10100,10350,9980,10300,308749,251079.0,24376583.0
2015-11-25,10350,10350,10000,10000,247739,243766.0,24376583.0
2015-11-26,10000,10200,10000,10050,193529,244985.0,24376583.0
2015-11-27,10150,10350,10000,10250,290781,249860.0,24376583.0
2015-11-30,10300,10600,10100,10350,493379,252298.0,24376583.0
2015-12-01,10350,10450,10200,10300,252664,251079.0,24376583.0
2015-12-02,10500,10700,10050,10050,527566,244985.0,24376583.0
2015-12-03,10100,10200,9800,9890,376805,241084.0,24376583.0
2015-12-04,9780,10000,9730,9850,210331,240109.0,24376583.0
2015-12-07,9920,9960,9800,9870,146579,240597.0,24376583.0
2015-12-08,9910,9920,9500,9600,279743,234015.0,24376583.0
2015-12-09,9580,9690,9400,9400,191920,229140.0,24376583.0
2015-12-10,9400,9600,8970,8970,405327,218658.0,24376583.0
2015-12-11,9090,9150,8900,8910,249041,217195.0,24376583.0
2015-12-14,8750,8800,8510,8520,261860,207688.0,24376583.0
2015-12-15,8520,8870,8520,8690,186888,211833.0,24376583.0
2015-12-16,8800,9100,8800,8900,170952,216952.0,24376583.0
2015-12-17,9020,9130,8900,9060,122717,220852.0,24376583.0
2015-12-18,8960,9430,8920,9180,267380,223777.0,24376583.0
2015-12-21,9200,9230,9080,9100,146703,221827.0,24376583.0
2015-12-22,9280,9450,9100,9100,299432,221827.0,24376583.0
2015-12-23,9150,9250,9030,9070,149858,221096.0,24376583.0
2015-12-24,9140,9210,9020,9040,110033,220364.0,24376583.0
2015-12-28,9180,9180,8950,8960,102752,218414.0,24376583.0
2015-12-29,8940,9830,8910,9280,589350,226215.0,24376583.0
2015-12-30,9330,9410,9250,9380,156020,228652.0,24376583.0
2016-01-04,9470,9540,9250,9250,215201,225483.0,24376583.0
2016-01-05,9140,9440,9140,9370,150843,228409.0,24376583.0
2016-01-06,9410,9610,9240,9430,245079,229871.0,24376583.0
2016-01-07,9440,9510,9040,9120,237308,222314.0,24376583.0
2016-01-08,9000,9060,8680,9060,261395,220852.0,24376583.0
2016-01-11,9050,9260,9020,9060,226248,220852.0,24376583.0
2016-01-12,9140,9280,9100,9110,149883,222071.0,24376583.0
2016-01-13,9230,9350,9210,9300,130304,226702.0,24376583.0
2016-01-14,9100,9180,8960,9100,233537,221827.0,24376583.0
2016-01-15,9210,9360,8970,9030,262733,220121.0,24376583.0
2016-01-18,9000,9180,8910,9050,153446,220608.0,24376583.0
2016-01-19,9180,9890,9180,9500,1768193,231578.0,24376583.0
2016-01-20,9520,9730,9230,9350,576331,227921.0,24376583.0
2016-01-21,9350,9650,9230,9350,388919,227921.0,24376583.0
2016-01-22,9370,9700,9370,9690,459974,236209.0,24376583.0
2016-01-25,9750,9880,9600,9680,397753,235965.0,24376583.0
2016-01-26,9620,9780,9570,9710,280398,236697.0,24376583.0
2016-01-27,9740,9790,9410,9440,344869,230115.0,24376583.0
2016-01-28,9500,9720,9430,9560,224679,233040.0,24376583.0
2016-01-29,9600,9830,9550,9670,322277,235722.0,24376583.0
2016-02-01,9670,9810,9560,9560,201103,233040.0,24376583.0
2016-02-02,9510,9780,9510,9740,296173,237428.0,24376583.0
2016-02-03,9770,10250,9700,9700,1351629,236453.0,24376583.0
2016-02-04,9720,9890,9550,9800,425073,238891.0,24376583.0
2016-02-05,9890,9920,9610,9610,283796,234259.0,24376583.0
2016-02-11,9300,9360,8960,9000,473254,219389.0,24376583.0
2016-02-12,8850,8930,8050,8190,602891,199644.0,24376583.0
2016-02-15,8290,8470,8250,8400,248562,204763.0,24376583.0
2016-02-16,8500,8710,8440,8640,197077,210614.0,24376583.0
2016-02-17,8700,8700,8400,8460,220021,206226.0,24376583.0
2016-02-18,8610,8750,8610,8680,204846,211589.0,24376583.0
2016-02-19,8680,8760,8610,8740,111778,213051.0,24376583.0
2016-02-22,8720,8840,8700,8760,120779,213539.0,24376583.0
2016-02-23,8780,8800,8510,8540,194857,208176.0,24376583.0
2016-02-24,8540,8700,8410,8460,164780,206226.0,24376583.0
2016-02-25,8550,8660,8490,8500,141785,207201.0,24376583.0
2016-02-26,8680,8730,8590,8600,125215,209639.0,24376583.0
2016-02-29,8590,8700,8510,8590,93822,209395.0,24376583.0
2016-03-02,8690,8840,8650,8830,220842,215245.0,24376583.0
2016-03-03,8830,8860,8680,8740,137602,213051.0,24376583.0
2016-03-04,8710,8850,8700,8830,114346,215245.0,24376583.0
2016-03-07,8880,8890,8700,8720,166294,212564.0,24376583.0
2016-03-08,8710,8820,8610,8660,95288,211101.0,24376583.0
2016-03-09,8720,8920,8600,8910,213856,217195.0,24376583.0
2016-03-10,8890,8950,8850,8900,114665,216952.0,24376583.0
2016-03-11,8900,8900,8760,8800,103308,214514.0,24376583.0
2016-03-14,8840,9180,8790,8960,217343,218414.0,24376583.0
2016-03-15,9070,9200,8870,8940,268774,217927.0,24376583.0
2016-03-16,9030,9050,8860,8910,130727,217195.0,24376583.0
2016-03-17,8950,9030,8910,8910,131348,217195.0,24376583.0
2016-03-18,9000,9100,8930,9050,195490,220608.0,24376583.0
2016-03-21,9050,9220,9000,9050,173959,220608.0,24376583.0
2016-03-22,9090,9150,8910,9030,187993,220121.0,24376583.0
2016-03-23,9050,9120,8970,8970,150414,218658.0,24376583.0
2016-03-24,8960,9160,8860,8860,201807,215977.0,24376583.0
2016-03-25,8890,9110,8860,9030,212591,220121.0,24376583.0
2016-03-28,9020,9080,8890,8910,106408,217195.0,24376583.0
2016-03-29,8900,9040,8890,9000,133684,219389.0,24376583.0
2016-03-30,9000,9080,8900,8930,165026,217683.0,24376583.0
2016-03-31,8940,8970,8700,8760,190060,213539.0,24376583.0
2016-04-01,8760,8800,8620,8630,158849,210370.0,24376583.0
2016-04-04,8650,8820,8630,8780,143943,214026.0,24376583.0
2016-04-05,8780,8850,8730,8760,86439,213539.0,24376583.0
2016-04-06,8750,8800,8610,8670,126043,211345.0,24376583.0
2016-04-07,8790,9010,8750,8900,358205,216952.0,24376583.0
2016-04-08,8900,8900,8740,8850,155937,215733.0,24376583.0
2016-04-11,8880,9120,8810,8930,448897,217683.0,24376583.0
2016-04-12,8930,9000,8840,8850,163085,215733.0,24376583.0
2016-04-14,8820,8820,8660,8690,252549,211833.0,24376583.0
2016-04-15,8710,8800,8680,8750,129108,213295.0,24376583.0
2016-04-18,8770,8790,8600,8630,123827,210370.0,24376583.0
2016-04-19,8610,8760,8610,8710,94914,212320.0,24376583.0
2016-04-20,8750,9170,8710,8840,546863,215489.0,24376583.0
2016-04-21,8900,8980,8840,8880,154591,216464.0,24376583.0
2016-04-22,8850,9020,8810,8910,168522,217195.0,24376583.0
2016-04-25,8960,8960,8820,8830,132619,215245.0,24376583.0
2016-04-26,8770,8900,8770,8900,134349,216952.0,24376583.0
2016-04-27,8930,9010,8830,8830,166587,215245.0,24376583.0
2016-04-28,8830,8910,8830,8840,89091,215665.0,24396458.0
2016-04-29,8810,8900,8760,8760,144695,213713.0,24396458.0
2016-05-02,8750,9120,8710,8850,364256,215909.0,24396458.0
2016-05-03,8850,9150,8850,9030,361689,220300.0,24396458.0
2016-05-04,9050,9230,8850,8900,285367,217128.0,24396458.0
2016-05-09,8930,9050,8840,8840,160684,215665.0,24396458.0
2016-05-10,8930,9360,8930,9060,426157,221032.0,24396458.0
2016-05-11,9060,9310,9020,9230,422628,225179.0,24396458.0
2016-05-12,9180,9310,9170,9190,208490,224203.0,24396458.0
2016-05-13,9200,9370,9150,9200,231187,224447.0,24396458.0
2016-05-16,9190,9190,9040,9140,152923,222984.0,24396458.0
2016-05-17,9140,9220,9000,9000,172884,219568.0,24396458.0
2016-05-18,8980,9050,8900,8900,184077,217128.0,24396458.0
2016-05-19,8920,9090,8910,8980,161708,219080.0,24396458.0
2016-05-20,9000,9240,9000,9240,297915,225423.0,24396458.0
2016-05-23,9240,9330,9180,9260,171877,225911.0,24396458.0
2016-05-24,9300,9600,9250,9260,646201,225911.0,24396458.0
2016-05-25,9370,9480,9150,9150,498390,223228.0,24396458.0
2016-05-26,9160,9300,9130,9160,162779,223472.0,24396458.0
2016-05-27,9200,9380,9150,9300,223589,226887.0,24396458.0
2016-05-30,9330,9790,9300,9790,869407,238841.0,24396458.0
2016-05-31,9860,9870,9590,9590,429109,233962.0,24396458.0
2016-06-01,9620,9780,9520,9780,289521,238597.0,24396458.0
2016-06-02,9820,9980,9630,9980,605230,243477.0,24396458.0
2016-06-03,10400,10400,9670,9700,1467749,236646.0,24396458.0
2016-06-07,9630,9780,9530,9720,307634,237134.0,24396458.0
2016-06-08,9800,9950,9580,9580,435262,233718.0,24396458.0
2016-06-09,9690,9700,9240,9300,346576,226887.0,24396458.0
2016-06-10,9310,9560,9290,9520,158354,232254.0,24396458.0
2016-06-13,9480,9530,9150,9150,196110,223228.0,24396458.0
2016-06-14,9150,9250,9020,9180,145627,223959.0,24396458.0
2016-06-15,9140,9240,9050,9160,137950,223472.0,24396458.0
2016-06-16,9180,9260,8810,8970,312826,218836.0,24396458.0
2016-06-17,9020,9100,8740,8800,244707,214689.0,24396458.0
2016-06-20,8830,9130,8830,9120,136177,222496.0,24396458.0
2016-06-21,9130,9170,8940,8950,142124,218348.0,24396458.0
2016-06-22,9000,9180,8940,9140,130586,222984.0,24396458.0
2016-06-23,9180,9180,8800,8900,215934,217128.0,24396458.0
2016-06-24,9000,9100,7810,8190,541151,199807.0,24396458.0
2016-06-27,7850,8270,7850,8140,276053,198587.0,24396458.0
2016-06-28,8130,8510,8090,8460,177392,206394.0,24396458.0
2016-06-29,8490,8610,8440,8510,140899,207614.0,24396458.0
2016-06-30,8670,8830,8500,8500,250544,207370.0,24396458.0
2016-07-01,8620,8760,8600,8660,144818,211273.0,24396458.0
2016-07-04,8670,8730,8600,8700,107836,212249.0,24396458.0
2016-07-05,8700,8850,8600,8800,143138,214689.0,24396458.0
2016-07-06,8810,8900,8540,8590,155737,209566.0,24396458.0
2016-07-07,8670,9320,8670,8870,472980,216397.0,24396458.0
2016-07-08,8960,8960,8670,8750,130899,213469.0,24396458.0
2016-07-11,8880,8900,8750,8870,110349,216397.0,24396458.0
2016-07-12,8950,8950,8830,8880,106658,216641.0,24396458.0
2016-07-13,8930,9020,8900,8950,146284,218348.0,24396458.0
2016-07-14,8960,8990,8790,8810,140585,214933.0,24396458.0
2016-07-15,8890,8890,8720,8750,115031,213469.0,24396458.0
2016-07-18,8750,8890,8750,8810,84831,214933.0,24396458.0
2016-07-19,8860,8900,8800,8800,90954,214689.0,24396458.0
2016-07-20,8820,8940,8800,8810,104362,214933.0,24396458.0
2016-07-21,8860,9050,8830,9000,176912,219568.0,24396458.0
2016-07-22,9060,9080,8890,8920,136227,217616.0,24396458.0
2016-07-25,8930,9010,8930,8950,84288,218348.0,24396458.0
2016-07-26,8930,8990,8850,8880,71417,216641.0,24396458.0
2016-07-27,8960,9020,8850,8870,155095,216397.0,24396458.0
2016-07-28,9010,9010,8860,8900,65750,217128.0,24396458.0
2016-07-29,8880,8970,8850,8860,100033,216153.0,24396458.0
2016-08-01,8860,8900,8770,8770,131398,213957.0,24396458.0
2016-08-02,8770,8890,8740,8760,83376,213713.0,24396458.0
2016-08-03,8760,8760,8470,8590,179914,209566.0,24396458.0
2016-08-04,8600,8860,8600,8690,117386,212005.0,24396458.0
2016-08-05,8950,9700,8930,8940,4034624,218104.0,24396458.0
2016-08-08,9100,9190,8980,9060,548375,221032.0,24396458.0
2016-08-09,9120,9170,9020,9090,233451,221764.0,24396458.0
2016-08-10,9060,9320,9060,9110,346128,222252.0,24396458.0
2016-08-11,9180,9390,9090,9280,330918,226399.0,24396458.0
2016-08-12,9360,9360,9110,9110,201313,222252.0,24396458.0
2016-08-16,9180,9180,9000,9080,135318,221520.0,24396458.0
2016-08-17,9080,9290,8990,9250,295987,225667.0,24396458.0
2016-08-18,9320,9340,9160,9190,148447,224203.0,24396458.0
2016-08-19,9200,9250,9090,9130,97389,222740.0,24396458.0
2016-08-22,9090,9140,9020,9050,93392,220788.0,24396458.0
2016-08-23,9090,9450,9050,9110,463640,222252.0,24396458.0
2016-08-24,9150,9190,9040,9080,108690,221520.0,24396458.0
2016-08-25,9050,9130,9000,9040,73105,220544.0,24396458.0
2016-08-26,9070,9090,8800,8800,184361,214689.0,24396458.0
2016-08-29,8790,8800,8450,8450,176358,206150.0,24396458.0
2016-08-30,8520,8810,8520,8700,140335,212249.0,24396458.0
2016-08-31,8640,8850,8570,8720,122028,212737.0,24396458.0
2016-09-01,8680,8820,8660,8800,82046,214689.0,24396458.0
2016-09-02,8800,8970,8730,8910,120076,217372.0,24396458.0
2016-09-05,8930,8960,8860,8910,71908,217372.0,24396458.0
2016-09-06,8880,8950,8870,8880,59064,216641.0,24396458.0
2016-09-07,8880,8960,8840,8870,89796,216397.0,24396458.0
2016-09-08,8830,8950,8590,8700,149952,212249.0,24396458.0
2016-09-09,8730,8730,8540,8700,111001,212249.0,24396458.0
2016-09-12,8560,8690,8470,8500,69209,207370.0,24396458.0
2016-09-13,8580,8660,8480,8550,60197,208590.0,24396458.0
2016-09-19,8550,8600,8500,8540,65065,208346.0,24396458.0
2016-09-20,8540,8670,8500,8650,61400,211029.0,24396458.0
2016-09-21,8650,8690,8570,8670,67859,211517.0,24396458.0
2016-09-22,8720,8780,8660,8670,86622,211517.0,24396458.0
2016-09-23,8720,8760,8680,8720,51051,212737.0,24396458.0
2016-09-26,8750,8750,8600,8620,88490,210297.0,24396458.0
2016-09-27,8530,8640,8530,8630,68290,210541.0,24396458.0
2016-09-28,8620,8670,8500,8550,87772,208590.0,24396458.0
2016-09-29,8550,8620,8520,8560,51958,208834.0,24396458.0
2016-09-30,8560,8600,8470,8520,86126,207858.0,24396458.0
2016-10-04,8580,8670,8500,8670,108405,211517.0,24396458.0
2016-10-05,8750,8800,8640,8650,139498,211029.0,24396458.0
2016-10-06,8650,8750,8630,8660,45597,211273.0,24396458.0
2016-10-07,8670,9020,8670,8680,330799,211761.0,24396458.0
2016-10-10,8700,8860,8680,8680,130951,211761.0,24396458.0
2016-10-11,8710,8760,8650,8670,79894,211517.0,24396458.0
2016-10-12,8600,8810,8600,8760,69790,213713.0,24396458.0
2016-10-13,8760,8820,8650,8700,73282,212249.0,24396458.0
2016-10-14,8730,8730,8640,8680,36192,211761.0,24396458.0
2016-10-17,8700,8760,8540,8600,68665,209810.0,24396458.0
2016-10-18,8520,8620,8520,8600,45975,209810.0,24396458.0
2016-10-19,8610,8650,8510,8540,59948,208346.0,24396458.0
2016-10-20,8570,8580,8450,8530,86135,208102.0,24396458.0
2016-10-21,8520,8520,8250,8250,112284,201271.0,24396458.0
2016-10-24,8220,8410,8200,8400,108348,204930.0,24396458.0
2016-10-25,8400,8400,8090,8100,132305,197611.0,24396458.0
2016-10-26,7970,8060,7770,7810,183061,190536.0,24396458.0
2016-10-27,7780,8030,7780,8030,76806,195904.0,24396458.0
2016-10-28,7950,8080,7860,7870,50211,192000.0,24396458.0
2016-10-31,7870,7900,7270,7340,258591,179070.0,24396458.0
2016-11-01,7140,7330,7000,7170,431044,174923.0,24396458.0
2016-11-02,7180,7200,6500,6510,356873,158821.0,24396458.0
2016-11-03,6510,6900,6470,6720,243511,163944.0,24396458.0
2016-11-04,6650,6900,6650,6840,107911,166872.0,24396458.0
2016-11-07,6850,7040,6850,7020,63081,171263.0,24396458.0
2016-11-08,7080,7160,6980,7070,83895,172483.0,24396458.0
2016-11-09,7070,7140,6370,6590,222070,160773.0,24396458.0
2016-11-10,6950,7160,6950,7030,147094,171507.0,24396458.0
2016-11-11,7080,7210,6980,7070,86861,172483.0,24396458.0
2016-11-14,7020,7170,7020,7110,46910,173459.0,24396458.0
2016-11-15,7080,7130,6970,6970,57292,170043.0,24396458.0
2016-11-16,6990,7150,6990,7120,40145,173703.0,24396458.0
2016-11-17,7070,7210,6950,7200,86150,175654.0,24396458.0
2016-11-18,7220,7220,6910,6960,75943,169799.0,24396458.0
2016-11-21,6930,7280,6810,6950,240226,169555.0,24396458.0
2016-11-22,6960,7040,6940,6950,67924,169555.0,24396458.0
2016-11-23,7000,7000,6830,6850,77219,167116.0,24396458.0
2016-11-24,6850,6930,6560,6560,109965,160041.0,24396458.0
2016-11-25,6490,6680,6490,6620,73731,161505.0,24396458.0
2016-11-28,6640,6700,6590,6590,58653,160773.0,24396458.0
2016-11-29,6600,6780,6530,6620,40262,161505.0,24396458.0
2016-11-30,6630,6710,6590,6590,39315,160773.0,24396458.0
2016-12-01,6570,6640,6470,6590,27557,160773.0,24396458.0
2016-12-02,6600,6610,6400,6410,64627,156381.0,24396458.0
2016-12-05,6320,6500,6010,6010,127578,146623.0,24396458.0
2016-12-06,6030,6210,6010,6120,68729,149306.0,24396458.0
2016-12-07,6100,6250,6040,6070,71796,148087.0,24396458.0
2016-12-08,6100,6250,6100,6200,50893,151258.0,24396458.0
2016-12-09,6200,6500,6200,6410,157250,156381.0,24396458.0
2016-12-12,6750,6750,6540,6610,59598,161261.0,24396458.0
2016-12-13,6610,6680,6510,6630,45374,161749.0,24396458.0
2016-12-14,6690,6710,6590,6600,30675,161017.0,24396458.0
2016-12-15,6590,6730,6570,6720,38672,163944.0,24396458.0
2016-12-16,6680,6750,6630,6730,31862,164188.0,24396458.0
2016-12-19,6840,6840,6610,6630,37242,161749.0,24396458.0
2016-12-20,6610,6700,6520,6630,36811,161749.0,24396458.0
2016-12-21,6630,6880,6600,6710,58299,163700.0,24396458.0
2016-12-22,6710,6850,6710,6710,42257,163700.0,24396458.0
2016-12-23,6690,6780,6670,6700,28472,163456.0,24396458.0
2016-12-26,6780,6780,6680,6690,25676,163212.0,24396458.0
2016-12-27,6700,6750,6650,6700,25437,163456.0,24396458.0
2016-12-28,6730,7000,6720,6850,164909,167116.0,24396458.0
2016-12-29,6880,6910,6780,6860,46256,167360.0,24396458.0
2017-01-02,6860,6880,6800,6840,37343,166872.0,24396458.0
2017-01-03,6870,6960,6830,6920,84725,168823.0,24396458.0
2017-01-04,6930,7800,6930,7430,2195527,181266.0,24396458.0
2017-01-05,7430,7550,7300,7490,249772,182729.0,24396458.0
2017-01-06,7500,7500,7360,7410,111700,180778.0,24396458.0
2017-01-09,7400,7540,7380,7540,183671,183949.0,24396458.0
2017-01-10,7570,7570,7370,7370,153294,179802.0,24396458.0
2017-01-11,7420,7760,7290,7550,599061,184193.0,24396458.0
2017-01-12,7550,7550,7370,7410,109852,180778.0,24396458.0
2017-01-13,7400,7490,7330,7370,86423,179802.0,24396458.0
2017-01-16,7410,7410,7120,7180,116122,175167.0,24396458.0
2017-01-17,7140,7460,7140,7230,114849,176386.0,24396458.0
2017-01-18,7190,7270,7170,7250,69309,176874.0,24396458.0
2017-01-19,7270,7620,7270,7390,302479,180290.0,24396458.0
2017-01-20,7350,7430,7270,7370,122200,179802.0,24396458.0
2017-01-23,7330,7390,6930,6980,151720,170287.0,24396458.0
2017-01-24,6930,7050,6780,6890,123883,168092.0,24396458.0
2017-01-25,6880,6950,6680,6750,93398,164676.0,24396458.0
2017-01-26,6750,6870,6700,6750,65553,164676.0,24396458.0
2017-01-31,6750,6900,6730,6850,42963,167116.0,24396458.0
2017-02-01,6790,7000,6790,7000,49393,170775.0,24396458.0
2017-02-02,6950,6980,6800,6860,87710,167360.0,24396458.0
2017-02-03,6860,6920,6700,6790,79614,165652.0,24396458.0
2017-02-06,6750,6830,6680,6700,61967,163456.0,24396458.0
2017-02-07,6650,6730,6600,6650,81157,162236.0,24396458.0
2017-02-08,6650,6700,6560,6640,43365,161992.0,24396458.0
2017-02-09,6640,6720,6590,6720,43716,163944.0,24396458.0
2017-02-10,6720,6880,6710,6790,62737,165652.0,24396458.0
2017-02-13,6800,6800,6700,6770,36642,165164.0,24396458.0
2017-02-14,6770,6780,6710,6750,30562,164676.0,24396458.0
2017-02-15,6750,6910,6650,6910,94973,168580.0,24396458.0
2017-02-16,6920,6940,6870,6900,38856,168336.0,24396458.0
2017-02-17,6920,6920,6800,6900,85122,168336.0,24396458.0
2017-02-20,6950,6950,6850,6900,29870,168336.0,24396458.0
2017-02-21,6880,6930,6880,6920,41851,168823.0,24396458.0
2017-02-22,6910,6960,6910,6930,40650,169067.0,24396458.0
2017-02-23,6920,6940,6850,6910,52604,168580.0,24396458.0
2017-02-24,7000,7080,6840,6860,103638,167360.0,24396458.0
2017-02-27,6940,6940,6650,6740,59615,164432.0,24396458.0
2017-02-28,6790,6790,6650,6690,34808,163212.0,24396458.0
2017-03-02,6720,6730,6600,6600,47215,161017.0,24396458.0
