에스엠코어(007820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-21,11800,11950,11700,11700,256354,179358.0,15329745.0
2016-12-22,11700,12650,11700,12500,944970,191622.0,15329745.0
2016-12-23,12550,12850,12150,12400,337737,190089.0,15329745.0
2016-12-26,12350,12600,11850,11950,283436,183190.0,15329745.0
2016-12-27,11950,12150,11900,12000,190667,183957.0,15329745.0
2016-12-28,12100,12750,12100,12300,351138,188556.0,15329745.0
2016-12-29,12250,12550,11850,12500,179271,191622.0,15329745.0
2017-01-02,12700,12800,12300,12400,112304,190089.0,15329745.0
2017-01-03,12300,12350,11800,12150,256640,186256.0,15329745.0
2017-01-04,12100,12450,11950,12200,233256,187023.0,15329745.0
2017-01-05,12300,13200,12200,13150,498400,201586.0,15329745.0
2017-01-06,13050,13750,13050,13450,432286,206185.0,15329745.0
2017-01-09,13450,13850,13450,13650,194488,209251.0,15329745.0
2017-01-10,13700,14150,13350,13500,402169,206952.0,15329745.0
2017-01-11,13350,13800,13250,13550,279055,207718.0,15329745.0
2017-01-12,13700,14000,13450,13900,536604,213083.0,15329745.0
2017-01-13,13900,14200,13350,13350,343487,204652.0,15329745.0
2017-01-16,13350,13600,13250,13300,220108,203886.0,15329745.0
2017-01-17,13100,13600,13050,13450,110653,206185.0,15329745.0
2017-01-18,13250,13650,13050,13350,242527,204652.0,15329745.0
2017-01-19,13300,13450,13200,13400,157918,205419.0,15329745.0
2017-01-20,13250,13750,13250,13650,257988,209251.0,15329745.0
2017-01-23,13550,14050,13450,13900,229209,213083.0,15329745.0
2017-01-24,13900,14750,13800,14500,528661,290000.0,20000000.0
2017-01-25,14550,14550,14200,14450,154433,289000.0,20000000.0
2017-01-26,14450,14650,14050,14400,230686,288000.0,20000000.0
2017-01-31,14300,14600,14050,14250,263983,285000.0,20000000.0
2017-02-01,14250,14250,13750,13950,467115,279000.0,20000000.0
2017-02-02,13900,14100,12400,12800,1212126,256000.0,20000000.0
2017-02-03,12800,13050,12300,12850,481088,257000.0,20000000.0
2017-02-06,12850,13100,12450,12600,276789,252000.0,20000000.0
2017-02-07,12500,12500,11550,12350,616944,247000.0,20000000.0
2017-02-08,12350,13700,12250,13050,688449,261000.0,20000000.0
2017-02-09,13050,13150,12800,13000,202933,260000.0,20000000.0
2017-02-10,12900,13100,12700,13000,185724,260000.0,20000000.0
2017-02-13,12800,12850,12200,12600,231319,252000.0,20000000.0
2017-02-14,12500,12750,12200,12400,185200,248000.0,20000000.0
2017-02-15,12400,12500,12200,12500,89835,250000.0,20000000.0
2017-02-16,12500,12850,12200,12850,140190,257000.0,20000000.0
2017-02-17,12900,12900,12450,12550,112543,251000.0,20000000.0
2017-02-20,12700,12700,12300,12550,108525,251000.0,20000000.0
2017-02-21,12500,12750,12350,12550,136183,251000.0,20000000.0
2017-02-22,12450,13250,12450,12850,390083,257000.0,20000000.0
2017-02-23,12900,12900,12350,12500,181569,250000.0,20000000.0
2017-02-24,12400,12500,11500,12000,432295,240000.0,20000000.0
2017-02-27,11950,12000,11550,11650,105530,233000.0,20000000.0
2017-02-28,11450,11900,11450,11750,146719,235000.0,20000000.0
2017-03-02,11750,11850,11550,11800,90053,236000.0,20000000.0
2017-03-03,11850,11850,11200,11500,108794,230000.0,20000000.0
2017-03-06,11500,12050,11300,11900,219406,238000.0,20000000.0
2017-03-07,11850,11950,11650,11850,82325,237000.0,20000000.0
2017-03-08,11950,12400,11750,12400,181373,248000.0,20000000.0
2017-03-09,12350,12350,12050,12250,121008,245000.0,20000000.0
2017-03-10,12350,12400,11650,12350,111111,247000.0,20000000.0
2017-03-13,12350,12350,12050,12350,77339,247000.0,20000000.0
2017-03-14,12350,12600,12100,12600,135448,252000.0,20000000.0
2017-03-15,13300,13400,12750,13250,936319,265000.0,20000000.0
2017-03-16,13300,13650,13150,13450,502135,269000.0,20000000.0
2017-03-17,13500,13650,13150,13600,302601,272000.0,20000000.0
2017-03-20,13850,14200,13550,13950,543680,279000.0,20000000.0
2017-03-21,13950,14050,13650,13800,236507,276000.0,20000000.0
2017-03-22,13650,13750,13350,13400,179103,268000.0,20000000.0
2017-03-23,13250,13800,13250,13500,209565,270000.0,20000000.0
2017-03-24,13650,13900,13400,13900,149768,278000.0,20000000.0
2017-03-27,14100,14100,13450,13650,198849,273000.0,20000000.0
2017-03-28,13600,13950,13250,13750,148495,275000.0,20000000.0
2017-03-29,13750,13800,13550,13700,142254,274000.0,20000000.0
2017-03-30,13600,13700,13350,13600,164318,272000.0,20000000.0
2017-03-31,13500,14100,13250,14000,280232,280000.0,20000000.0
2017-04-03,14000,14250,13650,14200,229136,284000.0,20000000.0
2017-04-04,14100,14300,13800,13800,255670,276000.0,20000000.0
2017-04-05,13850,14700,13700,14600,509597,292000.0,20000000.0
2017-04-06,14650,15250,14350,15000,529045,300000.0,20000000.0
2017-04-07,15000,15150,14750,14950,281917,299000.0,20000000.0
2017-04-10,15000,15000,14350,14600,292804,292000.0,20000000.0
2017-04-11,14700,15250,14550,14950,363095,299000.0,20000000.0
2017-04-12,14950,15300,14650,15300,293311,306000.0,20000000.0
2017-04-13,15300,15500,15100,15200,253138,304000.0,20000000.0
2017-04-14,15150,15150,14700,14850,239947,297000.0,20000000.0
2017-04-17,15050,15800,14900,15800,449398,316000.0,20000000.0
2017-04-18,15900,16250,15600,15800,335887,316000.0,20000000.0
2017-04-19,15750,16100,15600,15950,201394,319000.0,20000000.0
2017-04-20,15800,15950,15550,15700,213506,314000.0,20000000.0
2017-04-21,15750,15750,15050,15100,350371,302000.0,20000000.0
2017-04-24,15200,15200,14700,14800,265147,296000.0,20000000.0
2017-04-25,14950,15450,14550,15450,265895,309000.0,20000000.0
2017-04-26,15450,15500,15000,15200,186967,304000.0,20000000.0
2017-04-27,15300,15550,15100,15250,124091,305000.0,20000000.0
2017-04-28,15250,15250,14700,14700,209828,294000.0,20000000.0
2017-05-02,14500,15100,14300,15050,184138,301000.0,20000000.0
2017-05-04,15200,15500,14900,15150,141445,303000.0,20000000.0
2017-05-08,15350,15750,15150,15700,279963,314000.0,20000000.0
2017-05-10,15750,16750,15450,16700,500839,334000.0,20000000.0
2017-05-11,16550,16950,16350,16600,274885,332000.0,20000000.0
2017-05-12,16500,17100,16400,17000,301939,340000.0,20000000.0
2017-05-15,17150,17200,16400,16550,288723,331000.0,20000000.0
2017-05-16,16250,17050,16100,16900,392989,338000.0,20000000.0
2017-05-17,17100,17900,16800,17700,528895,354000.0,20000000.0
2017-05-18,17400,17800,17400,17650,176092,353000.0,20000000.0
2017-05-19,17700,17800,17250,17400,165985,348000.0,20000000.0
2017-05-22,17550,17700,16600,17000,353998,340000.0,20000000.0
2017-05-23,17050,17400,16900,17150,193706,343000.0,20000000.0
2017-05-24,17400,17800,17100,17300,231290,346000.0,20000000.0
2017-05-25,17250,17250,16700,16850,271573,337000.0,20000000.0
2017-05-26,16900,17300,16700,17200,103847,344000.0,20000000.0
2017-05-29,17250,17400,16850,17100,149411,342000.0,20000000.0
2017-05-30,17150,18250,17150,18200,515576,364000.0,20000000.0
2017-05-31,18100,18200,17650,18150,246152,363000.0,20000000.0
2017-06-01,18150,18250,17850,18150,173024,363000.0,20000000.0
2017-06-02,18100,18150,17600,17800,224901,356000.0,20000000.0
2017-06-05,17800,18100,17500,17800,194594,356000.0,20000000.0
2017-06-07,17700,18300,17550,18050,183227,361000.0,20000000.0
2017-06-08,18150,18150,17800,18000,108777,360000.0,20000000.0
2017-06-09,17850,18050,17600,17800,169114,356000.0,20000000.0
2017-06-12,17650,17750,17200,17700,166240,354000.0,20000000.0
2017-06-13,17700,17850,17450,17650,114890,353000.0,20000000.0
2017-06-14,17800,18600,17750,18350,401492,367000.0,20000000.0
2017-06-15,18350,18350,17700,18100,180626,362000.0,20000000.0
2017-06-16,18100,18300,17900,18100,92402,362000.0,20000000.0
2017-06-19,18000,18400,17750,17750,152200,355000.0,20000000.0
2017-06-20,17750,17750,16400,16950,452943,339000.0,20000000.0
2017-06-21,16950,17200,16400,16850,116695,337000.0,20000000.0
2017-06-22,16750,17800,16750,17150,344251,343000.0,20000000.0
2017-06-23,17300,17550,16800,17150,146413,343000.0,20000000.0
2017-06-26,17000,17300,16600,16800,153939,336000.0,20000000.0
2017-06-27,16650,17000,16500,16950,142142,339000.0,20000000.0
2017-06-28,16700,17250,16650,16800,129753,336000.0,20000000.0
2017-06-29,16950,17500,16900,17100,227843,342000.0,20000000.0
2017-06-30,16900,17000,16550,16900,198536,338000.0,20000000.0
2017-07-03,16800,17600,16800,17000,348184,340000.0,20000000.0
2017-07-04,16900,17250,16500,16650,218040,333000.0,20000000.0
2017-07-05,16700,16800,16100,16800,227741,336000.0,20000000.0
2017-07-06,16850,16850,16200,16250,170386,325000.0,20000000.0
2017-07-07,16050,16400,16000,16300,98382,326000.0,20000000.0
2017-07-10,16300,16350,15800,15900,128546,318000.0,20000000.0
2017-07-11,15800,16550,15800,16350,159729,327000.0,20000000.0
2017-07-12,16200,16450,16150,16250,62971,325000.0,20000000.0
2017-07-13,16500,17150,16350,17000,194692,340000.0,20000000.0
2017-07-14,17050,17050,16450,16450,132808,329000.0,20000000.0
2017-07-17,16750,17400,16500,17400,288062,348000.0,20000000.0
2017-07-18,17500,17550,17050,17450,158637,349000.0,20000000.0
2017-07-19,17500,17500,17000,17200,107242,344000.0,20000000.0
2017-07-20,17200,17200,16750,17100,166717,342000.0,20000000.0
2017-07-21,17150,17250,16950,17050,61720,341000.0,20000000.0
2017-07-24,17250,17550,16800,17500,213447,350000.0,20000000.0
2017-07-25,17500,18250,17450,17450,418458,349000.0,20000000.0
2017-07-26,17550,17700,17000,17000,127835,340000.0,20000000.0
2017-07-27,17150,17700,16950,17700,157198,354000.0,20000000.0
2017-07-28,17700,17700,17000,17050,128018,341000.0,20000000.0
2017-07-31,16950,17200,16750,17050,78657,341000.0,20000000.0
2017-08-01,16900,17450,16800,17200,92580,344000.0,20000000.0
2017-08-02,17150,17350,17050,17250,79574,345000.0,20000000.0
2017-08-03,17200,17350,16150,16300,201260,326000.0,20000000.0
2017-08-04,16400,16750,16150,16250,71633,325000.0,20000000.0
2017-08-07,16050,16650,16050,16300,59417,326000.0,20000000.0
2017-08-08,16300,16600,16300,16400,36423,328000.0,20000000.0
2017-08-09,16300,16600,16150,16550,72635,331000.0,20000000.0
2017-08-10,16550,16700,16100,16400,120154,328000.0,20000000.0
2017-08-11,16000,16200,15800,15800,131278,316000.0,20000000.0
2017-08-14,15950,16200,15350,15400,121549,308000.0,20000000.0
2017-08-16,15400,16550,15400,16400,225381,328000.0,20000000.0
2017-08-17,16400,16550,16050,16350,57686,327000.0,20000000.0
2017-08-18,16100,16850,16050,16650,133914,333000.0,20000000.0
2017-08-21,16650,16800,16400,16450,63343,329000.0,20000000.0
2017-08-22,16600,16600,16100,16300,83624,326000.0,20000000.0
2017-08-23,16300,17200,16200,16950,243089,339000.0,20000000.0
2017-08-24,16800,17350,16800,16900,118421,338000.0,20000000.0
2017-08-25,16900,16950,16400,16600,149691,332000.0,20000000.0
2017-08-28,16500,16900,16500,16800,46130,336000.0,20000000.0
2017-08-29,16700,16700,16400,16600,59360,332000.0,20000000.0
2017-08-30,16600,16950,16350,16850,100665,337000.0,20000000.0
2017-08-31,16750,16900,16500,16550,58810,331000.0,20000000.0
2017-09-01,16700,17250,16400,17150,194132,343000.0,20000000.0
2017-09-04,16700,17600,16550,17350,371634,347000.0,20000000.0
2017-09-05,16300,16500,15450,15550,3228205,311000.0,20000000.0
2017-09-06,15800,16200,15400,15600,738436,312000.0,20000000.0
2017-09-07,15550,15800,15150,15300,410804,306000.0,20000000.0
2017-09-08,15300,15650,15300,15400,261254,308000.0,20000000.0
2017-09-11,15600,16100,15500,16000,368377,320000.0,20000000.0
2017-09-12,16050,16050,15600,15900,248524,318000.0,20000000.0
2017-09-13,16050,16050,15300,15500,287191,310000.0,20000000.0
2017-09-14,15450,15550,15100,15500,185898,310000.0,20000000.0
2017-09-15,15500,15500,14700,15100,363793,302000.0,20000000.0
2017-09-18,15000,15000,13800,14050,621411,281000.0,20000000.0
2017-09-19,14150,14750,13950,14600,361522,292000.0,20000000.0
2017-09-20,14800,14800,14050,14150,189962,283000.0,20000000.0
2017-09-21,14300,14400,13600,13850,205097,277000.0,20000000.0
2017-09-22,13650,13900,13150,13200,301650,264000.0,20000000.0
2017-09-25,13050,13800,13050,13300,181405,266000.0,20000000.0
2017-09-26,13300,13700,13150,13350,154627,267000.0,20000000.0
2017-09-27,13250,13450,13150,13300,85537,266000.0,20000000.0
2017-09-28,13300,14100,13300,13700,206184,274000.0,20000000.0
2017-09-29,13700,14150,13500,14150,142991,283000.0,20000000.0
2017-10-10,14300,14350,14050,14250,122562,285000.0,20000000.0
2017-10-11,14300,14500,13900,14150,104227,283000.0,20000000.0
2017-10-12,14050,14400,13900,14100,76309,282000.0,20000000.0
2017-10-13,14100,14100,13000,13400,232938,268000.0,20000000.0
2017-10-16,13100,13200,10650,11200,1175731,224000.0,20000000.0
2017-10-17,11350,11400,10650,10700,513884,214000.0,20000000.0
2017-10-18,10850,11350,10700,11000,571853,220000.0,20000000.0
2017-10-19,11050,11600,10850,11550,414245,231000.0,20000000.0
2017-10-20,11550,11900,11400,11850,269748,237000.0,20000000.0
2017-10-23,11700,12050,11600,11900,150449,238000.0,20000000.0
2017-10-24,11900,12000,11700,11800,93756,236000.0,20000000.0
2017-10-25,11850,12150,11700,11900,152793,238000.0,20000000.0
2017-10-26,11850,11900,11400,11550,160278,231000.0,20000000.0
2017-10-27,11550,11800,11350,11550,140314,231000.0,20000000.0
2017-10-30,11550,11650,11300,11350,109616,227000.0,20000000.0
2017-10-31,11400,12500,11300,12250,543474,245000.0,20000000.0
2017-11-01,12250,12900,12100,12450,324232,249000.0,20000000.0
2017-11-02,12550,12600,12050,12450,200570,249000.0,20000000.0
2017-11-03,12550,12800,12300,12700,119739,254000.0,20000000.0
2017-11-06,12700,12850,12450,12850,86927,257000.0,20000000.0
2017-11-07,12850,13200,12800,13150,177993,263000.0,20000000.0
2017-11-08,13200,13400,12950,13200,143545,264000.0,20000000.0
2017-11-09,13150,13300,13000,13000,93798,260000.0,20000000.0
2017-11-10,13000,13750,12900,13650,384142,273000.0,20000000.0
2017-11-13,13750,13800,13350,13550,177622,271000.0,20000000.0
2017-11-14,13750,14750,13600,14550,698764,291000.0,20000000.0
2017-11-15,14600,14900,14200,14550,338190,291000.0,20000000.0
2017-11-16,14500,14550,14100,14450,224289,289000.0,20000000.0
2017-11-17,14600,15300,14250,15150,363743,303000.0,20000000.0
2017-11-20,14750,14750,13900,14750,543015,295000.0,20000000.0
2017-11-21,14950,14950,14450,14650,160735,293000.0,20000000.0
2017-11-22,14800,15500,14550,14900,564729,298000.0,20000000.0
2017-11-23,14850,15250,14750,15200,336763,304000.0,20000000.0
2017-11-24,15100,15750,14900,15650,661748,313000.0,20000000.0
2017-11-27,16100,16500,15750,16250,851231,325000.0,20000000.0
2017-11-28,16200,16250,15550,15900,318439,318000.0,20000000.0
2017-11-29,16000,16150,15600,15850,181127,317000.0,20000000.0
2017-11-30,15600,16050,15200,15300,325215,306000.0,20000000.0
2017-12-01,15600,15700,15000,15550,238338,311000.0,20000000.0
2017-12-04,15450,15650,13050,13450,829644,269000.0,20000000.0
2017-12-05,13450,14550,13000,14200,407549,284000.0,20000000.0
2017-12-06,14300,14700,14000,14050,150732,281000.0,20000000.0
2017-12-07,14000,14300,13450,14250,219858,285000.0,20000000.0
2017-12-08,14150,14400,13750,13800,138545,276000.0,20000000.0
2017-12-11,14000,14300,13700,14050,122365,281000.0,20000000.0
2017-12-12,13950,14550,13800,14350,336517,287000.0,20000000.0
2017-12-13,14650,16300,14450,16200,1084864,324000.0,20000000.0
2017-12-14,16050,16950,15800,16200,907753,324000.0,20000000.0
2017-12-15,16200,16400,15700,16300,309486,326000.0,20000000.0
2017-12-18,16300,16600,15850,16100,193249,322000.0,20000000.0
2017-12-19,15900,16100,15000,15600,376594,312000.0,20000000.0
2017-12-20,15450,15700,15200,15500,171045,310000.0,20000000.0
2017-12-21,15300,15600,14500,14750,255396,295000.0,20000000.0
2017-12-22,14100,15450,14100,15200,345452,304000.0,20000000.0
2017-12-26,15200,15950,14800,15550,230108,311000.0,20000000.0
2017-12-27,15750,16350,15400,16300,334829,326000.0,20000000.0
2017-12-28,16550,17600,16500,16900,926244,338000.0,20000000.0
2018-01-02,16950,18050,16950,17850,646794,357000.0,20000000.0
2018-01-03,17850,17900,17100,17300,378411,346000.0,20000000.0
2018-01-04,17300,17650,16850,16900,317658,338000.0,20000000.0
2018-01-05,16900,17900,16900,17400,338632,348000.0,20000000.0
2018-01-08,17350,17350,16500,16550,425495,331000.0,20000000.0
2018-01-09,16500,16900,16050,16450,320723,329000.0,20000000.0
2018-01-10,16450,16800,16250,16750,227477,335000.0,20000000.0
2018-01-11,16800,17350,16350,17100,324065,342000.0,20000000.0
2018-01-12,17150,17200,16600,16850,285152,337000.0,20000000.0
2018-01-15,16900,16950,16500,16600,214260,332000.0,20000000.0
2018-01-16,15400,17650,15250,17250,1181914,345000.0,20000000.0
2018-01-17,17550,17950,17050,17550,546061,351000.0,20000000.0
2018-01-18,17900,17900,17250,17400,217688,348000.0,20000000.0
2018-01-19,17450,17450,16850,16900,254044,338000.0,20000000.0
2018-01-22,17250,17300,16800,17100,223966,342000.0,20000000.0
2018-01-23,17100,17850,16850,17550,331016,351000.0,20000000.0
2018-01-24,17750,17750,17150,17150,221619,343000.0,20000000.0
2018-01-25,17200,17350,16950,17100,198997,342000.0,20000000.0
2018-01-26,17150,17300,16450,16700,336753,334000.0,20000000.0
2018-01-29,16600,17050,16300,16400,310247,328000.0,20000000.0
2018-01-30,16550,16650,16100,16400,322143,328000.0,20000000.0
2018-01-31,16150,17000,16100,16900,355795,338000.0,20000000.0
2018-02-01,16750,17200,16750,16850,244061,337000.0,20000000.0
2018-02-02,16850,16900,16400,16650,146730,333000.0,20000000.0
2018-02-05,16100,16450,15750,16100,211414,322000.0,20000000.0
2018-02-06,15100,15450,14200,15200,720667,304000.0,20000000.0
2018-02-07,15550,15700,14750,15000,321374,300000.0,20000000.0
2018-02-08,14950,15850,14850,15750,363290,315000.0,20000000.0
2018-02-09,15150,15500,14900,15200,152759,304000.0,20000000.0
2018-02-12,15350,15850,15000,15450,279647,309000.0,20000000.0
2018-02-13,15600,15650,15000,15000,140414,300000.0,20000000.0
2018-02-14,15000,15300,14850,15300,104165,306000.0,20000000.0
2018-02-19,15350,15800,15100,15800,121329,316000.0,20000000.0
2018-02-20,15650,15700,15200,15450,105598,309000.0,20000000.0
2018-02-21,15350,15600,15100,15350,88565,307000.0,20000000.0
2018-02-22,15250,15350,14700,14850,216450,297000.0,20000000.0
2018-02-23,14850,14950,14600,14850,107316,297000.0,20000000.0
2018-02-26,14900,15150,14800,14900,78521,298000.0,20000000.0
2018-02-27,15150,15350,14850,15300,168388,306000.0,20000000.0
2018-02-28,15300,15400,14650,15000,119698,300000.0,20000000.0
2018-03-02,14550,14650,14100,14300,183640,286000.0,20000000.0
2018-03-05,14250,14350,13900,14150,115669,283000.0,20000000.0
2018-03-06,14450,14500,14100,14450,80403,289000.0,20000000.0
2018-03-07,14450,14800,14200,14300,66731,286000.0,20000000.0
2018-03-08,14550,14550,14250,14350,58070,287000.0,20000000.0
2018-03-09,14450,15000,14450,14900,89326,298000.0,20000000.0
2018-03-12,15000,15100,14650,14850,105283,297000.0,20000000.0
2018-03-13,14900,14950,14500,14550,79021,291000.0,20000000.0
2018-03-14,14500,14950,14100,14750,97365,295000.0,20000000.0
2018-03-15,14750,15750,14450,15500,414951,310000.0,20000000.0
2018-03-16,15550,15650,15000,15450,270328,309000.0,20000000.0
2018-03-19,15400,15400,14750,14800,141122,296000.0,20000000.0
2018-03-20,14700,14850,14400,14800,129146,296000.0,20000000.0
2018-03-21,14700,14850,14350,14500,131768,290000.0,20000000.0
2018-03-22,14500,14700,14300,14400,104575,288000.0,20000000.0
2018-03-23,13900,14400,13050,13050,275018,261000.0,20000000.0
2018-03-26,13050,13700,12700,13700,186216,274000.0,20000000.0
2018-03-27,13950,13950,13500,13600,85565,272000.0,20000000.0
2018-03-28,13350,13600,13300,13600,50114,272000.0,20000000.0
2018-03-29,13600,13600,13200,13550,86134,271000.0,20000000.0
2018-03-30,13550,14000,13350,13800,110125,276000.0,20000000.0
2018-04-02,13850,13850,13350,13350,87371,267000.0,20000000.0
2018-04-03,13100,13550,13050,13300,78279,266000.0,20000000.0
2018-04-04,13250,13300,12600,12750,163134,255000.0,20000000.0
2018-04-05,12800,13300,12800,13000,95931,260000.0,20000000.0
2018-04-06,12950,13200,12500,12850,101909,257000.0,20000000.0
2018-04-09,12850,13050,12500,13000,92341,260000.0,20000000.0
2018-04-10,13100,14300,13050,14000,305496,280000.0,20000000.0
2018-04-11,13900,14200,13700,13950,114156,279000.0,20000000.0
2018-04-12,13800,13950,13650,13900,87248,278000.0,20000000.0
2018-04-13,13850,14050,13600,13850,78322,277000.0,20000000.0
2018-04-16,13900,14200,13850,14150,117111,283000.0,20000000.0
2018-04-17,14100,14300,14000,14100,94281,282000.0,20000000.0
2018-04-18,14100,14200,13850,14100,113409,282000.0,20000000.0
2018-04-19,14100,14650,14000,14050,162962,281000.0,20000000.0
2018-04-20,14100,14750,14050,14500,161018,290000.0,20000000.0
2018-04-23,14400,14550,14000,14000,108073,280000.0,20000000.0
2018-04-24,14000,14250,13400,13500,137731,270000.0,20000000.0
2018-04-25,13400,13600,12950,13350,133581,267000.0,20000000.0
2018-04-26,13300,13600,13150,13400,79129,268000.0,20000000.0
2018-04-27,13400,13500,13200,13500,57876,270000.0,20000000.0
2018-04-30,13450,13700,13150,13250,75948,265000.0,20000000.0
2018-05-02,13250,13650,12900,13250,115420,265000.0,20000000.0
2018-05-03,13150,13550,13100,13300,80226,266000.0,20000000.0
2018-05-04,13350,13400,13050,13100,83546,262000.0,20000000.0
2018-05-08,13200,14100,13150,13650,201231,273000.0,20000000.0
2018-05-09,13650,14100,13200,14100,152156,282000.0,20000000.0
2018-05-10,14050,14050,13800,13950,73576,279000.0,20000000.0
2018-05-11,13850,14000,13600,13900,113419,278000.0,20000000.0
2018-05-14,13850,13900,13550,13700,90879,274000.0,20000000.0
2018-05-15,13700,13800,13450,13700,66039,274000.0,20000000.0
2018-05-16,13350,13500,13000,13350,169042,267000.0,20000000.0
2018-05-17,13350,13400,12950,13300,101969,266000.0,20000000.0
2018-05-18,13250,13700,13000,13650,99288,273000.0,20000000.0
2018-05-21,13600,14000,13500,13900,88997,278000.0,20000000.0
2018-05-23,13800,14450,13700,14350,185794,287000.0,20000000.0
2018-05-24,14350,14400,14050,14300,80597,286000.0,20000000.0
2018-05-25,13950,14250,13800,14200,61815,284000.0,20000000.0
2018-05-28,14000,14200,13650,13900,81109,278000.0,20000000.0
2018-05-29,13850,13900,13500,13550,97406,271000.0,20000000.0
2018-05-30,13600,13750,13050,13700,111900,274000.0,20000000.0
2018-05-31,13500,13750,13350,13650,62187,273000.0,20000000.0
2018-06-01,13750,14000,13300,13500,73609,270000.0,20000000.0
2018-06-04,13450,13800,13350,13500,70368,270000.0,20000000.0
2018-06-05,13500,13800,13450,13800,62832,276000.0,20000000.0
2018-06-07,13750,14300,13600,13800,142253,276000.0,20000000.0
2018-06-08,13600,13750,13500,13650,53444,273000.0,20000000.0
2018-06-11,13650,13750,13450,13650,43919,273000.0,20000000.0
2018-06-12,13600,13750,13500,13650,35023,273000.0,20000000.0
2018-06-14,13600,13700,13150,13350,122594,267000.0,20000000.0
2018-06-15,13250,13450,13000,13400,95241,268000.0,20000000.0
2018-06-18,13150,13250,12700,13000,157295,260000.0,20000000.0
2018-06-19,12950,13100,12200,12500,147486,250000.0,20000000.0
2018-06-20,12550,12700,11850,12250,122601,245000.0,20000000.0
2018-06-21,12100,12100,11250,11550,228541,231000.0,20000000.0
2018-06-22,11500,12050,11100,12050,187273,241000.0,20000000.0
2018-06-25,11950,12900,11800,12650,210725,253000.0,20000000.0
2018-06-26,12500,12800,12350,12500,73261,250000.0,20000000.0
2018-06-27,12500,13000,12300,12450,101398,249000.0,20000000.0
2018-06-28,12200,12400,11800,12100,162181,242000.0,20000000.0
2018-06-29,12050,12350,11850,12250,66731,245000.0,20000000.0
2018-07-02,12150,12250,11700,11900,75394,238000.0,20000000.0
2018-07-03,11900,12050,11450,12000,103017,240000.0,20000000.0
2018-07-04,11800,12050,11800,11850,27360,237000.0,20000000.0
2018-07-05,11900,12050,11450,12050,79945,241000.0,20000000.0
2018-07-06,12000,12650,11800,12550,133741,251000.0,20000000.0
2018-07-09,12350,12650,12250,12450,66067,249000.0,20000000.0
2018-07-10,12400,12700,12300,12600,48688,252000.0,20000000.0
2018-07-11,12500,12500,12100,12350,43272,247000.0,20000000.0
2018-07-12,12250,12400,11900,12250,39305,245000.0,20000000.0
2018-07-13,12150,12600,12100,12600,56437,252000.0,20000000.0
2018-07-16,12650,12750,12450,12750,68928,255000.0,20000000.0
2018-07-17,12700,13100,12550,12650,104519,253000.0,20000000.0
2018-07-18,12700,12900,12550,12850,69661,257000.0,20000000.0
2018-07-19,12800,12850,12500,12700,53875,254000.0,20000000.0
2018-07-20,12550,12700,12500,12650,41657,253000.0,20000000.0
2018-07-23,12700,12750,11950,12200,83145,244000.0,20000000.0
2018-07-24,12150,12550,12050,12450,56878,249000.0,20000000.0
2018-07-25,12300,12400,11950,12150,62952,243000.0,20000000.0
2018-07-26,12200,12800,12050,12750,97300,255000.0,20000000.0
2018-07-27,12850,14100,12700,13900,606438,278000.0,20000000.0
2018-07-30,13900,14150,13750,13850,172895,277000.0,20000000.0
2018-07-31,13650,14000,13600,14000,83578,280000.0,20000000.0
2018-08-01,14150,14150,13600,13850,131409,277000.0,20000000.0
2018-08-02,13900,13950,13600,13700,74296,274000.0,20000000.0
2018-08-03,13600,14150,13550,14100,147697,282000.0,20000000.0
2018-08-06,14100,14150,13800,13850,84331,277000.0,20000000.0
2018-08-07,13850,14050,13700,13950,43610,279000.0,20000000.0
2018-08-08,13950,14000,13650,13850,58722,277000.0,20000000.0
2018-08-09,13850,13900,13500,13700,78819,274000.0,20000000.0
2018-08-10,13750,13750,13100,13400,135844,268000.0,20000000.0
2018-08-13,13250,13250,12550,12850,116902,257000.0,20000000.0
2018-08-14,12700,12950,12250,12850,125851,257000.0,20000000.0
2018-08-16,12750,12850,12450,12800,43523,256000.0,20000000.0
2018-08-17,12850,13150,12650,12750,35641,255000.0,20000000.0
2018-08-20,12700,12850,12550,12800,36875,256000.0,20000000.0
2018-08-21,12700,13100,12550,13050,74607,261000.0,20000000.0
2018-08-22,12900,13350,12850,13200,71381,264000.0,20000000.0
2018-08-23,13100,13350,12950,13250,72429,265000.0,20000000.0
2018-08-24,13250,13700,13000,13700,130430,274000.0,20000000.0
2018-08-27,13700,13750,13450,13700,56974,274000.0,20000000.0
2018-08-28,13650,13900,13350,13500,60732,270000.0,20000000.0
2018-08-29,13450,14550,13450,14400,483881,288000.0,20000000.0
2018-08-30,14200,14400,13900,14250,837755,285000.0,20000000.0
2018-08-31,14200,14300,13800,14100,212488,282000.0,20000000.0
2018-09-03,14100,14700,13950,14500,516233,290000.0,20000000.0
2018-09-04,14400,14550,13850,14250,227456,285000.0,20000000.0
2018-09-05,14000,14200,13600,13800,210097,276000.0,20000000.0
2018-09-06,13750,14050,13550,13950,148123,279000.0,20000000.0
2018-09-07,14000,15300,13950,15150,1181469,303000.0,20000000.0
2018-09-10,15050,15300,14850,15200,374426,304000.0,20000000.0
2018-09-11,15100,15750,15050,15500,378785,310000.0,20000000.0
