파워로직스(047310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-30,5490,5500,5250,5410,742137,173984.0,32159661.0
2017-03-31,5480,5510,5390,5500,345481,176878.0,32159661.0
2017-04-03,5510,5760,5500,5720,724504,183953.0,32159661.0
2017-04-04,5770,5940,5680,5720,823779,183953.0,32159661.0
2017-04-05,5710,5760,5630,5730,490972,184275.0,32159661.0
2017-04-06,5690,5760,5650,5710,295430,183632.0,32159661.0
2017-04-07,5780,5820,5450,5450,648544,175270.0,32159661.0
2017-04-10,5520,6150,5460,5510,2625659,177200.0,32159661.0
2017-04-11,5490,5880,5470,5850,1407791,188134.0,32159661.0
2017-04-12,6030,6120,5750,5800,1087700,186526.0,32159661.0
2017-04-13,5740,5980,5740,5850,469108,188134.0,32159661.0
2017-04-14,5880,5930,5590,5640,594739,181520.0,32184390.0
2017-04-17,5700,5760,5550,5710,452618,183773.0,32184390.0
2017-04-18,5740,5780,5640,5720,304652,184095.0,32184390.0
2017-04-19,5680,5780,5610,5760,350117,185382.0,32184390.0
2017-04-20,5730,5810,5430,5440,718307,175083.0,32184390.0
2017-04-21,5470,5790,5200,5650,1245739,181842.0,32184390.0
2017-04-24,5680,5740,5440,5440,567540,175083.0,32184390.0
2017-04-25,5480,5530,5250,5330,857625,171543.0,32184390.0
2017-04-26,5300,5470,5300,5420,526145,174439.0,32184390.0
2017-04-27,5450,5450,5260,5300,471641,170577.0,32184390.0
2017-04-28,5260,5460,5230,5280,486254,169934.0,32184390.0
2017-05-02,5280,5380,5210,5320,282182,171221.0,32184390.0
2017-05-04,5400,5580,5350,5490,519889,176692.0,32184390.0
2017-05-08,5530,5560,5390,5440,290236,175083.0,32184390.0
2017-05-10,5450,5490,5320,5350,273096,172186.0,32184390.0
2017-05-11,5320,5640,5300,5640,619263,181520.0,32184390.0
2017-05-12,5560,5730,5500,5520,350304,177658.0,32184390.0
2017-05-15,5570,5580,5200,5230,637050,168324.0,32184390.0
2017-05-16,5150,5290,4925,5020,1121958,165445.0,32957187.0
2017-05-17,5020,5050,4725,4800,908711,158194.0,32957187.0
2017-05-18,4710,4945,4710,4910,552185,161820.0,32957187.0
2017-05-19,4910,4965,4840,4935,298768,162644.0,32957187.0
2017-05-22,4955,4960,4780,4880,330745,160831.0,32957187.0
2017-05-23,4900,4900,4810,4870,245311,160502.0,32957187.0
2017-05-24,4870,4875,4730,4800,478853,158194.0,32957187.0
2017-05-25,4800,4820,4690,4700,344659,154899.0,32957187.0
2017-05-26,4700,4890,4650,4880,389916,160831.0,32957187.0
2017-05-29,4900,4935,4825,4920,219955,162149.0,32957187.0
2017-05-30,4925,4950,4860,4900,250723,161490.0,32957187.0
2017-05-31,4905,4990,4870,4870,279350,160502.0,32957187.0
2017-06-01,4890,4890,4765,4840,343488,159513.0,32957187.0
2017-06-02,4840,4840,4710,4720,371412,155558.0,32957187.0
2017-06-05,4760,4860,4720,4820,387064,158854.0,32957187.0
2017-06-07,4920,5160,4900,5050,1470013,166434.0,32957187.0
2017-06-08,5060,5130,5000,5070,375558,167093.0,32957187.0
2017-06-09,5070,5120,4955,5030,324818,165775.0,32957187.0
2017-06-12,5000,5010,4785,4850,459365,159842.0,32957187.0
2017-06-13,4850,4890,4825,4875,202178,160666.0,32957187.0
2017-06-14,4875,4900,4780,4845,298636,159678.0,32957187.0
2017-06-15,4840,4840,4695,4715,417303,155393.0,32957187.0
2017-06-16,4710,4905,4700,4895,410029,161325.0,32957187.0
2017-06-19,4905,4935,4815,4915,226323,161985.0,32957187.0
2017-06-20,4940,4940,4795,4865,320888,160337.0,32957187.0
2017-06-21,4860,4875,4695,4715,575408,159117.0,33747074.0
2017-06-22,4740,5020,4740,4915,1238049,165867.0,33747074.0
2017-06-23,4910,5100,4910,5040,713412,170148.0,33759438.0
2017-06-26,5040,5120,4975,5040,402440,170148.0,33759438.0
2017-06-27,5040,5060,4955,5000,215101,168797.0,33759438.0
2017-06-28,4980,5130,4915,5000,549142,168797.0,33759438.0
2017-06-29,5000,5070,4990,5040,206709,170148.0,33759438.0
2017-06-30,5010,5150,4990,5080,424080,171498.0,33759438.0
2017-07-03,5100,5130,4945,5000,326479,168797.0,33759438.0
2017-07-04,5000,5020,4780,4930,340731,166434.0,33759438.0
2017-07-05,4915,5070,4835,5030,312352,169810.0,33759438.0
2017-07-06,5000,5010,4890,4940,239601,166772.0,33759438.0
2017-07-07,4910,4940,4845,4930,150745,166434.0,33759438.0
2017-07-10,4905,4950,4810,4895,226794,165252.0,33759438.0
2017-07-11,4875,4905,4740,4835,326452,163227.0,33759438.0
2017-07-12,4825,4900,4815,4900,159691,165421.0,33759438.0
2017-07-13,4905,5030,4905,4960,220476,167447.0,33759438.0
2017-07-14,4935,4960,4800,4895,239346,165252.0,33759438.0
2017-07-17,4890,4920,4735,4780,359696,161370.0,33759438.0
2017-07-18,4750,4840,4750,4830,202637,163058.0,33759438.0
2017-07-19,4820,4890,4780,4875,220071,164577.0,33759438.0
2017-07-20,4940,5080,4840,4920,862676,166096.0,33759438.0
2017-07-21,4925,4925,4800,4905,271049,165590.0,33759438.0
2017-07-24,4905,5050,4870,4880,515398,164746.0,33759438.0
2017-07-25,4885,4940,4815,4850,374968,163733.0,33759438.0
2017-07-26,4860,4880,4720,4770,375168,161033.0,33759438.0
2017-07-27,4750,4825,4740,4780,146996,161370.0,33759438.0
2017-07-28,4770,4785,4565,4565,520088,154112.0,33759438.0
2017-07-31,4525,4690,4525,4680,238417,157994.0,33759438.0
2017-08-01,4650,4730,4635,4680,261448,157994.0,33759438.0
2017-08-02,4680,4765,4680,4765,144704,160864.0,33759438.0
2017-08-03,4770,4790,4620,4680,166858,157994.0,33759438.0
2017-08-04,4660,4755,4660,4740,142861,160020.0,33759438.0
2017-08-07,4720,4815,4720,4740,158532,160020.0,33759438.0
2017-08-08,4760,4860,4730,4745,251040,160189.0,33759438.0
2017-08-09,4780,4815,4685,4735,153564,159851.0,33759438.0
2017-08-10,4700,4745,4545,4700,211346,158669.0,33759438.0
2017-08-11,4660,4730,4555,4690,349073,158332.0,33759438.0
2017-08-14,4685,4760,4685,4730,142879,159682.0,33759438.0
2017-08-16,4735,4765,4645,4750,276916,160357.0,33759438.0
2017-08-17,4825,4915,4810,4875,529437,164577.0,33759438.0
2017-08-18,4825,4970,4820,4955,404564,167278.0,33759438.0
2017-08-21,5000,5000,4945,4970,305056,167784.0,33759438.0
2017-08-22,4970,5010,4900,5000,408037,171430.0,34286030.0
2017-08-23,5040,5050,4890,4925,1491286,168859.0,34286030.0
2017-08-24,4905,5290,4905,5210,1530162,178630.0,34286030.0
2017-08-25,5360,5520,5270,5270,2079253,180687.0,34286030.0
2017-08-28,5320,5320,5120,5200,549889,178287.0,34286030.0
2017-08-29,5160,5400,5130,5390,976584,184802.0,34286030.0
2017-08-30,5450,5470,5320,5410,596835,185487.0,34286030.0
2017-08-31,5450,5450,5330,5390,437452,184802.0,34286030.0
2017-09-01,5410,5490,5330,5400,512829,185145.0,34286030.0
2017-09-04,5170,5350,5160,5260,538327,180345.0,34286030.0
2017-09-05,5290,5340,5190,5330,498139,182745.0,34286030.0
2017-09-06,5340,5610,5340,5470,992540,187545.0,34286030.0
2017-09-07,5510,5560,5420,5490,497770,188230.0,34286030.0
2017-09-08,5530,5540,5380,5420,505342,185830.0,34286030.0
2017-09-11,5490,5970,5490,5900,3425769,202288.0,34286030.0
2017-09-12,5970,5980,5780,5880,1291178,201602.0,34286030.0
2017-09-13,5900,6070,5790,5810,1983644,199202.0,34286030.0
2017-09-14,5860,6130,5750,6100,1934823,209145.0,34286030.0
2017-09-15,6100,6220,5970,6080,1177089,208459.0,34286030.0
2017-09-18,6080,6230,6060,6110,653730,209488.0,34286030.0
2017-09-19,6110,6180,5890,6050,767449,207430.0,34286030.0
2017-09-20,6080,6310,5990,6050,1246939,207430.0,34286030.0
2017-09-21,6100,6270,5900,6250,1207988,214288.0,34286030.0
2017-09-22,6190,6290,5850,5930,1308588,203316.0,34286030.0
2017-09-25,5930,6050,5700,5800,872869,198859.0,34286030.0
2017-09-26,5800,5910,5690,5820,577491,199545.0,34286030.0
2017-09-27,5840,5940,5800,5880,442339,201602.0,34286030.0
2017-09-28,5930,6100,5860,6040,608744,207088.0,34286030.0
2017-09-29,6050,6100,5930,6000,427145,205716.0,34286030.0
2017-10-10,6050,6190,5990,6020,694563,206402.0,34286030.0
2017-10-11,6040,6080,5900,6000,521474,205716.0,34286030.0
2017-10-12,6030,6030,5640,5640,1097844,193373.0,34286030.0
2017-10-13,5660,5700,5490,5580,980597,191316.0,34286030.0
2017-10-16,5620,5620,5160,5160,1619562,176916.0,34286030.0
2017-10-17,5180,5350,5100,5230,889745,179316.0,34286030.0
2017-10-18,5240,5260,5020,5150,701752,176573.0,34286030.0
2017-10-19,5210,5230,5070,5100,421718,174859.0,34286030.0
2017-10-20,5090,5140,5000,5080,520190,174173.0,34286030.0
2017-10-23,5120,5130,5010,5050,267742,173144.0,34286030.0
2017-10-24,5060,5170,5020,5060,403805,173487.0,34286030.0
2017-10-25,5060,5100,4875,4910,581846,168344.0,34286030.0
2017-10-26,4940,5050,4925,4935,429135,169202.0,34286030.0
2017-10-27,4940,4980,4880,4900,299774,168002.0,34286030.0
2017-10-30,4925,4940,4835,4870,330239,166973.0,34286030.0
2017-10-31,4640,4960,4640,4960,464123,170059.0,34286030.0
2017-11-01,4950,5040,4930,4965,321842,170230.0,34286030.0
2017-11-02,4930,4990,4880,4880,317558,167316.0,34286030.0
2017-11-03,4880,4945,4830,4900,249823,168002.0,34286030.0
2017-11-06,4920,4930,4800,4860,252820,166630.0,34286030.0
2017-11-07,4860,4890,4775,4800,238064,164573.0,34286030.0
2017-11-08,4800,4940,4800,4900,362266,168002.0,34286030.0
2017-11-09,4950,4960,4870,4900,280699,168002.0,34286030.0
2017-11-10,4900,5210,4895,5130,1109475,175887.0,34286030.0
2017-11-13,5140,5200,5010,5020,499279,172116.0,34286030.0
2017-11-14,5020,5200,5020,5190,455513,177944.0,34286030.0
2017-11-15,5250,5410,5150,5170,849450,177259.0,34286030.0
2017-11-16,5180,5320,5090,5280,418166,181030.0,34286030.0
2017-11-17,5340,5460,5270,5280,513699,181030.0,34286030.0
2017-11-20,5300,5360,5230,5280,320508,181030.0,34286030.0
2017-11-21,5290,5390,5270,5320,394305,182402.0,34286030.0
2017-11-22,5360,5560,5320,5520,790027,189259.0,34286030.0
2017-11-23,5550,5620,5440,5570,506605,190973.0,34286030.0
2017-11-24,5580,5600,5480,5540,353138,189945.0,34286030.0
2017-11-27,5560,5610,5430,5430,363745,186173.0,34286030.0
2017-11-28,5440,5480,5270,5400,473922,185145.0,34286030.0
2017-11-29,5420,5580,5280,5560,567673,190630.0,34286030.0
2017-11-30,5550,5580,5400,5400,491433,185145.0,34286030.0
2017-12-01,5400,5540,5370,5530,303653,189602.0,34286030.0
2017-12-04,5520,5580,5420,5510,295948,188916.0,34286030.0
2017-12-05,5510,5540,5440,5510,264771,188916.0,34286030.0
2017-12-06,5480,5520,5420,5470,241291,187545.0,34286030.0
2017-12-07,5460,5510,5270,5380,306852,184459.0,34286030.0
2017-12-08,5340,5440,5220,5280,291937,181030.0,34286030.0
2017-12-11,5250,5400,5240,5380,103506,184459.0,34286030.0
2017-12-12,5390,5770,5390,5740,1087956,196802.0,34286030.0
2017-12-13,5740,5810,5650,5770,469538,197830.0,34286030.0
2017-12-14,5840,5960,5770,5910,856164,202630.0,34286030.0
2017-12-15,5860,5930,5790,5880,464094,201602.0,34286030.0
2017-12-18,5900,6020,5870,6010,499782,206059.0,34286030.0
2017-12-19,5960,6020,5810,5910,328505,202630.0,34286030.0
2017-12-20,5850,6030,5840,5950,346474,204002.0,34286030.0
2017-12-21,5980,6000,5840,5840,263399,200230.0,34286030.0
2017-12-22,5850,6160,5820,6120,717033,209831.0,34286030.0
2017-12-26,6160,6220,6040,6140,440636,210516.0,34286030.0
2017-12-27,6100,6190,5980,6070,334737,208116.0,34286030.0
2017-12-28,6100,6100,5970,6030,185203,206745.0,34286030.0
2018-01-02,6000,6300,6000,6220,396677,213259.0,34286030.0
2018-01-03,6270,6460,6060,6060,691663,207773.0,34286030.0
2018-01-04,6090,6250,6060,6150,296747,210859.0,34286030.0
2018-01-05,6160,6310,6080,6160,334238,211202.0,34286030.0
2018-01-08,6160,6160,5940,5980,299778,205030.0,34286030.0
2018-01-09,5960,6040,5800,5830,384565,199888.0,34286030.0
2018-01-10,5830,5900,5750,5840,265273,200230.0,34286030.0
2018-01-11,5860,5940,5810,5900,251956,202288.0,34286030.0
2018-01-12,5870,5920,5540,5640,632632,193373.0,34286030.0
2018-01-15,5600,5660,5530,5570,220673,190973.0,34286030.0
2018-01-16,5590,5870,5580,5770,354024,197830.0,34286030.0
2018-01-17,5770,5840,5620,5680,356817,194745.0,34286030.0
2018-01-18,5710,5840,5660,5790,288867,198516.0,34286030.0
2018-01-19,5810,5830,5720,5800,241198,198859.0,34286030.0
2018-01-22,5800,5800,5600,5700,202976,195430.0,34286030.0
2018-01-23,5700,5900,5700,5900,237063,202288.0,34286030.0
2018-01-24,5890,6260,5840,6220,1529507,213259.0,34286030.0
2018-01-25,6230,6300,6150,6290,437693,215659.0,34286030.0
2018-01-26,6390,6390,6220,6280,389029,215316.0,34286030.0
2018-01-29,6340,6380,6260,6270,263704,214973.0,34286030.0
2018-01-30,6270,6300,6100,6120,441262,209831.0,34286030.0
2018-01-31,6080,6260,5980,6260,454388,214631.0,34286030.0
2018-02-01,6290,6750,6230,6750,2391992,231431.0,34286030.0
2018-02-02,6750,6870,6600,6670,1010556,228688.0,34286030.0
2018-02-05,6540,6540,6050,6100,1154166,209145.0,34286030.0
2018-02-06,5750,6030,5640,5920,1268704,202973.0,34286030.0
2018-02-07,6020,6060,5610,5610,841999,192345.0,34286030.0
2018-02-08,5610,5840,5580,5770,665568,197830.0,34286030.0
2018-02-09,5570,5630,5490,5520,670736,189259.0,34286030.0
2018-02-12,5630,5630,5510,5540,467988,189945.0,34286030.0
2018-02-13,5600,5700,5420,5440,587006,186516.0,34286030.0
2018-02-14,5470,5540,5370,5530,417130,189602.0,34286030.0
2018-02-19,5600,5690,5600,5660,247169,194059.0,34286030.0
2018-02-20,5660,5790,5600,5760,278889,197488.0,34286030.0
2018-02-21,5760,5830,5680,5680,349972,194745.0,34286030.0
2018-02-22,5700,5730,5600,5670,294740,194402.0,34286030.0
2018-02-23,5690,5750,5640,5730,229987,196459.0,34286030.0
2018-02-26,5880,5890,5630,5660,463934,194059.0,34286030.0
2018-02-27,5680,5690,5540,5550,253450,190287.0,34286030.0
2018-02-28,5530,5590,5410,5450,313547,186859.0,34286030.0
2018-03-02,5400,5400,5190,5190,359070,177944.0,34286030.0
2018-03-05,5250,5340,5150,5180,248049,177602.0,34286030.0
2018-03-06,5250,5300,5210,5270,99288,180687.0,34286030.0
2018-03-07,5270,5270,5010,5100,220043,174859.0,34286030.0
2018-03-08,5120,5210,5080,5200,138007,178287.0,34286030.0
2018-03-09,5210,5320,5170,5250,218822,180002.0,34286030.0
2018-03-12,5290,5330,5230,5330,193188,182745.0,34286030.0
2018-03-13,5360,5420,5280,5300,232433,181716.0,34286030.0
2018-03-14,5280,5340,5190,5320,239524,182402.0,34286030.0
2018-03-15,5350,5360,5190,5230,216025,179316.0,34286030.0
2018-03-16,5250,5280,5120,5270,302603,180687.0,34286030.0
2018-03-19,5300,5340,5240,5320,226801,182402.0,34286030.0
2018-03-20,5320,5320,5240,5290,108542,181373.0,34286030.0
2018-03-21,5310,5310,5100,5200,229789,178287.0,34286030.0
2018-03-22,5200,5270,5140,5190,201321,177944.0,34286030.0
2018-03-23,5010,5090,4790,4790,537256,164230.0,34286030.0
2018-03-26,4840,4860,4730,4815,346921,165087.0,34286030.0
2018-03-27,4950,4950,4865,4880,198228,167316.0,34286030.0
2018-03-28,4835,4835,4680,4765,278865,163373.0,34286030.0
2018-03-29,4780,4780,4605,4625,350751,158573.0,34286030.0
2018-03-30,4645,4835,4645,4800,260144,164573.0,34286030.0
2018-04-02,4805,4865,4645,4690,222030,160801.0,34286030.0
2018-04-03,4610,4610,4500,4535,426179,155487.0,34286030.0
2018-04-04,4480,4550,4315,4400,612395,150859.0,34286030.0
2018-04-05,4415,4510,4405,4465,201375,153087.0,34286030.0
2018-04-06,4495,4495,4245,4260,410157,146058.0,34286030.0
2018-04-09,4210,4380,4185,4360,164169,149487.0,34286030.0
2018-04-10,4370,4370,4240,4290,195335,147087.0,34286030.0
2018-04-11,4320,4435,4310,4390,121731,150516.0,34286030.0
2018-04-12,4375,4470,4350,4445,151192,152401.0,34286030.0
2018-04-13,4455,4560,4450,4525,178720,155144.0,34286030.0
2018-04-16,4520,4545,4425,4520,128474,154973.0,34286030.0
2018-04-17,4540,4580,4465,4525,168939,155144.0,34286030.0
2018-04-18,4560,4590,4500,4515,155124,154801.0,34286030.0
2018-04-19,4530,4545,4440,4490,205790,153944.0,34286030.0
2018-04-20,4475,4605,4425,4600,243392,157716.0,34286030.0
2018-04-23,4590,4600,4515,4545,194808,155830.0,34286030.0
2018-04-24,4555,4605,4465,4525,156589,155144.0,34286030.0
2018-04-25,4525,4555,4405,4450,305494,152573.0,34286030.0
2018-04-26,4450,4760,4450,4715,346596,161659.0,34286030.0
2018-04-27,4685,4710,4580,4600,188807,157716.0,34286030.0
2018-04-30,4600,4725,4460,4625,405113,158573.0,34286030.0
2018-05-02,4730,4885,4660,4800,659898,164573.0,34286030.0
2018-05-03,4980,4995,4715,4720,592712,161830.0,34286030.0
2018-05-04,4730,4840,4730,4760,345875,163202.0,34286030.0
2018-05-08,4785,4870,4750,4785,287850,164059.0,34286030.0
2018-05-09,4740,4820,4625,4800,317913,164573.0,34286030.0
2018-05-10,4800,4920,4750,4835,303015,165773.0,34286030.0
2018-05-11,4820,4935,4805,4875,226616,167144.0,34286030.0
2018-05-14,4900,4900,4730,4890,295675,167659.0,34286030.0
2018-05-15,4925,4930,4835,4850,188196,166287.0,34286030.0
2018-05-16,4800,4900,4755,4860,318337,166630.0,34286030.0
2018-05-17,4910,4970,4855,4895,301198,167830.0,34286030.0
2018-05-18,4920,4920,4820,4850,208578,166287.0,34286030.0
2018-05-21,4855,4950,4820,4925,172369,168859.0,34286030.0
2018-05-23,4950,5070,4920,5030,460201,172459.0,34286030.0
2018-05-24,5050,5070,4905,5010,262803,171773.0,34286030.0
2018-05-25,4925,4980,4895,4940,204184,169373.0,34286030.0
2018-05-28,4960,4970,4830,4905,286774,168173.0,34286030.0
2018-05-29,4915,4955,4830,4860,145208,166630.0,34286030.0
2018-05-30,4880,4880,4730,4845,280385,166116.0,34286030.0
2018-05-31,4840,4940,4770,4895,229353,167830.0,34286030.0
2018-06-01,4895,4945,4870,4930,220933,169030.0,34286030.0
2018-06-04,4930,5040,4920,4995,290240,171259.0,34286030.0
2018-06-05,5020,5050,4940,4980,148784,170744.0,34286030.0
2018-06-07,4980,5100,4960,5090,372839,174516.0,34286030.0
2018-06-08,5100,5100,5010,5060,176157,173487.0,34286030.0
2018-06-11,5080,5130,5000,5070,241321,173830.0,34286030.0
2018-06-12,5080,5080,4930,4995,310396,171259.0,34286030.0
2018-06-14,4960,5000,4785,4820,323838,165259.0,34286030.0
2018-06-15,4815,4890,4735,4745,206141,162687.0,34286030.0
2018-06-18,4685,4710,4550,4580,348475,157030.0,34286030.0
2018-06-19,4595,4640,4400,4460,264141,152916.0,34286030.0
2018-06-20,4460,4640,4460,4615,191212,158230.0,34286030.0
2018-06-21,4600,4685,4550,4590,137039,157373.0,34286030.0
2018-06-22,4600,4710,4525,4710,244094,161487.0,34286030.0
2018-06-25,4660,4850,4660,4785,152146,164059.0,34286030.0
2018-06-26,4760,4775,4630,4715,129628,161659.0,34286030.0
2018-06-27,4765,4825,4660,4675,143164,160287.0,34286030.0
2018-06-28,4670,4670,4460,4485,242596,153773.0,34286030.0
2018-06-29,4560,4565,4355,4480,162037,153601.0,34286030.0
2018-07-02,4440,4475,4230,4300,233864,147430.0,34286030.0
2018-07-03,4270,4370,4170,4255,234392,145887.0,34286030.0
2018-07-04,4240,4300,4230,4250,85800,145716.0,34286030.0
2018-07-05,4285,4285,4120,4270,153837,146401.0,34286030.0
2018-07-06,4270,4345,4205,4320,114646,148116.0,34286030.0
2018-07-09,4350,4380,4290,4290,73345,147087.0,34286030.0
2018-07-10,4325,4420,4325,4385,138665,150344.0,34286030.0
2018-07-11,4405,4405,4315,4355,49873,149316.0,34286030.0
2018-07-12,4375,4425,4340,4405,67324,151030.0,34286030.0
2018-07-13,4430,4595,4405,4520,160873,154973.0,34286030.0
2018-07-16,4550,4655,4515,4540,131770,155659.0,34286030.0
2018-07-17,4540,4630,4525,4540,89793,155659.0,34286030.0
2018-07-18,4600,4600,4495,4520,119096,154973.0,34286030.0
2018-07-19,4500,4580,4410,4445,104672,152401.0,34286030.0
2018-07-20,4405,4500,4360,4490,108122,153944.0,34286030.0
2018-07-23,4440,4445,4120,4155,232600,142458.0,34286030.0
2018-07-24,4160,4300,4160,4225,112566,144858.0,34286030.0
2018-07-25,4215,4325,4205,4220,94974,144687.0,34286030.0
2018-07-26,4235,4300,4220,4290,106553,147087.0,34286030.0
2018-07-27,4320,4460,4255,4460,116710,152916.0,34286030.0
2018-07-30,4500,4670,4465,4585,297551,157201.0,34286030.0
2018-07-31,4545,4620,4520,4570,99237,156687.0,34286030.0
2018-08-01,4510,4560,4505,4555,79374,156173.0,34286030.0
2018-08-02,4585,4645,4500,4560,153187,156344.0,34286030.0
2018-08-03,4610,4610,4520,4580,82706,157030.0,34286030.0
2018-08-06,4580,4620,4495,4525,101803,155144.0,34286030.0
2018-08-07,4580,4585,4410,4460,145398,152916.0,34286030.0
2018-08-08,4465,4595,4460,4565,169527,156516.0,34286030.0
2018-08-09,4600,4615,4505,4565,139658,156516.0,34286030.0
2018-08-10,4515,4565,4400,4485,220597,153773.0,34286030.0
2018-08-13,4520,4535,4335,4335,208191,148630.0,34286030.0
2018-08-14,4280,4540,4260,4455,199692,152744.0,34286030.0
2018-08-16,4435,4495,4375,4460,151022,152916.0,34286030.0
2018-08-17,4465,4560,4465,4490,71285,153944.0,34286030.0
2018-08-20,4510,4585,4460,4540,138569,155659.0,34286030.0
2018-08-21,4550,4580,4515,4545,77489,155830.0,34286030.0
2018-08-22,4550,4570,4495,4495,98131,154116.0,34286030.0
2018-08-23,4500,4555,4500,4505,170917,154459.0,34286030.0
2018-08-24,4540,4920,4530,4690,915062,160801.0,34286030.0
2018-08-27,4705,4770,4675,4710,213887,161487.0,34286030.0
2018-08-28,4795,4825,4680,4695,282787,160973.0,34286030.0
2018-08-29,4700,4745,4670,4745,210216,162687.0,34286030.0
2018-08-30,4745,4810,4700,4705,143869,161316.0,34286030.0
2018-08-31,4710,4710,4580,4640,200076,159087.0,34286030.0
2018-09-03,4660,4665,4565,4575,163639,156859.0,34286030.0
2018-09-04,4590,4740,4590,4700,218327,161144.0,34286030.0
2018-09-05,4740,4745,4620,4650,158953,159430.0,34286030.0
2018-09-06,4670,4720,4595,4660,168557,159773.0,34286030.0
2018-09-07,4660,4740,4620,4695,170373,160973.0,34286030.0
2018-09-10,4700,4780,4680,4735,156074,162344.0,34286030.0
2018-09-11,4755,4835,4720,4730,212369,162173.0,34286030.0
2018-09-12,4700,4775,4680,4680,197787,160459.0,34286030.0
