한국정밀기계(101680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-04,5685,5921,5568,5892,53932,33616.0,8404000.0
2016-03-07,5892,6068,5847,5944,51110,33910.0,8404000.0
2016-03-08,5928,5928,5744,5892,29486,33616.0,8404000.0
2016-03-09,5892,5899,5759,5892,12881,33616.0,8404000.0
2016-03-10,5833,6068,5803,6010,31079,34288.0,8404000.0
2016-03-11,6039,6090,5928,6010,42359,34288.0,8404000.0
2016-03-14,5987,6009,5752,5922,21341,33784.0,8404000.0
2016-03-15,5921,6009,5870,5922,19839,33784.0,8404000.0
2016-03-16,5921,5958,5862,5929,7417,33826.0,8404000.0
2016-03-17,5928,5980,5877,5944,11807,33910.0,8404000.0
2016-03-18,5987,6002,5862,5929,10192,33826.0,8404000.0
2016-03-21,5943,5943,5737,5737,29457,32734.0,8404000.0
2016-03-22,5737,5870,5700,5760,34542,32860.0,8404000.0
2016-03-23,5781,5965,5781,5848,25389,33364.0,8404000.0
2016-03-24,5921,5965,5847,5877,41608,33532.0,8404000.0
2016-03-25,5877,5921,5781,5892,17112,33616.0,8404000.0
2016-03-28,5892,6002,5840,5995,16549,34204.0,8404000.0
2016-03-29,5995,6407,5965,6106,85586,34835.0,8404000.0
2016-03-30,6098,6149,6046,6106,11002,34835.0,8404000.0
2016-03-31,6135,6171,6032,6128,13763,34961.0,8404000.0
2016-04-01,6068,6363,6068,6194,41007,35339.0,8404000.0
2016-04-04,6297,6304,6127,6260,25481,35717.0,8404000.0
2016-04-05,6289,6289,6105,6120,13379,34919.0,8404000.0
2016-04-06,6179,6186,6061,6172,11492,35213.0,8404000.0
2016-04-07,6260,6260,6149,6216,7227,35465.0,8404000.0
2016-04-08,6201,6223,6105,6216,12799,35465.0,8404000.0
2016-04-11,6267,6267,6098,6172,14787,35213.0,8404000.0
2016-04-12,6120,6179,5943,6039,27287,34456.0,8404000.0
2016-04-14,6142,6142,6039,6113,22181,34877.0,8404000.0
2016-04-15,6171,6171,5987,6010,9555,34288.0,8404000.0
2016-04-18,5951,6039,5951,5966,9706,34036.0,8404000.0
2016-04-19,5995,5995,5892,5944,41797,33910.0,8404000.0
2016-04-20,5914,5980,5818,5826,26990,33238.0,8404000.0
2016-04-21,5818,6540,5730,6047,122208,34498.0,8404000.0
2016-04-22,6024,6319,5987,6054,73746,34540.0,8404000.0
2016-04-25,6054,6120,6046,6113,21402,34877.0,8404000.0
2016-04-26,6113,6179,5796,6091,24899,34751.0,8404000.0
2016-04-27,6149,6245,6046,6246,139602,35633.0,8404000.0
2016-04-28,6849,7350,6297,6327,242123,36095.0,8404000.0
2016-04-29,6334,6510,6297,6430,33510,36683.0,8404000.0
2016-05-02,6429,6429,5980,6062,40062,34582.0,8404000.0
2016-05-03,6061,6157,6024,6047,31435,34498.0,8404000.0
2016-05-04,6098,6098,5987,6047,17847,34498.0,8404000.0
2016-05-09,6002,6171,5973,6039,36046,34456.0,8404000.0
2016-05-10,6046,6157,5965,6054,23452,34540.0,8404000.0
2016-05-11,6039,6113,5906,5966,17121,34036.0,8404000.0
2016-05-12,5884,5965,5678,5774,39784,32944.0,8404000.0
2016-05-13,5715,5818,5685,5782,11937,32986.0,8404000.0
2016-05-16,5730,5936,5715,5826,17995,33238.0,8404000.0
2016-05-17,5921,5921,5715,5715,9640,32608.0,8404000.0
2016-05-18,5715,6054,5678,5760,11790,32860.0,8404000.0
2016-05-19,5862,5862,5516,5546,44546,31641.0,8404000.0
2016-05-20,5538,5538,5435,5450,27503,31095.0,8404000.0
2016-05-23,5413,5509,5354,5480,12668,31263.0,8404000.0
2016-05-24,5479,5678,5354,5391,16753,30759.0,8404000.0
2016-05-25,5590,5590,5354,5494,13235,31347.0,8404000.0
2016-05-26,5538,5538,5214,5281,49289,30128.0,8404000.0
2016-05-27,5229,5413,5214,5318,36775,30338.0,8404000.0
2016-05-30,5398,5398,5295,5369,7814,30633.0,8404000.0
2016-05-31,5369,5523,5369,5406,5265,30843.0,8404000.0
2016-06-01,5324,5553,5324,5443,27996,31053.0,8404000.0
2016-06-02,5442,5523,5354,5502,17637,31389.0,8404000.0
2016-06-03,5560,5568,5457,5568,6414,31767.0,8404000.0
2016-06-07,5464,5678,5464,5612,5366,32019.0,8404000.0
2016-06-08,5612,5685,5494,5494,4770,31347.0,8404000.0
2016-06-09,5597,5752,5450,5450,23230,31095.0,8404000.0
2016-06-10,5450,5568,5398,5553,13938,31683.0,8404000.0
2016-06-13,5457,5693,5383,5391,23148,30759.0,8404000.0
2016-06-14,5273,5494,5273,5288,13851,30170.0,8404000.0
2016-06-15,5288,5391,5229,5362,3517,30591.0,8404000.0
2016-06-16,5221,5523,5162,5185,11076,29582.0,8404000.0
2016-06-17,5199,5391,5177,5251,3995,29960.0,8404000.0
2016-06-20,5236,5509,5221,5251,16451,29960.0,8404000.0
2016-06-21,5317,5501,5214,5450,10531,31095.0,8404000.0
2016-06-22,5347,5575,5347,5391,9629,30759.0,8404000.0
2016-06-23,5450,5464,5229,5251,21877,29960.0,8404000.0
2016-06-24,5295,5295,4883,5008,45891,28574.0,8404000.0
2016-06-27,5081,5258,4846,5016,23072,28616.0,8404000.0
2016-06-28,5162,5229,5015,5207,4676,29708.0,8404000.0
2016-06-29,5376,5376,5243,5303,7451,30254.0,8404000.0
2016-06-30,5420,5435,5162,5332,9416,30422.0,8404000.0
2016-07-01,5339,5523,5317,5332,36753,30422.0,8404000.0
2016-07-04,5494,5494,5199,5384,28175,30717.0,8404000.0
2016-07-05,5420,5428,5302,5303,8869,30254.0,8404000.0
2016-07-06,5442,5442,5111,5119,24400,29204.0,8404000.0
2016-07-07,5118,5354,5074,5332,56195,30422.0,8404000.0
2016-07-08,5332,5553,5199,5200,40378,29666.0,8404000.0
2016-07-11,5288,5435,5199,5303,32985,30254.0,8404000.0
2016-07-12,5310,5420,5251,5354,15306,30549.0,8404000.0
2016-07-13,5450,5472,5317,5362,50098,30591.0,8404000.0
2016-07-14,5361,5420,5302,5421,148806,30927.0,8404000.0
2016-07-15,5339,5494,5339,5377,67815,30675.0,8404000.0
2016-07-18,5413,5479,5369,5377,58066,30675.0,8404000.0
2016-07-19,5383,5501,5369,5450,20968,31095.0,8404000.0
2016-07-20,5450,5523,5376,5450,17999,31095.0,8404000.0
2016-07-21,5472,5582,5435,5516,25644,31473.0,8404000.0
2016-07-22,5516,5634,5464,5568,27032,31767.0,8404000.0
2016-07-25,5597,5693,5568,5620,18036,32061.0,8404000.0
2016-07-26,5634,5685,5538,5642,13312,32187.0,8404000.0
2016-07-27,5641,5818,5509,5671,34754,32355.0,8404000.0
2016-07-28,5752,5752,5590,5693,14703,32481.0,8404000.0
2016-07-29,5693,5700,5604,5649,3287,32229.0,8404000.0
2016-08-01,5604,5722,5568,5671,4730,32355.0,8404000.0
2016-08-02,5685,5855,5626,5708,22856,32566.0,8404000.0
2016-08-03,5744,5774,5590,5627,25661,32103.0,8404000.0
2016-08-04,5649,5663,5582,5656,10030,32271.0,8404000.0
2016-08-05,5663,5752,5575,5590,9297,31893.0,8404000.0
2016-08-08,5612,5656,5523,5649,28645,32229.0,8404000.0
2016-08-09,5649,5715,5560,5598,32331,31935.0,8404000.0
2016-08-10,5641,5678,5575,5598,9031,31935.0,8404000.0
2016-08-11,5568,5604,5531,5598,7583,31935.0,8404000.0
2016-08-12,5656,5803,5575,5598,21763,31935.0,8404000.0
2016-08-16,5597,5612,5464,5465,20638,31179.0,8404000.0
2016-08-17,5398,5597,5398,5472,31864,31221.0,8404000.0
2016-08-18,5442,5545,5391,5458,13586,31137.0,8404000.0
2016-08-19,5494,5494,5406,5443,14355,31053.0,8404000.0
2016-08-22,5479,5612,5428,5539,35281,31599.0,8404000.0
2016-08-23,5545,6319,5545,6017,448255,34330.0,8404000.0
2016-08-24,5899,6054,5855,5929,86554,33826.0,8404000.0
2016-08-25,6032,6554,5965,6187,325128,35297.0,8404000.0
2016-08-26,6061,6466,5973,6187,90326,35297.0,8404000.0
2016-08-29,6179,6466,6068,6209,68036,35423.0,8404000.0
2016-08-30,6481,7291,6341,6761,644222,38574.0,8404000.0
2016-08-31,6768,6820,6481,6562,84539,37440.0,8404000.0
2016-09-01,6562,6680,6260,6349,80707,36221.0,8404000.0
2016-09-02,6363,6437,6238,6319,36370,36053.0,8404000.0
2016-09-05,6311,6775,6275,6702,76799,38238.0,8404000.0
2016-09-06,6761,6761,6481,6562,75140,37440.0,8404000.0
2016-09-07,6562,6658,6341,6430,46533,36683.0,8404000.0
2016-09-08,6451,6451,5892,6062,125876,34582.0,8404000.0
2016-09-09,5995,6105,5759,6047,58577,34498.0,8404000.0
2016-09-12,5951,6076,5847,5848,37094,33364.0,8404000.0
2016-09-13,5906,6223,5906,6187,36697,35297.0,8404000.0
2016-09-19,6253,6334,6164,6187,35644,35297.0,8404000.0
2016-09-20,6363,6444,6201,6378,28317,36389.0,8404000.0
2016-09-21,6378,6525,6149,6150,37611,35087.0,8404000.0
2016-09-22,6157,6267,6127,6157,24688,35129.0,8404000.0
2016-09-23,6157,6186,6017,6032,28616,34414.0,8404000.0
2016-09-26,6113,6149,6039,6106,14843,34835.0,8404000.0
2016-09-27,6039,6068,5914,6069,17557,34624.0,8404000.0
2016-09-28,6076,6179,6039,6113,10446,34877.0,8404000.0
2016-09-29,6127,6142,6054,6091,12391,34751.0,8404000.0
2016-09-30,6009,6275,5980,6113,22177,34877.0,8404000.0
2016-10-04,6090,6554,6039,6275,31913,35801.0,8404000.0
2016-10-05,6289,6569,6245,6526,33984,37230.0,8404000.0
2016-10-06,6525,6761,6422,6540,21115,37314.0,8404000.0
2016-10-07,6599,6672,6297,6297,17745,35927.0,8404000.0
2016-10-10,6194,6392,6194,6356,7794,36263.0,8404000.0
2016-10-11,6356,6444,6238,6297,12933,35927.0,8404000.0
2016-10-12,6282,6628,6186,6437,16118,36725.0,8404000.0
2016-10-13,6422,6444,6245,6327,10739,36095.0,8404000.0
2016-10-14,6334,6451,6245,6334,18212,36137.0,8404000.0
2016-10-17,6304,6304,6083,6260,48875,35717.0,8404000.0
2016-10-18,6164,6392,6113,6275,29454,35801.0,8404000.0
2016-10-19,6334,6334,6127,6194,17705,35339.0,8404000.0
2016-10-20,6253,6319,6083,6231,44675,35549.0,8404000.0
2016-10-21,6208,6267,6142,6150,44735,35087.0,8404000.0
2016-10-24,6201,6201,6002,6076,15117,34666.0,8404000.0
2016-10-25,6171,6216,5958,6135,39163,35003.0,8404000.0
2016-10-26,6120,6120,5951,6010,61090,34288.0,8404000.0
2016-10-27,6039,6319,6009,6260,21772,35717.0,8404000.0
2016-10-28,6326,6326,6039,6039,43969,34456.0,8404000.0
2016-10-31,6068,6090,5759,6076,36930,34666.0,8404000.0
2016-11-01,6083,6245,6046,6076,39374,34666.0,8404000.0
2016-11-02,6068,6599,5980,6437,114473,36725.0,8404000.0
2016-11-03,6437,6709,6297,6540,76336,37314.0,8404000.0
2016-11-04,6569,6650,6422,6445,32525,36768.0,8404000.0
2016-11-07,6451,6510,6378,6452,45080,36810.0,8404000.0
2016-11-08,6451,6613,6392,6452,33921,36810.0,8404000.0
2016-11-09,6459,6554,5789,5951,103804,33952.0,8404000.0
2016-11-10,6083,6216,6039,6216,16897,35465.0,8404000.0
2016-11-11,6216,6334,6186,6305,21262,35969.0,8404000.0
2016-11-14,6437,6658,6341,6540,58380,37314.0,8404000.0
2016-11-15,6481,6532,6304,6327,36680,36095.0,8404000.0
2016-11-16,6400,6407,6260,6341,32789,36179.0,8404000.0
2016-11-17,6341,6805,6289,6776,75474,38658.0,8404000.0
2016-11-18,6783,6783,6591,6673,37789,38070.0,8404000.0
2016-11-21,6672,7335,6569,7269,386238,41474.0,8404000.0
2016-11-22,7144,7254,6856,6857,128738,39121.0,8404000.0
2016-11-23,6805,6945,6717,6938,43720,39583.0,8404000.0
2016-11-24,6937,7092,6724,6739,81675,38448.0,8404000.0
2016-11-25,6775,6879,6731,6776,38823,38658.0,8404000.0
2016-11-28,6856,6989,6724,6901,22958,39373.0,8404000.0
2016-11-29,6893,7004,6599,6673,45622,38070.0,8404000.0
2016-11-30,6672,6739,6481,6481,26193,36978.0,8404000.0
2016-12-01,6481,6613,6422,6555,11257,37398.0,8404000.0
2016-12-02,6606,6746,6459,6577,11348,37524.0,8404000.0
2016-12-05,6621,6628,6201,6334,56207,36137.0,8404000.0
2016-12-06,6076,6392,6024,6143,46265,35045.0,8404000.0
2016-12-07,6216,6223,6002,6084,35091,34709.0,8404000.0
2016-12-08,6105,6238,6098,6172,18116,35213.0,8404000.0
2016-12-09,6186,6311,6149,6312,16603,36011.0,8404000.0
2016-12-12,6194,6392,6142,6282,38737,35843.0,8404000.0
2016-12-13,6282,6297,6164,6253,32404,35675.0,8404000.0
2016-12-14,6319,6319,6142,6187,29248,35297.0,8404000.0
2016-12-15,6186,6282,6061,6260,14361,35717.0,8404000.0
2016-12-16,6253,6481,6253,6371,18589,36347.0,8404000.0
2016-12-19,6370,6451,6275,6319,16155,36053.0,8404000.0
2016-12-20,6319,6370,6216,6349,17836,36221.0,8404000.0
2016-12-21,6348,6356,6289,6341,6927,36179.0,8404000.0
2016-12-22,6267,6392,6201,6341,25871,36179.0,8404000.0
2016-12-23,6326,6437,6297,6378,13232,36389.0,8404000.0
2016-12-26,6422,6473,6319,6378,13342,36389.0,8404000.0
2016-12-27,6407,6525,6230,6253,24307,35675.0,8404000.0
2016-12-28,6304,6334,6201,6334,11663,36137.0,8404000.0
2016-12-29,6334,6334,6113,6179,38545,35255.0,8404000.0
2017-01-02,6245,6253,6142,6157,8840,35129.0,8404000.0
2017-01-03,6171,6238,6061,6106,27621,34835.0,8404000.0
2017-01-04,6179,6179,6105,6165,14003,35171.0,8404000.0
2017-01-05,6245,6245,6039,6084,32942,34709.0,8404000.0
2017-01-06,6024,6076,5914,6039,47045,34456.0,8404000.0
2017-01-09,6039,6135,5958,6135,25363,35003.0,8404000.0
2017-01-10,6179,6179,6039,6113,14658,34877.0,8404000.0
2017-01-11,6171,6171,6054,6106,10387,34835.0,8404000.0
2017-01-12,6186,6230,6039,6113,13296,34877.0,8404000.0
2017-01-13,6164,6164,6009,6039,19697,34456.0,8404000.0
2017-01-16,6039,6039,5921,5966,23737,34036.0,8404000.0
2017-01-17,5958,6068,5943,6039,15260,34456.0,8404000.0
2017-01-18,6157,6157,6002,6128,7936,34961.0,8404000.0
2017-01-19,6068,6171,6009,6010,17929,34288.0,8404000.0
2017-01-20,6046,6061,5951,5980,18367,34120.0,8404000.0
2017-01-23,6039,6304,5973,6260,51309,35717.0,8404000.0
2017-01-24,6275,6319,6179,6253,27912,35675.0,8404000.0
2017-01-25,6245,6334,6201,6209,7256,35423.0,8404000.0
2017-01-26,6260,6599,6230,6415,90128,36599.0,8404000.0
2017-01-31,6422,6444,6164,6172,27621,35213.0,8404000.0
2017-02-01,6186,6334,6186,6312,8641,36011.0,8404000.0
2017-02-02,6363,6363,6260,6260,26628,35717.0,8404000.0
2017-02-03,6319,6363,6230,6319,14864,36053.0,8404000.0
2017-02-06,6363,6407,6282,6386,21023,36431.0,8404000.0
2017-02-07,6378,6437,6216,6216,36768,35465.0,8404000.0
2017-02-08,6216,6311,6142,6312,20096,36011.0,8404000.0
2017-02-09,6348,6400,6201,6305,31513,35969.0,8404000.0
2017-02-10,5612,5649,4809,4971,816031,28364.0,8404000.0
2017-02-13,4971,5008,4802,4846,137821,27649.0,8404000.0
2017-02-14,4890,4897,4603,4714,121262,26893.0,8404000.0
2017-02-15,4750,4824,4691,4699,97355,26809.0,8404000.0
2017-02-16,4698,4831,4654,4787,77226,27313.0,8404000.0
2017-02-17,4787,4971,4713,4935,88682,28153.0,8404000.0
2017-02-20,4934,5008,4735,4736,81544,27019.0,8404000.0
2017-02-21,4743,4816,4654,4758,74029,27145.0,8404000.0
2017-02-22,4779,4831,4676,4728,105410,26977.0,8404000.0
2017-02-23,4721,4824,4713,4751,48669,27103.0,8404000.0
2017-02-24,4750,4779,4691,4714,45416,26893.0,8404000.0
2017-02-27,4728,4875,4706,4861,35922,27733.0,8404000.0
2017-02-28,4787,4860,4735,4809,24856,27439.0,8404000.0
2017-03-02,4809,4883,4713,4743,45211,27061.0,8404000.0
2017-03-03,4750,4765,4647,4743,59672,27061.0,8404000.0
2017-03-06,4743,4765,4654,4670,15338,26641.0,8404000.0
2017-03-07,4713,4802,4654,4773,16261,27229.0,8404000.0
2017-03-08,4794,4802,4632,4736,50333,27019.0,8404000.0
2017-03-09,4691,4772,4691,4736,8587,27019.0,8404000.0
2017-03-10,4772,4772,4654,4743,22551,27061.0,8404000.0
2017-03-13,4787,4860,4750,4787,16978,27313.0,8404000.0
2017-03-14,4787,4809,4728,4795,22595,27355.0,8404000.0
2017-03-15,4735,4875,4735,4868,21244,27775.0,8404000.0
2017-03-16,4713,4912,4654,4905,179871,27985.0,8404000.0
2017-03-17,4905,4971,4713,4898,61636,27943.0,8404000.0
2017-03-20,4897,4912,4794,4861,37288,27733.0,8404000.0
2017-03-21,4860,4897,4779,4846,14723,27649.0,8404000.0
2017-03-22,4838,4905,4779,4868,19211,27775.0,8404000.0
2017-03-23,4949,4993,4846,4994,19660,28490.0,8404000.0
2017-03-24,5008,5030,4860,5016,48994,28616.0,8404000.0
2017-03-27,5015,5052,4905,4942,37405,28195.0,8404000.0
2017-03-28,4919,5104,4912,5016,38793,28616.0,8404000.0
2017-03-29,4971,5199,4964,5170,43177,29498.0,8404000.0
2017-03-30,5104,5354,5104,5281,56305,30128.0,8404000.0
2017-03-31,5221,5450,5221,5413,43964,30885.0,8404000.0
2017-04-03,5450,5582,5361,5524,43491,31515.0,8404000.0
2017-04-04,5428,6245,5428,5892,161447,33616.0,8404000.0
2017-04-05,5862,6039,5803,5892,48898,33616.0,8404000.0
2017-04-06,5892,5980,5700,5811,14568,33154.0,8404000.0
2017-04-07,6039,6039,5641,5679,22709,32397.0,8404000.0
2017-04-10,5700,5759,5523,5546,14413,31641.0,8404000.0
2017-04-11,5568,5707,5450,5539,5929,31599.0,8404000.0
2017-04-12,5597,5597,5450,5598,6805,31935.0,8404000.0
2017-04-13,5582,5811,5582,5774,4126,32944.0,8404000.0
2017-04-14,5626,5833,5626,5679,2992,32397.0,8404000.0
2017-04-17,5678,5877,5678,5833,4447,33280.0,8404000.0
2017-04-18,5693,5870,5693,5855,10574,33406.0,8404000.0
2017-04-19,5973,5973,5752,5752,9872,32818.0,8404000.0
2017-04-20,5774,5774,5715,5767,6804,32902.0,8404000.0
2017-04-21,5766,5766,5597,5598,6092,31935.0,8404000.0
2017-04-24,5597,5744,5523,5701,2589,32523.0,8404000.0
2017-04-25,5700,5892,5604,5760,15178,32860.0,8404000.0
2017-04-26,5877,5877,5722,5774,2804,32944.0,8404000.0
2017-04-27,5774,6024,5766,5848,8164,33364.0,8404000.0
2017-04-28,5847,5987,5671,5833,5334,33280.0,8404000.0
2017-05-02,5833,5987,5744,5936,12960,33868.0,8404000.0
2017-05-04,5877,5936,5796,5826,4186,33238.0,8404000.0
2017-05-08,5825,5847,5752,5782,4024,32986.0,8404000.0
2017-05-10,5818,5892,5575,5811,7951,33154.0,8404000.0
2017-05-11,5744,5921,5523,5752,7325,32818.0,8404000.0
2017-05-12,5818,5818,5523,5546,26235,31641.0,8404000.0
2017-05-15,5494,5663,5391,5421,8098,30927.0,8404000.0
2017-05-16,5553,5612,5185,5362,28157,30591.0,8404000.0
2017-05-17,5568,5597,5317,5399,4505,30801.0,8404000.0
2017-05-18,5391,5509,5280,5509,3062,31431.0,8404000.0
2017-05-19,5597,5634,5464,5553,1631,31683.0,8404000.0
2017-05-22,5626,5671,5332,5421,7708,30927.0,8404000.0
2017-05-23,5420,5575,5406,5494,18976,31347.0,8404000.0
2017-05-24,5597,5597,5435,5583,16283,31851.0,8404000.0
2017-05-25,5590,5590,5450,5494,4879,31347.0,8404000.0
2017-05-26,5568,5656,5472,5612,17291,32019.0,8404000.0
2017-05-29,5612,5671,5199,5524,16348,31515.0,8404000.0
2017-05-30,5523,5538,5383,5465,4213,31179.0,8404000.0
2017-05-31,5464,5626,5450,5524,19205,31515.0,8404000.0
2017-06-01,5597,5597,5479,5480,13856,31263.0,8404000.0
2017-06-02,5560,5568,5464,5502,25577,31389.0,8404000.0
2017-06-05,5597,5597,5501,5531,9075,31557.0,8404000.0
2017-06-07,5590,5730,5575,5730,16203,32692.0,8404000.0
2017-06-08,5818,5818,5612,5730,11652,32692.0,8404000.0
2017-06-09,5847,5847,5634,5642,9232,32187.0,8404000.0
2017-06-12,5789,5789,5560,5649,7594,32229.0,8404000.0
2017-06-13,5568,5774,5531,5568,23299,31767.0,8404000.0
2017-06-14,5730,5737,5582,5627,26714,32103.0,8404000.0
2017-06-15,5774,5847,5678,5848,39612,33364.0,8404000.0
2017-06-16,5847,5965,5752,5892,7701,33616.0,8404000.0
2017-06-19,5892,6009,5781,5811,14819,33154.0,8404000.0
2017-06-20,5825,5958,5774,5782,24653,32986.0,8404000.0
2017-06-21,5789,6032,5707,5818,22775,33196.0,8404000.0
2017-06-22,5987,5987,5737,5899,5532,33658.0,8404000.0
2017-06-23,5973,5973,5811,5936,3231,33868.0,8404000.0
2017-06-26,6032,6032,5825,5899,21913,33658.0,8404000.0
2017-06-27,5958,5987,5752,5892,6679,33616.0,8404000.0
2017-06-28,5973,5973,5818,5907,14259,33700.0,8404000.0
2017-06-29,5906,5906,5759,5892,32074,33616.0,8404000.0
2017-06-30,5892,5965,5796,5855,6068,33406.0,8404000.0
2017-07-03,6002,6002,5730,5841,28058,33322.0,8404000.0
2017-07-04,5730,5803,5582,5745,33289,32776.0,8404000.0
2017-07-05,5774,5774,5568,5708,2197,32566.0,8404000.0
2017-07-06,5840,5840,5479,5627,12475,32103.0,8404000.0
2017-07-07,5744,5803,5597,5737,17281,32734.0,8404000.0
2017-07-10,5604,5892,5604,5745,9431,32776.0,8404000.0
2017-07-11,5722,5884,5604,5833,14718,33280.0,8404000.0
2017-07-12,5892,5936,5759,5833,54283,33280.0,8404000.0
2017-07-13,5700,5921,5700,5892,24068,33616.0,8404000.0
2017-07-14,5840,5877,5730,5870,2044,33490.0,8404000.0
2017-07-17,6009,6009,5730,5833,6356,33280.0,8404000.0
2017-07-18,5722,5862,5634,5863,15303,33448.0,8404000.0
2017-07-19,5685,5892,5685,5885,17581,33574.0,8404000.0
2017-07-20,5818,5877,5693,5715,20110,32608.0,8404000.0
2017-07-21,5744,5818,5678,5715,26020,32608.0,8404000.0
2017-07-24,5715,6113,5715,5966,24544,34036.0,8404000.0
2017-07-25,5987,5987,5766,5789,3304,33028.0,8404000.0
2017-07-26,5884,5936,5707,5848,1855,33364.0,8404000.0
2017-07-27,5833,5965,5744,5907,21535,33700.0,8404000.0
2017-07-28,5877,5936,5707,5708,8883,32566.0,8404000.0
2017-07-31,5781,5781,5604,5664,8568,32313.0,8404000.0
2017-08-01,5656,5818,5590,5686,14474,32439.0,8404000.0
2017-08-02,5604,5818,5604,5605,23623,31977.0,8404000.0
2017-08-03,5604,5656,5442,5598,19404,31935.0,8404000.0
2017-08-04,5509,5590,5472,5590,11661,31893.0,8404000.0
2017-08-07,5590,5730,5369,5391,46135,30759.0,8404000.0
2017-08-08,5398,5442,5288,5347,38334,30507.0,8404000.0
2017-08-09,5221,5435,5207,5377,5469,30675.0,8404000.0
2017-08-10,5420,5420,5081,5089,39921,29036.0,8404000.0
2017-08-11,5104,5229,5008,5156,8259,29414.0,8404000.0
2017-08-14,5162,5479,5118,5156,8093,29414.0,8404000.0
2017-08-16,4603,4713,3608,3609,870558,20590.0,8404000.0
2017-08-17,3594,3925,3520,3609,322635,20590.0,8404000.0
2017-08-18,3631,3675,3483,3528,135522,20128.0,8404000.0
2017-08-21,3535,3682,3432,3432,101746,19581.0,8404000.0
2017-08-22,3424,3513,3424,3506,64896,20002.0,8404000.0
2017-08-23,3505,3513,3284,3329,138513,18993.0,8404000.0
2017-08-24,3351,3410,3167,3233,189264,18447.0,8404000.0
2017-08-25,3225,3682,3189,3329,434112,18993.0,8404000.0
2017-08-28,3343,3491,3299,3388,77781,19329.0,8404000.0
2017-08-29,3395,3468,3343,3447,35256,19665.0,8404000.0
2017-08-30,3446,3505,3402,3506,25951,20002.0,8404000.0
2017-08-31,3535,3535,3387,3403,52114,19413.0,8404000.0
2017-09-01,3343,3461,3343,3388,11495,19329.0,8404000.0
2017-09-04,3365,3424,3314,3403,23933,19413.0,8404000.0
2017-09-05,3343,3402,3306,3314,52546,18909.0,8404000.0
2017-09-06,3380,3844,3292,3447,270759,19665.0,8404000.0
2017-09-07,3491,3572,3424,3535,27377,20170.0,8404000.0
2017-09-08,3535,3608,3483,3535,8910,20170.0,8404000.0
2017-09-11,3535,3586,3424,3572,10394,20380.0,8404000.0
2017-09-12,3623,3623,3461,3484,13619,19875.0,8404000.0
2017-09-13,3550,3550,3439,3469,21632,19791.0,8404000.0
2017-09-14,3483,3564,3439,3440,10867,19623.0,8404000.0
2017-09-15,3387,3483,3314,3454,10059,19707.0,8404000.0
2017-09-18,3454,3454,3351,3351,26399,19119.0,8404000.0
2017-09-19,3351,3520,3240,3292,34925,18783.0,8404000.0
2017-09-20,3292,3373,3203,3263,77144,18615.0,8404000.0
2017-09-21,3299,3299,3240,3285,22423,18741.0,8404000.0
2017-09-22,3284,3284,2946,3034,88431,17312.0,8404000.0
2017-09-25,2975,3144,2776,3020,47653,17228.0,8404000.0
2017-09-26,3012,3063,2909,3064,3967,17480.0,8404000.0
2017-09-27,3063,3093,2982,3093,1471,17648.0,8404000.0
2017-09-28,3100,3130,3041,3108,3030,17732.0,8404000.0
2017-09-29,3108,3108,2960,3108,7106,17732.0,8404000.0
2017-10-10,3137,3203,3019,3079,15146,17564.0,8404000.0
2017-10-11,3078,3093,3019,3049,5111,17396.0,8404000.0
2017-10-12,3181,3181,3034,3034,10710,17312.0,8404000.0
2017-10-13,3004,3041,2857,2990,12529,17060.0,8404000.0
2017-10-16,2990,3093,2791,2813,65470,16052.0,8404000.0
2017-10-17,2784,2901,2784,2872,5906,16388.0,8404000.0
2017-10-18,2872,2931,2820,2828,14293,16136.0,8404000.0
2017-10-19,2820,2901,2806,2865,3133,16346.0,8404000.0
2017-10-20,2879,2901,2842,2895,1915,16514.0,8404000.0
2017-10-23,2946,2997,2894,2902,6668,16556.0,8404000.0
2017-10-24,2909,2946,2872,2917,11338,16640.0,8404000.0
2017-10-25,2931,2931,2872,2887,3561,16472.0,8404000.0
2017-10-26,2916,2938,2835,2917,4228,16640.0,8404000.0
2017-10-27,2879,3019,2879,2887,4445,16472.0,8404000.0
2017-10-30,2842,3049,2842,3020,8476,17228.0,8404000.0
2017-10-31,3019,3108,2909,3108,5442,17732.0,8404000.0
2017-11-01,3063,3181,3004,3167,5393,18069.0,8404000.0
2017-11-02,3225,3240,3137,3182,6022,18153.0,8404000.0
2017-11-03,3181,3262,3071,3093,3082,17648.0,8404000.0
2017-11-06,2990,3159,2990,3071,2197,17522.0,8404000.0
2017-11-07,3071,3085,3004,3064,6057,17480.0,8404000.0
2017-11-08,3078,3078,3034,3071,1668,17522.0,8404000.0
2017-11-09,3108,3108,3027,3071,644,17522.0,8404000.0
2017-11-10,3167,3167,3041,3086,3056,17606.0,8404000.0
2017-11-13,3027,3085,2946,2968,10693,16934.0,8404000.0
2017-11-14,3012,3012,2909,2931,15692,16724.0,8404000.0
2017-11-15,2997,3041,2990,3012,12296,17186.0,8404000.0
2017-11-16,3019,3122,3012,3057,15388,17438.0,8404000.0
2017-11-17,3034,3093,3034,3064,4667,17480.0,8404000.0
2017-11-20,3078,3078,3004,3064,10716,17480.0,8404000.0
