동국제약(086450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-16,17150,17550,16900,17350,18617,154276.0,8892000.0
2012-03-19,17100,17450,16950,17100,18409,152053.0,8892000.0
2012-03-20,17100,17400,17100,17350,10076,154276.0,8892000.0
2012-03-21,17450,17450,16900,17000,11570,151164.0,8892000.0
2012-03-22,16950,17100,16500,16650,31140,148052.0,8892000.0
2012-03-23,16500,16800,16300,16750,33188,148941.0,8892000.0
2012-03-26,16750,17100,16700,16850,13429,149830.0,8892000.0
2012-03-27,17000,17000,16200,16200,29834,144050.0,8892000.0
2012-03-28,16200,16300,15900,15900,19876,141383.0,8892000.0
2012-03-29,15850,16600,15500,16600,33294,147607.0,8892000.0
2012-03-30,16600,16900,16300,16650,13041,148052.0,8892000.0
2012-04-02,16650,16700,16250,16400,7135,145829.0,8892000.0
2012-04-03,16400,16500,16050,16100,10384,143161.0,8892000.0
2012-04-04,15900,16600,15200,15850,39542,140938.0,8892000.0
2012-04-05,15300,15950,15300,15950,19610,141827.0,8892000.0
2012-04-06,15900,15900,15500,15650,10652,139160.0,8892000.0
2012-04-09,15600,15600,15050,15150,14932,134714.0,8892000.0
2012-04-10,15000,15450,15000,15200,7838,135158.0,8892000.0
2012-04-12,15400,15400,14900,14900,9133,132491.0,8892000.0
2012-04-13,15050,15500,15050,15500,6732,137826.0,8892000.0
2012-04-16,15550,15700,15150,15200,5248,135158.0,8892000.0
2012-04-17,15250,15500,15100,15250,4785,135603.0,8892000.0
2012-04-18,15300,15600,14900,15600,8950,138715.0,8892000.0
2012-04-19,15700,15700,15200,15250,2816,135603.0,8892000.0
2012-04-20,15250,15250,14900,15150,9159,134714.0,8892000.0
2012-04-23,15150,15150,14550,15150,13259,134714.0,8892000.0
2012-04-24,15150,15150,14700,14950,6121,132935.0,8892000.0
2012-04-25,15150,15150,14600,14850,9362,132046.0,8892000.0
2012-04-26,14850,14950,14350,14500,12554,128934.0,8892000.0
2012-04-27,14500,14800,14050,14450,12057,128489.0,8892000.0
2012-04-30,14450,14450,13800,14400,19952,128045.0,8892000.0
2012-05-02,14250,14350,14000,14100,7695,125377.0,8892000.0
2012-05-03,14200,14400,14100,14300,5185,127156.0,8892000.0
2012-05-04,14250,14650,14000,14650,6026,130268.0,8892000.0
2012-05-07,14400,14450,14250,14350,4390,127600.0,8892000.0
2012-05-08,14550,14550,14100,14200,5930,126266.0,8892000.0
2012-05-09,14300,14300,14000,14250,2765,126711.0,8892000.0
2012-05-10,14200,14250,14000,14200,9665,126266.0,8892000.0
2012-05-11,14100,14350,13800,13950,13506,124043.0,8892000.0
2012-05-14,14200,14250,13950,14100,6364,125377.0,8892000.0
2012-05-15,13900,14100,13750,14100,12839,125377.0,8892000.0
2012-05-16,14150,14150,13800,13800,10182,122710.0,8892000.0
2012-05-17,13700,14000,13650,14000,7857,124488.0,8892000.0
2012-05-18,13550,13750,13400,13500,11943,120042.0,8892000.0
2012-05-21,13500,13650,13400,13400,8360,119153.0,8892000.0
2012-05-22,13450,13650,13450,13450,840,119597.0,8892000.0
2012-05-23,13500,13600,13250,13450,7927,119597.0,8892000.0
2012-05-24,13800,13800,13350,13350,5619,118708.0,8892000.0
2012-05-25,13350,13800,13300,13350,5293,118708.0,8892000.0
2012-05-29,13250,13500,13250,13400,10194,119153.0,8892000.0
2012-05-30,13400,13650,13350,13500,7470,120042.0,8892000.0
2012-05-31,13400,14150,13250,14050,7243,124933.0,8892000.0
2012-06-01,13900,14400,13900,14100,5192,125377.0,8892000.0
2012-06-04,14000,14100,13500,13900,10376,123599.0,8892000.0
2012-06-05,13900,14200,13900,14150,3307,125822.0,8892000.0
2012-06-07,14350,14350,14050,14200,8317,126266.0,8892000.0
2012-06-08,14050,14300,14000,14000,4279,124488.0,8892000.0
2012-06-11,14250,14250,13900,14000,8681,124488.0,8892000.0
2012-06-12,14000,14050,13850,14000,3177,124488.0,8892000.0
2012-06-13,14000,14200,14000,14000,3225,124488.0,8892000.0
2012-06-14,14000,14150,13800,14100,3663,125377.0,8892000.0
2012-06-15,14100,14600,14100,14450,9255,128489.0,8892000.0
2012-06-18,14500,14750,14300,14500,6116,128934.0,8892000.0
2012-06-19,14600,14600,14150,14150,4075,125822.0,8892000.0
2012-06-20,14200,14300,14100,14300,6277,127156.0,8892000.0
2012-06-21,14200,14500,14100,14500,10814,128934.0,8892000.0
2012-06-22,14400,14600,14200,14500,6151,128934.0,8892000.0
2012-06-25,14600,14650,14350,14350,11152,127600.0,8892000.0
2012-06-26,14100,14700,14100,14550,4067,129379.0,8892000.0
2012-06-27,14600,15250,14450,14950,17197,132935.0,8892000.0
2012-06-28,15000,15100,14700,15000,3461,133380.0,8892000.0
2012-06-29,15000,15350,14850,15300,9031,136048.0,8892000.0
2012-07-02,15300,15600,15100,15400,4160,136937.0,8892000.0
2012-07-03,15600,15600,15100,15200,5103,135158.0,8892000.0
2012-07-04,15150,15150,14600,14650,14400,130268.0,8892000.0
2012-07-05,14700,14700,14300,14600,7212,129823.0,8892000.0
2012-07-06,14600,14750,14400,14600,1675,129823.0,8892000.0
2012-07-09,14300,14700,14300,14600,4437,129823.0,8892000.0
2012-07-10,14400,14750,14350,14500,2650,128934.0,8892000.0
2012-07-11,14300,14600,14300,14550,3982,129379.0,8892000.0
2012-07-12,14650,14700,14000,14500,6116,128934.0,8892000.0
2012-07-13,14500,14600,14100,14400,4024,128045.0,8892000.0
2012-07-16,14400,14500,14100,14500,2847,128934.0,8892000.0
2012-07-17,14500,14500,14050,14450,1791,128489.0,8892000.0
2012-07-18,14300,14400,13900,13900,7354,123599.0,8892000.0
2012-07-19,13950,14200,13900,14200,3300,126266.0,8892000.0
2012-07-20,14300,14600,14000,14500,9183,128934.0,8892000.0
2012-07-23,14500,14500,14050,14250,2584,126711.0,8892000.0
2012-07-24,14200,14400,14000,14400,5007,128045.0,8892000.0
2012-07-25,14500,14500,13950,14200,8279,126266.0,8892000.0
2012-07-26,14350,14350,14000,14350,3938,127600.0,8892000.0
2012-07-27,14450,14500,14300,14500,6346,128934.0,8892000.0
2012-07-30,14600,14600,14300,14500,5189,128934.0,8892000.0
2012-07-31,14350,14850,14350,14800,8964,131602.0,8892000.0
2012-08-01,14800,14900,14650,14850,3473,132046.0,8892000.0
2012-08-02,14950,15450,14900,15200,10043,135158.0,8892000.0
2012-08-03,15100,15350,14800,15300,6565,136048.0,8892000.0
2012-08-06,15300,15550,15300,15450,7104,137381.0,8892000.0
2012-08-07,15450,15500,15150,15150,5877,134714.0,8892000.0
2012-08-08,15150,15400,15050,15150,4365,134714.0,8892000.0
2012-08-09,15350,15500,14900,15300,9485,136048.0,8892000.0
2012-08-10,15400,15600,15100,15350,3672,136492.0,8892000.0
2012-08-13,15400,15400,15050,15250,5366,135603.0,8892000.0
2012-08-14,15250,15400,15050,15300,2721,136048.0,8892000.0
2012-08-16,15100,15200,14900,14950,9960,132935.0,8892000.0
2012-08-17,14950,15150,14850,15000,3493,133380.0,8892000.0
2012-08-20,15100,15100,14800,15050,5432,133825.0,8892000.0
2012-08-21,15100,15300,15000,15200,6928,135158.0,8892000.0
2012-08-22,15250,15250,14900,14950,10564,132935.0,8892000.0
2012-08-23,15150,15150,14800,14850,8966,132046.0,8892000.0
2012-08-24,15100,15200,14850,14900,3969,132491.0,8892000.0
2012-08-27,15100,15100,14850,15100,6192,134269.0,8892000.0
2012-08-28,15200,15500,14900,15250,15196,135603.0,8892000.0
2012-08-29,15450,15900,15300,15900,35211,141383.0,8892000.0
2012-08-30,15900,16400,15750,16050,8469,142717.0,8892000.0
2012-08-31,16050,16250,15650,15750,12212,140049.0,8892000.0
2012-09-03,16000,16000,13400,15400,17526,136937.0,8892000.0
2012-09-04,15450,15900,15300,15800,15287,140494.0,8892000.0
2012-09-05,15800,16200,15500,16200,35448,144050.0,8892000.0
2012-09-06,16400,16450,15900,16050,13382,142717.0,8892000.0
2012-09-07,16050,16350,15950,16100,16100,143161.0,8892000.0
2012-09-10,16350,16350,15800,15800,12490,140494.0,8892000.0
2012-09-11,15800,16700,15500,15500,17336,137826.0,8892000.0
2012-09-12,15250,15850,15250,15750,10881,140049.0,8892000.0
2012-09-13,15800,16000,15200,15550,21629,138271.0,8892000.0
2012-09-14,15500,15650,15100,15300,20511,136048.0,8892000.0
2012-09-17,15200,15450,15100,15100,9168,134269.0,8892000.0
2012-09-18,15200,15450,15100,15400,6206,136937.0,8892000.0
2012-09-19,15400,15650,15350,15650,11809,139160.0,8892000.0
2012-09-20,15600,16000,15400,15850,21980,140938.0,8892000.0
2012-09-21,15850,16700,15850,16400,42521,145829.0,8892000.0
2012-09-24,16400,16650,16150,16400,15273,145829.0,8892000.0
2012-09-25,16500,16650,16050,16550,22400,147163.0,8892000.0
2012-09-26,16450,16750,16350,16600,20197,147607.0,8892000.0
2012-09-27,16600,16600,15900,16450,26380,146273.0,8892000.0
2012-09-28,16500,16600,16100,16100,10725,143161.0,8892000.0
2012-10-02,15950,16400,15950,16200,4839,144050.0,8892000.0
2012-10-04,16250,16500,15800,16150,11867,143606.0,8892000.0
2012-10-05,16150,16650,16000,16650,19779,148052.0,8892000.0
2012-10-08,16700,16700,16350,16700,19212,148496.0,8892000.0
2012-10-09,16600,17000,16500,17000,19041,151164.0,8892000.0
2012-10-10,17000,17200,16700,16700,7936,148496.0,8892000.0
2012-10-11,16650,16950,16400,16500,8705,146718.0,8892000.0
2012-10-12,16500,17050,16400,17000,23034,151164.0,8892000.0
2012-10-15,17100,17500,16850,17350,30441,154276.0,8892000.0
2012-10-16,17450,17600,17000,17250,13265,153387.0,8892000.0
2012-10-17,17350,17350,16700,16700,14383,148496.0,8892000.0
2012-10-18,16800,16800,16300,16400,22014,145829.0,8892000.0
2012-10-19,16350,16700,16150,16650,12526,148052.0,8892000.0
2012-10-22,16300,16650,16250,16500,14067,146718.0,8892000.0
2012-10-23,16500,16800,15600,15900,48827,141383.0,8892000.0
2012-10-24,15750,16350,15650,16000,50591,142272.0,8892000.0
2012-10-25,16100,16900,15650,15950,366349,141827.0,8892000.0
2012-10-26,16500,17050,16000,16900,225865,150275.0,8892000.0
2012-10-29,17250,17750,16450,16700,159150,148496.0,8892000.0
2012-10-30,16650,16900,16050,16500,72898,146718.0,8892000.0
2012-10-31,16850,18200,16600,17200,270344,152942.0,8892000.0
2012-11-01,17450,17700,16800,17500,127165,155610.0,8892000.0
2012-11-02,17600,18600,17100,18100,181996,160945.0,8892000.0
2012-11-05,17900,18650,17750,18000,92531,160056.0,8892000.0
2012-11-06,18250,19150,17850,18950,213172,168503.0,8892000.0
2012-11-07,18850,19900,18550,19700,214068,175172.0,8892000.0
2012-11-08,19400,21000,19300,20800,223722,184954.0,8892000.0
2012-11-09,21300,21800,20800,21400,170737,190289.0,8892000.0
2012-11-12,21100,24600,20550,22100,397898,196513.0,8892000.0
2012-11-13,22250,22800,21400,22050,167946,196069.0,8892000.0
2012-11-14,21800,22800,20350,21500,131441,191178.0,8892000.0
2012-11-15,21150,23450,20750,23150,198759,205850.0,8892000.0
2012-11-16,23400,23700,22350,22700,185334,201848.0,8892000.0
2012-11-19,22550,23600,21700,23150,154610,205850.0,8892000.0
2012-11-20,23200,23550,22700,23050,112278,204961.0,8892000.0
2012-11-21,22850,22850,21800,22600,99364,200959.0,8892000.0
2012-11-22,22400,22800,22000,22600,71194,200959.0,8892000.0
2012-11-23,22700,22850,22000,22450,70058,199625.0,8892000.0
2012-11-26,22350,22350,21000,21150,116350,188066.0,8892000.0
2012-11-27,21200,22350,21000,21700,164337,192956.0,8892000.0
2012-11-28,21500,22400,21200,22250,60906,197847.0,8892000.0
2012-11-29,22400,22850,21900,22450,47439,199625.0,8892000.0
2012-11-30,22450,22900,21950,22900,65981,203627.0,8892000.0
2012-12-03,23000,23000,22000,22350,67824,198736.0,8892000.0
2012-12-04,22300,22400,21400,22300,59412,198292.0,8892000.0
2012-12-05,22300,22500,21750,22000,44844,195624.0,8892000.0
2012-12-06,22150,22150,20650,21500,81262,191178.0,8892000.0
2012-12-07,21500,22050,20800,21200,52208,188510.0,8892000.0
2012-12-10,21100,21950,20800,21900,50096,194735.0,8892000.0
2012-12-11,21900,21900,20950,21000,33978,186732.0,8892000.0
2012-12-12,20700,22750,20700,22650,76655,201404.0,8892000.0
2012-12-13,22650,22900,22050,22600,34746,200959.0,8892000.0
2012-12-14,22550,22900,21800,22850,54380,203182.0,8892000.0
2012-12-17,22950,22950,22400,22900,17756,203627.0,8892000.0
2012-12-18,22900,23450,22150,23000,56172,204516.0,8892000.0
2012-12-20,22700,23900,22550,23600,82916,209851.0,8892000.0
2012-12-21,23500,23950,22900,23950,41389,212963.0,8892000.0
2012-12-24,24000,24350,23700,23700,22387,210740.0,8892000.0
2012-12-26,23700,24400,23350,23550,37955,209407.0,8892000.0
2012-12-27,23550,24000,22950,22950,28381,204071.0,8892000.0
2012-12-28,23150,23300,22200,23000,38925,204516.0,8892000.0
2013-01-02,23000,23100,22400,22400,15990,199181.0,8892000.0
2013-01-03,22400,22700,21550,21800,40246,193846.0,8892000.0
2013-01-04,21750,22900,21400,22900,60403,203627.0,8892000.0
2013-01-07,22700,23300,22550,23250,39709,206739.0,8892000.0
2013-01-08,23300,23500,22700,22950,23552,204071.0,8892000.0
2013-01-09,22900,23950,22600,23550,36412,209407.0,8892000.0
2013-01-10,23500,23900,23400,23750,34189,211185.0,8892000.0
2013-01-11,23750,25700,23500,24600,139552,218743.0,8892000.0
2013-01-14,24750,25200,24400,25200,68183,224078.0,8892000.0
2013-01-15,25200,25200,24600,24950,53072,221855.0,8892000.0
2013-01-16,24750,25150,24300,24350,31130,216520.0,8892000.0
2013-01-17,24000,24500,23900,24500,35727,217854.0,8892000.0
2013-01-18,24500,24800,24000,24000,39871,213408.0,8892000.0
2013-01-21,24300,24600,23700,24100,40123,214297.0,8892000.0
2013-01-22,24100,24300,23650,24050,52985,213853.0,8892000.0
2013-01-23,24050,24350,23700,24200,33718,215186.0,8892000.0
2013-01-24,24100,24300,23750,24100,28324,214297.0,8892000.0
2013-01-25,24250,24700,23800,24300,52491,216076.0,8892000.0
2013-01-28,24300,25000,24100,24800,38593,220522.0,8892000.0
2013-01-29,25200,25400,24850,25200,42754,224078.0,8892000.0
2013-01-30,25200,25450,24750,25450,42597,226301.0,8892000.0
2013-01-31,25450,25450,24850,25150,23134,223634.0,8892000.0
2013-02-01,24850,25150,24400,24650,43157,219188.0,8892000.0
2013-02-04,24650,25000,24250,25000,30045,222300.0,8892000.0
2013-02-05,25000,25000,24550,24550,19114,218299.0,8892000.0
2013-02-06,24850,24850,23300,23350,73874,207628.0,8892000.0
2013-02-07,23500,23600,21850,22200,100052,197402.0,8892000.0
2013-02-08,22500,23550,22400,23300,93958,207184.0,8892000.0
2013-02-12,23350,24000,23150,23950,38612,212963.0,8892000.0
2013-02-13,24450,24800,23950,24300,42401,216076.0,8892000.0
2013-02-14,24300,24900,24300,24650,19973,219188.0,8892000.0
2013-02-15,24500,25000,24200,24300,9994,216076.0,8892000.0
2013-02-18,24500,24500,23900,24150,9229,214742.0,8892000.0
2013-02-19,24300,24900,23950,24450,27082,217409.0,8892000.0
2013-02-20,24450,24850,24000,24000,31436,213408.0,8892000.0
2013-02-21,23800,24000,23400,23400,38163,208073.0,8892000.0
2013-02-22,23200,24900,23200,24900,64875,221411.0,8892000.0
2013-02-25,25100,25550,24900,25300,34594,224968.0,8892000.0
2013-02-26,25300,26750,25250,26700,133673,237416.0,8892000.0
2013-02-27,26700,27950,26400,27900,104454,248087.0,8892000.0
2013-02-28,28200,28700,27800,28000,46036,248976.0,8892000.0
2013-03-04,27400,27950,27050,27150,33277,241418.0,8892000.0
2013-03-05,27750,28250,27200,28200,27310,250754.0,8892000.0
2013-03-06,28700,28700,27600,27750,21346,246753.0,8892000.0
2013-03-07,27350,27950,26750,27000,33533,240084.0,8892000.0
2013-03-08,26800,27550,26500,27250,24260,242307.0,8892000.0
2013-03-11,27000,28000,26550,28000,20850,248976.0,8892000.0
2013-03-12,27800,28400,27600,28350,34173,252088.0,8892000.0
2013-03-13,28350,29500,28350,29450,31637,261869.0,8892000.0
2013-03-14,29950,31150,29450,30700,51949,272984.0,8892000.0
2013-03-15,30700,31500,30000,30700,47897,272984.0,8892000.0
2013-03-18,30600,31100,29900,30200,28246,268538.0,8892000.0
2013-03-19,29800,31450,29800,31400,34933,279209.0,8892000.0
2013-03-20,31400,33950,30700,33400,53871,296993.0,8892000.0
2013-03-21,33400,33500,31500,31900,64026,283655.0,8892000.0
2013-03-22,31900,34000,31200,33900,50542,301439.0,8892000.0
2013-03-25,33950,33950,32850,33450,36201,297437.0,8892000.0
2013-03-26,33100,33850,32300,32500,24148,288990.0,8892000.0
2013-03-27,32800,33400,28100,31650,35585,281432.0,8892000.0
2013-03-28,31850,33500,31350,31750,41071,282321.0,8892000.0
2013-03-29,32000,32650,30900,32450,30504,288545.0,8892000.0
2013-04-01,32150,33550,31800,33550,27204,298327.0,8892000.0
2013-04-02,33650,34450,33150,33500,16816,297882.0,8892000.0
2013-04-03,34000,34450,33100,34450,20654,306329.0,8892000.0
2013-04-04,34300,35400,33500,33800,33264,300550.0,8892000.0
2013-04-05,33900,34200,32500,33800,20940,300550.0,8892000.0
2013-04-08,33300,34200,31200,32200,45820,286322.0,8892000.0
2013-04-09,31100,33300,31100,32450,37498,288545.0,8892000.0
2013-04-10,32400,34050,31850,33900,28655,301439.0,8892000.0
2013-04-11,34350,35000,33500,34500,32915,306774.0,8892000.0
2013-04-12,34700,35950,34500,35700,24439,317444.0,8892000.0
2013-04-15,35800,36400,35200,35700,18299,317444.0,8892000.0
2013-04-16,35700,35950,34950,35750,23567,317889.0,8892000.0
2013-04-17,35800,36400,35500,35950,16792,319667.0,8892000.0
2013-04-18,36000,36000,34500,35600,25160,316555.0,8892000.0
2013-04-19,35100,35950,34750,35650,15234,317000.0,8892000.0
2013-04-22,35850,36950,35050,36950,20448,328559.0,8892000.0
2013-04-23,37350,37350,36650,36900,11419,328115.0,8892000.0
2013-04-24,36800,37400,36800,37400,19861,332561.0,8892000.0
2013-04-25,38400,38500,37050,37400,37129,332561.0,8892000.0
2013-04-26,37800,38050,37050,38050,38014,338341.0,8892000.0
2013-04-29,38200,39950,37800,39650,37176,352568.0,8892000.0
2013-04-30,39450,40200,38200,39550,34045,351679.0,8892000.0
2013-05-02,38900,39450,36150,37300,101964,331672.0,8892000.0
2013-05-03,37950,38100,36200,38100,31095,338785.0,8892000.0
2013-05-06,38400,38400,36150,36150,48646,321446.0,8892000.0
2013-05-07,36750,37900,36450,37800,30892,336118.0,8892000.0
2013-05-08,37850,38300,36700,37900,24738,337007.0,8892000.0
2013-05-09,38300,38300,37050,38200,20680,339674.0,8892000.0
2013-05-10,38250,38550,38000,38500,23536,342342.0,8892000.0
2013-05-13,38200,38500,37200,37400,24166,332561.0,8892000.0
2013-05-14,37400,37400,34550,36600,85701,325447.0,8892000.0
2013-05-15,36600,36600,35100,36250,37491,322335.0,8892000.0
2013-05-16,35700,36500,35550,35550,16187,316111.0,8892000.0
2013-05-20,35550,36350,34850,36200,24589,321890.0,8892000.0
2013-05-21,35500,36200,35350,35700,15765,317444.0,8892000.0
2013-05-22,35600,35950,35450,35900,11157,319223.0,8892000.0
2013-05-23,35500,36450,34850,36300,20992,322780.0,8892000.0
2013-05-24,36300,36950,35150,36200,22061,321890.0,8892000.0
2013-05-27,36200,36500,35550,36500,7891,324558.0,8892000.0
2013-05-28,36750,36950,36000,36900,14784,328115.0,8892000.0
2013-05-29,36900,37300,36400,36400,15913,323669.0,8892000.0
2013-05-30,36900,36900,35100,35100,21951,312109.0,8892000.0
2013-05-31,35050,36000,33300,36000,55185,320112.0,8892000.0
2013-06-03,35350,36400,35300,35300,9416,313888.0,8892000.0
2013-06-04,35000,35500,33000,33850,30310,300994.0,8892000.0
2013-06-05,33400,33950,32300,33950,32042,301883.0,8892000.0
2013-06-07,33400,34100,32150,32200,27859,286322.0,8892000.0
2013-06-10,32200,35100,32200,34250,37868,304551.0,8892000.0
2013-06-11,34350,34700,33800,34700,8772,308552.0,8892000.0
2013-06-12,34700,35450,34700,34950,7847,310775.0,8892000.0
2013-06-13,34500,35750,34500,35750,13574,317889.0,8892000.0
2013-06-14,35250,36050,34450,35550,6625,316111.0,8892000.0
2013-06-17,35050,35500,33750,35000,15727,311220.0,8892000.0
2013-06-18,34200,35900,33800,35850,13590,318778.0,8892000.0
2013-06-19,35200,36400,35200,35800,4997,318334.0,8892000.0
2013-06-20,35800,36300,35150,35850,8749,318778.0,8892000.0
2013-06-21,35800,36100,34600,36000,6163,320112.0,8892000.0
2013-06-24,35700,35700,33950,34200,34182,304106.0,8892000.0
2013-06-25,33950,34200,31050,32900,25477,292547.0,8892000.0
2013-06-26,32350,32900,31500,31600,19312,280987.0,8892000.0
2013-06-27,32400,33100,32050,33100,8290,294325.0,8892000.0
2013-06-28,32750,34350,32750,34300,14064,304996.0,8892000.0
2013-07-01,34800,34800,33750,34400,2819,305885.0,8892000.0
2013-07-02,33950,34700,33650,34400,3261,305885.0,8892000.0
2013-07-03,33650,34500,32850,33500,8583,297882.0,8892000.0
2013-07-04,33600,34550,33450,34550,9065,307219.0,8892000.0
2013-07-05,33800,34750,33500,34200,6124,304106.0,8892000.0
2013-07-08,33550,34500,33000,34100,5927,303217.0,8892000.0
2013-07-09,33450,34900,33300,34800,8429,309442.0,8892000.0
2013-07-10,34200,35250,34200,34900,9228,310331.0,8892000.0
2013-07-11,34800,35200,34800,35200,2167,312998.0,8892000.0
2013-07-12,35200,35750,34900,35500,7903,315666.0,8892000.0
2013-07-15,35700,35750,34550,34950,8981,310775.0,8892000.0
2013-07-16,34600,35000,34150,35000,6966,311220.0,8892000.0
2013-07-17,34300,35800,34300,34350,7985,305440.0,8892000.0
