한빛소프트(047080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-07-09,15100,15250,14750,14850,173812,319866.0,21539812.0
2007-07-10,15400,17050,15300,16800,988430,361869.0,21539812.0
2007-07-11,16500,17800,16200,17550,814502,378024.0,21539812.0
2007-07-12,17500,17750,17000,17200,417362,370485.0,21539812.0
2007-07-13,17900,18250,17250,17600,316268,379101.0,21539812.0
2007-07-16,17550,17600,16300,16800,366905,361869.0,21539812.0
2007-07-18,16650,16700,16050,16350,279686,352176.0,21539812.0
2007-07-19,16750,16800,16100,16500,168346,355407.0,21539812.0
2007-07-20,16600,17250,16200,16900,229896,364023.0,21539812.0
2007-07-23,16950,17650,16850,17650,228442,380178.0,21539812.0
2007-07-24,17900,17900,17100,17150,133643,369408.0,21539812.0
2007-07-25,16650,17950,16600,17500,264382,376947.0,21539812.0
2007-07-26,17600,17700,16750,17000,181593,366177.0,21539812.0
2007-07-27,16600,16700,14450,16250,266416,350022.0,21539812.0
2007-07-30,15700,16650,13850,13850,1659769,298326.0,21539812.0
2007-07-31,13500,14700,12850,14100,1133322,303711.0,21539812.0
2007-08-01,13800,14600,13550,14000,347975,301557.0,21539812.0
2007-08-02,13950,14200,12000,12550,815385,270325.0,21539812.0
2007-08-03,12800,13950,12250,13200,586637,284326.0,21539812.0
2007-08-06,12800,13700,12800,13200,252357,284326.0,21539812.0
2007-08-07,13550,15150,13300,14800,611598,318789.0,21539812.0
2007-08-08,15100,15300,13900,14150,344272,304788.0,21539812.0
2007-08-09,14300,14400,13950,14200,161246,305865.0,21539812.0
2007-08-10,14000,14150,13400,13400,232497,288633.0,21539812.0
2007-08-13,13550,13700,13150,13200,138996,284326.0,21539812.0
2007-08-14,13150,13450,12550,12800,169357,275710.0,21539812.0
2007-08-16,11550,12000,10900,10900,267097,234784.0,21539812.0
2007-08-17,10900,11600,9500,11300,604937,243400.0,21539812.0
2007-08-20,12000,12700,11650,12500,395556,269248.0,21539812.0
2007-08-21,12350,12650,12100,12550,161904,270325.0,21539812.0
2007-08-22,12550,13600,12300,13450,243012,289710.0,21539812.0
2007-08-23,13550,14050,13350,13350,189563,287556.0,21539812.0
2007-08-24,13400,13750,13200,13600,136612,292941.0,21539812.0
2007-08-27,14000,14000,13350,13500,130484,290787.0,21539812.0
2007-08-28,13250,13850,13250,13300,110332,286479.0,21539812.0
2007-08-29,12400,13500,12400,13500,126304,290787.0,21539812.0
2007-08-30,13700,14600,13600,13950,266285,300480.0,21539812.0
2007-08-31,13900,14350,13900,14350,102911,309096.0,21539812.0
2007-09-03,14450,14550,13250,14000,339033,301557.0,21539812.0
2007-09-04,13800,14150,13500,14050,132817,302634.0,21539812.0
2007-09-05,14400,14400,13850,14050,102195,302634.0,21539812.0
2007-09-06,13800,14000,13650,13950,51057,300480.0,21539812.0
2007-09-07,13950,14350,13800,14350,155526,309096.0,21539812.0
2007-09-10,13950,14100,13600,13800,75038,297249.0,21539812.0
2007-09-11,13900,14000,13650,13800,127140,297249.0,21539812.0
2007-09-12,13900,14250,13400,13450,163293,289710.0,21539812.0
2007-09-13,13450,13850,13350,13600,85535,292941.0,21539812.0
2007-09-14,13600,14550,13600,14400,152216,310173.0,21539812.0
2007-09-17,14250,14500,14050,14200,108783,305865.0,21539812.0
2007-09-18,14200,14200,13450,13650,162980,294018.0,21539812.0
2007-09-19,13950,14150,13750,14000,220111,301557.0,21539812.0
2007-09-20,13900,15650,13750,14900,508251,320943.0,21539812.0
2007-09-21,15300,15850,15050,15250,256609,328482.0,21539812.0
2007-09-27,15400,15500,14850,15250,119434,328482.0,21539812.0
2007-09-28,15250,15500,15000,15200,164883,327405.0,21539812.0
2007-10-01,15450,15850,15050,15200,154336,327405.0,21539812.0
2007-10-02,15450,15650,14900,15100,227468,325251.0,21539812.0
2007-10-04,15100,15300,14600,14750,210962,317712.0,21539812.0
2007-10-05,14800,15000,13000,13300,517916,286479.0,21539812.0
2007-10-08,13600,13600,11800,11900,467059,256324.0,21539812.0
2007-10-09,12200,13650,12100,12950,579306,278941.0,21539812.0
2007-10-10,13050,13600,12950,13100,221469,282172.0,21539812.0
2007-10-11,13200,13500,12200,12750,272498,274633.0,21539812.0
2007-10-12,12700,12750,10850,11300,2007202,243400.0,21539812.0
2007-10-15,11100,11700,10650,11500,486347,247708.0,21539812.0
2007-10-16,11500,11850,10750,10800,427200,232630.0,21539812.0
2007-10-17,10550,10800,9950,10300,470924,221860.0,21539812.0
2007-10-18,10100,10800,10100,10700,525810,230476.0,21539812.0
2007-10-19,10950,10950,10300,10450,249947,225091.0,21539812.0
2007-10-22,9800,10850,9500,10250,266971,220783.0,21539812.0
2007-10-23,10450,11200,10450,11000,225022,236938.0,21539812.0
2007-10-24,11650,11750,10900,11050,244055,238015.0,21539812.0
2007-10-25,11200,11500,10950,11050,108369,238015.0,21539812.0
2007-10-26,11050,11450,10700,11200,168770,241246.0,21539812.0
2007-10-29,11300,11500,10900,11050,211389,238015.0,21539812.0
2007-10-30,11200,11250,10800,10900,110556,234784.0,21539812.0
2007-10-31,10900,11250,10800,11200,167488,241246.0,21539812.0
2007-11-01,11200,11450,10750,10800,169143,232630.0,21539812.0
2007-11-02,10350,10700,9910,10000,374180,215398.0,21539812.0
2007-11-05,10000,10150,8690,8990,813094,193643.0,21539812.0
2007-11-06,8700,9070,8410,8520,640114,183519.0,21539812.0
2007-11-07,8670,9020,8460,8500,533146,183088.0,21539812.0
2007-11-08,8200,8400,7340,7500,953259,161549.0,21539812.0
2007-11-09,7650,7940,7310,7900,658725,170165.0,21539812.0
2007-11-12,7720,7870,7450,7690,251675,165641.0,21539812.0
2007-11-13,7560,8020,7550,7950,291430,171242.0,21539812.0
2007-11-14,8190,8190,7810,7810,239316,168226.0,21539812.0
2007-11-15,8050,8050,7670,7900,281619,170165.0,21539812.0
2007-11-16,7910,8690,7850,8300,478169,178780.0,21539812.0
2007-11-19,8500,9240,8400,9150,606958,197089.0,21539812.0
2007-11-20,8780,9180,8590,9070,278193,195366.0,21539812.0
2007-11-21,9300,9650,8230,8440,556803,181796.0,21539812.0
2007-11-22,8230,8520,7960,8170,229397,175980.0,21539812.0
2007-11-23,8110,8200,7670,7760,276842,167149.0,21539812.0
2007-11-26,7850,7960,7780,7850,140180,169088.0,21539812.0
2007-11-27,7690,7690,6700,7220,617248,155517.0,21539812.0
2007-11-28,7440,7460,6800,7350,463175,158318.0,21539812.0
2007-11-29,7350,7500,7130,7350,365858,158318.0,21539812.0
2007-11-30,7250,7430,7150,7150,358285,154010.0,21539812.0
2007-12-03,7200,7310,6970,7000,455279,150779.0,21539812.0
2007-12-04,7000,7150,6680,7050,618873,151856.0,21539812.0
2007-12-05,7100,7330,6980,7230,391052,155733.0,21539812.0
2007-12-06,7350,7480,7200,7200,337605,155087.0,21539812.0
2007-12-07,7390,7710,7250,7510,581761,161764.0,21539812.0
2007-12-10,7560,8470,7560,8060,830669,173611.0,21539812.0
2007-12-11,8310,8410,7780,7870,423715,169518.0,21539812.0
2007-12-12,7580,8050,7500,7550,258275,162626.0,21539812.0
2007-12-13,7550,7820,7450,7640,176584,164564.0,21539812.0
2007-12-14,7670,7930,7630,7650,185401,164780.0,21539812.0
2007-12-17,7570,7640,7220,7280,167898,156810.0,21539812.0
2007-12-18,7150,7530,7110,7160,273764,154225.0,21539812.0
2007-12-20,7160,7630,7100,7630,348710,164349.0,21539812.0
2007-12-21,7640,7720,7310,7400,169603,159395.0,21539812.0
2007-12-24,7400,7530,7210,7280,198011,156810.0,21539812.0
2007-12-26,7300,7470,7170,7300,249241,157241.0,21539812.0
2007-12-27,7250,7550,7250,7540,151694,162410.0,21539812.0
2007-12-28,7410,8000,7360,7930,272654,170811.0,21539812.0
2008-01-02,8100,8260,7760,8070,378959,173826.0,21539812.0
2008-01-03,8040,8230,7900,8100,435414,174472.0,21539812.0
2008-01-04,8120,8180,7930,8060,245324,173611.0,21539812.0
2008-01-07,7800,7960,7700,7800,191956,168011.0,21539812.0
2008-01-08,7880,7990,7780,7860,157179,169303.0,21539812.0
2008-01-09,7710,7840,7690,7760,122682,167149.0,21539812.0
2008-01-10,7820,8040,7670,8040,192726,173180.0,21539812.0
2008-01-11,8090,8150,7750,7800,248675,168011.0,21539812.0
2008-01-14,7800,8080,7700,8010,291372,172534.0,21539812.0
2008-01-15,8100,8190,7000,7600,321395,163703.0,21539812.0
2008-01-16,7600,7940,7180,7180,307350,154656.0,21539812.0
2008-01-17,7310,7620,7240,7350,279685,158318.0,21539812.0
2008-01-18,7250,7340,7110,7310,216717,157456.0,21539812.0
2008-01-21,7400,7480,7000,7010,227673,150994.0,21539812.0
2008-01-22,6770,6840,5960,6020,728013,129670.0,21539812.0
2008-01-23,6200,6440,6040,6060,309602,130531.0,21539812.0
2008-01-24,6340,6360,6160,6300,224401,135701.0,21539812.0
2008-01-25,6430,7200,6370,7090,556354,152717.0,21539812.0
2008-01-28,6910,7080,6560,6560,285129,141301.0,21539812.0
2008-01-29,6730,6820,6400,6470,219464,139363.0,21539812.0
2008-01-30,6630,6860,6200,6200,260763,133547.0,21539812.0
2008-01-31,6170,6270,6010,6170,208104,132901.0,21539812.0
2008-02-01,6190,6330,6140,6240,182224,134408.0,21539812.0
2008-02-04,6250,6550,6250,6400,232699,137855.0,21539812.0
2008-02-05,6450,6900,6420,6670,333965,143671.0,21539812.0
2008-02-11,6500,6540,6330,6330,145952,136347.0,21539812.0
2008-02-12,6370,6520,6310,6400,109338,137855.0,21539812.0
2008-02-13,6490,6520,6300,6360,128937,136993.0,21539812.0
2008-02-14,6420,6600,6310,6510,190777,140224.0,21539812.0
2008-02-15,6410,7280,6360,6970,563673,150132.0,21539812.0
2008-02-18,6920,7150,6570,6800,260816,146471.0,21539812.0
2008-02-19,6770,6840,6480,6560,493731,141301.0,21539812.0
2008-02-20,6620,6700,6440,6440,327493,138716.0,21539812.0
2008-02-21,6510,6650,6250,6440,603940,138716.0,21539812.0
2008-02-22,6370,6510,6340,6460,201688,139147.0,21539812.0
2008-02-25,6450,6470,6240,6240,292028,134408.0,21539812.0
2008-02-26,6300,6460,6200,6210,398045,133762.0,21539812.0
2008-02-27,6250,6260,6040,6150,322757,132470.0,21539812.0
2008-02-28,6250,6360,6160,6160,198060,132685.0,21539812.0
2008-02-29,6160,6250,6030,6060,378249,130531.0,21539812.0
2008-03-03,5870,5950,5800,5900,219701,127085.0,21539812.0
2008-03-04,5900,5980,5700,5700,242587,122777.0,21539812.0
2008-03-05,5700,6550,5700,6550,1818942,141086.0,21539812.0
2008-03-06,6880,7150,6270,6300,1931597,135701.0,21539812.0
2008-03-07,6330,6460,6130,6200,658239,133547.0,21539812.0
2008-03-10,5950,5960,5270,5270,1367463,113515.0,21539812.0
2008-03-11,5100,5100,4815,4975,686937,107161.0,21539812.0
2008-03-12,5150,5190,5010,5040,470559,108561.0,21539812.0
2008-03-13,4955,4980,4660,4695,474224,101129.0,21539812.0
2008-03-14,4715,4900,4520,4650,321288,100160.0,21539812.0
2008-03-17,4550,4550,4130,4210,350820,90683.0,21539812.0
2008-03-18,4300,4390,4270,4310,250418,92837.0,21539812.0
2008-03-19,4440,4475,4310,4310,246287,92837.0,21539812.0
2008-03-20,4200,4350,4180,4255,226833,91652.0,21539812.0
2008-03-21,4375,4375,4255,4290,290050,92406.0,21539812.0
2008-03-24,4375,4670,4320,4515,374119,97252.0,21539812.0
2008-03-25,4550,4625,4460,4495,320478,96821.0,21539812.0
2008-03-26,4500,4640,4435,4520,234008,97360.0,21539812.0
2008-03-27,4540,4945,4535,4740,779698,102099.0,21539812.0
2008-03-28,4800,5280,4760,5150,756148,110930.0,21539812.0
2008-03-31,5200,5460,5080,5400,539930,116315.0,21539812.0
2008-04-01,5510,5530,5330,5440,387018,117177.0,21539812.0
2008-04-02,5540,5540,5150,5150,535494,110930.0,21539812.0
2008-04-03,5190,5190,4915,5000,266651,107699.0,21539812.0
2008-04-04,5010,5170,4970,4985,226923,107376.0,21539812.0
2008-04-07,4965,5060,4795,5010,314443,107914.0,21539812.0
2008-04-08,5020,5070,4900,4970,127786,107053.0,21539812.0
2008-04-10,4980,4980,4830,4855,161416,104576.0,21539812.0
2008-04-11,4860,4930,4810,4815,188542,103714.0,21539812.0
2008-04-14,4750,4800,4690,4690,185502,101022.0,21539812.0
2008-04-15,4680,4770,4680,4710,86020,101453.0,21539812.0
2008-04-16,4720,4830,4720,4770,114044,102745.0,21539812.0
2008-04-17,4850,4855,4695,4720,144777,101668.0,21539812.0
2008-04-18,4725,4730,4580,4600,181689,99083.0,21539812.0
2008-04-21,4615,4640,4550,4575,189717,98545.0,21539812.0
2008-04-22,4600,4620,4510,4570,142471,98437.0,21539812.0
2008-04-23,4520,4620,4520,4520,153667,97360.0,21539812.0
2008-04-24,4505,4685,4505,4610,159951,99299.0,21539812.0
2008-04-25,4585,4710,4585,4670,124010,100591.0,21539812.0
2008-04-28,4720,4900,4700,4760,255970,102530.0,21539812.0
2008-04-29,4800,4850,4550,4600,137849,99083.0,21539812.0
2008-04-30,4600,4660,4485,4515,184655,97252.0,21539812.0
2008-05-02,4550,4570,4450,4500,152586,96929.0,21539812.0
2008-05-06,4510,4540,4340,4360,246467,93914.0,21539812.0
2008-05-07,4370,4450,4310,4325,182159,93160.0,21539812.0
2008-05-08,4310,4370,4300,4350,164067,93698.0,21539812.0
2008-05-09,4380,5000,4360,5000,1178039,107699.0,21539812.0
2008-05-13,5400,5750,5150,5750,2986053,123854.0,21539812.0
2008-05-14,5600,5910,5420,5740,1716406,123639.0,21539812.0
2008-05-15,5780,6580,5490,5610,2561306,120838.0,21539812.0
2008-05-16,5300,5400,4945,5310,1802535,114376.0,21539812.0
2008-05-19,6080,6100,5680,6100,1272696,131393.0,21539812.0
2008-05-20,7010,7010,5500,5530,4967380,119115.0,21539812.0
2008-05-21,5540,5890,5400,5400,2257357,116315.0,21539812.0
2008-05-22,5500,5500,4960,5000,1490446,107699.0,21539812.0
2008-05-23,4850,5290,4750,4780,1216080,102960.0,21539812.0
2008-05-26,4720,5150,4720,4840,785349,104253.0,21539812.0
2008-05-27,4850,4930,4520,4570,509880,98437.0,21539812.0
2008-05-28,4575,4700,4435,4500,515254,96929.0,21539812.0
2008-05-29,4510,4635,4455,4550,305490,98006.0,21539812.0
2008-05-30,4570,4660,4490,4515,346228,97252.0,21539812.0
2008-06-02,4500,4515,4330,4390,425748,94560.0,21539812.0
2008-06-03,4330,4660,4310,4390,600034,94560.0,21539812.0
2008-06-04,4390,4580,4360,4515,320295,97252.0,21539812.0
2008-06-05,4530,4715,4440,4460,487494,96068.0,21539812.0
2008-06-09,4400,4400,4200,4240,291276,91329.0,21539812.0
2008-06-10,4240,4350,3925,3980,404858,85728.0,21539812.0
2008-06-11,3910,4100,3815,3840,461981,84159.0,21916452.0
2008-06-12,3700,3750,3570,3590,613846,78680.0,21916452.0
2008-06-13,3605,3690,3510,3570,276894,78242.0,21916452.0
2008-06-16,3570,3710,3570,3685,261264,80762.0,21916452.0
2008-06-17,3685,3750,3480,3510,267469,76927.0,21916452.0
2008-06-18,3490,3690,3490,3685,261628,80762.0,21916452.0
2008-06-19,3635,3685,3495,3530,265581,77365.0,21916452.0
2008-06-20,3550,3600,3520,3530,183589,77365.0,21916452.0
2008-06-23,3480,3480,3380,3380,238791,74078.0,21916452.0
2008-06-24,3400,3400,3320,3360,163830,73639.0,21916452.0
2008-06-25,3340,3770,3340,3560,497860,78023.0,21916452.0
2008-06-26,3530,3695,3530,3585,253168,78570.0,21916452.0
2008-06-27,3495,3670,3400,3550,187305,77803.0,21916452.0
2008-06-30,3560,3640,3450,3450,136539,75612.0,21916452.0
2008-07-01,3435,3460,3345,3360,172894,73639.0,21916452.0
2008-07-02,3330,3335,2860,2860,476132,62681.0,21916452.0
2008-07-03,2615,2945,2560,2865,408609,62791.0,21916452.0
2008-07-04,2865,3050,2800,2945,192480,64544.0,21916452.0
2008-07-07,2830,3020,2830,2910,128740,63777.0,21916452.0
2008-07-08,2870,3120,2710,2820,312087,61804.0,21916452.0
2008-07-09,2950,2995,2810,2825,131969,61914.0,21916452.0
2008-07-10,2720,2850,2700,2840,116458,62243.0,21916452.0
2008-07-11,2860,2960,2840,2930,142829,64215.0,21916452.0
2008-07-14,2860,2920,2530,2850,262616,62462.0,21916452.0
2008-07-15,2815,2860,2675,2735,185735,59941.0,21916452.0
2008-07-16,2750,2850,2635,2725,159734,59722.0,21916452.0
2008-07-17,2780,3130,2730,3130,616440,68598.0,21916452.0
2008-07-18,3325,3460,3130,3350,1118168,73420.0,21916452.0
2008-07-21,3455,3780,3410,3540,1302565,77584.0,21916452.0
2008-07-22,3555,3780,3280,3600,680660,78899.0,21916452.0
2008-07-23,3710,3930,3525,3715,792163,81420.0,21916452.0
2008-07-24,3690,4060,3625,3920,1382501,85912.0,21916452.0
2008-07-25,3820,4030,3760,3935,414747,86241.0,21916452.0
2008-07-28,4000,4000,3860,3870,261225,84817.0,21916452.0
2008-07-29,3760,3800,3595,3700,315559,81091.0,21916452.0
2008-07-30,3800,4255,3720,4255,1094432,93255.0,21916452.0
2008-07-31,4315,4440,4215,4315,958375,94569.0,21916452.0
2008-08-01,4390,4500,4200,4200,587760,92049.0,21916452.0
2008-08-04,4200,4370,3715,3800,718165,83283.0,21916452.0
2008-08-05,3880,4100,3660,3950,503388,86570.0,21916452.0
2008-08-06,3985,4050,3865,3875,273798,84926.0,21916452.0
2008-08-07,3800,4070,3755,4060,340534,88981.0,21916452.0
2008-08-08,4060,4145,3965,4005,183822,87775.0,21916452.0
2008-08-11,4005,4090,3930,4000,148330,87666.0,21916452.0
2008-08-12,3940,4050,3920,3980,181596,87227.0,21916452.0
2008-08-13,3980,4015,3725,3900,197740,85474.0,21916452.0
2008-08-14,3900,4000,3835,3875,69301,84926.0,21916452.0
2008-08-18,3800,3895,3705,3710,125481,81310.0,21916452.0
2008-08-19,3630,3710,3515,3700,133631,81091.0,21916452.0
2008-08-20,3630,3700,3540,3565,144589,78132.0,21916452.0
2008-08-21,3450,3560,3310,3315,109644,72653.0,21916452.0
2008-08-22,3315,3355,2965,3025,160833,66297.0,21916452.0
2008-08-25,3030,3350,3030,3295,244682,72215.0,21916452.0
2008-08-26,3070,3285,3070,3150,131659,69037.0,21916452.0
2008-08-27,3110,3290,3105,3285,93613,71996.0,21916452.0
2008-08-28,3285,3665,3285,3505,178544,76817.0,21916452.0
2008-08-29,3550,3600,3420,3540,77941,77584.0,21916452.0
2008-09-01,3380,3480,3160,3300,117443,72324.0,21916452.0
2008-09-02,3210,3295,2990,3165,144548,69366.0,21916452.0
2008-09-03,3050,3255,3050,3240,93604,71009.0,21916452.0
2008-09-04,3180,3415,3165,3280,106228,71886.0,21916452.0
2008-09-05,3125,3350,3125,3290,77150,72105.0,21916452.0
2008-09-08,3255,3490,3255,3465,77780,75941.0,21916452.0
2008-09-09,3415,3750,3415,3500,194100,76708.0,21916452.0
2008-09-10,3500,3660,3440,3560,69997,78023.0,21916452.0
2008-09-11,3620,3740,3560,3615,75947,79228.0,21916452.0
2008-09-12,3615,3765,3615,3750,122852,82187.0,21916452.0
2008-09-16,3260,3680,3260,3665,201639,80324.0,21916452.0
2008-09-17,3800,3800,3550,3600,138902,78899.0,21916452.0
2008-09-18,3530,3530,3365,3385,148740,74187.0,21916452.0
2008-09-19,3500,3520,3435,3445,53747,75502.0,21916452.0
2008-09-22,3430,3500,3250,3255,62217,71338.0,21916452.0
2008-09-23,3255,3390,3175,3360,61887,73639.0,21916452.0
2008-09-24,3310,3460,3305,3455,68544,75721.0,21916452.0
2008-09-25,3500,3500,3330,3345,72193,73311.0,21916452.0
2008-09-26,3350,3400,3250,3265,73085,71557.0,21916452.0
2008-09-29,3275,3465,3250,3290,38799,72105.0,21916452.0
2008-09-30,2850,3220,2850,3150,85821,69037.0,21916452.0
2008-10-01,3280,3400,3100,3370,66384,73858.0,21916452.0
2008-10-02,3370,3535,3330,3390,112032,74297.0,21916452.0
2008-10-06,3370,3470,3140,3250,67388,71228.0,21916452.0
2008-10-07,3105,3290,3100,3160,105662,69256.0,21916452.0
2008-10-08,3070,3150,2850,2950,123856,64654.0,21916452.0
2008-10-09,2910,3090,2850,2900,79663,63558.0,21916452.0
2008-10-10,2830,2830,2470,2620,85923,57421.0,21916452.0
2008-10-13,2780,2980,2700,2865,71090,62791.0,21916452.0
2008-10-14,3010,3290,3010,3290,111620,72105.0,21916452.0
2008-10-15,3290,3420,3100,3300,77795,72324.0,21916452.0
2008-10-16,3075,3690,3020,3280,582603,71886.0,21916452.0
2008-10-17,3550,3550,2900,3140,149796,68818.0,21916452.0
2008-10-20,3240,3240,2960,3000,91311,65749.0,21916452.0
2008-10-21,3015,3425,2950,3325,330690,72872.0,21916452.0
2008-10-22,3325,3400,3095,3150,90545,69037.0,21916452.0
2008-10-23,2965,3050,2725,2725,123311,59722.0,21916452.0
2008-10-24,2620,2900,2425,2740,215777,60051.0,21916452.0
2008-10-27,2400,2790,2400,2400,125991,52599.0,21916452.0
2008-10-28,2075,2470,2075,2430,182592,53257.0,21916452.0
2008-10-29,2530,2780,2390,2500,277188,54791.0,21916452.0
2008-10-30,2605,2830,2570,2795,125273,61256.0,21916452.0
2008-10-31,2820,3070,2660,2910,152812,63777.0,21916452.0
2008-11-03,3000,3145,2890,3050,118812,66845.0,21916452.0
2008-11-04,3075,3135,2960,2990,101416,65530.0,21916452.0
2008-11-05,3090,3190,3020,3085,131815,67612.0,21916452.0
2008-11-06,2930,2950,2730,2800,113232,61366.0,21916452.0
2008-11-07,2550,2885,2475,2885,151666,63229.0,21916452.0
2008-11-10,2950,2960,2820,2880,80912,63119.0,21916452.0
2008-11-11,2805,2850,2755,2775,66966,60818.0,21916452.0
2008-11-12,2765,2930,2620,2880,119622,63119.0,21916452.0
2008-11-13,2800,2800,2670,2725,49115,59722.0,21916452.0
2008-11-14,2810,2870,2690,2705,87464,59284.0,21916452.0
2008-11-17,2715,2770,2655,2700,35121,59174.0,21916452.0
2008-11-18,2655,2725,2630,2660,45723,58298.0,21916452.0
2008-11-19,2700,2800,2460,2745,106722,60161.0,21916452.0
2008-11-20,2600,2765,2560,2750,113068,60270.0,21916452.0
