포스링크(056730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-10-15,26867,26867,25062,25063,9631,18676.0,10346590.0
2008-10-16,23602,24990,23462,24440,13267,18210.0,10346590.0
2008-10-17,23739,26098,22907,25271,29298,18831.0,10346590.0
2008-10-20,25194,25544,24571,25271,23439,18831.0,10346590.0
2008-10-21,26239,26239,24712,25135,14495,18727.0,10346590.0
2008-10-22,23878,25547,23323,24788,13641,18469.0,10346590.0
2008-10-23,21101,24988,21101,21524,90280,16037.0,10346590.0
2008-10-24,18742,21800,18328,18330,143552,13657.0,10346590.0
2008-10-27,15827,18882,15618,17219,113743,12830.0,10346590.0
2008-10-28,14645,17909,14645,17914,200453,13347.0,10346590.0
2008-10-29,17078,18742,16796,18397,41546,13709.0,10346590.0
2008-10-30,18394,19571,17699,19440,25719,14485.0,10346590.0
2008-10-31,18395,20823,18046,19855,36827,14796.0,10346590.0
2008-11-03,19785,19853,18254,19371,16986,14433.0,10346590.0
2008-11-04,18740,20822,18604,19926,35149,14847.0,10346590.0
2008-11-05,20128,21450,16936,19300,36708,14382.0,10346590.0
2008-11-06,18740,18740,17490,17495,14075,13037.0,10346590.0
2008-11-07,17490,18325,15966,18189,1087,13554.0,10346590.0
2008-11-10,19921,19921,17699,18745,6453,13968.0,10346590.0
2008-11-11,19853,19853,17630,18816,3793,14020.0,10346590.0
2008-11-12,21030,21102,17489,18885,14193,14071.0,10346590.0
2008-11-13,18950,19437,17560,18537,65151,13813.0,10346590.0
2008-11-14,19712,19712,18044,18885,1779,14071.0,10346590.0
2008-11-17,18882,19713,18046,19164,1987,14278.0,10346590.0
2008-11-18,19853,19853,18045,18745,1577,13968.0,10346590.0
2008-11-19,19438,19438,17006,18330,5093,13657.0,10346590.0
2008-11-20,19437,19437,15687,18469,8612,13761.0,10346590.0
2008-11-21,17981,18741,16036,18537,7538,13813.0,10346590.0
2008-11-24,19991,19991,16864,18537,11347,13813.0,10346590.0
2008-11-25,18534,18534,17767,18189,4128,13554.0,10346590.0
2008-11-26,18602,18602,17075,18261,15531,13606.0,10346590.0
2008-11-27,18534,18740,17699,18122,1170,13502.0,10346590.0
2008-11-28,18184,19016,17907,18261,11014,13606.0,10346590.0
2008-12-01,20822,20822,17839,19440,11471,14485.0,10346590.0
2008-12-02,17559,19853,17559,19440,12567,14485.0,10346590.0
2008-12-03,20824,20824,18047,19024,17965,14175.0,10346590.0
2008-12-04,19363,19363,18045,18745,35540,13968.0,10346590.0
2008-12-05,20060,20060,18115,19164,13228,14278.0,10346590.0
2008-12-08,19714,19714,18046,18469,38004,13761.0,10346590.0
2008-12-09,19158,19158,18185,18677,4304,13916.0,10346590.0
2008-12-10,18674,19019,18115,18397,13686,13709.0,10346590.0
2008-12-11,18808,18808,18045,18050,9585,13451.0,10346590.0
2008-12-12,18603,18740,17908,18745,9752,13968.0,10346590.0
2008-12-15,19299,19299,18186,18608,9004,13864.0,10346590.0
2008-12-16,18114,18740,17631,18050,16947,13451.0,10346590.0
2008-12-17,18535,18740,17559,18677,11285,13916.0,10346590.0
2008-12-18,18880,18880,18184,18885,1775,14071.0,10346590.0
2008-12-19,19298,19436,18672,19300,2093,14382.0,10346590.0
2008-12-22,19854,19922,19645,19926,3083,14847.0,10346590.0
2008-12-23,20128,20128,18882,19787,4656,14744.0,10346590.0
2008-12-24,20126,20126,20126,20134,1,15003.0,10346590.0
2008-12-26,18951,20128,18742,19024,2978,14175.0,10346590.0
2008-12-29,19783,19783,18112,18953,3382,14123.0,10346590.0
2008-12-30,19363,19363,18463,18745,3489,13968.0,10346590.0
2009-01-02,18185,18881,18185,18677,7506,13916.0,10346590.0
2009-01-05,19363,19363,17908,18745,2176,13968.0,10346590.0
2009-01-06,19156,19156,18043,18953,3033,14123.0,10346590.0
2009-01-07,18951,19019,16660,19024,33386,14175.0,10346590.0
2009-01-08,18253,19017,17979,18189,6768,13554.0,10346590.0
2009-01-09,18881,18881,17840,18050,10210,13451.0,10346590.0
2009-01-12,18045,18604,17700,18608,627,13864.0,10346590.0
2009-01-13,19228,19228,17700,18537,11922,13813.0,10346590.0
2009-01-14,19018,19713,17840,18677,93173,13916.0,10346590.0
2009-01-15,18739,18739,17698,18261,5206,13606.0,10346590.0
2009-01-16,18881,18881,17909,18050,10613,13451.0,10346590.0
2009-01-19,18537,18537,17842,18330,5639,13657.0,10346590.0
2009-01-20,17981,18604,17909,18537,14025,13813.0,10346590.0
2009-01-21,18327,18882,17701,18469,10893,13761.0,10346590.0
2009-01-22,18948,18948,17908,18189,1968,13554.0,10346590.0
2009-01-23,17560,18465,17560,18330,605,13657.0,10346590.0
2009-01-28,18255,18741,18255,18469,2954,13761.0,10346590.0
2009-01-29,19018,19018,18186,18537,1013,13813.0,10346590.0
2009-01-30,18809,18809,18046,18537,2676,13813.0,10346590.0
2009-02-02,18810,18810,18047,18397,2740,13709.0,10346590.0
2009-02-03,18395,18741,18186,18537,4528,13813.0,10346590.0
2009-02-04,18185,19158,18045,18050,23570,13451.0,10346590.0
2009-02-05,17982,18537,17702,18330,9736,13657.0,10346590.0
2009-02-06,18464,18882,17981,18469,17293,13761.0,10346590.0
2009-02-09,19227,19227,18604,19164,6389,14278.0,10346590.0
2009-02-10,19647,19647,19019,19647,12052,14640.0,10346590.0
2009-02-11,19645,19991,18809,19855,8946,14796.0,10346590.0
2009-02-12,19852,22766,19016,22775,55872,16968.0,10346590.0
2009-02-13,24293,26170,23180,24021,159261,17900.0,10346590.0
2009-02-16,23320,24016,21239,22775,51846,16968.0,10346590.0
2009-02-17,22906,22906,21516,22775,18525,16968.0,10346590.0
2009-02-18,21308,22625,20893,22147,7361,16503.0,10346590.0
2009-02-19,22626,22626,20685,21453,12666,15985.0,10346590.0
2009-02-20,21726,21726,19435,20622,5918,15365.0,10346590.0
2009-02-23,18184,20821,18184,19579,19571,14589.0,10346590.0
2009-02-24,18186,20059,18045,18608,14766,13864.0,10346590.0
2009-02-25,18325,19434,18044,18261,15252,13606.0,10346590.0
2009-02-26,18740,18740,18395,18608,3328,13864.0,10346590.0
2009-02-27,18112,20684,18112,19579,9436,14589.0,10346590.0
2009-03-02,18809,19991,18536,18537,4260,13813.0,10346590.0
2009-03-03,18741,19854,18046,19092,12559,14227.0,10346590.0
2009-03-04,19091,19714,18605,19092,3486,14227.0,10346590.0
2009-03-05,20126,20126,18602,19579,9758,14589.0,10346590.0
2009-03-06,19571,19571,17003,17634,41833,13140.0,10346590.0
2009-03-09,17701,18396,17078,17774,8877,13244.0,10346590.0
2009-03-10,17145,18673,17078,18469,19696,13761.0,10346590.0
2009-03-11,19157,19157,18044,18189,18433,13554.0,10346590.0
2009-03-12,18741,18741,18046,18469,18169,13761.0,10346590.0
2009-03-13,18463,18463,18045,18050,6879,13451.0,10346590.0
2009-03-16,18462,18462,18044,18189,7658,13554.0,10346590.0
2009-03-17,18113,18253,17908,18122,27099,13502.0,10346590.0
2009-03-18,18187,18537,18187,18397,4357,13709.0,10346590.0
2009-03-19,18464,18536,18327,18537,1681,13813.0,10346590.0
2009-03-20,18534,19571,18393,18816,7720,14020.0,10346590.0
2009-03-23,18739,19225,18393,18953,14221,14123.0,10346590.0
2009-03-24,19019,19160,18810,19024,8966,14175.0,10346590.0
2009-03-25,19019,20550,19019,19719,34516,14692.0,10346590.0
2009-03-26,19300,20410,19300,19647,27762,14640.0,10346590.0
2009-03-27,19713,20549,19158,19232,33702,14330.0,10346590.0
2009-03-30,18951,19787,18742,19024,29843,14175.0,10346590.0
2009-03-31,19298,20058,18880,20067,63128,14951.0,10346590.0
2009-04-01,21032,21931,19227,19300,88442,14382.0,10346590.0
2009-04-02,19991,22005,19364,21106,56442,15727.0,10346590.0
2009-04-03,21173,23464,21173,22287,70957,16606.0,10346590.0
2009-04-06,23324,25478,22215,22216,47280,16555.0,10346590.0
2009-04-07,21658,24712,21658,24576,33527,18313.0,10346590.0
2009-04-08,23322,25821,22976,25826,73982,19245.0,10346590.0
2009-04-09,26796,29642,26796,28606,230756,21314.0,10346590.0
2009-04-10,28389,28389,25126,25826,89516,19245.0,10346590.0
2009-04-13,26312,29436,25408,29437,35699,21935.0,10346590.0
2009-04-14,29434,29434,27629,29161,15717,21728.0,10346590.0
2009-04-15,27903,30129,26585,27771,25145,20693.0,10346590.0
2009-04-16,28458,28458,26794,27771,9629,20693.0,10346590.0
2009-04-17,28531,29154,27489,27771,13771,20693.0,10346590.0
2009-04-20,26519,28047,26519,27979,8444,20848.0,10346590.0
2009-04-21,27631,28809,26519,28119,7046,20952.0,10346590.0
2009-04-22,29848,29848,27280,27771,24685,20693.0,10346590.0
2009-04-23,27349,27767,25750,25758,33221,19193.0,10346590.0
2009-04-24,25963,27767,25545,26937,14974,20072.0,10346590.0
2009-04-27,26936,26936,24641,24788,41663,18469.0,10346590.0
2009-04-28,24850,26378,21104,21106,99189,15727.0,10346590.0
2009-04-29,18809,21658,18186,21106,313755,15727.0,10346590.0
2009-04-30,22490,22490,20614,21800,71196,16244.0,10346590.0
2009-05-04,22281,24293,22212,22635,27343,16865.0,10346590.0
2009-05-06,22423,23050,21933,22216,16398,16555.0,10346590.0
2009-05-07,22145,22909,19991,22355,24543,16658.0,10346590.0
2009-05-08,21931,22697,21375,22147,38763,16503.0,10346590.0
2009-05-11,22002,22625,21797,22147,48575,16503.0,10346590.0
2009-05-12,22002,23047,22002,22775,29624,16968.0,10346590.0
2009-05-13,22835,24920,22835,24716,50829,18417.0,10346590.0
2009-05-14,24714,25823,23951,24855,38537,18520.0,10346590.0
2009-05-15,25061,27070,25061,26592,35411,19814.0,10346590.0
2009-05-18,27491,27491,25686,26800,13800,19969.0,10346590.0
2009-05-19,26239,29362,25195,26521,34391,19762.0,10346590.0
2009-05-20,27001,27557,26444,26661,35361,19865.0,10346590.0
2009-05-21,26796,30614,26446,30619,135860,22814.0,10346590.0
2009-05-22,35126,35197,31934,32217,363652,24004.0,10346590.0
2009-05-25,29708,32207,27420,30411,245620,22659.0,10346590.0
2009-05-26,30822,30822,27003,27008,30587,20124.0,10346590.0
2009-05-27,26517,27071,26099,26453,34523,19710.0,10346590.0
2009-05-28,25684,30403,25475,30411,139051,22659.0,10346590.0
2009-05-29,31793,33180,28253,29090,57240,21676.0,10346590.0
2009-06-01,29086,32903,28322,32145,115582,23952.0,10346590.0
2009-06-02,34016,35679,32625,34297,118308,25556.0,10346590.0
2009-06-03,34295,35267,32072,33327,91589,24832.0,10346590.0
2009-06-04,34712,37903,32143,34785,276536,25918.0,10346590.0
2009-06-05,35961,36653,33875,34785,482684,25918.0,10346590.0
2009-06-08,35266,39984,34712,39989,535227,29798.0,10346590.0
2009-06-09,43043,45402,40821,43116,513738,32126.0,10346590.0
2009-06-10,43182,45404,41654,43463,249085,32385.0,10346590.0
2009-06-11,44984,47829,40957,45824,484181,34144.0,10346590.0
2009-06-12,45817,49290,39359,40477,1285215,30160.0,10346590.0
2009-06-15,40262,41929,36999,38742,437729,28867.0,10346590.0
2009-06-16,37487,43318,37073,41587,362052,30988.0,10346590.0
2009-06-17,41654,42350,40610,40892,142954,30471.0,10346590.0
2009-06-18,40822,41931,40195,41659,89166,31040.0,10346590.0
2009-06-19,41234,42693,40680,41311,75341,30781.0,10346590.0
2009-06-22,41376,43043,37767,39158,93647,29177.0,10346590.0
2009-06-23,37628,38878,35542,37005,103069,27574.0,10346590.0
2009-06-24,35613,37141,34850,35824,49272,26694.0,10346590.0
2009-06-25,37214,37214,34296,35060,66344,26125.0,10346590.0
2009-06-26,36444,36444,32767,34713,67108,25866.0,10346590.0
2009-06-29,36377,36377,30546,31869,134188,23745.0,10346590.0
2009-06-30,31864,32211,27142,27356,376405,21151.0,10736590.0
2009-07-01,27766,31447,25889,31174,134241,24104.0,10736590.0
2009-07-02,31168,31168,28808,28882,64411,22332.0,10736590.0
2009-07-03,28738,30543,28598,29716,53578,22976.0,10736590.0
2009-07-06,29709,33876,29362,31450,135195,24318.0,10736590.0
2009-07-07,31101,31937,28601,28606,172650,22117.0,10736590.0
2009-07-08,25407,27767,24503,25758,841788,19916.0,10736590.0
2009-07-09,26172,28045,25268,27496,158632,21258.0,10736590.0
2009-07-10,27351,27768,26101,26174,85642,20238.0,10736590.0
2009-07-13,26240,26518,24018,25690,74554,19863.0,10736590.0
2009-07-14,25269,26796,25269,25411,74304,19648.0,10736590.0
2009-07-15,25685,26517,25127,26382,30955,20400.0,10736590.0
2009-07-16,26794,27766,25543,25966,61635,20077.0,10736590.0
2009-07-17,25823,26655,25063,25551,66016,19755.0,10736590.0
2009-07-20,25545,29294,25545,27076,146300,20936.0,10736590.0
2009-07-21,27694,29779,27694,28466,82607,22010.0,10736590.0
2009-07-22,29848,30752,28597,30480,82174,23567.0,10736590.0
2009-07-23,30471,31652,29084,29856,62553,23084.0,10736590.0
2009-07-24,29781,31031,28185,28258,141465,21849.0,10736590.0
2009-07-27,29295,29437,27697,28674,51232,22171.0,10736590.0
2009-07-28,29155,29155,26936,28119,74635,21742.0,10736590.0
2009-07-29,28457,28457,26444,27216,120462,21044.0,10736590.0
2009-07-30,27630,27766,26171,27076,79483,20936.0,10736590.0
2009-07-31,27693,27693,26725,27284,41865,21097.0,10736590.0
2009-08-03,27976,27976,26727,27631,27161,21366.0,10736590.0
2009-08-04,27629,27629,26516,27284,47103,21097.0,10736590.0
