이매진아시아(036260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-21,3550,3915,3515,3775,1399278,64037.0,16963377.0
2016-03-22,3900,4005,3815,4000,1062303,67854.0,16963377.0
2016-03-23,3885,3960,3685,3780,995911,64122.0,16963377.0
2016-03-24,3715,3980,3600,3710,1063221,62934.0,16963377.0
2016-03-25,3710,3800,3650,3680,675601,62425.0,16963377.0
2016-03-28,4100,4500,4055,4225,2994362,71670.0,16963377.0
2016-03-29,5400,5400,4150,4225,5958362,71670.0,16963377.0
2016-03-30,4225,4380,4045,4220,1096148,71585.0,16963377.0
2016-03-31,4260,4500,4170,4500,885544,76335.0,16963377.0
2016-04-01,4595,4650,4380,4560,647080,77353.0,16963377.0
2016-04-04,4600,4660,4435,4630,514443,78540.0,16963377.0
2016-04-05,4690,4695,4535,4600,334976,78032.0,16963377.0
2016-04-06,4535,4860,4535,4780,796089,81085.0,16963377.0
2016-04-07,5300,5300,4805,5130,1399528,87022.0,16963377.0
2016-04-08,5150,5170,4925,4950,693159,83969.0,16963377.0
2016-04-11,5010,5030,4745,4950,496163,83969.0,16963377.0
2016-04-12,5000,5020,4830,4940,300692,83799.0,16963377.0
2016-04-14,4980,4980,4730,4880,426842,82781.0,16963377.0
2016-04-15,4800,4940,4650,4865,390040,82527.0,16963377.0
2016-04-18,4895,5000,4700,4870,369333,82612.0,16963377.0
2016-04-19,4900,5120,4890,5120,345698,86852.0,16963377.0
2016-04-20,5220,5220,4965,5000,254706,84817.0,16963377.0
2016-04-21,4910,5080,4785,4845,352134,82188.0,16963377.0
2016-04-22,4880,4970,4785,4900,274522,83121.0,16963377.0
2016-04-25,4900,4975,4800,4920,221915,83460.0,16963377.0
2016-04-26,4900,4950,4785,4870,248088,82612.0,16963377.0
2016-04-27,4870,4895,4745,4810,164730,81594.0,16963377.0
2016-04-28,4860,5080,4375,5000,820901,84817.0,16963377.0
2016-04-29,5140,5200,4900,4995,355315,84732.0,16963377.0
2016-05-02,5060,5790,5000,5420,1419248,91942.0,16963377.0
2016-05-03,5470,5690,5010,5110,886737,86683.0,16963377.0
2016-05-04,5000,5100,4435,4580,1110534,77692.0,16963377.0
2016-05-09,4580,4650,4175,4325,876620,73367.0,16963377.0
2016-05-10,4430,4700,4370,4700,328843,79728.0,16963377.0
2016-05-11,4710,4800,4400,4555,681202,77268.0,16963377.0
2016-05-12,4555,4845,4345,4570,809156,77523.0,16963377.0
2016-05-13,4390,4510,4295,4350,759641,73791.0,16963377.0
2016-05-16,4240,4595,4120,4340,933814,73621.0,16963377.0
2016-05-17,4350,4385,4250,4345,206655,73706.0,16963377.0
2016-05-18,4345,4375,4200,4270,181934,72434.0,16963377.0
2016-05-19,4205,4315,4180,4215,191172,71501.0,16963377.0
2016-05-20,4245,4325,4195,4195,177353,71161.0,16963377.0
2016-05-23,4175,4300,4175,4270,259527,72434.0,16963377.0
2016-05-24,4300,4450,4220,4425,320848,75063.0,16963377.0
2016-05-25,4470,4480,4275,4300,165406,72943.0,16963377.0
2016-05-26,4340,4345,4165,4300,260668,72943.0,16963377.0
2016-05-27,4350,4505,4220,4460,276844,75657.0,16963377.0
2016-05-30,4390,4530,4345,4480,240235,75996.0,16963377.0
2016-05-31,4455,4595,4400,4500,221072,76335.0,16963377.0
2016-06-01,4500,4900,4480,4725,637310,80152.0,16963377.0
2016-06-02,4650,4915,4630,4835,457647,82018.0,16963377.0
2016-06-03,4835,4910,4740,4770,332929,80915.0,16963377.0
2016-06-07,4830,4830,3880,3885,2325006,65903.0,16963377.0
2016-06-08,3735,3980,3660,3660,944406,62086.0,16963377.0
2016-06-09,3660,4025,3400,3935,3227003,66751.0,16963377.0
2016-06-10,3860,4030,3765,3885,1026819,65903.0,16963377.0
2016-06-13,3800,3860,3665,3700,504673,62764.0,16963377.0
2016-06-14,3680,3885,3610,3810,459671,64630.0,16963377.0
2016-06-15,3730,3950,3700,3840,360069,65139.0,16963377.0
2016-06-16,3845,3885,3740,3750,290439,63613.0,16963377.0
2016-06-17,3705,3840,3705,3740,242045,63443.0,16963377.0
2016-06-20,3730,3905,3725,3825,223747,64885.0,16963377.0
2016-06-21,3830,3890,3760,3880,188249,65818.0,16963377.0
2016-06-22,3855,3985,3805,3870,262338,65648.0,16963377.0
2016-06-23,3870,3870,3685,3715,340859,63019.0,16963377.0
2016-06-24,3575,3850,3230,3320,857468,56318.0,16963377.0
2016-06-27,3205,3460,3165,3345,323671,56742.0,16963377.0
2016-06-28,3315,3670,3315,3590,225743,60899.0,16963377.0
2016-06-29,3600,3750,3600,3670,137815,62256.0,16963377.0
2016-06-30,3670,3710,3595,3670,156056,62256.0,16963377.0
2016-07-01,3745,3990,3640,3940,411067,66836.0,16963377.0
2016-07-04,3990,4010,3815,3890,207996,65988.0,16963377.0
2016-07-05,3840,3930,3830,3915,107408,66412.0,16963377.0
2016-07-06,3875,3905,3795,3860,160977,65479.0,16963377.0
2016-07-07,3860,3860,3695,3705,257590,62849.0,16963377.0
2016-07-08,3740,3810,3650,3705,131572,62849.0,16963377.0
2016-07-11,3770,3770,3655,3660,110430,62086.0,16963377.0
2016-07-12,3630,3685,3570,3680,224078,62425.0,16963377.0
2016-07-13,3950,3950,3790,3810,361298,64630.0,16963377.0
2016-07-14,3810,3915,3740,3830,247109,64970.0,16963377.0
2016-07-15,3780,3895,3730,3785,340439,64206.0,16963377.0
2016-07-18,3780,3780,3550,3610,416978,61238.0,16963377.0
2016-07-19,3610,3660,3580,3640,192665,61747.0,16963377.0
2016-07-20,3665,3665,3495,3540,274252,60050.0,16963377.0
2016-07-21,3515,3515,3270,3325,818194,56403.0,16963377.0
2016-07-22,3380,3915,3295,3520,1627479,59711.0,16963377.0
2016-07-25,3430,3440,3250,3255,1108409,55216.0,16963377.0
2016-07-26,3220,3580,3075,3455,2068106,58608.0,16963377.0
2016-07-27,3500,3880,3355,3570,2674068,60559.0,16963377.0
2016-07-28,3470,3745,3350,3665,1827365,62171.0,16963377.0
2016-07-29,3550,3805,3400,3475,1896005,58948.0,16963377.0
2016-08-01,2820,3100,2780,2870,3194608,48685.0,16963377.0
2016-08-02,2840,2870,2625,2715,1720259,46056.0,16963377.0
2016-08-03,2730,2820,2650,2800,729830,47497.0,16963377.0
2016-08-04,2865,2870,2710,2735,597537,46395.0,16963377.0
2016-08-05,2700,2730,2580,2620,865579,44444.0,16963377.0
2016-08-08,2645,2660,2565,2645,424216,44868.0,16963377.0
2016-08-09,2650,2775,2615,2625,244343,44529.0,16963377.0
2016-08-10,2620,2675,2610,2650,221622,44953.0,16963377.0
2016-08-11,2680,2775,2630,2690,318913,45631.0,16963377.0
2016-08-12,2660,2790,2660,2710,321736,45971.0,16963377.0
2016-08-16,2740,2760,2675,2710,199820,45971.0,16963377.0
2016-08-17,2690,2715,2610,2650,160189,44953.0,16963377.0
2016-08-18,2630,2680,2575,2650,194610,44953.0,16963377.0
2016-08-19,2630,2670,2575,2575,326130,43681.0,16963377.0
2016-08-22,2540,2560,2400,2470,577834,41900.0,16963377.0
2016-08-23,2430,2585,2420,2505,311785,42493.0,16963377.0
2016-08-24,2515,2815,2515,2625,844803,44529.0,16963377.0
2016-08-25,2630,2670,2555,2555,86063,43341.0,16963377.0
2016-08-26,2635,2635,2510,2510,104837,42578.0,16963377.0
2016-08-29,2635,2635,2465,2475,118825,41984.0,16963377.0
2016-08-30,2510,2540,2440,2500,184606,42408.0,16963377.0
2016-08-31,2460,2525,2330,2400,298288,40712.0,16963377.0
2016-09-01,2355,2475,2350,2350,261539,39864.0,16963377.0
2016-09-02,0,0,0,2350,0,39864.0,16963377.0
2016-09-05,0,0,0,2350,0,,
2016-09-06,0,0,0,2350,0,,
2016-09-07,0,0,0,2350,0,,
2016-09-08,0,0,0,2350,0,,
2016-09-09,0,0,0,2350,0,,
2016-09-12,0,0,0,2350,0,,
2016-09-13,0,0,0,2350,0,,
2016-09-19,0,0,0,2350,0,,
2016-09-20,0,0,0,2350,0,,
2016-09-21,0,0,0,2350,0,,
2016-09-22,0,0,0,2350,0,,
2016-09-23,0,0,0,2350,0,,
2016-09-26,0,0,0,2350,0,,
2016-09-27,0,0,0,2350,0,,
2016-09-28,2550,3000,2420,2575,5313673,43681.0,16963377.0
2016-09-29,0,0,0,2575,0,43681.0,16963377.0
2016-09-30,2350,2390,2100,2185,1471417,37065.0,16963377.0
2016-10-04,2120,2185,2015,2025,721953,34351.0,16963377.0
2016-10-05,2040,2385,2025,2240,1476576,37998.0,16963377.0
2016-10-06,2910,2910,2910,2910,321681,49363.0,16963377.0
2016-10-07,3610,3780,3260,3590,12493750,60899.0,16963377.0
2016-10-10,3325,3745,3225,3365,5470142,57082.0,16963377.0
2016-10-11,3470,3770,3310,3615,6090865,61323.0,16963377.0
2016-10-12,3490,3575,3240,3295,2729571,55894.0,16963377.0
2016-10-13,3330,3405,3235,3280,1279554,55640.0,16963377.0
2016-10-14,3145,3280,2925,2985,1309749,50636.0,16963377.0
2016-10-17,3000,3250,2905,2950,1508978,50042.0,16963377.0
2016-10-18,2955,3090,2945,3045,374814,51653.0,16963377.0
2016-10-19,3035,3045,2900,2910,359510,49363.0,16963377.0
2016-10-20,2910,3125,2910,2975,501983,50466.0,16963377.0
2016-10-21,2980,3010,2840,2880,449349,48855.0,16963377.0
2016-10-24,2930,3220,2870,3100,1292662,52586.0,16963377.0
2016-10-25,3060,3220,3060,3095,678354,54004.0,17448812.0
2016-10-26,3160,3290,3005,3135,606750,54702.0,17448812.0
2016-10-27,3070,3120,3030,3055,167081,53306.0,17448812.0
2016-10-28,3065,3130,3035,3080,210464,53742.0,17448812.0
2016-10-31,3045,3255,2920,2925,630392,51038.0,17448812.0
2016-11-01,2860,2980,2820,2880,150600,50253.0,17448812.0
2016-11-02,2855,2950,2745,2760,237897,48159.0,17448812.0
2016-11-03,2875,2925,2785,2925,277452,51038.0,17448812.0
2016-11-04,2860,2895,2700,2835,227102,49467.0,17448812.0
2016-11-07,2785,3045,2785,3020,324189,52695.0,17448812.0
2016-11-08,3050,3050,2940,3020,92699,52695.0,17448812.0
2016-11-09,2980,3035,2745,2865,428910,49991.0,17448812.0
2016-11-10,3095,3115,2925,3065,384163,53481.0,17448812.0
2016-11-11,3065,3115,2960,3020,251359,52695.0,17448812.0
2016-11-14,3020,3200,3020,3135,367928,54702.0,17448812.0
2016-11-15,3145,3195,3050,3125,281579,54528.0,17448812.0
2016-11-16,3125,3165,3025,3030,367142,52870.0,17448812.0
2016-11-17,3080,3435,3050,3355,1283253,58541.0,17448812.0
2016-11-18,3425,3670,3210,3450,2773140,60198.0,17448812.0
2016-11-21,3250,3285,3100,3145,594233,54877.0,17448812.0
2016-11-22,3175,3200,3100,3145,193046,54877.0,17448812.0
2016-11-23,3180,3190,2865,2890,679500,50427.0,17448812.0
2016-11-24,2510,2540,2205,2245,1584970,39173.0,17448812.0
2016-11-25,2300,2380,2200,2355,215145,41092.0,17448812.0
2016-11-28,2375,2375,2220,2305,154406,40220.0,17448812.0
2016-11-29,2300,2345,2265,2280,178634,39783.0,17448812.0
2016-11-30,2280,2350,2230,2285,125288,44809.0,19610101.0
2016-12-01,2280,2340,2255,2300,93996,45103.0,19610101.0
2016-12-02,2300,2335,2250,2295,106738,45005.0,19610101.0
2016-12-05,2250,2305,2100,2280,112179,44711.0,19610101.0
2016-12-06,2280,2280,2245,2275,78100,44613.0,19610101.0
2016-12-07,2365,2365,2205,2210,105948,43338.0,19610101.0
2016-12-08,2220,2310,2200,2295,79768,45005.0,19610101.0
2016-12-09,2295,2355,2280,2335,97554,45790.0,19610101.0
2016-12-12,2310,2400,2300,2320,100295,45495.0,19610101.0
2016-12-13,2370,2390,2300,2370,94785,46958.0,19813435.0
2016-12-14,2395,2570,2350,2395,328374,47453.0,19813435.0
2016-12-15,2395,2465,2325,2425,147534,48048.0,19813435.0
2016-12-16,2425,2425,2275,2275,225517,45076.0,19813435.0
2016-12-19,2220,2775,2220,2600,1009889,51515.0,19813435.0
2016-12-20,2570,2645,2525,2550,173771,50524.0,19813435.0
2016-12-21,2510,2585,2400,2550,224308,50524.0,19813435.0
2016-12-22,2550,2635,2470,2505,136207,49633.0,19813435.0
2016-12-23,2510,2685,2470,2515,353511,49831.0,19813435.0
2016-12-26,2910,3090,2675,2700,1810300,53496.0,19813435.0
2016-12-27,2665,2680,2570,2600,199325,51515.0,19813435.0
2016-12-28,2630,2700,2550,2550,105124,50524.0,19813435.0
2016-12-29,2650,2650,2500,2600,60977,51515.0,19813435.0
2017-01-02,2640,2640,2530,2620,62981,51911.0,19813435.0
2017-01-03,2645,2680,2590,2645,71047,52407.0,19813435.0
2017-01-04,2655,2730,2510,2715,83424,53793.0,19813435.0
2017-01-05,2715,2760,2705,2740,86328,54289.0,19813435.0
2017-01-06,2755,3180,2740,3035,1309896,60134.0,19813435.0
2017-01-09,3060,3095,2970,3030,235482,60035.0,19813435.0
2017-01-10,3040,3040,2925,2995,130185,59341.0,19813435.0
2017-01-11,2995,3015,2930,2960,87278,58648.0,19813435.0
2017-01-12,2960,2980,2820,2870,145203,56865.0,19813435.0
2017-01-13,2920,2920,2795,2895,131601,72115.0,24910047.0
2017-01-16,2855,2865,2755,2785,84996,69374.0,24910047.0
2017-01-17,2885,2885,2700,2785,54972,69374.0,24910047.0
2017-01-18,2785,2860,2725,2730,56447,68004.0,24910047.0
2017-01-19,2825,2825,2685,2705,67114,67382.0,24910047.0
2017-01-20,2705,2740,2640,2655,54476,66136.0,24910047.0
2017-01-23,2725,2725,2535,2600,97300,64766.0,24910047.0
2017-01-24,2600,2645,2410,2450,130601,61030.0,24910047.0
2017-01-25,2435,2710,2435,2530,130350,63022.0,24910047.0
2017-01-26,2280,2325,2170,2255,647999,56172.0,24910047.0
2017-01-31,2255,2295,2100,2170,281186,54055.0,24910047.0
2017-02-01,2170,2190,2130,2145,175060,53432.0,24910047.0
2017-02-02,2180,2185,2050,2060,296249,51315.0,24910047.0
2017-02-03,2060,2100,1895,1975,426786,49197.0,24910047.0
2017-02-06,1975,2085,1970,2040,91357,50816.0,24910047.0
2017-02-07,2015,2090,2010,2035,57693,50692.0,24910047.0
2017-02-08,2040,2040,1950,1970,149753,49073.0,24910047.0
2017-02-09,1960,2005,1940,1980,75208,49322.0,24910047.0
2017-02-10,2010,2010,1905,1930,133730,48076.0,24910047.0
2017-02-13,1915,2125,1915,2000,174952,49820.0,24910047.0
2017-02-14,2045,2045,1980,2000,61625,49820.0,24910047.0
2017-02-15,2000,2050,2000,2035,47730,50692.0,24910047.0
2017-02-16,2035,2035,1995,2015,38721,50194.0,24910047.0
2017-02-17,2015,2035,1955,2020,71747,50318.0,24910047.0
2017-02-20,2020,2020,1950,1980,53675,49322.0,24910047.0
2017-02-21,0,0,0,1980,0,49322.0,24910047.0
2017-02-22,2000,2170,1930,2110,174278,52560.0,24910047.0
2017-02-23,2110,2110,2000,2060,58349,51315.0,24910047.0
2017-02-24,2030,2100,1980,1990,49207,49571.0,24910047.0
2017-02-27,2010,2040,1990,2000,36105,49820.0,24910047.0
2017-02-28,2050,2050,1975,1990,53212,49571.0,24910047.0
2017-03-02,1990,2005,1880,1905,119070,47454.0,24910047.0
2017-03-03,1870,1885,1775,1850,217359,46084.0,24910047.0
2017-03-06,1870,1870,1755,1790,59451,44589.0,24910047.0
2017-03-07,1780,1810,1765,1810,35581,45087.0,24910047.0
2017-03-08,1780,1860,1780,1810,25567,45087.0,24910047.0
2017-03-09,1820,1850,1775,1820,26325,45336.0,24910047.0
2017-03-10,1870,1870,1780,1845,47354,45959.0,24910047.0
2017-03-13,1865,1865,1790,1830,26851,45585.0,24910047.0
2017-03-14,1850,1850,1795,1825,38522,45461.0,24910047.0
2017-03-15,1835,1840,1775,1810,50338,45087.0,24910047.0
2017-03-16,1780,1850,1765,1795,42541,44714.0,24910047.0
2017-03-17,1820,1820,1760,1790,55779,44589.0,24910047.0
2017-03-20,1790,1790,1750,1755,37632,43717.0,24910047.0
2017-03-21,1755,1770,1735,1770,49177,44091.0,24910047.0
2017-03-22,1770,1810,1725,1810,60001,45087.0,24910047.0
2017-03-23,1825,1825,1770,1810,40151,45087.0,24910047.0
2017-03-24,1765,1835,1690,1740,206320,43343.0,24910047.0
2017-03-27,1740,1740,1665,1670,60923,41600.0,24910047.0
2017-03-28,1695,1700,1670,1685,27052,41973.0,24910047.0
2017-03-29,1705,1710,1665,1695,227305,42223.0,24910047.0
2017-03-30,1695,1720,1665,1705,40214,42472.0,24910047.0
2017-03-31,1750,1750,1680,1740,33634,43343.0,24910047.0
2017-04-03,1750,2020,1710,1900,623938,47329.0,24910047.0
2017-04-04,1900,1940,1780,1780,132846,44340.0,24910047.0
2017-04-05,1770,1945,1770,1865,200400,46457.0,24910047.0
2017-04-06,1875,2300,1810,1930,3433574,48076.0,24910047.0
2017-04-07,1940,1940,1875,1925,317561,47952.0,24910047.0
2017-04-10,1960,2150,1890,1910,1021774,47578.0,24910047.0
2017-04-11,1915,1915,1755,1810,288590,45087.0,24910047.0
2017-04-12,1815,1880,1755,1845,166150,45959.0,24910047.0
2017-04-13,1860,1870,1795,1820,73065,45336.0,24910047.0
2017-04-14,1785,1825,1765,1780,65500,44340.0,24910047.0
2017-04-17,1790,1870,1790,1855,83322,46208.0,24910047.0
2017-04-18,1860,1885,1835,1865,60588,46457.0,24910047.0
2017-04-19,1875,1915,1830,1870,56869,46582.0,24910047.0
2017-04-20,1870,1890,1810,1865,40545,46457.0,24910047.0
2017-04-21,1890,1950,1845,1915,152319,47703.0,24910047.0
2017-04-24,1930,2055,1890,1935,371426,48201.0,24910047.0
2017-04-25,1940,2010,1935,1970,114586,49073.0,24910047.0
2017-04-26,2000,2000,1930,1930,76945,48076.0,24910047.0
2017-04-27,1950,1950,1895,1910,41362,47578.0,24910047.0
2017-04-28,1910,2000,1875,1995,114412,49696.0,24910047.0
2017-05-02,2040,2425,1995,2200,6860094,54802.0,24910047.0
2017-05-04,2200,2290,2135,2155,709253,53681.0,24910047.0
2017-05-08,2180,2180,2075,2080,413140,51813.0,24910047.0
2017-05-10,2110,2165,2060,2120,286937,52809.0,24910047.0
2017-05-11,2120,2160,2040,2080,268831,51813.0,24910047.0
2017-05-12,2085,2180,2050,2170,307110,54055.0,24910047.0
2017-05-15,2165,2185,2125,2125,136578,52934.0,24910047.0
2017-05-16,2110,2135,2030,2060,181786,51315.0,24910047.0
2017-05-17,2060,2140,2045,2120,176187,52809.0,24910047.0
2017-05-18,2110,2190,2090,2170,268407,54055.0,24910047.0
2017-05-19,2185,2310,2140,2180,594847,54304.0,24910047.0
2017-05-22,2180,2205,2135,2180,183659,54304.0,24910047.0
2017-05-23,2220,2220,2090,2110,208541,52560.0,24910047.0
2017-05-24,2120,2120,1980,2010,545077,50069.0,24910047.0
2017-05-25,2210,2390,2020,2020,1429805,50318.0,24910047.0
2017-05-26,2090,2090,1950,1970,331377,49073.0,24910047.0
2017-05-29,1880,1895,1810,1830,419381,45585.0,24910047.0
2017-05-30,1830,1875,1800,1850,124314,46084.0,24910047.0
2017-05-31,1880,1880,1770,1835,156390,45710.0,24910047.0
2017-06-01,1835,1845,1800,1815,60627,45212.0,24910047.0
2017-06-02,1815,1860,1810,1820,65784,45336.0,24910047.0
2017-06-05,1805,1870,1805,1835,92015,45710.0,24910047.0
2017-06-07,1820,1850,1800,1820,122507,45336.0,24910047.0
2017-06-08,1835,1855,1810,1815,66918,45212.0,24910047.0
2017-06-09,1830,1845,1795,1830,84349,45585.0,24910047.0
2017-06-12,1930,1930,1775,1810,201173,45087.0,24910047.0
2017-06-13,1810,1900,1810,1845,103869,45959.0,24910047.0
2017-06-14,1850,1875,1825,1845,53655,45959.0,24910047.0
2017-06-15,1865,1870,1835,1840,57672,45834.0,24910047.0
2017-06-16,1885,1890,1840,1880,73847,63003.0,33512198.0
2017-06-19,1895,1895,1835,1880,103054,63003.0,33512198.0
2017-06-20,1865,1895,1830,1875,79621,62835.0,33512198.0
2017-06-21,1875,1880,1830,1845,73478,61830.0,33512198.0
2017-06-22,1855,1855,1810,1835,86720,61495.0,33512198.0
2017-06-23,1830,1855,1820,1855,71148,62165.0,33512198.0
2017-06-26,1855,1885,1825,1885,45376,63170.0,33512198.0
2017-06-27,1890,1900,1865,1890,82958,63338.0,33512198.0
2017-06-28,1890,1890,1830,1830,85914,61327.0,33512198.0
2017-06-29,1820,1860,1820,1840,42285,61662.0,33512198.0
2017-06-30,1840,1885,1795,1875,96072,62835.0,33512198.0
2017-07-03,1890,1890,1845,1845,54946,61830.0,33512198.0
2017-07-04,1840,1870,1820,1825,30878,61160.0,33512198.0
2017-07-05,1835,1875,1825,1875,33197,62835.0,33512198.0
2017-07-06,1875,1885,1850,1850,21031,61998.0,33512198.0
2017-07-07,1850,1890,1845,1855,57464,62165.0,33512198.0
2017-07-10,1870,1900,1835,1835,82233,61495.0,33512198.0
2017-07-11,1855,1865,1785,1835,82172,61495.0,33512198.0
2017-07-12,1855,1855,1740,1760,207821,58981.0,33512198.0
2017-07-13,1760,1790,1735,1770,73969,59317.0,33512198.0
2017-07-14,1755,1790,1670,1700,103688,56971.0,33512198.0
2017-07-17,1695,1695,1580,1620,171275,54290.0,33512198.0
2017-07-18,1620,1650,1590,1600,94010,53620.0,33512198.0
2017-07-19,1625,1625,1600,1615,32778,54122.0,33512198.0
2017-07-20,1620,1830,1620,1670,628554,55965.0,33512198.0
2017-07-21,1665,1690,1640,1675,84453,56133.0,33512198.0
2017-07-24,1695,1695,1640,1670,116477,55965.0,33512198.0
2017-07-25,1670,1695,1640,1655,69316,55463.0,33512198.0
2017-07-26,1655,1680,1640,1665,66249,55798.0,33512198.0
2017-07-27,1650,1700,1640,1640,35145,54960.0,33512198.0
2017-07-28,1640,1660,1615,1635,37299,54792.0,33512198.0
2017-07-31,1605,1670,1570,1620,54414,54290.0,33512198.0
2017-08-01,1605,1640,1600,1620,29676,54290.0,33512198.0
2017-08-02,1635,1635,1605,1625,34363,54457.0,33512198.0
2017-08-03,1615,1630,1570,1600,70625,53620.0,33512198.0
2017-08-04,1600,1620,1525,1570,90833,52614.0,33512198.0
2017-08-07,1560,1595,1535,1585,46700,53117.0,33512198.0
2017-08-08,1565,1585,1550,1575,35491,52782.0,33512198.0
2017-08-09,1570,1585,1545,1575,64211,52782.0,33512198.0
2017-08-10,1555,1595,1545,1575,47954,52782.0,33512198.0
2017-08-11,1540,1550,1440,1440,273252,48258.0,33512198.0
2017-08-14,1450,1680,1445,1500,442723,50268.0,33512198.0
2017-08-16,1495,1530,1450,1485,65369,49766.0,33512198.0
2017-08-17,1480,1515,1435,1485,54570,49766.0,33512198.0
2017-08-18,1480,1500,1415,1445,99407,48425.0,33512198.0
2017-08-21,1440,1485,1425,1455,30305,48760.0,33512198.0
2017-08-22,1455,1455,1370,1395,159037,46750.0,33512198.0
2017-08-23,1395,1410,1340,1345,172630,45074.0,33512198.0
2017-08-24,1355,1375,1305,1345,98272,45074.0,33512198.0
2017-08-25,1340,1375,1330,1355,99832,45409.0,33512198.0
2017-08-28,1310,1335,1275,1285,133073,43063.0,33512198.0
2017-08-29,1330,1400,1260,1270,353114,42560.0,33512198.0
2017-08-30,1295,1315,1270,1300,101408,43566.0,33512198.0
2017-08-31,1320,1680,1310,1510,6371030,50603.0,33512198.0
2017-09-01,1500,1545,1455,1540,565668,51609.0,33512198.0
2017-09-04,1505,1545,1455,1480,303151,49598.0,33512198.0
2017-09-05,1495,1720,1450,1450,3851459,48593.0,33512198.0
2017-09-06,1430,1570,1425,1435,1079287,48090.0,33512198.0
2017-09-07,1445,1455,1390,1400,279908,46917.0,33512198.0
2017-09-08,1385,1425,1380,1385,150688,46414.0,33512198.0
2017-09-11,1400,1415,1355,1370,113015,45912.0,33512198.0
2017-09-12,1370,1410,1335,1345,119019,45074.0,33512198.0
2017-09-13,1355,1390,1335,1350,97150,45241.0,33512198.0
2017-09-14,1355,1360,1330,1340,68923,44906.0,33512198.0
2017-09-15,1340,1350,1300,1325,96065,44404.0,33512198.0
2017-09-18,1310,1325,1285,1300,116932,43566.0,33512198.0
2017-09-19,1320,1395,1295,1315,340663,44069.0,33512198.0
2017-09-20,1340,1340,1275,1280,111129,42896.0,33512198.0
2017-09-21,1295,1295,1210,1220,132891,40885.0,33512198.0
2017-09-22,1245,1245,1145,1145,182343,38371.0,33512198.0
2017-09-25,1150,1180,1105,1135,147517,38036.0,33512198.0
2017-09-26,1110,1285,1095,1180,447908,39544.0,33512198.0
2017-09-27,1200,1300,1180,1210,337802,40550.0,33512198.0
2017-09-28,1215,1280,1210,1275,69296,42728.0,33512198.0
2017-09-29,1280,1320,1260,1315,84922,44069.0,33512198.0
2017-10-10,1320,1355,1300,1330,56029,44571.0,33512198.0
2017-10-11,1345,1445,1275,1290,411291,43231.0,33512198.0
2017-10-12,1300,1420,1295,1340,236803,44906.0,33512198.0
2017-10-13,1345,1370,1330,1345,75088,45074.0,33512198.0
2017-10-16,1355,1390,1325,1365,59762,45744.0,33512198.0
2017-10-17,1370,1495,1355,1425,765290,47755.0,33512198.0
2017-10-18,1430,1480,1385,1445,170290,48425.0,33512198.0
2017-10-19,1445,1450,1395,1420,71867,47587.0,33512198.0
2017-10-20,1420,1445,1395,1425,82575,47755.0,33512198.0
2017-10-23,1425,1470,1385,1425,365908,47755.0,33512198.0
2017-10-24,1425,1445,1370,1415,125661,47420.0,33512198.0
2017-10-25,1420,1465,1385,1445,208349,48425.0,33512198.0
2017-10-26,1420,1455,1390,1410,113668,47252.0,33512198.0
2017-10-27,1410,1470,1380,1450,156001,48593.0,33512198.0
2017-10-30,1435,1505,1435,1465,230994,49095.0,33512198.0
2017-10-31,1430,1575,1420,1540,282086,51609.0,33512198.0
2017-11-01,1540,1575,1505,1575,114947,52782.0,33512198.0
2017-11-02,1575,1620,1545,1590,138144,53284.0,33512198.0
2017-11-03,1580,1630,1555,1565,68756,52447.0,33512198.0
2017-11-06,1595,1595,1505,1535,36800,51441.0,33512198.0
2017-11-07,1550,1585,1520,1555,39400,52111.0,33512198.0
2017-11-08,1580,1580,1525,1550,22543,51944.0,33512198.0
2017-11-09,1550,1555,1500,1540,41327,51609.0,33512198.0
2017-11-10,1555,1565,1520,1565,49944,52447.0,33512198.0
2017-11-13,1550,1690,1520,1580,249980,52949.0,33512198.0
2017-11-14,1600,1690,1540,1690,236469,56636.0,33512198.0
2017-11-15,1700,1750,1650,1685,242348,56468.0,33512198.0
2017-11-16,1660,1730,1660,1690,37252,56636.0,33512198.0
2017-11-17,1740,1750,1645,1690,61503,56636.0,33512198.0
2017-11-20,1690,1755,1670,1700,61429,56971.0,33512198.0
2017-11-21,1675,1710,1645,1655,34847,55463.0,33512198.0
2017-11-22,1690,1700,1620,1660,30058,55630.0,33512198.0
2017-11-23,1650,1685,1620,1650,37937,55295.0,33512198.0
2017-11-24,1675,2145,1630,2145,1921396,71884.0,33512198.0
2017-11-27,2350,2750,2300,2440,9013667,81770.0,33512198.0
2017-11-28,2495,3100,2350,2950,5219059,98861.0,33512198.0
2017-11-29,2900,3240,2365,2485,6627414,83278.0,33512198.0
2017-11-30,2485,2505,2240,2375,2028780,79591.0,33512198.0
2017-12-01,2315,2430,2230,2300,1442987,77078.0,33512198.0
2017-12-04,2270,2395,2175,2240,1177660,75067.0,33512198.0
2017-12-05,2240,2330,2165,2240,949664,75067.0,33512198.0
2017-12-06,2260,2330,2205,2300,805387,77078.0,33512198.0
2017-12-07,2320,2320,2030,2145,1004157,71884.0,33512198.0
2017-12-08,2105,2180,2035,2100,372813,70376.0,33512198.0
2017-12-11,2105,2270,2005,2060,1142262,69035.0,33512198.0
2017-12-12,2070,2095,1970,2025,270042,67862.0,33512198.0
