뷰웍스(100120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-22,48900,49650,47350,48000,95787,480090.0,10001865.0
2016-01-25,48000,49450,47950,48100,74325,481090.0,10001865.0
2016-01-26,48100,51900,47700,51900,262025,519097.0,10001865.0
2016-01-27,51800,52400,49850,49900,111601,499093.0,10001865.0
2016-01-28,49900,50700,49250,50500,79573,505094.0,10001865.0
2016-01-29,50100,50400,48850,49700,61245,497093.0,10001865.0
2016-02-01,49350,50100,49300,49700,36514,497093.0,10001865.0
2016-02-02,50200,51500,49900,50600,67653,506094.0,10001865.0
2016-02-03,50500,53100,50200,52300,101541,523098.0,10001865.0
2016-02-04,52500,52500,49850,50600,103339,506094.0,10001865.0
2016-02-05,50600,51300,49750,50800,50679,508095.0,10001865.0
2016-02-11,48500,50500,47550,48000,81945,480090.0,10001865.0
2016-02-12,48250,49700,44800,46050,135752,460586.0,10001865.0
2016-02-15,47050,48100,45350,46050,87803,460586.0,10001865.0
2016-02-16,46500,48700,46500,47500,90671,475089.0,10001865.0
2016-02-17,47950,48550,46500,46500,58526,465087.0,10001865.0
2016-02-18,46700,48300,46700,47300,64593,473088.0,10001865.0
2016-02-19,48200,49700,47650,48950,79648,489591.0,10001865.0
2016-02-22,48300,51500,48300,51000,119887,510095.0,10001865.0
2016-02-23,51000,52100,50500,51000,83268,510095.0,10001865.0
2016-02-24,50700,51000,48850,49550,82202,495592.0,10001865.0
2016-02-25,49550,50600,49550,49850,71365,498593.0,10001865.0
2016-02-26,50000,50500,47900,48050,91437,480590.0,10001865.0
2016-02-29,48300,48700,47050,47600,64798,476089.0,10001865.0
2016-03-02,47900,48300,46800,46850,80777,468587.0,10001865.0
2016-03-03,47200,47450,45700,46850,84410,468587.0,10001865.0
2016-03-04,47000,48100,46750,47800,49730,478089.0,10001865.0
2016-03-07,48100,48100,45000,45000,158907,450084.0,10001865.0
2016-03-08,44900,45000,42400,43800,181322,438082.0,10001865.0
2016-03-09,43800,44700,43350,44150,109211,441582.0,10001865.0
2016-03-10,44400,46150,44200,46150,104992,461586.0,10001865.0
2016-03-11,46150,46300,45200,45900,68080,459086.0,10001865.0
2016-03-14,46000,46800,45350,46250,70403,462586.0,10001865.0
2016-03-15,46650,46950,45600,45600,54353,456085.0,10001865.0
2016-03-16,45600,46800,45200,46100,55447,461086.0,10001865.0
2016-03-17,46350,46400,44850,45600,63810,456085.0,10001865.0
2016-03-18,45900,48800,45350,48800,134141,488091.0,10001865.0
2016-03-21,48200,49400,47450,47450,88171,474588.0,10001865.0
2016-03-22,47650,48550,46700,47050,73392,470588.0,10001865.0
2016-03-23,47200,49600,47200,48150,123779,481590.0,10001865.0
2016-03-24,48650,49400,47950,48000,78558,480090.0,10001865.0
2016-03-25,48400,49200,48300,49100,52588,491092.0,10001865.0
2016-03-28,49100,49150,48000,48400,48649,484090.0,10001865.0
2016-03-29,48700,48700,47250,47600,45061,476089.0,10001865.0
2016-03-30,47900,48700,47850,48050,41477,480590.0,10001865.0
2016-03-31,48100,50400,47750,49600,110174,496093.0,10001865.0
2016-04-01,49900,50400,49000,49500,75378,495092.0,10001865.0
2016-04-04,49300,49750,47900,48500,79454,485090.0,10001865.0
2016-04-05,48550,48950,47650,47700,49788,477089.0,10001865.0
2016-04-06,47600,48800,47550,48650,54927,486591.0,10001865.0
2016-04-07,48650,50300,48050,49750,78472,497593.0,10001865.0
2016-04-08,49900,51400,49450,51200,83531,512095.0,10001865.0
2016-04-11,51500,51900,50500,50600,69002,506094.0,10001865.0
2016-04-12,50600,54000,50600,53400,176886,534100.0,10001865.0
2016-04-14,54800,55500,53600,55500,148996,555104.0,10001865.0
2016-04-15,55100,55100,52500,53500,154734,535100.0,10001865.0
2016-04-18,53500,54300,52800,53400,55915,534100.0,10001865.0
2016-04-19,54100,54100,51800,52100,74275,521097.0,10001865.0
2016-04-20,52600,53300,52100,52500,48420,525098.0,10001865.0
2016-04-21,52700,52900,51300,52200,60426,522097.0,10001865.0
2016-04-22,52200,52300,50800,51500,39250,515096.0,10001865.0
2016-04-25,51100,51900,50800,51400,38364,514096.0,10001865.0
2016-04-26,51400,51600,50000,50300,60558,503094.0,10001865.0
2016-04-27,50300,50700,49200,49200,50826,492092.0,10001865.0
2016-04-28,49700,49850,48900,49100,37290,491092.0,10001865.0
2016-04-29,49100,50600,48450,50400,60767,504094.0,10001865.0
2016-05-02,50400,50500,49000,49000,52117,490091.0,10001865.0
2016-05-03,49000,51800,49000,50800,59193,508095.0,10001865.0
2016-05-04,50800,51600,50000,50800,41173,508095.0,10001865.0
2016-05-09,51200,51600,50100,51400,29411,514096.0,10001865.0
2016-05-10,50900,51800,50600,51300,41217,513096.0,10001865.0
2016-05-11,51800,52500,51400,52000,52268,520097.0,10001865.0
2016-05-12,51700,51700,50700,50700,31661,507095.0,10001865.0
2016-05-13,50700,50900,49050,50500,23161,505094.0,10001865.0
2016-05-16,49800,51500,49700,51100,40293,511095.0,10001865.0
2016-05-17,50900,51300,50000,51000,48446,510095.0,10001865.0
2016-05-18,51100,52500,49950,52400,67997,524098.0,10001865.0
2016-05-19,52000,52500,51400,52100,48623,521097.0,10001865.0
2016-05-20,51800,52000,50400,51000,42250,510095.0,10001865.0
2016-05-23,50500,51700,50200,50500,22937,505094.0,10001865.0
2016-05-24,50600,51000,49750,51000,45332,510095.0,10001865.0
2016-05-25,51300,51300,49250,49600,57404,496093.0,10001865.0
2016-05-26,49550,49550,47600,47800,95908,478089.0,10001865.0
2016-05-27,47450,49900,47450,49850,63588,498593.0,10001865.0
2016-05-30,49850,50400,48650,49300,25122,493092.0,10001865.0
2016-05-31,49300,53300,49300,53300,78420,533099.0,10001865.0
2016-06-01,52300,52400,50400,50600,76001,506094.0,10001865.0
2016-06-02,50300,52100,50300,51900,58069,519097.0,10001865.0
2016-06-03,51900,52100,51000,51700,37500,517096.0,10001865.0
2016-06-07,52200,52300,50500,50600,40728,506094.0,10001865.0
2016-06-08,50100,51100,50100,50300,38755,503094.0,10001865.0
2016-06-09,50400,51600,50100,51600,44740,516096.0,10001865.0
2016-06-10,51000,51400,50600,51200,31395,512095.0,10001865.0
2016-06-13,50600,51500,50500,50600,36137,506094.0,10001865.0
2016-06-14,50600,50900,49400,50500,34016,505094.0,10001865.0
2016-06-15,50000,51000,50000,50400,29457,504094.0,10001865.0
2016-06-16,50300,50500,49350,49400,53662,494092.0,10001865.0
2016-06-17,49800,50700,49500,50300,42832,503094.0,10001865.0
2016-06-20,50200,51100,50200,50800,25422,508095.0,10001865.0
2016-06-21,51400,51400,49950,50900,37514,509095.0,10001865.0
2016-06-22,50300,50500,49250,49300,51154,493092.0,10001865.0
2016-06-23,49000,49450,48950,49450,31827,494592.0,10001865.0
2016-06-24,49450,50000,47000,49100,97618,491092.0,10001865.0
2016-06-27,47000,49000,46850,48600,73747,486091.0,10001865.0
2016-06-28,47950,48850,47950,48300,38862,483090.0,10001865.0
2016-06-29,48300,50200,48300,49500,70041,495092.0,10001865.0
2016-06-30,49650,50300,49600,49800,26542,498093.0,10001865.0
2016-07-01,49850,51100,49850,50500,49397,505094.0,10001865.0
2016-07-04,50900,51100,49750,50400,30476,504094.0,10001865.0
2016-07-05,50400,50900,50000,50200,24280,502094.0,10001865.0
2016-07-06,49950,51000,49900,50400,25809,504094.0,10001865.0
2016-07-07,50400,51700,50300,51600,62618,516096.0,10001865.0
2016-07-08,51600,51700,50100,50300,48481,503094.0,10001865.0
2016-07-11,50500,51700,50300,51300,35568,513096.0,10001865.0
2016-07-12,51400,51600,50700,51000,31636,510095.0,10001865.0
2016-07-13,51600,51700,50900,51600,44068,516096.0,10001865.0
2016-07-14,51300,52500,51300,52400,58688,524098.0,10001865.0
2016-07-15,52400,52600,51800,52000,40653,520097.0,10001865.0
2016-07-18,52300,52300,50400,50400,50270,504094.0,10001865.0
2016-07-19,50400,51000,50200,50600,33034,506094.0,10001865.0
2016-07-20,50700,51000,50000,50200,31354,502094.0,10001865.0
2016-07-21,50200,50700,50200,50700,26524,507095.0,10001865.0
2016-07-22,50500,50800,50100,50700,25398,507095.0,10001865.0
2016-07-25,50700,50700,49350,49500,37323,495092.0,10001865.0
2016-07-26,49000,51500,49000,51500,49777,515096.0,10001865.0
2016-07-27,51500,51500,49850,50300,56365,503094.0,10001865.0
2016-07-28,50400,50500,49000,49500,42019,495092.0,10001865.0
2016-07-29,49700,49900,49050,49800,22941,498093.0,10001865.0
2016-08-01,49800,50200,49700,50000,20390,500093.0,10001865.0
2016-08-02,50000,50000,49250,49250,30413,492592.0,10001865.0
2016-08-03,49700,50300,49200,50200,31299,502094.0,10001865.0
2016-08-04,50200,54000,50200,52600,258859,526098.0,10001865.0
2016-08-05,53200,55900,53100,55500,218716,555104.0,10001865.0
2016-08-08,57000,62200,56900,59500,366105,595111.0,10001865.0
2016-08-09,59500,60000,58000,59000,187484,590110.0,10001865.0
2016-08-10,58900,61000,58300,59100,131683,591110.0,10001865.0
2016-08-11,59600,60000,57900,58900,102559,589110.0,10001865.0
2016-08-12,59800,62000,59200,60700,134385,607113.0,10001865.0
2016-08-16,60800,61300,58700,59400,122445,594111.0,10001865.0
2016-08-17,60700,62800,59200,62700,126727,627117.0,10001865.0
2016-08-18,63900,66500,63200,65800,112843,658123.0,10001865.0
2016-08-19,65700,68000,64400,66100,79819,661123.0,10001865.0
2016-08-22,65500,67500,64800,66600,51664,666124.0,10001865.0
2016-08-23,66400,67900,63700,65200,65282,652122.0,10001865.0
2016-08-24,65200,65900,62700,62700,100961,627117.0,10001865.0
2016-08-25,63400,65500,62500,62900,90242,629117.0,10001865.0
2016-08-26,63000,65800,62500,64200,76449,642120.0,10001865.0
2016-08-29,63500,64200,61000,61200,64693,612114.0,10001865.0
2016-08-30,62500,62600,61100,62100,41643,621116.0,10001865.0
2016-08-31,62500,62500,59000,60000,72605,600112.0,10001865.0
2016-09-01,60500,62500,59800,62500,81063,625117.0,10001865.0
2016-09-02,62500,64300,61500,63900,71304,639119.0,10001865.0
2016-09-05,63500,64300,62500,63700,79042,637119.0,10001865.0
2016-09-06,64100,64100,61000,61800,43553,618115.0,10001865.0
2016-09-07,62300,62300,60000,62000,54668,620116.0,10001865.0
2016-09-08,62000,62000,58500,58500,87501,585109.0,10001865.0
2016-09-09,58700,61200,58500,61100,75209,611114.0,10001865.0
2016-09-12,59800,60600,58500,59700,43329,597111.0,10001865.0
2016-09-13,60100,60300,58200,59700,146116,597111.0,10001865.0
2016-09-19,59100,60600,58900,60100,29776,601112.0,10001865.0
2016-09-20,59900,60700,59400,60200,32705,602112.0,10001865.0
2016-09-21,60200,60900,59600,60200,23218,602112.0,10001865.0
2016-09-22,60400,64500,60000,64300,78059,643120.0,10001865.0
2016-09-23,64300,66300,62700,65400,82217,654122.0,10001865.0
2016-09-26,65400,65600,62600,62600,50294,626117.0,10001865.0
2016-09-27,62800,65400,61500,65000,41367,650121.0,10001865.0
2016-09-28,66200,66200,62900,62900,35641,629117.0,10001865.0
2016-09-29,63100,65400,63100,64800,46147,648121.0,10001865.0
2016-09-30,64000,65000,63100,65000,26669,650121.0,10001865.0
2016-10-04,65400,65900,64200,64800,32602,648121.0,10001865.0
2016-10-05,65200,65400,63700,65300,31245,653122.0,10001865.0
2016-10-06,65300,69800,65300,68100,81630,681127.0,10001865.0
2016-10-07,68400,69400,67100,68100,40895,681127.0,10001865.0
2016-10-10,69300,69400,66900,67400,21954,674126.0,10001865.0
2016-10-11,67000,67200,64000,64000,56896,640119.0,10001865.0
2016-10-12,63300,64600,61900,63200,51906,632118.0,10001865.0
2016-10-13,63300,63400,61500,61500,30046,615115.0,10001865.0
2016-10-14,62800,64500,61700,63200,60225,632118.0,10001865.0
2016-10-17,63200,64000,62100,63000,32209,630117.0,10001865.0
2016-10-18,63000,63900,62500,62900,22592,629117.0,10001865.0
2016-10-19,62600,64300,62600,63500,17141,635118.0,10001865.0
2016-10-20,63500,64500,63300,63500,24076,635118.0,10001865.0
2016-10-21,63300,64000,61500,62600,36677,626117.0,10001865.0
2016-10-24,62600,62600,60000,60200,36710,602112.0,10001865.0
2016-10-25,60200,62200,60000,61000,59087,610114.0,10001865.0
2016-10-26,61000,62400,60100,62300,23355,623116.0,10001865.0
2016-10-27,62300,63400,61800,62900,15289,629117.0,10001865.0
2016-10-28,62900,63100,61300,62900,20212,629117.0,10001865.0
2016-10-31,62700,63000,60900,61500,24190,615115.0,10001865.0
2016-11-01,61500,62400,59800,60500,26142,605113.0,10001865.0
2016-11-02,60600,60800,58200,58500,45759,585109.0,10001865.0
2016-11-03,58500,60000,58100,58700,28426,587109.0,10001865.0
2016-11-04,59600,61300,58900,60000,38226,600112.0,10001865.0
2016-11-07,60000,63800,59900,63800,31990,638119.0,10001865.0
2016-11-08,63700,63700,62300,62400,16163,624116.0,10001865.0
2016-11-09,62000,63300,58400,60400,60571,604113.0,10001865.0
2016-11-10,61500,62400,59600,61400,41448,614115.0,10001865.0
2016-11-11,61000,61900,59800,60000,21822,600112.0,10001865.0
2016-11-14,59600,60800,57700,58000,43280,580108.0,10001865.0
2016-11-15,58900,59300,57200,57200,41846,572107.0,10001865.0
2016-11-16,57900,61600,56500,61400,77627,614115.0,10001865.0
2016-11-17,61800,62100,60500,61600,31157,616115.0,10001865.0
2016-11-18,61600,62200,60200,61200,31702,612114.0,10001865.0
2016-11-21,61800,61800,60200,60800,29141,608113.0,10001865.0
2016-11-22,60800,61500,59800,60200,30049,602112.0,10001865.0
2016-11-23,60200,60900,59100,59500,22111,595111.0,10001865.0
2016-11-24,59500,59800,58400,59100,20272,591110.0,10001865.0
2016-11-25,59800,59800,58600,58800,11390,588110.0,10001865.0
2016-11-28,59200,59500,57700,58600,25063,586109.0,10001865.0
2016-11-29,57800,59700,57800,58800,21712,588110.0,10001865.0
2016-11-30,59700,59700,58100,58200,20953,582109.0,10001865.0
2016-12-01,58500,58500,56900,57200,19863,572107.0,10001865.0
2016-12-02,57100,57300,55200,57000,28521,570106.0,10001865.0
2016-12-05,57000,57000,55700,56100,14865,561105.0,10001865.0
2016-12-06,56300,56900,55200,55600,20269,556104.0,10001865.0
2016-12-07,56000,56200,51700,52900,90938,529099.0,10001865.0
2016-12-08,52900,57500,50500,57400,223233,574107.0,10001865.0
2016-12-09,56700,58000,55400,57400,61476,574107.0,10001865.0
2016-12-12,57800,59100,56900,57500,48718,575107.0,10001865.0
2016-12-13,57100,60800,57100,59700,47130,597111.0,10001865.0
2016-12-14,60800,61000,59300,59300,38318,593111.0,10001865.0
2016-12-15,59200,61300,59000,61000,31694,610114.0,10001865.0
2016-12-16,61000,61200,58600,58700,67827,587109.0,10001865.0
2016-12-19,59300,60500,59100,59900,38413,599112.0,10001865.0
2016-12-20,60300,60900,59400,60000,33507,600112.0,10001865.0
2016-12-21,60000,60000,59000,59500,20256,595111.0,10001865.0
2016-12-22,59500,59800,58400,58900,24075,589110.0,10001865.0
2016-12-23,58800,59900,58800,59200,18681,592110.0,10001865.0
2016-12-26,59200,59200,58200,58300,21624,583109.0,10001865.0
2016-12-27,57100,59100,56900,58600,58170,586109.0,10001865.0
2016-12-28,57300,58800,57300,58600,33892,586109.0,10001865.0
2016-12-29,58400,60000,57800,59800,52891,598112.0,10001865.0
2017-01-02,59900,59900,58400,59000,27356,590110.0,10001865.0
2017-01-03,58800,58800,56900,57300,67233,573107.0,10001865.0
2017-01-04,57700,60000,57300,57800,122827,578108.0,10001865.0
2017-01-05,57700,58900,57000,57200,54987,572107.0,10001865.0
2017-01-06,57500,66000,57500,65000,309744,650121.0,10001865.0
2017-01-09,65700,69100,63900,63900,171906,639119.0,10001865.0
2017-01-10,64500,65100,62400,63500,125567,635118.0,10001865.0
2017-01-11,63600,67300,63400,65600,116043,656122.0,10001865.0
2017-01-12,65600,69500,65600,69400,189064,694129.0,10001865.0
2017-01-13,69000,70800,67600,70000,96773,700131.0,10001865.0
2017-01-16,69800,70500,67200,67900,58300,679127.0,10001865.0
2017-01-17,68300,69700,67100,67100,44478,671125.0,10001865.0
2017-01-18,67400,70700,67400,70500,84896,705131.0,10001865.0
2017-01-19,71100,72500,69300,70100,55035,701131.0,10001865.0
2017-01-20,71100,73200,70200,70800,71660,708132.0,10001865.0
2017-01-23,71300,74000,71000,72100,56518,721134.0,10001865.0
2017-01-24,72400,72500,69100,70000,51244,700131.0,10001865.0
2017-01-25,70500,70700,68200,70000,26520,700131.0,10001865.0
2017-01-26,70900,71700,69400,70100,34467,701131.0,10001865.0
2017-01-31,69900,70100,66900,69000,71778,690129.0,10001865.0
2017-02-01,68900,70300,68200,70000,36550,700131.0,10001865.0
2017-02-02,69100,73900,69100,70200,118281,702131.0,10001865.0
2017-02-03,70900,72600,70500,71300,49938,713133.0,10001865.0
2017-02-06,72000,72900,69700,70500,44474,705131.0,10001865.0
2017-02-07,70900,70900,67500,69100,70876,691129.0,10001865.0
2017-02-08,69800,70400,68100,68600,44772,686128.0,10001865.0
2017-02-09,69300,71400,65400,70000,141934,700131.0,10001865.0
2017-02-10,70700,70700,66300,66800,100324,668125.0,10001865.0
2017-02-13,67000,67400,66000,66900,46851,669125.0,10001865.0
2017-02-14,67000,67300,63200,63500,112479,635118.0,10001865.0
2017-02-15,63800,65100,63400,63700,96636,637119.0,10001865.0
2017-02-16,63800,65400,63300,65400,88171,654122.0,10001865.0
2017-02-17,65600,65700,64400,65400,57568,654122.0,10001865.0
2017-02-20,65000,65500,63900,64500,47478,645120.0,10001865.0
2017-02-21,64600,66600,64500,65700,68021,657123.0,10001865.0
2017-02-22,65900,66400,64100,64100,62000,641120.0,10001865.0
2017-02-23,64500,64700,63100,63400,47853,634118.0,10001865.0
2017-02-24,63400,64500,63100,63900,36845,639119.0,10001865.0
2017-02-27,64500,64500,62800,62800,28315,628117.0,10001865.0
2017-02-28,62900,63400,62600,62900,32850,629117.0,10001865.0
2017-03-02,62900,63100,61500,62000,39568,620116.0,10001865.0
2017-03-03,62000,62000,60700,61900,30375,619115.0,10001865.0
2017-03-06,62900,65000,62400,64800,74306,648121.0,10001865.0
2017-03-07,64800,65000,64100,64900,36134,649121.0,10001865.0
2017-03-08,64900,66700,63800,66200,57132,662123.0,10001865.0
2017-03-09,66500,68000,66500,67200,78965,672125.0,10001865.0
2017-03-10,67300,68300,66400,68000,56598,680127.0,10001865.0
2017-03-13,68700,68700,65100,66100,46982,661123.0,10001865.0
2017-03-14,66100,67000,65700,66200,29014,662123.0,10001865.0
2017-03-15,66300,67100,66000,66200,24949,662123.0,10001865.0
2017-03-16,66000,68000,66000,68000,37099,680127.0,10001865.0
2017-03-17,68300,68300,67300,67700,24575,677126.0,10001865.0
2017-03-20,67200,67700,67000,67300,24865,673126.0,10001865.0
2017-03-21,67300,68900,66900,68300,46331,683127.0,10001865.0
2017-03-22,67900,68700,67800,68600,36671,686128.0,10001865.0
2017-03-23,68600,68600,67700,68400,57061,684128.0,10001865.0
2017-03-24,68400,68400,65600,65700,47645,657123.0,10001865.0
2017-03-27,65800,66100,63900,63900,46235,639119.0,10001865.0
2017-03-28,64500,65100,64100,65000,26232,650121.0,10001865.0
2017-03-29,65500,65500,64400,64800,33632,648121.0,10001865.0
2017-03-30,65000,65600,64100,64300,23412,643120.0,10001865.0
2017-03-31,64400,65200,64200,64500,26014,645120.0,10001865.0
2017-04-03,65000,67800,64800,67800,54652,678126.0,10001865.0
2017-04-04,67900,70800,66900,69700,100501,697130.0,10001865.0
2017-04-05,71000,71100,69200,69800,79799,698130.0,10001865.0
2017-04-06,68900,69700,66800,67700,67830,677126.0,10001865.0
2017-04-07,67800,68600,66800,67500,45798,675126.0,10001865.0
2017-04-10,67700,69000,66800,66900,37501,669125.0,10001865.0
2017-04-11,67400,67400,65600,66400,40199,664124.0,10001865.0
2017-04-12,66500,69600,66500,68500,63964,685128.0,10001865.0
2017-04-13,68900,69700,68100,68600,28403,686128.0,10001865.0
2017-04-14,69000,69000,67100,68100,20923,681127.0,10001865.0
2017-04-17,67500,68800,67200,68100,21629,681127.0,10001865.0
2017-04-18,68300,68400,67000,68100,34289,681127.0,10001865.0
2017-04-19,68100,68100,66400,66600,40368,666124.0,10001865.0
2017-04-20,66500,67000,65300,65700,42428,657123.0,10001865.0
2017-04-21,66500,66500,65500,65900,23737,659123.0,10001865.0
2017-04-24,65900,65900,64000,64200,45951,642120.0,10001865.0
2017-04-25,64000,66200,63900,65100,46800,651121.0,10001865.0
2017-04-26,65300,66600,65100,65700,50123,657123.0,10001865.0
2017-04-27,65700,66400,64800,65800,32049,658123.0,10001865.0
2017-04-28,65800,66200,65300,65900,22815,659123.0,10001865.0
2017-05-02,65900,66500,65100,65500,18364,655122.0,10001865.0
2017-05-04,65100,66900,65000,66700,27259,667124.0,10001865.0
2017-05-08,67000,68600,66200,68600,69178,686128.0,10001865.0
2017-05-10,69000,70000,67000,68600,68609,686128.0,10001865.0
2017-05-11,68000,69300,67700,68300,50978,683127.0,10001865.0
2017-05-12,68400,69900,68100,68800,67599,688128.0,10001865.0
2017-05-15,68400,68800,67000,67000,111413,670125.0,10001865.0
2017-05-16,67700,68300,66000,66400,56976,664124.0,10001865.0
2017-05-17,66500,67600,64100,64200,87323,642120.0,10001865.0
2017-05-18,64200,64300,60900,61500,106161,615115.0,10001865.0
2017-05-19,61800,62900,61200,62000,95035,620116.0,10001865.0
2017-05-22,62100,62600,59700,59900,110227,599112.0,10001865.0
2017-05-23,60200,60200,58300,58700,114497,587109.0,10001865.0
2017-05-24,58500,60400,58400,59100,79739,591110.0,10001865.0
2017-05-25,59000,59500,56800,57100,132615,571106.0,10001865.0
2017-05-26,57100,58100,56000,56000,146283,560104.0,10001865.0
2017-05-29,56200,58300,56100,58200,96220,582109.0,10001865.0
2017-05-30,58300,59600,58200,59500,89576,595111.0,10001865.0
2017-05-31,59700,59700,58200,58200,75416,582109.0,10001865.0
2017-06-01,58300,58700,57900,58400,28589,584109.0,10001865.0
2017-06-02,58700,58700,58400,58600,45273,586109.0,10001865.0
2017-06-05,58600,58800,57500,57800,50146,578108.0,10001865.0
2017-06-07,57000,57300,55500,55600,199915,556104.0,10001865.0
2017-06-08,56000,57500,55600,57500,135110,575107.0,10001865.0
2017-06-09,56600,57500,55900,55900,106390,559104.0,10001865.0
2017-06-12,55900,56800,55500,56200,52565,562105.0,10001865.0
2017-06-13,56100,56200,55200,55900,59065,559104.0,10001865.0
2017-06-14,56100,56900,55300,56100,57913,561105.0,10001865.0
2017-06-15,56100,57900,55500,57500,123193,575107.0,10001865.0
2017-06-16,57000,58400,57000,57200,98287,572107.0,10001865.0
2017-06-19,57500,58000,56500,56800,62543,568106.0,10001865.0
2017-06-20,56800,56800,54800,54800,115533,548102.0,10001865.0
2017-06-21,55500,57500,55200,56700,110255,567106.0,10001865.0
2017-06-22,56700,56800,54600,54800,120333,548102.0,10001865.0
2017-06-23,55000,55400,54300,55300,43508,553103.0,10001865.0
2017-06-26,55800,58000,55700,56800,120488,568106.0,10001865.0
2017-06-27,57100,59700,57100,59500,197008,595111.0,10001865.0
2017-06-28,59500,59800,58100,58200,91200,582109.0,10001865.0
2017-06-29,59000,59000,56700,57100,93820,571106.0,10001865.0
2017-06-30,56900,57900,56900,57500,34114,575107.0,10001865.0
2017-07-03,57900,58200,54000,54300,254907,543101.0,10001865.0
2017-07-04,54500,55400,54500,55000,70273,550103.0,10001865.0
2017-07-05,55100,55600,54800,55100,27330,551103.0,10001865.0
2017-07-06,54800,55700,54800,55500,62663,555104.0,10001865.0
2017-07-07,55500,55500,53400,54400,127014,544101.0,10001865.0
2017-07-10,54200,54700,51700,51700,138154,517096.0,10001865.0
2017-07-11,51600,51700,49200,49500,246250,495092.0,10001865.0
2017-07-12,49200,49650,47000,47000,293271,470088.0,10001865.0
2017-07-13,47500,52300,47500,52200,322241,522097.0,10001865.0
2017-07-14,53200,54800,52400,53200,200927,532099.0,10001865.0
2017-07-17,53200,53900,52200,53900,58200,539101.0,10001865.0
2017-07-18,53800,53800,52600,52900,48949,529099.0,10001865.0
2017-07-19,53500,53900,52600,53100,44587,531099.0,10001865.0
2017-07-20,53300,53500,52600,52800,40935,528098.0,10001865.0
2017-07-21,53000,53000,52400,52600,35984,526098.0,10001865.0
2017-07-24,52500,53200,52300,53000,33229,530099.0,10001865.0
2017-07-25,53000,53000,51500,51500,59331,515096.0,10001865.0
2017-07-26,52000,52300,51600,52200,53265,522097.0,10001865.0
2017-07-27,52100,52800,51600,52200,26875,522097.0,10001865.0
2017-07-28,51900,52900,51100,51200,57303,512095.0,10001865.0
2017-07-31,50800,50900,48800,49000,93268,490091.0,10001865.0
2017-08-01,49250,49950,48550,49650,82476,496593.0,10001865.0
2017-08-02,49750,50700,49750,50000,29643,500093.0,10001865.0
2017-08-03,50400,50400,49450,49650,29107,496593.0,10001865.0
2017-08-04,50500,51700,49950,51000,68488,510095.0,10001865.0
2017-08-07,50900,51400,50100,50300,28319,503094.0,10001865.0
2017-08-08,50300,50600,49900,50300,29340,503094.0,10001865.0
2017-08-09,50500,50800,49650,49800,73151,498093.0,10001865.0
2017-08-10,50000,51000,49900,50400,34766,504094.0,10001865.0
2017-08-11,50000,50800,49750,50500,33668,505094.0,10001865.0
2017-08-14,50000,51100,49950,50000,53175,500093.0,10001865.0
2017-08-16,50000,50500,48900,49000,86578,490091.0,10001865.0
2017-08-17,49400,50600,48950,49500,40278,495092.0,10001865.0
2017-08-18,49500,50600,49200,49950,48131,499593.0,10001865.0
2017-08-21,50100,50400,49300,49350,25728,493592.0,10001865.0
2017-08-22,49150,50500,49150,49850,33274,498593.0,10001865.0
2017-08-23,50100,50200,49250,49450,30721,494592.0,10001865.0
2017-08-24,50000,50000,49400,49900,26984,499093.0,10001865.0
2017-08-25,49900,49900,49200,49500,44365,495092.0,10001865.0
2017-08-28,49200,49850,49200,49350,39847,493592.0,10001865.0
2017-08-29,49250,49350,48050,48500,63062,485090.0,10001865.0
2017-08-30,48500,48500,47900,47950,85001,479589.0,10001865.0
2017-08-31,47900,48450,47500,48000,82879,480090.0,10001865.0
2017-09-01,48050,48100,47300,47550,56021,475589.0,10001865.0
2017-09-04,46600,46750,45900,45950,71989,459586.0,10001865.0
2017-09-05,45950,46000,45200,45400,47309,454085.0,10001865.0
2017-09-06,45300,46300,44850,44900,60903,449084.0,10001865.0
2017-09-07,44700,45750,44700,45400,53779,454085.0,10001865.0
2017-09-08,45400,45500,43300,43500,80336,435081.0,10001865.0
2017-09-11,43250,44200,43250,43300,40268,433081.0,10001865.0
2017-09-12,43350,44750,43100,44650,48227,446583.0,10001865.0
2017-09-13,44750,44850,42200,42750,77496,427580.0,10001865.0
2017-09-14,42750,44150,42300,43150,80498,431580.0,10001865.0
2017-09-15,42400,42400,39600,39900,221273,399074.0,10001865.0
2017-09-18,39900,39900,39000,39350,143121,393573.0,10001865.0
2017-09-19,39600,41100,39600,40000,136115,400075.0,10001865.0
2017-09-20,40400,40600,39150,39950,96100,399575.0,10001865.0
2017-09-21,40350,40350,39150,39150,67163,391573.0,10001865.0
2017-09-22,39000,39350,37450,38100,117267,381071.0,10001865.0
2017-09-25,37900,39350,36750,36800,99417,368069.0,10001865.0
2017-09-26,36150,37850,36150,37500,58037,375070.0,10001865.0
2017-09-27,37850,38850,37000,38600,52126,386072.0,10001865.0
2017-09-28,39200,39700,38250,39500,55716,395074.0,10001865.0
2017-09-29,39500,39700,38800,39150,37613,391573.0,10001865.0
2017-10-10,39150,39400,36450,36800,185356,368069.0,10001865.0
2017-10-11,36800,37550,36800,37300,59090,373070.0,10001865.0
2017-10-12,37300,37400,36300,36350,81233,363568.0,10001865.0
2017-10-13,36350,39000,36350,38450,154845,384572.0,10001865.0
