이에스에이(052190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-10-26,4129,4135,3908,4034,20763,20756.0,6150000.0
2007-10-29,4027,4135,3979,4070,21091,20941.0,6150000.0
2007-10-30,4015,4171,3884,4046,25103,20818.0,6150000.0
2007-10-31,4045,4087,3788,3801,20752,19557.0,6150000.0
2007-11-01,3824,3860,3579,3591,57806,18481.0,6150000.0
2007-11-02,3465,3675,3465,3574,21354,18388.0,6150000.0
2007-11-05,3561,3920,3561,3825,116910,19680.0,6150000.0
2007-11-06,3669,3800,3585,3586,51293,18450.0,6150000.0
2007-11-07,3681,3681,3489,3639,19222,18727.0,6150000.0
2007-11-08,3489,3627,3442,3532,22527,18173.0,6150000.0
2007-11-09,3460,3543,3418,3442,30318,17712.0,6150000.0
2007-11-12,3376,3507,3346,3454,11123,17774.0,6150000.0
2007-11-13,3358,3448,3346,3346,17061,17220.0,6150000.0
2007-11-14,3406,3579,3382,3382,8343,17404.0,6150000.0
2007-11-15,3346,3442,3346,3400,11476,17497.0,6150000.0
2007-11-16,3346,3430,3280,3346,27206,17220.0,6150000.0
2007-11-19,3298,3465,3232,3394,30161,17466.0,6150000.0
2007-11-20,3286,3394,3238,3346,13894,17220.0,6150000.0
2007-11-21,3442,3442,3262,3269,13936,16820.0,6150000.0
2007-11-22,3340,3340,3167,3263,11226,16790.0,6150000.0
2007-11-23,3340,3376,2940,3101,29992,15959.0,6150000.0
2007-11-26,3041,3167,3005,3143,14654,16174.0,6150000.0
2007-11-27,3029,3226,2940,3078,13711,15836.0,6150000.0
2007-11-28,3107,3226,3035,3227,23984,16605.0,6150000.0
2007-11-29,3268,3406,3131,3203,27492,16482.0,6150000.0
2007-11-30,3226,3286,3167,3215,9109,16544.0,6150000.0
2007-12-03,3226,3226,3119,3185,29644,16390.0,6150000.0
2007-12-04,3149,3268,3143,3233,6915,16636.0,6150000.0
2007-12-05,3298,3298,3173,3251,8914,16728.0,6150000.0
2007-12-06,3226,3585,3226,3454,37426,17774.0,6150000.0
2007-12-07,3549,3549,3418,3466,18577,17835.0,6150000.0
2007-12-10,3465,3645,3400,3526,38428,18142.0,6150000.0
2007-12-11,3573,3579,3430,3502,16993,18020.0,6150000.0
2007-12-12,3489,3489,3292,3400,14709,17497.0,6150000.0
2007-12-13,3454,3454,3310,3346,9895,17220.0,6150000.0
2007-12-14,3406,3406,3304,3382,9793,17404.0,6150000.0
2007-12-17,3424,3465,3304,3340,5408,17189.0,6150000.0
2007-12-18,3370,3424,3304,3406,18741,17528.0,6150000.0
2007-12-20,3465,3465,3382,3406,6844,17528.0,6150000.0
2007-12-21,3454,3489,3388,3406,11077,17528.0,6150000.0
2007-12-24,3412,3579,3406,3526,27992,18142.0,6150000.0
2007-12-26,3573,3579,3525,3562,25230,18327.0,6150000.0
2007-12-27,3579,3800,3477,3777,22017,19434.0,6150000.0
2007-12-28,3788,4075,3705,4052,44139,20848.0,6150000.0
2008-01-02,4033,4451,3902,4422,84424,22755.0,6150000.0
2008-01-03,4541,4541,4183,4482,40731,23062.0,6150000.0
2008-01-04,4481,4541,4105,4338,76959,22324.0,6150000.0
2008-01-07,4398,4410,4015,4219,35223,21710.0,6150000.0
2008-01-08,4302,4302,4045,4159,14609,21402.0,6150000.0
2008-01-09,4099,4099,3985,3992,29904,20541.0,6150000.0
2008-01-10,4063,4105,3997,4105,10388,21125.0,6150000.0
2008-01-11,4242,4410,4183,4386,84121,22570.0,6150000.0
2008-01-14,4386,4481,4195,4410,32663,22694.0,6150000.0
2008-01-15,4446,4541,4171,4171,24169,21464.0,6150000.0
2008-01-16,4123,4123,3824,4040,21353,20787.0,6150000.0
2008-01-17,4183,4183,3752,4040,16462,20787.0,6150000.0
2008-01-18,4003,4063,3740,4046,19048,20818.0,6150000.0
2008-01-21,4183,4183,3752,3765,19825,19372.0,6150000.0
2008-01-22,3824,3824,3203,3203,78345,16482.0,6150000.0
2008-01-23,3346,3489,3173,3245,28001,16697.0,6150000.0
2008-01-24,3286,3442,3238,3442,10331,17712.0,6150000.0
2008-01-25,3513,3537,3322,3526,6379,18142.0,6150000.0
2008-01-28,3465,3609,3442,3442,10744,17712.0,6150000.0
2008-01-29,3561,3561,3286,3358,9423,17282.0,6150000.0
2008-01-30,3525,3525,3286,3287,6392,16912.0,6150000.0
2008-01-31,3543,3543,3256,3406,4942,17528.0,6150000.0
2008-02-01,3573,3573,3274,3400,6739,17497.0,6150000.0
2008-02-04,3699,3699,3370,3460,8206,17804.0,6150000.0
2008-02-05,3370,3549,3370,3544,6357,18235.0,6150000.0
2008-02-11,3436,3537,3406,3502,3995,18020.0,6150000.0
2008-02-12,3454,3579,3454,3562,14243,18327.0,6150000.0
2008-02-13,3693,3693,3525,3586,5906,18450.0,6150000.0
2008-02-14,3752,3752,3471,3633,9025,18696.0,6150000.0
2008-02-15,3531,3764,3531,3741,7041,19250.0,6150000.0
2008-02-18,3687,3728,3585,3705,12592,19065.0,6150000.0
2008-02-19,3764,3764,3585,3705,13148,19065.0,6150000.0
2008-02-20,3782,3782,3585,3621,8126,18634.0,6150000.0
2008-02-21,3621,3681,3561,3586,2114,18450.0,6150000.0
2008-02-22,3585,3609,3465,3490,6735,17958.0,6150000.0
2008-02-25,3465,3465,3340,3454,10271,17774.0,6150000.0
2008-02-26,3597,3597,3376,3376,6426,17374.0,6150000.0
2008-02-27,3376,3477,3376,3376,9938,17374.0,6150000.0
2008-02-28,3406,3561,3376,3442,2058,17712.0,6150000.0
2008-02-29,3633,3633,3346,3424,4731,17620.0,6150000.0
2008-03-03,3448,3448,3286,3376,4858,17374.0,6150000.0
2008-03-04,3585,3585,3322,3335,13214,17158.0,6150000.0
2008-03-05,3376,3376,3173,3209,19985,16513.0,6150000.0
2008-03-06,3209,3358,3179,3281,8934,16882.0,6150000.0
2008-03-07,3226,3442,3167,3251,4920,16728.0,6150000.0
2008-03-10,3226,3250,3101,3107,9129,15990.0,6150000.0
2008-03-11,3065,3322,3065,3209,4513,16513.0,6150000.0
2008-03-12,3209,3250,3083,3101,10737,15959.0,6150000.0
2008-03-13,3101,3119,3029,3048,10648,15682.0,6150000.0
2008-03-14,3023,3107,3005,3018,6099,15529.0,6150000.0
2008-03-17,2904,3017,2868,2964,6184,15252.0,6150000.0
2008-03-18,3017,3017,2760,2868,11035,14760.0,6150000.0
2008-03-19,2916,3226,2916,2928,15418,15068.0,6150000.0
2008-03-20,2928,3053,2766,3054,6580,15713.0,6150000.0
2008-03-21,3053,3161,2964,2988,4834,15375.0,6150000.0
2008-03-24,2987,3041,2904,3012,7930,15498.0,6150000.0
2008-03-25,2987,3035,2922,2928,21592,15068.0,6150000.0
2008-03-26,2886,3047,2880,2982,9313,15344.0,6150000.0
2008-03-27,2910,3077,2910,2928,5431,15068.0,6150000.0
2008-03-28,2987,3023,2910,3012,14128,15498.0,6150000.0
2008-03-31,3011,3101,2952,2952,7757,15190.0,6150000.0
2008-04-01,3316,3316,2928,2928,10942,15068.0,6150000.0
2008-04-02,3047,3047,2874,2928,16703,15068.0,6150000.0
2008-04-03,3029,3029,2850,2898,8216,14914.0,6150000.0
2008-04-04,3215,3215,2808,2868,16100,14760.0,6150000.0
2008-04-07,2922,2922,2748,2773,32998,14268.0,6150000.0
2008-04-08,2736,2856,2736,2815,12973,14483.0,6150000.0
2008-04-10,2880,2892,2748,2803,5334,14422.0,6150000.0
2008-04-11,2802,3107,2790,2803,5485,14422.0,6150000.0
2008-04-14,2808,2892,2790,2874,5134,14791.0,6150000.0
2008-04-15,2910,2910,2820,2892,5292,14883.0,6150000.0
2008-04-16,2820,2856,2748,2815,13003,14483.0,6150000.0
2008-04-17,2868,2868,2760,2815,3721,14483.0,6150000.0
2008-04-18,2850,2862,2790,2850,6626,14668.0,6150000.0
2008-04-21,2850,2850,2754,2767,19380,14237.0,6150000.0
2008-04-22,2772,2772,2677,2677,14443,13776.0,6150000.0
2008-04-23,2730,2730,2677,2713,2254,13960.0,6150000.0
2008-04-24,2808,2808,2635,2635,9115,13561.0,6150000.0
2008-04-25,2701,2701,2635,2635,12112,13561.0,6150000.0
2008-04-28,2689,2952,2641,2773,26109,14268.0,6150000.0
2008-04-29,2940,2940,2772,2844,6745,14637.0,6150000.0
2008-04-30,2928,3029,2653,2785,20826,14330.0,6150000.0
2008-05-02,2724,2844,2677,2827,15320,14545.0,6150000.0
2008-05-06,2736,2940,2736,2874,14569,14791.0,6150000.0
2008-05-07,2892,2952,2796,2928,10746,15068.0,6150000.0
2008-05-08,2969,2987,2868,2952,16070,15190.0,6150000.0
2008-05-09,3047,3089,2952,3012,15189,15498.0,6150000.0
2008-05-13,3089,3215,2987,3113,25677,16021.0,6150000.0
2008-05-14,3107,3214,3089,3107,13280,15990.0,6150000.0
2008-05-15,3005,3089,2808,2833,80846,14576.0,6150000.0
2008-05-16,2892,2946,2719,2833,27925,14576.0,6150000.0
2008-05-19,2880,2934,2748,2803,10467,14422.0,6150000.0
2008-05-20,2802,2862,2802,2833,18541,14576.0,6150000.0
2008-05-21,2742,2832,2742,2833,11171,14576.0,6150000.0
2008-05-22,2844,2844,2689,2821,15789,14514.0,6150000.0
2008-05-23,2850,2850,2778,2821,6145,14514.0,6150000.0
2008-05-26,2784,2856,2784,2821,10935,14514.0,6150000.0
2008-05-27,2940,2940,2826,2892,6056,14883.0,6150000.0
2008-05-28,2826,2892,2826,2856,7438,14698.0,6150000.0
2008-05-29,2975,2975,2826,2892,36511,14883.0,6150000.0
2008-05-30,2904,2987,2904,2952,21906,15190.0,6150000.0
2008-06-02,2952,3023,2862,2928,4813,15068.0,6150000.0
2008-06-03,2964,3011,2808,2988,15444,15375.0,6150000.0
2008-06-04,2987,3023,2713,2713,47037,13960.0,6150000.0
2008-06-05,2796,2892,2760,2833,4586,14576.0,6150000.0
2008-06-09,2814,2868,2665,2821,4582,14514.0,6150000.0
2008-06-10,2940,2940,2701,2821,5092,14514.0,6150000.0
2008-06-11,2760,2928,2760,2874,3218,14791.0,6150000.0
2008-06-12,2886,2886,2814,2821,2178,14514.0,6150000.0
2008-06-13,2874,2987,2808,2988,45368,15375.0,6150000.0
2008-06-16,3029,3029,2928,3012,15260,15498.0,6150000.0
2008-06-17,3041,3101,2940,3101,53986,15959.0,6150000.0
2008-06-18,3107,3250,2993,3095,111636,15928.0,6150000.0
2008-06-19,3107,3155,2958,3060,65934,15744.0,6150000.0
2008-06-20,2993,3215,2958,3215,22799,16544.0,6150000.0
2008-06-23,3107,3226,2999,3107,45997,15990.0,6150000.0
2008-06-24,3035,3113,2880,2958,41357,15221.0,6150000.0
2008-06-25,3047,3047,2898,2982,6684,15344.0,6150000.0
2008-06-26,2868,3023,2820,2874,6762,14791.0,6150000.0
2008-06-27,2844,2856,2736,2737,29481,14084.0,6150000.0
2008-06-30,2784,2784,2683,2701,2126,13899.0,6150000.0
2008-07-01,2856,2856,2689,2749,2594,14145.0,6150000.0
2008-07-02,2844,2844,2617,2707,13903,13930.0,6150000.0
2008-07-03,2677,2683,2318,2534,21454,13038.0,6150000.0
2008-07-04,2730,2730,2462,2558,6275,13161.0,6150000.0
2008-07-07,2623,2623,2348,2510,8771,12915.0,6150000.0
2008-07-08,2671,2671,2294,2331,12581,11992.0,6150000.0
2008-07-09,2378,2444,2318,2325,9364,11962.0,6150000.0
2008-07-10,2276,2366,2276,2331,6024,11992.0,6150000.0
2008-07-11,2479,2479,2318,2444,8033,12577.0,6150000.0
2008-07-14,2414,2569,2390,2408,10191,12392.0,6150000.0
2008-07-15,2432,2432,2288,2384,16381,12269.0,6150000.0
2008-07-16,2378,2444,2270,2438,11929,12546.0,6150000.0
2008-07-17,2563,2563,2324,2325,13037,11962.0,6150000.0
2008-07-18,2390,2390,2318,2349,8451,12085.0,6150000.0
2008-07-21,2288,2390,2288,2295,17910,11808.0,6150000.0
2008-07-22,2294,2384,2282,2378,5795,12238.0,6150000.0
2008-07-23,2390,2390,2288,2319,8082,11931.0,6150000.0
2008-07-24,2324,2426,2300,2354,12853,12116.0,6150000.0
2008-07-25,2563,2563,2282,2331,3595,11992.0,6150000.0
2008-07-28,2438,2438,2270,2325,5830,11962.0,6150000.0
2008-07-29,2324,2354,2211,2331,14958,11992.0,6150000.0
2008-07-30,2390,2390,2270,2343,6312,12054.0,6150000.0
2008-07-31,2444,2444,2282,2354,5433,12116.0,6150000.0
2008-08-01,2354,2396,2342,2372,7984,12208.0,6150000.0
2008-08-04,2408,2408,2318,2366,3534,12177.0,6150000.0
2008-08-05,2390,2390,2270,2337,4491,12023.0,6150000.0
2008-08-06,2390,2390,2300,2343,3745,12054.0,6150000.0
2008-08-07,2384,2384,2223,2277,21615,11716.0,6150000.0
2008-08-08,2360,2497,2234,2337,12881,12023.0,6150000.0
2008-08-11,2294,2491,2294,2378,2625,12238.0,6150000.0
2008-08-12,2468,2468,2366,2390,6778,12300.0,6150000.0
2008-08-13,2497,2497,2336,2378,5587,12238.0,6150000.0
2008-08-14,2378,2378,2318,2366,3788,12177.0,6150000.0
2008-08-18,2354,2354,2270,2301,3812,11839.0,6150000.0
2008-08-19,2294,2360,2252,2319,5608,11931.0,6150000.0
2008-08-20,2384,2384,2300,2307,7458,11870.0,6150000.0
2008-08-21,2330,2330,2223,2223,2604,11439.0,6150000.0
2008-08-22,2211,2390,2151,2295,9875,11808.0,6150000.0
2008-08-25,2378,2378,2211,2229,11270,11470.0,6150000.0
2008-08-26,2318,2318,2169,2247,4751,11562.0,6150000.0
2008-08-27,2312,2312,2151,2223,5494,11439.0,6150000.0
2008-08-28,2199,2270,2145,2163,4614,11132.0,6150000.0
2008-08-29,2276,2276,2079,2163,3502,11132.0,6150000.0
2008-09-01,2270,2270,2097,2151,2476,11070.0,6150000.0
2008-09-02,2181,2181,1930,2139,7905,11008.0,6150000.0
2008-09-03,2139,2139,1912,2086,27127,10732.0,6150000.0
2008-09-04,2151,2151,1924,2068,2553,10640.0,6150000.0
2008-09-05,2145,2145,1983,2068,2195,10640.0,6150000.0
2008-09-08,2151,2151,2019,2080,3824,10701.0,6150000.0
2008-09-09,2091,2211,2055,2080,3088,10701.0,6150000.0
2008-09-10,2079,2079,1948,2032,18528,10455.0,6150000.0
2008-09-11,2097,2103,1983,2032,1061,10455.0,6150000.0
2008-09-12,2067,2079,1936,2074,8606,10670.0,6150000.0
2008-09-16,2330,2354,1780,1888,23749,9717.0,6150000.0
2008-09-17,1912,1972,1864,1912,4522,9840.0,6150000.0
2008-09-18,1876,1876,1703,1787,50380,9194.0,6150000.0
2008-09-19,1798,1840,1732,1805,18902,9286.0,6150000.0
2008-09-22,1798,1804,1679,1745,7435,8979.0,6150000.0
2008-09-23,1679,1846,1679,1817,9199,9348.0,6150000.0
2008-09-24,1744,1816,1744,1817,3312,9348.0,6150000.0
2008-09-25,1816,1816,1709,1781,3388,9164.0,6150000.0
2008-09-26,1774,1816,1744,1793,6652,9225.0,6150000.0
2008-09-29,1804,1936,1732,1799,4707,9256.0,6150000.0
2008-09-30,1732,1780,1655,1769,8502,9102.0,6150000.0
2008-10-01,1768,1792,1685,1793,30987,9225.0,6150000.0
2008-10-02,1840,2061,1816,2062,179242,10609.0,6150000.0
2008-10-06,2151,2366,1828,1847,409056,9502.0,6150000.0
2008-10-07,1804,1804,1571,1721,65394,8856.0,6150000.0
2008-10-08,1715,1715,1577,1655,22912,8518.0,6150000.0
2008-10-09,1649,1732,1553,1703,8059,8764.0,6150000.0
2008-10-10,1744,1744,1517,1530,12297,7872.0,6150000.0
2008-10-13,1655,1655,1547,1548,38875,7964.0,6150000.0
2008-10-14,1559,1643,1529,1625,30602,8364.0,6150000.0
2008-10-15,1619,1649,1529,1625,7243,8364.0,6150000.0
2008-10-16,1482,1613,1476,1542,9311,7934.0,6150000.0
2008-10-17,1541,1619,1493,1554,14870,7995.0,6150000.0
2008-10-20,1631,1631,1493,1602,3298,8241.0,6150000.0
2008-10-21,1493,1619,1493,1548,5428,7964.0,6150000.0
2008-10-22,1482,1559,1482,1518,9123,7810.0,6150000.0
2008-10-23,1493,1529,1314,1333,8175,6857.0,6150000.0
2008-10-24,1374,1434,1135,1135,23887,5842.0,6150000.0
2008-10-27,968,1135,968,1135,50890,5842.0,6150000.0
2008-10-28,1135,1135,1015,1100,7515,5658.0,6150000.0
2008-10-29,1254,1260,1069,1219,22116,6273.0,6150000.0
2008-10-30,1219,1362,1087,1357,30547,6980.0,6150000.0
2008-10-31,1356,1386,1207,1315,7328,6765.0,6150000.0
2008-11-03,1236,1314,1236,1303,7179,6704.0,6150000.0
2008-11-04,1314,1314,1284,1309,12289,6734.0,6150000.0
2008-11-05,1499,1499,1422,1500,44069,7718.0,6150000.0
2008-11-06,1374,1493,1290,1291,15318,6642.0,6150000.0
2008-11-07,1350,1398,1242,1392,8860,7165.0,6150000.0
2008-11-10,1314,1529,1314,1482,17062,7626.0,6150000.0
2008-11-11,1493,1697,1493,1613,55695,8302.0,6150000.0
2008-11-12,1649,1649,1517,1608,31395,8272.0,6150000.0
2008-11-13,1559,1559,1452,1548,10792,7964.0,6150000.0
2008-11-14,1613,1613,1505,1524,7588,7841.0,6150000.0
2008-11-17,1607,1673,1553,1661,15648,8548.0,6150000.0
2008-11-18,1661,1906,1661,1906,96534,9809.0,6150000.0
2008-11-19,1936,2019,1625,1823,117957,9379.0,6150000.0
2008-11-20,1822,1822,1553,1554,46543,7995.0,6150000.0
2008-11-21,1344,1535,1320,1506,61663,7749.0,6150000.0
2008-11-24,1482,1505,1326,1410,18414,7257.0,6150000.0
2008-11-25,1416,1529,1374,1446,22582,7442.0,6150000.0
2008-11-26,1493,1493,1374,1482,2514,7626.0,6150000.0
2008-11-27,1470,1529,1434,1518,11079,7810.0,6150000.0
2008-11-28,1517,1691,1493,1602,42734,8241.0,6150000.0
2008-12-01,1601,1697,1553,1608,2540,8272.0,6150000.0
2008-12-02,1595,1595,1374,1428,19916,7349.0,6150000.0
2008-12-03,1374,1493,1374,1494,13052,7688.0,6150000.0
2008-12-04,1517,1589,1505,1578,19646,8118.0,6150000.0
2008-12-05,1577,1732,1529,1637,24356,8426.0,6150000.0
2008-12-08,1649,1882,1637,1882,70114,9686.0,6150000.0
2008-12-09,1942,2163,1894,2163,99872,11132.0,6150000.0
2008-12-10,2187,2485,2163,2486,197924,12792.0,6150000.0
2008-12-11,2539,2569,2258,2498,193518,12854.0,6150000.0
2008-12-12,2450,2450,2127,2127,110050,10947.0,6150000.0
2008-12-15,2055,2181,2001,2127,119553,10947.0,6150000.0
2008-12-16,2115,2127,1972,2115,68123,10886.0,6150000.0
2008-12-17,2187,2187,2079,2127,44230,10947.0,6150000.0
2008-12-18,2193,2390,2133,2169,28965,11162.0,6150000.0
2008-12-19,2169,2169,1912,2026,52970,10424.0,6150000.0
2008-12-22,1978,2031,1912,1960,37536,10086.0,6150000.0
2008-12-23,1852,1972,1840,1906,48473,9809.0,6150000.0
2008-12-24,1840,1894,1774,1829,14777,9410.0,6150000.0
2008-12-26,1744,1882,1625,1745,37810,8979.0,6150000.0
2008-12-29,1673,1709,1625,1649,16427,8487.0,6150000.0
2008-12-30,1756,1756,1517,1518,27292,7810.0,6150000.0
2009-01-02,1649,1744,1649,1745,18859,8979.0,6150000.0
2009-01-05,2001,2001,1912,2002,26865,10301.0,6150000.0
2009-01-06,2127,2151,1942,1942,144603,9994.0,6150000.0
2009-01-07,1912,2061,1900,1936,45175,9963.0,6150000.0
2009-01-08,1858,2001,1858,1930,15125,9932.0,6150000.0
2009-01-09,1930,1930,1792,1805,43624,9286.0,6150000.0
2009-01-12,1756,1948,1721,1876,32600,9656.0,6150000.0
2009-01-13,1876,2157,1834,2157,57921,11101.0,6150000.0
2009-01-14,2390,2462,2211,2390,42691,12300.0,6150000.0
2009-01-15,2223,2306,2037,2163,26103,11132.0,6150000.0
2009-01-16,2127,2378,2127,2271,10906,11685.0,6150000.0
2009-01-19,2509,2509,2163,2450,38876,12608.0,6150000.0
2009-01-20,2569,2623,2342,2396,30676,12331.0,6150000.0
2009-01-21,2282,2420,2121,2307,10141,11870.0,6150000.0
2009-01-22,2330,2390,2234,2235,6102,11500.0,6150000.0
2009-01-23,2438,2438,2133,2235,6371,11500.0,6150000.0
2009-01-28,2509,2509,2175,2378,25762,12238.0,6150000.0
2009-01-29,2324,2509,2324,2402,28843,12362.0,6150000.0
2009-01-30,2402,2563,2270,2301,15330,11839.0,6150000.0
2009-02-02,2270,2521,2270,2343,10083,12054.0,6150000.0
2009-02-03,2503,2503,2187,2253,45579,11593.0,6150000.0
2009-02-04,2378,2378,2163,2169,17188,11162.0,6150000.0
2009-02-05,2432,2432,2085,2247,46230,11562.0,6150000.0
2009-02-06,2324,2390,2234,2247,11901,11562.0,6150000.0
2009-02-09,2366,2366,2187,2289,10595,11777.0,6150000.0
2009-02-10,2366,2366,2181,2313,11269,11900.0,6150000.0
2009-02-11,2390,2390,2228,2271,18052,11685.0,6150000.0
2009-02-12,2228,2509,2228,2390,29379,12300.0,6150000.0
2009-02-13,2450,2450,2270,2378,11034,12238.0,6150000.0
2009-02-16,2390,2503,2342,2462,23843,12669.0,6150000.0
2009-02-17,2396,2396,2294,2295,23816,11808.0,6150000.0
2009-02-18,2294,2366,2223,2271,10317,11685.0,6150000.0
2009-02-19,2318,2342,2223,2313,9788,11900.0,6150000.0
2009-02-20,2270,2408,1972,2092,18389,10762.0,6150000.0
2009-02-23,1924,2258,1924,2127,15319,10947.0,6150000.0
2009-02-24,2103,2103,1989,1990,10221,10240.0,6150000.0
2009-02-25,2115,2115,2013,2103,10338,10824.0,6150000.0
2009-02-26,2013,2175,2013,2151,3987,11070.0,6150000.0
2009-02-27,2151,2151,2073,2133,1866,10978.0,6150000.0
2009-03-02,2031,2151,1972,2127,3136,10947.0,6150000.0
2009-03-03,2127,2127,1983,2092,3970,10762.0,6150000.0
2009-03-04,2115,2115,1972,2080,2306,10701.0,6150000.0
2009-03-05,2127,2127,2043,2121,7215,10916.0,6150000.0
2009-03-06,2121,2121,2067,2103,5316,10824.0,6150000.0
2009-03-09,2115,2145,2031,2139,4602,11008.0,6150000.0
2009-03-10,2079,2133,2073,2103,3263,10824.0,6150000.0
2009-03-11,2073,2175,2037,2175,8073,11193.0,6150000.0
2009-03-12,2175,2187,2055,2181,3878,11224.0,6150000.0
2009-03-13,2097,2205,2097,2205,7163,11347.0,6150000.0
2009-03-16,2121,2211,2061,2062,3387,10609.0,6150000.0
2009-03-17,2061,2211,2061,2187,6639,11254.0,6150000.0
2009-03-18,2187,2294,2151,2295,9949,11808.0,6150000.0
2009-03-19,2294,2426,2169,2343,18688,12054.0,6150000.0
2009-03-20,2270,2390,2270,2384,25139,12269.0,6150000.0
2009-03-23,2390,2438,2234,2337,7189,12023.0,6150000.0
2009-03-24,2354,2432,2240,2337,5503,12023.0,6150000.0
2009-03-25,2336,2336,2246,2301,1220,11839.0,6150000.0
2009-03-26,2300,2372,2240,2307,7690,11870.0,6150000.0
2009-03-27,2306,2330,2211,2235,11108,11500.0,6150000.0
2009-03-30,2270,2366,2211,2265,7999,11654.0,6150000.0
2009-03-31,2288,2384,2252,2331,3178,11992.0,6150000.0
2009-04-01,2270,2360,2270,2331,1387,11992.0,6150000.0
2009-04-02,2366,2390,2300,2390,27468,12300.0,6150000.0
2009-04-03,2390,2414,2276,2396,36320,12331.0,6150000.0
2009-04-06,2438,2438,2354,2378,41419,12238.0,6150000.0
2009-04-07,2438,2438,2330,2390,25105,12300.0,6150000.0
2009-04-08,2390,2742,2366,2635,43689,13561.0,6150000.0
2009-04-09,2641,3029,2641,2880,150157,14822.0,6150000.0
2009-04-10,3047,3047,2772,2886,66101,14852.0,6150000.0
2009-04-13,2880,3316,2713,3048,84410,15682.0,6150000.0
2009-04-14,3286,3489,2940,3478,100786,17896.0,6150000.0
2009-04-15,3501,3585,3203,3520,55292,18112.0,6150000.0
2009-04-16,3549,3555,3167,3430,46544,17650.0,6150000.0
2009-04-17,3477,3477,2916,2916,88989,15006.0,6150000.0
2009-04-20,2993,3173,2868,3084,47005,15867.0,6150000.0
2009-04-21,3143,3460,2904,3370,53270,17343.0,6150000.0
2009-04-22,3418,3579,3370,3430,45194,17650.0,6150000.0
2009-04-23,3442,3579,3137,3364,66777,17312.0,6150000.0
2009-04-24,3352,3549,3334,3466,47484,17835.0,6150000.0
2009-04-27,3579,3585,3256,3394,32179,17466.0,6150000.0
2009-04-28,3370,3465,3286,3323,36447,17097.0,6150000.0
2009-04-29,3322,3567,3310,3460,21646,17804.0,6150000.0
2009-04-30,3465,3573,3430,3502,21232,18020.0,6150000.0
2009-05-04,3448,3537,3358,3370,15570,17343.0,6150000.0
2009-05-06,3370,3465,3256,3370,33233,17343.0,6150000.0
2009-05-07,3358,3507,3244,3376,40247,17374.0,6150000.0
2009-05-08,3501,3501,3316,3496,17720,17989.0,6150000.0
2009-05-11,3495,3507,3352,3412,33401,17558.0,6150000.0
2009-05-12,3316,3585,3316,3586,73570,18450.0,6150000.0
2009-05-13,3705,3932,3621,3753,110311,19311.0,6150000.0
2009-05-14,3752,3752,3585,3681,39219,18942.0,6150000.0
2009-05-15,3687,3788,3639,3651,13571,18788.0,6150000.0
2009-05-18,3788,3812,3663,3741,20069,19250.0,6150000.0
2009-05-19,3740,4236,3740,4171,50170,21464.0,6150000.0
2009-05-20,4374,4374,4111,4213,14569,21679.0,6150000.0
