휴맥스(115160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-22,13400,14000,13400,13950,168738,319262.0,22886157.0
2014-12-23,14050,14050,13800,13850,78181,316973.0,22886157.0
2014-12-24,13850,14100,13850,14000,119935,320406.0,22886157.0
2014-12-26,14050,14100,13650,13650,81252,312396.0,22886157.0
2014-12-29,13700,13900,13650,13750,45108,314685.0,22886157.0
2014-12-30,13600,14050,13600,13850,90386,316973.0,22886157.0
2015-01-02,13850,14550,13750,14450,144234,330705.0,22886157.0
2015-01-05,14500,14500,14200,14400,112617,329561.0,22886157.0
2015-01-06,14350,14500,14200,14500,116352,331849.0,22886157.0
2015-01-07,14800,15400,14800,15250,324482,349014.0,22886157.0
2015-01-08,15650,15900,15150,15900,226150,363890.0,22886157.0
2015-01-09,15900,16000,15500,15950,164137,365034.0,22886157.0
2015-01-12,15850,16150,15750,16000,138789,366179.0,22886157.0
2015-01-13,16000,16600,15400,15900,214790,363890.0,22886157.0
2015-01-14,15850,16050,15650,15800,85847,361601.0,22886157.0
2015-01-15,15800,15900,15350,15800,153976,361601.0,22886157.0
2015-01-16,15750,16100,15700,16100,205297,368467.0,22886157.0
2015-01-19,16200,16650,16000,16500,144317,377622.0,22886157.0
2015-01-20,16550,16550,16050,16200,100390,370756.0,22886157.0
2015-01-21,16200,16400,16150,16300,81837,373044.0,22886157.0
2015-01-22,16350,16400,15750,16250,152537,371900.0,22886157.0
2015-01-23,16400,16400,15900,15900,67907,363890.0,22886157.0
2015-01-26,16000,16450,15800,16250,126935,371900.0,22886157.0
2015-01-27,16300,16800,16150,16550,168468,378766.0,22886157.0
2015-01-28,16500,16700,16350,16550,107341,378766.0,22886157.0
2015-01-29,16650,16800,16450,16650,83974,381055.0,22886157.0
2015-01-30,16650,16700,16150,16400,212854,375333.0,22886157.0
2015-02-02,16400,16400,15850,16400,171095,375333.0,22886157.0
2015-02-03,16350,16350,15850,16100,127773,368467.0,22886157.0
2015-02-04,16050,16950,16000,16850,156315,385632.0,22886157.0
2015-02-05,16800,17300,16600,17050,125226,390209.0,22886157.0
2015-02-06,16850,17250,16800,17000,89525,389065.0,22886157.0
2015-02-09,17300,17400,16250,16250,147410,371900.0,22886157.0
2015-02-10,16050,16600,16050,16200,131553,370756.0,22886157.0
2015-02-11,16400,16500,16050,16300,142075,373044.0,22886157.0
2015-02-12,16200,17000,15700,16750,198166,383343.0,22886157.0
2015-02-13,16750,17000,16600,16650,125965,398131.0,23911798.0
2015-02-16,16750,16800,16200,16350,92856,390958.0,23911798.0
2015-02-17,16400,16500,16250,16350,45798,390958.0,23911798.0
2015-02-23,16650,16650,15850,16000,146416,382589.0,23911798.0
2015-02-24,16100,16100,15500,15700,207043,375415.0,23911798.0
2015-02-25,15750,15950,15450,15850,172841,379002.0,23911798.0
2015-02-26,15800,16100,15600,15800,206097,377806.0,23911798.0
2015-02-27,15850,16000,15550,15950,106380,381393.0,23911798.0
2015-03-02,16000,16200,15600,15800,95410,377806.0,23911798.0
2015-03-03,16000,16600,15850,16400,134660,392153.0,23911798.0
2015-03-04,16400,16700,16050,16400,132126,392153.0,23911798.0
2015-03-05,16550,16550,16200,16350,61929,390958.0,23911798.0
2015-03-06,16500,16800,16200,16500,103977,394545.0,23911798.0
2015-03-09,16600,16600,16250,16350,46908,390958.0,23911798.0
2015-03-10,16250,16350,15650,15900,139748,380198.0,23911798.0
2015-03-11,15900,16300,15550,15900,128687,380198.0,23911798.0
2015-03-12,15800,16200,15800,16050,96787,383784.0,23911798.0
2015-03-13,16100,16400,15950,16150,60461,386176.0,23911798.0
2015-03-16,16150,16700,15950,16600,79836,396936.0,23911798.0
2015-03-17,16700,16800,15750,16100,316373,384980.0,23911798.0
2015-03-18,16200,16200,15450,15950,169869,381393.0,23911798.0
2015-03-19,15800,16150,15300,15500,175144,370633.0,23911798.0
2015-03-20,15500,15650,15050,15050,197014,359873.0,23911798.0
2015-03-23,15050,15300,14900,15200,174179,363459.0,23911798.0
2015-03-24,15250,15450,15050,15400,63954,368242.0,23911798.0
2015-03-25,15450,15550,15150,15450,85474,369437.0,23911798.0
2015-03-26,15450,15550,15250,15450,66501,369437.0,23911798.0
2015-03-27,15300,15500,15100,15400,59471,368242.0,23911798.0
2015-03-30,15400,15650,15000,15650,72033,374220.0,23911798.0
2015-03-31,15500,15700,15400,15600,50507,373024.0,23911798.0
2015-04-01,15650,15700,15100,15600,93220,373024.0,23911798.0
2015-04-02,15600,15650,15450,15550,31854,371828.0,23911798.0
2015-04-03,15400,15450,15050,15400,145786,368242.0,23911798.0
2015-04-06,15350,15500,15050,15400,80104,368242.0,23911798.0
2015-04-07,15550,15550,15150,15450,66713,369437.0,23911798.0
2015-04-08,15500,15500,15250,15500,44276,370633.0,23911798.0
2015-04-09,15600,15600,15250,15500,63667,370633.0,23911798.0
2015-04-10,15600,15900,15500,15750,77619,376611.0,23911798.0
2015-04-13,15750,15900,15600,15750,61135,376611.0,23911798.0
2015-04-14,15750,15800,15500,15750,81872,376611.0,23911798.0
2015-04-15,15750,15850,15550,15800,50565,377806.0,23911798.0
2015-04-16,15700,16000,15600,15950,69587,381393.0,23911798.0
2015-04-17,15950,17100,15800,16700,391786,399327.0,23911798.0
2015-04-20,16600,17150,16400,17100,194323,408892.0,23911798.0
2015-04-21,17350,17350,16700,16900,134322,404109.0,23911798.0
2015-04-22,17100,17550,16300,17300,239981,413674.0,23911798.0
2015-04-23,17350,17500,16350,17350,122744,414870.0,23911798.0
2015-04-24,17200,17350,16650,17000,123273,406501.0,23911798.0
2015-04-27,17050,17950,17000,17800,156923,425630.0,23911798.0
2015-04-28,17950,18300,17700,18000,202651,430412.0,23911798.0
2015-04-29,18100,18200,17700,18050,130062,431608.0,23911798.0
2015-04-30,18200,18900,17800,18550,244484,443564.0,23911798.0
2015-05-04,18850,18900,18050,18600,187266,444759.0,23911798.0
2015-05-06,18500,18500,17800,18350,166873,438781.0,23911798.0
2015-05-07,18250,18350,17550,18200,130602,435195.0,23911798.0
2015-05-08,18300,18400,17900,17950,67471,429217.0,23911798.0
2015-05-11,18000,18400,17800,18300,81398,437586.0,23911798.0
2015-05-12,18100,18100,17300,17300,1316244,413674.0,23911798.0
2015-05-13,17950,18250,17600,17900,431383,428021.0,23911798.0
2015-05-14,17950,18300,17950,18250,146167,436390.0,23911798.0
2015-05-15,17950,18400,17600,18300,158338,437586.0,23911798.0
2015-05-18,18300,18400,18000,18100,129289,432804.0,23911798.0
2015-05-19,17950,18250,17900,18000,104156,430412.0,23911798.0
2015-05-20,17900,18250,17600,18200,134185,435195.0,23911798.0
2015-05-21,18450,18450,17850,18100,94802,432804.0,23911798.0
2015-05-22,18100,18300,17950,18050,85207,431608.0,23911798.0
2015-05-26,18050,18300,17500,18200,97475,435195.0,23911798.0
2015-05-27,18050,18250,17600,17850,113612,426826.0,23911798.0
2015-05-28,18000,19100,17950,18950,356747,453129.0,23911798.0
2015-05-29,19000,19400,18550,19400,167184,463889.0,23911798.0
2015-06-01,19400,19500,18900,18900,86785,451933.0,23911798.0
2015-06-02,18900,19300,18650,19100,101110,456715.0,23911798.0
2015-06-03,19300,19400,18350,18350,116596,438781.0,23911798.0
2015-06-04,18400,18600,17750,17800,131814,425630.0,23911798.0
2015-06-05,17850,18200,17750,18150,51956,433999.0,23911798.0
2015-06-08,17950,18650,17800,18650,75228,445955.0,23911798.0
2015-06-09,18600,18600,18000,18350,42693,438781.0,23911798.0
2015-06-10,18550,18600,18100,18450,81529,441173.0,23911798.0
2015-06-11,18500,18650,18000,18150,84058,433999.0,23911798.0
2015-06-12,18000,18250,17850,18050,56924,431608.0,23911798.0
2015-06-15,18050,18200,17800,18050,21630,431608.0,23911798.0
2015-06-16,18050,18300,17450,18150,77288,433999.0,23911798.0
2015-06-17,18050,18650,17900,18600,60790,444759.0,23911798.0
2015-06-18,18750,18750,18300,18400,43555,439977.0,23911798.0
2015-06-19,18550,18550,17800,18150,75854,433999.0,23911798.0
2015-06-22,18050,18200,17850,17950,41008,429217.0,23911798.0
2015-06-23,17950,18200,17700,17700,38828,423239.0,23911798.0
2015-06-24,17700,17900,17000,17200,132246,411283.0,23911798.0
2015-06-25,17250,17600,17000,17500,80311,418456.0,23911798.0
2015-06-26,17450,17700,17100,17500,117059,418456.0,23911798.0
2015-06-29,17100,17450,16850,17300,67588,413674.0,23911798.0
2015-06-30,16950,17700,16850,17550,75829,419652.0,23911798.0
2015-07-01,17750,17750,17150,17250,84524,412479.0,23911798.0
2015-07-02,17300,17450,17100,17350,95246,414870.0,23911798.0
2015-07-03,17350,17600,17300,17400,48948,416065.0,23911798.0
2015-07-06,17000,17400,16450,16700,90793,399327.0,23911798.0
2015-07-07,16750,17000,16100,16800,132870,401718.0,23911798.0
2015-07-08,16900,17200,16400,16750,60091,400523.0,23911798.0
2015-07-09,16250,16900,16050,16800,105812,401718.0,23911798.0
2015-07-10,16800,17300,16400,17100,55494,408892.0,23911798.0
2015-07-13,16950,17600,16700,17350,60250,414870.0,23911798.0
2015-07-14,17550,18000,17350,17750,77530,424434.0,23911798.0
2015-07-15,17550,18000,17300,17700,117130,423239.0,23911798.0
2015-07-16,17750,17800,17300,17800,119309,425630.0,23911798.0
2015-07-17,17850,17850,17350,17600,79961,420848.0,23911798.0
2015-07-20,17400,17550,17200,17200,82894,411283.0,23911798.0
2015-07-21,17300,18650,17050,18500,162833,442368.0,23911798.0
2015-07-22,18500,18500,17550,17600,126843,420848.0,23911798.0
2015-07-23,17550,17700,17050,17100,106935,408892.0,23911798.0
2015-07-24,17100,17200,16900,17200,76843,411283.0,23911798.0
2015-07-27,17500,17550,16450,16800,127318,401718.0,23911798.0
2015-07-28,16350,17400,16050,17350,158543,414870.0,23911798.0
2015-07-29,17500,17500,17050,17050,68716,407696.0,23911798.0
2015-07-30,17050,17150,16600,16600,57824,396936.0,23911798.0
2015-07-31,16300,17100,16250,16500,63920,394545.0,23911798.0
2015-08-03,16500,16600,16000,16000,89369,382589.0,23911798.0
2015-08-04,15850,16050,15350,15750,115946,376611.0,23911798.0
2015-08-05,15750,15950,15300,15800,126173,377806.0,23911798.0
2015-08-06,15800,16050,15600,15950,50520,381393.0,23911798.0
2015-08-07,15800,15950,15500,15700,95789,375415.0,23911798.0
2015-08-10,15600,15700,15400,15450,71595,369437.0,23911798.0
2015-08-11,15450,16050,15300,15700,141211,375415.0,23911798.0
2015-08-12,15900,16600,15550,16300,182531,389762.0,23911798.0
2015-08-13,16600,17100,16400,16750,193053,400523.0,23911798.0
2015-08-17,16850,17350,16550,17100,96771,408892.0,23911798.0
2015-08-18,16800,17450,16800,17300,121763,413674.0,23911798.0
2015-08-19,17000,17450,16450,17150,176799,410087.0,23911798.0
2015-08-20,17150,17450,16950,17200,112974,411283.0,23911798.0
2015-08-21,16100,17200,16050,16700,175924,399327.0,23911798.0
2015-08-24,16300,16850,16100,16450,77381,393349.0,23911798.0
2015-08-25,16850,17400,16250,17100,149782,408892.0,23911798.0
2015-08-26,17100,17700,17100,17500,81972,418456.0,23911798.0
2015-08-27,17950,18500,17550,17800,92940,425630.0,23911798.0
2015-08-28,17950,18500,17800,18400,81199,439977.0,23911798.0
2015-08-31,18400,18450,17950,18450,50460,441173.0,23911798.0
2015-09-01,18200,18450,17900,18300,67752,437586.0,23911798.0
2015-09-02,18300,18300,17550,18250,70484,436390.0,23911798.0
2015-09-03,18400,18400,17550,17700,83976,423239.0,23911798.0
2015-09-04,17700,17900,17300,17500,74482,418456.0,23911798.0
2015-09-07,17350,17550,16900,17100,66734,408892.0,23911798.0
2015-09-08,17300,18000,17000,17950,81119,429217.0,23911798.0
2015-09-09,17950,18200,17650,18150,171338,433999.0,23911798.0
2015-09-10,17850,18200,17750,17950,87683,429217.0,23911798.0
2015-09-11,18000,18000,17700,17850,48325,426826.0,23911798.0
2015-09-14,17850,18100,17400,17550,74705,419652.0,23911798.0
2015-09-15,17550,18000,17300,17950,47429,429217.0,23911798.0
2015-09-16,17950,18100,17700,17950,82505,429217.0,23911798.0
2015-09-17,18100,18450,17900,18300,68429,437586.0,23911798.0
2015-09-18,18450,18450,18000,18400,39705,439977.0,23911798.0
2015-09-21,18050,18950,18050,18950,115092,453129.0,23911798.0
2015-09-22,18950,19100,18750,19000,38018,454324.0,23911798.0
2015-09-23,18900,19050,18750,19050,54887,455520.0,23911798.0
2015-09-24,19100,19100,18450,18950,39090,453129.0,23911798.0
2015-09-25,18950,19500,18500,19000,124856,454324.0,23911798.0
2015-09-30,19000,20000,18550,19550,225899,467476.0,23911798.0
2015-10-01,19650,19750,18900,19100,149312,456715.0,23911798.0
2015-10-02,18950,19150,18750,19050,43399,455520.0,23911798.0
2015-10-05,19000,19250,18700,18950,59293,453129.0,23911798.0
2015-10-06,19100,19100,18700,18900,38420,451933.0,23911798.0
2015-10-07,19050,19050,18300,18550,80793,443564.0,23911798.0
2015-10-08,18500,18700,18300,18500,46299,442368.0,23911798.0
2015-10-12,18650,18750,18250,18550,75385,443564.0,23911798.0
2015-10-13,18550,18900,18350,18650,49850,445955.0,23911798.0
2015-10-14,18500,19050,18350,18950,53822,453129.0,23911798.0
2015-10-15,18700,19150,18600,19100,62243,456715.0,23911798.0
2015-10-16,19250,19250,18800,18850,45104,450737.0,23911798.0
2015-10-19,18950,19300,18700,19200,52541,459107.0,23911798.0
2015-10-20,19300,19650,18900,19650,73065,469867.0,23911798.0
2015-10-21,19700,19750,18800,18950,125757,453129.0,23911798.0
2015-10-22,18900,18900,18100,18200,92109,435195.0,23911798.0
2015-10-23,18300,18850,18050,18550,91216,443564.0,23911798.0
2015-10-26,18550,18750,18300,18700,44023,447151.0,23911798.0
2015-10-27,18400,18750,17850,18300,109908,437586.0,23911798.0
2015-10-28,18300,18300,17900,18300,44594,437586.0,23911798.0
2015-10-29,18300,18450,17850,18000,88041,430412.0,23911798.0
2015-10-30,17950,18100,17250,17350,127520,414870.0,23911798.0
2015-11-02,17450,17500,17050,17050,43887,407696.0,23911798.0
2015-11-03,17250,17350,17000,17100,65503,408892.0,23911798.0
2015-11-04,17300,17600,17000,17100,49071,408892.0,23911798.0
2015-11-05,17100,17450,16900,17450,28827,417261.0,23911798.0
2015-11-06,17350,17400,17050,17100,52587,408892.0,23911798.0
2015-11-09,17100,17300,17000,17000,27177,406501.0,23911798.0
2015-11-10,17000,17250,16500,17050,69801,407696.0,23911798.0
2015-11-11,16750,17300,16700,17300,30168,413674.0,23911798.0
2015-11-12,17500,18250,17450,17950,97104,429217.0,23911798.0
2015-11-13,17850,18150,17350,17550,81887,419652.0,23911798.0
2015-11-16,17500,17750,16900,17350,58916,414870.0,23911798.0
2015-11-17,17550,18000,17150,17800,64699,425630.0,23911798.0
2015-11-18,18000,18000,17450,17450,28847,417261.0,23911798.0
2015-11-19,17500,17800,17400,17500,29181,418456.0,23911798.0
2015-11-20,17500,18500,17300,17850,76209,426826.0,23911798.0
2015-11-23,17900,17900,16750,16950,95507,405305.0,23911798.0
2015-11-24,16950,17000,16250,16700,133033,399327.0,23911798.0
2015-11-25,16800,16950,16600,16650,41472,398131.0,23911798.0
2015-11-26,16750,16950,16550,16850,62157,402914.0,23911798.0
2015-11-27,16950,17200,16600,17100,39505,408892.0,23911798.0
2015-11-30,17100,17250,16500,17250,60573,412479.0,23911798.0
2015-12-01,16950,17100,16650,16850,78482,402914.0,23911798.0
2015-12-02,16750,16900,16550,16700,21430,399327.0,23911798.0
2015-12-03,16550,16950,16550,16600,25608,396936.0,23911798.0
2015-12-04,16500,16850,16500,16550,11770,395740.0,23911798.0
2015-12-07,16550,16800,16300,16350,32284,390958.0,23911798.0
2015-12-08,16400,17050,16250,16600,86006,396936.0,23911798.0
2015-12-09,16600,16900,16550,16600,29747,396936.0,23911798.0
2015-12-10,16600,16900,16350,16850,31782,402914.0,23911798.0
2015-12-11,16700,17000,16550,17000,47286,406501.0,23911798.0
2015-12-14,16700,17000,16250,16900,72976,404109.0,23911798.0
2015-12-15,16900,17100,16700,16700,16831,399327.0,23911798.0
2015-12-16,16650,16800,16600,16700,27705,399327.0,23911798.0
2015-12-17,16900,16900,16500,16650,23405,398131.0,23911798.0
2015-12-18,16600,16900,16500,16550,50097,395740.0,23911798.0
2015-12-21,16600,16850,16550,16650,47316,398131.0,23911798.0
2015-12-22,16850,16850,16500,16550,50104,395740.0,23911798.0
2015-12-23,16600,16700,16300,16550,33875,395740.0,23911798.0
2015-12-24,16550,16750,16450,16700,48577,399327.0,23911798.0
2015-12-28,16700,16750,16550,16550,20971,395740.0,23911798.0
2015-12-29,16400,17300,16300,16850,81872,402914.0,23911798.0
2015-12-30,17100,17100,16650,17000,59891,406501.0,23911798.0
2016-01-04,17000,17100,16450,16750,50825,400523.0,23911798.0
2016-01-05,16500,16950,16500,16600,44806,396936.0,23911798.0
2016-01-06,16550,16900,16400,16600,29240,396936.0,23911798.0
2016-01-07,16700,16700,16350,16650,35339,398131.0,23911798.0
2016-01-08,16500,16750,16300,16650,42973,398131.0,23911798.0
2016-01-11,16550,16700,16200,16250,59399,388567.0,23911798.0
2016-01-12,16300,16500,16150,16150,38177,386176.0,23911798.0
2016-01-13,16200,16400,15850,15900,62106,380198.0,23911798.0
2016-01-14,15850,16350,15850,16300,49179,389762.0,23911798.0
2016-01-15,16500,16500,15900,16500,51013,394545.0,23911798.0
2016-01-18,16400,16600,16150,16450,35101,393349.0,23911798.0
2016-01-19,16450,16500,16000,16050,62409,383784.0,23911798.0
2016-01-20,16200,16200,15500,16000,56205,382589.0,23911798.0
2016-01-21,15650,16100,15650,15750,47454,376611.0,23911798.0
2016-01-22,15850,15950,15500,15700,52790,375415.0,23911798.0
2016-01-25,15950,15950,15400,15550,50269,371828.0,23911798.0
2016-01-26,15500,15650,15250,15300,59786,365851.0,23911798.0
2016-01-27,15300,15500,15100,15250,131888,364655.0,23911798.0
2016-01-28,15250,15400,14800,14950,94503,357481.0,23911798.0
2016-01-29,15050,15150,14350,15000,184365,358677.0,23911798.0
2016-02-01,15050,15100,14700,14700,70751,351503.0,23911798.0
2016-02-02,14950,14950,14350,14600,160005,349112.0,23911798.0
2016-02-03,14550,14600,14300,14450,46086,345525.0,23911798.0
2016-02-04,14450,14600,14400,14500,47721,346721.0,23911798.0
2016-02-05,14600,14800,14350,14600,58709,349112.0,23911798.0
2016-02-11,14250,14300,13900,13950,73552,333570.0,23911798.0
2016-02-12,13700,13950,12600,12750,179776,304875.0,23911798.0
2016-02-15,12700,12900,12500,12750,124363,304875.0,23911798.0
2016-02-16,12750,13000,12650,12850,153404,307267.0,23911798.0
2016-02-17,13050,13050,12500,12700,107983,303680.0,23911798.0
2016-02-18,12800,12900,12650,12800,80637,306071.0,23911798.0
2016-02-19,12800,13150,12650,13100,102773,313245.0,23911798.0
2016-02-22,13300,13350,12750,12950,87850,309658.0,23911798.0
2016-02-23,12950,13050,12800,12900,75453,308462.0,23911798.0
2016-02-24,12900,13000,12700,12950,28322,309658.0,23911798.0
2016-02-25,13000,13200,12800,13000,53696,310853.0,23911798.0
2016-02-26,13100,13100,12850,13000,51980,310853.0,23911798.0
2016-02-29,12950,13400,12950,13250,82760,316831.0,23911798.0
2016-03-02,13300,13400,13200,13200,54387,315636.0,23911798.0
2016-03-03,13200,13300,13150,13300,26527,318027.0,23911798.0
2016-03-04,13300,13350,13100,13350,52633,319223.0,23911798.0
2016-03-07,13450,13450,13100,13150,80844,314440.0,23911798.0
2016-03-08,13250,13550,13150,13450,75066,321614.0,23911798.0
2016-03-09,13500,13500,13250,13400,46029,320418.0,23911798.0
2016-03-10,13400,13800,13350,13800,100134,329983.0,23911798.0
2016-03-11,13850,13850,13450,13500,52288,322809.0,23911798.0
2016-03-14,13600,13650,13300,13600,69225,325200.0,23911798.0
2016-03-15,13550,13600,13350,13450,28573,321614.0,23911798.0
2016-03-16,13350,13450,13150,13400,51495,320418.0,23911798.0
2016-03-17,13500,13500,13300,13400,76332,320418.0,23911798.0
2016-03-18,13350,13550,13350,13550,46771,324005.0,23911798.0
2016-03-21,13600,13600,13150,13200,57377,315636.0,23911798.0
2016-03-22,13300,13300,13100,13200,70790,315636.0,23911798.0
2016-03-23,13200,13300,13000,13200,64779,315636.0,23911798.0
2016-03-24,13150,13150,13000,13050,44588,312049.0,23911798.0
2016-03-25,13050,13150,12850,13000,66511,310853.0,23911798.0
2016-03-28,13000,13200,12950,13100,53178,313245.0,23911798.0
2016-03-29,13000,13200,12800,13200,73415,315636.0,23911798.0
2016-03-30,13250,13250,12950,13000,80144,310853.0,23911798.0
2016-03-31,13000,13250,12950,13150,52418,314440.0,23911798.0
2016-04-01,13150,13150,12850,12900,72949,308462.0,23911798.0
2016-04-04,12850,13050,12850,12900,35965,308462.0,23911798.0
2016-04-05,12950,13300,12900,13200,90206,315636.0,23911798.0
2016-04-06,13150,13300,13150,13250,47732,316831.0,23911798.0
2016-04-07,13250,13250,13050,13200,64683,315636.0,23911798.0
2016-04-08,13050,13200,13000,13100,50251,313245.0,23911798.0
2016-04-11,13100,13350,13000,13100,68289,313245.0,23911798.0
2016-04-12,13100,13400,13100,13300,41576,318027.0,23911798.0
2016-04-14,13400,13550,13250,13400,50082,320418.0,23911798.0
2016-04-15,13400,13900,13250,13800,86706,329983.0,23911798.0
2016-04-18,14000,14050,13500,13600,94709,325200.0,23911798.0
2016-04-19,13600,13600,13400,13400,64741,320418.0,23911798.0
2016-04-20,13400,13750,13200,13300,81421,318027.0,23911798.0
2016-04-21,13400,13600,13200,13600,71841,325200.0,23911798.0
2016-04-22,13700,13700,13400,13650,32970,326396.0,23911798.0
2016-04-25,13700,13850,13450,13650,49859,326396.0,23911798.0
2016-04-26,13600,13600,13350,13400,74042,320418.0,23911798.0
2016-04-27,13350,13600,13350,13500,50903,322809.0,23911798.0
2016-04-28,13550,13600,13300,13350,77164,319223.0,23911798.0
2016-04-29,13250,13400,13150,13250,58072,316831.0,23911798.0
2016-05-02,13350,13350,13050,13200,53893,315636.0,23911798.0
2016-05-03,13250,13300,13050,13200,36144,315636.0,23911798.0
2016-05-04,13200,13450,13050,13450,43761,321614.0,23911798.0
2016-05-09,13600,13600,13400,13550,62577,324005.0,23911798.0
2016-05-10,13600,13800,13400,13750,62736,328787.0,23911798.0
2016-05-11,13750,13800,13450,13550,53449,324005.0,23911798.0
2016-05-12,13550,14150,13400,14000,121385,334765.0,23911798.0
2016-05-13,14000,14000,13350,13400,159088,320418.0,23911798.0
2016-05-16,13300,13400,13200,13200,68205,315636.0,23911798.0
2016-05-17,13250,13300,12900,12900,68069,308462.0,23911798.0
2016-05-18,12900,12900,12700,12750,70911,304875.0,23911798.0
2016-05-19,12800,12800,12250,12450,112460,297702.0,23911798.0
2016-05-20,12500,12650,12350,12400,32005,296506.0,23911798.0
2016-05-23,12400,12500,12200,12300,56483,294115.0,23911798.0
2016-05-24,12300,12350,12100,12100,64059,289333.0,23911798.0
2016-05-25,12300,12300,12150,12150,33819,290528.0,23911798.0
2016-05-26,12250,12400,12150,12200,30010,291724.0,23911798.0
2016-05-27,12350,12400,12200,12400,11486,296506.0,23911798.0
2016-05-30,12450,12450,12100,12300,44224,294115.0,23911798.0
2016-05-31,12250,12600,12250,12600,53110,301289.0,23911798.0
2016-06-01,12600,13050,12500,13000,65725,310853.0,23911798.0
2016-06-02,13000,13000,12650,12800,65548,306071.0,23911798.0
2016-06-03,12800,12850,12550,12700,25738,303680.0,23911798.0
2016-06-07,12600,12800,12350,12700,69984,303680.0,23911798.0
2016-06-08,12900,13050,12700,12950,68961,309658.0,23911798.0
2016-06-09,13000,13000,12550,13000,105209,310853.0,23911798.0
2016-06-10,12800,13000,12700,12850,66158,307267.0,23911798.0
2016-06-13,12800,12850,12600,12600,42247,301289.0,23911798.0
2016-06-14,12600,12750,12500,12550,26624,300093.0,23911798.0
2016-06-15,12550,12750,12400,12650,42127,302484.0,23911798.0
2016-06-16,12700,12800,12400,12650,47325,302484.0,23911798.0
2016-06-17,12750,12950,12700,12900,44197,308462.0,23911798.0
2016-06-20,12950,13000,12750,12800,40073,306071.0,23911798.0
2016-06-21,12950,13050,12800,13000,31964,310853.0,23911798.0
2016-06-22,12900,13200,12900,13200,32909,315636.0,23911798.0
2016-06-23,13100,13400,13050,13350,77839,319223.0,23911798.0
2016-06-24,13300,13300,12650,12900,134505,308462.0,23911798.0
2016-06-27,12600,13200,12550,13200,88953,315636.0,23911798.0
2016-06-28,13200,13550,13100,13400,101247,320418.0,23911798.0
2016-06-29,13500,13600,13300,13550,54340,324005.0,23911798.0
2016-06-30,13600,13700,13350,13600,48209,325200.0,23911798.0
2016-07-01,13500,14150,13500,14100,94395,337156.0,23911798.0
2016-07-04,14200,14450,14050,14050,59063,335961.0,23911798.0
2016-07-05,14000,14300,13900,14200,41749,339548.0,23911798.0
2016-07-06,14200,14350,13900,14300,53552,341939.0,23911798.0
2016-07-07,14350,14500,14200,14350,71494,343134.0,23911798.0
2016-07-08,14450,14450,14200,14250,40583,340743.0,23911798.0
2016-07-11,14250,14350,14100,14300,38654,341939.0,23911798.0
2016-07-12,14450,14450,14050,14100,34090,337156.0,23911798.0
2016-07-13,14100,14400,13900,14400,96463,344330.0,23911798.0
2016-07-14,14400,14550,14000,14500,48232,346721.0,23911798.0
2016-07-15,14450,14550,14100,14500,74144,346721.0,23911798.0
2016-07-18,14550,14550,14250,14400,36459,344330.0,23911798.0
2016-07-19,14400,14400,14100,14200,44879,339548.0,23911798.0
2016-07-20,14200,14400,14100,14400,33186,344330.0,23911798.0
2016-07-21,14300,14400,14050,14300,53295,341939.0,23911798.0
2016-07-22,14200,14400,14150,14200,34513,339548.0,23911798.0
2016-07-25,14150,14600,14050,14600,71486,349112.0,23911798.0
2016-07-26,14550,14750,14350,14600,47976,349112.0,23911798.0
2016-07-27,14700,14750,14250,14350,52725,343134.0,23911798.0
2016-07-28,14350,14600,14300,14600,27893,349112.0,23911798.0
2016-07-29,14750,14750,14450,14600,23184,349112.0,23911798.0
2016-08-01,14450,14750,14400,14650,52614,350308.0,23911798.0
2016-08-02,14600,14600,14050,14050,76215,335961.0,23911798.0
2016-08-03,13950,14000,13300,13600,84001,325200.0,23911798.0
2016-08-04,13850,13850,13350,13450,85717,321614.0,23911798.0
2016-08-05,13500,13700,13400,13650,59203,326396.0,23911798.0
2016-08-08,13650,14000,13600,14000,38148,334765.0,23911798.0
2016-08-09,14000,14050,13800,14000,25362,334765.0,23911798.0
2016-08-10,13950,14000,13650,13700,73986,327592.0,23911798.0
2016-08-11,13700,13800,13200,13550,77245,324005.0,23911798.0
2016-08-12,13550,13550,13100,13150,101471,314440.0,23911798.0
2016-08-16,13150,13700,13150,13400,53484,320418.0,23911798.0
2016-08-17,13550,13700,13300,13700,62223,327592.0,23911798.0
2016-08-18,13700,13700,13200,13350,58528,319223.0,23911798.0
2016-08-19,13350,13900,13350,13800,74942,329983.0,23911798.0
2016-08-22,13900,14050,13700,14000,48869,334765.0,23911798.0
2016-08-23,14050,14050,13850,13950,25733,333570.0,23911798.0
2016-08-24,14100,14100,13700,14100,49887,337156.0,23911798.0
2016-08-25,13900,14350,13850,14300,41121,341939.0,23911798.0
2016-08-26,14300,14300,13950,13950,24086,333570.0,23911798.0
2016-08-29,13900,14250,13550,14200,43085,339548.0,23911798.0
2016-08-30,14000,14300,13700,13800,48231,329983.0,23911798.0
2016-08-31,13750,14000,13450,13450,80401,321614.0,23911798.0
2016-09-01,13550,14000,13500,13750,33172,328787.0,23911798.0
2016-09-02,14050,14350,13800,13850,79115,331178.0,23911798.0
2016-09-05,14100,14300,13750,14100,63916,337156.0,23911798.0
2016-09-06,14300,14300,13900,14100,27224,337156.0,23911798.0
