스타모빌리티(158310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-29,8740,8910,8390,8720,281684,75534.0,8662158.0
2018-05-30,8730,8830,8540,8690,146359,75274.0,8662158.0
2018-05-31,8690,8690,8320,8400,149664,72762.0,8662158.0
2018-06-01,8300,8800,8230,8530,299224,73888.0,8662158.0
2018-06-04,8530,8620,7850,7900,240653,68431.0,8662158.0
2018-06-05,8030,8590,8020,8230,372511,71290.0,8662158.0
2018-06-07,8240,8430,8150,8330,196925,72156.0,8662158.0
2018-06-08,8500,9220,8280,8970,663998,77700.0,8662158.0
2018-06-11,8970,9410,8790,9410,376336,81511.0,8662158.0
2018-06-12,9560,11150,9480,10800,1423029,93551.0,8662158.0
2018-06-14,10450,10600,9140,10450,665902,90520.0,8662158.0
2018-06-15,10350,10600,9970,10150,156972,87921.0,8662158.0
2018-06-18,10000,10200,9220,9600,141040,83157.0,8662158.0
2018-06-19,9960,10950,9500,9850,518624,85322.0,8662158.0
2018-06-20,9800,10200,9300,9600,239948,83157.0,8662158.0
2018-06-21,9700,10100,9380,9530,212135,82550.0,8662158.0
2018-06-22,9530,9630,9140,9530,134634,82550.0,8662158.0
2018-06-25,9510,9820,9380,9730,162368,84283.0,8662158.0
2018-06-26,9600,9690,9300,9590,100524,83070.0,8662158.0
2018-06-27,9590,9670,8950,8950,141377,77526.0,8662158.0
2018-06-28,9380,9380,8670,9010,107049,78046.0,8662158.0
2018-06-29,8710,9460,8680,9400,177461,81424.0,8662158.0
2018-07-02,9400,9850,8830,9050,143720,78393.0,8662158.0
2018-07-03,9060,9250,8240,8470,266568,73368.0,8662158.0
2018-07-04,8400,9150,8100,9140,214821,79172.0,8662158.0
2018-07-05,9150,9810,6610,6640,1893035,57517.0,8662158.0
2018-07-06,6690,6770,5830,6170,1258451,53446.0,8662158.0
2018-07-09,6330,6330,5950,5950,355890,51540.0,8662158.0
2018-07-10,5970,6030,4640,5000,5684634,43311.0,8662158.0
2018-07-11,5000,5280,4815,4930,1668657,42704.0,8662158.0
2018-07-12,4995,5170,4905,4905,759988,42488.0,8662158.0
2018-07-13,4825,4950,4630,4885,929300,42315.0,8662158.0
2018-07-16,4760,4835,4350,4445,1374930,38503.0,8662158.0
2018-07-17,4445,4660,4445,4575,808362,39629.0,8662158.0
2018-07-18,4500,4555,4190,4240,1010606,36728.0,8662158.0
2018-07-19,4245,4290,3500,3700,2099312,32050.0,8662158.0
2018-07-20,3740,3785,3385,3425,914467,29668.0,8662158.0
2018-07-23,3430,3750,3320,3345,969982,28975.0,8662158.0
2018-07-24,3400,3575,3320,3400,528484,29451.0,8662158.0
2018-07-25,3425,3750,3400,3430,1066496,29711.0,8662158.0
2018-07-26,3510,3740,3500,3730,780449,32310.0,8662158.0
2018-07-27,3650,3830,3605,3715,439022,32180.0,8662158.0
2018-07-30,3695,3725,3560,3585,262946,31054.0,8662158.0
2018-07-31,3580,3595,3455,3500,245929,30318.0,8662158.0
2018-08-01,3500,3585,3500,3580,183292,31011.0,8662158.0
2018-08-02,3570,3575,3400,3445,225504,29841.0,8662158.0
2018-08-03,3450,3540,3410,3465,268562,30014.0,8662158.0
2018-08-06,3550,3900,3510,3570,656235,30924.0,8662158.0
2018-08-07,3605,3640,3455,3535,179992,30621.0,8662158.0
2018-08-08,0,0,0,3535,0,30621.0,8662158.0
2018-08-09,3400,3410,3135,3150,672869,27286.0,8662158.0
2018-08-10,3100,3285,3080,3205,254866,27762.0,8662158.0
2018-08-13,3205,3240,3020,3030,269461,26246.0,8662158.0
2018-08-14,3050,3250,3035,3115,292495,26983.0,8662158.0
2018-08-16,3170,3210,3050,3150,157761,27286.0,8662158.0
2018-08-17,3160,3225,3100,3135,157989,27156.0,8662158.0
2018-08-20,3145,3300,3135,3205,164264,27762.0,8662158.0
2018-08-21,3180,3270,3150,3250,153512,28152.0,8662158.0
2018-08-22,3210,3285,3195,3260,166645,28239.0,8662158.0
2018-08-23,3250,3260,3130,3185,168749,27589.0,8662158.0
2018-08-24,3180,3250,3080,3200,294826,27719.0,8662158.0
2018-08-27,3225,3350,3125,3130,216322,27113.0,8662158.0
2018-08-28,3160,3420,3150,3225,567362,27935.0,8662158.0
2018-08-29,3220,3235,3170,3195,107928,27676.0,8662158.0
2018-08-30,3200,3270,3150,3180,138319,27546.0,8662158.0
2018-08-31,3205,3225,3140,3180,86197,27546.0,8662158.0
2018-09-03,3200,3295,3155,3230,198357,27979.0,8662158.0
2018-09-04,3230,3330,3205,3215,252461,27849.0,8662158.0
2018-09-05,3215,3470,3175,3325,718052,28802.0,8662158.0
2018-09-06,3420,3440,3270,3300,414680,28585.0,8662158.0
2018-09-07,3315,3415,3255,3280,412820,28412.0,8662158.0
2018-09-10,3280,3280,2995,3050,541180,26420.0,8662158.0
2018-09-11,3015,3030,2930,2975,289639,25770.0,8662158.0
2018-09-12,2960,3030,2960,3010,184379,26073.0,8662158.0
2018-09-13,3010,3010,2930,2950,249348,25553.0,8662158.0
2018-09-14,2830,2865,2760,2805,425257,24297.0,8662158.0
2018-09-17,2835,2845,2690,2700,278979,23388.0,8662158.0
2018-09-18,2700,2750,2630,2725,233335,23604.0,8662158.0
2018-09-19,2745,2745,2520,2535,293469,21959.0,8662158.0
2018-09-20,2550,3295,2535,3295,5285160,28542.0,8662158.0
2018-09-21,3600,4200,3310,3575,11495846,30967.0,8662158.0
2018-09-27,3485,3560,3345,3560,1696835,30837.0,8662158.0
2018-09-28,3515,3590,3090,3160,1423016,27372.0,8662158.0
2018-10-01,3135,3135,2895,2960,650676,25640.0,8662158.0
2018-10-02,2975,3845,2960,3845,6328335,33306.0,8662158.0
2018-10-04,3900,4610,3615,3800,9292011,32916.0,8662158.0
2018-10-05,3430,3610,3380,3445,1899487,29841.0,8662158.0
2018-10-08,3390,3500,3225,3500,871817,30318.0,8662158.0
2018-10-10,3765,4550,3765,4550,11857690,39413.0,8662158.0
2018-10-11,4690,5100,3740,3895,12648332,33739.0,8662158.0
2018-10-12,4000,4980,3930,4600,13385253,39846.0,8662158.0
2018-10-15,4550,5220,4395,4925,7656128,42661.0,8662158.0
2018-10-16,4920,5340,4775,5010,4051135,43397.0,8662158.0
2018-10-17,5040,5090,4390,4755,3351859,41189.0,8662158.0
2018-10-18,4705,4705,4370,4450,1506760,38547.0,8662158.0
2018-10-19,4285,4750,4120,4535,3030935,39283.0,8662158.0
2018-10-22,4410,4770,4330,4610,1458585,39933.0,8662158.0
2018-10-23,4640,5290,4440,4605,6609992,39889.0,8662158.0
2018-10-24,4700,5010,4450,4480,2942493,38806.0,8662158.0
2018-10-25,4450,4605,4240,4475,967956,38763.0,8662158.0
2018-10-26,4560,4595,3875,3950,993385,34216.0,8662158.0
2018-10-29,3800,3940,2815,2975,1782296,25770.0,8662158.0
2018-10-30,2780,3565,2780,3275,3020618,28369.0,8662158.0
2018-10-31,3160,3400,3055,3390,981234,29365.0,8662158.0
2018-11-01,3510,4255,3375,3975,3645178,34432.0,8662158.0
2018-11-02,4525,4750,4310,4320,2887057,37421.0,8662158.0
2018-11-05,4400,4400,4105,4175,641045,36165.0,8662158.0
2018-11-06,4270,4270,3985,4070,603249,35255.0,8662158.0
2018-11-07,4100,4860,4070,4615,6571588,39976.0,8662158.0
2018-11-08,4720,4900,4500,4700,2596196,40712.0,8662158.0
2018-11-09,4700,4770,4400,4720,1062130,40885.0,8662158.0
2018-11-12,4605,4720,4530,4550,520876,39413.0,8662158.0
2018-11-13,4350,4825,4245,4655,1277442,40322.0,8662158.0
2018-11-14,4645,4720,4450,4450,630249,38547.0,8662158.0
2018-11-15,4450,4545,4200,4300,582698,37247.0,8662158.0
2018-11-16,4345,4540,4260,4270,725447,36987.0,8662158.0
2018-11-19,4300,4380,4225,4315,471707,37377.0,8662158.0
2018-11-20,4240,4310,3930,4065,576534,35212.0,8662158.0
2018-11-21,4065,4065,3865,4000,310151,34649.0,8662158.0
2018-11-22,4050,4060,3655,3670,724570,31790.0,8662158.0
2018-11-23,3420,3890,3380,3630,1155177,31444.0,8662158.0
2018-11-26,3590,3855,3505,3770,560141,32656.0,8662158.0
2018-11-27,3765,3850,3480,3500,577609,30318.0,8662158.0
2018-11-28,3425,3595,3300,3340,652451,28932.0,8662158.0
2018-11-29,3410,3410,3100,3225,863061,27935.0,8662158.0
2018-11-30,3205,3365,3060,3155,453316,27329.0,8662158.0
2018-12-03,3190,3420,3150,3315,628830,28715.0,8662158.0
2018-12-04,3410,3410,3210,3270,238598,28325.0,8662158.0
2018-12-05,3205,3390,3150,3220,227533,27892.0,8662158.0
2018-12-06,3235,3265,2965,3000,409420,25986.0,8662158.0
2018-12-07,2510,3810,2510,3365,3852612,29148.0,8662158.0
2018-12-10,3330,3595,3310,3475,892675,30101.0,8662158.0
2018-12-11,3505,3565,3250,3250,244920,28152.0,8662158.0
2018-12-12,3300,3470,3085,3180,425931,27546.0,8662158.0
2018-12-13,3230,3245,3035,3110,323753,26939.0,8662158.0
2018-12-14,3115,3200,2990,3005,268206,26030.0,8662158.0
2018-12-17,3050,3075,2790,2920,220981,25294.0,8662158.0
2018-12-18,2920,3030,2800,2860,323451,24774.0,8662158.0
2018-12-19,2860,2900,2800,2840,189162,24601.0,8662158.0
2018-12-20,2800,3075,2715,2840,335527,24601.0,8662158.0
2018-12-21,2815,2930,2810,2880,187229,24947.0,8662158.0
2018-12-24,2960,2990,2775,2850,227269,24687.0,8662158.0
2018-12-26,2750,2780,2615,2680,279826,23215.0,8662158.0
2018-12-27,2800,2800,2660,2670,115229,23128.0,8662158.0
2018-12-28,2680,2775,2675,2705,110169,23431.0,8662158.0
2019-01-02,2800,2800,2580,2700,141370,23388.0,8662158.0
2019-01-03,2745,2745,2630,2675,108697,23171.0,8662158.0
2019-01-04,2675,2680,2540,2670,176872,23128.0,8662158.0
2019-01-07,2670,2770,2660,2715,152385,23518.0,8662158.0
2019-01-08,2725,3220,2710,2895,1808666,25077.0,8662158.0
2019-01-09,2905,2940,2770,2930,267042,25380.0,8662158.0
2019-01-10,2940,2950,2840,2855,227765,24730.0,8662158.0
2019-01-11,2910,2910,2740,2790,198698,24167.0,8662158.0
2019-01-14,2795,2810,2600,2690,140392,23301.0,8662158.0
2019-01-15,2710,2770,2670,2695,138991,23345.0,8662158.0
2019-01-16,2695,2745,2650,2695,128053,23345.0,8662158.0
2019-01-17,2800,3260,2695,2715,2064832,23518.0,8662158.0
2019-01-18,2740,2775,2665,2675,418558,23171.0,8662158.0
2019-01-21,2725,2755,2680,2700,218517,23388.0,8662158.0
2019-01-22,2715,2985,2665,2830,842677,24514.0,8662158.0
2019-01-23,2865,3225,2850,2990,2030453,25900.0,8662158.0
2019-01-24,2965,2980,2855,2935,297029,25423.0,8662158.0
2019-01-25,2915,2930,2865,2885,160027,24990.0,8662158.0
2019-01-28,2880,2970,2825,2945,210373,25510.0,8662158.0
2019-01-29,2950,2975,2805,2805,212277,24297.0,8662158.0
2019-01-30,2810,2840,2720,2770,242799,23994.0,8662158.0
2019-01-31,2795,2795,2690,2715,208063,23518.0,8662158.0
2019-02-01,2715,2825,2670,2715,190194,23518.0,8662158.0
2019-02-07,2790,2790,2545,2605,447905,22565.0,8662158.0
2019-02-08,2605,2670,2580,2585,240736,22392.0,8662158.0
2019-02-11,2605,2630,2495,2550,217145,22089.0,8662158.0
2019-02-12,2585,2695,2550,2550,205407,22089.0,8662158.0
2019-02-13,2560,2585,2305,2340,680075,20269.0,8662158.0
2019-02-14,2365,2455,2325,2360,318369,20443.0,8662158.0
2019-02-15,2420,2420,2300,2320,225120,20096.0,8662158.0
2019-02-18,2340,2610,2320,2450,616940,21222.0,8662158.0
2019-02-19,2450,2500,2410,2480,167202,21482.0,8662158.0
2019-02-20,2480,2735,2480,2600,1068028,22522.0,8662158.0
2019-02-21,2600,2625,2500,2525,270346,21872.0,8662158.0
2019-02-22,2545,2590,2400,2415,271131,20919.0,8662158.0
2019-02-25,2415,2490,2310,2415,77619,20919.0,8662158.0
2019-02-26,2395,2435,2355,2355,109770,20399.0,8662158.0
2019-02-27,2355,2415,2335,2410,95753,20876.0,8662158.0
2019-02-28,2420,2450,2200,2340,147351,20269.0,8662158.0
2019-03-04,2340,2435,2300,2345,93555,20313.0,8662158.0
2019-03-05,2345,2370,2210,2370,359383,20529.0,8662158.0
2019-03-06,2490,2490,2345,2345,181189,20313.0,8662158.0
2019-03-07,2345,2365,2250,2330,109879,20183.0,8662158.0
2019-03-08,2255,2325,2245,2275,76038,19706.0,8662158.0
2019-03-11,2275,2640,2275,2450,2024746,21222.0,8662158.0
2019-03-12,2415,2500,2280,2300,477379,19923.0,8662158.0
2019-03-13,2320,2350,2200,2205,367664,19100.0,8662158.0
2019-03-14,2225,2280,2200,2210,143170,19143.0,8662158.0
2019-03-15,2210,2230,2095,2110,290645,18277.0,8662158.0
2019-03-18,2190,2250,2110,2245,246976,19447.0,8662158.0
2019-03-19,2235,2240,2145,2170,182897,18797.0,8662158.0
2019-03-20,2160,2165,1820,1875,944589,17524.0,9345918.0
2019-03-21,1835,1860,1545,1560,1786540,14580.0,9345918.0
2019-03-22,1385,2025,1325,2025,3533812,18925.0,9345918.0
2019-03-25,2140,2350,1825,1975,1777988,18458.0,9345918.0
2019-03-26,1920,2095,1585,1655,1890785,15467.0,9345918.0
2019-03-27,1720,2150,1690,2150,5137870,20094.0,9345918.0
2019-03-28,2175,2780,2030,2575,7386613,24066.0,9345918.0
2019-03-29,2780,2985,2475,2600,5171476,24299.0,9345918.0
2019-04-01,3050,3100,2815,2920,4058662,27290.0,9345918.0
2019-04-02,2800,2815,2575,2610,1922330,24393.0,9345918.0
2019-04-03,2615,2925,2535,2750,2240447,25701.0,9345918.0
2019-04-04,2690,2895,2655,2750,792699,25701.0,9345918.0
2019-04-05,2700,2880,2635,2680,584031,25047.0,9345918.0
2019-04-08,2660,2810,2640,2680,303313,25047.0,9345918.0
2019-04-09,2670,2770,2645,2685,237752,25094.0,9345918.0
2019-04-10,2700,2965,2675,2810,1447413,26262.0,9345918.0
2019-04-11,2830,2945,2790,2945,737406,27524.0,9345918.0
2019-04-12,3070,3375,3060,3230,1505704,30187.0,9345918.0
2019-04-15,3220,3230,3000,3040,735029,28412.0,9345918.0
2019-04-16,3040,3290,2810,3150,660668,29440.0,9345918.0
2019-04-17,2980,3090,2900,3020,596870,28225.0,9345918.0
2019-04-18,3115,3115,2900,2905,391232,27150.0,9345918.0
2019-04-19,2905,2990,2900,2990,366147,27944.0,9345918.0
2019-04-22,3000,3655,3000,3510,3140605,32804.0,9345918.0
2019-04-23,3520,4095,3440,3700,3803951,34580.0,9345918.0
2019-04-24,3920,4000,3610,3820,1941509,35701.0,9345918.0
2019-04-25,3820,3825,3510,3510,575799,32804.0,9345918.0
2019-04-26,3250,3335,2905,3100,3054132,28972.0,9345918.0
2019-04-29,3100,3200,3015,3070,514850,28692.0,9345918.0
2019-04-30,3070,3370,3070,3225,1101053,38931.0,12071642.0
2019-05-02,2750,3200,2660,3150,1141949,38026.0,12071642.0
2019-05-03,3100,3100,2865,2985,646895,36034.0,12071642.0
2019-05-07,2970,3020,2680,2695,588320,32533.0,12071642.0
2019-05-08,2650,2685,2460,2465,1078926,29757.0,12071642.0
2019-05-09,2480,2665,2435,2520,511115,30421.0,12071642.0
2019-05-10,2500,2600,2430,2505,221875,30239.0,12071642.0
2019-05-13,2515,2570,2320,2470,387403,29817.0,12071642.0
2019-05-14,2350,2485,2260,2485,226026,29998.0,12071642.0
2019-05-15,2485,2700,2240,2480,1037526,29938.0,12071642.0
2019-05-16,2480,2520,2295,2465,435916,29757.0,12071642.0
2019-05-17,2570,2695,2410,2600,862693,31386.0,12071642.0
2019-05-20,2610,2660,2415,2645,505522,31929.0,12071642.0
2019-05-21,2645,2750,2550,2655,446215,32050.0,12071642.0
2019-05-22,2710,2710,2565,2660,338649,32111.0,12071642.0
2019-05-23,2610,2675,2450,2450,169823,29576.0,12071642.0
2019-05-24,2450,2620,2370,2510,359501,30300.0,12071642.0
2019-05-27,2430,2510,2430,2505,196279,30239.0,12071642.0
2019-05-28,2505,2515,2405,2515,187518,30360.0,12071642.0
2019-05-29,2510,2590,2420,2510,180414,30300.0,12071642.0
2019-05-30,2460,2500,2405,2495,318415,30119.0,12071642.0
2019-05-31,2490,2500,2270,2430,323586,29334.0,12071642.0
2019-06-03,2430,2435,2230,2315,654037,27946.0,12071642.0
2019-06-04,2320,2610,1990,2320,1921549,28006.0,12071642.0
2019-06-05,2310,2340,2250,2285,139031,27584.0,12071642.0
2019-06-07,2245,2285,2205,2205,85998,26618.0,12071642.0
2019-06-10,2200,2260,2190,2230,50516,26920.0,12071642.0
2019-06-11,2230,2305,2150,2245,154508,27101.0,12071642.0
2019-06-12,2245,2280,2130,2240,275372,27040.0,12071642.0
2019-06-13,2240,2245,2150,2245,288796,27101.0,12071642.0
2019-06-14,2350,2740,2170,2500,2085394,30179.0,12071642.0
2019-06-17,2420,2465,2335,2415,249367,29153.0,12071642.0
2019-06-18,2385,2400,2305,2315,185982,27946.0,12071642.0
2019-06-19,2315,2350,2250,2305,156561,27825.0,12071642.0
2019-06-20,2315,2490,2260,2425,217542,29274.0,12071642.0
2019-06-21,2455,2455,2320,2370,131079,28610.0,12071642.0
2019-06-24,2360,2590,2335,2425,302154,29274.0,12071642.0
2019-06-25,2425,2600,2425,2505,226465,30239.0,12071642.0
2019-06-26,2505,2755,2450,2555,579121,30843.0,12071642.0
2019-06-27,2590,2690,2530,2590,180182,31266.0,12071642.0
2019-06-28,2595,2810,2590,2645,488175,31929.0,12071642.0
2019-07-01,2435,2690,2315,2560,223792,30903.0,12071642.0
2019-07-02,2555,2710,2440,2475,227144,29877.0,12071642.0
2019-07-03,2440,2675,2440,2650,199633,31990.0,12071642.0
2019-07-04,2790,3050,2600,2610,783193,31507.0,12071642.0
2019-07-05,2610,2805,2610,2735,363574,33016.0,12071642.0
2019-07-08,2810,2890,2630,2700,215325,32593.0,12071642.0
2019-07-09,2725,2990,2700,2795,608547,33740.0,12071642.0
2019-07-10,2795,2860,2630,2660,330720,32111.0,12071642.0
2019-07-11,2685,2765,2560,2710,146238,32714.0,12071642.0
2019-07-12,2645,2725,2590,2590,160309,31266.0,12071642.0
2019-07-15,2530,2635,2490,2520,205485,30421.0,12071642.0
2019-07-16,2495,2580,2320,2500,309957,30179.0,12071642.0
2019-07-17,2490,2495,2395,2410,99834,29093.0,12071642.0
2019-07-18,2410,2435,2340,2350,88899,28368.0,12071642.0
2019-07-19,2350,2440,2320,2350,89870,28368.0,12071642.0
2019-07-22,2375,2445,2320,2350,63710,28368.0,12071642.0
2019-07-23,2425,2425,2260,2280,56139,27523.0,12071642.0
2019-07-24,2275,2305,2080,2110,172791,25471.0,12071642.0
2019-07-25,2110,2110,1900,2100,232316,25350.0,12071642.0
2019-07-26,2100,2170,2000,2110,90315,25471.0,12071642.0
2019-07-29,2100,2175,2060,2105,101583,25411.0,12071642.0
2019-07-30,2040,2120,2040,2110,82157,25471.0,12071642.0
2019-07-31,2045,2095,2000,2030,44839,24505.0,12071642.0
2019-08-01,2000,2120,1955,2040,31758,24626.0,12071642.0
2019-08-02,1930,2090,1905,1970,42991,23781.0,12071642.0
2019-08-05,1970,2140,1945,1945,64915,23479.0,12071642.0
2019-08-06,1820,1995,1820,1955,93667,23600.0,12071642.0
2019-08-07,1955,2010,1935,1935,23239,23359.0,12071642.0
2019-08-08,1960,1980,1935,1940,11264,23419.0,12071642.0
2019-08-09,1920,2085,1920,2000,33717,24143.0,12071642.0
2019-08-12,2000,2050,1975,2020,53472,24385.0,12071642.0
2019-08-13,2020,2055,1975,2015,53803,24324.0,12071642.0
2019-08-14,2015,2135,1995,2010,114974,24264.0,12071642.0
2019-08-16,1905,1985,1790,1885,132674,22755.0,12071642.0
2019-08-19,1885,1935,1825,1830,54731,22091.0,12071642.0
2019-08-20,1830,1890,1795,1880,29222,22695.0,12071642.0
2019-08-21,1935,1935,1855,1860,8065,22453.0,12071642.0
2019-08-22,1870,1900,1810,1870,38960,22574.0,12071642.0
2019-08-23,1825,1880,1810,1810,17746,21850.0,12071642.0
2019-08-26,1795,1850,1760,1830,51896,22091.0,12071642.0
2019-08-27,1830,1935,1810,1830,36602,22091.0,12071642.0
2019-08-28,1830,1850,1790,1795,42175,21669.0,12071642.0
2019-08-29,1795,1810,1620,1725,107806,20824.0,12071642.0
2019-08-30,1760,1765,1660,1765,47351,21306.0,12071642.0
2019-09-02,1765,1935,1750,1845,71480,22272.0,12071642.0
2019-09-03,1825,2050,1825,1970,190309,23781.0,12071642.0
2019-09-04,1970,2100,1960,1970,57965,23781.0,12071642.0
2019-09-05,1970,2050,1900,2050,128249,24747.0,12071642.0
2019-09-06,2050,2665,2005,2350,870020,28368.0,12071642.0
2019-09-09,2485,2925,2330,2670,1196811,32231.0,12071642.0
2019-09-10,2675,2750,2635,2670,163284,32231.0,12071642.0
2019-09-11,2645,3035,2645,2925,673027,35310.0,12071642.0
2019-09-16,2920,3180,2915,2975,444059,35913.0,12071642.0
2019-09-17,2990,3065,2430,2550,923760,30783.0,12071642.0
2019-09-18,2545,2740,2160,2180,1096646,26316.0,12071642.0
2019-09-19,2225,2830,2220,2560,2056078,30903.0,12071642.0
2019-09-20,2575,3100,2560,2940,1491629,35491.0,12071642.0
2019-09-23,2885,2980,2760,2825,299861,34102.0,12071642.0
2019-09-24,2825,2825,2540,2630,398313,31748.0,12071642.0
2019-09-25,2580,2720,2550,2645,208005,31929.0,12071642.0
2019-09-26,2655,2760,2630,2630,156812,31748.0,12071642.0
2019-09-27,2630,2690,2555,2670,68480,32231.0,12071642.0
2019-09-30,2675,2900,2200,2695,435042,32533.0,12071642.0
2019-10-01,2630,2920,2550,2725,356217,32895.0,12071642.0
2019-10-02,2800,2800,2600,2690,128376,32473.0,12071642.0
2019-10-04,2680,3070,2610,3045,773824,36758.0,12071642.0
2019-10-07,3070,3360,2950,3005,535711,36275.0,12071642.0
