에이테크솔루션(071670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-29,4780,4825,4610,4770,12797,47700.0,10000000.0
2016-02-01,4730,4780,4670,4670,12461,46700.0,10000000.0
2016-02-02,4670,4710,4615,4670,10047,46700.0,10000000.0
2016-02-03,4620,4840,4600,4680,12189,46800.0,10000000.0
2016-02-04,4630,4770,4620,4715,10650,47150.0,10000000.0
2016-02-05,4660,4755,4660,4690,12947,46900.0,10000000.0
2016-02-11,4600,4685,4485,4485,36157,44850.0,10000000.0
2016-02-12,4265,4435,4015,4015,111023,40150.0,10000000.0
2016-02-15,4010,4400,4010,4190,56444,41900.0,10000000.0
2016-02-16,4290,4325,4165,4300,33675,43000.0,10000000.0
2016-02-17,4305,4340,4160,4275,22196,42750.0,10000000.0
2016-02-18,4280,4340,4260,4305,23696,43050.0,10000000.0
2016-02-19,4385,4385,4235,4295,14552,42950.0,10000000.0
2016-02-22,4330,4330,4200,4250,25065,42500.0,10000000.0
2016-02-23,4260,4385,4230,4335,34673,43350.0,10000000.0
2016-02-24,4380,4470,4335,4420,25175,44200.0,10000000.0
2016-02-25,4485,4485,4320,4430,15284,44300.0,10000000.0
2016-02-26,4430,4695,4350,4550,90714,45500.0,10000000.0
2016-02-29,4550,4650,4495,4580,20010,45800.0,10000000.0
2016-03-02,4550,4625,4550,4600,18286,46000.0,10000000.0
2016-03-03,4600,4645,4480,4530,22566,45300.0,10000000.0
2016-03-04,4545,4630,4510,4570,29208,45700.0,10000000.0
2016-03-07,4635,4650,4585,4595,20660,45950.0,10000000.0
2016-03-08,4640,4670,4595,4645,16345,46450.0,10000000.0
2016-03-09,4665,4685,4595,4595,15705,45950.0,10000000.0
2016-03-10,4645,4690,4520,4650,19564,46500.0,10000000.0
2016-03-11,4690,4745,4620,4710,10550,47100.0,10000000.0
2016-03-14,4740,4740,4635,4635,8049,46350.0,10000000.0
2016-03-15,4635,4650,4530,4570,15425,45700.0,10000000.0
2016-03-16,4570,4620,4490,4605,20954,46050.0,10000000.0
2016-03-17,4605,4650,4550,4550,10827,45500.0,10000000.0
2016-03-18,4550,4640,4530,4610,12207,46100.0,10000000.0
2016-03-21,4650,4655,4540,4580,16450,45800.0,10000000.0
2016-03-22,4650,4650,4470,4490,44240,44900.0,10000000.0
2016-03-23,4470,4550,4470,4540,25691,45400.0,10000000.0
2016-03-24,4540,4590,4465,4490,22972,44900.0,10000000.0
2016-03-25,4490,4700,4490,4670,36405,46700.0,10000000.0
2016-03-28,4670,4980,4620,4915,80524,49150.0,10000000.0
2016-03-29,4920,4990,4840,4895,29133,48950.0,10000000.0
2016-03-30,4990,4995,4800,4800,23439,48000.0,10000000.0
2016-03-31,4850,4945,4755,4920,30399,49200.0,10000000.0
2016-04-01,4920,4985,4830,4830,7101,48300.0,10000000.0
2016-04-04,4830,4875,4700,4755,30553,47550.0,10000000.0
2016-04-05,4820,4865,4730,4850,8342,48500.0,10000000.0
2016-04-06,4900,5030,4830,5030,45387,50300.0,10000000.0
2016-04-07,5160,5790,5110,5150,419345,51500.0,10000000.0
2016-04-08,5050,5190,4995,5050,70712,50500.0,10000000.0
2016-04-11,5040,5140,5010,5010,24019,50100.0,10000000.0
2016-04-12,5020,5100,4980,5040,14915,50400.0,10000000.0
2016-04-14,5050,5100,4940,4990,29875,49900.0,10000000.0
2016-04-15,5000,5080,4900,5020,19810,50200.0,10000000.0
2016-04-18,5020,5080,4850,4965,25855,49650.0,10000000.0
2016-04-19,4965,5010,4905,4970,14803,49700.0,10000000.0
2016-04-20,4970,5230,4920,5090,50000,50900.0,10000000.0
2016-04-21,5120,5180,5040,5090,25174,50900.0,10000000.0
2016-04-22,5120,5160,5040,5050,11829,50500.0,10000000.0
2016-04-25,5110,5190,5050,5080,18272,50800.0,10000000.0
2016-04-26,5080,5180,5040,5040,16406,50400.0,10000000.0
2016-04-27,5100,5150,5020,5130,21688,51300.0,10000000.0
2016-04-28,5130,5200,5080,5120,21594,51200.0,10000000.0
2016-04-29,5100,5110,4905,5090,24916,50900.0,10000000.0
2016-05-02,5070,5100,4825,4960,61523,49600.0,10000000.0
2016-05-03,4910,5060,4870,5030,14993,50300.0,10000000.0
2016-05-04,4930,5090,4930,4980,21513,49800.0,10000000.0
2016-05-09,4980,5150,4900,5000,24564,50000.0,10000000.0
2016-05-10,5000,5120,4925,5040,16259,50400.0,10000000.0
2016-05-11,5130,5400,5040,5400,64435,54000.0,10000000.0
2016-05-12,5270,5380,5170,5200,90233,52000.0,10000000.0
2016-05-13,5220,5270,5110,5180,39035,51800.0,10000000.0
2016-05-16,5220,5240,4900,5150,39409,51500.0,10000000.0
2016-05-17,5100,5140,4940,4970,45478,49700.0,10000000.0
2016-05-18,4970,5010,4890,4900,52342,49000.0,10000000.0
2016-05-19,4950,4985,4870,4970,19884,49700.0,10000000.0
2016-05-20,4970,4995,4800,4970,17395,49700.0,10000000.0
2016-05-23,5040,5070,4880,4955,20302,49550.0,10000000.0
2016-05-24,4955,4995,4790,4815,38555,48150.0,10000000.0
2016-05-25,4815,4885,4800,4830,12556,48300.0,10000000.0
2016-05-26,4900,4945,4805,4920,6153,49200.0,10000000.0
2016-05-27,4890,4935,4820,4925,8012,49250.0,10000000.0
2016-05-30,5000,5010,4855,4995,16372,49950.0,10000000.0
2016-05-31,4995,4995,4885,4990,17886,49900.0,10000000.0
2016-06-01,5020,5070,4915,5000,9420,50000.0,10000000.0
2016-06-02,4970,5150,4920,4925,14741,49250.0,10000000.0
2016-06-03,4930,5050,4920,5030,10292,50300.0,10000000.0
2016-06-07,5030,5030,4895,4925,26330,49250.0,10000000.0
2016-06-08,4925,5030,4860,4970,10637,49700.0,10000000.0
2016-06-09,5000,5060,4910,4970,16995,49700.0,10000000.0
2016-06-10,4990,5020,4910,5000,8221,50000.0,10000000.0
2016-06-13,4915,4985,4820,4860,32123,48600.0,10000000.0
2016-06-14,4805,4905,4800,4830,12604,48300.0,10000000.0
2016-06-15,4725,4950,4725,4895,9020,48950.0,10000000.0
2016-06-16,4895,4895,4725,4735,16844,47350.0,10000000.0
2016-06-17,4740,4895,4670,4740,16402,47400.0,10000000.0
2016-06-20,4675,4790,4675,4780,7271,47800.0,10000000.0
2016-06-21,4785,4840,4685,4710,12237,47100.0,10000000.0
2016-06-22,4710,4805,4610,4740,21124,47400.0,10000000.0
2016-06-23,4740,4830,4655,4805,5866,48050.0,10000000.0
2016-06-24,4890,4890,4325,4470,40073,44700.0,10000000.0
2016-06-27,4330,4465,4300,4380,38332,43800.0,10000000.0
2016-06-28,4380,4490,4270,4415,25435,44150.0,10000000.0
2016-06-29,4415,4555,4395,4440,15419,44400.0,10000000.0
2016-06-30,4550,4585,4440,4540,12899,45400.0,10000000.0
2016-07-01,4540,4700,4530,4690,27128,46900.0,10000000.0
2016-07-04,4710,4785,4630,4750,14907,47500.0,10000000.0
2016-07-05,4780,4780,4620,4705,5152,47050.0,10000000.0
2016-07-06,4750,4750,4370,4615,30219,46150.0,10000000.0
2016-07-07,4655,4665,4505,4595,15294,45950.0,10000000.0
2016-07-08,4595,4695,4545,4635,8666,46350.0,10000000.0
2016-07-11,4635,4715,4550,4650,8973,46500.0,10000000.0
2016-07-12,4700,4700,4590,4660,13154,46600.0,10000000.0
2016-07-13,4705,4765,4590,4635,21426,46350.0,10000000.0
2016-07-14,4635,4745,4600,4660,10380,46600.0,10000000.0
2016-07-15,4710,4745,4660,4680,10812,46800.0,10000000.0
2016-07-18,4640,4760,4640,4745,11424,47450.0,10000000.0
2016-07-19,4765,4795,4700,4750,8185,47500.0,10000000.0
2016-07-20,4750,4795,4680,4735,5174,47350.0,10000000.0
2016-07-21,4720,4760,4700,4705,6412,47050.0,10000000.0
2016-07-22,4790,6110,4720,6110,4275013,61100.0,10000000.0
2016-07-25,5650,5750,5510,5650,1368646,56500.0,10000000.0
2016-07-26,5700,5850,5550,5760,946121,57600.0,10000000.0
2016-07-27,5780,5890,5400,5400,659022,54000.0,10000000.0
2016-07-28,5500,5930,5470,5560,1018563,55600.0,10000000.0
2016-07-29,5580,5610,5400,5470,209633,54700.0,10000000.0
2016-08-01,5450,5800,5440,5510,265142,55100.0,10000000.0
2016-08-02,5460,5620,5270,5380,206980,53800.0,10000000.0
2016-08-03,5380,5380,5210,5300,105580,53000.0,10000000.0
2016-08-04,5480,6890,5430,6890,1494434,68900.0,10000000.0
2016-08-05,8270,8950,8030,8950,10703663,89500.0,10000000.0
2016-08-08,9110,10500,9000,9400,6448262,94000.0,10000000.0
2016-08-09,9280,9280,8480,8590,1501323,85900.0,10000000.0
2016-08-10,8530,9070,8110,8350,1852203,83500.0,10000000.0
2016-08-11,8220,8680,8100,8300,748374,83000.0,10000000.0
2016-08-12,8320,8880,8200,8500,1117682,85000.0,10000000.0
2016-08-16,8420,8460,7670,7800,664852,78000.0,10000000.0
2016-08-17,7770,8340,7430,7730,1438466,77300.0,10000000.0
2016-08-18,7820,8650,7700,8080,1428076,80800.0,10000000.0
2016-08-19,8190,8190,7830,8110,353349,81100.0,10000000.0
2016-08-22,8150,8420,8000,8350,488156,83500.0,10000000.0
2016-08-23,8460,8460,8120,8350,285173,83500.0,10000000.0
2016-08-24,8350,9240,8060,8580,3004416,85800.0,10000000.0
2016-08-25,8950,9380,8250,8300,1610234,83000.0,10000000.0
2016-08-26,8500,8630,7850,7900,415754,79000.0,10000000.0
2016-08-29,7990,8240,7600,7950,435216,79500.0,10000000.0
2016-08-30,9020,9150,8140,8250,1368907,82500.0,10000000.0
2016-08-31,8030,8200,7800,8160,512729,81600.0,10000000.0
2016-09-01,8490,8840,8240,8320,1146087,83200.0,10000000.0
2016-09-02,8330,8470,8240,8400,354152,84000.0,10000000.0
2016-09-05,8440,8440,8150,8150,236178,81500.0,10000000.0
2016-09-06,8000,8500,7920,8500,443260,85000.0,10000000.0
2016-09-07,8420,8470,8120,8140,231332,81400.0,10000000.0
2016-09-08,8090,8170,7520,7550,329939,75500.0,10000000.0
2016-09-09,7590,7740,7320,7510,147623,75100.0,10000000.0
2016-09-12,7250,7340,7040,7040,163424,70400.0,10000000.0
2016-09-13,7180,8290,7180,7970,424855,79700.0,10000000.0
2016-09-19,7850,7980,7600,7920,213960,79200.0,10000000.0
2016-09-20,7850,8040,7710,7920,122056,79200.0,10000000.0
2016-09-21,8050,8760,7950,8160,1121283,81600.0,10000000.0
2016-09-22,8260,8320,7840,7900,260343,79000.0,10000000.0
2016-09-23,7900,7900,7550,7610,247589,76100.0,10000000.0
2016-09-26,7550,7770,7470,7590,92942,75900.0,10000000.0
2016-09-27,7540,7590,7390,7420,154215,74200.0,10000000.0
2016-09-28,7550,7760,7380,7500,198731,75000.0,10000000.0
2016-09-29,7600,7840,7470,7710,139809,77100.0,10000000.0
2016-09-30,7680,7830,7550,7710,109104,77100.0,10000000.0
2016-10-04,7750,8050,7640,7950,160088,79500.0,10000000.0
2016-10-05,7970,8020,7810,7850,103520,78500.0,10000000.0
2016-10-06,7870,10200,7850,10200,6173958,102000.0,10000000.0
2016-10-07,10000,10350,9220,9400,2496546,94000.0,10000000.0
2016-10-10,9540,9970,9000,9160,1666767,91600.0,10000000.0
2016-10-11,9350,11200,9280,9950,6848988,99500.0,10000000.0
2016-10-12,9900,10300,9230,9310,1306758,93100.0,10000000.0
2016-10-13,9260,9620,9010,9010,606014,90100.0,10000000.0
2016-10-14,9080,11450,9010,10000,5392778,100000.0,10000000.0
2016-10-17,9920,9930,9490,9580,691641,95800.0,10000000.0
2016-10-18,9750,11850,9740,11500,6500631,115000.0,10000000.0
2016-10-19,11200,12100,10900,11900,2477549,119000.0,10000000.0
2016-10-20,12000,12200,10950,11000,1720879,110000.0,10000000.0
2016-10-21,11250,11500,10750,11000,1020207,110000.0,10000000.0
2016-10-24,11200,11300,10250,10600,1259323,106000.0,10000000.0
2016-10-25,10600,11150,10350,11100,1148862,111000.0,10000000.0
2016-10-26,11000,11200,10300,10900,809837,109000.0,10000000.0
2016-10-27,11050,11800,10650,10650,1757433,106500.0,10000000.0
2016-10-28,10600,10850,10100,10350,643256,103500.0,10000000.0
2016-10-31,10400,10450,9740,9740,399552,97400.0,10000000.0
2016-11-01,9570,10000,9450,9450,322285,94500.0,10000000.0
2016-11-02,9340,9590,8860,8880,335239,88800.0,10000000.0
2016-11-03,8900,9440,8900,9160,241191,91600.0,10000000.0
2016-11-04,9180,9520,8950,9420,169063,94200.0,10000000.0
2016-11-07,9520,9920,9490,9620,243482,96200.0,10000000.0
2016-11-08,9720,9790,9270,9320,169996,93200.0,10000000.0
2016-11-09,9300,9350,8060,8500,479221,85000.0,10000000.0
2016-11-10,8750,9130,8660,9130,171643,91300.0,10000000.0
2016-11-11,9210,10400,9210,9380,1306102,93800.0,10000000.0
2016-11-14,9320,9740,9260,9440,240799,94400.0,10000000.0
2016-11-15,11700,11850,10150,10500,3042943,105000.0,10000000.0
2016-11-16,10450,10700,10200,10400,604014,104000.0,10000000.0
2016-11-17,10400,10450,9960,10000,297427,100000.0,10000000.0
2016-11-18,10000,10000,9560,9570,286753,95700.0,10000000.0
2016-11-21,9660,9740,9210,9570,160551,95700.0,10000000.0
2016-11-22,9580,9820,9400,9650,244567,96500.0,10000000.0
2016-11-23,9700,9720,9350,9350,223642,93500.0,10000000.0
2016-11-24,9410,9490,8970,9030,112057,90300.0,10000000.0
2016-11-25,9030,9400,9030,9290,84207,92900.0,10000000.0
2016-11-28,9420,9790,9230,9510,283708,95100.0,10000000.0
2016-11-29,9300,9540,8980,9200,198493,92000.0,10000000.0
2016-11-30,9250,9250,9000,9010,81238,90100.0,10000000.0
2016-12-01,9010,9120,8680,8800,93493,88000.0,10000000.0
2016-12-02,8800,8860,8610,8620,72253,86200.0,10000000.0
2016-12-05,8450,8610,8270,8290,114076,82900.0,10000000.0
2016-12-06,8250,8750,8250,8660,102169,86600.0,10000000.0
2016-12-07,8640,8740,8450,8590,59593,85900.0,10000000.0
2016-12-08,8680,9160,8570,8830,143112,88300.0,10000000.0
2016-12-09,8850,9050,8830,8890,47389,88900.0,10000000.0
2016-12-12,9060,9090,8880,8940,54868,89400.0,10000000.0
2016-12-13,8990,9080,8800,9000,83040,90000.0,10000000.0
2016-12-14,9080,9200,8930,9050,71586,90500.0,10000000.0
2016-12-15,9000,9260,8980,9220,103837,92200.0,10000000.0
2016-12-16,9230,9380,9120,9300,78804,93000.0,10000000.0
2016-12-19,9290,9430,9130,9340,100359,93400.0,10000000.0
2016-12-20,9420,10200,9420,9650,883220,96500.0,10000000.0
2016-12-21,9710,9900,9520,9800,201423,98000.0,10000000.0
2016-12-22,9950,9950,9570,9580,135395,95800.0,10000000.0
2016-12-23,9660,9810,9530,9730,122359,97300.0,10000000.0
2016-12-26,9840,9870,9710,9800,119880,98000.0,10000000.0
2016-12-27,9800,10150,9760,9850,209641,98500.0,10000000.0
2016-12-28,9930,9950,9820,9870,78603,98700.0,10000000.0
2016-12-29,9850,10500,9700,10450,506852,104500.0,10000000.0
2017-01-02,10450,10550,10200,10500,229716,105000.0,10000000.0
2017-01-03,10450,10600,10200,10400,218906,104000.0,10000000.0
2017-01-04,10750,10850,10100,10100,415973,101000.0,10000000.0
2017-01-05,10150,10600,10150,10450,376231,104500.0,10000000.0
2017-01-06,10500,10500,10150,10200,202806,102000.0,10000000.0
2017-01-09,10250,10450,9990,10000,233946,100000.0,10000000.0
2017-01-10,9980,9990,9620,9680,219914,96800.0,10000000.0
2017-01-11,9730,9800,9590,9630,121243,96300.0,10000000.0
2017-01-12,9730,9730,9250,9380,163602,93800.0,10000000.0
2017-01-13,9320,9430,9160,9210,130897,92100.0,10000000.0
2017-01-16,9210,9250,8840,8850,132283,88500.0,10000000.0
2017-01-17,8850,9100,8850,8880,56811,88800.0,10000000.0
2017-01-18,8910,9060,8800,8810,37771,88100.0,10000000.0
2017-01-19,9240,10150,9090,9160,790700,91600.0,10000000.0
2017-01-20,9160,9200,8810,8860,123282,88600.0,10000000.0
2017-01-23,8850,8890,8470,8490,119622,84900.0,10000000.0
2017-01-24,8350,8740,8350,8710,71327,87100.0,10000000.0
2017-01-25,8700,8770,8460,8540,50293,85400.0,10000000.0
2017-01-26,8560,8890,8560,8720,65868,87200.0,10000000.0
2017-01-31,8710,8800,8550,8770,48195,87700.0,10000000.0
2017-02-01,8790,9120,8790,8990,102460,89900.0,10000000.0
2017-02-02,9160,9160,8860,8930,102572,89300.0,10000000.0
2017-02-03,8930,8930,8520,8540,81859,85400.0,10000000.0
2017-02-06,8560,9390,8370,8970,210075,89700.0,10000000.0
2017-02-07,8960,8970,8710,8770,41270,87700.0,10000000.0
2017-02-08,8770,8950,8690,8820,46874,88200.0,10000000.0
2017-02-09,8810,9060,8750,9020,71775,90200.0,10000000.0
2017-02-10,9020,9070,8860,8870,61969,88700.0,10000000.0
2017-02-13,8870,8990,8710,8830,31403,88300.0,10000000.0
2017-02-14,8910,8980,8840,8850,47164,88500.0,10000000.0
2017-02-15,8870,8950,8700,8850,34133,88500.0,10000000.0
2017-02-16,8810,8960,8730,8930,60921,89300.0,10000000.0
2017-02-17,8730,8980,8670,8980,93477,89800.0,10000000.0
2017-02-20,9720,11000,9420,9870,4938385,98700.0,10000000.0
2017-02-21,9720,9800,9260,9290,819342,92900.0,10000000.0
2017-02-22,9340,9430,9170,9210,270653,92100.0,10000000.0
2017-02-23,9150,9270,8980,9030,214867,90300.0,10000000.0
2017-02-24,8950,9230,8910,8910,170850,89100.0,10000000.0
2017-02-27,9000,9000,8790,8790,101072,87900.0,10000000.0
2017-02-28,8710,8870,8590,8870,127623,88700.0,10000000.0
2017-03-02,8920,8920,8680,8700,73120,87000.0,10000000.0
2017-03-03,8650,8780,8020,8420,152810,84200.0,10000000.0
2017-03-06,8320,8530,8120,8400,58229,84000.0,10000000.0
2017-03-07,8400,8590,8330,8450,68985,84500.0,10000000.0
2017-03-08,8450,8580,8360,8490,58848,84900.0,10000000.0
2017-03-09,8500,8560,8400,8440,71873,84400.0,10000000.0
2017-03-10,8450,8530,8090,8450,86609,84500.0,10000000.0
2017-03-13,8560,8840,8530,8560,114840,85600.0,10000000.0
2017-03-14,8730,9130,8700,8800,263961,88000.0,10000000.0
2017-03-15,8810,9000,8600,8920,126291,89200.0,10000000.0
2017-03-16,9040,9500,9040,9160,689170,91600.0,10000000.0
2017-03-17,9160,9230,8990,9050,156222,90500.0,10000000.0
2017-03-20,9060,9130,8990,9030,73490,90300.0,10000000.0
2017-03-21,9050,9110,8830,8830,78370,88300.0,10000000.0
2017-03-22,8760,8890,8560,8560,116382,85600.0,10000000.0
2017-03-23,8570,8850,8560,8690,110782,86900.0,10000000.0
2017-03-24,8750,9050,8620,8720,145056,87200.0,10000000.0
2017-03-27,8690,8770,8520,8550,72611,85500.0,10000000.0
2017-03-28,8600,8680,8500,8640,53346,86400.0,10000000.0
2017-03-29,8700,8710,8530,8600,69696,86000.0,10000000.0
2017-03-30,8600,8630,8440,8440,71155,84400.0,10000000.0
2017-03-31,8450,8570,8420,8500,40559,85000.0,10000000.0
2017-04-03,8500,8550,8410,8470,55926,84700.0,10000000.0
2017-04-04,8450,8590,8450,8520,49200,85200.0,10000000.0
2017-04-05,8590,8690,8510,8560,81427,85600.0,10000000.0
2017-04-06,8590,8640,8440,8560,64471,85600.0,10000000.0
2017-04-07,8600,8600,8490,8570,48098,85700.0,10000000.0
2017-04-10,8650,8650,8360,8400,92295,84000.0,10000000.0
2017-04-11,9400,10200,8910,9150,5492910,91500.0,10000000.0
2017-04-12,9020,9210,8660,8690,587091,86900.0,10000000.0
2017-04-13,8800,8800,8500,8500,267224,85000.0,10000000.0
2017-04-14,8410,8620,8370,8370,202902,83700.0,10000000.0
2017-04-17,8500,8740,8380,8500,145064,85000.0,10000000.0
2017-04-18,8510,8580,8460,8540,110280,85400.0,10000000.0
2017-04-19,8600,8600,8420,8440,90893,84400.0,10000000.0
2017-04-20,8470,8490,8370,8390,102992,83900.0,10000000.0
2017-04-21,8430,8520,8370,8380,51071,83800.0,10000000.0
2017-04-24,8380,8430,8220,8220,98779,82200.0,10000000.0
2017-04-25,8230,8320,8230,8250,55618,82500.0,10000000.0
2017-04-26,8260,8580,8250,8580,126508,85800.0,10000000.0
2017-04-27,8500,8530,8320,8320,82609,83200.0,10000000.0
2017-04-28,8460,8460,8300,8340,55290,83400.0,10000000.0
2017-05-02,8630,8660,8320,8330,189526,83300.0,10000000.0
2017-05-04,8260,8390,8260,8350,49994,83500.0,10000000.0
2017-05-08,8440,8440,8280,8350,42855,83500.0,10000000.0
2017-05-10,8390,8390,8300,8330,44403,83300.0,10000000.0
2017-05-11,8340,8370,8300,8340,48029,83400.0,10000000.0
2017-05-12,8340,8430,8310,8370,52782,83700.0,10000000.0
2017-05-15,8370,8380,8270,8330,49758,83300.0,10000000.0
2017-05-16,8300,8410,8200,8290,70318,82900.0,10000000.0
2017-05-17,8250,8250,8170,8210,42699,82100.0,10000000.0
2017-05-18,8130,8250,8070,8130,35378,81300.0,10000000.0
2017-05-19,8190,8190,8050,8130,30440,81300.0,10000000.0
2017-05-22,8190,8500,8190,8440,146797,84400.0,10000000.0
2017-05-23,8450,8450,8290,8320,45695,83200.0,10000000.0
2017-05-24,8320,8390,8190,8250,45934,82500.0,10000000.0
2017-05-25,8250,8290,8180,8180,35290,81800.0,10000000.0
2017-05-26,8180,8270,8170,8190,21732,81900.0,10000000.0
2017-05-29,8280,8280,8130,8140,30294,81400.0,10000000.0
2017-05-30,8150,8210,8140,8160,27900,81600.0,10000000.0
2017-05-31,8160,8200,8090,8100,47359,81000.0,10000000.0
2017-06-01,8130,8160,8060,8070,35178,80700.0,10000000.0
2017-06-02,8200,8200,8090,8170,32710,81700.0,10000000.0
2017-06-05,8210,8210,8120,8140,22194,81400.0,10000000.0
2017-06-07,8170,8170,8020,8060,40805,80600.0,10000000.0
2017-06-08,8020,8100,7940,8000,49528,80000.0,10000000.0
2017-06-09,8020,8080,7900,8000,35532,80000.0,10000000.0
2017-06-12,8080,8470,8080,8250,255343,82500.0,10000000.0
2017-06-13,8290,8310,8200,8270,43482,82700.0,10000000.0
2017-06-14,8300,8310,8170,8180,66055,81800.0,10000000.0
2017-06-15,8110,8270,8110,8180,42250,81800.0,10000000.0
2017-06-16,8180,8470,8140,8460,146695,84600.0,10000000.0
2017-06-19,8500,8530,8380,8430,72819,84300.0,10000000.0
2017-06-20,8450,8460,8160,8220,56435,82200.0,10000000.0
2017-06-21,8220,8220,8000,8050,66680,80500.0,10000000.0
2017-06-22,8050,8110,7940,8000,49900,80000.0,10000000.0
2017-06-23,8010,8200,7980,8090,77491,80900.0,10000000.0
2017-06-26,8090,8500,8030,8160,223797,81600.0,10000000.0
2017-06-27,8310,8310,8090,8100,47947,81000.0,10000000.0
2017-06-28,8150,8150,8050,8070,37476,80700.0,10000000.0
2017-06-29,8140,8190,8000,8100,39376,81000.0,10000000.0
2017-06-30,8060,8110,7960,8080,38403,80800.0,10000000.0
2017-07-03,8050,8230,8000,8000,36970,80000.0,10000000.0
2017-07-04,8000,8030,7840,7880,52078,78800.0,10000000.0
2017-07-05,7880,7970,7850,7950,27920,79500.0,10000000.0
2017-07-06,7950,7990,7820,7820,20471,78200.0,10000000.0
2017-07-07,7720,7890,7720,7860,26769,78600.0,10000000.0
2017-07-10,7860,7890,7660,7700,43160,77000.0,10000000.0
2017-07-11,7640,7830,7510,7700,21215,77000.0,10000000.0
2017-07-12,7700,7740,7610,7630,19899,76300.0,10000000.0
2017-07-13,7480,7620,7390,7570,70226,75700.0,10000000.0
2017-07-14,7570,7650,7310,7350,31974,73500.0,10000000.0
2017-07-17,7400,7500,7330,7460,28044,74600.0,10000000.0
2017-07-18,7420,7560,7420,7490,20808,74900.0,10000000.0
2017-07-19,7490,7580,7490,7570,21594,75700.0,10000000.0
2017-07-20,7590,7660,7500,7520,21134,75200.0,10000000.0
2017-07-21,7560,7560,7410,7480,18500,74800.0,10000000.0
2017-07-24,7420,7550,7410,7410,13785,74100.0,10000000.0
2017-07-25,7380,8110,7380,7610,251316,76100.0,10000000.0
2017-07-26,7620,7620,7490,7570,29406,75700.0,10000000.0
2017-07-27,7500,7600,7360,7430,45460,74300.0,10000000.0
2017-07-28,7440,7590,7120,7130,89347,71300.0,10000000.0
2017-07-31,7050,7170,6990,7060,23714,70600.0,10000000.0
2017-08-01,7030,7250,7030,7220,20109,72200.0,10000000.0
2017-08-02,7190,7310,7160,7260,14302,72600.0,10000000.0
2017-08-03,7340,7340,7080,7150,19603,71500.0,10000000.0
2017-08-04,7150,7230,7060,7100,16703,71000.0,10000000.0
2017-08-07,7100,7250,7100,7170,13251,71700.0,10000000.0
2017-08-08,7170,7220,7000,7110,19229,71100.0,10000000.0
2017-08-09,7080,7110,6880,6940,46783,69400.0,10000000.0
2017-08-10,6860,6950,6620,6820,38616,68200.0,10000000.0
2017-08-11,6800,6800,6590,6650,42995,66500.0,10000000.0
2017-08-14,6660,6710,6560,6670,14448,66700.0,10000000.0
2017-08-16,6680,6700,6500,6500,37580,65000.0,10000000.0
2017-08-17,6560,6560,6420,6510,15890,65100.0,10000000.0
2017-08-18,6480,6650,6420,6640,17581,66400.0,10000000.0
2017-08-21,6710,6780,6640,6740,13291,67400.0,10000000.0
2017-08-22,6700,6800,6700,6780,12343,67800.0,10000000.0
2017-08-23,6780,6830,6710,6830,23501,68300.0,10000000.0
2017-08-24,6830,6840,6750,6840,16599,68400.0,10000000.0
2017-08-25,6870,7300,6780,6830,147378,68300.0,10000000.0
2017-08-28,6830,6890,6680,6770,33799,67700.0,10000000.0
2017-08-29,6750,6830,6580,6640,21922,66400.0,10000000.0
2017-08-30,6640,6750,6620,6620,24240,66200.0,10000000.0
2017-08-31,6640,6700,6600,6650,14580,66500.0,10000000.0
2017-09-01,6650,8640,6650,8640,1851555,86400.0,10000000.0
2017-09-04,9060,9870,8680,8890,5516983,88900.0,10000000.0
2017-09-05,8940,9300,8520,9050,1693581,90500.0,10000000.0
2017-09-06,9070,9130,8700,8780,681342,87800.0,10000000.0
2017-09-07,8720,8950,8360,8490,680551,84900.0,10000000.0
2017-09-08,8650,10950,8650,10100,9291504,101000.0,10000000.0
2017-09-11,10550,11100,10250,10350,2597307,103500.0,10000000.0
2017-09-12,10350,10450,9960,10150,896869,101500.0,10000000.0
2017-09-13,10150,10650,9980,10600,1203401,106000.0,10000000.0
2017-09-14,10450,11300,10200,11300,1362602,113000.0,10000000.0
2017-09-15,11700,11950,10550,10550,1509479,105500.0,10000000.0
2017-09-18,10550,10700,10150,10500,686398,105000.0,10000000.0
2017-09-19,10850,11150,10100,10100,1024279,101000.0,10000000.0
2017-09-20,10250,10250,9600,9680,712230,96800.0,10000000.0
2017-09-21,9680,9760,9370,9740,433926,97400.0,10000000.0
2017-09-22,9700,9740,9140,9170,383954,91700.0,10000000.0
2017-09-25,9080,9310,8850,9190,341745,91900.0,10000000.0
2017-09-26,9000,9700,8250,8260,1129102,82600.0,10000000.0
2017-09-27,8480,8650,8220,8380,243682,83800.0,10000000.0
2017-09-28,8400,8570,8280,8320,127706,83200.0,10000000.0
2017-09-29,8300,8440,8250,8440,163657,84400.0,10000000.0
2017-10-10,8600,8680,8330,8400,189398,84000.0,10000000.0
2017-10-11,8630,8880,8460,8850,564433,88500.0,10000000.0
2017-10-12,8910,8920,8680,8850,211169,88500.0,10000000.0
2017-10-13,8890,11500,8880,11500,6722496,115000.0,10000000.0
2017-10-16,12300,12400,11000,11750,3367738,117500.0,10000000.0
2017-10-17,11800,13650,11400,11950,7332589,119500.0,10000000.0
2017-10-18,11800,11850,10750,11050,1559906,110500.0,10000000.0
2017-10-19,10950,12000,10750,11950,2128374,119500.0,10000000.0
