플랜티넷(075130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-02-15,15750,15750,15300,15300,85980,137088.0,8960000.0
2007-02-16,15600,15800,15350,15800,47653,141568.0,8960000.0
2007-02-20,15900,16150,15600,15900,59453,142464.0,8960000.0
2007-02-21,16000,16150,15700,16050,61594,143808.0,8960000.0
2007-02-22,16200,16300,15750,15900,53330,142464.0,8960000.0
2007-02-23,15900,15950,15400,15500,56530,138880.0,8960000.0
2007-02-26,15200,15650,15100,15450,38916,138432.0,8960000.0
2007-02-27,15600,15650,15300,15300,35912,137088.0,8960000.0
2007-02-28,14500,14800,14400,14600,86703,130816.0,8960000.0
2007-03-02,14500,14900,14500,14550,47377,130368.0,8960000.0
2007-03-05,14350,14750,14050,14050,69367,125888.0,8960000.0
2007-03-06,13900,14300,13850,14250,50833,127680.0,8960000.0
2007-03-07,14500,14500,14250,14250,41699,127680.0,8960000.0
2007-03-08,14250,14850,14200,14800,83064,132608.0,8960000.0
2007-03-09,14950,14950,14350,14450,28420,129472.0,8960000.0
2007-03-12,14450,14700,14450,14650,465069,131264.0,8960000.0
2007-03-13,15400,16450,15350,15650,248864,140224.0,8960000.0
2007-03-14,15150,15550,15000,15100,79150,135296.0,8960000.0
2007-03-15,15600,16000,15250,15300,124159,137088.0,8960000.0
2007-03-16,15350,16150,15300,15900,123963,142464.0,8960000.0
2007-03-19,15900,16250,15800,16100,77353,144256.0,8960000.0
2007-03-20,16200,16300,15950,16200,65023,145152.0,8960000.0
2007-03-21,16100,16200,15300,15300,148305,137088.0,8960000.0
2007-03-22,15350,15500,15000,15250,121690,136640.0,8960000.0
2007-03-23,15200,15850,15200,15800,86023,141568.0,8960000.0
2007-03-26,15900,16400,15900,16000,118630,143360.0,8960000.0
2007-03-27,16300,16350,15800,16150,79011,144704.0,8960000.0
2007-03-28,15850,16100,15350,15400,70212,137984.0,8960000.0
2007-03-29,15450,15800,15250,15600,51782,139776.0,8960000.0
2007-03-30,15600,16100,15600,16100,70971,144256.0,8960000.0
2007-04-02,16150,16150,15650,15900,62422,142464.0,8960000.0
2007-04-03,15700,15900,15600,15650,60179,140224.0,8960000.0
2007-04-04,15800,15850,15550,15700,44872,140672.0,8960000.0
2007-04-05,15750,15850,15250,15250,100582,136640.0,8960000.0
2007-04-06,15450,15550,15300,15300,37794,137088.0,8960000.0
2007-04-09,15300,15500,15100,15300,72801,137088.0,8960000.0
2007-04-10,15250,16500,15100,15900,324773,142464.0,8960000.0
2007-04-11,15950,16100,15600,15850,116589,142016.0,8960000.0
2007-04-12,15900,16700,15750,16350,221697,146496.0,8960000.0
2007-04-13,16400,16900,16250,16800,207743,150528.0,8960000.0
2007-04-16,17100,17100,16600,16750,137308,150080.0,8960000.0
2007-04-17,17000,17000,16300,16450,116144,147392.0,8960000.0
2007-04-18,16250,16800,16250,16550,114155,148288.0,8960000.0
2007-04-19,16550,16650,16250,16350,67509,146496.0,8960000.0
2007-04-20,16150,17150,16150,17050,145653,152768.0,8960000.0
2007-04-23,17250,17350,16900,17050,120360,152768.0,8960000.0
2007-04-24,17050,19600,16500,17350,1218454,155456.0,8960000.0
2007-04-25,17450,17750,15900,16250,293137,145600.0,8960000.0
2007-04-26,16350,16550,15650,15650,139572,140224.0,8960000.0
2007-04-27,15600,16250,15600,16050,86590,143808.0,8960000.0
2007-04-30,15900,16100,15750,16000,39117,143360.0,8960000.0
2007-05-02,15950,16250,15850,16000,70970,143360.0,8960000.0
2007-05-03,16050,16200,15650,15950,85438,142912.0,8960000.0
2007-05-04,15000,15000,13650,13650,538826,122304.0,8960000.0
2007-05-07,13700,13850,13250,13700,158111,122752.0,8960000.0
2007-05-08,13650,13950,13600,13700,93861,122752.0,8960000.0
2007-05-09,13650,13750,13200,13200,92642,118272.0,8960000.0
2007-05-10,13300,13350,12450,12450,184025,111552.0,8960000.0
2007-05-11,12450,12950,12450,12600,90065,112896.0,8960000.0
2007-05-14,12800,12850,12450,12450,80383,111552.0,8960000.0
2007-05-15,12500,12550,11900,11900,127262,106624.0,8960000.0
2007-05-16,11800,12100,11650,12100,92466,108416.0,8960000.0
2007-05-17,12100,12200,11650,11650,123814,104384.0,8960000.0
2007-05-18,11650,11800,11100,11200,188364,100352.0,8960000.0
2007-05-21,11300,11500,11000,11100,86446,99456.0,8960000.0
2007-05-22,11200,11650,11150,11600,131196,103936.0,8960000.0
2007-05-23,11650,11800,11500,11700,94207,104832.0,8960000.0
2007-05-25,11600,11750,11400,11600,53355,103936.0,8960000.0
2007-05-28,11600,12400,11600,12200,134949,109312.0,8960000.0
2007-05-29,12400,12400,11800,11950,71177,107072.0,8960000.0
2007-05-30,12000,12000,11400,11950,111571,107072.0,8960000.0
2007-05-31,12250,12300,11900,12050,66637,107968.0,8960000.0
2007-06-01,12050,12200,11600,11600,114328,103936.0,8960000.0
2007-06-04,11700,11700,11000,11000,153742,98560.0,8960000.0
2007-06-05,11200,11500,11150,11350,89021,101696.0,8960000.0
2007-06-07,11300,11800,11100,11650,80801,104384.0,8960000.0
2007-06-08,11450,11850,11400,11650,60539,104384.0,8960000.0
2007-06-11,11850,12400,11600,12000,177229,107520.0,8960000.0
2007-06-12,12300,12300,11800,11900,76218,106624.0,8960000.0
2007-06-13,12000,12150,11700,12050,133039,107968.0,8960000.0
2007-06-14,12250,12300,12100,12150,164920,108864.0,8960000.0
2007-06-15,12200,12900,12200,12550,177516,112448.0,8960000.0
2007-06-18,12800,12800,12350,12400,115982,111104.0,8960000.0
2007-06-19,12500,12600,12200,12500,108565,112000.0,8960000.0
2007-06-20,12500,12700,12050,12050,95986,107968.0,8960000.0
2007-06-21,12000,12400,12000,12250,69272,109760.0,8960000.0
2007-06-22,12400,13150,12400,12900,261427,115584.0,8960000.0
2007-06-25,12900,13000,12350,12350,80498,110656.0,8960000.0
2007-06-26,12350,12500,11700,11800,101856,105728.0,8960000.0
2007-06-27,11900,11950,11250,11300,82712,101248.0,8960000.0
2007-06-28,11400,11650,11250,11650,53069,104384.0,8960000.0
2007-06-29,11650,11750,11350,11550,51278,103488.0,8960000.0
2007-07-02,11700,11850,11550,11750,61683,105280.0,8960000.0
2007-07-03,11850,11850,11450,11550,73136,103488.0,8960000.0
2007-07-04,11550,11700,11300,11350,112483,101696.0,8960000.0
2007-07-05,11450,11600,11300,11350,104904,101696.0,8960000.0
2007-07-06,11500,11600,11300,11350,63575,101696.0,8960000.0
2007-07-09,11500,11850,11400,11650,81468,104384.0,8960000.0
2007-07-10,11650,11800,11500,11700,59198,104832.0,8960000.0
2007-07-11,11600,11750,11500,11600,62981,103936.0,8960000.0
2007-07-12,11600,11750,11300,11300,98656,101248.0,8960000.0
2007-07-13,11400,11600,11200,11300,77339,101248.0,8960000.0
2007-07-16,11350,11400,11100,11150,73281,99904.0,8960000.0
2007-07-18,11200,11350,11150,11150,44178,99904.0,8960000.0
2007-07-19,11250,11300,11050,11150,75171,99904.0,8960000.0
2007-07-20,11200,11300,11100,11200,41565,100352.0,8960000.0
2007-07-23,11200,11350,11150,11250,61091,100800.0,8960000.0
2007-07-24,11300,11350,9950,10200,226966,91392.0,8960000.0
2007-07-25,10150,10300,9870,9900,153407,88704.0,8960000.0
2007-07-26,9950,10400,9910,10100,90192,90496.0,8960000.0
2007-07-27,9950,10000,9760,9800,112297,87808.0,8960000.0
2007-07-30,9680,9900,9680,9730,57481,87181.0,8960000.0
2007-07-31,9800,9950,9750,9900,33033,88704.0,8960000.0
2007-08-01,9900,9900,9620,9620,72215,86195.0,8960000.0
2007-08-02,9740,9830,9300,9570,65520,85747.0,8960000.0
2007-08-03,9400,9590,8850,8950,196495,80192.0,8960000.0
2007-08-06,8700,9320,8700,9170,78224,82163.0,8960000.0
2007-08-07,9050,9170,8900,8990,69458,80550.0,8960000.0
2007-08-08,8920,9130,8900,9000,47013,80640.0,8960000.0
2007-08-09,9000,9050,8810,8890,62974,79654.0,8960000.0
2007-08-10,8740,8840,8600,8650,64962,77504.0,8960000.0
2007-08-13,8730,8750,8500,8500,41150,76160.0,8960000.0
2007-08-14,8380,8580,7990,8150,92274,73024.0,8960000.0
2007-08-16,7790,7790,7060,7100,82259,63616.0,8960000.0
2007-08-17,6850,7420,6850,7330,141577,65677.0,8960000.0
2007-08-20,7440,8140,7440,7840,78134,70246.0,8960000.0
2007-08-21,7800,8100,7740,7880,42230,70605.0,8960000.0
2007-08-22,7850,8440,7850,8140,66280,72934.0,8960000.0
2007-08-23,8230,8380,8220,8230,38005,73741.0,8960000.0
2007-08-24,8190,8500,8090,8390,54894,75174.0,8960000.0
2007-08-27,8410,8490,8150,8180,49219,73293.0,8960000.0
2007-08-28,8390,8390,8190,8260,43739,74010.0,8960000.0
2007-08-29,8000,8110,7970,8080,29293,72397.0,8960000.0
2007-08-30,8220,8250,8080,8080,26847,72397.0,8960000.0
2007-08-31,8170,8170,8030,8120,31330,72755.0,8960000.0
2007-09-03,8180,8180,7930,7950,35502,71232.0,8960000.0
2007-09-04,7900,8000,7760,7800,18114,69888.0,8960000.0
2007-09-05,7840,7960,7560,7610,68457,68186.0,8960000.0
2007-09-06,7610,8750,7610,8100,595481,72576.0,8960000.0
2007-09-07,8120,8190,7930,8030,107349,71949.0,8960000.0
2007-09-10,7800,7940,7620,7940,61074,71142.0,8960000.0
2007-09-11,7900,8200,7900,8100,59727,72576.0,8960000.0
2007-09-12,8110,8300,7940,8080,73615,72397.0,8960000.0
2007-09-13,8060,8140,7900,7950,46937,71232.0,8960000.0
2007-09-14,7960,8060,7900,7910,31107,70874.0,8960000.0
2007-09-17,7910,7990,7780,7810,38701,69978.0,8960000.0
2007-09-18,7710,7900,7610,7770,41366,69619.0,8960000.0
2007-09-19,8000,8000,7470,7470,55678,66931.0,8960000.0
2007-09-20,7450,7600,7360,7520,46879,67379.0,8960000.0
2007-09-21,7350,7790,7350,7740,59193,69350.0,8960000.0
2007-09-27,7850,7900,7630,7790,30149,69798.0,8960000.0
2007-09-28,7720,8100,7590,8100,82076,72576.0,8960000.0
2007-10-01,8100,8520,8080,8500,124559,76160.0,8960000.0
2007-10-02,8550,9210,8550,9130,409514,81805.0,8960000.0
2007-10-04,9250,9300,8700,8810,107321,78938.0,8960000.0
2007-10-05,8930,9140,8650,8980,63296,80461.0,8960000.0
2007-10-08,9090,9100,8330,8350,54341,74816.0,8960000.0
2007-10-09,8300,8350,7780,7780,116168,69709.0,8960000.0
2007-10-10,7990,8030,7710,7760,86849,69530.0,8960000.0
2007-10-11,7810,7940,7710,7750,56416,69440.0,8960000.0
2007-10-12,7730,7880,7450,7460,90664,66842.0,8960000.0
2007-10-15,7520,7750,7520,7650,26974,68544.0,8960000.0
2007-10-16,7520,7740,7450,7570,26593,67827.0,8960000.0
2007-10-17,7570,7650,7500,7580,47606,67917.0,8960000.0
2007-10-18,7580,7930,7580,7620,49968,68275.0,8960000.0
2007-10-19,7600,7790,7550,7650,34459,68544.0,8960000.0
2007-10-22,7410,7540,7390,7520,47543,67379.0,8960000.0
2007-10-23,7530,7730,7400,7520,23088,67379.0,8960000.0
2007-10-24,7610,7660,7390,7400,54674,66304.0,8960000.0
2007-10-25,7350,7660,7350,7390,48935,66214.0,8960000.0
2007-10-26,7500,7650,7360,7570,80935,67827.0,8960000.0
2007-10-29,7650,7860,7550,7670,61376,68723.0,8960000.0
2007-10-30,7680,7800,7570,7720,45707,69171.0,8960000.0
2007-10-31,8000,8380,7910,8200,139372,73472.0,8960000.0
2007-11-01,8300,8360,8070,8200,63494,73472.0,8960000.0
2007-11-02,8000,8140,7810,8000,41828,71680.0,8960000.0
2007-11-05,8010,8160,7830,8140,40393,72934.0,8960000.0
2007-11-06,8140,8170,7760,7880,43012,70605.0,8960000.0
2007-11-07,8050,8050,7560,7570,39492,67827.0,8960000.0
2007-11-08,7350,7680,7350,7680,44391,68813.0,8960000.0
2007-11-09,7550,7730,7410,7570,27224,67827.0,8960000.0
2007-11-12,7490,7540,7050,7300,22814,65408.0,8960000.0
2007-11-13,7340,7340,6680,6940,141220,62182.0,8960000.0
2007-11-14,6940,7170,6940,7060,83478,63258.0,8960000.0
2007-11-15,7100,7280,7070,7260,56876,65050.0,8960000.0
2007-11-16,7140,7200,7070,7100,55055,63616.0,8960000.0
2007-11-19,7110,7230,6970,6990,42139,62630.0,8960000.0
2007-11-20,6780,6950,6660,6780,44237,60749.0,8960000.0
2007-11-21,6700,6880,6480,6590,43297,59046.0,8960000.0
2007-11-22,6310,6440,6150,6150,54286,55104.0,8960000.0
2007-11-23,6100,6100,5610,5800,68588,51968.0,8960000.0
2007-11-26,5510,5760,5510,5510,135298,49370.0,8960000.0
2007-11-27,5350,5590,5350,5500,58902,49280.0,8960000.0
2007-11-28,5570,5610,5550,5570,22559,49907.0,8960000.0
2007-11-29,5620,5700,5530,5580,29056,49997.0,8960000.0
2007-11-30,5640,5640,5480,5530,43670,49549.0,8960000.0
2007-12-03,5590,5590,5450,5470,55017,49011.0,8960000.0
2007-12-04,5490,5500,5310,5480,99566,49101.0,8960000.0
2007-12-05,5480,6000,5350,5800,78007,51968.0,8960000.0
2007-12-06,5820,5880,5670,5710,25660,51162.0,8960000.0
2007-12-07,5900,5920,5800,5810,79893,52058.0,8960000.0
2007-12-10,5810,6060,5790,6040,54287,54118.0,8960000.0
2007-12-11,5990,6050,5900,5900,42574,52864.0,8960000.0
2007-12-12,5950,6040,5800,6040,62055,54118.0,8960000.0
2007-12-13,6060,6160,5970,6090,25791,54566.0,8960000.0
2007-12-14,6090,6140,6030,6040,32173,54118.0,8960000.0
2007-12-17,6070,6180,6030,6030,12251,54029.0,8960000.0
2007-12-18,5840,5940,5820,5830,19855,52237.0,8960000.0
2007-12-20,5830,5960,5830,5900,21592,52864.0,8960000.0
2007-12-21,5980,5990,5900,5970,29526,53491.0,8960000.0
2007-12-24,5980,6140,5980,6140,21341,55014.0,8960000.0
2007-12-26,6140,6240,6140,6200,16972,55552.0,8960000.0
2007-12-27,6130,6260,6100,6150,12479,55104.0,8960000.0
2007-12-28,6150,6250,6150,6230,27484,55821.0,8960000.0
2008-01-02,6370,6370,6240,6270,30552,56179.0,8960000.0
2008-01-03,6090,6300,6090,6270,20383,56179.0,8960000.0
2008-01-04,6230,6450,6220,6280,13586,56269.0,8960000.0
2008-01-07,6240,6280,6010,6250,18392,56000.0,8960000.0
2008-01-08,6200,6290,6000,6000,21305,53760.0,8960000.0
2008-01-09,6000,6090,5850,6090,33279,54566.0,8960000.0
2008-01-10,6090,6100,6010,6090,16666,54566.0,8960000.0
2008-01-11,6060,6090,5740,5860,23444,52506.0,8960000.0
2008-01-14,5790,5800,5500,5550,18196,49728.0,8960000.0
2008-01-15,5490,5540,5200,5220,28496,46771.0,8960000.0
2008-01-16,5150,5150,4920,4920,58951,44083.0,8960000.0
2008-01-17,4780,5000,4720,4985,71364,44666.0,8960000.0
2008-01-18,4855,4925,4830,4850,31678,43456.0,8960000.0
2008-01-21,4870,5080,4800,4840,23467,43366.0,8960000.0
2008-01-22,4655,4725,4400,4405,35887,39469.0,8960000.0
2008-01-23,4685,4685,4450,4500,13951,40320.0,8960000.0
2008-01-24,4510,4595,4460,4535,28293,40634.0,8960000.0
2008-01-25,4540,4680,4540,4655,13136,41709.0,8960000.0
2008-01-28,4655,4825,4655,4800,28770,43008.0,8960000.0
2008-01-29,4820,4995,4820,4900,27584,43904.0,8960000.0
2008-01-30,4980,4980,4710,4760,9227,42650.0,8960000.0
2008-01-31,4700,4760,4560,4760,16472,42650.0,8960000.0
2008-02-01,4715,4950,4700,4950,15223,44352.0,8960000.0
2008-02-04,4900,4985,4900,4980,22973,44621.0,8960000.0
2008-02-05,4980,5060,4910,5000,13014,44800.0,8960000.0
2008-02-11,4900,4985,4805,4960,6514,44442.0,8960000.0
2008-02-12,5000,5010,4920,5000,4405,44800.0,8960000.0
2008-02-13,5010,5050,4865,4910,36566,43994.0,8960000.0
2008-02-14,4840,4975,4835,4900,18879,43904.0,8960000.0
2008-02-15,4800,4895,4785,4895,11051,43859.0,8960000.0
2008-02-18,4895,4895,4755,4755,43643,42605.0,8960000.0
2008-02-19,4760,4825,4720,4760,16528,42650.0,8960000.0
2008-02-20,4765,4805,4685,4690,29968,42022.0,8960000.0
2008-02-21,4655,4745,4615,4620,29435,41395.0,8960000.0
2008-02-22,4500,4640,4500,4530,32744,40589.0,8960000.0
2008-02-25,4580,4580,4370,4400,83195,39424.0,8960000.0
2008-02-26,4380,4450,4360,4360,30978,39066.0,8960000.0
2008-02-27,4355,4460,4355,4385,27867,39290.0,8960000.0
2008-02-28,4385,4425,4350,4390,21167,39334.0,8960000.0
2008-02-29,4390,4400,4240,4300,73111,38528.0,8960000.0
2008-03-03,4190,4240,4145,4160,49071,37274.0,8960000.0
2008-03-04,4160,4500,4160,4490,103866,40230.0,8960000.0
2008-03-05,4450,4810,4360,4735,105647,42426.0,8960000.0
2008-03-06,4735,5050,4735,4870,62906,43635.0,8960000.0
2008-03-07,4750,4825,4740,4800,27019,43008.0,8960000.0
2008-03-10,4740,4760,4600,4620,33080,41395.0,8960000.0
2008-03-11,4490,4515,3930,4515,40679,40454.0,8960000.0
2008-03-12,4720,4740,4625,4710,65790,42202.0,8960000.0
2008-03-13,4895,4895,4630,4650,24396,41664.0,8960000.0
2008-03-14,4655,4700,4490,4550,32479,40768.0,8960000.0
2008-03-17,4550,4590,4300,4440,32266,39782.0,8960000.0
2008-03-18,4355,4480,4355,4475,15085,40096.0,8960000.0
2008-03-19,4550,4590,4505,4535,9791,40634.0,8960000.0
2008-03-20,4500,4590,4445,4590,10621,41126.0,8960000.0
2008-03-21,4600,4980,4600,4870,15874,43635.0,8960000.0
2008-03-24,4820,4960,4820,4930,15414,44173.0,8960000.0
2008-03-25,5000,5220,4720,4755,79829,42605.0,8960000.0
2008-03-26,4735,4875,4735,4800,33487,43008.0,8960000.0
2008-03-27,4825,4845,4720,4800,7391,43008.0,8960000.0
2008-03-28,4675,4905,4675,4900,42988,43904.0,8960000.0
2008-03-31,4890,4900,4810,4900,36084,43904.0,8960000.0
2008-04-01,4910,4970,4760,4900,31200,43904.0,8960000.0
2008-04-02,4950,4985,4895,4950,27122,44352.0,8960000.0
2008-04-03,5020,5650,5000,5490,234568,49190.0,8960000.0
2008-04-04,5550,5560,5300,5350,41181,47936.0,8960000.0
2008-04-07,5320,5610,5310,5490,58497,49190.0,8960000.0
2008-04-08,5500,6300,5400,6060,288670,54298.0,8960000.0
2008-04-10,6180,6180,5920,6000,172497,53760.0,8960000.0
2008-04-11,6000,6000,5750,5980,60429,53581.0,8960000.0
2008-04-14,5800,6070,5800,6020,55750,53939.0,8960000.0
2008-04-15,6110,6550,6100,6320,162022,56627.0,8960000.0
2008-04-16,6330,6480,6250,6470,71741,57971.0,8960000.0
2008-04-17,6500,6680,6430,6580,50328,58957.0,8960000.0
2008-04-18,6500,6980,6500,6790,74714,60838.0,8960000.0
2008-04-21,6790,7320,6790,7300,105067,65408.0,8960000.0
2008-04-22,7220,7400,7200,7290,54130,65318.0,8960000.0
2008-04-23,7300,7300,7150,7150,57820,64064.0,8960000.0
2008-04-24,7250,7470,7000,7100,59379,63616.0,8960000.0
2008-04-25,7100,7160,6730,6790,98915,60838.0,8960000.0
2008-04-28,6700,6760,6350,6500,84794,58240.0,8960000.0
2008-04-29,6550,6810,6500,6800,46393,60928.0,8960000.0
2008-04-30,6710,6940,6710,6800,23189,60928.0,8960000.0
2008-05-02,6910,7710,6860,7670,151726,68723.0,8960000.0
2008-05-06,7520,8220,7520,7700,129969,68992.0,8960000.0
2008-05-07,7800,7800,7460,7460,38828,66842.0,8960000.0
2008-05-08,7470,7720,7160,7180,35239,64333.0,8960000.0
2008-05-09,7300,7300,6990,7130,34732,63885.0,8960000.0
2008-05-13,7130,7250,7050,7130,19841,63885.0,8960000.0
2008-05-14,7150,7900,7150,7800,79050,69888.0,8960000.0
2008-05-15,7700,7870,7600,7700,52002,68992.0,8960000.0
2008-05-16,7630,7870,7630,7790,50269,69798.0,8960000.0
2008-05-19,7900,7900,7500,7550,26389,67648.0,8960000.0
2008-05-20,7550,7630,7220,7300,62980,65408.0,8960000.0
2008-05-21,7280,7300,7050,7090,38152,63526.0,8960000.0
2008-05-22,7000,7200,6600,7200,34776,64512.0,8960000.0
2008-05-23,7070,7220,7020,7050,21842,63168.0,8960000.0
2008-05-26,7100,7100,6640,6800,20790,60928.0,8960000.0
2008-05-27,6650,6820,6650,6760,5251,60570.0,8960000.0
2008-05-28,6900,7000,6700,6760,13212,60570.0,8960000.0
2008-05-29,6770,6940,6770,6900,11534,61824.0,8960000.0
2008-05-30,6920,6920,6670,6700,4323,60032.0,8960000.0
2008-06-02,6720,6890,6620,6680,5437,59853.0,8960000.0
2008-06-03,6560,6700,6200,6200,52761,55552.0,8960000.0
2008-06-04,6420,6880,6420,6700,65803,60032.0,8960000.0
2008-06-05,6700,6700,6450,6460,9860,57882.0,8960000.0
2008-06-09,6640,7190,6400,6830,38383,61197.0,8960000.0
2008-06-10,6950,7000,6410,6640,16736,59494.0,8960000.0
2008-06-11,6780,6780,6550,6550,8994,58688.0,8960000.0
2008-06-12,6800,6800,6210,6470,16933,57971.0,8960000.0
2008-06-13,6480,6680,6200,6260,10595,56090.0,8960000.0
2008-06-16,6350,6430,6050,6200,15239,55552.0,8960000.0
2008-06-17,6100,6200,5800,5900,21253,52864.0,8960000.0
2008-06-18,5900,6170,5020,6170,29576,55283.0,8960000.0
2008-06-19,6100,6200,6000,6060,16883,54298.0,8960000.0
2008-06-20,5970,6200,5970,5980,6807,53581.0,8960000.0
2008-06-23,5920,6130,5920,6060,5631,54298.0,8960000.0
2008-06-24,6140,6140,5600,5760,24746,51610.0,8960000.0
2008-06-25,5900,5980,5710,5900,19191,52864.0,8960000.0
2008-06-26,5990,6100,5800,5860,8583,52506.0,8960000.0
2008-06-27,5790,5940,5690,5690,8655,50982.0,8960000.0
2008-06-30,5530,5880,5460,5490,4760,49190.0,8960000.0
2008-07-01,5430,5590,5430,5430,7387,48653.0,8960000.0
2008-07-02,5340,5600,4705,5100,50271,45696.0,8960000.0
2008-07-03,4900,5000,4800,4800,17733,43008.0,8960000.0
2008-07-04,4680,4900,4640,4640,18273,41574.0,8960000.0
2008-07-07,4640,4650,4225,4350,33985,38976.0,8960000.0
2008-07-08,4300,4530,4150,4150,26903,37184.0,8960000.0
2008-07-09,4010,4390,3990,4200,94854,37632.0,8960000.0
2008-07-10,4000,4300,4000,4250,36044,38080.0,8960000.0
2008-07-11,4300,4490,4290,4430,10999,39693.0,8960000.0
