대한과학(131220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-13,5540,5730,5400,5480,47855,40851.0,7454490.0
2018-08-14,5410,5560,5260,5500,45543,41000.0,7454490.0
2018-08-16,5450,5530,5310,5460,24711,40702.0,7454490.0
2018-08-17,5430,5540,5420,5470,23371,40776.0,7454490.0
2018-08-20,5500,5620,5480,5530,15292,41223.0,7454490.0
2018-08-21,5580,5620,5530,5580,26908,41596.0,7454490.0
2018-08-22,5610,5650,5550,5630,34581,41969.0,7454490.0
2018-08-23,5630,5700,5590,5670,59208,42267.0,7454490.0
2018-08-24,5730,5730,5620,5730,21417,42714.0,7454490.0
2018-08-27,5700,5750,5600,5630,26755,41969.0,7454490.0
2018-08-28,5610,5670,5610,5650,20582,42118.0,7454490.0
2018-08-29,5650,5740,5640,5690,20992,42416.0,7454490.0
2018-08-30,5700,5800,5630,5710,16356,42565.0,7454490.0
2018-08-31,5700,5760,5540,5700,49113,42491.0,7454490.0
2018-09-03,5700,5710,5630,5660,17055,42192.0,7454490.0
2018-09-04,5630,5730,5630,5680,25326,42342.0,7454490.0
2018-09-05,5660,5940,5650,5820,159328,43385.0,7454490.0
2018-09-06,5900,5920,5740,5780,81410,43087.0,7454490.0
2018-09-07,5770,5870,5750,5870,39257,43758.0,7454490.0
2018-09-10,5970,6000,5760,5820,84579,43385.0,7454490.0
2018-09-11,5750,5820,5720,5810,33839,43311.0,7454490.0
2018-09-12,5810,5840,5690,5710,23853,42565.0,7454490.0
2018-09-13,5710,5830,5710,5830,33037,43460.0,7454490.0
2018-09-14,5830,5900,5710,5780,37320,43087.0,7454490.0
2018-09-17,5770,5770,5660,5710,28819,42565.0,7454490.0
2018-09-18,5690,5810,5580,5670,68283,42267.0,7454490.0
2018-09-19,5680,5720,5620,5620,38299,41894.0,7454490.0
2018-09-20,5680,5720,5580,5650,29061,42118.0,7454490.0
2018-09-21,5650,5730,5610,5680,14234,42342.0,7454490.0
2018-09-27,5680,5680,5560,5560,26013,41447.0,7454490.0
2018-09-28,5530,5680,5530,5620,26302,41894.0,7454490.0
2018-10-01,5620,5670,5600,5650,37904,42118.0,7454490.0
2018-10-02,5650,5680,5550,5580,31609,41596.0,7454490.0
2018-10-04,5530,5570,5480,5540,37408,41298.0,7454490.0
2018-10-05,5450,5540,5300,5310,52591,39583.0,7454490.0
2018-10-08,5170,5380,5170,5310,15065,39583.0,7454490.0
2018-10-10,5200,5270,4945,5100,59471,38018.0,7454490.0
2018-10-11,4800,5080,4570,4650,134344,34663.0,7454490.0
2018-10-12,4490,4700,4490,4700,51046,35036.0,7454490.0
2018-10-15,4700,4840,4570,4650,21719,34663.0,7454490.0
2018-10-16,4635,4845,4630,4705,25448,35073.0,7454490.0
2018-10-17,4790,4800,4705,4710,27603,35111.0,7454490.0
2018-10-18,5460,6120,4930,4930,3918898,36751.0,7454490.0
2018-10-19,4830,4935,4750,4900,278069,36527.0,7454490.0
2018-10-22,4900,4945,4745,4790,140849,35707.0,7454490.0
2018-10-23,4750,4845,4595,4635,149381,34552.0,7454490.0
2018-10-24,4710,4710,4410,4560,122817,33992.0,7454490.0
2018-10-25,4400,4485,4300,4450,89263,33172.0,7454490.0
2018-10-26,4430,4470,4030,4240,83096,31607.0,7454490.0
2018-10-29,4100,4320,3860,3860,78532,28774.0,7454490.0
2018-10-30,3860,3945,3625,3930,93084,29296.0,7454490.0
2018-10-31,4100,5040,4100,4405,1637648,32837.0,7454490.0
2018-11-01,4405,4495,4295,4495,244544,33508.0,7454490.0
2018-11-02,4480,4550,4410,4505,179275,33582.0,7454490.0
2018-11-05,4480,4540,4430,4525,77926,33732.0,7454490.0
2018-11-06,4540,4575,4450,4515,80379,33657.0,7454490.0
2018-11-07,4540,4570,4350,4390,125221,32725.0,7454490.0
2018-11-08,4430,4520,4375,4400,90311,32800.0,7454490.0
2018-11-09,4440,4440,4315,4325,32765,32241.0,7454490.0
2018-11-12,4305,4370,4265,4265,21389,31793.0,7454490.0
2018-11-13,4110,4260,4110,4260,23201,31756.0,7454490.0
2018-11-14,4230,4390,4230,4315,24164,32166.0,7454490.0
2018-11-15,4315,4345,4245,4340,14873,32352.0,7454490.0
2018-11-16,4390,4390,4300,4360,24267,32502.0,7454490.0
2018-11-19,4350,4400,4315,4360,29831,32502.0,7454490.0
2018-11-20,4310,4340,4240,4340,21903,32352.0,7454490.0
2018-11-21,4270,4385,4235,4385,20332,32688.0,7454490.0
2018-11-22,4450,4780,4390,4415,216161,32912.0,7454490.0
2018-11-23,4390,4480,4350,4350,52536,32427.0,7454490.0
2018-11-26,4350,4445,4350,4435,31642,33061.0,7454490.0
2018-11-27,4440,4550,4435,4550,51640,33918.0,7454490.0
2018-11-28,4530,4545,4445,4545,29255,33881.0,7454490.0
2018-11-29,4580,4580,4500,4500,30139,33545.0,7454490.0
2018-11-30,4460,4550,4460,4500,28525,33545.0,7454490.0
2018-12-03,4530,4730,4500,4620,97133,34440.0,7454490.0
2018-12-04,4690,4690,4595,4645,33988,34626.0,7454490.0
2018-12-05,4600,4650,4560,4640,39296,34589.0,7454490.0
2018-12-06,4600,4675,4580,4660,64353,34738.0,7454490.0
2018-12-07,4670,4735,4640,4680,25281,34887.0,7454490.0
2018-12-10,4675,4705,4600,4680,29662,34887.0,7454490.0
2018-12-11,5100,5390,4650,4650,412929,34663.0,7454490.0
2018-12-12,4650,4720,4625,4640,29301,34589.0,7454490.0
2018-12-13,4650,4690,4625,4635,40388,34552.0,7454490.0
2018-12-14,4625,4750,4565,4735,48828,35297.0,7454490.0
2018-12-17,4700,4745,4635,4720,14240,35185.0,7454490.0
2018-12-18,4610,4710,4610,4655,18190,34701.0,7454490.0
2018-12-19,4650,4690,4615,4665,20482,34775.0,7454490.0
2018-12-20,4600,4690,4585,4610,16023,34365.0,7454490.0
2018-12-21,4535,4685,4535,4635,51570,34552.0,7454490.0
2018-12-24,4635,4670,4580,4580,12107,34142.0,7454490.0
2018-12-26,4500,4540,4445,4460,31069,33247.0,7454490.0
2018-12-27,4515,4630,4515,4565,13937,34030.0,7454490.0
2018-12-28,4555,4660,4555,4660,14563,34738.0,7454490.0
2019-01-02,4660,4725,4590,4650,21506,34663.0,7454490.0
2019-01-03,4615,4695,4615,4615,23007,34402.0,7454490.0
2019-01-04,4620,4675,4510,4665,6821,34775.0,7454490.0
2019-01-07,4700,4760,4695,4760,26327,35483.0,7454490.0
2019-01-08,4760,4780,4700,4730,14785,35260.0,7454490.0
2019-01-09,4750,4780,4680,4730,17211,35260.0,7454490.0
2019-01-10,4720,4750,4695,4730,8996,35260.0,7454490.0
2019-01-11,4700,4745,4685,4735,17172,35297.0,7454490.0
2019-01-14,4735,4775,4695,4700,25419,35036.0,7454490.0
2019-01-15,4700,4845,4700,4795,39742,35744.0,7454490.0
2019-01-16,4795,4860,4760,4855,17907,36192.0,7454490.0
2019-01-17,4870,4915,4770,4855,26031,36192.0,7454490.0
2019-01-18,4855,4965,4815,4955,68322,36937.0,7454490.0
2019-01-21,5010,5030,4940,4975,47845,37086.0,7454490.0
2019-01-22,4995,5190,4970,5180,125947,38614.0,7454490.0
2019-01-23,5130,5180,5040,5060,44616,37720.0,7454490.0
2019-01-24,5530,5780,4995,5050,247679,37645.0,7454490.0
2019-01-25,5050,5090,5000,5030,29778,37496.0,7454490.0
2019-01-28,5010,5070,4965,4970,43722,37049.0,7454490.0
2019-01-29,4935,4985,4800,4905,43939,36564.0,7454490.0
2019-01-30,4965,4965,4870,4955,9661,36937.0,7454490.0
2019-01-31,4985,4985,4910,4945,31101,36862.0,7454490.0
2019-02-01,4950,4995,4945,4975,10081,37086.0,7454490.0
2019-02-07,4980,5100,4980,5090,44801,37943.0,7454490.0
2019-02-08,5090,5090,5010,5090,26262,37943.0,7454490.0
2019-02-11,5150,5580,5120,5140,260095,38316.0,7454490.0
2019-02-12,5100,5170,5060,5110,38333,38092.0,7454490.0
2019-02-13,5110,5170,5080,5120,28527,38167.0,7454490.0
2019-02-14,5170,5170,5070,5130,13101,38242.0,7454490.0
2019-02-15,5130,5180,5080,5150,33297,38391.0,7454490.0
2019-02-18,5170,5220,5140,5170,18063,38540.0,7454490.0
2019-02-19,5200,5220,5160,5210,27683,38838.0,7454490.0
2019-02-20,5210,5230,5170,5220,17664,38912.0,7454490.0
2019-02-21,5180,5280,5100,5240,55556,39062.0,7454490.0
2019-02-22,5180,5250,5170,5250,42798,39136.0,7454490.0
2019-02-25,5280,5320,5170,5220,40093,38912.0,7454490.0
2019-02-26,5220,5270,5170,5210,40007,38838.0,7454490.0
2019-02-27,5210,5330,5210,5270,35820,39285.0,7454490.0
2019-02-28,5350,5400,5180,5180,81713,38614.0,7454490.0
2019-03-04,5180,5250,5160,5250,21686,39136.0,7454490.0
2019-03-05,5250,5300,5130,5220,18716,38912.0,7454490.0
2019-03-06,5170,5280,5160,5230,29597,38987.0,7454490.0
2019-03-07,5190,5230,5100,5160,43677,38465.0,7454490.0
2019-03-08,5140,5290,5090,5150,27281,38391.0,7454490.0
2019-03-11,5150,5150,4980,5010,30804,37347.0,7454490.0
2019-03-12,5020,5120,5020,5080,7618,37869.0,7454490.0
2019-03-13,5100,5150,5080,5150,8310,38391.0,7454490.0
2019-03-14,5200,5230,5090,5180,18986,38614.0,7454490.0
2019-03-15,5180,5220,5010,5030,30347,37496.0,7454490.0
2019-03-18,5340,5460,5070,5120,190385,38167.0,7454490.0
2019-03-19,5120,5180,5100,5180,26204,38614.0,7454490.0
2019-03-20,5170,5240,5080,5180,21586,38614.0,7454490.0
2019-03-21,5170,5250,5110,5190,14523,38689.0,7454490.0
2019-03-22,5180,5240,5130,5190,27388,38689.0,7454490.0
2019-03-25,5180,5250,5070,5080,18512,37869.0,7454490.0
2019-03-26,5080,5180,5060,5060,11593,37720.0,7454490.0
2019-03-27,5060,5200,5050,5160,18402,38465.0,7454490.0
2019-03-28,5170,5170,4955,4965,53552,37012.0,7454490.0
2019-03-29,4965,5080,4965,5030,38211,37496.0,7454490.0
2019-04-01,5100,5220,5060,5140,62929,38316.0,7454490.0
2019-04-02,5140,5220,5100,5220,30224,38912.0,7454490.0
2019-04-03,5200,5270,5180,5230,26836,38987.0,7454490.0
2019-04-04,5460,5490,5210,5220,91549,38912.0,7454490.0
2019-04-05,5190,5270,5170,5210,26075,38838.0,7454490.0
2019-04-08,5230,5300,5190,5270,30619,39285.0,7454490.0
2019-04-09,5290,5330,5210,5300,36446,39509.0,7454490.0
2019-04-10,5300,5370,5230,5340,49814,39807.0,7454490.0
2019-04-11,5340,5600,5340,5540,157433,41298.0,7454490.0
2019-04-12,5510,5580,5440,5550,39183,41372.0,7454490.0
2019-04-15,5550,5640,5490,5530,40067,41223.0,7454490.0
2019-04-16,5490,5590,5400,5500,40831,41000.0,7454490.0
2019-04-17,5560,5680,5440,5610,60278,41820.0,7454490.0
2019-04-18,5640,5640,5470,5520,27826,41149.0,7454490.0
2019-04-19,5510,5700,5470,5530,34416,41223.0,7454490.0
2019-04-22,5500,5550,5450,5520,14090,41149.0,7454490.0
2019-04-23,5470,5600,5400,5480,30856,40851.0,7454490.0
2019-04-24,5520,5520,5370,5490,20548,40925.0,7454490.0
2019-04-25,5480,5480,5350,5400,16709,40254.0,7454490.0
2019-04-26,5400,5550,5360,5500,34798,41000.0,7454490.0
2019-04-29,5500,5540,5450,5520,15319,41149.0,7454490.0
2019-04-30,5520,5550,5430,5450,22135,40627.0,7454490.0
2019-05-02,5450,5550,5410,5500,23856,41000.0,7454490.0
2019-05-03,5500,5500,5390,5470,45772,40776.0,7454490.0
2019-05-07,5450,5470,5350,5380,12509,40105.0,7454490.0
2019-05-08,5260,5370,5240,5340,26209,39807.0,7454490.0
2019-05-09,5610,6290,5210,5350,2363169,39882.0,7454490.0
2019-05-10,5400,6100,5350,5680,752554,42342.0,7454490.0
2019-05-13,5710,5720,5500,5500,188892,41000.0,7454490.0
2019-05-14,5310,5430,5160,5310,123048,39583.0,7454490.0
2019-05-15,5310,5530,5280,5450,55328,40627.0,7454490.0
2019-05-16,5450,5450,5220,5240,122168,39062.0,7454490.0
2019-05-17,5260,5300,5230,5280,34337,39360.0,7454490.0
2019-05-20,5220,5280,5110,5110,36145,38092.0,7454490.0
2019-05-21,5110,5270,5050,5050,25443,37645.0,7454490.0
2019-05-22,5100,5150,4980,5050,24951,37645.0,7454490.0
2019-05-23,5020,5400,5020,5220,51992,38912.0,7454490.0
2019-05-24,5180,5220,5080,5150,28201,38391.0,7454490.0
2019-05-27,5060,5140,5000,5070,28022,37794.0,7454490.0
2019-05-28,5020,5200,5020,5050,20641,37645.0,7454490.0
2019-05-29,5380,5410,5040,5050,103380,37645.0,7454490.0
2019-05-30,5100,5290,5040,5050,55140,37645.0,7454490.0
2019-05-31,5060,5110,4990,5070,24720,37794.0,7454490.0
2019-06-03,5070,5070,5000,5000,18256,37272.0,7454490.0
2019-06-04,5000,5070,4955,5000,28860,37272.0,7454490.0
2019-06-05,5000,5090,4995,5050,10442,37645.0,7454490.0
2019-06-07,5050,5200,5050,5070,28418,37794.0,7454490.0
2019-06-10,5140,5140,5070,5090,15944,37943.0,7454490.0
2019-06-11,5090,5200,5090,5180,17284,38614.0,7454490.0
2019-06-12,5170,5320,5160,5270,35267,39285.0,7454490.0
2019-06-13,5230,5420,5230,5380,44034,40105.0,7454490.0
2019-06-14,5340,5390,5260,5350,50544,39882.0,7454490.0
2019-06-17,5350,5440,5290,5360,25906,39956.0,7454490.0
2019-06-18,5360,5400,5300,5340,16641,39807.0,7454490.0
2019-06-19,5330,5430,5260,5360,23234,39956.0,7454490.0
2019-06-20,5380,6150,5380,5530,1532883,41223.0,7454490.0
2019-06-21,5530,5530,5370,5370,138854,40031.0,7454490.0
2019-06-24,5370,5380,5220,5240,91781,39062.0,7454490.0
2019-06-25,5240,5290,5180,5180,65070,38614.0,7454490.0
2019-06-26,5150,5330,5110,5240,44493,39062.0,7454490.0
2019-06-27,5210,5310,5170,5250,50178,39136.0,7454490.0
2019-06-28,5250,5310,5180,5240,42088,39062.0,7454490.0
2019-07-01,5180,5280,5180,5260,28197,39211.0,7454490.0
2019-07-02,5220,5270,5160,5270,17155,39285.0,7454490.0
2019-07-03,5250,5290,5180,5260,30403,39211.0,7454490.0
2019-07-04,5260,5270,5190,5230,16574,38987.0,7454490.0
2019-07-05,5230,5410,5230,5330,62457,39732.0,7454490.0
2019-07-08,5350,5470,5130,5250,129130,39136.0,7454490.0
2019-07-09,5600,6160,5110,5150,3099827,38391.0,7454490.0
2019-07-10,5210,5330,5110,5280,173316,39360.0,7454490.0
2019-07-11,5270,5540,5250,5510,257448,41074.0,7454490.0
2019-07-12,5480,5580,5350,5440,108512,40552.0,7454490.0
2019-07-15,5510,5960,5400,5520,293575,41149.0,7454490.0
2019-07-16,5520,5600,5220,5280,135449,39360.0,7454490.0
2019-07-17,5300,5420,5250,5300,69902,39509.0,7454490.0
2019-07-18,5280,5470,5240,5320,71502,39658.0,7454490.0
2019-07-19,5280,5550,5260,5420,74030,40403.0,7454490.0
2019-07-22,5430,5460,5350,5450,24589,40627.0,7454490.0
2019-07-23,5430,5530,5280,5320,78479,39658.0,7454490.0
2019-07-24,5300,5410,5140,5170,69574,38540.0,7454490.0
2019-07-25,5130,5230,5070,5170,63376,38540.0,7454490.0
2019-07-26,5140,5220,5100,5140,39576,38316.0,7454490.0
2019-07-29,5090,5200,4995,5010,86825,37347.0,7454490.0
2019-07-30,4850,5350,4850,5020,154191,37422.0,7454490.0
2019-07-31,5340,5390,4975,5160,258092,38465.0,7454490.0
2019-08-01,5210,5480,5130,5480,164827,40851.0,7454490.0
2019-08-02,5730,6140,5260,5300,624002,39509.0,7454490.0
2019-08-05,5260,5350,4820,4820,181892,35931.0,7454490.0
2019-08-06,4670,5200,4500,4705,109367,35073.0,7454490.0
2019-08-07,4610,4870,4610,4780,116584,35632.0,7454490.0
2019-08-08,4900,4970,4820,4920,49320,36676.0,7454490.0
2019-08-09,4925,5070,4920,4930,51517,36751.0,7454490.0
2019-08-12,4950,5030,4900,5030,19767,37496.0,7454490.0
2019-08-13,4935,5080,4935,5050,41687,37645.0,7454490.0
2019-08-14,5060,5120,5030,5050,16555,37645.0,7454490.0
2019-08-16,5050,5050,4950,4980,23619,37123.0,7454490.0
2019-08-19,4980,5030,4950,5010,18656,37347.0,7454490.0
2019-08-20,4985,5100,4975,5100,22796,38018.0,7454490.0
2019-08-21,5070,5150,5060,5110,22126,38092.0,7454490.0
2019-08-22,5100,5190,5060,5120,27217,38167.0,7454490.0
2019-08-23,5060,5140,5000,5060,38796,37720.0,7454490.0
2019-08-26,4995,5010,4880,4960,18260,36974.0,7454490.0
2019-08-27,5000,5080,4945,4945,22423,36862.0,7454490.0
2019-08-28,4970,5030,4855,5030,16603,37496.0,7454490.0
2019-08-29,5040,5080,4980,4990,23596,37198.0,7454490.0
2019-08-30,5010,5220,5000,5220,83367,38912.0,7454490.0
2019-09-02,5470,5470,5150,5180,151237,38614.0,7454490.0
2019-09-03,5160,5250,5160,5230,24980,38987.0,7454490.0
2019-09-04,5230,5260,5190,5240,19001,39062.0,7454490.0
2019-09-05,5250,5270,5200,5240,20458,39062.0,7454490.0
2019-09-06,5240,5410,5210,5390,168161,40180.0,7454490.0
2019-09-09,5380,5420,5230,5370,39849,40031.0,7454490.0
2019-09-10,5420,5420,5260,5300,26767,39509.0,7454490.0
2019-09-11,5360,5360,5260,5320,23359,39658.0,7454490.0
2019-09-16,5320,5430,5250,5350,59952,39882.0,7454490.0
2019-09-17,5350,5380,5260,5340,78568,39807.0,7454490.0
2019-09-18,5340,5510,5290,5400,119109,40254.0,7454490.0
2019-09-19,5450,5450,5330,5330,39101,39732.0,7454490.0
2019-09-20,5360,5550,5270,5440,95472,40552.0,7454490.0
2019-09-23,5440,5490,5370,5410,22571,40329.0,7454490.0
2019-09-24,5410,5410,5160,5280,150931,39360.0,7454490.0
2019-09-25,5280,5340,5200,5260,46892,39211.0,7454490.0
2019-09-26,5260,5400,5160,5270,67325,39285.0,7454490.0
2019-09-27,5320,5350,5220,5290,6026,39434.0,7454490.0
2019-09-30,5290,5290,5200,5230,24649,38987.0,7454490.0
2019-10-01,5230,5330,5210,5300,12360,39509.0,7454490.0
2019-10-02,5300,5300,5200,5250,8016,39136.0,7454490.0
2019-10-04,5250,5340,5210,5250,18656,39136.0,7454490.0
2019-10-07,5210,5300,5210,5250,55814,39136.0,7454490.0
