지와이커머스(111820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-27,6120,6120,5972,6013,103426,82909.0,9273902.0
2015-07-28,5979,6059,5777,5966,98156,82260.0,9273902.0
2015-07-29,5979,6100,5844,5851,77719,80683.0,9273902.0
2015-07-30,5851,6577,5851,6510,571966,89771.0,9273902.0
2015-07-31,6523,6860,6362,6625,484859,91348.0,9273902.0
2015-08-03,6389,6449,6288,6315,349008,87082.0,9273902.0
2015-08-04,6295,6759,6187,6625,235482,91348.0,9273902.0
2015-08-05,6624,8575,6624,8272,1796722,114069.0,9273902.0
2015-08-06,8306,8776,8003,8609,713519,118706.0,9273902.0
2015-08-07,7936,8541,7902,8104,715826,111751.0,9273902.0
2015-08-10,7431,7599,6691,6759,1594342,93203.0,9273902.0
2015-08-11,6994,8339,6994,7768,1846504,107114.0,9273902.0
2015-08-12,7465,7868,7162,7600,538535,104795.0,9273902.0
2015-08-13,7566,8104,7364,7600,343403,104795.0,9273902.0
2015-08-17,7902,8373,7768,7869,705199,108505.0,9273902.0
2015-08-18,7936,7936,7330,7734,401778,106650.0,9273902.0
2015-08-19,7599,7768,7196,7734,346263,106650.0,9273902.0
2015-08-20,7566,7768,7398,7465,296184,102940.0,9273902.0
2015-08-21,7061,7633,6759,7533,455119,103868.0,9273902.0
2015-08-24,7734,8877,7364,8878,1687241,122416.0,9273902.0
2015-08-25,8776,9214,7633,9080,2635928,125198.0,9273902.0
2015-08-26,9617,9953,8373,8541,1781062,117779.0,9273902.0
2015-08-27,8709,9045,8440,8979,1010922,123807.0,9273902.0
2015-08-28,9113,9483,8844,8911,823073,122879.0,9273902.0
2015-08-31,8810,9079,8642,8979,354288,123807.0,9273902.0
2015-09-01,8877,9012,8608,8609,260187,118706.0,9273902.0
2015-09-02,8507,8978,8205,8811,240982,121488.0,9273902.0
2015-09-03,8945,9449,8810,9248,513448,127516.0,9273902.0
2015-09-04,9214,10828,9079,10088,1296088,139109.0,9273902.0
2015-09-07,10088,10760,9684,9987,783494,137717.0,9273902.0
2015-09-08,10088,10760,10021,10626,789653,146528.0,9273902.0
2015-09-09,10727,10962,10458,10660,446618,146991.0,9273902.0
2015-09-10,10626,11298,10491,11198,483982,154410.0,9273902.0
2015-09-11,11231,11837,10660,11030,829659,155078.0,9455990.0
2015-09-14,11097,11568,10962,11333,403230,159333.0,9455990.0
2015-09-15,11198,11837,11198,11568,393175,162643.0,9455990.0
2015-09-16,11837,11870,11399,11770,314121,165480.0,9455990.0
2015-09-17,11736,11736,10996,11030,416837,155078.0,9455990.0
2015-09-18,11097,12005,10828,12005,607292,172335.0,9654632.0
2015-09-21,12139,12375,11702,12140,609854,174266.0,9654632.0
2015-09-22,11029,11668,10592,11568,666017,166060.0,9654632.0
2015-09-23,11433,11635,10491,10761,419758,154474.0,9654632.0
2015-09-24,10592,10760,9651,10088,855730,144819.0,9654632.0
2015-09-25,10054,10760,10054,10727,348534,153991.0,9654632.0
2015-09-30,10727,11097,10592,10996,284947,157853.0,9654632.0
2015-10-01,11130,11366,10357,10559,527565,151578.0,9654632.0
2015-10-02,10559,10693,10054,10425,250619,149647.0,9654632.0
2015-10-05,10491,10592,9987,10055,281667,144337.0,9654632.0
2015-10-06,10256,10391,9651,9718,439485,141901.0,9820166.0
2015-10-07,9583,9583,8709,9113,1180381,133063.0,9820166.0
2015-10-08,9045,9819,8743,9718,1196082,141901.0,9820166.0
2015-10-12,9785,10256,9483,9718,527320,141901.0,9820166.0
2015-10-13,9617,9819,8911,9113,355768,133063.0,9820166.0
2015-10-14,9113,9516,9079,9248,267347,135027.0,9820166.0
2015-10-15,9247,9583,9247,9483,173823,138464.0,9820166.0
2015-10-16,9483,10391,9449,10088,488862,147302.0,9820166.0
2015-10-19,10828,11904,10760,10963,1111698,160069.0,9820166.0
2015-10-20,10962,11433,10760,10963,466735,160069.0,9820166.0
2015-10-21,10895,11097,10626,10761,291916,157123.0,9820166.0
2015-10-22,10626,10727,10391,10559,210872,154177.0,9820166.0
2015-10-23,10895,11366,10660,11299,359386,164979.0,9820166.0
2015-10-26,11433,11568,10861,11097,279266,162033.0,9820166.0
2015-10-27,10861,11164,10626,10761,260438,157652.0,9853273.0
2015-10-28,10760,10962,10525,10694,137433,156667.0,9853273.0
2015-10-29,10727,10861,9920,10492,242192,153711.0,9853273.0
2015-10-30,10290,10626,10155,10559,132339,154696.0,9853273.0
2015-11-02,10559,10828,10525,10559,187110,154696.0,9853273.0
2015-11-03,10592,10660,10357,10492,155958,153711.0,9853273.0
2015-11-04,10592,10962,10290,10626,159804,155682.0,9853273.0
2015-11-05,10660,10760,10458,10593,108915,155189.0,9853273.0
2015-11-06,10559,11467,10525,11467,322038,167998.0,9853273.0
2015-11-09,11601,11601,10895,11030,373555,165123.0,10068468.0
2015-11-10,10962,11198,10626,11064,195573,165626.0,10068468.0
2015-11-11,11097,12341,10962,12072,685080,180729.0,10068468.0
2015-11-12,12038,12206,11837,12039,300332,180226.0,10068468.0
2015-11-13,11971,12879,11870,12644,732449,190843.0,10151235.0
2015-11-16,12408,12812,12274,12812,339151,193381.0,10151235.0
2015-11-17,12980,13182,12509,12644,335203,190843.0,10151235.0
2015-11-18,12543,12610,10592,11030,1459032,166480.0,10151235.0
2015-11-19,11029,11298,8541,8609,3132045,129936.0,10151235.0
2015-11-20,8776,9348,8373,8945,1441603,135011.0,10151235.0
2015-11-23,9314,9785,8911,9584,886322,144655.0,10151235.0
2015-11-24,9483,9819,9415,9584,333078,144655.0,10151235.0
2015-11-25,9483,9752,9449,9618,206765,145163.0,10151235.0
2015-11-26,9550,9617,9348,9618,184151,146346.0,10234002.0
2015-11-27,9483,9550,9214,9281,346491,141229.0,10234002.0
2015-11-30,9146,9718,8945,9281,241667,141229.0,10234002.0
2015-12-01,9415,9684,9415,9517,168349,144811.0,10234002.0
2015-12-02,9516,9617,9382,9382,139711,142764.0,10234002.0
2015-12-03,9449,9516,9314,9315,114131,141741.0,10234002.0
2015-12-04,9180,9214,8877,9012,209918,137136.0,10234002.0
2015-12-07,9146,10424,9012,9954,529471,151463.0,10234002.0
2015-12-08,9953,10088,9281,9483,259538,145000.0,10283662.0
2015-12-09,9483,9651,9146,9248,164082,141400.0,10283662.0
2015-12-10,9314,9314,7095,7264,1522983,111064.0,10283662.0
2015-12-11,7297,7532,7162,7331,331575,112092.0,10283662.0
2015-12-14,7532,7532,6584,6584,553714,100677.0,10283662.0
2015-12-15,6523,6860,6073,6699,727681,102425.0,10283662.0
2015-12-16,6792,7936,6705,7331,819865,112092.0,10283662.0
2015-12-17,7465,7566,7095,7331,264820,112092.0,10283662.0
2015-12-18,7263,7263,7061,7129,260331,109007.0,10283662.0
2015-12-21,7061,7061,6604,6726,474649,102837.0,10283662.0
2015-12-22,6624,6792,6436,6759,306118,103351.0,10283662.0
2015-12-23,6860,7398,6759,6961,391353,106436.0,10283662.0
2015-12-24,6927,6994,6718,6759,178731,103850.0,10333322.0
2015-12-28,6725,6826,6638,6759,154545,103850.0,10333322.0
2015-12-29,6759,7061,6718,6927,122375,106433.0,10333322.0
2015-12-30,6960,7364,6960,7163,189095,110050.0,10333322.0
2016-01-04,7162,7330,7061,7196,138383,110567.0,10333322.0
2016-01-05,7196,8406,7162,8071,530257,124000.0,10333322.0
2016-01-06,8205,8406,7969,8138,217201,125033.0,10333322.0
2016-01-07,8171,8306,8070,8205,141615,126067.0,10333322.0
2016-01-08,8137,8877,7969,8541,341266,131233.0,10333322.0
2016-01-11,8507,8810,8440,8541,141349,131233.0,10333322.0
2016-01-12,8541,8877,8507,8676,151383,133300.0,10333322.0
2016-01-13,8776,8877,8575,8777,122356,134850.0,10333322.0
2016-01-14,8608,9214,8474,8911,193506,136917.0,10333322.0
2016-01-15,8978,9583,8877,9449,395130,145183.0,10333322.0
2016-01-18,9483,9718,9348,9651,232069,148283.0,10333322.0
2016-01-19,9886,10290,9617,9618,584539,147767.0,10333322.0
2016-01-20,9752,9785,8070,9012,991466,138467.0,10333322.0
2016-01-21,8945,9651,8911,9349,280351,143633.0,10333322.0
2016-01-22,9684,10256,9550,10088,452402,155000.0,10333322.0
2016-01-25,10290,10424,9583,9651,359686,148283.0,10333322.0
2016-01-26,9415,9953,9382,9651,213659,148283.0,10333322.0
2016-01-27,9651,9684,8406,8979,649228,137950.0,10333322.0
2016-01-28,9281,11265,9214,10492,1516108,161200.0,10333322.0
2016-01-29,11063,11265,9987,10626,1000391,163266.0,10333322.0
2016-02-01,9382,10290,9214,9214,1396562,141567.0,10333322.0
2016-02-02,9079,9483,8575,9012,537693,138467.0,10333322.0
2016-02-03,8844,9180,8608,8642,265687,132783.0,10333322.0
2016-02-04,8608,8945,8575,8642,177603,132783.0,10333322.0
2016-02-05,8743,8844,8137,8205,223528,126067.0,10333322.0
2016-02-11,7835,8070,7734,7835,179558,120383.0,10333322.0
2016-02-12,7835,8474,7566,8037,275199,123483.0,10333322.0
2016-02-15,8272,8743,8171,8743,165640,134333.0,10333322.0
2016-02-16,8877,9079,8642,8642,129992,132783.0,10333322.0
2016-02-17,8743,8743,8137,8205,156999,126067.0,10333322.0
2016-02-18,8306,8541,8205,8340,112991,128133.0,10333322.0
2016-02-19,8339,8776,8272,8609,140032,132267.0,10333322.0
2016-02-22,8810,8978,8474,8541,120846,131233.0,10333322.0
2016-02-23,8575,8676,8440,8474,66405,130200.0,10333322.0
2016-02-24,8474,8474,8104,8138,109774,125033.0,10333322.0
2016-02-25,8238,8406,7768,7802,146118,119867.0,10333322.0
2016-02-26,8070,8272,7734,7970,231848,122450.0,10333322.0
2016-02-29,8037,8171,7768,7768,138531,142664.0,12351845.0
2016-03-02,7902,8137,7835,7903,126717,145134.0,12351845.0
2016-03-03,7902,8003,7633,7802,133793,143281.0,12351845.0
2016-03-04,7734,7835,7431,7499,180941,137723.0,12351845.0
2016-03-07,7499,7700,7465,7566,136189,138958.0,12351845.0
2016-03-08,7532,7599,7095,7297,151093,134018.0,12351845.0
2016-03-09,7297,7734,7263,7600,156378,139576.0,12351845.0
2016-03-10,7532,7734,7532,7734,73010,142046.0,12351845.0
2016-03-11,7734,8575,7734,8306,432684,152545.0,12351845.0
2016-03-14,8373,8440,8171,8239,99861,151310.0,12351845.0
2016-03-15,8272,8272,8037,8104,99765,148840.0,12351845.0
2016-03-16,8070,8104,7868,8003,112406,146987.0,12351845.0
2016-03-17,7969,8642,7936,8205,224609,150693.0,12351845.0
2016-03-18,8238,8339,8137,8205,72419,150693.0,12351845.0
2016-03-21,8205,8339,7969,8003,109940,146987.0,12351845.0
2016-03-22,8003,8406,7969,8071,113789,148222.0,12351845.0
2016-03-23,8070,8171,7969,8003,59399,146987.0,12351845.0
2016-03-24,7936,8070,7700,7869,121050,144517.0,12351845.0
2016-03-25,7801,8205,7499,8138,168076,149457.0,12351845.0
2016-03-28,8205,8339,8003,8205,94936,150693.0,12351845.0
2016-03-29,8137,8272,8003,8138,113735,149457.0,12351845.0
2016-03-30,8238,8608,8037,8373,264457,153780.0,12351845.0
2016-03-31,8608,8676,8238,8474,202458,155633.0,12351845.0
2016-04-01,8306,8877,8171,8710,282938,159956.0,12351845.0
2016-04-04,8676,9314,8676,9147,303192,167985.0,12351845.0
2016-04-05,9214,9415,8978,9214,200121,169220.0,12351845.0
2016-04-06,9214,9516,9012,9315,206270,171073.0,12351845.0
2016-04-07,9415,9752,8507,8743,464014,160574.0,12351845.0
2016-04-08,8743,8945,8507,8541,165405,156868.0,12351845.0
2016-04-11,8541,8642,8137,8205,116966,150693.0,12351845.0
2016-04-12,8205,8507,7969,8508,130589,156251.0,12351845.0
2016-04-14,8507,8676,8104,8138,100313,149457.0,12351845.0
2016-04-15,8137,8306,7868,8104,101743,148840.0,12351845.0
2016-04-18,8171,8272,8003,8138,85922,149457.0,12351845.0
2016-04-19,8070,8339,8070,8272,78792,151928.0,12351845.0
2016-04-20,8339,8339,8104,8172,78487,150075.0,12351845.0
2016-04-21,8070,8238,8003,8071,94859,148222.0,12351845.0
2016-04-22,8070,8137,8003,8037,56222,147605.0,12351845.0
2016-04-25,8037,8070,7835,7936,108807,145752.0,12351845.0
2016-04-26,8037,8070,7734,7768,89181,142664.0,12351845.0
2016-04-27,7734,7868,7700,7802,65585,143281.0,12351845.0
2016-04-28,7768,7868,7633,7802,87812,143281.0,12351845.0
2016-04-29,7835,7835,7532,7600,73846,139576.0,12351845.0
2016-05-02,7599,7768,7364,7533,141050,138341.0,12351845.0
2016-05-03,7465,7566,7364,7398,81417,135870.0,12351845.0
2016-05-04,7398,7768,7364,7768,72481,142664.0,12351845.0
2016-05-09,7835,7835,7465,7465,76370,137105.0,12351845.0
2016-05-10,7431,7599,7431,7499,21130,144403.0,12950957.0
2016-05-11,7499,7566,7364,7499,58558,144403.0,12950957.0
2016-05-12,7499,7969,7465,7936,104814,152821.0,12950957.0
2016-05-13,7902,8137,7868,7970,79001,153469.0,12950957.0
2016-05-16,7969,8003,7768,7835,33199,150879.0,12950957.0
2016-05-17,7835,7936,7633,7701,51853,148288.0,12950957.0
2016-05-18,7633,7768,7566,7734,54061,148936.0,12950957.0
2016-05-19,7700,7700,7431,7566,54141,145698.0,12950957.0
2016-05-20,7566,7667,7364,7533,49583,145051.0,12950957.0
2016-05-23,7667,8037,7566,7869,105739,151526.0,12950957.0
2016-05-24,7936,8037,7667,7802,54156,150231.0,12950957.0
2016-05-25,7801,7902,7700,7802,62347,150231.0,12950957.0
2016-05-26,7835,7902,7633,7734,81678,148936.0,12950957.0
2016-05-27,7801,7801,7263,7398,141817,142461.0,12950957.0
2016-05-30,7330,7599,7230,7331,95109,141165.0,12950957.0
2016-05-31,7330,7667,7263,7667,153788,147641.0,12950957.0
2016-06-01,7667,7835,7431,7600,90277,146346.0,12950957.0
2016-06-02,7532,7633,7364,7499,59564,144403.0,12950957.0
2016-06-03,7398,7499,7330,7398,85781,142461.0,12950957.0
2016-06-07,7431,7532,7330,7465,63930,143756.0,12950957.0
2016-06-08,7465,7499,7297,7365,61437,141813.0,12950957.0
2016-06-09,7297,7364,7129,7129,104728,137280.0,12950957.0
2016-06-10,7229,7263,7061,7163,72770,137928.0,12950957.0
2016-06-13,7162,7162,6927,7062,61285,135985.0,12950957.0
2016-06-14,6960,7196,6927,7062,41952,135985.0,12950957.0
2016-06-15,7061,7129,6927,7095,38696,136633.0,12950957.0
2016-06-16,7095,7095,6826,6860,82946,132100.0,12950957.0
2016-06-17,6860,7095,6826,6995,67566,134690.0,12950957.0
2016-06-20,6893,6994,6826,6894,53055,132747.0,12950957.0
2016-06-21,6927,6994,6860,6927,36960,133395.0,12950957.0
2016-06-22,6927,7028,6860,6894,53749,132747.0,12950957.0
2016-06-23,6826,6860,6577,6793,112814,130805.0,12950957.0
2016-06-24,6725,6860,6389,6504,160026,125236.0,12950957.0
2016-06-27,6261,6725,6261,6705,75259,129121.0,12950957.0
2016-06-28,6523,6792,6523,6793,38362,130805.0,12950957.0
2016-06-29,6826,6826,6691,6726,63126,129510.0,12950957.0
2016-06-30,6759,7431,6725,7129,185245,137280.0,12950957.0
2016-07-01,7196,7465,7162,7365,102172,141813.0,12950957.0
2016-07-04,7465,7465,7230,7297,54414,140518.0,12950957.0
2016-07-05,7196,7297,7162,7196,50486,138575.0,12950957.0
2016-07-06,7297,7297,7028,7129,45246,137280.0,12950957.0
2016-07-07,7196,7297,7061,7163,50837,137928.0,12950957.0
2016-07-08,7230,7230,7028,7129,52641,137280.0,12950957.0
2016-07-11,7061,7129,6893,6894,73066,132747.0,12950957.0
2016-07-12,6960,7061,6893,6894,36032,132747.0,12950957.0
2016-07-13,6893,6994,6826,6860,48008,132100.0,12950957.0
2016-07-14,6860,7095,6792,7095,71328,136633.0,12950957.0
2016-07-15,7095,7263,6994,7196,38592,138575.0,12950957.0
2016-07-18,7297,7297,6927,7196,117422,138575.0,12950957.0
2016-07-19,7162,7297,7061,7196,72165,138575.0,12950957.0
2016-07-20,7196,7196,6927,6927,78403,133395.0,12950957.0
2016-07-21,6960,7061,6893,6961,34171,134042.0,12950957.0
2016-07-22,6960,7129,6893,7129,36723,137280.0,12950957.0
2016-07-25,7129,7229,6994,7028,60905,135338.0,12950957.0
2016-07-26,6994,7196,6994,7095,57088,136633.0,12950957.0
2016-07-27,7129,8575,7129,8003,1909359,154116.0,12950957.0
2016-07-28,7969,8171,7734,7869,432211,151526.0,12950957.0
2016-07-29,7936,8104,7431,7432,638062,143108.0,12950957.0
2016-08-01,7229,7364,7095,7230,326146,139223.0,12950957.0
2016-08-02,7196,7499,7162,7398,224001,142461.0,12950957.0
2016-08-03,7398,7398,7230,7331,132988,141165.0,12950957.0
2016-08-04,7330,7398,7230,7331,126694,141165.0,12950957.0
2016-08-05,7364,8037,7330,7667,488870,147641.0,12950957.0
2016-08-08,7768,7835,7364,7600,189649,146346.0,12950957.0
2016-08-09,7633,8306,7499,8239,427086,158649.0,12950957.0
2016-08-10,8272,8339,8003,8272,180260,159297.0,12950957.0
2016-08-11,8272,8877,8137,8609,482391,165772.0,12950957.0
2016-08-12,8507,8844,8406,8743,215690,168362.0,12950957.0
2016-08-16,8709,8743,7936,8003,357767,154116.0,12950957.0
2016-08-17,7969,8104,7633,7768,199791,149584.0,12950957.0
2016-08-18,7768,8541,7364,7768,767224,149584.0,12950957.0
2016-08-19,7734,7768,7028,7129,635513,137280.0,12950957.0
2016-08-22,6826,7061,6718,7028,411575,135338.0,12950957.0
2016-08-23,7061,7196,6960,7095,210731,136633.0,12950957.0
2016-08-24,7061,7196,6960,7129,133744,137280.0,12950957.0
2016-08-25,7129,7129,6725,6793,251077,130805.0,12950957.0
2016-08-26,6826,6860,6570,6665,158724,128344.0,12950957.0
2016-08-29,6624,6718,6348,6416,126379,123552.0,12950957.0
2016-08-30,6382,6604,6355,6490,77857,124977.0,12950957.0
2016-08-31,6543,6557,6288,6463,106394,124459.0,12950957.0
2016-09-01,6355,6510,6355,6510,68541,125365.0,12950957.0
2016-09-02,6483,6530,6375,6457,64158,124329.0,12950957.0
2016-09-05,6402,6429,6140,6268,117864,120703.0,12950957.0
2016-09-06,6315,6315,6167,6255,91778,120444.0,12950957.0
2016-09-07,6248,6254,5911,5986,181051,115264.0,12950957.0
2016-09-08,5952,6221,5952,5959,154649,114745.0,12950957.0
2016-09-09,5985,6456,5864,6457,194510,124329.0,12950957.0
2016-09-12,6348,6389,6160,6167,152875,118760.0,12950957.0
2016-09-13,6167,6355,5985,6046,104806,116429.0,12950957.0
2016-09-19,6053,6160,5992,6080,96568,117077.0,12950957.0
2016-09-20,6039,6254,6039,6255,78406,120444.0,12950957.0
2016-09-21,6234,6826,6234,6712,269119,129251.0,12950957.0
2016-09-22,6712,6792,6617,6658,105702,128214.0,12950957.0
2016-09-23,6611,7028,6611,6995,108594,134690.0,12950957.0
2016-09-26,6994,7297,6960,7062,150504,135985.0,12950957.0
2016-09-27,6960,7129,6927,7028,59152,135338.0,12950957.0
2016-09-28,7028,7129,6927,6995,42619,134690.0,12950957.0
2016-09-29,7028,7330,6994,7196,117074,138575.0,12950957.0
2016-09-30,7196,7196,6759,6793,111363,130805.0,12950957.0
2016-10-04,6792,7129,6792,6894,45661,132747.0,12950957.0
2016-10-05,6792,6960,6792,6860,31143,132100.0,12950957.0
2016-10-06,6860,7061,6759,7028,68361,135338.0,12950957.0
2016-10-07,7095,8272,7095,7331,1521780,141165.0,12950957.0
2016-10-10,7263,7431,7095,7398,199902,142461.0,12950957.0
2016-10-11,7364,7700,7364,7465,205675,143756.0,12950957.0
2016-10-12,7364,7633,7330,7398,95774,142461.0,12950957.0
2016-10-13,7364,7499,7162,7297,83020,140518.0,12950957.0
2016-10-14,7263,7465,7230,7365,71490,141813.0,12950957.0
2016-10-17,7263,7364,7129,7196,105987,138575.0,12950957.0
2016-10-18,7129,7297,7095,7129,63685,137280.0,12950957.0
2016-10-19,7095,7263,6994,6995,124454,134690.0,12950957.0
2016-10-20,6927,7129,6604,6726,226218,129510.0,12950957.0
2016-10-21,6658,7297,6658,7230,243383,139223.0,12950957.0
2016-10-24,7730,8340,7140,7180,313509,92988.0,12950957.0
2016-10-25,7190,7310,7050,7150,73381,92599.0,12950957.0
2016-10-26,7080,7090,6550,6760,122541,87548.0,12950957.0
2016-10-27,6670,6960,6670,6800,68278,88067.0,12950957.0
2016-10-28,6750,6880,6660,6760,35584,87548.0,12950957.0
2016-10-31,6760,6760,6350,6430,75374,83275.0,12950957.0
2016-11-01,6650,6650,6200,6480,32471,83922.0,12950957.0
2016-11-02,6340,6360,5960,6090,67775,78871.0,12950957.0
2016-11-03,5920,6150,5920,6100,35757,79001.0,12950957.0
2016-11-04,6100,6270,6080,6260,25184,81073.0,12950957.0
2016-11-07,6260,6980,6260,6870,74644,88973.0,12950957.0
2016-11-08,7200,8110,6930,7370,628369,95449.0,12950957.0
2016-11-09,7360,7720,6670,7270,254287,94153.0,12950957.0
2016-11-10,7320,7570,7280,7500,75245,97132.0,12950957.0
2016-11-11,7600,7920,7500,7800,93433,101017.0,12950957.0
2016-11-14,7800,8130,7800,7970,155304,103219.0,12950957.0
2016-11-15,7970,8250,7860,8110,175387,105032.0,12950957.0
2016-11-16,8160,8230,7780,7900,145519,102313.0,12950957.0
2016-11-17,7500,7670,7320,7500,288204,144559.0,19274529.0
2016-11-18,7500,7570,7130,7210,128188,138969.0,19274529.0
2016-11-21,7070,7470,7070,7240,144358,139548.0,19274529.0
2016-11-22,7250,7530,7250,7460,149915,143788.0,19274529.0
2016-11-23,7500,7520,7200,7340,78752,141475.0,19274529.0
2016-11-24,7490,7510,7210,7350,135787,141668.0,19274529.0
2016-11-25,7290,7400,7200,7400,85069,142632.0,19274529.0
2016-11-28,7320,7390,7000,7100,124190,136849.0,19274529.0
2016-11-29,7100,7250,6960,7070,67223,136271.0,19274529.0
2016-11-30,6970,7070,6790,6830,94738,131645.0,19274529.0
2016-12-01,6870,7070,6670,7030,84000,135500.0,19274529.0
2016-12-02,7030,7200,7000,7170,61532,138198.0,19274529.0
2016-12-05,7170,7250,6960,6960,57495,134151.0,19274529.0
2016-12-06,6990,7060,6800,6840,49529,131838.0,19274529.0
2016-12-07,6760,6990,6670,6990,62043,134729.0,19274529.0
2016-12-08,6990,7080,6810,7010,112468,135114.0,19274529.0
2016-12-09,6960,7270,6950,7240,160638,139548.0,19274529.0
2016-12-12,7240,7310,7080,7150,59254,137813.0,19274529.0
2016-12-13,7260,7440,7120,7430,70820,143210.0,19274529.0
2016-12-14,7360,7450,7290,7450,91646,143595.0,19274529.0
2016-12-15,7440,7590,7350,7530,84371,145137.0,19274529.0
2016-12-16,7520,7520,7380,7430,86731,143210.0,19274529.0
2016-12-19,7330,7480,7300,7380,49518,142246.0,19274529.0
2016-12-20,7380,7460,7200,7380,89571,142246.0,19274529.0
2016-12-21,7400,7410,7250,7260,48241,139933.0,19274529.0
2016-12-22,7260,7300,7180,7240,37283,139548.0,19274529.0
2016-12-23,7250,7330,7190,7200,31671,138777.0,19274529.0
2016-12-26,7200,7240,7110,7140,58739,137620.0,19274529.0
2016-12-27,7010,7120,6890,6970,142578,134343.0,19274529.0
2016-12-28,6850,7350,6850,7120,80512,137235.0,19274529.0
2016-12-29,7120,7270,7070,7180,46640,138391.0,19274529.0
2017-01-02,7200,7430,7200,7340,70669,141475.0,19274529.0
2017-01-03,7350,7550,7350,7470,137682,143981.0,19274529.0
2017-01-04,7470,7570,7440,7480,62272,144173.0,19274529.0
2017-01-05,7510,7550,7400,7470,75018,143981.0,19274529.0
2017-01-06,7460,7520,7400,7440,85029,143402.0,19274529.0
2017-01-09,7400,7510,7300,7510,79279,144752.0,19274529.0
2017-01-10,7470,7570,7450,7500,107519,144559.0,19274529.0
2017-01-11,7580,7660,7400,7410,115878,142824.0,19274529.0
2017-01-12,7410,7460,7230,7270,59502,140126.0,19274529.0
2017-01-13,7160,7420,7160,7400,52748,142632.0,19274529.0
2017-01-16,7400,8260,7400,8200,1419420,158051.0,19274529.0
2017-01-17,8300,8380,7910,8040,542931,154967.0,19274529.0
2017-01-18,8090,8340,7970,8300,505381,159979.0,19274529.0
2017-01-19,8350,8620,8240,8300,564131,159979.0,19274529.0
2017-01-20,8250,8630,8170,8620,323503,166146.0,19274529.0
2017-01-23,8670,8690,8470,8600,246245,165761.0,19274529.0
2017-01-24,8600,8640,8450,8550,129425,164797.0,19274529.0
2017-01-25,8500,8550,8260,8370,160911,161328.0,19274529.0
2017-01-26,8480,8850,8350,8820,198914,170001.0,19274529.0
2017-01-31,8820,9080,8820,8900,202232,171543.0,19274529.0
2017-02-01,8850,8980,8740,8950,124356,172507.0,19274529.0
2017-02-02,8840,9030,8770,9030,154188,174049.0,19274529.0
2017-02-03,9050,9220,8970,9050,180050,174434.0,19274529.0
2017-02-06,9020,9270,9000,9180,178218,176940.0,19274529.0
2017-02-07,9180,9180,8830,9100,206603,175398.0,19274529.0
2017-02-08,9080,9350,9000,9110,200344,175591.0,19274529.0
2017-02-09,9200,9210,8610,8840,153135,170387.0,19274529.0
2017-02-10,8750,8870,8560,8570,119015,165183.0,19274529.0
2017-02-13,8540,8540,8270,8360,212060,161135.0,19274529.0
2017-02-14,8400,8590,8400,8470,67246,163255.0,19274529.0
2017-02-15,8500,8640,8300,8490,90735,163641.0,19274529.0
2017-02-16,8420,8520,8380,8440,69858,162677.0,19274529.0
2017-02-17,8370,8490,8370,8440,35687,162677.0,19274529.0
2017-02-20,8470,8470,8170,8230,123290,158629.0,19274529.0
2017-02-21,8230,8320,7890,7980,277554,153811.0,19274529.0
2017-02-22,8000,8430,7870,8210,331164,158244.0,19274529.0
2017-02-23,8230,8270,8100,8100,76872,156124.0,19274529.0
2017-02-24,8200,8250,7980,7980,88025,153811.0,19274529.0
2017-02-27,7850,8120,7700,7970,109261,153618.0,19274529.0
2017-02-28,7900,7970,7750,7870,84960,151691.0,19274529.0
2017-03-02,7950,8050,7880,8010,68237,154389.0,19274529.0
2017-03-03,8050,8160,7800,8000,73653,154196.0,19274529.0
2017-03-06,7930,8070,7930,8000,48505,154196.0,19274529.0
2017-03-07,8070,8070,7850,7860,75276,151498.0,19274529.0
2017-03-08,7800,7950,7800,7870,32719,151691.0,19274529.0
2017-03-09,7920,7960,7770,7770,82237,149763.0,19274529.0
2017-03-10,7770,8040,7690,8000,80573,154196.0,19274529.0
2017-03-13,8070,8360,8040,8330,165875,160557.0,19274529.0
2017-03-14,8390,8400,8220,8250,61902,159015.0,19274529.0
2017-03-15,8310,8790,8180,8280,468173,159593.0,19274529.0
2017-03-16,8300,8800,8280,8660,401639,166917.0,19274529.0
2017-03-17,8800,8840,8520,8750,192253,168652.0,19274529.0
2017-03-20,8820,8980,8720,8810,175622,169809.0,19274529.0
2017-03-21,8810,8890,8720,8830,74512,170194.0,19274529.0
2017-03-22,8810,9690,8680,8680,1259429,167303.0,19274529.0
2017-03-23,8900,8910,8330,8650,305452,166725.0,19274529.0
2017-03-24,8500,8620,8460,8560,102766,164990.0,19274529.0
2017-03-27,8680,8780,8460,8550,71948,164797.0,19274529.0
2017-03-28,8680,8680,8420,8610,54325,165954.0,19274529.0
2017-03-29,8610,8610,8450,8490,66564,163641.0,19274529.0
2017-03-30,8480,8560,8150,8290,128143,159786.0,19274529.0
2017-03-31,8260,8320,8140,8220,71071,158437.0,19274529.0
2017-04-03,8220,8400,8210,8330,83771,160557.0,19274529.0
2017-04-04,8330,8400,8290,8310,50685,160171.0,19274529.0
2017-04-05,8310,8670,8300,8660,116421,166917.0,19274529.0
2017-04-06,8760,8760,8560,8660,64392,166917.0,19274529.0
2017-04-07,8660,8870,8600,8830,69222,170194.0,19274529.0
2017-04-10,8830,8910,8730,8800,72179,169616.0,19274529.0
