원익머트리얼즈(104830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-08,27550,27950,27300,27350,45997,344829.0,12608000.0
2018-11-09,27750,27750,26600,26700,34396,336634.0,12608000.0
2018-11-12,26600,26800,25850,25900,51731,326547.0,12608000.0
2018-11-13,25400,25950,24950,25750,49657,324656.0,12608000.0
2018-11-14,25500,26800,25400,26150,58737,329699.0,12608000.0
2018-11-15,26200,26700,25650,26200,36113,330330.0,12608000.0
2018-11-16,26150,26450,25750,26400,37654,332851.0,12608000.0
2018-11-19,26050,26400,25900,26000,33627,327808.0,12608000.0
2018-11-20,25800,25800,24700,24800,87543,312678.0,12608000.0
2018-11-21,24550,25200,23800,25050,68446,315830.0,12608000.0
2018-11-22,25050,25800,24800,25450,50654,320874.0,12608000.0
2018-11-23,25100,25850,25100,25450,22491,320874.0,12608000.0
2018-11-26,24600,26500,24600,26200,46783,330330.0,12608000.0
2018-11-27,26000,26300,25450,25700,21506,324026.0,12608000.0
2018-11-28,25600,25700,25250,25550,17395,322134.0,12608000.0
2018-11-29,25650,26250,25000,25000,29251,315200.0,12608000.0
2018-11-30,25000,25500,24700,24850,32214,313309.0,12608000.0
2018-12-03,25450,26300,25000,26150,38920,329699.0,12608000.0
2018-12-04,26400,26800,25550,25900,40001,326547.0,12608000.0
2018-12-05,25150,25700,25150,25250,12784,318352.0,12608000.0
2018-12-06,25150,25350,24500,24500,30112,308896.0,12608000.0
2018-12-07,24700,24950,24250,24550,23013,309526.0,12608000.0
2018-12-10,24350,24350,23000,23500,32901,296288.0,12608000.0
2018-12-11,23500,23700,23100,23550,19535,296918.0,12608000.0
2018-12-12,23800,24000,23550,23850,24719,300701.0,12608000.0
2018-12-13,23850,24050,23600,24000,48029,302592.0,12608000.0
2018-12-14,24000,24100,22500,23000,60169,289984.0,12608000.0
2018-12-17,22550,22950,22300,22700,47321,286202.0,12608000.0
2018-12-18,22150,22550,21850,22200,46861,279898.0,12608000.0
2018-12-19,22000,22600,21800,22250,47059,280528.0,12608000.0
2018-12-20,21800,22200,21400,21600,44760,272333.0,12608000.0
2018-12-21,21400,21750,21350,21450,29395,270442.0,12608000.0
2018-12-24,21300,21950,21000,21300,55046,268550.0,12608000.0
2018-12-26,21000,21400,20550,21100,71415,266029.0,12608000.0
2018-12-27,21150,21350,20650,21300,45190,268550.0,12608000.0
2018-12-28,21250,21950,20950,21750,35153,274224.0,12608000.0
2019-01-02,21750,21750,20750,20950,29311,264138.0,12608000.0
2019-01-03,20700,20850,19450,19500,61045,245856.0,12608000.0
2019-01-04,19650,20000,19000,19550,67081,246486.0,12608000.0
2019-01-07,19500,20000,19100,19250,65702,242704.0,12608000.0
2019-01-08,19050,21250,19000,20500,131078,258464.0,12608000.0
2019-01-09,20350,22000,20350,21800,84499,274854.0,12608000.0
2019-01-10,21850,22450,21250,22050,72472,278006.0,12608000.0
2019-01-11,22000,22050,21300,21450,34421,270442.0,12608000.0
2019-01-14,21400,21400,20650,20850,61034,262877.0,12608000.0
2019-01-15,20650,21500,20600,21300,77495,268550.0,12608000.0
2019-01-16,21300,21500,20900,21150,49014,266659.0,12608000.0
2019-01-17,20950,21900,20950,21100,48725,266029.0,12608000.0
2019-01-18,21200,26950,21050,22900,510089,288723.0,12608000.0
2019-01-21,23100,23600,22450,23000,157867,289984.0,12608000.0
2019-01-22,23100,23300,21850,22000,151098,277376.0,12608000.0
2019-01-23,21800,22300,21400,21850,60155,275485.0,12608000.0
2019-01-24,21850,23050,21750,22800,133793,287462.0,12608000.0
2019-01-25,22600,23500,22400,23350,112068,294397.0,12608000.0
2019-01-28,23200,23550,22650,22700,68868,286202.0,12608000.0
2019-01-29,22600,23050,22500,23050,50111,290614.0,12608000.0
2019-01-30,23050,23200,22650,22900,50936,288723.0,12608000.0
2019-01-31,23050,23600,22700,22800,82076,287462.0,12608000.0
2019-02-01,22850,24400,22750,24100,199124,303853.0,12608000.0
2019-02-07,24150,25200,23800,24950,114056,314570.0,12608000.0
2019-02-08,24400,24950,24000,24500,84060,308896.0,12608000.0
2019-02-11,24500,24500,23650,23900,78798,301331.0,12608000.0
2019-02-12,23950,24900,23700,24400,93836,307635.0,12608000.0
2019-02-13,24650,25500,24350,25350,119030,319613.0,12608000.0
2019-02-14,25350,26150,24800,25850,91952,325917.0,12608000.0
2019-02-15,25600,25700,24750,24950,58591,314570.0,12608000.0
2019-02-18,24900,26250,24800,25350,87195,319613.0,12608000.0
2019-02-19,25100,25500,24900,24950,44644,314570.0,12608000.0
2019-02-20,25050,25650,24650,25400,56275,320243.0,12608000.0
2019-02-21,25400,25650,25100,25100,56529,316461.0,12608000.0
2019-02-22,24650,24950,24350,24500,55760,308896.0,12608000.0
2019-02-25,24700,25850,24500,25750,91673,324656.0,12608000.0
2019-02-26,25800,26300,24900,25050,40253,315830.0,12608000.0
2019-02-27,25050,25250,24600,24800,50739,312678.0,12608000.0
2019-02-28,24900,24900,24000,24000,79806,302592.0,12608000.0
2019-03-04,24200,24500,23500,24100,76908,303853.0,12608000.0
2019-03-05,23800,24100,23050,23450,81245,295658.0,12608000.0
2019-03-06,23200,23550,22850,23050,46604,290614.0,12608000.0
2019-03-07,23000,23550,22450,22550,68661,284310.0,12608000.0
2019-03-08,22400,22550,21900,22250,60615,280528.0,12608000.0
2019-03-11,22150,22550,21850,22500,45034,283680.0,12608000.0
2019-03-12,23300,24400,23200,24300,142285,306374.0,12608000.0
2019-03-13,24300,25500,24200,25000,176745,315200.0,12608000.0
2019-03-14,25000,27350,25000,26250,235708,330960.0,12608000.0
2019-03-15,26100,26850,25600,26400,63902,332851.0,12608000.0
2019-03-18,26200,26700,25400,25650,73834,323395.0,12608000.0
2019-03-19,25650,25650,24800,24800,88995,312678.0,12608000.0
2019-03-20,24800,25450,24500,25350,43177,319613.0,12608000.0
2019-03-21,25200,29250,25200,28000,281916,353024.0,12608000.0
2019-03-22,28000,28300,27000,27450,88537,346090.0,12608000.0
2019-03-25,26850,26900,25550,25550,89958,322134.0,12608000.0
2019-03-26,25500,26100,25100,25800,51906,325286.0,12608000.0
2019-03-27,25800,26050,25100,25950,34594,327178.0,12608000.0
2019-03-28,25750,25750,23400,25150,78716,317091.0,12608000.0
2019-03-29,25150,25300,24300,24900,74556,313939.0,12608000.0
2019-04-01,25000,26100,25000,25200,81692,317722.0,12608000.0
2019-04-02,25500,25650,24800,24950,67655,314570.0,12608000.0
2019-04-03,24950,25800,24700,25800,75991,325286.0,12608000.0
2019-04-04,25800,26050,25200,25650,96449,323395.0,12608000.0
2019-04-05,25750,26350,25200,25500,74852,321504.0,12608000.0
2019-04-08,25500,25700,25100,25450,68079,320874.0,12608000.0
2019-04-09,25450,25550,24950,25400,33851,320243.0,12608000.0
2019-04-10,25250,25400,24700,25250,45694,318352.0,12608000.0
2019-04-11,25300,25300,24700,24800,41940,312678.0,12608000.0
2019-04-12,24850,25000,24500,24650,78420,310787.0,12608000.0
2019-04-15,24800,24900,24150,24300,83763,306374.0,12608000.0
2019-04-16,24450,24450,23700,24150,80593,304483.0,12608000.0
2019-04-17,24250,26300,24200,25200,189334,317722.0,12608000.0
2019-04-18,25250,25750,24650,24750,58913,312048.0,12608000.0
2019-04-19,24800,26100,24750,26000,71852,327808.0,12608000.0
2019-04-22,26000,26200,24850,25050,68347,315830.0,12608000.0
2019-04-23,25150,25150,24300,24600,61519,310157.0,12608000.0
2019-04-24,24800,25150,24400,24650,63701,310787.0,12608000.0
2019-04-25,25100,26350,24500,24600,203524,310157.0,12608000.0
2019-04-26,24450,24600,23200,23450,165801,295658.0,12608000.0
2019-04-29,23350,24000,23200,24000,75253,302592.0,12608000.0
2019-04-30,23950,23950,23350,23700,85706,298810.0,12608000.0
2019-05-02,23750,25050,23750,24250,136655,305744.0,12608000.0
2019-05-03,24250,24500,23850,24000,42940,302592.0,12608000.0
2019-05-07,23500,23600,22900,22950,105392,289354.0,12608000.0
2019-05-08,22500,22650,22050,22300,110321,281158.0,12608000.0
2019-05-09,22300,22300,21400,21450,86382,270442.0,12608000.0
2019-05-10,21450,22150,21150,21450,69637,270442.0,12608000.0
2019-05-13,21450,22150,21100,21150,44967,266659.0,12608000.0
2019-05-14,20550,21850,20550,21700,54087,273594.0,12608000.0
2019-05-15,21600,22350,21450,22200,54025,279898.0,12608000.0
2019-05-16,22100,22200,21350,21550,48857,271702.0,12608000.0
2019-05-17,21700,22450,21150,21300,67630,268550.0,12608000.0
2019-05-20,21500,21650,21000,21000,47194,264768.0,12608000.0
2019-05-21,20650,21650,20650,21250,62188,267920.0,12608000.0
2019-05-22,21300,22100,21300,21700,62569,273594.0,12608000.0
2019-05-23,22100,22100,21650,21700,37560,273594.0,12608000.0
2019-05-24,21850,21850,21100,21450,31245,270442.0,12608000.0
2019-05-27,21600,22150,21300,21700,41885,273594.0,12608000.0
2019-05-28,21600,22200,21250,22200,57075,279898.0,12608000.0
2019-05-29,22000,22050,21150,21200,45136,267290.0,12608000.0
2019-05-30,21500,21600,21100,21600,41047,272333.0,12608000.0
2019-05-31,21600,21750,21200,21600,37958,272333.0,12608000.0
2019-06-03,21200,21900,21200,21750,31814,274224.0,12608000.0
2019-06-04,21800,22400,21700,22300,55885,281158.0,12608000.0
2019-06-05,23500,23500,22200,22350,91558,281789.0,12608000.0
2019-06-07,22350,22400,21450,21550,111549,271702.0,12608000.0
2019-06-10,21700,21700,21250,21450,95266,270442.0,12608000.0
2019-06-11,21400,22600,21400,22200,170196,279898.0,12608000.0
2019-06-12,22200,22500,21700,21800,64615,274854.0,12608000.0
2019-06-13,21750,22000,21450,21450,76872,270442.0,12608000.0
2019-06-14,21500,21600,20650,20650,138438,260355.0,12608000.0
2019-06-17,20700,20850,20250,20650,103984,260355.0,12608000.0
2019-06-18,20750,20950,20150,20700,122473,260986.0,12608000.0
2019-06-19,21100,21300,20500,20550,124558,259094.0,12608000.0
2019-06-20,20550,20850,20300,20850,117627,262877.0,12608000.0
2019-06-21,21050,21050,20400,20500,69021,258464.0,12608000.0
2019-06-24,20500,20800,20200,20300,77614,255942.0,12608000.0
2019-06-25,20450,20950,19800,19850,154955,250269.0,12608000.0
2019-06-26,19750,20150,19550,19600,95657,247117.0,12608000.0
2019-06-27,19800,20450,19700,20100,122734,253421.0,12608000.0
2019-06-28,20100,20300,19850,20250,70289,255312.0,12608000.0
2019-07-01,21100,21100,20100,20650,188698,260355.0,12608000.0
2019-07-02,21100,22100,20800,21650,374963,272963.0,12608000.0
2019-07-03,22050,23550,21950,23150,684095,291875.0,12608000.0
2019-07-04,23750,24000,22300,22950,363020,289354.0,12608000.0
2019-07-05,23000,23000,22150,22700,121171,286202.0,12608000.0
2019-07-08,22900,23400,21650,21650,336468,272963.0,12608000.0
2019-07-09,22000,22350,21150,21250,197861,267920.0,12608000.0
2019-07-10,21600,22100,21200,21800,117151,274854.0,12608000.0
2019-07-11,22150,22800,22000,22500,187068,283680.0,12608000.0
2019-07-12,22300,22500,21850,22450,126744,283050.0,12608000.0
2019-07-15,23150,26750,22650,24850,914673,313309.0,12608000.0
2019-07-16,24500,24900,23550,23800,510434,300070.0,12608000.0
2019-07-17,23900,25800,23500,25350,885322,319613.0,12608000.0
2019-07-18,25350,26250,24150,24400,561543,307635.0,12608000.0
2019-07-19,24100,24450,23400,23800,245391,300070.0,12608000.0
2019-07-22,24900,25400,24450,24800,465214,312678.0,12608000.0
2019-07-23,24650,25650,24200,25400,313499,320243.0,12608000.0
2019-07-24,25550,25550,23850,24500,325556,308896.0,12608000.0
2019-07-25,24500,24550,23600,23650,187497,298179.0,12608000.0
2019-07-26,23500,24350,23500,24000,261595,302592.0,12608000.0
2019-07-29,24350,25050,22300,22300,409313,281158.0,12608000.0
2019-07-30,22250,22750,22000,22050,154110,278006.0,12608000.0
2019-07-31,22300,23850,21950,23350,309951,294397.0,12608000.0
2019-08-01,23100,23550,22700,22800,124453,287462.0,12608000.0
2019-08-02,22550,24900,22550,24550,402788,309526.0,12608000.0
2019-08-05,25500,27700,25400,26250,916907,330960.0,12608000.0
2019-08-06,25300,26400,24500,24800,430776,312678.0,12608000.0
2019-08-07,24800,28000,24650,28000,623280,353024.0,12608000.0
2019-08-08,27450,28500,26050,27450,805954,346090.0,12608000.0
2019-08-09,27650,27700,26100,26450,309705,333482.0,12608000.0
2019-08-12,26300,27350,26200,26550,293186,334742.0,12608000.0
2019-08-13,26200,27200,26150,26400,184569,332851.0,12608000.0
2019-08-14,26850,26950,26250,26700,183156,336634.0,12608000.0
2019-08-16,26300,26450,25500,26300,183093,331590.0,12608000.0
2019-08-19,26200,26450,25050,25250,226434,318352.0,12608000.0
2019-08-20,25250,25900,24850,25750,127357,324656.0,12608000.0
2019-08-21,25900,26900,25750,26250,171089,330960.0,12608000.0
2019-08-22,26800,26800,25400,25450,106051,320874.0,12608000.0
2019-08-23,26000,26250,25450,25950,96208,327178.0,12608000.0
2019-08-26,25250,25450,24650,24750,157736,312048.0,12608000.0
2019-08-27,25200,25300,24800,25000,85843,315200.0,12608000.0
2019-08-28,25100,25700,24950,25550,100558,322134.0,12608000.0
2019-08-29,25800,25850,24050,24050,216480,303222.0,12608000.0
2019-08-30,24550,24650,24100,24150,97089,304483.0,12608000.0
2019-09-02,24200,24550,24050,24500,45856,308896.0,12608000.0
2019-09-03,24500,24500,23800,23850,126563,300701.0,12608000.0
2019-09-04,24150,24500,24100,24500,110142,308896.0,12608000.0
2019-09-05,24550,25550,24550,25350,197309,319613.0,12608000.0
2019-09-06,25800,25800,24800,24900,70131,313939.0,12608000.0
2019-09-09,25200,25400,24400,24500,68841,308896.0,12608000.0
2019-09-10,24550,24850,24200,24550,61964,309526.0,12608000.0
2019-09-11,24700,24750,24350,24450,45481,308266.0,12608000.0
2019-09-16,24800,24800,23950,24600,67895,310157.0,12608000.0
2019-09-17,24500,24700,24050,24250,92754,305744.0,12608000.0
2019-09-18,24300,24500,24150,24400,60796,307635.0,12608000.0
2019-09-19,24450,25300,24450,25100,121757,316461.0,12608000.0
2019-09-20,25150,25400,24900,25150,68295,317091.0,12608000.0
2019-09-23,25250,25250,24500,24600,55864,310157.0,12608000.0
2019-09-24,24550,25350,24550,24800,73861,312678.0,12608000.0
2019-09-25,24800,25550,24500,24600,129465,310157.0,12608000.0
2019-09-26,24900,25200,24650,25100,75280,316461.0,12608000.0
2019-09-27,25100,25200,24600,24950,52955,314570.0,12608000.0
2019-09-30,24950,24950,23950,24450,105389,308266.0,12608000.0
2019-10-01,24350,25250,24000,25200,79327,317722.0,12608000.0
2019-10-02,25000,25400,24500,24550,63187,309526.0,12608000.0
2019-10-04,24450,24800,24200,24400,50232,307635.0,12608000.0
2019-10-07,25000,25050,23700,23900,75359,301331.0,12608000.0
