제룡산업(147830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-14,8590,8660,8110,8280,286335,82800.0,10000000.0
2018-12-17,8100,8770,7860,8430,827681,84300.0,10000000.0
2018-12-18,8310,8540,8060,8090,232649,80900.0,10000000.0
2018-12-19,8170,8220,7920,8000,192518,80000.0,10000000.0
2018-12-20,8080,8470,8080,8200,238450,82000.0,10000000.0
2018-12-21,8390,8800,8290,8650,703683,86500.0,10000000.0
2018-12-24,8730,8910,8410,8690,318342,86900.0,10000000.0
2018-12-26,8460,8650,8110,8150,236445,81500.0,10000000.0
2018-12-27,8230,8590,8200,8450,190171,84500.0,10000000.0
2018-12-28,8460,8920,8460,8920,274870,89200.0,10000000.0
2019-01-02,9610,9610,8450,8530,652850,85300.0,10000000.0
2019-01-03,8660,9560,8320,9360,1743733,93600.0,10000000.0
2019-01-04,9430,9870,9200,9610,1510558,96100.0,10000000.0
2019-01-07,9840,10250,9680,9790,693414,97900.0,10000000.0
2019-01-08,9930,10200,9400,9600,767219,96000.0,10000000.0
2019-01-09,9790,10750,9740,10050,2263680,100500.0,10000000.0
2019-01-10,9960,10250,9800,9800,427036,98000.0,10000000.0
2019-01-11,9900,10250,9750,10100,426253,101000.0,10000000.0
2019-01-14,10250,10300,9970,10250,307801,102500.0,10000000.0
2019-01-15,10150,10200,9930,10200,333780,102000.0,10000000.0
2019-01-16,10300,10400,10050,10150,433682,101500.0,10000000.0
2019-01-17,10250,10300,9730,9950,232264,99500.0,10000000.0
2019-01-18,9990,10250,9850,10000,270985,100000.0,10000000.0
2019-01-21,10050,10100,9610,9610,210949,96100.0,10000000.0
2019-01-22,9570,11200,9570,10400,2675890,104000.0,10000000.0
2019-01-23,10200,10700,10150,10450,546258,104500.0,10000000.0
2019-01-24,10650,10700,10100,10200,388329,102000.0,10000000.0
2019-01-25,10150,10350,10050,10200,140593,102000.0,10000000.0
2019-01-28,10200,10200,9900,9990,164830,99900.0,10000000.0
2019-01-29,9990,10050,9530,9640,214956,96400.0,10000000.0
2019-01-30,9700,10050,9700,9830,193502,98300.0,10000000.0
2019-01-31,9840,9980,9600,9830,102109,98300.0,10000000.0
2019-02-01,10050,10750,9950,10450,606976,104500.0,10000000.0
2019-02-07,10750,10850,10300,10600,343139,106000.0,10000000.0
2019-02-08,10500,10700,10250,10700,203010,107000.0,10000000.0
2019-02-11,10700,10800,10250,10350,161260,103500.0,10000000.0
2019-02-12,10250,10550,10100,10100,116764,101000.0,10000000.0
2019-02-13,10250,10450,10000,10300,100332,103000.0,10000000.0
2019-02-14,10300,10400,9900,9990,168639,99900.0,10000000.0
2019-02-15,9910,10100,9610,9960,138162,99600.0,10000000.0
2019-02-18,10200,10200,9920,10000,60570,100000.0,10000000.0
2019-02-19,10000,10250,9980,10100,127058,101000.0,10000000.0
2019-02-20,10200,10250,9650,9730,219597,97300.0,10000000.0
2019-02-21,9860,9870,9010,9460,169867,94600.0,10000000.0
2019-02-22,9390,9750,9390,9560,81071,95600.0,10000000.0
2019-02-25,9560,9710,9290,9460,88704,94600.0,10000000.0
2019-02-26,9500,9890,9500,9890,135755,98900.0,10000000.0
2019-02-27,10000,10050,9720,9900,102568,99000.0,10000000.0
2019-02-28,9840,9980,7910,7970,449374,79700.0,10000000.0
2019-03-04,7570,7970,7400,7510,466819,75100.0,10000000.0
2019-03-05,7440,7750,7430,7630,180306,76300.0,10000000.0
2019-03-06,7710,7790,7480,7490,105514,74900.0,10000000.0
2019-03-07,7400,7550,7200,7260,135013,72600.0,10000000.0
2019-03-08,7100,7400,7100,7300,88217,73000.0,10000000.0
2019-03-11,7300,7340,7070,7180,86260,71800.0,10000000.0
2019-03-12,7200,7440,7160,7400,93182,74000.0,10000000.0
2019-03-13,7350,7420,7250,7350,46986,73500.0,10000000.0
2019-03-14,7350,7540,7340,7500,58621,75000.0,10000000.0
2019-03-15,7440,7480,6690,6950,263555,69500.0,10000000.0
2019-03-18,7040,7270,7000,7180,100124,71800.0,10000000.0
2019-03-19,7190,7390,7190,7270,47315,72700.0,10000000.0
2019-03-20,7200,7250,7110,7230,41935,72300.0,10000000.0
2019-03-21,7180,7270,7090,7120,36963,71200.0,10000000.0
2019-03-22,7160,7210,7050,7120,51962,71200.0,10000000.0
2019-03-25,6960,7220,6940,7210,55225,72100.0,10000000.0
2019-03-26,7210,7270,7130,7210,32106,72100.0,10000000.0
2019-03-27,7270,7290,7080,7180,51006,71800.0,10000000.0
2019-03-28,7150,7200,7060,7060,25565,70600.0,10000000.0
2019-03-29,7020,7520,7020,7460,147403,74600.0,10000000.0
2019-04-01,7530,7630,7430,7550,64699,75500.0,10000000.0
2019-04-02,7550,7640,7470,7580,37720,75800.0,10000000.0
2019-04-03,7560,7870,7560,7720,81294,77200.0,10000000.0
2019-04-04,7740,7740,7530,7600,33097,76000.0,10000000.0
2019-04-05,7610,7830,7610,7750,82035,77500.0,10000000.0
2019-04-08,7710,7750,7560,7580,44236,75800.0,10000000.0
2019-04-09,7580,7680,7510,7640,30729,76400.0,10000000.0
2019-04-10,7600,7740,7590,7610,31185,76100.0,10000000.0
2019-04-11,7650,7790,7580,7750,70474,77500.0,10000000.0
2019-04-12,7540,7630,7400,7450,107014,74500.0,10000000.0
2019-04-15,7520,7550,7450,7460,44611,74600.0,10000000.0
2019-04-16,7450,7540,7240,7360,91242,73600.0,10000000.0
2019-04-17,7290,7360,7200,7240,57358,72400.0,10000000.0
2019-04-18,7170,7290,7120,7130,35187,71300.0,10000000.0
2019-04-19,7100,7200,7100,7130,16622,71300.0,10000000.0
2019-04-22,7160,7250,7090,7150,27664,71500.0,10000000.0
2019-04-23,7170,7210,7010,7120,39864,71200.0,10000000.0
2019-04-24,7100,7150,7000,7040,34596,70400.0,10000000.0
2019-04-25,6710,7040,6710,6860,142481,68600.0,10000000.0
2019-04-26,6800,6950,6800,6890,47435,68900.0,10000000.0
2019-04-29,6880,6900,6750,6780,35746,67800.0,10000000.0
2019-04-30,6750,6810,6650,6710,42967,67100.0,10000000.0
2019-05-02,6670,6810,6670,6740,33919,67400.0,10000000.0
2019-05-03,6740,6780,6700,6720,20654,67200.0,10000000.0
2019-05-07,6650,6700,6580,6630,51296,66300.0,10000000.0
2019-05-08,6600,6800,6590,6660,36759,66600.0,10000000.0
2019-05-09,6650,6720,6440,6440,64897,64400.0,10000000.0
2019-05-10,6430,6500,6250,6350,56143,63500.0,10000000.0
2019-05-13,6290,6580,6210,6290,30392,62900.0,10000000.0
2019-05-14,6210,6380,6010,6240,31274,62400.0,10000000.0
2019-05-15,6240,6370,6110,6340,41746,63400.0,10000000.0
2019-05-16,6400,6520,6290,6410,30261,64100.0,10000000.0
2019-05-17,6410,6800,6400,6640,139681,66400.0,10000000.0
2019-05-20,6880,6940,6480,6550,69959,65500.0,10000000.0
2019-05-21,6460,6580,6410,6500,36361,65000.0,10000000.0
2019-05-22,6450,6550,6430,6500,32089,65000.0,10000000.0
2019-05-23,6450,6480,6180,6180,50275,61800.0,10000000.0
2019-05-24,6100,6160,5720,6000,95412,60000.0,10000000.0
2019-05-27,6000,6170,6000,6110,29926,61100.0,10000000.0
2019-05-28,6050,6330,6050,6290,35824,62900.0,10000000.0
2019-05-29,6230,6340,6080,6230,15598,62300.0,10000000.0
2019-05-30,6230,6230,6100,6110,17827,61100.0,10000000.0
2019-05-31,6110,6220,6100,6210,26785,62100.0,10000000.0
2019-06-03,6150,6230,6060,6170,20222,61700.0,10000000.0
2019-06-04,6150,6310,6150,6210,37350,62100.0,10000000.0
2019-06-05,6240,6380,6240,6370,46771,63700.0,10000000.0
2019-06-07,6380,6530,6350,6480,33403,64800.0,10000000.0
2019-06-10,6570,6690,6560,6600,43292,66000.0,10000000.0
2019-06-11,6640,6790,6560,6750,79176,67500.0,10000000.0
2019-06-12,7010,7040,6720,6790,141468,67900.0,10000000.0
2019-06-13,6790,6870,6560,6870,35010,68700.0,10000000.0
2019-06-14,6870,7050,6850,7000,66788,70000.0,10000000.0
2019-06-17,7000,7010,6810,6810,27077,68100.0,10000000.0
2019-06-18,6890,6930,6750,6830,33242,68300.0,10000000.0
2019-06-19,6840,7120,6820,7060,81522,70600.0,10000000.0
2019-06-20,7120,7120,6980,7070,34887,70700.0,10000000.0
2019-06-21,7040,7080,6960,6970,23220,69700.0,10000000.0
2019-06-24,7110,7250,7040,7200,130712,72000.0,10000000.0
2019-06-25,7240,7240,6950,7050,57563,70500.0,10000000.0
2019-06-26,6930,7050,6910,6940,36632,69400.0,10000000.0
2019-06-27,6960,7120,6790,6850,43953,68500.0,10000000.0
2019-06-28,6780,6880,6630,6860,42613,68600.0,10000000.0
2019-07-01,7300,7310,6990,7250,193143,72500.0,10000000.0
2019-07-02,7250,7300,7120,7150,98657,71500.0,10000000.0
2019-07-03,7080,7150,6860,6940,71374,69400.0,10000000.0
2019-07-04,6890,7000,6840,6890,56659,68900.0,10000000.0
2019-07-05,6900,7030,6890,7000,32193,70000.0,10000000.0
2019-07-08,6880,6900,6410,6450,87252,64500.0,10000000.0
2019-07-09,6450,6490,6140,6180,71692,61800.0,10000000.0
2019-07-10,6130,6320,6110,6220,48504,62200.0,10000000.0
2019-07-11,6260,6680,6220,6610,65029,66100.0,10000000.0
2019-07-12,6510,6640,6440,6510,40042,65100.0,10000000.0
2019-07-15,6500,6580,6400,6430,33884,64300.0,10000000.0
2019-07-16,6490,6490,6330,6420,20940,64200.0,10000000.0
2019-07-17,6400,6400,6050,6120,84102,61200.0,10000000.0
2019-07-18,6100,6220,6050,6060,45303,60600.0,10000000.0
2019-07-19,6090,6420,6090,6220,49366,62200.0,10000000.0
2019-07-22,6150,6340,6150,6300,28312,63000.0,10000000.0
2019-07-23,6320,6390,6200,6200,11796,62000.0,10000000.0
2019-07-24,6160,6260,6030,6090,37908,60900.0,10000000.0
2019-07-25,5960,6030,5820,5940,66855,59400.0,10000000.0
2019-07-26,5940,5970,5700,5860,52841,58600.0,10000000.0
2019-07-29,5750,5860,5400,5400,99703,54000.0,10000000.0
2019-07-30,5260,5640,5260,5510,51718,55100.0,10000000.0
2019-07-31,5500,5600,5390,5590,35541,55900.0,10000000.0
2019-08-01,5490,5590,5440,5490,16431,54900.0,10000000.0
2019-08-02,5310,5540,5300,5400,53997,54000.0,10000000.0
2019-08-05,5400,5430,4875,4900,76261,49000.0,10000000.0
2019-08-06,4600,5140,4515,4845,134642,48450.0,10000000.0
2019-08-07,4770,5000,4605,4860,47218,48600.0,10000000.0
2019-08-08,5150,5190,4960,5170,47420,51700.0,10000000.0
2019-08-09,5190,5410,5190,5280,40677,52800.0,10000000.0
2019-08-12,5380,5550,5360,5520,35875,55200.0,10000000.0
2019-08-13,5570,5600,5450,5580,23282,55800.0,10000000.0
2019-08-14,5620,5720,5620,5700,21489,57000.0,10000000.0
2019-08-16,5590,5630,5480,5630,18279,56300.0,10000000.0
2019-08-19,5660,5980,5660,5850,60859,58500.0,10000000.0
2019-08-20,5880,5880,5730,5880,18499,58800.0,10000000.0
2019-08-21,5810,5910,5800,5860,20618,58600.0,10000000.0
2019-08-22,5860,5970,5660,5910,35861,59100.0,10000000.0
2019-08-23,5920,5920,5670,5740,25372,57400.0,10000000.0
2019-08-26,5590,5630,5400,5420,26444,54200.0,10000000.0
2019-08-27,5690,5740,5480,5510,19567,55100.0,10000000.0
2019-08-28,5540,5660,5500,5630,21568,56300.0,10000000.0
2019-08-29,5640,5690,5550,5640,18521,56400.0,10000000.0
2019-08-30,5650,5810,5650,5780,36623,57800.0,10000000.0
2019-09-02,5710,5730,5640,5650,14086,56500.0,10000000.0
2019-09-03,5600,5740,5600,5670,19140,56700.0,10000000.0
2019-09-04,5610,5720,5610,5700,15874,57000.0,10000000.0
2019-09-05,5740,5790,5660,5730,15095,57300.0,10000000.0
2019-09-06,5760,5800,5610,5630,16226,56300.0,10000000.0
2019-09-09,5610,5690,5510,5510,31918,55100.0,10000000.0
2019-09-10,5800,6040,5450,6000,184329,60000.0,10000000.0
2019-09-11,6050,6210,6010,6120,100137,61200.0,10000000.0
2019-09-16,6300,6830,6240,6730,228938,67300.0,10000000.0
2019-09-17,6610,6710,6480,6660,95000,66600.0,10000000.0
2019-09-18,6600,6850,6580,6850,91477,68500.0,10000000.0
2019-09-19,6890,6900,6720,6820,84232,68200.0,10000000.0
2019-09-20,6820,6910,6770,6910,63388,69100.0,10000000.0
2019-09-23,7080,7080,6840,6950,90596,69500.0,10000000.0
2019-09-24,6880,6940,6660,6900,92023,69000.0,10000000.0
2019-09-25,6710,6890,6400,6400,95310,64000.0,10000000.0
2019-09-26,6580,6720,6340,6530,47740,65300.0,10000000.0
2019-09-27,6470,6570,6400,6520,23703,65200.0,10000000.0
2019-09-30,6450,6480,6240,6420,30405,64200.0,10000000.0
2019-10-01,6330,6470,6290,6370,37780,63700.0,10000000.0
2019-10-02,6580,6800,6550,6570,86912,65700.0,10000000.0
2019-10-04,6570,6700,6380,6380,69762,63800.0,10000000.0
2019-10-07,5900,5920,5520,5570,156424,55700.0,10000000.0
