나이벡(138610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-18,12534,12796,12491,12535,90693,86551.0,6010469.0
2018-05-21,12708,13100,12534,12752,108640,88053.0,6010469.0
2018-05-23,12491,12665,12012,12143,151504,83846.0,6010469.0
2018-05-24,12099,14188,12012,12840,705612,88654.0,6010469.0
2018-05-25,12447,13057,12447,12752,150384,88053.0,6010469.0
2018-05-28,12360,12534,12012,12187,161987,84147.0,6010469.0
2018-05-29,12186,12578,12012,12187,126059,84147.0,6010469.0
2018-05-30,12273,12360,11533,11751,147300,81141.0,6010469.0
2018-05-31,11751,12099,11359,12013,176454,82944.0,6010469.0
2018-06-01,12012,13144,11707,12970,238353,89556.0,6010469.0
2018-06-04,12621,12970,12360,12622,127514,87152.0,6010469.0
2018-06-05,12708,12926,12186,12361,134951,85349.0,6010469.0
2018-06-07,12273,12708,12099,12622,105610,92335.0,6367958.0
2018-06-08,12447,12708,12404,12578,56006,92017.0,6367958.0
2018-06-11,12534,13187,12404,12709,150063,92972.0,6367958.0
2018-06-12,12578,13144,12143,12361,212014,90425.0,6367958.0
2018-06-14,12143,14493,11620,12187,774395,89151.0,6367958.0
2018-06-15,12143,12404,11794,11882,136749,86923.0,6367958.0
2018-06-18,11882,11882,10793,11012,166159,80555.0,6367958.0
2018-06-19,11229,11229,10228,10228,103994,74824.0,6367958.0
2018-06-20,10097,11055,10097,10620,137591,77689.0,6367958.0
2018-06-21,10663,12143,10402,11186,351816,81828.0,6367958.0
2018-06-22,11185,11707,11011,11621,100929,85012.0,6367958.0
2018-06-25,11925,12012,11229,11447,118148,83739.0,6367958.0
2018-06-26,11229,11533,11055,11490,52391,84057.0,6367958.0
2018-06-27,11577,11707,11272,11447,76804,83739.0,6367958.0
2018-06-28,11316,11620,10968,10968,70842,80236.0,6367958.0
2018-06-29,11098,11142,10358,10924,49023,79918.0,6367958.0
2018-07-02,11011,11707,10532,11055,102927,80873.0,6367958.0
2018-07-03,11055,13492,10793,12840,2018820,93927.0,6367958.0
2018-07-04,12447,13144,12143,13144,450835,96156.0,6367958.0
2018-07-05,13144,13231,12360,12883,251350,94246.0,6367958.0
2018-07-06,12970,13100,12099,12317,213296,90107.0,6367958.0
2018-07-09,12317,12752,11969,12578,146031,92017.0,6367958.0
2018-07-10,12708,12708,12099,12143,111179,88833.0,6367958.0
2018-07-11,11969,12099,11577,11577,95051,84694.0,6367958.0
2018-07-12,11446,11969,11446,11577,63964,84694.0,6367958.0
2018-07-13,11446,12012,11446,12013,60894,87878.0,6367958.0
2018-07-16,11838,12186,11838,11926,36030,87241.0,6367958.0
2018-07-17,12273,13492,12099,12535,449623,91699.0,6367958.0
2018-07-18,12578,12708,11577,11708,152221,85649.0,6367958.0
2018-07-19,11620,11751,11142,11534,84422,84375.0,6367958.0
2018-07-20,11490,12012,11490,11969,61902,87559.0,6367958.0
2018-07-23,11794,12056,11577,11795,55139,86286.0,6367958.0
2018-07-24,11838,12012,11577,11577,48808,84694.0,6367958.0
2018-07-25,11664,11707,10706,10750,121927,78644.0,6367958.0
2018-07-26,10793,11229,10706,11229,46948,82147.0,6367958.0
2018-07-27,11185,11490,10837,11490,30644,84057.0,6367958.0
2018-07-30,11751,11751,11098,11142,28127,81510.0,6367958.0
2018-07-31,11142,11446,10837,10881,59436,79599.0,6367958.0
2018-08-01,10880,11446,10837,11186,53196,81828.0,6367958.0
2018-08-02,11359,12186,10706,10794,269001,78963.0,6367958.0
2018-08-03,10793,11098,10706,11012,54961,80555.0,6367958.0
2018-08-06,10924,11098,10576,10707,67308,78326.0,6367958.0
2018-08-07,10750,10880,10271,10881,97060,79599.0,6367958.0
2018-08-08,10968,11055,10663,10881,45656,79599.0,6367958.0
2018-08-09,10837,10924,10619,10837,31245,79281.0,6367958.0
2018-08-10,10663,10968,10663,10707,26409,78326.0,6367958.0
2018-08-13,10706,10706,10054,10054,85736,73550.0,6367958.0
2018-08-14,10053,10402,10010,10098,36563,73868.0,6367958.0
2018-08-16,10097,10184,9662,10054,46046,73550.0,6367958.0
2018-08-17,10228,10445,10054,10359,31644,75779.0,6367958.0
2018-08-20,10445,10793,10053,10098,131547,73868.0,6367958.0
2018-08-21,10054,10619,10010,10576,70132,77371.0,6367958.0
2018-08-22,10576,10663,10445,10576,27607,77371.0,6367958.0
2018-08-23,10663,10837,10445,10794,47313,78963.0,6367958.0
2018-08-24,10924,11316,10706,11142,94361,81510.0,6367958.0
2018-08-27,11272,11403,10968,11099,56069,81191.0,6367958.0
2018-08-28,11098,11229,10750,11055,63953,80873.0,6367958.0
2018-08-29,11142,11577,10924,11490,105948,84057.0,6367958.0
2018-08-30,11620,11751,11316,11316,67795,82783.0,6367958.0
2018-08-31,11229,11707,11098,11664,93210,85331.0,6367958.0
2018-09-03,11794,11794,11316,11534,63337,84375.0,6367958.0
2018-09-04,11577,11751,11403,11664,53253,85331.0,6367958.0
2018-09-05,11664,11751,11055,11186,82582,81828.0,6367958.0
2018-09-06,11185,11316,10880,11055,48286,80873.0,6367958.0
2018-09-07,11055,11185,10880,11055,39140,80873.0,6367958.0
2018-09-10,11142,11142,10750,11012,35233,80555.0,6367958.0
2018-09-11,10968,11185,10880,11055,34561,80873.0,6367958.0
2018-09-12,11055,12012,10968,11882,255235,86923.0,6367958.0
2018-09-13,11882,11925,11533,11664,77155,85331.0,6367958.0
2018-09-14,11751,12447,11533,12187,228913,89151.0,6367958.0
2018-09-17,12186,12317,11707,11838,87831,86604.0,6367958.0
2018-09-18,12012,12491,11925,12404,191218,90743.0,6367958.0
2018-09-19,12578,12578,11925,12056,135302,88196.0,6367958.0
2018-09-20,12143,12665,11751,11926,265616,87241.0,6367958.0
2018-09-21,12099,12273,11882,12100,70749,88515.0,6367958.0
2018-09-27,12056,12534,12012,12317,79165,90107.0,6367958.0
2018-09-28,12317,12491,11707,11882,125675,86923.0,6367958.0
2018-10-01,11882,11969,11490,11490,61450,84057.0,6367958.0
2018-10-02,11533,11707,11055,11055,69343,80873.0,6367958.0
2018-10-04,11055,11577,10837,11186,87276,81828.0,6367958.0
2018-10-05,11229,11229,10315,10489,122977,76734.0,6367958.0
2018-10-08,10315,10619,10228,10272,61110,75142.0,6367958.0
2018-10-10,10010,10228,9488,9575,81848,70048.0,6367958.0
2018-10-11,9096,9357,8791,8879,107767,64953.0,6367958.0
2018-10-12,8965,9488,8835,9488,50198,69411.0,6367958.0
2018-10-15,9488,9488,9009,9096,46023,66545.0,6367958.0
2018-10-16,9096,9444,9096,9184,32335,67182.0,6367958.0
2018-10-17,9401,9401,8878,9053,66136,66227.0,6367958.0
2018-10-18,9009,9314,8704,8922,51814,65272.0,6367958.0
2018-10-19,8835,8965,8539,8879,61046,64953.0,6367958.0
2018-10-22,8878,10271,8878,9401,255334,68774.0,6367958.0
2018-10-23,9227,9488,8696,8748,82187,63998.0,6367958.0
2018-10-24,8835,8965,8208,8243,84676,60305.0,6367958.0
2018-10-25,7938,8112,7721,7956,72100,58203.0,6367958.0
2018-10-26,8130,8130,7459,7634,66256,55847.0,6367958.0
2018-10-29,7634,7773,7068,7077,57106,51771.0,6367958.0
2018-10-30,6633,7364,6633,7329,91561,53618.0,6367958.0
2018-10-31,7329,7425,7181,7321,17660,53555.0,6367958.0
2018-11-01,7338,7782,7338,7556,26616,55274.0,6367958.0
2018-11-02,7782,7982,7764,7965,31712,58267.0,6367958.0
2018-11-05,7990,8269,7773,8113,35375,59349.0,6367958.0
2018-11-06,8217,8217,7764,7860,51702,57503.0,6367958.0
2018-11-07,7877,8191,7703,7843,38068,57375.0,6367958.0
2018-11-08,7964,8051,7895,7895,19645,57757.0,6367958.0
2018-11-09,7895,7938,7520,7686,38316,56229.0,6367958.0
2018-11-12,7599,7599,7268,7321,36884,53555.0,6367958.0
2018-11-13,7137,7329,7007,7260,47083,53109.0,6367958.0
2018-11-14,7259,7390,7216,7312,20794,53491.0,6367958.0
2018-11-15,7312,7573,7085,7460,55910,54573.0,6367958.0
2018-11-16,7573,7642,7459,7556,22680,55274.0,6367958.0
2018-11-19,7651,7773,7520,7721,45704,56484.0,6367958.0
2018-11-20,7573,7634,7494,7608,26316,55656.0,6367958.0
2018-11-21,7564,7660,7346,7634,29873,55847.0,6367958.0
2018-11-22,7677,7834,7581,7582,25874,55465.0,6367958.0
2018-11-23,7660,7695,7399,7564,22181,55338.0,6367958.0
2018-11-26,7660,7738,7494,7704,20093,56356.0,6367958.0
2018-11-27,7668,7755,7573,7660,16540,56038.0,6367958.0
2018-11-28,7634,7721,7573,7643,17030,55911.0,6367958.0
2018-11-29,7755,7755,7581,7582,18965,55465.0,6367958.0
2018-11-30,7703,7721,7581,7678,15236,56165.0,6367958.0
2018-12-03,7790,7964,7677,7878,59596,57630.0,6367958.0
2018-12-04,7895,7964,7755,7791,35918,56993.0,6367958.0
2018-12-05,7686,7686,7547,7608,25606,55656.0,6367958.0
2018-12-06,7607,7695,7172,7312,44650,53491.0,6367958.0
2018-12-07,7312,7381,7094,7199,31719,52663.0,6367958.0
2018-12-10,7059,7120,6789,6816,39117,49861.0,6367958.0
2018-12-11,6833,7050,6528,6694,34310,48970.0,6367958.0
2018-12-12,6772,6963,6763,6946,18034,50816.0,6367958.0
2018-12-13,6963,8156,6963,7451,300460,54510.0,6367958.0
2018-12-14,7451,7477,7111,7338,43094,53682.0,6367958.0
2018-12-17,7224,7268,7024,7138,21803,52217.0,6367958.0
2018-12-18,6972,7564,6911,7486,67158,54764.0,6367958.0
2018-12-19,7573,7573,7172,7443,31488,54446.0,6367958.0
2018-12-20,7355,7642,7338,7382,30844,54000.0,6367958.0
2018-12-21,7381,8356,7355,8235,199759,60241.0,6367958.0
2018-12-24,8382,8965,8347,8835,222678,64635.0,6367958.0
2018-12-26,8661,10184,8530,9662,465758,70684.0,6367958.0
2018-12-27,9792,9879,9096,9706,154301,71003.0,6367958.0
2018-12-28,9749,9836,9270,9445,100839,69092.0,6367958.0
2019-01-02,9575,9923,9140,9358,196795,68456.0,6367958.0
2019-01-03,9488,9488,8661,8696,157332,63616.0,6367958.0
2019-01-04,8565,9140,8443,9140,109577,66864.0,6367958.0
2019-01-07,9357,9575,9052,9140,100430,66864.0,6367958.0
2019-01-08,9227,9314,8791,9053,67290,66227.0,6367958.0
2019-01-09,9052,9183,8661,8679,84325,63489.0,6367958.0
2019-01-10,8748,8748,8495,8565,52227,62661.0,6367958.0
2019-01-11,8643,8791,8504,8696,36705,63616.0,6367958.0
2019-01-14,8548,8835,8530,8653,52446,63298.0,6367958.0
2019-01-15,8704,8704,8504,8548,48171,62533.0,6367958.0
2019-01-16,8513,8548,8147,8330,95433,60941.0,6367958.0
2019-01-17,8321,8565,8191,8357,83420,61132.0,6367958.0
2019-01-18,8199,8434,8199,8278,47055,60559.0,6367958.0
2019-01-21,8356,8382,8269,8383,27557,61323.0,6367958.0
2019-01-22,8382,8548,8321,8470,26940,61960.0,6367958.0
2019-01-23,8504,8504,8356,8357,18177,61132.0,6367958.0
2019-01-24,8278,8565,8278,8383,37064,61323.0,6367958.0
2019-01-25,8443,8539,8339,8391,32223,61387.0,6367958.0
2019-01-28,8391,10706,8382,9488,1272403,69411.0,6367958.0
2019-01-29,9575,9879,9140,9358,238006,68456.0,6367958.0
2019-01-30,9314,9357,8878,9053,145052,66227.0,6367958.0
2019-01-31,9140,9357,8835,9009,88698,65908.0,6367958.0
2019-02-01,9009,9096,8748,8835,55061,64635.0,6367958.0
2019-02-07,8835,9009,8704,8922,41453,65272.0,6367958.0
2019-02-08,9009,9052,8835,9009,27273,65908.0,6367958.0
2019-02-11,9052,9357,8922,9140,72673,66864.0,6367958.0
2019-02-12,9183,9183,8835,8879,48694,64953.0,6367958.0
2019-02-13,8965,9227,8835,9184,41287,67182.0,6367958.0
2019-02-14,9227,9227,8878,9053,33800,66227.0,6367958.0
2019-02-15,9009,9009,8617,8670,74475,63425.0,6367958.0
2019-02-18,8687,8965,8687,8966,35841,65590.0,6367958.0
2019-02-19,9096,9140,8878,8966,28850,65590.0,6367958.0
2019-02-20,8530,8791,8443,8748,78332,63998.0,6367958.0
2019-02-21,9314,10010,8965,9096,346313,66545.0,6367958.0
2019-02-22,9052,10358,8922,9619,554475,70366.0,6367958.0
2019-02-25,9705,9705,9314,9314,112632,68137.0,6367958.0
2019-02-26,9314,9531,9270,9401,46935,68774.0,6367958.0
2019-02-27,9401,9705,9314,9532,64594,69729.0,6367958.0
2019-02-28,9488,10054,9227,9532,203473,69729.0,6367958.0
2019-03-04,9749,10271,9705,10185,193597,74505.0,6367958.0
2019-03-05,10054,10402,9836,10141,115860,74187.0,6367958.0
2019-03-06,10141,10402,9749,9880,78460,72276.0,6367958.0
2019-03-07,9792,9923,9227,9227,120303,67500.0,6367958.0
2019-03-08,9009,9314,8965,9096,60292,66545.0,6367958.0
2019-03-11,9052,9140,8748,8922,75446,65272.0,6367958.0
2019-03-12,8748,9314,8704,9227,85367,67500.0,6367958.0
2019-03-13,9314,9618,9052,9445,78747,69092.0,6367958.0
2019-03-14,9575,9575,9227,9358,44924,68456.0,6367958.0
2019-03-15,9227,9401,8965,9096,61824,66545.0,6367958.0
2019-03-18,9009,9227,8965,9140,36273,66864.0,6367958.0
2019-03-19,9009,9836,8878,9227,169750,67500.0,6367958.0
2019-03-20,9270,9314,8878,9184,58377,67182.0,6367958.0
2019-03-21,9140,9227,8835,8879,56097,64953.0,6367958.0
2019-03-22,8965,8965,8748,8835,38429,64635.0,6367958.0
2019-03-25,8617,8678,8434,8505,72895,62557.0,6402979.0
2019-03-26,8461,8678,8434,8644,29238,63582.0,6402979.0
2019-03-27,8643,11229,8391,11229,1058895,82598.0,6402979.0
2019-03-28,10793,10837,10141,10446,878848,76836.0,6402979.0
2019-03-29,10358,10489,9575,9923,348999,72994.0,6402979.0
2019-04-01,9836,10271,9618,10098,194725,74275.0,6402979.0
2019-04-02,10054,10097,8365,8835,920099,64990.0,6402979.0
2019-04-03,8835,8835,8530,8748,141142,64350.0,6402979.0
2019-04-04,8748,8748,8591,8670,82782,63774.0,6402979.0
2019-04-05,8704,8704,8556,8557,59890,62941.0,6402979.0
2019-04-08,8521,8626,8382,8478,70398,62365.0,6402979.0
2019-04-09,8548,8548,8373,8426,59906,61981.0,6402979.0
2019-04-10,8443,8469,8373,8418,31887,61917.0,6402979.0
2019-04-11,8426,9009,8373,8679,228469,63838.0,6402979.0
2019-04-12,8696,8748,8591,8748,66970,64350.0,6402979.0
2019-04-15,8791,9140,8539,8705,177754,64030.0,6402979.0
2019-04-16,8704,8791,8574,8705,56290,64030.0,6402979.0
2019-04-17,8704,8835,8600,8705,79556,64030.0,6402979.0
2019-04-18,8791,8878,8661,8748,70980,64350.0,6402979.0
2019-04-19,8748,8922,8704,8835,57682,64990.0,6402979.0
2019-04-22,8878,8922,8704,8835,44220,64990.0,6402979.0
2019-04-23,8835,8922,8704,8922,34828,65631.0,6402979.0
2019-04-24,8922,8965,8704,8835,34396,64990.0,6402979.0
2019-04-25,8791,10445,8687,9053,867679,66591.0,6402979.0
2019-04-26,8878,8922,8661,8792,172003,64670.0,6402979.0
2019-04-29,8878,9140,8704,9140,128436,67231.0,6402979.0
2019-04-30,9280,9370,8920,9300,157805,59548.0,6402979.0
2019-05-02,9170,9580,9160,9550,57865,61148.0,6402979.0
2019-05-03,9550,9550,9330,9500,24933,60828.0,6402979.0
2019-05-07,9570,9740,9410,9660,35583,61853.0,6402979.0
2019-05-08,9590,10250,9400,9670,145423,61917.0,6402979.0
2019-05-09,9740,9770,9260,9310,52873,59612.0,6402979.0
2019-05-10,9310,9390,8990,9370,44228,59996.0,6402979.0
2019-05-13,9370,9540,9140,9140,33707,58523.0,6402979.0
2019-05-14,8920,9000,8580,8760,73775,56090.0,6402979.0
2019-05-15,8770,8930,8700,8910,21802,57051.0,6402979.0
2019-05-16,9000,9050,8850,8880,19027,56858.0,6402979.0
2019-05-17,8900,8980,8620,8700,34927,55706.0,6402979.0
2019-05-20,8700,8780,8180,8180,34939,52376.0,6402979.0
2019-05-21,8000,8160,7850,8080,43393,51736.0,6402979.0
2019-05-22,8060,8060,7750,7790,61541,49879.0,6402979.0
2019-05-23,7790,7950,7620,7900,86105,50584.0,6402979.0
2019-05-24,7930,7930,7620,7740,40150,49559.0,6402979.0
2019-05-27,7750,8170,7630,7860,51746,50327.0,6402979.0
2019-05-28,7830,8010,7700,7900,49688,50584.0,6402979.0
2019-05-29,7750,7890,7550,7560,41083,48407.0,6402979.0
2019-05-30,7620,7620,7420,7560,18292,48407.0,6402979.0
2019-05-31,7490,7840,7490,7740,29312,49559.0,6402979.0
2019-06-03,7740,9580,7560,8250,1625832,52825.0,6402979.0
2019-06-04,8050,8090,7710,7740,250912,49559.0,6402979.0
2019-06-05,7690,7780,7140,7150,251470,45781.0,6402979.0
2019-06-07,7150,7370,7090,7340,72794,46998.0,6402979.0
2019-06-10,7360,7460,7280,7330,45588,46934.0,6402979.0
2019-06-11,7380,7600,7280,7530,81827,48214.0,6402979.0
2019-06-12,7530,7810,7490,7800,109002,49943.0,6402979.0
2019-06-13,7730,7740,7420,7530,70986,48214.0,6402979.0
2019-06-14,7510,7550,7310,7410,26575,47446.0,6402979.0
2019-06-17,7410,7470,7220,7260,25106,46486.0,6402979.0
2019-06-18,7330,7410,7300,7390,20774,47318.0,6402979.0
2019-06-19,7390,7430,7320,7350,11930,47062.0,6402979.0
2019-06-20,7350,7410,7210,7410,11183,47446.0,6402979.0
2019-06-21,7420,7420,7310,7400,14681,47382.0,6402979.0
2019-06-24,7400,7450,7220,7220,24977,46230.0,6402979.0
2019-06-25,7220,7250,7130,7130,17038,45653.0,6402979.0
2019-06-26,7110,7180,6900,6910,32795,44245.0,6402979.0
2019-06-27,6840,7010,6600,6800,186823,43540.0,6402979.0
2019-06-28,6800,6990,6730,6770,35390,43348.0,6402979.0
2019-07-01,6750,6940,6450,6910,132694,68430.0,9902979.0
2019-07-02,6910,7120,6800,6910,66998,68430.0,9902979.0
2019-07-03,6890,7350,6860,7210,178362,71400.0,9902979.0
2019-07-04,7150,7210,6890,7050,92991,69816.0,9902979.0
2019-07-05,6980,7050,6910,6920,33193,68529.0,9902979.0
2019-07-08,6920,6950,6300,6420,137450,63577.0,9902979.0
2019-07-09,6350,6470,6280,6300,85562,62389.0,9902979.0
2019-07-10,6270,6550,6210,6500,29794,64369.0,9902979.0
2019-07-11,6480,6610,6430,6570,42535,65063.0,9902979.0
2019-07-12,6550,7200,6510,6880,103241,68132.0,9902979.0
2019-07-15,6820,6870,6700,6810,36591,67439.0,9902979.0
2019-07-16,6770,6860,6700,6790,47681,67241.0,9902979.0
2019-07-17,6770,7790,6720,7210,1237374,71400.0,9902979.0
2019-07-18,7030,7110,6920,6950,90390,68826.0,9902979.0
2019-07-19,6950,7010,6760,7000,86853,69321.0,9902979.0
2019-07-22,6980,6980,6790,6810,33625,67439.0,9902979.0
2019-07-23,6800,6900,6680,6730,38029,66647.0,9902979.0
2019-07-24,6730,6730,6500,6620,35272,65558.0,9902979.0
2019-07-25,6550,7200,6430,6810,328200,67439.0,9902979.0
2019-07-26,6800,6800,6620,6700,66081,66350.0,9902979.0
2019-07-29,6640,6700,6220,6220,78027,61597.0,9902979.0
2019-07-30,6160,6440,6160,6330,31108,62686.0,9902979.0
2019-07-31,6250,6480,6150,6430,35666,63676.0,9902979.0
2019-08-01,6430,6550,6310,6340,32522,62785.0,9902979.0
2019-08-02,6160,6290,6030,6240,41437,61795.0,9902979.0
2019-08-05,6050,6180,5450,5460,116921,54070.0,9902979.0
2019-08-06,5280,5580,4800,5150,154228,51000.0,9902979.0
2019-08-07,5150,5380,5110,5110,70099,50604.0,9902979.0
2019-08-08,5140,5480,5140,5480,113305,54268.0,9902979.0
2019-08-09,5410,5560,5260,5320,58821,52684.0,9902979.0
2019-08-12,5300,5490,5260,5470,32018,54169.0,9902979.0
2019-08-13,5460,5720,5380,5640,39782,55853.0,9902979.0
2019-08-14,5820,6700,5820,5900,350722,58428.0,9902979.0
2019-08-16,5820,5880,5650,5780,51398,57239.0,9902979.0
2019-08-19,5780,5880,5690,5820,20133,57635.0,9902979.0
2019-08-20,5750,5990,5750,5950,23231,58923.0,9902979.0
2019-08-21,5940,6370,5890,6300,52680,62389.0,9902979.0
2019-08-22,6300,6400,6200,6380,53209,63181.0,9902979.0
2019-08-23,6380,6380,6080,6080,77912,60210.0,9902979.0
2019-08-26,5980,6050,5860,5860,31955,58031.0,9902979.0
2019-08-27,5920,6050,5890,5910,24614,58527.0,9902979.0
2019-08-28,5880,6250,5880,6220,45420,61597.0,9902979.0
2019-08-29,6220,6410,6170,6280,40315,62191.0,9902979.0
2019-08-30,6300,6510,6300,6500,34725,64369.0,9902979.0
2019-09-02,6480,6540,6400,6500,11657,64369.0,9902979.0
2019-09-03,6500,7150,6500,6620,300838,65558.0,9902979.0
2019-09-04,6650,6710,6540,6630,27356,65657.0,9902979.0
2019-09-05,6680,7340,6570,6700,211037,66350.0,9902979.0
2019-09-06,6750,6880,6660,6700,24861,66350.0,9902979.0
2019-09-09,6770,6950,6630,6630,36421,65657.0,9902979.0
2019-09-10,6700,6760,6610,6640,13676,65756.0,9902979.0
2019-09-11,6610,6770,6600,6720,32164,66548.0,9902979.0
2019-09-16,6810,6900,6750,6850,27771,67835.0,9902979.0
2019-09-17,6910,7300,6850,7080,152145,70113.0,9902979.0
2019-09-18,7060,7260,6990,7100,56048,70311.0,9902979.0
2019-09-19,7080,7140,7000,7050,26943,69816.0,9902979.0
2019-09-20,7120,7160,7000,7150,32474,70806.0,9902979.0
2019-09-23,7200,7200,7020,7070,19913,70014.0,9902979.0
2019-09-24,6980,7120,6930,7030,15522,69618.0,9902979.0
2019-09-25,7090,7100,6680,6780,27628,67142.0,9902979.0
2019-09-26,6710,6950,6660,6780,22106,67142.0,9902979.0
2019-09-27,6780,7400,6760,6950,31057,68826.0,9902979.0
2019-09-30,7000,7000,6730,6870,19146,68033.0,9902979.0
2019-10-01,6810,7050,6480,6940,51720,68727.0,9902979.0
2019-10-02,6880,7000,6810,6890,10891,68232.0,9902979.0
2019-10-04,6830,6910,6500,6760,26073,66944.0,9902979.0
2019-10-07,6690,7050,6690,6950,29264,68826.0,9902979.0
