오성첨단소재(052420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-02,8697,8873,8487,8558,6010695,151226.0,123955580.0
2016-06-03,8592,8732,8311,8382,5308185,148127.0,123955580.0
2016-06-07,8487,8557,8347,8488,2388890,149986.0,123955580.0
2016-06-08,8522,8662,8206,8207,3690347,145028.0,123955580.0
2016-06-09,8136,8136,7715,7856,4341050,138830.0,123955580.0
2016-06-10,7785,7996,7750,7891,2084285,139450.0,123955580.0
2016-06-13,7891,8417,7750,8102,4455241,143169.0,123955580.0
2016-06-14,8276,9048,8206,8593,21184255,151846.0,123955580.0
2016-06-15,8592,9258,8417,9260,21840542,163621.0,123955580.0
2016-06-16,9749,10380,8943,9610,29835198,169819.0,123955580.0
2016-06-17,9399,9890,9154,9891,11722055,174777.0,123955580.0
2016-06-20,10310,10380,9504,9786,17431410,172918.0,123955580.0
2016-06-21,9784,9995,9083,9260,8951868,163621.0,123955580.0
2016-06-22,9083,9399,8908,9014,4648437,159283.0,123955580.0
2016-06-23,8978,9223,8487,9189,5486835,162382.0,123955580.0
2016-06-24,9118,9223,7926,8558,7546384,151226.0,123955580.0
2016-06-27,8206,9715,8101,9189,10541677,162382.0,123955580.0
2016-06-28,8943,9960,8908,9961,12387345,176017.0,123955580.0
2016-06-29,10241,10345,9609,9750,11750159,172298.0,123955580.0
2016-06-30,8066,9328,7926,8347,30100372,147507.0,123955580.0
2016-07-01,8417,8837,8241,8452,8624760,149366.0,123955580.0
2016-07-04,8417,8417,8066,8172,6260063,144408.0,123955580.0
2016-07-05,8171,8241,8030,8172,2420770,144408.0,123955580.0
2016-07-06,8066,8487,8030,8207,4571556,145028.0,123955580.0
2016-07-07,8276,8382,8136,8278,3112562,146268.0,123955580.0
2016-07-08,8241,8522,8241,8452,4488105,149366.0,123955580.0
2016-07-11,8557,8873,8382,8804,6226852,155564.0,123955580.0
2016-07-12,8873,8908,8522,8873,4154379,156804.0,123955580.0
2016-07-13,8943,9399,8837,9119,6920794,161142.0,123955580.0
2016-07-14,9048,9293,8943,9119,3183372,161142.0,123955580.0
2016-07-15,9154,9645,8452,8733,11637441,154325.0,123955580.0
2016-07-18,8802,8943,8627,8943,2631823,158043.0,123955580.0
2016-07-19,8943,9048,8732,8978,2943970,158663.0,123955580.0
2016-07-20,8978,9223,8873,9049,2280512,159903.0,123955580.0
2016-07-21,9083,9328,9048,9260,3597811,163621.0,123955580.0
2016-07-22,9363,9363,8908,9084,1853963,160522.0,123955580.0
2016-07-25,9118,9293,8837,9224,2741276,163002.0,123955580.0
2016-07-26,9890,10065,8662,8873,14402244,156804.0,123955580.0
2016-07-27,8767,9609,8557,8908,7839604,157424.0,123955580.0
2016-07-28,8943,9118,8802,8943,3370854,158043.0,123955580.0
2016-07-29,9013,9118,8837,8908,2183742,157424.0,123955580.0
2016-08-01,8908,9013,8732,8804,1303502,155564.0,123955580.0
2016-08-02,8802,9048,8697,9049,2250444,159903.0,123955580.0
2016-08-03,9083,9154,8873,9014,1928501,159283.0,123955580.0
2016-08-04,9013,9083,8873,8978,2201205,158663.0,123955580.0
2016-08-05,8978,9293,8908,9189,4273931,162382.0,123955580.0
2016-08-08,9293,9363,8908,8943,3994067,158043.0,123955580.0
2016-08-09,8837,9013,8311,8978,6311952,158663.0,123955580.0
2016-08-10,8732,9118,8417,8488,4886213,149986.0,123955580.0
2016-08-11,8557,8557,8171,8417,2223715,148747.0,123955580.0
2016-08-12,8382,8522,8241,8382,1272754,148127.0,123955580.0
2016-08-16,8382,8627,8347,8347,1230005,147507.0,123955580.0
2016-08-17,8347,8382,8101,8278,1219920,146268.0,123955580.0
2016-08-18,8382,8522,8241,8417,1313099,148747.0,123955580.0
2016-08-19,8417,8522,8311,8452,911083,149366.0,123955580.0
2016-08-22,8487,8522,8347,8452,855677,149366.0,123955580.0
2016-08-23,8452,8943,8417,8698,3911354,153705.0,123955580.0
2016-08-24,8767,8978,8732,8839,1401813,156184.0,123955580.0
2016-08-25,8837,8978,8802,8873,1706562,156804.0,123955580.0
2016-08-26,8908,9118,8627,8978,4263083,158663.0,123955580.0
2016-08-29,8943,8943,8697,8769,1718536,154944.0,123955580.0
2016-08-30,8697,9469,8136,8488,10692354,149986.0,123955580.0
2016-08-31,8452,8662,7610,8102,4815247,143169.0,123955580.0
2016-09-01,8382,8382,7926,8102,4048220,143169.0,123955580.0
2016-09-02,7996,8206,7785,8137,2784922,143788.0,123955580.0
2016-09-05,8311,8311,7926,7962,2006069,140690.0,123955580.0
2016-09-06,8030,8206,7961,8032,1754150,141929.0,123955580.0
2016-09-07,8101,8101,7891,7926,1181294,140070.0,123955580.0
2016-09-08,7891,7961,7330,7436,3646192,131393.0,123955580.0
2016-09-09,7435,7891,7224,7681,2958466,135731.0,123955580.0
2016-09-12,7996,8276,7224,7365,5690695,130153.0,123955580.0
2016-09-13,7435,7435,6804,6980,5861462,123336.0,123955580.0
2016-09-19,6810,6873,6452,6510,5533640,115031.0,123955580.0
2016-09-20,6530,7821,6523,7225,12691239,127674.0,123955580.0
2016-09-21,7435,7891,7013,7190,5666351,127054.0,123955580.0
2016-09-22,7295,7365,7049,7154,2509694,126435.0,123955580.0
2016-09-23,7189,7821,7084,7611,4570585,134492.0,123955580.0
2016-09-26,7680,7961,7575,7681,2767033,135731.0,123955580.0
2016-09-27,7645,8767,7610,8628,8571947,152465.0,123955580.0
2016-09-28,8452,8908,8347,8908,3556902,157424.0,123955580.0
2016-09-29,9083,9399,8873,9049,4052985,159903.0,123955580.0
2016-09-30,8908,8943,8417,8769,3377382,154944.0,123955580.0
2016-10-04,8802,9188,8522,9154,3448701,161762.0,123955580.0
2016-10-05,9223,9749,9083,9119,4412566,161142.0,123955580.0
2016-10-06,9154,9539,9013,9469,2400977,167340.0,123955580.0
2016-10-07,9469,9609,9118,9260,1690093,163621.0,123955580.0
2016-10-10,9223,9363,8837,8839,2230346,156184.0,123955580.0
2016-10-11,8837,9293,8837,8943,1809834,158043.0,123955580.0
2016-10-12,8943,9154,8767,8978,928907,158663.0,123955580.0
2016-10-13,8873,9083,8837,8943,753576,158043.0,123955580.0
2016-10-14,8943,9363,8908,9119,1901969,161142.0,123955580.0
2016-10-17,9118,9328,9013,9119,801428,161142.0,123955580.0
2016-10-18,9013,9118,8767,8908,1014331,157424.0,123955580.0
2016-10-19,8908,9188,8767,9049,1177268,159903.0,123955580.0
2016-10-20,8943,9223,8943,9049,1175393,159903.0,123955580.0
2016-10-21,9013,9258,8978,9084,1000067,160522.0,123955580.0
2016-10-24,9118,9399,9083,9260,2001819,163621.0,123955580.0
2016-10-25,9258,9399,9154,9154,1373155,161762.0,123955580.0
2016-10-26,9188,9188,8802,9014,1276926,159283.0,123955580.0
2016-10-27,8908,9118,8908,8978,565830,158663.0,123955580.0
2016-10-28,8978,9083,8802,8839,848449,156184.0,123955580.0
2016-10-31,8837,8873,8557,8698,1080516,153705.0,123955580.0
2016-11-01,8697,9013,8417,8628,1338806,152465.0,123955580.0
2016-11-02,8592,9223,8592,8769,3006538,154944.0,123955580.0
2016-11-03,8767,8908,8171,8382,1808942,148127.0,123955580.0
2016-11-04,8241,8487,8066,8417,658311,148747.0,123955580.0
2016-11-07,8452,8978,8452,8978,690256,158663.0,123955580.0
2016-11-08,9048,9048,8592,8698,1357822,153705.0,123955580.0
2016-11-09,8732,9013,7926,8278,2655662,146268.0,123955580.0
2016-11-10,8627,8943,8557,8908,1370144,157424.0,123955580.0
2016-11-11,9048,9223,8908,9154,2031327,161762.0,123955580.0
2016-11-14,9258,9258,8943,9049,734121,159903.0,123955580.0
2016-11-15,9048,9083,8873,8978,632725,158663.0,123955580.0
2016-11-16,8978,9258,8908,9189,1194438,162382.0,123955580.0
2016-11-17,9188,9188,8978,9084,798575,160522.0,123955580.0
2016-11-18,9118,9118,8767,8908,1036726,157424.0,123955580.0
2016-11-21,8978,8978,8592,8663,432314,153085.0,123955580.0
2016-11-22,8767,8767,8487,8558,412846,151226.0,123955580.0
2016-11-23,8522,8662,8382,8593,644788,151846.0,123955580.0
2016-11-24,8522,8697,8311,8382,528155,148127.0,123955580.0
2016-11-25,8311,8347,7891,7997,1399873,141309.0,123955580.0
2016-11-28,7996,8066,7400,7471,1364142,132013.0,123955580.0
2016-11-29,7189,7926,7119,7926,2449897,140070.0,123955580.0
2016-11-30,8767,9258,7785,7891,9426230,139450.0,123955580.0
2016-12-01,7856,7926,7540,7611,1629492,134492.0,123955580.0
2016-12-02,7504,7680,7435,7681,642522,135731.0,123955580.0
2016-12-05,7821,7821,7540,7681,510066,135731.0,123955580.0
2016-12-06,7610,7961,7610,7681,1434352,135731.0,123955580.0
2016-12-07,7680,7821,7224,7365,857228,130153.0,123955580.0
2016-12-08,7365,7645,7330,7576,571168,133872.0,123955580.0
2016-12-09,7540,7540,7330,7471,625547,132013.0,123955580.0
2016-12-12,7400,7469,7189,7295,1027352,128914.0,123955580.0
2016-12-13,7224,7330,7013,7295,1224181,128914.0,123955580.0
2016-12-14,7224,7435,7154,7295,678847,128914.0,123955580.0
2016-12-15,7295,7821,7154,7576,1889756,133872.0,123955580.0
2016-12-16,7645,7645,7400,7400,543230,130773.0,123955580.0
2016-12-19,7400,7645,7259,7400,916882,130773.0,123955580.0
2016-12-20,7400,7540,7330,7365,499484,151153.0,143955580.0
2016-12-21,7435,7750,7224,7471,2128222,153313.0,143955580.0
2016-12-22,7821,7856,7435,7436,1600627,152593.0,143955580.0
2016-12-23,7435,7504,7189,7330,1051317,150434.0,143955580.0
2016-12-26,7330,7330,7084,7085,1436828,145395.0,143955580.0
2016-12-27,7154,7400,7084,7120,1182231,146115.0,143955580.0
2016-12-28,7119,7469,7084,7365,1022939,151153.0,143955580.0
2016-12-29,7435,7750,7365,7646,1325172,156912.0,143955580.0
2017-01-02,7645,7785,7540,7717,660432,158351.0,143955580.0
2017-01-03,7785,7785,7575,7681,430135,157631.0,143955580.0
2017-01-04,7715,7715,7575,7681,349427,157631.0,143955580.0
2017-01-05,7680,7996,7610,7751,617346,159071.0,143955580.0
2017-01-06,7645,9925,7645,9260,36698675,190021.0,143955580.0
2017-01-09,9399,9434,9013,9330,6776142,191461.0,143955580.0
2017-01-10,9293,9680,9118,9400,5732744,192900.0,143955580.0
2017-01-11,9399,9680,8837,9049,4607630,185703.0,143955580.0
2017-01-12,9048,9048,8557,8839,2999933,181384.0,143955580.0
2017-01-13,8837,9118,8732,9049,1879675,185703.0,143955580.0
2017-01-16,9293,9293,8908,9049,1629133,185703.0,143955580.0
2017-01-17,9048,10100,9048,9750,10455625,200098.0,143955580.0
2017-01-18,9715,9854,9469,9786,3041266,200818.0,143955580.0
2017-01-19,9749,12695,9609,12697,50606678,260560.0,143955580.0
2017-01-20,13327,13327,11398,11995,36434109,246164.0,143955580.0
2017-01-23,11959,14028,11573,12802,35712599,262719.0,143955580.0
2017-01-24,12521,13186,12169,12872,13576465,264158.0,143955580.0
2017-01-25,13117,13467,11117,11154,18246692,228889.0,143955580.0
2017-01-26,11924,12240,11047,11293,8663024,231768.0,143955580.0
2017-01-31,11152,12275,10906,12065,6934830,247604.0,143955580.0
2017-02-01,11924,12275,11503,11645,5173291,238966.0,143955580.0
2017-02-02,11258,11398,10416,10697,5584133,219532.0,143955580.0
2017-02-03,10697,11187,10486,10873,4564334,223131.0,143955580.0
2017-02-06,11047,11538,10906,11119,3370081,228170.0,143955580.0
2017-02-07,11152,11223,10802,11188,1744175,229609.0,143955580.0
2017-02-08,10837,11012,10171,10522,3301141,215933.0,143955580.0
2017-02-09,10732,11538,10345,10487,4290421,215214.0,143955580.0
2017-02-10,10521,10591,9434,9926,5638447,203697.0,143955580.0
2017-02-13,9960,10100,9399,9680,3018442,198659.0,143955580.0
2017-02-14,9715,9854,9293,9469,2338482,275340.0,203955580.0
2017-02-15,9680,10276,9363,9645,5996945,280439.0,203955580.0
2017-02-16,9819,10030,9574,9645,2941122,280439.0,203955580.0
2017-02-17,9574,9645,9363,9469,2251144,275340.0,203955580.0
2017-02-20,9469,9504,6733,6867,65878398,199673.0,203955580.0
2017-02-21,7084,7469,6726,6741,39267469,196001.0,203955580.0
2017-02-22,6733,7154,6691,7154,22685518,208035.0,203955580.0
2017-02-23,7119,7154,6923,6945,6618112,201916.0,203955580.0
2017-02-24,6965,6965,6502,6601,10859057,191922.0,203955580.0
2017-02-27,6628,6684,6382,6559,5512269,190698.0,203955580.0
2017-02-28,6558,6768,6487,6593,4197767,191718.0,203955580.0
2017-03-02,6628,6677,6537,6580,3132382,191310.0,203955580.0
2017-03-03,6565,6578,6242,6313,4271991,183560.0,203955580.0
2017-03-06,6284,6382,5969,6334,4532621,184172.0,203955580.0
2017-03-07,6424,6502,6186,6236,3191878,181317.0,203955580.0
2017-03-08,6278,6895,6095,6545,13455291,190291.0,203955580.0
2017-03-09,6487,6747,6404,6411,5195230,186415.0,203955580.0
2017-03-10,6404,6424,6032,6285,4877746,182744.0,203955580.0
2017-03-13,6312,6832,6263,6537,7838725,190087.0,203955580.0
2017-03-14,6523,6578,6333,6369,3122328,185192.0,203955580.0
2017-03-15,6445,6480,6278,6320,2275647,183764.0,203955580.0
2017-03-16,6354,6480,6306,6411,3604454,186415.0,203955580.0
2017-03-17,6452,6467,6242,6278,3301872,182540.0,203955580.0
2017-03-20,6242,6859,6207,6369,12392710,185192.0,203955580.0
2017-03-21,6369,6417,6278,6278,2597674,182540.0,203955580.0
2017-03-22,6249,6319,5681,5830,9562991,169487.0,203955580.0
2017-03-23,5891,5891,5302,5310,9765519,154394.0,203955580.0
2017-03-24,5380,5506,5295,5331,2847969,155006.0,203955580.0
2017-03-27,5330,5513,5126,5156,3995741,149907.0,203955580.0
2017-03-28,5154,5667,5008,5430,10371658,157862.0,203955580.0
2017-03-29,5421,5534,5358,5367,2828492,156026.0,203955580.0
2017-03-30,5344,5506,5197,5296,3444563,153986.0,203955580.0
2017-03-31,5323,5323,5134,5184,4530505,150723.0,203955580.0
2017-04-03,5154,5604,5141,5443,5025711,158270.0,203955580.0
2017-04-04,5443,5456,5225,5303,2081055,154190.0,203955580.0
2017-04-05,5352,5485,5317,5394,1789517,156842.0,203955580.0
2017-04-06,5386,5506,5260,5415,1771055,157454.0,203955580.0
2017-04-07,5456,5456,5317,5437,1664310,158066.0,203955580.0
2017-04-10,5471,5688,5380,5430,6133695,157862.0,203955580.0
2017-04-11,5428,5534,5365,5478,1904376,159289.0,203955580.0
2017-04-12,5478,5751,5471,5689,4941180,165408.0,203955580.0
2017-04-13,5688,6256,5632,5885,13297862,171119.0,203955580.0
2017-04-14,5954,6024,5793,5794,2630788,168467.0,203955580.0
2017-04-17,5821,6060,5751,5963,2602483,173362.0,203955580.0
2017-04-18,5961,6080,5934,5963,1763888,173362.0,203955580.0
2017-04-19,5934,6052,5786,5976,2506434,173770.0,203955580.0
2017-04-20,5989,6839,5961,6439,21199549,187231.0,203955580.0
2017-04-21,6452,6768,6347,6643,5835109,193146.0,203955580.0
2017-04-24,6641,6649,6207,6285,4389176,182744.0,203955580.0
2017-04-25,6291,6641,6249,6313,3093768,183560.0,203955580.0
2017-04-26,6333,6487,6312,6391,2337724,185804.0,203955580.0
2017-04-27,6417,6586,6312,6320,3083366,183764.0,203955580.0
2017-04-28,6333,6705,6235,6250,4183452,181724.0,203955580.0
2017-05-02,6256,6376,5878,5920,3469653,172139.0,203955580.0
2017-05-04,5926,6172,5926,6138,1890783,178461.0,203955580.0
2017-05-08,6179,6179,6011,6102,1293970,177441.0,203955580.0
2017-05-10,6095,6095,5821,5871,2392051,170711.0,203955580.0
2017-05-11,5863,5898,5674,5787,1785463,168263.0,203955580.0
2017-05-12,5815,5815,5667,5717,1043253,166224.0,203955580.0
2017-05-15,5632,5772,5632,5682,955964,165204.0,203955580.0
2017-05-16,5821,6228,5815,5836,10365089,169691.0,203955580.0
2017-05-17,5891,5934,5463,5521,5991743,160513.0,203955580.0
2017-05-18,5519,5617,5407,5450,2542859,158473.0,203955580.0
2017-05-19,5541,5554,5435,5471,1676396,159085.0,203955580.0
2017-05-22,5450,5562,5450,5465,1516623,158881.0,203955580.0
2017-05-23,5485,5625,5463,5619,1633651,163368.0,203955580.0
2017-05-24,5660,6578,5639,5885,36038598,171119.0,203955580.0
2017-05-25,5891,5891,5681,5696,4743522,165612.0,203955580.0
2017-05-26,5723,5919,5709,5766,4005091,167651.0,203955580.0
2017-05-29,5765,5828,5611,5667,3362673,164796.0,203955580.0
2017-05-30,5639,5737,5506,5682,3533086,165204.0,203955580.0
2017-05-31,5702,5843,5576,5717,3648400,166224.0,203955580.0
2017-06-01,5730,6074,5688,5941,6153595,172750.0,203955580.0
2017-06-02,6004,6004,5821,5893,2467057,171323.0,203955580.0
2017-06-05,5926,5961,5821,5878,2703078,170915.0,203955580.0
2017-06-07,5821,5926,5758,5766,1766948,167651.0,203955580.0
2017-06-08,5772,5870,5716,5759,2352530,167448.0,203955580.0
2017-06-09,5730,5807,5702,5724,1810618,166428.0,203955580.0
2017-06-12,5723,5800,5617,5633,2292611,163776.0,203955580.0
2017-06-13,5632,5737,5611,5661,1875623,164592.0,203955580.0
2017-06-14,5695,5723,5639,5654,1476359,164388.0,203955580.0
2017-06-15,5688,5695,5569,5675,2105859,165068.0,204039217.0
2017-06-16,5695,5695,5513,5576,1827403,162211.0,204039217.0
2017-06-19,5583,5744,5548,5639,2615246,164048.0,204039217.0
2017-06-20,5702,6242,5639,5878,28424240,170985.0,204039217.0
2017-06-21,5843,6024,5793,5871,6167043,170781.0,204039217.0
2017-06-22,5954,5982,5815,5843,4728800,169965.0,204039217.0
2017-06-23,5906,6052,5843,5865,7022472,170577.0,204039217.0
2017-06-26,5870,5884,5639,5689,4175351,165476.0,204039217.0
2017-06-27,5716,5716,5625,5654,2502915,164456.0,204039217.0
2017-06-28,5709,5751,5617,5626,3338610,163639.0,204039217.0
2017-06-29,5625,5674,5589,5626,1932657,163639.0,204039217.0
2017-06-30,5611,5652,5569,5604,1043343,163027.0,204039217.0
2017-07-03,5604,5625,5519,5541,1494983,161191.0,204039217.0
2017-07-04,5541,5617,5478,5493,1559524,159763.0,204039217.0
2017-07-05,5526,5541,5456,5506,733167,160171.0,204039217.0
2017-07-06,5506,5569,5491,5541,707699,161191.0,204039217.0
2017-07-07,5652,5695,5541,5556,1325026,161599.0,204039217.0
2017-07-10,5554,5597,5450,5458,1441702,158743.0,204039217.0
2017-07-11,5443,5506,5428,5450,926790,158538.0,204039217.0
2017-07-12,5435,5519,5428,5458,996439,158743.0,204039217.0
2017-07-13,5443,5471,5352,5373,1067087,156294.0,204039217.0
2017-07-14,5400,5421,5028,5135,4242652,149434.0,204144157.0
2017-07-17,5190,5218,5154,5191,834736,151067.0,204144157.0
2017-07-18,5218,5225,5126,5128,1021714,149229.0,204144157.0
2017-07-19,5126,5183,5015,5170,1325034,150454.0,204144157.0
2017-07-20,5154,5190,5126,5149,867421,149842.0,204144157.0
2017-07-21,5148,5162,5071,5086,914610,148005.0,204144157.0
2017-07-24,5078,5372,5056,5156,2412271,150046.0,204144157.0
2017-07-25,5154,5218,5035,5086,1463372,148005.0,204144157.0
2017-07-26,5085,5113,4965,4987,1778480,145146.0,204144157.0
2017-07-27,4952,4965,4734,4763,3021540,138614.0,204144157.0
2017-07-28,4769,4804,4474,4700,2535948,136777.0,204144157.0
2017-07-31,4727,4727,4545,4595,1569118,133714.0,204144157.0
2017-08-01,4593,4895,4593,4707,2621375,136981.0,204144157.0
2017-08-02,4706,4797,4692,4791,1055962,139430.0,204144157.0
2017-08-03,4818,4818,4671,4749,1093744,138206.0,204144157.0
2017-08-04,4748,4867,4713,4833,1277991,140655.0,204144157.0
2017-08-07,4825,5022,4825,4924,1336306,143309.0,204144157.0
2017-08-08,4965,4965,4854,4939,669534,143717.0,204144157.0
2017-08-09,4972,4972,4839,4959,776120,144330.0,204144157.0
2017-08-10,4902,5028,4839,4987,1070499,145146.0,204144157.0
2017-08-11,4945,5435,4846,4847,6006027,141064.0,204144157.0
2017-08-14,4889,4917,4776,4784,934985,139226.0,204144157.0
2017-08-16,4748,4811,4706,4728,734827,137593.0,204144157.0
2017-08-17,4671,4776,4636,4756,913220,138410.0,204144157.0
2017-08-18,4748,4755,4650,4700,713401,136777.0,204144157.0
2017-08-21,4713,4755,4663,4686,681402,136368.0,204144157.0
2017-08-22,4741,4895,4685,4812,1231309,140043.0,204144157.0
2017-08-23,4874,4923,4769,4784,1114727,139226.0,204144157.0
2017-08-24,4783,4818,4727,4749,641272,138206.0,204144157.0
2017-08-25,4776,4818,4734,4735,596144,137797.0,204144157.0
2017-08-28,4776,4889,4734,4784,1066167,139226.0,204144157.0
2017-08-29,4762,4832,4734,4756,665722,138410.0,204144157.0
2017-08-30,4755,4776,4727,4735,566809,137797.0,204144157.0
2017-08-31,4727,4762,4720,4756,577853,138410.0,204144157.0
2017-09-01,4797,4818,4734,4763,588326,138614.0,204144157.0
2017-09-04,4593,4713,4593,4672,880641,135960.0,204144157.0
2017-09-05,4692,4699,4565,4567,1446650,132898.0,204144157.0
2017-09-06,4565,4608,4537,4545,630735,132285.0,204144157.0
2017-09-07,4587,4608,4530,4539,542093,132081.0,204144157.0
2017-09-08,4573,4657,4489,4567,1554039,132898.0,204144157.0
2017-09-11,4593,4593,4474,4476,968882,130244.0,204144157.0
2017-09-12,4502,4537,4397,4482,1190856,130448.0,204144157.0
2017-09-13,4530,4530,4391,4398,945135,127998.0,204144157.0
2017-09-14,4397,4404,4208,4244,1665877,123507.0,204144157.0
2017-09-15,4250,4250,4061,4104,2199146,119424.0,204144157.0
2017-09-18,4137,4517,4096,4384,3813479,127590.0,204144157.0
2017-09-19,4383,4678,4362,4532,3210072,131877.0,204144157.0
2017-09-20,4545,4573,4278,4363,1441211,126978.0,204144157.0
2017-09-21,4383,4391,4165,4251,1254700,123711.0,204144157.0
2017-09-22,4152,4229,4102,4139,899008,120445.0,204144157.0
2017-09-25,4180,4180,3878,3928,1418196,114321.0,204144157.0
2017-09-26,3808,4096,3808,4048,641026,117791.0,204144157.0
2017-09-27,4082,4124,3928,3963,702888,115341.0,204144157.0
2017-09-28,3998,3998,3899,3915,820712,113912.0,204144157.0
2017-09-29,3913,3991,3892,3978,551924,115750.0,204144157.0
2017-10-10,3998,4004,3928,3942,506494,114729.0,204144157.0
2017-10-11,3941,4046,3928,3978,917863,115750.0,204144157.0
2017-10-12,3998,4137,3913,3998,2361147,116362.0,204144157.0
2017-10-13,4026,4054,3963,3970,769505,115546.0,204144157.0
2017-10-16,3969,3991,3829,3851,1086970,112075.0,204144157.0
2017-10-17,3857,3913,3850,3872,545311,112688.0,204144157.0
2017-10-18,3865,3913,3843,3858,585374,112279.0,204144157.0
2017-10-19,3899,4004,3836,3963,867663,115341.0,204144157.0
2017-10-20,3991,4089,3928,3963,906280,115341.0,204144157.0
2017-10-23,3969,4039,3941,4006,769213,116566.0,204144157.0
2017-10-24,4011,4454,4004,4251,4308959,123711.0,204144157.0
2017-10-25,4243,4313,4145,4174,1146118,121466.0,204144157.0
2017-10-26,4215,4376,4201,4272,1551952,124324.0,204144157.0
2017-10-27,4348,4608,4306,4469,4247021,130040.0,204144157.0
2017-10-30,4426,4474,4355,4419,941411,128611.0,204144157.0
2017-10-31,4432,4432,4278,4328,1109268,125957.0,204144157.0
2017-11-01,4328,4348,4271,4272,942145,124324.0,204144157.0
2017-11-02,4278,4334,4236,4258,516838,123916.0,204144157.0
2017-11-03,4229,4292,4229,4251,393014,123711.0,204144157.0
2017-11-06,4250,4278,4187,4209,447871,122486.0,204144157.0
2017-11-07,4243,4355,4222,4321,678392,125753.0,204144157.0
2017-11-08,4320,4362,4299,4321,617464,125753.0,204144157.0
2017-11-09,4348,4348,4215,4251,797963,123711.0,204144157.0
2017-11-10,4229,4278,4222,4251,316794,123711.0,204144157.0
2017-11-13,4236,4264,4145,4187,881820,121874.0,204144157.0
2017-11-14,4180,4201,3983,4069,1719681,118404.0,204144157.0
2017-11-15,4089,4089,3934,3978,1591074,115750.0,204144157.0
2017-11-16,3998,4096,3956,4069,956950,118404.0,204144157.0
2017-11-17,4110,4187,4067,4146,883394,120649.0,204144157.0
2017-11-20,4173,4264,4130,4209,1131971,122486.0,204144157.0
2017-11-21,4222,4236,3956,3963,2344436,115341.0,204144157.0
2017-11-22,3963,4074,3963,3984,1327802,115954.0,204144157.0
2017-11-23,3998,4004,3836,3970,2713754,115546.0,204144157.0
2017-11-24,3976,4026,3906,3991,1308474,116158.0,204144157.0
2017-11-27,3002,3261,2833,2890,22835707,84107.0,204144157.0
2017-11-28,2847,2952,2798,2826,7913322,82270.0,204144157.0
2017-11-29,2819,2875,2735,2785,4140288,81045.0,204144157.0
2017-11-30,2770,3135,2742,3030,13243539,88190.0,204144157.0
2017-12-01,3065,3352,3037,3143,9887843,91457.0,204144157.0
2017-12-04,3219,3331,2980,2995,2412242,87170.0,204144157.0
2017-12-05,3050,3078,2945,3037,1055305,88394.0,204144157.0
2017-12-06,3078,3093,2980,3044,1388401,88599.0,204144157.0
2017-12-07,3015,3015,2903,3017,2035170,87782.0,204144157.0
2017-12-08,2967,3022,2847,2883,1983189,83903.0,204144157.0
2017-12-11,2882,3106,2868,2981,2918495,86761.0,204144157.0
2017-12-12,2994,3008,2917,2946,1319949,85741.0,204144157.0
2017-12-13,2967,3156,2959,3115,3089705,90640.0,204144157.0
2017-12-14,3106,3198,3043,3171,2770626,92273.0,204144157.0
2017-12-15,3204,3324,3072,3325,2100022,96764.0,204144157.0
2017-12-18,3331,3331,3030,3108,2634541,90436.0,204144157.0
2017-12-19,3156,4032,3100,4033,34525212,117383.0,204144157.0
2017-12-20,4622,5218,4165,4770,59293706,138818.0,204144157.0
2017-12-21,6200,6200,5702,6201,65898235,180463.0,204144157.0
2017-12-22,6333,7259,5056,5352,139675439,155762.0,204144157.0
2017-12-26,5225,5913,4741,4882,37308997,142084.0,204144157.0
2017-12-27,4699,4965,4446,4763,38828513,138614.0,204144157.0
2017-12-28,5085,6186,4628,6187,115446388,180055.0,204144157.0
2018-01-02,6943,7645,6341,7120,130267647,207206.0,204144157.0
2018-01-03,7224,7926,6741,7120,114628804,207206.0,204144157.0
2018-01-04,6621,7119,5015,5296,92183902,154129.0,204144157.0
2018-01-05,5534,6200,5352,5787,88500679,168419.0,204144157.0
2018-01-08,5948,6032,5562,5794,43148012,168623.0,204144157.0
2018-01-09,5260,5491,4909,5072,46340097,147596.0,204144157.0
2018-01-10,4987,5485,4909,5015,50775587,145963.0,204144157.0
2018-01-11,5126,5176,4355,4602,28217021,133919.0,204144157.0
2018-01-12,4636,4692,4229,4391,24639680,127794.0,204144157.0
2018-01-15,4489,4909,4411,4678,29118365,136164.0,204144157.0
2018-01-16,4685,4727,4489,4567,10914198,132898.0,204144157.0
2018-01-17,4495,4980,4426,4721,35971962,137389.0,204144157.0
2018-01-18,4776,4839,4628,4672,12334363,135960.0,204144157.0
2018-01-19,4439,4980,4404,4650,25826687,136154.0,205359736.0
2018-01-22,4692,4874,4671,4700,14038455,137591.0,205359736.0
2018-01-23,4741,4889,4699,4714,12610923,138002.0,205359736.0
2018-01-24,4741,4755,4489,4524,10127857,132457.0,205359736.0
2018-01-25,4559,4622,4454,4524,11440867,132457.0,205359736.0
2018-01-26,4565,4663,4502,4539,7757752,132868.0,205359736.0
2018-01-29,4517,4537,4446,4482,7504274,131225.0,205359736.0
2018-01-30,4524,4565,4446,4476,8321324,131020.0,205359736.0
2018-01-31,4474,4474,4306,4328,7739418,126707.0,205359736.0
2018-02-01,4348,5625,4328,5626,105788622,164699.0,205359736.0
2018-02-02,5765,5843,4692,4693,142968267,137386.0,205359736.0
