파이오링크(170790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-20,4290,4295,4200,4270,2964,29277.0,6856330.0
2018-11-21,4270,4270,4200,4250,477,29139.0,6856330.0
2018-11-22,4270,4380,4210,4260,4217,29208.0,6856330.0
2018-11-23,4260,4370,4260,4315,192,29585.0,6856330.0
2018-11-26,4230,4270,4150,4260,8676,29208.0,6856330.0
2018-11-27,4290,4435,4205,4340,3204,29756.0,6856330.0
2018-11-28,4340,4490,4310,4400,1618,30168.0,6856330.0
2018-11-29,4400,4480,4340,4370,851,29962.0,6856330.0
2018-11-30,4390,4390,4260,4380,2185,30031.0,6856330.0
2018-12-03,4375,4500,4375,4440,2234,30442.0,6856330.0
2018-12-04,4440,4500,4270,4480,432,30716.0,6856330.0
2018-12-05,4440,4500,4400,4490,1632,30785.0,6856330.0
2018-12-06,4485,4490,4305,4455,1280,30545.0,6856330.0
2018-12-07,4455,4455,4315,4420,3545,30305.0,6856330.0
2018-12-10,4380,4465,4300,4420,2607,30305.0,6856330.0
2018-12-11,4465,4585,4315,4510,388,30922.0,6856330.0
2018-12-12,4445,4515,4355,4395,2103,30134.0,6856330.0
2018-12-13,4390,4430,4330,4425,2573,30339.0,6856330.0
2018-12-14,4445,4445,4330,4330,1895,29688.0,6856330.0
2018-12-17,4395,4495,4330,4475,2170,30682.0,6856330.0
2018-12-18,4475,4475,4220,4430,2685,30374.0,6856330.0
2018-12-19,4315,4530,4315,4520,3262,30991.0,6856330.0
2018-12-20,4520,4575,4405,4540,4736,31128.0,6856330.0
2018-12-21,4475,4565,4475,4550,605,31196.0,6856330.0
2018-12-24,4450,4540,4310,4435,42748,30408.0,6856330.0
2018-12-26,4460,4460,4300,4315,1880,29585.0,6856330.0
2018-12-27,4475,4475,4215,4320,2302,29619.0,6856330.0
2018-12-28,4395,4395,4310,4385,736,30065.0,6856330.0
2019-01-02,4485,4780,4360,4360,4389,29894.0,6856330.0
2019-01-03,4770,4770,4320,4535,1398,31093.0,6856330.0
2019-01-04,4620,4620,4360,4520,60,30991.0,6856330.0
2019-01-07,4520,4640,4505,4570,101,31333.0,6856330.0
2019-01-08,4700,4700,4390,4590,4179,31471.0,6856330.0
2019-01-09,4620,4620,4580,4595,394,31505.0,6856330.0
2019-01-10,4595,4685,4505,4645,2259,31848.0,6856330.0
2019-01-11,4645,4745,4565,4700,1463,32225.0,6856330.0
2019-01-14,4700,4745,4530,4710,724,32293.0,6856330.0
2019-01-15,4740,4740,4455,4725,10077,32396.0,6856330.0
2019-01-16,4725,4810,4600,4795,2456,32876.0,6856330.0
2019-01-17,4795,4800,4625,4780,809,32773.0,6856330.0
2019-01-18,4780,4785,4665,4780,499,32773.0,6856330.0
2019-01-21,4800,4800,4680,4780,689,32773.0,6856330.0
2019-01-22,4780,4795,4685,4760,1371,32636.0,6856330.0
2019-01-23,4760,4810,4605,4760,584,32636.0,6856330.0
2019-01-24,4750,4760,4535,4745,4781,32533.0,6856330.0
2019-01-25,4660,4695,4505,4505,15882,30888.0,6856330.0
2019-01-28,4545,4595,4505,4575,7780,31368.0,6856330.0
2019-01-29,4645,4645,4565,4605,357,31573.0,6856330.0
2019-01-30,4600,4645,4500,4530,4166,31059.0,6856330.0
2019-01-31,4530,4595,4435,4435,6403,30408.0,6856330.0
2019-02-01,4520,4640,4405,4485,3021,30751.0,6856330.0
2019-02-07,4585,4585,4440,4540,1224,31128.0,6856330.0
2019-02-08,4590,4590,4510,4550,970,31196.0,6856330.0
2019-02-11,4590,4590,4500,4570,2732,31333.0,6856330.0
2019-02-12,4620,4620,4480,4550,1581,31196.0,6856330.0
2019-02-13,4480,4545,4380,4420,5142,30305.0,6856330.0
2019-02-14,4420,4495,4410,4440,5608,30442.0,6856330.0
2019-02-15,4470,4575,4460,4540,1177,31128.0,6856330.0
2019-02-18,4540,4650,4535,4580,5259,31402.0,6856330.0
2019-02-19,4560,4580,4505,4555,4290,31231.0,6856330.0
2019-02-20,4555,4555,4425,4490,4515,30785.0,6856330.0
2019-02-21,4490,5500,4470,5160,119059,35379.0,6856330.0
2019-02-22,5300,5300,4915,4915,39463,33699.0,6856330.0
2019-02-25,4885,5050,4885,4960,9509,34007.0,6856330.0
2019-02-26,5050,5050,4935,5020,3653,34419.0,6856330.0
2019-02-27,5020,5020,4930,4975,1607,34110.0,6856330.0
2019-02-28,4975,5000,4595,4785,5651,32808.0,6856330.0
2019-03-04,4785,4940,4660,4690,48643,32156.0,6856330.0
2019-03-05,4685,4690,4540,4635,6008,31779.0,6856330.0
2019-03-06,4625,4760,4600,4695,5853,32190.0,6856330.0
2019-03-07,4630,4820,4590,4615,9034,31642.0,6856330.0
2019-03-08,4590,4810,4575,4625,6566,31711.0,6856330.0
2019-03-11,4650,4650,4570,4645,1669,31848.0,6856330.0
2019-03-12,4665,4685,4600,4600,9294,31539.0,6856330.0
2019-03-13,4640,4640,4595,4610,3532,31608.0,6856330.0
2019-03-14,4630,4630,4545,4620,22730,31676.0,6856330.0
2019-03-15,4755,4760,4590,4640,10670,31813.0,6856330.0
2019-03-18,4650,4700,4600,4650,12622,31882.0,6856330.0
2019-03-19,4660,4660,4600,4650,5940,31882.0,6856330.0
2019-03-20,4650,4650,4585,4650,2536,31882.0,6856330.0
2019-03-21,4650,4655,4610,4650,4144,31882.0,6856330.0
2019-03-22,4650,4670,4625,4650,7439,31882.0,6856330.0
2019-03-25,4645,4655,4585,4620,5094,31676.0,6856330.0
2019-03-26,4650,4650,4565,4590,6410,31471.0,6856330.0
2019-03-27,4640,4640,4560,4585,4493,31436.0,6856330.0
2019-03-28,4585,4585,4480,4510,10627,30922.0,6856330.0
2019-03-29,4510,4530,4395,4440,8182,30442.0,6856330.0
2019-04-01,4440,4455,4435,4455,12346,30545.0,6856330.0
2019-04-02,4455,4550,4435,4530,26637,31059.0,6856330.0
2019-04-03,4530,4695,4510,4680,21705,32088.0,6856330.0
2019-04-04,4700,4720,4655,4720,5016,32362.0,6856330.0
2019-04-05,4750,4770,4715,4765,7539,32670.0,6856330.0
2019-04-08,4770,4875,4770,4860,13641,33322.0,6856330.0
2019-04-09,4860,4950,4845,4905,28350,33630.0,6856330.0
2019-04-10,4925,5080,4900,5050,23023,34624.0,6856330.0
2019-04-11,5060,5900,5050,5440,230893,37298.0,6856330.0
2019-04-12,5490,5540,5350,5540,28140,37984.0,6856330.0
2019-04-15,5540,6090,5400,5580,96308,38258.0,6856330.0
2019-04-16,5580,5680,5450,5650,11387,38738.0,6856330.0
2019-04-17,5710,5710,5600,5660,10862,38807.0,6856330.0
2019-04-18,5700,5840,5630,5670,15708,38875.0,6856330.0
2019-04-19,5690,5790,5630,5680,5704,38944.0,6856330.0
2019-04-22,5750,5750,5290,5520,8700,37847.0,6856330.0
2019-04-23,5520,5550,5350,5440,11431,37298.0,6856330.0
2019-04-24,5440,5500,5190,5300,11390,36339.0,6856330.0
2019-04-25,5430,5440,5230,5330,9265,36544.0,6856330.0
2019-04-26,5310,5490,5240,5360,3733,36750.0,6856330.0
2019-04-29,5360,5420,5360,5410,6363,37093.0,6856330.0
2019-04-30,5360,5500,5290,5420,8127,37161.0,6856330.0
2019-05-02,5420,5670,5390,5630,20291,38601.0,6856330.0
2019-05-03,5630,5660,5550,5640,10169,38670.0,6856330.0
2019-05-07,5590,5590,5450,5530,7476,37916.0,6856330.0
2019-05-08,5460,5530,5400,5430,4270,37230.0,6856330.0
2019-05-09,5430,5490,5150,5390,14702,36956.0,6856330.0
2019-05-10,5310,5380,5150,5300,3604,36339.0,6856330.0
2019-05-13,5300,5300,5100,5240,4962,35927.0,6856330.0
2019-05-14,5240,5300,5010,5210,4180,35721.0,6856330.0
2019-05-15,5160,5540,5160,5240,9329,35927.0,6856330.0
2019-05-16,5400,5470,5180,5200,17527,35653.0,6856330.0
2019-05-17,5200,5380,5190,5210,10326,35721.0,6856330.0
2019-05-20,5390,5390,5170,5320,21088,36476.0,6856330.0
2019-05-21,5280,6910,5280,6910,1249415,47377.0,6856330.0
2019-05-22,7150,7500,6730,6920,682441,47446.0,6856330.0
2019-05-23,6920,6920,6110,6420,280728,44018.0,6856330.0
2019-05-24,6420,6420,5960,5960,130765,40864.0,6856330.0
2019-05-27,5960,6130,5920,6040,85012,41412.0,6856330.0
2019-05-28,6090,7320,6080,6700,1551816,45937.0,6856330.0
2019-05-29,6610,6750,6400,6600,154204,45252.0,6856330.0
2019-05-30,6540,6730,6300,6500,104437,44566.0,6856330.0
2019-05-31,6390,6540,6230,6410,98305,43949.0,6856330.0
2019-06-03,6310,6400,6150,6190,63938,42441.0,6856330.0
2019-06-04,6140,6670,6140,6190,123617,42441.0,6856330.0
2019-06-05,6210,6450,6190,6340,52080,43469.0,6856330.0
2019-06-07,6390,7020,6390,6480,436281,44429.0,6856330.0
2019-06-10,6490,7190,6420,7020,358516,48131.0,6856330.0
2019-06-11,7020,7160,6710,6800,114948,46623.0,6856330.0
2019-06-12,6800,6840,6590,6820,40692,46760.0,6856330.0
2019-06-13,6850,7400,6850,7400,234905,50737.0,6856330.0
2019-06-14,7340,7400,7120,7330,99954,50257.0,6856330.0
2019-06-17,7210,7460,7140,7260,73867,49777.0,6856330.0
2019-06-18,7200,7460,7000,7000,73315,47994.0,6856330.0
2019-06-19,7040,7600,6920,7440,184682,51011.0,6856330.0
2019-06-20,7460,7630,7310,7370,40195,50531.0,6856330.0
2019-06-21,7370,7470,7200,7320,24801,50188.0,6856330.0
2019-06-24,7330,7650,7250,7310,42553,50120.0,6856330.0
2019-06-25,7270,7310,7020,7040,30549,48269.0,6856330.0
2019-06-26,7000,7280,7000,7120,15264,48817.0,6856330.0
2019-06-27,7370,7370,6960,7010,23001,48063.0,6856330.0
2019-06-28,7190,7190,6780,6850,16270,46966.0,6856330.0
2019-07-01,6870,6940,6550,6580,30229,45115.0,6856330.0
2019-07-02,6580,6750,6520,6700,13156,45937.0,6856330.0
2019-07-03,6620,6880,6540,6630,15981,45457.0,6856330.0
2019-07-04,6520,6620,6290,6440,52874,44155.0,6856330.0
2019-07-05,6450,6470,6330,6450,10304,44223.0,6856330.0
2019-07-08,6500,6500,6120,6230,20365,42715.0,6856330.0
2019-07-09,6230,6540,6030,6190,14241,42441.0,6856330.0
2019-07-10,6190,6310,6110,6290,7961,43126.0,6856330.0
2019-07-11,6220,6400,6130,6400,18340,43881.0,6856330.0
2019-07-12,6430,6800,6430,6560,37332,44978.0,6856330.0
2019-07-15,6500,6720,6450,6690,15317,45869.0,6856330.0
2019-07-16,6730,6730,6440,6590,12775,45183.0,6856330.0
2019-07-17,6590,6630,6360,6580,13316,45115.0,6856330.0
2019-07-18,6580,6720,6440,6600,11612,45252.0,6856330.0
2019-07-19,6600,7080,6550,6950,61213,47651.0,6856330.0
2019-07-22,7110,7820,7020,7500,151762,51422.0,6856330.0
2019-07-23,7500,7720,7050,7070,63717,48474.0,6856330.0
2019-07-24,7030,7030,6540,6550,65507,44909.0,6856330.0
2019-07-25,6530,6970,6320,6500,43755,44566.0,6856330.0
2019-07-26,6340,6800,6300,6540,14081,44840.0,6856330.0
2019-07-29,6540,6540,6160,6160,17832,42235.0,6856330.0
2019-07-30,6160,6440,6160,6410,12416,43949.0,6856330.0
2019-07-31,6340,6420,6120,6420,13594,44018.0,6856330.0
2019-08-01,6220,6550,6200,6290,7419,43126.0,6856330.0
2019-08-02,6290,6370,6070,6320,7165,43332.0,6856330.0
2019-08-05,6320,6330,5850,5960,21588,40864.0,6856330.0
2019-08-06,5960,5960,5510,5640,27324,38670.0,6856330.0
2019-08-07,5500,5800,5500,5640,20196,38670.0,6856330.0
2019-08-08,5640,5880,5540,5750,13063,39424.0,6856330.0
2019-08-09,5990,6180,5800,5960,23278,40864.0,6856330.0
2019-08-12,6100,6100,5790,6000,18555,41138.0,6856330.0
2019-08-13,5990,6090,5860,5990,10135,41069.0,6856330.0
2019-08-14,6160,6260,5900,6030,20901,41344.0,6856330.0
2019-08-16,6020,6020,5690,5770,19673,39561.0,6856330.0
2019-08-19,5770,5830,5520,5800,14571,39767.0,6856330.0
2019-08-20,5800,6000,5630,5980,17926,41001.0,6856330.0
2019-08-21,5980,6020,5880,5980,6952,41001.0,6856330.0
2019-08-22,5980,6040,5870,5970,8796,40932.0,6856330.0
2019-08-23,5950,6200,5940,6140,22838,42098.0,6856330.0
2019-08-26,6040,6140,5860,5950,15439,40795.0,6856330.0
2019-08-27,5970,6130,5950,6000,10059,41138.0,6856330.0
2019-08-28,6040,6120,5830,5960,8783,40864.0,6856330.0
2019-08-29,5960,6000,5830,6000,6871,41138.0,6856330.0
2019-08-30,6000,6120,5880,5980,13149,41001.0,6856330.0
2019-09-02,6010,6100,5930,6050,16186,41481.0,6856330.0
2019-09-03,6070,6070,5880,6000,10843,41138.0,6856330.0
2019-09-04,5940,6140,5940,6140,21093,42098.0,6856330.0
2019-09-05,6200,6250,6040,6140,16263,42098.0,6856330.0
2019-09-06,6070,6210,6040,6150,13425,42166.0,6856330.0
2019-09-09,6150,6300,6110,6220,16253,42646.0,6856330.0
2019-09-10,6180,6280,6010,6230,8765,42715.0,6856330.0
2019-09-11,6230,6300,6150,6210,9453,42578.0,6856330.0
2019-09-16,6210,6250,6020,6190,11033,42441.0,6856330.0
2019-09-17,6200,6200,6000,6170,19316,42304.0,6856330.0
2019-09-18,6120,6230,6100,6190,11822,42441.0,6856330.0
2019-09-19,6240,6240,6060,6180,7787,42372.0,6856330.0
2019-09-20,6180,6230,6100,6200,3914,42509.0,6856330.0
2019-09-23,6200,6200,6010,6180,10225,42372.0,6856330.0
2019-09-24,6170,6180,6030,6170,13053,42304.0,6856330.0
2019-09-25,6090,6170,6060,6080,11812,41686.0,6856330.0
2019-09-26,6050,6090,5950,6050,14387,41481.0,6856330.0
2019-09-27,6090,6090,5880,6000,7682,41138.0,6856330.0
2019-09-30,6000,6040,5800,5900,8813,40452.0,6856330.0
2019-10-01,5890,5950,5750,5900,18236,40452.0,6856330.0
2019-10-02,5900,5950,5840,5870,6129,40247.0,6856330.0
2019-10-04,5850,5860,5710,5730,5898,39287.0,6856330.0
2019-10-07,5730,5900,5700,5760,5143,39492.0,6856330.0
