에이씨티(138360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-04,3945,4055,3870,4030,172706,109891.0,27268234.0
2019-01-07,4035,4285,4030,4110,300315,112072.0,27268234.0
2019-01-08,4110,4225,4040,4095,217396,111663.0,27268234.0
2019-01-09,4080,4250,4080,4200,359602,114527.0,27268234.0
2019-01-10,4250,4290,4110,4170,227019,113709.0,27268234.0
2019-01-11,4210,4290,4150,4175,456213,113845.0,27268234.0
2019-01-14,4200,4235,3970,4030,411001,109891.0,27268234.0
2019-01-15,4015,4155,3870,4105,320050,111936.0,27268234.0
2019-01-16,4120,4165,4055,4145,224214,113027.0,27268234.0
2019-01-17,4145,4185,3930,4000,337154,109073.0,27268234.0
2019-01-18,4000,4185,3975,4180,414954,113981.0,27268234.0
2019-01-21,4350,4930,4230,4900,4417512,133614.0,27268234.0
2019-01-22,5200,5870,5100,5870,5590765,160065.0,27268234.0
2019-01-23,5700,5810,5350,5500,2010646,149975.0,27268234.0
2019-01-24,5490,6030,5430,5920,2774417,161428.0,27268234.0
2019-01-25,5850,5980,5700,5900,984100,160883.0,27268234.0
2019-01-28,6030,6050,5320,5590,1435817,152429.0,27268234.0
2019-01-29,5540,5660,5390,5430,506792,148067.0,27268234.0
2019-01-30,5460,5550,5230,5230,545452,142613.0,27268234.0
2019-01-31,5330,5710,5310,5650,1255128,154066.0,27268234.0
2019-02-01,5960,6110,5700,6050,1950457,164973.0,27268234.0
2019-02-07,6090,6270,6000,6060,705237,165245.0,27268234.0
2019-02-08,6020,6190,5690,5710,695166,155702.0,27268234.0
2019-02-11,5700,5740,5210,5280,1294347,143976.0,27268234.0
2019-02-12,5280,5380,5190,5280,413086,143976.0,27268234.0
2019-02-13,5280,5610,5070,5610,838551,152975.0,27268234.0
2019-02-14,5600,5610,5370,5480,388007,149430.0,27268234.0
2019-02-15,5480,5810,5450,5630,773357,153520.0,27268234.0
2019-02-18,5680,5900,5630,5700,792200,155429.0,27268234.0
2019-02-19,5710,5780,5540,5640,365014,153793.0,27268234.0
2019-02-20,5640,5780,5440,5460,565846,148885.0,27268234.0
2019-02-21,5390,5590,5250,5370,411827,146430.0,27268234.0
2019-02-22,5330,5500,5330,5350,304581,145885.0,27268234.0
2019-02-25,5480,5480,5280,5320,233214,145067.0,27268234.0
2019-02-26,5360,5370,4935,5010,893287,136614.0,27268234.0
2019-02-27,5000,5550,4900,5390,916507,146976.0,27268234.0
2019-02-28,5450,6180,5410,5420,3314937,147794.0,27268234.0
2019-03-04,5470,5860,5470,5730,992247,156247.0,27268234.0
2019-03-05,5750,5850,5510,5640,503080,153793.0,27268234.0
2019-03-06,5660,5760,5500,5630,394050,153520.0,27268234.0
2019-03-07,5600,5620,5270,5270,746587,143704.0,27268234.0
2019-03-08,5200,5370,5050,5150,369314,140431.0,27268234.0
2019-03-11,5150,5340,4995,5100,431465,139068.0,27268234.0
2019-03-12,5120,5370,5090,5350,312984,145885.0,27268234.0
2019-03-13,5300,5600,5120,5600,656470,152702.0,27268234.0
2019-03-14,5690,5750,5380,5460,696651,148885.0,27268234.0
2019-03-15,5480,5590,5130,5130,552118,139886.0,27268234.0
2019-03-18,4800,4995,3895,4290,5248142,116981.0,27268234.0
2019-03-19,3800,4415,3800,4285,2435180,116844.0,27268234.0
2019-03-20,4155,4600,4130,4480,2438328,122162.0,27268234.0
2019-03-21,0,0,0,4480,0,122162.0,27268234.0
2019-03-22,0,0,0,4480,0,,
2019-03-25,0,0,0,4480,0,,
2019-03-26,0,0,0,4480,0,,
2019-03-27,0,0,0,4480,0,,
2019-03-28,0,0,0,4480,0,,
2019-03-29,0,0,0,4480,0,,
2019-04-01,0,0,0,4480,0,,
2019-04-02,0,0,0,4480,0,,
2019-04-03,0,0,0,4480,0,,
2019-04-04,0,0,0,4480,0,,
2019-04-05,0,0,0,4480,0,,
2019-04-08,0,0,0,4480,0,,
2019-04-09,0,0,0,4480,0,,
2019-04-10,0,0,0,4480,0,,
2019-04-11,0,0,0,4480,0,,
2019-04-12,0,0,0,4480,0,,
2019-04-15,0,0,0,4480,0,,
2019-04-16,0,0,0,4480,0,,
2019-04-17,0,0,0,4480,0,,
2019-04-18,0,0,0,4480,0,,
2019-04-19,0,0,0,4480,0,,
2019-04-22,0,0,0,4480,0,,
2019-04-23,0,0,0,4480,0,,
2019-04-24,0,0,0,4480,0,,
2019-04-25,0,0,0,4480,0,,
2019-04-26,0,0,0,4480,0,,
2019-04-29,0,0,0,4480,0,,
2019-04-30,0,0,0,4480,0,,
2019-05-02,0,0,0,4480,0,,
2019-05-03,0,0,0,4480,0,,
2019-05-07,0,0,0,4480,0,,
2019-05-08,0,0,0,4480,0,,
2019-05-09,0,0,0,4480,0,,
2019-05-10,0,0,0,4480,0,,
2019-05-13,0,0,0,4480,0,,
2019-05-14,0,0,0,4480,0,,
2019-05-15,0,0,0,4480,0,,
2019-05-16,0,0,0,4480,0,,
2019-05-17,0,0,0,4480,0,,
2019-05-20,0,0,0,4480,0,,
2019-05-21,0,0,0,4480,0,,
2019-05-22,0,0,0,4480,0,,
2019-05-23,0,0,0,4480,0,,
2019-05-24,0,0,0,4480,0,,
2019-05-27,0,0,0,4480,0,,
2019-05-28,0,0,0,4480,0,,
2019-05-29,0,0,0,4480,0,,
2019-05-30,0,0,0,4480,0,,
2019-05-31,0,0,0,4480,0,,
2019-06-03,0,0,0,4480,0,,
2019-06-04,0,0,0,4480,0,,
2019-06-05,0,0,0,4480,0,,
2019-06-07,0,0,0,4480,0,,
2019-06-10,0,0,0,4480,0,,
2019-06-11,0,0,0,4480,0,,
2019-06-12,0,0,0,4480,0,,
2019-06-13,0,0,0,4480,0,,
2019-06-14,0,0,0,4480,0,,
2019-06-17,0,0,0,4480,0,,
2019-06-18,0,0,0,4480,0,,
2019-06-19,0,0,0,4480,0,,
2019-06-20,0,0,0,4480,0,,
2019-06-21,0,0,0,4480,0,,
2019-06-24,0,0,0,4480,0,,
2019-06-25,0,0,0,4480,0,,
2019-06-26,0,0,0,4480,0,,
2019-06-27,0,0,0,4480,0,,
2019-06-28,0,0,0,4480,0,,
2019-07-01,0,0,0,4480,0,,
2019-07-02,0,0,0,4480,0,,
2019-07-03,0,0,0,4480,0,,
2019-07-04,0,0,0,4480,0,,
2019-07-05,0,0,0,4480,0,,
2019-07-08,0,0,0,4480,0,,
2019-07-09,0,0,0,4480,0,,
2019-07-10,0,0,0,4480,0,,
2019-07-11,0,0,0,4480,0,,
2019-07-12,0,0,0,4480,0,,
2019-07-15,0,0,0,4480,0,,
2019-07-16,0,0,0,4480,0,,
2019-07-17,0,0,0,4480,0,,
2019-07-18,0,0,0,4480,0,,
2019-07-19,0,0,0,4480,0,,
2019-07-22,0,0,0,4480,0,,
2019-07-23,0,0,0,4480,0,,
2019-07-24,0,0,0,4480,0,,
2019-07-25,0,0,0,4480,0,,
2019-07-26,0,0,0,4480,0,,
2019-07-29,0,0,0,4480,0,,
2019-07-30,0,0,0,4480,0,,
2019-07-31,0,0,0,4480,0,,
2019-08-01,0,0,0,4480,0,,
2019-08-02,0,0,0,4480,0,,
2019-08-05,0,0,0,4480,0,,
2019-08-06,0,0,0,4480,0,,
2019-08-07,0,0,0,4480,0,,
2019-08-08,0,0,0,4480,0,,
2019-08-09,0,0,0,4480,0,,
2019-08-12,0,0,0,4480,0,,
2019-08-13,0,0,0,4480,0,,
2019-08-14,0,0,0,4480,0,,
2019-08-16,0,0,0,4480,0,,
2019-08-19,0,0,0,4480,0,,
2019-08-20,0,0,0,4480,0,,
2019-08-21,0,0,0,4480,0,,
2019-08-22,0,0,0,4480,0,,
2019-08-23,0,0,0,4480,0,,
2019-08-26,0,0,0,4480,0,,
2019-08-27,0,0,0,4480,0,,
2019-08-28,0,0,0,4480,0,,
2019-08-29,0,0,0,4480,0,,
2019-08-30,0,0,0,4480,0,,
2019-09-02,0,0,0,4480,0,,
2019-09-03,0,0,0,4480,0,,
2019-09-04,0,0,0,4480,0,,
2019-09-05,0,0,0,4480,0,,
2019-09-06,0,0,0,4480,0,,
2019-09-09,0,0,0,4480,0,,
2019-09-10,0,0,0,4480,0,,
2019-09-11,0,0,0,4480,0,,
2019-09-16,0,0,0,4480,0,,
2019-09-17,0,0,0,4480,0,,
2019-09-18,0,0,0,4480,0,,
2019-09-19,0,0,0,4480,0,,
2019-09-20,0,0,0,4480,0,,
2019-09-23,0,0,0,4480,0,,
2019-09-24,0,0,0,4480,0,,
2019-09-25,0,0,0,4480,0,,
2019-09-26,0,0,0,4480,0,,
2019-09-27,0,0,0,4480,0,,
2019-09-30,0,0,0,4480,0,,
2019-10-01,0,0,0,4480,0,,
2019-10-02,0,0,0,4480,0,,
2019-10-04,0,0,0,4480,0,,
2019-10-07,0,0,0,4480,0,,
