파인넥스(123260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-15,1520,1840,1425,1725,1102587,41427.0,24015495.0
2018-10-16,1700,1765,1655,1730,512980,41547.0,24015495.0
2018-10-17,1680,1730,1550,1550,353676,37224.0,24015495.0
2018-10-18,1555,1610,1510,1535,180275,36864.0,24015495.0
2018-10-19,1580,1580,1410,1490,241686,35783.0,24015495.0
2018-10-22,1525,1525,1420,1470,116702,35303.0,24015495.0
2018-10-23,1475,1490,1395,1410,105377,33862.0,24015495.0
2018-10-24,1415,1425,1310,1360,131086,32661.0,24015495.0
2018-10-25,1300,1340,1245,1295,179053,31100.0,24015495.0
2018-10-26,1375,1375,1235,1245,107256,29899.0,24015495.0
2018-10-29,1245,1245,1150,1160,193634,27858.0,24015495.0
2018-10-30,1155,1210,1085,1210,156949,29059.0,24015495.0
2018-10-31,1180,1250,1160,1225,102186,29419.0,24015495.0
2018-11-01,1225,1270,1195,1220,106044,29299.0,24015495.0
2018-11-02,1240,1350,1220,1315,264408,31580.0,24015495.0
2018-11-05,1300,1300,1240,1265,111129,30380.0,24015495.0
2018-11-06,1260,1390,1260,1300,261089,31220.0,24015495.0
2018-11-07,1310,1410,1280,1315,226713,31580.0,24015495.0
2018-11-08,1375,1375,1300,1305,63700,31340.0,24015495.0
2018-11-09,1320,1335,1280,1320,60866,31700.0,24015495.0
2018-11-12,1320,1345,1250,1270,110534,30500.0,24015495.0
2018-11-13,1225,1325,1180,1310,202547,31460.0,24015495.0
2018-11-14,1315,1345,1260,1300,59698,31220.0,24015495.0
2018-11-15,1290,1295,1190,1215,200924,29179.0,24015495.0
2018-11-16,1235,1280,1220,1265,108118,30380.0,24015495.0
2018-11-19,1305,1350,1265,1345,97253,32301.0,24015495.0
2018-11-20,1345,1380,1280,1310,212339,31460.0,24015495.0
2018-11-21,1270,1285,1200,1240,315276,29779.0,24015495.0
2018-11-22,1250,1260,1200,1230,97209,29539.0,24015495.0
2018-11-23,1200,1245,1200,1235,69456,29659.0,24015495.0
2018-11-26,1205,1310,1205,1280,116876,30740.0,24015495.0
2018-11-27,1320,1660,1295,1660,4801543,39866.0,24015495.0
2018-11-28,1740,1850,1645,1770,5821735,42507.0,24015495.0
2018-11-29,1830,2300,1800,2300,8427107,55236.0,24015495.0
2018-11-30,2420,2985,2420,2750,9348100,66043.0,24015495.0
2018-12-03,3055,3575,3055,3575,6209376,85855.0,24015495.0
2018-12-04,3885,4420,3455,3990,12172861,95822.0,24015495.0
2018-12-05,0,0,0,3990,0,95822.0,24015495.0
2018-12-06,3915,4750,3565,4270,8701251,102546.0,24015495.0
2018-12-07,4220,4240,3215,3360,9662663,80692.0,24015495.0
2018-12-10,3350,3530,3050,3260,8840959,78291.0,24015495.0
2018-12-11,3280,3590,3070,3415,6101498,82013.0,24015495.0
2018-12-12,3415,3540,3170,3250,2239102,78050.0,24015495.0
2018-12-13,3210,3475,3090,3250,4038557,78050.0,24015495.0
2018-12-14,3145,3280,2970,2995,2489359,71926.0,24015495.0
2018-12-17,2860,3235,2820,2895,4553727,69525.0,24015495.0
2018-12-18,2850,3355,2350,3295,8963380,79131.0,24015495.0
2018-12-19,3450,3575,3110,3175,4285092,76249.0,24015495.0
2018-12-20,3220,3260,2985,3040,2939702,73007.0,24015495.0
2018-12-21,2980,3185,2485,2580,2804318,61960.0,24015495.0
2018-12-24,2580,2900,2405,2415,4648936,57997.0,24015495.0
2018-12-26,2200,2380,1970,2080,3815810,49952.0,24015495.0
2018-12-27,2065,2210,1930,1930,6876823,46350.0,24015495.0
2018-12-28,1810,1835,1560,1620,13117589,38905.0,24015495.0
2019-01-02,1560,1775,1555,1675,8351479,40226.0,24015495.0
2019-01-03,1675,1695,1580,1590,2653232,38185.0,24015495.0
2019-01-04,1570,1650,1460,1615,4437681,38785.0,24015495.0
2019-01-07,1640,1680,1555,1590,2528795,38185.0,24015495.0
2019-01-08,1610,1645,1545,1585,3205118,38065.0,24015495.0
2019-01-09,1580,1610,1560,1585,1231801,38065.0,24015495.0
2019-01-10,1595,1640,1455,1475,3033342,35423.0,24015495.0
2019-01-11,1480,1525,1420,1475,1306090,35423.0,24015495.0
2019-01-14,1505,1535,1450,1460,890847,35063.0,24015495.0
2019-01-15,1475,1895,1455,1895,16647094,45509.0,24015495.0
2019-01-16,1910,2390,1880,2275,18067828,54635.0,24015495.0
2019-01-17,2215,2540,1960,2065,9908777,49592.0,24015495.0
2019-01-18,2065,2095,1895,1965,4695212,47190.0,24015495.0
2019-01-21,2035,2125,1920,1975,4535486,47431.0,24015495.0
2019-01-22,1970,1995,1850,1895,2405222,45509.0,24015495.0
2019-01-23,1925,2075,1880,1895,6244649,45509.0,24015495.0
2019-01-24,1920,1955,1850,1885,1103053,45269.0,24015495.0
2019-01-25,1910,1965,1850,1855,2134725,44549.0,24015495.0
2019-01-28,1850,1870,1770,1810,1320316,43468.0,24015495.0
2019-01-29,1700,1715,1635,1680,2176316,40346.0,24015495.0
2019-01-30,1680,1700,1605,1650,1026380,39626.0,24015495.0
2019-01-31,1655,1815,1610,1675,2545351,40226.0,24015495.0
2019-02-01,1680,1705,1610,1635,818063,39265.0,24015495.0
2019-02-07,1645,1650,1575,1600,730856,38425.0,24015495.0
2019-02-08,1585,1640,1555,1585,519725,38065.0,24015495.0
2019-02-11,1585,1605,1530,1535,560107,36864.0,24015495.0
2019-02-12,1535,1995,1525,1830,13557225,43948.0,24015495.0
2019-02-13,1855,2080,1700,1740,8515230,41787.0,24015495.0
2019-02-14,1770,2020,1765,1895,8745085,45509.0,24015495.0
2019-02-15,1875,1890,1760,1815,2378132,43588.0,24015495.0
2019-02-18,1795,1805,1720,1765,1320650,42387.0,24015495.0
2019-02-19,1780,1950,1705,1915,4376318,45990.0,24015495.0
2019-02-20,1870,1960,1790,1810,2319073,43468.0,24015495.0
2019-02-21,1810,1825,1720,1730,860072,41547.0,24015495.0
2019-02-22,1730,1835,1730,1730,730561,41547.0,24015495.0
2019-02-25,1680,1740,1585,1700,1460486,40826.0,24015495.0
2019-02-26,1710,1780,1650,1660,639447,39866.0,24015495.0
2019-02-27,1640,1745,1635,1705,896474,40946.0,24015495.0
2019-02-28,1730,1730,1610,1610,871312,38665.0,24015495.0
2019-03-04,1630,1665,1595,1630,531832,39145.0,24015495.0
2019-03-05,1655,1655,1555,1565,611448,37584.0,24015495.0
2019-03-06,1585,1610,1555,1575,390313,37824.0,24015495.0
2019-03-07,1555,1710,1540,1570,1190974,37704.0,24015495.0
2019-03-08,1570,1610,1555,1560,397598,37464.0,24015495.0
2019-03-11,1555,1585,1485,1495,468179,35903.0,24015495.0
2019-03-12,1495,1540,1490,1500,496106,36023.0,24015495.0
2019-03-13,1515,1515,1365,1385,1083330,33261.0,24015495.0
2019-03-14,1400,1560,1395,1455,1800331,34943.0,24015495.0
2019-03-15,1100,1160,1020,1020,4532867,24496.0,24015495.0
2019-03-18,988,988,725,755,18523161,18132.0,24015495.0
2019-03-19,760,943,692,870,27513266,20893.0,24015495.0
2019-03-20,900,976,870,882,10296548,21182.0,24015495.0
2019-03-21,890,910,715,723,6243723,17363.0,24015495.0
2019-03-22,735,840,734,778,6488921,18684.0,24015495.0
2019-03-25,774,780,703,708,3414496,17003.0,24015495.0
2019-03-26,723,760,701,701,2579352,16835.0,24015495.0
2019-03-27,0,0,0,701,0,16835.0,24015495.0
2019-03-28,0,0,0,701,0,,
2019-03-29,0,0,0,701,0,,
2019-04-01,0,0,0,701,0,,
2019-04-02,0,0,0,701,0,,
2019-04-03,0,0,0,701,0,,
2019-04-04,0,0,0,701,0,,
2019-04-05,0,0,0,701,0,,
2019-04-08,0,0,0,701,0,,
2019-04-09,0,0,0,701,0,,
2019-04-10,0,0,0,701,0,,
2019-04-11,0,0,0,701,0,,
2019-04-12,0,0,0,701,0,,
2019-04-15,0,0,0,701,0,,
2019-04-16,0,0,0,701,0,,
2019-04-17,0,0,0,701,0,,
2019-04-18,0,0,0,701,0,,
2019-04-19,0,0,0,701,0,,
2019-04-22,0,0,0,701,0,,
2019-04-23,0,0,0,701,0,,
2019-04-24,0,0,0,701,0,,
2019-04-25,0,0,0,701,0,,
2019-04-26,0,0,0,701,0,,
2019-04-29,0,0,0,701,0,,
2019-04-30,0,0,0,701,0,,
2019-05-02,0,0,0,701,0,,
2019-05-03,0,0,0,701,0,,
2019-05-07,0,0,0,701,0,,
2019-05-08,0,0,0,701,0,,
2019-05-09,0,0,0,701,0,,
2019-05-10,0,0,0,701,0,,
2019-05-13,0,0,0,701,0,,
2019-05-14,0,0,0,701,0,,
2019-05-15,0,0,0,701,0,,
2019-05-16,0,0,0,701,0,,
2019-05-17,0,0,0,701,0,,
2019-05-20,0,0,0,701,0,,
2019-05-21,0,0,0,701,0,,
2019-05-22,0,0,0,701,0,,
2019-05-23,0,0,0,701,0,,
2019-05-24,0,0,0,701,0,,
2019-05-27,0,0,0,701,0,,
2019-05-28,0,0,0,701,0,,
2019-05-29,0,0,0,701,0,,
2019-05-30,0,0,0,701,0,,
2019-05-31,0,0,0,701,0,,
2019-06-03,0,0,0,701,0,,
2019-06-04,0,0,0,701,0,,
2019-06-05,0,0,0,701,0,,
2019-06-07,0,0,0,701,0,,
2019-06-10,0,0,0,701,0,,
2019-06-11,0,0,0,701,0,,
2019-06-12,0,0,0,701,0,,
2019-06-13,0,0,0,701,0,,
2019-06-14,0,0,0,701,0,,
2019-06-17,0,0,0,701,0,,
2019-06-18,0,0,0,701,0,,
2019-06-19,0,0,0,701,0,,
2019-06-20,0,0,0,701,0,,
2019-06-21,0,0,0,701,0,,
2019-06-24,0,0,0,701,0,,
2019-06-25,0,0,0,701,0,,
2019-06-26,0,0,0,701,0,,
2019-06-27,0,0,0,701,0,,
2019-06-28,0,0,0,701,0,,
2019-07-01,0,0,0,701,0,,
2019-07-02,0,0,0,701,0,,
2019-07-03,0,0,0,701,0,,
2019-07-04,0,0,0,701,0,,
2019-07-05,0,0,0,701,0,,
2019-07-08,0,0,0,701,0,,
2019-07-09,0,0,0,701,0,,
2019-07-10,0,0,0,701,0,,
2019-07-11,0,0,0,701,0,,
2019-07-12,0,0,0,701,0,,
2019-07-15,0,0,0,701,0,,
2019-07-16,0,0,0,701,0,,
2019-07-17,0,0,0,701,0,,
2019-07-18,0,0,0,701,0,,
2019-07-19,0,0,0,701,0,,
2019-07-22,0,0,0,701,0,,
2019-07-23,0,0,0,701,0,,
2019-07-24,0,0,0,701,0,,
2019-07-25,0,0,0,701,0,,
2019-07-26,0,0,0,701,0,,
2019-07-29,0,0,0,701,0,,
2019-07-30,0,0,0,701,0,,
2019-07-31,0,0,0,701,0,,
2019-08-01,0,0,0,701,0,,
2019-08-02,0,0,0,701,0,,
2019-08-05,0,0,0,701,0,,
2019-08-06,0,0,0,701,0,,
2019-08-07,0,0,0,701,0,,
2019-08-08,0,0,0,701,0,,
2019-08-09,0,0,0,701,0,,
2019-08-12,0,0,0,701,0,,
2019-08-13,0,0,0,701,0,,
2019-08-14,0,0,0,701,0,,
2019-08-16,0,0,0,701,0,,
2019-08-19,0,0,0,701,0,,
2019-08-20,0,0,0,701,0,,
2019-08-21,0,0,0,701,0,,
2019-08-22,0,0,0,701,0,,
2019-08-23,0,0,0,701,0,,
2019-08-26,0,0,0,701,0,,
2019-08-27,0,0,0,701,0,,
2019-08-28,0,0,0,701,0,,
2019-08-29,0,0,0,701,0,,
2019-08-30,0,0,0,701,0,,
2019-09-02,0,0,0,701,0,,
2019-09-03,0,0,0,701,0,,
2019-09-04,0,0,0,701,0,,
2019-09-05,0,0,0,701,0,,
2019-09-06,0,0,0,701,0,,
2019-09-09,0,0,0,701,0,,
2019-09-10,0,0,0,701,0,,
2019-09-11,0,0,0,701,0,,
2019-09-16,0,0,0,701,0,,
2019-09-17,0,0,0,701,0,,
2019-09-18,0,0,0,701,0,,
2019-09-19,0,0,0,701,0,,
2019-09-20,0,0,0,701,0,,
2019-09-23,0,0,0,701,0,,
2019-09-24,0,0,0,701,0,,
2019-09-25,0,0,0,701,0,,
2019-09-26,0,0,0,701,0,,
2019-09-27,0,0,0,701,0,,
2019-09-30,0,0,0,701,0,,
2019-10-01,0,0,0,701,0,,
2019-10-02,0,0,0,701,0,,
2019-10-04,0,0,0,701,0,,
2019-10-07,0,0,0,701,0,,
