디엔에프(092070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-25,12300,12300,11800,11950,118675,128604.0,10761828.0
2016-05-26,12100,12600,11950,12150,126093,130756.0,10761828.0
2016-05-27,12450,12500,12150,12400,137972,133447.0,10761828.0
2016-05-30,12400,12600,12100,12300,71119,132370.0,10761828.0
2016-05-31,12400,13400,12400,13200,347430,142056.0,10761828.0
2016-06-01,13150,13400,12900,13250,134470,142594.0,10761828.0
2016-06-02,13200,13200,12850,13050,184453,140442.0,10761828.0
2016-06-03,13150,13250,12800,13200,98941,142056.0,10761828.0
2016-06-07,13250,13250,12850,12900,67418,138828.0,10761828.0
2016-06-08,12800,13100,12550,12600,76105,135599.0,10761828.0
2016-06-09,12600,12700,11950,12250,110737,131832.0,10761828.0
2016-06-10,12100,12250,12050,12050,58315,129680.0,10761828.0
2016-06-13,11950,12000,11600,11700,95699,125913.0,10761828.0
2016-06-14,11600,12000,11600,12000,36413,129142.0,10761828.0
2016-06-15,12200,12450,11950,12050,84580,129680.0,10761828.0
2016-06-16,12050,12100,11350,11450,109813,123223.0,10761828.0
2016-06-17,11550,11750,11350,11400,33782,122685.0,10761828.0
2016-06-20,11300,11650,11300,11650,86346,125375.0,10761828.0
2016-06-21,11700,11800,11550,11700,23680,125913.0,10761828.0
2016-06-22,11800,11900,11600,11750,28468,126451.0,10761828.0
2016-06-23,11650,11800,11400,11500,42571,123761.0,10761828.0
2016-06-24,11700,11750,10500,10650,144763,114613.0,10761828.0
2016-06-27,10450,10750,10200,10600,84008,114075.0,10761828.0
2016-06-28,10400,11250,10400,11000,68838,118380.0,10761828.0
2016-06-29,11100,11350,11050,11250,46412,121071.0,10761828.0
2016-06-30,11300,11650,11300,11450,25988,123223.0,10761828.0
2016-07-01,11450,11600,11400,11500,41196,123761.0,10761828.0
2016-07-04,11500,11650,11350,11500,24737,123761.0,10761828.0
2016-07-05,11500,11650,11400,11600,22657,124837.0,10761828.0
2016-07-06,11600,11700,11300,11700,57125,125913.0,10761828.0
2016-07-07,11700,11800,11500,11600,39626,124837.0,10761828.0
2016-07-08,11650,11650,11150,11250,63783,121071.0,10761828.0
2016-07-11,11300,11550,11250,11550,21470,124299.0,10761828.0
2016-07-12,11550,11750,11450,11600,28932,124837.0,10761828.0
2016-07-13,11650,11800,11500,11700,39569,125913.0,10761828.0
2016-07-14,11850,12750,11600,12600,161418,135599.0,10761828.0
2016-07-15,12600,12650,12350,12500,77442,134523.0,10761828.0
2016-07-18,12500,13250,12400,13000,220808,139904.0,10761828.0
2016-07-19,13050,14000,12800,14000,325173,150666.0,10761828.0
2016-07-20,14050,14350,13750,14200,286343,152818.0,10761828.0
2016-07-21,14250,14250,13650,13800,158965,148513.0,10761828.0
2016-07-22,13650,13750,13050,13200,161354,142056.0,10761828.0
2016-07-25,13300,13450,13000,13200,88148,142056.0,10761828.0
2016-07-26,13150,13750,13150,13550,78498,145823.0,10761828.0
2016-07-27,13650,14400,13650,13800,281759,148513.0,10761828.0
2016-07-28,13900,14050,13300,14050,86165,151204.0,10761828.0
2016-07-29,14000,14250,13450,13850,112745,149051.0,10761828.0
2016-08-01,13900,14200,13700,14150,74328,152280.0,10761828.0
2016-08-02,14150,15000,13450,14600,414196,157123.0,10761828.0
2016-08-03,14600,14850,13950,13950,170307,150128.0,10761828.0
2016-08-04,14000,14050,13550,13600,123524,146361.0,10761828.0
2016-08-05,13650,14200,13550,14150,92683,152280.0,10761828.0
2016-08-08,14300,14450,13650,13700,62001,147437.0,10761828.0
2016-08-09,13650,13850,13450,13600,58866,146361.0,10761828.0
2016-08-10,13600,13650,13350,13350,48996,143670.0,10761828.0
2016-08-11,13200,13600,13000,13200,84683,142056.0,10761828.0
2016-08-12,13350,13500,13150,13450,39327,144747.0,10761828.0
2016-08-16,13450,13600,13100,13150,33215,141518.0,10761828.0
2016-08-17,13300,13400,12750,13250,65249,142594.0,10761828.0
2016-08-18,13300,13850,13150,13850,78603,149051.0,10761828.0
2016-08-19,13650,13900,13650,13850,74373,149051.0,10761828.0
2016-08-22,13650,13700,12900,12900,118886,138828.0,10761828.0
2016-08-23,12850,13150,12700,12750,43255,137213.0,10761828.0
2016-08-24,13000,13050,12600,12600,41857,135599.0,10761828.0
2016-08-25,12800,12950,12550,12750,27863,137213.0,10761828.0
2016-08-26,12700,12900,12700,12750,13613,137213.0,10761828.0
2016-08-29,12650,12750,12300,12350,43671,132909.0,10761828.0
2016-08-30,12300,12750,12300,12500,22957,134523.0,10761828.0
2016-08-31,12500,12600,12100,12300,45798,132370.0,10761828.0
2016-09-01,12450,12550,12300,12550,15615,135061.0,10761828.0
2016-09-02,12600,13050,12550,12950,27655,139366.0,10761828.0
2016-09-05,12950,13050,12500,12650,41894,136137.0,10761828.0
2016-09-06,12600,12900,12500,12700,22889,136675.0,10761828.0
2016-09-07,12850,12900,12300,12350,25546,132909.0,10761828.0
2016-09-08,12350,12450,12100,12200,28426,131294.0,10761828.0
2016-09-09,12300,12300,11950,12050,20171,129680.0,10761828.0
2016-09-12,11900,11950,11700,11850,27086,127528.0,10761828.0
2016-09-13,11900,12250,11800,11950,30858,128604.0,10761828.0
2016-09-19,11950,11950,11800,11900,18839,128066.0,10761828.0
2016-09-20,11900,12150,11850,12000,19788,129142.0,10761828.0
2016-09-21,12000,12750,12000,12650,31182,136137.0,10761828.0
2016-09-22,12700,12900,12600,12900,29212,138828.0,10761828.0
2016-09-23,12950,13350,12950,12950,48749,139366.0,10761828.0
2016-09-26,12900,13100,12750,12800,15746,137751.0,10761828.0
2016-09-27,12950,13050,12750,12850,16015,138289.0,10761828.0
2016-09-28,12900,13600,12800,13450,67251,144747.0,10761828.0
2016-09-29,13250,14100,13250,13750,127732,147975.0,10761828.0
2016-09-30,13600,14450,13600,14450,197975,155508.0,10761828.0
2016-10-04,14650,15150,14350,14600,301412,157123.0,10761828.0
2016-10-05,14600,14800,14350,14650,99230,157661.0,10761828.0
2016-10-06,14850,14900,14400,14400,54170,154970.0,10761828.0
2016-10-07,14400,15550,14400,15500,276433,166808.0,10761828.0
2016-10-10,15500,15600,15050,15450,98818,166270.0,10761828.0
2016-10-11,15350,16000,15100,16000,135805,172189.0,10761828.0
2016-10-12,15950,16000,15200,15350,118396,165194.0,10761828.0
2016-10-13,15450,15500,15100,15300,52281,164656.0,10761828.0
2016-10-14,15300,15900,15100,15550,62065,167346.0,10761828.0
2016-10-17,15600,15750,15200,15400,24610,165732.0,10761828.0
2016-10-18,15500,15950,15150,15150,86695,163042.0,10761828.0
2016-10-19,15200,15750,14950,15150,88074,163042.0,10761828.0
2016-10-20,15200,15200,14450,14550,130453,156585.0,10761828.0
2016-10-21,14500,15550,14500,15450,134299,166270.0,10761828.0
2016-10-24,15650,15700,15150,15200,61110,163580.0,10761828.0
2016-10-25,15200,15200,14350,14800,63146,159275.0,10761828.0
2016-10-26,14900,14900,14300,14600,42965,157123.0,10761828.0
2016-10-27,14550,15350,14550,15050,83664,161966.0,10761828.0
2016-10-28,15000,15000,14350,14800,43390,159275.0,10761828.0
2016-10-31,14850,14850,14050,14700,41790,158199.0,10761828.0
2016-11-01,14650,14900,14350,14500,43326,156047.0,10761828.0
2016-11-02,14350,14600,14150,14500,58755,156047.0,10761828.0
2016-11-03,14200,14750,14200,14550,45007,156585.0,10761828.0
2016-11-04,14600,14750,14200,14200,52368,152818.0,10761828.0
2016-11-07,14350,15050,14300,14950,94034,160889.0,10761828.0
2016-11-08,15050,15100,14650,14850,36678,159813.0,10761828.0
2016-11-09,15050,15100,13650,14650,219510,157661.0,10761828.0
2016-11-10,14800,14900,14250,14400,90421,154970.0,10761828.0
2016-11-11,14400,14400,13850,13850,59401,149051.0,10761828.0
2016-11-14,14000,14200,13650,14150,39150,152280.0,10761828.0
2016-11-15,14150,14550,14150,14350,32982,154432.0,10761828.0
2016-11-16,14400,14650,14150,14650,43339,157661.0,10761828.0
2016-11-17,14650,16250,14650,15800,542054,170037.0,10761828.0
2016-11-18,15800,16150,15550,15800,234942,170037.0,10761828.0
2016-11-21,15800,15950,15400,15850,179335,170575.0,10761828.0
2016-11-22,15850,16550,15850,16100,408785,173265.0,10761828.0
2016-11-23,16000,16100,15150,15250,205109,164118.0,10761828.0
2016-11-24,15250,15950,14900,15500,265101,166808.0,10761828.0
2016-11-25,15600,16000,15250,16000,109951,172189.0,10761828.0
2016-11-28,16300,16350,15800,15900,88819,171113.0,10761828.0
2016-11-29,15850,16250,15600,15750,90455,169499.0,10761828.0
2016-11-30,15750,15800,15450,15450,69650,166270.0,10761828.0
2016-12-01,15400,15650,15350,15400,34972,165732.0,10761828.0
2016-12-02,15300,15650,15150,15150,40798,163042.0,10761828.0
2016-12-05,15050,15300,14750,15150,94937,163042.0,10761828.0
2016-12-06,15400,15850,15250,15750,68652,169499.0,10761828.0
2016-12-07,15550,15800,15300,15400,44877,165732.0,10761828.0
2016-12-08,15400,15650,15250,15600,38978,167885.0,10761828.0
2016-12-09,15600,16000,15600,15650,48381,168423.0,10761828.0
2016-12-12,15800,15950,15200,15500,80187,166808.0,10761828.0
2016-12-13,15550,16050,15250,16050,137453,172727.0,10761828.0
2016-12-14,16150,16500,16100,16200,120025,174342.0,10761828.0
2016-12-15,16000,17050,15950,16900,182106,181875.0,10761828.0
2016-12-16,17000,17000,16500,16900,88431,181875.0,10761828.0
2016-12-19,16850,17400,16750,16950,125708,182413.0,10761828.0
2016-12-20,16900,17000,16100,16250,190387,174880.0,10761828.0
2016-12-21,16150,16500,16050,16450,83498,177032.0,10761828.0
2016-12-22,16450,16650,15650,15650,214023,168423.0,10761828.0
2016-12-23,15800,16250,15700,16200,146832,174342.0,10761828.0
2016-12-26,16250,16350,15700,15750,105961,169499.0,10761828.0
2016-12-27,15750,16000,15450,15900,104066,171113.0,10761828.0
2016-12-28,16100,16100,15700,16100,80634,173265.0,10761828.0
2016-12-29,16100,16450,15900,16400,65292,176494.0,10761828.0
2017-01-02,16450,16600,16000,16100,56228,173265.0,10761828.0
2017-01-03,16100,16250,15750,15950,74439,171651.0,10761828.0
2017-01-04,16000,16050,15650,15800,71646,170037.0,10761828.0
2017-01-05,15950,15950,15550,15700,94304,168961.0,10761828.0
2017-01-06,15700,16600,15700,16450,134839,177032.0,10761828.0
2017-01-09,16450,16650,16250,16450,89604,177032.0,10761828.0
2017-01-10,16500,16500,15800,15850,113674,170575.0,10761828.0
2017-01-11,15800,16300,15750,16200,81331,174342.0,10761828.0
2017-01-12,16350,17300,16350,16750,411201,180261.0,10761828.0
2017-01-13,16800,17050,16250,16700,107493,179723.0,10761828.0
2017-01-16,17000,17300,16600,16800,205475,180799.0,10761828.0
2017-01-17,16950,16950,16350,16450,92468,177032.0,10761828.0
2017-01-18,16450,16800,16400,16500,74802,177570.0,10761828.0
2017-01-19,16450,17050,16200,16950,99885,182413.0,10761828.0
2017-01-20,17050,17050,16550,16750,62027,180261.0,10761828.0
2017-01-23,17000,17000,16250,16300,97460,175418.0,10761828.0
2017-01-24,16300,16300,15750,15800,103534,170037.0,10761828.0
2017-01-25,15800,16200,15800,15900,136502,171113.0,10761828.0
2017-01-26,16000,16250,15850,16000,101401,172189.0,10761828.0
2017-01-31,15800,16050,15650,15750,50892,169499.0,10761828.0
2017-02-01,15650,15700,15400,15500,118590,166808.0,10761828.0
2017-02-02,15500,15500,14950,15150,105360,163042.0,10761828.0
2017-02-03,15150,15400,14950,15000,52990,161427.0,10761828.0
2017-02-06,15050,15100,14700,14750,88967,158737.0,10761828.0
2017-02-07,14650,14950,14650,14750,61665,158737.0,10761828.0
2017-02-08,14800,15400,14800,15000,82748,161427.0,10761828.0
2017-02-09,15100,15100,14800,14850,39783,159813.0,10761828.0
2017-02-10,14800,15100,14200,14200,143132,152818.0,10761828.0
2017-02-13,14250,14400,14100,14100,56204,151742.0,10761828.0
2017-02-14,14200,14250,13750,14200,67871,152818.0,10761828.0
2017-02-15,14250,14400,14100,14200,25486,152818.0,10761828.0
2017-02-16,14350,14700,14150,14600,47120,157123.0,10761828.0
2017-02-17,14450,14700,14250,14550,57395,156585.0,10761828.0
2017-02-20,14500,14550,14250,14300,40606,153894.0,10761828.0
2017-02-21,14200,14200,13900,13900,129462,149589.0,10761828.0
2017-02-22,13900,14200,13700,14100,111557,151742.0,10761828.0
2017-02-23,14100,14100,13500,13500,67908,145285.0,10761828.0
2017-02-24,13400,13600,13250,13250,51215,142594.0,10761828.0
2017-02-27,13250,13500,13200,13200,36406,142056.0,10761828.0
2017-02-28,13350,13600,13100,13350,40226,143670.0,10761828.0
2017-03-02,13450,13500,13050,13150,37699,141518.0,10761828.0
2017-03-03,13350,13600,13100,13200,35923,142056.0,10761828.0
2017-03-06,13250,13700,12950,13650,56249,146899.0,10761828.0
2017-03-07,13800,14050,13350,13550,94183,145823.0,10761828.0
2017-03-08,13650,13650,13350,13550,25111,145823.0,10761828.0
2017-03-09,13650,13750,13550,13600,22346,146361.0,10761828.0
2017-03-10,13650,13700,13300,13550,36116,145823.0,10761828.0
2017-03-13,13650,14000,13550,13900,47850,149589.0,10761828.0
2017-03-14,13900,13950,13600,13800,37442,148513.0,10761828.0
2017-03-15,13850,13850,13550,13550,39701,145823.0,10761828.0
2017-03-16,13600,13900,13550,13600,17976,146361.0,10761828.0
2017-03-17,13650,13950,13400,13950,44922,150128.0,10761828.0
2017-03-20,14050,14050,13750,13750,32080,147975.0,10761828.0
2017-03-21,13750,13800,13550,13700,21236,147437.0,10761828.0
2017-03-22,13650,13650,13050,13100,107383,140980.0,10761828.0
2017-03-23,13100,13250,12700,12700,77829,136675.0,10761828.0
2017-03-24,12750,12900,12600,12900,24999,138828.0,10761828.0
2017-03-27,12950,13100,12800,12850,25936,138289.0,10761828.0
2017-03-28,13000,13000,12750,13000,19939,139904.0,10761828.0
2017-03-29,13050,13100,12800,12950,21721,139366.0,10761828.0
2017-03-30,13050,13100,12900,13050,17348,140442.0,10761828.0
2017-03-31,13150,13200,12850,12950,32813,139366.0,10761828.0
2017-04-03,13050,13200,12800,13200,29802,142056.0,10761828.0
2017-04-04,13250,13750,13050,13650,74590,146899.0,10761828.0
2017-04-05,13700,13750,13400,13700,40887,147437.0,10761828.0
2017-04-06,13650,13650,13400,13600,31290,146361.0,10761828.0
2017-04-07,13550,13650,13350,13350,23509,143670.0,10761828.0
2017-04-10,13450,13450,12700,12800,75481,137751.0,10761828.0
2017-04-11,12800,12950,12550,12800,48368,137751.0,10761828.0
2017-04-12,12950,12950,12500,12750,64815,137213.0,10761828.0
2017-04-13,12800,13050,12550,12900,49625,138828.0,10761828.0
2017-04-14,12800,13000,12350,12400,89868,133447.0,10761828.0
2017-04-17,12600,13300,12450,13250,165184,142594.0,10761828.0
2017-04-18,13300,13850,13300,13800,140174,148513.0,10761828.0
2017-04-19,13800,14400,13650,14200,314547,152818.0,10761828.0
2017-04-20,14400,14600,14150,14350,133862,154432.0,10761828.0
2017-04-21,14350,14350,13950,14150,56863,152280.0,10761828.0
2017-04-24,14300,14300,13700,14100,80349,151742.0,10761828.0
2017-04-25,14200,14600,14100,14350,136110,154432.0,10761828.0
2017-04-26,14400,14650,14300,14650,78584,157661.0,10761828.0
2017-04-27,14600,14900,14400,14750,74694,158737.0,10761828.0
2017-04-28,14600,14750,14450,14450,29685,155508.0,10761828.0
2017-05-02,14500,14500,13950,14100,50782,151742.0,10761828.0
2017-05-04,14100,14650,14100,14150,143062,152280.0,10761828.0
2017-05-08,14200,14650,13900,14600,79874,157123.0,10761828.0
2017-05-10,14600,14600,14050,14150,131391,152280.0,10761828.0
2017-05-11,14050,14650,14050,14150,113923,152280.0,10761828.0
2017-05-12,14150,14200,13600,13900,141348,149589.0,10761828.0
2017-05-15,13950,14050,13700,13850,82221,149051.0,10761828.0
2017-05-16,13950,13950,13400,13900,136582,149589.0,10761828.0
2017-05-17,13800,14150,13800,13950,126010,150128.0,10761828.0
2017-05-18,13750,14600,13750,14600,111413,157123.0,10761828.0
2017-05-19,14600,15050,14450,14450,140228,155508.0,10761828.0
2017-05-22,14600,14800,14250,14350,64912,154432.0,10761828.0
2017-05-23,14450,15350,14450,14550,310363,156585.0,10761828.0
2017-05-24,14700,15400,14650,15350,185553,165194.0,10761828.0
2017-05-25,15450,15950,15300,15500,325068,166808.0,10761828.0
2017-05-26,15500,17000,15500,17000,554817,182951.0,10761828.0
2017-05-29,17200,17500,16850,17500,249350,188332.0,10761828.0
2017-05-30,17400,17750,17300,17500,134646,188332.0,10761828.0
2017-05-31,17500,17600,17250,17400,64978,187256.0,10761828.0
2017-06-01,17550,17550,16900,17300,78860,186180.0,10761828.0
2017-06-02,17300,17350,16850,17250,89184,185642.0,10761828.0
2017-06-05,17250,17550,16700,16900,98639,181875.0,10761828.0
2017-06-07,17050,18350,16750,18150,261559,195327.0,10761828.0
2017-06-08,18150,18250,17050,17050,227713,183489.0,10761828.0
2017-06-09,17000,17150,16300,17000,472676,182951.0,10761828.0
2017-06-12,16800,16800,16100,16450,164601,177032.0,10761828.0
2017-06-13,16450,16750,16200,16450,116833,177032.0,10761828.0
2017-06-14,16450,16550,15950,16050,155749,172727.0,10761828.0
2017-06-15,16200,16200,15550,15600,165178,167885.0,10761828.0
2017-06-16,15600,16200,15400,16200,124209,174342.0,10761828.0
2017-06-19,16050,16300,15800,16200,94063,174342.0,10761828.0
2017-06-20,16300,16450,15500,15550,118244,167346.0,10761828.0
2017-06-21,15550,15850,15200,15800,101892,170037.0,10761828.0
2017-06-22,15850,16300,15550,15850,93682,170575.0,10761828.0
2017-06-23,15850,15850,15350,15650,67404,168423.0,10761828.0
2017-06-26,15700,16500,15250,16200,175669,174342.0,10761828.0
2017-06-27,16200,16600,16200,16400,128551,176494.0,10761828.0
2017-06-28,16400,16600,15450,15550,131251,167346.0,10761828.0
2017-06-29,15750,16000,15300,15700,124729,168961.0,10761828.0
2017-06-30,15550,15800,15100,15350,110485,165194.0,10761828.0
2017-07-03,15400,15550,15000,15250,121040,164118.0,10761828.0
2017-07-04,15300,15850,15200,15450,140592,166270.0,10761828.0
2017-07-05,15750,15800,15400,15650,53028,168423.0,10761828.0
2017-07-06,15800,15850,15600,15600,43714,167885.0,10761828.0
2017-07-07,15700,15700,15400,15600,45945,167885.0,10761828.0
2017-07-10,15800,15850,15200,15200,76252,163580.0,10761828.0
2017-07-11,15350,15650,15250,15500,68482,166808.0,10761828.0
2017-07-12,15650,16150,15600,16000,101308,172189.0,10761828.0
2017-07-13,16050,16200,15850,16050,85412,172727.0,10761828.0
2017-07-14,16150,16500,15750,15800,96424,170037.0,10761828.0
2017-07-17,15800,16300,15800,16050,112824,172727.0,10761828.0
2017-07-18,16150,17250,15700,17100,374868,184027.0,10761828.0
2017-07-19,17150,18300,17150,17850,750640,192099.0,10761828.0
2017-07-20,17650,17800,17100,17200,366320,185103.0,10761828.0
2017-07-21,17250,17350,16850,16850,104485,181337.0,10761828.0
2017-07-24,17000,17850,16850,17750,211630,191022.0,10761828.0
2017-07-25,17650,17650,16900,17100,181228,184027.0,10761828.0
2017-07-26,17100,17100,16150,16500,191265,177570.0,10761828.0
2017-07-27,16500,16650,16300,16500,57763,177570.0,10761828.0
2017-07-28,16500,16500,15200,15450,217011,166270.0,10761828.0
2017-07-31,15200,15750,15200,15650,61559,168423.0,10761828.0
2017-08-01,15650,15950,15500,15900,58282,171113.0,10761828.0
2017-08-02,15950,16000,15650,16000,49667,172189.0,10761828.0
2017-08-03,16000,16000,15200,15300,136848,164656.0,10761828.0
2017-08-04,15400,15600,15050,15450,107035,166270.0,10761828.0
2017-08-07,15500,15900,15400,15850,43118,170575.0,10761828.0
2017-08-08,15900,15900,15550,15750,35207,169499.0,10761828.0
2017-08-09,15550,15650,15350,15450,41999,166270.0,10761828.0
2017-08-10,15400,15650,15000,15400,62840,165732.0,10761828.0
2017-08-11,15300,15300,14700,14900,77805,160351.0,10761828.0
2017-08-14,14900,15350,14800,15100,51847,162504.0,10761828.0
2017-08-16,15350,15500,14950,15100,62228,162504.0,10761828.0
2017-08-17,15250,16050,15250,16000,116782,172189.0,10761828.0
2017-08-18,16000,17100,15950,16850,193089,181337.0,10761828.0
2017-08-21,17100,17650,16400,16700,431097,179723.0,10761828.0
2017-08-22,16950,17050,16300,16700,148294,179723.0,10761828.0
2017-08-23,17400,17750,16850,17000,351983,182951.0,10761828.0
2017-08-24,17000,17600,16850,17400,169144,187256.0,10761828.0
2017-08-25,17400,17600,16700,16900,155630,181875.0,10761828.0
2017-08-28,17050,17050,16300,16500,108533,177570.0,10761828.0
2017-08-29,16550,17200,16500,16950,173414,182413.0,10761828.0
2017-08-30,16950,17250,16650,17150,108888,184565.0,10761828.0
2017-08-31,17250,17250,16650,17100,156415,184027.0,10761828.0
2017-09-01,17100,17150,16700,16950,101886,182413.0,10761828.0
2017-09-04,16300,16750,16200,16450,111198,177032.0,10761828.0
2017-09-05,16600,17000,16450,16800,98340,180799.0,10761828.0
2017-09-06,16800,18350,16700,18350,497280,197480.0,10761828.0
2017-09-07,18550,19650,18200,19400,946187,208779.0,10761828.0
2017-09-08,19450,19600,19000,19550,285221,210394.0,10761828.0
2017-09-11,19700,20300,18850,19650,384140,211470.0,10761828.0
2017-09-12,19700,20650,19600,19950,454626,214698.0,10761828.0
2017-09-13,20200,20250,19200,19350,202575,208241.0,10761828.0
2017-09-14,19300,19750,19200,19550,153153,210394.0,10761828.0
2017-09-15,19500,20050,19050,20000,197546,215237.0,10761828.0
2017-09-18,20150,20500,19650,20000,348606,215237.0,10761828.0
2017-09-19,19800,19800,18550,18850,398104,202860.0,10761828.0
2017-09-20,19100,19350,18650,18650,152906,200708.0,10761828.0
2017-09-21,18950,19300,18100,18950,227280,203937.0,10761828.0
2017-09-22,18950,19150,18300,18800,146222,202322.0,10761828.0
2017-09-25,18700,19250,18200,18300,159347,196941.0,10761828.0
2017-09-26,18200,18500,17850,17900,133833,192637.0,10761828.0
2017-09-27,18200,18450,17750,17950,125808,193175.0,10761828.0
2017-09-28,18100,18850,18050,18300,187887,196941.0,10761828.0
2017-09-29,18400,18400,17650,18250,106335,196403.0,10761828.0
2017-10-10,18450,18550,17900,17900,87236,192637.0,10761828.0
2017-10-11,18100,18850,17850,18800,122494,202322.0,10761828.0
2017-10-12,18800,19100,18600,18850,98549,202860.0,10761828.0
2017-10-13,19000,19050,17900,18000,168395,193713.0,10761828.0
2017-10-16,17800,17900,16200,16500,360959,177570.0,10761828.0
2017-10-17,16600,16750,15900,15950,258140,171651.0,10761828.0
2017-10-18,16100,16500,15850,16350,160335,175956.0,10761828.0
2017-10-19,16350,16850,16150,16650,114181,179184.0,10761828.0
2017-10-20,16650,16900,16300,16750,89240,180261.0,10761828.0
2017-10-23,16750,17150,16550,17050,75682,183489.0,10761828.0
2017-10-24,16950,17200,16800,16950,81137,182413.0,10761828.0
2017-10-25,17050,17200,16600,16650,81384,179184.0,10761828.0
2017-10-26,16650,17100,16550,16850,83255,181337.0,10761828.0
2017-10-27,16800,17100,16650,17000,54854,182951.0,10761828.0
2017-10-30,17100,17150,16550,16650,75454,179184.0,10761828.0
2017-10-31,16700,16750,16250,16400,78564,176494.0,10761828.0
2017-11-01,16500,17250,16350,17100,141630,184027.0,10761828.0
2017-11-02,17150,17550,16800,16800,154703,180799.0,10761828.0
2017-11-03,16950,16950,16250,16350,103491,175956.0,10761828.0
2017-11-06,16500,16600,16250,16400,73125,176494.0,10761828.0
2017-11-07,16400,16550,16150,16150,68841,173804.0,10761828.0
2017-11-08,16200,16350,15850,16050,102769,172727.0,10761828.0
2017-11-09,16100,16650,16100,16450,96841,177032.0,10761828.0
2017-11-10,16300,17150,16300,17000,119327,182951.0,10761828.0
2017-11-13,17300,17350,16850,17300,123404,186180.0,10761828.0
2017-11-14,17300,17300,16850,17050,95784,183489.0,10761828.0
2017-11-15,17150,17250,16300,16600,168010,178646.0,10761828.0
2017-11-16,16550,16550,16200,16300,121861,175418.0,10761828.0
2017-11-17,16300,16550,16200,16250,90875,174880.0,10761828.0
2017-11-20,16450,16750,16150,16600,78826,178646.0,10761828.0
2017-11-21,16700,16750,16200,16600,134558,178646.0,10761828.0
2017-11-22,16650,17300,16550,17250,220948,185642.0,10761828.0
2017-11-23,17350,17400,16700,16900,158584,181875.0,10761828.0
2017-11-24,16850,18100,16800,17900,425428,192637.0,10761828.0
2017-11-27,17900,18250,17200,17450,253232,187794.0,10761828.0
2017-11-28,17500,17550,16350,16450,281405,177032.0,10761828.0
2017-11-29,16350,16700,16300,16600,82972,178646.0,10761828.0
2017-11-30,16400,16400,15900,15950,134946,171651.0,10761828.0
2017-12-01,16050,16100,15550,15800,145969,170037.0,10761828.0
2017-12-04,15750,15800,14900,15000,233809,161427.0,10761828.0
2017-12-05,15100,15300,14700,14800,140465,159275.0,10761828.0
2017-12-06,14800,15200,14650,14650,97859,157661.0,10761828.0
2017-12-07,14700,14800,14100,14300,123942,153894.0,10761828.0
2017-12-08,14350,14450,13800,13900,132472,149589.0,10761828.0
2017-12-11,13950,14250,13700,14200,78574,152818.0,10761828.0
2017-12-12,14200,14200,13600,13800,147851,148513.0,10761828.0
2017-12-13,13900,14000,13550,13650,145917,146899.0,10761828.0
2017-12-14,13700,14300,13700,14100,154745,151742.0,10761828.0
2017-12-15,14100,14700,14100,14450,147043,155508.0,10761828.0
2017-12-18,14600,14650,14250,14400,84382,154970.0,10761828.0
2017-12-19,14500,14700,14300,14550,78527,156585.0,10761828.0
2017-12-20,14600,14650,14200,14250,54441,153356.0,10761828.0
2017-12-21,14400,14400,13800,13850,107347,149051.0,10761828.0
2017-12-22,14100,14450,13850,14450,92573,155508.0,10761828.0
2017-12-26,14500,14850,14350,14450,102847,155508.0,10761828.0
2017-12-27,14200,14400,14150,14350,27176,154432.0,10761828.0
2017-12-28,14400,14600,14250,14500,80719,156047.0,10761828.0
2018-01-02,14400,14750,14150,14300,138277,153894.0,10761828.0
2018-01-03,14350,14950,14150,14650,173604,157661.0,10761828.0
2018-01-04,14600,14900,14150,14300,146949,153894.0,10761828.0
2018-01-05,14300,14450,13800,13950,231176,150128.0,10761828.0
2018-01-08,14000,14050,13350,13550,165431,145823.0,10761828.0
2018-01-09,13500,13700,13400,13550,95870,145823.0,10761828.0
2018-01-10,13650,13650,13200,13250,120306,142594.0,10761828.0
2018-01-11,13200,13450,13050,13150,133250,141518.0,10761828.0
2018-01-12,13150,13200,12700,12850,172632,138289.0,10761828.0
2018-01-15,12950,13150,12800,12900,67873,138828.0,10761828.0
2018-01-16,12850,13500,12750,13350,125427,143670.0,10761828.0
2018-01-17,13300,13450,13100,13300,70033,143132.0,10761828.0
2018-01-18,13450,13700,13400,13500,54964,145285.0,10761828.0
2018-01-19,13650,13650,13300,13550,57820,145823.0,10761828.0
2018-01-22,13600,13600,13050,13150,61693,141518.0,10761828.0
2018-01-23,13200,13600,13100,13200,46701,142056.0,10761828.0
2018-01-24,13250,13900,13150,13800,138419,148513.0,10761828.0
2018-01-25,13800,14750,13700,14650,228995,157661.0,10761828.0
2018-01-26,14700,15050,14550,15000,200146,161427.0,10761828.0
2018-01-29,15000,15150,14700,15000,113243,161427.0,10761828.0
2018-01-30,15000,15000,14400,14600,143975,157123.0,10761828.0
2018-01-31,14400,14600,14200,14600,79420,157123.0,10761828.0
2018-02-01,14600,14650,14000,14400,114601,154970.0,10761828.0
2018-02-02,14400,14400,14000,14250,47902,153356.0,10761828.0
2018-02-05,13900,14000,13450,13600,126513,146361.0,10761828.0
2018-02-06,13100,13750,12800,13500,115005,145285.0,10761828.0
2018-02-07,13700,13850,13550,13550,54902,145823.0,10761828.0
2018-02-08,13300,13750,13300,13650,64591,146899.0,10761828.0
