인트로메딕(150840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-19,3300,3415,3270,3405,157117,64582.0,18966931.0
2019-02-20,3445,3750,3330,3395,1411316,64393.0,18966931.0
2019-02-21,3450,3450,3285,3350,245442,63539.0,18966931.0
2019-02-22,3300,3330,3170,3205,337819,60789.0,18966931.0
2019-02-25,3240,3240,3120,3225,110534,61168.0,18966931.0
2019-02-26,3250,3250,3155,3200,111654,60694.0,18966931.0
2019-02-27,3240,3450,3185,3280,317711,62212.0,18966931.0
2019-02-28,3330,3330,3145,3175,272519,60220.0,18966931.0
2019-03-04,3180,3385,3180,3320,296432,62970.0,18966931.0
2019-03-05,3255,3410,3255,3330,120275,63160.0,18966931.0
2019-03-06,3300,3340,3190,3220,111098,61074.0,18966931.0
2019-03-07,3250,3260,3130,3175,146525,60220.0,18966931.0
2019-03-08,3100,3190,3100,3165,100132,60030.0,18966931.0
2019-03-11,3165,3190,3070,3115,127093,59082.0,18966931.0
2019-03-12,3100,3220,3100,3130,93380,59366.0,18966931.0
2019-03-13,3130,3175,3080,3095,82939,58703.0,18966931.0
2019-03-14,3115,3590,3115,3510,1729673,66574.0,18966931.0
2019-03-15,4410,4560,3970,4560,5561072,86489.0,18966931.0
2019-03-18,5410,5920,5100,5920,11306739,112284.0,18966931.0
2019-03-19,5910,6100,5710,5930,6128438,112474.0,18966931.0
2019-03-20,5800,5820,5590,5820,1296928,110388.0,18966931.0
2019-03-21,5820,6550,5740,6550,1789168,124233.0,18966931.0
2019-03-22,6330,7180,6220,6220,2260052,117974.0,18966931.0
2019-03-25,6150,6570,5540,5730,4244665,108681.0,18966931.0
2019-03-26,5800,5900,5510,5710,1756723,108301.0,18966931.0
2019-03-27,5710,5840,5170,5310,2586018,100714.0,18966931.0
2019-03-28,5270,5370,5030,5180,1551855,98249.0,18966931.0
2019-03-29,5180,5490,4950,5260,3312578,99766.0,18966931.0
2019-04-01,5270,5400,5020,5400,1265601,102421.0,18966931.0
2019-04-02,5320,5540,5280,5540,1069928,105077.0,18966931.0
2019-04-03,5510,5630,5410,5550,930389,105266.0,18966931.0
2019-04-04,5560,5620,5290,5390,962740,102232.0,18966931.0
2019-04-05,5390,5390,5080,5180,1063390,98249.0,18966931.0
2019-04-08,5180,6730,5160,6730,8801234,127647.0,18966931.0
2019-04-09,7030,7550,6570,6570,9802508,124613.0,18966931.0
2019-04-10,6630,7420,6150,6930,10916729,131441.0,18966931.0
2019-04-11,6970,7430,6800,7090,5517542,134476.0,18966931.0
2019-04-12,7090,7340,6890,7140,2877350,135424.0,18966931.0
2019-04-15,7180,7290,6950,7030,1525533,133338.0,18966931.0
2019-04-16,6660,6860,6220,6800,2043996,128975.0,18966931.0
2019-04-17,6910,7110,6700,6860,1113293,130113.0,18966931.0
2019-04-18,6700,6740,6400,6400,882550,121388.0,18966931.0
2019-04-19,6440,6600,6310,6400,735952,121388.0,18966931.0
2019-04-22,7270,7530,6650,6680,2824082,126699.0,18966931.0
2019-04-23,6470,6550,6310,6460,791017,122526.0,18966931.0
2019-04-24,6410,6840,6300,6480,805656,122906.0,18966931.0
2019-04-25,6410,6580,6320,6470,461160,122716.0,18966931.0
2019-04-26,6570,6740,6430,6710,831265,127268.0,18966931.0
2019-04-29,6810,6890,6550,6890,667998,130682.0,18966931.0
2019-04-30,7090,7310,6960,7240,3325261,137321.0,18966931.0
2019-05-02,7030,7360,6980,7330,1477339,139028.0,18966931.0
2019-05-03,7310,7950,7140,7350,3326860,139407.0,18966931.0
2019-05-07,6750,7170,6660,6960,1000926,132010.0,18966931.0
2019-05-08,6880,7150,6720,7040,773927,133527.0,18966931.0
2019-05-09,6970,7020,6620,6700,812702,127078.0,18966931.0
2019-05-10,6720,6940,6610,6660,533630,126320.0,18966931.0
2019-05-13,6640,6830,6630,6720,367080,127458.0,18966931.0
2019-05-14,6640,6760,6410,6590,475357,124992.0,18966931.0
2019-05-15,6590,6670,6200,6420,613184,121768.0,18966931.0
2019-05-16,6430,6760,6400,6520,699019,123664.0,18966931.0
2019-05-17,6520,6690,5930,6310,567970,119681.0,18966931.0
2019-05-20,6370,6950,6370,6590,1234131,124992.0,18966931.0
2019-05-21,6630,6820,6380,6580,614240,124802.0,18966931.0
2019-05-22,6650,6650,6200,6200,668552,117595.0,18966931.0
2019-05-23,6200,6430,5590,5620,996921,106594.0,18966931.0
2019-05-24,5650,6880,5380,6280,1899526,137556.0,21903778.0
2019-05-27,6350,6720,6220,6480,2956759,141936.0,21903778.0
2019-05-28,6900,6910,6300,6450,3305439,141279.0,21903778.0
2019-05-29,6450,6460,5770,5810,1751330,127261.0,21903778.0
2019-05-30,5770,5770,5470,5560,888731,121785.0,21903778.0
2019-05-31,5560,5840,5410,5660,609553,123975.0,21903778.0
2019-06-03,5550,5780,5550,5740,307141,125728.0,21903778.0
2019-06-04,5740,5740,5490,5560,459587,121785.0,21903778.0
2019-06-05,5520,5630,5440,5470,343755,119814.0,21903778.0
2019-06-07,5470,5590,5410,5540,232092,121347.0,21903778.0
2019-06-10,5630,5630,5470,5580,257857,122223.0,21903778.0
2019-06-11,5630,5680,5560,5580,330159,122223.0,21903778.0
2019-06-12,5540,5950,5520,5730,529877,125509.0,21903778.0
2019-06-13,5680,5780,5560,5600,266522,122661.0,21903778.0
2019-06-14,5600,5630,5470,5500,51273,120471.0,21903778.0
2019-06-17,0,0,0,5500,0,120471.0,21903778.0
2019-06-18,0,0,0,5500,0,,
2019-06-19,0,0,0,5500,0,,
2019-06-20,0,0,0,5500,0,,
2019-06-21,0,0,0,5500,0,,
2019-06-24,0,0,0,5500,0,,
2019-06-25,0,0,0,5500,0,,
2019-06-26,0,0,0,5500,0,,
2019-06-27,0,0,0,5500,0,,
2019-06-28,5100,5300,4620,4920,1506135,107767.0,21903778.0
2019-07-01,4800,4920,3815,4055,2117502,88820.0,21903778.0
2019-07-02,4350,4355,3960,4060,660336,88929.0,21903778.0
2019-07-03,4060,4245,3820,4020,461830,88053.0,21903778.0
2019-07-04,4120,4120,3800,3900,408181,85425.0,21903778.0
2019-07-05,3850,4620,3795,4290,1372994,93967.0,21903778.0
2019-07-08,4260,4380,4000,4000,340523,87615.0,21903778.0
2019-07-09,4000,4150,3960,4000,233364,87615.0,21903778.0
2019-07-10,4005,4215,4000,4110,209603,90025.0,21903778.0
2019-07-11,4200,4265,4050,4095,202388,89696.0,21903778.0
2019-07-12,4100,4165,4030,4075,237095,89258.0,21903778.0
2019-07-15,4075,4115,3700,3710,594710,81263.0,21903778.0
2019-07-16,3710,3785,3270,3300,1088266,72282.0,21903778.0
2019-07-17,3200,3760,3130,3480,1270902,76225.0,21903778.0
2019-07-18,3470,3555,3330,3500,374327,76663.0,21903778.0
2019-07-19,3500,3820,3410,3450,807675,75568.0,21903778.0
2019-07-22,3415,3565,3375,3455,250910,75678.0,21903778.0
2019-07-23,3450,3550,3140,3300,395625,72282.0,21903778.0
2019-07-24,3300,3385,3060,3095,561637,67792.0,21903778.0
2019-07-25,3165,3225,2995,3185,314869,69764.0,21903778.0
2019-07-26,3120,3265,3045,3120,364243,68340.0,21903778.0
2019-07-29,3110,3120,2940,2970,376807,65054.0,21903778.0
2019-07-30,2810,3040,2810,2950,301057,64616.0,21903778.0
2019-07-31,2900,3010,2765,2980,350273,65273.0,21903778.0
2019-08-01,2990,3050,2825,2830,273226,61988.0,21903778.0
2019-08-02,2710,2935,2705,2855,347307,62535.0,21903778.0
2019-08-05,2855,2975,2515,2550,473145,55855.0,21903778.0
2019-08-06,2370,2650,2265,2435,642915,53336.0,21903778.0
2019-08-07,2485,2580,2400,2475,358564,54212.0,21903778.0
2019-08-08,2490,2630,2470,2625,376163,57497.0,21903778.0
2019-08-09,2625,2880,2625,2805,407292,61440.0,21903778.0
2019-08-12,2810,2970,2780,2845,269235,62316.0,21903778.0
2019-08-13,2850,2890,2735,2850,166824,62426.0,21903778.0
2019-08-14,2850,2890,2730,2805,274217,61440.0,21903778.0
2019-08-16,2800,2800,2645,2660,212203,58264.0,21903778.0
2019-08-19,2660,2745,2330,2420,1090990,53007.0,21903778.0
2019-08-20,2440,2500,2330,2500,329899,54759.0,21903778.0
2019-08-21,2525,2600,2450,2565,295259,56183.0,21903778.0
2019-08-22,2590,2590,2500,2530,227473,55417.0,21903778.0
2019-08-23,2460,2640,2440,2580,413200,56512.0,21903778.0
2019-08-26,2550,2550,2365,2425,514007,53117.0,21903778.0
2019-08-27,2435,2800,2415,2415,734568,52898.0,21903778.0
2019-08-28,2415,2565,2390,2520,332042,55198.0,21903778.0
2019-08-29,2520,2560,2435,2455,209126,53774.0,21903778.0
2019-08-30,2465,2775,2430,2635,1282777,57716.0,21903778.0
2019-09-02,2600,2625,2475,2520,639185,55198.0,21903778.0
2019-09-03,2520,2535,2405,2480,363997,54321.0,21903778.0
2019-09-04,2480,2510,2435,2495,160386,54650.0,21903778.0
2019-09-05,2490,2530,2445,2445,242519,53555.0,21903778.0
2019-09-06,2445,2505,2430,2450,235505,53664.0,21903778.0
2019-09-09,2470,2470,2400,2420,226692,53007.0,21903778.0
2019-09-10,2390,2440,2300,2340,344263,51255.0,21903778.0
2019-09-11,2395,2480,2355,2435,328517,53336.0,21903778.0
2019-09-16,2435,2590,2435,2560,454873,56074.0,21903778.0
2019-09-17,2600,2865,2590,2770,1574788,60673.0,21903778.0
2019-09-18,2750,2825,2635,2760,411920,60454.0,21903778.0
2019-09-19,2760,2850,2700,2845,536714,62316.0,21903778.0
2019-09-20,2895,2975,2810,2815,629404,61659.0,21903778.0
2019-09-23,2835,2980,2815,2900,442805,63521.0,21903778.0
2019-09-24,2830,2900,2725,2725,371635,59688.0,21903778.0
2019-09-25,2780,2780,2595,2595,327733,56840.0,21903778.0
2019-09-26,2695,2760,2630,2700,245226,59140.0,21903778.0
2019-09-27,2650,2730,2650,2700,151389,59140.0,21903778.0
2019-09-30,2705,2860,2705,2755,271735,60345.0,21903778.0
2019-10-01,2760,3450,2705,3180,2656742,69654.0,21903778.0
2019-10-02,3130,3185,3020,3075,613000,67354.0,21903778.0
2019-10-04,3040,3430,2985,3150,1973387,68997.0,21903778.0
2019-10-07,3175,3535,3175,3400,1835507,74473.0,21903778.0
