옵트론텍(082210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-21,5490,5600,5410,5570,405398,112340.0,20168748.0
2016-04-22,5540,5680,5500,5600,233800,112945.0,20168748.0
2016-04-25,5670,5700,5580,5600,225953,112945.0,20168748.0
2016-04-26,5540,5600,5450,5490,205124,110726.0,20168748.0
2016-04-27,5460,5870,5420,5840,1045866,117785.0,20168748.0
2016-04-28,5910,5960,5810,5820,704119,117382.0,20168748.0
2016-04-29,5740,5800,5610,5790,379655,116777.0,20168748.0
2016-05-02,5810,5850,5410,5490,383084,110726.0,20168748.0
2016-05-03,5570,5720,5560,5610,248875,113147.0,20168748.0
2016-05-04,5580,5630,5500,5530,170239,111533.0,20168748.0
2016-05-09,5510,5610,5480,5500,187592,110928.0,20168748.0
2016-05-10,5420,5790,5420,5670,451665,114357.0,20168748.0
2016-05-11,5810,5810,5560,5570,420116,112340.0,20168748.0
2016-05-12,5550,5630,5510,5530,222047,111533.0,20168748.0
2016-05-13,5530,5880,5530,5760,982753,116172.0,20168748.0
2016-05-16,5790,5940,5720,5820,671189,117382.0,20168748.0
2016-05-17,5890,5900,5690,5690,431765,114760.0,20168748.0
2016-05-18,5610,5670,5470,5500,361186,110928.0,20168748.0
2016-05-19,5460,5600,5430,5550,327028,111937.0,20168748.0
2016-05-20,5460,5580,5450,5480,225251,110525.0,20168748.0
2016-05-23,5500,5580,5440,5510,203045,111130.0,20168748.0
2016-05-24,5480,5530,5250,5300,462912,106894.0,20168748.0
2016-05-25,5370,5380,5110,5120,381947,103264.0,20168748.0
2016-05-26,5140,5260,5050,5190,349369,104676.0,20168748.0
2016-05-27,5250,5360,5180,5300,225219,106894.0,20168748.0
2016-05-30,5290,5350,5170,5270,185136,106289.0,20168748.0
2016-05-31,5270,5370,5220,5250,170592,105886.0,20168748.0
2016-06-01,5340,5450,5260,5390,286341,108710.0,20168748.0
2016-06-02,5450,5650,5420,5600,654211,112945.0,20168748.0
2016-06-03,5630,5770,5540,5630,543540,113550.0,20168748.0
2016-06-07,5700,5930,5610,5930,982334,119601.0,20168748.0
2016-06-08,6000,6110,5890,6040,1074763,121819.0,20168748.0
2016-06-09,6070,6140,5750,5890,746134,118794.0,20168748.0
2016-06-10,5850,6230,5820,6230,1077191,125651.0,20168748.0
2016-06-13,6180,6250,6020,6040,681949,121819.0,20168748.0
2016-06-14,6040,6480,5850,6330,961821,127668.0,20168748.0
2016-06-15,6420,6690,6190,6400,1363140,129080.0,20168748.0
2016-06-16,6370,6470,6050,6090,559630,122828.0,20168748.0
2016-06-17,6210,6430,6090,6240,533964,125853.0,20168748.0
2016-06-20,6280,6320,6170,6240,247292,125853.0,20168748.0
2016-06-21,6300,6500,5960,5970,815603,120407.0,20168748.0
2016-06-22,5970,6220,5950,6100,623524,123029.0,20168748.0
2016-06-23,6120,6130,5890,6000,399722,121012.0,20168748.0
2016-06-24,6100,6130,5470,5630,1254661,113550.0,20168748.0
2016-06-27,5440,5770,5420,5710,420913,115164.0,20168748.0
2016-06-28,5620,5870,5620,5820,302233,117382.0,20168748.0
2016-06-29,5890,5940,5720,5770,478213,116374.0,20168748.0
2016-06-30,5850,5900,5750,5790,232570,116777.0,20168748.0
2016-07-01,5830,5920,5730,5830,350621,117584.0,20168748.0
2016-07-04,5890,5910,5800,5870,291837,118391.0,20168748.0
2016-07-05,5870,6120,5770,5930,765656,119601.0,20168748.0
2016-07-06,5910,5920,5700,5820,359819,117382.0,20168748.0
2016-07-07,5840,5970,5840,5860,229008,118189.0,20168748.0
2016-07-08,5910,6110,5850,6070,798287,122424.0,20168748.0
2016-07-11,6200,6300,6080,6140,759556,123836.0,20168748.0
2016-07-12,6140,6250,6100,6220,336412,125450.0,20168748.0
2016-07-13,6250,6340,6120,6140,528818,123836.0,20168748.0
2016-07-14,6160,6720,6050,6700,2489684,135131.0,20168748.0
2016-07-15,6670,6840,6570,6710,1193614,135332.0,20168748.0
2016-07-18,6750,7420,6750,6870,3778950,138559.0,20168748.0
2016-07-19,6880,7200,6830,7100,1391550,143198.0,20168748.0
2016-07-20,7270,7350,7010,7090,1104215,142996.0,20168748.0
2016-07-21,7120,7480,7010,7150,1180453,144207.0,20168748.0
2016-07-22,7220,7410,7120,7210,589861,145417.0,20168748.0
2016-07-25,7180,7270,6870,6890,741308,138963.0,20168748.0
2016-07-26,6990,7470,6930,7290,953785,147030.0,20168748.0
2016-07-27,7230,7370,7030,7090,469739,142996.0,20168748.0
2016-07-28,7100,7760,7090,7730,2106922,155904.0,20168748.0
2016-07-29,7740,7840,7610,7730,862933,155904.0,20168748.0
2016-08-01,7760,8000,7400,7710,1343108,155501.0,20168748.0
2016-08-02,7780,7990,7670,7840,1012611,158123.0,20168748.0
2016-08-03,7840,7860,7510,7510,730735,151467.0,20168748.0
2016-08-04,7500,8060,7230,7950,2095450,160342.0,20168748.0
2016-08-05,8090,8300,7880,8160,1480086,164577.0,20168748.0
2016-08-08,8230,8400,7890,8050,871236,162358.0,20168748.0
2016-08-09,7980,8240,7800,7860,560531,158526.0,20168748.0
2016-08-10,7950,7970,7630,7720,482584,155703.0,20168748.0
2016-08-11,7720,7930,7590,7750,388827,156308.0,20168748.0
2016-08-12,7860,7950,7530,7600,535815,153282.0,20168748.0
2016-08-16,7550,7740,7420,7420,463263,149652.0,20168748.0
2016-08-17,7420,7920,7310,7880,969118,158930.0,20168748.0
2016-08-18,7850,8030,7750,7780,499570,156913.0,20168748.0
2016-08-19,7820,7940,7710,7900,262619,159333.0,20168748.0
2016-08-22,7920,7950,7760,7760,263873,156509.0,20168748.0
2016-08-23,7760,7820,7350,7420,637377,149652.0,20168748.0
2016-08-24,7460,7780,7420,7630,440317,153888.0,20168748.0
2016-08-25,7690,8370,7660,8240,2247975,166190.0,20168748.0
2016-08-26,8370,9000,7520,7520,4426191,151669.0,20168748.0
2016-08-29,7420,7750,7210,7550,1087658,152274.0,20168748.0
2016-08-30,7720,8300,7650,8000,1564402,161350.0,20168748.0
2016-08-31,8110,8450,8000,8160,1528323,164577.0,20168748.0
2016-09-01,8070,8380,7940,8270,631272,166796.0,20168748.0
2016-09-02,8200,8400,8000,8010,619461,161552.0,20168748.0
2016-09-05,8070,8420,8070,8380,700618,169014.0,20168748.0
2016-09-06,8420,8520,8100,8190,567165,165182.0,20168748.0
2016-09-07,8210,8250,7970,8060,408025,162560.0,20168748.0
2016-09-08,8150,8150,7640,7720,602807,155703.0,20168748.0
2016-09-09,7650,7840,7540,7820,323267,157720.0,20168748.0
2016-09-12,7520,7670,7160,7160,696752,144408.0,20168748.0
2016-09-13,7380,7490,7230,7400,291371,149249.0,20168748.0
2016-09-19,7400,7480,7250,7400,246542,149249.0,20168748.0
2016-09-20,7360,7470,7250,7430,260844,149854.0,20168748.0
2016-09-21,7490,7590,6990,7180,721558,144812.0,20168748.0
2016-09-22,7260,7310,7020,7210,423948,145417.0,20168748.0
2016-09-23,7270,7280,6950,6950,490245,140173.0,20168748.0
2016-09-26,7000,7120,6860,6880,285672,138761.0,20168748.0
2016-09-27,6850,7030,6730,6950,503451,140173.0,20168748.0
2016-09-28,6540,7040,6520,6950,733065,140173.0,20168748.0
2016-09-29,7020,7280,6980,7190,388242,145013.0,20168748.0
2016-09-30,7140,7150,6740,6820,483768,137551.0,20168748.0
2016-10-04,6890,6940,6700,6730,201495,135736.0,20168748.0
2016-10-05,6680,6730,6450,6460,590295,130290.0,20168748.0
2016-10-06,6520,6620,6180,6220,671404,125450.0,20168748.0
2016-10-07,6270,6410,6140,6150,343007,124038.0,20168748.0
2016-10-10,6130,6240,5900,6030,485243,121618.0,20168748.0
2016-10-11,6030,6870,5970,6280,2198178,126660.0,20168748.0
2016-10-12,6300,6300,6010,6070,474573,122424.0,20168748.0
2016-10-13,6080,6140,5770,5780,501666,119451.0,20666259.0
2016-10-14,5730,6020,5730,5800,479563,119864.0,20666259.0
2016-10-17,5880,5910,5780,5880,144352,121518.0,20666259.0
2016-10-18,5830,5900,5750,5750,185359,118831.0,20666259.0
2016-10-19,5790,5970,5760,5860,216049,121104.0,20666259.0
2016-10-20,5900,6090,5870,6050,292336,125031.0,20666259.0
2016-10-21,6050,6080,5890,5930,218680,122551.0,20666259.0
2016-10-24,5930,6030,5920,5990,109788,123791.0,20666259.0
2016-10-25,6050,6050,5570,5630,475014,116351.0,20666259.0
2016-10-26,5630,5630,5370,5490,393605,113458.0,20666259.0
2016-10-27,5530,5720,5500,5670,167527,117178.0,20666259.0
2016-10-28,5650,5720,5500,5570,125377,115111.0,20666259.0
2016-10-31,5570,5610,5370,5520,115874,114078.0,20666259.0
2016-11-01,5450,5650,5400,5440,135402,112424.0,20666259.0
2016-11-02,5420,5470,5060,5120,360235,105811.0,20666259.0
2016-11-03,5010,5330,5010,5250,263704,108498.0,20666259.0
2016-11-04,5250,5430,5220,5370,91752,110978.0,20666259.0
2016-11-07,5440,5490,5340,5410,142225,111804.0,20666259.0
2016-11-08,5480,5560,5410,5500,137815,113664.0,20666259.0
2016-11-09,5650,6200,5530,5670,1216956,117178.0,20666259.0
2016-11-10,5780,5890,5730,5810,262031,120071.0,20666259.0
2016-11-11,5840,6420,5690,5850,606586,120898.0,20666259.0
2016-11-14,5780,5850,5550,5570,286508,115111.0,20666259.0
2016-11-15,5860,6100,5570,5570,706693,115111.0,20666259.0
2016-11-16,5630,5790,5620,5770,178170,119244.0,20666259.0
2016-11-17,5750,5790,5670,5740,143921,118624.0,20666259.0
2016-11-18,5750,5780,5570,5570,155043,115111.0,20666259.0
2016-11-21,5620,5620,5350,5430,241230,112218.0,20666259.0
2016-11-22,5450,5540,5400,5440,118354,112424.0,20666259.0
2016-11-23,5470,5520,5150,5240,290958,108291.0,20666259.0
2016-11-24,5230,5300,5050,5090,252939,105191.0,20666259.0
2016-11-25,5050,5220,5050,5220,135363,107878.0,20666259.0
2016-11-28,5230,5250,5090,5120,99435,105811.0,20666259.0
2016-11-29,5100,5280,5080,5200,120574,107465.0,20666259.0
2016-11-30,5210,5300,5140,5300,91652,109531.0,20666259.0
2016-12-01,5300,5500,5230,5420,184050,112011.0,20666259.0
2016-12-02,5420,5420,5210,5210,133167,107671.0,20666259.0
2016-12-05,5170,5220,5010,5010,170785,103538.0,20666259.0
2016-12-06,5050,5190,5050,5090,114853,105191.0,20666259.0
2016-12-07,5150,5170,4990,5080,98549,104985.0,20666259.0
2016-12-08,5160,5330,5130,5220,146558,107878.0,20666259.0
2016-12-09,5230,5330,5220,5290,97226,109325.0,20666259.0
2016-12-12,5380,5400,5240,5320,101540,109944.0,20666259.0
2016-12-13,5320,5500,5290,5500,125125,113664.0,20666259.0
2016-12-14,5590,5590,5450,5540,112736,114491.0,20666259.0
2016-12-15,5470,5630,5410,5560,226875,114904.0,20666259.0
2016-12-16,5560,5560,5450,5470,149355,113044.0,20666259.0
2016-12-19,5480,5590,5430,5590,123205,115524.0,20666259.0
2016-12-20,5630,5890,5620,5770,427777,119244.0,20666259.0
2016-12-21,5770,5880,5710,5810,137609,120071.0,20666259.0
2016-12-22,5780,5880,5640,5650,185222,116764.0,20666259.0
2016-12-23,5660,5840,5650,5770,163410,119244.0,20666259.0
2016-12-26,5890,5890,5650,5680,124368,117384.0,20666259.0
2016-12-27,5690,5970,5690,5820,446934,120278.0,20666259.0
2016-12-28,5820,5990,5810,5920,204468,122344.0,20666259.0
2016-12-29,5930,6170,5870,6140,389156,126891.0,20666259.0
2017-01-02,6170,6360,6170,6340,558206,131024.0,20666259.0
2017-01-03,6320,6340,6170,6310,392379,130404.0,20666259.0
2017-01-04,6320,6360,6190,6200,186057,128131.0,20666259.0
2017-01-05,6170,6290,6080,6120,230894,126478.0,20666259.0
2017-01-06,6170,6240,6090,6240,257281,128957.0,20666259.0
2017-01-09,6270,6290,6130,6190,234295,127924.0,20666259.0
2017-01-10,6170,6200,5930,5970,309865,123378.0,20666259.0
2017-01-11,5970,6050,5920,5980,253491,123584.0,20666259.0
2017-01-12,5980,6160,5920,6050,298057,125031.0,20666259.0
2017-01-13,6050,6120,5780,5820,367705,120278.0,20666259.0
2017-01-16,5820,5820,5610,5640,230402,116558.0,20666259.0
2017-01-17,5640,5730,5540,5580,176070,115318.0,20666259.0
2017-01-18,5570,5720,5510,5680,137755,117384.0,20666259.0
2017-01-19,5730,5930,5600,5890,337940,121724.0,20666259.0
2017-01-20,5880,5900,5730,5740,153724,118624.0,20666259.0
2017-01-23,5730,6070,5730,5890,584389,121724.0,20666259.0
2017-01-24,5950,6280,5920,6190,1112246,127924.0,20666259.0
2017-01-25,6300,6800,6230,6780,2600306,140117.0,20666259.0
2017-01-26,6820,6850,6640,6780,1073572,140117.0,20666259.0
2017-01-31,6820,6830,6600,6730,513359,139084.0,20666259.0
2017-02-01,6730,7140,6650,6970,1560982,144044.0,20666259.0
2017-02-02,7010,7040,6530,6590,771357,136191.0,20666259.0
2017-02-03,6670,6840,6520,6780,547820,140117.0,20666259.0
2017-02-06,6790,7040,6750,6750,695766,139497.0,20666259.0
2017-02-07,6830,6920,6500,6580,622771,135984.0,20666259.0
2017-02-08,6640,6660,6400,6650,332066,137431.0,20666259.0
2017-02-09,6650,6720,6530,6530,285819,134951.0,20666259.0
2017-02-10,6520,6670,6480,6500,291941,134331.0,20666259.0
2017-02-13,6460,6520,6360,6370,363050,131644.0,20666259.0
2017-02-14,6430,6630,6380,6630,440328,137017.0,20666259.0
2017-02-15,6620,6670,6510,6540,407585,135157.0,20666259.0
2017-02-16,6590,6600,6360,6450,352641,133297.0,20666259.0
2017-02-17,6370,6630,6350,6600,360184,136397.0,20666259.0
2017-02-20,6560,6820,6560,6770,589656,139911.0,20666259.0
2017-02-21,6790,6830,6620,6680,312122,138051.0,20666259.0
2017-02-22,6690,6780,6600,6600,401771,136397.0,20666259.0
2017-02-23,6640,6640,6420,6430,359354,132884.0,20666259.0
2017-02-24,6400,6470,6230,6230,303265,128751.0,20666259.0
2017-02-27,6240,6420,6220,6280,158192,129784.0,20666259.0
2017-02-28,6280,6410,6260,6270,107730,129577.0,20666259.0
2017-03-02,6350,6350,6100,6100,219891,126064.0,20666259.0
2017-03-03,6110,6140,5950,6060,203943,125238.0,20666259.0
2017-03-06,6060,6280,6010,6270,162830,130777.0,20857608.0
2017-03-07,6240,6390,6240,6250,166979,130360.0,20857608.0
2017-03-08,6320,6540,6210,6490,325194,135366.0,20857608.0
2017-03-09,6560,6560,6440,6520,216113,135992.0,20857608.0
2017-03-10,6650,6760,6500,6500,506740,135574.0,20857608.0
2017-03-13,6470,6750,6430,6720,466428,140163.0,20857608.0
2017-03-14,6720,6800,6640,6680,281131,139329.0,20857608.0
2017-03-15,6680,6710,6510,6570,245218,137034.0,20857608.0
2017-03-16,6640,6700,6550,6690,242482,139537.0,20857608.0
2017-03-17,6720,6790,6630,6730,291058,140372.0,20857608.0
2017-03-20,6780,6790,6600,6600,213191,137660.0,20857608.0
2017-03-21,6590,6640,6470,6470,204139,134949.0,20857608.0
2017-03-22,6380,6540,6340,6430,138739,134114.0,20857608.0
2017-03-23,6430,6500,6180,6230,436197,129943.0,20857608.0
2017-03-24,6230,6290,6110,6250,252395,130360.0,20857608.0
2017-03-27,6310,6370,6230,6230,172693,129943.0,20857608.0
2017-03-28,6270,6450,6260,6350,223058,132446.0,20857608.0
2017-03-29,6420,6500,6340,6370,236985,132863.0,20857608.0
2017-03-30,6380,6380,6140,6210,316707,129526.0,20857608.0
2017-03-31,6270,6340,6220,6270,190066,130777.0,20857608.0
2017-04-03,6280,6360,6190,6360,148311,132654.0,20857608.0
2017-04-04,6430,6740,6370,6660,838728,138912.0,20857608.0
2017-04-05,6690,6740,6550,6650,342863,138703.0,20857608.0
2017-04-06,6670,6670,6510,6610,284729,137869.0,20857608.0
2017-04-07,6900,6900,6590,6640,806497,138495.0,20857608.0
2017-04-10,6620,6820,6520,6720,647821,140163.0,20857608.0
2017-04-11,6790,6950,6620,6870,1012219,143292.0,20857608.0
2017-04-12,6970,7040,6850,6860,645216,143083.0,20857608.0
2017-04-13,6800,7240,6800,7210,1652084,150383.0,20857608.0
2017-04-14,7210,7240,7040,7040,641139,146838.0,20857608.0
2017-04-17,7100,7310,7070,7270,797343,151635.0,20857608.0
2017-04-18,7460,7480,7130,7210,737777,150383.0,20857608.0
2017-04-19,7210,7210,6960,7070,568404,147463.0,20857608.0
2017-04-20,7090,7310,7030,7030,902034,146629.0,20857608.0
2017-04-21,7070,7150,6860,7150,606622,149132.0,20857608.0
2017-04-24,7170,7270,7030,7220,606983,150592.0,20857608.0
2017-04-25,7270,7460,7240,7330,763281,152886.0,20857608.0
2017-04-26,7380,7400,7160,7160,507985,149340.0,20857608.0
2017-04-27,7220,7300,7110,7240,358393,151009.0,20857608.0
2017-04-28,7270,7320,7150,7170,189352,149549.0,20857608.0
2017-05-02,7170,7260,7030,7060,251332,147255.0,20857608.0
2017-05-04,7130,7280,7130,7240,385454,151009.0,20857608.0
2017-05-08,7450,7750,7420,7680,1572471,160186.0,20857608.0
2017-05-10,7680,7750,7570,7670,416998,159978.0,20857608.0
2017-05-11,7670,7930,7490,7620,1039733,158935.0,20857608.0
2017-05-12,7510,7580,7350,7460,602181,155598.0,20857608.0
2017-05-15,7460,7600,7420,7530,443718,157058.0,20857608.0
2017-05-16,7450,7490,7300,7350,632800,153303.0,20857608.0
2017-05-17,7350,7500,7350,7470,263873,155806.0,20857608.0
2017-05-18,7250,7500,7250,7490,353949,159090.0,21240309.0
2017-05-19,7490,7820,7440,7510,962797,159515.0,21240309.0
2017-05-22,7610,7650,7490,7520,268813,159727.0,21240309.0
2017-05-23,7490,7510,7370,7450,375819,158240.0,21240309.0
2017-05-24,7490,7500,7390,7420,195256,157603.0,21240309.0
2017-05-25,7440,7460,7190,7210,456330,153143.0,21240309.0
2017-05-26,7200,7320,7100,7220,289547,153355.0,21240309.0
2017-05-29,7280,7500,7280,7340,580524,155904.0,21240309.0
2017-05-30,7340,7350,7230,7230,286729,153567.0,21240309.0
2017-05-31,7280,7400,7240,7260,323095,154205.0,21240309.0
2017-06-01,7300,7350,7180,7290,238378,158190.0,21699550.0
2017-06-02,7330,7540,7320,7450,652009,161662.0,21699550.0
2017-06-05,7480,7480,7170,7200,626879,156237.0,21699550.0
2017-06-07,7240,7710,7230,7680,1881247,166653.0,21699550.0
2017-06-08,7660,8070,7630,8070,1944324,175115.0,21699550.0
2017-06-09,8150,8270,7950,8080,1152926,175332.0,21699550.0
2017-06-12,8000,8350,7920,8080,878195,175332.0,21699550.0
2017-06-13,8130,8480,8130,8290,997212,179889.0,21699550.0
2017-06-14,8340,8380,8160,8350,547211,181191.0,21699550.0
2017-06-15,8450,8520,8260,8400,679065,182276.0,21699550.0
2017-06-16,8400,8780,8300,8650,783283,187701.0,21699550.0
2017-06-19,8740,8850,8560,8660,627819,187918.0,21699550.0
2017-06-20,8780,8780,8590,8670,407791,188135.0,21699550.0
2017-06-21,8640,9400,8350,9150,1941604,198551.0,21699550.0
2017-06-22,9340,10250,9280,9800,5033646,212656.0,21699550.0
2017-06-23,9720,10050,9530,9850,1529426,213741.0,21699550.0
2017-06-26,10100,10250,9800,9880,1118228,214392.0,21699550.0
2017-06-27,9810,10700,9750,10700,2084388,239556.0,22388412.0
2017-06-28,10600,10850,10100,10200,1475623,228362.0,22388412.0
2017-06-29,10400,10500,9890,9960,1404052,222989.0,22388412.0
2017-06-30,9750,10200,9750,10050,668894,225004.0,22388412.0
2017-07-03,10000,10050,9210,9260,1851926,207317.0,22388412.0
2017-07-04,9340,9710,9250,9360,1753317,209556.0,22388412.0
2017-07-05,9460,9730,9420,9630,905800,215600.0,22388412.0
2017-07-06,9720,9790,9340,9380,683342,210003.0,22388412.0
2017-07-07,9380,9490,9260,9380,468596,210003.0,22388412.0
2017-07-10,9470,9540,9330,9530,542638,213362.0,22388412.0
2017-07-11,9630,9730,8160,8660,3765061,193884.0,22388412.0
2017-07-12,8530,8880,8530,8690,924193,194555.0,22388412.0
2017-07-13,8810,8810,8430,8490,786021,190078.0,22388412.0
2017-07-14,8470,8940,8310,8850,1113926,198137.0,22388412.0
2017-07-17,8850,9150,8730,8750,883386,195899.0,22388412.0
2017-07-18,8890,9350,8750,9350,1499840,210942.0,22560627.0
2017-07-19,9470,9750,9200,9310,1263852,210039.0,22560627.0
2017-07-20,9350,9840,9350,9600,1355623,216582.0,22560627.0
2017-07-21,9650,9670,9400,9660,502261,217936.0,22560627.0
2017-07-24,9610,9640,9120,9250,910336,208686.0,22560627.0
2017-07-25,9290,9460,8900,9030,733984,203722.0,22560627.0
2017-07-26,9040,9250,8800,8910,526939,201015.0,22560627.0
2017-07-27,9060,9080,8810,8970,378177,202369.0,22560627.0
2017-07-28,8950,8950,8480,8600,722293,194021.0,22560627.0
2017-07-31,8450,8690,8300,8600,329998,194021.0,22560627.0
2017-08-01,8660,8780,8540,8540,264052,192668.0,22560627.0
2017-08-02,8620,8960,8600,8820,471782,198985.0,22560627.0
2017-08-03,8820,8820,8130,8240,901617,185900.0,22560627.0
2017-08-04,8240,8360,8060,8290,420831,187028.0,22560627.0
2017-08-07,8250,8490,8240,8380,289787,189058.0,22560627.0
2017-08-08,8410,8560,8280,8550,252367,192893.0,22560627.0
2017-08-09,8470,8510,8130,8130,497539,183418.0,22560627.0
2017-08-10,8070,8430,8010,8300,522668,187253.0,22560627.0
2017-08-11,8090,8260,8060,8130,282046,183418.0,22560627.0
2017-08-14,8160,8470,8150,8350,416454,188381.0,22560627.0
2017-08-16,8540,8550,8340,8380,367122,189058.0,22560627.0
2017-08-17,8410,9050,8370,9040,1152037,203948.0,22560627.0
2017-08-18,8920,9190,8760,9080,902665,204850.0,22560627.0
2017-08-21,9080,9330,9000,9080,663559,204850.0,22560627.0
2017-08-22,9160,9350,9000,9350,674724,210942.0,22560627.0
2017-08-23,9470,9590,9010,9010,1124614,203271.0,22560627.0
2017-08-24,9150,9550,9050,9550,2075138,215454.0,22560627.0
2017-08-25,9580,9630,9370,9410,862858,212296.0,22560627.0
2017-08-28,9500,9500,9050,9080,716338,204850.0,22560627.0
2017-08-29,9000,9290,8880,9190,749146,207332.0,22560627.0
2017-08-30,9270,9320,9050,9090,373092,205076.0,22560627.0
2017-08-31,9150,9290,9010,9230,570782,208235.0,22560627.0
2017-09-01,9260,9290,8980,9040,585677,203948.0,22560627.0
2017-09-04,8620,9150,8620,8940,903532,201692.0,22560627.0
2017-09-05,8940,9030,8630,8680,693571,195826.0,22560627.0
2017-09-06,8730,8880,8670,8730,306546,196954.0,22560627.0
2017-09-07,8850,8950,8800,8840,277919,199436.0,22560627.0
2017-09-08,8840,9280,8780,9240,945524,208460.0,22560627.0
2017-09-11,9430,9430,9150,9230,931257,208235.0,22560627.0
2017-09-12,9230,9310,9080,9200,598242,207558.0,22560627.0
2017-09-13,9270,9630,9190,9390,2346973,211844.0,22560627.0
2017-09-14,9530,9790,9450,9700,1575231,218838.0,22560627.0
2017-09-15,9630,9770,9350,9380,800959,211619.0,22560627.0
2017-09-18,9420,9600,9210,9600,680525,216582.0,22560627.0
2017-09-19,9670,10050,9610,9760,3027934,220192.0,22560627.0
2017-09-20,9810,9850,9340,9340,1124880,210716.0,22560627.0
2017-09-21,9250,9320,8730,8840,1148809,199436.0,22560627.0
2017-09-22,8760,9020,8490,8560,658045,193119.0,22560627.0
2017-09-25,8380,8640,8100,8290,772248,187028.0,22560627.0
2017-09-26,8310,8480,8240,8420,466634,189960.0,22560627.0
2017-09-27,8490,8540,8340,8510,311557,191991.0,22560627.0
2017-09-28,8600,8830,8510,8640,431153,194924.0,22560627.0
2017-09-29,8730,8740,8550,8660,209931,195375.0,22560627.0
2017-10-10,8740,8750,8350,8350,316363,188381.0,22560627.0
2017-10-11,8400,8610,8380,8560,224296,193119.0,22560627.0
2017-10-12,8560,8580,8350,8350,291139,188381.0,22560627.0
2017-10-13,8370,8410,7570,7620,1441060,171912.0,22560627.0
2017-10-16,7640,7700,6970,7020,1113947,158376.0,22560627.0
2017-10-17,7080,7170,7020,7040,635379,158827.0,22560627.0
2017-10-18,7010,7070,6800,6870,651755,154992.0,22560627.0
2017-10-19,6960,7330,6880,7330,483696,165369.0,22560627.0
2017-10-20,7350,7400,7140,7240,272922,163339.0,22560627.0
2017-10-23,7400,7530,7360,7370,465238,166272.0,22560627.0
2017-10-24,7370,7440,7300,7320,192870,165144.0,22560627.0
2017-10-25,7390,7390,7220,7250,206477,163565.0,22560627.0
2017-10-26,7260,7300,7010,7100,337991,160180.0,22560627.0
2017-10-27,7050,7300,7050,7190,268032,162211.0,22560627.0
2017-10-30,7270,7300,7130,7170,217402,161760.0,22560627.0
2017-10-31,7160,7190,7020,7180,292017,161985.0,22560627.0
2017-11-01,7180,7200,7090,7180,236301,161985.0,22560627.0
2017-11-02,7180,7390,7110,7220,355983,162888.0,22560627.0
2017-11-03,7300,7300,7150,7180,186812,161985.0,22560627.0
2017-11-06,7230,7260,7160,7180,187534,161985.0,22560627.0
2017-11-07,7180,7230,6990,7070,338078,159504.0,22560627.0
2017-11-08,7060,7240,7030,7200,255193,162437.0,22560627.0
2017-11-09,7270,7270,7100,7150,241203,161308.0,22560627.0
2017-11-10,7090,7410,7030,7400,567710,166949.0,22560627.0
2017-11-13,7500,7500,7270,7300,380542,164693.0,22560627.0
2017-11-14,7320,7430,7220,7280,362393,164241.0,22560627.0
2017-11-15,7280,7340,7010,7050,663618,159052.0,22560627.0
2017-11-16,7070,7250,7000,7180,316350,161985.0,22560627.0
2017-11-17,7180,7750,7180,7630,1472768,172138.0,22560627.0
2017-11-20,7680,7940,7650,7680,696073,173266.0,22560627.0
2017-11-21,7770,7770,7480,7510,418010,169430.0,22560627.0
2017-11-22,7550,7820,7510,7750,414654,174845.0,22560627.0
2017-11-23,7770,7860,7610,7640,362293,172363.0,22560627.0
2017-11-24,7650,7790,7490,7540,402219,170107.0,22560627.0
2017-11-27,7620,7620,7350,7380,338056,166497.0,22560627.0
2017-11-28,7380,7500,7340,7340,218106,165595.0,22560627.0
2017-11-29,7340,7400,7200,7280,239492,164241.0,22560627.0
2017-11-30,7380,7560,7230,7300,471356,164693.0,22560627.0
2017-12-01,7340,7430,7150,7150,399543,161308.0,22560627.0
2017-12-04,7160,7230,7020,7070,355245,159504.0,22560627.0
2017-12-05,7070,7180,7070,7110,205954,160406.0,22560627.0
2017-12-06,7140,7140,6950,6960,410357,157022.0,22560627.0
2017-12-07,6980,7100,6700,6960,396341,157022.0,22560627.0
2017-12-08,6930,7000,6750,6750,170644,152284.0,22560627.0
2017-12-11,6750,6960,6660,6830,176537,154089.0,22560627.0
2017-12-12,6870,6910,6590,6590,294965,148675.0,22560627.0
2017-12-13,6620,6700,6600,6650,149730,150028.0,22560627.0
2017-12-14,6650,6900,6630,6880,281188,155217.0,22560627.0
2017-12-15,6950,6960,6800,6910,189208,155894.0,22560627.0
2017-12-18,6930,7010,6800,6800,135869,153412.0,22560627.0
2017-12-19,6750,6930,6750,6820,223758,153863.0,22560627.0
2017-12-20,6800,6800,6670,6700,149898,151156.0,22560627.0
2017-12-21,6650,6740,6350,6350,346397,143260.0,22560627.0
2017-12-22,6260,6420,6260,6340,355227,143034.0,22560627.0
2017-12-26,6400,6440,6330,6360,202311,143486.0,22560627.0
2017-12-27,6340,6440,6340,6390,153191,144162.0,22560627.0
2017-12-28,6420,6670,6410,6500,244729,146644.0,22560627.0
2018-01-02,6590,6700,6510,6700,183111,151156.0,22560627.0
2018-01-03,6730,6770,6640,6690,195206,150931.0,22560627.0
2018-01-04,6840,7000,6700,6730,330320,151833.0,22560627.0
2018-01-05,6740,6800,6640,6700,214611,151156.0,22560627.0
2018-01-08,6720,6870,6670,6760,225143,152510.0,22560627.0
