티엘아이(062860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-06-23,7610,7790,7550,7700,45244,62806.0,8156575.0
2011-06-24,7790,8300,7730,8190,119452,66802.0,8156575.0
2011-06-27,8080,8340,8080,8230,69984,67129.0,8156575.0
2011-06-28,8280,8600,8230,8350,129604,68107.0,8156575.0
2011-06-29,8460,8500,8210,8220,70172,67047.0,8156575.0
2011-06-30,8220,8390,8170,8260,35355,67373.0,8156575.0
2011-07-01,8340,8550,8320,8500,76662,69331.0,8156575.0
2011-07-04,8570,8600,8450,8500,75170,69331.0,8156575.0
2011-07-05,8500,9460,8380,8970,258010,73164.0,8156575.0
2011-07-06,8900,9100,8690,8830,74137,72023.0,8156575.0
2011-07-07,8830,8940,8730,8760,58975,71452.0,8156575.0
2011-07-08,8780,8820,8610,8770,65031,71533.0,8156575.0
2011-07-11,8690,8800,8600,8690,67633,70881.0,8156575.0
2011-07-12,8410,8510,8300,8300,114492,67700.0,8156575.0
2011-07-13,8300,8390,8220,8250,59095,67292.0,8156575.0
2011-07-14,8230,8380,8220,8370,30246,68271.0,8156575.0
2011-07-15,8350,8750,8340,8750,68403,71370.0,8156575.0
2011-07-18,8800,8960,8600,8880,73515,72430.0,8156575.0
2011-07-19,8920,8960,8750,8800,40702,71778.0,8156575.0
2011-07-20,8980,9110,8870,9000,97231,73409.0,8156575.0
2011-07-21,9090,9090,8830,8950,61692,73001.0,8156575.0
2011-07-22,9070,9070,8750,8890,51512,72512.0,8156575.0
2011-07-25,8870,8870,8640,8760,67584,71452.0,8156575.0
2011-07-26,8700,8850,8690,8770,56775,71533.0,8156575.0
2011-07-27,8820,8820,8520,8570,66143,69902.0,8156575.0
2011-07-28,8480,8480,8300,8320,76799,67863.0,8156575.0
2011-07-29,8310,8550,8310,8320,39725,67863.0,8156575.0
2011-08-01,8400,8600,8400,8470,41372,69086.0,8156575.0
2011-08-02,8370,8600,8300,8370,45442,68271.0,8156575.0
2011-08-03,8220,8220,7820,7820,86803,63784.0,8156575.0
2011-08-04,7990,7990,7500,7570,56357,61745.0,8156575.0
2011-08-05,7050,7280,6900,7100,121800,57912.0,8156575.0
2011-08-08,6800,7000,6040,6050,210010,49347.0,8156575.0
2011-08-09,5520,5690,5150,5250,287672,42822.0,8156575.0
2011-08-10,5600,5960,5600,5760,196231,46982.0,8156575.0
2011-08-11,5270,5920,5260,5870,76651,47879.0,8156575.0
2011-08-12,6000,6480,6000,6220,139978,50734.0,8156575.0
2011-08-16,6550,6680,6430,6600,75072,53833.0,8156575.0
2011-08-17,6590,6820,6500,6720,70518,54812.0,8156575.0
2011-08-18,6710,6720,6010,6230,157172,50815.0,8156575.0
2011-08-19,5850,5860,5580,5580,143843,45514.0,8156575.0
2011-08-22,5580,5680,5350,5450,72596,44453.0,8156575.0
2011-08-23,5450,5820,5450,5810,48501,47390.0,8156575.0
2011-08-24,5860,5990,5610,5710,79842,46574.0,8156575.0
2011-08-25,5770,5900,5600,5610,33079,45758.0,8156575.0
2011-08-26,5640,5710,5580,5650,21709,46085.0,8156575.0
2011-08-29,5710,5950,5710,5920,35987,48287.0,8156575.0
2011-08-30,5970,6050,5890,5960,52085,48613.0,8156575.0
2011-08-31,6030,6030,5880,5970,16038,48695.0,8156575.0
2011-09-01,6050,6220,5900,5960,53516,48613.0,8156575.0
2011-09-02,5970,5970,5770,5930,44974,48368.0,8156575.0
2011-09-05,5800,5800,5550,5550,44797,45269.0,8156575.0
2011-09-06,5380,5470,5210,5290,46290,43148.0,8156575.0
2011-09-07,5360,5560,5360,5560,16226,45351.0,8156575.0
2011-09-08,5610,5690,5390,5400,42092,44046.0,8156575.0
2011-09-09,5490,5490,5370,5440,18004,44372.0,8156575.0
2011-09-14,5450,5490,5100,5100,53928,41599.0,8156575.0
2011-09-15,5180,5300,5100,5130,42875,41843.0,8156575.0
2011-09-16,5210,5340,5210,5330,21475,43475.0,8156575.0
2011-09-19,5360,5540,5330,5330,26253,43475.0,8156575.0
2011-09-20,5320,5850,5210,5720,89482,46656.0,8156575.0
2011-09-21,5700,5880,5630,5750,81637,46900.0,8156575.0
2011-09-22,5580,5800,5500,5750,25132,46900.0,8156575.0
2011-09-23,5420,5490,5220,5350,58436,43638.0,8156575.0
2011-09-26,5270,5400,4625,4710,121231,38417.0,8156575.0
2011-09-27,4710,4980,4710,4830,143477,39396.0,8156575.0
2011-09-28,4900,4985,4815,4825,43616,39355.0,8156575.0
2011-09-29,4695,4970,4695,4970,60305,40538.0,8156575.0
2011-09-30,4870,5130,4870,5010,41757,40864.0,8156575.0
2011-10-04,4705,4740,4560,4700,40148,38336.0,8156575.0
2011-10-05,4750,4750,4460,4460,44036,36378.0,8156575.0
2011-10-06,4535,4800,4535,4700,41125,38336.0,8156575.0
2011-10-07,4860,5000,4830,4895,50202,39926.0,8156575.0
2011-10-10,4895,5300,4895,5300,80261,43230.0,8156575.0
2011-10-11,5380,5490,5250,5330,56316,43475.0,8156575.0
2011-10-12,5220,5580,5220,5510,54611,44943.0,8156575.0
2011-10-13,5810,6080,5650,5860,121067,47798.0,8156575.0
2011-10-14,5770,5930,5580,5750,67552,46900.0,8156575.0
2011-10-17,5760,5850,5700,5720,57046,46656.0,8156575.0
2011-10-18,5560,5650,5460,5600,44011,45677.0,8156575.0
2011-10-19,5720,6070,5660,5950,115442,48532.0,8156575.0
2011-10-20,5800,6160,5610,5610,127112,45758.0,8156575.0
2011-10-21,5750,6030,5690,5930,71850,48368.0,8156575.0
2011-10-24,6120,6300,6040,6300,122827,51386.0,8156575.0
2011-10-25,6400,6740,6270,6270,160046,51142.0,8156575.0
2011-10-26,6090,6400,6090,6400,60962,52202.0,8156575.0
2011-10-27,6490,6490,6300,6390,56578,52121.0,8156575.0
2011-10-28,6500,6590,6220,6300,63219,51386.0,8156575.0
2011-10-31,6270,6360,6090,6180,38418,50408.0,8156575.0
2011-11-01,6050,6200,6020,6130,21687,50000.0,8156575.0
2011-11-02,5860,6000,5840,6000,43631,48939.0,8156575.0
2011-11-03,6060,6060,5750,5750,58221,46900.0,8156575.0
2011-11-04,5860,6150,5860,6140,55002,50081.0,8156575.0
2011-11-07,6170,6690,6150,6450,118051,52610.0,8156575.0
2011-11-08,6650,6650,6320,6320,62142,51550.0,8156575.0
2011-11-09,6410,6460,6080,6200,71633,50571.0,8156575.0
2011-11-10,5900,5960,5670,5670,70423,46248.0,8156575.0
2011-11-11,5800,5900,5720,5870,31303,47879.0,8156575.0
2011-11-14,6000,6230,6000,6170,43473,50326.0,8156575.0
2011-11-15,6050,6240,6050,6150,38579,50163.0,8156575.0
2011-11-16,6180,6310,5930,6050,59136,49347.0,8156575.0
2011-11-17,5980,6070,5770,5970,74346,48695.0,8156575.0
2011-11-18,5940,5940,5760,5850,31136,47716.0,8156575.0
2011-11-21,5870,5890,5690,5730,46155,46737.0,8156575.0
2011-11-22,5650,5770,5570,5740,22560,46819.0,8156575.0
2011-11-23,5760,5760,5550,5560,31132,45351.0,8156575.0
2011-11-24,5490,5580,5420,5560,24599,45351.0,8156575.0
2011-11-25,5460,5560,5350,5360,28808,43719.0,8156575.0
2011-11-28,5430,5560,5390,5550,25421,45269.0,8156575.0
2011-11-29,5550,5800,5510,5750,34930,46900.0,8156575.0
2011-11-30,5750,5960,5660,5660,45858,46166.0,8156575.0
2011-12-01,5900,5980,5800,5810,54447,47390.0,8156575.0
2011-12-02,5750,5890,5700,5750,27872,46900.0,8156575.0
2011-12-05,5750,5840,5710,5790,24742,47227.0,8156575.0
2011-12-06,5880,5900,5600,5720,29066,46656.0,8156575.0
2011-12-07,5740,6260,5700,6260,110699,51060.0,8156575.0
2011-12-08,6280,7060,6100,6930,380146,56525.0,8156575.0
2011-12-09,6850,6960,6640,6690,136447,54567.0,8156575.0
2011-12-12,6850,7230,6640,7050,299094,57504.0,8156575.0
2011-12-13,7050,7720,6940,7470,320271,60930.0,8156575.0
2011-12-14,7440,7690,7250,7510,165026,61256.0,8156575.0
2011-12-15,7300,7490,7180,7380,106103,60196.0,8156575.0
2011-12-16,7550,7590,7000,7100,111322,57912.0,8156575.0
2011-12-19,7100,7100,6100,6200,261747,50571.0,8156575.0
2011-12-20,6350,6460,6150,6270,116318,51142.0,8156575.0
2011-12-21,6390,6700,6350,6540,131021,53344.0,8156575.0
2011-12-22,6550,6740,6440,6740,59756,54975.0,8156575.0
2011-12-23,6810,6950,6670,6670,70589,54404.0,8156575.0
2011-12-26,6700,6740,6460,6590,50915,53752.0,8156575.0
2011-12-27,6630,6690,6190,6190,73493,50489.0,8156575.0
2011-12-28,6260,6300,5900,6090,77323,49674.0,8156575.0
2011-12-29,6070,6190,5950,6150,56591,50163.0,8156575.0
2012-01-02,6240,6350,6150,6340,62038,51713.0,8156575.0
2012-01-03,6550,7230,6440,7040,239117,57422.0,8156575.0
2012-01-04,7100,7430,6900,7020,233447,57259.0,8156575.0
2012-01-05,7200,7270,6940,6940,120934,56607.0,8156575.0
2012-01-06,6940,7090,6850,7000,93462,57096.0,8156575.0
2012-01-09,7140,7490,7020,7360,200009,60032.0,8156575.0
2012-01-10,7490,7650,7270,7430,221453,60603.0,8156575.0
2012-01-11,7430,7430,7120,7130,110995,58156.0,8156575.0
2012-01-12,7130,7200,6870,6870,129763,56036.0,8156575.0
2012-01-13,6820,7430,6580,7130,298310,58156.0,8156575.0
2012-01-16,7000,7180,6850,6930,92502,56525.0,8156575.0
2012-01-17,7070,7340,6970,7140,116767,58238.0,8156575.0
2012-01-18,7050,7200,6930,7100,82838,57912.0,8156575.0
2012-01-19,7220,7520,7150,7520,267481,61337.0,8156575.0
2012-01-20,7590,7600,7240,7300,130427,59543.0,8156575.0
2012-01-25,7310,7350,7110,7150,74694,58320.0,8156575.0
2012-01-26,7150,7340,7060,7190,80854,58646.0,8156575.0
2012-01-27,7300,7380,7180,7180,51227,58564.0,8156575.0
2012-01-30,7230,7500,7140,7370,101611,60114.0,8156575.0
2012-01-31,7370,7830,7370,7670,279599,62561.0,8156575.0
2012-02-01,7730,7840,7600,7670,118223,62561.0,8156575.0
2012-02-02,7830,7990,7670,7800,152971,63621.0,8156575.0
2012-02-03,7850,8080,7760,7960,160839,64926.0,8156575.0
2012-02-06,8010,8120,7500,7500,163246,61174.0,8156575.0
2012-02-07,7510,7650,7370,7500,69872,61174.0,8156575.0
2012-02-08,7490,7610,7200,7240,106611,59054.0,8156575.0
2012-02-09,7240,7240,7050,7150,99499,58320.0,8156575.0
2012-02-10,7160,7350,7050,7310,80101,59625.0,8156575.0
2012-02-13,7360,7360,7170,7250,60784,59135.0,8156575.0
2012-02-14,7250,7530,7240,7250,87919,59135.0,8156575.0
2012-02-15,7320,7340,7090,7190,96802,58646.0,8156575.0
2012-02-16,7150,7230,7000,7020,89772,57259.0,8156575.0
2012-02-17,7090,7150,7020,7140,63163,58238.0,8156575.0
2012-02-20,7190,7270,7040,7090,48304,57830.0,8156575.0
2012-02-21,7020,7090,6900,6970,91933,56851.0,8156575.0
2012-02-22,6730,6770,6480,6510,233089,53099.0,8156575.0
2012-02-23,6600,6600,6490,6510,39246,53099.0,8156575.0
2012-02-24,6570,6570,6390,6450,54955,52610.0,8156575.0
2012-02-27,6330,6460,6330,6340,55792,51713.0,8156575.0
2012-02-28,6420,6540,6320,6540,28000,53344.0,8156575.0
2012-02-29,6590,6640,6500,6600,43996,53833.0,8156575.0
2012-03-02,6550,6670,6550,6640,32033,54160.0,8156575.0
2012-03-05,6650,6650,6550,6600,26829,53833.0,8156575.0
2012-03-06,6620,6640,6410,6600,39779,53833.0,8156575.0
2012-03-07,6500,6610,6460,6560,21647,53507.0,8156575.0
2012-03-08,6570,6820,6560,6790,57991,55383.0,8156575.0
2012-03-09,6800,6950,6770,6810,48786,55546.0,8156575.0
2012-03-12,6850,6940,6730,6730,50725,54894.0,8156575.0
2012-03-13,6710,6860,6710,6850,32942,55873.0,8156575.0
2012-03-14,6940,6940,6710,6780,59842,55302.0,8156575.0
2012-03-15,6820,6820,6630,6770,29402,55220.0,8156575.0
2012-03-16,6720,6750,6510,6570,44900,53589.0,8156575.0
2012-03-19,6450,6550,6260,6400,103665,52202.0,8156575.0
2012-03-20,6400,6470,6340,6420,29817,52365.0,8156575.0
2012-03-21,6340,6430,6210,6250,47317,50979.0,8156575.0
2012-03-22,6250,6290,6050,6050,34184,49347.0,8156575.0
2012-03-23,6000,6050,5850,6010,52533,49021.0,8156575.0
2012-03-26,6010,6090,5940,5950,20874,48532.0,8156575.0
2012-03-27,6000,6000,5760,5790,41953,47227.0,8156575.0
2012-03-28,5770,5810,5520,5630,47632,45922.0,8156575.0
2012-03-29,5650,5650,5500,5580,32351,45514.0,8156575.0
2012-03-30,5470,5650,5470,5560,20732,45351.0,8156575.0
2012-04-02,5630,6000,5630,5880,57607,47961.0,8156575.0
2012-04-03,5970,5970,5750,5790,31874,47227.0,8156575.0
2012-04-04,5730,5800,5500,5540,35087,45187.0,8156575.0
2012-04-05,5360,5500,5330,5460,40479,44535.0,8156575.0
2012-04-06,5510,5520,5200,5250,55094,42822.0,8156575.0
2012-04-09,5230,5230,5000,5100,57693,41599.0,8156575.0
2012-04-10,4860,5270,4860,4975,50927,40579.0,8156575.0
2012-04-12,4960,5130,4955,5050,14089,41191.0,8156575.0
2012-04-13,5060,5460,5060,5460,29250,44535.0,8156575.0
2012-04-16,5450,5480,5320,5450,11855,44453.0,8156575.0
2012-04-17,5450,5510,5370,5500,8898,44861.0,8156575.0
2012-04-18,5560,5650,5550,5600,34052,45677.0,8156575.0
2012-04-19,5530,5680,5510,5510,24456,44943.0,8156575.0
2012-04-20,5510,5540,5420,5470,18565,44616.0,8156575.0
2012-04-23,5310,5470,5220,5350,26177,43638.0,8156575.0
2012-04-24,5350,5350,5120,5150,24740,42006.0,8156575.0
2012-04-25,5180,5280,5050,5160,6193,42088.0,8156575.0
2012-04-26,5160,5240,5100,5180,24218,42251.0,8156575.0
2012-04-27,5100,5290,5100,5240,11999,42740.0,8156575.0
2012-04-30,5240,5400,5040,5070,23025,41354.0,8156575.0
2012-05-02,4975,5150,4975,5150,29726,42006.0,8156575.0
2012-05-03,5080,5240,5080,5230,15572,42659.0,8156575.0
2012-05-04,5230,5260,5130,5260,7085,42904.0,8156575.0
2012-05-07,5240,5290,5120,5260,28170,42904.0,8156575.0
2012-05-08,5210,5500,5210,5470,36223,44616.0,8156575.0
2012-05-09,5470,5500,5330,5490,18344,44780.0,8156575.0
2012-05-10,5780,5780,5460,5550,13005,45269.0,8156575.0
2012-05-11,5470,5600,5440,5450,26269,44453.0,8156575.0
2012-05-14,5400,5530,5310,5410,30815,44127.0,8156575.0
2012-05-15,5300,5520,5300,5520,60135,45024.0,8156575.0
2012-05-16,5520,5860,5420,5670,52154,46248.0,8156575.0
2012-05-17,5670,5830,5630,5730,38033,46737.0,8156575.0
2012-05-18,5670,5790,5510,5790,66604,47227.0,8156575.0
2012-05-21,5870,6200,5730,5990,63865,48858.0,8156575.0
2012-05-22,5980,6070,5930,5990,22479,48858.0,8156575.0
2012-05-23,6010,6180,6010,6130,51700,50000.0,8156575.0
2012-05-24,6150,6260,6000,6100,41810,49755.0,8156575.0
2012-05-25,6100,6150,5980,5980,17708,48776.0,8156575.0
2012-05-29,5970,6010,5820,5870,29851,47879.0,8156575.0
2012-05-30,5990,5990,5750,5800,16741,47308.0,8156575.0
2012-05-31,5800,5800,5600,5650,10484,46085.0,8156575.0
2012-06-01,5650,5770,5560,5770,9430,47063.0,8156575.0
2012-06-04,5600,5710,5450,5570,24805,45432.0,8156575.0
2012-06-05,5690,5730,5600,5600,25482,45677.0,8156575.0
2012-06-07,5600,5950,5600,5850,41346,47716.0,8156575.0
2012-06-08,5990,5990,5700,5770,19764,47063.0,8156575.0
2012-06-11,5770,5830,5670,5800,5597,47308.0,8156575.0
2012-06-12,5820,5820,5640,5800,10571,47308.0,8156575.0
2012-06-13,5800,5810,5740,5740,10488,46819.0,8156575.0
2012-06-14,5740,5950,5580,5580,38622,45514.0,8156575.0
2012-06-15,5600,5660,5450,5450,17503,44453.0,8156575.0
2012-06-18,5510,5630,5470,5570,22910,45432.0,8156575.0
2012-06-19,5510,5630,5490,5600,15999,45677.0,8156575.0
2012-06-20,5740,5740,5600,5670,19444,46248.0,8156575.0
2012-06-21,5670,5770,5620,5640,10472,46003.0,8156575.0
2012-06-22,5430,5600,5430,5600,21517,45677.0,8156575.0
2012-06-25,5630,5690,5530,5530,10953,45106.0,8156575.0
2012-06-26,5530,5640,5500,5550,7380,45269.0,8156575.0
2012-06-27,5610,5610,5500,5520,11346,45024.0,8156575.0
2012-06-28,5680,5680,5430,5470,8549,44616.0,8156575.0
2012-06-29,5500,5500,5410,5500,10694,44861.0,8156575.0
2012-07-02,5540,5560,5470,5470,14870,44616.0,8156575.0
2012-07-03,5510,5880,5490,5880,62650,47961.0,8156575.0
2012-07-04,6760,6760,5980,6060,334558,49429.0,8156575.0
2012-07-05,6080,6170,5920,5940,44488,48450.0,8156575.0
2012-07-06,5990,5990,5850,5910,25067,48205.0,8156575.0
2012-07-09,5870,6010,5810,6010,13832,49021.0,8156575.0
2012-07-10,6010,6150,5940,6040,17315,49266.0,8156575.0
2012-07-11,6040,6240,6040,6050,41613,49347.0,8156575.0
2012-07-12,6050,6100,5900,5900,14838,48124.0,8156575.0
2012-07-13,5990,5990,5720,5900,21268,48124.0,8156575.0
2012-07-16,5900,6000,5900,5960,11448,48613.0,8156575.0
2012-07-17,6010,6020,5950,6010,25316,49021.0,8156575.0
2012-07-18,6020,6020,5850,5850,20257,47716.0,8156575.0
2012-07-19,5940,6010,5750,5990,12431,48858.0,8156575.0
2012-07-20,5990,6150,5990,6010,20625,49021.0,8156575.0
2012-07-23,6000,6000,5800,6000,17529,48939.0,8156575.0
2012-07-24,5840,5930,5840,5900,11744,48124.0,8156575.0
2012-07-25,5770,5860,5770,5780,15567,47145.0,8156575.0
2012-07-26,5890,5890,5740,5800,16124,47308.0,8156575.0
2012-07-27,5880,5940,5830,5870,7755,47879.0,8156575.0
2012-07-30,5920,6100,5880,6050,17609,49347.0,8156575.0
2012-07-31,6030,6100,6000,6040,18462,49266.0,8156575.0
2012-08-01,6140,6140,5980,6040,16342,49266.0,8156575.0
2012-08-02,6090,6190,5960,6000,9753,48939.0,8156575.0
2012-08-03,6050,6050,5850,5910,9646,48205.0,8156575.0
2012-08-06,5950,5990,5860,5930,12899,48368.0,8156575.0
2012-08-07,5890,6050,5890,6050,20570,49347.0,8156575.0
2012-08-08,6010,6080,5950,5950,7916,48532.0,8156575.0
2012-08-09,5910,6050,5910,5950,28048,48532.0,8156575.0
2012-08-10,5950,6110,5950,6020,44016,49103.0,8156575.0
2012-08-13,6030,6170,6020,6120,37859,49918.0,8156575.0
2012-08-14,6120,6220,6090,6180,19844,50408.0,8156575.0
2012-08-16,6220,6240,6070,6150,11722,50163.0,8156575.0
2012-08-17,6110,6200,6050,6080,21856,49592.0,8156575.0
2012-08-20,6140,6160,6010,6090,44011,49674.0,8156575.0
2012-08-21,6090,6150,6090,6140,18775,50081.0,8156575.0
2012-08-22,6120,6430,6120,6230,57046,50815.0,8156575.0
2012-08-23,6250,6310,6200,6260,32367,51060.0,8156575.0
2012-08-24,6250,6580,6220,6380,110301,52039.0,8156575.0
2012-08-27,6450,6450,6240,6240,24026,50897.0,8156575.0
2012-08-28,6300,6300,6140,6160,28122,50245.0,8156575.0
2012-08-29,6240,6260,6130,6210,18987,50652.0,8156575.0
2012-08-30,6320,6320,6160,6200,28778,50571.0,8156575.0
2012-08-31,6260,6270,6110,6190,19999,50489.0,8156575.0
2012-09-03,6200,6260,6110,6150,23138,50163.0,8156575.0
2012-09-04,6150,6290,6150,6240,20608,50897.0,8156575.0
2012-09-05,6210,6330,6190,6250,15459,50979.0,8156575.0
2012-09-06,6280,6460,6230,6420,60848,52365.0,8156575.0
2012-09-07,6540,6560,6330,6350,19904,51794.0,8156575.0
2012-09-10,6300,6540,6210,6500,65390,53018.0,8156575.0
2012-09-11,6500,6660,6420,6530,37018,53262.0,8156575.0
2012-09-12,6490,6550,6430,6550,30288,53426.0,8156575.0
2012-09-13,6560,6590,6460,6490,19600,52936.0,8156575.0
2012-09-14,6490,6670,6380,6500,41026,53018.0,8156575.0
2012-09-17,6490,6590,6460,6500,11843,53018.0,8156575.0
2012-09-18,6500,6620,6490,6600,32614,53833.0,8156575.0
2012-09-19,6680,6680,6480,6520,30460,53181.0,8156575.0
2012-09-20,6530,6570,6410,6480,30907,52855.0,8156575.0
2012-09-21,6480,6560,6400,6500,35037,53018.0,8156575.0
2012-09-24,6500,6550,6350,6350,30586,51794.0,8156575.0
2012-09-25,6330,6390,6200,6210,33972,50652.0,8156575.0
2012-09-26,6170,6240,6080,6080,29783,49592.0,8156575.0
2012-09-27,6090,6180,5930,6180,29451,50408.0,8156575.0
2012-09-28,6150,6230,5980,5990,31847,48858.0,8156575.0
2012-10-02,6040,6280,6010,6270,18704,51142.0,8156575.0
2012-10-04,6180,6270,6180,6260,13669,51060.0,8156575.0
2012-10-05,6180,6220,6030,6100,29376,49755.0,8156575.0
2012-10-08,6160,6240,6080,6080,23647,49592.0,8156575.0
2012-10-09,6150,6290,6100,6100,16309,49755.0,8156575.0
2012-10-10,6200,6200,5970,6060,23301,49429.0,8156575.0
2012-10-11,5970,6100,5950,5960,24874,48613.0,8156575.0
2012-10-12,5950,6090,5950,6010,30283,49021.0,8156575.0
2012-10-15,6070,6070,5860,5970,41126,48695.0,8156575.0
2012-10-16,5910,5980,5880,5980,13710,48776.0,8156575.0
2012-10-17,6030,6100,5950,6100,21485,49755.0,8156575.0
2012-10-18,6100,6120,5890,5970,22705,48695.0,8156575.0
2012-10-19,5990,5990,5850,5970,12552,48695.0,8156575.0
2012-10-22,5960,6010,5860,5960,16542,48613.0,8156575.0
2012-10-23,5920,6130,5850,6040,28045,49266.0,8156575.0
2012-10-24,6040,6040,5950,5950,12304,48532.0,8156575.0
2012-10-25,6000,6120,5950,6110,33641,49837.0,8156575.0
2012-10-26,6140,6160,6000,6030,38586,49184.0,8156575.0
2012-10-29,6150,6200,6000,6130,23454,50000.0,8156575.0
2012-10-30,6160,6270,6090,6150,30782,50163.0,8156575.0
2012-10-31,6150,6250,6080,6200,36336,50571.0,8156575.0
2012-11-01,6240,6240,6110,6220,19672,50734.0,8156575.0
2012-11-02,6280,6280,6160,6230,31452,50815.0,8156575.0
2012-11-05,6230,6270,6170,6210,16362,50652.0,8156575.0
2012-11-06,6180,6260,6170,6230,10976,50815.0,8156575.0
2012-11-07,6240,6490,6230,6360,46461,51876.0,8156575.0
2012-11-08,6360,6430,6220,6400,23300,52202.0,8156575.0
2012-11-09,6400,6410,6290,6410,23746,52284.0,8156575.0
2012-11-12,6490,6490,6310,6380,15786,52039.0,8156575.0
2012-11-13,6350,6510,6250,6290,55138,51305.0,8156575.0
2012-11-14,6280,6300,6050,6180,44802,50408.0,8156575.0
2012-11-15,6160,6250,6030,6230,30662,50815.0,8156575.0
2012-11-16,6240,6320,6190,6250,36339,50979.0,8156575.0
2012-11-19,6250,6450,6240,6420,50847,52365.0,8156575.0
2012-11-20,6450,6520,6400,6410,35657,52284.0,8156575.0
2012-11-21,6460,6570,6340,6410,83782,52284.0,8156575.0
