제넥신(095700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-26,94400,99600,93500,99300,471699,2001857.0,20159684.0
2018-03-27,101500,101500,97900,98600,264518,1987745.0,20159684.0
2018-03-28,96700,99000,95900,97800,219243,1971617.0,20159684.0
2018-03-29,98800,103900,98000,102200,334326,2060320.0,20159684.0
2018-03-30,103500,108900,101700,106200,481993,2145525.0,20202684.0
2018-04-02,106700,108900,105300,107600,255267,2173809.0,20202684.0
2018-04-03,105500,110900,105100,110000,269938,2222295.0,20202684.0
2018-04-04,114200,119000,112700,117000,762773,2363714.0,20202684.0
2018-04-05,119000,124100,116100,118100,528879,2385937.0,20202684.0
2018-04-06,116800,119800,115000,118700,284403,2398059.0,20202684.0
2018-04-09,118000,118200,111100,117700,524895,2377856.0,20202684.0
2018-04-10,118900,123200,117900,120900,317124,2442504.0,20202684.0
2018-04-11,120900,121100,116500,118000,240207,2383917.0,20202684.0
2018-04-12,118200,118400,109800,109800,478814,2218255.0,20202684.0
2018-04-13,110700,116900,105300,116300,342523,2349572.0,20202684.0
2018-04-16,118000,119100,114300,115000,185168,2323309.0,20202684.0
2018-04-17,116100,116300,110000,111600,294938,2254620.0,20202684.0
2018-04-18,109400,113600,107600,107700,356884,2175829.0,20202684.0
2018-04-19,106400,106500,99400,101400,502307,2048552.0,20202684.0
2018-04-20,102100,111300,101000,108900,427987,2200072.0,20202684.0
2018-04-23,107100,112300,102600,110000,299663,2222295.0,20202684.0
2018-04-24,109600,114000,108200,109300,231311,2208153.0,20202684.0
2018-04-25,108000,110600,107000,110100,150040,2224316.0,20202684.0
2018-04-26,111300,117600,110000,116500,332839,2353613.0,20202684.0
2018-04-27,118000,118300,113700,114700,218795,2339236.0,20394384.0
2018-04-30,113100,115900,110000,110200,196000,2247461.0,20394384.0
2018-05-02,107100,119900,106400,115000,649075,2345354.0,20394384.0
2018-05-03,116000,118800,111600,112800,213654,2300487.0,20394384.0
2018-05-04,111500,112700,104000,104300,371152,2127134.0,20394384.0
2018-05-08,105500,109100,98300,98300,349445,2004768.0,20394384.0
2018-05-09,99700,105800,97700,105000,346360,2141410.0,20394384.0
2018-05-10,105700,107200,102400,105900,162671,2159765.0,20394384.0
2018-05-11,105200,114500,105200,113000,355887,2304565.0,20394384.0
2018-05-14,114000,116000,108700,113100,217385,2306605.0,20394384.0
2018-05-15,113100,115900,112000,113500,186869,2314763.0,20394384.0
2018-05-16,113000,116300,111400,114700,174650,2339236.0,20394384.0
2018-05-17,117000,118500,114700,115900,232015,2363709.0,20394384.0
2018-05-18,115200,116800,110300,112700,237242,2298447.0,20394384.0
2018-05-21,111600,117500,110600,115700,204168,2359630.0,20394384.0
2018-05-23,116100,117100,110600,112100,209757,2286210.0,20394384.0
2018-05-24,111400,111400,106800,110000,653103,2243382.0,20394384.0
2018-05-25,111000,115400,108600,113000,410867,2304565.0,20394384.0
2018-05-28,110100,111900,109200,110300,179997,2249501.0,20394384.0
2018-05-29,110100,112400,106000,106500,181758,2172002.0,20394384.0
2018-05-30,108000,112800,106000,112800,231541,2300487.0,20394384.0
2018-05-31,113100,114100,110400,114000,194984,2324960.0,20394384.0
2018-06-01,114000,115900,112300,115300,138790,2351472.0,20394384.0
2018-06-04,115500,115700,110400,112000,148382,2284171.0,20394384.0
2018-06-05,104200,106500,100900,103300,615104,2106740.0,20394384.0
2018-06-07,106200,106600,103700,106200,183189,2165884.0,20394384.0
2018-06-08,105800,105800,102500,103300,123922,2106740.0,20394384.0
2018-06-11,102800,102900,98600,100300,207634,2045557.0,20394384.0
2018-06-12,100000,103600,98600,99600,180814,2031281.0,20394384.0
2018-06-14,98600,102800,97900,102800,155217,2096543.0,20394384.0
2018-06-15,101700,102600,98500,99200,160986,2023123.0,20394384.0
2018-06-18,99300,101000,90700,94100,246257,1919112.0,20394384.0
2018-06-19,92200,93800,85000,85000,392342,1733523.0,20394384.0
2018-06-20,86200,92800,85900,91300,311132,1862007.0,20394384.0
2018-06-21,90900,90900,87200,87400,159933,1782469.0,20394384.0
2018-06-22,85500,89400,85300,89000,122961,1815100.0,20394384.0
2018-06-25,89000,92000,88400,91600,132336,1868126.0,20394384.0
2018-06-26,88700,92500,88700,91900,107458,1875595.0,20409084.0
2018-06-27,92300,97100,91500,94500,266719,1928658.0,20409084.0
2018-06-28,94400,96600,91500,92500,132410,1887840.0,20409084.0
2018-06-29,92800,94000,91700,93100,90985,1900086.0,20409084.0
2018-07-02,93100,95100,88800,88900,140215,1814368.0,20409084.0
2018-07-03,90500,94600,89700,92900,160165,1896004.0,20409084.0
2018-07-04,93700,99100,92500,98500,253611,2010295.0,20409084.0
2018-07-05,98500,98800,94100,97200,98328,1983763.0,20409084.0
2018-07-06,98300,98400,93900,98200,100073,2004172.0,20409084.0
2018-07-09,97900,101400,97100,100500,112212,2051113.0,20409084.0
2018-07-10,101700,103300,100000,101300,109231,2067440.0,20409084.0
2018-07-11,100000,100100,95300,95400,180758,1947027.0,20409084.0
2018-07-12,95400,98000,94400,97000,87209,1979681.0,20409084.0
2018-07-13,95700,97800,95200,97000,74863,1979681.0,20409084.0
2018-07-16,97500,99700,96200,97300,66437,1985804.0,20409084.0
2018-07-17,98000,98600,95300,95300,82887,1944986.0,20409084.0
2018-07-18,96700,100200,94400,95000,199726,1938863.0,20409084.0
2018-07-19,96500,96600,92000,92600,139548,1889881.0,20409084.0
2018-07-20,92800,94000,88000,89700,173701,1830695.0,20409084.0
2018-07-23,89800,90200,81800,82700,224844,1687831.0,20409084.0
2018-07-24,83200,84200,76100,76700,356310,1565377.0,20409084.0
2018-07-25,77000,79300,75500,77300,355605,1577622.0,20409084.0
2018-07-26,78600,82600,77100,82600,210520,1685790.0,20409084.0
2018-07-27,82400,82600,80600,81600,89880,1665381.0,20409084.0
2018-07-30,81400,81400,78000,78900,100350,1610829.0,20416084.0
2018-07-31,78900,80600,77400,79800,118976,1629204.0,20416084.0
2018-08-01,80700,83400,79700,81800,174904,1670036.0,20416084.0
2018-08-02,81500,82300,77800,78800,129739,1608787.0,20416084.0
2018-08-03,79800,81500,79400,81400,99634,1661869.0,20416084.0
2018-08-06,81400,83000,80100,80600,88765,1645536.0,20416084.0
2018-08-07,80600,81900,79600,81500,59705,1663911.0,20416084.0
2018-08-08,82000,83000,80300,81000,106059,1653703.0,20416084.0
2018-08-09,80800,83000,80000,83000,128352,1694535.0,20416084.0
2018-08-10,82600,84000,80600,82100,119675,1676160.0,20416084.0
2018-08-13,81000,82000,76800,77000,167743,1572038.0,20416084.0
2018-08-14,77000,78500,76600,77500,94097,1582247.0,20416084.0
2018-08-16,77000,78000,74300,77500,106855,1582247.0,20416084.0
2018-08-17,78000,83000,77200,82700,207863,1688410.0,20416084.0
2018-08-20,83100,86800,80300,80500,235807,1643495.0,20416084.0
2018-08-21,81200,85300,81000,85200,204217,1739450.0,20416084.0
2018-08-22,85200,87000,83200,83600,128873,1706785.0,20416084.0
2018-08-23,83400,85600,82800,84900,98590,1733326.0,20416084.0
2018-08-24,84300,89900,83900,89900,240963,1835406.0,20416084.0
2018-08-27,91300,94900,91100,93600,239242,1911142.0,20418184.0
2018-08-28,94600,94600,92000,92800,127903,1894807.0,20418184.0
2018-08-29,92800,93600,91400,93000,85212,1898891.0,20418184.0
2018-08-30,93100,95200,92500,94900,122548,1937686.0,20418184.0
2018-08-31,94900,100000,94400,99900,286954,2039777.0,20418184.0
2018-09-03,99900,103900,99200,103500,286574,2113282.0,20418184.0
2018-09-04,103000,104600,101400,103900,164936,2121449.0,20418184.0
2018-09-05,104500,107600,101500,101600,227635,2074487.0,20418184.0
2018-09-06,101600,103300,98600,102300,154633,2088780.0,20418184.0
2018-09-07,102000,103000,99700,101500,113188,2072446.0,20418184.0
2018-09-10,100400,102900,99500,99900,76249,2039777.0,20418184.0
2018-09-11,99500,101600,98700,100900,88785,2060195.0,20418184.0
2018-09-12,101000,103500,100700,102700,169951,2096947.0,20418184.0
2018-09-13,102900,105600,101500,104100,179967,2125533.0,20418184.0
2018-09-14,105400,106500,103000,106200,186628,2168411.0,20418184.0
2018-09-17,106900,107500,103800,104400,137677,2131658.0,20418184.0
2018-09-18,104000,106600,102700,105400,157989,2152077.0,20418184.0
2018-09-19,106300,107500,105500,106500,134270,2174537.0,20418184.0
2018-09-20,106400,111500,103000,105000,377567,2143909.0,20418184.0
2018-09-21,106900,108800,104100,108000,144390,2205164.0,20418184.0
2018-09-27,108100,109900,107200,109600,187865,2238819.0,20427184.0
2018-09-28,110000,110400,103000,104000,277794,2124427.0,20427184.0
2018-10-01,104200,104900,98000,99600,245261,2034548.0,20427184.0
2018-10-02,98800,100500,95500,95500,263038,1950796.0,20427184.0
2018-10-04,95500,97600,92800,95800,168639,1956924.0,20427184.0
2018-10-05,93000,94000,81600,87800,710500,1793507.0,20427184.0
2018-10-08,88400,92900,87500,89000,241523,1818019.0,20427184.0
2018-10-10,90300,91600,87700,89100,177367,1820062.0,20427184.0
2018-10-11,85900,86500,82000,83700,359697,1709755.0,20427184.0
2018-10-12,85000,87900,83800,87500,322559,1787379.0,20427184.0
2018-10-15,88300,88300,84900,85000,180115,1736311.0,20427184.0
2018-10-16,88600,89500,85300,87300,301518,1783293.0,20427184.0
2018-10-17,89900,90000,84100,85700,202916,1750610.0,20427184.0
2018-10-18,85700,85700,82300,82600,131470,1687285.0,20427184.0
2018-10-19,81600,84400,79600,84400,194542,1724054.0,20427184.0
2018-10-22,83500,84200,81500,83200,115532,1699542.0,20427184.0
2018-10-23,79600,80800,77500,78900,320799,1611705.0,20427184.0
2018-10-24,80000,80400,75900,76800,180898,1568808.0,20427184.0
2018-10-25,74100,76400,72100,75300,223235,1538167.0,20427184.0
2018-10-26,75500,76500,70800,71100,181288,1452373.0,20427184.0
2018-10-29,71400,74900,70800,71900,242346,1468715.0,20427184.0
2018-10-30,72700,77500,70900,77400,283581,1581064.0,20427184.0
2018-10-31,77900,78100,74200,74300,141718,1517740.0,20427184.0
2018-11-01,74700,76900,74000,74000,148998,1511612.0,20427184.0
2018-11-02,75600,81200,75000,80800,247951,1650516.0,20427184.0
2018-11-05,82800,85000,80800,81600,251506,1666858.0,20427184.0
2018-11-06,83200,84500,81500,83700,146123,1709755.0,20427184.0
2018-11-07,84000,85700,79700,80800,307261,1650516.0,20427184.0
2018-11-08,82500,82800,79000,80600,173857,1646431.0,20427184.0
2018-11-09,80400,80600,76300,78200,177213,1597406.0,20427184.0
2018-11-12,77000,79900,75000,76600,154999,1564722.0,20427184.0
2018-11-13,75000,78500,74000,76600,200233,1564722.0,20427184.0
2018-11-14,75800,78400,74900,76000,207399,1552466.0,20427184.0
2018-11-15,75900,76800,72200,75300,224551,1538167.0,20427184.0
2018-11-16,75800,79100,75600,77800,196321,1589235.0,20427184.0
2018-11-19,78600,79800,77000,79800,157259,1630089.0,20427184.0
2018-11-20,78400,79000,76400,76400,155233,1560637.0,20427184.0
2018-11-21,75100,77600,73500,77600,138622,1585149.0,20427184.0
2018-11-22,78000,78900,76500,77600,99632,1585149.0,20427184.0
2018-11-23,77500,78800,75800,76400,116354,1560637.0,20427184.0
2018-11-26,76500,79300,76400,79200,157493,1617833.0,20427184.0
2018-11-27,79300,81600,78500,80600,153841,1646431.0,20427184.0
2018-11-28,81200,82000,80000,80700,96383,1648474.0,20427184.0
2018-11-29,82000,82500,78900,78900,123851,1611705.0,20427184.0
2018-11-30,79500,80400,78400,78600,80951,1605577.0,20427184.0
2018-12-03,80000,84100,79800,83700,258379,1709755.0,20427184.0
2018-12-04,83500,83600,80900,81500,103334,1664815.0,20427184.0
2018-12-05,79800,81000,79100,80500,79590,1644388.0,20427184.0
2018-12-06,80100,80500,75600,76700,164045,1566765.0,20427184.0
2018-12-07,78100,78300,75100,76000,119726,1552466.0,20427184.0
2018-12-10,74800,76600,73800,74200,132370,1515697.0,20427184.0
2018-12-11,75700,75900,73300,73300,90710,1497313.0,20427184.0
2018-12-12,73600,76300,73600,76000,87710,1552466.0,20427184.0
2018-12-13,76400,76600,74700,76600,138408,1564722.0,20427184.0
2018-12-14,75700,76400,71600,72100,234417,1472800.0,20427184.0
2018-12-17,72900,72900,69200,69700,175709,1423775.0,20427184.0
2018-12-18,68500,71100,67500,70200,125751,1433988.0,20427184.0
2018-12-19,70400,74100,70000,73000,135985,1491184.0,20427184.0
2018-12-20,71800,73900,70500,71600,121791,1462586.0,20427184.0
2018-12-21,71500,74100,71000,73500,107064,1501398.0,20427184.0
2018-12-24,72600,73100,71400,72300,87641,1476885.0,20427184.0
2018-12-26,71300,73000,68600,72700,225937,1485056.0,20427184.0
2018-12-27,75700,76300,72000,72600,186767,1483014.0,20427184.0
2018-12-28,73400,73700,72000,72600,136218,1483014.0,20427184.0
2019-01-02,73200,73500,70500,70600,144276,1442159.0,20427184.0
2019-01-03,70700,71100,66000,66400,352479,1356365.0,20427184.0
2019-01-04,66400,68400,64400,68400,264416,1397219.0,20427184.0
2019-01-07,70200,70700,67100,67700,131570,1382920.0,20427184.0
2019-01-08,68500,68500,66800,67200,128560,1372707.0,20427184.0
2019-01-09,68800,70600,67900,69300,140125,1415604.0,20427184.0
2019-01-10,69200,69800,68300,69600,100687,1421732.0,20427184.0
2019-01-11,69600,69800,68400,68800,81329,1405390.0,20427184.0
2019-01-14,68800,68800,66400,66700,110047,1362493.0,20427184.0
2019-01-15,66900,67900,66600,67100,82816,1370664.0,20427184.0
2019-01-16,67500,68600,65400,67600,142252,1380878.0,20427184.0
2019-01-17,68200,68900,66700,66700,108647,1362493.0,20427184.0
2019-01-18,67000,68100,66700,68000,86657,1389049.0,20427184.0
2019-01-21,68300,68400,66700,67700,74909,1382920.0,20427184.0
2019-01-22,67600,68900,66700,68100,80140,1391091.0,20427184.0
2019-01-23,68100,69400,67600,67900,89349,1387006.0,20427184.0
2019-01-24,67900,69500,67300,69400,115174,1417647.0,20427184.0
2019-01-25,69600,70200,68700,69700,106616,1423775.0,20427184.0
2019-01-28,69800,72700,69800,71900,185401,1469362.0,20436184.0
2019-01-29,71600,71600,69900,70600,91753,1442795.0,20436184.0
2019-01-30,70400,71700,70000,70400,78831,1438707.0,20436184.0
2019-01-31,70800,72500,70400,71600,114940,1463231.0,20436184.0
2019-02-01,71600,72500,71100,71800,64752,1467318.0,20436184.0
2019-02-07,73000,85500,72700,82000,851116,1675767.0,20436184.0
2019-02-08,82200,85300,81300,83600,384706,1708465.0,20436184.0
2019-02-11,84600,87200,83100,85500,236382,1747294.0,20436184.0
2019-02-12,86000,86000,81000,82600,276944,1688029.0,20436184.0
2019-02-13,82100,84500,81500,83000,140994,1696203.0,20436184.0
2019-02-14,82900,86000,82100,84200,175382,1720727.0,20436184.0
2019-02-15,83200,83900,82400,83000,98085,1696203.0,20436184.0
2019-02-18,83000,84700,81600,82500,153680,1685985.0,20436184.0
2019-02-19,82500,83800,80600,83600,108019,1708465.0,20436184.0
2019-02-20,84000,84500,82700,83300,111481,1702334.0,20436184.0
2019-02-21,82900,83700,82000,82100,129383,1677975.0,20438184.0
2019-02-22,82100,85100,82100,84200,198335,1720895.0,20438184.0
2019-02-25,83700,85300,83700,84800,134972,1733158.0,20438184.0
2019-02-26,85300,88300,84900,86000,238475,1757684.0,20438184.0
2019-02-27,85900,88000,85000,87800,211137,1794473.0,20438184.0
2019-02-28,88300,91500,86600,86600,377289,1769947.0,20438184.0
2019-03-04,90300,94600,89000,93100,292269,1902795.0,20438184.0
2019-03-05,94400,98300,92500,93600,325465,1913014.0,20438184.0
2019-03-06,94000,94000,90300,92000,241842,1880313.0,20438184.0
2019-03-07,91400,92800,86700,87200,283302,1782210.0,20438184.0
2019-03-08,86400,89900,86400,89400,199364,1827174.0,20438184.0
2019-03-11,90300,91900,87200,91500,149459,1870094.0,20438184.0
2019-03-12,92500,93500,91000,92900,245116,1899334.0,20444934.0
2019-03-13,93200,93600,90700,91400,178098,1868667.0,20444934.0
2019-03-14,92400,92500,87900,87900,215010,1797110.0,20444934.0
2019-03-15,89000,89000,83100,86200,277466,1762353.0,20444934.0
2019-03-18,86800,86800,84100,85600,179687,1750086.0,20444934.0
2019-03-19,86100,87600,82700,83200,182148,1701019.0,20444934.0
2019-03-20,83300,86000,82500,86000,118135,1758264.0,20444934.0
2019-03-21,86000,86100,83000,83300,128753,1703063.0,20444934.0
2019-03-22,83600,84100,82000,83500,91117,1707152.0,20444934.0
2019-03-25,81200,82900,80600,80600,118711,1647862.0,20444934.0
2019-03-26,81300,86300,81300,85600,189477,1750086.0,20444934.0
2019-03-27,86200,86200,82300,82300,115475,1682618.0,20444934.0
2019-03-28,82500,84200,81700,83100,96626,1698974.0,20444934.0
2019-03-29,83900,85400,82500,84900,87298,1735775.0,20444934.0
2019-04-01,83300,83900,78300,83100,213034,1698974.0,20444934.0
2019-04-02,83900,84100,81400,81700,84461,1670351.0,20444934.0
2019-04-03,81700,84500,81200,82800,120300,1692841.0,20444934.0
2019-04-04,83100,83800,81000,81500,100942,1666262.0,20444934.0
2019-04-05,81500,82300,79600,80700,115562,1649906.0,20444934.0
2019-04-08,80500,81400,78600,79000,90033,1615150.0,20444934.0
2019-04-09,79100,80500,78600,79600,77120,1627417.0,20444934.0
2019-04-10,79500,81500,78800,81300,90006,1662173.0,20444934.0
2019-04-11,81300,82000,80300,80800,68279,1651951.0,20444934.0
2019-04-12,80800,81200,79400,79700,72715,1629461.0,20444934.0
2019-04-15,79700,81400,78500,80300,119664,1641728.0,20444934.0
2019-04-16,79900,84500,79000,80500,346257,1645817.0,20444934.0
2019-04-17,81000,81200,79000,79100,120642,1617194.0,20444934.0
2019-04-18,78600,79000,74000,74700,301432,1527237.0,20444934.0
2019-04-19,75300,76100,74600,75000,87563,1533370.0,20444934.0
2019-04-22,75000,76400,73500,75200,78907,1537459.0,20444934.0
2019-04-23,74600,75500,73000,73700,102722,1506792.0,20444934.0
2019-04-24,74600,74700,73300,74000,64095,1519585.0,20534934.0
2019-04-25,73500,73900,72700,72900,53577,1496997.0,20534934.0
2019-04-26,72100,74200,71600,73200,86045,1503157.0,20534934.0
2019-04-29,73200,74900,73200,74900,59931,1538067.0,20534934.0
2019-04-30,75200,75200,73400,74800,55001,1536013.0,20534934.0
2019-05-02,73900,74700,72700,73800,92489,1515478.0,20534934.0
2019-05-03,73700,74400,73100,74000,76186,1519585.0,20534934.0
2019-05-07,72900,73700,71900,72100,83580,1480569.0,20534934.0
2019-05-08,71000,72100,70000,70500,106742,1447713.0,20534934.0
2019-05-09,70100,71200,67800,68200,127414,1400482.0,20534934.0
2019-05-10,68500,71500,68500,70100,118631,1439499.0,20534934.0
2019-05-13,69500,71500,68100,68100,70189,1398429.0,20534934.0
2019-05-14,66600,69400,66600,67900,81474,1394322.0,20534934.0
2019-05-15,67600,70600,67600,70600,91902,1449766.0,20534934.0
2019-05-16,70600,70800,69000,69400,51092,1425124.0,20534934.0
2019-05-17,69500,70600,68200,69000,74474,1416910.0,20534934.0
2019-05-20,69000,70100,66500,66900,93440,1373787.0,20534934.0
2019-05-21,67100,70200,67100,69500,91325,1427178.0,20534934.0
2019-05-22,69100,71500,69000,69600,78403,1429231.0,20534934.0
2019-05-23,70000,70300,67800,68400,70807,1404589.0,20534934.0
2019-05-24,69000,69800,67000,67900,84862,1394322.0,20534934.0
2019-05-27,68200,70200,67000,68500,77242,1407807.0,20551934.0
2019-05-28,67900,69000,67000,68900,91053,1416028.0,20551934.0
2019-05-29,68400,68400,65000,65000,163186,1335876.0,20551934.0
2019-05-30,65100,66400,63600,64000,105036,1315324.0,20551934.0
2019-05-31,63900,66400,63700,65400,91305,1344096.0,20551934.0
2019-06-03,65500,67600,64700,67000,78825,1376980.0,20551934.0
2019-06-04,66500,67700,66200,67400,60041,1385200.0,20551934.0
2019-06-05,68300,68400,66000,66700,64229,1370814.0,20551934.0
2019-06-07,66200,66700,65600,66000,45861,1356428.0,20551934.0
2019-06-10,66500,67300,65800,66900,47988,1374924.0,20551934.0
2019-06-11,66400,67500,66200,67500,49596,1387256.0,20551934.0
2019-06-12,67700,67700,66000,66500,48902,1366704.0,20551934.0
2019-06-13,66000,68000,65900,67200,146578,1381090.0,20551934.0
2019-06-14,67300,68800,66900,67000,74514,1376980.0,20551934.0
2019-06-17,67500,67900,65300,65500,76449,1346152.0,20551934.0
2019-06-18,65500,66500,63000,63600,94641,1307103.0,20551934.0
2019-06-19,64200,66700,64200,66500,32252,1366704.0,20551934.0
2019-06-20,76100,79600,67500,69900,1433960,1436580.0,20551934.0
2019-06-21,70500,70500,67000,68200,214574,1401642.0,20551934.0
2019-06-24,68000,68600,67200,67200,109206,1381090.0,20551934.0
2019-06-25,67100,67800,64900,65400,181477,1344096.0,20551934.0
2019-06-26,65000,66700,64700,66000,81056,1357220.0,20563934.0
2019-06-27,65400,65900,61600,62400,188727,1283189.0,20563934.0
2019-06-28,62000,62000,55500,56700,563349,1165975.0,20563934.0
2019-07-01,59000,63700,55000,62500,397805,1285246.0,20563934.0
2019-07-02,62900,70000,61200,64600,621227,1328430.0,20563934.0
2019-07-03,63900,66000,62700,63500,118242,1305810.0,20563934.0
2019-07-04,62500,63700,60800,63600,129908,1307866.0,20563934.0
2019-07-05,63200,64200,62500,64000,64910,1316092.0,20563934.0
2019-07-08,63200,64800,62400,62400,86359,1283189.0,20563934.0
2019-07-09,62600,63200,59600,60000,132481,1233836.0,20563934.0
2019-07-10,60400,61600,58900,59800,208388,1229723.0,20563934.0
2019-07-11,60100,61500,59400,61000,80611,1254400.0,20563934.0
2019-07-12,61200,61900,60000,60800,49790,1250287.0,20563934.0
2019-07-15,60500,61200,59100,59300,76832,1219441.0,20563934.0
2019-07-16,59000,60500,59000,59400,66967,1221498.0,20563934.0
2019-07-17,59100,60500,58600,59700,58502,1227667.0,20563934.0
2019-07-18,59400,59700,57500,57700,98633,1186539.0,20563934.0
2019-07-19,58300,59700,57200,59700,68105,1227667.0,20563934.0
2019-07-22,59700,60700,59300,60000,50147,1233836.0,20563934.0
2019-07-23,59800,62600,59700,60200,93102,1237949.0,20563934.0
2019-07-24,60300,61000,60000,60400,48932,1242062.0,20563934.0
2019-07-25,60600,61100,59700,60000,48927,1233836.0,20563934.0
2019-07-26,59400,60100,58000,58600,85547,1205047.0,20563934.0
2019-07-29,58300,58300,55500,55600,134150,1143355.0,20563934.0
2019-07-30,54800,57800,54600,56000,91822,1151580.0,20563934.0
2019-07-31,55600,57500,54100,57400,107450,1180370.0,20563934.0
2019-08-01,57700,59800,56800,59100,97836,1215328.0,20563934.0
2019-08-02,57900,58300,54900,55600,204133,1143355.0,20563934.0
2019-08-05,55500,56100,48750,48800,243750,1003520.0,20563934.0
2019-08-06,46400,50100,46400,46800,301884,962392.0,20563934.0
2019-08-07,47400,49100,46800,48400,162279,995294.0,20563934.0
2019-08-08,48550,50400,48300,50300,112681,1034366.0,20563934.0
2019-08-09,50900,51300,49650,50300,73459,1034366.0,20563934.0
2019-08-12,49800,51000,49300,50300,60851,1034366.0,20563934.0
2019-08-13,49900,50000,47050,48000,109596,987069.0,20563934.0
2019-08-14,48800,49600,48100,49000,64457,1007633.0,20563934.0
2019-08-16,48200,51600,47500,50300,98684,1034366.0,20563934.0
2019-08-19,51100,55500,50600,52500,168767,1079607.0,20563934.0
2019-08-20,51000,54600,50100,52900,220200,1087832.0,20563934.0
2019-08-21,53700,56600,52800,56200,197074,1155693.0,20563934.0
2019-08-22,56300,57300,54300,54300,111540,1116622.0,20563934.0
2019-08-23,53400,54100,52600,52900,62804,1087832.0,20563934.0
2019-08-26,50700,51800,49450,49450,191391,1016887.0,20563934.0
2019-08-27,50400,51000,48600,49200,97984,1012139.0,20571934.0
2019-08-28,48900,53500,48900,53100,157685,1092370.0,20571934.0
2019-08-29,53100,54700,50700,51700,134467,1063569.0,20571934.0
2019-08-30,53400,54400,51600,52100,121852,1071798.0,20571934.0
2019-09-02,51700,54200,51200,53600,98720,1102656.0,20571934.0
2019-09-03,53000,54500,52800,53200,79200,1094427.0,20571934.0
2019-09-04,52600,53800,52600,53300,46023,1096484.0,20571934.0
2019-09-05,54000,55600,53300,54900,164212,1129399.0,20571934.0
2019-09-06,55200,55700,53800,54200,65143,1133904.0,20920746.0
2019-09-09,54200,55000,52600,53000,64738,1108800.0,20920746.0
2019-09-10,53100,53500,51800,52000,57988,1087879.0,20920746.0
2019-09-11,52500,53600,51100,53000,78524,1108800.0,20920746.0
2019-09-16,53800,55800,53100,55400,113760,1159009.0,20920746.0
2019-09-17,55500,57700,54900,56200,136469,1175746.0,20920746.0
2019-09-18,56400,57000,55000,55000,77083,1150641.0,20920746.0
2019-09-19,55100,55900,53500,54100,62097,1131812.0,20920746.0
2019-09-20,54100,54800,53000,53900,57479,1127628.0,20920746.0
2019-09-23,53500,53900,52200,52300,65039,1094155.0,20920746.0
2019-09-24,50600,53200,50100,51800,165577,1083695.0,20920746.0
2019-09-25,51800,52600,50100,50200,93593,1050221.0,20920746.0
2019-09-26,50700,51800,49900,51500,101476,1077418.0,20920746.0
2019-09-27,51500,51800,50400,50800,50187,1063063.0,20926446.0
2019-09-30,52300,52300,50300,50800,62799,1085616.0,21370396.0
2019-10-01,51000,55200,50700,55000,229259,1175372.0,21370396.0
2019-10-02,54500,54600,53200,53200,108253,1136905.0,21370396.0
2019-10-04,52700,53500,51100,52500,84074,1121946.0,21370396.0
2019-10-07,52700,57100,52600,56400,276204,1205290.0,21370396.0
