미래컴퍼니(049950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-12-11,5679,5792,5425,5746,46900,46731.0,7660828.0
2013-12-12,5604,5990,5453,5662,34730,46042.0,7660828.0
2013-12-13,5604,5811,5566,5812,10177,47267.0,7660828.0
2013-12-16,5811,5849,5604,5652,10769,45965.0,7660828.0
2013-12-17,5651,5821,5425,5426,18929,44126.0,7660828.0
2013-12-18,5425,5557,5425,5463,6832,44433.0,7660828.0
2013-12-19,5481,5529,5406,5501,8581,44739.0,7660828.0
2013-12-20,5453,5557,5444,5501,12253,44739.0,7660828.0
2013-12-23,5501,5557,5302,5303,13269,43130.0,7660828.0
2013-12-24,5302,5416,5161,5181,28459,42135.0,7660828.0
2013-12-26,5124,5293,5057,5124,31847,41675.0,7660828.0
2013-12-27,5124,5180,5104,5172,28024,42058.0,7660828.0
2013-12-30,5227,5378,5199,5378,29317,43743.0,7660828.0
2014-01-02,5717,5735,5378,5426,56255,44126.0,7660828.0
2014-01-03,5378,5604,5368,5548,12347,45122.0,7660828.0
2014-01-06,5622,5773,5509,5671,29602,46118.0,7660828.0
2014-01-07,5651,6027,5651,5850,28706,47574.0,7660828.0
2014-01-08,5962,6019,5839,5878,20780,47804.0,7660828.0
2014-01-09,5934,5934,5773,5850,11812,47574.0,7660828.0
2014-01-10,5924,6112,5773,5775,14796,46961.0,7660828.0
2014-01-13,5981,5981,5745,5775,11707,46961.0,7660828.0
2014-01-14,5868,5934,5717,5831,11988,47421.0,7660828.0
2014-01-15,5849,5906,5726,5746,12249,46731.0,7660828.0
2014-01-16,5755,5849,5622,5634,19274,45812.0,7660828.0
2014-01-17,5642,5811,5632,5755,18239,46808.0,7660828.0
2014-01-20,5755,5962,5755,5934,17868,48263.0,7660828.0
2014-01-21,5934,6027,5839,6029,24448,49029.0,7660828.0
2014-01-22,6075,6432,6056,6265,72425,50945.0,7660828.0
2014-01-23,6320,6404,6075,6104,21307,49642.0,7660828.0
2014-01-24,6103,6132,5886,6066,20777,49336.0,7660828.0
2014-01-27,6027,6047,5388,5737,18703,46654.0,7660828.0
2014-01-28,5594,5886,5594,5850,8527,47574.0,7660828.0
2014-01-29,5849,5896,5755,5831,5870,47421.0,7660828.0
2014-02-03,5792,5830,5594,5614,18100,45659.0,7660828.0
2014-02-04,5557,5557,5340,5350,19909,43514.0,7660828.0
2014-02-05,5388,5463,5312,5322,44664,43284.0,7660828.0
2014-02-06,5331,5557,5331,5511,20114,44816.0,7660828.0
2014-02-07,5622,5670,5425,5529,18462,44969.0,7660828.0
2014-02-10,5481,5622,5463,5539,4629,45046.0,7660828.0
2014-02-11,5576,5651,5463,5652,17068,45965.0,7660828.0
2014-02-12,5717,5717,5538,5642,14290,45888.0,7660828.0
2014-02-13,5614,5679,5529,5586,5190,45429.0,7660828.0
2014-02-14,5585,5688,5519,5548,20782,45122.0,7660828.0
2014-02-17,5547,5651,5481,5548,18963,45122.0,7660828.0
2014-02-18,5547,5707,5547,5699,21107,46348.0,7660828.0
2014-02-19,5698,5735,5604,5718,11358,46501.0,7660828.0
2014-02-20,5726,5886,5660,5765,15095,46884.0,7660828.0
2014-02-21,5763,6075,5763,6076,35393,49412.0,7660828.0
2014-02-24,6112,6122,5924,6066,27536,49336.0,7660828.0
2014-02-25,6075,6197,6009,6009,25945,48876.0,7660828.0
2014-02-26,5952,5990,5801,5803,34574,47191.0,7660828.0
2014-02-27,5801,5896,5745,5803,6399,47191.0,7660828.0
2014-02-28,5735,5934,5698,5840,30183,47497.0,7660828.0
2014-03-03,5755,5849,5698,5850,14185,47574.0,7660828.0
2014-03-04,5849,5971,5717,5934,5962,48263.0,7660828.0
2014-03-05,5934,6075,5934,6019,23762,48953.0,7660828.0
2014-03-06,6094,6094,5886,5981,15797,48646.0,7660828.0
2014-03-07,5990,6084,5934,6001,13184,48799.0,7660828.0
2014-03-10,5999,6253,5971,6132,33699,49872.0,7660828.0
2014-03-11,6132,6245,6056,6123,17489,49795.0,7660828.0
2014-03-12,6122,6169,5952,5953,11718,48416.0,7660828.0
2014-03-13,5934,6065,5830,6009,17337,48876.0,7660828.0
2014-03-14,5971,6207,5886,5953,23068,48416.0,7660828.0
2014-03-17,6075,6140,5934,6085,31054,49489.0,7660828.0
2014-03-18,6216,6225,6094,6217,14233,50561.0,7660828.0
2014-03-19,6253,7055,6140,6811,121673,55388.0,7660828.0
2014-03-20,6809,7092,6734,6858,69945,55771.0,7660828.0
2014-03-21,6876,7347,6791,7037,87521,57226.0,7660828.0
2014-03-24,7176,7186,6809,6896,49396,56077.0,7660828.0
2014-03-25,6970,7139,6942,7055,42092,57380.0,7660828.0
2014-03-26,6998,7111,6970,7103,22138,57763.0,7660828.0
2014-03-27,7148,7214,6876,6886,22942,56001.0,7660828.0
2014-03-28,6904,6951,6725,6886,24599,56001.0,7660828.0
2014-03-31,6885,7158,6885,7159,34266,58222.0,7660828.0
2014-04-01,7252,7252,6970,7084,19377,57609.0,7660828.0
2014-04-02,7224,7281,7083,7225,24212,58759.0,7660828.0
2014-04-03,7252,7337,7092,7281,14533,59218.0,7660828.0
2014-04-04,7243,7337,7186,7281,12862,59218.0,7660828.0
2014-04-07,7233,7233,7045,7065,28983,57456.0,7660828.0
2014-04-08,6970,7205,6970,7178,15523,58376.0,7660828.0
2014-04-09,7176,7394,7158,7272,34224,59142.0,7660828.0
2014-04-10,7252,7658,7252,7489,52674,60904.0,7660828.0
2014-04-11,7422,7799,7347,7762,40378,63125.0,7660828.0
2014-04-14,7761,7837,7629,7649,28314,62206.0,7660828.0
2014-04-15,7620,7742,7591,7630,13929,62053.0,7660828.0
2014-04-16,7582,7666,7281,7319,50293,59525.0,7660828.0
2014-04-17,7394,7394,7252,7301,20747,59371.0,7660828.0
2014-04-18,7309,7440,7290,7347,17469,59754.0,7660828.0
2014-04-21,7309,7384,7017,7017,24216,57073.0,7660828.0
2014-04-22,7083,7120,6970,7093,20348,57686.0,7660828.0
2014-04-23,7092,7158,6951,7065,7890,57456.0,7660828.0
2014-04-24,6932,7101,6829,7103,23961,57763.0,7660828.0
2014-04-25,7064,7290,7035,7103,8888,57763.0,7660828.0
2014-04-28,7214,7214,6970,7017,6936,57073.0,7660828.0
2014-04-29,6998,7158,6998,7065,3019,57456.0,7660828.0
2014-04-30,7064,7101,6989,7075,6851,57533.0,7660828.0
2014-05-02,7055,7130,6998,7055,6306,57380.0,7660828.0
2014-05-07,7196,7205,6857,6924,11556,56307.0,7660828.0
2014-05-08,6885,6970,6650,6876,10424,55924.0,7660828.0
2014-05-09,6847,6970,6838,6839,3968,55618.0,7660828.0
2014-05-12,6809,6809,6583,6670,21149,54239.0,7660828.0
2014-05-13,6668,6876,6668,6726,7966,54698.0,7660828.0
2014-05-14,6725,6914,6725,6867,4717,55847.0,7660828.0
2014-05-15,6866,6914,6725,6914,5515,56230.0,7660828.0
2014-05-16,6819,6932,6734,6783,3687,55158.0,7660828.0
2014-05-19,6781,6781,6432,6519,17463,53013.0,7660828.0
2014-05-20,6545,6696,6499,6547,9257,53243.0,7660828.0
2014-05-21,6499,6583,5566,5567,230999,45275.0,7660828.0
2014-05-22,5585,5660,5434,5491,140712,44663.0,7660828.0
2014-05-23,5501,5566,5274,5426,48497,44126.0,7660828.0
2014-05-26,5368,5557,5359,5491,28719,44663.0,7660828.0
2014-05-27,5557,5557,5434,5463,15956,44433.0,7660828.0
2014-05-28,5416,5509,5416,5426,8013,44126.0,7660828.0
2014-05-29,5425,5481,5312,5322,12654,43284.0,7660828.0
2014-05-30,5293,5434,5189,5332,12890,43360.0,7660828.0
2014-06-02,5368,5538,5237,5435,17983,44203.0,7660828.0
2014-06-03,5463,5481,5340,5435,4471,44203.0,7660828.0
2014-06-05,5416,5519,5217,5247,17523,42671.0,7660828.0
2014-06-09,5245,5434,5208,5350,7960,43514.0,7660828.0
2014-06-10,5274,5425,5255,5303,7523,43130.0,7660828.0
2014-06-11,5302,5321,5245,5313,5871,43207.0,7660828.0
2014-06-12,5368,5416,5302,5303,2060,43130.0,7660828.0
2014-06-13,5425,5481,5283,5350,21565,43514.0,7660828.0
2014-06-16,5368,5463,5217,5257,17328,42747.0,7660828.0
2014-06-17,5340,5340,5180,5228,15068,42518.0,7660828.0
2014-06-18,5208,5274,5057,5152,20714,41905.0,7660828.0
2014-06-19,5076,5208,4982,5068,22507,41215.0,7660828.0
2014-06-20,5039,5142,4982,5058,10206,41139.0,7660828.0
2014-06-23,4973,5057,4719,4927,39545,40066.0,7660828.0
2014-06-24,4963,4982,4888,4917,18380,39990.0,7660828.0
2014-06-25,4926,4973,4850,4852,10001,39453.0,7660828.0
2014-06-26,4916,5161,4832,5124,36234,41675.0,7660828.0
2014-06-27,5180,5302,5161,5200,18840,42288.0,7660828.0
2014-06-30,5199,5359,5199,5341,26493,43437.0,7660828.0
2014-07-01,5340,5444,5293,5388,15057,43820.0,7660828.0
2014-07-02,5388,5509,5350,5360,8430,43590.0,7660828.0
2014-07-03,5444,5604,5396,5511,13829,44816.0,7660828.0
2014-07-04,5509,5622,5444,5539,9211,45046.0,7660828.0
2014-07-07,5604,5622,5416,5529,17304,44969.0,7660828.0
2014-07-08,5585,5585,5434,5435,8733,44203.0,7660828.0
2014-07-09,5444,5622,5444,5614,14682,45659.0,7660828.0
2014-07-10,5632,5670,5529,5605,8129,45582.0,7660828.0
2014-07-11,5604,5726,5368,5435,28643,44203.0,7660828.0
2014-07-14,5434,5529,5331,5483,10484,44586.0,7660828.0
2014-07-15,5491,5519,5359,5435,14000,44203.0,7660828.0
2014-07-16,5434,5472,5293,5322,16905,43284.0,7660828.0
2014-07-17,5368,5396,5237,5360,12321,43590.0,7660828.0
2014-07-18,5321,5359,5180,5313,23514,43207.0,7660828.0
2014-07-21,5312,5463,5293,5463,12573,44433.0,7660828.0
2014-07-22,5547,5547,5406,5463,11371,44433.0,7660828.0
2014-07-23,5557,5594,5416,5463,15478,44433.0,7660828.0
2014-07-24,5509,5509,5388,5445,9846,44280.0,7660828.0
2014-07-25,5472,5491,5359,5407,12467,43973.0,7660828.0
2014-07-28,5576,5576,5321,5341,8958,43437.0,7660828.0
2014-07-29,5396,5425,5180,5209,17281,42364.0,7660828.0
2014-07-30,5274,5501,5180,5370,18591,43667.0,7660828.0
2014-07-31,5388,5509,5152,5275,28676,42901.0,7660828.0
2014-08-01,5170,5463,5170,5388,4939,43820.0,7660828.0
2014-08-04,5425,5425,5302,5370,2466,43667.0,7660828.0
2014-08-05,5416,5416,5283,5388,6943,43820.0,7660828.0
2014-08-06,5406,5406,5208,5360,11726,43590.0,7660828.0
2014-08-07,5416,5416,5283,5313,8077,43207.0,7660828.0
2014-08-08,5321,5321,5199,5294,20026,43054.0,7660828.0
2014-08-11,5293,5359,5124,5209,16907,42364.0,7660828.0
2014-08-12,5227,5321,5152,5181,9531,42135.0,7660828.0
2014-08-13,5161,5255,5048,5162,12290,41981.0,7660828.0
2014-08-14,5104,5208,5086,5162,6704,41981.0,7660828.0
2014-08-18,5180,5255,5132,5162,4912,41981.0,7660828.0
2014-08-19,5142,5161,5029,5086,15675,41368.0,7660828.0
2014-08-20,5086,5104,5011,5086,6178,41368.0,7660828.0
2014-08-21,5086,5170,5048,5096,16306,41445.0,7660828.0
2014-08-22,5095,5180,5039,5039,22484,40985.0,7660828.0
2014-08-25,5086,5132,4973,5086,17707,41368.0,7660828.0
2014-08-26,5132,5132,4916,5086,14127,41368.0,7660828.0
2014-08-27,5057,5114,5029,5039,2982,40985.0,7660828.0
2014-08-28,5124,5124,5019,5058,21143,41139.0,7660828.0
2014-08-29,5132,5152,4907,4945,29404,40219.0,7660828.0
2014-09-01,4991,4991,4870,4973,15964,40449.0,7660828.0
2014-09-02,4973,5227,4945,5190,26735,42211.0,7660828.0
2014-09-03,5274,5839,5274,5690,61593,46271.0,7660828.0
2014-09-04,5622,5660,5491,5558,17784,45199.0,7660828.0
2014-09-05,5576,5576,5321,5322,16409,43284.0,7660828.0
2014-09-11,5321,5463,5312,5463,5547,44433.0,7660828.0
2014-09-12,5886,6282,5839,6283,90769,51098.0,7660828.0
2014-09-15,6668,6970,5981,5981,458327,48646.0,7660828.0
2014-09-16,6094,6178,5934,6085,61352,49489.0,7660828.0
2014-09-17,6084,6140,5981,5991,29886,48723.0,7660828.0
2014-09-18,5914,6065,5821,6066,43601,49336.0,7660828.0
2014-09-19,6150,6160,5943,6104,24572,49642.0,7660828.0
2014-09-22,6150,6150,5934,5953,10693,48416.0,7660828.0
2014-09-23,6103,6103,5698,5699,18603,46348.0,7660828.0
2014-09-24,5896,5896,5698,5708,7190,46425.0,7660828.0
2014-09-25,5735,5839,5557,5652,21476,45965.0,7660828.0
2014-09-26,5698,5745,5604,5662,7752,46042.0,7660828.0
2014-09-29,5679,5773,5651,5746,10995,46731.0,7660828.0
2014-09-30,5698,5943,5660,5944,19856,48340.0,7660828.0
2014-10-01,6009,6027,5698,5699,19694,46348.0,7660828.0
2014-10-02,5651,5651,5481,5529,13048,44969.0,7660828.0
2014-10-06,5660,5717,5434,5539,6773,45046.0,7660828.0
2014-10-07,5576,5670,5538,5548,2860,45122.0,7660828.0
2014-10-08,5547,5726,5547,5605,5888,45582.0,7660828.0
2014-10-10,5688,5688,5321,5370,14600,43667.0,7660828.0
2014-10-13,5312,5745,5039,5360,13736,43590.0,7660828.0
2014-10-14,5283,5557,5283,5378,6991,43743.0,7660828.0
2014-10-15,5359,5453,5359,5416,3745,44050.0,7660828.0
2014-10-16,5416,5463,5152,5370,6077,43667.0,7660828.0
2014-10-17,5302,5463,5274,5388,2527,43820.0,7660828.0
2014-10-20,5425,5529,5340,5445,10398,44280.0,7660828.0
2014-10-21,5170,5396,5170,5303,8010,43130.0,7660828.0
2014-10-22,5396,5538,5321,5473,16029,44509.0,7660828.0
2014-10-23,5509,5509,5359,5445,4606,44280.0,7660828.0
2014-10-24,5463,5481,5350,5435,7541,44203.0,7660828.0
2014-10-27,5425,5434,5340,5370,5613,43667.0,7660828.0
2014-10-28,5283,5388,5189,5322,9638,43284.0,7660828.0
2014-10-29,5321,5434,5237,5388,14777,43820.0,7660828.0
2014-10-30,5396,5406,5283,5350,7621,43514.0,7660828.0
2014-10-31,5312,5378,5199,5341,15469,43437.0,7660828.0
2014-11-03,5368,5481,5274,5275,5566,42901.0,7660828.0
2014-11-04,5237,5368,5180,5247,10302,42671.0,7660828.0
2014-11-05,5189,5283,5095,5237,8554,42594.0,7660828.0
2014-11-06,5208,5283,5124,5285,4393,42977.0,7660828.0
2014-11-07,5321,5434,5255,5350,1059,43514.0,7660828.0
2014-11-10,5378,5858,5331,5614,25353,45659.0,7660828.0
2014-11-11,5745,5896,5614,5708,12416,46425.0,7660828.0
2014-11-12,5707,5707,5519,5634,8020,45812.0,7660828.0
2014-11-13,5698,5717,5576,5662,7061,46042.0,7660828.0
2014-11-14,5745,5745,5622,5718,5525,46501.0,7660828.0
2014-11-17,5614,5698,5566,5652,4559,45965.0,7660828.0
2014-11-18,5688,5726,5538,5642,4763,45888.0,7660828.0
2014-11-19,5651,5651,5538,5624,7891,45735.0,7660828.0
2014-11-20,5622,5632,5509,5614,3423,45659.0,7660828.0
2014-11-21,5642,5642,5529,5567,4230,45275.0,7660828.0
2014-11-24,5642,5651,5491,5567,5319,45275.0,7660828.0
2014-11-25,5614,5614,5463,5558,5772,45199.0,7660828.0
2014-11-26,5622,5811,5491,5708,18841,46425.0,7660828.0
2014-11-27,5698,5698,5519,5642,9578,45888.0,7660828.0
2014-11-28,5594,5651,5538,5567,10827,45275.0,7660828.0
2014-12-01,5566,5622,5519,5614,10136,45659.0,7660828.0
2014-12-02,5576,5670,5538,5671,7394,46118.0,7660828.0
2014-12-03,5651,6517,5651,6452,256079,52477.0,7660828.0
2014-12-04,6263,6461,6150,6396,75667,52017.0,7660828.0
2014-12-05,6442,6480,6216,6386,30207,51940.0,7660828.0
2014-12-08,6282,6885,6282,6783,68272,55158.0,7660828.0
2014-12-09,6801,6970,6621,6867,28916,55847.0,7660828.0
2014-12-10,6970,6970,6489,6641,59367,54009.0,7660828.0
2014-12-11,6668,6668,6311,6396,32501,52017.0,7660828.0
2014-12-12,6358,6583,6273,6311,31068,51328.0,7660828.0
2014-12-15,6169,6404,6169,6283,8726,51098.0,7660828.0
2014-12-16,6395,6499,6225,6452,7700,52477.0,7660828.0
2014-12-17,6291,6593,6291,6358,14364,51711.0,7660828.0
2014-12-18,6432,6545,6178,6330,9422,51481.0,7660828.0
2014-12-19,6489,6499,6169,6302,12457,51251.0,7660828.0
2014-12-22,6311,6329,6197,6302,5149,51251.0,7660828.0
2014-12-23,6348,6348,5755,6123,38746,49795.0,7660828.0
2014-12-24,6122,6122,5981,6001,12554,48799.0,7660828.0
2014-12-26,5999,6122,5990,6085,2474,49489.0,7660828.0
2014-12-29,6084,6122,5858,6029,8818,49029.0,7660828.0
2014-12-30,6027,6197,5962,6160,9496,50102.0,7660828.0
2015-01-02,6132,6329,6132,6302,5326,51251.0,7660828.0
2015-01-05,6311,6311,6225,6265,4940,50945.0,7660828.0
2015-01-06,6263,6291,6056,6208,7378,50485.0,7660828.0
2015-01-07,6169,6291,6150,6245,7474,50791.0,7660828.0
2015-01-08,6311,6517,6169,6481,13170,52706.0,7660828.0
2015-01-09,6470,6847,6470,6678,24990,54315.0,7660828.0
2015-01-12,6678,6734,6527,6650,10085,54085.0,7660828.0
2015-01-13,6650,6819,6602,6791,21398,55235.0,7660828.0
2015-01-14,6791,6876,6706,6801,23471,55311.0,7660828.0
2015-01-15,6829,6960,6743,6801,12244,55311.0,7660828.0
2015-01-16,6809,6866,6574,6594,12331,53626.0,7660828.0
2015-01-19,6630,6734,6367,6481,32631,52706.0,7660828.0
2015-01-20,6565,6565,6178,6255,34154,50868.0,7660828.0
2015-01-21,6311,6358,6084,6198,31644,50408.0,7660828.0
2015-01-22,6235,6291,6197,6273,10914,51021.0,7660828.0
2015-01-23,6273,6311,6225,6236,9128,50715.0,7660828.0
2015-01-26,6263,6358,6075,6076,12671,49412.0,7660828.0
2015-01-27,6132,6132,6019,6029,16311,49029.0,7660828.0
2015-01-28,6027,6282,6027,6273,5398,51021.0,7660828.0
2015-01-29,6273,6311,6150,6236,2424,50715.0,7660828.0
2015-01-30,6235,6291,5990,6114,11211,49719.0,7660828.0
2015-02-02,6207,6207,5999,6123,8535,49795.0,7660828.0
2015-02-03,6122,6140,5914,6019,13829,48953.0,7660828.0
2015-02-04,6037,6047,5821,5906,29764,48033.0,7660828.0
2015-02-05,5971,6160,5763,6123,24471,49795.0,7660828.0
2015-02-06,6140,6339,6140,6302,13273,51251.0,7660828.0
2015-02-09,6301,6311,6169,6180,4721,50255.0,7660828.0
2015-02-10,6253,6291,6037,6038,7322,49106.0,7660828.0
2015-02-11,6009,6169,5924,6170,18974,50178.0,7660828.0
2015-02-12,6169,6235,6075,6180,4386,50255.0,7660828.0
2015-02-13,6253,6339,6178,6283,15550,51098.0,7660828.0
2015-02-16,6376,6621,6329,6537,27559,53166.0,7660828.0
2015-02-17,6499,6687,6499,6565,18814,53396.0,7660828.0
2015-02-23,6658,6658,6386,6443,16712,52400.0,7660828.0
2015-02-24,6414,6489,6404,6481,8749,52706.0,7660828.0
2015-02-25,6470,6574,6386,6443,13319,52400.0,7660828.0
2015-02-26,6037,6311,6027,6311,42861,51328.0,7660828.0
2015-02-27,6395,6395,6216,6293,16457,51174.0,7660828.0
2015-03-02,6311,6386,6197,6208,15138,50485.0,7660828.0
2015-03-03,6169,6291,6169,6265,10487,50945.0,7660828.0
2015-03-04,6311,6339,6235,6311,18741,51328.0,7660828.0
2015-03-05,6432,6432,6245,6311,13453,51328.0,7660828.0
2015-03-06,6376,6537,6273,6509,25803,52936.0,7660828.0
2015-03-09,6452,6537,6404,6519,15131,53013.0,7660828.0
2015-03-10,6545,6658,6424,6547,23888,53243.0,7660828.0
2015-03-11,6480,6583,6442,6471,12428,52630.0,7660828.0
2015-03-12,6499,6583,6470,6585,8082,53549.0,7660828.0
2015-03-13,6545,6640,6395,6396,27526,52017.0,7660828.0
2015-03-16,6339,6461,6339,6462,12361,52553.0,7660828.0
2015-03-17,6499,6574,6452,6462,10338,52553.0,7660828.0
2015-03-18,6499,6537,6404,6509,8543,52936.0,7660828.0
2015-03-19,6508,6593,6395,6406,9700,52094.0,7660828.0
2015-03-20,6404,6565,6311,6406,5908,52094.0,7660828.0
2015-03-23,6367,6404,6225,6330,19625,51481.0,7660828.0
2015-03-24,6386,6452,6263,6349,6455,51634.0,7660828.0
2015-03-25,6339,6489,6339,6406,8663,52094.0,7660828.0
2015-03-26,6452,6565,6404,6537,11907,53166.0,7660828.0
2015-03-27,6630,6668,6517,6575,17516,53473.0,7660828.0
2015-03-30,6574,6678,6480,6632,13260,53932.0,7660828.0
2015-03-31,6630,6922,6593,6783,29973,55158.0,7660828.0
2015-04-01,6781,6866,6593,6622,17392,53856.0,7660828.0
2015-04-02,6668,6678,6537,6613,6813,53779.0,7660828.0
2015-04-03,6630,6772,6565,6773,12801,55081.0,7660828.0
2015-04-06,6791,7035,6734,6876,25093,55924.0,7660828.0
2015-04-07,6876,7620,6847,7583,89290,61670.0,7660828.0
2015-04-08,7478,8712,7478,8714,278571,70863.0,7660828.0
2015-04-09,8712,9325,8477,8742,188069,71092.0,7660828.0
2015-04-10,8807,8845,8392,8666,60922,70480.0,7660828.0
2015-04-13,8760,8966,8571,8732,56245,71016.0,7660828.0
2015-04-14,8674,8891,8552,8638,61777,70250.0,7660828.0
2015-04-15,8637,8760,8515,8572,16785,69714.0,7660828.0
2015-04-16,8571,8665,8289,8374,29704,68105.0,7660828.0
2015-04-17,8327,8581,8298,8563,29224,69637.0,7660828.0
2015-04-20,8561,8561,8242,8327,29540,67722.0,7660828.0
2015-04-21,8317,8383,8147,8252,26346,67109.0,7660828.0
2015-04-22,8289,8477,7761,8214,47815,66802.0,7660828.0
2015-04-23,8345,8345,7940,8204,21964,66726.0,7660828.0
2015-04-24,8204,8430,8100,8309,17848,67569.0,7660828.0
2015-04-27,8260,8477,8213,8317,15545,67645.0,7660828.0
2015-04-28,8448,8448,8213,8337,36700,67798.0,7660828.0
2015-04-29,8335,8383,8100,8299,24447,67492.0,7660828.0
2015-04-30,8298,8355,8128,8271,17321,67262.0,7660828.0
2015-05-04,8335,8335,7987,8176,15140,66496.0,7660828.0
2015-05-06,8166,8166,7930,8120,17533,66036.0,7660828.0
2015-05-07,8025,8138,7752,7837,26662,63738.0,7660828.0
2015-05-08,7968,8477,7912,8224,52621,66879.0,7660828.0
2015-05-11,8335,8543,8100,8374,25092,68105.0,7660828.0
2015-05-12,8213,8364,8194,8224,14867,66879.0,7660828.0
2015-05-13,8327,8355,8176,8271,14586,67262.0,7660828.0
2015-05-14,8270,8355,8006,8139,16502,66190.0,7660828.0
2015-05-15,8147,8176,7695,8091,39907,65807.0,7660828.0
2015-05-18,8015,8138,7912,7988,8402,64964.0,7660828.0
2015-05-19,7874,8176,7874,7988,25319,64964.0,7660828.0
2015-05-20,8100,8166,7817,7988,46608,64964.0,7660828.0
2015-05-21,7912,8053,7676,7847,24143,63815.0,7660828.0
2015-05-22,7695,7845,7545,7668,28445,62359.0,7660828.0
2015-05-26,7809,7809,7460,7678,8067,62436.0,7660828.0
2015-05-27,7676,7676,7252,7366,45612,59908.0,7660828.0
2015-05-28,7365,7365,7120,7206,17709,58605.0,7660828.0
2015-05-29,7205,7817,7205,7640,30368,62129.0,7660828.0
2015-06-01,7666,7676,7545,7630,11265,62053.0,7660828.0
2015-06-02,7629,7666,7299,7621,13434,61976.0,7660828.0
2015-06-03,7610,7723,7432,7658,8724,62283.0,7660828.0
2015-06-04,7695,7883,7573,7799,5595,63432.0,7660828.0
2015-06-05,7799,8081,7789,7940,21962,64581.0,7660828.0
2015-06-08,7827,7902,7714,7827,7440,63661.0,7660828.0
2015-06-09,7771,7930,7723,7781,9904,63278.0,7660828.0
2015-06-10,7912,7912,7723,7865,7039,63968.0,7660828.0
2015-06-11,7912,7912,7723,7827,7290,63661.0,7660828.0
2015-06-12,8006,8006,7648,7791,14541,63355.0,7660828.0
2015-06-15,7789,7883,7535,7536,13770,61287.0,7660828.0
2015-06-16,7535,7714,7299,7706,14028,62666.0,7660828.0
2015-06-17,7883,9796,7883,9071,301364,73774.0,7660828.0
2015-06-18,9371,9654,9184,9420,153725,76608.0,7660828.0
