멜파스(096640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-27,5950,5980,5400,5400,522123,97077.0,17977151.0
2015-01-28,5440,5510,5350,5470,187628,98335.0,17977151.0
2015-01-29,5470,5490,5270,5300,309428,95279.0,17977151.0
2015-01-30,5340,5360,5140,5210,226954,93661.0,17977151.0
2015-02-02,5240,5280,5190,5220,98341,93841.0,17977151.0
2015-02-03,5180,5240,5130,5140,169690,92403.0,17977151.0
2015-02-04,5170,5300,5170,5270,132528,94740.0,17977151.0
2015-02-05,5280,5320,5220,5220,136143,93841.0,17977151.0
2015-02-06,5310,5310,5180,5200,93210,93481.0,17977151.0
2015-02-09,5230,5250,5050,5080,170377,91324.0,17977151.0
2015-02-10,5020,5100,5010,5070,108025,91144.0,17977151.0
2015-02-11,5080,5190,5070,5190,100687,93301.0,17977151.0
2015-02-12,5200,5200,5040,5040,120750,90605.0,17977151.0
2015-02-13,5080,5150,5030,5110,109493,91863.0,17977151.0
2015-02-16,5140,5190,5080,5100,128034,91683.0,17977151.0
2015-02-17,5080,5130,5000,5010,162666,90066.0,17977151.0
2015-02-23,5040,5100,5000,5050,139569,90785.0,17977151.0
2015-02-24,5070,5280,5070,5160,328451,92762.0,17977151.0
2015-02-25,5220,5300,5160,5230,240070,94020.0,17977151.0
2015-02-26,5270,5280,5110,5160,258703,92762.0,17977151.0
2015-02-27,5230,5420,5190,5270,388688,94740.0,17977151.0
2015-03-02,5280,5520,5280,5400,576662,97077.0,17977151.0
2015-03-03,5280,5450,5230,5440,342055,97796.0,17977151.0
2015-03-04,5530,5650,5420,5420,350179,97436.0,17977151.0
2015-03-05,5430,5590,5370,5580,263593,100313.0,17977151.0
2015-03-06,5610,5620,5460,5540,194959,99593.0,17977151.0
2015-03-09,5530,5530,5320,5350,235251,96178.0,17977151.0
2015-03-10,5380,5400,5140,5220,255781,93841.0,17977151.0
2015-03-11,5150,5240,5130,5180,147109,93122.0,17977151.0
2015-03-12,5180,5300,5180,5220,121153,93841.0,17977151.0
2015-03-13,5280,5350,5230,5330,143682,95818.0,17977151.0
2015-03-16,5330,5410,5260,5300,152507,95279.0,17977151.0
2015-03-17,5340,5390,5230,5230,223738,94020.0,17977151.0
2015-03-18,5340,5380,5140,5160,277386,92762.0,17977151.0
2015-03-19,5200,5240,5140,5160,188287,92762.0,17977151.0
2015-03-20,5130,5260,5130,5220,149150,93841.0,17977151.0
2015-03-23,5250,5290,5190,5250,162165,94380.0,17977151.0
2015-03-24,5240,5300,5200,5220,135727,93841.0,17977151.0
2015-03-25,5250,5270,5190,5200,122399,93481.0,17977151.0
2015-03-26,5180,5210,5090,5100,195254,91683.0,17977151.0
2015-03-27,5090,5170,5070,5080,128688,91324.0,17977151.0
2015-03-30,5240,5740,5230,5560,1397856,99953.0,17977151.0
2015-03-31,5600,5610,5420,5500,355372,98874.0,17977151.0
2015-04-01,5540,5550,5350,5520,288765,99234.0,17977151.0
2015-04-02,5460,5600,5420,5500,382314,98874.0,17977151.0
2015-04-03,5480,5510,5330,5370,291329,96537.0,17977151.0
2015-04-06,5380,5440,5270,5350,301200,96178.0,17977151.0
2015-04-07,5360,5440,5290,5440,210988,97796.0,17977151.0
2015-04-08,5460,5490,5370,5480,292779,98515.0,17977151.0
2015-04-09,5510,5780,5470,5620,792697,101032.0,17977151.0
2015-04-10,5650,5680,5500,5570,323122,100133.0,17977151.0
2015-04-13,5560,5730,5540,5700,375347,102470.0,17977151.0
2015-04-14,5790,5790,5600,5620,344288,101032.0,17977151.0
2015-04-15,5620,5720,5560,5590,255201,100492.0,17977151.0
2015-04-16,5650,5760,5600,5610,248725,100852.0,17977151.0
2015-04-17,5610,5650,5510,5540,229614,99593.0,17977151.0
2015-04-20,5510,5530,5450,5480,225068,98515.0,17977151.0
2015-04-21,5530,5540,5450,5470,174895,98335.0,17977151.0
2015-04-22,5470,5760,5230,5550,804107,99773.0,17977151.0
2015-04-23,5590,5780,5470,5680,569474,102110.0,17977151.0
2015-04-24,5690,5720,5510,5660,297745,101751.0,17977151.0
2015-04-27,5660,5710,5400,5410,433015,97256.0,17977151.0
2015-04-28,5420,5440,5310,5320,229854,95638.0,17977151.0
2015-04-29,5350,5400,5240,5260,212797,94560.0,17977151.0
2015-04-30,5280,5310,5160,5170,219875,92942.0,17977151.0
2015-05-04,5180,5220,5060,5120,171397,92043.0,17977151.0
2015-05-06,5060,5160,5060,5150,133557,92582.0,17977151.0
2015-05-07,5150,5150,5030,5140,163359,92403.0,17977151.0
2015-05-08,5130,5180,5100,5130,122363,92223.0,17977151.0
2015-05-11,5200,5270,5180,5220,133178,93841.0,17977151.0
2015-05-12,5220,5300,5200,5210,76147,93661.0,17977151.0
2015-05-13,5170,5240,5170,5170,85935,92942.0,17977151.0
2015-05-14,5160,5220,5120,5190,90386,93301.0,17977151.0
2015-05-15,5200,5270,5140,5180,175190,93122.0,17977151.0
2015-05-18,5180,5200,5020,5020,152261,90245.0,17977151.0
2015-05-19,5030,5060,4780,4805,598696,86380.0,17977151.0
2015-05-20,4850,4890,4790,4800,126132,86290.0,17977151.0
2015-05-21,4850,4850,4650,4660,278876,83774.0,17977151.0
2015-05-22,4670,4745,4650,4695,129303,84403.0,17977151.0
2015-05-26,4690,4730,4595,4600,215289,82695.0,17977151.0
2015-05-27,4530,4580,4425,4430,238683,79639.0,17977151.0
2015-05-28,4430,4475,4245,4260,343356,76583.0,17977151.0
2015-05-29,4260,4390,4230,4305,150279,77392.0,17977151.0
2015-06-01,4300,4320,4220,4280,139937,76942.0,17977151.0
2015-06-02,4230,4315,4230,4265,171247,76673.0,17977151.0
2015-06-03,4265,4295,4225,4235,108519,76133.0,17977151.0
2015-06-04,4215,4380,4215,4245,113412,76313.0,17977151.0
2015-06-05,4230,4295,4215,4265,87926,76673.0,17977151.0
2015-06-08,4265,4360,4265,4320,177891,77661.0,17977151.0
2015-06-09,4320,4355,4295,4340,112702,78021.0,17977151.0
2015-06-10,4340,4435,4335,4385,175331,78830.0,17977151.0
2015-06-11,4400,4400,4205,4205,385206,75594.0,17977151.0
2015-06-12,4210,4245,3910,3910,653851,70291.0,17977151.0
2015-06-15,3840,3970,3790,3840,170880,69032.0,17977151.0
2015-06-16,3785,3845,3700,3700,185884,66515.0,17977151.0
2015-06-17,3740,3865,3730,3820,153355,68673.0,17977151.0
2015-06-18,3890,3890,3820,3835,101969,68942.0,17977151.0
2015-06-19,3835,3890,3805,3885,119658,69841.0,17977151.0
2015-06-22,3850,3950,3850,3940,93288,70830.0,17977151.0
2015-06-23,3915,4035,3910,4000,155674,71909.0,17977151.0
2015-06-24,4000,4040,3975,4020,61795,72268.0,17977151.0
2015-06-25,4000,4045,3975,4030,68864,72448.0,17977151.0
2015-06-26,3985,4045,3985,3990,63633,71729.0,17977151.0
2015-06-29,3940,4110,3730,3740,232289,67235.0,17977151.0
2015-06-30,3675,4040,3630,3920,375152,70470.0,17977151.0
2015-07-01,3925,4085,3925,4045,267986,72718.0,17977151.0
2015-07-02,4030,4150,4030,4090,144311,73527.0,17977151.0
2015-07-03,4050,4260,4050,4240,197970,76223.0,17977151.0
2015-07-06,4115,4220,3975,4020,169346,72268.0,17977151.0
2015-07-07,4020,4120,3900,3975,113053,71459.0,17977151.0
2015-07-08,4000,4045,3950,3995,106844,71819.0,17977151.0
2015-07-09,3980,4075,3800,4070,110985,73167.0,17977151.0
2015-07-10,4085,4180,4070,4080,144269,73347.0,17977151.0
2015-07-13,4070,4280,4070,4260,166645,76583.0,17977151.0
2015-07-14,4260,4275,4210,4230,96376,76043.0,17977151.0
2015-07-15,4230,4390,4200,4270,126935,76762.0,17977151.0
2015-07-16,4245,4460,4230,4450,234531,79998.0,17977151.0
2015-07-17,4410,4540,4390,4470,181394,80358.0,17977151.0
2015-07-20,4470,4520,4425,4460,85643,80178.0,17977151.0
2015-07-21,4460,4535,4455,4480,129376,80538.0,17977151.0
2015-07-22,4480,4540,4435,4435,104711,79729.0,17977151.0
2015-07-23,4405,4450,4210,4225,157863,75953.0,17977151.0
2015-07-24,4250,4300,4170,4190,88332,75324.0,17977151.0
2015-07-27,4365,4365,4005,4125,80755,74156.0,17977151.0
2015-07-28,4055,4135,3990,4000,117435,71909.0,17977151.0
2015-07-29,4010,4195,4010,4015,76818,72178.0,17977151.0
2015-07-30,4020,4115,3945,3945,42841,70920.0,17977151.0
2015-07-31,3950,3990,3865,3905,66091,70201.0,17977151.0
2015-08-03,3870,3950,3850,3885,35476,69841.0,17977151.0
2015-08-04,3940,4110,3900,4095,63552,73616.0,17977151.0
2015-08-05,4095,4135,4030,4080,38912,73347.0,17977151.0
2015-08-06,4115,4130,4035,4050,41458,72807.0,17977151.0
2015-08-07,4010,4180,4010,4155,73184,74695.0,17977151.0
2015-08-10,4185,4190,4030,4065,55426,73077.0,17977151.0
2015-08-11,4130,4150,3960,3960,92179,71190.0,17977151.0
2015-08-12,4015,4060,3870,3955,112106,71100.0,17977151.0
2015-08-13,3960,4095,3910,4080,48013,73347.0,17977151.0
2015-08-17,4095,4445,4080,4320,337411,77661.0,17977151.0
2015-08-18,4320,4410,4280,4370,127407,78560.0,17977151.0
2015-08-19,4385,4385,4030,4095,202607,73616.0,17977151.0
2015-08-20,3900,4085,3840,3855,292091,69302.0,17977151.0
2015-08-21,3400,3680,3130,3175,768111,57077.0,17977151.0
2015-08-24,2900,3165,2900,2970,452115,53392.0,17977151.0
2015-08-25,2970,3120,2960,3115,343149,55999.0,17977151.0
2015-08-26,3120,3300,3080,3290,167374,59145.0,17977151.0
2015-08-27,3330,3445,3320,3355,177008,60313.0,17977151.0
2015-08-28,3375,3465,3345,3395,116559,61032.0,17977151.0
2015-08-31,3450,3535,3320,3475,123231,62471.0,17977151.0
2015-09-01,3475,3545,3405,3455,85303,62111.0,17977151.0
2015-09-02,3350,3530,3325,3505,80604,63010.0,17977151.0
2015-09-03,3615,3635,3500,3540,80750,63639.0,17977151.0
2015-09-04,3540,3595,3440,3485,65627,62650.0,17977151.0
2015-09-07,3500,3500,3385,3415,44931,61392.0,17977151.0
2015-09-08,3390,3490,3390,3430,40536,61662.0,17977151.0
2015-09-09,3460,3650,3410,3505,120526,63010.0,17977151.0
2015-09-10,3520,3715,3505,3705,124351,66605.0,17977151.0
2015-09-11,3710,3770,3630,3705,48300,66605.0,17977151.0
2015-09-14,3715,3940,3680,3825,261540,68763.0,17977151.0
2015-09-15,3760,3890,3750,3865,111872,69482.0,17977151.0
2015-09-16,3865,3950,3810,3895,100108,70021.0,17977151.0
2015-09-17,3940,3955,3850,3870,90630,69572.0,17977151.0
2015-09-18,3950,3950,3850,3855,198193,69302.0,17977151.0
2015-09-21,3830,4020,3830,3970,189482,71369.0,17977151.0
2015-09-22,3970,4120,3940,4095,123596,73616.0,17977151.0
2015-09-23,4020,4115,4020,4100,94727,73706.0,17977151.0
2015-09-24,4135,4270,4110,4185,149951,75234.0,17977151.0
2015-09-25,4145,4230,4090,4190,57736,75324.0,17977151.0
2015-09-30,4200,4305,4095,4260,149048,76583.0,17977151.0
2015-10-01,4290,4295,4240,4275,72334,76852.0,17977151.0
2015-10-02,4270,4270,4230,4255,81355,76493.0,17977151.0
2015-10-05,4255,4450,4255,4425,153900,79549.0,17977151.0
2015-10-06,4495,4510,4395,4455,150618,80088.0,17977151.0
2015-10-07,4500,4510,4390,4475,100389,80448.0,17977151.0
2015-10-08,4505,4530,4455,4500,93079,80897.0,17977151.0
2015-10-12,4475,4710,4475,4675,218618,84043.0,17977151.0
2015-10-13,4690,4970,4660,4905,407379,88178.0,17977151.0
2015-10-14,4900,5250,4835,5230,703018,94020.0,17977151.0
2015-10-15,5200,5250,4930,5200,502043,93481.0,17977151.0
2015-10-16,5200,5350,5100,5220,263392,93841.0,17977151.0
2015-10-19,5210,5340,5160,5250,197694,94380.0,17977151.0
2015-10-20,5300,5320,5100,5100,236770,91683.0,17977151.0
2015-10-21,5130,5260,4995,5080,236637,91324.0,17977151.0
2015-10-22,5050,5140,5020,5040,119406,90605.0,17977151.0
2015-10-23,5120,5450,5050,5230,355323,94020.0,17977151.0
2015-10-26,5230,5270,4985,4985,314129,89616.0,17977151.0
2015-10-27,4985,5090,4985,5060,118720,90964.0,17977151.0
2015-10-28,5000,5010,4830,4855,209694,87279.0,17977151.0
2015-10-29,4875,5110,4875,5000,178436,89886.0,17977151.0
2015-10-30,5040,5040,4945,4950,87734,88987.0,17977151.0
2015-11-02,4925,5080,4925,5030,91946,90425.0,17977151.0
2015-11-03,5090,5300,5030,5290,273257,95099.0,17977151.0
2015-11-04,5350,5400,5160,5300,255251,95279.0,17977151.0
2015-11-05,5290,5300,5180,5230,89187,94020.0,17977151.0
2015-11-06,5230,5300,5040,5040,261327,90605.0,17977151.0
2015-11-09,5000,5040,4850,4870,168551,87549.0,17977151.0
2015-11-10,4815,4910,4675,4770,201086,85751.0,17977151.0
2015-11-11,4795,5230,4795,5160,202564,92762.0,17977151.0
2015-11-12,5200,5300,5060,5130,156065,92223.0,17977151.0
2015-11-13,4990,5200,4955,5190,150049,93301.0,17977151.0
2015-11-16,5140,5180,4995,5050,146634,90785.0,17977151.0
2015-11-17,5110,5270,5110,5210,144438,93661.0,17977151.0
2015-11-18,5210,5270,5180,5240,135019,94200.0,17977151.0
2015-11-19,5250,5300,5190,5200,99770,93481.0,17977151.0
2015-11-20,5200,5270,5170,5270,107056,94740.0,17977151.0
2015-11-23,5270,5290,5160,5160,79839,92762.0,17977151.0
2015-11-24,5120,5300,5070,5300,151553,95279.0,17977151.0
2015-11-25,5320,6130,5320,5700,1592448,102470.0,17977151.0
2015-11-26,5750,5920,5490,5770,373667,103728.0,17977151.0
2015-11-27,5830,5900,5660,5700,197026,102470.0,17977151.0
2015-11-30,5600,5830,5510,5730,164135,103009.0,17977151.0
2015-12-01,5700,5920,5700,5850,237954,105166.0,17977151.0
2015-12-02,5990,6030,5710,5710,329698,102650.0,17977151.0
2015-12-03,5710,5800,5550,5720,114939,102829.0,17977151.0
2015-12-04,5690,5720,5570,5710,58305,102650.0,17977151.0
2015-12-07,5720,5850,5520,5550,127767,99773.0,17977151.0
2015-12-08,5550,5550,5250,5540,205343,99593.0,17977151.0
2015-12-09,5500,5540,5360,5470,105177,98335.0,17977151.0
2015-12-10,5360,5510,5330,5460,83191,98155.0,17977151.0
2015-12-11,5490,5690,5400,5450,62474,97975.0,17977151.0
2015-12-14,5360,5380,4960,5050,168667,90785.0,17977151.0
2015-12-15,4910,5240,4910,5120,95609,92043.0,17977151.0
2015-12-16,5230,5230,5100,5150,65472,92582.0,17977151.0
2015-12-17,5220,5380,5160,5330,60766,95818.0,17977151.0
2015-12-18,5330,5450,5280,5400,43514,97077.0,17977151.0
2015-12-21,5350,5450,5310,5360,46288,96358.0,17977151.0
2015-12-22,5330,5400,5110,5170,130020,92942.0,17977151.0
2015-12-23,5250,5250,5130,5200,93977,93481.0,17977151.0
2015-12-24,5240,5240,5020,5030,130243,90425.0,17977151.0
2015-12-28,5010,5030,4795,4805,164625,86380.0,17977151.0
2015-12-29,4880,5090,4810,5030,79312,90425.0,17977151.0
2015-12-30,5030,5100,4990,5100,39720,91683.0,17977151.0
2016-01-04,5100,5100,4925,4930,104568,88627.0,17977151.0
2016-01-05,4830,5090,4830,5000,100141,89886.0,17977151.0
2016-01-06,5000,5400,5000,5180,215171,93122.0,17977151.0
2016-01-07,5290,5480,5220,5300,139889,95279.0,17977151.0
2016-01-08,5300,5330,5000,5250,105893,94380.0,17977151.0
2016-01-11,5250,5690,5250,5560,279713,99953.0,17977151.0
2016-01-12,5560,5800,5550,5690,207845,102290.0,17977151.0
2016-01-13,5750,5800,5560,5690,110233,102290.0,17977151.0
2016-01-14,5510,5710,5510,5660,83287,101751.0,17977151.0
2016-01-15,5700,5940,5500,5540,167502,99593.0,17977151.0
2016-01-18,5550,5670,5430,5600,88023,100672.0,17977151.0
2016-01-19,5520,5660,5520,5600,48020,100672.0,17977151.0
2016-01-20,5500,5640,5300,5460,141423,98155.0,17977151.0
2016-01-21,5450,5510,5360,5360,72559,96358.0,17977151.0
2016-01-22,5410,5480,5220,5290,61576,95099.0,17977151.0
2016-01-25,5330,5460,5280,5420,104487,97436.0,17977151.0
2016-01-26,5440,5460,5300,5360,68389,96358.0,17977151.0
2016-01-27,5360,5650,5360,5550,134742,99773.0,17977151.0
2016-01-28,5590,5650,5400,5500,151798,98874.0,17977151.0
2016-01-29,5500,5530,5420,5500,70574,98874.0,17977151.0
2016-02-01,5510,5590,5340,5520,151942,99234.0,17977151.0
2016-02-02,5530,5680,5520,5570,114465,100133.0,17977151.0
2016-02-03,5570,5600,5390,5400,166938,97077.0,17977151.0
2016-02-04,5300,5390,4900,5090,408617,91504.0,17977151.0
2016-02-05,5070,5240,5000,5160,145744,92762.0,17977151.0
2016-02-11,4990,5400,4960,5060,227529,90964.0,17977151.0
2016-02-12,4955,5210,4925,5140,162075,92403.0,17977151.0
2016-02-15,5300,5340,5130,5140,121264,92403.0,17977151.0
2016-02-16,5150,5270,5140,5170,106359,92942.0,17977151.0
2016-02-17,5250,5460,5190,5440,176351,97796.0,17977151.0
2016-02-18,5560,5930,5470,5800,389442,104267.0,17977151.0
2016-02-19,5770,6200,5770,6020,771531,108222.0,17977151.0
2016-02-22,6020,6220,5950,6070,243185,109121.0,17977151.0
2016-02-23,6100,6160,5980,6080,190269,109301.0,17977151.0
2016-02-24,6010,6400,6010,6400,504475,115054.0,17977151.0
2016-02-25,6450,7190,6450,7090,1470642,127458.0,17977151.0
2016-02-26,7080,7150,6550,6760,993645,121526.0,17977151.0
2016-02-29,6760,6850,6500,6700,445370,120447.0,17977151.0
2016-03-02,6790,7000,6450,6500,586964,116851.0,17977151.0
2016-03-03,6500,6500,6120,6220,582384,111818.0,17977151.0
2016-03-04,6290,6410,6140,6260,460388,112537.0,17977151.0
2016-03-07,6230,6320,6020,6080,425761,109301.0,17977151.0
2016-03-08,6000,6200,5920,6150,545619,110559.0,17977151.0
2016-03-09,6150,6240,6080,6120,178663,110020.0,17977151.0
2016-03-10,6180,6300,6140,6230,215092,111998.0,17977151.0
2016-03-11,6270,6570,6150,6570,525612,118110.0,17977151.0
2016-03-14,6650,6750,6580,6720,433920,120806.0,17977151.0
2016-03-15,6780,6930,5940,6010,1142577,108043.0,17977151.0
2016-03-16,5900,6140,5660,6100,620400,109661.0,17977151.0
2016-03-17,6130,6160,5820,5820,397514,104627.0,17977151.0
2016-03-18,5820,6060,5790,6000,215777,107863.0,17977151.0
2016-03-21,6020,6050,5890,5990,199293,107683.0,17977151.0
2016-03-22,5990,6010,5790,5840,175015,104987.0,17977151.0
2016-03-23,5810,6260,5800,6100,311152,109661.0,17977151.0
2016-03-24,6200,6230,6060,6100,169595,109661.0,17977151.0
2016-03-25,6070,6230,6020,6220,205974,111818.0,17977151.0
2016-03-28,6600,7190,6500,6800,1339138,122245.0,17977151.0
2016-03-29,8520,8840,8520,8840,1340778,158918.0,17977151.0
2016-03-30,9690,9790,8050,8160,9647576,146694.0,17977151.0
2016-03-31,8280,8370,7740,7830,2766515,140761.0,17977151.0
2016-04-01,7800,7870,7280,7470,2170227,134289.0,17977151.0
2016-04-04,7470,7660,7320,7370,1199018,132492.0,17977151.0
2016-04-05,7280,7510,7120,7170,905903,128896.0,17977151.0
2016-04-06,7220,7400,7130,7300,894878,131233.0,17977151.0
2016-04-07,7390,7450,7230,7240,636249,130155.0,17977151.0
2016-04-08,7160,7220,6900,7010,684844,126020.0,17977151.0
2016-04-11,7100,7350,7030,7240,619871,130155.0,17977151.0
2016-04-12,7190,7500,7190,7360,694102,132312.0,17977151.0
2016-04-14,7400,7640,7050,7100,777649,127638.0,17977151.0
2016-04-15,7130,7330,7070,7250,301919,130334.0,17977151.0
2016-04-18,7200,7520,7050,7380,588377,132671.0,17977151.0
2016-04-19,7410,7590,7380,7380,540740,132671.0,17977151.0
2016-04-20,7380,7490,7280,7420,305707,133390.0,17977151.0
2016-04-21,7400,7590,7350,7430,412036,133570.0,17977151.0
2016-04-22,7430,7580,7390,7470,314087,134289.0,17977151.0
2016-04-25,7490,7850,7480,7840,844298,140941.0,17977151.0
2016-04-26,7800,7890,7600,7810,413344,140402.0,17977151.0
2016-04-27,7800,7840,7600,7810,342775,140402.0,17977151.0
2016-04-28,7750,8100,7700,8070,677473,145076.0,17977151.0
2016-04-29,7990,8260,7940,8100,526907,145615.0,17977151.0
2016-05-02,8310,8500,7850,7850,1188501,141121.0,17977151.0
2016-05-03,7710,7850,7490,7850,497353,141121.0,17977151.0
2016-05-04,7900,7950,7710,7730,159959,138963.0,17977151.0
2016-05-09,7620,7700,7380,7400,317993,133031.0,17977151.0
2016-05-10,7380,7960,7300,7820,422179,140581.0,17977151.0
2016-05-11,7890,7980,7750,7930,214320,142559.0,17977151.0
2016-05-12,8030,8080,7750,7980,130220,143458.0,17977151.0
2016-05-13,7890,8050,7810,7970,108444,143278.0,17977151.0
2016-05-16,8000,8000,7710,7710,144896,138604.0,17977151.0
2016-05-17,7750,7800,7550,7640,104104,137345.0,17977151.0
2016-05-18,7510,7740,7380,7500,268081,134829.0,17977151.0
2016-05-19,7330,7600,7330,7410,163718,133211.0,17977151.0
2016-05-20,7410,7680,7400,7520,161853,135188.0,17977151.0
2016-05-23,7530,7940,7450,7910,237822,142199.0,17977151.0
2016-05-24,7940,7970,7740,7850,199216,141121.0,17977151.0
2016-05-25,7850,8330,7830,8130,688015,146154.0,17977151.0
2016-05-26,8110,8270,8060,8250,238291,148311.0,17977151.0
2016-05-27,8260,8360,8170,8330,306183,149750.0,17977151.0
2016-05-30,8260,8330,7650,8180,505476,147053.0,17977151.0
2016-05-31,8200,8620,8080,8430,908710,151547.0,17977151.0
2016-06-01,9800,10600,7840,7900,6357976,142019.0,17977151.0
2016-06-02,7930,8080,7630,7810,1241725,140402.0,17977151.0
2016-06-03,8460,8500,7900,7970,1481077,143278.0,17977151.0
2016-06-07,7850,7930,7590,7620,626922,136986.0,17977151.0
2016-06-08,7550,7740,7520,7550,373377,135727.0,17977151.0
2016-06-09,7560,7870,7430,7700,423803,138424.0,17977151.0
2016-06-10,7680,7820,7650,7760,196378,139503.0,17977151.0
2016-06-13,7800,7800,7550,7680,173854,138065.0,17977151.0
2016-06-14,7530,7750,7530,7740,181304,139143.0,17977151.0
2016-06-15,7600,7950,7600,7780,211917,165381.0,21257151.0
2016-06-16,7780,7870,7250,7600,340822,161554.0,21257151.0
2016-06-17,7430,7580,6950,7050,463988,149863.0,21257151.0
2016-06-20,7050,7350,6970,7220,187681,153477.0,21257151.0
2016-06-21,7260,7300,7030,7150,125682,151989.0,21257151.0
2016-06-22,7030,7120,6800,6900,266955,146674.0,21257151.0
2016-06-23,6860,6900,6680,6900,201560,146674.0,21257151.0
2016-06-24,7250,7250,6230,6410,684064,136258.0,21257151.0
2016-06-27,6100,6570,6100,6510,202169,138384.0,21257151.0
2016-06-28,6520,6900,6460,6900,184014,146674.0,21257151.0
2016-06-29,7050,7320,6980,7190,235850,152839.0,21257151.0
2016-06-30,7160,7280,7110,7210,94547,153264.0,21257151.0
2016-07-01,7320,7700,7170,7580,368695,161129.0,21257151.0
2016-07-04,7600,7700,7350,7640,247999,162405.0,21257151.0
2016-07-05,7550,7600,7330,7450,241632,158366.0,21257151.0
2016-07-06,7450,7600,7370,7490,221718,159216.0,21257151.0
2016-07-07,7480,8280,7470,8010,931430,170270.0,21257151.0
2016-07-08,8120,8250,7840,8130,424325,172821.0,21257151.0
2016-07-11,8200,8280,8040,8280,367743,176009.0,21257151.0
2016-07-12,8350,8350,7990,8180,306261,173883.0,21257151.0
2016-07-13,8180,8230,8080,8180,139937,173883.0,21257151.0
2016-07-14,8200,8300,8020,8140,155318,173033.0,21257151.0
2016-07-15,8140,8280,7900,7900,197872,167931.0,21257151.0
2016-07-18,7910,8100,7880,8000,162708,170057.0,21257151.0
2016-07-19,8000,8470,7970,8460,641548,179835.0,21257151.0
2016-07-20,8470,8480,8220,8400,272905,178560.0,21257151.0
2016-07-21,8400,8850,8400,8740,568729,185787.0,21257151.0
2016-07-22,8730,8730,8020,8180,709398,173883.0,21257151.0
2016-07-25,8300,8470,8110,8290,225818,176222.0,21257151.0
2016-07-26,8240,8280,7990,8230,273496,174946.0,21257151.0
2016-07-27,8230,8380,8130,8140,147296,173033.0,21257151.0
2016-07-28,8140,8300,8100,8290,119671,176222.0,21257151.0
2016-07-29,8280,8750,8170,8230,743728,174946.0,21257151.0
2016-08-01,8260,8330,8150,8200,96557,174309.0,21257151.0
2016-08-02,8270,8290,8000,8100,166447,172183.0,21257151.0
2016-08-03,8090,8570,8050,8560,525835,181961.0,21257151.0
2016-08-04,8670,9300,8490,8910,2979004,189401.0,21257151.0
2016-08-05,8530,8680,7400,7400,2590590,157303.0,21257151.0
2016-08-08,7360,7590,6960,7140,681821,151776.0,21257151.0
2016-08-09,7220,7490,7140,7200,410201,153051.0,21257151.0
2016-08-10,7210,7270,6930,6940,461840,147525.0,21257151.0
2016-08-11,7000,7010,6800,6860,214085,145824.0,21257151.0
2016-08-12,6830,7230,6830,7100,224958,150926.0,21257151.0
2016-08-16,7140,7320,7120,7180,221174,152626.0,21257151.0
2016-08-17,7140,7140,6900,7020,167632,149225.0,21257151.0
2016-08-18,7000,7160,6960,6970,114775,148162.0,21257151.0
2016-08-19,6900,7040,6890,6960,146902,147950.0,21257151.0
2016-08-22,6920,6930,6800,6920,146672,147099.0,21257151.0
2016-08-23,6900,7080,6840,6960,109465,147950.0,21257151.0
2016-08-24,6850,6960,6680,6800,184829,144549.0,21257151.0
2016-08-25,6810,6840,6550,6570,273443,139659.0,21257151.0
2016-08-26,6660,7180,6500,7070,476433,150288.0,21257151.0
2016-08-29,7070,7100,6740,6750,175687,143486.0,21257151.0
2016-08-30,6720,6880,6640,6710,120694,142635.0,21257151.0
2016-08-31,6730,6790,6400,6490,218190,137959.0,21257151.0
2016-09-01,6610,6740,6400,6720,143022,142848.0,21257151.0
2016-09-02,6780,6910,6760,6870,156665,146037.0,21257151.0
2016-09-05,6830,7150,6830,7080,199802,150501.0,21257151.0
2016-09-06,7280,7390,7160,7310,414422,155390.0,21257151.0
2016-09-07,7320,7430,7210,7390,175647,157090.0,21257151.0
2016-09-08,7800,7990,7610,7670,939865,163042.0,21257151.0
2016-09-09,7830,7880,7630,7710,327115,163893.0,21257151.0
2016-09-12,7460,7650,7350,7400,165973,157303.0,21257151.0
2016-09-13,7510,7810,7460,7710,242347,163893.0,21257151.0
2016-09-19,7800,8040,7710,7870,438650,167294.0,21257151.0
2016-09-20,7900,8070,7800,7880,223971,167506.0,21257151.0
2016-09-21,7900,7980,7600,7760,200409,164955.0,21257151.0
2016-09-22,7840,7850,7630,7760,178166,164955.0,21257151.0
2016-09-23,7770,8140,7760,8100,446112,172183.0,21257151.0
2016-09-26,8150,8200,7980,8070,236906,171545.0,21257151.0
2016-09-27,7990,8220,7900,8040,260947,170907.0,21257151.0
2016-09-28,8050,8110,7900,8000,154512,170057.0,21257151.0
2016-09-29,8040,8040,7780,7990,160745,169845.0,21257151.0
2016-09-30,7990,8070,7770,7870,184798,167294.0,21257151.0
2016-10-04,7900,8030,7780,7990,144691,169845.0,21257151.0
2016-10-05,8050,8050,7800,7890,132682,167719.0,21257151.0
2016-10-06,7800,8000,7740,7770,185109,165168.0,21257151.0
2016-10-07,7820,7850,7620,7800,174186,165806.0,21257151.0
2016-10-10,7820,8180,7820,8160,430178,173458.0,21257151.0
2016-10-11,8140,8210,7950,8000,197856,170057.0,21257151.0
2016-10-12,7890,7890,7540,7830,411665,166443.0,21257151.0
2016-10-13,7870,7900,7570,7570,135089,160917.0,21257151.0
