액토즈소프트(052790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-05-20,8501,8539,8251,8338,32401,77467.0,8914500.0
2008-05-21,8338,8367,8155,8242,18297,76576.0,8914500.0
2008-05-22,8194,8194,8060,8089,9375,75149.0,8914500.0
2008-05-23,8088,8271,8060,8223,8692,76397.0,8914500.0
2008-05-26,8319,8319,8108,8319,5946,77289.0,8914500.0
2008-05-27,8319,8386,8108,8329,6713,77378.0,8914500.0
2008-05-28,8386,8386,8088,8252,6464,76665.0,8914500.0
2008-05-29,8251,8443,8165,8425,9683,78269.0,8914500.0
2008-05-30,8424,8482,8338,8396,5371,78002.0,8914500.0
2008-06-02,8395,8434,8069,8070,7206,74971.0,8914500.0
2008-06-03,8069,8338,8050,8060,13847,74882.0,8914500.0
2008-06-04,8060,8136,7877,7993,3679,74258.0,8914500.0
2008-06-05,7868,8146,7868,7926,5031,73634.0,8914500.0
2008-06-09,7800,8031,7800,7993,10931,74258.0,8914500.0
2008-06-10,7877,7964,7618,7676,11942,71316.0,8914500.0
2008-06-11,7666,7868,7541,7676,4369,71316.0,8914500.0
2008-06-12,7676,7868,7676,7676,9056,71316.0,8914500.0
2008-06-13,7676,7820,7580,7676,6966,71316.0,8914500.0
2008-06-16,7685,7685,7532,7667,4053,71227.0,8914500.0
2008-06-17,7551,7676,7513,7628,4509,70870.0,8914500.0
2008-06-18,7637,7676,7551,7580,2108,70425.0,8914500.0
2008-06-19,7609,7609,7455,7580,5815,70425.0,8914500.0
2008-06-20,7148,7618,7148,7475,7350,69444.0,8914500.0
2008-06-23,7474,7484,7330,7475,2108,69444.0,8914500.0
2008-06-24,7436,7474,7321,7446,5043,69177.0,8914500.0
2008-06-25,7426,7570,7244,7561,5023,70246.0,8914500.0
2008-06-26,7551,7561,7359,7513,3258,69801.0,8914500.0
2008-06-27,7369,7474,7292,7465,5192,69355.0,8914500.0
2008-06-30,7292,7532,7292,7312,2962,67928.0,8914500.0
2008-07-01,7369,7369,7148,7148,6089,66413.0,8914500.0
2008-07-02,7186,7484,6994,7484,8276,69533.0,8914500.0
2008-07-03,7474,7484,7004,7340,2779,68196.0,8914500.0
2008-07-04,7196,7407,7004,7369,2984,68463.0,8914500.0
2008-07-07,7359,7369,7119,7331,1495,68107.0,8914500.0
2008-07-08,7225,7330,6745,7292,5040,67750.0,8914500.0
2008-07-09,7292,7292,7100,7196,940,66859.0,8914500.0
2008-07-10,7023,7186,6860,7148,7963,66413.0,8914500.0
2008-07-11,7234,7964,7004,7820,10434,72653.0,8914500.0
2008-07-14,7714,7714,7426,7571,16238,70335.0,8914500.0
2008-07-15,7676,7676,7388,7561,1964,70246.0,8914500.0
2008-07-16,7647,7647,7359,7561,4437,70246.0,8914500.0
2008-07-17,7484,7724,7484,7619,9874,70781.0,8914500.0
2008-07-18,7705,7705,7388,7599,2524,70603.0,8914500.0
2008-07-21,7388,7628,7369,7571,16001,70335.0,8914500.0
2008-07-22,7618,7618,7570,7571,71,70335.0,8914500.0
2008-07-23,7628,7628,7388,7484,12297,69533.0,8914500.0
2008-07-24,7484,7484,7273,7417,5859,68909.0,8914500.0
2008-07-25,7474,7676,7340,7590,1606,70514.0,8914500.0
2008-07-28,7426,7676,7426,7619,6285,70781.0,8914500.0
2008-07-29,7647,7647,7474,7561,5820,70246.0,8914500.0
2008-07-30,7570,7772,7561,7743,11877,71940.0,8914500.0
2008-07-31,7772,7772,7637,7676,6185,71316.0,8914500.0
2008-08-01,7676,7752,7589,7676,6792,71316.0,8914500.0
2008-08-04,7484,8098,7484,7820,40829,72653.0,8914500.0
2008-08-05,7820,7906,7743,7791,13072,72386.0,8914500.0
2008-08-06,7772,7916,7618,7820,17821,72653.0,8914500.0
2008-08-07,7800,7820,7580,7791,4730,72386.0,8914500.0
2008-08-08,7781,7964,7676,7935,16081,73723.0,8914500.0
2008-08-11,7954,8155,7877,8089,32034,75149.0,8914500.0
2008-08-12,8079,8443,8012,8338,49896,77467.0,8914500.0
2008-08-13,8290,8434,8242,8338,12009,77467.0,8914500.0
2008-08-14,8251,8424,8251,8348,8132,77556.0,8914500.0
2008-08-18,8837,9307,8837,9000,32294,83618.0,8914500.0
2008-08-19,8827,8961,8779,8904,100784,82727.0,8914500.0
2008-08-20,8914,9508,8894,9307,47067,86471.0,8914500.0
2008-08-21,9451,10698,9422,10699,202396,99397.0,8914500.0
2008-08-22,11274,12233,10746,11370,493468,105637.0,8914500.0
2008-08-25,11706,11946,10506,10747,351144,99842.0,8914500.0
2008-08-26,10794,11418,9643,9643,485330,89591.0,8914500.0
2008-08-27,9835,10027,9163,9461,305045,87897.0,8914500.0
2008-08-28,9566,9787,9115,9116,188057,84688.0,8914500.0
2008-08-29,9211,9345,8923,9346,179426,86827.0,8914500.0
2008-09-01,9173,9230,7944,8223,171169,76397.0,8914500.0
2008-09-02,8050,8395,7983,8146,103795,75684.0,8914500.0
2008-09-03,8376,8750,8251,8636,125755,80230.0,8914500.0
2008-09-04,8722,8914,8549,8847,39169,82192.0,8914500.0
2008-09-05,8635,9096,8491,8924,32391,82905.0,8914500.0
2008-09-08,8923,9595,8923,9135,44648,84866.0,8914500.0
2008-09-09,9134,9441,8779,9010,31995,83707.0,8914500.0
2008-09-10,9009,9009,8674,8732,18222,81122.0,8914500.0
2008-09-11,8654,8846,8271,8530,25869,79250.0,8914500.0
2008-09-12,8674,8674,8472,8540,9817,79339.0,8914500.0
2008-09-16,8012,8395,7685,8175,18244,75952.0,8914500.0
2008-09-17,8155,8779,8155,8732,20013,81122.0,8914500.0
2008-09-18,8491,8626,8290,8492,11842,78893.0,8914500.0
2008-09-19,8635,8731,8443,8636,50657,80230.0,8914500.0
2008-09-22,8722,8731,8453,8617,59223,80052.0,8914500.0
2008-09-23,8549,8635,8453,8617,7143,80052.0,8914500.0
2008-09-24,8530,8635,8424,8540,12713,79339.0,8914500.0
2008-09-25,8635,8635,8376,8482,8826,78804.0,8914500.0
2008-09-26,8482,8923,8443,8569,19062,79606.0,8914500.0
2008-09-29,8539,8626,8299,8310,12231,77200.0,8914500.0
2008-09-30,7637,8012,7071,7916,45722,73545.0,8914500.0
2008-10-01,8146,8213,7983,8194,7119,76130.0,8914500.0
2008-10-02,8155,8319,7868,8185,15429,76041.0,8914500.0
2008-10-06,7973,8290,7896,8146,10640,75684.0,8914500.0
2008-10-07,7820,8146,7820,8108,16459,75328.0,8914500.0
2008-10-08,7829,8040,7647,7945,36443,73812.0,8914500.0
2008-10-09,7868,8923,7858,8348,39840,77556.0,8914500.0
2008-10-10,8155,8155,7445,7916,21386,73545.0,8914500.0
2008-10-13,7705,8155,7532,7859,16787,73010.0,8914500.0
2008-10-14,7954,8242,7868,8118,12876,75417.0,8914500.0
2008-10-15,8117,8213,8002,8118,12869,75417.0,8914500.0
2008-10-16,8031,8127,7580,7830,28310,72742.0,8914500.0
2008-10-17,7868,8251,7618,7964,32575,73990.0,8914500.0
2008-10-20,7800,8146,7513,8079,33292,75060.0,8914500.0
2008-10-21,8012,8203,7781,7782,17277,72297.0,8914500.0
2008-10-22,7752,7916,7388,7772,37305,72207.0,8914500.0
2008-10-23,7676,7762,7196,7302,82419,67839.0,8914500.0
2008-10-24,7484,8060,7148,7686,150194,71405.0,8914500.0
2008-10-27,7762,7868,7234,7868,66079,73099.0,8914500.0
2008-10-28,7397,7772,7244,7705,32019,71583.0,8914500.0
2008-10-29,7916,8012,7599,7695,66075,71494.0,8914500.0
2008-10-30,7925,8338,7772,8252,72970,76665.0,8914500.0
2008-10-31,8251,8539,7829,8223,34309,76397.0,8914500.0
2008-11-03,8827,9451,8635,9451,97267,87808.0,8914500.0
2008-11-04,9883,10554,9499,9883,195027,91819.0,8914500.0
2008-11-05,10218,10266,9547,9595,93981,89145.0,8914500.0
2008-11-06,9067,9403,8789,8828,28962,82013.0,8914500.0
2008-11-07,8520,9173,8520,9116,27062,84688.0,8914500.0
2008-11-10,9067,9307,8827,9269,16365,86114.0,8914500.0
2008-11-11,9125,9288,8971,9039,21008,83975.0,8914500.0
2008-11-12,8846,9259,8846,9163,18325,85133.0,8914500.0
2008-11-13,8875,9115,8549,8684,21915,80676.0,8914500.0
2008-11-14,9153,9153,8741,8876,8020,82459.0,8914500.0
2008-11-17,8866,8866,8578,8636,11674,80230.0,8914500.0
2008-11-18,8635,8818,8155,8607,22349,79963.0,8914500.0
2008-11-19,8731,8731,8328,8674,62082,80587.0,8914500.0
2008-11-20,8251,8539,7877,8012,17998,74436.0,8914500.0
2008-11-21,7925,8827,7493,8521,44941,79161.0,8914500.0
2008-11-24,8443,8654,8290,8453,16886,78537.0,8914500.0
2008-11-25,8674,8789,8347,8444,28191,78448.0,8914500.0
2008-11-26,8453,9067,8443,8828,351277,82013.0,8914500.0
2008-11-27,9470,10123,9451,10123,815869,94048.0,8914500.0
2008-11-28,10554,10842,9835,9979,184727,92711.0,8914500.0
2008-12-01,10314,11370,10266,10843,140314,100734.0,8914500.0
2008-12-02,10314,11178,9979,10987,111278,102071.0,8914500.0
2008-12-03,11034,11418,10170,10315,84238,95831.0,8914500.0
2008-12-04,10170,10314,9038,9039,144014,83975.0,8914500.0
2008-12-05,8952,9432,8722,9221,51180,85668.0,8914500.0
2008-12-08,9307,9739,9221,9327,53644,86649.0,8914500.0
2008-12-09,9470,9528,9211,9346,20117,86827.0,8914500.0
2008-12-10,9364,9499,8942,9355,17434,86916.0,8914500.0
2008-12-11,9499,10746,9412,10363,95481,96277.0,8914500.0
2008-12-12,10362,10554,9508,9547,64382,88699.0,8914500.0
2008-12-15,9931,10554,9787,10315,50620,95831.0,8914500.0
2008-12-16,10218,10314,9691,9931,32069,92265.0,8914500.0
2008-12-17,10123,10554,9787,9787,38852,90928.0,8914500.0
2008-12-18,9883,10123,9643,9835,35548,91374.0,8914500.0
2008-12-19,9883,10266,9643,9883,16998,91819.0,8914500.0
2008-12-22,10027,10698,9931,10171,65597,94494.0,8914500.0
2008-12-23,10170,10506,9931,9931,24854,92265.0,8914500.0
2008-12-24,9787,10554,9739,10459,88835,97168.0,8914500.0
2008-12-26,10458,10986,10170,10171,44102,94494.0,8914500.0
2008-12-29,10027,10602,9931,9979,49366,92711.0,8914500.0
2008-12-30,10218,10218,9643,9787,55506,90928.0,8914500.0
2009-01-02,10027,10266,9787,10123,25189,94048.0,8914500.0
2009-01-05,10362,10362,9835,9883,19535,91819.0,8914500.0
2009-01-06,10027,10266,9537,9595,43602,89145.0,8914500.0
2009-01-07,9508,9835,9499,9739,25939,90482.0,8914500.0
2009-01-08,9585,9739,9528,9691,9534,90036.0,8914500.0
2009-01-09,9643,9883,9595,9595,18095,89145.0,8914500.0
2009-01-12,9518,9787,9518,9643,8110,89591.0,8914500.0
2009-01-13,9787,9883,9576,9595,11266,89145.0,8914500.0
2009-01-14,9787,9883,9595,9883,19464,91819.0,8914500.0
2009-01-15,9595,9883,9556,9643,12519,89591.0,8914500.0
2009-01-16,9883,9979,9691,9835,17331,91374.0,8914500.0
2009-01-19,9883,10314,9835,10171,40473,94494.0,8914500.0
2009-01-20,10314,10458,9643,9643,32379,89591.0,8914500.0
2009-01-21,9412,9691,9412,9547,28367,88699.0,8914500.0
2009-01-22,9739,10170,9499,10171,46396,94494.0,8914500.0
2009-01-23,10410,10410,9883,10171,23977,94494.0,8914500.0
2009-01-28,10362,10842,10266,10363,39435,96277.0,8914500.0
2009-01-29,10698,10986,10410,10459,88675,97168.0,8914500.0
2009-01-30,10554,10938,10266,10795,29196,100288.0,8914500.0
2009-02-02,10698,11706,10650,11083,66663,102962.0,8914500.0
2009-02-03,11082,11466,11034,11418,30523,106083.0,8914500.0
2009-02-04,11610,11706,11274,11370,37734,105637.0,8914500.0
2009-02-05,11514,11562,10890,11178,66613,103854.0,8914500.0
2009-02-06,11178,11418,11082,11274,19506,104745.0,8914500.0
2009-02-09,11466,11850,11370,11658,38329,108311.0,8914500.0
2009-02-10,11658,12090,11658,11898,53123,110540.0,8914500.0
2009-02-11,11898,12042,11562,11802,30070,109648.0,8914500.0
2009-02-12,12473,13529,12281,12474,250024,115888.0,8914500.0
2009-02-13,12569,12761,11898,12186,136484,113214.0,8914500.0
2009-02-16,12281,12905,12138,12186,67054,113214.0,8914500.0
2009-02-17,12425,12473,11562,11706,117033,108757.0,8914500.0
2009-02-18,11322,11610,11178,11466,47031,106528.0,8914500.0
2009-02-19,11466,11706,10746,10891,51421,101180.0,8914500.0
2009-02-20,10650,10986,10170,10459,28322,97168.0,8914500.0
2009-02-23,10218,10746,10218,10603,21816,98505.0,8914500.0
2009-02-24,10266,10746,10266,10507,16710,97614.0,8914500.0
2009-02-25,10842,10842,10218,10411,24841,96722.0,8914500.0
2009-02-26,10458,10746,9931,10027,30136,93157.0,8914500.0
2009-02-27,9883,10362,9883,10075,18995,93602.0,8914500.0
2009-03-02,9835,10170,9355,10027,31582,93157.0,8914500.0
2009-03-03,9355,9585,9115,9547,52240,88699.0,8914500.0
2009-03-04,9547,9739,9364,9595,37422,89145.0,8914500.0
2009-03-05,9691,10123,9595,9883,57663,91819.0,8914500.0
2009-03-06,9595,9883,9518,9787,24922,90928.0,8914500.0
2009-03-09,9835,10218,9787,10075,53236,93602.0,8914500.0
2009-03-10,10027,10218,9835,9979,22318,92711.0,8914500.0
2009-03-11,10410,10554,10027,10075,30783,93602.0,8914500.0
2009-03-12,10314,10602,10075,10507,23480,97614.0,8914500.0
2009-03-13,10746,10746,10362,10699,15756,99397.0,8914500.0
2009-03-16,10602,10938,10410,10411,22505,96722.0,8914500.0
2009-03-17,10410,10602,10218,10459,12907,97168.0,8914500.0
2009-03-18,10602,11034,10602,10891,19484,101180.0,8914500.0
2009-03-19,11034,11178,10698,10747,14257,99842.0,8914500.0
2009-03-20,10746,11034,10650,10699,12163,99397.0,8914500.0
2009-03-23,10698,10986,10650,10843,26202,100734.0,8914500.0
2009-03-24,11082,11130,10698,10891,15251,101180.0,8914500.0
2009-03-25,10938,10938,10602,10603,27623,98505.0,8914500.0
2009-03-26,10602,10698,10410,10699,37230,99397.0,8914500.0
2009-03-27,10746,10986,10554,10891,66552,101180.0,8914500.0
2009-03-30,11082,11226,10362,10699,33655,99397.0,8914500.0
2009-03-31,10602,10746,10266,10507,47939,97614.0,8914500.0
2009-04-01,10506,12042,10506,12042,146676,111877.0,8914500.0
2009-04-02,12473,12569,11802,11994,87394,111431.0,8914500.0
2009-04-03,11994,12521,11754,12282,87871,114106.0,8914500.0
2009-04-06,12473,12713,12042,12282,43111,114106.0,8914500.0
2009-04-07,12281,12809,12186,12762,49958,118563.0,8914500.0
2009-04-08,12521,13529,12473,13241,79027,123020.0,8914500.0
2009-04-09,13385,14872,13385,13769,218415,127923.0,8914500.0
2009-04-10,13769,14392,13049,13769,191836,127923.0,8914500.0
2009-04-13,14201,15352,13961,14201,243146,131935.0,8914500.0
2009-04-14,14584,14824,13577,13769,121770,127923.0,8914500.0
2009-04-15,13673,13769,12329,12954,185105,120346.0,8914500.0
2009-04-16,13097,14680,13097,13721,201795,127477.0,8914500.0
2009-04-17,14057,14728,13721,14105,85555,131043.0,8914500.0
2009-04-20,14536,14584,13721,14105,53805,131043.0,8914500.0
2009-04-21,13913,14105,13577,14057,39745,130597.0,8914500.0
2009-04-22,14153,14824,13769,14441,76011,134163.0,8914500.0
2009-04-23,14728,14728,14105,14153,57638,131489.0,8914500.0
2009-04-24,14296,14632,13577,14105,43498,131043.0,8914500.0
2009-04-27,14057,14201,13577,13721,30041,127477.0,8914500.0
2009-04-28,13673,13721,12857,13050,45363,121237.0,8914500.0
2009-04-29,12857,13673,12761,13241,56645,123020.0,8914500.0
2009-04-30,13289,14057,13241,13577,56311,126140.0,8914500.0
2009-05-04,13769,14009,13433,13721,18934,127477.0,8914500.0
2009-05-06,13721,15544,13721,13817,491637,128369.0,8914500.0
2009-05-07,14201,14201,13241,13289,129273,123466.0,8914500.0
2009-05-08,13577,14248,13337,14249,159891,132380.0,8914500.0
2009-05-11,14440,14440,13817,13817,72700,128369.0,8914500.0
2009-05-12,13817,14824,13817,14489,298238,134609.0,8914500.0
2009-05-13,14584,15544,14201,14633,300389,135946.0,8914500.0
2009-05-14,14392,14536,14009,14009,81322,130152.0,8914500.0
2009-05-15,14296,14296,13529,13529,91280,126117.0,8944500.0
2009-05-18,13577,14488,13529,14393,135504,134168.0,8944500.0
2009-05-19,14776,14872,14248,14393,113101,134168.0,8944500.0
2009-05-20,14440,16120,14440,15832,366872,147584.0,8944500.0
2009-05-21,15928,18183,15640,18183,502017,169498.0,8944500.0
2009-05-22,18998,20869,18854,20870,969115,194543.0,8944500.0
2009-05-25,21493,21781,17799,20870,826694,194543.0,8944500.0
2009-05-26,21541,23988,20485,23988,700535,223612.0,8944500.0
2009-05-27,24851,25139,21589,21589,577171,201251.0,8944500.0
2009-05-28,21781,23988,20773,22693,610134,211537.0,8944500.0
2009-05-29,22548,22788,21109,21973,232131,204829.0,8944500.0
2009-06-01,22261,25235,22261,25236,462908,235240.0,8944500.0
2009-06-02,26866,28977,26291,28978,740994,270124.0,8944500.0
2009-06-03,28066,31856,27730,28690,803770,267441.0,8944500.0
2009-06-04,29649,31520,28450,30081,554750,280410.0,8944500.0
2009-06-05,31664,34351,30417,33823,792513,315294.0,8944500.0
2009-06-08,32623,34543,31184,31185,537521,290696.0,8944500.0
2009-06-09,30704,31808,26530,26531,782537,247315.0,8944500.0
2009-06-10,26626,28689,25667,26483,644254,247337.0,8961500.0
2009-06-11,27058,27778,25955,27059,294299,252714.0,8961500.0
2009-06-12,27346,27634,23988,25284,557601,236136.0,8961500.0
2009-06-15,25379,26914,24515,26147,364146,244201.0,8961500.0
2009-06-16,25859,30033,25811,30033,741526,280495.0,8961500.0
2009-06-17,29409,31520,27634,27778,687116,259435.0,8961500.0
2009-06-18,28114,28689,25523,26435,341853,246889.0,8961500.0
2009-06-19,26962,27106,24803,26099,278955,243753.0,8961500.0
2009-06-22,28114,28497,26099,26867,166769,250922.0,8961500.0
2009-06-23,26291,26626,24851,25044,161925,233895.0,8961500.0
2009-06-24,25331,25427,21781,22213,419718,207459.0,8961500.0
2009-06-25,22740,25043,22452,23221,623097,216868.0,8961500.0
2009-06-26,23844,23892,22117,22357,330151,208803.0,8961500.0
2009-06-29,23028,23364,22548,23029,170229,215076.0,8961500.0
2009-06-30,23316,24611,22261,22789,230476,212836.0,8961500.0
2009-07-01,22692,23412,22117,22837,130054,213284.0,8961500.0
2009-07-02,23316,25619,23076,24804,596702,231655.0,8961500.0
2009-07-03,24180,25139,24036,24708,214696,230759.0,8961500.0
2009-07-06,24803,24947,23892,24084,175954,224934.0,8961500.0
2009-07-07,24419,27682,24180,27682,648435,258539.0,8961500.0
2009-07-08,29025,29265,26387,27442,1070803,256299.0,8961500.0
2009-07-09,27634,28497,26387,28498,556311,266157.0,8961500.0
2009-07-10,28114,29553,26962,28642,512910,267501.0,8961500.0
2009-07-13,28306,28641,24755,24756,231160,232841.0,9024836.0
2009-07-14,26147,27682,24563,24756,473569,232841.0,9024836.0
2009-07-15,25283,27250,25235,26243,391081,246829.0,9024836.0
2009-07-16,26962,27538,24947,25332,264238,238256.0,9024836.0
2009-07-17,25811,27298,25235,26051,395656,245024.0,9024836.0
2009-07-20,26482,26866,25907,26147,168781,245927.0,9024836.0
2009-07-21,26339,27490,26339,26483,319943,249085.0,9024836.0
2009-07-22,26818,26962,25235,25667,202961,241414.0,9024836.0
2009-07-23,25907,25907,24755,24804,124994,233292.0,9024836.0
2009-07-24,25283,25331,24084,24372,144139,229231.0,9024836.0
2009-07-27,24515,25811,24515,25236,191839,237353.0,9024836.0
2009-07-28,25715,25715,24372,24516,153080,230585.0,9024836.0
2009-07-29,24515,24995,23316,23700,147322,222913.0,9024836.0
2009-07-30,23556,24036,22836,23460,160899,220657.0,9024836.0
2009-07-31,23748,23988,22261,22741,174345,213889.0,9024836.0
2009-08-03,22836,24995,22836,24564,334579,231036.0,9024836.0
2009-08-04,24659,24803,22932,23125,315099,217499.0,9024836.0
2009-08-05,23508,23652,22404,22693,133299,213437.0,9024836.0
2009-08-06,23028,23124,22021,22549,119786,212084.0,9024836.0
2009-08-07,22548,22644,21781,22597,223154,212535.0,9024836.0
2009-08-10,23076,23124,22500,22597,110189,212535.0,9024836.0
2009-08-11,22500,23028,22117,22213,105390,208925.0,9024836.0
2009-08-12,22117,22500,21445,21637,165688,203510.0,9024836.0
2009-08-13,21637,21925,20773,21302,248963,200351.0,9024836.0
2009-08-14,21493,21685,20677,21158,217596,199100.0,9029500.0
2009-08-17,21013,21301,19766,20438,139006,192328.0,9029500.0
2009-08-18,19958,20677,19382,20294,133813,190974.0,9029500.0
2009-08-19,20485,20533,19478,19478,116915,183299.0,9029500.0
2009-08-20,19766,20246,19286,19862,141964,186911.0,9029500.0
2009-08-21,19958,20150,18710,19095,178589,179687.0,9029500.0
2009-08-24,19094,19094,17751,18375,323315,172915.0,9029500.0
2009-08-25,18183,19718,18183,18903,271430,177881.0,9029500.0
2009-08-26,19430,21253,19334,20150,656201,189620.0,9029500.0
2009-08-27,20533,20533,19190,19191,127752,180590.0,9029500.0
2009-08-28,19574,19670,18518,18567,98279,174721.0,9029500.0
2009-08-31,18470,18902,17559,18183,107331,171109.0,9029500.0
2009-09-01,17991,18231,17127,17751,269431,167046.0,9029500.0
2009-09-02,17271,17559,16791,17128,272246,161177.0,9029500.0
2009-09-03,17079,17991,16887,17319,339685,162982.0,9029500.0
2009-09-04,17559,17655,16407,16696,320143,157113.0,9029500.0
2009-09-07,17127,17703,16887,17128,275004,161177.0,9029500.0
2009-09-08,17175,17319,16407,16792,137341,158016.0,9029500.0
2009-09-09,16887,16887,16024,16648,132839,156662.0,9029500.0
2009-09-10,16647,16695,16024,16456,116290,154856.0,9029500.0
2009-09-11,16599,17559,16599,17367,183904,163434.0,9029500.0
2009-09-14,17319,17847,17175,17272,118481,162531.0,9029500.0
2009-09-15,17175,17655,17031,17415,76834,163885.0,9029500.0
2009-09-16,17751,20006,17559,18903,862390,177881.0,9029500.0
2009-09-17,19238,19286,18087,18759,277137,176527.0,9029500.0
2009-09-18,18566,20054,18518,18951,264915,178333.0,9029500.0
2009-09-21,19190,19910,19094,19143,144014,180139.0,9029500.0
2009-09-22,19478,19574,18710,18999,78135,178784.0,9029500.0
2009-09-23,18854,19238,17943,17943,133409,168852.0,9029500.0
2009-09-24,17703,18806,17655,17847,91415,167949.0,9029500.0
2009-09-25,17847,18470,17847,18135,87935,170658.0,9029500.0
2009-09-28,18422,18854,17991,18423,63128,173366.0,9029500.0
2009-09-29,18710,19046,17943,18039,65831,169755.0,9029500.0
2009-09-30,17895,18422,17079,17367,73086,163434.0,9029500.0
2009-10-01,17463,17463,16216,17272,90189,162531.0,9029500.0
2009-10-05,16791,17175,16216,16552,96109,155759.0,9029500.0
2009-10-06,16503,16743,14872,15209,188848,143118.0,9029500.0
2009-10-07,15352,15736,15064,15448,99112,145375.0,9029500.0
2009-10-08,15160,15688,15160,15161,63145,142666.0,9029500.0
2009-10-09,15208,16263,15208,15928,86511,149890.0,9029500.0
2009-10-12,16120,16168,15592,15784,45643,148535.0,9029500.0
2009-10-13,15544,15736,14872,15161,135631,142666.0,9029500.0
2009-10-14,15160,15496,15160,15352,36906,144472.0,9029500.0
2009-10-15,15448,15640,15208,15448,41174,145375.0,9029500.0
2009-10-16,15448,15592,15160,15161,49777,143349.0,9072730.0
2009-10-19,14968,15352,14680,14969,35382,141535.0,9072730.0
2009-10-20,15016,15256,14872,15017,45325,141988.0,9072730.0
2009-10-21,14872,15112,14680,14873,42300,140627.0,9072730.0
2009-10-22,14872,15880,14824,15592,185507,147432.0,9072730.0
2009-10-23,15784,15784,15352,15448,55862,146071.0,9072730.0
2009-10-26,15304,15736,15304,15640,51624,147885.0,9072730.0
2009-10-27,15832,16839,15832,16168,261166,152876.0,9072730.0
2009-10-28,16072,16263,15112,15161,118393,143349.0,9072730.0
2009-10-29,15112,15160,13769,14489,95821,136998.0,9072730.0
2009-10-30,14776,15160,14536,14729,69945,139266.0,9072730.0
2009-11-02,13913,14536,13913,13913,62554,131555.0,9072730.0
2009-11-03,14009,14201,13721,13721,69177,129740.0,9072730.0
2009-11-04,13481,14057,13481,13817,61905,130647.0,9072730.0
2009-11-05,13769,14248,13721,13817,36227,130647.0,9072730.0
