부스타(008470),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-04,5770,5900,5770,5830,78147,49000.0,8404800.0
2016-04-05,5970,5970,5800,5870,63816,49336.0,8404800.0
2016-04-06,5820,5940,5820,5850,67767,49168.0,8404800.0
2016-04-07,5920,5920,5770,5790,75536,48664.0,8404800.0
2016-04-08,5770,5780,5650,5700,62154,47907.0,8404800.0
2016-04-11,5700,5820,5670,5750,51221,48328.0,8404800.0
2016-04-12,5730,5920,5730,5920,112746,49756.0,8404800.0
2016-04-14,5940,6060,5860,6040,85240,50765.0,8404800.0
2016-04-15,6040,6060,5910,6000,60018,50429.0,8404800.0
2016-04-18,5970,6140,5960,6010,89002,50513.0,8404800.0
2016-04-19,6060,6330,6020,6150,176628,51690.0,8404800.0
2016-04-20,6150,6200,6010,6100,76126,51269.0,8404800.0
2016-04-21,6080,6150,6010,6050,61268,50849.0,8404800.0
2016-04-22,6050,6250,6050,6160,67594,51774.0,8404800.0
2016-04-25,6200,6240,6110,6230,48467,52362.0,8404800.0
2016-04-26,6170,6240,5990,6000,82657,50429.0,8404800.0
2016-04-27,6030,6100,5950,6000,44863,50429.0,8404800.0
2016-04-28,5950,6050,5910,6000,69792,50429.0,8404800.0
2016-04-29,5950,5960,5830,5900,65677,49588.0,8404800.0
2016-05-02,5830,5980,5790,5870,41853,49336.0,8404800.0
2016-05-03,5850,5940,5800,5920,25717,49756.0,8404800.0
2016-05-04,5920,5930,5730,5860,45121,49252.0,8404800.0
2016-05-09,5870,5960,5740,5760,38666,48412.0,8404800.0
2016-05-10,5790,6030,5720,5980,78114,50261.0,8404800.0
2016-05-11,6060,6070,5950,6000,62304,50429.0,8404800.0
2016-05-12,6000,6030,5880,6000,33240,50429.0,8404800.0
2016-05-13,5980,6260,5970,6260,153941,52614.0,8404800.0
2016-05-16,6840,6840,6080,6080,435468,51101.0,8404800.0
2016-05-17,6090,6130,5960,6060,85311,50933.0,8404800.0
2016-05-18,6050,6090,5760,5820,117616,48916.0,8404800.0
2016-05-19,5820,5890,5760,5800,39621,48748.0,8404800.0
2016-05-20,5850,5940,5760,5930,48887,49840.0,8404800.0
2016-05-23,5850,5930,5850,5870,41403,49336.0,8404800.0
2016-05-24,5830,5920,5830,5880,39975,49420.0,8404800.0
2016-05-25,5880,6090,5880,6090,88450,51185.0,8404800.0
2016-05-26,6060,6160,5970,6010,49640,50513.0,8404800.0
2016-05-27,6080,6270,6010,6160,138018,51774.0,8404800.0
2016-05-30,6230,6280,6090,6140,60862,51605.0,8404800.0
2016-05-31,6160,6520,6160,6220,204404,52278.0,8404800.0
2016-06-01,6210,6210,6060,6140,75710,51605.0,8404800.0
2016-06-02,6230,6230,6070,6090,34829,51185.0,8404800.0
2016-06-03,6090,6280,6020,6260,98712,52614.0,8404800.0
2016-06-07,6270,6490,6220,6470,174248,54379.0,8404800.0
2016-06-08,6520,6570,6360,6450,125435,54211.0,8404800.0
2016-06-09,6450,6700,6380,6700,174508,56312.0,8404800.0
2016-06-10,6710,6770,6550,6640,189620,55808.0,8404800.0
2016-06-13,6570,6600,6260,6260,139080,52614.0,8404800.0
2016-06-14,6150,6390,6070,6340,68817,53286.0,8404800.0
2016-06-15,6270,6390,6200,6230,65198,52362.0,8404800.0
2016-06-16,6120,6390,6070,6090,110203,51185.0,8404800.0
2016-06-17,6100,6410,6100,6280,128754,52782.0,8404800.0
2016-06-20,6280,6390,6190,6360,87141,53455.0,8404800.0
2016-06-21,6400,6680,6340,6450,208252,54211.0,8404800.0
2016-06-22,6410,6540,6380,6510,72057,54715.0,8404800.0
2016-06-23,6560,6560,6200,6290,80726,52866.0,8404800.0
2016-06-24,6370,6530,5800,6140,262176,51605.0,8404800.0
2016-06-27,6100,6100,5880,6060,72945,50933.0,8404800.0
2016-06-28,5970,6180,5970,6090,65454,51185.0,8404800.0
2016-06-29,6180,6400,6130,6260,75369,52614.0,8404800.0
2016-06-30,6270,6380,6200,6380,35719,53623.0,8404800.0
2016-07-01,6380,6440,6310,6400,46770,53791.0,8404800.0
2016-07-04,6450,6490,6320,6490,63127,54547.0,8404800.0
2016-07-05,6420,6480,6330,6400,52055,53791.0,8404800.0
2016-07-06,6400,6440,6210,6210,56155,52194.0,8404800.0
2016-07-07,6210,6410,6210,6350,37095,53370.0,8404800.0
2016-07-08,6370,6450,6260,6290,43443,52866.0,8404800.0
2016-07-11,6390,6390,6280,6350,29621,53370.0,8404800.0
2016-07-12,6410,6410,6250,6260,40777,52614.0,8404800.0
2016-07-13,6320,6460,6280,6460,140790,54295.0,8404800.0
2016-07-14,6660,6760,6400,6400,271265,53791.0,8404800.0
2016-07-15,6470,6540,6390,6530,63404,54883.0,8404800.0
2016-07-18,6530,6610,6460,6600,69132,55472.0,8404800.0
2016-07-19,6650,6650,6450,6470,61046,54379.0,8404800.0
2016-07-20,6540,6570,6380,6460,40253,54295.0,8404800.0
2016-07-21,6460,6570,6460,6500,34611,54631.0,8404800.0
2016-07-22,6430,6520,6420,6490,27046,54547.0,8404800.0
2016-07-25,6530,6730,6470,6600,129310,55472.0,8404800.0
2016-07-26,6650,6650,6000,6000,217946,50429.0,8404800.0
2016-07-27,5990,6120,5890,6070,183735,51017.0,8404800.0
2016-07-28,6140,6300,6100,6200,66788,52110.0,8404800.0
2016-07-29,6150,6240,6010,6150,56173,51690.0,8404800.0
2016-08-01,6150,6190,6020,6020,53747,50597.0,8404800.0
2016-08-02,6090,6250,6000,6140,68511,51605.0,8404800.0
2016-08-03,6200,6200,6050,6090,18815,51185.0,8404800.0
2016-08-04,6080,6140,6030,6040,37293,50765.0,8404800.0
2016-08-05,6040,6120,6040,6060,14425,50933.0,8404800.0
2016-08-08,6010,6170,6010,6090,35334,51185.0,8404800.0
2016-08-09,6120,6150,6080,6150,14383,51690.0,8404800.0
2016-08-10,6160,6170,6070,6110,28300,51353.0,8404800.0
2016-08-11,6110,6290,6030,6080,52094,51101.0,8404800.0
2016-08-12,6110,6130,6050,6110,32308,51353.0,8404800.0
2016-08-16,6110,6110,5990,6080,36169,51101.0,8404800.0
2016-08-17,6110,6110,5990,6050,22175,50849.0,8404800.0
2016-08-18,6040,6090,5990,6070,48059,51017.0,8404800.0
2016-08-19,6050,6070,5950,6020,42472,50597.0,8404800.0
2016-08-22,5960,6030,5800,5850,90456,49168.0,8404800.0
2016-08-23,5850,5980,5790,5880,29601,49420.0,8404800.0
2016-08-24,5980,5980,5860,5860,22362,49252.0,8404800.0
2016-08-25,5780,5920,5780,5800,32239,48748.0,8404800.0
2016-08-26,5800,5880,5800,5850,10788,49168.0,8404800.0
2016-08-29,5900,5940,5810,5850,32311,49168.0,8404800.0
2016-08-30,5840,5960,5810,5920,30841,49756.0,8404800.0
2016-08-31,6000,6000,5830,5890,20229,49504.0,8404800.0
2016-09-01,5900,5980,5860,5980,21923,50261.0,8404800.0
2016-09-02,6000,6050,5940,6040,22101,50765.0,8404800.0
2016-09-05,6120,6120,6030,6120,17354,51437.0,8404800.0
2016-09-06,6150,6150,6020,6070,14812,51017.0,8404800.0
2016-09-07,6120,6120,5980,5980,17550,50261.0,8404800.0
2016-09-08,5990,6070,5880,5930,30547,49840.0,8404800.0
2016-09-09,5840,5950,5800,5860,41983,49252.0,8404800.0
2016-09-12,5870,5870,5780,5780,18813,48580.0,8404800.0
2016-09-13,5750,5870,5750,5820,20723,48916.0,8404800.0
2016-09-19,5820,6000,5820,5980,35103,50261.0,8404800.0
2016-09-20,6020,6030,5950,6020,20265,50597.0,8404800.0
2016-09-21,6020,6060,5960,6030,12727,50681.0,8404800.0
2016-09-22,6060,6060,5950,6020,36585,50597.0,8404800.0
2016-09-23,5990,6030,5960,6020,23924,50597.0,8404800.0
2016-09-26,6030,6150,6010,6130,49236,51521.0,8404800.0
2016-09-27,6130,6190,6050,6150,42365,51690.0,8404800.0
2016-09-28,6190,6200,6080,6130,21251,51521.0,8404800.0
2016-09-29,6130,6160,6050,6130,48349,51521.0,8404800.0
2016-09-30,6130,6130,6020,6060,16151,50933.0,8404800.0
2016-10-04,6100,6250,6000,6240,57547,52446.0,8404800.0
2016-10-05,6230,6320,6160,6240,23637,52446.0,8404800.0
2016-10-06,6240,6310,6200,6270,26919,52698.0,8404800.0
2016-10-07,6270,6310,6200,6250,19267,52530.0,8404800.0
2016-10-10,6250,6270,6160,6230,23580,52362.0,8404800.0
2016-10-11,6230,6230,5900,6100,55544,51269.0,8404800.0
2016-10-12,6100,6150,6020,6090,20900,51185.0,8404800.0
2016-10-13,6050,6090,5900,6030,40890,50681.0,8404800.0
2016-10-14,6130,6140,6000,6030,12795,50681.0,8404800.0
2016-10-17,6030,6090,5980,6050,13457,50849.0,8404800.0
2016-10-18,6050,6050,5980,6030,10557,50681.0,8404800.0
2016-10-19,6030,6030,5880,5950,46946,50009.0,8404800.0
2016-10-20,5930,5990,5920,5930,15655,49840.0,8404800.0
2016-10-21,5940,6080,5920,5930,13809,49840.0,8404800.0
2016-10-24,5930,5950,5870,5870,13796,49336.0,8404800.0
2016-10-25,5880,5950,5820,5920,23344,49756.0,8404800.0
2016-10-26,5900,5930,5810,5920,23604,49756.0,8404800.0
2016-10-27,5900,6030,5900,6030,12580,50681.0,8404800.0
2016-10-28,6030,6100,5950,6060,31871,50933.0,8404800.0
2016-10-31,6020,6020,5900,5930,25167,49840.0,8404800.0
2016-11-01,5900,5980,5860,5920,12737,49756.0,8404800.0
2016-11-02,5900,5900,5640,5700,62059,47907.0,8404800.0
2016-11-03,5650,5760,5580,5720,32408,48075.0,8404800.0
2016-11-04,5720,5740,5660,5710,7622,47991.0,8404800.0
2016-11-07,5710,5780,5660,5780,15747,48580.0,8404800.0
2016-11-08,5800,5840,5740,5810,13804,48832.0,8404800.0
2016-11-09,5810,5860,5460,5630,60994,47319.0,8404800.0
2016-11-10,5910,5910,5730,5850,9647,49168.0,8404800.0
2016-11-11,5850,5890,5800,5850,7637,49168.0,8404800.0
2016-11-14,5850,5910,5750,5900,6982,49588.0,8404800.0
2016-11-15,5900,5980,5850,5910,16424,49672.0,8404800.0
2016-11-16,5910,5920,5840,5900,7857,49588.0,8404800.0
2016-11-17,5900,5900,5790,5880,7150,49420.0,8404800.0
2016-11-18,5860,5880,5800,5870,7221,49336.0,8404800.0
2016-11-21,5870,5870,5750,5820,13032,48916.0,8404800.0
2016-11-22,5770,5830,5750,5790,10836,48664.0,8404800.0
2016-11-23,5790,5790,5710,5740,6955,48244.0,8404800.0
2016-11-24,5740,5800,5700,5740,15649,48244.0,8404800.0
2016-11-25,5670,5750,5610,5740,21059,48244.0,8404800.0
2016-11-28,5720,5740,5630,5680,15957,47739.0,8404800.0
2016-11-29,5680,5720,5550,5600,16486,47067.0,8404800.0
2016-11-30,5600,5650,5500,5590,17021,46983.0,8404800.0
2016-12-01,5590,5600,5490,5550,17860,46647.0,8404800.0
2016-12-02,5510,5550,5450,5450,15179,45806.0,8404800.0
2016-12-05,5470,5510,5380,5410,14795,45470.0,8404800.0
2016-12-06,5370,5450,5360,5440,14356,45722.0,8404800.0
2016-12-07,5440,5470,5390,5390,12376,45302.0,8404800.0
2016-12-08,5230,5420,5220,5350,106240,44966.0,8404800.0
2016-12-09,5350,5520,5350,5470,10902,45974.0,8404800.0
2016-12-12,5530,5700,5460,5650,17922,47487.0,8404800.0
2016-12-13,5650,5700,5560,5650,7113,47487.0,8404800.0
2016-12-14,5760,5970,5730,5820,41950,48916.0,8404800.0
2016-12-15,5810,5820,5670,5790,24148,48664.0,8404800.0
2016-12-16,5790,5840,5650,5800,17921,48748.0,8404800.0
2016-12-19,5680,5730,5660,5730,21100,48160.0,8404800.0
2016-12-20,5730,5840,5710,5710,7876,47991.0,8404800.0
2016-12-21,5710,5770,5690,5740,7397,48244.0,8404800.0
2016-12-22,5750,5810,5710,5730,14921,48160.0,8404800.0
2016-12-23,5720,5720,5650,5710,8305,47991.0,8404800.0
2016-12-26,5710,5790,5680,5700,14731,47907.0,8404800.0
2016-12-27,5760,5780,5700,5780,12525,48580.0,8404800.0
2016-12-28,5770,5770,5690,5730,4332,48160.0,8404800.0
2016-12-29,5710,5790,5670,5730,10304,48160.0,8404800.0
2017-01-02,5720,5760,5680,5730,8692,48160.0,8404800.0
2017-01-03,5800,7030,5800,6370,2685788,53539.0,8404800.0
2017-01-04,6350,6450,6250,6350,255231,53370.0,8404800.0
2017-01-05,6370,6420,6250,6400,140729,53791.0,8404800.0
2017-01-06,6350,6460,6270,6410,237256,53875.0,8404800.0
2017-01-09,6450,6480,6280,6280,153439,52782.0,8404800.0
2017-01-10,6310,6310,6100,6140,162916,51605.0,8404800.0
2017-01-11,6160,6230,6110,6110,87121,51353.0,8404800.0
2017-01-12,6110,6150,5960,6120,122973,51437.0,8404800.0
2017-01-13,6120,6210,6050,6120,61752,51437.0,8404800.0
2017-01-16,6180,6200,6030,6100,56896,51269.0,8404800.0
2017-01-17,6140,6200,6050,6150,51692,51690.0,8404800.0
2017-01-18,6100,6190,6060,6170,74065,51858.0,8404800.0
2017-01-19,6240,6250,6140,6190,71366,52026.0,8404800.0
2017-01-20,6160,6280,5960,5960,89411,50093.0,8404800.0
2017-01-23,5960,6010,5890,5890,32316,49504.0,8404800.0
2017-01-24,5850,5920,5790,5900,64494,49588.0,8404800.0
2017-01-25,5900,5940,5820,5920,22762,49756.0,8404800.0
2017-01-26,5920,6040,5920,6000,33305,50429.0,8404800.0
2017-01-31,6000,6200,5960,6130,137065,51521.0,8404800.0
2017-02-01,6190,6210,6040,6150,61924,51690.0,8404800.0
2017-02-02,6060,6170,5930,5990,78334,50345.0,8404800.0
2017-02-03,5990,6080,5940,6010,55882,50513.0,8404800.0
2017-02-06,6170,6170,5980,6040,27557,50765.0,8404800.0
2017-02-07,5950,6070,5950,6060,49504,50933.0,8404800.0
2017-02-08,6120,6120,5940,6000,62083,50429.0,8404800.0
2017-02-09,6180,6200,5960,6150,79579,51690.0,8404800.0
2017-02-10,6130,6170,6050,6120,45152,51437.0,8404800.0
2017-02-13,6070,6130,6050,6130,27173,51521.0,8404800.0
2017-02-14,6150,6730,6100,6600,929134,55472.0,8404800.0
2017-02-15,6580,6600,6380,6460,326020,54295.0,8404800.0
2017-02-16,6460,6530,6310,6390,210433,53707.0,8404800.0
2017-02-17,6390,6520,6230,6240,212896,52446.0,8404800.0
2017-02-20,6200,6360,6160,6260,119106,52614.0,8404800.0
2017-02-21,6270,6340,6200,6330,69625,53202.0,8404800.0
2017-02-22,6350,6380,6190,6200,77933,52110.0,8404800.0
2017-02-23,6210,6280,6070,6140,111405,51605.0,8404800.0
2017-02-24,6180,6210,6100,6210,34101,52194.0,8404800.0
2017-02-27,6150,6190,6110,6190,41419,52026.0,8404800.0
2017-02-28,6200,6230,6080,6100,106947,51269.0,8404800.0
2017-03-02,6100,6140,6020,6060,38367,50933.0,8404800.0
2017-03-03,6060,6080,5850,5960,94313,50093.0,8404800.0
2017-03-06,6000,6100,5940,6100,48075,51269.0,8404800.0
2017-03-07,6050,6310,6030,6280,101371,52782.0,8404800.0
2017-03-08,6300,6400,6120,6350,184866,53370.0,8404800.0
2017-03-09,6350,6440,6290,6350,95348,53370.0,8404800.0
2017-03-10,6420,6480,6110,6450,78097,54211.0,8404800.0
2017-03-13,6440,6480,6380,6480,34817,54463.0,8404800.0
2017-03-14,6420,6480,6320,6460,71137,54295.0,8404800.0
2017-03-15,6470,6630,6410,6450,111155,54211.0,8404800.0
2017-03-16,6500,6530,6380,6460,46023,54295.0,8404800.0
2017-03-17,6440,6440,6300,6370,41838,53539.0,8404800.0
2017-03-20,6310,6550,6300,6550,87076,55051.0,8404800.0
2017-03-21,6550,6580,6400,6430,61850,54043.0,8404800.0
2017-03-22,6420,6500,6360,6460,29636,54295.0,8404800.0
2017-03-23,6400,6730,6360,6600,157631,55472.0,8404800.0
2017-03-24,6540,6660,6210,6280,164144,52782.0,8404800.0
2017-03-27,6290,6330,6150,6150,53968,51690.0,8404800.0
2017-03-28,6160,6310,6120,6260,55622,52614.0,8404800.0
2017-03-29,6250,6370,6170,6350,38534,53370.0,8404800.0
2017-03-30,6380,6400,6260,6340,13555,53286.0,8404800.0
2017-03-31,6340,6410,6280,6320,28932,53118.0,8404800.0
2017-04-03,6320,6500,6310,6430,60743,54043.0,8404800.0
2017-04-04,6410,6450,6310,6380,48182,53623.0,8404800.0
2017-04-05,6310,6490,6310,6430,42596,54043.0,8404800.0
2017-04-06,6420,6490,6320,6460,47943,54295.0,8404800.0
2017-04-07,6410,6480,6340,6370,23568,53539.0,8404800.0
2017-04-10,6340,6420,6190,6250,63594,52530.0,8404800.0
2017-04-11,6250,6370,6210,6300,32820,52950.0,8404800.0
2017-04-12,6300,6350,6140,6220,38717,52278.0,8404800.0
2017-04-13,6210,6300,6140,6300,53451,52950.0,8404800.0
2017-04-14,6300,6300,6180,6220,19162,52278.0,8404800.0
2017-04-17,6230,6290,6200,6290,23404,52866.0,8404800.0
2017-04-18,6290,6450,6230,6410,45530,53875.0,8404800.0
2017-04-19,6410,6480,6380,6470,40047,54379.0,8404800.0
2017-04-20,6470,6490,6360,6440,31239,54127.0,8404800.0
2017-04-21,6480,6600,6400,6500,98547,54631.0,8404800.0
2017-04-24,6530,6610,6410,6490,68925,54547.0,8404800.0
2017-04-25,6480,6670,6480,6590,119167,55388.0,8404800.0
2017-04-26,6620,6670,6470,6610,63011,55556.0,8404800.0
2017-04-27,6600,6790,6560,6730,242310,56564.0,8404800.0
2017-04-28,6720,6860,6610,6640,96354,55808.0,8404800.0
2017-05-02,6700,6720,6500,6680,41829,56144.0,8404800.0
2017-05-04,6630,6780,6580,6600,40429,55472.0,8404800.0
2017-05-08,6600,6700,6520,6550,41109,55051.0,8404800.0
2017-05-10,6550,6620,6470,6570,39693,55220.0,8404800.0
2017-05-11,6630,6670,6500,6600,52556,55472.0,8404800.0
2017-05-12,6660,6980,6620,6930,328829,58245.0,8404800.0
2017-05-15,6900,6930,6790,6870,91130,57741.0,8404800.0
2017-05-16,6870,7210,6840,7030,386542,59086.0,8404800.0
2017-05-17,7120,7210,6940,7050,164270,59254.0,8404800.0
2017-05-18,7000,7050,6640,6880,244594,57825.0,8404800.0
2017-05-19,6870,6930,6810,6930,49811,58245.0,8404800.0
2017-05-22,6930,7070,6710,6930,80767,58245.0,8404800.0
2017-05-23,7000,7000,6810,6870,46943,57741.0,8404800.0
2017-05-24,6870,6970,6780,6780,74634,56985.0,8404800.0
2017-05-25,6860,6870,6520,6570,156053,55220.0,8404800.0
2017-05-26,6590,6740,6590,6720,110127,56480.0,8404800.0
2017-05-29,6790,7000,6780,6790,117954,57069.0,8404800.0
2017-05-30,6850,6980,6790,6910,58502,58077.0,8404800.0
2017-05-31,7000,7000,6840,6940,50305,58329.0,8404800.0
2017-06-01,6940,6970,6730,6850,72991,57573.0,8404800.0
2017-06-02,6850,6910,6730,6860,49815,57657.0,8404800.0
2017-06-05,6950,6950,6770,6800,52329,57153.0,8404800.0
2017-06-07,6800,6850,6700,6750,46309,56732.0,8404800.0
2017-06-08,6760,6760,6620,6700,66521,56312.0,8404800.0
2017-06-09,6700,6780,6690,6720,33184,56480.0,8404800.0
2017-06-12,6720,6880,6700,6830,52644,57405.0,8404800.0
2017-06-13,6830,6990,6790,6960,92927,58497.0,8404800.0
2017-06-14,6930,7010,6910,6950,36650,58413.0,8404800.0
2017-06-15,7010,7030,6900,6930,35279,58245.0,8404800.0
2017-06-16,6910,6990,6840,6920,35499,58161.0,8404800.0
2017-06-19,6950,6970,6760,6890,31278,57909.0,8404800.0
2017-06-20,6920,6940,6790,6850,34523,57573.0,8404800.0
2017-06-21,6800,6850,6690,6820,40528,57321.0,8404800.0
2017-06-22,6860,6980,6810,6950,52776,58413.0,8404800.0
2017-06-23,6970,7030,6860,6890,46948,57909.0,8404800.0
2017-06-26,6950,6950,6760,6810,37874,57237.0,8404800.0
2017-06-27,6810,6880,6660,6770,58858,56900.0,8404800.0
2017-06-28,6770,6780,6650,6720,50784,56480.0,8404800.0
2017-06-29,6760,6840,6650,6720,29611,56480.0,8404800.0
2017-06-30,6660,6750,6660,6720,25739,56480.0,8404800.0
2017-07-03,6720,6770,6680,6700,16336,56312.0,8404800.0
2017-07-04,6670,6750,6500,6650,61184,55892.0,8404800.0
2017-07-05,6660,6680,6500,6580,48364,55304.0,8404800.0
2017-07-06,6560,6600,6450,6540,53594,54967.0,8404800.0
2017-07-07,6540,6590,6370,6410,45179,53875.0,8404800.0
2017-07-10,6410,6470,6360,6400,21644,53791.0,8404800.0
2017-07-11,6400,6580,6380,6550,32277,55051.0,8404800.0
2017-07-12,6550,6550,6410,6450,18385,54211.0,8404800.0
2017-07-13,6470,6470,6340,6440,17059,54127.0,8404800.0
2017-07-14,6380,6470,6300,6330,27484,53202.0,8404800.0
2017-07-17,6300,6360,6160,6200,91589,52110.0,8404800.0
2017-07-18,6150,6240,6130,6200,57756,52110.0,8404800.0
2017-07-19,6200,6370,6150,6350,24061,53370.0,8404800.0
2017-07-20,6430,6430,6260,6360,23069,53455.0,8404800.0
2017-07-21,6360,6400,6290,6310,14930,53034.0,8404800.0
2017-07-24,6320,6360,6270,6340,10844,53286.0,8404800.0
2017-07-25,6340,6380,6320,6350,14961,53370.0,8404800.0
2017-07-26,6310,6380,6310,6350,15165,53370.0,8404800.0
2017-07-27,6310,6350,6280,6300,11901,52950.0,8404800.0
2017-07-28,6300,6300,6200,6250,28589,52530.0,8404800.0
2017-07-31,6160,6310,6150,6310,15551,53034.0,8404800.0
2017-08-01,6310,6340,6250,6330,10044,53202.0,8404800.0
2017-08-02,6280,6420,6280,6390,15429,53707.0,8404800.0
2017-08-03,6390,6390,6270,6300,11668,52950.0,8404800.0
2017-08-04,6300,6390,6100,6220,56011,52278.0,8404800.0
2017-08-07,6220,6240,6170,6230,15497,52362.0,8404800.0
2017-08-08,6200,6240,6130,6220,13647,52278.0,8404800.0
2017-08-09,6170,6210,6150,6200,20213,52110.0,8404800.0
2017-08-10,6140,6200,5990,6060,57910,50933.0,8404800.0
2017-08-11,6050,6050,5700,5800,96428,48748.0,8404800.0
2017-08-14,5700,5720,5630,5640,67938,47403.0,8404800.0
2017-08-16,5640,5740,5590,5700,29209,47907.0,8404800.0
2017-08-17,5670,5880,5670,5770,39401,48496.0,8404800.0
2017-08-18,5770,5870,5720,5800,26909,48748.0,8404800.0
2017-08-21,5810,5870,5790,5810,20521,48832.0,8404800.0
2017-08-22,5780,5860,5780,5840,10957,49084.0,8404800.0
2017-08-23,5840,5840,5770,5820,11758,48916.0,8404800.0
2017-08-24,5770,5850,5770,5830,11555,49000.0,8404800.0
2017-08-25,5830,5850,5700,5800,46643,48748.0,8404800.0
2017-08-28,5790,5890,5740,5850,20961,49168.0,8404800.0
2017-08-29,5850,5850,5750,5810,22575,48832.0,8404800.0
2017-08-30,5810,5820,5750,5800,21757,48748.0,8404800.0
2017-08-31,5800,5820,5740,5810,23198,48832.0,8404800.0
2017-09-01,5810,5860,5740,5830,28571,49000.0,8404800.0
2017-09-04,5700,5760,5600,5660,42495,47571.0,8404800.0
2017-09-05,5660,5700,5550,5600,46380,47067.0,8404800.0
2017-09-06,5560,5640,5530,5630,24362,47319.0,8404800.0
2017-09-07,5580,5650,5520,5570,21114,46815.0,8404800.0
2017-09-08,5570,5650,5570,5650,21420,47487.0,8404800.0
2017-09-11,5650,5740,5630,5690,11198,47823.0,8404800.0
2017-09-12,5690,5810,5650,5740,13676,48244.0,8404800.0
2017-09-13,5740,5740,5690,5710,17599,47991.0,8404800.0
2017-09-14,5710,5730,5640,5720,14092,48075.0,8404800.0
2017-09-15,5720,5750,5660,5700,12413,47907.0,8404800.0
2017-09-18,5710,5730,5600,5710,31125,47991.0,8404800.0
2017-09-19,5710,5780,5710,5760,16240,48412.0,8404800.0
2017-09-20,5790,5800,5720,5760,18765,48412.0,8404800.0
2017-09-21,5760,5760,5660,5690,10934,47823.0,8404800.0
2017-09-22,5670,5670,5530,5600,27784,47067.0,8404800.0
2017-09-25,5530,5600,5220,5480,57124,46058.0,8404800.0
2017-09-26,5250,5500,5250,5500,26909,46226.0,8404800.0
2017-09-27,5500,5580,5470,5560,11405,46731.0,8404800.0
2017-09-28,5560,5600,5500,5540,18254,46563.0,8404800.0
2017-09-29,5600,5600,5530,5590,6220,46983.0,8404800.0
2017-10-10,5620,5620,5480,5520,12909,46394.0,8404800.0
2017-10-11,5520,5570,5480,5560,9291,46731.0,8404800.0
2017-10-12,5560,5700,5520,5620,12475,47235.0,8404800.0
2017-10-13,5620,5680,5520,5620,16307,47235.0,8404800.0
2017-10-16,5620,5630,5530,5600,8401,47067.0,8404800.0
2017-10-17,5600,5600,5540,5580,19373,46899.0,8404800.0
2017-10-18,5580,5580,5490,5530,14202,46479.0,8404800.0
2017-10-19,5470,5570,5390,5530,36669,46479.0,8404800.0
2017-10-20,5530,5620,5500,5570,7424,46815.0,8404800.0
2017-10-23,5610,5610,5560,5610,9093,47151.0,8404800.0
2017-10-24,5530,5590,5450,5590,22000,46983.0,8404800.0
2017-10-25,5590,5670,5330,5540,30021,46563.0,8404800.0
2017-10-26,5600,5620,5510,5620,12644,47235.0,8404800.0
2017-10-27,5620,5730,5550,5710,13192,47991.0,8404800.0
2017-10-30,5710,6000,5640,5940,230030,49925.0,8404800.0
2017-10-31,5890,5940,5810,5920,40633,49756.0,8404800.0
2017-11-01,5930,5940,5840,5900,20467,49588.0,8404800.0
2017-11-02,5900,5900,5760,5830,35121,49000.0,8404800.0
2017-11-03,5900,5900,5660,5780,50496,48580.0,8404800.0
2017-11-06,5730,5800,5670,5710,16528,47991.0,8404800.0
2017-11-07,5690,5740,5600,5660,21988,47571.0,8404800.0
2017-11-08,5660,5700,5620,5690,13361,47823.0,8404800.0
2017-11-09,5700,5760,5690,5750,13718,48328.0,8404800.0
2017-11-10,5780,5780,5700,5720,9658,48075.0,8404800.0
2017-11-13,5710,5780,5680,5740,10463,48244.0,8404800.0
2017-11-14,5740,5780,5660,5720,36775,48075.0,8404800.0
2017-11-15,5720,6110,5550,6070,133978,51017.0,8404800.0
2017-11-16,6120,6250,5750,5820,309857,48916.0,8404800.0
2017-11-17,5820,5880,5760,5820,36167,48916.0,8404800.0
2017-11-20,5820,5820,5700,5810,36970,48832.0,8404800.0
2017-11-21,5750,5810,5670,5740,57190,48244.0,8404800.0
2017-11-22,5710,5780,5650,5700,30172,47907.0,8404800.0
2017-11-23,5700,5730,5650,5680,27785,47739.0,8404800.0
2017-11-24,5650,5790,5650,5790,25736,48664.0,8404800.0
2017-11-27,5790,5810,5750,5770,10493,48496.0,8404800.0
2017-11-28,5720,5800,5710,5760,13563,48412.0,8404800.0
2017-11-29,5760,5800,5690,5700,19717,47907.0,8404800.0
2017-11-30,5700,5800,5640,5770,24457,48496.0,8404800.0
2017-12-01,5770,5770,5610,5650,41345,47487.0,8404800.0
2017-12-04,5650,5700,5450,5590,75108,46983.0,8404800.0
2017-12-05,5520,5670,5520,5620,19323,47235.0,8404800.0
2017-12-06,5620,5690,5570,5640,15541,47403.0,8404800.0
2017-12-07,5640,5640,5560,5600,21098,47067.0,8404800.0
2017-12-08,5600,5640,5550,5640,18172,47403.0,8404800.0
2017-12-11,5670,5670,5560,5610,7725,47151.0,8404800.0
2017-12-12,5600,5600,5480,5500,35968,46226.0,8404800.0
2017-12-13,5510,5650,5510,5590,15885,46983.0,8404800.0
2017-12-14,5630,5630,5410,5520,38013,46394.0,8404800.0
2017-12-15,5520,5520,5380,5420,39455,45554.0,8404800.0
2017-12-18,5410,5410,5000,5000,190582,42024.0,8404800.0
2017-12-19,5060,5080,4800,5080,148309,42696.0,8404800.0
2017-12-20,5080,5140,5000,5040,52908,42360.0,8404800.0
