휴맥스홀딩스(028080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-10-27,6324,6324,6007,6018,338495,181518.0,27255029.0
2004-10-28,6089,6143,6016,6036,229712,182064.0,27255029.0
2004-10-29,5971,6071,5917,6000,228962,180973.0,27255029.0
2004-11-01,6035,6198,6017,6090,295795,183699.0,27255029.0
2004-11-02,6090,6297,6053,6153,415683,185607.0,27255029.0
2004-11-03,6162,6234,6108,6144,187517,185334.0,27255029.0
2004-11-04,6116,6143,6043,6045,195984,182336.0,27255029.0
2004-11-05,6081,6144,6081,6090,174758,183699.0,27255029.0
2004-11-08,6080,6116,5998,6000,164262,180973.0,27255029.0
2004-11-09,5971,6043,5953,5955,236147,179611.0,27255029.0
2004-11-10,5945,5999,5837,5864,372419,176885.0,27255029.0
2004-11-11,5873,5900,5791,5819,287869,175522.0,27255029.0
2004-11-12,5855,5990,5828,5900,467189,177975.0,27255029.0
2004-11-15,6007,6233,5962,6208,630184,187242.0,27255029.0
2004-11-16,6233,6305,6052,6054,289935,182609.0,27255029.0
2004-11-17,6098,6251,6034,6253,431426,188605.0,27255029.0
2004-11-18,6189,6487,6135,6325,667629,190785.0,27255029.0
2004-11-19,6342,6405,6197,6280,255073,189422.0,27255029.0
2004-11-22,6189,6189,6081,6099,176170,183971.0,27255029.0
2004-11-23,6126,6180,6108,6117,166396,184517.0,27255029.0
2004-11-24,6099,6216,6099,6144,192514,185334.0,27255029.0
2004-11-25,6144,6352,6126,6189,364586,186697.0,27255029.0
2004-11-26,6170,6233,5953,5964,360196,179883.0,27255029.0
2004-11-29,5954,5963,5873,5882,186525,177430.0,27255029.0
2004-11-30,5873,5936,5837,5909,112116,178248.0,27255029.0
2004-12-01,5891,5936,5855,5891,195782,177703.0,27255029.0
2004-12-02,5944,6143,5908,6018,430365,181518.0,27255029.0
2004-12-03,6044,6108,5891,5936,295929,179066.0,27255029.0
2004-12-06,5936,5954,5873,5909,177825,178248.0,27255029.0
2004-12-07,5864,5936,5846,5846,176052,176340.0,27255029.0
2004-12-08,5827,6540,5827,6235,2446283,188060.0,27255029.0
2004-12-09,6314,6314,5989,6054,732598,182609.0,27255029.0
2004-12-10,6089,6414,6071,6280,954146,189422.0,27255029.0
2004-12-13,6224,6324,6116,6217,659267,187515.0,27255029.0
2004-12-14,6278,6324,6034,6045,600718,182336.0,27255029.0
2004-12-15,6043,6152,6043,6054,279861,182609.0,27255029.0
2004-12-16,6143,6296,6080,6298,696016,189968.0,27255029.0
2004-12-17,6279,6297,6153,6153,318572,185607.0,27255029.0
2004-12-20,6198,6288,6062,6108,364907,184244.0,27255029.0
2004-12-21,6152,6314,6143,6298,785391,189968.0,27255029.0
2004-12-22,6360,6477,6260,6307,863927,190240.0,27255029.0
2004-12-23,6370,6442,6162,6189,496494,186697.0,27255029.0
2004-12-24,6171,6252,6053,6090,413018,183699.0,27255029.0
2004-12-27,6089,6143,6043,6054,255081,182609.0,27255029.0
2004-12-28,6052,6125,6052,6054,280416,182609.0,27255029.0
2004-12-29,6053,6171,6053,6144,164020,185334.0,27255029.0
2004-12-30,6126,6216,6126,6189,233435,186697.0,27255029.0
2005-01-03,6306,6894,6279,6849,1571861,206593.0,27255029.0
2005-01-04,6867,7020,6578,6623,1195542,199779.0,27255029.0
2005-01-05,6550,6912,6487,6894,1128793,207956.0,27255029.0
2005-01-06,6831,7138,6469,6686,1922275,201687.0,27255029.0
2005-01-07,6713,6821,6541,6596,477058,198962.0,27255029.0
2005-01-10,6740,7382,6731,7382,2033324,222674.0,27255029.0
2005-01-11,7770,7814,7337,7590,4072115,228942.0,27255029.0
2005-01-12,7861,7861,7373,7707,1423517,232485.0,27255029.0
2005-01-13,7814,7950,7453,7572,2008237,228397.0,27255029.0
2005-01-14,7409,7544,7391,7409,849297,223491.0,27255029.0
2005-01-17,7634,7670,7480,7527,1174080,227034.0,27255029.0
2005-01-18,7526,7617,7327,7337,916209,221311.0,27255029.0
2005-01-19,7400,7833,7400,7590,1727813,228942.0,27255029.0
2005-01-20,7543,7751,7254,7292,1410694,219948.0,27255029.0
2005-01-21,7227,7444,7227,7310,844521,220493.0,27255029.0
2005-01-24,7245,7516,7245,7518,1030753,226762.0,27255029.0
2005-01-25,7544,7571,7291,7346,602442,221583.0,27255029.0
2005-01-26,7408,7679,7254,7536,1103305,227307.0,27255029.0
2005-01-27,7680,8258,7481,7933,2440290,239299.0,27255029.0
2005-01-28,8031,8275,7733,7744,1389089,233576.0,27255029.0
2005-01-31,7860,8438,7697,7970,2650716,240389.0,27255029.0
2005-02-01,7905,8067,7688,7735,850344,233303.0,27255029.0
2005-02-02,7742,7878,7498,7509,636122,226489.0,27255029.0
2005-02-03,7453,7607,7281,7283,689479,219676.0,27255029.0
2005-02-04,7372,7480,7281,7319,527530,220766.0,27255029.0
2005-02-07,7363,7661,7363,7536,680835,227307.0,27255029.0
2005-02-11,7427,7517,7373,7454,513829,224854.0,27255029.0
2005-02-14,7590,7752,7517,7662,1107759,231123.0,27255029.0
2005-02-15,7716,8041,7635,7698,1639885,232213.0,27255029.0
2005-02-16,7770,7951,7517,7951,1167444,239844.0,27255029.0
2005-02-17,8076,8095,7814,7816,789599,235756.0,27255029.0
2005-02-18,7697,7968,7697,7807,597388,235483.0,27255029.0
2005-02-21,7914,8013,7769,7780,581394,234666.0,27255029.0
2005-02-22,7861,7942,7409,7445,1138182,224581.0,27255029.0
2005-02-23,7327,7409,7165,7192,705034,216950.0,27255029.0
2005-02-24,7625,8049,7607,8051,3041171,242842.0,27255029.0
2005-02-25,8221,8763,8085,8241,3397184,248566.0,27255029.0
2005-02-28,8447,8908,8329,8566,2617301,258378.0,27255029.0
2005-03-02,8972,9351,8547,8719,2735875,263011.0,27255029.0
2005-03-03,8790,8935,8483,8819,1119269,266009.0,27255029.0
2005-03-04,8718,8817,8546,8548,636026,257833.0,27255029.0
2005-03-07,8546,8844,8456,8584,816985,258923.0,27255029.0
2005-03-08,8583,8827,8267,8385,1159938,252927.0,27255029.0
2005-03-09,8358,8511,8096,8448,834281,254835.0,27255029.0
2005-03-10,8276,9306,8276,9171,2188410,276639.0,27255029.0
2005-03-11,9306,9397,8972,9216,1115121,278001.0,27255029.0
2005-03-14,9260,9712,9215,9488,1203927,286178.0,27255029.0
2005-03-15,9622,9667,8899,9027,908847,272278.0,27255029.0
2005-03-16,8917,9125,8637,9036,868872,272550.0,27255029.0
2005-03-17,8927,9026,8647,8719,494366,263011.0,27255029.0
2005-03-18,8502,8782,8358,8403,595332,253472.0,27255029.0
2005-03-21,8311,8510,8203,8313,385945,250746.0,27255029.0
2005-03-22,8312,8556,8285,8430,501128,254289.0,27255029.0
2005-03-23,8330,8809,8321,8638,618095,260558.0,27255029.0
2005-03-24,8764,8999,8511,8719,814195,263011.0,27255029.0
2005-03-25,8972,9080,8782,8918,629567,269007.0,27255029.0
2005-03-28,8917,9025,8763,8846,669196,266827.0,27255029.0
2005-03-29,8782,8936,8376,8403,851387,253472.0,27255029.0
2005-03-30,8248,8366,8194,8295,498042,250201.0,27255029.0
2005-03-31,8439,8764,8349,8674,823517,261648.0,27255029.0
2005-04-01,8519,8655,8465,8530,528986,257287.0,27255029.0
2005-04-04,8528,8528,8311,8313,357985,250746.0,27255029.0
2005-04-06,8385,9306,8367,9126,1580633,275276.0,27255029.0
2005-04-07,9261,9397,8999,9216,1044506,278001.0,27255029.0
2005-04-08,9441,9667,9170,9307,1116791,280727.0,27255029.0
2005-04-11,9216,9442,8981,9397,716880,283452.0,27255029.0
2005-04-12,9306,9623,9126,9126,558022,275276.0,27255029.0
2005-04-13,9170,9305,8917,9036,559859,272550.0,27255029.0
2005-04-14,8954,9758,8945,9442,1273889,284815.0,27255029.0
2005-04-15,9442,9623,9080,9126,787009,275276.0,27255029.0
2005-04-18,8908,9576,8808,9262,2097226,279364.0,27255029.0
2005-04-19,9577,9894,9397,9442,1997091,284815.0,27255029.0
2005-04-20,9577,9623,9080,9126,1067149,275276.0,27255029.0
2005-04-21,9035,9442,8918,9171,1417398,276639.0,27255029.0
2005-04-22,9305,9396,9025,9027,675617,272278.0,27255029.0
2005-04-25,8990,9216,8954,8954,491392,270097.0,27255029.0
2005-04-26,8972,9026,8629,8638,848662,260558.0,27255029.0
2005-04-27,8528,8736,8528,8593,390557,259195.0,27255029.0
2005-04-28,8673,8772,8257,8259,656534,249111.0,27255029.0
2005-04-29,8258,8827,8258,8430,1005830,254289.0,27255029.0
2005-05-02,8601,8691,8357,8476,506331,255652.0,27255029.0
2005-05-03,8492,8582,8266,8313,433633,250746.0,27255029.0
2005-05-04,8330,8466,8330,8412,392252,253744.0,27255029.0
2005-05-06,8484,8746,8466,8674,639932,261648.0,27255029.0
2005-05-09,8673,8727,8492,8539,330059,257560.0,27255029.0
2005-05-10,8582,8637,8492,8503,336334,256470.0,27255029.0
2005-05-11,8502,8791,8502,8602,739237,259468.0,27255029.0
2005-05-12,8628,8908,8628,8810,594468,265737.0,27255029.0
2005-05-13,8719,9216,8719,9171,782341,276639.0,27255029.0
2005-05-16,9305,9350,9034,9081,462923,273913.0,27255029.0
2005-05-17,9261,9758,9261,9397,1416097,283452.0,27255029.0
2005-05-18,9531,9622,9215,9262,658766,279364.0,27255029.0
2005-05-19,9487,9577,9261,9442,592118,284815.0,27255029.0
2005-05-20,9396,9712,9396,9488,702767,286178.0,27255029.0
2005-05-23,9713,10074,9668,9939,1140059,299805.0,27255029.0
2005-05-24,10120,10571,9984,10391,1606558,313433.0,27255029.0
2005-05-25,10571,10707,10300,10662,1387543,321609.0,27255029.0
2005-05-26,10661,10841,10435,10617,589341,320247.0,27255029.0
2005-05-27,10751,11248,10615,11024,1156982,332511.0,27255029.0
2005-05-30,11067,11429,10887,11340,702607,342051.0,27255029.0
2005-05-31,11385,11475,11159,11475,568240,346139.0,27255029.0
2005-06-01,11429,12061,11384,11566,824511,348864.0,27255029.0
2005-06-02,11609,11790,11429,11566,584822,348864.0,27255029.0
2005-06-03,11564,11835,11022,11114,1021856,335237.0,27255029.0
2005-06-07,11023,11385,10842,11385,805257,343413.0,27255029.0
2005-06-08,11565,12966,11565,12514,2020275,377482.0,27255029.0
2005-06-09,12513,12784,12152,12560,867529,378845.0,27255029.0
2005-06-10,12830,12830,12107,12198,581035,367943.0,27255029.0
2005-06-13,12198,12649,12107,12198,598528,367943.0,27255029.0
2005-06-14,12198,12785,12107,12198,1141621,367943.0,27255029.0
2005-06-15,12378,12469,12107,12198,690681,367943.0,27255029.0
2005-06-16,12333,12424,12243,12243,358979,369306.0,27255029.0
2005-06-17,12378,12424,12153,12243,356105,369306.0,27255029.0
2005-06-20,12469,12739,12333,12650,952285,381570.0,27255029.0
2005-06-21,12604,12695,12153,12198,600158,367943.0,27255029.0
2005-06-22,12243,12378,11565,12243,516086,369306.0,27255029.0
2005-06-23,12198,12785,12198,12424,563037,374757.0,27255029.0
2005-06-24,12198,12604,12153,12243,663706,369306.0,27255029.0
2005-06-27,12017,12198,11927,11972,510890,361129.0,27255029.0
2005-06-28,11926,12197,11926,12063,561474,363855.0,27255029.0
2005-06-29,12332,12603,12197,12560,900607,378845.0,27255029.0
2005-06-30,12784,13326,12739,13147,1238525,396561.0,27255029.0
2005-07-01,12965,13326,12965,13328,385657,402012.0,27255029.0
2005-07-04,13462,14049,13326,14051,665624,423816.0,27255029.0
2005-07-05,14140,14502,14005,14231,507613,429267.0,27255029.0
2005-07-06,14457,14457,14005,14276,378355,430629.0,27255029.0
2005-07-07,14095,14457,13689,14231,688619,429267.0,27255029.0
2005-07-08,14140,14276,13643,13779,368354,415639.0,27255029.0
2005-07-11,14004,14365,13868,14051,437715,423816.0,27255029.0
2005-07-12,14276,14276,13643,13734,459891,414276.0,27255029.0
2005-07-13,13688,13778,13191,13328,448805,402012.0,27255029.0
2005-07-14,13282,13598,13192,13463,401452,406100.0,27255029.0
2005-07-15,13733,13959,13597,13599,361690,410188.0,27255029.0
2005-07-18,13507,13642,13191,13373,285280,403374.0,27255029.0
2005-07-19,13236,13507,13236,13373,238404,403374.0,27255029.0
2005-07-20,13643,14050,13372,13734,650157,414276.0,27255029.0
2005-07-21,14094,14365,13868,14096,465332,425178.0,27255029.0
2005-07-22,14004,14094,13642,13870,433291,418365.0,27255029.0
2005-07-25,14185,15901,14094,15361,1339411,463335.0,27255029.0
2005-07-26,15179,15404,14636,14864,855017,448345.0,27255029.0
2005-07-27,15043,15224,14682,14909,581621,449708.0,27255029.0
2005-07-28,14998,15585,14817,15135,759808,456522.0,27255029.0
2005-07-29,15360,15541,14908,15180,421555,457884.0,27255029.0
2005-08-01,15180,15180,14728,14728,304047,444257.0,27255029.0
2005-08-02,14366,14908,14366,14728,326689,444257.0,27255029.0
2005-08-03,14862,16082,14862,15677,1274010,472875.0,27255029.0
2005-08-04,15857,15993,15134,15496,519581,467424.0,27255029.0
2005-08-05,15451,16445,15405,15541,864067,468786.0,27255029.0
2005-08-08,15269,15540,14591,14638,560118,441531.0,27255029.0
2005-08-09,14683,15315,14637,15044,401448,453796.0,27255029.0
2005-08-10,15180,16354,15180,16038,904311,497230.0,28012957.0
2005-08-11,16037,16489,15811,16400,522474,508435.0,28012957.0
2005-08-12,16716,17167,16490,16535,686889,512637.0,28012957.0
2005-08-16,16806,16851,16309,16761,324491,519640.0,28012957.0
2005-08-17,16896,17258,16354,16535,759874,512637.0,28012957.0
2005-08-18,16445,16535,15948,16038,429236,497230.0,28012957.0
2005-08-19,15811,16353,15811,16355,364915,507035.0,28012957.0
2005-08-22,16083,16896,16083,16761,443842,519640.0,28012957.0
2005-08-23,17303,18116,17303,17755,1020640,550455.0,28012957.0
2005-08-24,17981,18478,17619,18297,645065,567262.0,28012957.0
2005-08-25,18071,18387,17710,17981,377108,557458.0,28012957.0
2005-08-26,17799,18386,17618,17620,380606,546253.0,28012957.0
2005-08-29,17392,17889,17031,17078,354614,529445.0,28012957.0
2005-08-30,17890,18071,17438,17800,433719,551855.0,28012957.0
2005-08-31,17393,17981,17393,17981,236644,557458.0,28012957.0
2005-09-01,18206,18342,17935,18297,306344,567262.0,28012957.0
2005-09-02,18477,18477,18070,18343,240112,568663.0,28012957.0
2005-09-05,18341,18431,18070,18117,177355,561660.0,28012957.0
2005-09-06,17935,18387,17935,18252,223695,565862.0,28012957.0
2005-09-07,18341,18974,18341,18704,456181,579868.0,28012957.0
2005-09-08,18838,19696,18838,19382,555968,600878.0,28012957.0
2005-09-09,19199,19470,18838,19156,432798,593875.0,28012957.0
2005-09-12,19606,19832,19516,19653,416177,609282.0,28012957.0
2005-09-13,19607,21053,19607,20330,1165507,630292.0,28012957.0
2005-09-14,20601,21369,20601,21369,656373,662506.0,28012957.0
2005-09-15,21594,24124,21052,22680,1207618,703125.0,28012957.0
2005-09-16,22994,24937,22994,24261,1589057,752148.0,28012957.0
2005-09-20,24938,25074,23673,24035,1275147,745145.0,28012957.0
2005-09-21,24034,24215,22724,22815,1296681,707327.0,28012957.0
2005-09-22,22408,24486,22047,23899,1622416,740943.0,28012957.0
2005-09-23,24351,24531,22815,22815,877583,707327.0,28012957.0
2005-09-26,22588,23356,22136,22680,981654,703125.0,28012957.0
2005-09-27,23131,23492,22273,22589,1065291,700324.0,28012957.0
2005-09-28,22136,22678,20961,21957,1338343,680715.0,28012957.0
2005-09-29,22408,22905,22137,22589,971679,700324.0,28012957.0
2005-09-30,22770,22995,22273,22273,750417,690519.0,28012957.0
2005-10-04,22408,23357,22408,23357,770172,724135.0,28012957.0
2005-10-05,23582,24305,23265,23764,835791,736741.0,28012957.0
2005-10-06,23265,23627,22904,22906,475140,710128.0,28012957.0
2005-10-07,22678,23130,22407,22454,539751,696122.0,28012957.0
2005-10-10,22633,22949,22633,22680,380762,703125.0,28012957.0
2005-10-11,22273,22498,21414,22273,1037960,690519.0,28012957.0
2005-10-12,22950,24080,22860,23086,1145818,715731.0,28012957.0
2005-10-13,23672,23943,22949,23719,946715,735340.0,28012957.0
2005-10-14,24035,24170,22950,23131,560818,717132.0,28012957.0
2005-10-17,22814,23401,21820,22138,554429,686317.0,28012957.0
2005-10-18,22047,22544,21685,21776,467972,675112.0,28012957.0
2005-10-19,21369,21640,19968,20601,799525,638695.0,28012957.0
2005-10-20,20871,21458,20645,20647,533441,640096.0,28012957.0
2005-10-21,20014,21595,20014,21550,583443,668109.0,28012957.0
2005-10-24,21730,22318,21730,22047,359332,683516.0,28012957.0
2005-10-25,22589,23221,22408,22544,560647,698923.0,28012957.0
2005-10-26,23176,23266,22182,22544,467891,698923.0,28012957.0
2005-10-27,23040,23446,22136,22183,563787,687718.0,28012957.0
2005-10-28,21730,21866,21053,21279,521420,659705.0,28012957.0
2005-10-31,21413,21594,20690,21415,535857,663907.0,28012957.0
2005-11-01,21413,21910,21368,21415,436925,663907.0,28012957.0
2005-11-02,21188,21685,21143,21505,597070,666708.0,28012957.0
2005-11-03,21685,21866,21188,21279,587834,659705.0,28012957.0
2005-11-04,21278,22091,21278,21415,743290,663907.0,28012957.0
2005-11-07,22000,22904,21820,22499,1668785,697523.0,28012957.0
2005-11-08,22181,22407,21413,21460,867902,665308.0,28012957.0
2005-11-09,21233,21776,21233,21369,532909,662506.0,28012957.0
2005-11-10,21324,22273,21324,22092,755767,684917.0,28012957.0
2005-11-11,22498,22679,21956,22047,552775,683516.0,28012957.0
2005-11-14,22227,23131,22182,23041,798440,714330.0,28012957.0
2005-11-15,23357,23944,23086,23809,1188460,738141.0,28012957.0
2005-11-16,24260,24667,23944,24351,1347857,754949.0,28012957.0
2005-11-17,24756,25976,24621,25752,1360215,798369.0,28012957.0
2005-11-18,26384,26565,25345,25616,920021,794167.0,28012957.0
2005-11-21,25931,25931,24711,24984,783529,774558.0,28012957.0
2005-11-22,25164,25164,24034,24396,745830,756350.0,28012957.0
2005-11-23,24576,25163,24395,24939,676789,773158.0,28012957.0
2005-11-24,25164,25300,23718,23809,1169921,738141.0,28012957.0
2005-11-25,23809,24486,23718,23899,667973,740943.0,28012957.0
2005-11-28,24033,24305,23265,23448,660502,726936.0,28012957.0
2005-11-29,23131,23944,23131,23628,552532,732539.0,28012957.0
2005-11-30,23899,25164,23899,25164,1003567,780161.0,28012957.0
2005-12-01,25661,25796,24667,25164,927124,780161.0,28012957.0
2005-12-02,25660,25841,24666,24668,761675,764754.0,28012957.0
2005-12-05,24305,24621,24124,24216,538715,750747.0,28012957.0
2005-12-06,24034,24711,24034,24532,574999,760552.0,28012957.0
2005-12-07,24441,24622,22770,23041,1098844,714330.0,28012957.0
2005-12-08,22498,23086,22047,22860,798990,708728.0,28012957.0
2005-12-09,22588,23130,22497,22499,649856,697523.0,28012957.0
2005-12-12,22181,22859,22181,22499,505331,697523.0,28012957.0
2005-12-13,22497,23491,22407,23222,725743,719933.0,28012957.0
2005-12-14,23537,23808,23130,23222,483543,719933.0,28012957.0
2005-12-15,23583,25616,23312,25345,1603829,785763.0,28012957.0
2005-12-16,24892,25299,24169,24216,713082,750747.0,28012957.0
2005-12-19,24802,26021,24666,25707,1367709,796969.0,28012957.0
2005-12-20,25435,26339,25435,25661,1222199,795568.0,28012957.0
2005-12-21,25976,26564,24666,24668,1121544,764754.0,28012957.0
2005-12-22,25119,25300,23673,23899,1264431,740943.0,28012957.0
2005-12-23,23899,24531,22995,24125,1067532,747946.0,28012957.0
2005-12-26,25027,25479,24666,24758,1165597,767555.0,28012957.0
2005-12-27,24756,25027,23717,24216,2776922,750747.0,28012957.0
2005-12-28,24259,24892,24259,24442,2703269,757750.0,28012957.0
2005-12-29,24396,25209,24035,24622,772228,763353.0,28012957.0
2006-01-02,25028,26655,24622,26655,1482159,826382.0,28012957.0
2006-01-03,27106,28235,26970,27198,1795997,843190.0,28012957.0
2006-01-04,27784,27784,26565,27107,1086323,840389.0,28012957.0
2006-01-05,27467,28190,26699,27514,911387,852995.0,28012957.0
2006-01-06,27648,28280,27106,28237,1149354,875405.0,28012957.0
2006-01-09,28823,28869,26926,26926,1246413,834786.0,28012957.0
2006-01-10,26926,27152,25842,27152,999347,841789.0,28012957.0
2006-01-11,26925,27738,26473,26475,460437,820780.0,28012957.0
2006-01-12,25841,26925,25841,26023,670027,806773.0,28012957.0
2006-01-13,25751,25932,25119,25571,636054,792767.0,28012957.0
2006-01-16,25886,26744,25841,26520,644884,822180.0,28012957.0
2006-01-17,26473,26925,25073,25210,713220,781562.0,28012957.0
2006-01-18,24892,25163,22588,23764,949982,736741.0,28012957.0
2006-01-19,23673,24486,23041,24125,681216,747946.0,28012957.0
2006-01-20,23762,24259,21910,21957,745584,680715.0,28012957.0
2006-01-23,20781,21503,18702,18704,1304962,579868.0,28012957.0
2006-01-24,18928,21458,18251,21460,2025501,665308.0,28012957.0
2006-01-25,21866,22770,21008,21595,1071626,669510.0,28012957.0
2006-01-26,21504,22226,20826,21686,606563,672311.0,28012957.0
2006-01-27,22407,22904,22091,22499,565070,697523.0,28012957.0
2006-01-31,22589,24125,22589,23312,834211,722734.0,28012957.0
2006-02-01,22949,23220,20961,21957,722500,680715.0,28012957.0
2006-02-02,22497,22543,20600,22228,855008,689119.0,28012957.0
2006-02-03,20871,21504,20690,20692,847213,641497.0,28012957.0
2006-02-06,20240,21279,20149,21053,671536,652702.0,28012957.0
2006-02-07,21053,22047,21053,21505,597003,666708.0,28012957.0
2006-02-08,21504,22272,21323,21686,588154,672311.0,28012957.0
2006-02-09,22136,22181,21323,21686,398898,672311.0,28012957.0
