에스제이케이(080440),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-17,6289,6528,6225,6245,928712,18983.0,20566609.0
2015-12-18,6226,6366,6087,6326,528734,19230.0,20566609.0
2015-12-21,6319,6622,6319,6394,764093,19435.0,20566609.0
2015-12-22,6384,6828,5941,6360,2817125,19333.0,20566609.0
2015-12-23,6271,6470,6157,6157,726658,18716.0,20566609.0
2015-12-24,6083,6372,6073,6143,756872,18674.0,20566609.0
2015-12-28,6117,6291,6082,6083,593032,18941.0,21069121.0
2015-12-29,6084,7872,6084,7882,10831026,24546.0,21069121.0
2015-12-30,7569,8456,6663,6698,15501578,20858.0,21069121.0
2016-01-04,6828,7207,6455,6664,5607528,20753.0,21069121.0
2016-01-05,6620,7238,6465,6705,4063938,20879.0,21069121.0
2016-01-06,6763,6962,6563,6698,1654692,20858.0,21069121.0
2016-01-07,6760,6760,6451,6631,871583,20648.0,21069121.0
2016-01-08,6493,6597,6378,6563,799916,20437.0,21069121.0
2016-01-11,6546,7403,6492,6766,4639659,21069.0,21069121.0
2016-01-12,6755,7198,6730,6935,1585561,21596.0,21069121.0
2016-01-13,7026,7166,6792,6867,1086133,21385.0,21069121.0
2016-01-14,6669,6828,6564,6644,869734,20690.0,21069121.0
2016-01-15,6695,6734,6495,6610,673672,21073.0,21569119.0
2016-01-18,6491,6496,5863,6083,1365638,19391.0,21569119.0
2016-01-19,6084,6193,5760,5825,1077836,18571.0,21569119.0
2016-01-20,5845,5875,5327,5392,876811,17191.0,21569119.0
2016-01-21,5398,6080,5219,5453,1358987,17385.0,21569119.0
2016-01-22,5403,5677,5403,5548,432831,17687.0,21569119.0
2016-01-25,5509,5778,5474,5724,333970,18247.0,21569119.0
2016-01-26,5745,5780,5570,5616,310869,17902.0,21569119.0
2016-01-27,5682,6155,5627,5643,714799,17989.0,21569119.0
2016-01-28,5723,5967,5638,5873,368144,18722.0,21569119.0
2016-01-29,5930,6055,5831,5866,276008,18700.0,21569119.0
2016-02-01,5861,6001,5488,5717,396070,18226.0,21569119.0
2016-02-02,5706,5741,5596,5751,161513,18334.0,21569119.0
2016-02-03,5746,5820,5457,5582,216569,17795.0,21569119.0
2016-02-04,5588,5738,5583,5683,98902,18118.0,21569119.0
2016-02-05,5685,5805,5591,5636,122820,17967.0,21569119.0
2016-02-11,5462,5726,5273,5507,131833,17557.0,21569119.0
2016-02-12,5347,5541,4879,5277,369269,16824.0,21569119.0
2016-02-15,5270,5464,5205,5345,202166,17040.0,21569119.0
2016-02-16,5348,5682,5338,5643,308506,17989.0,21569119.0
2016-02-17,5682,6962,5637,5886,5336805,18765.0,21569119.0
2016-02-18,5809,6178,5809,6049,668459,19283.0,21569119.0
2016-02-19,6069,6726,6059,6543,1217156,20857.0,21569119.0
2016-02-22,6545,7168,6541,6631,1644270,21138.0,21569119.0
2016-02-23,6757,6896,6597,6732,792488,21461.0,21569119.0
2016-02-24,6702,6861,6662,6732,331915,21461.0,21569119.0
2016-02-25,6680,6924,6680,6800,455919,21677.0,21569119.0
2016-02-26,7098,7910,6794,6800,3263490,21677.0,21569119.0
2016-02-29,6992,6992,6704,6834,693958,21785.0,21569119.0
2016-03-02,7746,7876,6751,6766,2451442,21569.0,21569119.0
2016-03-03,6926,6996,6533,6563,909641,20922.0,21569119.0
2016-03-04,6488,7708,6384,7037,2029658,22432.0,21569119.0
2016-03-07,7746,7911,6741,6766,3032763,21569.0,21569119.0
2016-03-08,6830,6860,6596,6766,475761,21569.0,21569119.0
2016-03-09,6760,7402,6705,7104,1143175,22648.0,21569119.0
2016-03-10,7100,7503,6861,7070,1281156,22540.0,21569119.0
2016-03-11,6963,7272,6963,7138,545027,22755.0,21569119.0
2016-03-14,7138,7407,7028,7138,422062,22755.0,21569119.0
2016-03-15,7265,7265,6827,6867,1357295,21893.0,21569119.0
2016-03-16,6764,6899,6565,6705,885208,21375.0,21569119.0
2016-03-17,6924,6924,6237,6536,1037017,22004.0,22778286.0
2016-03-18,6493,7270,6473,7206,2496332,24259.0,22778286.0
2016-03-21,6825,7198,6750,6935,1581345,23348.0,22778286.0
2016-03-22,6863,8924,6763,8153,17127950,27448.0,22778286.0
2016-03-23,0,0,0,8153,0,27448.0,22778286.0
2016-03-24,0,0,0,8153,0,,
2016-03-25,0,0,0,8153,0,28962.0,24035117.0
2016-03-28,0,0,0,8153,0,,
2016-03-29,0,0,0,8153,0,,
2016-03-30,0,0,0,8153,0,,
2016-03-31,0,0,0,8153,0,,
2016-04-01,0,0,0,8153,0,,
2016-04-04,0,0,0,8153,0,,
2016-04-05,0,0,0,8153,0,,
2016-04-06,0,0,0,8153,0,,
2016-04-07,0,0,0,8153,0,,
2016-04-08,0,0,0,8153,0,,
2016-04-11,0,0,0,8153,0,,
2016-04-12,0,0,0,8153,0,,
2016-04-14,0,0,0,8153,0,,
2016-04-15,0,0,0,8153,0,,
2016-04-18,0,0,0,8153,0,,
2016-04-19,0,0,0,8153,0,,
2016-04-20,0,0,0,8153,0,,
2016-04-21,0,0,0,8153,0,,
2016-04-22,0,0,0,8153,0,,
2016-04-25,0,0,0,8153,0,,
2016-04-26,0,0,0,8153,0,,
2016-04-27,0,0,0,8153,0,,
2016-04-28,0,0,0,8153,0,,
2016-04-29,0,0,0,8153,0,,
2016-05-02,0,0,0,8153,0,,
2016-05-03,0,0,0,8153,0,,
2016-05-04,0,0,0,8153,0,,
2016-05-09,0,0,0,8153,0,,
2016-05-10,0,0,0,8153,0,,
2016-05-11,0,0,0,8153,0,,
2016-05-12,0,0,0,8153,0,,
2016-05-13,0,0,0,8153,0,,
2016-05-16,0,0,0,8153,0,,
2016-05-17,0,0,0,8153,0,,
2016-05-18,0,0,0,8153,0,,
2016-05-19,0,0,0,8153,0,,
2016-05-20,0,0,0,8153,0,,
2016-05-23,0,0,0,8153,0,,
2016-05-24,0,0,0,8153,0,,
2016-05-25,0,0,0,8153,0,,
2016-05-26,0,0,0,8153,0,,
2016-05-27,0,0,0,8153,0,,
2016-05-30,0,0,0,8153,0,,
2016-05-31,0,0,0,8153,0,,
2016-06-01,0,0,0,8153,0,,
2016-06-02,0,0,0,8153,0,,
2016-06-03,0,0,0,8153,0,,
2016-06-07,0,0,0,8153,0,,
2016-06-08,0,0,0,8153,0,,
2016-06-09,0,0,0,8153,0,,
2016-06-10,0,0,0,8153,0,,
2016-06-13,0,0,0,8153,0,,
2016-06-14,0,0,0,8153,0,,
2016-06-15,0,0,0,8153,0,,
2016-06-16,0,0,0,8153,0,,
2016-06-17,0,0,0,8153,0,,
2016-06-20,0,0,0,8153,0,,
2016-06-21,0,0,0,8153,0,,
2016-06-22,0,0,0,8153,0,,
2016-06-23,0,0,0,8153,0,,
2016-06-24,0,0,0,8153,0,,
2016-06-27,0,0,0,8153,0,,
2016-06-28,0,0,0,8153,0,,
2016-06-29,0,0,0,8153,0,,
2016-06-30,0,0,0,8153,0,,
2016-07-01,0,0,0,8153,0,,
2016-07-04,0,0,0,8153,0,,
2016-07-05,0,0,0,8153,0,,
2016-07-06,0,0,0,8153,0,,
2016-07-07,0,0,0,8153,0,,
2016-07-08,0,0,0,8153,0,,
2016-07-11,0,0,0,8153,0,,
2016-07-12,0,0,0,8153,0,,
2016-07-13,0,0,0,8153,0,,
2016-07-14,0,0,0,8153,0,,
2016-07-15,0,0,0,8153,0,,
2016-07-18,0,0,0,8153,0,,
2016-07-19,0,0,0,8153,0,,
2016-07-20,0,0,0,8153,0,,
2016-07-21,0,0,0,8153,0,,
2016-07-22,0,0,0,8153,0,,
2016-07-25,0,0,0,8153,0,,
2016-07-26,0,0,0,8153,0,,
2016-07-27,0,0,0,8153,0,,
2016-07-28,0,0,0,8153,0,,
2016-07-29,0,0,0,8153,0,,
2016-08-01,0,0,0,8153,0,,
2016-08-02,0,0,0,8153,0,,
2016-08-03,0,0,0,8153,0,,
2016-08-04,0,0,0,8153,0,,
2016-08-05,0,0,0,8153,0,,
2016-08-08,0,0,0,8153,0,,
2016-08-09,0,0,0,8153,0,,
2016-08-10,0,0,0,8153,0,,
2016-08-11,0,0,0,8153,0,,
2016-08-12,0,0,0,8153,0,,
2016-08-16,0,0,0,8153,0,,
2016-08-17,0,0,0,8153,0,,
2016-08-18,0,0,0,8153,0,,
2016-08-19,0,0,0,8153,0,,
2016-08-22,0,0,0,8153,0,,
2016-08-23,0,0,0,8153,0,,
2016-08-24,0,0,0,8153,0,,
2016-08-25,0,0,0,8153,0,,
2016-08-26,0,0,0,8153,0,,
2016-08-29,0,0,0,8153,0,,
2016-08-30,0,0,0,8153,0,,
2016-08-31,0,0,0,8153,0,,
2016-09-01,0,0,0,8153,0,,
2016-09-02,0,0,0,8153,0,,
2016-09-05,0,0,0,8153,0,,
2016-09-06,0,0,0,8153,0,,
2016-09-07,0,0,0,8153,0,,
2016-09-08,0,0,0,8153,0,,
2016-09-09,0,0,0,8153,0,,
2016-09-12,0,0,0,8153,0,,
2016-09-13,0,0,0,8153,0,,
2016-09-19,0,0,0,8153,0,,
2016-09-20,0,0,0,8153,0,,
2016-09-21,0,0,0,8153,0,,
2016-09-22,0,0,0,8153,0,,
2016-09-23,0,0,0,8153,0,,
2016-09-26,0,0,0,8153,0,,
2016-09-27,0,0,0,8153,0,,
2016-09-28,0,0,0,8153,0,,
2016-09-29,0,0,0,8153,0,,
2016-09-30,0,0,0,8153,0,,
2016-10-04,0,0,0,8153,0,,
2016-10-05,0,0,0,8153,0,,
2016-10-06,0,0,0,8153,0,,
2016-10-07,0,0,0,8153,0,,
2016-10-10,0,0,0,8153,0,,
2016-10-11,0,0,0,8153,0,,
2016-10-12,0,0,0,8153,0,,
2016-10-13,0,0,0,8153,0,,
2016-10-14,0,0,0,8153,0,,
2016-10-17,0,0,0,8153,0,,
2016-10-18,0,0,0,8153,0,,
2016-10-19,0,0,0,8153,0,,
2016-10-20,0,0,0,8153,0,,
2016-10-21,0,0,0,8153,0,30147.0,25018117.0
2016-10-24,0,0,0,8153,0,,
2016-10-25,0,0,0,8153,0,,
2016-10-26,0,0,0,8153,0,,
2016-10-27,0,0,0,8153,0,,
2016-10-28,0,0,0,8153,0,,
2016-10-31,0,0,0,8153,0,,
2016-11-01,0,0,0,8153,0,,
2016-11-02,0,0,0,8153,0,,
2016-11-03,0,0,0,8153,0,,
2016-11-04,0,0,0,8153,0,,
2016-11-07,0,0,0,8153,0,,
2016-11-08,0,0,0,8153,0,,
2016-11-09,0,0,0,8153,0,,
2016-11-10,0,0,0,8153,0,,
2016-11-11,0,0,0,8153,0,,
2016-11-14,0,0,0,8153,0,,
2016-11-15,0,0,0,8153,0,,
2016-11-16,0,0,0,8153,0,,
2016-11-17,0,0,0,8153,0,,
2016-11-18,0,0,0,8153,0,,
2016-11-21,0,0,0,8153,0,,
2016-11-22,0,0,0,8153,0,,
2016-11-23,0,0,0,8153,0,,
2016-11-24,0,0,0,8153,0,,
2016-11-25,0,0,0,8153,0,,
2016-11-28,0,0,0,8153,0,,
2016-11-29,0,0,0,8153,0,,
2016-11-30,0,0,0,8153,0,,
2016-12-01,8154,9190,6749,7318,14579803,27395.0,25018117.0
2016-12-02,7045,7613,6712,7384,7016004,27645.0,25018117.0
2016-12-05,7283,7517,5753,5754,6690819,21541.0,25018117.0
2016-12-06,5864,6317,5440,5620,5536041,21040.0,25018117.0
2016-12-07,5618,6126,5473,5827,2593193,25100.0,28784783.0
2016-12-08,5814,6192,5749,6108,1746442,26309.0,28784783.0
2016-12-09,6142,6909,6043,6108,3193393,26309.0,28784783.0
2016-12-12,6179,6194,5980,6095,769929,26481.0,29036464.0
2016-12-13,6008,6158,6008,6148,559823,26714.0,29036464.0
2016-12-14,6142,6749,6027,6536,1982790,28398.0,29036464.0
2016-12-15,6608,6713,6280,6549,564166,28859.0,29448159.0
2016-12-16,6588,6608,6414,6489,376743,28594.0,29448159.0
2016-12-19,6491,6645,6297,6342,303786,27946.0,29448159.0
2016-12-20,6337,6576,6243,6248,449564,27534.0,29448159.0
2016-12-21,6304,6468,6129,6155,551864,27122.0,29448159.0
2016-12-22,6149,6199,5875,5901,575870,26003.0,29448159.0
2016-12-23,5894,6048,5765,5954,340645,26238.0,29448159.0
2016-12-26,5949,6278,5919,5974,401010,26327.0,29448159.0
2016-12-27,6085,6244,5911,5941,532032,26179.0,29448159.0
2016-12-28,6112,6176,5813,5948,464660,26209.0,29448159.0
2016-12-29,5950,6179,5846,5901,553011,26003.0,29448159.0
2017-01-02,5910,6109,5910,6075,170188,26768.0,29448159.0
2017-01-03,6091,6185,6006,6081,87507,26798.0,29448159.0
2017-01-04,6081,6295,6011,6061,462545,26709.0,29448159.0
2017-01-05,6138,6143,5944,6014,321566,26503.0,29448159.0
2017-01-06,6084,6144,5970,6135,325017,27033.0,29448159.0
2017-01-09,6672,7115,6383,6389,3499526,28152.0,29448159.0
2017-01-10,6354,6648,6150,6469,889871,28506.0,29448159.0
2017-01-11,6476,6531,6342,6402,410801,28211.0,29448159.0
2017-01-12,6220,7082,6215,6609,2320227,29124.0,29448159.0
2017-01-13,6612,8584,6413,7852,5200731,34602.0,29448159.0
2017-01-16,7685,7949,7147,7685,2478758,33865.0,29448159.0
2017-01-17,7849,9991,7749,8487,18129432,37399.0,29448159.0
2017-01-18,8854,9218,8287,8621,4178340,37988.0,29448159.0
2017-01-19,8583,8817,8250,8554,1319293,37694.0,29448159.0
2017-01-20,8352,8686,8253,8487,757661,37399.0,29448159.0
2017-01-23,8485,8753,8051,8420,866149,37105.0,29448159.0
2017-01-24,8650,9188,8316,8621,1218560,37988.0,29448159.0
2017-01-25,8484,8618,8081,8086,772840,35632.0,29448159.0
2017-01-26,8016,8485,8016,8420,300916,37105.0,29448159.0
2017-01-31,8286,8585,8117,8287,533648,36516.0,29448159.0
2017-02-01,8486,8486,7919,7919,799807,34896.0,29448159.0
2017-02-02,7547,8916,6711,8454,1511025,37252.0,29448159.0
2017-02-03,8149,8582,7746,8120,871235,35780.0,29448159.0
2017-02-06,0,0,0,8120,0,35780.0,29448159.0
2017-02-07,7917,8286,7882,7952,326415,35043.0,29448159.0
2017-02-08,7882,8180,7782,7852,259792,34602.0,29448159.0
2017-02-09,8119,8154,7551,7785,619800,34307.0,29448159.0
2017-02-10,7683,7982,7414,7719,342477,34013.0,29448159.0
2017-02-13,7884,7949,7585,7685,272939,33865.0,29448159.0
2017-02-14,7682,8150,7547,7986,226468,35191.0,29448159.0
2017-02-15,8016,9655,6981,7151,3138284,31510.0,29448159.0
2017-02-16,7416,8652,7416,8353,2314422,36810.0,29448159.0
2017-02-17,7949,8721,7949,8587,798604,37841.0,29448159.0
2017-02-20,8451,9622,8451,8955,1123410,39461.0,29448159.0
2017-02-21,9017,9685,8753,9690,870611,42700.0,29448159.0
2017-02-22,9687,9757,9055,9055,749949,39902.0,29448159.0
2017-02-23,8853,9052,8385,8654,936581,38135.0,29448159.0
2017-02-24,8682,8682,7816,8220,877949,36221.0,29448159.0
2017-02-27,8218,8288,7919,8019,223294,35338.0,29448159.0
2017-02-28,8018,8183,7684,7919,430684,34896.0,29448159.0
2017-03-02,8118,8183,7784,7919,367523,34896.0,29448159.0
2017-03-03,7916,7916,7413,7518,467908,33129.0,29448159.0
2017-03-06,7414,7982,6812,7719,909888,34013.0,29448159.0
2017-03-07,7649,7983,7549,7819,511848,34454.0,29448159.0
2017-03-08,7983,7983,7684,7819,166286,34454.0,29448159.0
2017-03-09,7882,7882,7414,7618,379821,33571.0,29448159.0
2017-03-10,7585,7750,7018,7217,755549,31804.0,29448159.0
2017-03-13,7378,7513,7045,7050,562312,31068.0,29448159.0
2017-03-14,7181,7381,6813,7117,526784,31362.0,29448159.0
2017-03-15,7213,7377,7014,7084,408342,31215.0,29448159.0
2017-03-16,7017,7251,6659,6883,764159,30332.0,29448159.0
2017-03-17,6912,8182,6678,7251,2444045,31951.0,29448159.0
2017-03-20,7252,7949,6983,7451,1341332,32835.0,29448159.0
2017-03-21,7514,7584,7250,7251,797752,31951.0,29448159.0
2017-03-22,7315,7783,7215,7719,400556,34013.0,29448159.0
2017-03-23,7614,8082,7514,7719,1206894,34013.0,29448159.0
2017-03-24,0,0,0,7719,0,34013.0,29448159.0
2017-03-27,0,0,0,7719,0,,
2017-03-28,0,0,0,7719,0,,
2017-03-29,0,0,0,7719,0,,
2017-03-30,0,0,0,7719,0,,
2017-03-31,0,0,0,7719,0,,
2017-04-03,0,0,0,7719,0,,
2017-04-04,0,0,0,7719,0,,
2017-04-05,0,0,0,7719,0,,
2017-04-06,0,0,0,7719,0,,
2017-04-07,0,0,0,7719,0,,
2017-04-10,0,0,0,7719,0,,
2017-04-11,0,0,0,7719,0,,
2017-04-12,0,0,0,7719,0,,
2017-04-13,0,0,0,7719,0,,
2017-04-14,0,0,0,7719,0,,
2017-04-17,0,0,0,7719,0,,
2017-04-18,0,0,0,7719,0,,
2017-04-19,0,0,0,7719,0,,
2017-04-20,0,0,0,7719,0,,
2017-04-21,0,0,0,7719,0,,
2017-04-24,0,0,0,7719,0,,
2017-04-25,0,0,0,7719,0,,
2017-04-26,0,0,0,7719,0,,
2017-04-27,0,0,0,7719,0,,
2017-04-28,0,0,0,7719,0,,
2017-05-02,0,0,0,7719,0,,
2017-05-04,0,0,0,7719,0,,
2017-05-08,0,0,0,7719,0,,
2017-05-10,0,0,0,7719,0,,
2017-05-11,0,0,0,7719,0,,
2017-05-12,0,0,0,7719,0,,
2017-05-15,0,0,0,7719,0,,
2017-05-16,0,0,0,7719,0,,
2017-05-17,0,0,0,7719,0,,
2017-05-18,0,0,0,7719,0,,
2017-05-19,0,0,0,7719,0,,
2017-05-22,0,0,0,7719,0,,
2017-05-23,0,0,0,7719,0,,
2017-05-24,0,0,0,7719,0,,
2017-05-25,0,0,0,7719,0,,
2017-05-26,0,0,0,7719,0,,
2017-05-29,0,0,0,7719,0,,
2017-05-30,0,0,0,7719,0,,
2017-05-31,0,0,0,7719,0,,
2017-06-01,0,0,0,7719,0,,
2017-06-02,0,0,0,7719,0,,
2017-06-05,0,0,0,7719,0,,
2017-06-07,0,0,0,7719,0,,
2017-06-08,0,0,0,7719,0,,
2017-06-09,0,0,0,7719,0,,
2017-06-12,0,0,0,7719,0,,
2017-06-13,0,0,0,7719,0,,
2017-06-14,0,0,0,7719,0,,
2017-06-15,7718,8166,5826,6299,15897255,37252.0,29448159.0
2017-06-16,6149,6548,5851,5901,6439565,34896.0,29448159.0
2017-06-19,6199,6498,5701,5851,6052906,34602.0,29448159.0
2017-06-20,5876,5975,5627,5677,1558979,33571.0,29448159.0
2017-06-21,5651,6274,5527,5776,7695782,34160.0,29448159.0
2017-06-22,5851,5900,5527,5552,1925377,32835.0,29448159.0
2017-06-23,5552,5701,5228,5503,1691711,32540.0,29448159.0
2017-06-26,5477,5801,5328,5353,1098517,31657.0,29448159.0
2017-06-27,5353,5427,5178,5328,757110,31510.0,29448159.0
2017-06-28,5328,5751,5278,5577,1856552,32982.0,29448159.0
2017-06-29,5502,5676,5427,5552,617605,32835.0,29448159.0
2017-06-30,5502,5627,5353,5478,891293,32393.0,29448159.0
2017-07-03,5427,5627,5328,5378,642552,31804.0,29448159.0
2017-07-04,5427,5452,5278,5353,410492,33536.0,31196236.0
2017-07-05,5378,5452,5253,5453,492595,34160.0,31196236.0
2017-07-06,5452,5477,5178,5254,879836,32912.0,31196236.0
2017-07-07,5228,5452,5079,5428,782033,34004.0,31196236.0
2017-07-10,5477,5602,5328,5353,888672,33536.0,31196236.0
2017-07-11,5427,5975,5427,5702,2712417,35720.0,31196236.0
2017-07-12,5701,5975,5552,5702,1372026,35720.0,31196236.0
2017-07-13,5851,5851,5552,5727,589038,35876.0,31196236.0
2017-07-14,5726,5876,5627,5727,840140,35876.0,31196236.0
2017-07-17,5726,5925,5651,5901,815260,36968.0,31196236.0
2017-07-18,5900,6025,5726,5801,909308,36344.0,31196236.0
2017-07-19,5776,5851,5676,5851,620848,36656.0,31196236.0
2017-07-20,5900,5950,5726,5776,825602,36188.0,31196236.0
2017-07-21,5801,5826,5577,5602,412743,35096.0,31196236.0
2017-07-24,5602,5651,5403,5428,830950,34004.0,31196236.0
2017-07-25,5403,5527,5278,5428,630972,34004.0,31196236.0
2017-07-26,5452,5452,5278,5328,474922,33380.0,31196236.0
2017-07-27,5403,5427,5029,5079,614730,31820.0,31196236.0
2017-07-28,5079,5527,4954,5030,836532,31508.0,31196236.0
2017-07-31,5029,5104,4949,4980,214583,31196.0,31196236.0
2017-08-01,4979,5029,4934,4965,168243,31103.0,31196236.0
2017-08-02,5029,5029,4954,4980,190731,31196.0,31196236.0
2017-08-03,4979,5029,4790,4915,351340,30791.0,31196236.0
2017-08-04,4905,4964,4685,4766,309505,29855.0,31196236.0
2017-08-07,4765,6100,4586,5602,6844175,35096.0,31196236.0
2017-08-08,5900,6149,5154,5303,4303674,33224.0,31196236.0
2017-08-09,5228,5950,5178,5652,4578421,35408.0,31196236.0
2017-08-10,5851,6050,5627,5677,3305928,35564.0,31196236.0
2017-08-11,5801,5925,5552,5552,1245317,34784.0,31196236.0
2017-08-14,5452,5627,5154,5453,779443,34160.0,31196236.0
2017-08-16,5527,5527,5178,5179,460105,32444.0,31196236.0
2017-08-17,5228,5627,5178,5279,611926,33068.0,31196236.0
2017-08-18,5253,5303,4974,5030,749016,31508.0,31196236.0
2017-08-21,4959,5676,4830,5054,1525328,31664.0,31196236.0
2017-08-22,4905,5253,4855,5005,692333,31352.0,31196236.0
2017-08-23,5029,5378,4954,5054,1244091,31664.0,31196236.0
2017-08-24,5054,5129,5004,5030,344837,31508.0,31196236.0
2017-08-25,5004,5079,4944,5005,349506,31352.0,31196236.0
2017-08-28,4954,5029,4919,4930,385374,30884.0,31196236.0
2017-08-29,4929,5029,4880,5005,186102,31352.0,31196236.0
2017-08-30,4979,5004,4880,4940,291614,31852.0,32109009.0
2017-08-31,4934,4974,4870,4935,209079,31820.0,32109009.0
2017-09-01,4979,5129,4860,4945,606080,31884.0,32109009.0
2017-09-04,4745,4959,4745,4935,361177,31820.0,32109009.0
2017-09-05,4934,4934,4855,4905,170876,31627.0,32109009.0
2017-09-06,4929,4964,4830,4905,265585,31627.0,32109009.0
2017-09-07,4905,5054,4905,4980,325327,32109.0,32109009.0
2017-09-08,5079,5079,4910,4980,317498,32109.0,32109009.0
2017-09-11,4954,5129,4954,5054,239149,32591.0,32109009.0
2017-09-12,5104,5228,4979,4980,391005,32729.0,32729484.0
2017-09-13,5004,5054,4720,4955,406632,32566.0,32729484.0
2017-09-14,5029,5378,4929,4930,1061452,32402.0,32729484.0
2017-09-15,4929,4964,4880,4880,319127,32075.0,32729484.0
2017-09-18,4875,5079,4835,4965,291638,32631.0,32729484.0
2017-09-19,5054,5104,4934,5054,330506,33220.0,32729484.0
2017-09-20,5054,5054,4880,4975,237359,32697.0,32729484.0
2017-09-21,4974,4979,4596,4751,465375,31224.0,32729484.0
2017-09-22,4730,4969,4496,4820,369752,31682.0,32729484.0
2017-09-25,4700,4700,3983,3984,730926,26184.0,32729484.0
2017-09-26,3988,4187,3834,4029,453940,26478.0,32729484.0
2017-09-27,4028,4177,3854,3854,449905,25333.0,32729484.0
2017-09-28,3844,4182,3804,4168,563508,27395.0,32729484.0
2017-09-29,4919,4919,3933,3959,1799050,26020.0,32729484.0
2017-10-10,3834,3993,3759,3809,278851,25038.0,32729484.0
2017-10-11,3919,3919,3774,3874,124912,25464.0,32729484.0
2017-10-12,3919,4830,3849,4208,2424694,27656.0,32729484.0
2017-10-13,4088,4357,4078,4198,447242,27591.0,32729484.0
2017-10-16,4098,4182,4053,4158,148650,27329.0,32729484.0
2017-10-17,4227,4631,4088,4153,569617,27296.0,32729484.0
2017-10-18,4153,4247,3988,4088,226222,26871.0,32729484.0
2017-10-19,4133,4177,3789,3954,335920,25987.0,32729484.0
2017-10-20,4033,4277,3864,4118,371005,27067.0,32729484.0
2017-10-23,4133,4397,4038,4253,476430,27951.0,32729484.0
2017-10-24,4277,4392,4177,4337,211977,28507.0,32729484.0
2017-10-25,4342,4342,4182,4188,215416,27525.0,32729484.0
2017-10-26,4232,4257,3983,4108,249347,27002.0,32729484.0
2017-10-27,4103,4382,3983,4103,494878,26969.0,32729484.0
2017-10-30,4133,4307,4043,4298,348446,28246.0,32729484.0
2017-10-31,4332,4541,4177,4382,496911,28802.0,32729484.0
2017-11-01,4402,4581,4307,4532,275720,29784.0,32729484.0
2017-11-02,4581,4730,4407,4566,331870,30013.0,32729484.0
2017-11-03,4581,4656,4426,4561,300482,29980.0,32729484.0
2017-11-06,4481,4581,4337,4556,184159,29947.0,32729484.0
2017-11-07,4556,4666,4431,4432,244173,29129.0,32729484.0
2017-11-08,4551,4596,4362,4467,225168,29358.0,32729484.0
2017-11-09,4481,4511,4347,4432,189192,29129.0,32729484.0
2017-11-10,4456,5129,4327,4432,2608571,29129.0,32729484.0
2017-11-13,4431,4456,4302,4372,511468,28736.0,32729484.0
2017-11-14,4451,4451,4272,4327,364707,28442.0,32729484.0
2017-11-15,4347,4471,4158,4322,306257,28409.0,32729484.0
2017-11-16,4287,4431,4138,4412,432179,28998.0,32729484.0
2017-11-17,4476,4476,4307,4312,260614,28344.0,32729484.0
2017-11-20,4302,4302,3884,3894,1011336,25594.0,32729484.0
2017-11-21,3968,4133,3869,3999,1084733,26282.0,32729484.0
2017-11-22,3998,4123,3879,3889,1153239,26100.0,33418565.0
2017-11-23,3804,4148,3426,3949,2580822,26501.0,33418565.0
2017-11-24,4013,4182,3933,4049,556111,27169.0,33418565.0
2017-11-27,4048,4078,3879,3909,536559,26234.0,33418565.0
2017-11-28,3884,3998,3744,3750,427292,25632.0,34039683.0
2017-11-29,3869,3894,3749,3785,369574,25870.0,34039683.0
2017-11-30,3859,3859,3585,3780,224391,25836.0,34039683.0
2017-12-01,3774,3859,3724,3834,192298,26211.0,34039683.0
2017-12-04,3874,3874,3704,3755,302969,25666.0,34039683.0
2017-12-05,3754,3794,3665,3730,367367,25496.0,34039683.0
2017-12-06,3729,4018,3689,3864,885044,26415.0,34039683.0
2017-12-07,3869,4133,3824,3939,509143,26925.0,34039683.0
2017-12-08,4088,4088,3660,3750,337380,25632.0,34039683.0
2017-12-11,3789,3844,3729,3735,89709,25530.0,34039683.0
2017-12-12,3824,3864,3635,3790,328774,25904.0,34039683.0
2017-12-13,3948,3948,3719,3755,172707,25666.0,34039683.0
2017-12-14,3829,3829,3610,3760,277740,25700.0,34039683.0
2017-12-15,3699,3804,3635,3665,188034,25053.0,34039683.0
2017-12-18,3660,3734,3575,3580,179223,24475.0,34039683.0
2017-12-19,3550,3983,3525,3859,735684,26381.0,34039683.0
2017-12-20,3784,3978,3505,3585,498457,24509.0,34039683.0
2017-12-21,3550,3685,3306,3585,287678,24509.0,34039683.0
2017-12-22,3485,3560,3152,3411,606069,23317.0,34039683.0
2017-12-26,3411,3480,3201,3217,252806,21990.0,34039683.0
2017-12-27,3251,3251,2888,2888,891420,19743.0,34039683.0
2017-12-28,2987,3157,2952,3038,875066,20764.0,34039683.0
2018-01-02,2838,3107,2838,3063,461465,20934.0,34039683.0
2018-01-03,3062,3157,2987,3157,523038,21581.0,34039683.0
2018-01-04,3162,3450,3062,3386,411127,23147.0,34039683.0
2018-01-05,3351,3709,3351,3660,510430,25019.0,34039683.0
2018-01-08,3585,3689,3490,3650,275484,24951.0,34039683.0
2018-01-09,3635,3685,3560,3635,250106,24849.0,34039683.0
2018-01-10,3734,3734,3560,3620,162049,24747.0,34039683.0
2018-01-11,3620,3680,3515,3660,271551,25019.0,34039683.0
2018-01-12,3675,3675,3470,3635,475722,24849.0,34039683.0
2018-01-15,3660,3675,3460,3585,325058,24509.0,34039683.0
