씨젠(096530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-03-21,22200,22700,21900,22100,110778,579772.0,26234020.0
2019-03-22,22300,23400,22300,23250,230969,609941.0,26234020.0
2019-03-25,23050,23050,22250,22350,172550,586330.0,26234020.0
2019-03-26,22500,23100,22250,22850,131481,599447.0,26234020.0
2019-03-27,22850,23150,22300,22350,115587,586330.0,26234020.0
2019-03-28,22400,22600,21200,22300,226577,585019.0,26234020.0
2019-03-29,22300,22700,21700,21900,111445,574525.0,26234020.0
2019-04-01,21900,22450,21800,21950,77465,575837.0,26234020.0
2019-04-02,22400,22400,21550,22100,51309,579772.0,26234020.0
2019-04-03,22100,22350,21800,22350,77154,586330.0,26234020.0
2019-04-04,22350,22550,21900,22200,61126,582395.0,26234020.0
2019-04-05,22400,22400,21900,22150,49677,581084.0,26234020.0
2019-04-08,22150,22250,21950,22000,45206,577148.0,26234020.0
2019-04-09,21950,22000,21750,21950,39414,575837.0,26234020.0
2019-04-10,21850,22600,21550,22250,99602,583707.0,26234020.0
2019-04-11,22500,24950,22300,24950,606495,654539.0,26234020.0
2019-04-12,25100,25150,24400,24450,194708,641422.0,26234020.0
2019-04-15,24500,24750,23700,23950,201194,628305.0,26234020.0
2019-04-16,24000,24600,23700,24150,145104,633552.0,26234020.0
2019-04-17,24300,24300,23750,24050,83498,630928.0,26234020.0
2019-04-18,24000,24000,23300,23500,106844,616499.0,26234020.0
2019-04-19,23750,24400,23500,23950,78533,628305.0,26234020.0
2019-04-22,24000,24200,23650,23750,61799,623058.0,26234020.0
2019-04-23,23550,24000,23200,23600,89976,619123.0,26234020.0
2019-04-24,23800,23850,23200,23300,64014,611253.0,26234020.0
2019-04-25,23300,23950,23250,23650,74286,620435.0,26234020.0
2019-04-26,23400,23750,23100,23100,66883,606006.0,26234020.0
2019-04-29,22850,23700,22850,23600,62706,619123.0,26234020.0
2019-04-30,23500,23900,23100,23500,48492,616499.0,26234020.0
2019-05-02,23500,24200,23200,23900,109144,626993.0,26234020.0
2019-05-03,24050,24500,23800,24300,131755,637487.0,26234020.0
2019-05-07,23600,24600,23600,24300,118996,637487.0,26234020.0
2019-05-08,24300,24400,23850,23850,80445,625681.0,26234020.0
2019-05-09,23750,24150,22700,22700,129008,595512.0,26234020.0
2019-05-10,23150,23400,22100,22700,136404,595512.0,26234020.0
2019-05-13,23100,23100,21750,21750,109364,570590.0,26234020.0
2019-05-14,21100,23800,21100,23650,192131,620435.0,26234020.0
2019-05-15,23800,24900,23400,24200,215441,634863.0,26234020.0
2019-05-16,24400,24700,23400,24500,174192,642733.0,26234020.0
2019-05-17,24750,25900,24600,24800,317040,650604.0,26234020.0
2019-05-20,25150,26100,25050,25900,355717,679461.0,26234020.0
2019-05-21,26300,27000,26100,26950,387779,707007.0,26234020.0
2019-05-22,27300,27800,26700,27100,282055,710942.0,26234020.0
2019-05-23,27300,27700,26500,27200,177559,713565.0,26234020.0
2019-05-24,27200,27950,27000,27350,185677,717500.0,26234020.0
2019-05-27,27700,27750,26550,27200,152671,713565.0,26234020.0
2019-05-28,27850,28700,27350,27350,394639,717500.0,26234020.0
2019-05-29,27350,29300,27300,29000,519166,760787.0,26234020.0
2019-05-30,29150,29950,28250,28650,367158,751605.0,26234020.0
2019-05-31,28550,29500,28200,29250,174668,767345.0,26234020.0
2019-06-03,29300,29300,28000,28950,188854,759475.0,26234020.0
2019-06-04,29350,29850,28750,29000,214660,760787.0,26234020.0
2019-06-05,29100,29400,28550,28650,140000,751605.0,26234020.0
2019-06-07,29000,29300,28500,28700,141346,752916.0,26234020.0
2019-06-10,28700,28950,27600,28000,221256,734553.0,26234020.0
2019-06-11,28100,29850,28100,29300,378952,768657.0,26234020.0
2019-06-12,29500,29600,28600,28650,134157,751605.0,26234020.0
2019-06-13,28350,29500,28350,29500,250585,773904.0,26234020.0
2019-06-14,29550,29650,27700,27900,289259,731929.0,26234020.0
2019-06-17,28050,28450,27400,27450,144177,720124.0,26234020.0
2019-06-18,27450,27850,27000,27600,193619,724059.0,26234020.0
2019-06-19,27600,27950,27250,27700,86857,726682.0,26234020.0
2019-06-20,27550,28150,27350,27750,72513,727994.0,26234020.0
2019-06-21,27800,28000,26900,26900,158855,705695.0,26234020.0
2019-06-24,27000,27400,26750,27250,78481,714877.0,26234020.0
2019-06-25,27050,27450,26400,26750,147779,701760.0,26234020.0
2019-06-26,27000,27000,26300,26750,84511,701760.0,26234020.0
2019-06-27,27050,27250,26350,26750,101279,701760.0,26234020.0
2019-06-28,26750,27050,26250,26400,67032,692578.0,26234020.0
2019-07-01,26950,26950,26050,26350,98371,691266.0,26234020.0
2019-07-02,26100,27100,25250,26950,118436,707007.0,26234020.0
2019-07-03,26950,26950,26000,26500,100008,695202.0,26234020.0
2019-07-04,26250,26450,25600,26050,112505,683396.0,26234020.0
2019-07-05,26200,26600,25650,26600,63636,697825.0,26234020.0
2019-07-08,26550,26550,25300,25450,90875,667656.0,26234020.0
2019-07-09,25850,26300,25250,25600,131630,671591.0,26234020.0
2019-07-10,26250,27100,25650,26900,144813,705695.0,26234020.0
2019-07-11,26750,26950,26000,26100,136924,684708.0,26234020.0
2019-07-12,26300,26800,25800,26300,100249,689955.0,26234020.0
2019-07-15,26500,26600,25150,25550,98816,670279.0,26234020.0
2019-07-16,25250,25700,24900,25300,72903,663721.0,26234020.0
2019-07-17,25200,25300,24100,24150,181282,633552.0,26234020.0
2019-07-18,24000,24950,23900,24800,93628,650604.0,26234020.0
2019-07-19,24650,25050,24400,25050,54054,657162.0,26234020.0
2019-07-22,24750,24850,24100,24500,57527,642733.0,26234020.0
2019-07-23,24450,24850,24050,24300,72112,637487.0,26234020.0
2019-07-24,24500,24550,23750,23900,85883,626993.0,26234020.0
2019-07-25,24050,24100,22900,23250,162146,609941.0,26234020.0
2019-07-26,23200,23750,23000,23350,87772,612564.0,26234020.0
2019-07-29,23300,23300,21950,22100,155728,579772.0,26234020.0
2019-07-30,22050,22650,22000,22200,80536,582395.0,26234020.0
2019-07-31,22400,23000,21350,22250,137513,583707.0,26234020.0
2019-08-01,22100,23250,22100,22750,107648,596824.0,26234020.0
2019-08-02,22150,23950,22050,22700,153084,595512.0,26234020.0
2019-08-05,23300,23300,20350,20500,163530,537797.0,26234020.0
2019-08-06,20400,22000,19050,21050,302022,552226.0,26234020.0
2019-08-07,21950,22150,21050,21250,106712,557473.0,26234020.0
2019-08-08,21250,22050,21100,22050,93417,578460.0,26234020.0
2019-08-09,22200,22200,21550,21800,82254,571902.0,26234020.0
2019-08-12,21800,21800,21100,21500,61734,564031.0,26234020.0
2019-08-13,21300,21700,21050,21050,86421,552226.0,26234020.0
2019-08-14,21450,21800,21000,21100,80491,553538.0,26234020.0
2019-08-16,20800,22750,20700,22400,137695,587642.0,26234020.0
2019-08-19,22400,23300,21300,21550,137287,565343.0,26234020.0
2019-08-20,21650,21900,20900,21600,124313,566655.0,26234020.0
2019-08-21,21350,22300,21350,22200,99906,582395.0,26234020.0
2019-08-22,22450,22450,21750,21850,75517,573213.0,26234020.0
2019-08-23,21750,21850,21200,21200,72383,556161.0,26234020.0
2019-08-26,20500,20600,19450,19700,180909,516810.0,26234020.0
2019-08-27,20250,20650,19800,19850,113235,520745.0,26234020.0
2019-08-28,20000,20950,19850,20900,91701,548291.0,26234020.0
2019-08-29,21050,21350,20450,21050,105632,552226.0,26234020.0
2019-08-30,21400,21700,21200,21650,81743,567967.0,26234020.0
2019-09-02,21500,22350,21150,22250,86230,583707.0,26234020.0
2019-09-03,21900,22200,21450,21700,95006,569278.0,26234020.0
2019-09-04,21450,21950,21300,21900,51733,574525.0,26234020.0
2019-09-05,22000,22300,21700,21850,64863,573213.0,26234020.0
2019-09-06,22000,22200,21500,21600,49085,566655.0,26234020.0
2019-09-09,21650,22000,20850,20950,89304,549603.0,26234020.0
2019-09-10,20950,21400,20850,20950,71397,549603.0,26234020.0
2019-09-11,20950,21500,20950,21200,101866,556161.0,26234020.0
2019-09-16,21550,21550,21150,21350,65005,560096.0,26234020.0
2019-09-17,21400,22300,21350,21600,125591,566655.0,26234020.0
2019-09-18,21900,22850,21550,22500,186086,590265.0,26234020.0
2019-09-19,22250,22700,22000,22200,163946,582395.0,26234020.0
2019-09-20,22400,22600,22000,22000,63751,577148.0,26234020.0
2019-09-23,22000,22200,21600,21950,58588,575837.0,26234020.0
2019-09-24,21850,22150,21500,21600,65285,566655.0,26234020.0
2019-09-25,21600,21850,21100,21200,69978,556161.0,26234020.0
2019-09-26,21200,21500,20750,21400,90127,561408.0,26234020.0
2019-09-27,21200,21200,20300,20750,130074,544356.0,26234020.0
2019-09-30,20750,20900,20300,20400,72425,535174.0,26234020.0
2019-10-01,20550,21150,20500,21050,108626,552226.0,26234020.0
2019-10-02,20900,21150,20700,20800,60444,545668.0,26234020.0
2019-10-04,20700,20850,20100,20400,77293,535174.0,26234020.0
2019-10-07,20700,21500,20600,21200,134841,556161.0,26234020.0
