아미코젠(092040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-13,29700,31400,29300,31300,118961,600694.0,19191510.0
2018-11-14,31300,32150,30500,31400,95991,602613.0,19191510.0
2018-11-15,30550,30750,29200,30150,185777,578624.0,19191510.0
2018-11-16,29900,30800,29900,30700,98038,589179.0,19191510.0
2018-11-19,30350,31100,30350,30750,77858,590139.0,19191510.0
2018-11-20,30050,30450,29750,30100,70499,577664.0,19191510.0
2018-11-21,29900,31800,28800,31800,162390,610290.0,19191510.0
2018-11-22,32600,35850,32500,35150,472782,674582.0,19191510.0
2018-11-23,34950,35500,34050,34500,173245,662107.0,19191510.0
2018-11-26,34600,35000,33950,34900,96608,669784.0,19191510.0
2018-11-27,35200,39000,34900,37650,378028,722560.0,19191510.0
2018-11-28,37650,38100,36900,37150,161743,712965.0,19191510.0
2018-11-29,37250,37750,35550,35950,127438,689935.0,19191510.0
2018-11-30,36350,36850,35500,35750,105428,686096.0,19191510.0
2018-12-03,36400,36850,35800,36700,86349,704328.0,19191510.0
2018-12-04,36700,37200,36200,36900,79811,708167.0,19191510.0
2018-12-05,36000,36600,34450,34750,151896,666905.0,19191510.0
2018-12-06,35000,35200,32200,33000,144111,633320.0,19191510.0
2018-12-07,33350,33900,32500,33500,76666,642916.0,19191510.0
2018-12-10,32700,33250,32250,32800,86200,629482.0,19191510.0
2018-12-11,33750,35250,32700,34200,135503,656350.0,19191510.0
2018-12-12,34200,36150,34100,35850,128876,688016.0,19191510.0
2018-12-13,35850,36700,35300,36500,145912,700490.0,19191510.0
2018-12-14,37450,37450,33550,33750,197891,647713.0,19191510.0
2018-12-17,34000,34000,31950,32500,102279,623724.0,19191510.0
2018-12-18,31350,32550,30950,31000,131861,594937.0,19191510.0
2018-12-19,31000,32250,30800,32100,116979,616047.0,19191510.0
2018-12-20,31800,32600,31100,31500,94492,604533.0,19191510.0
2018-12-21,31300,32200,31200,31300,113832,600694.0,19191510.0
2018-12-24,30700,31700,30200,31100,121765,596856.0,19191510.0
2018-12-26,30900,32400,30800,32100,226521,616047.0,19191510.0
2018-12-27,32700,34500,32550,34200,234647,656350.0,19191510.0
2018-12-28,33900,34500,33550,34100,115503,654430.0,19191510.0
2019-01-02,34500,34700,33200,33900,145684,650592.0,19191510.0
2019-01-03,33900,36750,33900,34500,242905,662107.0,19191510.0
2019-01-04,34550,36350,34300,36200,135476,694733.0,19191510.0
2019-01-07,36950,37200,35750,36450,108701,699531.0,19191510.0
2019-01-08,36400,36800,35250,35600,153089,683218.0,19191510.0
2019-01-09,35650,36500,35300,35650,127613,684177.0,19191510.0
2019-01-10,35500,36100,34350,35700,114845,685137.0,19191510.0
2019-01-11,35800,37150,35700,36800,173779,706248.0,19191510.0
2019-01-14,36800,37250,35850,36050,72945,691854.0,19191510.0
2019-01-15,36150,36350,35700,36300,66280,696652.0,19191510.0
2019-01-16,36000,39000,35150,39000,153276,748469.0,19191510.0
2019-01-17,38900,39200,37400,37900,154702,727358.0,19191510.0
2019-01-18,37900,38700,37200,38000,78353,729277.0,19191510.0
2019-01-21,37550,38350,36750,36950,62855,709126.0,19191510.0
2019-01-22,36950,37100,35450,36200,122319,694733.0,19191510.0
2019-01-23,35550,36650,35550,36200,48996,694733.0,19191510.0
2019-01-24,36000,37300,35700,37100,71586,712005.0,19191510.0
2019-01-25,36750,37550,36350,37150,61818,712965.0,19191510.0
2019-01-28,36700,37500,36100,36850,85589,707207.0,19191510.0
2019-01-29,36850,37000,36250,36950,65511,709126.0,19191510.0
2019-01-30,36700,38300,36700,37650,116574,722560.0,19191510.0
2019-01-31,37650,38750,37400,37550,131818,720641.0,19191510.0
2019-02-01,37550,37950,36900,37250,65201,714884.0,19191510.0
2019-02-07,37400,37400,36100,36500,87512,700490.0,19191510.0
2019-02-08,36850,39050,36800,38900,315458,746550.0,19191510.0
2019-02-11,39650,40400,38650,39100,221508,750388.0,19191510.0
2019-02-12,39300,39300,38150,38700,90587,742711.0,19191510.0
2019-02-13,38700,39950,38400,39900,152453,765741.0,19191510.0
2019-02-14,39000,39800,38500,39150,130016,751348.0,19191510.0
2019-02-15,39150,39250,38550,38800,81735,744631.0,19191510.0
2019-02-18,39050,39600,38500,38900,82760,746550.0,19191510.0
2019-02-19,39050,40000,38250,39950,177282,766701.0,19191510.0
2019-02-20,39750,39750,36150,37400,516069,717762.0,19191510.0
2019-02-21,38150,38250,37050,37200,124709,713924.0,19191510.0
2019-02-22,37200,37550,36150,36350,109408,697611.0,19191510.0
2019-02-25,36350,36450,34750,35400,169399,679379.0,19191510.0
2019-02-26,35800,35950,35250,35700,83028,685137.0,19191510.0
2019-02-27,35800,36750,35700,36650,89971,703369.0,19191510.0
2019-02-28,36600,38100,36150,36200,170375,694733.0,19191510.0
2019-03-04,36400,38150,36400,37600,133722,721601.0,19191510.0
2019-03-05,37650,38100,36650,36800,102693,706248.0,19191510.0
2019-03-06,37000,37000,35050,35200,137992,675541.0,19191510.0
2019-03-07,35200,35700,33700,33750,167297,647713.0,19191510.0
2019-03-08,33750,34650,33500,34400,94706,660188.0,19191510.0
2019-03-11,34450,34650,33450,34550,48509,663067.0,19191510.0
2019-03-12,34850,35550,34450,35150,86890,674582.0,19191510.0
2019-03-13,35150,36500,35100,36300,137688,696652.0,19191510.0
2019-03-14,36150,36350,35100,35100,103905,673622.0,19191510.0
2019-03-15,35300,36100,34150,35450,148180,680339.0,19191510.0
2019-03-18,35450,35700,34550,35250,75361,676501.0,19191510.0
2019-03-19,35400,37300,35100,35750,194065,686096.0,19191510.0
2019-03-20,35800,37500,35150,37200,256898,713924.0,19191510.0
2019-03-21,36800,37050,35750,36450,113800,699531.0,19191510.0
2019-03-22,36800,37300,33150,34950,385277,670743.0,19191510.0
2019-03-25,33850,34950,32250,32650,250805,626603.0,19191510.0
2019-03-26,33100,33100,32350,32600,98387,625643.0,19191510.0
2019-03-27,32600,33050,32500,32750,47466,628522.0,19191510.0
2019-03-28,32750,32750,31300,31600,114438,606452.0,19191510.0
2019-03-29,31550,32500,31550,32050,63399,615088.0,19191510.0
2019-04-01,32050,32700,32050,32400,49610,621805.0,19191510.0
2019-04-02,32550,32700,31850,32150,55641,617007.0,19191510.0
2019-04-03,32400,33000,31900,33000,57254,633320.0,19191510.0
2019-04-04,33500,33500,32150,32650,50845,626603.0,19191510.0
2019-04-05,32550,32800,31900,32050,67349,615088.0,19191510.0
2019-04-08,32000,32500,31800,32250,49909,618926.0,19191510.0
2019-04-09,32250,32450,31700,32100,45397,616047.0,19191510.0
2019-04-10,31950,32200,31650,31850,41585,611250.0,19191510.0
2019-04-11,31800,32700,31750,32300,60940,619886.0,19191510.0
2019-04-12,32300,32450,31750,32000,55032,614128.0,19191510.0
2019-04-15,32100,32200,31700,32000,57353,614128.0,19191510.0
2019-04-16,32100,32550,31750,32350,44331,620845.0,19191510.0
2019-04-17,32200,32450,31850,32000,44332,614128.0,19191510.0
2019-04-18,32200,32550,31400,31400,86367,602613.0,19191510.0
2019-04-19,31450,32400,31450,32250,53996,618926.0,19191510.0
2019-04-22,32900,33250,32150,32600,75825,625643.0,19191510.0
2019-04-23,32800,33250,32250,33200,90898,637158.0,19191510.0
2019-04-24,33500,33600,32650,33000,95457,633320.0,19191510.0
2019-04-25,32800,33250,32500,33250,64581,638118.0,19191510.0
2019-04-26,32850,33200,32350,32400,53431,621805.0,19191510.0
2019-04-29,32650,32650,32000,32450,43849,622764.0,19191510.0
2019-04-30,32250,32500,31800,31900,54418,612209.0,19191510.0
2019-05-02,31800,32650,31750,31900,43955,612209.0,19191510.0
2019-05-03,32100,32200,31600,31800,38876,610290.0,19191510.0
2019-05-07,31400,31500,30850,30950,44529,593977.0,19191510.0
2019-05-08,30500,30700,29150,29450,159435,565190.0,19191510.0
2019-05-09,29300,29650,28250,28300,106592,543120.0,19191510.0
2019-05-10,28300,29200,28000,28600,96347,548877.0,19191510.0
2019-05-13,28100,28500,27200,27200,94499,522009.0,19191510.0
2019-05-14,26500,27800,25400,27350,90228,524888.0,19191510.0
2019-05-15,27300,28000,26950,28000,56101,537362.0,19191510.0
2019-05-16,28000,28150,27300,27900,50093,535443.0,19191510.0
2019-05-17,27900,28150,27150,27300,49106,523928.0,19191510.0
2019-05-20,27050,27600,25700,25700,59181,493222.0,19191510.0
2019-05-21,26250,27800,25850,27550,96030,528726.0,19191510.0
2019-05-22,27250,28350,27000,27750,59540,532564.0,19191510.0
2019-05-23,28700,28700,27650,27750,51338,532564.0,19191510.0
2019-05-24,27700,28050,26800,26800,59104,514332.0,19191510.0
2019-05-27,26300,27350,26300,27200,43138,522009.0,19191510.0
2019-05-28,27200,28900,26750,28900,82747,554635.0,19191510.0
2019-05-29,28850,28850,26500,26550,91744,509535.0,19191510.0
2019-05-30,26700,27200,26500,26700,38733,512413.0,19191510.0
2019-05-31,26450,27500,26350,27100,52444,520090.0,19191510.0
2019-06-03,26600,27500,26600,27200,34829,522009.0,19191510.0
2019-06-04,26950,27550,26700,27000,40640,518171.0,19191510.0
2019-06-05,27500,27500,26800,26800,42389,514332.0,19191510.0
2019-06-07,26700,26950,26450,26800,55181,514332.0,19191510.0
2019-06-10,26900,27000,26350,26650,57750,511454.0,19191510.0
2019-06-11,26650,27750,26500,27400,96359,525847.0,19191510.0
2019-06-12,27650,27750,27000,27100,53821,520090.0,19191510.0
2019-06-13,27000,28350,26900,27750,142481,532564.0,19191510.0
2019-06-14,27550,28250,27400,27450,77161,526807.0,19191510.0
2019-06-17,27750,27750,26550,26600,75112,510494.0,19191510.0
2019-06-18,26650,27200,26400,26800,73843,514332.0,19191510.0
2019-06-19,27200,27200,26650,26850,79045,515292.0,19191510.0
2019-06-20,26750,27950,26700,27200,102663,522009.0,19191510.0
2019-06-21,27250,27700,25900,25900,265309,497060.0,19191510.0
2019-06-24,26300,26500,26000,26200,57013,502818.0,19191510.0
2019-06-25,26050,26350,25150,25650,84345,492262.0,19191510.0
2019-06-26,25650,26200,25350,25450,55121,488424.0,19191510.0
2019-06-27,25450,25850,24300,24700,102706,474030.0,19191510.0
2019-06-28,24700,25200,23900,24300,72858,466354.0,19191510.0
2019-07-01,24500,25250,24500,25100,74887,481707.0,19191510.0
2019-07-02,25000,25250,24600,24750,36668,474990.0,19191510.0
2019-07-03,24700,25000,24450,24850,45127,476909.0,19191510.0
2019-07-04,24650,24850,23850,24400,69126,468273.0,19191510.0
2019-07-05,24800,25100,24250,25100,52492,481707.0,19191510.0
2019-07-08,25000,25100,23600,23600,89471,452920.0,19191510.0
2019-07-09,23350,24050,22550,22550,144281,432769.0,19191510.0
2019-07-10,22600,23900,22600,23350,115078,448122.0,19191510.0
2019-07-11,23300,24250,23200,24150,69255,463849.0,19207010.0
2019-07-12,24100,24100,23250,23550,63965,452325.0,19207010.0
2019-07-15,23400,23650,22600,22950,66107,440801.0,19207010.0
2019-07-16,22650,23650,22650,23400,40214,449444.0,19207010.0
2019-07-17,23100,23550,22500,22800,49417,437920.0,19207010.0
2019-07-18,22800,22800,22200,22300,47578,428316.0,19207010.0
2019-07-19,22300,22800,22250,22750,40283,436959.0,19207010.0
2019-07-22,22550,22850,22500,22600,30390,434078.0,19207010.0
2019-07-23,22600,22750,21350,21800,87886,418713.0,19207010.0
2019-07-24,21700,21900,20350,20450,119931,392783.0,19207010.0
2019-07-25,20600,23900,20500,22200,523782,426396.0,19207010.0
2019-07-26,21800,21950,21150,21400,97615,411030.0,19207010.0
2019-07-29,21250,21500,20300,20400,87162,391823.0,19207010.0
2019-07-30,20200,21150,20200,20800,57843,399506.0,19207010.0
2019-07-31,20600,20900,20100,20850,70957,400466.0,19207010.0
2019-08-01,20600,22200,20450,21500,109925,412951.0,19207010.0
2019-08-02,20600,21300,20550,20550,107601,394704.0,19207010.0
2019-08-05,20950,20950,18000,18150,152001,348607.0,19207010.0
2019-08-06,17000,18650,16850,17450,331977,335162.0,19207010.0
2019-08-07,17450,19100,17450,18700,202149,359171.0,19207010.0
2019-08-08,18600,19600,18600,19600,95410,376457.0,19207010.0
2019-08-09,19600,20350,18950,19300,73249,370695.0,19207010.0
2019-08-12,19300,19500,18900,19150,50005,367814.0,19207010.0
2019-08-13,18950,19100,18700,18700,63338,359171.0,19207010.0
2019-08-14,18800,19150,18400,18750,64502,360131.0,19207010.0
2019-08-16,18150,18750,17850,18600,89220,357250.0,19207010.0
2019-08-19,19000,19350,18500,19000,60081,364933.0,19207010.0
2019-08-20,19100,20150,18600,20000,119060,384140.0,19207010.0
2019-08-21,19850,20250,19450,20150,71014,387021.0,19207010.0
2019-08-22,20200,20800,19900,20200,90985,387982.0,19207010.0
2019-08-23,19850,20150,18950,19100,93305,366854.0,19207010.0
2019-08-26,18700,18700,17600,17700,105890,339964.0,19207010.0
2019-08-27,17950,19100,17950,18200,60115,349568.0,19207010.0
2019-08-28,18350,19650,18150,19550,97428,375497.0,19207010.0
2019-08-29,19250,19850,18900,19600,76113,376457.0,19207010.0
2019-08-30,19950,20450,19650,20250,84173,388942.0,19207010.0
2019-09-02,20250,24100,20250,23900,487310,459048.0,19207010.0
2019-09-03,23300,23550,22200,22600,191567,434078.0,19207010.0
2019-09-04,22450,23400,22400,23350,109474,448484.0,19207010.0
2019-09-05,23400,23800,22900,23050,104982,442722.0,19207010.0
2019-09-06,23200,23400,22500,22700,51883,435999.0,19207010.0
2019-09-09,22700,22900,21600,22000,118667,422554.0,19207010.0
2019-09-10,21650,22000,21500,21550,48786,413911.0,19207010.0
2019-09-11,21550,22800,21450,22400,89836,430237.0,19207010.0
2019-09-16,22450,23750,22100,23500,104952,451365.0,19207010.0
2019-09-17,23300,25600,23300,24800,268076,476334.0,19207010.0
2019-09-18,24800,25200,24000,24400,103892,468651.0,19207010.0
2019-09-19,24150,24850,22900,23700,126992,455206.0,19207010.0
2019-09-20,23800,24150,23250,23300,63426,447523.0,19207010.0
2019-09-23,23500,24800,23450,23700,83086,455206.0,19207010.0
2019-09-24,24500,24500,22850,22950,121872,440801.0,19207010.0
2019-09-25,22850,23600,22800,23350,81071,448484.0,19207010.0
2019-09-26,23500,23500,22750,23400,64052,449444.0,19207010.0
2019-09-27,23400,23400,21500,22850,69025,438880.0,19207010.0
2019-09-30,22400,23050,22300,22450,35460,431197.0,19207010.0
2019-10-01,22450,23200,22100,23200,63808,445603.0,19207010.0
2019-10-02,22800,23150,22200,22200,53352,426396.0,19207010.0
2019-10-04,21650,22600,21650,22200,49722,426396.0,19207010.0
2019-10-07,22200,23300,22200,23150,85335,,
