아이컴포넌트(059100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-01-14,8410,8540,8290,8370,64806,50817.0,6071313.0
2014-01-15,8420,8550,8390,8460,43298,51363.0,6071313.0
2014-01-16,8520,8890,8490,8700,71927,52820.0,6071313.0
2014-01-17,8730,8750,8600,8750,31067,53124.0,6071313.0
2014-01-20,8790,8790,8600,8660,23268,52578.0,6071313.0
2014-01-21,8660,9100,8610,9050,71097,54945.0,6071313.0
2014-01-22,9050,9890,9000,9600,197785,58285.0,6071313.0
2014-01-23,9600,9880,9480,9880,123751,59985.0,6071313.0
2014-01-24,9830,10450,9780,10450,256998,63445.0,6071313.0
2014-01-27,10300,10550,10050,10300,136828,62535.0,6071313.0
2014-01-28,10350,10400,9970,10150,83542,61624.0,6071313.0
2014-01-29,10200,10250,10100,10200,24961,61927.0,6071313.0
2014-02-03,10150,10150,9710,9880,60721,59985.0,6071313.0
2014-02-04,9620,10350,9560,10250,107734,62231.0,6071313.0
2014-02-05,10250,10450,10000,10150,68610,61624.0,6071313.0
2014-02-06,10150,10550,10000,10250,113401,62231.0,6071313.0
2014-02-07,10350,11300,10150,11100,251218,67392.0,6071313.0
2014-02-10,11150,11700,11000,11600,231438,70427.0,6071313.0
2014-02-11,11800,11900,11250,11500,148024,69820.0,6071313.0
2014-02-12,11500,11650,11450,11500,66132,69820.0,6071313.0
2014-02-13,11500,11750,11350,11600,99230,70427.0,6071313.0
2014-02-14,11700,12150,11500,11700,285853,71034.0,6071313.0
2014-02-17,11750,12050,11550,11950,96555,72552.0,6071313.0
2014-02-18,12000,12250,11600,11650,114565,70731.0,6071313.0
2014-02-19,11600,12000,11550,11800,68084,71641.0,6071313.0
2014-02-20,11700,11800,11200,11300,144736,68606.0,6071313.0
2014-02-21,11350,11550,11100,11300,96833,68606.0,6071313.0
2014-02-24,11300,11400,10750,10850,146643,65874.0,6071313.0
2014-02-25,10950,11250,10850,11200,112284,67999.0,6071313.0
2014-02-26,11150,11900,11150,11450,172823,69517.0,6071313.0
2014-02-27,11400,11750,11300,11650,75480,70731.0,6071313.0
2014-02-28,11550,11700,11250,11500,112005,69820.0,6071313.0
2014-03-03,11500,11650,11100,11150,78885,67695.0,6071313.0
2014-03-04,11150,11250,10850,10950,89062,66481.0,6071313.0
2014-03-05,11000,11450,10700,11350,179423,68909.0,6071313.0
2014-03-06,11400,11450,11150,11350,96160,68909.0,6071313.0
2014-03-07,11250,11400,11050,11100,68393,67392.0,6071313.0
2014-03-10,11100,11100,10800,11000,92037,66784.0,6071313.0
2014-03-11,11100,11400,10950,11250,141975,68302.0,6071313.0
2014-03-12,11150,11250,10850,10900,63606,66177.0,6071313.0
2014-03-13,10800,11150,10600,10950,91940,66481.0,6071313.0
2014-03-14,10800,11000,10600,10800,44918,65570.0,6071313.0
2014-03-17,10700,10900,10600,10750,38540,65267.0,6071313.0
2014-03-18,10750,10750,10400,10550,72533,64052.0,6071313.0
2014-03-19,10650,10650,10300,10300,68295,62535.0,6071313.0
2014-03-20,10200,10500,10100,10450,31776,63445.0,6071313.0
2014-03-21,10400,11000,10350,10800,64693,65570.0,6071313.0
2014-03-24,10750,10900,10450,10650,50490,64659.0,6071313.0
2014-03-25,10550,10550,10300,10300,32828,62535.0,6071313.0
2014-03-26,10500,10500,10050,10150,57373,61624.0,6071313.0
2014-03-27,10150,10450,9960,10100,64864,61320.0,6071313.0
2014-03-28,10050,10450,10000,10200,36026,61927.0,6071313.0
2014-03-31,10300,10300,9860,9890,60526,60045.0,6071313.0
2014-04-01,9990,10100,9830,9980,26485,60592.0,6071313.0
2014-04-02,10050,10100,9970,10000,42583,60713.0,6071313.0
2014-04-03,10000,11350,9960,11000,402346,66784.0,6071313.0
2014-04-04,11150,11300,10500,10550,295986,64052.0,6071313.0
2014-04-07,10400,10550,10250,10450,123424,63445.0,6071313.0
2014-04-08,10350,10650,9950,10150,213674,61624.0,6071313.0
2014-04-09,10400,10700,10250,10300,150784,62535.0,6071313.0
2014-04-10,10400,10550,10250,10400,89273,63142.0,6071313.0
2014-04-11,10400,10900,10250,10650,159269,64659.0,6071313.0
2014-04-14,10650,10950,10600,10750,111562,65267.0,6071313.0
2014-04-15,11150,11750,10950,11000,567506,66784.0,6071313.0
2014-04-16,11650,12650,11350,12650,1252860,76802.0,6071313.0
2014-04-17,12800,12800,12150,12300,802432,74677.0,6071313.0
2014-04-18,12400,12700,12200,12500,413244,75891.0,6071313.0
2014-04-21,12500,12750,12150,12200,259447,74070.0,6071313.0
2014-04-22,12350,12650,12100,12650,376206,76802.0,6071313.0
2014-04-23,12650,14200,12400,13600,1241256,82570.0,6071313.0
2014-04-24,13650,13950,12950,13600,324680,82570.0,6071313.0
2014-04-25,13500,13850,13250,13350,188177,81052.0,6071313.0
2014-04-28,13400,13650,13000,13650,159124,82873.0,6071313.0
2014-04-29,13600,13650,12750,12950,297245,78624.0,6071313.0
2014-04-30,13000,13500,12850,12900,228664,78320.0,6071313.0
2014-05-02,12900,13000,12400,12600,195829,76499.0,6071313.0
2014-05-07,12700,12950,12550,12800,93968,77713.0,6071313.0
2014-05-08,12650,12900,12400,12800,66484,77713.0,6071313.0
2014-05-09,12650,13250,12650,13150,97989,79838.0,6071313.0
2014-05-12,13150,13600,13000,13250,137882,80445.0,6071313.0
2014-05-13,13250,13300,12800,13150,77083,79838.0,6071313.0
2014-05-14,13150,13250,12850,12850,83820,78016.0,6071313.0
2014-05-15,12850,13300,12450,12450,131063,75588.0,6071313.0
2014-05-16,12450,12600,11750,11850,133783,71945.0,6071313.0
2014-05-19,12100,12150,11500,11950,135864,72552.0,6071313.0
2014-05-20,11950,12300,11500,12300,191614,76316.0,6204571.0
2014-05-21,12300,12450,12050,12300,52803,76316.0,6204571.0
2014-05-22,12250,12500,12050,12300,56440,76316.0,6204571.0
2014-05-23,12200,12650,12100,12450,85621,77247.0,6204571.0
2014-05-26,12350,12500,11900,12050,84784,74765.0,6204571.0
2014-05-27,12000,12300,11800,12300,49411,76316.0,6204571.0
2014-05-28,12200,12350,12050,12300,39924,76316.0,6204571.0
2014-05-29,12200,12700,12200,12600,54941,78178.0,6204571.0
2014-05-30,12500,12800,12450,12500,79750,77557.0,6204571.0
2014-06-02,12600,12600,11700,11850,99470,73524.0,6204571.0
2014-06-03,11500,11950,11450,11850,48860,73524.0,6204571.0
2014-06-05,11700,11850,11000,11150,85256,69181.0,6204571.0
2014-06-09,11100,11550,10750,11300,55290,70386.0,6228821.0
2014-06-10,11500,11850,11250,11750,47476,73189.0,6228821.0
2014-06-11,11650,11900,11600,11750,36438,73189.0,6228821.0
2014-06-12,11800,12950,11650,12350,256098,76926.0,6228821.0
2014-06-13,12300,12450,11950,12250,62318,76303.0,6228821.0
2014-06-16,12300,12800,12150,12450,114831,77549.0,6228821.0
2014-06-17,12400,12950,12200,12850,113721,80040.0,6228821.0
2014-06-18,12850,12900,12200,12300,73837,76614.0,6228821.0
2014-06-19,12300,12350,11800,11950,77201,74434.0,6228821.0
2014-06-20,12050,12200,11550,11900,70047,74123.0,6228821.0
2014-06-23,11800,11950,11450,11600,37380,72254.0,6228821.0
2014-06-24,11500,11850,11200,11700,79819,72877.0,6228821.0
2014-06-25,11900,12500,11800,12100,90939,75369.0,6228821.0
2014-06-26,12000,12300,11750,11850,79004,73812.0,6228821.0
2014-06-27,11900,11950,11550,11550,47687,71943.0,6228821.0
2014-06-30,11600,12150,11600,12150,40658,75680.0,6228821.0
2014-07-01,12400,12400,12050,12250,46352,76303.0,6228821.0
2014-07-02,12300,12450,12150,12400,42057,77237.0,6228821.0
2014-07-03,12450,12500,12000,12200,51235,75992.0,6228821.0
2014-07-04,12250,12900,12100,12850,133219,80040.0,6228821.0
2014-07-07,13100,13250,12850,12900,139279,80352.0,6228821.0
2014-07-08,12750,13150,12650,12900,152718,80352.0,6228821.0
2014-07-09,12800,12900,12500,12750,83227,79417.0,6228821.0
2014-07-10,12800,13150,12400,13000,160144,80975.0,6228821.0
2014-07-11,13200,13200,11800,11800,280550,73500.0,6228821.0
2014-07-14,11950,12450,11750,12300,154901,76614.0,6228821.0
2014-07-15,12450,12600,12200,12550,182696,78172.0,6228821.0
2014-07-16,12600,12600,12000,12300,101939,76614.0,6228821.0
2014-07-17,12400,14000,12400,13900,622206,86581.0,6228821.0
2014-07-18,13750,14600,13600,14450,561561,90006.0,6228821.0
2014-07-21,14600,14900,14350,14500,233468,90318.0,6228821.0
2014-07-22,14500,14650,14300,14650,97645,91252.0,6228821.0
2014-07-23,14700,15800,14200,14250,511339,88761.0,6228821.0
2014-07-24,14100,14800,14000,14700,214479,91564.0,6228821.0
2014-07-25,14800,15250,14500,14700,144853,91564.0,6228821.0
2014-07-28,14250,14650,13850,14200,131738,88449.0,6228821.0
2014-07-29,14100,14300,13600,14050,102209,87515.0,6228821.0
2014-07-30,14250,14350,13600,14100,69977,87826.0,6228821.0
2014-07-31,14000,14400,13500,14400,136331,89695.0,6228821.0
2014-08-01,14000,14600,13800,14300,96664,89072.0,6228821.0
2014-08-04,14300,14450,13450,13900,183993,86581.0,6228821.0
2014-08-05,13900,14600,13650,13700,203391,85335.0,6228821.0
2014-08-06,13750,13850,12950,13300,238935,82843.0,6228821.0
2014-08-07,13200,13550,13150,13350,117676,83155.0,6228821.0
2014-08-08,13400,14250,13400,14100,324044,87826.0,6228821.0
2014-08-11,14300,14550,13850,14350,148913,89384.0,6228821.0
2014-08-12,14200,15150,13950,14950,264071,93121.0,6228821.0
2014-08-13,15200,16450,15050,15750,650206,98104.0,6228821.0
2014-08-14,15750,16000,15500,15850,96795,98727.0,6228821.0
2014-08-18,16050,16100,15450,15650,90744,97481.0,6228821.0
2014-08-19,15200,16000,15000,15750,214953,98104.0,6228821.0
2014-08-20,16200,16900,15950,16200,329814,100907.0,6228821.0
2014-08-21,16400,16400,15000,15550,472509,96858.0,6228821.0
2014-08-22,15600,16350,15100,16350,306334,101841.0,6228821.0
2014-08-25,16350,16500,15650,15700,127819,97792.0,6228821.0
2014-08-26,15550,15750,15100,15700,156138,97792.0,6228821.0
2014-08-27,15700,16350,15300,15600,148799,97170.0,6228821.0
2014-08-28,15550,16050,15350,15650,89379,97481.0,6228821.0
2014-08-29,15800,15850,15200,15500,98629,96547.0,6228821.0
2014-09-01,15500,15700,14650,14900,121524,92809.0,6228821.0
2014-09-02,14750,14800,13850,14700,218316,91564.0,6228821.0
2014-09-03,14550,14750,14300,14600,72274,90941.0,6228821.0
2014-09-04,14700,15100,14400,14600,125231,96291.0,6595284.0
2014-09-05,14700,15700,14500,15500,180628,102227.0,6595284.0
2014-09-11,15400,15450,14250,14400,307276,94972.0,6595284.0
2014-09-12,14400,14650,13450,13950,305015,92004.0,6595284.0
2014-09-15,14200,14200,13300,13300,115294,87717.0,6595284.0
2014-09-16,13150,13500,12250,12600,263660,83101.0,6595284.0
2014-09-17,12700,13100,12450,12600,220012,83101.0,6595284.0
2014-09-18,12550,13400,12550,13300,159607,87717.0,6595284.0
2014-09-19,13250,13300,12800,13250,84977,87388.0,6595284.0
2014-09-22,13250,13250,12800,13100,64932,86398.0,6595284.0
2014-09-23,13000,13250,12600,13000,86200,85739.0,6595284.0
2014-09-24,13000,13250,12800,12950,56946,85409.0,6595284.0
2014-09-25,13000,13650,13000,13350,231198,88047.0,6595284.0
2014-09-26,13100,13450,12900,13400,104599,88377.0,6595284.0
2014-09-29,13200,13500,12400,12850,219912,84749.0,6595284.0
2014-09-30,12750,13450,12650,13350,161915,88047.0,6595284.0
2014-10-01,13350,13900,12950,13350,140983,88937.0,6661913.0
2014-10-02,13150,13800,13000,13800,172746,91934.0,6661913.0
2014-10-06,13950,13950,12850,13400,138371,89270.0,6661913.0
2014-10-07,13150,13500,12850,13400,100796,89270.0,6661913.0
2014-10-08,13400,13900,13150,13900,130788,92601.0,6661913.0
2014-10-10,13700,14700,13600,14000,265566,93267.0,6661913.0
2014-10-13,13800,14100,13350,13700,79081,91268.0,6661913.0
2014-10-14,13300,13850,13300,13700,122058,91268.0,6661913.0
2014-10-15,13600,14050,13600,13800,61959,91934.0,6661913.0
2014-10-16,13600,13800,13300,13700,85645,91268.0,6661913.0
2014-10-17,13600,13750,12100,12100,264772,80609.0,6661913.0
2014-10-20,12350,12700,12100,12350,168430,82275.0,6661913.0
2014-10-21,12550,12750,11800,12350,161233,82275.0,6661913.0
2014-10-22,12400,13200,12050,13150,183614,87604.0,6661913.0
2014-10-23,13000,13350,12600,13150,90070,87604.0,6661913.0
2014-10-24,13150,13450,12850,13100,58663,87271.0,6661913.0
2014-10-27,12950,13250,12800,13000,39265,86605.0,6661913.0
2014-10-28,13100,13150,12700,13000,45725,86605.0,6661913.0
2014-10-29,12950,13000,12650,12950,45603,86272.0,6661913.0
2014-10-30,12750,12950,12300,12650,61976,84273.0,6661913.0
2014-10-31,12550,13650,12200,13400,206390,89270.0,6661913.0
2014-11-03,13350,13600,13050,13050,67400,86938.0,6661913.0
2014-11-04,13000,13250,12200,12400,130287,82608.0,6661913.0
2014-11-05,12250,12750,12100,12150,81826,80942.0,6661913.0
2014-11-06,12050,12150,11150,11500,188931,76612.0,6661913.0
2014-11-07,11400,12550,11400,12100,131322,80609.0,6661913.0
2014-11-10,12100,13400,12100,13000,187169,86605.0,6661913.0
2014-11-11,13100,13700,12850,13300,139608,88603.0,6661913.0
2014-11-12,13550,14250,13350,14050,231140,93600.0,6661913.0
2014-11-13,13850,14450,13750,14400,168541,95932.0,6661913.0
2014-11-14,14400,14800,14100,14750,131307,98263.0,6661913.0
2014-11-17,14500,14800,14000,14250,75205,94932.0,6661913.0
2014-11-18,14050,15300,14050,14050,180173,93600.0,6661913.0
2014-11-19,14050,14400,13800,14250,69125,94932.0,6661913.0
2014-11-20,14200,14650,14150,14650,72053,97597.0,6661913.0
2014-11-21,14700,14800,14500,14600,44885,97264.0,6661913.0
2014-11-24,14450,14700,13850,14250,56017,94932.0,6661913.0
2014-11-25,14200,14600,13350,13600,88563,90602.0,6661913.0
2014-11-26,13750,13750,13300,13750,75139,91601.0,6661913.0
2014-11-27,13700,14300,13700,14050,94502,93600.0,6661913.0
2014-11-28,14050,15650,13950,15300,440783,101927.0,6661913.0
2014-12-01,15400,16000,15150,15800,252320,105258.0,6661913.0
2014-12-02,15750,15750,15150,15550,141590,103593.0,6661913.0
2014-12-03,15450,15800,15250,15550,93101,103593.0,6661913.0
2014-12-04,15600,15800,14850,15050,200226,100262.0,6661913.0
2014-12-05,15000,15200,14800,15150,76335,100928.0,6661913.0
2014-12-08,15250,15250,14800,15150,94198,100928.0,6661913.0
2014-12-09,15000,15550,15000,15100,97364,100595.0,6661913.0
2014-12-10,15050,15200,14150,14900,144022,99263.0,6661913.0
2014-12-11,14950,15600,14600,15400,117840,102593.0,6661913.0
2014-12-12,15450,16400,15300,16100,316920,107257.0,6661913.0
2014-12-15,15900,16200,15550,15850,93977,105591.0,6661913.0
2014-12-16,15800,15950,15150,15550,100600,103593.0,6661913.0
2014-12-17,15450,16250,15300,15650,140984,104259.0,6661913.0
2014-12-18,15650,15700,15000,15350,97953,102260.0,6661913.0
2014-12-19,15350,15550,15100,15500,38355,103260.0,6661913.0
2014-12-22,15650,15850,15350,15550,57266,103593.0,6661913.0
2014-12-23,15500,16100,15300,15800,98247,105258.0,6661913.0
2014-12-24,15650,16250,15550,15600,141905,103926.0,6661913.0
2014-12-26,15600,15700,14700,14700,138951,97930.0,6661913.0
2014-12-29,14750,16350,14500,16350,249505,108922.0,6661913.0
2014-12-30,16350,16450,15800,16450,134972,109588.0,6661913.0
2015-01-02,16350,17100,16300,16450,150180,109588.0,6661913.0
2015-01-05,16600,16750,16000,16200,148873,107923.0,6661913.0
2015-01-06,15900,16150,14950,15150,326969,100928.0,6661913.0
2015-01-07,15300,15450,14800,15150,208822,100928.0,6661913.0
2015-01-08,15300,17000,15150,16450,528900,109588.0,6661913.0
2015-01-09,16500,16600,16200,16500,212642,109922.0,6661913.0
2015-01-12,17300,18100,17200,17600,653799,117250.0,6661913.0
2015-01-13,17800,17800,16900,17150,191688,114252.0,6661913.0
2015-01-14,17050,17900,16700,17450,157368,116250.0,6661913.0
2015-01-15,17300,18700,17100,18600,282202,123912.0,6661913.0
2015-01-16,18550,18600,17700,18150,202614,120914.0,6661913.0
2015-01-19,17900,18100,17400,17450,132074,116250.0,6661913.0
2015-01-20,17600,17600,16950,17500,112995,116583.0,6661913.0
2015-01-21,17400,17400,16650,17000,160311,113253.0,6661913.0
2015-01-22,16800,17350,16300,16500,186181,109922.0,6661913.0
2015-01-23,16850,16850,16100,16450,119087,109588.0,6661913.0
2015-01-26,16350,16500,15600,15850,169007,105591.0,6661913.0
2015-01-27,15850,16200,15500,15850,131890,105591.0,6661913.0
2015-01-28,15700,16850,15650,16700,211669,111254.0,6661913.0
2015-01-29,16650,16700,15750,16150,165101,107590.0,6661913.0
2015-01-30,16050,16300,15850,16250,90235,108256.0,6661913.0
2015-02-02,16250,16750,15950,16600,124205,110588.0,6661913.0
2015-02-03,16250,17600,16250,17550,350836,116917.0,6661913.0
2015-02-04,17750,17950,17050,17550,155717,116917.0,6661913.0
2015-02-05,17350,17350,16700,17050,116106,113586.0,6661913.0
2015-02-06,17000,17300,16550,17150,162625,114252.0,6661913.0
2015-02-09,17000,17250,16300,16300,92350,108589.0,6661913.0
2015-02-10,16050,16550,15950,16400,69448,109255.0,6661913.0
2015-02-11,16400,16750,16300,16500,61782,109922.0,6661913.0
2015-02-12,16300,16600,16050,16300,91268,108589.0,6661913.0
2015-02-13,16200,16600,15850,16600,111347,110588.0,6661913.0
2015-02-16,16450,16950,16100,16150,66380,107590.0,6661913.0
2015-02-17,16100,16350,15950,16250,59510,108256.0,6661913.0
2015-02-23,16250,17100,16050,17100,77877,113919.0,6661913.0
2015-02-24,17100,18450,17050,18350,268602,122246.0,6661913.0
2015-02-25,18750,19250,18300,18600,286228,123912.0,6661913.0
2015-02-26,18600,19100,18250,18600,121858,123912.0,6661913.0
2015-02-27,19200,21350,19200,21350,872656,142232.0,6661913.0
2015-03-02,22500,23000,20800,22150,827199,147561.0,6661913.0
2015-03-03,22050,22600,21900,22600,279305,150559.0,6661913.0
2015-03-04,22350,23000,22100,22900,315778,152558.0,6661913.0
2015-03-05,22900,23100,21650,22200,237619,147894.0,6661913.0
2015-03-06,22350,23100,21950,22600,233064,150559.0,6661913.0
2015-03-09,22350,22850,21550,21600,224778,143897.0,6661913.0
2015-03-10,21450,21950,20950,21550,188564,143564.0,6661913.0
2015-03-11,20950,21650,20950,21450,86515,142898.0,6661913.0
2015-03-12,21600,22900,21450,22800,234454,151892.0,6661913.0
2015-03-13,22900,23300,22500,22700,189651,151225.0,6661913.0
2015-03-16,22500,23200,22300,23000,102496,153224.0,6661913.0
2015-03-17,22750,23300,21600,22000,186904,146562.0,6661913.0
2015-03-18,22000,22650,21600,22250,169009,148228.0,6661913.0
2015-03-19,22400,22400,21000,21350,179578,142232.0,6661913.0
2015-03-20,21250,21950,21250,21700,54549,144564.0,6661913.0
2015-03-23,21550,21900,20700,20700,132487,137902.0,6661913.0
2015-03-24,20700,21100,19900,20100,258465,133904.0,6661913.0
2015-03-25,20650,21950,20600,21650,353426,144230.0,6661913.0
2015-03-26,21300,21650,20800,21300,123031,141899.0,6661913.0
2015-03-27,21300,21400,20700,21300,85925,141899.0,6661913.0
2015-03-30,21550,22450,21150,22450,112300,149560.0,6661913.0
2015-03-31,22150,22450,21700,22350,107177,148894.0,6661913.0
2015-04-01,22050,22250,21550,21750,59208,144897.0,6661913.0
2015-04-02,21700,21900,20850,21350,140178,142232.0,6661913.0
2015-04-03,21400,21600,20350,20750,98589,138235.0,6661913.0
2015-04-06,21100,22250,21000,22200,128360,147894.0,6661913.0
2015-04-07,22800,23450,22250,22400,244147,149227.0,6661913.0
2015-04-08,22600,23000,21850,23000,101524,153224.0,6661913.0
2015-04-09,22350,24900,22300,24850,399404,165549.0,6661913.0
2015-04-10,25000,25150,24400,24750,176333,164882.0,6661913.0
2015-04-13,24950,25000,23950,24300,106028,161884.0,6661913.0
2015-04-14,24000,24350,22500,23050,157611,153557.0,6661913.0
2015-04-15,23050,23500,22600,22800,119113,151892.0,6661913.0
2015-04-16,22950,23050,22050,23000,157626,153224.0,6661913.0
2015-04-17,22850,23400,22550,23200,108041,154556.0,6661913.0
2015-04-20,23150,23150,22500,22700,56887,151225.0,6661913.0
2015-04-21,23000,23700,22200,23300,92697,155223.0,6661913.0
2015-04-22,23550,23650,21000,22200,209891,147894.0,6661913.0
2015-04-23,22500,22650,21500,22600,92963,150559.0,6661913.0
2015-04-24,22650,22850,21600,22200,103218,147894.0,6661913.0
2015-04-27,22100,22500,22000,22250,37674,150290.0,6754625.0
2015-04-28,22200,22250,21650,22150,45492,149615.0,6754625.0
2015-04-29,22150,23800,21650,23550,252411,159071.0,6754625.0
2015-04-30,23550,23550,22200,22500,127901,151979.0,6754625.0
2015-05-04,22550,22550,21600,21600,81675,145900.0,6754625.0
2015-05-06,21500,21800,20100,20850,112630,140834.0,6754625.0
2015-05-07,21000,21300,20300,21050,77267,142185.0,6754625.0
2015-05-08,21050,22100,21000,21950,57322,148264.0,6754625.0
2015-05-11,22000,22100,21250,21400,48222,144549.0,6754625.0
2015-05-12,21300,21750,21000,21450,64837,144887.0,6754625.0
2015-05-13,21550,21700,20800,21350,50241,144211.0,6754625.0
2015-05-14,21400,21450,20350,20500,163161,138470.0,6754625.0
2015-05-15,20550,21200,20250,21200,132698,143198.0,6754625.0
2015-05-18,21000,21000,20400,20450,57625,138132.0,6754625.0
2015-05-19,20350,20550,20050,20100,57486,135768.0,6754625.0
2015-05-20,20300,20450,18800,19000,216241,128338.0,6754625.0
2015-05-21,19100,19600,18900,18950,274197,128000.0,6754625.0
2015-05-22,19100,19300,18350,18900,130087,127662.0,6754625.0
2015-05-26,18900,19200,18050,18350,107579,123947.0,6754625.0
2015-05-27,18250,18350,17550,18200,200769,122934.0,6754625.0
2015-05-28,18350,18850,18000,18200,198747,122934.0,6754625.0
2015-05-29,18300,19700,18150,19700,316262,133066.0,6754625.0
2015-06-01,19800,20150,19250,19750,150191,133404.0,6754625.0
2015-06-02,19800,19900,18650,18800,125326,126987.0,6754625.0
2015-06-03,18700,19400,18300,19000,78530,128338.0,6754625.0
2015-06-04,19100,20200,19100,19600,143791,132391.0,6754625.0
2015-06-05,19450,21250,18800,20800,196220,140496.0,6754625.0
2015-06-08,21050,21100,20350,20950,79759,141509.0,6754625.0
2015-06-09,20700,21900,20600,21500,110415,145224.0,6754625.0
2015-06-10,21550,21650,20450,21200,86688,143198.0,6754625.0
2015-06-11,21150,21150,20100,20350,74111,137457.0,6754625.0
2015-06-12,20500,20550,19700,19950,55285,134755.0,6754625.0
2015-06-15,19950,20200,18600,19150,74970,129351.0,6754625.0
2015-06-16,18900,19600,18650,19400,85982,131040.0,6754625.0
2015-06-17,19450,19450,18100,18400,141576,124285.0,6754625.0
2015-06-18,18450,19000,18100,18400,83136,124285.0,6754625.0
2015-06-19,18500,18750,18200,18400,43895,124285.0,6754625.0
2015-06-22,18400,18700,17950,18550,49640,125298.0,6754625.0
2015-06-23,18450,19200,18250,19150,64306,129351.0,6754625.0
2015-06-24,19000,19300,18800,18850,26309,127325.0,6754625.0
2015-06-25,19000,19000,17950,18200,96518,122934.0,6754625.0
2015-06-26,18250,18500,17800,17800,95915,120232.0,6754625.0
2015-06-29,17650,17950,16500,16800,90605,113478.0,6754625.0
2015-06-30,16800,16950,15900,16950,166988,114491.0,6754625.0
2015-07-01,17000,18400,16850,18350,119836,123947.0,6754625.0
2015-07-02,18400,18500,17550,18000,87960,121583.0,6754625.0
2015-07-03,18100,18450,17300,17300,65347,116855.0,6754625.0
2015-07-06,17100,17100,16150,16200,88801,109425.0,6754625.0
2015-07-07,16200,17000,15850,16100,96804,108749.0,6754625.0
2015-07-08,16100,16300,15450,16200,76359,109425.0,6754625.0
2015-07-09,16000,16000,15400,15700,66371,106048.0,6754625.0
2015-07-10,15700,16800,15050,15200,187682,102670.0,6754625.0
2015-07-13,15200,16700,14950,16550,146846,111789.0,6754625.0
2015-07-14,16450,17100,16400,16750,93365,113140.0,6754625.0
2015-07-15,16750,17450,16400,17200,58349,116180.0,6754625.0
2015-07-16,17150,17700,17000,17400,95655,117530.0,6754625.0
2015-07-17,17350,17650,17000,17200,61295,116180.0,6754625.0
2015-07-20,17100,17400,16900,17400,45787,117530.0,6754625.0
2015-07-21,17400,17450,16700,17100,42607,115504.0,6754625.0
2015-07-22,17150,17200,15600,15700,64107,106048.0,6754625.0
2015-07-23,15850,16450,15700,16450,47549,111114.0,6754625.0
2015-07-24,16500,16500,15100,15800,133941,106723.0,6754625.0
2015-07-27,15750,15850,15450,15750,54272,106385.0,6754625.0
2015-07-28,15550,15750,14650,14950,56416,100982.0,6754625.0
2015-07-29,15000,15650,15000,15250,92194,103008.0,6754625.0
2015-07-30,15200,15400,14900,14950,46825,100982.0,6754625.0
2015-07-31,14950,17550,14550,16100,574773,108749.0,6754625.0
2015-08-03,16100,16150,14400,14400,244331,97267.0,6754625.0
2015-08-04,14450,14800,14000,14550,112348,98280.0,6754625.0
2015-08-05,14450,14650,14050,14250,82229,96253.0,6754625.0
2015-08-06,14200,14450,12950,13350,251460,90174.0,6754625.0
2015-08-07,13400,13450,12450,12850,286415,86797.0,6754625.0
2015-08-10,12850,13000,12450,12650,84536,85446.0,6754625.0
2015-08-11,12850,12950,12250,12250,127173,82744.0,6754625.0
2015-08-12,12100,12700,11850,12400,225731,83757.0,6754625.0
2015-08-13,12500,12950,12150,12650,132643,85446.0,6754625.0
2015-08-17,12650,13250,12450,13000,102465,87810.0,6754625.0
2015-08-18,13000,13200,12550,12800,109988,86459.0,6754625.0
2015-08-19,12650,12700,11500,11900,179121,80380.0,6754625.0
2015-08-20,11800,12250,11700,11800,86953,79705.0,6754625.0
2015-08-21,11150,11850,11050,11500,145691,77678.0,6754625.0
2015-08-24,11750,12100,11200,12000,186329,81056.0,6754625.0
2015-08-25,12500,13000,11800,12750,207380,86121.0,6754625.0
2015-08-26,12800,13300,12600,13100,130716,88486.0,6754625.0
2015-08-27,13200,13250,12800,12900,73960,87135.0,6754625.0
2015-08-28,12900,13050,12700,12800,62219,86459.0,6754625.0
2015-08-31,12850,12950,12500,12650,46513,85446.0,6754625.0
2015-09-01,12600,12700,12100,12100,58803,81731.0,6754625.0
2015-09-02,11900,12300,11750,12300,34354,83082.0,6754625.0
2015-09-03,12400,12800,12250,12600,59865,85108.0,6754625.0
2015-09-04,12700,12700,11900,12100,55459,81731.0,6754625.0
2015-09-07,12100,12400,11900,12250,36244,82744.0,6754625.0
2015-09-08,12300,12300,11850,12050,45013,81393.0,6754625.0
2015-09-09,12250,12600,12050,12600,69444,85108.0,6754625.0
2015-09-10,12600,13700,12500,13400,147440,90512.0,6754625.0
2015-09-11,13500,13600,13150,13250,45271,89499.0,6754625.0
2015-09-14,13400,13600,13200,13300,42147,89837.0,6754625.0
2015-09-15,13300,13450,12800,13050,55806,88148.0,6754625.0
2015-09-16,13350,13800,13200,13250,122406,89499.0,6754625.0
2015-09-17,13300,13400,12800,12800,58167,86459.0,6754625.0
2015-09-18,13050,13600,12900,13450,61679,90850.0,6754625.0
2015-09-21,13400,13900,13200,13750,84913,92876.0,6754625.0
2015-09-22,13850,15300,13800,14900,170220,100644.0,6754625.0
2015-09-23,14900,15300,14350,15300,130465,103346.0,6754625.0
2015-09-24,15100,15450,14750,14950,94133,100982.0,6754625.0
2015-09-25,14900,15000,14450,14800,54326,99968.0,6754625.0
2015-09-30,14700,14700,14100,14150,64101,95578.0,6754625.0
