코미팜(041960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-05,8128,8172,7972,8025,59964,461500.0,50000000.0
2012-03-06,7929,8033,7859,7921,62521,455500.0,50000000.0
2012-03-07,7824,8015,7789,7895,63054,454000.0,50000000.0
2012-03-08,7911,8068,7868,8043,55723,462500.0,50000000.0
2012-03-09,8085,8085,7868,7904,58455,454500.0,50000000.0
2012-03-12,7902,7972,7789,7791,101691,448000.0,50000000.0
2012-03-13,7755,7816,7676,7686,93576,442000.0,50000000.0
2012-03-14,7737,7764,7581,7695,65157,442500.0,50000000.0
2012-03-15,7651,7807,7450,7512,103545,432000.0,50000000.0
2012-03-16,7477,7607,7468,7469,77962,429500.0,50000000.0
2012-03-19,7502,8042,7460,7869,142178,452500.0,50000000.0
2012-03-20,7868,7868,7659,7678,72256,441500.0,50000000.0
2012-03-21,7676,7746,7546,7599,52440,437000.0,50000000.0
2012-03-22,7651,7781,7537,7782,58232,447500.0,50000000.0
2012-03-23,7781,7816,7173,7391,202122,425000.0,50000000.0
2012-03-26,7389,7720,7294,7529,131944,433000.0,50000000.0
2012-03-27,7624,7772,7502,7660,92212,440500.0,50000000.0
2012-03-28,7659,7789,7477,7512,86930,432000.0,50000000.0
2012-03-29,7546,7694,7389,7391,67218,425000.0,50000000.0
2012-03-30,7398,7537,7320,7399,57476,425500.0,50000000.0
2012-04-02,7441,7450,7328,7373,50899,424000.0,50000000.0
2012-04-03,7355,7477,7303,7312,82039,420500.0,50000000.0
2012-04-04,7311,7590,7215,7303,58551,420000.0,50000000.0
2012-04-05,7173,7424,7173,7312,37299,420500.0,50000000.0
2012-04-06,7328,7502,7320,7495,60479,431000.0,50000000.0
2012-04-09,7477,7868,7468,7512,84962,432000.0,50000000.0
2012-04-10,7424,7572,7389,7425,145933,427000.0,50000000.0
2012-04-12,7494,7755,7494,7651,86744,440000.0,50000000.0
2012-04-13,7607,7781,7572,7608,46174,437500.0,50000000.0
2012-04-16,7607,7642,7364,7364,263762,423500.0,50000000.0
2012-04-17,7389,7911,7389,7912,183272,455000.0,50000000.0
2012-04-18,7902,8198,7902,7921,126371,455500.0,50000000.0
2012-04-19,7868,8172,7816,8173,411763,470000.0,50000000.0
2012-04-20,8355,8676,8346,8399,278918,483000.0,50000000.0
2012-04-23,8433,8554,8259,8347,110776,480000.0,50000000.0
2012-04-24,8277,8911,8216,8912,821190,512500.0,50000000.0
2012-04-25,8911,9128,8625,8660,305534,498000.0,50000000.0
2012-04-26,8667,8737,8137,8216,226812,472500.0,50000000.0
2012-04-27,8259,8338,7981,8277,132124,476000.0,50000000.0
2012-04-30,8216,8277,8042,8252,81006,474500.0,50000000.0
2012-05-02,8250,8250,7963,7973,109959,458500.0,50000000.0
2012-05-03,7972,8085,7703,7756,174704,446000.0,50000000.0
2012-05-04,7781,7807,7615,7686,58491,442000.0,50000000.0
2012-05-07,7563,7624,7450,7608,87757,437500.0,50000000.0
2012-05-08,7520,7798,7520,7721,53510,444000.0,50000000.0
2012-05-09,7720,7894,7563,7852,172164,451500.0,50000000.0
2012-05-10,7764,7963,7728,7747,72705,445500.0,50000000.0
2012-05-11,7746,7824,7563,7565,69181,435000.0,50000000.0
2012-05-14,7477,7642,7320,7391,91333,425000.0,50000000.0
2012-05-15,7173,7520,7173,7408,178286,426000.0,50000000.0
2012-05-16,7407,7485,7311,7330,48998,421500.0,50000000.0
2012-05-17,7328,7433,7181,7364,61997,423500.0,50000000.0
2012-05-18,7303,7328,6867,6913,119087,397500.0,50000000.0
2012-05-21,6911,7016,6520,6521,245342,375000.0,50000000.0
2012-05-22,6659,7468,6659,7303,224042,420000.0,50000000.0
2012-05-23,7303,7355,6867,6869,104456,395000.0,50000000.0
2012-05-24,6920,7033,6737,6938,54016,399000.0,50000000.0
2012-05-25,7016,7129,6955,7112,31502,409000.0,50000000.0
2012-05-29,7016,7433,7016,7278,184099,418500.0,50000000.0
2012-05-30,7303,7633,7215,7278,62136,418500.0,50000000.0
2012-05-31,7311,7337,7137,7338,57267,422000.0,50000000.0
2012-06-01,7477,7520,7303,7338,47514,422000.0,50000000.0
2012-06-04,7137,7259,7041,7095,183387,408000.0,50000000.0
2012-06-05,7085,7250,7068,7156,36014,411500.0,50000000.0
2012-06-07,7364,7389,7181,7303,37705,420000.0,50000000.0
2012-06-08,7389,7389,7286,7286,34755,419000.0,50000000.0
2012-06-11,7320,7651,7320,7651,182643,440000.0,50000000.0
2012-06-12,7624,8476,7511,7695,576222,442500.0,50000000.0
2012-06-13,7728,7920,7581,7634,170377,439000.0,50000000.0
2012-06-14,7615,7711,7529,7582,59541,436000.0,50000000.0
2012-06-15,7590,7651,7355,7391,78711,425000.0,50000000.0
2012-06-18,7389,7511,7276,7338,184040,422000.0,50000000.0
2012-06-19,7337,7372,7215,7338,46408,422000.0,50000000.0
2012-06-20,7389,7389,7242,7242,61127,416500.0,50000000.0
2012-06-21,7215,7355,7190,7200,55319,414000.0,50000000.0
2012-06-22,7173,7242,7085,7182,187744,413000.0,50000000.0
2012-06-25,7215,7215,7112,7217,31419,415000.0,50000000.0
2012-06-26,7173,7303,7120,7173,53345,412500.0,50000000.0
2012-06-27,7215,7215,7085,7112,90384,409000.0,50000000.0
2012-06-28,7112,7250,7102,7217,184946,415000.0,50000000.0
2012-06-29,7250,7286,7198,7286,56036,419000.0,50000000.0
2012-07-02,7381,7381,7233,7234,39287,416000.0,50000000.0
2012-07-03,7233,7364,7173,7295,176989,419500.0,50000000.0
2012-07-04,7303,7607,7303,7364,225692,423500.0,50000000.0
2012-07-05,7364,7468,7337,7399,97168,425500.0,50000000.0
2012-07-06,7468,7485,7181,7200,204321,414000.0,50000000.0
2012-07-09,7181,7225,7094,7095,122501,408000.0,50000000.0
2012-07-10,7094,7268,7077,7190,215443,413500.0,50000000.0
2012-07-11,7190,7215,7068,7121,259326,409500.0,50000000.0
2012-07-12,7129,7172,7016,7016,273325,403500.0,50000000.0
2012-07-13,7016,7120,6999,7016,247622,403500.0,50000000.0
2012-07-16,7016,7094,7016,7016,47038,403500.0,50000000.0
2012-07-17,7024,7112,7016,7043,37883,405000.0,50000000.0
2012-07-18,6990,7077,6842,6955,94231,400000.0,50000000.0
2012-07-19,6955,7094,6946,7008,201667,403000.0,50000000.0
2012-07-20,7076,7076,6938,6938,50462,399000.0,50000000.0
2012-07-23,6938,6981,6694,6695,88395,385000.0,50000000.0
2012-07-24,6529,7033,6529,6955,85434,400000.0,50000000.0
2012-07-25,6877,6972,6807,6973,197749,401000.0,50000000.0
2012-07-26,7041,7041,6781,6903,57478,397000.0,50000000.0
2012-07-27,6859,6911,6729,6834,69855,393000.0,50000000.0
2012-07-30,6867,7146,6867,7077,194981,407000.0,50000000.0
2012-07-31,7154,7198,7051,7182,48538,413000.0,50000000.0
2012-08-01,7215,7381,7207,7382,50868,424500.0,50000000.0
2012-08-02,7337,7477,7225,7303,52154,420000.0,50000000.0
2012-08-03,7303,7433,7276,7338,181070,422000.0,50000000.0
2012-08-06,7372,7433,7276,7338,46545,422000.0,50000000.0
2012-08-07,7286,7398,7041,7321,42279,421000.0,50000000.0
2012-08-08,7337,7346,7215,7260,47306,417500.0,50000000.0
2012-08-09,7337,7372,7259,7303,182641,420000.0,50000000.0
2012-08-10,7303,7364,7225,7269,36390,418000.0,50000000.0
2012-08-13,7250,7337,7198,7303,67929,420000.0,50000000.0
2012-08-14,7303,7520,7259,7477,431211,430000.0,50000000.0
2012-08-16,7494,7816,7485,7695,500833,442500.0,50000000.0
2012-08-17,7694,7868,7590,7590,364506,436500.0,50000000.0
2012-08-20,7607,7781,7581,7669,455357,441000.0,50000000.0
2012-08-21,7676,7781,7676,7712,353247,443500.0,50000000.0
2012-08-22,7728,7842,7668,7825,413519,450000.0,50000000.0
2012-08-23,7824,7920,7807,7825,472437,450000.0,50000000.0
2012-08-24,7764,7824,7764,7816,360874,449500.0,50000000.0
2012-08-27,7868,8103,7868,8086,478728,465000.0,50000000.0
2012-08-28,8172,8780,8103,8547,914307,491500.0,50000000.0
2012-08-29,8546,8824,8285,8286,489759,476500.0,50000000.0
2012-08-30,8267,8433,8015,8147,461323,468500.0,50000000.0
2012-08-31,8172,8285,7963,8156,467157,469000.0,50000000.0
2012-09-03,8216,8372,8129,8303,488528,477500.0,50000000.0
2012-09-04,8277,8598,8277,8303,499767,477500.0,50000000.0
2012-09-05,8285,8441,8198,8294,454584,477000.0,50000000.0
2012-09-06,8294,8338,7937,8007,464767,460500.0,50000000.0
2012-09-07,8015,8181,7911,7982,412715,459000.0,50000000.0
2012-09-10,7920,8320,7920,8208,495677,472000.0,50000000.0
2012-09-11,8206,8338,8051,8078,419352,464500.0,50000000.0
2012-09-12,8085,8085,7868,7869,475258,452500.0,50000000.0
2012-09-13,7833,7885,7642,7695,521472,442500.0,50000000.0
2012-09-14,7728,7972,7659,7904,334314,454500.0,50000000.0
2012-09-17,7920,8111,7902,8103,442943,466000.0,50000000.0
2012-09-18,8103,8155,7998,8034,412775,462000.0,50000000.0
2012-09-19,8033,8111,7946,7999,436823,460000.0,50000000.0
2012-09-20,7937,8024,7816,8007,405770,460500.0,50000000.0
2012-09-21,8033,8033,7798,7895,422551,454000.0,50000000.0
2012-09-24,7902,7911,7755,7782,363614,447500.0,50000000.0
2012-09-25,7781,7868,7737,7860,438212,452000.0,50000000.0
2012-09-26,7859,8137,7824,7886,552396,453500.0,50000000.0
2012-09-27,7894,8172,7877,8164,477515,469500.0,50000000.0
2012-09-28,8242,8259,7885,7886,491304,453500.0,50000000.0
2012-10-02,7911,7955,7651,7651,438938,440000.0,50000000.0
2012-10-04,7624,7929,7581,7929,443232,456000.0,50000000.0
2012-10-05,7911,7963,7789,7929,337015,456000.0,50000000.0
2012-10-08,7868,7981,7728,7773,433027,447000.0,50000000.0
2012-10-09,7772,7955,7746,7869,417853,452500.0,50000000.0
2012-10-10,7824,7929,7685,7825,467982,450000.0,50000000.0
2012-10-11,7824,7981,7737,7869,470685,452500.0,50000000.0
2012-10-12,7877,8216,7789,8112,457360,466500.0,50000000.0
2012-10-15,8111,8250,7850,7912,423801,455000.0,50000000.0
2012-10-16,7990,8059,7781,8051,367965,463000.0,50000000.0
2012-10-17,8051,8198,7981,8068,437829,464000.0,50000000.0
2012-10-18,8085,8172,7911,8060,386140,463500.0,50000000.0
2012-10-19,8085,8172,7877,8034,386023,462000.0,50000000.0
2012-10-22,8024,8198,7920,8191,489964,471000.0,50000000.0
2012-10-23,8285,8328,8085,8139,428955,468000.0,50000000.0
2012-10-24,8093,8233,8042,8234,431934,473500.0,50000000.0
2012-10-25,8189,8277,8120,8139,452107,468000.0,50000000.0
2012-10-26,8172,8172,7894,7895,420796,454000.0,50000000.0
2012-10-29,7894,7981,7694,7738,472756,445000.0,50000000.0
2012-10-30,7711,7842,7633,7799,369683,448500.0,50000000.0
2012-10-31,7824,8129,7772,8130,457703,467500.0,50000000.0
2012-11-01,8172,8259,7911,7912,434110,455000.0,50000000.0
2012-11-02,7963,8129,7833,8130,399460,467500.0,50000000.0
2012-11-05,8042,8259,8042,8252,463230,474500.0,50000000.0
2012-11-06,8302,8625,8250,8426,461518,484500.0,50000000.0
2012-11-07,8563,8685,8338,8407,564842,483500.0,50000000.0
2012-11-08,8302,8598,8250,8321,569923,478500.0,50000000.0
2012-11-09,8267,8572,8259,8521,455236,490000.0,50000000.0
2012-11-12,8485,8581,8346,8390,461223,482500.0,50000000.0
2012-11-13,8355,8459,8093,8199,483236,471500.0,50000000.0
2012-11-14,8155,8380,7929,7947,474863,457000.0,50000000.0
2012-11-15,7902,8068,7789,8034,378957,462000.0,50000000.0
2012-11-16,8033,8146,7789,7912,459324,455000.0,50000000.0
2012-11-19,7781,8024,7781,7886,453755,453500.0,50000000.0
2012-11-20,7955,7990,7789,7912,564645,455000.0,50000000.0
2012-11-21,7911,8033,7816,7816,576931,449500.0,50000000.0
2012-11-22,7902,7938,7816,7912,554853,455000.0,50000000.0
2012-11-23,7877,7963,7798,7833,586601,450500.0,50000000.0
2012-11-26,7859,7911,7772,7791,573397,448000.0,50000000.0
2012-11-27,7764,7929,7764,7843,562180,451000.0,50000000.0
2012-11-28,7816,7946,7781,7808,558811,449000.0,50000000.0
2012-11-29,7816,7902,7789,7886,405347,453500.0,50000000.0
2012-11-30,7929,7955,7746,7791,340413,448000.0,50000000.0
2012-12-03,7694,7859,7615,7617,372837,438000.0,50000000.0
2012-12-04,7511,7703,7398,7582,215526,436000.0,50000000.0
2012-12-05,7502,7563,7286,7391,354403,425000.0,50000000.0
2012-12-06,7328,7389,7024,7026,356513,404000.0,50000000.0
2012-12-07,7024,7242,7024,7190,246877,413500.0,50000000.0
2012-12-10,7129,7250,7051,7104,204000,408500.0,50000000.0
2012-12-11,7077,7163,7068,7104,123587,408500.0,50000000.0
2012-12-12,7173,7276,7112,7190,113645,413500.0,50000000.0
2012-12-13,7225,7303,7059,7182,129453,413000.0,50000000.0
2012-12-14,7146,7328,7129,7200,183312,414000.0,50000000.0
2012-12-17,7215,7407,7173,7399,115812,425500.0,50000000.0
2012-12-18,7328,7468,7268,7364,104869,423500.0,50000000.0
2012-12-20,7303,7450,7276,7373,200458,424000.0,50000000.0
2012-12-21,7372,7441,7337,7399,197676,425500.0,50000000.0
2012-12-24,7389,7441,7259,7260,206989,417500.0,50000000.0
2012-12-26,7328,7328,7085,7087,235676,407500.0,50000000.0
2012-12-27,7051,7163,6886,7147,211809,411000.0,50000000.0
2012-12-28,7146,7173,6928,6955,173321,400000.0,50000000.0
2013-01-02,6999,7389,6999,7303,641678,420000.0,50000000.0
2013-01-03,7555,7607,7294,7565,245405,435000.0,50000000.0
2013-01-04,7555,7590,7215,7321,831157,421000.0,50000000.0
2013-01-07,7364,7381,7129,7182,417391,413000.0,50000000.0
2013-01-08,7190,7190,6963,7068,772382,406500.0,50000000.0
2013-01-09,7085,7085,6990,6999,662450,402500.0,50000000.0
2013-01-10,7024,7154,6938,6938,582102,399000.0,50000000.0
2013-01-11,6990,7007,6764,6869,651112,395000.0,50000000.0
2013-01-14,6790,6833,6529,6712,1092190,386000.0,50000000.0
2013-01-15,6676,6703,6555,6590,677124,379000.0,50000000.0
2013-01-16,6685,6685,6303,6303,1753039,362500.0,50000000.0
2013-01-17,6303,6563,6163,6303,719359,362500.0,50000000.0
2013-01-18,6303,6468,6172,6452,1796329,371000.0,50000000.0
2013-01-21,6425,6433,6251,6321,524121,363500.0,50000000.0
2013-01-22,6329,6355,6207,6278,552493,361000.0,50000000.0
2013-01-23,6294,6303,6068,6138,939846,353000.0,50000000.0
2013-01-24,6138,6163,5911,6156,376703,354000.0,50000000.0
2013-01-25,6155,6172,5955,6147,343366,353500.0,50000000.0
2013-01-28,6138,6138,5859,5861,284064,337000.0,50000000.0
2013-01-29,5859,6042,5712,6035,406520,347000.0,50000000.0
2013-01-30,6060,6364,6060,6217,695440,357500.0,50000000.0
2013-01-31,6216,6320,6129,6208,349536,357000.0,50000000.0
2013-02-01,6346,6355,6111,6112,399665,351500.0,50000000.0
2013-02-04,6111,6111,5738,5738,600394,330000.0,50000000.0
2013-02-05,5755,5937,5712,5765,314691,331500.0,50000000.0
2013-02-06,5825,6060,5781,5956,228170,342500.0,50000000.0
2013-02-07,6007,6216,6007,6165,186571,354500.0,50000000.0
2013-02-08,6172,6337,6129,6312,194122,363000.0,50000000.0
2013-02-12,6372,6425,6285,6295,170614,362000.0,50000000.0
2013-02-13,6268,6355,6190,6339,142996,364500.0,50000000.0
2013-02-14,6372,6485,6346,6477,261237,372500.0,50000000.0
2013-02-15,6529,7102,6529,7043,700322,405000.0,50000000.0
2013-02-18,7286,7433,7181,7347,677161,422500.0,50000000.0
2013-02-19,7364,7502,7233,7477,452363,430000.0,50000000.0
2013-02-20,7624,8146,7529,8043,701157,462500.0,50000000.0
2013-02-21,9128,9216,8911,9216,680825,530000.0,50000000.0
2013-02-22,10563,10563,10563,10564,427258,607500.0,50000000.0
2013-02-25,10346,10650,9042,10216,9193572,587500.0,50000000.0
2013-02-26,9911,10737,9737,10347,4590022,595000.0,50000000.0
2013-02-27,10042,10476,9564,9738,2964670,560000.0,50000000.0
2013-02-28,9824,9954,9258,9390,2247064,540000.0,50000000.0
2013-03-04,10128,10693,9998,10434,4785506,600000.0,50000000.0
2013-03-05,10041,10346,9172,9346,2787958,537500.0,50000000.0
2013-03-06,9346,9432,8824,9260,1782638,532500.0,50000000.0
2013-03-07,9346,9390,8954,9260,994642,532500.0,50000000.0
2013-03-08,9085,9476,8954,9434,1125815,542500.0,50000000.0
2013-03-11,9390,9606,8824,8825,1358723,511039.0,50348704.0
2013-03-12,8868,8954,8085,8390,1609676,485865.0,50348704.0
2013-03-13,8407,8650,8407,8407,842564,486872.0,50348704.0
2013-03-14,8380,8502,8189,8468,768199,490396.0,50348704.0
2013-03-15,8468,9258,8424,8912,1692431,516074.0,50348704.0
2013-03-18,8824,8954,8476,8477,533228,490900.0,50348704.0
2013-03-19,8433,8685,8433,8477,414916,490900.0,50348704.0
2013-03-20,8424,8554,8259,8303,391266,480830.0,50348704.0
2013-03-21,8302,8407,8137,8347,326279,483348.0,50348704.0
2013-03-22,8346,8363,7902,8068,483797,467236.0,50348704.0
2013-03-25,7998,8233,7955,8060,480890,466732.0,50348704.0
2013-03-26,8216,8277,8059,8086,413931,468243.0,50348704.0
2013-03-27,8042,8085,7824,7895,333525,457166.0,50348704.0
2013-03-28,7929,8285,7894,8164,566423,472774.0,50348704.0
2013-03-29,8129,8363,8059,8181,334777,473781.0,50348704.0
2013-04-01,8216,8216,7998,8007,237382,463712.0,50348704.0
2013-04-02,8015,8068,7833,7904,238914,457670.0,50348704.0
2013-04-03,7885,8103,7859,7869,254831,455656.0,50348704.0
2013-04-04,7859,7859,7303,7582,395586,439041.0,50348704.0
2013-04-05,7659,7668,7190,7295,433770,422426.0,50348704.0
2013-04-08,7268,7511,7154,7190,274996,416384.0,50348704.0
2013-04-09,7112,8233,6867,7912,1355999,458173.0,50348704.0
2013-04-10,7920,7929,7581,7617,519069,441055.0,50348704.0
2013-04-11,7728,8216,7633,7956,1053401,460691.0,50348704.0
2013-04-12,7938,8033,7737,7869,329695,455656.0,50348704.0
2013-04-15,7868,8015,7816,7956,263535,460691.0,50348704.0
2013-04-16,7833,8259,7781,8086,480996,468243.0,50348704.0
2013-04-17,8085,8659,8007,8521,933408,493417.0,50348704.0
2013-04-18,8433,8581,8015,8147,602168,471767.0,50348704.0
2013-04-19,8085,8085,7572,7651,602649,443069.0,50348704.0
2013-04-22,7607,7728,7286,7634,245268,442062.0,50348704.0
2013-04-23,7615,7781,7563,7678,141395,444579.0,50348704.0
2013-04-24,7676,7807,7389,7460,1273029,431992.0,50348704.0
2013-04-25,7494,7581,7233,7364,567393,426454.0,50348704.0
2013-04-26,7364,7441,7242,7251,365143,419908.0,50348704.0
2013-04-29,7250,7381,7207,7286,255441,421922.0,50348704.0
2013-04-30,7286,7294,7059,7208,444888,417391.0,50348704.0
2013-05-02,7294,7546,7190,7295,330491,422426.0,50348704.0
2013-05-03,7294,7355,7120,7182,235601,415880.0,50348704.0
2013-05-06,7250,7389,7129,7278,158441,421419.0,50348704.0
2013-05-07,7337,7398,7268,7269,155639,420915.0,50348704.0
2013-05-08,7311,7355,7268,7303,112019,422929.0,50348704.0
2013-05-09,7303,7407,7250,7338,160262,424943.0,50348704.0
2013-05-10,7337,7407,7225,7260,154391,420412.0,50348704.0
2013-05-13,7303,7346,7215,7286,125976,421922.0,50348704.0
2013-05-14,7320,7433,7215,7286,234242,421922.0,50348704.0
2013-05-15,7276,7389,7259,7391,90244,427964.0,50348704.0
2013-05-16,7398,7868,7398,7529,511772,436020.0,50348704.0
2013-05-20,7529,7998,7520,7852,554389,454649.0,50348704.0
2013-05-21,7859,7902,7694,7825,222687,453138.0,50348704.0
2013-05-22,7824,8007,7807,7825,195674,453138.0,50348704.0
2013-05-23,7920,7920,7642,7660,219659,443572.0,50348704.0
2013-05-24,7694,7737,7546,7625,115604,441558.0,50348704.0
2013-05-27,7555,7755,7494,7686,106854,445083.0,50348704.0
2013-05-28,7659,7789,7659,7773,120620,450117.0,50348704.0
2013-05-29,7781,7850,7642,7712,138759,446593.0,50348704.0
2013-05-30,7728,7789,7598,7695,135114,445586.0,50348704.0
2013-05-31,7694,7746,7607,7738,125210,448103.0,50348704.0
2013-06-03,7737,8007,7694,7956,350513,460691.0,50348704.0
2013-06-04,7981,8007,7720,7791,288456,451124.0,50348704.0
2013-06-05,7911,8007,7477,7556,638319,437530.0,50348704.0
2013-06-07,7407,7477,7129,7208,314846,417391.0,50348704.0
2013-06-10,7173,7346,7173,7295,139207,422426.0,50348704.0
2013-06-11,7294,7328,6877,7026,222371,406818.0,50348704.0
2013-06-12,6999,7242,6877,7104,138900,411349.0,50348704.0
2013-06-13,7129,7198,7041,7077,87932,409838.0,50348704.0
2013-06-14,7085,7173,6963,7173,128104,415377.0,50348704.0
2013-06-17,7163,7163,6894,7034,160419,407321.0,50348704.0
2013-06-18,6911,7077,6911,6973,82175,403797.0,50348704.0
2013-06-19,6972,7181,6972,7051,121206,408328.0,50348704.0
2013-06-20,7051,7129,6842,6947,158197,402286.0,50348704.0
2013-06-21,6590,6859,6572,6860,135111,397251.0,50348704.0
2013-06-24,6877,7068,6703,6756,135289,391209.0,50348704.0
2013-06-25,6668,6737,6329,6330,273533,366539.0,50348704.0
2013-06-26,6259,6520,6242,6347,124910,367546.0,50348704.0
2013-06-27,6477,6642,6346,6599,71022,382147.0,50348704.0
2013-06-28,6685,6807,6616,6808,86156,394230.0,50348704.0
2013-07-01,6720,7259,6720,7129,211128,412859.0,50348704.0
2013-07-02,7120,7154,6955,7077,46572,409838.0,50348704.0
2013-07-03,7120,7146,6903,6903,78352,399769.0,50348704.0
2013-07-04,7024,7041,6859,6860,74557,397251.0,50348704.0
2013-07-05,6825,7007,6781,6955,91154,402790.0,50348704.0
2013-07-08,6972,6972,6729,6781,69935,392720.0,50348704.0
2013-07-09,6737,6867,6651,6704,63643,388189.0,50348704.0
2013-07-10,6703,6833,6676,6756,39375,391209.0,50348704.0
2013-07-11,6781,6911,6755,6852,52374,396748.0,50348704.0
2013-07-12,6911,6972,6842,6955,56359,402790.0,50348704.0
2013-07-15,6955,6955,6737,6852,79485,396748.0,50348704.0
2013-07-16,6781,6867,6772,6791,53694,393223.0,50348704.0
2013-07-17,6789,6867,6781,6825,56449,395237.0,50348704.0
2013-07-18,6807,6850,6729,6764,52598,391713.0,50348704.0
2013-07-19,6764,6816,6720,6764,59791,391713.0,50348704.0
2013-07-22,6737,6807,6676,6721,94195,389195.0,50348704.0
2013-07-23,6755,6781,6624,6668,93633,386175.0,50348704.0
2013-07-24,6676,6694,6477,6608,147804,382650.0,50348704.0
2013-07-25,6607,6685,6520,6530,89322,378119.0,50348704.0
2013-07-26,6503,6616,6450,6599,72595,382147.0,50348704.0
2013-07-29,6572,6668,6511,6608,63748,382650.0,50348704.0
2013-07-30,6546,6755,6546,6634,129323,384161.0,50348704.0
2013-07-31,6668,6737,6607,6730,82778,389699.0,50348704.0
2013-08-01,6729,6737,6581,6626,104719,383657.0,50348704.0
2013-08-02,6642,6642,6433,6565,215130,380133.0,50348704.0
2013-08-05,6494,6590,6477,6521,98188,377615.0,50348704.0
2013-08-06,6546,6572,6442,6477,82038,375098.0,50348704.0
2013-08-07,6485,6529,6433,6452,61233,373587.0,50348704.0
2013-08-08,6337,6572,6329,6513,193826,377112.0,50348704.0
2013-08-09,6563,6563,6407,6452,78018,373587.0,50348704.0
2013-08-12,6442,6546,6389,6399,75206,370566.0,50348704.0
2013-08-13,6398,6407,6346,6408,67759,371070.0,50348704.0
