와이솔(122990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-10,14286,15003,14286,14908,261289,332746.0,21329892.0
2017-07-11,14907,15098,14764,14956,183789,333813.0,21329892.0
2017-07-12,15290,15576,14812,14812,441322,330613.0,21329892.0
2017-07-13,14860,15051,14095,14812,347356,330613.0,21329892.0
2017-07-14,14716,14860,14525,14669,152883,327414.0,21329892.0
2017-07-17,14525,15003,14430,15003,197986,334879.0,21329892.0
2017-07-18,15003,15098,14860,14956,132641,333813.0,21329892.0
2017-07-19,14955,15098,14573,14812,223733,330613.0,21329892.0
2017-07-20,14907,15051,14668,15003,180117,334879.0,21329892.0
2017-07-21,15146,15146,14812,14908,106309,357051.0,22887863.0
2017-07-24,14907,14907,14334,14382,320284,344462.0,22887863.0
2017-07-25,14334,14477,13952,14096,366072,337596.0,22887863.0
2017-07-26,14095,14191,13378,13666,473551,327296.0,22887863.0
2017-07-27,13713,13952,13713,13809,103637,330730.0,22887863.0
2017-07-28,13808,13856,13283,13474,214630,322719.0,22887863.0
2017-07-31,13378,13617,13283,13570,136202,325008.0,22887863.0
2017-08-01,13522,13904,13426,13761,152634,329585.0,22887863.0
2017-08-02,13665,14047,13665,14000,126787,335307.0,22887863.0
2017-08-03,13952,13952,13474,13618,135174,326152.0,22887863.0
2017-08-04,13522,13761,13426,13666,77107,327296.0,22887863.0
2017-08-07,13713,13808,13522,13618,84345,326152.0,22887863.0
2017-08-08,13665,13713,13426,13570,103092,325008.0,22887863.0
2017-08-09,13426,13761,13378,13618,140075,326152.0,22887863.0
2017-08-10,13569,13713,13235,13474,151725,322719.0,22887863.0
2017-08-11,13235,13426,12996,13188,185357,315853.0,22887863.0
2017-08-14,13331,13569,13235,13522,179251,323863.0,22887863.0
2017-08-16,13713,14047,13713,13904,248351,333018.0,22887863.0
2017-08-17,13904,14143,13904,14048,149350,336452.0,22887863.0
2017-08-18,13904,14143,13904,14096,75414,337596.0,22887863.0
2017-08-21,14238,14238,14000,14048,73662,336452.0,22887863.0
2017-08-22,14000,14143,14000,14143,53373,338740.0,22887863.0
2017-08-23,14143,14143,14000,14048,66194,336452.0,22887863.0
2017-08-24,14000,14191,14000,14048,65969,336452.0,22887863.0
2017-08-25,14095,14143,14000,14096,62642,337596.0,22887863.0
2017-08-28,14095,14191,13952,14096,82348,337596.0,22887863.0
2017-08-29,14095,14525,14047,14526,247615,347896.0,22887863.0
2017-08-30,14525,14668,14430,14573,108475,349040.0,22887863.0
2017-08-31,14668,14764,14525,14621,63923,350184.0,22887863.0
2017-09-01,14668,14668,14477,14573,94247,349040.0,22887863.0
2017-09-04,14047,14382,14047,14287,168954,342174.0,22887863.0
2017-09-05,14286,14525,14191,14478,124226,346751.0,22887863.0
2017-09-06,14525,14621,14334,14430,143966,345607.0,22887863.0
2017-09-07,14525,14812,14382,14717,158162,352473.0,22887863.0
2017-09-08,14812,15146,14573,14621,197283,350184.0,22887863.0
2017-09-11,14621,14907,14573,14621,135073,350184.0,22887863.0
2017-09-12,14668,14860,14525,14573,96210,349040.0,22887863.0
2017-09-13,14621,14621,14430,14526,201650,347896.0,22887863.0
2017-09-14,14477,14621,14477,14526,161340,347896.0,22887863.0
2017-09-15,14525,14907,14477,14717,187638,352473.0,22887863.0
2017-09-18,14716,15194,14668,15099,290730,361628.0,22887863.0
2017-09-19,15146,15194,14812,14860,128282,355906.0,22887863.0
2017-09-20,14812,15003,14525,14621,160130,350184.0,22887863.0
2017-09-21,14812,14812,14430,14573,125841,349040.0,22887863.0
2017-09-22,14477,14716,14286,14717,269273,352473.0,22887863.0
2017-09-25,14430,14621,13665,13857,451224,331874.0,22887863.0
2017-09-26,13665,13808,13331,13379,194085,321424.0,22958863.0
2017-09-27,13426,13808,13378,13570,150957,326016.0,22958863.0
2017-09-28,13617,13665,13426,13522,52766,324868.0,22958863.0
2017-09-29,13569,13952,13569,13666,100222,328312.0,22958863.0
2017-10-10,13665,13952,13617,13761,84205,330608.0,22958863.0
2017-10-11,13665,14000,13665,13809,88510,331756.0,22958863.0
2017-10-12,13856,13904,13569,13809,80451,331756.0,22958863.0
2017-10-13,13808,13856,13474,13618,141009,327164.0,22958863.0
2017-10-16,13617,13617,13235,13331,130777,320276.0,22958863.0
2017-10-17,13426,13617,13283,13379,101350,321424.0,22958863.0
2017-10-18,13378,13474,13092,13235,127728,317980.0,22958863.0
2017-10-19,13187,13331,13044,13188,148322,316832.0,22958863.0
2017-10-20,13283,13761,13235,13522,190496,324868.0,22958863.0
2017-10-23,13856,13856,13331,13379,100679,321424.0,22958863.0
2017-10-24,13426,13522,13235,13331,92960,320276.0,22958863.0
2017-10-25,13378,13569,13331,13522,82354,324868.0,22958863.0
2017-10-26,13522,13713,13426,13427,100924,322572.0,22958863.0
2017-10-27,13474,13474,13187,13235,214942,317980.0,22958863.0
2017-10-30,13283,13283,13139,13235,116797,317980.0,22958863.0
2017-10-31,13235,13283,13044,13044,169204,313388.0,22958863.0
2017-11-01,13092,13187,12901,13092,145267,314536.0,22958863.0
2017-11-02,13092,13092,12709,12758,213490,306501.0,22958863.0
2017-11-03,12805,12996,12757,12997,119187,312241.0,22958863.0
2017-11-06,13092,13331,12996,13188,143423,316832.0,22958863.0
2017-11-07,13283,13522,13187,13427,106898,322572.0,22958863.0
2017-11-08,13474,13569,13331,13570,76284,326016.0,22958863.0
2017-11-09,13569,13569,13331,13427,69889,322572.0,22958863.0
2017-11-10,13474,13569,13378,13522,94855,324868.0,22958863.0
2017-11-13,13617,13617,13474,13522,108437,324868.0,22958863.0
2017-11-14,13569,14143,13522,13857,239032,332904.0,22958863.0
2017-11-15,14047,14477,13904,14191,430636,340939.0,22958863.0
2017-11-16,14286,14430,14143,14143,168228,339791.0,22958863.0
2017-11-17,14238,14621,14191,14382,223831,345531.0,22958863.0
2017-11-20,14477,14477,14191,14334,119199,344383.0,22958863.0
2017-11-21,14573,14573,14334,14430,193349,346679.0,22958863.0
2017-11-22,14430,14907,14334,14812,358477,355862.0,22958863.0
2017-11-23,14812,14907,14621,14812,257615,355862.0,22958863.0
2017-11-24,14860,15003,14716,14860,250830,357010.0,22958863.0
2017-11-27,14955,15003,14382,14717,253336,353566.0,22958863.0
2017-11-28,14716,14716,14286,14669,191192,352419.0,22958863.0
2017-11-29,14764,14907,14525,14717,174414,353566.0,22958863.0
2017-11-30,14525,14668,14238,14287,199731,343459.0,22973863.0
2017-12-01,14382,14764,14286,14765,190647,354946.0,22973863.0
2017-12-04,15003,15290,14621,14908,353644,358392.0,22973863.0
2017-12-05,14860,15051,14525,14526,203970,349203.0,22973863.0
2017-12-06,14477,14764,14191,14239,326414,342311.0,22973863.0
2017-12-07,14286,14382,13617,13761,266896,330824.0,22973863.0
2017-12-08,13904,14000,13665,13761,131649,330824.0,22973863.0
2017-12-11,13761,14000,13665,13952,126029,335418.0,22973863.0
2017-12-12,14047,14238,13856,13857,174866,333121.0,22973863.0
2017-12-13,13856,14143,13761,14000,66050,336567.0,22973863.0
2017-12-14,14143,14286,13856,13952,169270,335418.0,22973863.0
2017-12-15,14000,14095,13713,13857,101167,333121.0,22973863.0
2017-12-18,13904,13952,13617,13761,131715,330824.0,22973863.0
2017-12-19,13856,14095,13808,14048,189898,337716.0,22973863.0
2017-12-20,14047,14143,13904,14096,94442,338864.0,22973863.0
2017-12-21,14191,14191,13808,14000,147930,336567.0,22973863.0
2017-12-22,13856,13952,13761,13952,131064,335418.0,22973863.0
2017-12-26,14047,14143,13952,14000,189474,336567.0,22973863.0
2017-12-27,14150,14150,13650,13950,125079,320485.0,22973863.0
2017-12-28,13950,14300,13900,14150,120032,325080.0,22973863.0
2018-01-02,14350,14550,14250,14450,120286,331972.0,22973863.0
2018-01-03,14550,14550,14250,14400,97097,330824.0,22973863.0
2018-01-04,14450,14500,14100,14150,119053,325080.0,22973863.0
2018-01-05,14200,14300,14100,14250,82186,327378.0,22973863.0
2018-01-08,14400,14450,13900,14050,161874,322783.0,22973863.0
2018-01-09,13950,14100,13750,13850,194030,318188.0,22973863.0
2018-01-10,13850,13900,13550,13650,214879,313593.0,22973863.0
2018-01-11,13700,14050,13550,13950,148441,320485.0,22973863.0
2018-01-12,14100,14100,13500,13750,197324,315891.0,22973863.0
2018-01-15,13800,13850,13200,13500,266519,310147.0,22973863.0
2018-01-16,13400,13650,13400,13550,103457,311296.0,22973863.0
2018-01-17,13550,13750,13400,13650,104108,313593.0,22973863.0
2018-01-18,13700,13750,13550,13700,97845,314742.0,22973863.0
2018-01-19,13750,13750,13450,13600,99123,312445.0,22973863.0
2018-01-22,13900,13900,13300,13500,144646,310147.0,22973863.0
2018-01-23,13550,13650,13350,13550,141793,311296.0,22973863.0
2018-01-24,13600,13850,13400,13800,189826,317039.0,22973863.0
2018-01-25,13800,14350,13700,14300,232940,328526.0,22973863.0
2018-01-26,14350,14550,14150,14500,230286,333121.0,22973863.0
2018-01-29,14500,14750,14400,14600,248734,335418.0,22973863.0
2018-01-30,14600,14650,14350,14400,137137,330824.0,22973863.0
2018-01-31,14300,14400,14050,14350,174792,329675.0,22973863.0
2018-02-01,14400,14450,14100,14350,127546,329675.0,22973863.0
2018-02-02,14350,14400,14050,14150,173942,325080.0,22973863.0
2018-02-05,14000,14050,13750,13750,110184,315891.0,22973863.0
2018-02-06,13250,13550,13150,13450,315876,308998.0,22973863.0
2018-02-07,13650,13800,13300,13450,167200,308998.0,22973863.0
2018-02-08,13450,13750,13350,13650,106001,313593.0,22973863.0
2018-02-09,14100,15350,13900,14900,1844132,342311.0,22973863.0
2018-02-12,15000,15900,14900,15350,1664109,352649.0,22973863.0
2018-02-13,15300,15400,14650,14650,628797,336567.0,22973863.0
2018-02-14,14700,15250,14450,15050,540914,345757.0,22973863.0
2018-02-19,15350,15950,15100,15300,571892,351500.0,22973863.0
2018-02-20,15200,15600,14900,15000,325318,344608.0,22973863.0
2018-02-21,15300,15550,15000,15400,497829,353797.0,22973863.0
2018-02-22,15400,15650,15050,15200,286867,349203.0,22973863.0
2018-02-23,15200,15550,15200,15350,277525,352649.0,22973863.0
2018-02-26,15600,15700,15050,15100,301635,346905.0,22973863.0
2018-02-27,15250,15950,15150,15900,785708,365284.0,22973863.0
2018-02-28,15750,16150,15350,15500,623599,356095.0,22973863.0
2018-03-02,15200,15900,15200,15850,304699,364136.0,22973863.0
2018-03-05,15850,16150,15600,15600,238585,358392.0,22973863.0
2018-03-06,15750,15900,15250,15450,259678,354946.0,22973863.0
2018-03-07,15450,15500,15100,15100,193337,346905.0,22973863.0
2018-03-08,15200,15500,15000,15100,235838,346905.0,22973863.0
2018-03-09,15200,15450,14950,15400,227971,353797.0,22973863.0
2018-03-12,15450,15750,15250,15350,302455,352649.0,22973863.0
2018-03-13,15400,15550,15250,15350,188279,352649.0,22973863.0
2018-03-14,15350,15700,15350,15700,299872,360690.0,22973863.0
2018-03-15,15700,15900,15450,15750,328765,361838.0,22973863.0
2018-03-16,15750,15800,15400,15500,190771,356095.0,22973863.0
2018-03-19,15600,15700,15000,15200,201886,349203.0,22973863.0
2018-03-20,15100,15250,14650,14750,357533,338864.0,22973863.0
2018-03-21,14950,15200,14750,14900,164935,342311.0,22973863.0
2018-03-22,14900,15200,14800,14900,118454,342311.0,22973863.0
2018-03-23,14700,14700,13950,14150,303177,325080.0,22973863.0
2018-03-26,14100,14300,14000,14300,204175,328526.0,22973863.0
2018-03-27,14400,14450,13850,14000,273825,321634.0,22973863.0
2018-03-28,13900,14100,13850,14050,146184,322783.0,22973863.0
2018-03-29,14000,14150,13900,14100,93997,323931.0,22973863.0
2018-03-30,14100,14200,13900,14200,148335,326229.0,22973863.0
2018-04-02,14200,14200,13650,13900,225691,319337.0,22973863.0
2018-04-03,13850,14050,13750,13900,114244,319337.0,22973863.0
2018-04-04,14050,14050,13450,13650,204012,313593.0,22973863.0
2018-04-05,13700,14150,13650,14000,143060,321634.0,22973863.0
2018-04-06,14050,14150,13850,14000,102840,321634.0,22973863.0
2018-04-09,13950,14100,13800,13900,94324,319337.0,22973863.0
2018-04-10,13950,13950,13700,13900,83716,319337.0,22973863.0
2018-04-11,14000,14000,13800,13900,126422,319337.0,22973863.0
2018-04-12,13950,14350,13900,14200,181776,326229.0,22973863.0
2018-04-13,14300,14350,13950,14000,140119,321634.0,22973863.0
2018-04-16,13900,14250,13900,14250,114535,327378.0,22973863.0
2018-04-17,14300,14350,14000,14050,98139,322783.0,22973863.0
2018-04-18,14200,14300,13900,14300,163069,328526.0,22973863.0
2018-04-19,14300,14300,13900,14200,164280,326229.0,22973863.0
2018-04-20,14100,14350,14000,14300,120297,328526.0,22973863.0
2018-04-23,14450,14450,14000,14300,146868,328526.0,22973863.0
2018-04-24,14250,14300,13750,13750,239709,315891.0,22973863.0
2018-04-25,13700,13950,13650,13800,99072,317039.0,22973863.0
2018-04-26,13800,13850,13700,13750,50857,315891.0,22973863.0
2018-04-27,13750,14000,13600,13900,139690,319337.0,22973863.0
2018-04-30,13800,13850,13500,13700,152271,330128.0,24096941.0
2018-05-02,13700,13900,13500,13850,175967,333743.0,24096941.0
2018-05-03,13750,13950,13750,13900,71552,334947.0,24096941.0
2018-05-04,13850,13900,13700,13750,112653,331333.0,24096941.0
2018-05-08,13750,13950,13650,13650,220704,328923.0,24096941.0
2018-05-09,13700,13800,13500,13800,133697,332538.0,24096941.0
2018-05-10,13800,13900,13650,13800,104462,332538.0,24096941.0
2018-05-11,13850,14050,13750,14050,179718,338562.0,24096941.0
2018-05-14,14050,14050,13900,14050,124513,338562.0,24096941.0
2018-05-15,14050,14150,13800,14050,202229,338562.0,24096941.0
2018-05-16,13900,14050,13900,14000,197508,337357.0,24096941.0
2018-05-17,13950,14100,13850,13900,91744,334947.0,24096941.0
2018-05-18,13900,13950,13700,13950,81031,336152.0,24096941.0
2018-05-21,13900,14000,13800,13900,45771,334947.0,24096941.0
2018-05-23,14050,14050,13750,13800,90427,332538.0,24096941.0
2018-05-24,13850,13900,13550,13650,102133,328923.0,24096941.0
2018-05-25,13650,13650,13450,13550,100365,326514.0,24096941.0
2018-05-28,13550,13550,13300,13500,106064,325309.0,24096941.0
2018-05-29,13500,13700,13450,13550,61145,326514.0,24096941.0
2018-05-30,13500,13500,13050,13200,133581,318080.0,24096941.0
2018-05-31,13300,13400,13100,13300,86487,320489.0,24096941.0
2018-06-01,13300,13350,13100,13200,80982,318080.0,24096941.0
2018-06-04,13250,13550,13200,13400,84820,322899.0,24096941.0
2018-06-05,13400,13600,13200,13250,72241,319284.0,24096941.0
2018-06-07,13250,13300,12900,13000,269622,313260.0,24096941.0
2018-06-08,13050,13150,12950,13050,91616,314465.0,24096941.0
2018-06-11,13050,13200,13000,13100,70319,315670.0,24096941.0
2018-06-12,13150,13150,13000,13150,100459,316875.0,24096941.0
2018-06-14,13100,13400,13000,13000,149331,313260.0,24096941.0
2018-06-15,13050,13100,12800,12850,111184,309646.0,24096941.0
2018-06-18,12850,13050,12300,12450,185669,300007.0,24096941.0
2018-06-19,12450,12600,11950,12300,189635,296392.0,24096941.0
2018-06-20,12100,12600,12100,12350,117921,297597.0,24096941.0
2018-06-21,12750,12750,12300,12300,86997,296392.0,24096941.0
2018-06-22,12200,12400,12000,12300,81686,296392.0,24096941.0
2018-06-25,12400,12550,12150,12550,62029,302417.0,24096941.0
2018-06-26,12300,12550,12300,12500,89585,301212.0,24096941.0
2018-06-27,12550,14700,12500,14450,1556776,348201.0,24096941.0
2018-06-28,14350,14450,14000,14150,339357,340972.0,24096941.0
2018-06-29,14200,14400,13850,13900,392630,334947.0,24096941.0
2018-07-02,14000,14300,13300,13400,444446,322899.0,24096941.0
2018-07-03,13500,13700,13150,13300,240146,320489.0,24096941.0
2018-07-04,13350,13600,13000,13500,219896,325309.0,24096941.0
2018-07-05,13400,14000,13350,13850,218540,333743.0,24096941.0
2018-07-06,13750,14350,13600,14150,301462,340972.0,24096941.0
2018-07-09,14100,14850,14100,14600,435586,351815.0,24096941.0
2018-07-10,14800,14900,14450,14800,252531,356635.0,24096941.0
2018-07-11,14750,15650,14650,15400,1127605,371093.0,24096941.0
2018-07-12,15450,15600,15150,15500,491538,373503.0,24096941.0
2018-07-13,15600,15900,15350,15450,364631,372298.0,24096941.0
2018-07-16,15550,16150,15500,15850,672634,381937.0,24096941.0
2018-07-17,16000,17150,15900,17000,1837591,409648.0,24096941.0
2018-07-18,16900,17800,16500,16700,1367707,402419.0,24096941.0
2018-07-19,16800,17200,16100,16650,872123,401214.0,24096941.0
2018-07-20,16600,17350,16250,16650,667773,401214.0,24096941.0
2018-07-23,17050,17300,16550,16750,722221,403624.0,24096941.0
2018-07-24,17000,17100,16500,17100,440680,412058.0,24096941.0
2018-07-25,17050,17350,16150,16350,673771,393985.0,24096941.0
2018-07-26,16350,16750,16300,16550,277052,398804.0,24096941.0
2018-07-27,16650,17150,16500,17050,503731,410853.0,24096941.0
2018-07-30,16950,17050,16650,16850,168724,406033.0,24096941.0
2018-07-31,16850,17200,16550,17100,354339,412058.0,24096941.0
2018-08-01,17150,17350,16350,16650,496302,401214.0,24096941.0
2018-08-02,16500,17150,16450,16800,304251,404829.0,24096941.0
2018-08-03,16950,17000,16600,16850,193691,406033.0,24096941.0
2018-08-06,16700,17250,16700,16950,392833,408443.0,24096941.0
2018-08-07,17200,17750,16950,17550,785883,422901.0,24096941.0
2018-08-08,17550,17600,17050,17150,327691,413263.0,24096941.0
2018-08-09,17150,17300,16900,16950,197668,408443.0,24096941.0
2018-08-10,17050,17100,16300,16600,438562,400009.0,24096941.0
2018-08-13,16350,17050,16350,16650,358996,401214.0,24096941.0
2018-08-14,16850,17350,16750,16900,290799,407238.0,24096941.0
2018-08-16,16600,16750,15900,16300,432776,392780.0,24096941.0
2018-08-17,16500,16800,16350,16400,199978,395190.0,24096941.0
2018-08-20,16650,17600,16600,17450,756780,420492.0,24096941.0
2018-08-21,17550,17550,17050,17450,321445,420492.0,24096941.0
2018-08-22,17450,18250,17400,17450,770471,420492.0,24096941.0
2018-08-23,17450,17950,17000,17350,540089,418082.0,24096941.0
2018-08-24,17300,17500,17000,17400,342131,419287.0,24096941.0
2018-08-27,17450,18100,17250,17950,770252,432540.0,24096941.0
2018-08-28,18150,19000,18000,18700,1296076,450613.0,24096941.0
2018-08-29,18750,18900,18550,18900,525089,455432.0,24096941.0
2018-08-30,18800,18850,18050,18150,683173,437359.0,24096941.0
2018-08-31,18200,18300,17650,18050,402084,434950.0,24096941.0
2018-09-03,18050,18450,17750,17950,318258,432540.0,24096941.0
2018-09-04,18100,18450,17800,18450,421295,444589.0,24096941.0
2018-09-05,18650,18750,18050,18100,484537,436155.0,24096941.0
2018-09-06,18150,19750,18100,19750,1453485,475915.0,24096941.0
2018-09-07,19850,20250,19700,19950,1075610,480734.0,24096941.0
2018-09-10,19900,19950,19500,19850,309385,478324.0,24096941.0
2018-09-11,19750,19850,19300,19500,336135,469890.0,24096941.0
2018-09-12,19500,19600,18500,18800,647012,453022.0,24096941.0
2018-09-13,18850,18950,18450,18850,298075,454227.0,24096941.0
2018-09-14,18950,19100,18600,18700,311777,450613.0,24096941.0
2018-09-17,18700,18750,18050,18500,362790,445793.0,24096941.0
2018-09-18,18350,19000,18300,18850,290586,454227.0,24096941.0
2018-09-19,18900,18950,18200,18550,283380,446998.0,24096941.0
2018-09-20,18600,18650,18150,18600,209504,448203.0,24096941.0
2018-09-21,18900,18900,18300,18700,226293,450613.0,24096941.0
2018-09-27,18700,19450,18650,19050,373775,459047.0,24096941.0
2018-09-28,19100,19300,18900,19300,283458,465071.0,24096941.0
2018-10-01,19500,19750,17850,17850,678135,430130.0,24096941.0
2018-10-02,17800,18200,17200,17500,442380,421696.0,24096941.0
2018-10-04,17550,17850,17250,17350,318726,418082.0,24096941.0
2018-10-05,17150,17450,16650,16900,332928,407238.0,24096941.0
2018-10-08,16850,17000,16500,16500,196100,397600.0,24096941.0
2018-10-10,16600,16800,16150,16250,232994,391575.0,24096941.0
2018-10-11,15650,16150,15400,15400,399714,371093.0,24096941.0
2018-10-12,15500,16600,15500,16400,449760,395190.0,24096941.0
2018-10-15,16500,16700,15900,16050,304938,386756.0,24096941.0
2018-10-16,16200,16550,16050,16500,161897,398342.0,24141941.0
2018-10-17,16750,16900,16000,16150,291960,389892.0,24141941.0
2018-10-18,16350,17100,16300,16600,477020,400756.0,24141941.0
2018-10-19,16300,16450,15800,16450,403600,397135.0,24141941.0
2018-10-22,16500,16700,16250,16650,216858,401963.0,24141941.0
2018-10-23,16500,16500,15600,15750,360605,380236.0,24141941.0
2018-10-24,15900,16200,15500,15700,297853,379028.0,24141941.0
2018-10-25,15200,15600,14900,15400,250269,371786.0,24141941.0
2018-10-26,15700,15700,14550,15150,338755,365750.0,24141941.0
2018-10-29,15500,15650,14850,15000,277957,362129.0,24141941.0
2018-10-30,14750,15500,14550,15450,304354,372993.0,24141941.0
2018-10-31,15600,15750,15300,15550,213636,375407.0,24141941.0
2018-11-01,15700,15850,15400,15600,239318,376614.0,24141941.0
2018-11-02,15850,16200,15700,16000,314092,386271.0,24141941.0
2018-11-05,16000,16250,15650,16100,230820,388685.0,24141941.0
2018-11-06,16200,16200,15300,15450,442015,372993.0,24141941.0
2018-11-07,15700,16500,15450,15950,715195,385064.0,24141941.0
2018-11-08,16250,16700,16100,16500,434808,398342.0,24141941.0
2018-11-09,16400,16950,16350,16550,287726,399549.0,24141941.0
2018-11-12,16400,16650,16150,16250,217785,392307.0,24141941.0
2018-11-13,15850,16950,15550,16950,414724,409206.0,24141941.0
2018-11-14,16800,17100,16350,16950,681826,409206.0,24141941.0
2018-11-15,17000,17350,16700,17000,464976,410413.0,24141941.0
2018-11-16,17050,17250,16700,17250,310267,416448.0,24141941.0
2018-11-19,17300,17300,16600,16650,328560,401963.0,24141941.0
2018-11-20,16300,16600,15850,15950,481318,385064.0,24141941.0
2018-11-21,16050,16200,15350,15700,627857,379028.0,24141941.0
2018-11-22,15800,16200,15650,16100,293117,388685.0,24141941.0
2018-11-23,16050,16250,15400,15550,251442,375407.0,24141941.0
2018-11-26,15450,15750,15450,15500,214113,374200.0,24141941.0
2018-11-27,15550,15600,15150,15250,295610,368165.0,24141941.0
2018-11-28,15250,16150,15250,15750,454633,380236.0,24141941.0
2018-11-29,16000,16150,15600,15650,187539,378056.0,24156941.0
2018-11-30,15850,16100,15600,15650,241823,378056.0,24156941.0
2018-12-03,15950,16000,15450,15800,306568,381680.0,24156941.0
2018-12-04,15800,15800,15400,15500,225499,374433.0,24156941.0
2018-12-05,15100,15450,15000,15250,245143,368393.0,24156941.0
2018-12-06,15300,15300,14800,14850,208332,358731.0,24156941.0
2018-12-07,15050,15150,14800,14850,148737,358731.0,24156941.0
2018-12-10,14650,14650,14000,14100,357455,340613.0,24156941.0
2018-12-11,14200,14450,14000,14000,195286,338197.0,24156941.0
2018-12-12,14100,14600,14100,14600,147690,352691.0,24156941.0
2018-12-13,14750,14750,14200,14300,152080,345444.0,24156941.0
2018-12-14,14300,14350,13750,14100,224900,340613.0,24156941.0
2018-12-17,14000,14350,14000,14150,125440,341821.0,24156941.0
2018-12-18,13950,14100,13650,13900,180197,335781.0,24156941.0
2018-12-19,14000,14650,13900,14550,197739,351483.0,24156941.0
2018-12-20,14600,14700,14000,14200,365925,343029.0,24156941.0
2018-12-21,14300,14350,14000,14350,175383,346652.0,24156941.0
2018-12-24,14200,14350,14050,14250,117726,344236.0,24156941.0
2018-12-26,13950,14650,13900,14500,263454,350276.0,24156941.0
2018-12-27,14600,14950,14500,14700,186170,355107.0,24156941.0
2018-12-28,14850,15450,14750,15450,318370,373225.0,24156941.0
2019-01-02,15850,16200,15600,15800,559812,381680.0,24156941.0
2019-01-03,15900,16050,15100,15150,509730,365978.0,24156941.0
2019-01-04,14950,15150,14300,14700,439488,355107.0,24156941.0
2019-01-07,15000,15700,14500,15650,474163,378056.0,24156941.0
2019-01-08,15300,15450,14450,14800,669036,357523.0,24156941.0
2019-01-09,14950,15000,14700,14850,247889,358731.0,24156941.0
2019-01-10,14950,15000,14750,14800,202043,357523.0,24156941.0
2019-01-11,14850,15350,14800,14950,292091,361146.0,24156941.0
2019-01-14,15100,15150,14600,14900,172767,359938.0,24156941.0
2019-01-15,15300,15500,15150,15200,415010,367186.0,24156941.0
2019-01-16,15400,15600,15150,15500,262539,374433.0,24156941.0
2019-01-17,15650,15650,15100,15100,192809,364770.0,24156941.0
2019-01-18,15150,15400,14950,15050,309880,363562.0,24156941.0
2019-01-21,15250,15900,15050,15850,552467,382888.0,24156941.0
2019-01-22,16000,16000,15500,15700,293941,379264.0,24156941.0
2019-01-23,15550,15700,15350,15450,258915,373225.0,24156941.0
2019-01-24,15450,15750,15350,15650,175816,378056.0,24156941.0
2019-01-25,15650,16000,15500,15950,366631,385303.0,24156941.0
2019-01-28,16100,16150,15750,15750,222523,380472.0,24156941.0
2019-01-29,15750,15850,15500,15800,170694,381680.0,24156941.0
2019-01-30,15850,15850,15400,15500,289997,374433.0,24156941.0
2019-01-31,15550,15750,15450,15700,244124,379264.0,24156941.0
2019-02-01,15600,15700,15450,15500,201205,374433.0,24156941.0
2019-02-07,15700,16200,15650,15950,502516,385303.0,24156941.0
2019-02-08,15600,15700,15350,15650,572583,378056.0,24156941.0
2019-02-11,15700,16150,15550,16100,358053,388927.0,24156941.0
2019-02-12,16000,16250,15850,16150,367616,390135.0,24156941.0
2019-02-13,16200,16550,16000,16350,352196,394966.0,24156941.0
2019-02-14,16350,17150,16200,17000,674295,410668.0,24156941.0
2019-02-15,17000,17300,16500,16900,461276,408252.0,24156941.0
2019-02-18,16950,17200,16650,16750,333865,404629.0,24156941.0
2019-02-19,16900,17050,16550,16850,293278,407044.0,24156941.0
2019-02-20,16700,16900,16150,16300,720748,393758.0,24156941.0
2019-02-21,16300,16800,16300,16450,571286,397382.0,24156941.0
2019-02-22,16650,16900,16500,16750,339787,404629.0,24156941.0
2019-02-25,17050,17300,16800,17000,478061,410668.0,24156941.0
2019-02-26,17050,17100,16550,16700,314549,403421.0,24156941.0
2019-02-27,16700,16900,16400,16550,257127,399797.0,24156941.0
2019-02-28,16500,16500,15700,15750,543248,380472.0,24156941.0
2019-03-04,15850,16100,15700,15850,354926,382888.0,24156941.0
2019-03-05,15950,16050,15450,15600,418777,376848.0,24156941.0
2019-03-06,15650,16100,15600,15800,234054,381680.0,24156941.0
2019-03-07,15750,16050,15500,15600,257487,376848.0,24156941.0
2019-03-08,15600,15750,15400,15500,222352,374433.0,24156941.0
2019-03-11,15500,15700,14950,15300,316132,369601.0,24156941.0
2019-03-12,15700,15950,15550,15900,268334,384095.0,24156941.0
2019-03-13,15900,15900,15600,15750,146665,380472.0,24156941.0
2019-03-14,15850,16100,15750,15800,158457,381680.0,24156941.0
2019-03-15,15800,16000,15600,15750,198752,380472.0,24156941.0
2019-03-18,15900,16150,15800,16100,188273,388927.0,24156941.0
2019-03-19,16300,16650,16150,16450,524558,397382.0,24156941.0
2019-03-20,16700,16800,16400,16700,466917,403421.0,24156941.0
2019-03-21,16850,17150,16400,16550,493623,399797.0,24156941.0
2019-03-22,16750,16750,16400,16550,362285,399797.0,24156941.0
2019-03-25,16350,17100,16300,16500,696411,398590.0,24156941.0
2019-03-26,16550,16700,16100,16600,390220,401005.0,24156941.0
2019-03-27,16550,16950,16150,16300,456346,393758.0,24156941.0
2019-03-28,16300,16400,15750,15900,343478,384095.0,24156941.0
2019-03-29,15900,16150,15550,15850,232421,382888.0,24156941.0
2019-04-01,16050,16350,15900,16050,253267,387719.0,24156941.0
2019-04-02,16250,16700,15900,16600,344488,401005.0,24156941.0
2019-04-03,16650,16850,16350,16600,340599,401005.0,24156941.0
