동신건설(025950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-12,7650,7700,7450,7590,18585,63756.0,8400000.0
2018-01-15,7590,7660,7460,7550,30291,63420.0,8400000.0
2018-01-16,7550,7550,7060,7160,54828,60144.0,8400000.0
2018-01-17,7160,7180,7030,7120,15285,59808.0,8400000.0
2018-01-18,7050,7110,6960,6990,30455,58716.0,8400000.0
2018-01-19,7000,7080,6810,6950,56688,58380.0,8400000.0
2018-01-22,6950,7050,6950,6980,10113,58632.0,8400000.0
2018-01-23,6980,7240,6980,7160,12248,60144.0,8400000.0
2018-01-24,7200,7200,7050,7100,10042,59640.0,8400000.0
2018-01-25,7030,7170,7030,7050,8071,59220.0,8400000.0
2018-01-26,7110,7170,7050,7170,10590,60228.0,8400000.0
2018-01-29,7200,7470,7100,7410,60142,62244.0,8400000.0
2018-01-30,7410,7480,7330,7460,33913,62664.0,8400000.0
2018-01-31,7490,7490,7240,7440,31977,62496.0,8400000.0
2018-02-01,7440,7870,7440,7850,109029,65940.0,8400000.0
2018-02-02,7860,8400,7640,8300,137542,69720.0,8400000.0
2018-02-05,8200,8780,7950,8690,115704,72996.0,8400000.0
2018-02-06,8410,8860,8120,8860,102960,74424.0,8400000.0
2018-02-07,8860,9000,8140,8140,62774,68376.0,8400000.0
2018-02-08,7990,8240,7950,8200,43949,68880.0,8400000.0
2018-02-09,8100,9300,8060,9300,121066,78120.0,8400000.0
2018-02-12,9120,9770,9060,9650,123486,81060.0,8400000.0
2018-02-13,9780,9780,8900,9050,137268,76020.0,8400000.0
2018-02-14,9130,9600,8810,9560,91275,80304.0,8400000.0
2018-02-19,9650,9800,9300,9540,78615,80136.0,8400000.0
2018-02-20,9600,10550,9320,10200,195911,85680.0,8400000.0
2018-02-21,10150,10350,9900,9900,124905,83160.0,8400000.0
2018-02-22,9900,10000,9610,9840,54695,82656.0,8400000.0
2018-02-23,9840,9960,9630,9910,54282,83244.0,8400000.0
2018-02-26,10000,10000,9460,9500,63612,79800.0,8400000.0
2018-02-27,9370,9490,9070,9100,64040,76440.0,8400000.0
2018-02-28,9250,9480,9110,9400,53547,78960.0,8400000.0
2018-03-02,9390,9770,7960,8300,250084,69720.0,8400000.0
2018-03-05,8240,8390,7750,7750,167056,65100.0,8400000.0
2018-03-06,8310,9000,7590,7750,419368,65100.0,8400000.0
2018-03-07,7810,7810,7340,7600,171970,63840.0,8400000.0
2018-03-08,7600,7870,7460,7800,74991,65520.0,8400000.0
2018-03-09,7800,8430,7750,8410,139212,70644.0,8400000.0
2018-03-12,8450,8650,8290,8300,112824,69720.0,8400000.0
2018-03-13,8390,8460,8110,8260,57803,69384.0,8400000.0
2018-03-14,8080,8390,8080,8300,38306,69720.0,8400000.0
2018-03-15,8300,8350,7980,8140,58612,68376.0,8400000.0
2018-03-16,8110,8140,7980,8120,33616,68208.0,8400000.0
2018-03-19,8120,8150,7800,7910,71869,66444.0,8400000.0
2018-03-20,7910,8220,7800,8140,62887,68376.0,8400000.0
2018-03-21,8240,8240,8000,8060,43006,67704.0,8400000.0
2018-03-22,8000,8090,7750,7830,47000,65772.0,8400000.0
2018-03-23,7800,8570,7700,8120,267017,68208.0,8400000.0
2018-03-26,8270,10550,8150,9980,2020273,83832.0,8400000.0
2018-03-27,9800,10100,9380,9610,611400,80724.0,8400000.0
2018-03-28,9450,10100,9270,9690,544941,81396.0,8400000.0
2018-03-29,9690,9830,9340,9380,159469,78792.0,8400000.0
2018-03-30,9380,9620,9200,9470,122880,79548.0,8400000.0
2018-04-02,9450,9470,9000,9020,99799,75768.0,8400000.0
2018-04-03,8900,9300,8860,8920,88455,74928.0,8400000.0
2018-04-04,9230,11350,9060,10650,2846810,89460.0,8400000.0
2018-04-05,10800,10950,9800,9860,704412,82824.0,8400000.0
2018-04-06,10000,10250,9810,10000,252549,84000.0,8400000.0
2018-04-09,9940,10300,9430,9560,204330,80304.0,8400000.0
2018-04-10,9450,9670,9050,9350,220716,78540.0,8400000.0
2018-04-11,9350,9420,9090,9350,103504,78540.0,8400000.0
2018-04-12,9350,9580,9310,9540,141345,80136.0,8400000.0
2018-04-13,9590,10000,9540,9810,172142,82404.0,8400000.0
2018-04-16,9810,9840,9500,9610,67718,80724.0,8400000.0
2018-04-17,9700,9880,9350,9350,85799,78540.0,8400000.0
2018-04-18,9410,9500,9050,9340,138589,78456.0,8400000.0
2018-04-19,9700,11950,9530,11000,2109802,92400.0,8400000.0
2018-04-20,11100,11100,10150,10500,469135,88200.0,8400000.0
2018-04-23,10950,13650,10700,13650,2450919,114660.0,8400000.0
2018-04-24,14100,14500,12200,12500,1098454,105000.0,8400000.0
2018-04-25,12200,12500,11350,11650,601569,97860.0,8400000.0
2018-04-26,11600,11800,10950,11100,351594,93240.0,8400000.0
2018-04-27,11400,11500,10750,11100,376291,93240.0,8400000.0
2018-04-30,11600,13350,11550,11850,1267867,99540.0,8400000.0
2018-05-02,12000,12750,11600,12750,569426,107100.0,8400000.0
2018-05-03,12700,12700,11500,12000,224196,100800.0,8400000.0
2018-05-04,11900,14250,11600,12700,716433,106680.0,8400000.0
2018-05-08,12100,12450,11350,11350,223355,95340.0,8400000.0
2018-05-09,11500,13750,10550,11850,927775,99540.0,8400000.0
2018-05-10,12600,12700,11900,12300,209121,103320.0,8400000.0
2018-05-11,12300,12900,11950,12700,173420,106680.0,8400000.0
2018-05-14,12750,13500,12550,12950,261250,108780.0,8400000.0
2018-05-15,13300,14650,12800,13000,776423,109200.0,8400000.0
2018-05-16,11700,12300,11000,11350,323057,95340.0,8400000.0
2018-05-17,11350,12250,11350,12150,181751,102060.0,8400000.0
2018-05-18,12200,12200,11600,12000,90823,100800.0,8400000.0
2018-05-21,11900,12350,11700,12350,96266,103740.0,8400000.0
2018-05-23,12050,12650,11550,12350,153676,103740.0,8400000.0
2018-05-24,12600,12700,11250,11250,230034,94500.0,8400000.0
2018-05-25,9240,9900,9240,9850,260885,82740.0,8400000.0
2018-05-28,11650,12600,11150,12000,398215,100800.0,8400000.0
2018-05-29,11800,12050,11000,11000,191436,92400.0,8400000.0
2018-05-30,11100,11350,10200,10650,242278,89460.0,8400000.0
2018-05-31,10750,11800,10500,10900,252936,91560.0,8400000.0
2018-06-01,10950,11150,10100,10500,105491,88200.0,8400000.0
2018-06-04,11100,11100,10000,10150,150999,85260.0,8400000.0
2018-06-05,10000,10350,9850,10100,109435,84840.0,8400000.0
2018-06-07,10350,10400,9980,10100,52185,84840.0,8400000.0
2018-06-08,10200,10200,9390,9400,182493,78960.0,8400000.0
2018-06-11,9550,9800,9310,9770,76336,82068.0,8400000.0
2018-06-12,9700,9840,9340,9630,85556,80892.0,8400000.0
2018-06-14,9390,9570,8750,8910,109138,74844.0,8400000.0
2018-06-15,8730,9050,8500,8910,48961,74844.0,8400000.0
2018-06-18,8910,9200,8500,8730,31936,73332.0,8400000.0
2018-06-19,8730,8960,8450,8450,36603,70980.0,8400000.0
2018-06-20,8550,8870,8400,8870,25350,74508.0,8400000.0
2018-06-21,8940,8950,8520,8560,24858,71904.0,8400000.0
2018-06-22,8560,8700,7970,8040,46880,67536.0,8400000.0
2018-06-25,7950,8560,7950,8380,51193,70392.0,8400000.0
2018-06-26,8380,8490,8060,8160,23954,68544.0,8400000.0
2018-06-27,8010,8300,7660,7800,45780,65520.0,8400000.0
2018-06-28,7620,7850,7020,7070,58611,59388.0,8400000.0
2018-06-29,7370,7670,7120,7400,63797,62160.0,8400000.0
2018-07-02,7470,7590,6980,7070,50969,59388.0,8400000.0
2018-07-03,7080,7160,6830,7010,40467,58884.0,8400000.0
2018-07-04,7000,7040,6800,6950,52429,58380.0,8400000.0
2018-07-05,6950,7090,6650,6940,62807,58296.0,8400000.0
2018-07-06,6940,7040,6670,7020,42956,58968.0,8400000.0
2018-07-09,7000,7000,6610,6620,31392,55608.0,8400000.0
2018-07-10,6690,6860,6680,6800,21966,57120.0,8400000.0
2018-07-11,6660,6980,6660,6950,21585,58380.0,8400000.0
2018-07-12,6950,7170,6930,7000,21220,58800.0,8400000.0
2018-07-13,7100,7280,7030,7220,21885,60648.0,8400000.0
2018-07-16,7330,7330,7140,7210,13185,60564.0,8400000.0
2018-07-17,7310,7310,6960,6970,14638,58548.0,8400000.0
2018-07-18,6920,6970,6740,6800,26642,57120.0,8400000.0
2018-07-19,6680,6910,6580,6770,17297,56868.0,8400000.0
2018-07-20,6770,6840,6650,6750,15026,56700.0,8400000.0
2018-07-23,6750,6750,6440,6460,87485,54264.0,8400000.0
2018-07-24,6510,6870,6480,6810,39303,57204.0,8400000.0
2018-07-25,6720,6870,6620,6700,8687,56280.0,8400000.0
2018-07-26,6710,7500,6710,7190,143919,60396.0,8400000.0
2018-07-27,7060,7220,7060,7100,19812,59640.0,8400000.0
2018-07-30,7240,7240,7000,7160,12676,60144.0,8400000.0
2018-07-31,7160,7210,6880,7050,22954,59220.0,8400000.0
2018-08-01,6930,7090,6930,7040,12682,59136.0,8400000.0
2018-08-02,6910,7090,6890,7040,11894,59136.0,8400000.0
2018-08-03,7060,7130,6920,7030,16612,59052.0,8400000.0
2018-08-06,6960,7050,6890,7000,8064,58800.0,8400000.0
2018-08-07,6930,7070,6880,6980,13492,58632.0,8400000.0
2018-08-08,6990,7130,6870,7040,23743,59136.0,8400000.0
2018-08-09,7040,7040,6890,6950,9559,58380.0,8400000.0
2018-08-10,7170,7220,6950,7090,27248,59556.0,8400000.0
2018-08-13,7090,7700,6900,6980,68139,58632.0,8400000.0
2018-08-14,6940,7140,6890,7110,41186,59724.0,8400000.0
2018-08-16,7200,7200,6950,7040,16461,59136.0,8400000.0
2018-08-17,7210,7380,7060,7320,23373,61488.0,8400000.0
2018-08-20,7320,7500,7290,7370,19747,61908.0,8400000.0
2018-08-21,7540,7540,7370,7540,19398,63336.0,8400000.0
2018-08-22,7540,7550,7200,7380,10286,61992.0,8400000.0
2018-08-23,7320,7500,7320,7470,15238,62748.0,8400000.0
2018-08-24,7360,7490,7310,7420,11841,62328.0,8400000.0
2018-08-27,7130,7130,6890,6930,41065,58212.0,8400000.0
2018-08-28,7030,7030,6780,6810,27737,57204.0,8400000.0
2018-08-29,6850,6870,6750,6840,13851,57456.0,8400000.0
2018-08-30,6840,6970,6820,6880,11773,57792.0,8400000.0
2018-08-31,6800,6920,6800,6860,10137,57624.0,8400000.0
2018-09-03,6980,6980,6800,6840,28477,57456.0,8400000.0
2018-09-04,6840,6930,6790,6830,13856,57372.0,8400000.0
2018-09-05,6860,6950,6750,6770,22606,56868.0,8400000.0
2018-09-06,6850,6890,6620,6770,25452,56868.0,8400000.0
2018-09-07,6850,6850,6610,6790,26391,57036.0,8400000.0
2018-09-10,6850,8380,6770,7840,1327285,65856.0,8400000.0
2018-09-11,7940,8510,7840,8410,548280,70644.0,8400000.0
2018-09-12,8300,8460,7910,8450,206176,70980.0,8400000.0
2018-09-13,8200,8390,8190,8390,61170,70476.0,8400000.0
2018-09-14,8350,8720,8300,8450,132259,70980.0,8400000.0
2018-09-17,8600,8600,8320,8320,52628,69888.0,8400000.0
2018-09-18,8400,8500,8210,8210,49778,68964.0,8400000.0
2018-09-19,8210,8300,7790,7820,50111,65688.0,8400000.0
2018-09-20,8050,8220,7800,7890,49444,66276.0,8400000.0
2018-09-21,7900,8290,7900,8180,24716,68712.0,8400000.0
2018-09-27,8170,8200,7900,7900,21492,66360.0,8400000.0
2018-09-28,7900,8070,7610,7700,35035,64680.0,8400000.0
2018-10-01,7560,7890,7560,7670,12525,64428.0,8400000.0
2018-10-02,7600,7940,7600,7780,19364,65352.0,8400000.0
2018-10-04,7850,8150,7810,7810,30885,65604.0,8400000.0
2018-10-05,7890,7890,7420,7550,15660,63420.0,8400000.0
2018-10-08,7730,7730,7440,7550,10137,63420.0,8400000.0
2018-10-10,7470,7580,6890,6890,48332,57876.0,8400000.0
2018-10-11,6290,6850,6200,6800,53405,57120.0,8400000.0
2018-10-12,6420,7000,6370,6850,27970,57540.0,8400000.0
2018-10-15,6850,6850,6700,6730,14385,56532.0,8400000.0
2018-10-16,6650,6770,6650,6750,11286,56700.0,8400000.0
2018-10-17,6850,6950,6730,6840,17295,57456.0,8400000.0
2018-10-18,6940,7090,6740,6800,9731,57120.0,8400000.0
2018-10-19,6800,6810,6630,6750,11880,56700.0,8400000.0
2018-10-22,6700,6840,6700,6800,11720,57120.0,8400000.0
2018-10-23,6990,6990,6630,6630,12428,55692.0,8400000.0
2018-10-24,6500,6890,6430,6510,19279,54684.0,8400000.0
2018-10-25,6210,6620,6210,6380,28231,53592.0,8400000.0
2018-10-26,6440,6480,6330,6350,15531,53340.0,8400000.0
2018-10-29,6200,6450,5810,5860,52003,49224.0,8400000.0
2018-10-30,5330,5930,5330,5910,35709,49644.0,8400000.0
2018-10-31,5820,5930,5680,5920,18647,49728.0,8400000.0
2018-11-01,6190,6190,5900,5950,11673,49980.0,8400000.0
2018-11-02,6110,6250,5980,6250,4758,52500.0,8400000.0
2018-11-05,6100,6230,5960,6000,34178,50400.0,8400000.0
2018-11-06,6000,6140,5960,6020,28085,50568.0,8400000.0
2018-11-07,6190,6330,5830,5900,14297,49560.0,8400000.0
2018-11-08,5990,6090,5980,6000,9187,50400.0,8400000.0
2018-11-09,6250,6250,5910,5980,7871,50232.0,8400000.0
2018-11-12,5970,5970,5640,5650,30060,47460.0,8400000.0
2018-11-13,5580,5600,5400,5490,42670,46116.0,8400000.0
2018-11-14,5560,5650,5480,5550,10222,46620.0,8400000.0
2018-11-15,5430,5630,5430,5570,17186,46788.0,8400000.0
2018-11-16,5680,5680,5550,5650,23974,47460.0,8400000.0
2018-11-19,5660,6070,5660,5980,42218,50232.0,8400000.0
2018-11-20,5950,5950,5780,5790,12077,48636.0,8400000.0
2018-11-21,5780,5790,5660,5770,9756,48468.0,8400000.0
2018-11-22,5800,5830,5550,5600,19759,47040.0,8400000.0
2018-11-23,5600,5750,5570,5580,7359,46872.0,8400000.0
2018-11-26,5700,5760,5550,5580,20580,46872.0,8400000.0
2018-11-27,5590,5690,5570,5630,8693,47292.0,8400000.0
2018-11-28,5630,5760,5590,5680,11270,47712.0,8400000.0
2018-11-29,5700,5840,5700,5700,19020,47880.0,8400000.0
2018-11-30,5790,5790,5650,5680,6048,47712.0,8400000.0
2018-12-03,5700,5940,5700,5900,32370,49560.0,8400000.0
2018-12-04,5960,6000,5850,5960,27317,50064.0,8400000.0
2018-12-05,5900,6180,5870,6160,42607,51744.0,8400000.0
2018-12-06,6260,6260,5940,6020,27491,50568.0,8400000.0
2018-12-07,6020,6190,5960,6190,22452,51996.0,8400000.0
2018-12-10,6120,6120,5800,5990,26906,50316.0,8400000.0
2018-12-11,5930,5980,5640,5650,23203,47460.0,8400000.0
2018-12-12,5650,5860,5640,5790,19789,48636.0,8400000.0
2018-12-13,5890,6570,5740,6220,158158,52248.0,8400000.0
2018-12-14,6260,6260,6020,6060,68235,50904.0,8400000.0
2018-12-17,5990,6340,5980,6240,53370,52416.0,8400000.0
2018-12-18,6200,6200,6110,6120,19813,51408.0,8400000.0
2018-12-19,6120,6120,5940,5980,31471,50232.0,8400000.0
2018-12-20,5890,6290,5860,6220,57957,52248.0,8400000.0
2018-12-21,6350,6350,6070,6070,22472,50988.0,8400000.0
2018-12-24,6070,6170,5970,6010,9316,50484.0,8400000.0
2018-12-26,5980,5980,5740,5810,33460,48804.0,8400000.0
2018-12-27,5830,6000,5810,5810,8125,48804.0,8400000.0
2018-12-28,5810,5880,5710,5760,7269,48384.0,8400000.0
2019-01-02,5810,5870,5590,5650,16324,47460.0,8400000.0
2019-01-03,5660,5790,5550,5690,24082,47796.0,8400000.0
2019-01-04,5650,5780,5570,5780,11354,48552.0,8400000.0
2019-01-07,5980,6960,5820,6200,256225,52080.0,8400000.0
2019-01-08,6320,6950,6220,6630,409543,55692.0,8400000.0
2019-01-09,6650,6790,6440,6440,76935,54096.0,8400000.0
2019-01-10,6470,6470,6220,6300,33731,52920.0,8400000.0
2019-01-11,6290,6570,6290,6430,35587,54012.0,8400000.0
2019-01-14,6430,6540,6320,6470,24212,54348.0,8400000.0
2019-01-15,6470,6730,6470,6660,59249,55944.0,8400000.0
2019-01-16,6730,7170,6580,6930,77954,58212.0,8400000.0
2019-01-17,7090,7150,6780,6920,38608,58128.0,8400000.0
2019-01-18,6830,7080,6780,6860,36265,57624.0,8400000.0
2019-01-21,6860,7000,6730,6950,38967,58380.0,8400000.0
2019-01-22,6950,7030,6810,6890,12443,57876.0,8400000.0
2019-01-23,6890,6890,6750,6890,16317,57876.0,8400000.0
2019-01-24,6930,6930,6710,6740,21227,56616.0,8400000.0
2019-01-25,6700,6820,6600,6770,23753,56868.0,8400000.0
2019-01-28,6770,6960,6760,6820,14600,57288.0,8400000.0
2019-01-29,6820,6820,6650,6720,13132,56448.0,8400000.0
2019-01-30,6840,7410,6810,7050,162449,59220.0,8400000.0
2019-01-31,7060,7090,6910,7010,25370,58884.0,8400000.0
2019-02-01,7150,7310,7020,7260,71796,60984.0,8400000.0
2019-02-07,7280,7360,7010,7110,39711,59724.0,8400000.0
2019-02-08,7100,7150,6890,7070,14776,59388.0,8400000.0
2019-02-11,7110,7190,6910,6920,15719,58128.0,8400000.0
2019-02-12,6950,6970,6870,6910,11323,58044.0,8400000.0
2019-02-13,6980,7160,6800,7090,34434,59556.0,8400000.0
2019-02-14,7090,7090,6880,6910,15647,58044.0,8400000.0
2019-02-15,6860,6970,6820,6900,8013,57960.0,8400000.0
2019-02-18,6980,7010,6840,6870,14073,57708.0,8400000.0
2019-02-19,6990,7010,6800,6890,13747,57876.0,8400000.0
2019-02-20,6970,6970,6750,6800,13631,57120.0,8400000.0
2019-02-21,6790,6790,6600,6640,24624,55776.0,8400000.0
2019-02-22,6640,6770,6600,6640,7324,55776.0,8400000.0
2019-02-25,6640,6680,6510,6600,7847,55440.0,8400000.0
2019-02-26,6570,6690,6510,6510,7006,54684.0,8400000.0
2019-02-27,6680,6680,6490,6530,8577,54852.0,8400000.0
2019-02-28,6590,6590,6040,6060,29905,50904.0,8400000.0
2019-03-04,6060,6170,6030,6070,20159,50988.0,8400000.0
2019-03-05,6200,6200,6000,6080,12054,51072.0,8400000.0
2019-03-06,6100,6100,5960,6010,15752,50484.0,8400000.0
2019-03-07,6040,6040,5840,5880,18851,49392.0,8400000.0
2019-03-08,5930,5980,5650,5700,43662,47880.0,8400000.0
2019-03-11,5750,5750,5580,5670,31914,47628.0,8400000.0
2019-03-12,5720,5800,5660,5780,13546,48552.0,8400000.0
2019-03-13,5710,5800,5690,5750,11856,48300.0,8400000.0
2019-03-14,5800,5900,5730,5900,8741,49560.0,8400000.0
2019-03-15,5900,5980,5760,5840,22416,49056.0,8400000.0
2019-03-18,5840,6120,5840,6090,13174,51156.0,8400000.0
2019-03-19,6120,6150,5940,6000,13001,50400.0,8400000.0
2019-03-20,5940,6030,5920,6000,7080,50400.0,8400000.0
2019-03-21,6070,6070,5870,5880,8605,49392.0,8400000.0
2019-03-22,5940,5980,5820,5850,9143,49140.0,8400000.0
2019-03-25,5780,5830,5750,5760,16309,48384.0,8400000.0
2019-03-26,5840,5850,5710,5800,6947,48720.0,8400000.0
2019-03-27,5880,5960,5750,5940,7883,49896.0,8400000.0
2019-03-28,5980,5980,5680,5700,46422,47880.0,8400000.0
2019-03-29,5750,5870,5700,5860,21976,49224.0,8400000.0
2019-04-01,5960,5960,5880,5890,8317,49476.0,8400000.0
2019-04-02,5940,5980,5890,5940,6797,49896.0,8400000.0
2019-04-03,5940,6020,5880,5980,12168,50232.0,8400000.0
2019-04-04,6060,6060,5940,5990,3399,50316.0,8400000.0
2019-04-05,6060,6060,5950,5950,12451,49980.0,8400000.0
2019-04-08,5950,5970,5890,5940,7760,49896.0,8400000.0
2019-04-09,5940,5990,5870,5900,15868,49560.0,8400000.0
2019-04-10,5900,5930,5830,5920,15290,49728.0,8400000.0
2019-04-11,5980,5980,5890,5900,8345,49560.0,8400000.0
2019-04-12,5970,5980,5850,5940,13414,49896.0,8400000.0
2019-04-15,6020,6020,5870,5940,14280,49896.0,8400000.0
2019-04-16,5980,6020,5840,5950,29254,49980.0,8400000.0
2019-04-17,5980,5990,5890,5960,8409,50064.0,8400000.0
2019-04-18,5940,6000,5910,5980,12967,50232.0,8400000.0
2019-04-19,6030,6030,5940,6000,8607,50400.0,8400000.0
2019-04-22,6030,6050,5980,6040,19271,50736.0,8400000.0
2019-04-23,6040,6040,5970,6030,9422,50652.0,8400000.0
2019-04-24,6190,6200,5970,6040,12197,50736.0,8400000.0
2019-04-25,6160,6160,6010,6040,16454,50736.0,8400000.0
2019-04-26,6030,6180,5970,6000,15157,50400.0,8400000.0
2019-04-29,5910,6000,5870,5930,14384,49812.0,8400000.0
2019-04-30,5900,6000,5900,5950,8003,49980.0,8400000.0
2019-05-02,6060,6060,5950,5960,8229,50064.0,8400000.0
2019-05-03,5960,6010,5880,5910,12275,49644.0,8400000.0
2019-05-07,5910,5990,5810,5910,10490,49644.0,8400000.0
2019-05-08,5910,5910,5820,5840,8234,49056.0,8400000.0
2019-05-09,5860,5860,5660,5800,27120,48720.0,8400000.0
2019-05-10,5860,5860,5700,5750,13501,48300.0,8400000.0
2019-05-13,5720,5820,5720,5760,15444,48384.0,8400000.0
2019-05-14,6200,6230,5840,5860,101419,49224.0,8400000.0
2019-05-15,5980,5980,5880,5930,13883,49812.0,8400000.0
2019-05-16,5880,6150,5840,6060,51759,50904.0,8400000.0
2019-05-17,7030,7310,6020,6070,838219,50988.0,8400000.0
2019-05-20,6080,6430,6060,6290,224965,52836.0,8400000.0
2019-05-21,6190,6250,6020,6050,72872,50820.0,8400000.0
2019-05-22,6190,6420,6050,6050,68156,50820.0,8400000.0
2019-05-23,6050,6070,5830,5940,89471,49896.0,8400000.0
2019-05-24,5860,5920,5780,5910,43298,49644.0,8400000.0
2019-05-27,5840,5940,5830,5890,25222,49476.0,8400000.0
2019-05-28,5820,5990,5820,5960,30494,50064.0,8400000.0
2019-05-29,5900,5960,5840,5940,17050,49896.0,8400000.0
2019-05-30,5940,5940,5820,5890,18612,49476.0,8400000.0
2019-05-31,5880,5920,5810,5850,25149,49140.0,8400000.0
2019-06-03,5850,5890,5810,5890,9931,49476.0,8400000.0
2019-06-04,5930,6020,5860,5950,19725,49980.0,8400000.0
2019-06-05,5990,6010,5920,5950,14983,49980.0,8400000.0
2019-06-07,5940,6000,5910,5980,6435,50232.0,8400000.0
2019-06-10,6060,6060,5970,6030,11664,50652.0,8400000.0
2019-06-11,6050,6090,5960,6090,16888,51156.0,8400000.0
2019-06-12,6120,6120,6030,6100,11559,51240.0,8400000.0
2019-06-13,6100,6100,6010,6070,10889,50988.0,8400000.0
2019-06-14,6120,6120,6010,6050,6110,50820.0,8400000.0
2019-06-17,5990,7290,5990,6400,719162,53760.0,8400000.0
2019-06-18,6400,6400,6230,6240,79904,52416.0,8400000.0
2019-06-19,6260,6340,6210,6300,43540,52920.0,8400000.0
2019-06-20,6300,6340,6230,6300,28065,52920.0,8400000.0
2019-06-21,6360,6370,6240,6310,17377,53004.0,8400000.0
2019-06-24,6360,6360,6210,6250,23355,52500.0,8400000.0
2019-06-25,6250,6280,6130,6130,17102,51492.0,8400000.0
2019-06-26,6190,6190,6010,6050,20707,50820.0,8400000.0
2019-06-27,6060,6210,6050,6100,16961,51240.0,8400000.0
2019-06-28,6160,6320,6100,6150,25287,51660.0,8400000.0
2019-07-01,6230,6320,6200,6260,17119,52584.0,8400000.0
2019-07-02,6260,6330,6210,6240,19112,52416.0,8400000.0
2019-07-03,6240,6330,6180,6290,20189,52836.0,8400000.0
2019-07-04,6290,6290,6210,6240,17941,52416.0,8400000.0
2019-07-05,6280,6400,6240,6400,18484,53760.0,8400000.0
2019-07-08,6420,6420,6150,6200,31709,52080.0,8400000.0
2019-07-09,6270,6270,5990,6070,38141,50988.0,8400000.0
2019-07-10,6090,6140,6040,6090,13276,51156.0,8400000.0
2019-07-11,6110,6180,6050,6160,13496,51744.0,8400000.0
2019-07-12,6110,6180,6100,6180,6310,51912.0,8400000.0
2019-07-15,6200,6200,6120,6130,7161,51492.0,8400000.0
2019-07-16,6120,6180,6080,6160,7082,51744.0,8400000.0
2019-07-17,6130,6190,6010,6110,18385,51324.0,8400000.0
2019-07-18,6110,6110,5980,6010,9975,50484.0,8400000.0
2019-07-19,5970,6070,5970,6030,7845,50652.0,8400000.0
2019-07-22,6080,6080,5990,6030,3082,50652.0,8400000.0
2019-07-23,6030,6090,5950,6030,7433,50652.0,8400000.0
2019-07-24,6120,6120,5970,6020,15698,50568.0,8400000.0
2019-07-25,6020,6040,5880,6040,11736,50736.0,8400000.0
2019-07-26,6040,6040,5850,5930,15849,49812.0,8400000.0
2019-07-29,5830,5890,5350,5600,32528,47040.0,8400000.0
2019-07-30,5460,5700,5460,5610,25088,47124.0,8400000.0
2019-07-31,5500,5660,5500,5600,13654,47040.0,8400000.0
2019-08-01,5600,5690,5530,5590,8135,46956.0,8400000.0
2019-08-02,5630,5700,5250,5610,9268,47124.0,8400000.0
2019-08-05,5540,5540,5030,5120,49703,43008.0,8400000.0
2019-08-06,4925,5120,4810,4955,28635,41622.0,8400000.0
2019-08-07,4900,5820,4900,5140,21811,43176.0,8400000.0
2019-08-08,5260,5410,5190,5410,10319,45444.0,8400000.0
2019-08-09,5660,5660,5270,5290,7505,44436.0,8400000.0
2019-08-12,5400,5480,5290,5460,2657,45864.0,8400000.0
2019-08-13,5350,5800,5340,5750,7376,48300.0,8400000.0
2019-08-14,5650,5790,5570,5690,7980,47796.0,8400000.0
2019-08-16,5520,5700,5250,5250,26137,44100.0,8400000.0
2019-08-19,5360,5580,5350,5510,9682,46284.0,8400000.0
2019-08-20,5570,5670,5560,5670,5224,47628.0,8400000.0
2019-08-21,5640,5710,5620,5670,8617,47628.0,8400000.0
