하이로닉(149980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-21,7550,7570,7010,7110,1254586,100214.0,14094745.0
2018-09-27,7050,7320,6910,7230,1023952,101905.0,14094745.0
2018-09-28,7180,7610,7050,7100,1930541,100073.0,14094745.0
2018-10-01,7040,7440,6950,7440,941444,104865.0,14094745.0
2018-10-02,7370,7440,7040,7100,534171,100073.0,14094745.0
2018-10-04,7100,7160,6670,6790,596974,95703.0,14094745.0
2018-10-05,6700,6910,6470,6510,611976,91757.0,14094745.0
2018-10-08,6510,6640,6250,6250,287886,88092.0,14094745.0
2018-10-10,6300,6430,6170,6300,453009,88797.0,14094745.0
2018-10-11,6000,6240,5900,5970,476122,84146.0,14094745.0
2018-10-12,6170,6490,6030,6290,762456,88656.0,14094745.0
2018-10-15,6310,6460,6050,6110,396610,86119.0,14094745.0
2018-10-16,6110,6420,6110,6340,332652,89361.0,14094745.0
2018-10-17,6450,6580,6230,6290,382771,88656.0,14094745.0
2018-10-18,6320,6530,6280,6290,310796,88656.0,14094745.0
2018-10-19,6200,6440,6050,6440,287203,90770.0,14094745.0
2018-10-22,6400,6520,6260,6440,213564,90770.0,14094745.0
2018-10-23,6410,6470,6100,6100,243555,85978.0,14094745.0
2018-10-24,6150,6250,5740,5790,308829,81609.0,14094745.0
2018-10-25,5540,5720,5410,5650,226366,79635.0,14094745.0
2018-10-26,5660,5700,5100,5160,277272,72729.0,14094745.0
2018-10-29,5040,5210,4600,4670,318848,65822.0,14094745.0
2018-10-30,4510,4890,4410,4845,184579,68289.0,14094745.0
2018-10-31,4850,4980,4770,4925,103881,69417.0,14094745.0
2018-11-01,4925,5160,4925,4990,153662,70333.0,14094745.0
2018-11-02,5100,5290,5030,5180,141510,73011.0,14094745.0
2018-11-05,5210,5380,5040,5310,114125,74843.0,14094745.0
2018-11-06,5330,5550,5200,5440,239799,76675.0,14094745.0
2018-11-07,5450,5570,5070,5190,281886,73152.0,14094745.0
2018-11-08,5280,5420,5280,5400,133845,76112.0,14094745.0
2018-11-09,5400,5450,5110,5200,136989,73293.0,14094745.0
2018-11-12,5160,5200,5020,5030,94030,70897.0,14094745.0
2018-11-13,4990,5110,4825,5080,91471,71601.0,14094745.0
2018-11-14,5080,5200,5020,5090,75195,71742.0,14094745.0
2018-11-15,5000,5170,4985,5100,91485,71883.0,14094745.0
2018-11-16,5110,5350,5110,5260,154268,74138.0,14094745.0
2018-11-19,5220,5390,5220,5370,87295,75689.0,14094745.0
2018-11-20,5260,5370,5220,5320,85350,74984.0,14094745.0
2018-11-21,5270,5360,5120,5350,127676,75407.0,14094745.0
2018-11-22,5330,5410,5300,5350,133859,75407.0,14094745.0
2018-11-23,5350,5450,5150,5200,120206,73293.0,14094745.0
2018-11-26,5160,5330,5160,5320,100159,74984.0,14094745.0
2018-11-27,5370,5370,5190,5280,75686,74420.0,14094745.0
2018-11-28,5270,5320,5180,5270,55096,74279.0,14094745.0
2018-11-29,5290,5370,5260,5260,105564,74138.0,14094745.0
2018-11-30,5270,5480,5250,5380,193512,75830.0,14094745.0
2018-12-03,5440,5480,5360,5380,102430,75830.0,14094745.0
2018-12-04,5440,5470,5300,5370,81101,75689.0,14094745.0
2018-12-05,5280,5340,5050,5120,174183,72165.0,14094745.0
2018-12-06,5070,5190,4740,4740,264393,66809.0,14094745.0
2018-12-07,4760,4895,4745,4845,157331,68289.0,14094745.0
2018-12-10,4780,4890,4655,4790,95258,67514.0,14094745.0
2018-12-11,4800,4880,4700,4755,68762,67021.0,14094745.0
2018-12-12,4715,4895,4715,4870,78049,68641.0,14094745.0
2018-12-13,4870,4970,4860,4955,99778,69839.0,14094745.0
2018-12-14,4965,4995,4785,4930,76837,69487.0,14094745.0
2018-12-17,4920,4920,4670,4695,76676,66175.0,14094745.0
2018-12-18,4620,4865,4620,4735,44665,66739.0,14094745.0
2018-12-19,4745,4820,4670,4735,41465,66739.0,14094745.0
2018-12-20,4690,4780,4570,4640,48363,65400.0,14094745.0
2018-12-21,4640,4740,4595,4600,61027,64836.0,14094745.0
2018-12-24,4530,4635,4425,4425,66334,62369.0,14094745.0
2018-12-26,4310,4400,4250,4250,78808,59903.0,14094745.0
2018-12-27,4440,4440,4315,4350,51012,61312.0,14094745.0
2018-12-28,4355,4520,4355,4485,62923,63215.0,14094745.0
2019-01-02,4465,4535,4400,4455,52510,62792.0,14094745.0
2019-01-03,4415,4490,4340,4340,50272,61171.0,14094745.0
2019-01-04,4340,4400,4250,4380,55413,61735.0,14094745.0
2019-01-07,4435,4500,4400,4475,57102,63074.0,14094745.0
2019-01-08,4510,4540,4430,4440,31908,62581.0,14094745.0
2019-01-09,4465,4605,4465,4555,57608,64202.0,14094745.0
2019-01-10,4560,4660,4480,4600,51238,64836.0,14094745.0
2019-01-11,4600,5400,4595,4750,1947389,66950.0,14094745.0
2019-01-14,4760,4790,4685,4740,125045,66809.0,14094745.0
2019-01-15,4760,4820,4720,4790,108343,67514.0,14094745.0
2019-01-16,4800,4975,4725,4910,208678,69205.0,14094745.0
2019-01-17,4910,4955,4850,4915,81025,69276.0,14094745.0
2019-01-18,4910,4940,4790,4815,89493,67866.0,14094745.0
2019-01-21,4815,4845,4665,4810,56142,67796.0,14094745.0
2019-01-22,4750,4890,4750,4805,29785,67725.0,14094745.0
2019-01-23,4780,4860,4710,4805,37936,67725.0,14094745.0
2019-01-24,4815,4930,4815,4915,66656,69276.0,14094745.0
2019-01-25,4930,4965,4860,4920,39384,69346.0,14094745.0
2019-01-28,4905,4940,4820,4845,51868,68289.0,14094745.0
2019-01-29,4815,4860,4705,4795,76738,67584.0,14094745.0
2019-01-30,4760,4955,4760,4955,138787,69839.0,14094745.0
2019-01-31,4960,5040,4915,4945,111377,69699.0,14094745.0
2019-02-01,4930,5020,4850,4860,53122,68500.0,14094745.0
2019-02-07,4860,4910,4820,4905,69082,69135.0,14094745.0
2019-02-08,4905,4990,4850,4940,68830,69628.0,14094745.0
2019-02-11,4955,5200,4950,5050,216567,71178.0,14094745.0
2019-02-12,5100,5100,4990,5050,50773,71178.0,14094745.0
2019-02-13,5020,5130,5000,5010,68242,70615.0,14094745.0
2019-02-14,5020,5060,4960,5050,37723,71178.0,14094745.0
2019-02-15,5100,5300,5060,5100,202476,71883.0,14094745.0
2019-02-18,5150,5280,5120,5200,161747,73293.0,14094745.0
2019-02-19,5200,5270,5180,5210,79419,73434.0,14094745.0
2019-02-20,5210,5270,5200,5230,75415,73716.0,14094745.0
2019-02-21,5230,5280,5110,5150,77159,72588.0,14094745.0
2019-02-22,5210,5240,5090,5120,72572,72165.0,14094745.0
2019-02-25,5120,5200,5060,5060,43722,71319.0,14094745.0
2019-02-26,5050,5180,5010,5010,44311,70615.0,14094745.0
2019-02-27,5020,5160,5010,5150,55885,72588.0,14094745.0
2019-02-28,5160,5210,4860,4940,84000,69628.0,14094745.0
2019-03-04,4920,5150,4920,5070,50786,71460.0,14094745.0
2019-03-05,5030,5210,5030,5110,64512,72024.0,14094745.0
2019-03-06,5060,5200,5060,5130,78461,72306.0,14094745.0
2019-03-07,5180,5180,4960,4990,86309,70333.0,14094745.0
2019-03-08,4990,5060,4955,4980,34045,70192.0,14094745.0
2019-03-11,5000,5000,4840,4895,67309,68994.0,14094745.0
2019-03-12,4910,5030,4895,4975,60479,70121.0,14094745.0
2019-03-13,5000,5000,4905,4970,30891,70051.0,14094745.0
2019-03-14,4995,5130,4970,5120,104274,72165.0,14094745.0
2019-03-15,5130,5150,4975,5050,47190,71178.0,14094745.0
2019-03-18,5060,5100,4985,5080,31529,71601.0,14094745.0
2019-03-19,5100,5100,4975,5010,62552,70615.0,14094745.0
2019-03-20,4995,5020,4925,4940,62184,69628.0,14094745.0
2019-03-21,4940,4975,4900,4940,35267,69628.0,14094745.0
2019-03-22,4920,4945,4810,4810,60431,67796.0,14094745.0
2019-03-25,4710,4795,4590,4640,93470,65400.0,14094745.0
2019-03-26,4650,4720,4620,4640,27053,65400.0,14094745.0
2019-03-27,4690,4690,4560,4590,38624,64695.0,14094745.0
2019-03-28,4560,4600,4540,4580,37245,64554.0,14094745.0
2019-03-29,4545,4655,4470,4610,55516,64977.0,14094745.0
2019-04-01,4610,4690,4555,4665,35230,65752.0,14094745.0
2019-04-02,4670,4840,4625,4740,34523,66809.0,14094745.0
2019-04-03,4775,4775,4695,4745,29460,66880.0,14094745.0
2019-04-04,4750,4840,4735,4790,36677,67514.0,14094745.0
2019-04-05,4810,4910,4795,4905,68722,69135.0,14094745.0
2019-04-08,4905,4935,4800,4905,70147,69135.0,14094745.0
2019-04-09,4970,5010,4865,4915,76568,69276.0,14094745.0
2019-04-10,4925,5060,4835,5020,86288,70756.0,14094745.0
2019-04-11,5100,5100,4995,5040,70579,71038.0,14094745.0
2019-04-12,5040,5240,5040,5230,282899,73716.0,14094745.0
2019-04-15,5310,5400,5190,5200,259185,73293.0,14094745.0
2019-04-16,5180,5220,5100,5180,93149,73011.0,14094745.0
2019-04-17,5230,5230,5070,5130,69059,72306.0,14094745.0
2019-04-18,5140,5190,5090,5110,68081,72024.0,14094745.0
2019-04-19,5120,5230,5110,5210,80446,73434.0,14094745.0
2019-04-22,5160,5260,5160,5200,48687,73293.0,14094745.0
2019-04-23,5200,5270,5140,5200,63792,73293.0,14094745.0
2019-04-24,5200,5230,5170,5220,52272,73575.0,14094745.0
2019-04-25,5340,5340,5110,5150,82881,72588.0,14094745.0
2019-04-26,5100,6240,5000,5370,3494313,75689.0,14094745.0
2019-04-29,5480,5940,5370,5780,1489042,81468.0,14094745.0
2019-04-30,5750,5910,5610,5730,432934,80763.0,14094745.0
2019-05-02,5680,6110,5670,6050,658568,85273.0,14094745.0
2019-05-03,6040,6580,5950,6500,788316,91616.0,14094745.0
2019-05-07,6350,6510,6240,6310,345680,88938.0,14094745.0
2019-05-08,6250,6400,5990,5990,354519,84428.0,14094745.0
2019-05-09,5900,5980,5540,5770,359295,81327.0,14094745.0
2019-05-10,5720,5930,5600,5880,352582,82877.0,14094745.0
2019-05-13,5920,6180,5830,6080,408318,85696.0,14094745.0
2019-05-14,5900,6210,5890,6210,180563,87528.0,14094745.0
2019-05-15,6520,7160,6260,6920,2215525,97536.0,14094745.0
2019-05-16,6930,7360,6630,7330,980386,103314.0,14094745.0
2019-05-17,7220,7630,7170,7400,708703,104301.0,14094745.0
2019-05-20,7530,7910,7250,7790,980941,109798.0,14094745.0
2019-05-21,7900,7900,7120,7540,1049585,106274.0,14094745.0
2019-05-22,7700,7810,6870,7030,861926,99086.0,14094745.0
2019-05-23,7030,7260,6820,6880,612229,96972.0,14094745.0
2019-05-24,6880,7120,6610,6870,412560,96831.0,14094745.0
2019-05-27,7090,7100,6540,6660,393919,93871.0,14094745.0
2019-05-28,6750,6870,6580,6870,310295,96831.0,14094745.0
2019-05-29,6770,6790,5960,6030,825706,84991.0,14094745.0
2019-05-30,6040,6110,5740,6000,356664,84568.0,14094745.0
2019-05-31,6020,6350,5940,6220,319447,87669.0,14094745.0
2019-06-03,6130,6230,5780,5900,284022,83159.0,14094745.0
2019-06-04,5900,6040,5820,5980,201320,84287.0,14094745.0
2019-06-05,6010,6210,6010,6130,189185,86433.0,14099995.0
2019-06-07,6130,6450,6120,6270,337265,88407.0,14099995.0
2019-06-10,6290,6750,6290,6750,424307,95175.0,14099995.0
2019-06-11,6820,7060,6720,6980,456040,98418.0,14099995.0
2019-06-12,6990,7150,6450,6470,548039,91227.0,14099995.0
2019-06-13,6510,6840,6370,6800,229186,95880.0,14099995.0
2019-06-14,6850,6870,6500,6590,195233,92919.0,14099995.0
2019-06-17,6570,6620,6400,6470,112771,91227.0,14099995.0
2019-06-18,6570,6800,6480,6640,183717,93624.0,14099995.0
2019-06-19,6660,6800,6540,6660,164091,93906.0,14099995.0
2019-06-20,6760,7220,6720,7180,672771,101238.0,14099995.0
2019-06-21,7100,7170,6820,6850,320897,96585.0,14099995.0
2019-06-24,6880,7150,6880,7070,218906,99687.0,14099995.0
2019-06-25,7140,7290,6660,6730,335816,94893.0,14099995.0
2019-06-26,6730,6830,6550,6610,101404,93201.0,14099995.0
2019-06-27,6610,6750,6480,6530,152169,92073.0,14099995.0
2019-06-28,6530,6550,6300,6480,122548,91368.0,14099995.0
2019-07-01,6480,6580,6270,6580,124313,92778.0,14099995.0
2019-07-02,6500,6970,6480,6790,205948,95739.0,14099995.0
2019-07-03,6870,6880,6670,6740,77617,95034.0,14099995.0
2019-07-04,6700,6800,6480,6670,85857,94047.0,14099995.0
2019-07-05,6590,6760,6370,6440,142486,90804.0,14099995.0
2019-07-08,6440,6490,5980,5980,215429,84318.0,14099995.0
2019-07-09,5920,6210,5920,5980,128142,84318.0,14099995.0
2019-07-10,5960,6170,5960,6100,80131,86010.0,14099995.0
2019-07-11,6100,6210,6080,6190,51297,87279.0,14099995.0
2019-07-12,6190,6250,6070,6200,65116,87420.0,14099995.0
2019-07-15,6270,6270,5860,6000,117131,84600.0,14099995.0
2019-07-16,5920,6110,5900,5990,77937,84459.0,14099995.0
2019-07-17,5930,6010,5690,5990,105843,84459.0,14099995.0
2019-07-18,5900,5990,5750,5750,63822,81075.0,14099995.0
2019-07-19,5750,5940,5750,5830,53714,82203.0,14099995.0
2019-07-22,5770,5930,5770,5910,36405,83331.0,14099995.0
2019-07-23,5860,5940,5750,5760,69141,81216.0,14099995.0
2019-07-24,5720,5840,5600,5600,62868,78960.0,14099995.0
2019-07-25,5520,6120,5430,5570,341469,78537.0,14099995.0
2019-07-26,5560,5720,5350,5480,111513,77268.0,14099995.0
2019-07-29,5540,5600,5160,5220,109755,73602.0,14099995.0
2019-07-30,5070,5640,5070,5450,186476,76845.0,14099995.0
2019-07-31,5350,5470,5170,5280,107797,74448.0,14099995.0
2019-08-01,5270,5470,5200,5220,78951,73602.0,14099995.0
2019-08-02,5070,5310,5070,5230,71738,73743.0,14099995.0
2019-08-05,5200,5240,4435,4580,205463,64578.0,14099995.0
2019-08-06,4200,5050,4200,4525,195290,63802.0,14099995.0
2019-08-07,4500,4825,4500,4710,47774,66411.0,14099995.0
2019-08-08,4695,4995,4695,4900,54635,69090.0,14099995.0
2019-08-09,4925,5150,4800,4950,85604,69795.0,14099995.0
2019-08-12,4860,5170,4860,5120,62258,72192.0,14099995.0
2019-08-13,5150,5180,4995,5090,51118,71769.0,14099995.0
2019-08-14,5100,5170,4985,5050,42494,71205.0,14099995.0
2019-08-16,4910,4980,4820,4860,95325,68526.0,14099995.0
2019-08-19,4860,5050,4860,4975,66122,70147.0,14099995.0
2019-08-20,4950,5190,4950,5170,89016,72897.0,14099995.0
2019-08-21,5100,5220,5100,5190,28152,73179.0,14099995.0
2019-08-22,5220,5240,5040,5040,36975,71064.0,14099995.0
2019-08-23,4970,5080,4935,5010,23599,70641.0,14099995.0
2019-08-26,4975,4975,4600,4680,89318,65988.0,14099995.0
2019-08-27,4695,4825,4690,4730,24830,66693.0,14099995.0
2019-08-28,4700,4815,4700,4800,41048,67680.0,14099995.0
2019-08-29,4770,4925,4740,4800,26813,67680.0,14099995.0
2019-08-30,4810,5010,4810,4950,58175,69795.0,14099995.0
2019-09-02,4960,4975,4875,4970,26306,70077.0,14099995.0
2019-09-03,4950,5070,4945,5070,30061,71487.0,14099995.0
2019-09-04,5010,5070,4885,4955,76711,69865.0,14099995.0
2019-09-05,4955,5120,4930,5090,120440,71769.0,14099995.0
2019-09-06,5100,5170,4990,5030,49252,70923.0,14099995.0
2019-09-09,5000,5160,4825,4940,59355,69654.0,14099995.0
2019-09-10,4940,5020,4810,4845,41306,68314.0,14099995.0
2019-09-11,4870,4970,4835,4950,31131,69795.0,14099995.0
2019-09-16,4950,5060,4940,5040,32171,71064.0,14099995.0
2019-09-17,5040,5170,4995,5120,44235,72192.0,14099995.0
2019-09-18,5120,5210,5030,5060,68966,71346.0,14099995.0
2019-09-19,5070,5160,5000,5150,50825,72615.0,14099995.0
2019-09-20,5220,5220,5070,5100,24344,71910.0,14099995.0
2019-09-23,5130,5130,5040,5070,25081,71487.0,14099995.0
2019-09-24,5020,5100,5010,5080,67531,71628.0,14099995.0
2019-09-25,5080,5080,4845,4875,59186,68737.0,14099995.0
2019-09-26,4860,4910,4625,4790,122020,67539.0,14099995.0
2019-09-27,4790,4800,4650,4720,24238,66552.0,14099995.0
2019-09-30,4720,4720,4530,4545,49053,64084.0,14099995.0
2019-10-01,4505,4675,4505,4670,35586,65847.0,14099995.0
2019-10-02,4670,4695,4560,4630,24456,65283.0,14099995.0
2019-10-04,4630,4650,4500,4520,38146,63732.0,14099995.0
2019-10-07,4545,4545,4445,4465,36216,62956.0,14099995.0
