가온미디어(078890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-19,5800,5977,5800,5910,31621,59450.0,8480769.0
2010-07-20,5910,6140,5910,6100,23927,51733.0,8480769.0
2010-07-21,6060,6220,6020,6220,18289,52750.0,8480769.0
2010-07-22,6110,6190,5950,5950,25983,50461.0,8480769.0
2010-07-23,6010,6120,5980,5980,9077,50715.0,8480769.0
2010-07-26,6050,6050,5930,6000,43449,50885.0,8480769.0
2010-07-27,6020,6090,5950,6040,32907,51224.0,8480769.0
2010-07-28,6050,6100,5950,6050,26164,51309.0,8480769.0
2010-07-29,6080,6090,5980,6000,23482,50885.0,8480769.0
2010-07-30,5910,6040,5830,6020,37124,51054.0,8480769.0
2010-08-02,6030,6030,5810,5820,38528,49358.0,8480769.0
2010-08-03,5790,5890,5320,5410,179693,45881.0,8480769.0
2010-08-04,5420,5800,5420,5740,159202,48680.0,8480769.0
2010-08-05,6030,6030,5700,5800,98359,49188.0,8480769.0
2010-08-06,5880,6090,5700,6040,44680,51224.0,8480769.0
2010-08-09,6120,6220,5930,6170,59588,52326.0,8480769.0
2010-08-10,6170,6200,5980,6020,53583,51054.0,8480769.0
2010-08-11,6030,6080,5900,6010,26618,50969.0,8480769.0
2010-08-12,5910,5990,5780,5890,82821,59271.0,10063017.0
2010-08-13,5810,5980,5810,5920,82680,59573.0,10063017.0
2010-08-16,5900,5960,5810,5910,80961,59472.0,10063017.0
2010-08-17,5900,5900,5710,5840,91747,58768.0,10063017.0
2010-08-18,5840,5890,5660,5660,259197,56957.0,10063017.0
2010-08-19,5660,5740,5560,5660,113167,56957.0,10063017.0
2010-08-20,5660,5740,5470,5560,75827,55950.0,10063017.0
2010-08-23,5560,5600,5480,5570,39561,56051.0,10063017.0
2010-08-24,5540,5580,5500,5550,26036,55850.0,10063017.0
2010-08-25,5410,5640,5400,5400,52170,54340.0,10063017.0
2010-08-26,5430,5530,5420,5430,25795,54642.0,10063017.0
2010-08-27,5560,5590,5370,5580,42607,56152.0,10063017.0
2010-08-30,5590,5650,5440,5490,90770,55246.0,10063017.0
2010-08-31,5450,5530,5360,5450,112714,54843.0,10063017.0
2010-09-01,5450,5570,5350,5550,110907,55850.0,10063017.0
2010-09-02,5580,5580,5350,5380,190592,54139.0,10063017.0
2010-09-03,5400,5480,5360,5450,118371,54843.0,10063017.0
2010-09-06,5480,5560,5430,5450,128843,54843.0,10063017.0
2010-09-07,5650,5840,5520,5600,344788,56353.0,10063017.0
2010-09-08,5600,5690,5430,5490,194864,55246.0,10063017.0
2010-09-09,5580,5630,5460,5610,274260,56454.0,10063017.0
2010-09-10,5650,5890,5630,5820,248736,58567.0,10063017.0
2010-09-13,5850,5890,5750,5880,80152,59171.0,10063017.0
2010-09-14,5830,6040,5770,6010,216896,60479.0,10063017.0
2010-09-15,6110,6110,5950,6010,72489,60479.0,10063017.0
2010-09-16,6050,6060,5910,6050,108188,60881.0,10063017.0
2010-09-17,6060,6270,6040,6250,102533,62894.0,10063017.0
2010-09-20,6260,6400,6150,6190,91933,62290.0,10063017.0
2010-09-24,6230,6230,6020,6170,72922,62089.0,10063017.0
2010-09-27,6290,6290,6150,6210,112320,62491.0,10063017.0
2010-09-28,6220,6350,6150,6290,71563,63296.0,10063017.0
2010-09-29,6290,6500,6230,6330,137399,63699.0,10063017.0
2010-09-30,6350,6450,6290,6450,84761,64906.0,10063017.0
2010-10-01,6480,6520,6150,6450,317576,64906.0,10063017.0
2010-10-04,6440,6440,6190,6250,228326,62894.0,10063017.0
2010-10-05,6210,6220,6050,6140,107125,61787.0,10063017.0
2010-10-06,6170,6670,6110,6580,947809,66215.0,10063017.0
2010-10-07,6550,6740,6420,6640,285072,66818.0,10063017.0
2010-10-08,6640,6640,6470,6540,86785,65812.0,10063017.0
2010-10-11,6560,6560,6250,6390,304124,64303.0,10063017.0
2010-10-12,6350,6480,6290,6450,145316,64906.0,10063017.0
2010-10-13,6450,6670,6400,6630,310865,66718.0,10063017.0
2010-10-14,6690,6850,6650,6830,280554,68730.0,10063017.0
2010-10-15,6830,6880,6710,6830,171122,68730.0,10063017.0
2010-10-18,6930,7140,6840,7010,532291,70542.0,10063017.0
2010-10-19,7100,7140,6700,6800,704408,68429.0,10063017.0
2010-10-20,6770,6980,6630,6900,314676,69435.0,10063017.0
2010-10-21,7030,7290,6940,7210,530885,72554.0,10063017.0
2010-10-22,7270,7270,6920,7130,335058,71749.0,10063017.0
2010-10-25,7130,7180,6810,6990,235538,70340.0,10063017.0
2010-10-26,7010,7090,6790,6800,299677,68429.0,10063017.0
2010-10-27,6880,6940,6730,6940,206797,69837.0,10063017.0
2010-10-28,6920,6920,6590,6600,342521,66416.0,10063017.0
2010-10-29,6610,6710,6450,6580,299101,66215.0,10063017.0
2010-11-01,6580,6610,6230,6400,375601,64403.0,10063017.0
2010-11-02,6310,6390,6140,6350,246769,63900.0,10063017.0
2010-11-03,6400,6500,6160,6160,251774,61988.0,10063017.0
2010-11-04,6150,6370,6100,6350,156278,63900.0,10063017.0
2010-11-05,6400,6400,6230,6230,172165,62693.0,10063017.0
2010-11-08,6250,6360,6090,6200,125523,62391.0,10063017.0
2010-11-09,6240,6450,6160,6390,347831,64303.0,10063017.0
2010-11-10,6320,6500,6300,6470,179485,65108.0,10063017.0
2010-11-11,6350,6550,6350,6500,136088,65410.0,10063017.0
2010-11-12,6500,6540,6080,6250,266458,62894.0,10063017.0
2010-11-15,6300,6350,6150,6250,37565,62894.0,10063017.0
2010-11-16,6310,6430,6130,6430,91249,64705.0,10063017.0
2010-11-17,6380,6430,6200,6430,64725,64705.0,10063017.0
2010-11-18,6430,6550,6340,6530,131845,65712.0,10063017.0
2010-11-19,6550,6810,6500,6590,322834,66315.0,10063017.0
2010-11-22,6640,6650,6500,6570,143067,66114.0,10063017.0
2010-11-23,6580,6640,6470,6560,122849,66013.0,10063017.0
2010-11-24,6120,6400,6120,6340,165930,63800.0,10063017.0
2010-11-25,6400,6450,6230,6380,93217,64202.0,10063017.0
2010-11-26,6320,6380,6110,6200,88366,62391.0,10063017.0
2010-11-29,6130,6280,6130,6250,60466,62894.0,10063017.0
2010-11-30,6240,6370,6180,6300,50592,63397.0,10063017.0
2010-12-01,6230,6350,6200,6300,95866,63397.0,10063017.0
2010-12-02,6370,6470,6310,6310,118559,63498.0,10063017.0
2010-12-03,6340,6440,6220,6260,111730,62994.0,10063017.0
2010-12-06,6270,6320,6130,6170,92107,62089.0,10063017.0
2010-12-07,6170,6370,6160,6300,135535,63397.0,10063017.0
2010-12-08,6390,6390,6120,6150,160481,61888.0,10063017.0
2010-12-09,6180,6240,6140,6220,93138,62592.0,10063017.0
2010-12-10,6220,6290,6180,6210,63134,62491.0,10063017.0
2010-12-13,6210,6320,6210,6230,69326,62693.0,10063017.0
2010-12-14,6230,6400,6210,6340,71109,63800.0,10063017.0
2010-12-15,6380,6560,6270,6460,176458,65007.0,10063017.0
2010-12-16,6470,6490,6350,6400,106728,64403.0,10063017.0
2010-12-17,6390,6450,6280,6360,119688,64001.0,10063017.0
2010-12-20,6250,6280,6000,6150,160454,61888.0,10063017.0
2010-12-21,6170,6250,6120,6220,81661,62592.0,10063017.0
2010-12-22,6230,6290,6150,6210,69764,62491.0,10063017.0
2010-12-23,6220,6250,6070,6100,86762,61384.0,10063017.0
2010-12-24,6020,6150,5930,6000,114912,60378.0,10063017.0
2010-12-27,5960,6080,5900,6010,79320,60479.0,10063017.0
2010-12-28,6150,6230,6070,6070,81354,61083.0,10063017.0
2010-12-29,6030,6130,5970,6060,46357,60982.0,10063017.0
2010-12-30,6070,6170,6060,6120,52533,61586.0,10063017.0
2011-01-03,6230,6250,6120,6200,94216,62391.0,10063017.0
2011-01-04,6250,6360,6190,6340,177448,63800.0,10063017.0
2011-01-05,6340,6480,6240,6290,128110,63296.0,10063017.0
2011-01-06,6370,6670,6330,6470,322954,65108.0,10063017.0
2011-01-07,6530,6620,6370,6470,103863,65108.0,10063017.0
2011-01-10,6430,6530,6350,6520,124788,65611.0,10063017.0
2011-01-11,6580,6580,6380,6490,83581,65309.0,10063017.0
2011-01-12,6490,6520,6400,6440,79101,64806.0,10063017.0
2011-01-13,6440,6520,6320,6360,135816,64001.0,10063017.0
2011-01-14,6360,6930,6330,6760,649980,68026.0,10063017.0
2011-01-17,6770,6930,6600,6690,183779,67322.0,10063017.0
2011-01-18,6690,6810,6570,6650,169237,66919.0,10063017.0
2011-01-19,6690,6690,6520,6560,144479,66013.0,10063017.0
2011-01-20,6570,6610,6460,6600,95701,66416.0,10063017.0
2011-01-21,6540,6620,6340,6380,127474,64202.0,10063017.0
2011-01-24,6430,6430,6130,6170,173683,62089.0,10063017.0
2011-01-25,6230,6280,6160,6190,79285,62290.0,10063017.0
2011-01-26,6170,6530,6170,6530,150940,65712.0,10063017.0
2011-01-27,6540,6590,6430,6450,73058,64906.0,10063017.0
2011-01-28,6460,6590,6410,6460,111351,65007.0,10063017.0
2011-01-31,6400,6760,6360,6680,209447,67221.0,10063017.0
2011-02-01,6720,6780,6590,6680,105470,67221.0,10063017.0
2011-02-07,6680,6800,6630,6730,144034,67724.0,10063017.0
2011-02-08,6750,6770,6520,6600,115780,66416.0,10063017.0
2011-02-09,6610,6650,6430,6500,67473,65410.0,10063017.0
2011-02-10,6500,6550,6410,6470,87198,65108.0,10063017.0
2011-02-11,6460,6550,6260,6290,112504,63296.0,10063017.0
2011-02-14,6340,6400,6280,6400,83720,64403.0,10063017.0
2011-02-15,6440,6470,6330,6450,69315,64906.0,10063017.0
2011-02-16,6450,6580,6430,6500,80699,65410.0,10063017.0
2011-02-17,6530,6550,6300,6300,112694,63397.0,10063017.0
2011-02-18,6320,6420,6290,6300,123274,63397.0,10063017.0
2011-02-21,6320,6550,6210,6420,204405,64605.0,10063017.0
2011-02-22,6500,6580,6080,6090,570313,61284.0,10063017.0
2011-02-23,6020,6140,5740,5760,271014,57963.0,10063017.0
2011-02-24,5700,5820,5600,5600,107148,56353.0,10063017.0
2011-02-25,5610,5640,5280,5320,252668,53535.0,10063017.0
2011-02-28,5320,5360,4845,5070,459518,51019.0,10063017.0
2011-03-02,4970,5090,4970,5030,91593,50617.0,10063017.0
2011-03-03,5050,5210,5000,5160,70107,51925.0,10063017.0
2011-03-04,5230,5230,5090,5160,105457,51925.0,10063017.0
2011-03-07,5110,5200,5060,5090,66174,51221.0,10063017.0
2011-03-08,5090,5260,5040,5130,125839,51623.0,10063017.0
2011-03-09,5150,5190,5000,5150,207479,51825.0,10063017.0
2011-03-10,5130,5320,5130,5300,167026,53334.0,10063017.0
2011-03-11,5300,5350,5210,5350,53992,53837.0,10063017.0
2011-03-14,5400,5400,5040,5280,84696,53133.0,10063017.0
2011-03-15,5200,5330,4805,4970,127474,50013.0,10063017.0
2011-03-16,4950,5070,4850,4920,87068,49510.0,10063017.0
2011-03-17,4770,4900,4690,4850,132030,48806.0,10063017.0
2011-03-18,4850,4880,4810,4850,94909,48806.0,10063017.0
2011-03-21,4855,4970,4855,4900,90845,49309.0,10063017.0
2011-03-22,4970,4970,4890,4890,76256,49208.0,10063017.0
2011-03-23,4885,4890,4800,4815,93117,48453.0,10063017.0
2011-03-24,4830,4845,4715,4720,193352,47497.0,10063017.0
2011-03-25,4730,4800,4635,4665,171707,46944.0,10063017.0
2011-03-28,4700,4700,4500,4540,251358,45686.0,10063017.0
2011-03-29,4590,4705,4590,4670,165927,46994.0,10063017.0
2011-03-30,4710,4780,4685,4730,119392,47598.0,10063017.0
2011-03-31,4720,4730,4640,4730,126992,47598.0,10063017.0
2011-04-01,4735,4835,4705,4805,88077,48353.0,10063017.0
2011-04-04,4860,5150,4835,5050,276222,50818.0,10063017.0
2011-04-05,5070,5090,4930,5000,124758,50315.0,10063017.0
2011-04-06,5010,5040,4950,5000,91435,50315.0,10063017.0
2011-04-07,5040,5600,5030,5110,179973,51422.0,10063017.0
2011-04-08,5130,5130,4915,4955,138723,49862.0,10063017.0
2011-04-11,4955,4995,4830,4835,100845,48655.0,10063017.0
2011-04-12,4835,4860,4650,4710,131374,47397.0,10063017.0
2011-04-13,4780,4825,4720,4815,110062,48453.0,10063017.0
2011-04-14,4820,4930,4820,4900,104958,49309.0,10063017.0
2011-04-15,4850,4980,4850,4930,55828,49611.0,10063017.0
2011-04-18,5000,5000,4810,4830,83868,48604.0,10063017.0
2011-04-19,4760,4800,4610,4670,173007,46994.0,10063017.0
2011-04-20,4705,4720,4615,4625,164426,46541.0,10063017.0
2011-04-21,4640,4785,4640,4690,142930,47196.0,10063017.0
2011-04-22,4700,4790,4640,4640,267853,46692.0,10063017.0
2011-04-25,4640,4715,4640,4645,81027,46743.0,10063017.0
2011-04-26,4645,4720,4510,4520,91660,45485.0,10063017.0
2011-04-27,4530,4590,4290,4350,182047,43774.0,10063017.0
2011-04-28,4330,4415,4290,4335,62348,43623.0,10063017.0
2011-04-29,4300,4380,4220,4335,64507,43623.0,10063017.0
2011-05-02,4230,4420,4230,4350,97956,43774.0,10063017.0
2011-05-03,4315,4395,4270,4355,59641,43824.0,10063017.0
2011-05-04,4390,4435,4355,4400,40395,44277.0,10063017.0
2011-05-06,4430,4440,4260,4340,74847,43673.0,10063017.0
2011-05-09,4310,4310,4010,4175,147851,42013.0,10063017.0
2011-05-11,4135,4175,3875,3900,188561,39246.0,10063017.0
2011-05-12,3885,4155,3840,4100,246521,41258.0,10063017.0
2011-05-13,4080,4365,4080,4280,78193,43070.0,10063017.0
2011-05-16,4280,4400,4200,4350,127107,43774.0,10063017.0
2011-05-17,4350,4385,4265,4350,34617,43774.0,10063017.0
2011-05-18,4380,4460,4305,4385,150145,44126.0,10063017.0
2011-05-19,4335,4430,4330,4330,38469,43573.0,10063017.0
2011-05-20,4390,4390,4260,4295,66544,43221.0,10063017.0
2011-05-23,4140,4185,4015,4140,124501,41661.0,10063017.0
2011-05-24,4020,4175,4020,4120,31999,41460.0,10063017.0
2011-05-25,4150,4185,4080,4110,36270,41359.0,10063017.0
2011-05-26,4115,4200,4060,4140,66170,41661.0,10063017.0
2011-05-27,4190,4290,4155,4220,30471,42466.0,10063017.0
2011-05-30,4270,4280,4160,4220,9004,42466.0,10063017.0
2011-05-31,4175,4275,4040,4170,26468,41963.0,10063017.0
2011-06-01,4125,4205,4040,4120,45935,41460.0,10063017.0
2011-06-02,4080,4190,4005,4190,25650,42164.0,10063017.0
2011-06-03,4120,4190,4030,4140,23432,41661.0,10063017.0
2011-06-07,4005,4070,3965,3990,137621,40151.0,10063017.0
2011-06-08,4090,4090,3990,4035,23869,40604.0,10063017.0
2011-06-09,3985,4090,3965,4055,36521,40806.0,10063017.0
2011-06-10,4020,4090,3985,4050,20616,40755.0,10063017.0
2011-06-13,3955,4050,3850,4020,51952,40453.0,10063017.0
2011-06-14,3960,4025,3900,3945,57394,39699.0,10063017.0
2011-06-15,3975,3975,3830,3915,71397,39397.0,10063017.0
2011-06-16,3850,3890,3745,3860,50207,38843.0,10063017.0
2011-06-17,3805,3850,3650,3700,108314,37233.0,10063017.0
2011-06-20,3700,3730,3565,3565,29213,35875.0,10063017.0
2011-06-21,3570,3640,3480,3480,26691,35019.0,10063017.0
2011-06-22,3495,3560,3440,3520,70654,35422.0,10063017.0
2011-06-23,3535,3560,3470,3500,31774,35221.0,10063017.0
2011-06-24,3475,3700,3475,3695,131500,37183.0,10063017.0
2011-06-27,3695,3875,3675,3830,98751,38541.0,10063017.0
2011-06-28,3765,3880,3765,3780,43615,38038.0,10063017.0
2011-06-29,3790,3870,3770,3795,38620,38189.0,10063017.0
2011-06-30,3835,3835,3640,3725,58105,37485.0,10063017.0
2011-07-01,3705,3800,3705,3800,24867,38239.0,10063017.0
2011-07-04,3815,3935,3815,3900,45851,39246.0,10063017.0
2011-07-05,3920,3985,3895,3940,21810,39648.0,10063017.0
2011-07-06,3910,4060,3910,4040,58152,40655.0,10063017.0
2011-07-07,4050,4050,3975,4015,48675,40403.0,10063017.0
2011-07-08,4015,4050,3965,4030,101226,40554.0,10063017.0
2011-07-11,4050,4050,3965,4035,24101,40604.0,10063017.0
2011-07-12,3860,3970,3860,3950,35221,39749.0,10063017.0
2011-07-13,3910,4060,3910,4000,29432,40252.0,10063017.0
2011-07-14,4000,4060,3950,4050,63036,40755.0,10063017.0
2011-07-15,4100,4110,4025,4070,28594,40956.0,10063017.0
2011-07-18,4050,4120,4030,4085,31320,41107.0,10063017.0
2011-07-19,4085,4195,4000,4170,69932,41963.0,10063017.0
2011-07-20,4230,4230,4135,4180,42632,42063.0,10063017.0
2011-07-21,4195,4300,4140,4145,35681,41711.0,10063017.0
2011-07-22,4120,4170,4095,4145,39487,41711.0,10063017.0
2011-07-25,4140,4150,4000,4110,31589,41359.0,10063017.0
2011-07-26,4050,4190,4050,4070,60030,40956.0,10063017.0
2011-07-27,4115,4180,4080,4115,31190,41409.0,10063017.0
2011-07-28,4060,4200,4060,4200,25170,42265.0,10063017.0
2011-07-29,4150,4295,4150,4240,53409,42667.0,10063017.0
2011-08-01,4205,4230,4120,4195,51599,42214.0,10063017.0
2011-08-02,4120,4220,4080,4150,52275,41762.0,10063017.0
2011-08-03,4085,4085,3945,4020,110261,40453.0,10063017.0
2011-08-04,4080,4080,3950,4010,96331,40353.0,10063017.0
2011-08-05,3745,3875,3725,3870,78976,38944.0,10063017.0
2011-08-08,3650,3870,3290,3715,96542,37384.0,10063017.0
2011-08-09,3300,3685,3160,3340,139351,33610.0,10063017.0
2011-08-10,3365,3570,3365,3500,97753,35221.0,10063017.0
2011-08-11,3250,3645,3250,3610,36611,36327.0,10063017.0
2011-08-12,3705,3790,3540,3595,43582,36177.0,10063017.0
2011-08-16,3635,3765,3635,3750,88064,37736.0,10063017.0
2011-08-17,3695,3750,3610,3610,126667,36327.0,10063017.0
2011-08-18,3650,3685,3390,3500,134558,35221.0,10063017.0
2011-08-19,3320,3400,3300,3300,80545,33208.0,10063017.0
2011-08-22,3195,3385,3195,3300,56761,33208.0,10063017.0
2011-08-23,3300,3450,3300,3450,45777,34717.0,10063017.0
2011-08-24,3450,3700,3450,3650,86949,36730.0,10063017.0
2011-08-25,3650,3740,3585,3660,100049,36831.0,10063017.0
2011-08-26,3670,3700,3540,3700,49077,37233.0,10063017.0
2011-08-29,3740,3740,3590,3690,27888,37133.0,10063017.0
2011-08-30,3690,3745,3625,3690,31775,37133.0,10063017.0
2011-08-31,3760,3800,3680,3755,23389,37787.0,10063017.0
2011-09-01,3780,3850,3700,3725,48563,37485.0,10063017.0
2011-09-02,3720,3800,3645,3750,16971,37736.0,10063017.0
2011-09-05,3740,3740,3590,3605,29658,36277.0,10063017.0
2011-09-06,3500,3650,3450,3650,28741,36730.0,10063017.0
2011-09-07,3590,3695,3510,3560,40504,35824.0,10063017.0
2011-09-08,3650,3650,3460,3525,33915,35472.0,10063017.0
2011-09-09,3590,3600,3400,3600,51329,36227.0,10063017.0
2011-09-14,3560,3590,3400,3450,14354,34717.0,10063017.0
2011-09-15,3470,3510,3340,3470,17957,34919.0,10063017.0
2011-09-16,3370,3505,3320,3500,33507,35221.0,10063017.0
2011-09-19,3410,3500,3365,3450,28361,34717.0,10063017.0
2011-09-20,3395,3515,3350,3400,17026,34214.0,10063017.0
2011-09-21,3415,3485,3405,3480,14654,35019.0,10063017.0
2011-09-22,3450,3450,3290,3420,33160,34416.0,10063017.0
2011-09-23,3290,3410,3200,3250,47002,32705.0,10063017.0
2011-09-26,3250,3485,3100,3105,119005,31246.0,10063017.0
2011-09-27,3115,3280,3105,3200,56433,32202.0,10063017.0
2011-09-28,3285,3410,3150,3310,51879,33309.0,10063017.0
2011-09-29,3410,3410,3280,3375,26409,33963.0,10063017.0
2011-09-30,3485,3485,3255,3470,97811,34919.0,10063017.0
2011-10-04,3415,3470,3300,3425,45151,34466.0,10063017.0
2011-10-05,3425,3490,3325,3425,21636,34466.0,10063017.0
2011-10-06,3370,3550,3370,3455,123871,34768.0,10063017.0
2011-10-07,3550,3550,3390,3505,59157,35271.0,10063017.0
2011-10-10,3500,3500,3410,3480,28448,35019.0,10063017.0
2011-10-11,3570,3705,3505,3645,108568,36680.0,10063017.0
2011-10-12,3610,3750,3550,3750,71168,37736.0,10063017.0
2011-10-13,3785,3980,3725,3970,107223,39950.0,10063017.0
2011-10-14,3970,4000,3860,3995,81638,40202.0,10063017.0
2011-10-17,3990,4065,3950,4000,108911,40252.0,10063017.0
2011-10-18,3960,3990,3915,3970,46025,39950.0,10063017.0
2011-10-19,3970,4045,3950,4000,66771,40252.0,10063017.0
2011-10-20,3950,4040,3710,3845,101562,38692.0,10063017.0
2011-10-21,3845,3920,3755,3860,41163,38843.0,10063017.0
2011-10-24,3930,3990,3820,3940,104000,39648.0,10063017.0
2011-10-25,3960,4530,3930,4460,2138505,44881.0,10063017.0
2011-10-26,4430,4430,4170,4270,449305,42969.0,10063017.0
2011-10-27,4330,4330,4140,4140,286371,41661.0,10063017.0
2011-10-28,4150,4180,3825,3870,431982,38944.0,10063017.0
2011-10-31,3910,3920,3820,3875,148276,38994.0,10063017.0
2011-11-01,3740,3880,3695,3880,169524,39045.0,10063017.0
2011-11-02,3750,3900,3670,3900,98036,39246.0,10063017.0
2011-11-03,3950,3950,3795,3885,96421,39095.0,10063017.0
2011-11-04,3990,4110,3920,3940,198263,39648.0,10063017.0
2011-11-07,3940,3995,3855,3880,78188,39045.0,10063017.0
2011-11-08,3880,3920,3795,3805,132526,38290.0,10063017.0
2011-11-09,3830,3910,3800,3885,126679,39095.0,10063017.0
2011-11-10,3735,3830,3525,3625,301201,36478.0,10063017.0
2011-11-11,3640,3785,3590,3770,88117,37938.0,10063017.0
2011-11-14,3770,3925,3770,3855,99247,38793.0,10063017.0
2011-11-15,3850,4030,3705,4000,149740,40252.0,10063017.0
2011-11-16,3885,3990,3805,3890,171229,39145.0,10063017.0
2011-11-17,3870,4160,3820,4140,217083,41661.0,10063017.0
2011-11-18,4100,4490,4030,4260,680191,42868.0,10063017.0
2011-11-21,4220,4595,4200,4465,808380,44931.0,10063017.0
2011-11-22,4355,4480,4300,4335,322549,43623.0,10063017.0
2011-11-23,4375,4455,4165,4250,198051,42768.0,10063017.0
2011-11-24,4230,4280,4100,4170,151882,41963.0,10063017.0
2011-11-25,4140,4195,3860,4000,170530,40252.0,10063017.0
2011-11-28,3960,4090,3945,3960,90462,39850.0,10063017.0
2011-11-29,3965,4130,3960,4120,86002,41460.0,10063017.0
2011-11-30,4090,4240,4005,4055,100364,40806.0,10063017.0
2011-12-01,4070,4180,3910,4010,186790,40353.0,10063017.0
2011-12-02,3955,4070,3890,3960,133250,39850.0,10063017.0
2011-12-05,3980,4045,3915,3945,105805,39699.0,10063017.0
2011-12-06,3940,3980,3825,3830,193036,38541.0,10063017.0
2011-12-07,3840,3885,3780,3845,105705,38692.0,10063017.0
2011-12-08,3780,3845,3700,3780,150761,38038.0,10063017.0
2011-12-09,3705,3785,3630,3670,67202,36931.0,10063017.0
2011-12-12,3685,3780,3675,3760,107732,37837.0,10063017.0
2011-12-13,3670,3745,3630,3670,60641,36931.0,10063017.0
2011-12-14,3680,3685,3515,3630,141124,36529.0,10063017.0
2011-12-15,3505,3675,3505,3525,73919,35472.0,10063017.0
2011-12-16,3590,3675,3535,3640,89798,36629.0,10063017.0
2011-12-19,3605,3780,3095,3450,204889,34717.0,10063017.0
2011-12-20,3400,3565,3395,3470,57615,34919.0,10063017.0
2011-12-21,3505,3570,3440,3470,96724,34919.0,10063017.0
2011-12-22,3500,3530,3260,3370,95559,33912.0,10063017.0
2011-12-23,3375,3375,3265,3310,174780,33309.0,10063017.0
2011-12-26,3315,3400,3260,3260,61129,32805.0,10063017.0
2011-12-27,3220,3300,3145,3200,119235,32202.0,10063017.0
2011-12-28,3140,3370,3100,3200,129280,32202.0,10063017.0
2011-12-29,3165,3290,3100,3280,56879,33007.0,10063017.0
2012-01-02,3370,3545,3290,3350,144773,33711.0,10063017.0
2012-01-03,3355,3420,3300,3400,70544,34214.0,10063017.0
2012-01-04,3400,3420,3340,3370,74022,33912.0,10063017.0
2012-01-05,3380,3490,3380,3420,77997,34416.0,10063017.0
2012-01-06,3435,3450,3360,3380,59041,34013.0,10063017.0
2012-01-09,3360,3380,3300,3300,54997,33208.0,10063017.0
2012-01-10,3275,3380,3275,3315,80769,33359.0,10063017.0
2012-01-11,3350,3365,3295,3355,76093,33761.0,10063017.0
2012-01-12,3375,3445,3325,3445,71955,34667.0,10063017.0
2012-01-13,3500,3520,3435,3520,97278,35422.0,10063017.0
2012-01-16,3500,3500,3400,3455,62494,34768.0,10063017.0
2012-01-17,3460,3550,3425,3450,66727,34717.0,10063017.0
2012-01-18,3450,3490,3440,3485,76706,35070.0,10063017.0
2012-01-19,3520,3680,3485,3595,145250,36177.0,10063017.0
2012-01-20,3520,3620,3520,3545,111750,35673.0,10063017.0
2012-01-25,3545,3635,3540,3545,78917,35673.0,10063017.0
2012-01-26,3590,3600,3515,3565,30317,35875.0,10063017.0
2012-01-27,3565,3580,3475,3540,49911,35623.0,10063017.0
2012-01-30,3500,3585,3500,3535,38997,35573.0,10063017.0
2012-01-31,3550,3575,3150,3360,108447,33812.0,10063017.0
2012-02-01,3305,3375,3305,3345,137277,33661.0,10063017.0
2012-02-02,3370,3435,3325,3390,78816,34114.0,10063017.0
