테스나(131970),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-17,19000,19200,17850,18400,191745,126040.0,6850000.0
2018-12-18,18200,18300,17550,17700,85962,121245.0,6850000.0
2018-12-19,17700,18550,17550,18000,87218,123300.0,6850000.0
2018-12-20,17750,19050,17600,18600,71194,127410.0,6850000.0
2018-12-21,18200,18900,18200,18650,25512,127752.0,6850000.0
2018-12-24,18650,18700,17700,18400,71393,126040.0,6850000.0
2018-12-26,18000,18750,17950,18250,51370,125012.0,6850000.0
2018-12-27,18400,19150,18400,19000,86029,130150.0,6850000.0
2018-12-28,19000,20100,19000,19400,85567,132890.0,6850000.0
2019-01-02,19550,20550,19550,19650,66620,134602.0,6850000.0
2019-01-03,19650,20050,18150,18600,59948,127410.0,6850000.0
2019-01-04,18250,18800,17600,18550,76036,127068.0,6850000.0
2019-01-07,18850,19100,18350,18700,66001,128095.0,6850000.0
2019-01-08,18700,20450,18700,19950,112001,136658.0,6850000.0
2019-01-09,19850,21800,19700,21350,124172,146248.0,6850000.0
2019-01-10,21350,22300,21000,22000,74237,150700.0,6850000.0
2019-01-11,22000,23150,21800,22850,104351,156522.0,6850000.0
2019-01-14,22850,23750,22150,23050,63612,157892.0,6850000.0
2019-01-15,22800,23900,22450,22800,76334,156180.0,6850000.0
2019-01-16,22800,23550,22650,22650,38763,155152.0,6850000.0
2019-01-17,22400,24900,22400,24000,135604,164400.0,6850000.0
2019-01-18,24000,25350,23650,24000,85366,164400.0,6850000.0
2019-01-21,23900,24850,23900,24300,43486,166455.0,6850000.0
2019-01-22,24000,24700,23950,24450,50886,167482.0,6850000.0
2019-01-23,24100,25500,24100,25500,66190,174675.0,6850000.0
2019-01-24,25600,26800,25600,26700,100765,182895.0,6850000.0
2019-01-25,26300,27350,26300,27300,97980,187005.0,6850000.0
2019-01-28,27400,27650,26500,27150,93692,185978.0,6850000.0
2019-01-29,27000,27500,25850,27450,85144,188032.0,6850000.0
2019-01-30,27200,27200,26100,26650,85268,182552.0,6850000.0
2019-01-31,27000,28400,26950,27550,129021,188718.0,6850000.0
2019-02-01,27350,28100,27250,27350,47175,187348.0,6850000.0
2019-02-07,27300,27850,26650,27200,61767,186320.0,6850000.0
2019-02-08,27100,27500,26700,27150,56545,185978.0,6850000.0
2019-02-11,27150,27600,26250,27150,54180,185978.0,6850000.0
2019-02-12,27950,28800,27500,27500,131969,188375.0,6850000.0
2019-02-13,27550,29350,27550,29000,143970,198650.0,6850000.0
2019-02-14,29000,29200,28450,28600,47429,195910.0,6850000.0
2019-02-15,28300,28550,27000,28150,122211,192828.0,6850000.0
2019-02-18,28500,30450,28100,28100,155689,192485.0,6850000.0
2019-02-19,28450,28850,27700,28400,32050,194540.0,6850000.0
2019-02-20,28200,28200,27300,27500,68654,188375.0,6850000.0
2019-02-21,27650,28250,26700,27050,62406,185292.0,6850000.0
2019-02-22,26950,27200,26600,26750,29932,183238.0,6850000.0
2019-02-25,27200,27400,26500,26900,55491,184265.0,6850000.0
2019-02-26,26600,27700,26500,27500,78057,188375.0,6850000.0
2019-02-27,27500,27700,26600,27050,41913,185292.0,6850000.0
2019-02-28,27250,27250,25550,25950,52326,177758.0,6850000.0
2019-03-04,26000,27250,25950,26350,67311,180498.0,6850000.0
2019-03-05,26050,26900,25250,26500,65577,181525.0,6850000.0
2019-03-06,26900,29750,26350,29700,351274,203445.0,6850000.0
2019-03-07,29700,30250,28800,28850,137437,197622.0,6850000.0
2019-03-08,28750,29500,28050,28800,122108,197280.0,6850000.0
2019-03-11,29050,31900,29050,31600,302748,216460.0,6850000.0
2019-03-12,31750,33050,31450,32450,152408,222282.0,6850000.0
2019-03-13,32350,32700,31600,32050,113348,219542.0,6850000.0
2019-03-14,32100,33700,32100,33400,192851,228790.0,6850000.0
2019-03-15,33250,33800,32900,33800,60219,231530.0,6850000.0
2019-03-18,33800,34250,33250,33400,56720,228790.0,6850000.0
2019-03-19,33500,34200,32900,33300,47064,228105.0,6850000.0
2019-03-20,33800,35500,33600,35150,211399,240778.0,6850000.0
2019-03-21,35150,36100,33900,34450,101833,235982.0,6850000.0
2019-03-22,34900,34950,34000,34000,54029,232900.0,6850000.0
2019-03-25,32800,33900,32200,32250,120717,220912.0,6850000.0
2019-03-26,32750,33100,32000,32800,54051,224680.0,6850000.0
2019-03-27,32800,33150,32000,32250,25918,220912.0,6850000.0
2019-03-28,32250,32250,30650,31250,60830,214062.0,6850000.0
2019-03-29,31850,33350,30950,32700,83809,223995.0,6850000.0
2019-04-01,32900,34250,32500,33100,106691,226735.0,6850000.0
2019-04-02,33500,33500,31650,32050,53857,219542.0,6850000.0
2019-04-03,32000,32350,31400,31600,34481,216460.0,6850000.0
2019-04-04,31650,34450,31600,33600,164029,230160.0,6850000.0
2019-04-05,33900,34250,32850,33300,44066,228105.0,6850000.0
2019-04-08,33450,37550,32800,36400,207349,249340.0,6850000.0
2019-04-09,36400,36850,35400,36500,66421,250025.0,6850000.0
2019-04-10,36350,37350,36000,36900,77493,252765.0,6850000.0
2019-04-11,36700,37900,36550,37000,93089,253450.0,6850000.0
2019-04-12,36800,38400,36750,38200,112493,261670.0,6850000.0
2019-04-15,38250,38700,36050,37200,94210,254820.0,6850000.0
2019-04-16,37300,37550,35700,36500,90649,250025.0,6850000.0
2019-04-17,37150,40300,37150,38750,243794,265438.0,6850000.0
2019-04-18,38800,39100,37100,37900,95052,259615.0,6850000.0
2019-04-19,37800,39400,37000,37600,109919,257560.0,6850000.0
2019-04-22,37950,40400,37500,38550,167216,264068.0,6850000.0
2019-04-23,38950,42000,38950,42000,362245,287700.0,6850000.0
2019-04-24,41600,42600,40700,41350,206941,283248.0,6850000.0
2019-04-25,41000,42800,40400,40700,165883,278795.0,6850000.0
2019-04-26,40050,40600,37750,39000,246870,267150.0,6850000.0
2019-04-29,38850,39650,38250,39000,134491,267150.0,6850000.0
2019-04-30,39100,40000,38100,39050,128636,267492.0,6850000.0
2019-05-02,39200,40450,38450,39000,192563,267150.0,6850000.0
2019-05-03,38700,39500,37400,38400,134692,263040.0,6850000.0
2019-05-07,37600,38300,36900,37400,103562,256190.0,6850000.0
2019-05-08,36750,37950,35850,37250,124466,255162.0,6850000.0
2019-05-09,37300,38050,35650,36500,138020,250025.0,6850000.0
2019-05-10,36550,38900,35400,38800,204857,265780.0,6850000.0
2019-05-13,38800,39150,37400,38250,130593,262012.0,6850000.0
2019-05-14,37850,41050,37350,39750,190895,272288.0,6850000.0
2019-05-15,40300,44450,39800,44450,314038,304482.0,6850000.0
2019-05-16,44450,44500,41950,43250,217914,296262.0,6850000.0
2019-05-17,43000,45750,43000,44250,266148,303112.0,6850000.0
2019-05-20,44300,46200,42900,43000,129565,294550.0,6850000.0
2019-05-21,42800,45050,42200,44250,142117,303112.0,6850000.0
2019-05-22,44400,45950,43750,44600,94466,305510.0,6850000.0
2019-05-23,44800,48300,44650,46750,231507,320238.0,6850000.0
2019-05-24,46300,50300,46000,49200,190639,337020.0,6850000.0
2019-05-27,49200,50000,45650,46550,242097,318868.0,6850000.0
2019-05-28,46100,49000,45900,48850,137209,334622.0,6850000.0
2019-05-29,48500,48750,47100,48350,133091,331198.0,6850000.0
2019-05-30,48350,48900,43800,45800,196028,313730.0,6850000.0
2019-05-31,45250,47300,45000,45100,114624,308935.0,6850000.0
2019-06-03,44350,47150,44350,46800,162485,320580.0,6850000.0
2019-06-04,46850,49700,46800,48550,160262,332568.0,6850000.0
2019-06-05,49700,51400,48300,50400,157838,345240.0,6850000.0
2019-06-07,49600,51100,47650,48300,266245,330855.0,6850000.0
2019-06-10,48300,49800,47750,48250,127111,330512.0,6850000.0
2019-06-11,48600,49000,47300,48100,74818,329485.0,6850000.0
2019-06-12,47550,49700,46300,49400,165035,338390.0,6850000.0
2019-06-13,49150,49400,47800,48500,103624,332225.0,6850000.0
2019-06-14,48700,49500,47500,49250,93174,337362.0,6850000.0
2019-06-17,49500,51500,48700,50200,132119,343870.0,6850000.0
2019-06-18,52500,52500,49550,50300,222414,344555.0,6850000.0
2019-06-19,51300,51800,48750,49550,157774,339418.0,6850000.0
2019-06-20,49550,54000,48800,53500,225241,366475.0,6850000.0
2019-06-21,54300,56300,53300,54500,276282,373325.0,6850000.0
2019-06-24,54000,54500,51800,52500,137690,359625.0,6850000.0
2019-06-25,52100,53100,50000,50900,162111,348665.0,6850000.0
2019-06-26,50400,52200,49800,51200,62309,350720.0,6850000.0
2019-06-27,51200,51900,49700,50200,89721,343870.0,6850000.0
2019-06-28,50100,51600,49800,50700,72014,347295.0,6850000.0
2019-07-01,49850,50700,45000,49400,229822,338390.0,6850000.0
2019-07-02,48500,49300,47350,48100,150813,329485.0,6850000.0
2019-07-03,48150,48650,45600,46750,108324,320238.0,6850000.0
2019-07-04,47150,49350,45800,48550,154091,332568.0,6850000.0
2019-07-05,48850,49300,46550,47800,89319,327430.0,6850000.0
2019-07-08,47350,48300,44850,45850,174217,314072.0,6850000.0
2019-07-09,45850,47100,45000,45150,124815,309278.0,6850000.0
2019-07-10,45500,47300,45500,46000,71891,315100.0,6850000.0
2019-07-11,46700,48900,46100,46150,147161,316128.0,6850000.0
2019-07-12,46150,48000,45500,47600,164130,326060.0,6850000.0
2019-07-15,48000,48000,43850,44600,215881,305510.0,6850000.0
2019-07-16,43800,43850,41850,43450,234354,297632.0,6850000.0
2019-07-17,42250,44600,42100,43650,104229,299002.0,6850000.0
2019-07-18,43250,44200,42450,43550,76143,298318.0,6850000.0
2019-07-19,43900,44950,42150,42300,98181,289755.0,6850000.0
2019-07-22,42300,43500,40950,43100,74963,295235.0,6850000.0
2019-07-23,42650,43500,40600,42900,121218,293865.0,6850000.0
2019-07-24,42900,43850,41500,42850,85219,293522.0,6850000.0
2019-07-25,42900,45450,42300,45150,266407,309278.0,6850000.0
2019-07-26,45150,46450,43400,44500,115309,304825.0,6850000.0
2019-07-29,44500,44500,40550,41000,144756,280850.0,6850000.0
2019-07-30,41350,42450,40300,41750,97731,285988.0,6850000.0
2019-07-31,41050,42800,40450,42450,46177,290782.0,6850000.0
2019-08-01,41700,46100,41600,43450,228315,297632.0,6850000.0
2019-08-02,43000,45200,42000,44350,96958,303798.0,6850000.0
2019-08-05,44350,44900,41000,41300,126465,282905.0,6850000.0
2019-08-06,39900,42950,38700,39900,176992,273315.0,6850000.0
2019-08-07,39900,41500,38700,39250,154788,268862.0,6850000.0
2019-08-08,39850,43050,39850,42750,207912,292838.0,6850000.0
2019-08-09,43700,45000,42900,44100,111282,302085.0,6850000.0
2019-08-12,44900,44900,43050,44100,60918,302085.0,6850000.0
2019-08-13,43550,44650,43150,43650,53188,299002.0,6850000.0
2019-08-14,44500,45500,42300,42850,114786,293522.0,6850000.0
2019-08-16,41900,44700,41750,43650,106390,299002.0,6850000.0
2019-08-19,43800,45300,42800,43500,60561,297975.0,6850000.0
2019-08-20,43850,48800,43650,47900,268261,328115.0,6850000.0
2019-08-21,48300,49500,47000,47000,147360,321950.0,6850000.0
2019-08-22,47150,47750,45250,46000,130691,315100.0,6850000.0
2019-08-23,45100,46100,44500,45550,84558,312018.0,6850000.0
2019-08-26,44000,44500,42700,43300,115570,296605.0,6850000.0
2019-08-27,43750,44750,42600,43200,82298,295920.0,6850000.0
2019-08-28,43200,44150,42900,44100,70358,302085.0,6850000.0
2019-08-29,44350,44850,40550,42900,140464,293865.0,6850000.0
2019-08-30,43400,43500,41500,42200,124257,289070.0,6850000.0
2019-09-02,42300,43150,42100,42950,70421,294208.0,6850000.0
2019-09-03,43200,43250,39150,40300,412457,276055.0,6850000.0
2019-09-04,40300,40350,37400,38400,573665,263040.0,6850000.0
2019-09-05,38450,39100,36950,37350,284394,255848.0,6850000.0
2019-09-06,37650,38950,37200,38200,212679,261670.0,6850000.0
2019-09-09,39150,39300,36900,37100,211751,254135.0,6850000.0
2019-09-10,36850,37500,35500,36250,229376,248312.0,6850000.0
2019-09-11,36450,37450,35750,37450,102946,256532.0,6850000.0
2019-09-16,37350,37350,36400,36950,69645,253108.0,6850000.0
2019-09-17,36600,38400,36300,37150,115873,254478.0,6850000.0
2019-09-18,36950,39500,36750,39450,192537,270232.0,6850000.0
2019-09-19,39600,40250,38850,39650,153038,271602.0,6850000.0
2019-09-20,39700,40450,39500,40150,82864,275028.0,6850000.0
2019-09-23,40100,41350,39700,40300,95275,276055.0,6850000.0
2019-09-24,40450,41450,39750,41350,93953,283248.0,6850000.0
2019-09-25,41750,44450,41100,44100,393865,302085.0,6850000.0
2019-09-26,44050,45950,42700,45000,205546,308250.0,6850000.0
2019-09-27,45000,45250,43350,44600,131475,305510.0,6850000.0
2019-09-30,44050,44700,42550,44500,146358,,
2019-10-01,44500,44750,43100,43650,82996,,
2019-10-02,43650,44000,42700,43900,59754,,
2019-10-04,43900,44800,43350,44000,69186,,
2019-10-07,44050,44050,42100,42700,88849,,
