엠씨넥스(097520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-24,19066,19600,19033,19267,88368,260049.0,8998218.0
2015-12-28,19466,19866,18533,18533,175759,250150.0,8998218.0
2015-12-29,18566,19366,18566,18900,105249,255099.0,8998218.0
2015-12-30,19000,20733,19000,20667,282671,278945.0,8998218.0
2016-01-04,20866,21366,20533,20533,228820,277145.0,8998218.0
2016-01-05,20266,22233,20233,21933,346003,296041.0,8998218.0
2016-01-06,22666,22900,21000,22300,357385,300990.0,8998218.0
2016-01-07,22333,22500,21100,22167,249707,299191.0,8998218.0
2016-01-08,21566,22066,21200,21800,229056,294242.0,8998218.0
2016-01-11,21500,21933,20766,20800,236898,280744.0,8998218.0
2016-01-12,21000,22133,20900,21600,252979,291542.0,8998218.0
2016-01-13,22000,22033,21433,21633,131466,291992.0,8998218.0
2016-01-14,20900,21366,20466,20900,210843,282094.0,8998218.0
2016-01-15,21233,21633,20366,20500,192616,276695.0,8998218.0
2016-01-18,20100,20266,19566,19600,178804,264548.0,8998218.0
2016-01-19,19666,20100,18966,19633,169537,264998.0,8998218.0
2016-01-20,19833,20266,19066,19267,185908,260049.0,8998218.0
2016-01-21,19533,19566,18833,18967,105676,255999.0,8998218.0
2016-01-22,19466,20433,19000,20000,341696,269947.0,8998218.0
2016-01-25,19966,20400,19600,19867,123849,268147.0,8998218.0
2016-01-26,19933,20200,19100,19100,121113,257799.0,8998218.0
2016-01-27,19133,19333,18266,18400,193776,248351.0,8998218.0
2016-01-28,18400,19100,18366,18833,82753,254200.0,8998218.0
2016-01-29,18833,19000,18200,18500,127457,249701.0,8998218.0
2016-02-01,18366,18700,18166,18333,114911,247451.0,8998218.0
2016-02-02,18566,19466,18300,19133,208496,258249.0,8998218.0
2016-02-03,19133,19433,18866,19000,121147,256449.0,8998218.0
2016-02-04,19133,19333,18300,18600,136985,251050.0,8998218.0
2016-02-05,18633,19333,18300,18633,109901,251500.0,8998218.0
2016-02-11,18166,18166,16700,16800,204690,226755.0,8998218.0
2016-02-12,16333,17000,15766,16733,261310,225855.0,8998218.0
2016-02-15,16733,17433,16566,17100,130671,230804.0,8998218.0
2016-02-16,17666,17666,16733,17000,146459,229455.0,8998218.0
2016-02-17,17066,17599,16966,17167,115304,231704.0,8998218.0
2016-02-18,17566,17600,17066,17400,112984,234853.0,8998218.0
2016-02-19,17233,17966,17200,17933,130012,242052.0,8998218.0
2016-02-22,18000,19133,17533,18900,217527,255099.0,8998218.0
2016-02-23,19133,19133,17800,17800,234069,240252.0,8998218.0
2016-02-24,17433,17500,16466,16533,348216,223156.0,8998218.0
2016-02-25,16600,17066,16200,16400,178864,221356.0,8998218.0
2016-02-26,16666,17099,16666,17067,128624,230354.0,8998218.0
2016-02-29,16933,16933,16433,16600,140272,224056.0,8998218.0
2016-03-02,16766,17200,16733,17100,115568,230804.0,8998218.0
2016-03-03,17200,17233,16866,16933,80819,228555.0,8998218.0
2016-03-04,17166,17666,17033,17433,100407,235303.0,8998218.0
2016-03-07,17566,17800,17100,17300,92690,233504.0,8998218.0
2016-03-08,17333,17466,16733,16833,96883,227205.0,8998218.0
2016-03-09,16833,17233,16800,17200,65514,232154.0,8998218.0
2016-03-10,17333,17333,16666,16767,118558,226305.0,8998218.0
2016-03-11,16733,17366,16600,17000,145269,229455.0,8998218.0
2016-03-14,17233,17500,17133,17200,78655,232154.0,8998218.0
2016-03-15,17100,17300,16800,16900,71002,228105.0,8998218.0
2016-03-16,16866,16866,16466,16600,102477,224056.0,8998218.0
2016-03-17,16666,16733,16366,16400,79570,221356.0,8998218.0
2016-03-18,16433,17233,16433,17000,117204,229455.0,8998218.0
2016-03-21,17200,17233,16900,17033,68637,229904.0,8998218.0
2016-03-22,17166,17166,16600,16800,75125,226755.0,8998218.0
2016-03-23,16733,16966,16733,16900,62543,228105.0,8998218.0
2016-03-24,16966,16966,16600,16633,70017,224506.0,8998218.0
2016-03-25,16633,16799,16533,16567,57766,223606.0,8998218.0
2016-03-28,16666,16700,16066,16067,113146,216857.0,8998218.0
2016-03-29,15899,16333,15866,16333,105569,220456.0,8998218.0
2016-03-30,16200,16366,16000,16000,87199,215957.0,8998218.0
2016-03-31,16000,16166,15833,15833,83567,213708.0,8998218.0
2016-04-01,15833,16066,15433,15600,119662,210558.0,8998218.0
2016-04-04,15466,16400,15466,16233,113754,219107.0,8998218.0
2016-04-05,16233,16666,15966,16300,68449,220006.0,8998218.0
2016-04-06,16233,16433,15800,15967,96904,215507.0,8998218.0
2016-04-07,16100,16133,15766,15900,48050,214607.0,8998218.0
2016-04-08,15899,15966,15733,15933,41166,215057.0,8998218.0
2016-04-11,15933,16333,15866,16333,53711,220456.0,8998218.0
2016-04-12,16200,16333,16033,16067,36743,216857.0,8998218.0
2016-04-14,16200,16200,15300,15400,203703,207859.0,8998218.0
2016-04-15,15366,15600,15066,15367,95750,207409.0,8998218.0
2016-04-18,15366,15500,15166,15167,80210,204709.0,8998218.0
2016-04-19,15233,15466,15133,15400,64535,207859.0,8998218.0
2016-04-20,15400,15800,15400,15667,111310,211458.0,8998218.0
2016-04-21,15733,15766,15466,15567,41326,210108.0,8998218.0
2016-04-22,15533,15700,15500,15567,60853,210108.0,8998218.0
2016-04-25,15633,16366,15500,16367,172679,220906.0,8998218.0
2016-04-26,16433,16433,15700,15767,114585,212808.0,8998218.0
2016-04-27,15866,15866,15400,15533,83278,209658.0,8998218.0
2016-04-28,15866,16333,15566,15567,168396,210108.0,8998218.0
2016-04-29,15500,16100,15200,16100,118031,217307.0,8998218.0
2016-05-02,16200,16233,15766,15767,89840,212808.0,8998218.0
2016-05-03,15800,16166,15733,15733,87018,212358.0,8998218.0
