모바일리더(100030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-17,11800,11800,11550,11800,13523,38748.0,3283714.0
2017-03-20,11950,11950,11750,11750,14797,38584.0,3283714.0
2017-03-21,11900,11900,11500,11650,10612,38255.0,3283714.0
2017-03-22,11500,11700,11300,11500,24194,37763.0,3283714.0
2017-03-23,11450,11850,11450,11600,16610,38091.0,3283714.0
2017-03-24,11650,15050,11650,15050,2306656,49420.0,3283714.0
2017-03-27,15100,15650,14700,15200,1385424,49912.0,3283714.0
2017-03-28,15150,15300,14450,14700,433907,48271.0,3283714.0
2017-03-29,14650,15100,14200,14200,425545,46629.0,3283714.0
2017-03-30,14200,14600,14100,14500,214605,47614.0,3283714.0
2017-03-31,14650,14950,14300,14900,337544,48927.0,3283714.0
2017-04-03,14900,14900,13800,14300,328905,46957.0,3283714.0
2017-04-04,15600,18450,15500,16050,4827474,52704.0,3283714.0
2017-04-05,15700,15800,15400,15800,411678,51883.0,3283714.0
2017-04-06,16200,16500,15750,16500,318702,54181.0,3283714.0
2017-04-07,16350,16800,16350,16800,286915,55166.0,3283714.0
2017-04-10,16800,16950,14900,15550,582333,51062.0,3283714.0
2017-04-11,15750,15750,14350,14850,394701,48763.0,3283714.0
2017-04-12,14750,15100,14400,14600,257362,47942.0,3283714.0
2017-04-13,14750,15000,14450,14900,247718,48927.0,3283714.0
2017-04-14,14700,14800,13300,13650,400844,44823.0,3283714.0
2017-04-17,13700,13900,13500,13900,144489,45644.0,3283714.0
2017-04-18,13900,14050,13550,14050,100213,46136.0,3283714.0
2017-04-19,13950,14000,13650,13650,88235,44823.0,3283714.0
2017-04-20,13650,14050,13450,13500,93845,44330.0,3283714.0
2017-04-21,13350,13750,13300,13550,65060,44494.0,3283714.0
2017-04-24,13500,13550,13100,13200,71311,43345.0,3283714.0
2017-04-25,13200,13550,13200,13350,29938,43838.0,3283714.0
2017-04-26,13350,13550,13200,13550,38892,44494.0,3283714.0
2017-04-27,13550,13700,13250,13250,51576,43509.0,3283714.0
2017-04-28,13350,13750,13300,13650,67181,44823.0,3283714.0
2017-05-02,13650,13750,13100,13350,39610,43838.0,3283714.0
2017-05-04,13300,13650,13150,13600,29264,44659.0,3283714.0
2017-05-08,13550,13650,13300,13600,35871,44659.0,3283714.0
2017-05-10,13450,13550,13250,13350,44789,43838.0,3283714.0
2017-05-11,13450,13600,13200,13400,45391,44002.0,3283714.0
2017-05-12,13450,13550,13350,13550,40986,44494.0,3283714.0
2017-05-15,13700,13700,13300,13400,43936,44002.0,3283714.0
2017-05-16,13300,13400,13150,13350,40807,43838.0,3283714.0
2017-05-17,13350,13700,13350,13700,50239,44987.0,3283714.0
2017-05-18,13350,13550,13200,13400,40687,44002.0,3283714.0
2017-05-19,13350,13850,13300,13850,78927,45479.0,3283714.0
2017-05-22,13850,14100,13700,14000,71391,45972.0,3283714.0
2017-05-23,14100,14100,13550,13600,67053,44659.0,3283714.0
2017-05-24,13600,13650,13350,13550,49602,44494.0,3283714.0
2017-05-25,13500,13700,13150,13200,72577,43345.0,3283714.0
2017-05-26,13250,13350,12650,13000,71712,42688.0,3283714.0
2017-05-29,13000,13000,12750,12900,19976,42360.0,3283714.0
2017-05-30,12900,13050,12750,12900,27846,42360.0,3283714.0
2017-05-31,13000,13150,12950,13100,10781,43017.0,3283714.0
2017-06-01,13150,13150,12900,12950,14481,42524.0,3283714.0
2017-06-02,12850,13000,12750,12850,18749,42196.0,3283714.0
2017-06-05,12850,13000,12800,12900,12862,42360.0,3283714.0
2017-06-07,12750,12950,12650,12750,28404,41867.0,3283714.0
2017-06-08,12750,12850,12500,12700,30685,41703.0,3283714.0
2017-06-09,12650,12850,12650,12850,28427,42196.0,3283714.0
2017-06-12,12850,12900,12600,12650,12083,41539.0,3283714.0
2017-06-13,12650,12900,12600,12850,13778,42196.0,3283714.0
2017-06-14,12850,13050,12850,13000,20527,42688.0,3283714.0
2017-06-15,13050,13050,12700,12700,18475,41703.0,3283714.0
2017-06-16,12700,13000,12650,12750,21107,41867.0,3283714.0
2017-06-19,12800,12900,12700,12900,11482,42360.0,3283714.0
2017-06-20,12900,12950,12350,12450,47119,40882.0,3283714.0
2017-06-21,12450,12450,12150,12200,30180,40061.0,3283714.0
2017-06-22,12200,12550,12100,12400,10975,40718.0,3283714.0
2017-06-23,12300,12400,12150,12350,14394,40554.0,3283714.0
2017-06-26,12250,12600,12250,12400,7805,40718.0,3283714.0
2017-06-27,12250,12650,12250,12550,13876,41211.0,3283714.0
2017-06-28,12450,12650,12300,12500,8231,41046.0,3283714.0
2017-06-29,12500,12650,12350,12350,9751,40554.0,3283714.0
2017-06-30,12300,12350,12100,12350,10457,40554.0,3283714.0
2017-07-03,12350,12400,12100,12200,8347,40061.0,3283714.0
2017-07-04,12100,12350,11900,12100,18348,39733.0,3283714.0
2017-07-05,12000,12350,12000,12050,8420,39569.0,3283714.0
2017-07-06,12050,12250,12000,12050,10264,39569.0,3283714.0
2017-07-07,12050,12300,12000,12000,14434,39405.0,3283714.0
2017-07-10,12050,12200,11900,12050,12988,39569.0,3283714.0
2017-07-11,12000,12200,12000,12050,8308,39569.0,3283714.0
2017-07-12,12050,12400,12000,12150,19623,39897.0,3283714.0
2017-07-13,12200,12700,12050,12600,30776,41375.0,3283714.0
2017-07-14,12450,12650,12250,12550,16363,41211.0,3283714.0
2017-07-17,12400,12700,12400,12600,12607,41375.0,3283714.0
2017-07-18,12500,12650,12050,12200,47110,40061.0,3283714.0
2017-07-19,12150,12300,12100,12250,16371,40225.0,3283714.0
2017-07-20,12150,12250,12100,12100,13062,39733.0,3283714.0
2017-07-21,12050,12600,12050,12600,26951,41375.0,3283714.0
2017-07-24,12750,13000,12550,12950,42922,42524.0,3283714.0
2017-07-25,12950,13050,12650,12650,19415,41539.0,3283714.0
2017-07-26,12550,12750,12350,12750,14572,41867.0,3283714.0
2017-07-27,12750,12750,12000,12250,40034,40225.0,3283714.0
2017-07-28,12100,12500,11900,12050,57260,39569.0,3283714.0
2017-07-31,12100,12150,11500,11600,34518,38091.0,3283714.0
2017-08-01,11400,11750,11400,11650,24013,38255.0,3283714.0
2017-08-02,11650,11800,11600,11600,9577,38091.0,3283714.0
2017-08-03,11600,13300,11400,11850,267832,38912.0,3283714.0
2017-08-04,12000,12000,11450,12000,59538,39405.0,3283714.0
2017-08-07,12000,12200,11800,11850,16331,38912.0,3283714.0
2017-08-08,11900,11950,11600,11700,19773,38419.0,3283714.0
2017-08-09,11700,11750,11150,11300,41865,37106.0,3283714.0
2017-08-10,11200,11600,11200,11500,13545,37763.0,3283714.0
2017-08-11,11250,11400,10950,11300,20962,37106.0,3283714.0
2017-08-14,11250,11350,11000,11250,19858,36942.0,3283714.0
2017-08-16,11150,11300,10950,10950,32105,35957.0,3283714.0
2017-08-17,11000,11100,10950,11050,12861,36285.0,3283714.0
2017-08-18,11000,11150,10950,11150,7647,36613.0,3283714.0
2017-08-21,11250,11250,10900,10900,13868,35792.0,3283714.0
2017-08-22,10900,11200,10900,11000,9946,36121.0,3283714.0
2017-08-23,11000,11150,10850,10950,15783,35957.0,3283714.0
2017-08-24,10950,11000,10800,10850,21938,35628.0,3283714.0
2017-08-25,10850,11050,10800,11050,10312,36285.0,3283714.0
2017-08-28,11050,11250,11000,11200,13217,36778.0,3283714.0
2017-08-29,11050,11250,10950,11150,10301,36613.0,3283714.0
2017-08-30,11200,11550,11100,11350,18947,37270.0,3283714.0
2017-08-31,11350,11550,11150,11150,8929,36613.0,3283714.0
2017-09-01,11200,11600,11150,11400,18416,37434.0,3283714.0
2017-09-04,11100,11400,11000,11350,20996,37270.0,3283714.0
2017-09-05,11350,11650,11350,11450,23932,37599.0,3283714.0
2017-09-06,11600,11800,11350,11700,24640,38419.0,3283714.0
2017-09-07,11600,11700,11400,11400,20734,37434.0,3283714.0
2017-09-08,11250,11400,11200,11250,15880,36942.0,3283714.0
2017-09-11,11200,11350,11050,11150,13134,36613.0,3283714.0
2017-09-12,11200,11400,11050,11200,12017,36778.0,3283714.0
2017-09-13,11200,11450,11200,11350,12984,37270.0,3283714.0
2017-09-14,11300,11400,11150,11200,7871,36778.0,3283714.0
2017-09-15,11150,11400,11100,11250,11215,36942.0,3283714.0
2017-09-18,11300,11350,11100,11350,9298,37270.0,3283714.0
2017-09-19,11400,11550,11250,11500,21840,37763.0,3283714.0
2017-09-20,11500,11700,11200,11250,25063,36942.0,3283714.0
2017-09-21,11000,11300,10850,11150,31918,36613.0,3283714.0
2017-09-22,11150,11200,10900,11000,21771,36121.0,3283714.0
2017-09-25,11000,11150,10400,10500,28301,34479.0,3283714.0
2017-09-26,10050,10450,10050,10350,19236,33986.0,3283714.0
2017-09-27,10350,10650,10300,10650,8770,34972.0,3283714.0
2017-09-28,10650,10800,10500,10600,5877,34807.0,3283714.0
2017-09-29,10600,10800,10500,10800,7317,35464.0,3283714.0
2017-10-10,10750,11000,10500,10550,12959,34643.0,3283714.0
2017-10-11,10450,10750,10450,10550,9458,34643.0,3283714.0
2017-10-12,10550,10750,10500,10600,3522,34807.0,3283714.0
2017-10-13,10600,10750,10450,10650,4877,34972.0,3283714.0
2017-10-16,10550,10750,10400,10500,9173,34479.0,3283714.0
2017-10-17,10350,10450,9800,10150,51071,33330.0,3283714.0
2017-10-18,10250,10250,10050,10200,5303,33494.0,3283714.0
2017-10-19,10150,10450,9970,10300,22900,33822.0,3283714.0
2017-10-20,10150,10400,10050,10200,10446,33494.0,3283714.0
2017-10-23,10150,10450,10100,10250,7872,33658.0,3283714.0
2017-10-24,10200,10500,10200,10500,5114,34479.0,3283714.0
2017-10-25,10600,11000,10400,10850,31579,35628.0,3283714.0
2017-10-26,10850,10850,10550,10700,16039,35136.0,3283714.0
2017-10-27,10700,11000,10700,11000,12383,36121.0,3283714.0
2017-10-30,11100,11100,10800,10950,11779,35957.0,3283714.0
2017-10-31,10950,11000,10700,10750,4257,35300.0,3283714.0
2017-11-01,10850,10950,10600,10750,6334,35300.0,3283714.0
2017-11-02,10750,10900,10500,10600,7706,34807.0,3283714.0
2017-11-03,10600,10800,10550,10700,8475,35136.0,3283714.0
2017-11-06,10700,10800,10500,10500,5555,34479.0,3283714.0
2017-11-07,10500,10650,10300,10500,20278,34479.0,3283714.0
2017-11-08,10500,10700,10500,10650,12641,34972.0,3283714.0
2017-11-09,10650,11450,10650,11200,33477,36778.0,3283714.0
2017-11-10,11200,11300,11000,11300,10953,37106.0,3283714.0
2017-11-13,11400,11400,11000,11200,6361,36778.0,3283714.0
2017-11-14,11250,11250,11000,11200,6919,36778.0,3283714.0
2017-11-15,11100,11300,10850,11000,29280,36121.0,3283714.0
2017-11-16,11000,11400,10950,11400,18371,37434.0,3283714.0
2017-11-17,11250,11450,11150,11200,6946,36778.0,3283714.0
2017-11-20,11150,11300,10850,11050,17840,36285.0,3283714.0
2017-11-21,11050,11450,11000,11150,19393,36613.0,3283714.0
2017-11-22,11100,11350,11000,11200,14740,36778.0,3283714.0
2017-11-23,11350,11350,11050,11250,14136,36942.0,3283714.0
2017-11-24,11250,11500,11200,11450,21705,37599.0,3283714.0
2017-11-27,11500,11600,11150,11300,11628,37106.0,3283714.0
2017-11-28,11300,11300,11050,11050,11198,36285.0,3283714.0
2017-11-29,11050,11150,10900,11100,26098,36449.0,3283714.0
2017-11-30,11100,11250,10900,11150,15110,36613.0,3283714.0
2017-12-01,11150,11200,10900,11000,11137,36121.0,3283714.0
2017-12-04,11000,11150,10850,10900,6633,35792.0,3283714.0
2017-12-05,10900,11150,10750,11100,19304,36449.0,3283714.0
2017-12-06,11200,11850,11050,11300,60326,37106.0,3283714.0
2017-12-07,11450,13450,11300,12000,581689,39405.0,3283714.0
2017-12-08,12150,12200,11700,11700,84812,38419.0,3283714.0
2017-12-11,11800,12450,11800,12150,92733,39897.0,3283714.0
2017-12-12,12050,12150,11650,11750,37964,38584.0,3283714.0
2017-12-13,11750,12950,11500,12750,319150,41867.0,3283714.0
2017-12-14,12700,12700,12300,12400,68663,40718.0,3283714.0
2017-12-15,12500,12950,12300,12500,78167,41046.0,3283714.0
2017-12-18,12400,12650,11900,12050,91372,39569.0,3283714.0
2017-12-19,12050,12150,11450,11600,58825,38091.0,3283714.0
2017-12-20,11550,11900,11150,11150,40709,36613.0,3283714.0
2017-12-21,11200,11300,10900,11100,33526,36449.0,3283714.0
2017-12-22,11100,11350,10900,11250,18251,36942.0,3283714.0
2017-12-26,11300,11300,10950,11050,14062,36285.0,3283714.0
2017-12-27,11100,11250,10950,11200,10964,36778.0,3283714.0
2017-12-28,11300,11450,11150,11350,15068,37270.0,3283714.0
2018-01-02,11400,11500,11250,11500,25764,37763.0,3283714.0
2018-01-03,11600,11600,11400,11500,27697,37763.0,3283714.0
2018-01-04,11600,11950,11500,11800,34355,38748.0,3283714.0
2018-01-05,11600,12000,11550,12000,39332,39405.0,3283714.0
2018-01-08,12100,12150,11700,11750,21700,38584.0,3283714.0
2018-01-09,11750,11900,11500,11600,32574,38091.0,3283714.0
2018-01-10,11700,11700,11350,11500,30971,37763.0,3283714.0
2018-01-11,11500,12300,11450,11950,53855,39240.0,3283714.0
2018-01-12,11950,12250,11500,11650,29723,38255.0,3283714.0
2018-01-15,11750,12150,11600,12150,30450,39897.0,3283714.0
2018-01-16,12150,12400,11900,12250,36020,40225.0,3283714.0
2018-01-17,12250,13000,12050,12700,86705,41703.0,3283714.0
2018-01-18,12800,13250,12500,12700,70245,41703.0,3283714.0
2018-01-19,12600,12800,12150,12400,35229,40718.0,3283714.0
2018-01-22,12350,12850,12200,12650,33759,41539.0,3283714.0
2018-01-23,12650,12800,12400,12800,14711,42032.0,3283714.0
2018-01-24,13000,13000,12300,12400,25017,40718.0,3283714.0
2018-01-25,12400,12500,12100,12500,24998,41046.0,3283714.0
2018-01-26,12500,12700,12400,12650,20794,41539.0,3283714.0
2018-01-29,12650,12800,12550,12700,31046,41703.0,3283714.0
2018-01-30,12750,12750,12300,12500,21157,41046.0,3283714.0
2018-01-31,12300,12500,12100,12500,16345,41046.0,3283714.0
2018-02-01,12500,13200,12500,12800,53163,42032.0,3283714.0
2018-02-02,12800,12950,11850,12100,81644,39733.0,3283714.0
2018-02-05,11750,11950,11600,11650,42324,38255.0,3283714.0
2018-02-06,11300,11400,10950,11300,69077,37106.0,3283714.0
2018-02-07,11500,11550,11050,11050,19455,36285.0,3283714.0
2018-02-08,11300,11350,11000,11250,31094,36942.0,3283714.0
2018-02-09,11050,11200,10750,11050,23768,36285.0,3283714.0
2018-02-12,11150,11150,10700,10750,23012,35300.0,3283714.0
2018-02-13,10800,10900,10550,10650,21793,34972.0,3283714.0
2018-02-14,10650,11000,10600,10700,8112,35136.0,3283714.0
2018-02-19,10700,11100,10700,11000,11321,36121.0,3283714.0
2018-02-20,10900,11150,10850,11050,5203,36285.0,3283714.0
2018-02-21,10900,11250,10900,11100,12291,36449.0,3283714.0
2018-02-22,10950,11150,10900,10950,9492,35957.0,3283714.0
2018-02-23,10950,11050,10850,11000,9419,36121.0,3283714.0
2018-02-26,11200,11300,11000,11300,14833,37106.0,3283714.0
2018-02-27,11350,11400,11200,11250,7704,36942.0,3283714.0
2018-02-28,11250,11350,11000,11100,8056,36449.0,3283714.0
2018-03-02,11100,11100,10700,10900,14074,35792.0,3283714.0
2018-03-05,10800,11050,10450,10450,26908,34315.0,3283714.0
2018-03-06,10550,11100,10500,10950,24113,35957.0,3283714.0
2018-03-07,10950,11050,10800,11000,9686,36121.0,3283714.0
2018-03-08,10850,11100,10850,11100,8692,36449.0,3283714.0
2018-03-09,11150,11550,11100,11250,24251,36942.0,3283714.0
2018-03-12,11250,11500,11250,11400,10083,37434.0,3283714.0
2018-03-13,11500,11500,11150,11250,9142,36942.0,3283714.0
2018-03-14,11250,11600,11000,11200,27688,36778.0,3283714.0
2018-03-15,11200,11450,11150,11400,5710,37434.0,3283714.0
2018-03-16,11400,11450,11200,11400,3825,37434.0,3283714.0
2018-03-19,11400,11500,11300,11450,10480,37599.0,3283714.0
2018-03-20,11450,11450,11050,11100,11946,36449.0,3283714.0
2018-03-21,11150,11150,10700,10950,32640,35957.0,3283714.0
2018-03-22,11050,11150,10900,11000,15698,36121.0,3283714.0
2018-03-23,10900,10900,10500,10700,22171,35136.0,3283714.0
2018-03-26,10550,10950,10450,10900,21730,35792.0,3283714.0
2018-03-27,10900,11100,10850,11050,7550,36285.0,3283714.0
2018-03-28,11050,11100,10850,11000,4452,36121.0,3283714.0
2018-03-29,11000,11050,10750,10800,10154,35464.0,3283714.0
2018-03-30,10800,11000,10750,10950,3025,35957.0,3283714.0
2018-04-02,11100,11100,10800,10950,4942,35957.0,3283714.0
2018-04-03,10950,10950,10400,10850,13900,35628.0,3283714.0
2018-04-04,10750,11200,10750,10850,10982,35628.0,3283714.0
2018-04-05,10950,11000,10800,10900,3835,35792.0,3283714.0
2018-04-06,11050,11050,10750,10950,5290,35957.0,3283714.0
2018-04-09,11000,11200,10700,10700,11007,35136.0,3283714.0
2018-04-10,10600,10800,10550,10600,15299,34807.0,3283714.0
2018-04-11,10600,10700,10350,10350,74849,33986.0,3283714.0
2018-04-12,10400,10500,10250,10450,11626,34315.0,3283714.0
2018-04-13,10400,10550,10350,10450,9947,34315.0,3283714.0
2018-04-16,10450,10550,10350,10550,16370,34643.0,3283714.0
2018-04-17,10550,10700,10550,10700,7688,35136.0,3283714.0
2018-04-18,10650,10700,10350,10400,30936,34151.0,3283714.0
2018-04-19,10400,10500,10150,10500,32869,34479.0,3283714.0
2018-04-20,10550,10700,10400,10700,8733,35136.0,3283714.0
2018-04-23,10750,10800,10450,10550,15667,34643.0,3283714.0
2018-04-24,10500,10850,10500,10850,9774,35628.0,3283714.0
2018-04-25,10900,11800,10500,10850,43228,35628.0,3283714.0
2018-04-26,10800,10950,10750,10750,10527,35300.0,3283714.0
2018-04-27,10950,11000,10650,10800,8534,35464.0,3283714.0
2018-04-30,11000,11100,10650,10700,10982,35136.0,3283714.0
2018-05-02,10550,10750,10400,10750,18178,35300.0,3283714.0
2018-05-03,10700,10950,10550,10750,9151,35300.0,3283714.0
2018-05-04,10850,10900,10500,10600,11835,34807.0,3283714.0
2018-05-08,10800,10800,10450,10550,20841,34643.0,3283714.0
2018-05-09,10450,10600,10450,10500,10838,34479.0,3283714.0
2018-05-10,10500,10800,10450,10700,10419,35136.0,3283714.0
2018-05-11,10700,10800,10600,10700,5476,35136.0,3283714.0
2018-05-14,10700,10800,10550,10600,7061,34807.0,3283714.0
2018-05-15,10500,10750,10500,10600,12943,34807.0,3283714.0
2018-05-16,10600,10700,10400,10450,7894,34315.0,3283714.0
2018-05-17,10500,10650,10400,10450,11514,34315.0,3283714.0
2018-05-18,10450,10600,10400,10550,12757,34643.0,3283714.0
2018-05-21,10650,10650,10350,10450,15236,34315.0,3283714.0
2018-05-23,10450,10550,10350,10500,1989,34479.0,3283714.0
2018-05-24,10450,10550,10400,10550,3248,34643.0,3283714.0
2018-05-25,10500,11050,10450,11000,26037,36121.0,3283714.0
2018-05-28,11000,11100,10500,10800,17380,35464.0,3283714.0
2018-05-29,10700,11100,10700,10900,20015,35792.0,3283714.0
2018-05-30,10950,11100,10750,11050,17276,36285.0,3283714.0
2018-05-31,11000,11200,10750,10950,13162,35957.0,3283714.0
2018-06-01,10850,10950,10700,10850,7385,35628.0,3283714.0
2018-06-04,10700,10850,10700,10850,8231,35628.0,3283714.0
2018-06-05,10850,11000,10800,10950,6467,35957.0,3283714.0
2018-06-07,11050,11050,10750,10850,7588,35628.0,3283714.0
2018-06-08,10850,10950,10500,10850,14094,35628.0,3283714.0
2018-06-11,10850,10950,10700,10850,4277,35628.0,3283714.0
2018-06-12,10850,10850,10550,10750,10871,35300.0,3283714.0
2018-06-14,10600,10700,10500,10550,13813,34643.0,3283714.0
2018-06-15,10500,10600,10350,10500,11224,34479.0,3283714.0
2018-06-18,10400,10550,10300,10450,15206,34315.0,3283714.0
2018-06-19,10350,10550,10100,10250,13436,33658.0,3283714.0
2018-06-20,10150,10450,10150,10400,10045,34151.0,3283714.0
2018-06-21,10350,10400,10000,10300,7987,33822.0,3283714.0
2018-06-22,10300,10300,10000,10050,6879,33001.0,3283714.0
2018-06-25,10300,10500,10050,10450,3959,34315.0,3283714.0
2018-06-26,10400,10400,10050,10300,5397,33822.0,3283714.0
2018-06-27,10300,10300,10000,10050,14619,33001.0,3283714.0
2018-06-28,10000,10100,9990,10000,14621,32837.0,3283714.0
2018-06-29,10100,10100,9800,9990,9352,32804.0,3283714.0
2018-07-02,9990,10050,9600,9960,14042,32706.0,3283714.0
2018-07-03,9680,10050,9680,9880,9820,32443.0,3283714.0
2018-07-04,9710,9960,9710,9920,1198,32574.0,3283714.0
2018-07-05,9920,10000,9810,9920,3018,32574.0,3283714.0
2018-07-06,9980,10200,9800,9980,10348,32771.0,3283714.0
2018-07-09,9980,10300,9850,10250,10847,33658.0,3283714.0
2018-07-10,10100,10450,10100,10450,7709,34315.0,3283714.0
2018-07-11,10400,10450,10250,10400,7091,34151.0,3283714.0
2018-07-12,10300,10500,10300,10500,4034,34479.0,3283714.0
2018-07-13,10350,10550,10350,10500,6552,34479.0,3283714.0
2018-07-16,10400,10700,10350,10500,5465,34479.0,3283714.0
2018-07-17,10600,10600,10300,10300,3824,33822.0,3283714.0
2018-07-18,10300,10350,10100,10150,5472,33330.0,3283714.0
2018-07-19,10100,10500,10100,10200,8908,33494.0,3283714.0
2018-07-20,10200,10350,9990,10200,5921,33494.0,3283714.0
2018-07-23,10200,10250,9880,9950,9882,32673.0,3283714.0
2018-07-24,9890,10050,9750,9980,4094,32771.0,3283714.0
2018-07-25,9810,10000,9810,9970,2822,32739.0,3283714.0
2018-07-26,9980,9980,9810,9870,7680,32410.0,3283714.0
2018-07-27,9870,10000,9870,9920,3981,32574.0,3283714.0
2018-07-30,9920,10100,9810,10050,8346,33001.0,3283714.0
2018-07-31,9950,10150,9950,10100,7843,33166.0,3283714.0
2018-08-01,10100,10150,9940,10100,9042,33166.0,3283714.0
2018-08-02,10100,10200,9950,10050,4701,33001.0,3283714.0
2018-08-03,10050,10150,9990,10100,3908,33166.0,3283714.0
2018-08-06,10200,10200,9990,10050,4488,33001.0,3283714.0
2018-08-07,10300,10350,9980,10350,18560,33986.0,3283714.0
2018-08-08,11450,11500,10250,10350,172840,33986.0,3283714.0
2018-08-09,10450,10600,10250,10350,25845,33986.0,3283714.0
2018-08-10,10450,10450,10200,10350,22565,33986.0,3283714.0
2018-08-13,10250,10250,9760,9890,36479,32476.0,3283714.0
2018-08-14,9910,9980,9710,9900,10962,32509.0,3283714.0
2018-08-16,9850,9860,9660,9740,10087,31983.0,3283714.0
2018-08-17,9740,11000,9740,9860,116441,32377.0,3283714.0
2018-08-20,9870,10050,9860,9940,4646,32640.0,3283714.0
2018-08-21,9950,10200,9950,10100,10498,33166.0,3283714.0
2018-08-22,10150,10250,10050,10200,4458,33494.0,3283714.0
2018-08-23,10250,10250,9910,10100,9450,33166.0,3283714.0
2018-08-24,10200,10250,9970,10250,10563,33658.0,3283714.0
2018-08-27,10250,10250,10000,10200,4148,33494.0,3283714.0
2018-08-28,10250,10250,10000,10050,6809,33001.0,3283714.0
2018-08-29,10050,10100,9970,10100,22709,33166.0,3283714.0
2018-08-30,10150,10150,10000,10100,5053,33166.0,3283714.0
2018-08-31,10000,10150,9990,10150,5542,33330.0,3283714.0
2018-09-03,10150,10150,10000,10100,8996,33166.0,3283714.0
2018-09-04,10100,10250,10050,10150,2550,33330.0,3283714.0
2018-09-05,10050,10200,10000,10050,3578,33001.0,3283714.0
2018-09-06,10050,10050,9960,10050,9768,33001.0,3283714.0
2018-09-07,9980,10050,9930,9960,2999,32706.0,3283714.0
2018-09-10,9960,10050,9920,9990,4951,32804.0,3283714.0
2018-09-11,9960,10000,9940,10000,5486,32837.0,3283714.0
2018-09-12,10000,10050,9950,9990,4489,32804.0,3283714.0
2018-09-13,9960,10300,9960,10250,13562,33658.0,3283714.0
2018-09-14,10100,10200,10050,10150,3532,33330.0,3283714.0
2018-09-17,10200,10350,10050,10300,10897,33822.0,3283714.0
2018-09-18,10300,10350,10100,10350,8099,33986.0,3283714.0
2018-09-19,10250,10250,10100,10250,7292,33658.0,3283714.0
2018-09-20,10100,10400,10100,10300,14838,33822.0,3283714.0
2018-09-21,10300,10300,10000,10100,14383,33166.0,3283714.0
2018-09-27,10000,10050,9800,9950,9545,32673.0,3283714.0
2018-09-28,9950,10000,9910,10000,4730,32837.0,3283714.0
2018-10-01,9990,10000,9910,9950,2844,32673.0,3283714.0
2018-10-02,9920,10050,9880,9880,6734,32443.0,3283714.0
2018-10-04,9800,9960,9710,9840,5704,32312.0,3283714.0
2018-10-05,9800,9930,9700,9870,3441,32410.0,3283714.0
2018-10-08,9800,9890,9680,9730,7063,31951.0,3283714.0
2018-10-10,9700,9730,9530,9600,10743,31524.0,3283714.0
2018-10-11,9020,9490,8770,8980,17796,29488.0,3283714.0
2018-10-12,8630,9250,8630,9210,14395,30243.0,3283714.0
2018-10-15,9260,9370,9150,9280,3343,30473.0,3283714.0
2018-10-16,9350,9730,9170,9370,6931,30768.0,3283714.0
2018-10-17,9540,9810,9500,9660,13114,31721.0,3283714.0
2018-10-18,9660,10000,9660,9950,14133,32673.0,3283714.0
2018-10-19,9890,10000,9770,9820,13056,32246.0,3283714.0
2018-10-22,9800,9980,9290,9680,14078,31786.0,3283714.0
2018-10-23,9690,9770,9510,9510,5539,31228.0,3283714.0
2018-10-24,9780,9780,9460,9560,2125,31392.0,3283714.0
2018-10-25,9370,9500,9030,9170,4698,30112.0,3283714.0
2018-10-26,9080,9160,8800,8800,6253,28897.0,3283714.0
2018-10-29,8580,9390,8460,8500,28295,27912.0,3283714.0
2018-10-30,8250,8900,8250,8490,18373,27879.0,3283714.0
2018-10-31,8400,8660,8400,8660,6498,28437.0,3283714.0
2018-11-01,8660,8890,8650,8760,4301,28765.0,3283714.0
2018-11-02,8770,9160,8770,9110,3718,29915.0,3283714.0
2018-11-05,9110,9210,8930,9050,3659,29718.0,3283714.0
2018-11-06,9110,9340,9110,9150,3614,30046.0,3283714.0
2018-11-07,9290,9430,9160,9290,3572,30506.0,3283714.0
2018-11-08,9480,9480,9300,9470,2160,31097.0,3283714.0
2018-11-09,9500,9500,9330,9450,2959,31031.0,3283714.0
2018-11-12,9590,9590,9320,9330,1135,30637.0,3283714.0
2018-11-13,9120,9280,8900,9250,1377,30374.0,3283714.0
2018-11-14,9290,9300,9010,9280,3481,30473.0,3283714.0
2018-11-15,9200,9320,9010,9250,3848,30374.0,3283714.0
2018-11-16,9370,9480,9230,9430,2348,30965.0,3283714.0
2018-11-19,9440,10100,9440,9750,23253,32016.0,3283714.0
2018-11-20,9750,9870,9660,9700,3347,31852.0,3283714.0
2018-11-21,9730,9770,9460,9540,9924,31327.0,3283714.0
2018-11-22,9460,9740,9460,9520,3590,31261.0,3283714.0
2018-11-23,9370,9630,9370,9630,3774,31622.0,3283714.0
2018-11-26,9450,9720,9450,9700,3098,31852.0,3283714.0
2018-11-27,9680,9700,9590,9690,1426,31819.0,3283714.0
2018-11-28,9660,9790,9600,9650,1849,31688.0,3283714.0
2018-11-29,9710,9850,9620,9700,3674,31852.0,3283714.0
2018-11-30,9780,9780,9510,9640,3868,31655.0,3283714.0
2018-12-03,9550,9730,9450,9720,3076,31918.0,3283714.0
2018-12-04,9770,10300,9720,10100,23829,33166.0,3283714.0
2018-12-05,10000,10400,9940,10250,20667,33658.0,3283714.0
2018-12-06,10250,10500,9990,10100,11323,33166.0,3283714.0
2018-12-07,10000,10400,10000,10250,5891,33658.0,3283714.0
