아이에스이커머스(069920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-09,1195,1210,1165,1185,119185,14848.0,12529936.0
2013-01-10,1185,1200,1165,1200,51000,15036.0,12529936.0
2013-01-11,1215,1215,1175,1195,36487,14973.0,12529936.0
2013-01-14,1195,1210,1185,1200,35653,15036.0,12529936.0
2013-01-15,1190,1205,1140,1140,85404,14284.0,12529936.0
2013-01-16,1140,1175,1135,1160,43176,14535.0,12529936.0
2013-01-17,1160,1165,1130,1145,55453,14347.0,12529936.0
2013-01-18,1160,1195,1130,1150,42839,14409.0,12529936.0
2013-01-21,1155,1185,1145,1180,86264,14785.0,12529936.0
2013-01-22,1190,1210,1165,1200,63584,15036.0,12529936.0
2013-01-23,1215,1230,1190,1200,71811,15036.0,12529936.0
2013-01-24,1200,1200,1165,1165,52320,14597.0,12529936.0
2013-01-25,1155,1215,1140,1185,57997,14848.0,12529936.0
2013-01-28,1185,1200,1160,1180,23440,14785.0,12529936.0
2013-01-29,1170,1265,1165,1195,157394,14973.0,12529936.0
2013-01-30,1195,1235,1185,1230,60970,15412.0,12529936.0
2013-01-31,1220,1285,1205,1260,91408,15788.0,12529936.0
2013-02-01,1250,1265,1210,1230,67373,15412.0,12529936.0
2013-02-04,1195,1225,1190,1210,72821,15161.0,12529936.0
2013-02-05,1205,1275,1170,1250,45123,15662.0,12529936.0
2013-02-06,1250,1270,1235,1255,38341,15725.0,12529936.0
2013-02-07,1265,1265,1210,1225,14830,15349.0,12529936.0
2013-02-08,1215,1265,1200,1240,20219,15537.0,12529936.0
2013-02-12,1250,1280,1220,1260,74934,15788.0,12529936.0
2013-02-13,1260,1285,1230,1260,81872,15788.0,12529936.0
2013-02-14,1260,1265,1240,1265,39844,15850.0,12529936.0
2013-02-15,1265,1285,1250,1265,21487,15850.0,12529936.0
2013-02-18,1250,1290,1235,1290,72549,16164.0,12529936.0
2013-02-19,1290,1345,1270,1290,101030,16164.0,12529936.0
2013-02-20,1280,1315,1280,1295,27156,16226.0,12529936.0
2013-02-21,1305,1310,1270,1275,33914,15976.0,12529936.0
2013-02-22,1255,1300,1255,1270,42597,15913.0,12529936.0
2013-02-25,1285,1320,1270,1290,50036,16164.0,12529936.0
2013-02-26,1285,1335,1260,1300,49599,16289.0,12529936.0
2013-02-27,1340,1340,1255,1285,50234,16101.0,12529936.0
2013-02-28,1290,1290,1255,1270,41791,15913.0,12529936.0
2013-03-04,1260,1280,1215,1230,62792,15412.0,12529936.0
2013-03-05,1235,1235,1210,1210,46812,15161.0,12529936.0
2013-03-06,1220,1220,1190,1200,29065,15036.0,12529936.0
2013-03-07,1215,1215,1190,1215,6325,15224.0,12529936.0
2013-03-08,1225,1235,1200,1225,8682,15349.0,12529936.0
2013-03-11,1225,1270,1195,1195,18378,14973.0,12529936.0
2013-03-12,1190,1225,1185,1195,21235,14973.0,12529936.0
2013-03-13,1200,1240,1185,1215,40812,15224.0,12529936.0
2013-03-14,1240,1240,1190,1200,46451,15036.0,12529936.0
2013-03-15,1220,1240,1205,1220,36359,15287.0,12529936.0
2013-03-18,1220,1225,1200,1215,34924,15224.0,12529936.0
2013-03-19,1210,1240,1210,1230,9918,15412.0,12529936.0
2013-03-20,1275,1275,1225,1245,45994,15600.0,12529936.0
2013-03-21,1225,1270,1200,1240,29204,15537.0,12529936.0
2013-03-22,1225,1355,1225,1270,46640,15913.0,12529936.0
2013-03-25,1295,1300,1255,1300,13224,16289.0,12529936.0
2013-03-26,1315,1365,1275,1275,47845,15976.0,12529936.0
2013-03-27,1270,1295,1250,1250,15896,15662.0,12529936.0
2013-03-28,1270,1315,1245,1290,17183,16164.0,12529936.0
2013-03-29,1290,1310,1260,1280,41637,16038.0,12529936.0
2013-04-01,1280,1325,1215,1280,14553,16038.0,12529936.0
2013-04-02,1310,1310,1250,1285,20098,16101.0,12529936.0
2013-04-03,1310,1310,1220,1245,29893,15600.0,12529936.0
2013-04-04,1240,1245,1170,1215,46522,15224.0,12529936.0
2013-04-05,1230,1230,1170,1200,72803,15036.0,12529936.0
2013-04-08,1195,1195,1140,1145,34920,14347.0,12529936.0
2013-04-09,1130,1150,1130,1145,39327,14347.0,12529936.0
2013-04-10,1160,1165,1135,1150,18341,14409.0,12529936.0
2013-04-11,1235,1235,1145,1165,10402,14597.0,12529936.0
2013-04-12,1170,1195,1145,1155,14136,14472.0,12529936.0
2013-04-15,1150,1260,1150,1160,8629,14535.0,12529936.0
2013-04-16,1165,1170,1160,1165,1443,14597.0,12529936.0
2013-04-17,1170,1170,1145,1160,18557,14535.0,12529936.0
2013-04-18,1140,1200,1140,1155,7610,14472.0,12529936.0
2013-04-19,1135,1160,1130,1155,17741,14472.0,12529936.0
2013-04-22,1165,1170,1150,1160,1574,14535.0,12529936.0
2013-04-23,1240,1240,1140,1165,9878,14597.0,12529936.0
2013-04-24,1185,1190,1150,1170,13448,14660.0,12529936.0
2013-04-25,1150,1190,1150,1180,9355,14785.0,12529936.0
2013-04-26,1165,1210,1160,1180,10187,14785.0,12529936.0
2013-04-29,1205,1260,1170,1245,2481,15600.0,12529936.0
2013-04-30,1290,1290,1215,1215,11091,15224.0,12529936.0
2013-05-02,1190,1270,1185,1225,6609,15349.0,12529936.0
2013-05-03,1205,1235,1190,1205,4294,15099.0,12529936.0
2013-05-06,1200,1220,1195,1215,21870,15224.0,12529936.0
2013-05-07,1280,1280,1210,1220,19515,15287.0,12529936.0
2013-05-08,1225,1250,1225,1235,12882,15474.0,12529936.0
2013-05-09,1235,1275,1235,1245,4344,15600.0,12529936.0
2013-05-10,1225,1265,1220,1260,6660,15788.0,12529936.0
2013-05-13,1270,1270,1220,1225,16445,15349.0,12529936.0
2013-05-14,1235,1405,1225,1405,354756,17605.0,12529936.0
2013-05-15,1435,1510,1365,1365,635872,17103.0,12529936.0
2013-05-16,1380,1565,1320,1400,1616817,17542.0,12529936.0
2013-05-20,1405,1430,1290,1315,261594,16477.0,12529936.0
2013-05-21,1330,1510,1330,1510,546241,18920.0,12529936.0
2013-05-22,1570,1660,1445,1485,1368102,18607.0,12529936.0
2013-05-23,1455,1555,1415,1465,256166,18356.0,12529936.0
2013-05-24,1490,1670,1475,1565,834898,19609.0,12529936.0
2013-05-27,1565,1565,1435,1465,269779,18356.0,12529936.0
2013-05-28,1470,1650,1440,1490,429061,18670.0,12529936.0
2013-05-29,1485,1540,1465,1490,95273,18670.0,12529936.0
2013-05-30,1520,1635,1455,1515,266657,18983.0,12529936.0
2013-05-31,1510,1560,1395,1495,61402,18732.0,12529936.0
2013-06-03,1525,1525,1370,1380,116289,17291.0,12529936.0
2013-06-04,1400,1400,1250,1295,144689,16226.0,12529936.0
2013-06-05,1290,1310,1260,1280,36169,16038.0,12529936.0
2013-06-07,1300,1300,1260,1280,40369,16038.0,12529936.0
2013-06-10,1295,1440,1285,1325,381899,16602.0,12529936.0
2013-06-11,1345,1345,1275,1300,76073,16289.0,12529936.0
2013-06-12,1275,1370,1275,1335,30085,16727.0,12529936.0
2013-06-13,1380,1380,1305,1305,29393,16352.0,12529936.0
2013-06-14,1310,1370,1290,1350,14350,16915.0,12529936.0
2013-06-17,1330,1460,1330,1415,106534,17730.0,12529936.0
2013-06-18,1415,1445,1350,1350,47353,16915.0,12529936.0
2013-06-19,1375,1375,1305,1350,61171,16915.0,12529936.0
2013-06-20,1350,1350,1280,1310,22290,16414.0,12529936.0
2013-06-21,1285,1305,1180,1230,48445,15412.0,12529936.0
2013-06-24,1225,1275,1215,1220,25512,15287.0,12529936.0
2013-06-25,1205,1270,1175,1220,42628,15287.0,12529936.0
2013-06-26,1220,1255,1185,1240,61881,15537.0,12529936.0
2013-06-27,1245,1265,1225,1235,39616,15474.0,12529936.0
2013-06-28,1260,1270,1225,1230,35679,15412.0,12529936.0
2013-07-01,1260,1295,1235,1270,45256,15913.0,12529936.0
2013-07-02,1265,1335,1260,1260,26941,15788.0,12529936.0
2013-07-03,1300,1300,1220,1245,29018,15600.0,12529936.0
2013-07-04,1250,1290,1230,1265,16251,15850.0,12529936.0
2013-07-05,1255,1295,1250,1275,30860,15976.0,12529936.0
2013-07-08,1285,1380,1270,1300,208741,16289.0,12529936.0
2013-07-09,1335,1335,1285,1305,49266,16352.0,12529936.0
2013-07-10,1330,1330,1260,1300,60083,16289.0,12529936.0
2013-07-11,1280,1325,1280,1285,24222,16101.0,12529936.0
2013-07-12,1300,1300,1275,1275,26548,15976.0,12529936.0
2013-07-15,1295,1295,1270,1290,48546,16164.0,12529936.0
2013-07-16,1310,1480,1310,1480,858017,18544.0,12529936.0
2013-07-17,1480,1515,1420,1425,417140,17855.0,12529936.0
2013-07-18,1445,1480,1400,1420,156664,17793.0,12529936.0
2013-07-19,1475,1600,1475,1480,1219944,18544.0,12529936.0
2013-07-22,1450,1520,1390,1425,266605,17855.0,12529936.0
2013-07-23,1425,1445,1380,1400,107479,17542.0,12529936.0
2013-07-24,1415,1540,1395,1425,290573,17855.0,12529936.0
2013-07-25,1450,1455,1400,1430,95005,17918.0,12529936.0
2013-07-26,1410,1470,1400,1420,77834,17793.0,12529936.0
2013-07-29,1420,1445,1360,1375,69427,17229.0,12529936.0
2013-07-30,1395,1465,1350,1430,155646,17918.0,12529936.0
2013-07-31,1445,1640,1445,1520,2028927,19046.0,12529936.0
2013-08-01,1500,1545,1465,1500,182370,18795.0,12529936.0
2013-08-02,1505,1570,1480,1520,287477,19046.0,12529936.0
2013-08-05,1560,1560,1420,1430,168456,17918.0,12529936.0
2013-08-06,1430,1465,1400,1400,75559,17542.0,12529936.0
2013-08-07,1395,1440,1370,1440,133825,18043.0,12529936.0
2013-08-08,1425,1455,1400,1440,102022,18043.0,12529936.0
2013-08-09,1440,1465,1385,1420,85679,17793.0,12529936.0
2013-08-12,1375,1420,1375,1390,35732,17417.0,12529936.0
2013-08-13,1390,1480,1375,1470,167010,18419.0,12529936.0
2013-08-14,1485,1680,1450,1565,1262156,19609.0,12529936.0
2013-08-16,1570,1570,1475,1560,204650,19547.0,12529936.0
2013-08-19,1555,1610,1500,1545,114594,19359.0,12529936.0
2013-08-20,1530,1560,1465,1490,132231,18670.0,12529936.0
2013-08-21,1570,1710,1485,1550,1311208,19421.0,12529936.0
2013-08-22,1485,1510,1410,1435,252656,17980.0,12529936.0
2013-08-23,1415,1520,1415,1465,100574,18356.0,12529936.0
2013-08-26,1455,1580,1430,1525,219159,19108.0,12529936.0
2013-08-27,1535,1535,1455,1460,104630,18294.0,12529936.0
2013-08-28,1415,1465,1405,1420,94563,17793.0,12529936.0
2013-08-29,1420,1470,1395,1415,161726,17730.0,12529936.0
2013-08-30,1460,1560,1415,1440,579894,18043.0,12529936.0
2013-09-02,1430,1480,1425,1445,103792,18106.0,12529936.0
2013-09-03,1445,1530,1435,1480,135434,18544.0,12529936.0
2013-09-04,1500,1535,1485,1500,112429,18795.0,12529936.0
2013-09-05,1500,1550,1475,1485,127768,18607.0,12529936.0
2013-09-06,1500,1520,1425,1430,120415,17918.0,12529936.0
2013-09-09,1455,1490,1420,1425,127219,17855.0,12529936.0
2013-09-10,1435,1490,1430,1450,92802,18168.0,12529936.0
2013-09-11,1480,1480,1450,1455,37784,18231.0,12529936.0
2013-09-12,1455,1490,1420,1445,84602,18106.0,12529936.0
2013-09-13,1425,1460,1375,1375,253358,17229.0,12529936.0
2013-09-16,1365,1385,1330,1360,75225,17041.0,12529936.0
2013-09-17,1350,1350,1270,1315,122981,16477.0,12529936.0
2013-09-23,1325,1400,1305,1315,93845,16477.0,12529936.0
2013-09-24,1340,1495,1325,1370,563326,17166.0,12529936.0
2013-09-25,1380,1380,1320,1345,93848,16853.0,12529936.0
2013-09-26,1330,1350,1310,1340,40894,16790.0,12529936.0
2013-09-27,1335,1355,1305,1335,85645,16727.0,12529936.0
2013-09-30,1320,1360,1315,1315,69964,16477.0,12529936.0
2013-10-01,1315,1335,1270,1300,51343,16289.0,12529936.0
2013-10-02,1305,1315,1265,1295,43181,16226.0,12529936.0
2013-10-04,1290,1320,1260,1290,23389,16164.0,12529936.0
2013-10-07,1315,1325,1270,1280,24274,16038.0,12529936.0
2013-10-08,1290,1290,1115,1180,158019,14785.0,12529936.0
2013-10-10,1165,1195,1135,1185,42362,14848.0,12529936.0
2013-10-11,1205,1250,1190,1225,30880,15349.0,12529936.0
2013-10-14,1245,1245,1195,1200,20766,15036.0,12529936.0
2013-10-15,1220,1235,1195,1200,24105,15036.0,12529936.0
2013-10-16,1225,1225,1165,1180,33550,14785.0,12529936.0
2013-10-17,1200,1245,1185,1200,16708,15036.0,12529936.0
2013-10-18,1235,1255,1190,1205,13434,15099.0,12529936.0
2013-10-21,1235,1235,1195,1205,9850,15099.0,12529936.0
2013-10-22,1210,1215,1185,1205,10376,15099.0,12529936.0
2013-10-23,1205,1230,1180,1210,13022,15161.0,12529936.0
2013-10-24,1215,1225,1175,1200,30608,15036.0,12529936.0
2013-10-25,1225,1225,1180,1200,23622,15036.0,12529936.0
2013-10-28,1230,1330,1200,1255,86182,15725.0,12529936.0
2013-10-29,1280,1295,1240,1280,20195,16038.0,12529936.0
2013-10-30,1335,1335,1260,1285,9181,16101.0,12529936.0
2013-10-31,1310,1310,1255,1275,14234,15976.0,12529936.0
2013-11-01,1330,1350,1260,1335,42372,16727.0,12529936.0
2013-11-04,1360,1420,1290,1330,37745,16665.0,12529936.0
2013-11-05,1335,1375,1315,1370,12143,17166.0,12529936.0
2013-11-06,1370,1375,1310,1370,8394,17166.0,12529936.0
2013-11-07,1375,1375,1330,1360,3104,17041.0,12529936.0
2013-11-08,1360,1365,1315,1365,9196,17103.0,12529936.0
2013-11-11,1400,1480,1320,1380,37761,17291.0,12529936.0
2013-11-12,1380,1445,1380,1395,74231,17479.0,12529936.0
2013-11-13,1445,1445,1360,1385,22773,17354.0,12529936.0
2013-11-14,1380,1435,1330,1415,30151,17730.0,12529936.0
2013-11-15,1430,1430,1380,1420,44095,17793.0,12529936.0
2013-11-18,1435,1435,1385,1395,10708,17479.0,12529936.0
2013-11-19,1450,1450,1370,1380,15594,17291.0,12529936.0
2013-11-20,1435,1435,1370,1380,1362,17291.0,12529936.0
2013-11-21,1365,1425,1340,1375,3587,17229.0,12529936.0
2013-11-22,1385,1400,1340,1395,8433,17479.0,12529936.0
2013-11-25,1380,1385,1320,1350,37701,16915.0,12529936.0
2013-11-26,1375,1375,1165,1180,296404,14785.0,12529936.0
2013-11-27,1195,1205,1180,1185,24975,14848.0,12529936.0
2013-11-28,1185,1220,1160,1160,44023,14535.0,12529936.0
2013-11-29,1175,1175,1130,1145,43878,14347.0,12529936.0
2013-12-02,1185,1185,1150,1160,8925,14535.0,12529936.0
2013-12-03,1170,1175,1140,1150,23440,14409.0,12529936.0
2013-12-04,1150,1160,1125,1145,23957,14347.0,12529936.0
2013-12-05,1160,1180,1135,1170,14653,14660.0,12529936.0
2013-12-06,1180,1220,1155,1170,27568,14660.0,12529936.0
2013-12-09,1160,1200,1130,1150,22959,14409.0,12529936.0
2013-12-10,1175,1180,1155,1155,3129,14472.0,12529936.0
2013-12-11,1205,1205,1135,1170,10208,14660.0,12529936.0
2013-12-12,1190,1220,1145,1200,9098,15036.0,12529936.0
2013-12-13,1205,1205,1150,1170,7529,14660.0,12529936.0
2013-12-16,1200,1300,1170,1280,50048,16038.0,12529936.0
2013-12-17,1335,1335,1255,1275,58736,15976.0,12529936.0
2013-12-18,1250,1310,1230,1250,17642,15662.0,12529936.0
2013-12-19,1280,1295,1250,1290,62596,16164.0,12529936.0
2013-12-20,1290,1380,1180,1350,125417,16915.0,12529936.0
2013-12-23,1340,1350,1225,1255,54785,15725.0,12529936.0
2013-12-24,1280,1285,1235,1255,17289,15725.0,12529936.0
2013-12-26,1280,1315,1205,1260,8091,15788.0,12529936.0
2013-12-27,1280,1280,1215,1240,6440,15537.0,12529936.0
2013-12-30,1240,1295,1220,1270,25641,15913.0,12529936.0
2014-01-02,1275,1350,1255,1305,8276,16352.0,12529936.0
2014-01-03,1305,1305,1240,1305,11163,16352.0,12529936.0
2014-01-06,1305,1305,1255,1300,5012,16289.0,12529936.0
2014-01-07,1270,1360,1260,1360,33634,17041.0,12529936.0
2014-01-08,1390,1390,1310,1355,22483,16978.0,12529936.0
2014-01-09,1370,1370,1290,1290,5814,16164.0,12529936.0
2014-01-10,1300,1325,1270,1315,1348,16477.0,12529936.0
2014-01-13,1310,1310,1270,1275,2892,15976.0,12529936.0
2014-01-14,1290,1295,1250,1260,6844,15788.0,12529936.0
2014-01-15,1295,1320,1260,1275,4908,15976.0,12529936.0
2014-01-16,1285,1325,1090,1250,13058,15662.0,12529936.0
2014-01-17,1220,1295,1220,1285,9481,16101.0,12529936.0
2014-01-20,1330,1330,1250,1300,10043,16289.0,12529936.0
2014-01-21,1315,1315,1270,1290,21461,16164.0,12529936.0
2014-01-22,1350,1350,1280,1295,29867,16226.0,12529936.0
2014-01-23,1315,1315,1260,1260,4794,15788.0,12529936.0
2014-01-24,1245,1250,1220,1240,8557,15537.0,12529936.0
2014-01-27,1230,1255,1205,1255,10131,15725.0,12529936.0
2014-01-28,1290,1290,1235,1235,1762,15474.0,12529936.0
2014-01-29,1265,1285,1235,1240,2429,15537.0,12529936.0
2014-02-03,1265,1280,1235,1235,4085,15474.0,12529936.0
2014-02-04,1230,1230,1200,1210,3593,15161.0,12529936.0
2014-02-05,1245,1270,1210,1250,820,15662.0,12529936.0
2014-02-06,1225,1270,1220,1220,851,15287.0,12529936.0
2014-02-07,1360,1360,1240,1240,11018,15537.0,12529936.0
2014-02-10,1265,1305,1240,1245,374,15600.0,12529936.0
2014-02-11,1255,1255,1220,1245,3035,15600.0,12529936.0
2014-02-12,1250,1250,1200,1210,5017,15161.0,12529936.0
2014-02-13,1220,1250,1210,1245,1935,15600.0,12529936.0
2014-02-14,1245,1245,1200,1245,8938,15600.0,12529936.0
2014-02-17,1240,1240,1200,1215,5180,15224.0,12529936.0
2014-02-18,1240,1260,1220,1230,8702,15412.0,12529936.0
2014-02-19,1380,1380,1210,1265,7806,15850.0,12529936.0
2014-02-20,1305,1305,1230,1255,4778,15725.0,12529936.0
2014-02-21,1210,1270,1210,1255,20662,15725.0,12529936.0
2014-02-24,1250,1250,1230,1250,7035,15662.0,12529936.0
2014-02-25,1240,1245,1115,1245,17585,15600.0,12529936.0
2014-02-26,1205,1240,1200,1240,23338,15537.0,12529936.0
2014-02-27,1200,1240,1200,1235,3374,15474.0,12529936.0
2014-02-28,1205,1240,1185,1220,10256,15287.0,12529936.0
2014-03-03,1220,1235,1215,1235,252,15474.0,12529936.0
2014-03-04,1220,1235,1200,1235,3326,15474.0,12529936.0
2014-03-05,1225,1230,1175,1230,6468,15412.0,12529936.0
2014-03-06,1230,1230,1160,1225,22732,15349.0,12529936.0
2014-03-07,1190,1225,1170,1170,10021,14660.0,12529936.0
2014-03-10,1170,1185,1170,1180,5094,14785.0,12529936.0
2014-03-11,1185,1185,1165,1180,305,14785.0,12529936.0
2014-03-12,1165,1180,1150,1170,1776,14660.0,12529936.0
2014-03-13,1130,1170,1130,1155,1714,14472.0,12529936.0
2014-03-14,1140,1145,1100,1110,13804,13908.0,12529936.0
2014-03-17,1135,1205,1090,1205,5368,15099.0,12529936.0
2014-03-18,1140,1200,1140,1160,316,14535.0,12529936.0
2014-03-19,1120,1190,1120,1150,1853,14409.0,12529936.0
2014-03-20,1200,1210,1120,1185,12044,14848.0,12529936.0
2014-03-21,1205,1230,1160,1215,4394,15224.0,12529936.0
2014-03-24,1200,1230,1170,1200,2895,15036.0,12529936.0
2014-03-25,1200,1250,1155,1250,6292,15662.0,12529936.0
2014-03-26,1230,1230,1185,1200,3948,15036.0,12529936.0
2014-03-27,1245,1245,1135,1165,2080,14597.0,12529936.0
2014-03-28,1180,1190,1175,1190,1515,14911.0,12529936.0
2014-03-31,1190,1240,1190,1230,8773,15412.0,12529936.0
2014-04-01,1205,1235,1195,1235,8362,15474.0,12529936.0
2014-04-02,1250,1250,1190,1220,9321,15287.0,12529936.0
2014-04-03,1190,1300,1160,1285,13545,16101.0,12529936.0
2014-04-04,1295,1295,1205,1220,9388,15287.0,12529936.0
2014-04-07,1220,1245,1205,1215,5917,15224.0,12529936.0
2014-04-08,1200,1230,1155,1155,11088,14472.0,12529936.0
2014-04-09,1185,1290,1185,1245,29678,15600.0,12529936.0
2014-04-10,1240,1245,1220,1240,11243,15537.0,12529936.0
2014-04-11,1240,1245,1165,1245,8588,15600.0,12529936.0
2014-04-14,1240,1250,1220,1245,14426,15600.0,12529936.0
2014-04-15,1230,1245,1200,1220,30041,15287.0,12529936.0
2014-04-16,1230,1250,1220,1230,7904,15412.0,12529936.0
2014-04-17,1245,1245,1200,1240,39741,15537.0,12529936.0
2014-04-18,1235,1235,1200,1230,3881,15412.0,12529936.0
2014-04-21,1225,1225,1205,1220,6142,15287.0,12529936.0
2014-04-22,1235,1235,1200,1220,25087,15287.0,12529936.0
2014-04-23,1245,1245,1215,1230,503,15412.0,12529936.0
2014-04-24,1245,1250,1220,1235,9115,15474.0,12529936.0
2014-04-25,1235,1235,1205,1205,6187,15099.0,12529936.0
2014-04-28,1235,1250,1210,1240,15004,15537.0,12529936.0
2014-04-29,1250,1300,1195,1195,48240,14973.0,12529936.0
2014-04-30,1195,1210,1195,1210,10975,15161.0,12529936.0
2014-05-02,1210,1220,1185,1220,31071,15287.0,12529936.0
2014-05-07,1220,1220,1190,1210,1254,15161.0,12529936.0
2014-05-08,1210,1220,1195,1210,267,15161.0,12529936.0
2014-05-09,1195,1215,1195,1215,3154,15224.0,12529936.0
2014-05-12,1215,1215,1195,1210,2469,15161.0,12529936.0
2014-05-13,1205,1215,1185,1210,5643,15161.0,12529936.0
2014-05-14,1235,1235,1195,1215,21,15224.0,12529936.0
2014-05-15,1195,1215,1160,1215,64455,15224.0,12529936.0
2014-05-16,1195,1210,1185,1205,2552,15099.0,12529936.0
2014-05-19,1205,1230,1190,1205,17595,15099.0,12529936.0
2014-05-20,1205,1225,1150,1215,7586,15224.0,12529936.0
2014-05-21,1190,1195,1150,1190,10261,14911.0,12529936.0
2014-05-22,1220,1250,1185,1205,5886,15099.0,12529936.0
2014-05-23,1205,1205,1175,1200,7320,15036.0,12529936.0
2014-05-26,1190,1205,1170,1190,21826,14911.0,12529936.0
2014-05-27,1200,1200,1170,1195,11222,14973.0,12529936.0
2014-05-28,1175,1200,1160,1195,7468,14973.0,12529936.0
2014-05-29,1195,1195,1150,1190,14647,14911.0,12529936.0
2014-05-30,1170,1200,1155,1190,7249,14911.0,12529936.0
2014-06-02,1175,1185,1165,1175,3781,14723.0,12529936.0
2014-06-03,1165,1185,1050,1180,23599,14785.0,12529936.0
2014-06-05,1170,1200,1155,1200,1912,15036.0,12529936.0
2014-06-09,1150,1190,1150,1185,1959,14848.0,12529936.0
2014-06-10,1170,1185,1170,1185,313,14848.0,12529936.0
2014-06-11,1200,1200,1155,1190,18367,14911.0,12529936.0
2014-06-12,1195,1200,1170,1195,11997,14973.0,12529936.0
2014-06-13,1205,1205,1180,1205,5871,15099.0,12529936.0
2014-06-16,1200,1210,1175,1210,666,15161.0,12529936.0
2014-06-17,1185,1195,1165,1195,3477,14973.0,12529936.0
2014-06-18,1180,1215,1180,1215,232,15224.0,12529936.0
2014-06-19,1215,1295,1185,1215,3722,15224.0,12529936.0
2014-06-20,1200,1205,1195,1205,10823,15099.0,12529936.0
2014-06-23,1190,1205,1185,1205,1003,15099.0,12529936.0
2014-06-24,1155,1215,1155,1200,5386,15036.0,12529936.0
2014-06-25,1170,1190,1160,1190,9833,14911.0,12529936.0
2014-06-26,1170,1190,1120,1190,13659,14911.0,12529936.0
2014-06-27,1175,1200,1170,1200,105,15036.0,12529936.0
2014-06-30,1210,1220,1160,1210,13365,15161.0,12529936.0
2014-07-01,1175,1200,1155,1175,25045,14723.0,12529936.0
2014-07-02,1155,1170,1140,1155,23518,14472.0,12529936.0
2014-07-03,1140,1160,1140,1155,10064,14472.0,12529936.0
2014-07-04,1155,1180,1140,1180,4848,14785.0,12529936.0
2014-07-07,1160,1185,1150,1185,8519,14848.0,12529936.0
2014-07-08,1185,1190,1150,1160,27761,14535.0,12529936.0
2014-07-09,1150,1230,1140,1160,3747,14535.0,12529936.0
2014-07-10,1150,1175,1150,1150,15109,14409.0,12529936.0
2014-07-11,1150,1160,1130,1140,362912,14284.0,12529936.0
2014-07-14,1160,1160,1130,1145,1048,14347.0,12529936.0
2014-07-15,1150,1170,1140,1160,5802,14535.0,12529936.0
2014-07-16,1165,1185,1145,1150,9227,14409.0,12529936.0
2014-07-17,1150,1175,1140,1165,156,14597.0,12529936.0
2014-07-18,1180,1180,1145,1150,1486,14409.0,12529936.0
2014-07-21,1160,1170,1150,1155,294,14472.0,12529936.0
2014-07-22,1150,1180,1150,1160,6526,14535.0,12529936.0
2014-07-23,1180,1180,1150,1170,2021,14660.0,12529936.0
2014-07-24,1160,1275,1150,1170,50866,14660.0,12529936.0
2014-07-25,1180,1225,1170,1175,18575,14723.0,12529936.0
2014-07-28,1190,1190,1185,1190,1604,14911.0,12529936.0
2014-07-29,1185,1190,1165,1190,4717,14911.0,12529936.0
2014-07-30,1195,1195,1170,1190,252,14911.0,12529936.0
2014-07-31,1180,1195,1165,1175,781,14723.0,12529936.0
2014-08-01,1125,1190,1125,1190,4234,14911.0,12529936.0
2014-08-04,1190,1215,1150,1215,5951,15224.0,12529936.0
2014-08-05,1235,1235,1165,1190,1549,14911.0,12529936.0
2014-08-06,1160,1195,1150,1180,2676,14785.0,12529936.0
2014-08-07,1145,1170,1145,1170,2189,14660.0,12529936.0
2014-08-08,1160,1170,1140,1170,503,14660.0,12529936.0
2014-08-11,1160,1170,1155,1170,736,14660.0,12529936.0
2014-08-12,1170,1240,1150,1210,3148,15161.0,12529936.0
2014-08-13,1235,1235,1170,1210,903,15161.0,12529936.0
2014-08-14,1210,1225,1160,1210,6904,15161.0,12529936.0
2014-08-18,1165,1180,1160,1175,6581,14723.0,12529936.0
2014-08-19,1175,1180,1120,1175,17169,14723.0,12529936.0
2014-08-20,1160,1175,1135,1165,20780,14597.0,12529936.0
2014-08-21,1185,1335,1160,1335,380339,16727.0,12529936.0
2014-08-22,1420,1525,1240,1295,798375,16226.0,12529936.0
2014-08-25,1350,1485,1305,1485,1111271,18607.0,12529936.0
2014-08-26,1500,1550,1355,1440,726157,18043.0,12529936.0
2014-08-27,1440,1495,1310,1320,346304,16540.0,12529936.0
2014-08-28,1310,1340,1260,1310,213887,16414.0,12529936.0
2014-08-29,1310,1450,1310,1395,413530,17479.0,12529936.0
2014-09-01,1435,1435,1220,1310,200121,16414.0,12529936.0
2014-09-02,1295,1335,1240,1325,130348,16602.0,12529936.0
2014-09-03,1325,1325,1245,1290,126642,16164.0,12529936.0
2014-09-04,1315,1315,1260,1265,23774,15850.0,12529936.0
2014-09-05,1255,1280,1220,1275,106701,15976.0,12529936.0
2014-09-11,1290,1290,1240,1265,59319,15850.0,12529936.0
2014-09-12,1295,1450,1295,1450,572088,18168.0,12529936.0
2014-09-15,1470,1470,1345,1375,410955,17229.0,12529936.0
2014-09-16,1430,1580,1390,1520,1382701,19046.0,12529936.0
2014-09-17,1455,1485,1410,1475,330213,18482.0,12529936.0
2014-09-18,1475,1540,1370,1465,454869,18356.0,12529936.0
2014-09-19,1680,1680,1660,1680,517459,21050.0,12529936.0
2014-09-22,1900,1930,1875,1930,267034,24183.0,12529936.0
2014-09-23,2215,2215,2215,2215,118871,27754.0,12529936.0
2014-09-24,2545,2545,2545,2545,444728,31889.0,12529936.0
2014-09-25,2750,2925,2715,2925,1824374,36650.0,12529936.0
2014-09-26,3250,3360,3070,3360,4096749,42101.0,12529936.0
